
[00:00:00.000 --> 00:00:03.000]  我第一次見陳教授
[00:05:21.000 --> 00:05:25.000]  他在那天聖誕節說了一句
[00:05:25.000 --> 00:05:28.000]  基督徒不會說
[00:05:28.000 --> 00:05:33.000]  很多少年兒童會拍手稱號
[00:05:33.000 --> 00:05:39.000]  有些成年人就知道只有上帝才可以說的話
[00:05:39.000 --> 00:05:41.000]  這句是什麼話呢
[00:05:41.000 --> 00:05:47.000]  就是說我們自己的命運完全應該由我們來把握
[00:05:47.000 --> 00:05:53.000]  你看那些小學或初中學生在演講比賽時的引用
[00:05:53.000 --> 00:05:55.000]  老師或家長還教他
[00:05:55.000 --> 00:05:58.000]  說到這句就要多加幾錢肉緊
[00:05:58.000 --> 00:06:00.000]  上手創造命運
[00:06:00.000 --> 00:06:02.000]  我們現在不說這句
[00:06:02.000 --> 00:06:05.000]  因為這個五十堅根本做不到
[00:06:05.000 --> 00:06:08.000]  所以通常是十八二十二歲的時候
[00:06:08.000 --> 00:06:13.000]  這些豪情壯語
[00:06:13.000 --> 00:06:15.000]  不過相信這些小學生初中生
[00:06:15.000 --> 00:06:17.000]  當他長大了
[00:06:17.000 --> 00:06:20.000]  在言論自由的地方生活
[00:06:20.000 --> 00:06:22.000]  他會不會有另外一種想法
[00:06:22.000 --> 00:06:24.000]  雖然當初毛澤東是這樣說
[00:06:24.000 --> 00:06:29.000]  甚至北大校長蔡元培先生都說
[00:06:29.000 --> 00:06:32.000]  人要開拓自己的命運
[00:06:32.000 --> 00:06:34.000]  但是當這些青少年學生
[00:06:34.000 --> 00:06:37.000]  人生經驗豐富了之後
[00:06:37.000 --> 00:06:41.000]  在言論自由可以說自己心中所說的話之後
[00:06:41.000 --> 00:06:42.000]  他會不會想
[00:06:42.000 --> 00:06:45.000]  如果可以自己控制的
[00:06:45.000 --> 00:06:49.000]  還叫做命運嗎
[00:06:49.000 --> 00:06:52.000]  我們能不能控制自己的性
[00:06:52.000 --> 00:06:55.000]  能不能控制自己的父母
[00:06:55.000 --> 00:06:57.000]  甚至自己兒女的性格
[00:06:57.000 --> 00:06:59.000]  你都控制不了的
[00:06:59.000 --> 00:07:01.000]  生仔不知仔心肝
[00:07:01.000 --> 00:07:04.000]  生女不知女甕座
[00:07:04.000 --> 00:07:05.000]  是不是
[00:07:05.000 --> 00:07:07.000]  立志教仔就由得我
[00:07:07.000 --> 00:07:09.000]  教出來就由不得我
[00:07:09.000 --> 00:07:11.000]  這句怎麼這麼熟悉
[00:07:11.000 --> 00:07:13.000]  真是的
[00:07:13.000 --> 00:07:17.000]  因為一個人的意志的形成
[00:07:17.000 --> 00:07:18.000]  是有先天的氣質
[00:07:18.000 --> 00:07:19.000]  後天的教養
[00:07:19.000 --> 00:07:21.000]  當時的環境
[00:07:21.000 --> 00:07:23.000]  種種的因素
[00:07:23.000 --> 00:07:27.000]  以上的因素有哪幾樣可以自己控制
[00:07:27.000 --> 00:07:30.000]  人到中年回顧以往
[00:07:30.000 --> 00:07:31.000]  就有句
[00:07:31.000 --> 00:07:32.000]  我時時很喜歡
[00:07:32.000 --> 00:07:34.000]  不知是誰作的對聯
[00:07:34.000 --> 00:07:36.000]  不知有沒有
[00:07:36.000 --> 00:07:38.000]  那個powerpoint
[00:07:38.000 --> 00:07:40.000]  是不是到這句都不知道
[00:07:40.000 --> 00:07:42.000]  沒錯原來有了
[00:07:42.000 --> 00:07:44.000]  沒錯
[00:07:44.000 --> 00:07:46.000]  中間那裡
[00:07:46.000 --> 00:07:47.000]  不知是誰作的
[00:07:47.000 --> 00:07:49.000]  中國的對聯是極好的
[00:07:49.000 --> 00:07:51.000]  很喜歡提倡這個福音對聯
[00:07:51.000 --> 00:07:56.000]  半世功名一計勒
[00:07:56.000 --> 00:08:01.000]  平生道路九陽祥
[00:08:01.000 --> 00:08:02.000]  這些真是
[00:08:02.000 --> 00:08:05.000]  有相當人生經驗的人才說得出來
[00:08:05.000 --> 00:08:07.000]  半世中年人
[00:08:07.000 --> 00:08:10.000]  回顧已機所努力
[00:08:10.000 --> 00:08:12.000]  你說完全一無所成
[00:08:12.000 --> 00:08:13.000]  又騙人的
[00:08:13.000 --> 00:08:15.000]  太謙虛又說一事無成
[00:08:15.000 --> 00:08:16.000]  不是
[00:08:16.000 --> 00:08:18.000]  起碼都供完間屋
[00:08:18.000 --> 00:08:21.000]  加拿大屋是全世界最好居住條件的三層
[00:08:21.000 --> 00:08:23.000]  真是好
[00:08:23.000 --> 00:08:27.000]  平心講是嘉年華美的加拿大
[00:08:27.000 --> 00:08:29.000]  尤其是嘉嘉里和Edmonton
[00:08:29.000 --> 00:08:30.000]  有時留意一下樓價
[00:08:30.000 --> 00:08:33.000]  好像敝雪梨都不太住得過
[00:08:33.000 --> 00:08:35.000]  不過不住都住了
[00:08:35.000 --> 00:08:36.000]  沒東西就圍住了
[00:08:36.000 --> 00:08:37.000]  炒炒下就貴
[00:08:37.000 --> 00:08:39.000]  香港人一到的地方屋就貴
[00:08:39.000 --> 00:08:45.000]  同一個居住條件其實加拿大好很多
[00:08:45.000 --> 00:08:46.000]  半世功名
[00:08:46.000 --> 00:08:48.000]  你說沒成就
[00:08:48.000 --> 00:08:49.000]  又都供滿了間屋
[00:08:49.000 --> 00:08:50.000]  你說沒成就
[00:08:50.000 --> 00:08:54.000]  那幾個化骨龍都想養大了
[00:08:54.000 --> 00:08:56.000]  你說沒成就
[00:08:56.000 --> 00:08:58.000]  老婆都娶一個
[00:08:58.000 --> 00:09:01.000]  一個多
[00:09:01.000 --> 00:09:03.000]  生兒育女
[00:09:03.000 --> 00:09:04.000]  都算有些成就
[00:09:04.000 --> 00:09:06.000]  但是食之無味棄之何
[00:09:06.000 --> 00:09:08.000]  食雞辣
[00:09:08.000 --> 00:09:09.000]  很多都是
[00:09:09.000 --> 00:09:11.000]  每一個人都覺得現實有點不滿
[00:09:11.000 --> 00:09:13.000]  個個都覺得有少少
[00:09:13.000 --> 00:09:15.000]  如果當初機會更好
[00:09:15.000 --> 00:09:17.000]  多選擇明智一點
[00:09:17.000 --> 00:09:19.000]  事發可以做得更好
[00:09:19.000 --> 00:09:21.000]  好自然的想法
[00:09:21.000 --> 00:09:22.000]  早知啦
[00:09:22.000 --> 00:09:24.000]  有俗語是很對的
[00:09:24.000 --> 00:09:25.000]  有早知就無乞兒
[00:09:25.000 --> 00:09:26.000]  真是很好
[00:09:26.000 --> 00:09:28.000]  又排偶又押韻
[00:09:28.000 --> 00:09:30.000]  俗但不是俗
[00:09:30.000 --> 00:09:31.000]  很多高深的哲理
[00:09:31.000 --> 00:09:32.000]  不用說到
[00:09:32.000 --> 00:09:34.000]  全部都NES收尾
[00:09:34.000 --> 00:09:36.000]  ITY收尾才叫高深學問
[00:09:36.000 --> 00:09:37.000]  真正的高深學問
[00:09:37.000 --> 00:09:40.000]  就在淺白動人的說話之中
[00:09:40.000 --> 00:09:41.000]  黎叔都開門口
[00:09:41.000 --> 00:09:42.000]  過得自己過得日
[00:09:42.000 --> 00:09:43.000]  就是現在思想
[00:09:43.000 --> 00:09:45.000]  轉到橋頭自然直
[00:09:45.000 --> 00:09:46.000]  世事無絕對
[00:09:46.000 --> 00:09:47.000]  只有真情趣
[00:09:47.000 --> 00:09:48.000]  就是道家思想
[00:09:48.000 --> 00:09:50.000]  真是這個意思
[00:09:50.000 --> 00:09:52.000]  讀破萬卷都是這句
[00:09:52.000 --> 00:09:53.000]  不是簡單化
[00:09:53.000 --> 00:09:55.000]  這樣就叫做騙子
[00:09:55.000 --> 00:09:59.000]  本來好深的說到好淺
[00:09:59.000 --> 00:10:00.000]  就是學問
[00:10:00.000 --> 00:10:01.000]  本來好淺的說到好深
[00:10:01.000 --> 00:10:02.000]  就是騙人
[00:10:02.000 --> 00:10:05.000]  因為說到好淺自己都不明白
[00:10:05.000 --> 00:10:07.000]  自己回來的
[00:10:07.000 --> 00:10:09.000]  半世公明
[00:10:09.000 --> 00:10:11.000]  你看耶穌基督的福音上說到
[00:10:11.000 --> 00:10:13.000]  有哪些道理不是博大精深
[00:10:13.000 --> 00:10:15.000]  但非常明顯生動
[00:10:15.000 --> 00:10:18.000]  這些就是最好的人倫師表
[00:10:18.000 --> 00:10:19.000]  做先生的責任
[00:10:19.000 --> 00:10:20.000]  或者做講者的責任
[00:10:20.000 --> 00:10:22.000]  就是將複雜的東西
[00:10:22.000 --> 00:10:23.000]  經過消化經過整理
[00:10:23.000 --> 00:10:25.000]  將它講到大家明白
[00:10:25.000 --> 00:10:27.000]  好 說到這裏
[00:10:27.000 --> 00:10:28.000]  半世公明一雞來
[00:10:28.000 --> 00:10:31.000]  平生道路回顧下行過條路
[00:10:31.000 --> 00:10:33.000]  當然我們知道兩點之間直線最短
[00:10:33.000 --> 00:10:35.000]  但總是種種原因
[00:10:35.000 --> 00:10:36.000]  當時以為最直接
[00:10:36.000 --> 00:10:38.000]  事後看回其實行了冤枉路
[00:10:38.000 --> 00:10:40.000]  當時自己盡了聰明來想
[00:10:40.000 --> 00:10:41.000]  問過人的意見
[00:10:41.000 --> 00:10:43.000]  但人的智慧究竟有局
[00:10:43.000 --> 00:10:47.000]  事情的演變不是人所能夠抑料
[00:10:47.000 --> 00:10:51.000]  正如歷代的人很尊敬的諸葛亮都說
[00:10:51.000 --> 00:10:54.000]  凡事如是難可抑料
[00:10:54.000 --> 00:10:55.000]  猜得到
[00:10:55.000 --> 00:10:58.000]  你猜曹操那些不是絕世聰明的人嗎
[00:10:58.000 --> 00:11:00.000]  他怎會猜得到赤壁之戰的風會轉變
[00:11:00.000 --> 00:11:02.000]  燒光他的船才行
[00:11:02.000 --> 00:11:04.000]  沒有人想到的
[00:11:04.000 --> 00:11:05.000]  是不是
[00:11:05.000 --> 00:11:06.000]  沒有人想到
[00:11:06.000 --> 00:11:09.000]  所以半世公明一雞來
[00:11:09.000 --> 00:11:12.000]  平生道路九陽牆
[00:11:12.000 --> 00:11:15.000]  那些成敗得失 受邀窮痛
[00:11:15.000 --> 00:11:17.000]  真是能夠自己作主的
[00:11:17.000 --> 00:11:19.000]  你以為有多少
[00:11:19.000 --> 00:11:20.000]  所以這個時候
[00:11:20.000 --> 00:11:23.000]  我們熟悉的許冠傑
[00:11:23.000 --> 00:11:24.000]  英馬舊朋友
[00:11:24.000 --> 00:11:28.000]  利用民間俗語所唱成的歌
[00:11:28.000 --> 00:11:29.000]  就在這裏
[00:11:29.000 --> 00:11:30.000]  是人都會唱的
[00:11:30.000 --> 00:11:32.000]  一二三
[00:11:32.000 --> 00:11:35.000]  明裡有時
[00:11:35.000 --> 00:11:43.000]  終須有無事
[00:11:43.000 --> 00:11:47.000]  那個「呃」的口很重要
[00:11:47.000 --> 00:11:50.000]  真是平生道路九陽牆
[00:11:50.000 --> 00:11:52.000]  莫強求
[00:11:52.000 --> 00:11:54.000]  真是
[00:11:54.000 --> 00:11:57.000]  什麼叫命運呢
[00:11:57.000 --> 00:11:59.000]  這裏我們說開說
[00:11:59.000 --> 00:12:03.000]  不是用船 周伯口 萊三個人釘十字架
[00:12:03.000 --> 00:12:04.000]  那些是錯的
[00:12:04.000 --> 00:12:06.000]  根據我的學術良知
[00:12:06.000 --> 00:12:07.000]  那些人的動機可能好
[00:12:07.000 --> 00:12:09.000]  想證明神的啟示
[00:12:09.000 --> 00:12:11.000]  在中國的古文字裏面表現
[00:12:11.000 --> 00:12:14.000]  但是支離破碎穿鑿故會
[00:12:14.000 --> 00:12:17.000]  識的笑死 不識的嚇死
[00:12:17.000 --> 00:12:18.000]  神的啟示
[00:12:18.000 --> 00:12:19.000]  你看在舊約裏面多有條理
[00:12:19.000 --> 00:12:21.000]  多有前因後果
[00:12:21.000 --> 00:12:22.000]  是不是
[00:12:22.000 --> 00:12:24.000]  而且船隻那邊根本不是八字
[00:12:24.000 --> 00:12:26.000]  要有些根據才行
[00:12:26.000 --> 00:12:27.000]  查一下古書
[00:12:27.000 --> 00:12:29.000]  查一下其他的典籍
[00:12:29.000 --> 00:12:31.000]  不可以望聞生異生安白造
[00:12:31.000 --> 00:12:32.000]  這種說法
[00:12:32.000 --> 00:12:34.000]  只會令所有識中國文字的人
[00:12:34.000 --> 00:12:35.000]  不信基督
[00:12:35.000 --> 00:12:36.000]  不要制
[00:12:36.000 --> 00:12:38.000]  這個將來再說
[00:12:38.000 --> 00:12:40.000]  這些就是命運的字
[00:12:40.000 --> 00:12:42.000]  請放大那張
[00:12:42.000 --> 00:12:46.000]  是很重要
[00:12:46.000 --> 00:12:48.000]  那個命字
[00:12:48.000 --> 00:12:50.000]  上面那個不是人字
[00:12:50.000 --> 00:12:51.000]  上面那個
[00:12:51.000 --> 00:12:52.000]  即是好像英文
[00:12:52.000 --> 00:12:53.000]  我不識英文
[00:12:53.000 --> 00:12:56.000]  賣弄是舊朋友的英文
[00:12:56.000 --> 00:12:57.000]  三角形
[00:12:57.000 --> 00:12:58.000]  Triad
[00:12:58.000 --> 00:12:59.000]  集
[00:12:59.000 --> 00:13:00.000]  讀個集字
[00:13:00.000 --> 00:13:02.000]  即是很多人集在一起的意思
[00:13:02.000 --> 00:13:04.000]  那個集字
[00:13:04.000 --> 00:13:06.000]  右手邊那個讀個節字
[00:13:06.000 --> 00:13:08.000]  即是有人跪在那裏的意思
[00:13:08.000 --> 00:13:09.000]  象徵人屈膝
[00:13:09.000 --> 00:13:11.000]  左手邊那個是口字
[00:13:11.000 --> 00:13:15.000]  即是表示一班人跪在那裏聽命令
[00:13:15.000 --> 00:13:17.000]  那個命字是這個意思
[00:13:17.000 --> 00:13:19.000]  即是象徵表示
[00:13:19.000 --> 00:13:23.000]  在上者對我們的吩咐
[00:13:23.000 --> 00:13:25.000]  這樣就叫命
[00:13:25.000 --> 00:13:28.000]  即是說被安排的
[00:13:28.000 --> 00:13:30.000]  整個歷史的總方向
[00:13:30.000 --> 00:13:32.000]  民族的歷史也好
[00:13:32.000 --> 00:13:34.000]  個人的歷史也好
[00:13:34.000 --> 00:13:36.000]  譬如那個人
[00:13:36.000 --> 00:13:38.000]  叫做查理斯
[00:13:38.000 --> 00:13:40.000]  他的病就是做太子
[00:13:40.000 --> 00:13:41.000]  白馬王子
[00:13:41.000 --> 00:13:43.000]  那隻白馬由白馬變成灰馬
[00:13:43.000 --> 00:13:44.000]  變成黑馬變成老馬
[00:13:44.000 --> 00:13:45.000]  他都是王子
[00:13:45.000 --> 00:13:48.000]  即是他命裡就是做太子
[00:13:48.000 --> 00:13:49.000]  那就是他命
[00:13:49.000 --> 00:13:52.000]  運就某一段過程
[00:13:52.000 --> 00:13:53.000]  譬如這個查理斯
[00:13:53.000 --> 00:13:55.000]  某一段他就有點霉
[00:13:55.000 --> 00:13:56.000]  雖然娶到一個月亮
[00:13:56.000 --> 00:13:57.000]  美麗的戴安娜
[00:13:57.000 --> 00:13:59.000]  結果又搞成這麼窩囊
[00:13:59.000 --> 00:14:01.000]  最近就娶了卡美拉
[00:14:01.000 --> 00:14:02.000]  這些是不同的命
[00:14:02.000 --> 00:14:03.000]  不同的運
[00:14:03.000 --> 00:14:05.000]  運字是甚麼意思呢
[00:14:05.000 --> 00:14:07.000]  俗語所謂餐廳仔
[00:14:07.000 --> 00:14:08.000]  就是這個字和卓字
[00:14:08.000 --> 00:14:10.000]  上面你查字典就知道
[00:14:10.000 --> 00:14:11.000]  就是那三撇
[00:14:11.000 --> 00:14:13.000]  那三撇就象徵人整隻腳
[00:14:13.000 --> 00:14:15.000]  大腿膝蓋小腿
[00:14:15.000 --> 00:14:16.000]  三撇
[00:14:16.000 --> 00:14:17.000]  下面的子字
[00:14:17.000 --> 00:14:19.000]  有沒有人知道子字是甚麼意思
[00:14:19.000 --> 00:14:21.000]  子就是人的腳板
[00:14:21.000 --> 00:14:23.000]  所以子於子善
[00:14:23.000 --> 00:14:24.000]  亭子的子
[00:14:24.000 --> 00:14:26.000]  所以他站在那裡的站字
[00:14:26.000 --> 00:14:28.000]  就是人字下面加個子
[00:14:28.000 --> 00:14:29.000]  就是這樣解釋
[00:14:29.000 --> 00:14:30.000]  人站在那裡
[00:14:30.000 --> 00:14:32.000]  又譬如文武全才的武字
[00:14:32.000 --> 00:14:35.000]  就象徵一個子字拿著個哥
[00:14:35.000 --> 00:14:37.000]  那個武就是一步
[00:14:37.000 --> 00:14:38.000]  子哥為武一步
[00:14:38.000 --> 00:14:39.000]  步武前塵
[00:14:39.000 --> 00:14:40.000]  刻成祖武
[00:14:40.000 --> 00:14:43.000]  以前香港大學的校長叫做黃庚武
[00:14:43.000 --> 00:14:45.000]  即是繼承父親的腳步
[00:14:45.000 --> 00:14:47.000]  武字就是腳步的意思
[00:14:47.000 --> 00:14:49.000]  子字就是人的腳板
[00:14:49.000 --> 00:14:51.000]  所以竹字就是口字下面的子
[00:14:51.000 --> 00:14:54.000]  口就是人的大腿
[00:14:54.000 --> 00:14:56.000]  好了不要說那麼多
[00:14:56.000 --> 00:14:58.000]  你看字典就知道
[00:14:58.000 --> 00:15:00.000]  凡是餐廳的字
[00:15:00.000 --> 00:15:02.000]  俗語所謂餐廳仔
[00:15:02.000 --> 00:15:04.000]  都是和步行有關
[00:15:04.000 --> 00:15:06.000]  你看字典
[00:15:06.000 --> 00:15:09.000]  凡是俗語所謂雙企人的也是步行
[00:15:09.000 --> 00:15:11.000]  這個餐廳也是
[00:15:11.000 --> 00:15:12.000]  那邊的君字
[00:15:12.000 --> 00:15:15.000]  上面那個就好像蓋子那樣蓋著
[00:15:15.000 --> 00:15:17.000]  下面那個車字
[00:15:17.000 --> 00:15:19.000]  你打車它就是車
[00:15:19.000 --> 00:15:21.000]  一上一下就說是車輪
[00:15:21.000 --> 00:15:23.000]  中間就是車廂
[00:15:23.000 --> 00:15:25.000]  什麼意思呢
[00:15:25.000 --> 00:15:27.000]  那個君字就是說
[00:15:27.000 --> 00:15:29.000]  好像軍隊一樣
[00:15:29.000 --> 00:15:32.000]  接受某一個命令而行動
[00:15:32.000 --> 00:15:34.000]  就叫做運
[00:15:34.000 --> 00:15:37.000]  所以引申做運輸運氣之類
[00:15:37.000 --> 00:15:38.000]  換言之
[00:15:38.000 --> 00:15:42.000]  剛才說命就是整段安排的過程
[00:15:42.000 --> 00:15:44.000]  總方向
[00:15:44.000 --> 00:15:46.000]  運就是整個歷程之中
[00:15:46.000 --> 00:15:49.000]  某個階段的升降起伏
[00:15:49.000 --> 00:15:51.000]  吉凶禍福
[00:15:51.000 --> 00:15:53.000]  好了
[00:15:53.000 --> 00:15:55.000]  我們知道命運兩個字的概念
[00:15:55.000 --> 00:15:56.000]  為什麼呢
[00:15:56.000 --> 00:15:58.000]  又如何呢
[00:15:58.000 --> 00:16:00.000]  我們知道
[00:16:00.000 --> 00:16:04.000]  很多年來全世界談論不息
[00:16:04.000 --> 00:16:08.000]  那個鐵達尼的遊船的故事
[00:16:08.000 --> 00:16:09.000]  雖然戲劇化
[00:16:09.000 --> 00:16:10.000]  但也反映人生
[00:16:10.000 --> 00:16:12.000]  男主角因為賭錢
[00:16:12.000 --> 00:16:14.000]  贏了最後上船的那張票
[00:16:14.000 --> 00:16:16.000]  結果就開展了一段
[00:16:16.000 --> 00:16:18.000]  盪氣回腸的故事
[00:16:18.000 --> 00:16:21.000]  很多人都看過這個鐵達尼
[00:16:21.000 --> 00:16:23.000]  甚至看過幾次
[00:16:23.000 --> 00:16:26.000]  半年前我偶然
[00:16:26.000 --> 00:16:28.000]  那時候回到香港
[00:16:28.000 --> 00:16:30.000]  這個目擊神學院
[00:16:30.000 --> 00:16:31.000]  有些侍奉
[00:16:31.000 --> 00:16:33.000]  在酒店裡
[00:16:33.000 --> 00:16:36.000]  很偶然看到鳳凰衛視的特輯
[00:16:36.000 --> 00:16:39.000]  就叫尋找太平輪
[00:16:39.000 --> 00:16:41.000]  一艘船叫太平輪
[00:16:41.000 --> 00:16:45.000]  是56年前國共內戰的最重要
[00:16:45.000 --> 00:16:47.000]  國民黨兵敗如山倒
[00:16:47.000 --> 00:16:49.000]  上海一批人
[00:16:49.000 --> 00:16:51.000]  乘搭那艘太平輪
[00:16:51.000 --> 00:16:53.000]  那艘太平輪其實很單薄
[00:16:53.000 --> 00:16:55.000]  當時美軍運輸船
[00:16:55.000 --> 00:16:57.000]  只是準備短期用
[00:16:57.000 --> 00:16:58.000]  很簡陋
[00:16:58.000 --> 00:17:00.000]  搭上去當然超載
[00:17:00.000 --> 00:17:01.000]  駛去基隆
[00:17:01.000 --> 00:17:03.000]  駛去台灣台北的基隆
[00:17:03.000 --> 00:17:05.000]  誰不知就在舟山群島
[00:17:05.000 --> 00:17:07.000]  忽然沉了
[00:17:07.000 --> 00:17:09.000]  因為超載得很厲害
[00:17:09.000 --> 00:17:12.000]  中間兵荒馬亂
[00:17:12.000 --> 00:17:13.000]  很多人
[00:17:13.000 --> 00:17:14.000]  或者有一個
[00:17:14.000 --> 00:17:17.000]  因為他小朋友臨上船的時候嘔吐
[00:17:17.000 --> 00:17:19.000]  結果或者其他的小事
[00:17:19.000 --> 00:17:21.000]  事前上不到船
[00:17:21.000 --> 00:17:23.000]  結果撿回一條命
[00:17:23.000 --> 00:17:25.000]  有些就千託萬託
[00:17:25.000 --> 00:17:26.000]  拜託屬人
[00:17:26.000 --> 00:17:28.000]  得到一張船票
