
[00:00:00.000 --> 00:00:10.240]  今天會跟大家一起思想的經文是出自於這個馬太福音第九章第35至第38節
[00:04:58.400 --> 00:05:02.720]  同樣去介紹耶穌基督的傳道的
[00:05:02.720 --> 00:05:06.000]  如果你有聖經打開我讀給大家聽好不好
[00:05:06.000 --> 00:05:09.200]  馬太福音第4章第23節這樣說
[00:05:09.200 --> 00:05:14.000]  他說耶穌走遍加利利在國會堂裏
[00:05:14.000 --> 00:05:17.280]  教訓人傳天國的福音
[00:05:17.280 --> 00:05:20.720]  醫治百姓各樣的病症
[00:05:20.720 --> 00:05:23.920]  他的名聲就傳遍了敘利亞
[00:05:23.920 --> 00:05:26.640]  那裏的人就把一切害病的
[00:05:26.640 --> 00:05:29.680]  就連害各樣疾病各樣疼痛的
[00:05:29.680 --> 00:05:33.760]  和被鬼附的癲癇的癱瘓的都帶來了
[00:05:33.760 --> 00:05:36.560]  耶穌就治好了他們
[00:05:36.560 --> 00:05:41.280]  當下有許多人從加利利底加坡里耶路撒冷猶太
[00:05:41.280 --> 00:05:44.960]  約旦河外都來跟著他
[00:05:44.960 --> 00:05:49.120]  我們看到耶穌原來一開始出來侍奉其實
[00:05:49.120 --> 00:05:51.120]  都是這樣做的
[00:05:51.120 --> 00:05:53.680]  他去遍各城各鄉
[00:05:53.680 --> 00:05:58.800]  雖然之前他只是在加利利的地區特別
[00:05:58.800 --> 00:06:00.480]  加伯隆這個城市
[00:06:00.480 --> 00:06:05.520]  我不是說過加伯隆可以說是當時一個經濟的重鎮
[00:06:05.520 --> 00:06:12.720]  是一個羅馬人收取稅的主要的城市關口
[00:06:12.720 --> 00:06:17.200]  因為如果因地理的原因他們要去交稅的話
[00:06:17.200 --> 00:06:18.720]  這個是必經之地
[00:06:18.720 --> 00:06:22.400]  所以收稅就最好過必經之地的城市了
[00:06:22.400 --> 00:06:29.440]  耶穌傳道從來都是從他所處的地點開始
[00:06:29.440 --> 00:06:35.040]  進入到附近周邊的環境傳道
[00:06:35.040 --> 00:06:39.680]  所以當他自己的傳道同樣都是這樣做
[00:06:39.680 --> 00:06:42.080]  而後來到第十章
[00:06:42.080 --> 00:06:46.880]  下星期我們將會進入第十章第十一節的時候
[00:06:46.880 --> 00:06:50.720]  當耶穌差派他的門徒出去傳道
[00:06:50.720 --> 00:06:53.120]  也同樣是這樣做的
[00:06:53.120 --> 00:06:55.760]  大家可以偷看一下
[00:06:55.760 --> 00:06:57.920]  看第十章的第十一節
[00:06:57.920 --> 00:07:01.360]  耶穌也同樣差派他的門徒說
[00:07:01.360 --> 00:07:04.080]  你們無論往哪城去哪一個村
[00:07:04.080 --> 00:07:06.240]  就要打聽哪裡誰是好人家
[00:07:06.240 --> 00:07:10.160]  就往他那裡去直往到走的時候
[00:07:10.160 --> 00:07:12.640]  就進到家裡請安
[00:07:12.640 --> 00:07:16.240]  請安其實是等同於在當中去印證
[00:07:16.240 --> 00:07:19.440]  大家是不是有一個同樣的屬性的信徒
[00:07:19.440 --> 00:07:21.520]  這個我們下個星期會再說
[00:07:21.520 --> 00:07:23.680]  但是耶穌的傳道工作
[00:07:23.680 --> 00:07:26.960]  原來從頭到尾是沒有改變過的
[00:07:26.960 --> 00:07:30.560]  在今天我們去看回這段聖經的時候
[00:07:30.560 --> 00:07:35.120]  耶穌的傳道是有三樣東西他一定去做的
[00:07:35.120 --> 00:07:36.800]  很簡單三樣是什麼東西呢
[00:07:36.800 --> 00:07:41.600]  第一他進入到會堂裡面去教訓人
[00:07:41.600 --> 00:07:45.840]  有關於神國的道理
[00:07:45.840 --> 00:07:48.000]  耶穌去教訓人
[00:07:48.000 --> 00:07:51.280]  在會堂裡面去傳道
[00:07:51.280 --> 00:07:52.480]  有沒有聽錯
[00:07:52.480 --> 00:07:54.720]  第一樣東西是去教訓人
[00:07:54.720 --> 00:07:56.560]  教訓人其實這件事
[00:07:56.560 --> 00:07:57.840]  我之前已經說過了
[00:07:57.840 --> 00:08:00.000]  誰喜歡被人教訓
[00:08:00.000 --> 00:08:02.480]  我教訓人就有的
[00:08:02.480 --> 00:08:05.600]  其實耶穌的傳道這個行動
[00:08:05.600 --> 00:08:07.520]  其實首先就已經印證了
[00:08:07.520 --> 00:08:10.560]  哪些人會聽上帝的話
[00:08:10.560 --> 00:08:13.920]  不是說用很多手段很多方式
[00:08:13.920 --> 00:08:19.120]  來招集很多人希望討人的喜悅
[00:08:19.120 --> 00:08:20.880]  耶穌沒有這樣做
[00:08:20.880 --> 00:08:22.240]  用今天的說法
[00:08:22.240 --> 00:08:24.960]  其實是一種趕客的行動
[00:08:24.960 --> 00:08:26.560]  如果要人跟隨他
[00:08:26.560 --> 00:08:28.800]  耶穌為什麼不說一些好聽的話呢
[00:08:28.800 --> 00:08:31.040]  而去教訓人
[00:08:31.040 --> 00:08:31.920]  這是第一點
[00:08:31.920 --> 00:08:34.640]  我們看到耶穌原來他的傳道
[00:08:34.640 --> 00:08:39.360]  從頭到尾都是以上帝的話為開端
[00:08:39.360 --> 00:08:43.280]  猶太人去開始他們的敬拜
[00:08:43.280 --> 00:08:46.400]  特別是當他們被擄之後有一個特點
[00:08:46.400 --> 00:08:48.400]  那個特點是什麼呢
[00:08:48.400 --> 00:08:52.240]  就是過往的聖殿已經不再是
[00:08:52.240 --> 00:08:55.120]  成為他們主要的敬拜地點
[00:08:55.120 --> 00:09:01.840]  他們不可能每個星期去耶路撒冷的聖殿去敬拜
[00:09:01.840 --> 00:09:05.680]  於是在被擄的時期
[00:09:05.680 --> 00:09:07.600]  以色列人曾經有一段時間
[00:09:07.600 --> 00:09:09.600]  國家已經滅亡
[00:09:09.600 --> 00:09:11.520]  擄到巴比倫的地方
[00:09:11.520 --> 00:09:15.920]  去到老遠的地方沒辦法再回到耶路撒冷去敬拜
[00:09:15.920 --> 00:09:17.520]  唯有怎麼樣呢
[00:09:17.520 --> 00:09:21.120]  他們就建立了很多地方的回塘
[00:09:21.120 --> 00:09:24.640]  我記得在2000年的時候我去以色列讀書
[00:09:24.640 --> 00:09:27.520]  特別有一個星期
[00:09:27.520 --> 00:09:31.120]  我故意早點下課之後
[00:09:31.120 --> 00:09:33.760]  星期六多數就叫做安息日
[00:09:33.760 --> 00:09:36.000]  星期五晚上就叫做安息日
[00:09:36.000 --> 00:09:37.520]  星期六就沒什麼
[00:09:37.520 --> 00:09:39.520]  通常就是敬拜
[00:09:39.520 --> 00:09:42.800]  我特意去看一下他們那些本地的敬拜
[00:09:42.800 --> 00:09:45.520]  因為我住的地方是一個小村落
[00:09:45.520 --> 00:09:47.680]  我發覺原來猶太人
[00:09:47.680 --> 00:09:50.080]  他們很虔誠的在那條村
[00:09:50.080 --> 00:09:53.520]  他們一群人聚在一個會堂裡面
[00:09:53.520 --> 00:09:55.360]  我聚在那裡覺得不錯啊
[00:09:55.360 --> 00:09:57.120]  他們的敬拜多好啊
[00:09:57.120 --> 00:09:59.840]  誰不知隔壁的會堂
[00:09:59.840 --> 00:10:01.520]  隔壁的會堂其實不是很大
[00:10:01.520 --> 00:10:03.520]  大我們這裡一點點而已
[00:10:03.520 --> 00:10:05.520]  隔壁有個酒吧
[00:10:05.520 --> 00:10:09.120]  那邊在那邊所謂敬拜完
[00:10:09.120 --> 00:10:12.080]  轉頭就走出來在隔壁喝啤酒
[00:10:12.080 --> 00:10:14.080]  這種狀況
[00:10:14.080 --> 00:10:17.040]  其實反映出一個人的信
[00:10:17.040 --> 00:10:19.040]  是怎麼樣的情況
[00:10:19.040 --> 00:10:21.040]  這些叫做只有包裝
[00:10:21.040 --> 00:10:23.040]  包裝完了
[00:10:23.040 --> 00:10:26.080]  就繼續過他自己喜歡的生活
[00:10:26.080 --> 00:10:28.080]  猶太人有一個傳統
[00:10:28.080 --> 00:10:31.680]  因為被擄的時候不能回到耶路撒冷敬拜
[00:10:31.680 --> 00:10:33.280]  於是他們有規定
[00:10:33.280 --> 00:10:36.080]  每逢有十個的男士
[00:10:36.080 --> 00:10:40.320]  成年男士在那個地區裡面
[00:10:40.320 --> 00:10:42.720]  他們就會成立一個會堂
[00:10:42.720 --> 00:10:44.480]  會堂做什麼呢
[00:10:44.480 --> 00:10:48.720]  當然通常會有一個會堂的人
[00:10:48.720 --> 00:10:50.720]  我們叫拉比
[00:10:50.720 --> 00:10:53.200]  在裡面通常他們會怎麼樣
[00:10:53.200 --> 00:10:57.440]  進行將聖經的宣讀和一起的討論
[00:10:57.440 --> 00:10:59.440]  不過我就想有個問題
[00:10:59.440 --> 00:11:01.440]  在這裡想問大家
[00:11:01.440 --> 00:11:03.440]  是不是每逢一個地方
[00:11:03.440 --> 00:11:06.640]  或者用聖經所說的會堂
[00:11:06.640 --> 00:11:10.160]  有人在裡面去讀聖經
[00:11:10.160 --> 00:11:12.160]  然後去討論聖經
[00:11:12.160 --> 00:11:16.240]  就一定代表去的人一定是神的子民呢
[00:11:16.240 --> 00:11:18.240]  用今天的例子
[00:11:18.240 --> 00:11:21.200]  教會都經常講道
[00:11:21.200 --> 00:11:23.200]  有來查經
[00:11:23.200 --> 00:11:25.200]  有主日學
[00:11:25.200 --> 00:11:28.160]  接下來有新一季主日學
[00:11:28.160 --> 00:11:31.840]  是不是一定回去的人一定是神的子民
[00:11:31.840 --> 00:11:33.840]  我們要問這條問題
[00:11:33.840 --> 00:11:37.680]  如果回去一定是神的子民的話
[00:11:37.680 --> 00:11:39.680]  那就很危險
[00:11:39.680 --> 00:11:42.320]  因為我們發覺今天很多時候
[00:11:42.320 --> 00:11:47.120]  回去的人其實不一定是回去想認識真理
[00:11:47.120 --> 00:11:50.320]  就好像我當時在2000年的時候
[00:11:50.320 --> 00:11:51.600]  去以色列讀書
[00:11:51.600 --> 00:11:54.320]  那幫人剛剛在旁邊讀完聖經
[00:11:54.320 --> 00:11:57.120]  轉頭就在旁邊喝啤酒
[00:11:57.120 --> 00:11:59.120]  我不能喝啤酒
[00:11:59.120 --> 00:12:01.120]  所以我不會走進去看
[00:12:01.120 --> 00:12:03.120]  不過他們都站在門口喝
[00:12:03.120 --> 00:12:05.120]  其實已經告訴我們
[00:12:05.120 --> 00:12:07.120]  如果一個地方的人
[00:12:07.120 --> 00:12:10.480]  如果只是單純是基於那裡說有人讀聖經
[00:12:10.480 --> 00:12:12.480]  有人在這裡進行討論
[00:12:12.480 --> 00:12:15.920]  就一定是回去的人一定是神的子民
[00:12:15.920 --> 00:12:17.440]  不一定
[00:12:17.440 --> 00:12:20.080]  只不過在這個世代裡面
[00:12:20.080 --> 00:12:22.080]  不少人很喜歡將
[00:12:22.080 --> 00:12:27.840]  這些宗教活動包裝自己成為一個比較好的人
[00:12:27.840 --> 00:12:29.840]  用今天的說法
[00:12:29.840 --> 00:12:31.840]  他覺得給人優勝一等
[00:12:31.840 --> 00:12:33.840]  的一種包裝手段
[00:12:33.840 --> 00:12:35.840]  很多人回教會
[00:12:35.840 --> 00:12:39.120]  其實是別有所圖
[00:12:39.120 --> 00:12:41.120]  圖什麼呢
[00:12:41.120 --> 00:12:43.120]  最明顯其中一個例子
[00:12:43.120 --> 00:12:46.080]  年輕的很多時候就回去找結婚對象
[00:12:46.080 --> 00:12:49.280]  沒朋友的就回去找朋友
[00:12:49.280 --> 00:12:51.280]  或者
[00:12:51.280 --> 00:12:53.280]  新移民來的
[00:12:53.280 --> 00:12:55.280]  找人幫忙最好就去教會
[00:12:55.280 --> 00:12:57.280]  教會的人很喜歡幫人
[00:12:57.280 --> 00:12:59.280]  是教會的人很喜歡幫人
[00:12:59.280 --> 00:13:01.280]  但是有些人幫你的時候
[00:13:01.280 --> 00:13:03.280]  也有其他居心要去幫你
[00:13:03.280 --> 00:13:05.280]  造成了今天的教會
[00:13:05.280 --> 00:13:07.280]  雖然我們看到很多時候
[00:13:07.280 --> 00:13:09.280]  說有人在這裡講道理
[00:13:09.280 --> 00:13:11.280]  有人去查經
[00:13:11.280 --> 00:13:13.280]  甚至宣講神的話
[00:13:13.280 --> 00:13:19.280]  但是在裡面卻是成為一個罪惡的溫床的包裝場地
[00:13:19.280 --> 00:13:27.280]  耶穌向各城各鄉進入到會堂裡面教訓人
[00:13:27.280 --> 00:13:29.280]  然後宣講天國的福音
[00:13:29.280 --> 00:13:33.280]  其實這個做法很明顯告訴我們
[00:13:33.280 --> 00:13:37.280]  耶穌也知道在以色列群當中
[00:13:37.280 --> 00:13:39.280]  雖然有一個叫猶太人的群眾
[00:13:39.280 --> 00:13:41.280]  他們好像很虔誠
[00:13:41.280 --> 00:13:45.280]  但是進入到去只是一群還沒得救的人
[00:13:45.280 --> 00:13:49.280]  並非是真正神的子民
[00:13:49.280 --> 00:13:55.280]  他只不過去到掩飾著自己仍然在一個社群裡面
[00:13:55.280 --> 00:13:57.280]  被人覺得他是社群的一份子
[00:13:57.280 --> 00:14:03.280]  這個就是我們上個星期曾經講過的所謂榮辱的社群
[00:14:03.280 --> 00:14:07.280]  如果一個人在一個社群裡面不能夠得到人認同的時候
[00:14:07.280 --> 00:14:11.280]  那你就在生活上有很多的不便
[00:14:11.280 --> 00:14:19.280]  耶穌於是針對這些人的問題進入到這些會堂裡面
[00:14:19.280 --> 00:14:23.280]  傳道宣講神的話
[00:14:23.280 --> 00:14:27.280]  第三樣東西耶穌做什麼呢?
[00:14:27.280 --> 00:14:31.280]  就是醫治各樣的疾病
[00:14:31.280 --> 00:14:37.280]  這件事是建基於先前那兩樣東西
[00:14:37.280 --> 00:14:43.280]  接受耶穌的教訓並且聽天國的福音
[00:14:43.280 --> 00:14:51.280]  天國的福音其實是直接指到上帝拯救人的原因和做法
[00:14:51.280 --> 00:14:53.280]  如果我們沒有這兩樣東西
[00:14:53.280 --> 00:14:59.280]  只祈求得到醫治他的疾病
[00:14:59.280 --> 00:15:07.280]  這種情況只不過是來襯基去吸取上帝的祝福而已
[00:15:07.280 --> 00:15:11.280]  而不是真真正正來應信上帝
[00:15:11.280 --> 00:15:13.280]  前面我們已經講過了
[00:15:13.280 --> 00:15:16.280]  有兩個啞巴的人來做什麼呢?
[00:15:16.280 --> 00:15:18.280]  是被人利用
[00:15:18.280 --> 00:15:25.280]  而在先前我們也見到有些人只不過是來希望得到上帝醫治他們的疾病
[00:15:25.280 --> 00:15:26.280]  然後怎麼樣呢?
[00:15:26.280 --> 00:15:29.280]  他們根本不會聽上帝的話
[00:15:29.280 --> 00:15:31.280]  特別是那兩個啞巴在先前
[00:15:31.280 --> 00:15:33.280]  剛剛在第九章我們已經講完了
[00:15:33.280 --> 00:15:36.280]  兩個瞎了的人
[00:15:36.280 --> 00:15:38.280]  他開了眼之後
[00:15:38.280 --> 00:15:41.280]  耶穌明明叫他不要做的事情
[00:15:41.280 --> 00:15:46.280]  他偏偏就滴著耶穌的話來照做
[00:15:46.280 --> 00:15:51.280]  這樣的情況其實反映出很多人在教會裡
[00:15:51.280 --> 00:15:53.280]  得到病的醫治
[00:15:53.280 --> 00:15:55.280]  或者在會堂裡得到上帝的醫治
[00:15:55.280 --> 00:15:59.280]  蒙上帝的天恩的滋味之後
[00:15:59.280 --> 00:16:02.280]  他們就離開了
[00:16:02.280 --> 00:16:03.280]  簡單的例子
[00:16:03.280 --> 00:16:05.280]  用今天的例子就是
[00:16:05.280 --> 00:16:07.280]  很多人很喜歡回教會找工作
[00:16:07.280 --> 00:16:08.280]  因為教會人多
[00:16:08.280 --> 00:16:10.280]  所以人們很喜歡回大教會
[00:16:10.280 --> 00:16:11.280]  為什麼呢?
[00:16:11.280 --> 00:16:12.280]  因為大教會人多
[00:16:12.280 --> 00:16:14.280]  人多如果說我想找一份工作
[00:16:14.280 --> 00:16:16.280]  就有更多的機會
[00:16:16.280 --> 00:16:18.280]  當他找到工作之後
[00:16:18.280 --> 00:16:20.280]  他會回教會
[00:16:20.280 --> 00:16:22.280]  歷史告訴我
[00:16:22.280 --> 00:16:24.280]  我的經驗告訴我
[00:16:24.280 --> 00:16:27.280]  很多時候很多人就開始告訴你
[00:16:27.280 --> 00:16:29.280]  我因為工作很忙
[00:16:29.280 --> 00:16:31.280]  回不了教會
[00:16:31.280 --> 00:16:35.280]  這種就是耶穌侍奉的過程
[00:16:35.280 --> 00:16:37.280]  所以他不是一開始就用
[00:16:37.280 --> 00:16:39.280]  醫病趕鬼來吸引人
[00:16:39.280 --> 00:16:41.280]  來到他的裡面
[00:16:41.280 --> 00:16:43.280]  而是以上帝的說話
[00:16:43.280 --> 00:16:47.280]  成為整個的侍奉的基礎
[00:16:47.280 --> 00:16:50.280]  而當我們去再仔細看看
[00:16:50.280 --> 00:16:52.280]  耶穌這樣做的時候
[00:16:52.280 --> 00:16:56.280]  他就到處留意周圍的人是怎麼樣
[00:16:56.280 --> 00:16:58.280]  第36節
[00:16:58.280 --> 00:17:01.280]  耶穌看見許多的人
[00:17:01.280 --> 00:17:04.280]  就跟著憐憫他們
[00:17:04.280 --> 00:17:06.280]  有原因為什麼要這樣做
[00:17:06.280 --> 00:17:09.280]  因為他們困苦流離
[00:17:09.280 --> 00:17:13.280]  如同羊沒有牧人一般
[00:17:13.280 --> 00:17:16.280]  耶穌在侍奉的裡面
[00:17:16.280 --> 00:17:19.280]  經常很留心仔細
[00:17:19.280 --> 00:17:24.280]  看別人的心思狀況
[00:17:24.280 --> 00:17:25.280]  等一等
[00:17:25.280 --> 00:17:28.280]  侍奉不是就這樣找些事情來做
[00:17:28.280 --> 00:17:30.280]  今天教會只是找些事情來做
[00:17:30.280 --> 00:17:33.280]  製造一些不必要的需求
[00:17:33.280 --> 00:17:36.280]  讓你以為我很有需求要回教會
[00:17:36.280 --> 00:17:39.280]  需要搞一些什麼社區中心
[00:17:39.280 --> 00:17:41.280]  育嬰中心
[00:17:41.280 --> 00:17:43.280]  我不是說那些錯
[00:17:43.280 --> 00:17:45.280]  用這種方法製造一些需求
[00:17:45.280 --> 00:17:48.280]  回來人們以為回教會就是為那些需求得到滿足
[00:17:48.280 --> 00:17:50.280]  耶穌卻不是這樣
[00:17:50.280 --> 00:17:53.280]  耶穌留心去看許多的人
[00:17:53.280 --> 00:17:55.280]  就生出憐憫之心
[00:17:55.280 --> 00:17:58.280]  憐憫是上帝的屬性之一
[00:17:58.280 --> 00:18:01.280]  之前我已經和大家講道過很多次
[00:18:01.280 --> 00:18:04.280]  即是說有些人是懷著惡意
[00:18:04.280 --> 00:18:09.280]  或者有別樣動機來要求耶穌的拯救或者醫治
[00:18:09.280 --> 00:18:11.280]  耶穌都先醫他
[00:18:11.280 --> 00:18:13.280]  為什麼
[00:18:13.280 --> 00:18:17.280]  因為耶穌不是一個很適合醫治人的上主
[00:18:17.280 --> 00:18:21.280]  只不過耶穌明白你的問題
[00:18:21.280 --> 00:18:25.280]  都希望你能夠得到你所期望的
[00:18:25.280 --> 00:18:28.280]  然後你去打開你的屬靈眼睛
[00:18:28.280 --> 00:18:30.280]  看真下上帝怎樣憐憫人
[00:18:30.280 --> 00:18:33.280]  但很可惜的時候很多人不是這樣想
[00:18:33.280 --> 00:18:35.280]  得到利益之後就離開
[00:18:35.280 --> 00:18:39.280]  耶穌憐憫人的心是不住的
[00:18:39.280 --> 00:18:41.280]  陪伴著他的侍奉
[00:18:41.280 --> 00:18:45.280]  因為耶穌看到有兩樣東西在他人生裡面
[00:18:45.280 --> 00:18:47.280]  看回經文
[00:18:47.280 --> 00:18:49.280]  看到什麼呢
[00:18:49.280 --> 00:18:54.280]  耶穌看到的是他們困苦流離
[00:18:54.280 --> 00:18:59.280]  困苦和流離這兩個字我要做一點註釋
[00:18:59.280 --> 00:19:02.280]  耶穌看到人的困苦流離
[00:19:02.280 --> 00:19:06.280]  困苦是指一個人陷在一種困擾
[00:19:06.280 --> 00:19:10.280]  不知道往哪個方向走的情況
[00:19:10.280 --> 00:19:12.280]  在這樣的狀態之下
[00:19:12.280 --> 00:19:17.280]  他覺得自己沒有方法繼續向前行
[00:19:17.280 --> 00:19:19.280]  而流離這個字眼
[00:19:19.280 --> 00:19:23.280]  就是解釋成為被壓榨
[00:19:23.280 --> 00:19:26.280]  當你在沒有方向的時候
[00:19:26.280 --> 00:19:29.280]  就有些人會來利用你
[00:19:29.280 --> 00:19:31.280]  其實我們前文已經說過
[00:19:31.280 --> 00:19:34.280]  那兩個黑眼的人
[00:19:34.280 --> 00:19:37.280]  其實是其他人帶來利用他們
[00:19:37.280 --> 00:19:39.280]  成為一種造成了
[00:19:39.280 --> 00:19:42.280]  好像耶穌基督經常有一些神蹟奇事
[00:19:42.280 --> 00:19:46.280]  衍生在他們有一種屬靈的快慰的感覺
[00:19:46.280 --> 00:19:50.280]  去刺激他們繼續跟隨耶穌這個團體
[00:19:50.280 --> 00:19:52.280]  今天的教會都是這樣的
[00:19:52.280 --> 00:19:56.280]  很喜歡用很多刺激你的屬靈感覺
[00:19:56.280 --> 00:19:59.280]  或者刺激你的感受的東西
[00:19:59.280 --> 00:20:01.280]  來吸引你回教會
[00:20:01.280 --> 00:20:03.280]  講到換到抽筋
[00:20:03.280 --> 00:20:05.280]  為什麼要來聽啊
[00:20:05.280 --> 00:20:07.280]  如果有音樂
[00:20:07.280 --> 00:20:10.280]  有強勁的見證
[00:20:10.280 --> 00:20:12.280]  神蹟的燈光
[00:20:12.280 --> 00:20:14.280]  這些就造成了很多人
[00:20:14.280 --> 00:20:17.280]  有一種屬靈上的一種
[00:20:17.280 --> 00:20:19.280]  虛幻的一種刺激感
[00:20:19.280 --> 00:20:21.280]  但耶穌看到的是什麼人
[00:20:21.280 --> 00:20:24.280]  耶穌看到的不是你們這些需要
[00:20:24.280 --> 00:20:25.280]  耶穌看到的
[00:20:25.280 --> 00:20:27.280]  你現在沒有方向
[00:20:27.280 --> 00:20:30.280]  你現在是被人利用的情況
