
[00:00:00.000 --> 00:00:04.160]  我看到黃牧師不打領帶 我不打了
[00:04:57.280 --> 00:04:59.280]  星期一 星期二晚
[00:04:59.280 --> 00:05:00.280]  然後星期三打算休息
[00:05:00.280 --> 00:05:03.280]  星期四回來又被他們抓去抓
[00:05:03.280 --> 00:05:05.280]  有不同的聚會
[00:05:05.280 --> 00:05:06.280]  大家很enjoy
[00:05:06.280 --> 00:05:09.280]  蘇利南的蟹和蝦都很漂亮
[00:05:09.280 --> 00:05:12.280]  原來那條河很money
[00:05:12.280 --> 00:05:15.280]  很多泥 但是非常豐盛
[00:05:15.280 --> 00:05:17.280]  地產豐盛
[00:05:17.280 --> 00:05:19.280]  這次旅遊的時候令我很興奮
[00:05:19.280 --> 00:05:22.280]  我在海路上經常期望看到的跨文化
[00:05:22.280 --> 00:05:25.280]  我們在北美千方百計希望去做
[00:05:25.280 --> 00:05:27.280]  不容易做到
[00:05:27.280 --> 00:05:31.280]  但是竟然在蘇利南這個地方成就了出來
[00:05:31.280 --> 00:05:33.280]  我說這次很可惜
[00:05:33.280 --> 00:05:36.280]  帶我們北美教會的長老去看一看
[00:05:36.280 --> 00:05:39.280]  看一看我們眼界就不一樣
[00:05:39.280 --> 00:05:43.280]  所以我欲體遠約
[00:05:43.280 --> 00:05:45.280]  心靈懸疑
[00:05:45.280 --> 00:05:46.280]  非常興奮
[00:05:46.280 --> 00:05:50.280]  我相信如果神在當中使用的話
[00:05:50.280 --> 00:05:55.280]  我們這裡可以make a big difference
[00:05:55.280 --> 00:05:58.280]  當然我們國語堂有英語堂
[00:05:58.280 --> 00:06:02.280]  願意我們將整個猜拳聯會交給神
[00:06:02.280 --> 00:06:04.280]  讓神繼續搞動我們的心
[00:06:04.280 --> 00:06:08.280]  今天的主題是進心生命
[00:06:08.280 --> 00:06:10.280]  我們有個powerpoint
[00:06:10.280 --> 00:06:13.280]  很難為你們將它改了
[00:06:13.280 --> 00:06:15.280]  我的format不是這樣的
[00:06:15.280 --> 00:06:17.280]  我在《廣義忽所書》裏面
[00:06:17.280 --> 00:06:22.280]  第四章一節的一段經文
[00:06:22.280 --> 00:06:24.280]  進心的生命
[00:06:24.280 --> 00:06:28.280]  這段經文大家都應該很熟悉
[00:06:28.280 --> 00:06:33.280]  但是為了大家清楚一點
[00:06:33.280 --> 00:06:35.280]  我們看一看
[00:06:35.280 --> 00:06:39.280]  17-24節
[00:06:39.280 --> 00:06:41.280]  我們按這裏看
[00:06:41.280 --> 00:06:42.280]  一起讀
[00:06:42.280 --> 00:06:44.280]  所以我說
[00:06:44.280 --> 00:06:46.280]  且在主裡確實的說
[00:06:46.280 --> 00:06:51.280]  你們行事不要再像外邦人傳虛妄的行事
[00:06:51.280 --> 00:06:53.280]  他們心地昏迷
[00:06:53.280 --> 00:06:56.280]  與神所賜的生命隔絕了
[00:06:57.280 --> 00:06:59.280]  我們在這裏說
[00:06:59.280 --> 00:07:01.280]  你們學了基督
[00:07:01.280 --> 00:07:03.280]  卻不是這樣
[00:07:03.280 --> 00:07:05.280]  如果你們學了祂的道
[00:07:05.280 --> 00:07:07.280]  領了祂的教
[00:07:07.280 --> 00:07:09.280]  學了祂的真理
[00:07:09.280 --> 00:07:13.280]  就要脫去你們層前行為上的舊人
[00:07:13.280 --> 00:07:17.280]  這舊人是因私欲的迷惑漸漸變壞的
[00:07:17.280 --> 00:07:20.280]  又要將你們的心智改換一生
[00:07:20.280 --> 00:07:22.280]  你們學了基督
[00:07:22.280 --> 00:07:24.280]  卻不是這樣
[00:07:24.280 --> 00:07:26.280]  你們學了基督
[00:07:26.280 --> 00:07:28.280]  將你們的心智改換一生
[00:07:28.280 --> 00:07:30.280]  穿上新人
[00:07:30.280 --> 00:07:32.280]  這新人是照著神的形象
[00:07:32.280 --> 00:07:35.280]  造的有真理的人意和聖潔
[00:07:35.280 --> 00:07:38.280]  這份所說四章17-24節
[00:07:38.280 --> 00:07:42.280]  或者我們很簡單將這段分享的時間交給神
[00:07:42.280 --> 00:07:44.280]  天父我們感謝你
[00:07:44.280 --> 00:07:48.280]  你再一次驕傲我們對大使命的毀身
[00:07:48.280 --> 00:07:51.280]  其實教會存在的目的不是為了我們自己
[00:07:51.280 --> 00:07:54.280]  而是為了你自己的救贖計劃
[00:07:54.280 --> 00:07:56.280]  讓教會的長老們
[00:07:56.280 --> 00:07:58.280]  弟兄姊妹們
[00:07:58.280 --> 00:08:00.280]  同樣看到這個枯竹
[00:08:00.280 --> 00:08:03.280]  不是少數人而是所有的人
[00:08:03.280 --> 00:08:06.280]  讓我們能夠去回應這個枯竹的時候
[00:08:06.280 --> 00:08:08.280]  我們首先願意降服自己
[00:08:08.280 --> 00:08:12.280]  讓耶穌基督真的成為我們生命的主
[00:08:12.280 --> 00:08:15.280]  我們成為基督的門徒
[00:08:15.280 --> 00:08:17.280]  被你差遣在這裡
[00:08:17.280 --> 00:08:19.280]  在遠方
[00:08:19.280 --> 00:08:21.280]  在文化 在跨文化
[00:08:21.280 --> 00:08:24.280]  在不同的處境裡面為你們去作見證
[00:08:24.280 --> 00:08:26.280]  所以我第一要做的
[00:08:26.280 --> 00:08:29.280]  就是真的要信服在你面前
[00:08:29.280 --> 00:08:31.280]  被你完全的得著
[00:08:31.280 --> 00:08:33.280]  我們願意你分別為聖
[00:08:33.280 --> 00:08:36.280]  在以下一段時間裡面親自向我們說話
[00:08:36.280 --> 00:08:39.280]  對我們心底裡你們提出這個挑戰
[00:08:39.280 --> 00:08:42.280]  不論我們年紀多大多年輕
[00:08:42.280 --> 00:08:45.280]  不論我們的處境我們的背景如何
[00:08:45.280 --> 00:08:49.280]  同樣你對我們都有生命的膚淺
[00:08:49.280 --> 00:08:52.280]  求你彰顯你自己在我們當中
[00:08:52.280 --> 00:08:55.280]  聽我們的祈禱是奉主特赦的名字
[00:08:55.280 --> 00:08:58.280]  我們回到前面那裡
[00:08:58.280 --> 00:09:00.280]  其實今天教會的問題
[00:09:00.280 --> 00:09:03.280]  我舉一本書就是Bill Hall
[00:09:03.280 --> 00:09:07.280]  我曾經舉過一個說話
[00:09:07.280 --> 00:09:10.280]  就是我們很多時候敬拜大使命
[00:09:10.280 --> 00:09:12.280]  不是真的信服他
[00:09:12.280 --> 00:09:15.280]  我今天引用他另一句說話
[00:09:15.280 --> 00:09:18.280]  他說今天教會最大的問題是什麼呢
[00:09:18.280 --> 00:09:21.280]  就是今天我們究竟出來的產品
[00:09:21.280 --> 00:09:23.280]  是用product
[00:09:23.280 --> 00:09:25.280]  我們改好一點是果子
[00:09:25.280 --> 00:09:29.280]  究竟我們生產出來的果子是怎麼樣呢
[00:09:29.280 --> 00:09:32.280]  問題就是我們栽培了什麼人出來
[00:09:32.280 --> 00:09:36.280]  今天是教會最基本的問題
[00:09:36.280 --> 00:09:39.280]  我們知道教會增長學說
[00:09:39.280 --> 00:09:42.280]  我們推動希望教會增長
[00:09:42.280 --> 00:09:44.280]  產生很多Mega Church
[00:09:44.280 --> 00:09:47.280]  很多人說數量好像看來增長了
[00:09:47.280 --> 00:09:50.280]  但是一句說話我相信大家都聽過
[00:09:50.280 --> 00:09:54.280]  就是幾里的闊 但只有幾吋的深
[00:09:54.280 --> 00:09:57.280]  這個會不會是普遍教會出現的問題呢
[00:09:57.280 --> 00:10:01.280]  如果教會裡面產生出來的果子或者信徒
[00:10:01.280 --> 00:10:04.280]  只是很淺的靈明 僅僅得救
[00:10:04.280 --> 00:10:07.280]  我們怎麼能夠在這個時代裡面
[00:10:07.280 --> 00:10:11.280]  能夠產生一個生命的
[00:10:11.280 --> 00:10:15.280]  真是revolution的果效
[00:10:15.280 --> 00:10:17.280]  如果我們自己都是這麼軟弱
[00:10:17.280 --> 00:10:20.280]  我們怎麼可能將這個生命的道
[00:10:20.280 --> 00:10:22.280]  這個福音有效的傳給別人
[00:10:22.280 --> 00:10:25.280]  所以這個可能性根本上是我們的問題
[00:10:25.280 --> 00:10:29.280]  在宣導會裡面有個作家叫Samuel Stokes
[00:10:29.280 --> 00:10:32.280]  他寫了一本書說一個例子
[00:10:32.280 --> 00:10:36.280]  今天宣導會如果沒有盡心的生命
[00:10:36.280 --> 00:10:40.280]  不僅僅是講宣教 我們其實好像cut flower
[00:10:40.280 --> 00:10:43.280]  就是好像切割了的鮮花
[00:10:43.280 --> 00:10:45.280]  這些鮮花插在花瓶裡面
[00:10:45.280 --> 00:10:48.280]  你能夠維持多久呢
[00:10:48.280 --> 00:10:52.280]  可能幾天 或者你放些東西進去留長一點
[00:10:52.280 --> 00:10:55.280]  但是它始終都會枯萎
[00:10:55.280 --> 00:10:58.280]  可能今天就是我們這樣的情況
[00:10:58.280 --> 00:11:03.280]  我們曾幾何時為宣教放很多時間精神體力錢
[00:11:03.280 --> 00:11:06.280]  我們發覺quite fascinating
[00:11:06.280 --> 00:11:09.280]  但是如果我們沒有一個盡心的生命
[00:11:09.280 --> 00:11:11.280]  真是憐於神的話
[00:11:11.280 --> 00:11:13.280]  我們不壞得多久
[00:11:13.280 --> 00:11:15.280]  我們發覺會不會burn out
[00:11:15.280 --> 00:11:17.280]  我們發覺來來去去差不多
[00:11:17.280 --> 00:11:19.280]  我們看不到有什麼果效
[00:11:19.280 --> 00:11:21.280]  不是那個宣教的問題
[00:11:21.280 --> 00:11:24.280]  可能根本的問題就是我們生命的問題
[00:11:24.280 --> 00:11:27.280]  所以今天用這個演化所書
[00:11:27.280 --> 00:11:31.280]  第四章那裡講究竟我們今天的問題在哪裡
[00:11:31.280 --> 00:11:34.280]  特別留意這裡講一個愛邦人
[00:11:34.280 --> 00:11:37.280]  以前是愛邦人 也就是美信神的時候
[00:11:37.280 --> 00:11:40.280]  他的生命是放縱的 是放肆的
[00:11:40.280 --> 00:11:42.280]  但是其中一個很重要的地方在裡面
[00:11:42.280 --> 00:11:46.280]  他說如今你們學了基督卻不是這樣
[00:11:46.280 --> 00:11:51.280]  學了基督這個字和門徒這個字是同一個字根
[00:11:51.280 --> 00:11:54.280]  其實門徒是什麼呢 就是learner
[00:11:54.280 --> 00:11:56.280]  就是一個學習者
[00:11:56.280 --> 00:11:59.280]  我們學習像耶穌基督
[00:11:59.280 --> 00:12:01.280]  這個同樣的說
[00:12:01.280 --> 00:12:03.280]  如果我們以前未信主的時候
[00:12:03.280 --> 00:12:06.280]  我們放肆放縱是很自然的事
[00:12:06.280 --> 00:12:09.280]  但是如果今天我接納耶穌基督為我的救主
[00:12:09.280 --> 00:12:11.280]  祂是我的主 我是祂的門徒
[00:12:11.280 --> 00:12:13.280]  我學了基督
[00:12:13.280 --> 00:12:16.280]  我就不能夠再像以前那樣
[00:12:16.280 --> 00:12:20.280]  我的生命需要改變
[00:12:20.280 --> 00:12:22.280]  我要不能夠再以前一樣
[00:12:22.280 --> 00:12:26.280]  這個改變是包括了行為上 心智上
[00:12:26.280 --> 00:12:28.280]  舊人生人諸如此類
[00:12:28.280 --> 00:12:31.280]  事實上在聖經裡面不論主耶穌或者保羅
[00:12:31.280 --> 00:12:35.280]  都是說到這個生命的必須改變
[00:12:35.280 --> 00:12:38.280]  保羅說學了基督就不能夠再這樣了
[00:12:38.280 --> 00:12:39.280]  我們生命要改變
[00:12:39.280 --> 00:12:41.280]  而看回耶穌本身
[00:12:41.280 --> 00:12:47.280]  他用一個比喻就是用師父和徒弟
[00:12:47.280 --> 00:12:52.280]  他說到其實我們在當中裡面有幾個階段
[00:12:52.280 --> 00:12:54.280]  The training of the twelve
[00:12:54.280 --> 00:12:56.280]  這本是古典來的 港老門徒訓練裡面
[00:12:56.280 --> 00:12:59.280]  其實耶穌帶領夫子門徒的時候
[00:12:59.280 --> 00:13:02.280]  不是門徒一下子什麼都放下來跟從耶穌
[00:13:02.280 --> 00:13:04.280]  當中有幾個階段
[00:13:04.280 --> 00:13:07.280]  第一個階段來漢大概四到六個月
[00:13:07.280 --> 00:13:10.280]  這些人來看看耶穌究竟在做什麼
[00:13:10.280 --> 00:13:13.280]  為什麼他和其他夫子不一樣
[00:13:13.280 --> 00:13:16.280]  然後在來漢耶穌的人當中
[00:13:16.280 --> 00:13:19.280]  他夫子有些人來跟從他大概有十個月時間
[00:13:19.280 --> 00:13:24.280]  然後在最後就在路加福音第六章
[00:13:24.280 --> 00:13:26.280]  向耶穌整夜禱告
[00:13:26.280 --> 00:13:28.280]  就在跟隨的人裡面
[00:13:28.280 --> 00:13:31.280]  揀選了十二個人 稱他們為使徒
[00:13:31.280 --> 00:13:34.280]  耶穌就常常與他們同在
[00:13:34.280 --> 00:13:38.280]  所以我們說這個第三個階段就是與主同在
[00:13:38.280 --> 00:13:40.280]  來與我同在的階段
[00:13:40.280 --> 00:13:44.280]  所以你發覺門徒都不是一下子生命改變的
[00:13:44.280 --> 00:13:47.280]  是需要透過不同的階段
[00:13:47.280 --> 00:13:50.280]  然後將生命的主權交上
[00:13:50.280 --> 00:13:54.280]  神從來不會逼我們去跟從
[00:13:54.280 --> 00:13:58.280]  祂是想我們看到一切的好處不在祂以外
[00:13:58.280 --> 00:14:04.280]  我們是甘心放下我們的選擇、權利、主權
[00:14:04.280 --> 00:14:07.280]  然後以耶穌基督為我們生命的主
[00:14:07.280 --> 00:14:09.280]  但是到了保羅的時候
[00:14:09.280 --> 00:14:13.280]  保羅就再沒有出現門徒這個字
[00:14:13.280 --> 00:14:16.280]  就不代表保羅時代沒有門徒訓練
[00:14:16.280 --> 00:14:18.280]  他是用另一個比喻
[00:14:18.280 --> 00:14:21.280]  就不是師父和徒弟的關係
[00:14:21.280 --> 00:14:25.280]  而是用屬靈的父母和屬靈的子女的關係
[00:14:25.280 --> 00:14:28.280]  所以你發覺很奇怪 保羅說生養之父
[00:14:28.280 --> 00:14:30.280]  一個男人說生養之父
[00:14:30.280 --> 00:14:33.280]  但其實他是說屬靈上面
[00:14:33.280 --> 00:14:36.280]  他怎麼用福音生這一幫人
[00:14:36.280 --> 00:14:39.280]  怎麼在福音裡面建造這一幫人
[00:14:39.280 --> 00:14:42.280]  但是在保羅裡面特別提到
[00:14:42.280 --> 00:14:45.280]  在哥羅西書第一章28、29節
[00:14:45.280 --> 00:14:48.280]  我相信這個是保羅的使命宣言
[00:14:48.280 --> 00:14:50.280]  我今天說的是我們個人的使命宣言
[00:14:50.280 --> 00:14:52.280]  我相信這個是保羅的使命宣言
[00:14:52.280 --> 00:14:56.280]  就是他盡心竭力去做
[00:14:56.280 --> 00:14:58.280]  不只是將福音傳開他
[00:14:58.280 --> 00:15:04.280]  他要將人在基督裡面完完全全引到神面前
[00:15:04.280 --> 00:15:08.280]  完完全全這個字的意思是perfect
[00:15:08.280 --> 00:15:12.280]  也有另一個意思就是maturity 成長
[00:15:12.280 --> 00:15:17.280]  所以保羅說你們不可以再像吃奶的嬰孩
[00:15:17.280 --> 00:15:20.280]  你要吃乾糧 你要長大成人
[00:15:20.280 --> 00:15:24.280]  所以你發覺保羅同樣不是只是將福音傳開去
[00:15:24.280 --> 00:15:26.280]  得救就行了
[00:15:26.280 --> 00:15:30.280]  你要成為一個自立成長的人
[00:15:30.280 --> 00:15:33.280]  完完全全來到神面前
[00:15:33.280 --> 00:15:37.280]  所以無論耶穌也好 無論保羅也好
[00:15:37.280 --> 00:15:41.280]  都看到屬靈生命是需要不斷的進心的
[00:15:41.280 --> 00:15:44.280]  所以看回自己這麼多年在教會
[00:15:44.280 --> 00:15:47.280]  10年 20年 30年
[00:15:47.280 --> 00:15:49.280]  我去蘇里蘭的時候看回這幫領袖
[00:15:49.280 --> 00:15:54.280]  很有趣的就是這幫領袖都是以前青年團體一起長大的
[00:15:54.280 --> 00:15:59.280]  今天成為教會的長老 成為教會的領袖
[00:15:59.280 --> 00:16:03.280]  肩負起教會的事工
[00:16:03.280 --> 00:16:07.280]  甚至在不同地方裡面直行
[00:16:07.280 --> 00:16:11.280]  我在去蘇里蘭之前 我去了幾個島
[00:16:11.280 --> 00:16:15.280]  馬丁尼 瓜德魯 和聖馬丁
[00:16:15.280 --> 00:16:22.280]  因為我們劉牧師師母 城北 劉牧師師母
[00:16:22.280 --> 00:16:27.280]  我發覺once you are IW you always are IW
[00:16:27.280 --> 00:16:31.280]  就算退休了 年紀大了 回到教會做宣教牧者
[00:16:31.280 --> 00:16:34.280]  他都是不甘寂寞
[00:16:34.280 --> 00:16:37.280]  年紀都不小了 都是要下去
[00:16:37.280 --> 00:16:42.280]  因為他們要去這幾個島 未來兩年
[00:16:42.280 --> 00:16:44.280]  下去做宣教士
[00:16:44.280 --> 00:16:48.280]  所以我去蘇里蘭之前和他們一起去
[00:16:48.280 --> 00:16:51.280]  我感謝神 認識這幾個地方
[00:16:51.280 --> 00:16:56.280]  原來這幾個地方 蘇里蘭教會早就已經在做了
[00:16:56.280 --> 00:17:00.280]  在波明尼加 你們快要傳了下去了
[00:17:00.280 --> 00:17:03.280]  蘇里蘭教會早就在做了
[00:17:03.280 --> 00:17:05.280]  巴西有兩個隊上來
[00:17:05.280 --> 00:17:10.280]  聖保羅市 金邊市 蘇里蘭教會早就已經去了
[00:17:10.280 --> 00:17:13.280]  你知不知道蘇里蘭在哪裡?
[00:17:13.280 --> 00:17:17.280]  小到不得了的地方
[00:17:17.280 --> 00:17:22.280]  只有幾十萬人 華人不是很多
[00:17:22.280 --> 00:17:26.280]  但是一個宣教的教會在裡面
[00:17:26.280 --> 00:17:29.280]  所以當我自己做一個回應的時候
[00:17:29.280 --> 00:17:33.280]  在聖經裡面這麼多的教會 我最欣賞一個教會的模特兒
[00:17:33.280 --> 00:17:36.280]  就是這個安提羅教會
[00:17:36.280 --> 00:17:40.280]  因為安提羅教會是將福音從猶太人
[00:17:40.280 --> 00:17:44.280]  甚至包括了說希臘語的猶太人
[00:17:44.280 --> 00:17:49.280]  向外傳 到非猶太人 去不同的地域
[00:17:49.280 --> 00:17:55.280]  我看到蘇里蘭教會有安提羅教會的氣質在裡面
[00:17:55.280 --> 00:17:59.280]  我看到很多人都很喜歡這個教會
[00:17:59.280 --> 00:18:02.280]  我看到很多人都很喜歡這個教會
[00:18:02.280 --> 00:18:04.280]  我看到很多人都很喜歡這個教會
[00:18:04.280 --> 00:18:06.280]  我看到很多人都很喜歡這個教會
[00:18:06.280 --> 00:18:08.280]  我看到很多人都很喜歡這個教會
[00:18:08.280 --> 00:18:10.280]  我看到很多人都很喜歡這個教會
[00:18:10.280 --> 00:18:12.280]  我看到很多人都很喜歡這個教會
[00:18:12.280 --> 00:18:14.280]  我看到很多人都很喜歡這個教會
[00:18:14.280 --> 00:18:16.280]  我看到很多人都很喜歡這個教會
[00:18:16.280 --> 00:18:18.280]  我看到很多人都很喜歡這個教會
[00:18:18.280 --> 00:18:20.280]  我看到很多人都很喜歡這個教會
[00:18:20.280 --> 00:18:22.280]  我看到很多人都很喜歡這個教會
[00:18:22.280 --> 00:18:24.280]  我看到很多人都很喜歡這個教會
[00:18:24.280 --> 00:18:26.280]  我看到很多人都很喜歡這個教會
[00:18:26.280 --> 00:18:28.280]  我看到很多人都很喜歡這個教會
[00:18:28.280 --> 00:18:30.280]  我看到很多人都很喜歡這個教會
[00:18:30.280 --> 00:18:32.280]  我看到很多人都很喜歡這個教會
[00:18:32.280 --> 00:18:34.280]  我看到很多人都很喜歡這個教會
[00:18:34.280 --> 00:18:36.280]  我看到很多人都很喜歡這個教會
[00:18:36.280 --> 00:18:38.280]  我看到很多人都很喜歡這個教會
[00:18:38.280 --> 00:18:40.280]  我看到很多人都很喜歡這個教會
[00:18:40.280 --> 00:18:42.280]  我看到很多人都很喜歡這個教會
[00:18:42.280 --> 00:18:44.280]  我看到很多人都很喜歡這個教會
[00:18:44.280 --> 00:18:46.280]  我看到很多人都很喜歡這個教會
[00:18:46.280 --> 00:18:48.280]  我看到很多人都很喜歡這個教會
[00:18:48.280 --> 00:18:50.280]  我看到很多人都很喜歡這個教會
[00:18:50.280 --> 00:18:52.280]  我看到很多人都很喜歡這個教會
[00:18:52.280 --> 00:18:54.280]  我看到很多人都很喜歡這個教會
[00:18:54.280 --> 00:18:56.280]  我看到很多人都很喜歡這個教會
[00:18:56.280 --> 00:18:58.280]  我看到很多人都很喜歡這個教會
[00:18:58.280 --> 00:19:00.280]  我看到很多人都很喜歡這個教會
[00:19:00.280 --> 00:19:02.280]  我看到很多人都很喜歡這個教會
[00:19:02.280 --> 00:19:04.280]  我看到很多人都很喜歡這個教會
[00:19:04.280 --> 00:19:06.280]  我看到很多人都很喜歡這個教會
[00:19:06.280 --> 00:19:08.280]  我看到很多人都很喜歡這個教會
[00:19:08.280 --> 00:19:10.280]  我看到很多人都很喜歡這個教會
[00:19:10.280 --> 00:19:12.280]  我看到很多人都很喜歡這個教會
[00:19:12.280 --> 00:19:14.280]  我看到很多人都很喜歡這個教會
[00:19:14.280 --> 00:19:16.280]  我看到很多人都很喜歡這個教會
[00:19:16.280 --> 00:19:18.280]  我看到很多人都很喜歡這個教會
