
[00:00:00.000 --> 00:00:07.520]  領主們早安 今天跟大家分享活水光學
[00:06:10.720 --> 00:06:12.720]  不是因為他沒有路可走
[00:06:12.720 --> 00:06:16.720]  而是他定義要經過撒瑪利亞
[00:06:16.720 --> 00:06:18.720]  有計劃的
[00:06:18.720 --> 00:06:21.720]  所以很多時候我們生活上的事情
[00:06:21.720 --> 00:06:23.720]  不是偶然的
[00:06:23.720 --> 00:06:25.720]  是神定義的
[00:06:25.720 --> 00:06:27.720]  沒有偶然
[00:06:27.720 --> 00:06:29.720]  因為耶穌不是無路可走
[00:06:29.720 --> 00:06:32.720]  無可奈何要經過撒瑪利亞
[00:06:32.720 --> 00:06:34.720]  他是故意要經過
[00:06:34.720 --> 00:06:37.720]  證明耶穌這次去撒瑪利亞
[00:06:37.720 --> 00:06:40.720]  是一件很重要的事去做
[00:06:40.720 --> 00:06:41.720]  是什麼事呢?
[00:06:41.720 --> 00:06:43.720]  他就是要見一個人
[00:06:43.720 --> 00:06:45.720]  一個撒瑪利亞的婦人
[00:06:45.720 --> 00:06:49.720]  而這件事對耶穌來說是很重要
[00:06:49.720 --> 00:06:52.720]  因為他需要耶穌的幫助
[00:06:52.720 --> 00:06:57.720]  當耶穌去到撒瑪利亞地方的時候
[00:06:57.720 --> 00:06:59.720]  聖經就說
[00:06:59.720 --> 00:07:01.720]  耶穌走路困乏
[00:07:01.720 --> 00:07:03.720]  很累
[00:07:03.720 --> 00:07:05.720]  很口渴
[00:07:05.720 --> 00:07:06.720]  還是午靜
[00:07:06.720 --> 00:07:08.720]  白天的時候
[00:07:08.720 --> 00:07:13.720]  這個時候就有一個撒瑪利亞人的女人來打水
[00:07:13.720 --> 00:07:17.720]  一般來說打水是在早晨的黃昏
[00:07:17.720 --> 00:07:20.720]  可能她不想見人
[00:07:20.720 --> 00:07:24.720]  但是耶穌選擇在這個時候見到她
[00:07:24.720 --> 00:07:26.720]  完全是好的
[00:07:26.720 --> 00:07:28.720]  因為正正沒有人
[00:07:28.720 --> 00:07:31.720]  所以耶穌就可以詳細和她談
[00:07:31.720 --> 00:07:35.720]  所以耶穌選擇的地方和時間都是最合適的
[00:07:35.720 --> 00:07:42.720]  在正午無人的時候就展開了這場對話
[00:07:42.720 --> 00:07:44.720]  耶穌怎麼和她說呢?
[00:07:44.720 --> 00:07:46.720]  耶穌就說
[00:07:46.720 --> 00:07:48.720]  請給我水汗
[00:07:48.720 --> 00:07:50.720]  很正常的
[00:07:50.720 --> 00:07:53.720]  但是這個婦人就說
[00:07:53.720 --> 00:07:56.720]  你是猶太人
[00:07:56.720 --> 00:08:02.720]  怎麼向我一個撒瑪利亞女人要水汗呢?
[00:08:02.720 --> 00:08:07.720]  因為猶太人和撒瑪利亞人沒有來往
[00:08:07.720 --> 00:08:09.720]  這個女人就說很奇怪
[00:08:09.720 --> 00:08:11.720]  你是猶太人
[00:08:11.720 --> 00:08:13.720]  還是一個男人
[00:08:13.720 --> 00:08:15.720]  為什麼會問我拿水汗?
[00:08:15.720 --> 00:08:16.720]  不是造作
[00:08:16.720 --> 00:08:18.720]  耶穌是很想喝水
[00:08:18.720 --> 00:08:22.720]  因為那裡是很熱很累
[00:08:22.720 --> 00:08:24.720]  祂很想喝水
[00:08:24.720 --> 00:08:29.720]  但是耶穌沒有因為祂很口渴
[00:08:29.720 --> 00:08:31.720]  祂就馬虎了事
[00:08:31.720 --> 00:08:33.720]  算了你先給我水喝
[00:08:33.720 --> 00:08:34.720]  不要說那麼多
[00:08:34.720 --> 00:08:35.720]  耶穌沒有
[00:08:35.720 --> 00:08:38.720]  耶穌就將這個話題提升
[00:08:38.720 --> 00:08:41.720]  就去到說活水
[00:08:41.720 --> 00:08:44.720]  耶穌放下了自己的口渴
[00:08:44.720 --> 00:08:46.720]  放下了困頓
[00:08:46.720 --> 00:08:50.720]  因為耶穌的目的就是要見撒瑪利亞女人
[00:08:50.720 --> 00:08:58.720]  祂知道這個女人需要的是更高層次的解渴的活水
[00:08:58.720 --> 00:09:01.720]  所以耶穌不顧自己
[00:09:01.720 --> 00:09:03.720]  所以耶穌多好
[00:09:03.720 --> 00:09:06.720]  耶穌的心腸真是很好
[00:09:06.720 --> 00:09:08.720]  祂就跟她說
[00:09:08.720 --> 00:09:12.720]  如果你知道問你拿水的是誰
[00:09:12.720 --> 00:09:15.720]  你就一早向她求活水
[00:09:15.720 --> 00:09:17.720]  在這裡涉及兩個問題
[00:09:17.720 --> 00:09:23.720]  第一個就是撒瑪利亞婦人跟她聊天
[00:09:23.720 --> 00:09:25.720]  後好差異
[00:09:25.720 --> 00:09:28.720]  另外要處理的是耶穌說活水
[00:09:28.720 --> 00:09:33.720]  因為我們要知道這個女人的背景
[00:09:33.720 --> 00:09:35.720]  有五個丈夫
[00:09:35.720 --> 00:09:38.720]  以至這個女人轉換話題
[00:09:38.720 --> 00:09:39.720]  想不跟耶穌說
[00:09:39.720 --> 00:09:43.720]  但耶穌並沒有停止對話
[00:09:43.720 --> 00:09:51.720]  撒瑪利亞人和猶太人不相往來
[00:09:51.720 --> 00:09:54.720]  這個歷史由來已久
[00:09:54.720 --> 00:09:59.720]  我們要說說為何會不相往來
[00:09:59.720 --> 00:10:07.720]  而這個婦人為何會這麼差異呢
[00:10:07.720 --> 00:10:09.720]  如果我們看回猶太人的歷史
[00:10:09.720 --> 00:10:13.720]  我們知道以色列人猶太家是一家人
[00:10:13.720 --> 00:10:15.720]  以前是一個國家
[00:10:15.720 --> 00:10:17.720]  大衛所羅門統治
[00:10:17.720 --> 00:10:21.720]  後來北面十個支派背叛了他
[00:10:21.720 --> 00:10:23.720]  背叛了他之後
[00:10:23.720 --> 00:10:25.720]  北面成為自己的國家
[00:10:25.720 --> 00:10:27.720]  南面就是猶太
[00:10:27.720 --> 00:10:31.720]  撒瑪利亞就是北角的首都
[00:10:31.720 --> 00:10:33.720]  他們離開了上帝
[00:10:33.720 --> 00:10:39.720]  就在事件罪那裡做了金牛去敬拜
[00:10:39.720 --> 00:10:41.720]  因為他們離開了上帝
[00:10:41.720 --> 00:10:44.720]  上帝就用外族人亞述擊打他們
[00:10:44.720 --> 00:10:47.720]  北角就滅亡了
[00:10:47.720 --> 00:10:51.720]  但當這個國家毀滅了之後
[00:10:51.720 --> 00:10:54.720]  這班人所遭遇的
[00:10:54.720 --> 00:10:56.720]  是比之前更慘
[00:10:56.720 --> 00:10:58.720]  比猶太人更慘
[00:10:58.720 --> 00:11:02.720]  當時亞述的皇帝薩爾根
[00:11:02.720 --> 00:11:04.720]  發現他們不聽話
[00:11:04.720 --> 00:11:10.720]  就將二萬七千多人從撒瑪利亞趕走了
[00:11:10.720 --> 00:11:15.720]  剩下的以色列人在那裡住
[00:11:15.720 --> 00:11:18.720]  他們將外面的人簽進去
[00:11:18.720 --> 00:11:20.720]  就和他們一起住
[00:11:20.720 --> 00:11:22.720]  結果因為這個緣故
[00:11:22.720 --> 00:11:26.720]  就失去了他們原來的血統
[00:11:26.720 --> 00:11:31.720]  南面的猶太人就認為他們不再是阿伯拉罕的子孫
[00:11:31.720 --> 00:11:35.720]  於是就叫他們做撒瑪利亞人
[00:11:35.720 --> 00:11:38.720]  並且說他們已經失去選民的身份
[00:11:38.720 --> 00:11:42.720]  不過如果你看《列王記》第十七章二十六節
[00:11:42.720 --> 00:11:47.720]  你會發現這班打敗了的以色列人
[00:11:47.720 --> 00:11:50.720]  又被外族入侵
[00:11:50.720 --> 00:11:52.720]  成為混血
[00:11:52.720 --> 00:11:54.720]  中國人很不喜歡混血
[00:11:54.720 --> 00:11:57.720]  雜種這些很不聽話的說話
[00:11:57.720 --> 00:12:01.720]  他們悔改 重新敬拜上帝
[00:12:01.720 --> 00:12:06.720]  而上帝就要求那些外族人
[00:12:06.720 --> 00:12:10.720]  追隨以色列人敬拜耶和華
[00:12:10.720 --> 00:12:12.720]  所以亡國之後
[00:12:12.720 --> 00:12:15.720]  這班人失去了他們純正的血統
[00:12:15.720 --> 00:12:17.720]  成為混血人
[00:12:17.720 --> 00:12:19.720]  反而他們是敬畏上帝
[00:12:19.720 --> 00:12:24.720]  並且他們相信敬拜上帝的地方
[00:12:24.720 --> 00:12:28.720]  是應該在什劍 就是撒瑪利亞的地方
[00:12:28.720 --> 00:12:30.720]  就在那裡
[00:12:30.720 --> 00:12:34.720]  因為按照舊約聖經的記載
[00:12:34.720 --> 00:12:36.720]  敬拜耶和華上帝
[00:12:36.720 --> 00:12:40.720]  猶太人就說在耶路撒冷
[00:12:40.720 --> 00:12:45.720]  但北面十個支派就說要在什劍
[00:12:45.720 --> 00:12:48.720]  因為阿伯拉罕進入迦南地
[00:12:48.720 --> 00:12:51.720]  第一次憲制在什劍
[00:12:51.720 --> 00:12:54.720]  摩西帶領以色列人在抗日華
[00:12:54.720 --> 00:12:57.720]  將來要在那裡去敬拜上帝
[00:12:57.720 --> 00:13:03.720]  而約書雅就帶著所有進迦南地的以色列人
[00:13:03.720 --> 00:13:06.720]  第一次的敬拜就在什劍
[00:13:06.720 --> 00:13:08.720]  向他們宣告律法
[00:13:08.720 --> 00:13:10.720]  所以他們一直相信
[00:13:10.720 --> 00:13:13.720]  什劍才是真正敬拜上帝的地方
[00:13:13.720 --> 00:13:16.720]  於是這班亡國的以色列人
[00:13:16.720 --> 00:13:19.720]  雖然他們已經混雜了外族
[00:13:19.720 --> 00:13:21.720]  但重新敬拜上帝
[00:13:21.720 --> 00:13:23.720]  就在什劍那裡敬拜上帝
[00:13:23.720 --> 00:13:28.720]  並且用他們最艱苦的資源
[00:13:28.720 --> 00:13:31.720]  在什劍建了一個聖殿
[00:13:31.720 --> 00:13:38.720]  南方的猶太人非常憤怒
[00:13:38.720 --> 00:13:40.720]  聖殿在耶路撒冷
[00:13:40.720 --> 00:13:42.720]  憑什麼在那裡建聖殿
[00:13:42.720 --> 00:13:47.720]  於是南方猶太人結隊上去
[00:13:47.720 --> 00:13:50.720]  打敗他們 拆了他們的聖殿
[00:13:50.720 --> 00:13:53.720]  不准去敬拜耶和華
[00:13:53.720 --> 00:13:55.720]  要拜耶路撒冷
[00:13:55.720 --> 00:13:56.720]  從今以後
[00:13:56.720 --> 00:14:00.720]  撒瑪利亞人和猶太人
[00:14:00.720 --> 00:14:03.720]  不相往來 彼此為仇
[00:14:03.720 --> 00:14:07.720]  而那種仇恨和對抗
[00:14:07.720 --> 00:14:09.720]  直到耶穌時代
[00:14:09.720 --> 00:14:11.720]  沒有停止過
[00:14:11.720 --> 00:14:13.720]  不單止不來往
[00:14:13.720 --> 00:14:15.720]  並且不會用同一個器皿
[00:14:15.720 --> 00:14:18.720]  所以當耶穌對那女人說
[00:14:18.720 --> 00:14:19.720]  你給我水喝
[00:14:19.720 --> 00:14:20.720]  她很奇怪
[00:14:20.720 --> 00:14:24.720]  猶太人怎會用我的瓶子來喝水呢
[00:14:24.720 --> 00:14:26.720]  所以她很驚訝
[00:14:26.720 --> 00:14:28.720]  但耶穌不是這樣看
[00:14:28.720 --> 00:14:30.720]  耶穌看撒瑪利亞人
[00:14:30.720 --> 00:14:32.720]  不會像猶太人那樣看
[00:14:32.720 --> 00:14:35.720]  所以你看耶穌舉的比喻
[00:14:35.720 --> 00:14:37.720]  有什麼比喻是撒瑪利亞人呢
[00:14:37.720 --> 00:14:39.720]  很像撒瑪利亞人
[00:14:39.720 --> 00:14:42.720]  有一個人被強盜打傷了
[00:14:42.720 --> 00:14:43.720]  祭司也不管
[00:14:43.720 --> 00:14:45.720]  是什麼人管他呢
[00:14:45.720 --> 00:14:47.720]  是撒瑪利亞人管他
[00:14:47.720 --> 00:14:49.720]  在耶穌眼中看來
[00:14:49.720 --> 00:14:51.720]  他也是上帝的子民
[00:14:51.720 --> 00:14:55.720]  是真正敬拜上帝的人
[00:14:55.720 --> 00:14:58.720]  這就是背景
[00:14:58.720 --> 00:15:02.720]  接著耶穌和她說要喝水
[00:15:02.720 --> 00:15:04.720]  為什麼耶穌這麼辛苦
[00:15:04.720 --> 00:15:06.720]  連自己的口渴都不理會
[00:15:06.720 --> 00:15:07.720]  要和她說要喝水呢
[00:15:07.720 --> 00:15:09.720]  因為耶穌知道這個女人有需要
[00:15:09.720 --> 00:15:10.720]  有什麼需要呢
[00:15:10.720 --> 00:15:13.720]  這個女人有五個丈夫
[00:15:13.720 --> 00:15:17.720]  耶穌說叫你丈夫來
[00:15:17.720 --> 00:15:19.720]  我給他一壺水
[00:15:19.720 --> 00:15:22.720]  這個女人說我沒有丈夫
[00:15:22.720 --> 00:15:25.720]  耶穌說你說沒有丈夫是對的
[00:15:25.720 --> 00:15:27.720]  因為你已經有五個丈夫
[00:15:27.720 --> 00:15:29.720]  現在不是你丈夫
[00:15:29.720 --> 00:15:30.720]  我們這樣看
[00:15:30.720 --> 00:15:32.720]  我們很容易就想
[00:15:32.720 --> 00:15:34.720]  這個當然是壞女人
[00:15:34.720 --> 00:15:35.720]  這麼多個丈夫
[00:15:35.720 --> 00:15:38.720]  說五個現在還不是
[00:15:38.720 --> 00:15:40.720]  我們很快就有這樣的結論
[00:15:40.720 --> 00:15:43.720]  但如果你從當時的背景
[00:15:43.720 --> 00:15:46.720]  當時的文化再去看
[00:15:46.720 --> 00:15:49.720]  那個情況不是這樣
[00:15:49.720 --> 00:15:52.720]  因為在猶太人的傳統
[00:15:52.720 --> 00:15:54.720]  包括撒瑪利亞人
[00:15:54.720 --> 00:15:56.720]  舊約那裡所說
[00:15:56.720 --> 00:16:00.720]  男人是有權有妻
[00:16:00.720 --> 00:16:03.720]  女人沒有權有夫
[00:16:03.720 --> 00:16:06.720]  所以一個女人
[00:16:06.720 --> 00:16:09.720]  為什麼會有這麼多個丈夫呢
[00:16:09.720 --> 00:16:12.720]  當然這樣的情況很稀少
[00:16:12.720 --> 00:16:14.720]  但不是絕無僅有
[00:16:14.720 --> 00:16:17.720]  因為當一個男人
[00:16:17.720 --> 00:16:18.720]  不喜歡一個女人的時候
[00:16:18.720 --> 00:16:22.720]  是可以無需理由休了她
[00:16:22.720 --> 00:16:25.720]  而女人是有權再結婚的
[00:16:25.720 --> 00:16:30.720]  按照米斯蘭就是猶太人的口頭傳統
[00:16:30.720 --> 00:16:31.720]  聖經的解釋
[00:16:31.720 --> 00:16:36.720]  就說一個女人有權結三次婚是合法的
[00:16:36.720 --> 00:16:40.720]  是在猶太的律法裡合法的
[00:16:40.720 --> 00:16:44.720]  但第四次就不能再結婚了
[00:16:44.720 --> 00:16:47.720]  第四次就不能有合法的婚姻
[00:16:47.720 --> 00:16:49.720]  而這個女人有五個丈夫
[00:16:49.720 --> 00:16:51.720]  即是她經過五段婚姻
[00:16:51.720 --> 00:16:54.720]  到了現在第六段
[00:16:54.720 --> 00:16:56.720]  這個不是合法的
[00:16:56.720 --> 00:16:59.720]  所以耶穌說現在有的不是你丈夫的意思
[00:16:59.720 --> 00:17:02.720]  現在有的不是合法的丈夫
[00:17:02.720 --> 00:17:05.720]  她已經沒有權再有合法的丈夫
[00:17:05.720 --> 00:17:06.720]  為什麼有五段呢
[00:17:06.720 --> 00:17:08.720]  可能她丈夫死了
[00:17:08.720 --> 00:17:09.720]  所以她再嫁
[00:17:09.720 --> 00:17:11.720]  她渴求一個家庭
[00:17:11.720 --> 00:17:13.720]  但丈夫死了
[00:17:13.720 --> 00:17:15.720]  又可能被丈夫休了
[00:17:15.720 --> 00:17:17.720]  她渴求一個愛
[00:17:17.720 --> 00:17:18.720]  但沒有人給她
[00:17:18.720 --> 00:17:20.720]  她渴求穩定的生活
[00:17:20.720 --> 00:17:21.720]  但她求不到
[00:17:21.720 --> 00:17:24.720]  所以一次一次的失敗
[00:17:24.720 --> 00:17:26.720]  五段失敗的婚姻
[00:17:26.720 --> 00:17:28.720]  對一個女人來說
[00:17:28.720 --> 00:17:30.720]  是一個非常慘痛的經驗
[00:17:30.720 --> 00:17:33.720]  是一個很稀有的例子
[00:17:33.720 --> 00:17:35.720]  但是一個很慘痛
[00:17:35.720 --> 00:17:37.720]  很多的傷痕
[00:17:37.720 --> 00:17:39.720]  受了很多的傷害
[00:17:39.720 --> 00:17:41.720]  生命上
[00:17:41.720 --> 00:17:43.720]  耶穌知道
[00:17:43.720 --> 00:17:46.720]  所以耶穌必須要經過撒邁尼亞人
[00:17:46.720 --> 00:17:48.720]  他覺得
[00:17:48.720 --> 00:17:50.720]  他要幫助她
[00:17:50.720 --> 00:17:53.720]  猶太人休妻
[00:17:53.720 --> 00:17:55.720]  毫無理由
[00:17:55.720 --> 00:17:57.720]  這也不是新事
[00:17:57.720 --> 00:17:59.720]  中國人有沒有休妻
[00:17:59.720 --> 00:18:03.720]  中國人有沒有理由休妻
[00:18:03.720 --> 00:18:05.720]  中國以前有什麼
[00:18:05.720 --> 00:18:07.720]  七出條例
[00:18:07.720 --> 00:18:09.720]  男人有七個理由
[00:18:09.720 --> 00:18:11.720]  叫老婆離開
[00:18:11.720 --> 00:18:13.720]  女人有沒有七出叫老公離開
[00:18:13.720 --> 00:18:15.720]  女人沒有
[00:18:15.720 --> 00:18:16.720]  從一而終
[00:18:16.720 --> 00:18:18.720]  男人有七個理由趕你走
[00:18:18.720 --> 00:18:20.720]  哪七個理由
[00:18:20.720 --> 00:18:21.720]  第一個理由
[00:18:21.720 --> 00:18:23.720]  長期病患
[00:18:23.720 --> 00:18:25.720]  脾敏感
[00:18:25.720 --> 00:18:27.720]  可以叫你離開
[00:18:27.720 --> 00:18:29.720]  絕症
[00:18:29.720 --> 00:18:31.720]  對老爺奶奶藐視
[00:18:31.720 --> 00:18:33.720]  不尊重長者
[00:18:33.720 --> 00:18:35.720]  還有一個最離譜的
[00:18:35.720 --> 00:18:37.720]  你餵食
[00:18:37.720 --> 00:18:39.720]  餵食可以叫你離開
[00:18:39.720 --> 00:18:41.720]  什麼叫餵食
[00:18:41.720 --> 00:18:43.720]  煮菜的時候未得批准
[00:18:43.720 --> 00:18:45.720]  就試味
[00:18:45.720 --> 00:18:47.720]  偷食
[00:18:47.720 --> 00:18:49.720]  可以叫你離開
[00:18:49.720 --> 00:18:51.720]  很慘
[00:18:51.720 --> 00:18:53.720]  當時社會
[00:18:53.720 --> 00:18:55.720]  耶穌明白
[00:18:55.720 --> 00:18:57.720]  耶穌知道
[00:18:57.720 --> 00:18:59.720]  所以耶穌來找他
[00:18:59.720 --> 00:19:01.720]  然後耶穌就
[00:19:01.720 --> 00:19:03.720]  跟他說
[00:19:03.720 --> 00:19:05.720]  你給我水喝
[00:19:05.720 --> 00:19:07.720]  那麼
[00:19:07.720 --> 00:19:09.720]  這個女人就說
[00:19:09.720 --> 00:19:11.720]  你是男人
[00:19:11.720 --> 00:19:13.720]  猶太人
[00:19:13.720 --> 00:19:15.720]  怎麼會問我拿水呢
[00:19:15.720 --> 00:19:17.720]  那麼耶穌就放下了
[00:19:17.720 --> 00:19:19.720]  他的口渴
[00:19:19.720 --> 00:19:21.720]  放下了他的口渴
[00:19:21.720 --> 00:19:23.720]  耶穌沒有糾纏
[00:19:23.720 --> 00:19:25.720]  耶穌沒有說
[00:19:25.720 --> 00:19:27.720]  你先給我喝吧
[00:19:27.720 --> 00:19:29.720]  耶穌放下了
[00:19:29.720 --> 00:19:31.720]  耶穌就說
[00:19:31.720 --> 00:19:33.720]  如果知道上帝恩賜
[00:19:33.720 --> 00:19:35.720]  跟你說
[00:19:35.720 --> 00:19:37.720]  請給我水喝
[00:19:37.720 --> 00:19:39.720]  你早就求他
[00:19:39.720 --> 00:19:41.720]  耶穌就把水的討論
[00:19:41.720 --> 00:19:43.720]  提升了
[00:19:43.720 --> 00:19:45.720]  你也早就
[00:19:45.720 --> 00:19:47.720]  他也早就
