
[00:00:00.000 --> 00:00:07.080]  我們繼續講耶利米愛歌這本書
[00:03:58.020 --> 00:04:01.700]  但是神也准許猶太人來向他們申訴
[00:04:01.700 --> 00:04:05.580]  甚至是鼓勵他們要傾心如水
[00:04:05.580 --> 00:04:09.940]  上一次第三章我說有甚麼特別的地方
[00:04:09.940 --> 00:04:14.860]  就是那個字母詩有66節的經文
[00:04:14.860 --> 00:04:19.460]  在一章二章四章五章都只有22節
[00:04:19.460 --> 00:04:22.580]  因為希伯來文是有22個字母
[00:04:22.580 --> 00:04:26.540]  但是第三章每一個字母出現三次
[00:04:26.540 --> 00:04:28.420]  所以有66節
[00:04:28.420 --> 00:04:29.900]  如果你看的話
[00:04:29.900 --> 00:04:33.100]  中間第三章就好像突然間一座高山一樣
[00:04:33.100 --> 00:04:35.100]  有66節經文
[00:04:35.100 --> 00:04:37.820]  就好像一個手尾結球
[00:04:37.820 --> 00:04:43.900]  中間第三章是特別多經文特別多章節
[00:04:43.900 --> 00:04:48.820]  所以我們知道重心在於手尾結構的最中心
[00:04:48.820 --> 00:04:52.340]  就是三章22至33節
[00:04:52.340 --> 00:04:53.980]  帶出來的一個訊息
[00:04:53.980 --> 00:04:55.980]  就是我們要仰望神
[00:04:55.980 --> 00:04:58.420]  不要只是自己鑽牛角尖
[00:04:58.420 --> 00:05:00.900]  因為神是憐憫信實
[00:05:00.900 --> 00:05:02.460]  祂是拯救的神
[00:05:02.460 --> 00:05:05.140]  祂甚至是管教的神
[00:05:05.140 --> 00:05:06.860]  我上次也說過
[00:05:06.860 --> 00:05:10.180]  為甚麼神的管教給我們有希望
[00:05:10.180 --> 00:05:12.820]  因為神所愛的兒女
[00:05:12.820 --> 00:05:14.180]  當我們犯罪的時候
[00:05:14.180 --> 00:05:16.060]  祂一定會管教
[00:05:16.060 --> 00:05:17.820]  所以當祂管教我們的時候
[00:05:17.820 --> 00:05:20.140]  我們知道神沒有放棄我們
[00:05:20.140 --> 00:05:22.420]  所以給我們有很大的希望
[00:05:22.420 --> 00:05:23.980]  祂也是公義
[00:05:23.980 --> 00:05:25.540]  這個就是第三章
[00:05:25.540 --> 00:05:27.300]  我們要仰望神
[00:05:27.300 --> 00:05:31.780]  今天第四章的字母詩又有甚麼不同呢
[00:05:31.780 --> 00:05:32.460]  很奇怪
[00:05:32.460 --> 00:05:34.140]  你看看第一章第二章
[00:05:34.140 --> 00:05:37.540]  每一節都有三句經文
[00:05:37.540 --> 00:05:40.900]  第三章每一節只有一句
[00:05:40.900 --> 00:05:46.740]  但是同一個字母重複出現三次
[00:05:46.740 --> 00:05:51.220]  所以第一第二第三章都是666666句
[00:05:51.220 --> 00:05:52.820]  你除22
[00:05:52.820 --> 00:05:54.340]  三句經文
[00:05:54.340 --> 00:05:57.900]  第一第二第三章都是三句
[00:05:57.900 --> 00:06:01.220]  第四章開始不同了
[00:06:01.220 --> 00:06:03.700]  一節的經文只有兩句
[00:06:03.700 --> 00:06:07.140]  這個就是第四章特別的地方
[00:06:07.140 --> 00:06:09.980]  我們怎樣找出經文重心呢
[00:06:09.980 --> 00:06:11.500]  你在第四章
[00:06:11.500 --> 00:06:15.100]  你想找三句經文是找不到的
[00:06:15.100 --> 00:06:16.820]  一節只有兩句
[00:06:16.820 --> 00:06:21.580]  但我們可以將注意力放在用詞字眼
[00:06:21.580 --> 00:06:24.900]  有沒有用詞字眼是重複出現
[00:06:24.900 --> 00:06:26.460]  兩次出現
[00:06:26.460 --> 00:06:28.660]  這個就是我們要留意的
[00:06:28.660 --> 00:06:31.900]  如果有字眼頻頻兩次出現的
[00:06:31.900 --> 00:06:34.620]  這個就是第四章的瑕疵
[00:06:34.620 --> 00:06:37.460]  我們就要將注意力放在那裏
[00:06:37.460 --> 00:06:41.420]  我們一起來看看第四章說些甚麼
[00:06:41.420 --> 00:06:44.780]  在哀歌的四章一至十節
[00:06:44.780 --> 00:06:47.140]  是說到人民的罪
[00:06:47.140 --> 00:06:49.140]  他們離開了神
[00:06:49.140 --> 00:06:51.740]  我們見到在經文裏面
[00:06:51.740 --> 00:06:56.020]  頻頻提到街上、市口上
[00:06:56.020 --> 00:07:01.780]  是形容耶路撒冷城裏面所發生的慘劇
[00:07:01.780 --> 00:07:06.660]  在第四章一開始又用到和解這個字
[00:07:06.660 --> 00:07:11.220]  我們說一章、二章、四章開始都是和解
[00:07:11.220 --> 00:07:13.620]  和解就是Eka這個字
[00:07:13.620 --> 00:07:15.420]  原文的希伯來文
[00:07:15.420 --> 00:07:18.940]  就是嘆息語
[00:07:18.940 --> 00:07:21.260]  這個其實可以說是
[00:07:21.260 --> 00:07:24.740]  耶利米愛國希伯來文的書名
[00:07:24.740 --> 00:07:28.020]  就是Eka 嘆息
[00:07:28.020 --> 00:07:31.060]  在第一章和解出現的時候
[00:07:31.060 --> 00:07:35.180]  一開始說本來人煙囚物的一個城市
[00:07:35.180 --> 00:07:40.260]  和解會變成耶利米先知要獨自一個人坐在那裏
[00:07:40.260 --> 00:07:41.740]  這是第一章
[00:07:41.740 --> 00:07:46.060]  第二章說和解為何神會發怒
[00:07:46.060 --> 00:07:47.980]  第三章沒有和解
[00:07:47.980 --> 00:07:50.940]  但是第四章又有和解
[00:07:50.940 --> 00:07:54.420]  和解本來金漆輝煌的聖殿
[00:07:54.420 --> 00:07:57.780]  現在變成了頹垣敗瓦
[00:07:57.780 --> 00:07:59.500]  這個我上次也說過
[00:07:59.500 --> 00:08:03.380]  好像許冠傑的那首浪子心聲
[00:08:03.380 --> 00:08:06.260]  金屋都變成了敗瓦
[00:08:06.260 --> 00:08:09.780]  聖殿的牆本來是包著金的
[00:08:09.780 --> 00:08:13.780]  現在變成了破碎的石頭
[00:08:13.780 --> 00:08:17.420]  你說包著金的牆打碎了變成石頭
[00:08:17.420 --> 00:08:18.540]  不是發達嗎?
[00:08:18.540 --> 00:08:19.980]  撿到金
[00:08:19.980 --> 00:08:22.740]  有的都被巴比倫的士兵撿了
[00:08:22.740 --> 00:08:23.860]  沒有的了
[00:08:23.860 --> 00:08:25.940]  只剩下碎石頭在那裏
[00:08:25.940 --> 00:08:28.260]  其實這裏可以說
[00:08:28.260 --> 00:08:31.180]  經文是指著第二節
[00:08:31.180 --> 00:08:36.380]  第二節說石安寶貴的眾子好比精金
[00:08:36.380 --> 00:08:39.620]  他是用石安寶貴的眾子
[00:08:39.620 --> 00:08:43.540]  即是神的子民來比較聖殿
[00:08:43.540 --> 00:08:46.020]  本來神的眾子
[00:08:46.020 --> 00:08:48.020]  猶太人神的子民
[00:08:48.020 --> 00:08:49.620]  神是很體寵他們
[00:08:49.620 --> 00:08:51.180]  他們好像精金一樣
[00:08:51.180 --> 00:08:54.500]  就好像聖殿金碧輝煌
[00:08:54.500 --> 00:08:56.860]  現在好像碎石一樣
[00:08:56.860 --> 00:08:58.420]  隨街都是
[00:08:58.420 --> 00:09:00.780]  其實這裏有一個比喻
[00:09:00.780 --> 00:09:01.900]  我相信
[00:09:01.900 --> 00:09:04.500]  就好像堯杖的比喻
[00:09:04.500 --> 00:09:08.140]  記不記得在《耶利米書》第十八章
[00:09:08.140 --> 00:09:10.460]  說到堯杖是怎樣的
[00:09:10.460 --> 00:09:11.780]  他是創造的
[00:09:11.780 --> 00:09:14.460]  他能夠做出不同的器皿
[00:09:14.460 --> 00:09:16.700]  但是有不合心意的
[00:09:16.700 --> 00:09:19.780]  他是打破了再從頭來做
[00:09:19.780 --> 00:09:21.740]  合心意的他放在一邊
[00:09:21.740 --> 00:09:24.420]  不合心意的他會打碎
[00:09:24.420 --> 00:09:28.860]  就好像現在整街都是碎片一樣
[00:09:28.860 --> 00:09:31.540]  我相信這裏另外也有一個比喻
[00:09:31.540 --> 00:09:33.180]  就是我們新約說
[00:09:33.180 --> 00:09:35.020]  我們基督徒是甚麼
[00:09:35.020 --> 00:09:36.620]  是神的電
[00:09:36.620 --> 00:09:37.220]  是吧
[00:09:37.220 --> 00:09:40.460]  哥林多前書的六章十九至二十節
[00:09:40.460 --> 00:09:42.460]  說我們的身體就是神的電
[00:09:42.460 --> 00:09:44.380]  也就像我們一樣
[00:09:44.380 --> 00:09:45.700]  當我們做得不好
[00:09:45.700 --> 00:09:47.500]  神的管教來臨的時候
[00:09:47.500 --> 00:09:48.940]  我們要小心
[00:09:48.940 --> 00:09:51.060]  不要被神管教到
[00:09:51.060 --> 00:09:53.660]  我們好像碎片一樣
[00:09:53.660 --> 00:09:56.540]  隨街都是
[00:09:56.540 --> 00:10:01.100]  其實《耶利米哀歌》的四章三至十節
[00:10:01.100 --> 00:10:03.180]  是有一個首尾的結構
[00:10:03.180 --> 00:10:05.540]  非常非常精彩
[00:10:05.540 --> 00:10:08.420]  我是很喜歡首尾結構
[00:10:08.420 --> 00:10:09.940]  首尾結構是甚麼
[00:10:09.940 --> 00:10:11.700]  如果五節的經文
[00:10:11.700 --> 00:10:15.460]  第一節和第五節是有連帶的關係
[00:10:15.460 --> 00:10:19.180]  第二節和第四節又有連帶的關係
[00:10:19.180 --> 00:10:20.900]  而最重心的經文
[00:10:20.900 --> 00:10:24.020]  最重要的就是中間第三節
[00:10:24.020 --> 00:10:26.460]  這就是首尾結構
[00:10:26.460 --> 00:10:27.940]  我們來看看
[00:10:27.940 --> 00:10:30.980]  四章三至十節的首尾結構
[00:10:30.980 --> 00:10:32.900]  第一層的結構當然就是
[00:10:32.900 --> 00:10:35.660]  四章三節和四章十節
[00:10:35.660 --> 00:10:38.740]  四章三節是說到兩種動物
[00:10:38.740 --> 00:10:41.180]  一種動物是野狗
[00:10:41.180 --> 00:10:44.460]  野狗平時在城市裏面是找不到的
[00:10:44.460 --> 00:10:45.660]  人煙囚物
[00:10:45.660 --> 00:10:47.580]  怎可能有野狗呢
[00:10:47.580 --> 00:10:50.540]  現在耶路撒冷城是荒廢的
[00:10:50.540 --> 00:10:53.220]  有野狗在城裏面
[00:10:53.220 --> 00:10:55.180]  耶利米埃哥的五章十八節
[00:10:55.180 --> 00:10:57.420]  都是這樣告訴我們
[00:10:57.420 --> 00:11:00.780]  經文說野狗比耶路撒冷的婦人
[00:11:00.780 --> 00:11:03.980]  還懂得怎樣照顧自己的小孩
[00:11:03.980 --> 00:11:07.700]  另外第二種就是說到鴕鳥
[00:11:07.700 --> 00:11:09.820]  原來鴕鳥不單單出名
[00:11:09.820 --> 00:11:12.620]  只是將頭埋在沙堆裏面
[00:11:12.620 --> 00:11:14.620]  原來鴕鳥都是出了名
[00:11:14.620 --> 00:11:17.500]  生了蛋出來就走了
[00:11:17.500 --> 00:11:19.300]  不去照顧自己的子女
[00:11:19.300 --> 00:11:21.100]  不去報自己的子女
[00:11:21.100 --> 00:11:22.700]  這是鴕鳥
[00:11:22.700 --> 00:11:25.140]  所以這兩個其實是
[00:11:25.140 --> 00:11:29.140]  對比當年耶路撒冷的婦人
[00:11:29.140 --> 00:11:31.060]  四章十節說甚麼
[00:11:31.060 --> 00:11:34.900]  她們甚至是煮了自己的子女來吃
[00:11:34.900 --> 00:11:37.300]  因為被敵人圍困
[00:11:37.300 --> 00:11:38.420]  沒有東西吃
[00:11:38.420 --> 00:11:40.980]  甚至要吃了自己的子女
[00:11:40.980 --> 00:11:45.380]  這就是和野狗和鴕鳥來比較
[00:11:45.380 --> 00:11:48.580]  四章三節和四章十節
[00:11:48.580 --> 00:11:51.140]  這是第一層的比喻
[00:11:51.140 --> 00:11:52.580]  第二層呢
[00:11:52.580 --> 00:11:56.740]  第二層是說到被敵人圍困耶路撒冷城
[00:11:56.740 --> 00:11:58.660]  城裏沒有東西吃
[00:11:58.660 --> 00:12:01.300]  哀哥的四章四節
[00:12:01.300 --> 00:12:04.660]  說那些嬰兒因為沒有奶喝
[00:12:04.660 --> 00:12:07.860]  他們的舌頭貼著上顎
[00:12:07.860 --> 00:12:11.220]  上次和大家說過為甚麼嬰兒沒有奶喝
[00:12:11.220 --> 00:12:14.180]  媽媽沒有水喝 沒有東西吃
[00:12:14.180 --> 00:12:17.780]  哪裏有奶給嬰兒吃呢 沒有的
[00:12:17.780 --> 00:12:20.420]  為甚麼舌頭貼著上顎
[00:12:20.420 --> 00:12:22.980]  在聖經裏面舌頭貼著上顎
[00:12:22.980 --> 00:12:25.460]  就是不能出聲的意思
[00:12:25.460 --> 00:12:28.340]  嬰兒本來肚餓會怎樣
[00:12:28.340 --> 00:12:32.260]  哭 叫媽媽要喝奶
[00:12:32.260 --> 00:12:35.860]  現在舌頭貼著上顎不能出聲
[00:12:35.860 --> 00:12:40.660]  因為餓到根本沒有力量來出聲
[00:12:40.660 --> 00:12:43.620]  我們見到又是說到兩樣東西
[00:12:43.620 --> 00:12:46.980]  剛才是鴕鳥和野狗
[00:12:46.980 --> 00:12:50.260]  現在說到嬰兒和小朋友
[00:12:50.260 --> 00:12:53.780]  小朋友沒有人抹餅給他們吃
[00:12:53.780 --> 00:12:57.860]  究竟是否父母先顧著自己
[00:12:57.860 --> 00:13:01.300]  餵飽自己 而小朋友沒有東西吃呢
[00:13:01.300 --> 00:13:04.180]  去到很艱難的日子
[00:13:04.180 --> 00:13:08.020]  人性真的全部暴露出來
[00:13:08.020 --> 00:13:09.860]  表露無遺
[00:13:09.860 --> 00:13:13.620]  小朋友沒有餅吃 嬰兒沒有奶喝
[00:13:13.620 --> 00:13:16.820]  而這個首尾結構的下面
[00:13:16.820 --> 00:13:21.060]  四章四節所對比的就是四章九節
[00:13:21.060 --> 00:13:24.100]  情願被刀劈死
[00:13:24.100 --> 00:13:26.340]  死得痛痛快快
[00:13:26.340 --> 00:13:28.980]  好過慢慢餓死
[00:13:28.980 --> 00:13:32.820]  這個就是第二層的首尾結構
[00:13:32.820 --> 00:13:38.100]  你想想當時耶路撒冷的情形是多慘痛
[00:13:38.100 --> 00:13:40.900]  第三個首尾結構
[00:13:40.900 --> 00:13:46.100]  就是在四章五節和四章七至八節
[00:13:46.100 --> 00:13:49.380]  是比較兩種尊貴的人
[00:13:49.380 --> 00:13:52.820]  第一種尊貴的人是物質上尊貴的人
[00:13:52.820 --> 00:13:55.620]  他們以前是吃山珍海味
[00:13:55.620 --> 00:13:58.020]  現在流落街頭
[00:13:58.020 --> 00:14:00.820]  以前是穿著玲瓏綢緞
[00:14:00.820 --> 00:14:03.380]  現在饑不擇食
[00:14:03.380 --> 00:14:05.780]  和合盤的翻譯是說
[00:14:05.780 --> 00:14:12.340]  「素來餓豬紅玉紫嘅 現在躺餓在糞堆」
[00:14:12.340 --> 00:14:17.700]  其實原文不是說躺在豬紅玉紫上
[00:14:17.700 --> 00:14:21.460]  而是穿著紅色衣服的
[00:14:21.460 --> 00:14:26.740]  原來以前猶太人有錢的是穿紅色
[00:14:26.740 --> 00:14:28.900]  和中國人很相似
[00:14:28.900 --> 00:14:30.900]  中國人都喜歡穿紅色
[00:14:30.900 --> 00:14:34.020]  你看看新年有多少人穿著紅色回來
[00:14:34.020 --> 00:14:37.300]  這個就是代表尊貴
[00:14:37.300 --> 00:14:41.300]  這個和在推羅這個地方
[00:14:41.300 --> 00:14:44.260]  他們穿紫色才是尊貴的人
[00:14:44.260 --> 00:14:45.700]  是很相似的
[00:14:45.700 --> 00:14:49.540]  這些本來穿著尊貴的豬紅色衣服的人
[00:14:49.540 --> 00:14:51.300]  現在饑不擇食
[00:14:51.300 --> 00:14:53.620]  去到垃圾堆來找東西吃
[00:14:53.620 --> 00:14:56.260]  非常非常悽慘
[00:14:56.260 --> 00:15:00.660]  這個是對比四章七至八節
[00:15:00.660 --> 00:15:03.700]  說到是另外一種尊貴的人
[00:15:03.700 --> 00:15:06.420]  是靈裏面尊貴的人
[00:15:06.420 --> 00:15:09.540]  和合盤的翻譯是貴咒
[00:15:09.540 --> 00:15:13.940]  原文其實是分別為姓分別出來
[00:15:13.940 --> 00:15:18.660]  有人說從平文分別出來的就是貴咒
[00:15:18.660 --> 00:15:23.060]  我相信這裡所說的是靈裏面尊貴的人
[00:15:23.060 --> 00:15:26.020]  就是那些拿世爾人
[00:15:26.020 --> 00:15:28.580]  在聖經裏面告訴我們
[00:15:28.580 --> 00:15:31.860]  拿世爾人有三件事不做
[00:15:31.860 --> 00:15:34.180]  不喝清酒濃酒
[00:15:34.180 --> 00:15:35.620]  不剃頭
[00:15:35.620 --> 00:15:37.780]  也不碰死屍
[00:15:37.780 --> 00:15:39.780]  但在《釋詩記》裏面
[00:15:39.780 --> 00:15:43.860]  有一位拿世爾人三件事都做齊
[00:15:43.860 --> 00:15:44.900]  是哪一位呢
[00:15:44.900 --> 00:15:47.060]  是參算
[00:15:47.060 --> 00:15:51.700]  我們看到在《釋詩記》的十三章四節和七節
[00:15:51.700 --> 00:15:55.860]  說拿世爾人是不吃不潔淨的食物的
[00:15:55.860 --> 00:15:59.620]  一個人的食物可以影響人的外表
[00:15:59.620 --> 00:16:02.100]  在《但爾利書》的第一章我們看到
[00:16:02.100 --> 00:16:04.260]  但爾利和他的同伴
[00:16:04.260 --> 00:16:08.100]  他們不吃巴比倫王為他們預備的食物
[00:16:08.100 --> 00:16:10.980]  他們不讓王的食物沾污他們
[00:16:10.980 --> 00:16:13.700]  他們吃素喝清水
[00:16:13.700 --> 00:16:17.460]  結果經文說他們盡未肥胖
[00:16:17.460 --> 00:16:20.980]  所以食物是可以影響一個人的外表
[00:16:20.980 --> 00:16:25.060]  經文亦都說哀歌的四章七至八節
[00:16:25.060 --> 00:16:27.540]  本來拿世爾人的皮膚
[00:16:27.540 --> 00:16:30.180]  是比雪更加的純淨
[00:16:30.180 --> 00:16:33.700]  是比奶更加的潔白
[00:16:33.700 --> 00:16:37.540]  他們的臉色白中透紅
[00:16:37.540 --> 00:16:39.860]  就好像紅寶石一樣
[00:16:39.860 --> 00:16:41.620]  我以前和大家說過
[00:16:41.620 --> 00:16:43.940]  另外聖經裏面有一位人物
[00:16:43.940 --> 00:16:46.980]  臉色白中透紅的是誰
[00:16:46.980 --> 00:16:48.260]  是大衛
[00:16:48.260 --> 00:16:52.180]  大衛的臉色白中透紅非常之的俊美
[00:16:52.180 --> 00:16:54.580]  而這些拿世爾人的身體
[00:16:54.580 --> 00:16:56.980]  好像作出來的藍寶石一樣
[00:16:56.980 --> 00:16:58.500]  你想想一塊塊的藍寶石
[00:16:58.500 --> 00:17:02.500]  每塊作出來的身形是很漂亮很漂亮
[00:17:02.500 --> 00:17:05.540]  在詩篇的九十篇十七節亦都說
[00:17:05.540 --> 00:17:07.620]  那些分別為性的人
[00:17:07.620 --> 00:17:11.380]  有神的榮耀在他們的身上
[00:17:11.380 --> 00:17:16.100]  但是現在這些拿世爾人在街上走走
[00:17:16.100 --> 00:17:20.500]  你分不出誰是拿世爾人誰是路人
[00:17:20.500 --> 00:17:24.500]  他們的皮膚變得像炭一樣黑
[00:17:24.500 --> 00:17:26.980]  他們瘦到皮包骨
[00:17:26.980 --> 00:17:29.940]  皮膚乾到像枯木一樣
[00:17:29.940 --> 00:17:31.460]  真的很淒慘
[00:17:31.460 --> 00:17:34.660]  這就是第三層的首尾結構
[00:17:34.660 --> 00:17:39.380]  就是講到這些尊貴的人的比較
[00:17:39.380 --> 00:17:42.580]  而經文最中心的地方
[00:17:42.580 --> 00:17:47.140]  就是講到以色列的人民來認罪
[00:17:47.140 --> 00:17:49.060]  在愛哥的四章六節
[00:17:49.060 --> 00:17:51.380]  說都因我眾民的罪孽
[00:17:51.380 --> 00:17:53.620]  比所多瑪的罪還大
[00:17:53.620 --> 00:17:57.220]  所多瑪雖然無人假守於他
[00:17:57.220 --> 00:18:00.820]  還是轉眼之間被傾覆
[00:18:00.820 --> 00:18:04.180]  有沒有看到這裡講到有兩個罪字
[00:18:04.180 --> 00:18:08.180]  其實希伯來文有三個普通的罪字
[00:18:08.180 --> 00:18:10.660]  第一個就是Ketah這個字
[00:18:10.660 --> 00:18:14.820]  Ketah這個字的意思就是Mr. Mark
[00:18:14.820 --> 00:18:17.060]  就是說無心之失
[00:18:17.060 --> 00:18:20.420]  你有個靶心 你想射箭射中的靶心
[00:18:20.420 --> 00:18:22.580]  但是你射不中
[00:18:22.580 --> 00:18:25.620]  Mr. Mark就是無心之失
[00:18:25.620 --> 00:18:28.020]  但是亦都有Pesah這個字
[00:18:28.020 --> 00:18:30.500]  Pesah這個字是罪過
[00:18:30.500 --> 00:18:33.060]  意思就是超越了界限
[00:18:33.060 --> 00:18:36.260]  Trespassing 超越了界限
[00:18:36.260 --> 00:18:41.060]  Pesah這個字和反叛這個字同出一個字根
[00:18:41.060 --> 00:18:44.980]  所以這個字的意思也是反叛的罪
[00:18:44.980 --> 00:18:48.340]  而第三個就是Avon這個字
[00:18:48.340 --> 00:18:52.020]  Avon這個字是有計劃 有計謀的罪
[00:18:52.020 --> 00:18:55.460]  Iliquity 明知故犯
[00:18:55.460 --> 00:18:58.340]  我在說耶利米愛哥第一章的時候
[00:18:58.340 --> 00:19:02.020]  我說過耶利米用了三個罪字
[00:19:02.020 --> 00:19:05.060]  這三個都是Pesah這個字
[00:19:05.060 --> 00:19:09.220]  現在在第四章 他用了其餘兩個字
[00:19:09.220 --> 00:19:12.100]  一個就是Ketah 無心之失
[00:19:12.100 --> 00:19:13.620]  一個就是Avon
[00:19:13.620 --> 00:19:20.260]  Iliquity 明知故犯的罪
[00:19:20.260 --> 00:19:23.300]  我們看看耶利米說
[00:19:23.300 --> 00:19:26.260]  猶太人的罪 他們的Avon
[00:19:26.260 --> 00:19:30.420]  跟索多瑪的罪相比 索多瑪的罪就好像無心之失
[00:19:30.420 --> 00:19:34.420]  而猶太人的罪 明知故犯
[00:19:34.420 --> 00:19:38.100]  我們看到作者沒有輕看自己的罪
[00:19:38.100 --> 00:19:42.820]  輕輕略過 我們的罪都不是那麼嚴重
[00:19:42.820 --> 00:19:46.740]  不是的 他是面對現實 他是痛心疾首
[00:19:46.740 --> 00:19:50.660]  面對自己的罪來承認自己的罪
[00:19:50.660 --> 00:19:55.300]  我們看到罪這個字都可以解釋成懲罰
[00:19:55.300 --> 00:19:58.100]  我們看看索多瑪的懲罰是怎樣
[00:19:58.100 --> 00:20:01.700]  經文說他們的傾福滅了這個城市
[00:20:01.700 --> 00:20:03.860]  是沒有假手於人
[00:20:03.860 --> 00:20:07.140]  即是說神自己來降災
[00:20:07.140 --> 00:20:09.700]  神降下流亡與火
