
[00:00:00.000 --> 00:00:06.000]  好 剛才的大師很開心
[00:04:02.000 --> 00:04:07.000]  我第一首學《詩篇夜三篇》就是我順著舞舞期久的時候
[00:04:07.000 --> 00:04:11.000]  The Lord is my shepherd I'm not one
[00:04:11.000 --> 00:04:14.000]  He leads me down to light
[00:04:14.000 --> 00:04:15.000]  有沒有人唱過
[00:04:15.000 --> 00:04:19.000]  In past the green he lead me the quiet waters by
[00:04:19.000 --> 00:04:21.000]  原來我講不了的了
[00:04:21.000 --> 00:04:26.000]  這個就是在《淤瀝宮》那本《聖詩》那裡
[00:04:26.000 --> 00:04:32.000]  有編就會看到的 有一本藍色的或者生命性詩也應該有的
[00:04:32.000 --> 00:04:34.000]  好了 大家不懂的
[00:04:34.000 --> 00:04:43.000]  總之我們有時候一看《詩篇夜三篇》給人感覺就很美麗
[00:04:43.000 --> 00:04:47.000]  也是對的 不過要記住這個美麗
[00:04:47.000 --> 00:04:52.000]  其實美麗背後是有陰影的 陰影中的美麗
[00:04:52.000 --> 00:04:57.000]  我們人生我也想你明白這件事
[00:04:57.000 --> 00:04:59.000]  說完今天 總結就是
[00:04:59.000 --> 00:05:03.000]  其實我們在什麼情況可以迎見神呢
[00:05:03.000 --> 00:05:06.000]  風和日麗的時候迎見神
[00:05:06.000 --> 00:05:10.000]  但是風暴來臨的時候一樣都可以迎見神
[00:05:10.000 --> 00:05:14.000]  有時候在風暴之中迎見神更加美麗
[00:05:14.000 --> 00:05:17.000]  大家不知道有沒有看過《Life of Pi》
[00:05:17.000 --> 00:05:23.000]  少年Pi的奇幻旅程
[00:05:23.000 --> 00:05:26.000]  記不記得有一段他打風的
[00:05:26.000 --> 00:05:29.000]  因為大風那隻老虎嚇到雲船浪
[00:05:29.000 --> 00:05:33.000]  Pi就站在船上在風浪中
[00:05:33.000 --> 00:05:35.000]  God I want to see you
[00:05:35.000 --> 00:05:37.000]  記不記得 神啊 我見到你
[00:05:37.000 --> 00:05:39.000]  那段也挺有氣勢的
[00:05:39.000 --> 00:05:44.000]  我們今天就看看如何在風浪中迎見神
[00:05:44.000 --> 00:05:48.000]  首先第一節開始 耶和華是我的目者
[00:05:48.000 --> 00:05:50.000]  我必不自缺乏
[00:05:50.000 --> 00:05:53.000]  他使我躺在清草地上
[00:05:53.000 --> 00:05:55.000]  令我再可安潔的水邊
[00:05:55.000 --> 00:06:01.000]  一開始當然那個圖畫就是我們人就是一堆羊
[00:06:01.000 --> 00:06:06.000]  耶和華就帶領我們去喝水的地方
[00:06:06.000 --> 00:06:12.000]  其實這一節這兩節看起來好像很安穩
[00:06:12.000 --> 00:06:17.000]  其實背後已經反映了現實的困難
[00:06:17.000 --> 00:06:21.000]  這首詩大概是大衛寫的
[00:06:21.000 --> 00:06:23.000]  你看到上面的細字 大衛的詩
[00:06:23.000 --> 00:06:27.000]  雖然我們每一首詩都不能百分之百肯定是誰寫的
[00:06:27.000 --> 00:06:30.000]  不過可能大概是大衛寫的
[00:06:30.000 --> 00:06:32.000]  如果是大衛寫的
[00:06:32.000 --> 00:06:38.000]  大衛牧羊的地方就是Judea猶大的礦野
[00:06:38.000 --> 00:06:44.000]  不是加利利 如果你看過以色列的照片
[00:06:44.000 --> 00:06:46.000]  加利利是很綠的
[00:06:46.000 --> 00:06:48.000]  耶穌講傳到的地方
[00:06:48.000 --> 00:06:52.000]  加利利就是雨水多很綠的一個地方
[00:06:52.000 --> 00:06:54.000]  平地 有些平地
[00:06:54.000 --> 00:06:56.000]  那裡的羊就福氣好一點
[00:06:56.000 --> 00:07:02.000]  Judea猶大礦野的羊就沒有這樣的福氣了
[00:07:02.000 --> 00:07:07.000]  猶大礦野是一個半沙漠的地方
[00:07:07.000 --> 00:07:12.000]  所以它令我在可安歇的水邊
[00:07:12.000 --> 00:07:18.000]  對猶大礦野的羊就不是必然的事情
[00:07:18.000 --> 00:07:21.000]  其實這個詩人講這兩句
[00:07:21.000 --> 00:07:26.000]  假設人生不是經常在可安歇的水邊
[00:07:26.000 --> 00:07:28.000]  也不是經常在清草地上
[00:07:28.000 --> 00:07:30.000]  如果你有機會
[00:07:30.000 --> 00:07:32.000]  可以在網上查一下
[00:07:32.000 --> 00:07:34.000]  Google一下那些圖片
[00:07:34.000 --> 00:07:40.000]  你會知道猶大礦野是山懸
[00:07:40.000 --> 00:07:42.000]  不是很高的山
[00:07:42.000 --> 00:07:44.000]  像馬鞍山一樣
[00:07:44.000 --> 00:07:48.000]  猶大礦野就沒有馬鞍山這種山
[00:07:48.000 --> 00:07:50.000]  讀地理
[00:07:50.000 --> 00:07:54.000]  我當年考唯一一科拿A的就是地理
[00:07:54.000 --> 00:07:59.000]  香港的山是一些火成岩的山
[00:07:59.000 --> 00:08:00.000]  Granite
[00:08:00.000 --> 00:08:04.000]  很多八萬年前火山爆發
[00:08:04.000 --> 00:08:07.000]  所以這些山是很尖的
[00:08:07.000 --> 00:08:08.000]  是Granite
[00:08:08.000 --> 00:08:11.000]  是香港的大部分是花崗岩
[00:08:11.000 --> 00:08:15.000]  猶大礦野的山就是Lime stone
[00:08:15.000 --> 00:08:17.000]  石灰石
[00:08:17.000 --> 00:08:18.000]  Lime stone是什麼呢
[00:08:18.000 --> 00:08:21.000]  就是一些沈澱岩
[00:08:21.000 --> 00:08:27.000]  就是說猶大礦野很多萬年前是海底
[00:08:27.000 --> 00:08:29.000]  沈澱成為一些石
[00:08:29.000 --> 00:08:34.000]  然後Lime stone就是石灰石比較軟的石頭
[00:08:34.000 --> 00:08:36.000]  很多年
[00:08:36.000 --> 00:08:38.000]  八萬年那些河流
[00:08:38.000 --> 00:08:45.000]  侵蝕了一些山谷
[00:08:45.000 --> 00:08:47.000]  一些小山谷
[00:08:47.000 --> 00:08:50.000]  Judea的山不是很高的
[00:08:50.000 --> 00:08:51.000]  而且很有趣
[00:08:51.000 --> 00:08:55.000]  如果你想象Judea猶大山的地勢
[00:08:55.000 --> 00:08:59.000]  其實就像一個飯碗吸轉了的飯碗一樣
[00:08:59.000 --> 00:09:00.000]  你明白嗎
[00:09:00.000 --> 00:09:02.000]  飯碗上面是平平的
[00:09:02.000 --> 00:09:05.000]  然後去到旁邊都挺斜的
[00:09:05.000 --> 00:09:07.000]  一個個吸轉了的飯碗
[00:09:07.000 --> 00:09:09.000]  我去過見過很過癮的山勢
[00:09:09.000 --> 00:09:11.000]  就等在這裡
[00:09:11.000 --> 00:09:12.000]  換句話說
[00:09:12.000 --> 00:09:13.000]  你要說
[00:09:13.000 --> 00:09:15.000]  如果你在山頂走
[00:09:15.000 --> 00:09:16.000]  其實挺舒服的
[00:09:16.000 --> 00:09:19.000]  不像馬鞍山山頂會尖的
[00:09:19.000 --> 00:09:20.000]  山頂挺平的
[00:09:20.000 --> 00:09:22.000]  不過你如果不小心走一走
[00:09:22.000 --> 00:09:25.000]  突然間會掉下去
[00:09:25.000 --> 00:09:29.000]  河流吸出來的山谷可以挺斜的
[00:09:29.000 --> 00:09:31.000]  地勢就是這樣
[00:09:31.000 --> 00:09:34.000]  所以危險就是這樣
[00:09:34.000 --> 00:09:36.000]  你在平地上走一走
[00:09:36.000 --> 00:09:37.000]  你傻傻的
[00:09:37.000 --> 00:09:39.000]  突然間一個不小心滾下去
[00:09:39.000 --> 00:09:40.000]  你都不知道發生什麼事
[00:09:40.000 --> 00:09:42.000]  為什麼滾了下來
[00:09:42.000 --> 00:09:44.000]  人生有時候也是這樣的
[00:09:44.000 --> 00:09:45.000]  走一走
[00:09:45.000 --> 00:09:47.000]  不知道為什麼突然滾下去
[00:09:47.000 --> 00:09:49.000]  地勢就是這樣
[00:09:49.000 --> 00:09:50.000]  第一認識
[00:09:50.000 --> 00:09:54.000]  第二你要明白什麼羊是什麼
[00:09:54.000 --> 00:09:57.000]  不要以為羊是很可愛的東西
[00:09:57.000 --> 00:10:00.000]  通常我們說羊很可愛
[00:10:00.000 --> 00:10:01.000]  第一記住
[00:10:01.000 --> 00:10:03.000]  這個是猶大抗野的羊
[00:10:03.000 --> 00:10:06.000]  猶大抗野的羊不是白白的
[00:10:06.000 --> 00:10:09.000]  不是像紐西蘭的羊
[00:10:09.000 --> 00:10:11.000]  白白的肥肥的
[00:10:11.000 --> 00:10:12.000]  這樣不行的
[00:10:12.000 --> 00:10:15.000]  你把紐西蘭的羊運到
[00:10:15.000 --> 00:10:18.000]  Judea每一隻都掉下去
[00:10:18.000 --> 00:10:20.000]  Judea那些猶大抗野的羊
[00:10:20.000 --> 00:10:22.000]  是要懂得爬山的
[00:10:22.000 --> 00:10:24.000]  牠們的毛也不是白白的
[00:10:24.000 --> 00:10:25.000]  是啡啡的
[00:10:25.000 --> 00:10:29.000]  不過羊有一個特性
[00:10:29.000 --> 00:10:34.000]  其實當講神系牧羊人
[00:10:34.000 --> 00:10:35.000]  我們是羊的時候
[00:10:35.000 --> 00:10:39.000]  其實已經在講我們是怎樣的人
[00:10:39.000 --> 00:10:40.000]  我們好像羊一樣
[00:10:40.000 --> 00:10:42.000]  羊是什麼呢
[00:10:42.000 --> 00:10:46.000]  坦白講一句羊是很蠢的動物
[00:10:46.000 --> 00:10:48.000]  羊是怎樣蠢呢
[00:10:48.000 --> 00:10:50.000]  羊應該比豬更蠢的行為
[00:10:50.000 --> 00:10:53.000]  比豬蠢的就是羊
[00:10:53.000 --> 00:10:55.000]  羊是什麼動物呢
[00:10:55.000 --> 00:10:58.000]  羊是一些動物行為學
[00:10:58.000 --> 00:11:00.000]  叫做hurt mentality
[00:11:00.000 --> 00:11:02.000]  羊是一種群眾心態的動物
[00:11:02.000 --> 00:11:04.000]  如果你知道研究動物
[00:11:04.000 --> 00:11:06.000]  你會知道不同的動物
[00:11:06.000 --> 00:11:10.000]  有不同的行為的準則
[00:11:10.000 --> 00:11:13.000]  有些動物就是個別行動的
[00:11:13.000 --> 00:11:18.000]  不會跟一堆人一樣行動的
[00:11:18.000 --> 00:11:21.000]  譬如紅色的老虎
[00:11:21.000 --> 00:11:23.000]  每個地盤或者獅子都好
[00:11:23.000 --> 00:11:24.000]  獅子老虎都是
[00:11:24.000 --> 00:11:27.000]  每一個地盤只可以有一隻藍色的老虎
[00:11:27.000 --> 00:11:29.000]  或者藍色的獅子
[00:11:29.000 --> 00:11:31.000]  兩隻就要趕走第二隻
[00:11:31.000 --> 00:11:35.000]  你就會看到其實連男性的男人
[00:11:35.000 --> 00:11:37.000]  都有反應這種生態的
[00:11:37.000 --> 00:11:39.000]  所以男人去洗手間
[00:11:39.000 --> 00:11:40.000]  永遠是一個人去的
[00:11:40.000 --> 00:11:42.000]  不會說我們一起去洗手間
[00:11:42.000 --> 00:11:45.000]  女人才會做這種事
[00:11:45.000 --> 00:11:50.000]  有些動物是個別行動
[00:11:50.000 --> 00:11:52.000]  有些動物是群居的
[00:11:52.000 --> 00:11:54.000]  好像猩猩
[00:11:54.000 --> 00:12:00.000]  比如猩猩、巴凡斯這些都是群居的
[00:12:00.000 --> 00:12:03.000]  不過這些猩猩或者巴凡斯這些群居
[00:12:03.000 --> 00:12:06.000]  通常就有一個叫做Alpha male
[00:12:06.000 --> 00:12:07.000]  大家不知道聽過
[00:12:07.000 --> 00:12:09.000]  就是有一隻最大的男人
[00:12:09.000 --> 00:12:12.000]  你想像一下,有一個Anisotron agar在這裡
[00:12:12.000 --> 00:12:16.000]  Anisotron agar就是做Alpha male
[00:12:16.000 --> 00:12:18.000]  就是那一種人的領導人
[00:12:18.000 --> 00:12:23.000]  這兩種動物你都沒有辦法牧養這些動物
[00:12:23.000 --> 00:12:26.000]  如果是獨居你怎麼牧養老虎
[00:12:26.000 --> 00:12:28.000]  老虎不會跟隨你
[00:12:28.000 --> 00:12:29.000]  如果你是猩猩
[00:12:29.000 --> 00:12:31.000]  牠都不會讓你牧養的
[00:12:31.000 --> 00:12:32.000]  Alpha male 說了算
[00:12:32.000 --> 00:12:35.000]  你想牧養牠就Alpha male來打你
[00:12:35.000 --> 00:12:37.000]  打扁你
[00:12:37.000 --> 00:12:39.000]  為什麼羊可以牧養呢?
[00:12:39.000 --> 00:12:41.000]  正正因為羊夠蠢
[00:12:41.000 --> 00:12:43.000]  羊就是那些叫做herd mentality
[00:12:43.000 --> 00:12:45.000]  就是說如果一堆羊在這裡
[00:12:45.000 --> 00:12:47.000]  假設在禮堂裡面
[00:12:47.000 --> 00:12:49.000]  你們就一堆羊
[00:12:49.000 --> 00:12:51.000]  你們就沒有領袖的
[00:12:51.000 --> 00:12:53.000]  其實羊通常沒有一個明顯的領袖
[00:12:53.000 --> 00:12:55.000]  就是沒有一個Alpha male在這裡
[00:12:55.000 --> 00:12:57.000]  大家在吃草
[00:12:57.000 --> 00:12:59.000]  想像你們大家在吃草
[00:12:59.000 --> 00:13:02.000]  突然間窗口那個穿黑色衣服的弟兄
[00:13:02.000 --> 00:13:04.000]  那隻羊突然間傻傻的
[00:13:04.000 --> 00:13:05.000]  不知道為什麼
[00:13:05.000 --> 00:13:07.000]  牠想走路
[00:13:07.000 --> 00:13:08.000]  牠太悶了
[00:13:08.000 --> 00:13:10.000]  就開始向那個方向走
[00:13:10.000 --> 00:13:13.000]  然後你們就會一堆羊跟著牠走
[00:13:13.000 --> 00:13:15.000]  不知道為什麼
[00:13:15.000 --> 00:13:17.000]  總之有一隻羊開始某個方向走
[00:13:17.000 --> 00:13:19.000]  然後其他的羊就會跟著那隻羊
[00:13:19.000 --> 00:13:22.000]  每次都是撞彩
[00:13:22.000 --> 00:13:24.000]  哪隻羊開始傻傻的
[00:13:24.000 --> 00:13:26.000]  其他的人就跟著牠走
[00:13:26.000 --> 00:13:29.000]  因為羊有這樣的心態
[00:13:29.000 --> 00:13:31.000]  所以才能牧牠們
[00:13:31.000 --> 00:13:32.000]  所以為什麼
[00:13:32.000 --> 00:13:33.000]  你看公仔都知道
[00:13:33.000 --> 00:13:35.000]  牧羊人拿著拐杖
[00:13:35.000 --> 00:13:37.000]  你的桿你的杖
[00:13:37.000 --> 00:13:39.000]  就是因為羊這麼笨
[00:13:39.000 --> 00:13:42.000]  所以牧羊人可以牧牠們
[00:13:42.000 --> 00:13:43.000]  牠拿著杖子
[00:13:43.000 --> 00:13:44.000]  這裡去吧
[00:13:44.000 --> 00:13:47.000]  那群羊就會傻傻的跟著牠走
[00:13:47.000 --> 00:13:49.000]  所以其實詩篇
[00:13:49.000 --> 00:13:54.000]  夜三篇一開始用羊和牧羊人的比喻
[00:13:54.000 --> 00:13:58.000]  不是想得那麼可愛的一個圖畫
[00:13:58.000 --> 00:14:00.000]  其實反映
[00:14:00.000 --> 00:14:02.000]  詩人第一成立了一件事
[00:14:02.000 --> 00:14:05.000]  就是我們人都好像羊一樣
[00:14:05.000 --> 00:14:08.000]  很多時候我們不知道要什麼
[00:14:08.000 --> 00:14:12.000]  我們不知道哪個方向才對
[00:14:12.000 --> 00:14:14.000]  我們都是傻傻的
[00:14:14.000 --> 00:14:16.000]  我們就像昨天跟你說的
[00:14:16.000 --> 00:14:20.000]  第一篇講犯罪的那個實驗
[00:14:20.000 --> 00:14:21.000]  昨天跟你說過
[00:14:21.000 --> 00:14:23.000]  我們很多時候就是這樣
[00:14:23.000 --> 00:14:25.000]  人們這樣做我們就這樣做
[00:14:25.000 --> 00:14:27.000]  每個人都要那間學校
[00:14:27.000 --> 00:14:28.000]  每個人都要住那一區
[00:14:28.000 --> 00:14:29.000]  我們就去了那裡
[00:14:29.000 --> 00:14:32.000]  其實我們不知道我們真正什麼對我們好
[00:14:32.000 --> 00:14:35.000]  什麼是我們需要的東西
[00:14:35.000 --> 00:14:39.000]  所以這個詩人第一就是承認
[00:14:39.000 --> 00:14:42.000]  牠不過是一頭羊
[00:14:42.000 --> 00:14:44.000]  我想對我們男性來說
[00:14:44.000 --> 00:14:46.000]  這個都不容易
[00:14:46.000 --> 00:14:48.000]  我多少次還沒信耶穌之前
[00:14:48.000 --> 00:14:50.000]  都是說你說我去罪人沒問題
[00:14:50.000 --> 00:14:51.000]  我都知道我去罪人
[00:14:51.000 --> 00:14:53.000]  詩人都是罪人
[00:14:53.000 --> 00:14:55.000]  從我有意識開始
[00:14:55.000 --> 00:14:57.000]  我都覺得全世界都是罪人
[00:14:57.000 --> 00:14:58.000]  都是壞人
[00:14:58.000 --> 00:15:00.000]  包括我都是在內的
[00:15:00.000 --> 00:15:02.000]  不過我最難信耶穌就是說
[00:15:02.000 --> 00:15:04.000]  不過信了耶穌
[00:15:04.000 --> 00:15:05.000]  什麼都解決
[00:15:05.000 --> 00:15:06.000]  跟著他
[00:15:06.000 --> 00:15:07.000]  跟著耶穌做大哥
[00:15:07.000 --> 00:15:09.000]  不想做耶穌做我大哥
[00:15:09.000 --> 00:15:12.000]  我要獨一個人去闖
[00:15:12.000 --> 00:15:14.000]  有沒有那首歌
[00:15:14.000 --> 00:15:15.000]  叫My Way
[00:15:15.000 --> 00:15:16.000]  有首歌
[00:15:16.000 --> 00:15:18.000]  我這個年齡的人四時就懂了
[00:15:18.000 --> 00:15:19.000]  My Way
[00:15:19.000 --> 00:15:21.000]  I did it my way
[00:15:21.000 --> 00:15:23.000]  我犯了什麼錯都好
[00:15:23.000 --> 00:15:25.000]  總之是我的方法去做
[00:15:25.000 --> 00:15:27.000]  好像死都死得威一點
[00:15:27.000 --> 00:15:29.000]  這個牧羊人
[00:15:29.000 --> 00:15:31.000]  這個詩人首先要承認一件事
[00:15:31.000 --> 00:15:33.000]  其實不能叫死得威
[00:15:33.000 --> 00:15:35.000]  死就死
[00:15:35.000 --> 00:15:37.000]  總之死就死
[00:15:37.000 --> 00:15:39.000]  沒得威可以說
[00:15:39.000 --> 00:15:41.000]  所以要凝見神
[00:15:41.000 --> 00:15:43.000]  第一件事就是要承認
[00:15:43.000 --> 00:15:45.000]  其實我們不是生命的主人
[00:15:45.000 --> 00:15:47.000]  其實我們很多時候真的不知道
[00:15:47.000 --> 00:15:49.000]  什麼叫對我們最好
[00:15:49.000 --> 00:15:51.000]  所以我們需要牧羊人
[00:15:51.000 --> 00:15:55.000]  帶我們去可安揭的水邊
[00:15:55.000 --> 00:15:58.000]  我講過這個Judea的desert
[00:15:58.000 --> 00:16:01.000]  Judea是一個半沙漠的地方
[00:16:01.000 --> 00:16:03.000]  所以不是到處都有水
[00:16:03.000 --> 00:16:05.000]  清草地上
[00:16:05.000 --> 00:16:06.000]  因為那些
[00:16:06.000 --> 00:16:08.000]  還有你去過Judea
[00:16:08.000 --> 00:16:10.000]  你知道Judea基本上
[00:16:10.000 --> 00:16:12.000]  猶太的礦地是沒有樹的
[00:16:12.000 --> 00:16:13.000]  很少樹的
[00:16:13.000 --> 00:16:15.000]  因為那裡雨水少
[00:16:15.000 --> 00:16:19.000]  一定要雨多的地方才可以生出樹木
[00:16:19.000 --> 00:16:20.000]  這些是草
[00:16:20.000 --> 00:16:23.000]  基本上是一些不是很高的草
[00:16:23.000 --> 00:16:26.000]  基本上羊吃了這裡的草
[00:16:26.000 --> 00:16:28.000]  牠就要走去第二個山頭
[00:16:28.000 --> 00:16:30.000]  讓這裡的草慢慢再生出來
[00:16:30.000 --> 00:16:32.000]  吃完就要過去
[00:16:32.000 --> 00:16:34.000]  那走去哪裡才有草吃呢
[00:16:34.000 --> 00:16:36.000]  不知道
[00:16:36.000 --> 00:16:39.000]  我講過羊不是很聰明的東西
[00:16:39.000 --> 00:16:41.000]  所以就要牧羊人帶領他們
[00:16:41.000 --> 00:16:44.000]  原來我們要去那裡
[00:16:44.000 --> 00:16:46.000]  所以第一件事就是認見神
[00:16:46.000 --> 00:16:47.000]  就是承認這件事
[00:16:47.000 --> 00:16:50.000]  生命的主權在神那裡
[00:16:50.000 --> 00:16:54.000]  我們相信唯有把主權交給神
[00:16:54.000 --> 00:16:57.000]  我們才可以親近到神
[00:16:57.000 --> 00:17:00.000]  不是因為神給我一條命
[00:17:00.000 --> 00:17:03.000]  不是因為我們真的承認到自己
[00:17:03.000 --> 00:17:05.000]  如果我們自己作主的時候
[00:17:05.000 --> 00:17:07.000]  我們很多時候就會離開神
[00:17:07.000 --> 00:17:09.000]  走去別的地方
[00:17:09.000 --> 00:17:10.000]  不是神不要我們
[00:17:10.000 --> 00:17:12.000]  是我們不要神
[00:17:12.000 --> 00:17:14.000]  好了
[00:17:14.000 --> 00:17:15.000]  就說了
[00:17:15.000 --> 00:17:16.000]  第三節
[00:17:16.000 --> 00:17:20.000]  祂使我的靈魂甦醒
[00:17:20.000 --> 00:17:23.000]  為自己的命走行
[00:17:23.000 --> 00:17:25.000]  引導我走異路
[00:17:25.000 --> 00:17:28.000]  我雖然行過死刃的憂谷
[00:17:28.000 --> 00:17:30.000]  也不怕遭害
[00:17:30.000 --> 00:17:34.000]  因為禰與我同在
[00:17:34.000 --> 00:17:36.000]  禰的像禰的肝都安慰我
[00:17:36.000 --> 00:17:40.000]  第三、四節就開始講到
[00:17:40.000 --> 00:17:44.000]  就是私人可能曾經離開了神
[00:17:44.000 --> 00:17:46.000]  第三、四節就是
[00:17:46.000 --> 00:17:48.000]  第一、第二節就是感恩
[00:17:48.000 --> 00:17:50.000]  神一直帶領我
[00:17:50.000 --> 00:17:51.000]  不過第三、四節
[00:17:51.000 --> 00:17:56.000]  私人承認祂曾經離開過神
[00:17:56.000 --> 00:18:01.000]  所以祂曾經經歷過靈魂分屑的時候
[00:18:01.000 --> 00:18:02.000]  可以這麼說
[00:18:02.000 --> 00:18:04.000]  祂使我的靈魂甦醒
[00:18:04.000 --> 00:18:05.000]  背後的假設就是
[00:18:05.000 --> 00:18:07.000]  我曾經靈魂分屑
[00:18:07.000 --> 00:18:10.000]  不過神你叫我甦醒過來
[00:18:10.000 --> 00:18:12.000]  我曾經行過死刃的憂谷
[00:18:12.000 --> 00:18:15.000]  不過神你帶領我走過這條路
[00:18:15.000 --> 00:18:22.000]  如果這個詩真是大衛寫的
[00:18:22.000 --> 00:18:24.000]  那你又開始去明白
[00:18:24.000 --> 00:18:28.000]  這兩節詩是挺有意思的東西
[00:18:28.000 --> 00:18:29.000]  譬如你也說
[00:18:29.000 --> 00:18:31.000]  如果你這樣看聖經
[00:18:31.000 --> 00:18:33.000]  經常聖經會形容
[00:18:33.000 --> 00:18:35.000]  舊約形容大衛是誰
[00:18:35.000 --> 00:18:36.000]  是怎樣的一個人
[00:18:36.000 --> 00:18:40.000]  就是跟隨神心意的人
[00:18:40.000 --> 00:18:42.000]  大衛這個詞有一個意思
[00:18:42.000 --> 00:18:43.000]  beloved
[00:18:43.000 --> 00:18:45.000]  就是神所鍾愛有這個意思
[00:18:45.000 --> 00:18:50.000]  有些地方說到大衛很遵從神
[00:18:50.000 --> 00:18:51.000]  他知道薩姆
[00:18:51.000 --> 00:18:52.000]  不是薩姆的意思
[00:18:52.000 --> 00:18:54.000]  蘇羅是神的毒人
[00:18:54.000 --> 00:18:56.000]  所以他不願意傷他
[00:18:56.000 --> 00:18:59.000]  你說他敬不敬謙
[00:18:59.000 --> 00:19:01.000]  大衛也挺敬謙的
[00:19:01.000 --> 00:19:03.000]  但是我們又知道
