
[00:00:00.000 --> 00:00:06.000]  今天很高興能夠來到大家當中
[00:03:32.000 --> 00:03:34.000]  你的前途啊
[00:03:34.000 --> 00:03:35.000]  你走到哪裡啊
[00:03:35.000 --> 00:03:37.000]  或者你站不站得穩啊
[00:03:37.000 --> 00:03:39.000]  是很重要的
[00:03:39.000 --> 00:03:42.000]  可能大一點的年紀呢
[00:03:42.000 --> 00:03:43.000]  你就會手很重要
[00:03:43.000 --> 00:03:45.000]  手是代表你的成就
[00:03:45.000 --> 00:03:47.000]  你做不做到成功啊
[00:03:48.000 --> 00:03:51.000]  老人家可能健康最重要
[00:03:51.000 --> 00:03:53.000]  最重要保住你的命
[00:03:53.000 --> 00:03:55.000]  我不知道大家覺得
[00:03:55.000 --> 00:03:57.000]  哪樣東西
[00:03:57.000 --> 00:03:59.000]  是最重要呢
[00:03:59.000 --> 00:04:03.000]  那些走私當然三樣東西都有
[00:04:03.000 --> 00:04:05.000]  就是腳、手
[00:04:05.000 --> 00:04:06.000]  四樣東西都有
[00:04:06.000 --> 00:04:08.000]  不過你留意這四樣東西呢
[00:04:08.000 --> 00:04:09.000]  其實呢
[00:04:09.000 --> 00:04:11.000]  是有一個特別的地方
[00:04:11.000 --> 00:04:15.000]  就是腳、手和命啊
[00:04:15.000 --> 00:04:17.000]  都是很被動的
[00:04:17.000 --> 00:04:20.000]  我沒有說你的腳做什麼
[00:04:20.000 --> 00:04:21.000]  你的手做什麼
[00:04:21.000 --> 00:04:22.000]  你的命怎麼樣啊
[00:04:22.000 --> 00:04:25.000]  反而是神保護你的
[00:04:25.000 --> 00:04:26.000]  保住你
[00:04:26.000 --> 00:04:28.000]  唯有眼呢
[00:04:28.000 --> 00:04:32.000]  就沒有說神保護
[00:04:32.000 --> 00:04:35.000]  反而眼是唯一一樣東西
[00:04:35.000 --> 00:04:37.000]  是你要做的
[00:04:37.000 --> 00:04:39.000]  私人第一次就說
[00:04:39.000 --> 00:04:41.000]  我要向山舉目
[00:04:41.000 --> 00:04:44.000]  我要看著眼看去哪裡啊
[00:04:44.000 --> 00:04:47.000]  這個我想大家留意一下
[00:04:47.000 --> 00:04:49.000]  作者似乎是想我們
[00:04:49.000 --> 00:04:51.000]  特別這樣想的
[00:04:51.000 --> 00:04:52.000]  很多時候我們
[00:04:52.000 --> 00:04:54.000]  將注意力放在
[00:04:54.000 --> 00:04:57.000]  腳、手、命上
[00:04:57.000 --> 00:04:58.000]  我們現在很緊張
[00:04:58.000 --> 00:05:00.000]  我們站不站穩呢
[00:05:00.000 --> 00:05:02.000]  我們走的路對不對呢
[00:05:02.000 --> 00:05:04.000]  我們手做的事
[00:05:04.000 --> 00:05:06.000]  行不行呢
[00:05:06.000 --> 00:05:08.000]  或者很緊張
[00:05:08.000 --> 00:05:10.000]  現在我們的健康啊
[00:05:10.000 --> 00:05:12.000]  我們的命怎麼樣啊
[00:05:12.000 --> 00:05:14.000]  但是在這裡呢
[00:05:14.000 --> 00:05:16.000]  似乎私人告訴我們
[00:05:16.000 --> 00:05:18.000]  最重要的
[00:05:18.000 --> 00:05:19.000]  其實一開始
[00:05:19.000 --> 00:05:21.000]  就是你的眼看向哪裡
[00:05:21.000 --> 00:05:23.000]  那些有神保的
[00:05:23.000 --> 00:05:25.000]  那些其實不是你要
[00:05:25.000 --> 00:05:27.000]  最關心的東西
[00:05:27.000 --> 00:05:29.000]  最關心的是
[00:05:29.000 --> 00:05:31.000]  你的眼看去哪裡
[00:05:31.000 --> 00:05:37.000]  我早前呢
[00:05:37.000 --> 00:05:39.000]  我就
[00:05:39.000 --> 00:05:42.000]  光顧一個車房
[00:05:42.000 --> 00:05:44.000]  幫我修車
[00:05:44.000 --> 00:05:46.000]  車房的老闆呢
[00:05:46.000 --> 00:05:48.000]  一個很年輕的男人
[00:05:48.000 --> 00:05:50.000]  我想三十歲都沒有的
[00:05:50.000 --> 00:05:52.000]  但是他跟我說呢
[00:05:52.000 --> 00:05:54.000]  他退休了
[00:05:54.000 --> 00:05:56.000]  就開了車房
[00:05:56.000 --> 00:05:58.000]  現在說提早退休
[00:05:58.000 --> 00:06:00.000]  沒有人像他這麼早
[00:06:00.000 --> 00:06:02.000]  三十歲
[00:06:02.000 --> 00:06:04.000]  他以前做什麼的呢
[00:06:04.000 --> 00:06:06.000]  為什麼會退休呢
[00:06:06.000 --> 00:06:08.000]  他以前是一個
[00:06:08.000 --> 00:06:10.000]  賽車手
[00:06:10.000 --> 00:06:12.000]  職業賽車手
[00:06:12.000 --> 00:06:14.000]  他告訴我呢
[00:06:14.000 --> 00:06:16.000]  開賽車
[00:06:16.000 --> 00:06:18.000]  去比賽的時候
[00:06:18.000 --> 00:06:20.000]  最重要的是什麼呢
[00:06:20.000 --> 00:06:22.000]  是不是你的手呢
[00:06:22.000 --> 00:06:24.000]  開那個盤軚
[00:06:24.000 --> 00:06:26.000]  開得很準
[00:06:26.000 --> 00:06:28.000]  可能都是
[00:06:28.000 --> 00:06:30.000]  很重要
[00:06:30.000 --> 00:06:32.000]  不過他說不是最重要
[00:06:32.000 --> 00:06:34.000]  是不是腳呢
[00:06:34.000 --> 00:06:36.000]  踩油門踩得夠夠
[00:06:36.000 --> 00:06:38.000]  他說最重要是眼睛
[00:06:38.000 --> 00:06:40.000]  他說他開得這麼快的時候
[00:06:40.000 --> 00:06:42.000]  一轉彎
[00:06:42.000 --> 00:06:44.000]  馬上要看得全部
[00:06:44.000 --> 00:06:46.000]  那個環境是怎樣
[00:06:46.000 --> 00:06:48.000]  轉彎要看得很準
[00:06:48.000 --> 00:06:50.000]  就是眼睛要看得很準
[00:06:50.000 --> 00:06:52.000]  差一點點都不行
[00:06:52.000 --> 00:06:54.000]  後來他的眼睛呢
[00:06:54.000 --> 00:06:56.000]  很年輕就已經
[00:06:56.000 --> 00:06:58.000]  眼力不是很好
[00:06:58.000 --> 00:07:00.000]  所以他退休
[00:07:00.000 --> 00:07:04.000]  這裏詩篇說的就是一樣
[00:07:04.000 --> 00:07:06.000]  最重要是眼睛看在哪裡
[00:07:06.000 --> 00:07:08.000]  其他的東西呢
[00:07:08.000 --> 00:07:10.000]  不是你最關注的
[00:07:10.000 --> 00:07:12.000]  那些是神會保你的
[00:07:12.000 --> 00:07:14.000]  最重要
[00:07:14.000 --> 00:07:16.000]  要決定你的眼睛在哪裡
[00:07:16.000 --> 00:07:18.000]  所以這首詩一開始就很重要
[00:07:18.000 --> 00:07:20.000]  他說我要
[00:07:20.000 --> 00:07:22.000]  眼睛看在哪裡呢
[00:07:22.000 --> 00:07:24.000]  看在山
[00:07:24.000 --> 00:07:26.000]  這裏
[00:07:26.000 --> 00:07:28.000]  我相信他解釋山是代表什麼呢
[00:07:28.000 --> 00:07:30.000]  跟著他說的
[00:07:30.000 --> 00:07:32.000]  就是他的幫助
[00:07:32.000 --> 00:07:34.000]  他的幫助在哪裡
[00:07:34.000 --> 00:07:36.000]  我不知道你覺得
[00:07:36.000 --> 00:07:38.000]  第一節這個有什麼重要呢
[00:07:38.000 --> 00:07:40.000]  為什麼我們人生
[00:07:40.000 --> 00:07:42.000]  腳啊手啊這些都不用管
[00:07:42.000 --> 00:07:44.000]  最重要是眼睛看在哪裡呢
[00:07:44.000 --> 00:07:46.000]  其實他說
[00:07:46.000 --> 00:07:48.000]  一樣很重要的東西
[00:07:48.000 --> 00:07:50.000]  就是說最重要
[00:07:50.000 --> 00:07:52.000]  你要知道你的幫助在哪裡
[00:07:52.000 --> 00:07:56.000]  這句話其實不容易解釋的
[00:07:56.000 --> 00:07:58.000]  或者不容易去體會的
[00:07:58.000 --> 00:08:00.000]  他的意思是什麼呢
[00:08:00.000 --> 00:08:02.000]  原來人是需要
[00:08:02.000 --> 00:08:04.000]  在他以外
[00:08:04.000 --> 00:08:06.000]  找個幫助的
[00:08:06.000 --> 00:08:08.000]  人不可以
[00:08:08.000 --> 00:08:10.000]  幫助自己的原來
[00:08:10.000 --> 00:08:12.000]  所以他才說眼睛要看在哪裡
[00:08:12.000 --> 00:08:14.000]  要找個山嘛
[00:08:14.000 --> 00:08:16.000]  找個靠山
[00:08:16.000 --> 00:08:18.000]  找個幫助
[00:08:18.000 --> 00:08:20.000]  就是說他自己幫不了自己
[00:08:20.000 --> 00:08:22.000]  這個是聖經裏面
[00:08:22.000 --> 00:08:24.000]  一個很重要的教訓
[00:08:24.000 --> 00:08:26.000]  或者是現代人我們是最不喜歡聽的一個教訓
[00:08:26.000 --> 00:08:28.000]  就是原來
[00:08:28.000 --> 00:08:30.000]  我們是不行的
[00:08:30.000 --> 00:08:32.000]  原來你需要幫助的
[00:08:32.000 --> 00:08:34.000]  很多人就看不到自己的需要
[00:08:34.000 --> 00:08:38.000]  經常以為自己的腳
[00:08:38.000 --> 00:08:40.000]  可以站得穩
[00:08:40.000 --> 00:08:42.000]  我的手可以做些事
[00:08:42.000 --> 00:08:44.000]  我怎樣可以補到自己
[00:08:44.000 --> 00:08:46.000]  但是斯人教我們最重要是你的眼睛
[00:08:46.000 --> 00:08:48.000]  找到一個正確的幫助
[00:08:48.000 --> 00:08:52.000]  而那個幫助不是從你那裡來的
[00:08:52.000 --> 00:08:56.000]  我們需要承認
[00:08:56.000 --> 00:08:58.000]  我們原來是需要
[00:08:58.000 --> 00:09:00.000]  有人幫我們的
[00:09:00.000 --> 00:09:04.000]  我們自己幫不了自己的
[00:09:04.000 --> 00:09:08.000]  誰能夠幫我們呢?
[00:09:08.000 --> 00:09:10.000]  第二節的答案就是神
[00:09:10.000 --> 00:09:12.000]  不過這些詩
[00:09:12.000 --> 00:09:14.000]  大家知道他寫得很簡潔
[00:09:14.000 --> 00:09:16.000]  作詩也是
[00:09:16.000 --> 00:09:18.000]  他不會亂用字的
[00:09:18.000 --> 00:09:22.000]  所以我們要留意一下
[00:09:22.000 --> 00:09:24.000]  他怎樣形容這個耶和華呢
[00:09:24.000 --> 00:09:26.000]  他說「造天地的耶和華」
[00:09:26.000 --> 00:09:28.000]  這個值得我們想一想
[00:09:28.000 --> 00:09:32.000]  如果我讓你作一首詩
[00:09:32.000 --> 00:09:34.000]  說我們要依靠耶和華來幫助我們
[00:09:34.000 --> 00:09:38.000]  你會用什麼來形容耶和華呢?
[00:09:38.000 --> 00:09:40.000]  我想我們很多人會認為
[00:09:40.000 --> 00:09:42.000]  大能的神
[00:09:42.000 --> 00:09:44.000]  慈愛的神
[00:09:44.000 --> 00:09:46.000]  或者憐憫我們的神
[00:09:46.000 --> 00:09:48.000]  其實很多詩都是這樣說的
[00:09:48.000 --> 00:09:50.000]  但這首詩就不是了
[00:09:50.000 --> 00:09:52.000]  很特別的
[00:09:52.000 --> 00:09:54.000]  因為他沒有說別的東西
[00:09:54.000 --> 00:09:56.000]  就是「造天地的耶和華」
[00:09:56.000 --> 00:09:58.000]  值得我們想一想
[00:09:58.000 --> 00:10:00.000]  為什麼呢?
[00:10:00.000 --> 00:10:02.000]  其實這個和主題很有關係
[00:10:02.000 --> 00:10:04.000]  究竟誰才能幫我們呢?
[00:10:04.000 --> 00:10:08.000]  就是那個「造天地」的人
[00:10:08.000 --> 00:10:10.000]  才能幫我們
[00:10:10.000 --> 00:10:14.000]  有時候我們未必
[00:10:14.000 --> 00:10:16.000]  將我們的幫助和
[00:10:16.000 --> 00:10:18.000]  創造這件事拉在一起
[00:10:18.000 --> 00:10:20.000]  但原來是很有關係的
[00:10:20.000 --> 00:10:22.000]  因為我們每個人都是受造之物
[00:10:22.000 --> 00:10:28.000]  為什麼我們幫不了自己呢?
[00:10:28.000 --> 00:10:30.000]  因為我們不是造物主
[00:10:30.000 --> 00:10:32.000]  如果我們是造物主
[00:10:32.000 --> 00:10:34.000]  我們就不用神了
[00:10:34.000 --> 00:10:36.000]  但我們要承認這件事
[00:10:36.000 --> 00:10:38.000]  我們永遠都不是造物主
[00:10:38.000 --> 00:10:42.000]  特別是現在的社會
[00:10:42.000 --> 00:10:44.000]  人們越來越覺得
[00:10:44.000 --> 00:10:46.000]  或者很想自己是造物主
[00:10:48.000 --> 00:10:50.000]  或者我們以為自己是
[00:10:50.000 --> 00:10:52.000]  我們可以複製人
[00:10:52.000 --> 00:10:54.000]  我們可以改基因
[00:10:54.000 --> 00:10:58.000]  我們都當自己是
[00:10:58.000 --> 00:11:00.000]  但原來我們不是
[00:11:00.000 --> 00:11:02.000]  或者人犯罪
[00:11:02.000 --> 00:11:04.000]  其實主要的問題就是
[00:11:04.000 --> 00:11:06.000]  我們想做造物主
[00:11:06.000 --> 00:11:08.000]  我們不肯承認自己不行
[00:11:08.000 --> 00:11:10.000]  但原來那個關鍵就在這裡
[00:11:10.000 --> 00:11:12.000]  最重要是我們的眼睛看得準
[00:11:12.000 --> 00:11:16.000]  我們不是造物主
[00:11:16.000 --> 00:11:18.000]  我們需要神
[00:11:18.000 --> 00:11:22.000]  原來神真的是這樣的
[00:11:22.000 --> 00:11:24.000]  如果你看聖經
[00:11:24.000 --> 00:11:26.000]  祂不是只造了人就算了
[00:11:26.000 --> 00:11:28.000]  祂每一刻都要保我們
[00:11:28.000 --> 00:11:30.000]  否則我們都不行
[00:11:30.000 --> 00:11:32.000]  這首詩就是想說這件事
[00:11:32.000 --> 00:11:34.000]  原來我們人
[00:11:34.000 --> 00:11:36.000]  每樣東西我們都需要神幫助
[00:11:36.000 --> 00:11:38.000]  需要祂保
[00:11:38.000 --> 00:11:42.000]  我們試試看詳細一點
[00:11:42.000 --> 00:11:44.000]  究竟這首詩
[00:11:44.000 --> 00:11:46.000]  是怎樣教我們
[00:11:46.000 --> 00:11:48.000]  首先接下來
[00:11:48.000 --> 00:11:50.000]  就說了六次保護
[00:11:50.000 --> 00:11:52.000]  又說保護我們
[00:11:52.000 --> 00:11:54.000]  這個是很重複的
[00:11:54.000 --> 00:11:56.000]  我想大家想想
[00:11:56.000 --> 00:11:58.000]  什麼叫做保護
[00:11:58.000 --> 00:12:00.000]  我一開始說
[00:12:00.000 --> 00:12:02.000]  我們很多時候覺得神好像沒有保護
[00:12:02.000 --> 00:12:04.000]  我們這些信主的人
[00:12:04.000 --> 00:12:06.000]  甚至很熱心的人
[00:12:06.000 --> 00:12:08.000]  一樣患癌一樣有意外
[00:12:08.000 --> 00:12:10.000]  一樣很不濟
[00:12:10.000 --> 00:12:12.000]  我們一樣考試可以肥老
[00:12:12.000 --> 00:12:14.000]  都沒有保護我們
[00:12:14.000 --> 00:12:16.000]  不知道大家覺得怎樣
[00:12:16.000 --> 00:12:18.000]  這首詩說得好像很神化
[00:12:18.000 --> 00:12:20.000]  很奇妙
[00:12:20.000 --> 00:12:22.000]  但不是真的
[00:12:22.000 --> 00:12:24.000]  我想大家想想什麼叫做保護
[00:12:24.000 --> 00:12:26.000]  其實這個字
[00:12:26.000 --> 00:12:28.000]  或者我解釋一下
[00:12:28.000 --> 00:12:30.000]  這個字本身
[00:12:30.000 --> 00:12:32.000]  不是完全是保護的意思
[00:12:32.000 --> 00:12:36.000]  特別不是保佑的意思
[00:12:36.000 --> 00:12:40.000]  當然它都有保護保佑的意思
[00:12:40.000 --> 00:12:42.000]  所以這裡不是記錯
[00:12:42.000 --> 00:12:44.000]  不過它有一個特別的意思
[00:12:44.000 --> 00:12:46.000]  這個字其實是
[00:12:46.000 --> 00:12:48.000]  嚴格來說應該是
[00:12:48.000 --> 00:12:50.000]  譯作保守
[00:12:50.000 --> 00:12:52.000]  其實在聖經裡面出現了很多次
[00:12:52.000 --> 00:12:54.000]  特別是說到我們要守神的誡命
[00:12:54.000 --> 00:12:56.000]  就用這個字
[00:12:56.000 --> 00:12:58.000]  要守
[00:12:58.000 --> 00:13:00.000]  什麼叫守呢
[00:13:00.000 --> 00:13:02.000]  不是保佑這麼簡單
[00:13:02.000 --> 00:13:04.000]  守的意思
[00:13:04.000 --> 00:13:06.000]  就是你很著緊
[00:13:08.000 --> 00:13:10.000]  或者有一個很大的危機感
[00:13:10.000 --> 00:13:12.000]  怕守不到
[00:13:12.000 --> 00:13:14.000]  這樣的意思
[00:13:14.000 --> 00:13:16.000]  其實這個字在聖經裡面
[00:13:16.000 --> 00:13:18.000]  有些平常的用法
[00:13:18.000 --> 00:13:20.000]  你會更加明白
[00:13:20.000 --> 00:13:22.000]  什麼時候用呢
[00:13:22.000 --> 00:13:24.000]  譬如你抓了一個兇手
[00:13:24.000 --> 00:13:26.000]  你守住他
[00:13:26.000 --> 00:13:28.000]  因為他會走
[00:13:28.000 --> 00:13:30.000]  你不可以
[00:13:30.000 --> 00:13:32.000]  叫他坐下就算了
[00:13:32.000 --> 00:13:34.000]  你要看守他
[00:13:34.000 --> 00:13:36.000]  這個就是用這個字
[00:13:36.000 --> 00:13:38.000]  你用很多錢
[00:13:38.000 --> 00:13:40.000]  買了一個很寶貴的珠寶
[00:13:40.000 --> 00:13:42.000]  你要放在隔萬的
[00:13:42.000 --> 00:13:44.000]  守住他
[00:13:44.000 --> 00:13:46.000]  守的意思是這樣
[00:13:46.000 --> 00:13:48.000]  就是說他很容易失去
[00:13:48.000 --> 00:13:50.000]  或者你很怕他失去
[00:13:50.000 --> 00:13:52.000]  一定要守住
[00:13:52.000 --> 00:13:54.000]  聖經就是用這個字
[00:13:54.000 --> 00:13:56.000]  重複了六次
[00:13:56.000 --> 00:13:58.000]  大家知道他這麼說的時候
[00:13:58.000 --> 00:14:00.000]  他的意思是什麼呢
[00:14:00.000 --> 00:14:02.000]  就是說你很不濟
[00:14:02.000 --> 00:14:04.000]  其實很簡單
[00:14:04.000 --> 00:14:06.000]  神給我們的生命
[00:14:06.000 --> 00:14:08.000]  是一帆風順的
[00:14:08.000 --> 00:14:10.000]  不用用這個字
[00:14:10.000 --> 00:14:12.000]  不用說這麼多次
[00:14:12.000 --> 00:14:14.000]  聖經經常說
[00:14:14.000 --> 00:14:16.000]  他是我們的避難所
[00:14:16.000 --> 00:14:18.000]  你要怎樣去求他幫你
[00:14:18.000 --> 00:14:20.000]  其實表示你一定很不濟
[00:14:20.000 --> 00:14:22.000]  才會這樣說
[00:14:22.000 --> 00:14:24.000]  所以我們不要期望
[00:14:24.000 --> 00:14:26.000]  我們順處就一切很平安
[00:14:26.000 --> 00:14:28.000]  一切沒事
[00:14:28.000 --> 00:14:30.000]  當然不是這樣
[00:14:30.000 --> 00:14:32.000]  如果不是的話聖經不用說這些
[00:14:32.000 --> 00:14:34.000]  因為你很不濟
[00:14:34.000 --> 00:14:36.000]  我們一定要承認這件事
[00:14:36.000 --> 00:14:38.000]  有這個危機感
[00:14:38.000 --> 00:14:40.000]  你每一刻離開神
[00:14:40.000 --> 00:14:42.000]  你都不濟
[00:14:42.000 --> 00:14:44.000]  所以他要守住你
[00:14:44.000 --> 00:14:46.000]  守什麼呢
[00:14:46.000 --> 00:14:48.000]  在第二段
[00:14:48.000 --> 00:14:50.000]  首先說腳
[00:14:50.000 --> 00:14:52.000]  第三字
[00:14:52.000 --> 00:14:54.000]  他必不叫你的腳搖動
[00:14:54.000 --> 00:14:56.000]  保護你的必不打盹
[00:14:56.000 --> 00:14:58.000]  保護以色列的也不打盹也不睡覺
[00:14:58.000 --> 00:15:00.000]  很明顯
[00:15:00.000 --> 00:15:02.000]  他用了一幅圖畫
[00:15:02.000 --> 00:15:04.000]  朝聖的圖畫
[00:15:04.000 --> 00:15:06.000]  知道他們
[00:15:06.000 --> 00:15:08.000]  要去耶路撒冷
[00:15:08.000 --> 00:15:10.000]  聖殿
[00:15:10.000 --> 00:15:12.000]  走很遠的路
[00:15:12.000 --> 00:15:14.000]  當時沒有飛機也沒有巴士
[00:15:14.000 --> 00:15:16.000]  腳很累
[00:15:16.000 --> 00:15:18.000]  很容易會跌倒
[00:15:18.000 --> 00:15:20.000]  會搖動
[00:15:20.000 --> 00:15:22.000]  所以神要保住腳
[00:15:22.000 --> 00:15:24.000]  不過你留意
[00:15:24.000 --> 00:15:26.000]  這一段經文
[00:15:26.000 --> 00:15:28.000]  他沒有強調
[00:15:28.000 --> 00:15:30.000]  保護腳
[00:15:30.000 --> 00:15:32.000]  他強調
[00:15:32.000 --> 00:15:34.000]  不睡覺
[00:15:34.000 --> 00:15:36.000]  奇怪嗎
[00:15:36.000 --> 00:15:38.000]  不知道你們有沒有想過
[00:15:38.000 --> 00:15:40.000]  作詩的人不是亂寫的
[00:15:40.000 --> 00:15:42.000]  為什麼這一段
[00:15:42.000 --> 00:15:44.000]  他應該說保護腳
[00:15:44.000 --> 00:15:46.000]  為什麼說不睡覺
[00:15:46.000 --> 00:15:48.000]  很多人會說
[00:15:48.000 --> 00:15:50.000]  他24小時
[00:15:50.000 --> 00:15:52.000]  他不會睡覺
[00:15:52.000 --> 00:15:54.000]  他時刻保住
[00:15:54.000 --> 00:15:56.000]  這個也可以這樣說
[00:15:56.000 --> 00:15:58.000]  如果你想想他的圖畫
[00:15:58.000 --> 00:16:02.000]  如果是朝聖
[00:16:02.000 --> 00:16:04.000]  晚上
[00:16:04.000 --> 00:16:06.000]  你也睡覺
[00:16:06.000 --> 00:16:08.000]  你也休息
[00:16:08.000 --> 00:16:10.000]  那時候不是最需要保住腳
[00:16:10.000 --> 00:16:12.000]  睡覺的時候
[00:16:12.000 --> 00:16:14.000]  你保住腳幹什麼
[00:16:14.000 --> 00:16:16.000]  所以這個可能不是這樣解釋
[00:16:16.000 --> 00:16:18.000]  我們試一下了解他想說什麼
[00:16:18.000 --> 00:16:20.000]  其實這裡有一個背景
[00:16:20.000 --> 00:16:22.000]  是聖經的背景
[00:16:22.000 --> 00:16:24.000]  有時候我們不太熟悉
[00:16:24.000 --> 00:16:26.000]  當時的人
[00:16:26.000 --> 00:16:28.000]  他們有很多背景是聖經
[00:16:28.000 --> 00:16:30.000]  拿來說
[00:16:30.000 --> 00:16:32.000]  不過我們今天
[00:16:32.000 --> 00:16:34.000]  可能不太熟悉
[00:16:34.000 --> 00:16:36.000]  這些是在迦南
[00:16:36.000 --> 00:16:38.000]  裡面神話的背景
[00:16:38.000 --> 00:16:40.000]  聖經很喜歡用這些
[00:16:40.000 --> 00:16:42.000]  因為當時他們都會
[00:16:42.000 --> 00:16:44.000]  其實他睡覺
[00:16:44.000 --> 00:16:46.000]  或者打盹
[00:16:46.000 --> 00:16:48.000]  打盹
[00:16:48.000 --> 00:16:50.000]  其實是當時
[00:16:50.000 --> 00:16:52.000]  代表死亡
[00:16:52.000 --> 00:16:54.000]  這個是因為神話
[00:16:54.000 --> 00:16:56.000]  是說死神
[00:16:56.000 --> 00:16:58.000]  和巴力神
[00:16:58.000 --> 00:17:00.000]  打架
