
[00:00:00.000 --> 00:00:10.640]  今天和大家一起分享的經文是《加里塔書》第五章第19至21節
[00:08:50.000 --> 00:08:51.520]  我不是評論
[00:08:51.520 --> 00:08:54.080]  千萬小心不是評論
[00:08:54.080 --> 00:08:57.680]  美國在這個2020的大選之後
[00:08:57.680 --> 00:09:02.880]  大家會留意到產生了一個很混亂的現象
[00:09:02.880 --> 00:09:09.440]  但是當我們發現這個混亂的現象出現之後
[00:09:09.440 --> 00:09:15.120]  我們就不難發現到很多人就開始靠邊站
[00:09:15.120 --> 00:09:16.960]  有些人就站一邊
[00:09:16.960 --> 00:09:18.880]  有些人就站另外一邊
[00:09:18.880 --> 00:09:22.480]  另外有些人就說我最聰明
[00:09:22.480 --> 00:09:24.320]  我兩邊都不站
[00:09:24.320 --> 00:09:25.920]  不過看看哪一邊
[00:09:25.920 --> 00:09:27.600]  隨時跳向其中一邊
[00:09:27.600 --> 00:09:30.400]  用英文說叫做sit on the fence
[00:09:30.400 --> 00:09:33.280]  就是坐在欄上
[00:09:33.280 --> 00:09:35.920]  看到時哪一邊有利就跳向哪一邊
[00:09:35.920 --> 00:09:38.400]  但是當我們去看看
[00:09:38.400 --> 00:09:40.880]  其實站在哪一邊是不重要的
[00:09:40.880 --> 00:09:41.760]  大兄姐妹
[00:09:41.760 --> 00:09:45.120]  當我們去仔細看一下
[00:09:45.120 --> 00:09:49.280]  特別我們作為一個屬靈人
[00:09:49.280 --> 00:09:53.920]  如果我們在這樣的現象裡面的時候
[00:09:53.920 --> 00:09:58.400]  站一邊絕對不是一件神奇的事
[00:09:58.400 --> 00:10:01.040]  聖經其實也沒有否定過我們
[00:10:01.040 --> 00:10:02.800]  說我們不可以站一邊
[00:10:02.800 --> 00:10:05.360]  不過問題就是
[00:10:05.360 --> 00:10:09.120]  我們看到很多沒有上帝生命的人
[00:10:09.120 --> 00:10:12.720]  當他在這些站一邊的過程裡面
[00:10:12.720 --> 00:10:18.160]  他們的表現就靠著自己的血氣去行事
[00:10:18.160 --> 00:10:22.320]  於是我們就會看到一個這樣的現象
[00:10:22.320 --> 00:10:24.160]  越來越多的人
[00:10:24.160 --> 00:10:25.840]  憑著自己的血氣
[00:10:25.840 --> 00:10:27.600]  所曾經做過的事
[00:10:27.600 --> 00:10:30.000]  就一一被暴露出來
[00:10:30.000 --> 00:10:32.960]  當這些事情被暴露出來的時候
[00:10:32.960 --> 00:10:36.240]  就產生了一個這樣的結果
[00:10:36.240 --> 00:10:38.480]  這些憑血氣做事的人
[00:10:38.480 --> 00:10:41.760]  不單止他不會承認自己做錯的事
[00:10:41.760 --> 00:10:45.840]  而且他還會做更多血氣的事
[00:10:45.840 --> 00:10:49.440]  將先前做的血氣的事再掩飾
[00:10:49.440 --> 00:10:51.760]  或者將它做得更加醜陋
[00:10:51.760 --> 00:10:53.920]  所以結局造成怎樣的
[00:10:53.920 --> 00:10:56.320]  為了個人自己的利益
[00:10:56.320 --> 00:10:57.920]  不斷去謀取
[00:10:57.920 --> 00:11:00.720]  所以廣東人也有一句話
[00:11:00.720 --> 00:11:02.240]  說謊話很可怕的
[00:11:02.240 --> 00:11:02.960]  為什麼
[00:11:02.960 --> 00:11:05.040]  因為要用謊話去掩飾謊話
[00:11:05.040 --> 00:11:08.240]  我從小到大都認識一句話
[00:11:08.240 --> 00:11:10.080]  謊話掩飾謊話
[00:11:10.080 --> 00:11:12.080]  結局就變成更大的謊話
[00:11:12.080 --> 00:11:15.120]  因為很多人說謊話
[00:11:15.120 --> 00:11:16.480]  其實自己說了之後
[00:11:16.480 --> 00:11:17.920]  其實不堅持
[00:11:17.920 --> 00:11:22.320]  因為他自己腦海裡不能貫徹事實的真相
[00:11:22.320 --> 00:11:24.400]  於是一個謊話掩飾另一個謊話
[00:11:24.400 --> 00:11:26.320]  結局第二個謊話就會造成
[00:11:26.320 --> 00:11:28.480]  和第一件事的謊話
[00:11:28.480 --> 00:11:30.000]  將它變成一個對立
[00:11:30.000 --> 00:11:33.440]  自己不斷去矛盾起來
[00:11:33.440 --> 00:11:36.240]  更嚴重的例子是什麼呢
[00:11:36.240 --> 00:11:40.560]  結局就是做出很多黑白顛倒的事
[00:11:40.560 --> 00:11:45.760]  做出很多你猜不到沒有道理的事都做了
[00:11:45.760 --> 00:11:48.560]  但是他們覺得全部都是合道理的
[00:11:48.560 --> 00:11:52.080]  這個是我留意到的現象
[00:11:52.080 --> 00:11:55.920]  但如果是一個有神生命的神子民
[00:11:55.920 --> 00:11:58.960]  他會怎樣面對這些情況
[00:11:58.960 --> 00:12:03.520]  其實同樣神的子民在這些情況裡面
[00:12:03.520 --> 00:12:06.160]  仍然可能會去站邊的
[00:12:06.160 --> 00:12:08.720]  我再次重申
[00:12:08.720 --> 00:12:10.640]  站邊不是一個問題
[00:12:10.640 --> 00:12:13.840]  在聖經裡面從來站邊不是一個問題
[00:12:13.840 --> 00:12:20.000]  問題就是當我們站在上帝把我們在那一邊的時候
[00:12:20.000 --> 00:12:23.280]  我們能不能夠在那邊裡面
[00:12:23.280 --> 00:12:28.240]  仍要按照神的靈的引導去行事
[00:12:28.240 --> 00:12:34.000]  作出合神心意的決定和行動
[00:12:34.000 --> 00:12:38.160]  所以當一個人如果是屬神的子民
[00:12:38.160 --> 00:12:42.320]  即使他站哪一邊都好
[00:12:42.320 --> 00:12:44.560]  我不管哪一邊是對與錯
[00:12:44.560 --> 00:12:46.320]  可能一邊是對一邊是錯
[00:12:46.320 --> 00:12:48.400]  一邊是錯多一點一邊是對多一點
[00:12:48.400 --> 00:12:49.360]  不重要的
[00:12:49.360 --> 00:12:53.200]  但是即使在不同的邊的裡面
[00:12:53.200 --> 00:12:55.360]  上帝如果放你在那裡
[00:12:55.360 --> 00:12:59.600]  一定有那個角色是放在邊的裡面的
[00:12:59.600 --> 00:13:01.520]  問題就是在那邊的裡面
[00:13:01.520 --> 00:13:04.240]  你是不是仍然按照自己血氣
[00:13:04.240 --> 00:13:08.960]  或者那幫同黨的意思去做
[00:13:08.960 --> 00:13:12.000]  還是你要回到聖經裡面
[00:13:12.000 --> 00:13:14.000]  我們所認識的上帝
[00:13:14.000 --> 00:13:16.240]  他的行事是怎麼樣呢
[00:13:16.240 --> 00:13:20.720]  所以我很喜歡用以下這幾個例子來引申
[00:13:20.720 --> 00:13:22.240]  有些大英姐妹經常問我
[00:13:22.240 --> 00:13:24.800]  牧師你對於現在這個世界
[00:13:24.800 --> 00:13:27.600]  東方西方的政治局勢
[00:13:27.600 --> 00:13:30.400]  有很多人要分裂分開黨派
[00:13:30.400 --> 00:13:32.960]  在同一個國家同一個城市裡面
[00:13:32.960 --> 00:13:35.680]  都要分什麼黨什麼黨什麼黨
[00:13:35.680 --> 00:13:38.080]  你是什麼顏色什麼顏色
[00:13:38.080 --> 00:13:40.160]  我究竟站哪邊顏色啊
[00:13:40.160 --> 00:13:41.200]  牧師你可不可以告訴我
[00:13:41.200 --> 00:13:44.640]  我跟他說站哪邊都不是一個問題
[00:13:44.640 --> 00:13:46.000]  你站哪一邊
[00:13:46.000 --> 00:13:49.600]  你在哪一個顏色之下都不是一個問題
[00:13:49.600 --> 00:13:52.400]  最大的問題在那個顏色之下
[00:13:52.400 --> 00:13:56.240]  你是不是能夠活出有生命的人
[00:13:56.240 --> 00:13:59.040]  如果你活在某一邊裡面
[00:13:59.040 --> 00:14:02.240]  你活出來的仍然是一群扭曲的
[00:14:02.240 --> 00:14:04.160]  憑血氣行事的人
[00:14:04.160 --> 00:14:05.920]  這個是沒有意義的
[00:14:05.920 --> 00:14:08.240]  不是神子文應有的比喻
[00:14:08.240 --> 00:14:09.440]  聖經有很多這樣的例子
[00:14:09.440 --> 00:14:12.320]  譬如我列舉其中幾個給大家看一下
[00:14:12.320 --> 00:14:14.000]  第一個我們所熟悉的
[00:14:14.000 --> 00:14:17.920]  這個拿丹先知 Nathan
[00:14:17.920 --> 00:14:20.080]  Prophet Nathan
[00:14:20.080 --> 00:14:21.920]  在這個撒姆爾記下
[00:14:21.920 --> 00:14:24.720]  2 Samuel第七章和十二章裡面
[00:14:24.720 --> 00:14:26.800]  我們就已經很明顯看到
[00:14:26.800 --> 00:14:28.400]  在第七章裡面
[00:14:28.400 --> 00:14:32.560]  他隨隨便便憑著自己血氣回應大衛說
[00:14:32.560 --> 00:14:35.200]  要建這個聖殿的事情
[00:14:35.200 --> 00:14:37.120]  結果怎麼樣
[00:14:37.120 --> 00:14:40.640]  上帝沒有給這個信息給拿丹先知
[00:14:40.640 --> 00:14:43.840]  叫他告訴大衛王知道
[00:14:43.840 --> 00:14:49.760]  你可以按你的意願去建這個神的殿
[00:14:49.760 --> 00:14:50.880]  於是怎麼樣
[00:14:50.880 --> 00:14:54.480]  就懵懵懂懂的去認自己錯了
[00:14:54.480 --> 00:14:56.480]  但同樣你看拿丹先知
[00:14:56.480 --> 00:14:58.320]  第十二章裡面
[00:14:58.320 --> 00:15:01.200]  當他看到大衛犯奸淫的時候
[00:15:01.200 --> 00:15:04.400]  他按照上帝的意思去行事
[00:15:04.400 --> 00:15:07.200]  他可以直斥其非
[00:15:07.200 --> 00:15:09.360]  這個是一個很典型的例子
[00:15:09.360 --> 00:15:13.280]  他同樣站在王的位置裡面
[00:15:13.280 --> 00:15:15.600]  問題就是他按血氣行事
[00:15:15.600 --> 00:15:18.800]  還是按屬靈的事行事
[00:15:18.800 --> 00:15:19.920]  這是其中一個例子
[00:15:19.920 --> 00:15:22.960]  這個例子大家比較陌生一點
[00:15:22.960 --> 00:15:27.920]  這個人物叫做巴比倫王尼布格尼撒
[00:15:27.920 --> 00:15:32.560]  Babylonian King Nebuchadnezzar
[00:15:32.560 --> 00:15:38.160]  在耶利米書第25章第9節
[00:15:38.160 --> 00:15:41.200]  和第43章第10節裡面
[00:15:41.200 --> 00:15:44.320]  原來上帝用了一個很特別的形容
[00:15:44.320 --> 00:15:46.640]  去形容尼布格尼撒王
[00:15:46.640 --> 00:15:48.880]  有誰不知道尼布格尼撒王是什麼
[00:15:48.880 --> 00:15:50.320]  殘忍成性
[00:15:50.320 --> 00:15:55.920]  他抓了一些猶太人的學者
[00:15:55.920 --> 00:15:57.600]  其中一個我們所認識的
[00:15:57.600 --> 00:15:59.440]  這個達爾里
[00:15:59.440 --> 00:16:00.720]  他甚至去怎樣
[00:16:00.720 --> 00:16:02.960]  要用火燒他 要殘害他
[00:16:02.960 --> 00:16:06.160]  希望找屍體吃掉他
[00:16:06.160 --> 00:16:07.680]  但是大兄姐們我們有沒有留意
[00:16:07.680 --> 00:16:09.200]  一個這麼殘忍的人
[00:16:09.200 --> 00:16:11.280]  但是去到耶利米書
[00:16:11.280 --> 00:16:17.600]  Jeremiah 25:9和43:10
[00:16:17.600 --> 00:16:21.680]  耶利米書第25章第9節和43章第10節
[00:16:21.680 --> 00:16:27.040]  上帝說我要差派我的僕人
[00:16:27.040 --> 00:16:31.920]  巴比倫王尼布格尼撒王
[00:16:31.920 --> 00:16:33.920]  去實踐我的工作
[00:16:33.920 --> 00:16:38.640]  尼布格尼撒王為什麼能夠成為上帝的僕人
[00:16:38.640 --> 00:16:40.080]  如果大家聽過我講到
[00:16:40.080 --> 00:16:43.840]  上帝僕人這個職銜
[00:16:43.840 --> 00:16:46.080]  在聖經裡面是一個很高的地位
[00:16:46.080 --> 00:16:47.360]  有哪些人有
[00:16:47.360 --> 00:16:50.560]  摩西 約書亞
[00:16:50.560 --> 00:16:53.120]  約書亞也要經過一個過程
[00:16:53.120 --> 00:16:55.120]  在約書亞記裡面我們才看到
[00:16:55.120 --> 00:16:59.920]  成為神的僕人不是一個簡單的職份
[00:16:59.920 --> 00:17:03.760]  但是我們從這兩段聖經裡面
[00:17:03.760 --> 00:17:08.160]  上帝稱尼布格尼撒王是一個他的僕人
[00:17:08.160 --> 00:17:08.720]  為什麼
[00:17:08.720 --> 00:17:11.840]  因為尼布格尼撒王經歷了一個悔改的過程
[00:17:11.840 --> 00:17:13.760]  所以換句話來說
[00:17:13.760 --> 00:17:18.240]  當一個人如果他即使是作為王的身份也好
[00:17:18.240 --> 00:17:23.920]  他可以在這個世界呼風喚雨的情況
[00:17:23.920 --> 00:17:28.960]  但是上帝只要那個人能夠在那個位置裡面
[00:17:28.960 --> 00:17:30.960]  按照他的心意而行事
[00:17:30.960 --> 00:17:35.840]  上帝就會賦予一個這麼高的職銜給他
[00:17:35.840 --> 00:17:38.080]  而如果不是的
[00:17:38.080 --> 00:17:39.600]  他就憑血氣而行事
[00:17:39.600 --> 00:17:40.800]  那就殺人
[00:17:40.800 --> 00:17:45.440]  摧殘以色列南國
[00:17:45.440 --> 00:17:48.640]  然後將他所有的志士官員
[00:17:48.640 --> 00:17:52.640]  和皇室全部搬到巴比倫城
[00:17:52.640 --> 00:17:54.320]  所以我們看一下
[00:17:54.320 --> 00:17:56.000]  這是第二個例子
[00:17:56.000 --> 00:17:57.200]  新約也有的
[00:17:57.200 --> 00:17:59.200]  新約有什麼例子呢
[00:17:59.200 --> 00:18:01.520]  粉瑞堂的西門
[00:18:01.520 --> 00:18:04.480]  在福音書裡面
[00:18:04.480 --> 00:18:10.720]  介紹多次西門是耶穌其中一個門徒
[00:18:10.720 --> 00:18:13.280]  耶穌的門徒還有一個叫西門
[00:18:13.280 --> 00:18:15.520]  叫西門彼得
[00:18:15.520 --> 00:18:17.760]  不過這是另一個
[00:18:17.760 --> 00:18:18.560]  這個粉瑞堂
[00:18:18.560 --> 00:18:19.280]  粉瑞堂是什麼呢
[00:18:19.280 --> 00:18:20.560]  是革命黨
[00:18:20.560 --> 00:18:24.560]  是反當時羅馬人的統治
[00:18:24.560 --> 00:18:25.840]  你沒聽錯
[00:18:25.840 --> 00:18:27.520]  這是政治人物
[00:18:27.520 --> 00:18:32.160]  這個粉瑞堂的西門是一個政治人物
[00:18:32.160 --> 00:18:35.040]  他參與顛覆政府的活動
[00:18:35.040 --> 00:18:37.360]  但是上帝怎麼樣
[00:18:37.360 --> 00:18:39.840]  仍然呼召這個西門
[00:18:39.840 --> 00:18:44.720]  來到耶穌基督的門徒之列當中
[00:18:44.720 --> 00:18:46.880]  然後去按照
[00:18:46.880 --> 00:18:50.720]  在上帝的引導裡面
[00:18:50.720 --> 00:18:52.960]  按照耶穌的引導當中
[00:18:52.960 --> 00:18:55.680]  去讓這個粉瑞堂的西門
[00:18:55.680 --> 00:18:58.960]  能夠在耶穌基督的管束之下
[00:18:58.960 --> 00:19:01.600]  能夠作出一個合乘心意的行為
[00:19:01.600 --> 00:19:04.000]  所以當門徒問
[00:19:04.000 --> 00:19:07.040]  耶穌什麼時候復興以色列國的時間
[00:19:07.040 --> 00:19:07.840]  誰問呢
[00:19:07.840 --> 00:19:11.200]  就是這個粉瑞堂的西門去問
[00:19:11.200 --> 00:19:14.320]  因為他想要反羅馬
[00:19:14.320 --> 00:19:17.680]  但是耶穌怎麼回答他
[00:19:17.680 --> 00:19:20.240]  復興以色列國不是在現在
[00:19:20.240 --> 00:19:22.880]  對於他來說是一個失望
[00:19:22.880 --> 00:19:23.920]  我跟了你這麼多年
[00:19:23.920 --> 00:19:24.960]  我打算跟你一起
[00:19:24.960 --> 00:19:30.080]  可以幫我重新建立這個以色列國
[00:19:30.080 --> 00:19:31.920]  原來不是的
[00:19:31.920 --> 00:19:32.480]  我很失望
[00:19:32.480 --> 00:19:33.200]  我反你
[00:19:33.200 --> 00:19:33.920]  耶穌是不是
[00:19:33.920 --> 00:19:35.040]  不是
[00:19:35.040 --> 00:19:38.880]  粉瑞堂的西門沒有因此而反耶穌
[00:19:38.880 --> 00:19:41.840]  所以我們從聖經裡面用這三個例子
[00:19:41.840 --> 00:19:42.800]  我們可以看到
[00:19:42.800 --> 00:19:46.320]  頂子門站邊不是重要的
[00:19:46.320 --> 00:19:49.920]  重點是我們在一些事情上
[00:19:49.920 --> 00:19:54.160]  我們有沒有真的按照神的靈兒行事
[00:19:54.160 --> 00:19:57.840]  還是我們只是憑血氣行事
[00:19:57.840 --> 00:20:01.200]  其實憑血氣行事是顯而易見的
[00:20:01.200 --> 00:20:03.920]  所以保羅在這裡說得很清楚
[00:20:03.920 --> 00:20:07.840]  他說我們看到這些情慾的事情
[00:20:07.840 --> 00:20:10.640]  都是顯而易見的
[00:20:10.640 --> 00:20:12.240]  作為神的子民
[00:20:12.240 --> 00:20:15.280]  活在今天這個世界裡面
[00:20:15.280 --> 00:20:18.400]  我們應該怎麼樣看事物
[00:20:18.400 --> 00:20:21.200]  和作出一個怎麼樣的觀點
[00:20:21.200 --> 00:20:23.120]  然後賦予行動
[00:20:23.120 --> 00:20:27.520]  是一件很重要的角色
[00:20:27.520 --> 00:20:31.520]  美國在這個大選裡面的情況
[00:20:31.520 --> 00:20:33.440]  加拿大同樣都是
[00:20:33.440 --> 00:20:35.760]  加拿大同樣有這樣的情況
[00:20:35.760 --> 00:20:38.080]  政府裡面怎麼腐敗
[00:20:38.080 --> 00:20:42.640]  怎麼去討好利用其他國家的資源
[00:20:42.640 --> 00:20:45.200]  來在自己本國裡面
[00:20:45.200 --> 00:20:48.320]  去能夠建立自己的權勢
[00:20:48.320 --> 00:20:49.840]  一樣啊
[00:20:49.840 --> 00:20:53.360]  花錢怎麼只是花給自己人
[00:20:53.360 --> 00:20:56.000]  然後花給自己人還自圓其說的
[00:20:56.000 --> 00:20:57.520]  覺得是合情合理的
[00:20:57.520 --> 00:21:00.080]  我做善事的
[00:21:00.080 --> 00:21:02.400]  這些事情不只是美國有
[00:21:02.400 --> 00:21:03.360]  不只是加拿大
[00:21:03.360 --> 00:21:04.960]  全世界都有
[00:21:04.960 --> 00:21:06.560]  弟兄姐妹
[00:21:06.560 --> 00:21:09.440]  既然在一個這樣的世界裡面
[00:21:09.440 --> 00:21:11.600]  當這些罪惡
[00:21:11.600 --> 00:21:13.280]  黑白顛倒的事情
[00:21:13.280 --> 00:21:17.120]  已經充足在這個世界裡面
[00:21:17.120 --> 00:21:20.640]  現在甚至很多無賴的行為
[00:21:20.640 --> 00:21:26.560]  而且明顯地到去張牙舞爪
[00:21:26.560 --> 00:21:30.800]  毫無掩飾地去施行這些邪惡
