
[00:00:00.000 --> 00:00:05.340]  各位大兄姊妹 各位朋友 你們好
[00:16:21.200 --> 00:16:23.200]  雖然是塵歸塵 土歸土
[00:16:23.200 --> 00:16:25.200]  但仍歸於
[00:16:25.200 --> 00:16:27.200]  次靈的神
[00:16:27.200 --> 00:16:29.200]  我們就靠著耶穌基督享受永生
[00:16:29.200 --> 00:16:31.200]  這就是我們活潑的盼望
[00:16:31.200 --> 00:16:33.200]  因著這個盼望
[00:16:33.200 --> 00:16:35.200]  我們可以在這個世界活得更精彩
[00:16:35.200 --> 00:16:37.200]  中國人說
[00:16:37.200 --> 00:16:39.200]  未生焉知死
[00:16:39.200 --> 00:16:41.200]  基督徒就把這句說話反過來說
[00:16:41.200 --> 00:16:43.200]  未知死焉知生
[00:16:43.200 --> 00:16:45.200]  我們既然知道死後有永生
[00:16:45.200 --> 00:16:47.200]  我們就更加可以
[00:16:47.200 --> 00:16:49.200]  在有生之年活得更精彩
[00:16:49.200 --> 00:16:51.200]  我們再來看看
[00:16:51.200 --> 00:16:53.200]  傳道書第十一章
[00:16:53.200 --> 00:16:55.200]  如何可以活得精彩呢?
[00:16:55.200 --> 00:16:57.200]  所羅門王給我們四大法寶
[00:16:57.200 --> 00:16:59.200]  看看這段聖經
[00:16:59.200 --> 00:17:01.200]  第十一章
[00:17:01.200 --> 00:17:03.200]  當將你的糧食散在水面
[00:17:03.200 --> 00:17:05.200]  因為日久必能得著
[00:17:05.200 --> 00:17:07.200]  你要分給七人或分給八人
[00:17:07.200 --> 00:17:09.200]  因為你不知道將來有什麼
[00:17:09.200 --> 00:17:11.200]  災禍臨到地上
[00:17:11.200 --> 00:17:13.200]  雲若滿了雨
