
[00:00:00.000 --> 00:00:10.000]  實踐生命第四講主在來被提末世現象
[00:04:53.000 --> 00:04:55.000]  那些還沒死的
[00:04:55.000 --> 00:04:57.000]  當時仍然存活的基督徒
[00:04:57.000 --> 00:04:59.000]  就立即被提到天空
[00:04:59.000 --> 00:05:01.000]  與主相會
[00:05:01.000 --> 00:05:03.000]  在天空上和主在一起的時候
[00:05:03.000 --> 00:05:05.000]  就是第一次的審判
[00:05:05.000 --> 00:05:07.000]  這個審判
[00:05:07.000 --> 00:05:09.000]  是特別為信徒而設的
[00:05:09.000 --> 00:05:11.000]  這個審判
[00:05:11.000 --> 00:05:13.000]  主要不是審判
[00:05:13.000 --> 00:05:15.000]  他得救或不得救
[00:05:15.000 --> 00:05:17.000]  永遠去地獄或天堂
[00:05:17.000 --> 00:05:19.000]  是將他的工作
[00:05:19.000 --> 00:05:21.000]  他的官面
[00:05:21.000 --> 00:05:23.000]  赤露闖開
[00:05:23.000 --> 00:05:25.000]  正如哥林多
[00:05:25.000 --> 00:05:27.000]  後書所提到
[00:05:27.000 --> 00:05:29.000]  官面
[00:05:29.000 --> 00:05:31.000]  就是要公教在神的面前
[00:05:31.000 --> 00:05:33.000]  赤露闖開
[00:05:33.000 --> 00:05:35.000]  這些
[00:05:35.000 --> 00:05:37.000]  我們在明天
[00:05:37.000 --> 00:05:39.000]  基督徒未來學
[00:05:39.000 --> 00:05:41.000]  第二講
[00:05:41.000 --> 00:05:43.000]  我已經講過了
[00:05:43.000 --> 00:05:45.000]  我就不再重複了
[00:05:45.000 --> 00:05:47.000]  審判究竟審什麼
[00:05:47.000 --> 00:05:49.000]  就是在天堂的面前所講的
[00:05:49.000 --> 00:05:51.000]  然後
[00:05:51.000 --> 00:05:53.000]  聖徒升上去
[00:05:53.000 --> 00:05:55.000]  地上的能力歷史
[00:05:55.000 --> 00:05:57.000]  還有很多人
[00:05:57.000 --> 00:05:59.000]  那些就是未信的人
[00:05:59.000 --> 00:06:01.000]  未信的人就會有更大的災害
[00:06:01.000 --> 00:06:03.000]  繼續在地上
[00:06:03.000 --> 00:06:05.000]  神的憤怒
[00:06:05.000 --> 00:06:07.000]  傾倒在地上
[00:06:07.000 --> 00:06:09.000]  然後到了極盡的時候
[00:06:09.000 --> 00:06:11.000]  就有所謂哈米吉多頓的戰役
[00:06:11.000 --> 00:06:13.000]  記載在
[00:06:13.000 --> 00:06:15.000]  十六和十七章
[00:06:15.000 --> 00:06:17.000]  哈米吉多頓的前額
[00:06:17.000 --> 00:06:19.000]  出現在十六章的十六節
[00:06:19.000 --> 00:06:21.000]  哈米吉多頓的戰役
[00:06:21.000 --> 00:06:23.000]  之後發生的事
[00:06:23.000 --> 00:06:25.000]  主要就是
[00:06:25.000 --> 00:06:27.000]  啟示錄所記載的
[00:06:27.000 --> 00:06:29.000]  特別是從第十六章
[00:06:29.000 --> 00:06:31.000]  十七章到二十章
[00:06:31.000 --> 00:06:33.000]  二十章之後
[00:06:33.000 --> 00:06:35.000]  哈米吉多頓大戰之後
[00:06:35.000 --> 00:06:37.000]  撒旦暫時被捆綁
[00:06:37.000 --> 00:06:39.000]  啟示錄第二十章
[00:06:39.000 --> 00:06:41.000]  大家可以打開啟示錄
[00:06:41.000 --> 00:06:43.000]  比較容易看得到
[00:06:43.000 --> 00:06:45.000]  啟示錄第二十章的時候
[00:06:45.000 --> 00:06:47.000]  撒旦暫時被捆綁的時候
[00:06:47.000 --> 00:06:49.000]  就有一千年
[00:06:49.000 --> 00:06:51.000]  我們叫做千禧年
[00:06:51.000 --> 00:06:53.000]  Millennium 千禧年
[00:06:53.000 --> 00:06:55.000]  啟示錄第二十章的二到六節
[00:06:55.000 --> 00:06:57.000]  所提到的
[00:06:57.000 --> 00:06:59.000]  一千年之後
[00:06:59.000 --> 00:07:01.000]  暫時要放他出來
[00:07:01.000 --> 00:07:03.000]  這一千年
[00:07:03.000 --> 00:07:05.000]  就是基督在地上
[00:07:05.000 --> 00:07:07.000]  作王
[00:07:07.000 --> 00:07:09.000]  信徒和他一起
[00:07:09.000 --> 00:07:11.000]  過了一個
[00:07:11.000 --> 00:07:13.000]  天上人間的生活
[00:07:13.000 --> 00:07:15.000]  然後
[00:07:15.000 --> 00:07:17.000]  一千年完結之後
[00:07:17.000 --> 00:07:19.000]  撒旦暫時被獲釋
[00:07:19.000 --> 00:07:21.000]  啟示錄第二十章
[00:07:21.000 --> 00:07:23.000]  第七節
[00:07:23.000 --> 00:07:25.000]  一千年完了
[00:07:25.000 --> 00:07:27.000]  撒旦必從監獄被釋放
[00:07:27.000 --> 00:07:29.000]  出雲遺畫地上各方列國
[00:07:29.000 --> 00:07:31.000]  然後
[00:07:31.000 --> 00:07:33.000]  就是戰爭
[00:07:33.000 --> 00:07:35.000]  這個就是所謂的戈格
[00:07:35.000 --> 00:07:37.000]  和馬國的戰爭
[00:07:37.000 --> 00:07:39.000]  戈格馬國戰爭
[00:07:39.000 --> 00:07:41.000]  第十節
[00:07:41.000 --> 00:07:43.000]  中了人多
[00:07:43.000 --> 00:07:45.000]  很大的戰爭
[00:07:45.000 --> 00:07:47.000]  如果我們參考
[00:07:47.000 --> 00:07:49.000]  以西傑書三十八
[00:07:49.000 --> 00:07:51.000]  和三十九章
[00:07:51.000 --> 00:07:53.000]  戈格的戰爭
[00:07:53.000 --> 00:07:55.000]  是一個預言
[00:07:55.000 --> 00:07:57.000]  大戰之後
[00:07:57.000 --> 00:07:59.000]  當然是撒旦魔鬼
[00:07:59.000 --> 00:08:01.000]  永遠被囚禁
[00:08:01.000 --> 00:08:03.000]  在流亡火湖裡
[00:08:03.000 --> 00:08:05.000]  永遠永遠
[00:08:05.000 --> 00:08:07.000]  不會再被釋放
[00:08:07.000 --> 00:08:09.000]  白色的大寶座
[00:08:09.000 --> 00:08:11.000]  在十一節看到白色的大寶座
[00:08:11.000 --> 00:08:13.000]  在審判
[00:08:13.000 --> 00:08:15.000]  地裡和一切人都要出來
[00:08:15.000 --> 00:08:17.000]  信徒已經上去了
[00:08:17.000 --> 00:08:19.000]  已經受了審判
[00:08:19.000 --> 00:08:21.000]  白色的大寶座審判
[00:08:21.000 --> 00:08:23.000]  這是第二次復活
[00:08:23.000 --> 00:08:25.000]  第一次復活是給信徒
[00:08:25.000 --> 00:08:27.000]  第二次復活是給非信徒
[00:08:27.000 --> 00:08:29.000]  死了的人
[00:08:29.000 --> 00:08:31.000]  耶穌撞來的時候沒有復活
[00:08:31.000 --> 00:08:33.000]  那時候
[00:08:33.000 --> 00:08:35.000]  未信的
[00:08:35.000 --> 00:08:37.000]  在那時候復活
[00:08:37.000 --> 00:08:39.000]  在白色大寶座面前
[00:08:39.000 --> 00:08:41.000]  案卷展開
[00:08:41.000 --> 00:08:43.000]  照著所行的受審判
[00:08:43.000 --> 00:08:45.000]  結果
[00:08:45.000 --> 00:08:47.000]  分出兩個
[00:08:47.000 --> 00:08:49.000]  完全不同的地方
[00:08:49.000 --> 00:08:51.000]  永恆的去處
[00:08:51.000 --> 00:08:53.000]  天堂和地獄
[00:08:53.000 --> 00:08:55.000]  開始了
[00:08:55.000 --> 00:08:57.000]  第二十一章的
[00:08:57.000 --> 00:08:59.000]  新天新地
[00:08:59.000 --> 00:09:01.000]  神的障目在人間
[00:09:01.000 --> 00:09:03.000]  不再有眼淚
[00:09:03.000 --> 00:09:05.000]  痛苦是永恆的生命
[00:09:05.000 --> 00:09:07.000]  這個就是
[00:09:07.000 --> 00:09:09.000]  在
[00:09:09.000 --> 00:09:11.000]  一般來說
[00:09:11.000 --> 00:09:13.000]  將來會發生的事
[00:09:13.000 --> 00:09:15.000]  的時序
[00:09:15.000 --> 00:09:17.000]  大家明白了嗎
[00:09:17.000 --> 00:09:19.000]  圖片就是
[00:09:19.000 --> 00:09:21.000]  在後面
[00:09:21.000 --> 00:09:23.000]  關於聖道主再來
[00:09:23.000 --> 00:09:25.000]  被提及的理論
[00:09:25.000 --> 00:09:27.000]  剛才我說的就是
[00:09:27.000 --> 00:09:29.000]  上面最右邊的圖畫
[00:09:29.000 --> 00:09:31.000]  教會時代大災難
[00:09:31.000 --> 00:09:33.000]  基督律
[00:09:33.000 --> 00:09:35.000]  哈密吉多頓大戰
[00:09:35.000 --> 00:09:37.000]  千禧年之後
[00:09:37.000 --> 00:09:39.000]  暫時被釋放的撒旦
[00:09:39.000 --> 00:09:41.000]  哥格和馬國的戰爭
[00:09:41.000 --> 00:09:43.000]  新天新地
[00:09:43.000 --> 00:09:45.000]  白色大寶座審判
[00:09:45.000 --> 00:09:47.000]  然後我那個就是
[00:09:47.000 --> 00:09:49.000]  將中間的三條畫出來
[00:09:49.000 --> 00:09:51.000]  就是將
[00:09:51.000 --> 00:09:53.000]  大災難的小小的黑色
[00:09:53.000 --> 00:09:55.000]  上面最右邊的
[00:09:55.000 --> 00:09:57.000]  黑色的
[00:09:57.000 --> 00:09:59.000]  放大了成為
[00:09:59.000 --> 00:10:01.000]  三個不同的圖
[00:10:01.000 --> 00:10:03.000]  大家明白了嗎
[00:10:03.000 --> 00:10:05.000]  圖片就是
[00:10:05.000 --> 00:10:07.000]  教會時代
[00:10:07.000 --> 00:10:09.000]  在走的時候
[00:10:09.000 --> 00:10:11.000]  開始黑色
[00:10:11.000 --> 00:10:13.000]  下面中間的圖片
[00:10:13.000 --> 00:10:15.000]  災中被提論
[00:10:15.000 --> 00:10:17.000]  走到一半開始黑色的大災難
[00:10:17.000 --> 00:10:19.000]  下一半的時候
[00:10:19.000 --> 00:10:21.000]  我們就
[00:10:21.000 --> 00:10:23.000]  主宰空中與主相會
[00:10:23.000 --> 00:10:25.000]  地上繼續大災難
[00:10:25.000 --> 00:10:27.000]  到地步開始
[00:10:27.000 --> 00:10:29.000]  哈密吉多頓大戰之後
[00:10:29.000 --> 00:10:31.000]  就是千禧年
[00:10:31.000 --> 00:10:33.000]  所以在空中與主相會
[00:10:33.000 --> 00:10:35.000]  到
[00:10:35.000 --> 00:10:37.000]  基督律和我們一起
[00:10:37.000 --> 00:10:39.000]  再聖徒再下來
[00:10:39.000 --> 00:10:41.000]  哈密吉多頓大戰
[00:10:41.000 --> 00:10:43.000]  有一段歷史的時間的差距
[00:10:43.000 --> 00:10:45.000]  地上有災難
[00:10:45.000 --> 00:10:47.000]  大家明白了嗎
[00:10:47.000 --> 00:10:49.000]  五分鐘就講完將來要發生的事
[00:10:49.000 --> 00:10:51.000]  現在我們就進一步
[00:10:51.000 --> 00:10:53.000]  去看看究竟
[00:10:53.000 --> 00:10:55.000]  不同的派系
[00:10:55.000 --> 00:10:57.000]  有什麼立場和根據
[00:10:57.000 --> 00:10:59.000]  和特質在哪裡
[00:10:59.000 --> 00:11:01.000]  基本上大家明白了嗎
[00:11:01.000 --> 00:11:03.000]  我講得很快
[00:11:03.000 --> 00:11:05.000]  因為我以前在腦袋裡講過
[00:11:05.000 --> 00:11:07.000]  我就不想重複
[00:11:07.000 --> 00:11:09.000]  所以就再講
[00:11:09.000 --> 00:11:11.000]  現在我跟著講腦袋裡沒有講
[00:11:11.000 --> 00:11:13.000]  所以我用心講這麼多
[00:11:13.000 --> 00:11:15.000]  我們先看
[00:11:15.000 --> 00:11:17.000]  千禧年後派的看法
[00:11:17.000 --> 00:11:19.000]  Post-millennialism
[00:11:19.000 --> 00:11:21.000]  千禧年後派的定義
[00:11:21.000 --> 00:11:23.000]  就是說耶穌基督的再臨
[00:11:23.000 --> 00:11:25.000]  The second coming of Christ
[00:11:25.000 --> 00:11:27.000]  The Christ's return
[00:11:27.000 --> 00:11:29.000]  是在千禧年結束後才來的
[00:11:29.000 --> 00:11:31.000]  如果你不厭其煩
[00:11:31.000 --> 00:11:33.000]  回頭看
[00:11:33.000 --> 00:11:35.000]  就是左邊的圖表
[00:11:35.000 --> 00:11:37.000]  上面最左邊的圖表
[00:11:37.000 --> 00:11:39.000]  教會的時代
[00:11:39.000 --> 00:11:41.000]  一直到千禧年
[00:11:41.000 --> 00:11:43.000]  你看看
[00:11:43.000 --> 00:11:45.000]  是一個延續
[00:11:45.000 --> 00:11:47.000]  沒有一個災難在中間
[00:11:47.000 --> 00:11:49.000]  所以教會時代
[00:11:49.000 --> 00:11:51.000]  然後就慢慢
[00:11:51.000 --> 00:11:53.000]  千禧年就出現了
[00:11:53.000 --> 00:11:55.000]  出現到極盡
[00:11:55.000 --> 00:11:57.000]  千禧年結束了
[00:11:57.000 --> 00:11:59.000]  那時候
[00:11:59.000 --> 00:12:01.000]  撒旦就被釋放
[00:12:01.000 --> 00:12:03.000]  撒旦被釋放
[00:12:03.000 --> 00:12:05.000]  就產生了一個大災難
[00:12:05.000 --> 00:12:07.000]  同時也是一個
[00:12:07.000 --> 00:12:09.000]  哈米吉多頓的大戰
[00:12:09.000 --> 00:12:11.000]  在這裡來說
[00:12:11.000 --> 00:12:13.000]  千禧年後派
[00:12:13.000 --> 00:12:15.000]  哈米吉多頓的大戰
[00:12:15.000 --> 00:12:17.000]  和哥格和馬國的大戰
[00:12:17.000 --> 00:12:19.000]  是同一個戰爭
[00:12:19.000 --> 00:12:21.000]  只有一次
[00:12:21.000 --> 00:12:23.000]  千禧年前派有兩次
[00:12:23.000 --> 00:12:25.000]  第一次是千禧年前打一次
[00:12:25.000 --> 00:12:27.000]  千禧年後打一次
[00:12:27.000 --> 00:12:29.000]  千禧年後派是千禧年前沒有打
[00:12:29.000 --> 00:12:31.000]  千禧年後
[00:12:31.000 --> 00:12:33.000]  是兩個戰爭一起打
[00:12:33.000 --> 00:12:35.000]  耶穌基督在戰爭裡
[00:12:35.000 --> 00:12:37.000]  和聖徒戰勝撒旦
[00:12:37.000 --> 00:12:39.000]  撒旦只有一次機會
[00:12:39.000 --> 00:12:41.000]  決勝負就永遠在林胡火湖裡
[00:12:41.000 --> 00:12:43.000]  沒有暫時被釋放
[00:12:43.000 --> 00:12:45.000]  這回事
[00:12:45.000 --> 00:12:47.000]  好了
[00:12:47.000 --> 00:12:49.000]  千禧年前派和千禧年後派的看法
[00:12:49.000 --> 00:12:51.000]  是時序上的定義
[00:12:51.000 --> 00:12:53.000]  如果想看多一點
[00:12:53.000 --> 00:12:55.000]  神學的根據和特色
[00:12:55.000 --> 00:12:57.000]  先問一問
[00:12:57.000 --> 00:12:59.000]  有什麼人贊成這個看法
[00:12:59.000 --> 00:13:01.000]  通常在我們
[00:13:01.000 --> 00:13:03.000]  華人教會的傳統裡
[00:13:03.000 --> 00:13:05.000]  是很冤枉的
[00:13:05.000 --> 00:13:07.000]  新派
[00:13:07.000 --> 00:13:09.000]  當然是說新派贊成千禧年後派
[00:13:09.000 --> 00:13:11.000]  不是的
[00:13:11.000 --> 00:13:13.000]  奧古斯丁是千禧年後派
[00:13:13.000 --> 00:13:15.000]  你也不能夠說是新派
[00:13:15.000 --> 00:13:17.000]  整個中世紀
[00:13:17.000 --> 00:13:19.000]  大部分的神學家
[00:13:19.000 --> 00:13:21.000]  都贊成千禧年後派
[00:13:21.000 --> 00:13:23.000]  有影響的
[00:13:23.000 --> 00:13:25.000]  為什麼呢
[00:13:25.000 --> 00:13:27.000]  中世紀的教會
[00:13:27.000 --> 00:13:29.000]  是神在地上的代表
[00:13:29.000 --> 00:13:31.000]  慢慢地認為教會可以建立神的國
[00:13:31.000 --> 00:13:33.000]  當然是
[00:13:33.000 --> 00:13:35.000]  還有很重要的
[00:13:35.000 --> 00:13:37.000]  在路德宗和改革中的信條
[00:13:37.000 --> 00:13:39.000]  在路德宗和改革中的信條
[00:13:39.000 --> 00:13:41.000]  在路德宗和改革中的信條
[00:13:41.000 --> 00:13:43.000]  亞瑟福信條和威斯敏斯特信條
[00:13:43.000 --> 00:13:45.000]  這兩個很重要的
[00:13:45.000 --> 00:13:47.000]  可以說是
[00:13:47.000 --> 00:13:49.000]  宗教改革的信條裡
[00:13:49.000 --> 00:13:51.000]  都是相信千禧年後派的
[00:13:51.000 --> 00:13:53.000]  然後在十九世紀末
[00:13:53.000 --> 00:13:55.000]  十世紀初的普林斯頓學院
[00:13:55.000 --> 00:13:57.000]  普林斯頓學院和現在的普林斯頓不同
[00:13:57.000 --> 00:13:59.000]  早期的普林斯頓
[00:13:59.000 --> 00:14:01.000]  是保守派
[00:14:01.000 --> 00:14:03.000]  或者我們叫做基要派
[00:14:03.000 --> 00:14:05.000]  最重要的代表人物
[00:14:05.000 --> 00:14:07.000]  例如什麼呢
[00:14:07.000 --> 00:14:09.000]  查爾斯·霍奇
[00:14:09.000 --> 00:14:11.000]  大家看過他那三大本的
[00:14:11.000 --> 00:14:13.000]  B.B.Wolfield
[00:14:13.000 --> 00:14:15.000]  Benjamin Wolfield也是捍衛聖經
[00:14:15.000 --> 00:14:17.000]  是神的啟示
[00:14:17.000 --> 00:14:19.000]  最重要的人物
[00:14:19.000 --> 00:14:21.000]  如果你看書局就知道
[00:14:21.000 --> 00:14:23.000]  是保守的一個
[00:14:23.000 --> 00:14:25.000]  很重要的代表
[00:14:25.000 --> 00:14:27.000]  學者來的
[00:14:27.000 --> 00:14:29.000]  Snowden是較現代一點的
[00:14:29.000 --> 00:14:31.000]  贊成這個看法的人
[00:14:31.000 --> 00:14:33.000]  Botner大家都看過不少
[00:14:33.000 --> 00:14:35.000]  他翻譯的書特別是改革中
[00:14:35.000 --> 00:14:37.000]  翻譯出版社
[00:14:37.000 --> 00:14:39.000]  翻譯了很多本書講義定論
[00:14:39.000 --> 00:14:41.000]  改革中的神學特質
[00:14:41.000 --> 00:14:43.000]  神的主權
[00:14:43.000 --> 00:14:45.000]  全部都是他寫的
[00:14:45.000 --> 00:14:47.000]  A.A.Hodge也是相當有名的
[00:14:47.000 --> 00:14:49.000]  是二十世紀初的神學家
[00:14:49.000 --> 00:14:51.000]  這些人全部都是
[00:14:51.000 --> 00:14:53.000]  千年後派
[00:14:53.000 --> 00:14:55.000]  什麼特色呢
[00:14:55.000 --> 00:14:57.000]  第一
[00:14:57.000 --> 00:14:59.000]  如果這樣看法的時候
[00:14:59.000 --> 00:15:01.000]  這班人
[00:15:01.000 --> 00:15:03.000]  他們將千禧年
[00:15:03.000 --> 00:15:05.000]  等同了神的國
[00:15:05.000 --> 00:15:07.000]  的看法
[00:15:07.000 --> 00:15:09.000]  意思是
[00:15:09.000 --> 00:15:11.000]  千禧年對於他們來說
[00:15:11.000 --> 00:15:13.000]  就是神的國
[00:15:13.000 --> 00:15:15.000]  是什麼意思呢
[00:15:15.000 --> 00:15:17.000]  大家知道神的國
[00:15:17.000 --> 00:15:19.000]  不是將來的
[00:15:19.000 --> 00:15:21.000]  不是在另一個領域裡面
[00:15:21.000 --> 00:15:23.000]  就是現在
[00:15:23.000 --> 00:15:25.000]  當下的現實
[00:15:25.000 --> 00:15:27.000]  真正的
[00:15:27.000 --> 00:15:29.000]  可以說是地球的現實
[00:15:29.000 --> 00:15:31.000]  因為
[00:15:31.000 --> 00:15:33.000]  為什麼呢
[00:15:33.000 --> 00:15:35.000]  如果他們相信千禧年後
[00:15:35.000 --> 00:15:37.000]  的歷史和千禧年
[00:15:37.000 --> 00:15:39.000]  大家知道千禧年的定義就是說
[00:15:39.000 --> 00:15:41.000]  基督掌權
[00:15:41.000 --> 00:15:43.000]  作王
[00:15:43.000 --> 00:15:45.000]  撒旦的權勢被捆綁
[00:15:45.000 --> 00:15:47.000]  這兩個就是千禧年的定義
[00:15:47.000 --> 00:15:49.000]  基督作王掌權撒旦權勢被捆綁
[00:15:49.000 --> 00:15:51.000]  和現代的歷史
[00:15:51.000 --> 00:15:53.000]  進程之間
[00:15:53.000 --> 00:15:55.000]  沒有一個截然的差距
[00:15:55.000 --> 00:15:57.000]  所以千禧年
[00:15:57.000 --> 00:15:59.000]  是可以
[00:15:59.000 --> 00:16:01.000]  順著我們現在的傳福音
[00:16:01.000 --> 00:16:03.000]  慢慢的歷史
[00:16:03.000 --> 00:16:05.000]  改進到的地步
[00:16:05.000 --> 00:16:07.000]  是神的國降臨人間
[00:16:07.000 --> 00:16:09.000]  所以千禧年
[00:16:09.000 --> 00:16:11.000]  是不需要經過一個
[00:16:11.000 --> 00:16:13.000]  所謂的quality difference
[00:16:13.000 --> 00:16:15.000]  所以千禧年後派的人來說
[00:16:15.000 --> 00:16:17.000]  是對歷史一個
[00:16:17.000 --> 00:16:19.000]  相當樂觀的
[00:16:19.000 --> 00:16:23.000]  立場
[00:16:23.000 --> 00:16:25.000]  還有
[00:16:25.000 --> 00:16:27.000]  通過什麼呢
[00:16:27.000 --> 00:16:29.000]  當然他們相信期待
[00:16:29.000 --> 00:16:31.000]  藉著我們的傳福音
[00:16:31.000 --> 00:16:33.000]  為主列國悔改
[00:16:33.000 --> 00:16:35.000]  那時候
[00:16:35.000 --> 00:16:37.000]  政治上有扭轉
[00:16:37.000 --> 00:16:39.000]  那這個就是神的國
[00:16:39.000 --> 00:16:41.000]  基督掌權降臨人間
[00:16:41.000 --> 00:16:43.000]  所以這樣來看
[00:16:43.000 --> 00:16:45.000]  千禧年後派差不多
[00:16:45.000 --> 00:16:47.000]  模獨有偶地
[00:16:47.000 --> 00:16:49.000]  大部分
[00:16:49.000 --> 00:16:51.000]  都是決定
[00:16:51.000 --> 00:16:53.000]  將千禧年
[00:16:53.000 --> 00:16:55.000]  看成一種較為象徵性的
[00:16:55.000 --> 00:16:57.000]  symbolic interpretation
[00:16:57.000 --> 00:16:59.000]  千禧年他不覺得是一個很獨特的歷史時刻
