
[00:00:00.000 --> 00:00:08.000]  參與耶路撒冷重建的歷史
[00:01:54.000 --> 00:01:58.000]  什麼是王的酒政
[00:01:58.000 --> 00:02:02.000]  他不是為王教酒的
[00:02:02.000 --> 00:02:09.000]  他是為君王試酒的
[00:02:09.000 --> 00:02:15.000]  他是皇帝的一雙銀筷子
[00:02:15.000 --> 00:02:17.000]  是銀做的
[00:02:17.000 --> 00:02:24.000]  因為要試的就是有沒有人在酒裡下毒
[00:02:24.000 --> 00:02:31.000]  波斯帝國的君王亞達薛西
[00:02:31.000 --> 00:02:38.000]  尼西米是他御前試酒的內臣
[00:02:38.000 --> 00:02:47.000]  尼西米是皇帝身邊最信任的一個人
[00:02:47.000 --> 00:02:51.000]  他試酒
[00:02:51.000 --> 00:02:55.000]  試完之後沒有毒才遞給皇帝喝
[00:02:55.000 --> 00:03:03.000]  你是不是找一個最信任的人做這件事
[00:03:03.000 --> 00:03:07.000]  做到皇帝害人之心不可有
[00:03:07.000 --> 00:03:09.000]  但防人之心不可無
[00:03:09.000 --> 00:03:12.000]  做到皇帝做一個國王
[00:03:12.000 --> 00:03:14.000]  害人之心不可有
[00:03:14.000 --> 00:03:16.000]  防人之心要有
[00:03:16.000 --> 00:03:19.000]  很多人想謀殺他
[00:03:19.000 --> 00:03:21.000]  很多人想抹殺王
[00:03:21.000 --> 00:03:23.000]  不是謀財害命
[00:03:23.000 --> 00:03:24.000]  不是抹財害命
[00:03:24.000 --> 00:03:26.000]  而是要篡位
[00:03:26.000 --> 00:03:29.000]  而是要搶了王位過來
[00:03:29.000 --> 00:03:31.000]  而是要搶了王位過來篡位
[00:03:31.000 --> 00:03:38.000]  所以亞達薛西王信任尼西米
[00:03:38.000 --> 00:03:42.000]  尼西米不是波斯人
[00:03:42.000 --> 00:03:45.000]  尼西米是猶大人
[00:03:45.000 --> 00:03:48.000]  帝國就是如此
[00:03:48.000 --> 00:03:53.000]  帝國不介意你的直貫身份
[00:03:53.000 --> 00:04:02.000]  尼西米是生在波斯帝國的猶大人
[00:04:02.000 --> 00:04:05.000]  我們今天說的在美國出生的ABC
[00:04:05.000 --> 00:04:08.000]  就好像是出生在美國的ABC
[00:04:08.000 --> 00:04:10.000]  American born Chinese
[00:04:10.000 --> 00:04:12.000]  美國生的土生土長的
[00:04:12.000 --> 00:04:17.000]  所以奧巴馬總統委任的商務部長
[00:04:17.000 --> 00:04:21.000]  委任的環境部部長都是華裔的
[00:04:21.000 --> 00:04:30.000]  奧巴馬的衛生部長和商務部長
[00:04:30.000 --> 00:04:33.000]  都是外國人
[00:04:33.000 --> 00:04:35.000]  華人
[00:04:35.000 --> 00:04:40.000]  尼西米不是華僑
[00:04:40.000 --> 00:04:43.000]  是一個猶僑
[00:04:43.000 --> 00:04:47.000]  生長在書山首都
[00:04:47.000 --> 00:04:50.000]  尼西米作為一個僑胞
[00:04:50.000 --> 00:04:53.000]  住在波斯王的王宮當中
[00:04:53.000 --> 00:05:01.000]  他爬到位極人臣的位置
[00:05:01.000 --> 00:05:05.000]  他不是外臣,不是宰相
[00:05:05.000 --> 00:05:14.000]  但是他是皇帝身邊最信任的大臣
[00:05:14.000 --> 00:05:18.000]  有一個希臘文的尼西米記翻譯本
[00:05:18.000 --> 00:05:20.000]  最後那句是這麼說的
[00:05:20.000 --> 00:05:25.000]  我們讀中文聖經就說
[00:05:25.000 --> 00:05:30.000]  我是王的酒正
[00:05:30.000 --> 00:05:35.000]  但是那個希臘文的版本就不是這樣記載
[00:05:35.000 --> 00:05:38.000]  有一個抄本希臘文翻譯的時候說
[00:05:38.000 --> 00:05:43.000]  我是王的太監
[00:05:43.000 --> 00:05:45.000]  有道理的
[00:05:45.000 --> 00:05:50.000]  因為波斯王的酒正
[00:05:50.000 --> 00:05:55.000]  他是出入王的內宮的
[00:05:55.000 --> 00:06:00.000]  所以在浮雕的圖畫上
[00:06:00.000 --> 00:06:03.000]  酒正這個人物是沒有鬍鬚的
[00:06:03.000 --> 00:06:06.000]  在那個浮雕,牆壁的浮雕裡面
[00:06:06.000 --> 00:06:10.000]  我們看到的就是酒正是沒有鬍鬚的
[00:06:10.000 --> 00:06:15.000]  所以沒有鬍鬚的男人就是太監
[00:06:15.000 --> 00:06:22.000]  尼西米可能是阿達薩西王的司禮太監
[00:06:22.000 --> 00:06:24.000]  馮保
[00:06:24.000 --> 00:06:28.000]  尼西米可能是王的司禮太監
[00:06:28.000 --> 00:06:30.000]  如果你熟悉明朝東廠
[00:06:30.000 --> 00:06:34.000]  錦衣衛馮保先生很厲害的
[00:06:34.000 --> 00:06:36.000]  我們如果知道歷史
[00:06:36.000 --> 00:06:42.000]  東廠衣衛就知道是一個很厲害的角色
[00:06:42.000 --> 00:06:44.000]  很了不起的一個角色
[00:06:44.000 --> 00:06:49.000]  尼西米能夠成為阿達薩西王
[00:06:49.000 --> 00:06:51.000]  重用的內臣
[00:06:51.000 --> 00:06:53.000]  你猜他幾歲?
[00:06:53.000 --> 00:06:55.000]  尼西米能夠成為王重用的人
[00:06:55.000 --> 00:06:57.000]  你猜他幾歲?
[00:06:57.000 --> 00:06:58.000]  25歲
[00:06:58.000 --> 00:06:59.000]  25歲
[00:06:59.000 --> 00:07:00.000]  不可能
[00:07:00.000 --> 00:07:01.000]  不可能
[00:07:01.000 --> 00:07:02.000]  是吧?
[00:07:02.000 --> 00:07:03.000]  乳臭未乾
[00:07:03.000 --> 00:07:04.000]  乳臭未乾
[00:07:04.000 --> 00:07:08.000]  25歲不可能成為王身邊的酒精
[00:07:08.000 --> 00:07:12.000]  25歲不可能成為王身邊的大臣
[00:07:12.000 --> 00:07:15.000]  我猜最低限度
[00:07:15.000 --> 00:07:16.000]  我想最低限度
[00:07:16.000 --> 00:07:17.000]  55歲
[00:07:17.000 --> 00:07:18.000]  55歲
[00:07:18.000 --> 00:07:19.000]  你同意嗎?
[00:07:19.000 --> 00:07:20.000]  你同意嗎?
[00:07:20.000 --> 00:07:23.000]  非常圓滑
[00:07:23.000 --> 00:07:24.000]  非常圓滑
[00:07:24.000 --> 00:07:27.000]  非常深沉
[00:07:27.000 --> 00:07:29.000]  非常深沉
[00:07:29.000 --> 00:07:30.000]  這樣才能站得穩
[00:07:30.000 --> 00:07:32.000]  這樣才能站得穩
[00:07:32.000 --> 00:07:34.000]  伴君如伴虎
[00:07:34.000 --> 00:07:36.000]  伴君如伴虎
[00:07:36.000 --> 00:07:37.000]  不是啊
[00:07:37.000 --> 00:07:42.000]  周圍每個人都想置尼西米於死地
[00:07:42.000 --> 00:07:45.000]  各個人周圍人都想置尼西米於死地
[00:07:45.000 --> 00:07:46.000]  取而代之
[00:07:46.000 --> 00:07:47.000]  取而代之
[00:07:47.000 --> 00:07:49.000]  對皇帝這麼有影響力的人
[00:07:49.000 --> 00:07:53.000]  每天其實是活在極高的危險當中
[00:07:53.000 --> 00:07:55.000]  對王這麼有影響力的人
[00:07:55.000 --> 00:07:59.000]  每天是活在一個極度的高危當中
[00:07:59.000 --> 00:08:03.000]  你沒有上下的經驗
[00:08:03.000 --> 00:08:06.000]  你都不知道誰是敵人誰是朋友
[00:08:06.000 --> 00:08:08.000]  如果你沒有這樣的經驗
[00:08:08.000 --> 00:08:11.000]  你根本不曉得哪個是朋友哪個是仇敵
[00:08:11.000 --> 00:08:15.000]  我大學畢業之後有兩年在廉政公署工作
[00:08:15.000 --> 00:08:18.000]  我大學畢業兩年在廉政公署工作
[00:08:18.000 --> 00:08:19.000]  然後我才去讀神學
[00:08:19.000 --> 00:08:21.000]  然後我才去讀神學
[00:08:21.000 --> 00:08:22.000]  那一年學很多東西
[00:08:22.000 --> 00:08:24.000]  那一年學很多東西
[00:08:24.000 --> 00:08:28.000]  原來和我最友好的同事
[00:08:28.000 --> 00:08:30.000]  原來和我最友好的同事
[00:08:30.000 --> 00:08:33.000]  在總部見到我就鞠躬
[00:08:33.000 --> 00:08:35.000]  在總部見到我就鞠躬
[00:08:35.000 --> 00:08:37.000]  很多秘密告訴我
[00:08:37.000 --> 00:08:39.000]  很多秘密告訴我
[00:08:39.000 --> 00:08:43.000]  有另外一個同事拉我一邊小聲說
[00:08:43.000 --> 00:08:45.000]  有一個同事拉我一邊小聲說
[00:08:45.000 --> 00:08:47.000]  因為這個同事是基督徒
[00:08:47.000 --> 00:08:48.000]  這個同事是基督徒
[00:08:48.000 --> 00:08:50.000]  他知道我也是基督徒
[00:08:50.000 --> 00:08:52.000]  他也知道我是基督徒
[00:08:52.000 --> 00:08:54.000]  他說司敬弟兄
[00:08:54.000 --> 00:08:56.000]  這句話你聽了就算了
[00:08:56.000 --> 00:08:57.000]  這句話你聽了就算了
[00:08:57.000 --> 00:08:59.000]  最後我不能告訴你是什麼
[00:08:59.000 --> 00:09:01.000]  最後我不講跟你
[00:09:01.000 --> 00:09:02.000]  你明白嗎
[00:09:02.000 --> 00:09:03.000]  你明白嗎
[00:09:03.000 --> 00:09:05.000]  我以為他很友好
[00:09:05.000 --> 00:09:06.000]  我以為他是非常友好的
[00:09:06.000 --> 00:09:07.000]  我沒有經驗
[00:09:07.000 --> 00:09:08.000]  我沒經驗
[00:09:08.000 --> 00:09:09.000]  我二十幾歲
[00:09:09.000 --> 00:09:11.000]  我才二十幾歲
[00:09:11.000 --> 00:09:12.000]  現在我五十幾歲了
[00:09:12.000 --> 00:09:13.000]  我現在五十幾歲
[00:09:13.000 --> 00:09:15.000]  你來和我鞠躬
[00:09:15.000 --> 00:09:16.000]  你來和我鞠躬
[00:09:16.000 --> 00:09:17.000]  我沒那麼快信你
[00:09:17.000 --> 00:09:18.000]  我沒有那麼快信你
[00:09:18.000 --> 00:09:19.000]  是不是
[00:09:19.000 --> 00:09:21.000]  人生經驗
[00:09:21.000 --> 00:09:22.000]  人生經驗
[00:09:22.000 --> 00:09:24.000]  到了這個火候
[00:09:24.000 --> 00:09:25.000]  到了這個火候
[00:09:25.000 --> 00:09:29.000]  你就可以做王的酒政
[00:09:29.000 --> 00:09:30.000]  你就可以做王的酒政
[00:09:30.000 --> 00:09:33.000]  每一日龍潭虎穴
[00:09:33.000 --> 00:09:35.000]  出生入死
[00:09:35.000 --> 00:09:36.000]  出生入死
[00:09:36.000 --> 00:09:38.000]  你說什麼office politics
[00:09:38.000 --> 00:09:39.000]  小兒科
[00:09:39.000 --> 00:09:40.000]  你講的這個什麼
[00:09:40.000 --> 00:09:41.000]  都是小兒科的
[00:09:41.000 --> 00:09:44.000]  作為猶太的僑領
[00:09:44.000 --> 00:09:46.000]  作為猶太人的僑領
[00:09:46.000 --> 00:09:50.000]  尼希米在深宮當中
[00:09:50.000 --> 00:09:53.000]  阿達薛西王的親信
[00:09:53.000 --> 00:09:55.000]  阿達薛西王的親信
[00:09:55.000 --> 00:09:57.000]  五十五歲
[00:09:57.000 --> 00:09:58.000]  五十五歲
[00:09:58.000 --> 00:10:00.000]  尼希米想著退休了
[00:10:00.000 --> 00:10:02.000]  尼希米想我退休了
[00:10:02.000 --> 00:10:04.000]  你五十五歲想不想退休
[00:10:04.000 --> 00:10:05.000]  你五十五歲是想退休
[00:10:05.000 --> 00:10:06.000]  一定想的
[00:10:06.000 --> 00:10:07.000]  一定是這麼想的
[00:10:07.000 --> 00:10:09.000]  如果有package的拿不拿呢
[00:10:09.000 --> 00:10:11.000]  如果有什麼好處拿不拿呢
[00:10:11.000 --> 00:10:14.000]  計算一下pension要拿一筆還是逐年拿呢
[00:10:14.000 --> 00:10:17.000]  計算一下是逐年拿呢
[00:10:17.000 --> 00:10:21.000]  尼希米我想要能夠全身而退
[00:10:21.000 --> 00:10:25.000]  全身而退都不容易
[00:10:25.000 --> 00:10:28.000]  趙紫陽先生的著作買不買得到
[00:10:28.000 --> 00:10:29.000]  買不到
[00:10:29.000 --> 00:10:30.000]  趙紫陽的著作能買得到嗎
[00:10:30.000 --> 00:10:31.000]  買不到
[00:10:31.000 --> 00:10:36.000]  這樣的身份在帝國當中要退休
[00:10:36.000 --> 00:10:39.000]  這樣的身份在帝國中要退休
[00:10:39.000 --> 00:10:42.000]  我想尼希米天天都在想這個問題
[00:10:42.000 --> 00:10:45.000]  尼希米每天都在想這個問題
[00:10:45.000 --> 00:10:48.000]  睡不著覺都在想這個問題
[00:10:48.000 --> 00:10:50.000]  睡不著覺都是思想這個問題
[00:10:50.000 --> 00:10:53.000]  尼希米是不需要回耶路撒冷的
[00:10:53.000 --> 00:10:56.000]  尼希米不需要返回耶路撒冷
[00:10:56.000 --> 00:10:58.000]  在猶太人當中
[00:10:58.000 --> 00:11:01.000]  他的一生是極蒙上帝祝福的
[00:11:01.000 --> 00:11:02.000]  在猶太人當中
[00:11:02.000 --> 00:11:04.000]  他的一生是極蒙上帝的祝福的
[00:11:04.000 --> 00:11:06.000]  他的一生是極成功的
[00:11:06.000 --> 00:11:07.000]  他的一生是非常成功的
[00:11:07.000 --> 00:11:11.000]  他很能夠在王宮當中為耶和華上帝作見證
[00:11:11.000 --> 00:11:13.000]  好像但義理一樣的
[00:11:13.000 --> 00:11:15.000]  他能夠在王宮中為上帝作見證
[00:11:15.000 --> 00:11:16.000]  好像但義理一樣
[00:11:16.000 --> 00:11:17.000]  但是有一天
[00:11:17.000 --> 00:11:19.000]  但是有一天
[00:11:19.000 --> 00:11:23.000]  尼希米記第一章的日記告訴我們
[00:11:23.000 --> 00:11:25.000]  尼希米記第一章的日記告訴我們
[00:11:25.000 --> 00:11:29.000]  尼希米記第一章是尼希米自己寫的日記
[00:11:29.000 --> 00:11:31.000]  這是尼希米寫的日記
[00:11:31.000 --> 00:11:32.000]  尼希米那一天
[00:11:32.000 --> 00:11:36.000]  接待他的兄弟哈那尼
[00:11:36.000 --> 00:11:39.000]  尼希米接待他的兄弟哈那尼
[00:11:39.000 --> 00:11:42.000]  哈那尼從耶路撒冷來探訪尼希米
[00:11:42.000 --> 00:11:45.000]  哈那尼從耶路撒冷來探訪尼希米
[00:11:45.000 --> 00:11:48.000]  帶了幾張照片來給尼希米看
[00:11:48.000 --> 00:11:51.000]  帶了幾張照片來給尼希米看
[00:11:51.000 --> 00:11:52.000]  你說當時沒有照片
[00:11:52.000 --> 00:11:54.000]  你想當時沒有照片
[00:11:54.000 --> 00:11:55.000]  沒有照片
[00:11:55.000 --> 00:11:57.000]  沒有即影即有的
[00:11:57.000 --> 00:11:59.000]  沒有即影即有那種
[00:11:59.000 --> 00:12:03.000]  但是哈那尼帶給尼希米的圖畫
[00:12:03.000 --> 00:12:06.000]  但是哈那尼帶給尼希米的圖畫
[00:12:06.000 --> 00:12:09.000]  尼希米一直都沒辦法忘記
[00:12:09.000 --> 00:12:12.000]  尼希米一直沒有辦法忘懷
[00:12:12.000 --> 00:12:17.000]  耶路撒冷成長拆毀
[00:12:17.000 --> 00:12:20.000]  耶路撒冷的城牆拆毀
[00:12:20.000 --> 00:12:24.000]  耶路撒冷的城門被火焚燒
[00:12:24.000 --> 00:12:27.000]  耶路撒冷的城門被火焚燒
[00:12:27.000 --> 00:12:29.000]  這幅圖畫
[00:12:29.000 --> 00:12:30.000]  這幅圖畫
[00:12:30.000 --> 00:12:33.000]  就留在尼希米的心中
[00:12:33.000 --> 00:12:36.000]  就留在尼希米的心中
[00:12:36.000 --> 00:12:39.000]  所以讀尼希米的第一章很奇怪
[00:12:39.000 --> 00:12:42.000]  所以讀尼希米的第一章很奇怪
[00:12:42.000 --> 00:12:44.000]  原來尼希米每晚寫的日記
[00:12:44.000 --> 00:12:46.000]  原來尼希米每天寫的日記
[00:12:46.000 --> 00:12:48.000]  就不像高官寫日記
[00:12:48.000 --> 00:12:50.000]  就好像不是像高官寫日記
[00:12:50.000 --> 00:12:52.000]  不像
[00:12:52.000 --> 00:12:53.000]  不像
[00:12:53.000 --> 00:12:56.000]  高官寫日記就是他做了什麼最重要的決定
[00:12:56.000 --> 00:12:59.000]  他見過什麼最重要的人物
[00:12:59.000 --> 00:13:02.000]  去到台灣見到六委會主任之類
[00:13:02.000 --> 00:13:05.000]  那高官的日記都是寫當日見了什麼
[00:13:05.000 --> 00:13:07.000]  那個名人啊
[00:13:07.000 --> 00:13:11.000]  什麼一些高官
[00:13:11.000 --> 00:13:13.000]  尼希米的日記
[00:13:13.000 --> 00:13:18.000]  如果我們可以用彩色和黑白來分別的話
[00:13:18.000 --> 00:13:19.000]  尼希米的日記
[00:13:19.000 --> 00:13:23.000]  如果你能夠用彩色像或者是黑白照來形容的話
[00:13:23.000 --> 00:13:26.000]  本來應該書山王宮是彩色的
[00:13:26.000 --> 00:13:28.000]  本來書山王宮是彩色的
[00:13:28.000 --> 00:13:29.000]  那個是現實來的
[00:13:29.000 --> 00:13:30.000]  那是現實
[00:13:30.000 --> 00:13:32.000]  那個是他朝九晚五上班的地方
[00:13:32.000 --> 00:13:35.000]  那是他朝九晚五辦公的地方
[00:13:35.000 --> 00:13:39.000]  那個是他應該日夜都想著的工作
[00:13:39.000 --> 00:13:42.000]  那是他日夜想到的工作
[00:13:42.000 --> 00:13:43.000]  完全不是這回事
[00:13:43.000 --> 00:13:45.000]  完全不是這麼一回事
[00:13:45.000 --> 00:13:51.000]  書山城王宮似乎褪色成為黑白的照片
[00:13:51.000 --> 00:13:55.000]  書山城的王宮似乎褪色成為黑白照
[00:13:55.000 --> 00:14:05.000]  耶路撒冷九百公里以外的荒涼就歷歷在目
[00:14:05.000 --> 00:14:11.000]  九百公里之外的耶路撒冷的圖畫就歷歷在目
[00:14:12.000 --> 00:14:14.000]  我們叫這個異象
[00:14:14.000 --> 00:14:16.000]  我們叫這異象
[00:14:16.000 --> 00:14:17.000]  Vision
[00:14:17.000 --> 00:14:19.000]  Vision 異象
[00:14:19.000 --> 00:14:23.000]  異象不一定要一些奇怪的事情
[00:14:23.000 --> 00:14:26.000]  異象不一定是一些很奇怪的事情
[00:14:26.000 --> 00:14:29.000]  根據聖經的記載什麼是異象
[00:14:29.000 --> 00:14:32.000]  根據聖經的記載什麼是異象
[00:14:32.000 --> 00:14:37.000]  根據聖經的記載從上帝而來的是異象
[00:14:37.000 --> 00:14:40.000]  根據聖經記載從上帝而來的是異象
[00:14:40.000 --> 00:14:45.000]  尼西米這一幅圖畫印在他的心中
[00:14:45.000 --> 00:14:47.000]  尼西米這一幅圖畫印在他的心中
[00:14:47.000 --> 00:14:49.000]  是上帝的工作
[00:14:49.000 --> 00:14:52.000]  是上帝的工作
[00:14:52.000 --> 00:14:54.000]  五十五歲那一年的尼西米
[00:14:54.000 --> 00:14:56.000]  五十五歲那一年的尼西米
[00:14:56.000 --> 00:14:59.000]  過去半個世紀
[00:14:59.000 --> 00:15:03.000]  他想著的都是爬上王宮最高的位置
[00:15:03.000 --> 00:15:05.000]  過去半個世紀
[00:15:05.000 --> 00:15:09.000]  他只是一心在想爬上王宮的位置
[00:15:09.000 --> 00:15:12.000]  由OA開始入政府
[00:15:12.000 --> 00:15:14.000]  由OA開始入政府
[00:15:14.000 --> 00:15:16.000]  變成CA
[00:15:16.000 --> 00:15:18.000]  變成CO
[00:15:18.000 --> 00:15:20.000]  變成EO
[00:15:20.000 --> 00:15:22.000]  變成AO
[00:15:22.000 --> 00:15:24.000]  變成局長
[00:15:24.000 --> 00:15:26.000]  變成司長
[00:15:26.000 --> 00:15:28.000]  基督徒的司長
[00:15:28.000 --> 00:15:30.000]  感謝上帝
[00:15:30.000 --> 00:15:32.000]  尼西米成功了
[00:15:32.000 --> 00:15:33.000]  尼西米成功了
[00:15:33.000 --> 00:15:35.000]  要寫回憶錄很多人為他出版的
[00:15:35.000 --> 00:15:37.000]  要寫回憶錄很多人為他出版的
[00:15:37.000 --> 00:15:39.000]  但是上帝拿走了這幅圖畫
[00:15:39.000 --> 00:15:41.000]  但是上帝拿走了這幅圖畫
[00:15:41.000 --> 00:15:44.000]  在他退休之前給他一幅新的圖畫
[00:15:44.000 --> 00:15:46.000]  在他退休之前給他一幅新的圖畫
[00:15:46.000 --> 00:15:49.000]  耶路撒冷城牆拆毀
[00:15:49.000 --> 00:15:52.000]  耶路撒冷城牆拆毀
[00:15:52.000 --> 00:15:54.000]  城門被火焚燒
[00:15:54.000 --> 00:15:57.000]  城門被火焚燒
[00:15:57.000 --> 00:16:01.000]  尼西米拿不到這幅圖畫
[00:16:01.000 --> 00:16:03.000]  尼西米自己沒有辦法抹去這幅圖畫
[00:16:03.000 --> 00:16:04.000]  他怎麼做?
[00:16:04.000 --> 00:16:06.000]  他怎麼做?
[00:16:06.000 --> 00:16:08.000]  你得到上帝的意象
[00:16:08.000 --> 00:16:09.000]  你得到上帝的意象
[00:16:09.000 --> 00:16:10.000]  你怎麼做?
[00:16:10.000 --> 00:16:11.000]  你如何?
[00:16:11.000 --> 00:16:12.000]  進神學院
[00:16:12.000 --> 00:16:13.000]  進神學院?
[00:16:13.000 --> 00:16:14.000]  進神學院?
[00:16:14.000 --> 00:16:15.000]  還不是
[00:16:15.000 --> 00:16:17.000]  其實尼西米一生都沒有讀神學
[00:16:17.000 --> 00:16:18.000]  其實尼西米一生都沒有讀神學
[00:16:18.000 --> 00:16:19.000]  尼西米一生都沒有讀神學
[00:16:19.000 --> 00:16:23.000]  上帝不是呼召他去做一個牧師
[00:16:23.000 --> 00:16:25.000]  上帝不是呼召他去做一個牧師
[00:16:25.000 --> 00:16:27.000]  上帝呼召他
[00:16:27.000 --> 00:16:30.000]  上帝給這個意象給他
[00:16:30.000 --> 00:16:32.000]  上帝呼召他給他意象
[00:16:32.000 --> 00:16:35.000]  上帝要用的是尼西米
[00:16:35.000 --> 00:16:37.000]  上帝要用的是尼西米
[00:16:37.000 --> 00:16:39.000]  是他的上半生
[00:16:39.000 --> 00:16:40.000]  是他的上半生
[00:16:40.000 --> 00:16:42.000]  不是要改造他
[00:16:42.000 --> 00:16:44.000]  不是要改造他
[00:16:44.000 --> 00:16:46.000]  尼西米莫名其妙
[00:16:46.000 --> 00:16:47.000]  尼西米莫名其妙
[00:16:47.000 --> 00:16:48.000]  尼西米說
[00:16:48.000 --> 00:16:49.000]  尼西米說
[00:16:49.000 --> 00:16:51.000]  我拿張支票簿出來
[00:16:51.000 --> 00:16:55.000]  寫個六個位數字的銀碼
[00:16:55.000 --> 00:16:56.000]  寫個六個位數字的銀碼
[00:16:56.000 --> 00:16:58.000]  交給兄弟哈那尼
[00:16:58.000 --> 00:17:00.000]  交給兄弟哈那尼
[00:17:00.000 --> 00:17:02.000]  回去耶路撒冷救濟
[00:17:02.000 --> 00:17:04.000]  回耶路撒冷救濟吧
[00:17:04.000 --> 00:17:06.000]  吃完晚飯之後就忘記了
[00:17:06.000 --> 00:17:08.000]  吃了晚飯就忘記吧
[00:17:08.000 --> 00:17:12.000]  什麼鎮災 地震 饑荒
[00:17:12.000 --> 00:17:14.000]  就是這樣做的
[00:17:14.000 --> 00:17:15.000]  就如此做吧
[00:17:15.000 --> 00:17:16.000]  不行
[00:17:16.000 --> 00:17:17.000]  但是不行
[00:17:17.000 --> 00:17:21.000]  這個圖畫在尼西米的腦海裏面
[00:17:21.000 --> 00:17:25.000]  整整大半年的日子
[00:17:25.000 --> 00:17:27.000]  這個圖畫在尼西米的腦海裏面
[00:17:27.000 --> 00:17:29.000]  差不多大半年的日子
[00:17:29.000 --> 00:17:32.000]  尼西米每日祈禱
[00:17:32.000 --> 00:17:34.000]  尼西米每日祈禱
[00:17:34.000 --> 00:17:37.000]  先是為耶路撒冷祈禱
[00:17:37.000 --> 00:17:40.000]  先為耶路撒冷祈禱
[00:17:40.000 --> 00:17:41.000]  你是不是這樣祈禱的
[00:17:41.000 --> 00:17:42.000]  我們是不是這樣禱告
[00:17:42.000 --> 00:17:43.000]  為四川祈禱
[00:17:43.000 --> 00:17:44.000]  為四川禱告
[00:17:44.000 --> 00:17:46.000]  為貧窮的人祈禱
[00:17:46.000 --> 00:17:47.000]  為貧窮的人禱告
[00:17:47.000 --> 00:17:48.000]  為饑荒的人祈禱
[00:17:48.000 --> 00:17:49.000]  為饑荒的人禱告
[00:17:49.000 --> 00:17:51.000]  祈兩個月好嗎
[00:17:51.000 --> 00:17:53.000]  禱告兩個月可以了吧
[00:17:53.000 --> 00:17:54.000]  很有恆心
[00:17:54.000 --> 00:17:55.000]  很有恆心
[00:17:55.000 --> 00:17:56.000]  感謝主
[00:17:56.000 --> 00:17:57.000]  感謝主
[00:17:57.000 --> 00:17:58.000]  那接著呢
[00:17:58.000 --> 00:17:59.000]  接著呢
[00:17:59.000 --> 00:18:00.000]  這圖畫還沒走
[00:18:00.000 --> 00:18:01.000]  這圖畫還沒消失
[00:18:01.000 --> 00:18:04.000]  我為那些賑災的人祈禱
[00:18:04.000 --> 00:18:05.000]  我為賑災的人禱告
[00:18:05.000 --> 00:18:07.000]  為宣明會祈禱
[00:18:07.000 --> 00:18:10.000]  為斯達基金會祈禱
[00:18:10.000 --> 00:18:12.000]  又祈了兩個月
[00:18:12.000 --> 00:18:13.000]  又禱告了兩個月
[00:18:13.000 --> 00:18:15.000]  這圖畫還在
[00:18:15.000 --> 00:18:17.000]  但是圖畫還在腦海裏
[00:18:17.000 --> 00:18:19.000]  尼西米開始害怕
[00:18:19.000 --> 00:18:21.000]  尼西米開始懼怕
[00:18:21.000 --> 00:18:23.000]  尼西米的祈禱就問
[00:18:23.000 --> 00:18:25.000]  尼西米的禱告就問
[00:18:25.000 --> 00:18:27.000]  為自己祈禱
[00:18:27.000 --> 00:18:28.000]  為自己禱告
[00:18:28.000 --> 00:18:29.000]  主啊
[00:18:29.000 --> 00:18:30.000]  主啊
[00:18:30.000 --> 00:18:32.000]  為什麼是這樣子
