
[00:00:00.000 --> 00:00:02.840]  各位網友大家好 歡迎收看今天的「大會」
[00:02:08.560 --> 00:02:12.880]  就是早前我自己看到的一個故事
[00:02:12.880 --> 00:02:15.960]  這個故事是講到一個在美國的青年
[00:02:15.960 --> 00:02:20.940]  這個青年他有耳朵永久失聰的
[00:02:20.940 --> 00:02:26.800]  因為他過去曾經有一個意外的情況下去救一個人
[00:02:26.800 --> 00:02:29.300]  之後他就失聰了
[00:02:29.300 --> 00:02:31.300]  有人曾經問他
[00:02:31.300 --> 00:02:36.880]  如果你當時知道你救人之後有這樣的結果
[00:02:36.880 --> 00:02:40.920]  你會不會仍然做這件事呢?
[00:02:40.920 --> 00:02:43.140]  這位青年很快速地回覆他
[00:02:43.140 --> 00:02:46.840]  他說:我一定會再做
[00:02:46.840 --> 00:02:50.320]  這件事情是講到很多年前他和他的弟弟
[00:02:50.320 --> 00:02:52.500]  當時他年少的時候
[00:02:52.500 --> 00:02:56.040]  在他們所住的地區有一個湖泊
[00:02:56.040 --> 00:02:58.560]  這個湖當時冬天是結了冰
[00:02:58.560 --> 00:03:03.180]  因此他和弟弟在冰面上玩 很開心
[00:03:03.180 --> 00:03:06.300]  但是因為弟弟去了一個地方很薄的冰
[00:03:06.300 --> 00:03:10.480]  不小心整個人就掉進了冰湖裏面
[00:03:10.480 --> 00:03:12.200]  在冰湖掉下去的時候
[00:03:12.200 --> 00:03:15.180]  哥哥在旁邊看到很驚慌
[00:03:15.180 --> 00:03:17.660]  也都不知所措
[00:03:17.660 --> 00:03:19.560]  但當時他想起一件事情
[00:03:19.560 --> 00:03:24.380]  就是這個弟弟媽媽很愛惜他
[00:03:24.380 --> 00:03:28.160]  而他也體會到自己其實很疼自己的媽媽
[00:03:28.160 --> 00:03:31.000]  知道如果媽媽失去了弟弟
[00:03:31.000 --> 00:03:33.820]  他一定會很悲痛
[00:03:33.820 --> 00:03:35.200]  當他想到這裏的時候
[00:03:35.200 --> 00:03:37.120]  他就有一種勇氣
[00:03:37.120 --> 00:03:41.500]  他就跳下了湖去救他的弟弟
[00:03:41.500 --> 00:03:42.920]  但是經過一段時間之後
[00:03:42.920 --> 00:03:45.740]  把弟弟帶回到岸邊
[00:03:45.740 --> 00:03:48.000]  弟弟得到拯救
[00:03:48.000 --> 00:03:51.100]  但是他自己因為長時間在冰湖裏面
[00:03:51.100 --> 00:03:55.480]  他耳朵就永久失聰
[00:03:55.480 --> 00:03:57.800]  這個故事當我自己讀的時候
[00:03:57.800 --> 00:04:00.840]  我就想什麼的動力
[00:04:00.840 --> 00:04:07.640]  給一個青年願意來救他的弟弟
[00:04:07.640 --> 00:04:10.560]  那個環境是很凶險
[00:04:10.560 --> 00:04:13.340]  但是他仍然這樣做
[00:04:13.340 --> 00:04:19.060]  因為他很知道他媽媽愛的弟弟
[00:04:19.060 --> 00:04:23.160]  也都很知道如果弟弟離開
[00:04:23.160 --> 00:04:26.280]  媽媽會極度的傷痛
[00:04:26.280 --> 00:04:28.320]  他體貼媽媽的心
[00:04:28.320 --> 00:04:31.140]  所以他願意付上代價
[00:04:31.140 --> 00:04:34.480]  來救他的弟弟
[00:04:34.480 --> 00:04:37.920]  我就想到我們常常說猜拳
[00:04:37.920 --> 00:04:41.500]  在教會裏面我們很多年都說一件事情
[00:04:41.500 --> 00:04:46.740]  我們說怎樣能夠滿足神的心呢?
[00:04:46.740 --> 00:04:49.120]  要能夠滿足神的心
[00:04:49.120 --> 00:04:51.860]  就是你關心猜拳
[00:04:51.860 --> 00:04:55.580]  因為神的心是猜拳
[00:04:55.580 --> 00:04:56.920]  神的心是猜拳
[00:04:56.920 --> 00:05:00.800]  他的心顧念到很多未曾認識他的人
[00:05:00.800 --> 00:05:06.200]  因此他的心上上來向我們發出一個呼喚
[00:05:06.200 --> 00:05:08.480]  亦都是當主耶穌離開世界的時候
[00:05:08.480 --> 00:05:09.780]  最後一句話
[00:05:09.780 --> 00:05:12.200]  最後一段的說話
[00:05:12.200 --> 00:05:16.960]  將他心裏面深切的渴慕提出來
[00:05:16.960 --> 00:05:17.800]  吩咐我們
[00:05:17.800 --> 00:05:23.200]  所以你們要去使萬民作惡的門徒
[00:05:23.200 --> 00:05:27.680]  將他自己的心願向我們去表明
[00:05:27.680 --> 00:05:31.020]  因此何時我們要體貼神的心
[00:05:31.020 --> 00:05:33.560]  我們關心猜拳
[00:05:33.560 --> 00:05:36.040]  或者何時我們關心猜拳
[00:05:36.040 --> 00:05:41.040]  我們就可以滿足主的心
[00:05:41.040 --> 00:05:43.400]  當我們想到猜拳的事情的時候
[00:05:43.400 --> 00:05:44.900]  可用來宣教的事情的時候
[00:05:44.900 --> 00:05:46.780]  有時會想起很多工作
[00:05:46.780 --> 00:05:48.280]  很多事情要做
[00:05:48.280 --> 00:05:49.400]  但其實最重要的
[00:05:49.400 --> 00:05:52.020]  都不單單是一些外在的工作
[00:05:52.020 --> 00:05:53.360]  而是你的內心
[00:05:53.360 --> 00:05:56.240]  你會體貼到神自己的心腸
[00:05:56.240 --> 00:05:58.360]  而你去與祂同心
[00:05:58.360 --> 00:06:01.400]  與祂同工
[00:06:01.400 --> 00:06:04.120]  當我們讀到《二冊亞書》的時候
[00:06:04.120 --> 00:06:06.720]  你會更加體會到上帝這一種的心
[00:06:06.720 --> 00:06:09.200]  來向我們表達出來
[00:06:09.200 --> 00:06:13.960]  所以今天我們讀到的《二冊亞書》是56章
[00:06:13.960 --> 00:06:15.520]  56章之前
[00:06:15.520 --> 00:06:18.680]  如果你留意到55章的時候
[00:06:18.680 --> 00:06:20.240]  你就會體會到一件事情
[00:06:20.240 --> 00:06:24.860]  就是神是很急切地呼喚人來歸向祂
[00:06:24.860 --> 00:06:28.200]  在55章裏面提到
[00:06:28.200 --> 00:06:30.320]  「安娜尼塞亞
[00:06:30.320 --> 00:06:33.860]  你要召集數不認識的國民
[00:06:33.860 --> 00:06:37.840]  數不認識的國民要奔向你」
[00:06:37.840 --> 00:06:39.880]  它帶出一種很明顯的
[00:06:39.880 --> 00:06:42.800]  神自己的救贖的目標
[00:06:42.800 --> 00:06:45.340]  是讓那些不認識祂
[00:06:45.340 --> 00:06:47.000]  各國各族的人
[00:06:47.000 --> 00:06:49.560]  能夠可以奔向上帝
[00:06:49.560 --> 00:06:51.040]  認識著
[00:06:51.040 --> 00:06:52.360]  所以你知道神的心意
[00:06:52.360 --> 00:06:55.320]  不單單是華人信人數
[00:06:55.320 --> 00:06:58.520]  不單單是美國、英國人信人數
[00:06:58.520 --> 00:07:00.720]  更加是萬國的人
[00:07:00.720 --> 00:07:03.920]  能夠去奔向上帝
[00:07:03.920 --> 00:07:05.120]  你會在讀的時候
[00:07:05.120 --> 00:07:07.840]  在英國經文裏面下方再提
[00:07:07.840 --> 00:07:12.800]  「當趁耶和華可尋找的時候尋找祂」
[00:07:12.800 --> 00:07:14.920]  亦意味著有些時候
[00:07:14.920 --> 00:07:16.640]  你是想尋找
[00:07:16.640 --> 00:07:19.080]  都尋找不到
[00:07:19.080 --> 00:07:20.600]  在救贖的計劃裏面
[00:07:20.600 --> 00:07:23.400]  神容許人能夠歸向祂
[00:07:23.400 --> 00:07:25.680]  但是當主再回來的時候
[00:07:25.680 --> 00:07:28.960]  那個已經不再是機會
[00:07:28.960 --> 00:07:30.240]  因此主呼籲我們
[00:07:30.240 --> 00:07:34.320]  「當趁耶和華可尋找的時候尋找祂」
[00:07:34.320 --> 00:07:35.880]  在祂接近的時候
[00:07:35.880 --> 00:07:38.400]  來求告祂
[00:07:38.400 --> 00:07:40.200]  所以在這段經文之後
[00:07:40.200 --> 00:07:43.640]  第56章一開始第一第二節
[00:07:43.640 --> 00:07:45.040]  聖日再繼續說
[00:07:45.040 --> 00:07:49.600]  「耶和華如此說你們當守公平行公義
[00:07:49.600 --> 00:07:52.000]  因我的救恩臨近
[00:07:52.000 --> 00:07:56.440]  我的公義將要顯現」
[00:07:56.440 --> 00:07:57.680]  在讀英哲經文的時候
[00:07:57.680 --> 00:08:01.560]  你會感受到一份迫切的感覺
[00:08:01.560 --> 00:08:02.880]  是主告訴我們知道
[00:08:02.880 --> 00:08:05.360]  我的救恩臨近了
[00:08:05.360 --> 00:08:07.200]  很快就要來到了
[00:08:07.200 --> 00:08:11.000]  我的公義將要顯現出來
[00:08:11.000 --> 00:08:12.160]  順便告訴我們知道
[00:08:12.160 --> 00:08:14.000]  救恩將要臨近
[00:08:14.000 --> 00:08:15.720]  把握這個機會
[00:08:15.720 --> 00:08:18.240]  引領人到祂的面前
[00:08:18.240 --> 00:08:22.040]  把握這個時間來歸向我
[00:08:22.040 --> 00:08:23.240]  當你讀這次聖經的時候
[00:08:23.240 --> 00:08:24.120]  或者你會想分析
[00:08:24.120 --> 00:08:26.800]  當主耶穌來到地上的時候
[00:08:26.800 --> 00:08:29.960]  一開始祂就不斷宣告一件事情
[00:08:29.960 --> 00:08:32.320]  這句話你一定記得的
[00:08:32.320 --> 00:08:34.800]  主說「天國近了
[00:08:34.800 --> 00:08:39.080]  你們應當悔改」
[00:08:39.080 --> 00:08:40.880]  天國近了
[00:08:40.880 --> 00:08:42.640]  你們要把握著時間
[00:08:42.640 --> 00:08:46.360]  快快悔改轉向主
[00:08:46.360 --> 00:08:48.200]  當聖經裏面說到主說
[00:08:48.200 --> 00:08:49.320]  天國近了
[00:08:49.320 --> 00:08:51.560]  和我們剛才所讀到的
[00:08:51.560 --> 00:08:55.880]  我的公義將要顯現
[00:08:55.880 --> 00:08:58.840]  聖經裏面其實有兩個方向
[00:08:58.840 --> 00:09:00.200]  第一個方向是說到
[00:09:00.200 --> 00:09:03.000]  當主的公義臨到的時候
[00:09:03.000 --> 00:09:05.920]  就是主耶穌基督的降臨
[00:09:05.920 --> 00:09:07.800]  因為祂的救恩
[00:09:07.800 --> 00:09:11.440]  我們被稱為「二」
[00:09:11.440 --> 00:09:13.160]  第二
[00:09:13.160 --> 00:09:15.080]  這句經文同時指向一個方向
[00:09:15.080 --> 00:09:16.560]  就是當主耶穌
[00:09:16.560 --> 00:09:20.160]  祂第二次再來的時候
[00:09:20.160 --> 00:09:21.640]  經文指向一個
[00:09:21.640 --> 00:09:26.040]  主最終有的公義的審判
[00:09:26.040 --> 00:09:27.200]  主公義的審判
[00:09:27.200 --> 00:09:29.680]  亦都很快就會臨到
[00:09:29.680 --> 00:09:32.080]  因此在主再臨之前
[00:09:32.080 --> 00:09:33.360]  我們要趕快地
[00:09:33.360 --> 00:09:35.320]  來到主的面前
[00:09:35.320 --> 00:09:37.480]  領受祂的救恩
[00:09:37.480 --> 00:09:39.080]  或者說我們趕快地
[00:09:39.080 --> 00:09:40.760]  帶人到主的面前
[00:09:40.760 --> 00:09:44.720]  讓主能夠領受祂的救恩
[00:09:44.720 --> 00:09:45.960]  當你讀到聖經
[00:09:45.960 --> 00:09:47.880]  特別是在聖經的《士徒行傳》
[00:09:47.880 --> 00:09:49.880]  講述到當時很多的
[00:09:49.880 --> 00:09:52.320]  宣教的工作的時候
[00:09:52.320 --> 00:09:53.720]  你會發覺在過程當中
[00:09:53.720 --> 00:09:55.720]  有很多主自己的說話
[00:09:55.720 --> 00:09:59.040]  在裏面向人講述出來
[00:09:59.040 --> 00:10:01.000]  很多方面都是不斷地說出
[00:10:01.000 --> 00:10:03.840]  主自己的心很急切
[00:10:03.840 --> 00:10:05.480]  其中我想到的就是
[00:10:05.480 --> 00:10:08.200]  在《士徒行傳》第十八章
[00:10:08.200 --> 00:10:09.880]  講述到當時
[00:10:09.880 --> 00:10:12.320]  保羅去到哥倫多的地方
[00:10:12.320 --> 00:10:14.120]  來處理
[00:10:14.120 --> 00:10:15.440]  去到那個地方的時候
[00:10:15.440 --> 00:10:18.080]  他發覺當地的人很抗拒
[00:10:18.080 --> 00:10:22.480]  猶太人去毀謗他、去逼迫他
[00:10:22.480 --> 00:10:25.000]  他面對很大的阻礙
[00:10:25.000 --> 00:10:26.440]  照一般人的反應
[00:10:26.440 --> 00:10:28.720]  就會覺得這樣的情況
[00:10:28.720 --> 00:10:30.600]  不如暫時避一避
[00:10:30.600 --> 00:10:32.480]  或者可以避一下風頭
[00:10:32.480 --> 00:10:36.480]  遲些等情況穩定些再做
[00:10:36.480 --> 00:10:37.360]  但在那個時候
[00:10:37.360 --> 00:10:38.480]  聖經就講到
[00:10:38.480 --> 00:10:41.640]  保羅在萬間有一個異象
[00:10:41.640 --> 00:10:43.760]  主特別跟他講一句說話
[00:10:43.760 --> 00:10:47.320]  在聖經的《士徒行傳》第十八章裏面講
[00:10:47.320 --> 00:10:48.720]  主跟保羅說
[00:10:48.720 --> 00:10:50.000]  不要怕
[00:10:50.000 --> 00:10:51.200]  只管講
[00:10:51.200 --> 00:10:52.680]  不要沉默
[00:10:52.680 --> 00:10:54.080]  有我與你同在
[00:10:54.080 --> 00:10:57.280]  沒有人會下手害你
[00:10:57.280 --> 00:10:59.240]  最後一句說話大家一起讀
[00:10:59.240 --> 00:11:05.840]  因為在這城裏有許多屬我的人
[00:11:05.840 --> 00:11:10.320]  主的心很深切地告訴保羅
[00:11:10.320 --> 00:11:13.640]  這裏有許多屬於我的人
[00:11:13.640 --> 00:11:14.880]  你不要怕
[00:11:14.880 --> 00:11:16.880]  你不要停止
[00:11:16.880 --> 00:11:19.000]  你要向他們講述
[00:11:19.000 --> 00:11:23.200]  讓他們可以歸向我
[00:11:23.200 --> 00:11:27.120]  你會感受到當主來呼籲我們去傳道
[00:11:27.120 --> 00:11:29.640]  去作宣教服侍的時候
[00:11:29.640 --> 00:11:32.240]  去向人作見證的時候
[00:11:32.240 --> 00:11:36.120]  在他內心裏面有一個迫切感
[00:11:36.120 --> 00:11:40.520]  很盼望有更多這些屬他的人
[00:11:40.520 --> 00:11:42.640]  已經被神所揀選
[00:11:42.640 --> 00:11:45.440]  但他們能夠真正的信靠主
[00:11:45.440 --> 00:11:46.760]  歸向主
[00:11:46.760 --> 00:11:50.600]  而且他們能夠得蒙神的請求
[00:11:50.600 --> 00:11:53.280]  有些時候當你在你的工作崗位
[00:11:53.280 --> 00:11:55.720]  或者家庭遇到你的親友
[00:11:55.720 --> 00:11:57.920]  或者你在街上有時見到大群人
[00:11:57.920 --> 00:11:59.800]  到處走的時候
[00:11:59.800 --> 00:12:01.520]  或者你可以停一停
[00:12:01.520 --> 00:12:03.920]  看一下他們
[00:12:03.920 --> 00:12:06.920]  你可以感受到主跟你說
[00:12:06.920 --> 00:12:11.760]  在這個城裏面有許多屬於我的百姓
[00:12:11.760 --> 00:12:15.760]  在你的家裏面有許多屬於他的人
[00:12:15.760 --> 00:12:19.320]  而主渴望你都能夠不要怕
[00:12:19.320 --> 00:12:20.920]  你去作見證
[00:12:20.920 --> 00:12:22.360]  不要沉默
[00:12:22.360 --> 00:12:23.120]  不要擔心
[00:12:23.120 --> 00:12:24.920]  因為神與你同在
[00:12:24.920 --> 00:12:27.880]  你放膽去帶領他們
[00:12:27.880 --> 00:12:30.480]  你去認識主
[00:12:30.480 --> 00:12:31.600]  在聖經裏面
[00:12:31.600 --> 00:12:32.800]  剛才我們讀的經文
[00:12:32.800 --> 00:12:36.360]  你會留意到之前有一句說話
[00:12:36.360 --> 00:12:37.680]  五十六章第一節說
[00:12:37.680 --> 00:12:40.640]  「你們當守公平行公義
[00:12:40.640 --> 00:12:44.040]  因為我的救恩臨近」
[00:12:44.040 --> 00:12:46.080]  正因為神的救恩臨近
[00:12:46.080 --> 00:12:49.680]  你們就當守公平行公義
[00:12:49.680 --> 00:12:53.320]  聖經並不是說我們因行為稱義
[00:12:53.320 --> 00:12:56.240]  而是說到守公平行公義
[00:12:56.240 --> 00:12:59.840]  正是信心的一種表現
[00:12:59.840 --> 00:13:02.160]  因為你信靠上帝
[00:13:02.160 --> 00:13:05.760]  你知道他的公義審判會難度
[00:13:05.760 --> 00:13:08.080]  因此你讓你的行為
[00:13:08.080 --> 00:13:09.680]  按照你的信心
[00:13:09.680 --> 00:13:11.800]  你都去行出來
[00:13:11.800 --> 00:13:14.840]  配合著神的心意
[00:13:14.840 --> 00:13:16.960]  當時勢若寒
[00:13:16.960 --> 00:13:19.680]  來到問一班人的時候
[00:13:19.680 --> 00:13:20.920]  他們問勢若寒
[00:13:20.920 --> 00:13:23.400]  我們怎樣才能得救呢?
[00:13:23.400 --> 00:13:24.600]  勢若寒就說
[00:13:24.600 --> 00:13:25.920]  你們要留意
[00:13:25.920 --> 00:13:29.400]  你們要熱出悔改的果子
[00:13:29.400 --> 00:13:33.240]  與你們悔改的心相承
[00:13:33.240 --> 00:13:35.240]  讓你們悔改的果子
[00:13:35.240 --> 00:13:39.040]  這個果子是證明你真的相信主
[00:13:39.040 --> 00:13:42.680]  因此你的行為正是信心的奉獻
[00:13:42.680 --> 00:13:45.320]  獻上你的行為見證
[00:13:45.320 --> 00:13:49.880]  你才能證實你真正信靠耶穌
[00:13:49.880 --> 00:13:52.720]  我上起聖經在彼得前書
[00:13:52.720 --> 00:13:54.880]  彼得前書的經文裏面
[00:13:54.880 --> 00:13:58.440]  有很多處地方提到主在來的事
[00:13:58.440 --> 00:14:00.760]  然後去到一章十三字的時候
[00:14:00.760 --> 00:14:02.040]  這章經文說
[00:14:02.040 --> 00:14:05.000]  「所以要準備好你們的心」
[00:14:05.000 --> 00:14:06.320]  這個準備
[00:14:06.320 --> 00:14:09.000]  《和學本》亦叫「約束你們的心」
[00:14:09.000 --> 00:14:12.760]  謹慎自守專心盼望一件事情
[00:14:12.760 --> 00:14:14.000]  甚麼事情呢?
[00:14:14.000 --> 00:14:15.720]  是耶穌基督顯現的時候
[00:14:15.720 --> 00:14:19.240]  要帶給你們的恩惠
[00:14:19.240 --> 00:14:23.880]  你發覺整個方向是指向將來
[00:14:23.880 --> 00:14:26.080]  是主在顯現的時候
[00:14:26.080 --> 00:14:30.440]  祂會將真正的恩惠帶給你和帶給我
[00:14:30.440 --> 00:14:32.880]  而因為相信主的應許
[00:14:32.880 --> 00:14:35.720]  因此我們今天準備好我們的心
[00:14:35.720 --> 00:14:37.680]  謹慎自守
[00:14:37.680 --> 00:14:41.320]  或者說我們今天就守公平
[00:14:41.320 --> 00:14:42.720]  行公義
[00:14:42.720 --> 00:14:46.080]  因為我們相信聖經所說
[00:14:46.080 --> 00:14:47.600]  主耶穌基督顯現的時候
[00:14:47.600 --> 00:14:51.480]  要帶給我們恩惠
[00:14:51.480 --> 00:14:56.080]  第一次我們講述到宣教傳科的時候
[00:14:56.080 --> 00:14:59.440]  首先我們和自己說
[00:14:59.440 --> 00:15:03.680]  如果你是真正信靠耶穌的
[00:15:03.680 --> 00:15:06.600]  願你的今天的生活行為
[00:15:06.600 --> 00:15:09.520]  是配合著你的信心
[00:15:09.520 --> 00:15:13.000]  亦都表明你真是知道主會再回來
[00:15:13.000 --> 00:15:14.560]  因此以你的行為
[00:15:14.560 --> 00:15:16.120]  以你的見證
[00:15:16.120 --> 00:15:20.400]  來向神獻祈你的信心
[00:15:20.400 --> 00:15:22.680]  不單止你鼓勵別人這樣做
[00:15:22.680 --> 00:15:25.920]  你自己亦都真實地走出來
[00:15:25.920 --> 00:15:29.360]  亦都向主表達出你的心智
[00:15:29.360 --> 00:15:34.240]  你的心靈裏面的一種方向
[00:15:34.240 --> 00:15:37.080]  想起聖經裏面的「約束你們的心」
[00:15:37.080 --> 00:15:39.160]  或者「準備好你們的心」
[00:15:39.160 --> 00:15:41.920]  你一定會想起聖經在《福音書》裏面
[00:15:41.920 --> 00:15:46.680]  純粹講到這些僕人的比喻
[00:15:46.680 --> 00:15:49.080]  路加福音講述到一個僕人
[00:15:49.080 --> 00:15:53.280]  他等待主人從婚宴裏面回來
[00:15:53.280 --> 00:15:56.520]  聖經說他「束上腰」就應該是這個字
[00:15:56.520 --> 00:15:58.520]  「束上腰」點著燈
[00:15:58.520 --> 00:16:02.200]  等候主人從婚宴裏面回來
[00:16:02.200 --> 00:16:03.600]  不知道何時
[00:16:03.600 --> 00:16:04.800]  但他準備好
[00:16:04.800 --> 00:16:06.560]  當主人回來的時候
[00:16:06.560 --> 00:16:07.520]  「叩門」
[00:16:07.520 --> 00:16:09.440]  他立刻開門
[00:16:09.440 --> 00:16:11.120]  聖經說在那個時候
[00:16:11.120 --> 00:16:15.640]  主人就稱讚那個僕人有福
[00:16:15.640 --> 00:16:19.480]  當你今天來到過健健的生活
[00:16:19.480 --> 00:16:21.680]  走公平、行公義
[00:16:21.680 --> 00:16:26.880]  是因為你相信主會再回來
[00:16:26.880 --> 00:16:31.760]  這段影片我們太容易會為眼前的事情來生活
[00:16:31.760 --> 00:16:35.720]  會為自己有美好的前途作各樣的打算
[00:16:35.720 --> 00:16:37.480]  但更重要的是
[00:16:37.480 --> 00:16:42.200]  你帶著一個對將來的盼望
[00:16:42.200 --> 00:16:45.040]  來過今天的生活
[00:16:45.040 --> 00:16:49.480]  或者說你帶著一個期待永恆的心
[00:16:49.480 --> 00:16:53.680]  來守公平、行公義
[00:16:53.680 --> 00:16:55.520]  在那個時候你會發覺
[00:16:55.520 --> 00:17:01.360]  你真正可以領受到神給你生命的恩惠
[00:17:01.360 --> 00:17:02.920]  我們再讀下一條經文
[00:17:02.920 --> 00:17:05.040]  下一條經文再告訴我們
[00:17:05.040 --> 00:17:09.480]  當主一路呼籲我們來信靠祂的時候
[00:17:09.480 --> 00:17:13.040]  然後聖經在下面的第三節提及
[00:17:13.040 --> 00:17:17.360]  神真的很願意接納所有的人來歸向祂
[00:17:17.360 --> 00:17:19.400]  第十六章第三節到第七節
[00:17:19.400 --> 00:17:21.200]  一路說兩類的人
[00:17:21.200 --> 00:17:22.920]  一類是外邦的人
[00:17:22.920 --> 00:17:24.800]  一類是太監
[00:17:24.800 --> 00:17:26.560]  這些人是當時的人來說
[00:17:26.560 --> 00:17:29.320]  是完全不會有機會信耶穌
[00:17:29.320 --> 00:17:32.520]  不會有機會歸向耶和華上帝
[00:17:32.520 --> 00:17:33.600]  聖經提到
[00:17:33.600 --> 00:17:38.080]  他說這些人他們心裏覺得自己都是不屬於神的
[00:17:38.080 --> 00:17:39.200]  這些外邦人說
[00:17:39.200 --> 00:17:42.560]  耶和華將我和他的子民分別出來
[00:17:42.560 --> 00:17:45.560]  分別出來意思是沒有份的
[00:17:45.560 --> 00:17:50.080]  分開出來不屬於神的舊恩之內的人
[00:17:50.080 --> 00:17:51.400]  又提到太監
[00:17:51.400 --> 00:17:55.440]  太監大家都會知道是當時一些身體受到閹割
[00:17:55.440 --> 00:17:58.280]  不能有自己子孫的人
[00:17:58.280 --> 00:18:01.360]  他們說我是一些枯樹來的
[00:18:01.360 --> 00:18:04.880]  也都意味著他們是被輕視
[00:18:04.880 --> 00:18:07.040]  他們會覺得自己不如人
[00:18:07.040 --> 00:18:11.320]  死之後沒有人會再紀念他們
[00:18:11.320 --> 00:18:14.600]  會覺得自己不可能會得到什麼幫助
[00:18:14.600 --> 00:18:16.880]  得到什麼的舊恩
[00:18:16.880 --> 00:18:18.360]  但是當他們這樣說的時候
[00:18:18.360 --> 00:18:22.480]  經文接著就馬上說第四節就提了
[00:18:22.480 --> 00:18:23.400]  神跟他們說
[00:18:23.400 --> 00:18:25.320]  那些謹守我的安息日
[00:18:25.320 --> 00:18:26.640]  選擇我子兒
[00:18:26.640 --> 00:18:29.280]  持守我約的太監
[00:18:29.280 --> 00:18:31.640]  我必使他們在我的殿中
[00:18:31.640 --> 00:18:36.720]  在我牆內有紀念碑有名號
[00:18:36.720 --> 00:18:40.920]  他們以為會不被人紀念的
[00:18:40.920 --> 00:18:46.680]  他們以為自己消失的時候就永遠消失
[00:18:46.680 --> 00:18:48.800]  但是主告訴他們知道
[00:18:48.800 --> 00:18:50.800]  他們在我的殿中
[00:18:50.800 --> 00:18:53.200]  意味著在神的家裏面
[00:18:53.200 --> 00:18:56.480]  他們是永遠被紀念的
[00:18:56.480 --> 00:18:59.000]  是有神給他們的名份
[00:18:59.000 --> 00:19:01.480]  有他們的身份
[00:19:01.480 --> 00:19:03.480]  比起有兒有女的人
[00:19:03.480 --> 00:19:06.760]  他們更加領受神的恩惠
[00:19:06.760 --> 00:19:10.320]  而且他們的被紀念是永遠的
[00:19:10.320 --> 00:19:11.320]  聖經提到
[00:19:11.320 --> 00:19:17.480]  我必使他們永遠的命是不能被剪除
[00:19:17.480 --> 00:19:20.000]  我相信大家都會遇過一些人
[00:19:20.000 --> 00:19:20.960]  他們會告訴你
[00:19:20.960 --> 00:19:23.040]  你不要跟我說全副音了
[00:19:23.040 --> 00:19:25.920]  我這些人不會相信的
[00:19:25.920 --> 00:19:29.400]  我記得有一位曾經吸毒的朋友說
[00:19:29.400 --> 00:19:32.320]  他說我早年的時候吸毒
[00:19:32.320 --> 00:19:33.320]  我有戒毒
[00:19:33.320 --> 00:19:35.560]  吸毒有戒毒很多次
[00:19:35.560 --> 00:19:39.160]  但是依然顧我
[00:19:39.160 --> 00:19:41.480]  家人都對他完全失望
[00:19:41.480 --> 00:19:45.120]  而且有些家人已經很清楚表達了
[00:19:45.120 --> 00:19:46.640]  已經和他斷絕關係
[00:19:46.640 --> 00:19:49.480]  不讓他再回家
[00:19:49.480 --> 00:19:51.880]  有一次他在街上遇到一個嬌徒
[00:19:51.880 --> 00:19:54.920]  和他說道耶穌的事情
[00:19:54.920 --> 00:19:57.240]  然後他馬上就說
