
[00:00:00.000 --> 00:00:02.000]  (採訪者)
[00:08:20.000 --> 00:08:22.000]  不懂背下去
[00:08:22.000 --> 00:08:24.000]  雖然死了
[00:08:24.000 --> 00:08:26.000]  也必復活
[00:08:26.000 --> 00:08:28.000]  也必復活
[00:08:28.000 --> 00:08:30.000]  耶穌在那裡用的比喻
[00:08:30.000 --> 00:08:32.000]  是一個睡覺的比喻
[00:08:32.000 --> 00:08:34.000]  睡覺的比喻
[00:08:34.000 --> 00:08:36.000]  滿肚聽不明白
[00:08:36.000 --> 00:08:38.000]  拉薩路睡了
[00:08:38.000 --> 00:08:40.000]  睡了就好了
[00:08:40.000 --> 00:08:42.000]  叫醒他一起去喝茶
[00:08:42.000 --> 00:08:44.000]  死了
[00:08:44.000 --> 00:08:46.000]  耶穌就要明明的說
[00:08:46.000 --> 00:08:48.000]  沒錯 拉薩路是死了
[00:08:48.000 --> 00:08:50.000]  他信你的
[00:08:50.000 --> 00:08:52.000]  雖然死了
[00:08:52.000 --> 00:08:54.000]  也必復活
[00:08:54.000 --> 00:08:56.000]  什麼是睡覺
[00:08:56.000 --> 00:08:58.000]  我們常常解錯了
[00:08:58.000 --> 00:09:00.000]  我們說睡覺會做夢
[00:09:00.000 --> 00:09:02.000]  所以
[00:09:02.000 --> 00:09:04.000]  我離開了
[00:09:04.000 --> 00:09:06.000]  我女兒會結婚生子
[00:09:06.000 --> 00:09:08.000]  上帝會讓你知道
[00:09:08.000 --> 00:09:10.000]  不是
[00:09:10.000 --> 00:09:12.000]  你每晚都睡覺
[00:09:12.000 --> 00:09:14.000]  昨晚沒有睡覺的舉手
[00:09:14.000 --> 00:09:16.000]  如果有請你現在去睡
[00:09:16.000 --> 00:09:18.000]  我們睡覺
[00:09:18.000 --> 00:09:20.000]  睡的時候你在想什麼
[00:09:20.000 --> 00:09:22.000]  我教鬧鐘
[00:09:22.000 --> 00:09:24.000]  我今天早上七點半要起床
[00:09:24.000 --> 00:09:26.000]  我特意不拉窗簾
[00:09:26.000 --> 00:09:28.000]  天亮就醒了
[00:09:28.000 --> 00:09:30.000]  我睡的時候
[00:09:30.000 --> 00:09:32.000]  我不是想著
[00:09:32.000 --> 00:09:34.000]  我一睡不起
[00:09:34.000 --> 00:09:36.000]  我是預備第二天早上
[00:09:36.000 --> 00:09:38.000]  我太太更厲害
[00:09:38.000 --> 00:09:40.000]  明天早上趕時間
[00:09:40.000 --> 00:09:42.000]  擺好工具 準備早餐
[00:09:42.000 --> 00:09:44.000]  出門 裝好水
[00:09:44.000 --> 00:09:46.000]  一按按鈕
[00:09:46.000 --> 00:09:48.000]  這個是
[00:09:48.000 --> 00:09:50.000]  睡覺的意思
[00:09:50.000 --> 00:09:52.000]  主耶穌說生命
[00:09:52.000 --> 00:09:54.000]  復活 不是說不用死
[00:09:54.000 --> 00:09:56.000]  所以今天信耶穌的人
[00:09:56.000 --> 00:09:58.000]  不是說我祈禱
[00:09:58.000 --> 00:10:00.000]  我長命過馬土撒拉
[00:10:00.000 --> 00:10:02.000]  沒有這回事
[00:10:02.000 --> 00:10:04.000]  否則的話我們今天坐在這裡
[00:10:04.000 --> 00:10:06.000]  每個人都千多歲了
[00:10:06.000 --> 00:10:08.000]  不是 雖然死了
[00:10:08.000 --> 00:10:10.000]  但基督徒對死亡
[00:10:10.000 --> 00:10:12.000]  因為主耶穌說
[00:10:12.000 --> 00:10:14.000]  我是復活
[00:10:14.000 --> 00:10:16.000]  我是生命
[00:10:16.000 --> 00:10:18.000]  我們就知道
[00:10:18.000 --> 00:10:20.000]  我們只是睡一覺
[00:10:20.000 --> 00:10:22.000]  睡覺的時候我們非常有把握
[00:10:22.000 --> 00:10:24.000]  聽著鬧鐘響
[00:10:24.000 --> 00:10:26.000]  號筒吹響
[00:10:26.000 --> 00:10:28.000]  聖經說
[00:10:28.000 --> 00:10:30.000]  主耶穌來接我們
[00:10:30.000 --> 00:10:32.000]  和祂一起
[00:10:32.000 --> 00:10:34.000]  好得無比
[00:10:34.000 --> 00:10:36.000]  讀約翰福音
[00:10:36.000 --> 00:10:38.000]  來到第十五章
[00:10:38.000 --> 00:10:42.000]  我是葡萄樹
[00:10:42.000 --> 00:10:44.000]  我們必須要
[00:10:44.000 --> 00:10:46.000]  首先掌握好
[00:10:46.000 --> 00:10:48.000]  主題
[00:10:48.000 --> 00:10:50.000]  是耶穌基督
[00:10:50.000 --> 00:10:52.000]  經文說的
[00:10:52.000 --> 00:10:54.000]  不是先說我們
[00:10:54.000 --> 00:10:56.000]  其實頭一節完全沒有說我們
[00:10:56.000 --> 00:10:58.000]  你懂不懂
[00:10:58.000 --> 00:11:00.000]  我是真葡萄樹
[00:11:00.000 --> 00:11:02.000]  第二句
[00:11:02.000 --> 00:11:04.000]  我是栽培的人
[00:11:04.000 --> 00:11:06.000]  有沒有說我們
[00:11:06.000 --> 00:11:08.000]  你們是資質
[00:11:08.000 --> 00:11:10.000]  在哪裡才說
[00:11:10.000 --> 00:11:12.000]  要等到中間
[00:11:12.000 --> 00:11:14.000]  去到第五節
[00:11:14.000 --> 00:11:16.000]  耶穌重複
[00:11:16.000 --> 00:11:18.000]  說我是葡萄樹
[00:11:18.000 --> 00:11:20.000]  祂就說
[00:11:20.000 --> 00:11:22.000]  你們是資質
[00:11:22.000 --> 00:11:24.000]  我們不明白
[00:11:24.000 --> 00:11:26.000]  因為我們是城市人
[00:11:26.000 --> 00:11:28.000]  我們很喜歡種花
[00:11:28.000 --> 00:11:30.000]  我家裡有很多植物
[00:11:30.000 --> 00:11:32.000]  你種過葡萄樹沒有
[00:11:32.000 --> 00:11:34.000]  葡萄樹
[00:11:34.000 --> 00:11:36.000]  不是在家裡花盆種的
[00:11:36.000 --> 00:11:38.000]  葡萄樹
[00:11:38.000 --> 00:11:40.000]  不是在家裡花盆種的
[00:11:40.000 --> 00:11:42.000]  葡萄樹
[00:11:42.000 --> 00:11:44.000]  如果你讀舊約聖經
[00:11:44.000 --> 00:11:46.000]  你會知道
[00:11:46.000 --> 00:11:48.000]  是有一個葡萄園
[00:11:48.000 --> 00:11:50.000]  不是花園
[00:11:50.000 --> 00:11:52.000]  是一個果園
[00:11:52.000 --> 00:11:54.000]  是一個果園
[00:11:54.000 --> 00:11:56.000]  香港
[00:11:56.000 --> 00:11:58.000]  有沒有吃過和橙
[00:11:58.000 --> 00:12:00.000]  香港人
[00:12:00.000 --> 00:12:02.000]  上去內地種植橙
[00:12:02.000 --> 00:12:04.000]  上去內地種植橙
[00:12:04.000 --> 00:12:06.000]  說的是整個山頭
[00:12:06.000 --> 00:12:08.000]  說的是整個山頭
[00:12:08.000 --> 00:12:10.000]  這麼大的地方
[00:12:10.000 --> 00:12:12.000]  這樣才能種得好
[00:12:12.000 --> 00:12:14.000]  否則
[00:12:14.000 --> 00:12:16.000]  蟲害
[00:12:16.000 --> 00:12:18.000]  你小時候是有機的
[00:12:18.000 --> 00:12:20.000]  你沒有下農藥
[00:12:20.000 --> 00:12:22.000]  旁邊的都來了
[00:12:22.000 --> 00:12:24.000]  所以地是很大
[00:12:24.000 --> 00:12:26.000]  我們沒有接觸
[00:12:26.000 --> 00:12:28.000]  有時靠看電視的
[00:12:28.000 --> 00:12:30.000]  那些紀錄片
[00:12:30.000 --> 00:12:32.000]  我們稍微
[00:12:32.000 --> 00:12:34.000]  作為城市人
[00:12:34.000 --> 00:12:36.000]  我們會看到一些
[00:12:36.000 --> 00:12:38.000]  但其實都不明白的
[00:12:38.000 --> 00:12:40.000]  幾點鐘起床去工作
[00:12:40.000 --> 00:12:42.000]  幾點鐘下班
[00:12:42.000 --> 00:12:44.000]  我們用城市生活
[00:12:44.000 --> 00:12:46.000]  去想種植
[00:12:46.000 --> 00:12:48.000]  全錯了
[00:12:48.000 --> 00:12:50.000]  但對於
[00:12:50.000 --> 00:12:52.000]  耶穌的門徒
[00:12:52.000 --> 00:12:54.000]  對於猶太人
[00:12:54.000 --> 00:12:56.000]  葡萄樹
[00:12:56.000 --> 00:12:58.000]  代表的是甚麼呢
[00:12:58.000 --> 00:13:00.000]  我們沒有聖經在手上
[00:13:00.000 --> 00:13:02.000]  不要緊
[00:13:02.000 --> 00:13:04.000]  我讀給你聽
[00:13:04.000 --> 00:13:06.000]  舊約聖經
[00:13:06.000 --> 00:13:08.000]  尼加書第四章
[00:13:08.000 --> 00:13:10.000]  第四章
[00:13:10.000 --> 00:13:12.000]  第三節
[00:13:12.000 --> 00:13:14.000]  第四節
[00:13:14.000 --> 00:13:16.000]  尼加書
[00:13:16.000 --> 00:13:18.000]  第四章
[00:13:18.000 --> 00:13:20.000]  這裡說
[00:13:20.000 --> 00:13:22.000]  主耶和說
[00:13:22.000 --> 00:13:24.000]  必在多國的民眾施行審判
[00:13:24.000 --> 00:13:26.000]  他們要
[00:13:26.000 --> 00:13:28.000]  將刀打成泥頭
[00:13:28.000 --> 00:13:30.000]  將槍
[00:13:30.000 --> 00:13:32.000]  打成鐮刀
[00:13:32.000 --> 00:13:34.000]  不再舉刀
[00:13:34.000 --> 00:13:36.000]  攻擊那國
[00:13:36.000 --> 00:13:38.000]  不再學習
[00:13:38.000 --> 00:13:40.000]  戰爭
[00:13:40.000 --> 00:13:42.000]  熟不熟悉的說話
[00:13:42.000 --> 00:13:44.000]  紐約聯合國
[00:13:44.000 --> 00:13:46.000]  對面條街
[00:13:46.000 --> 00:13:48.000]  那面牆上
[00:13:48.000 --> 00:13:50.000]  刻了這一句金句
[00:13:50.000 --> 00:13:52.000]  將刀劍
[00:13:52.000 --> 00:13:54.000]  打成泥頭
[00:13:54.000 --> 00:13:56.000]  將矛槍
[00:13:56.000 --> 00:13:58.000]  打成鐮刀
[00:13:58.000 --> 00:14:00.000]  俄羅斯
[00:14:00.000 --> 00:14:02.000]  不再揮軍
[00:14:02.000 --> 00:14:04.000]  坦克導彈
[00:14:04.000 --> 00:14:06.000]  攻擊烏克蘭
[00:14:06.000 --> 00:14:08.000]  是呀
[00:14:08.000 --> 00:14:10.000]  說的是我們今天的世界
[00:14:10.000 --> 00:14:12.000]  正在發生的事情
[00:14:12.000 --> 00:14:14.000]  但接著
[00:14:14.000 --> 00:14:16.000]  第四節
[00:14:16.000 --> 00:14:18.000]  不知道你有沒有聽過
[00:14:18.000 --> 00:14:20.000]  人人都要坐在
[00:14:20.000 --> 00:14:22.000]  自己的葡萄樹下
[00:14:22.000 --> 00:14:24.000]  無花果樹下
[00:14:24.000 --> 00:14:26.000]  沒有人驚嚇
[00:14:26.000 --> 00:14:28.000]  這是萬軍
[00:14:28.000 --> 00:14:30.000]  這是萬軍
[00:14:30.000 --> 00:14:32.000]  之夜和華
[00:14:32.000 --> 00:14:34.000]  親口說的
[00:14:34.000 --> 00:14:36.000]  一個太平
[00:14:36.000 --> 00:14:38.000]  安樂的日子
[00:14:38.000 --> 00:14:40.000]  用
[00:14:40.000 --> 00:14:42.000]  哪一件事情
[00:14:42.000 --> 00:14:44.000]  哪一個經歷
[00:14:44.000 --> 00:14:46.000]  來代表呢
[00:14:46.000 --> 00:14:48.000]  如果我們問香港人
[00:14:48.000 --> 00:14:50.000]  大概可能
[00:14:50.000 --> 00:14:52.000]  很多人會說叉雞飯
[00:14:52.000 --> 00:14:54.000]  記不記得
[00:14:54.000 --> 00:14:56.000]  禽流感的時候沒有了叉雞飯
[00:14:56.000 --> 00:14:58.000]  香港人多失落
[00:14:58.000 --> 00:15:00.000]  那杯奶茶
[00:15:00.000 --> 00:15:02.000]  四點鐘
[00:15:02.000 --> 00:15:04.000]  喝一杯
[00:15:04.000 --> 00:15:06.000]  就可以頂眼睡
[00:15:06.000 --> 00:15:08.000]  吃碗公仔麵
[00:15:08.000 --> 00:15:10.000]  我不知道
[00:15:10.000 --> 00:15:12.000]  這個很典型
[00:15:12.000 --> 00:15:14.000]  很典型
[00:15:14.000 --> 00:15:16.000]  安樂的生活
[00:15:16.000 --> 00:15:18.000]  對猶太人來說
[00:15:18.000 --> 00:15:20.000]  就是人人
[00:15:20.000 --> 00:15:22.000]  坐在葡萄樹下
[00:15:22.000 --> 00:15:24.000]  我們不明白
[00:15:24.000 --> 00:15:26.000]  哪有葡萄樹給你坐
[00:15:26.000 --> 00:15:28.000]  所以我們不知道
[00:15:28.000 --> 00:15:30.000]  耶穌在說甚麼
[00:15:30.000 --> 00:15:32.000]  耶穌說
[00:15:32.000 --> 00:15:34.000]  我父是栽培的人
[00:15:34.000 --> 00:15:36.000]  我是葡萄樹
[00:15:36.000 --> 00:15:38.000]  但沒有說到我們
[00:15:38.000 --> 00:15:40.000]  所以門徒聽得明白
[00:15:40.000 --> 00:15:42.000]  說的是那棵樹
[00:15:42.000 --> 00:15:44.000]  他再明白一件事
[00:15:44.000 --> 00:15:46.000]  我們最不明白的
[00:15:46.000 --> 00:15:48.000]  跟著耶穌說下去
[00:15:48.000 --> 00:15:50.000]  凡屬我不結果子的之子
[00:15:50.000 --> 00:15:52.000]  他就剪去
[00:15:52.000 --> 00:15:54.000]  凡結果子的
[00:15:54.000 --> 00:15:56.000]  他就收你乾淨
[00:15:56.000 --> 00:16:00.000]  這說的是
[00:16:00.000 --> 00:16:02.000]  栽種葡萄樹
[00:16:02.000 --> 00:16:04.000]  一個很重要的過程
[00:16:04.000 --> 00:16:10.000]  你懂不懂種葡萄樹
[00:16:10.000 --> 00:16:14.000]  就是看這兩句說話
[00:16:14.000 --> 00:16:16.000]  原來葡萄
[00:16:16.000 --> 00:16:18.000]  是爛藤的植物
[00:16:20.000 --> 00:16:22.000]  生長得很快
[00:16:22.000 --> 00:16:24.000]  可以很茂盛
[00:16:24.000 --> 00:16:28.000]  猶太人巴勒斯坦
[00:16:28.000 --> 00:16:30.000]  今天你去聖地旅遊
[00:16:30.000 --> 00:16:32.000]  他們種葡萄樹
[00:16:32.000 --> 00:16:34.000]  不是用架
[00:16:34.000 --> 00:16:36.000]  好像在英國
[00:16:36.000 --> 00:16:38.000]  爛藤
