
[00:00:00.000 --> 00:00:06.400]  我們繼續思想菲勒比書第二章
[00:02:52.320 --> 00:02:54.320]  越走越歪
[00:02:54.320 --> 00:02:56.320]  到一個地步我們回不了頭
[00:02:56.320 --> 00:02:58.320]  我不知道你們有沒有想過
[00:02:58.320 --> 00:03:00.320]  在我們走到人生的終結的時間
[00:03:00.320 --> 00:03:02.320]  或者將來
[00:03:02.320 --> 00:03:04.320]  去到見到上帝面前的時候
[00:03:04.320 --> 00:03:06.320]  究竟我是哪一類呢?是上帝稱讚呢?
[00:03:06.320 --> 00:03:08.320]  還是我會很羞羞愧愧呢?
[00:03:08.320 --> 00:03:10.320]  這段經文呢
[00:03:10.320 --> 00:03:12.320]  保羅就提醒他
[00:03:12.320 --> 00:03:14.320]  不單止保羅說
[00:03:14.320 --> 00:03:16.320]  曾經上文說
[00:03:16.320 --> 00:03:18.320]  我死了就有益處
[00:03:18.320 --> 00:03:20.320]  有一個很大的宣告
[00:03:20.320 --> 00:03:22.320]  而且保羅現在跟那班讀者
[00:03:22.320 --> 00:03:24.320]  說你們行事為人
[00:03:24.320 --> 00:03:26.320]  與基督的福音相稱
[00:03:26.320 --> 00:03:28.320]  保羅從他自己的見證
[00:03:28.320 --> 00:03:32.320]  轉移到那班回眾當中
[00:03:32.320 --> 00:03:34.320]  坦白說這段經文太豐富
[00:03:34.320 --> 00:03:36.320]  其實我們差不多可以分三四次來講
[00:03:36.320 --> 00:03:38.320]  都不會太長的時間
[00:03:38.320 --> 00:03:40.320]  但由於我們的時間所限
[00:03:40.320 --> 00:03:44.320]  所以我們今天只能提出幾個重點
[00:03:44.320 --> 00:03:46.320]  保羅說他們行事為人
[00:03:46.320 --> 00:03:48.320]  與基督的福音相稱
[00:03:48.320 --> 00:03:50.320]  有兩個重點
[00:03:50.320 --> 00:03:52.320]  下文說
[00:03:52.320 --> 00:03:54.320]  叫我見你們的時候
[00:03:54.320 --> 00:03:56.320]  或者不在你們當中的時候
[00:03:56.320 --> 00:03:58.320]  都可以聽見你們的警方
[00:03:58.320 --> 00:04:00.320]  知道你們可以站得穩
[00:04:00.320 --> 00:04:02.320]  我就開心了
[00:04:02.320 --> 00:04:04.320]  怎樣能夠走到尾
[00:04:04.320 --> 00:04:06.320]  走到人生的終結
[00:04:06.320 --> 00:04:08.320]  都能夠有一個
[00:04:08.320 --> 00:04:10.320]  是蒙上帝賜福的人生呢?
[00:04:10.320 --> 00:04:12.320]  保羅提出兩點
[00:04:12.320 --> 00:04:14.320]  兩個大的方向
[00:04:14.320 --> 00:04:16.320]  第27次是美華
[00:04:16.320 --> 00:04:18.320]  希望你們有同一個心智
[00:04:18.320 --> 00:04:20.320]  整個教會有同一個心智
[00:04:20.320 --> 00:04:22.320]  能夠站立得穩
[00:04:22.320 --> 00:04:26.320]  為所信的福音齊心努力
[00:04:26.320 --> 00:04:32.320]  這兩點正正就是下文的發揮
[00:04:32.320 --> 00:04:34.320]  第一個就是要站立得穩
[00:04:34.320 --> 00:04:36.320]  如果你看看聖經的用法
[00:04:36.320 --> 00:04:40.320]  差不多在聖經站立得穩的字眼裏
[00:04:40.320 --> 00:04:42.320]  除了在馬可福音的一次
[00:04:42.320 --> 00:04:44.320]  他們站立得穩
[00:04:44.320 --> 00:04:46.320]  大部份的地方都是保羅用的
[00:04:46.320 --> 00:04:48.320]  站立得穩
[00:04:48.320 --> 00:04:50.320]  有兩個意思
[00:04:50.320 --> 00:04:52.320]  一個意思是站立得穩
[00:04:52.320 --> 00:04:54.320]  站穩
[00:04:54.320 --> 00:04:56.320]  另外一個意思是
[00:04:56.320 --> 00:04:58.320]  或者是一個會議的用法
[00:04:58.320 --> 00:05:00.320]  因為站立得穩的緣故
[00:05:00.320 --> 00:05:02.320]  引伸到非物質的事情上
[00:05:02.320 --> 00:05:08.320]  你要在信仰上站立得很堅固
[00:05:08.320 --> 00:05:10.320]  簡單來說
[00:05:10.320 --> 00:05:12.320]  用廣東話說
[00:05:12.320 --> 00:05:14.320]  你要站立得堅固
[00:05:14.320 --> 00:05:16.320]  不要那麼容易倒下
[00:05:16.320 --> 00:05:18.320]  不要像豆腐一樣
[00:05:18.320 --> 00:05:20.320]  一倒下去就倒
[00:05:20.320 --> 00:05:24.320]  你要為你的信仰站立得堅固
[00:05:24.320 --> 00:05:26.320]  其實這個重點
[00:05:26.320 --> 00:05:28.320]  在下文28至30節講
[00:05:28.320 --> 00:05:30.320]  其實在這個世代裏
[00:05:30.320 --> 00:05:32.320]  怎樣可以站得穩呢
[00:05:32.320 --> 00:05:34.320]  待會我們會再解釋
[00:05:34.320 --> 00:05:36.320]  第二個重點就是
[00:05:36.320 --> 00:05:38.320]  為所信的福音齊心努力
[00:05:38.320 --> 00:05:40.320]  這個重點就是
[00:05:40.320 --> 00:05:42.320]  下文第二章一至四節講的
[00:05:42.320 --> 00:05:44.320]  他們要彼此同心
[00:05:44.320 --> 00:05:46.320]  所以先講了兩個重點
[00:05:46.320 --> 00:05:48.320]  一個重點是
[00:05:48.320 --> 00:05:50.320]  你自己在這個世代裏
[00:05:50.320 --> 00:05:52.320]  要站得很穩
[00:05:52.320 --> 00:05:54.320]  另外一個重點是
[00:05:54.320 --> 00:05:56.320]  在教會裏面
[00:05:56.320 --> 00:05:58.320]  彼此要相愛
[00:05:58.320 --> 00:06:00.320]  這樣如果拿著兩個重點的話
[00:06:00.320 --> 00:06:02.320]  你就能夠在信仰歷程裏
[00:06:02.320 --> 00:06:04.320]  蒙福的人一直走到
[00:06:04.320 --> 00:06:06.320]  你不會變質
[00:06:06.320 --> 00:06:08.320]  弟子們你再想清楚
[00:06:08.320 --> 00:06:10.320]  怎樣能夠保證到
[00:06:10.320 --> 00:06:12.320]  我們走在人生路上
[00:06:12.320 --> 00:06:14.320]  最後像保羅一樣
[00:06:14.320 --> 00:06:16.320]  他能夠說我見耶穌
[00:06:16.320 --> 00:06:18.320]  如果我死了沒有問題
[00:06:18.320 --> 00:06:20.320]  因為我可以見到耶穌
[00:06:20.320 --> 00:06:22.320]  如果我繼續活著
[00:06:22.320 --> 00:06:24.320]  我就繼續去造就人的其他生命
[00:06:24.320 --> 00:06:26.320]  這個很偉大的見證
[00:06:26.320 --> 00:06:29.320]  怎樣落實在我們每一個人的生命當中呢
[00:06:29.320 --> 00:06:31.320]  保羅也好
[00:06:31.320 --> 00:06:33.320]  菲律賓教會的人也好
[00:06:33.320 --> 00:06:34.320]  你和我也好
[00:06:34.320 --> 00:06:35.320]  在香港住也好
[00:06:35.320 --> 00:06:37.320]  在溫哥華住也好
[00:06:37.320 --> 00:06:39.320]  在中國人的社會也好
[00:06:39.320 --> 00:06:41.320]  在西方人的社會也好
[00:06:41.320 --> 00:06:43.320]  其實有兩個秘訣
[00:06:43.320 --> 00:06:45.320]  保羅提出來
[00:06:45.320 --> 00:06:48.320]  第一,你為了信的信仰
[00:06:48.320 --> 00:06:50.320]  你堅持到底
[00:06:50.320 --> 00:06:52.320]  第二,你在教會裏面
[00:06:52.320 --> 00:06:55.320]  要建立一個彼此相愛的團體
[00:06:55.320 --> 00:06:57.320]  這樣你能夠站得很穩
[00:06:57.320 --> 00:07:00.320]  能夠成為蒙福的人生
[00:07:00.320 --> 00:07:02.320]  但這兩個重點
[00:07:02.320 --> 00:07:04.320]  我不知道你聽起來的時候
[00:07:04.320 --> 00:07:06.320]  會不會覺得
[00:07:06.320 --> 00:07:08.320]  很多時候是剛好相反的
[00:07:08.320 --> 00:07:10.320]  很難並存的
[00:07:10.320 --> 00:07:12.320]  因為多數來說
[00:07:12.320 --> 00:07:14.320]  站得穩的人
[00:07:14.320 --> 00:07:16.320]  就很難和我合作的
[00:07:16.320 --> 00:07:18.320]  很有原則的人
[00:07:18.320 --> 00:07:20.320]  就很難和我合作的
[00:07:20.320 --> 00:07:22.320]  我很有性格的
[00:07:22.320 --> 00:07:24.320]  很難和我合作的
[00:07:24.320 --> 00:07:26.320]  你有沒有見到一些音樂家
[00:07:26.320 --> 00:07:32.320]  為什麼和陳振中的反應是一樣的
[00:07:32.320 --> 00:07:36.320]  很有性格的
[00:07:36.320 --> 00:07:38.320]  很難和我合作的
[00:07:38.320 --> 00:07:40.320]  你有沒有見到
[00:07:40.320 --> 00:07:44.320]  不要說我自己
[00:07:44.320 --> 00:07:48.320]  你有沒有見到一些很有名神所使用的傳道人
[00:07:48.320 --> 00:07:52.320]  我記得有一次去探望一個牧者
[00:07:52.320 --> 00:07:54.320]  我們聊天
[00:07:54.320 --> 00:07:56.320]  一個很有資歷的牧者
[00:07:56.320 --> 00:07:58.320]  我去請教他
[00:07:58.320 --> 00:08:00.320]  我告訴他,我很羨慕中國的偉人
[00:08:00.320 --> 00:08:04.320]  王明道、宋尚哲、魏拓星
[00:08:04.320 --> 00:08:06.320]  然後牧者跟我說
[00:08:06.320 --> 00:08:08.320]  你見過王明道、魏拓星嗎?
[00:08:08.320 --> 00:08:10.320]  我沒有見過
[00:08:10.320 --> 00:08:12.320]  他說
[00:08:12.320 --> 00:08:14.320]  我猜
[00:08:14.320 --> 00:08:16.320]  那個牧者比我大三四十年
[00:08:16.320 --> 00:08:18.320]  他跟我說
[00:08:18.320 --> 00:08:22.320]  他猜你和宋尚哲生活一天都受不了
[00:08:22.320 --> 00:08:28.320]  可能他很有原則
[00:08:28.320 --> 00:08:30.320]  在某一方面很強
[00:08:30.320 --> 00:08:32.320]  有些人在音樂、港道
[00:08:32.320 --> 00:08:34.320]  有些人在教會裡好像心事服
[00:08:34.320 --> 00:08:36.320]  不過因為這麼強的緣故
[00:08:36.320 --> 00:08:38.320]  所以很難和他合作
[00:08:38.320 --> 00:08:42.320]  保羅竟然提出兩個相反的方向
[00:08:42.320 --> 00:08:44.320]  好像很相反的方向
[00:08:44.320 --> 00:08:46.320]  你要為福音站得硬
[00:08:46.320 --> 00:08:48.320]  但同時間
[00:08:48.320 --> 00:08:50.320]  你要齊心和人齊心努力傳福音
[00:08:50.320 --> 00:08:52.320]  所以你明白到
[00:08:52.320 --> 00:08:54.320]  為什麼有些人走這條路
[00:08:54.320 --> 00:08:56.320]  走著走著會走了
[00:08:56.320 --> 00:08:58.320]  為什麼走著走著會變質
[00:08:58.320 --> 00:09:00.320]  因為他只能夠強調一樣
[00:09:00.320 --> 00:09:02.320]  沒有另外一樣
[00:09:02.320 --> 00:09:04.320]  你強調原則
[00:09:04.320 --> 00:09:06.320]  可能你沒有了那種情
[00:09:06.320 --> 00:09:08.320]  沒有了相愛的關係
[00:09:08.320 --> 00:09:12.320]  破壞了彼此團契的網絡
[00:09:12.320 --> 00:09:14.320]  可能你很著重相愛
[00:09:14.320 --> 00:09:18.320]  什麼都會息事寧人
[00:09:18.320 --> 00:09:20.320]  但你沒有了原則
[00:09:20.320 --> 00:09:22.320]  慢慢信仰又會變質
[00:09:22.320 --> 00:09:24.320]  這兩點好像很簡單
[00:09:24.320 --> 00:09:26.320]  但實際上是剛剛抓住了
[00:09:26.320 --> 00:09:28.320]  整個信仰的兩個很重要的地方
[00:09:28.320 --> 00:09:30.320]  就是我們的信仰的內容
[00:09:30.320 --> 00:09:32.320]  和我們愛心的態度
[00:09:32.320 --> 00:09:34.320]  在這個重點之下
[00:09:34.320 --> 00:09:36.320]  保羅提出具體的情況
[00:09:36.320 --> 00:09:38.320]  如何能夠在信仰上站得硬呢?
[00:09:38.320 --> 00:09:40.320]  二十八節
[00:09:40.320 --> 00:09:42.320]  他說其實我們身處一個
[00:09:42.320 --> 00:09:44.320]  對信仰、對基督教
[00:09:44.320 --> 00:09:46.320]  非常不友善的環境裡
[00:09:46.320 --> 00:09:50.320]  凡事不怕敵人的驚嚇
[00:09:50.320 --> 00:09:52.320]  不要怕他們
[00:09:52.320 --> 00:09:54.320]  原因是從終極看
[00:09:54.320 --> 00:09:56.320]  只能證明他們沉淪
[00:09:56.320 --> 00:09:58.320]  你們不得救,到時出於神
[00:09:58.320 --> 00:10:00.320]  意思就是說
[00:10:00.320 --> 00:10:04.320]  當他們為他們不接納的地方
[00:10:04.320 --> 00:10:06.320]  很大的反應,甚至逼迫跌倒
[00:10:06.320 --> 00:10:08.320]  只能證明他們出於惡
[00:10:08.320 --> 00:10:14.320]  然後如果你為你所信的站立不穩
[00:10:14.320 --> 00:10:16.320]  最終你會看到上帝的救恩
[00:10:16.320 --> 00:10:18.320]  在我們身上的彰顯
[00:10:20.320 --> 00:10:25.320]  我們當然不是生活在保羅的時代
[00:10:25.320 --> 00:10:27.320]  或者特別是現在的世界
[00:10:27.320 --> 00:10:29.320]  我們很少為信仰
[00:10:29.320 --> 00:10:31.320]  或者在自由的社會裡
[00:10:31.320 --> 00:10:33.320]  很少為信仰而坐牢
[00:10:33.320 --> 00:10:35.320]  像保羅那樣帶著鎖鏈
[00:10:35.320 --> 00:10:38.320]  不過我希望不是因為這個緣故
[00:10:38.320 --> 00:10:40.320]  所以慢慢放鬆了
[00:10:40.320 --> 00:10:42.320]  或者轉變了
[00:10:42.320 --> 00:10:46.320]  以為其實我們生活在一個
[00:10:46.320 --> 00:10:51.320]  和這個世界很協調的社會裡
[00:10:51.320 --> 00:10:53.320]  保羅下文所說的
[00:10:53.320 --> 00:10:55.320]  29-30節
[00:10:55.320 --> 00:11:00.320]  他們蒙恩不但得以信服基督
[00:11:00.320 --> 00:11:02.320]  這句說話不錯
[00:11:02.320 --> 00:11:04.320]  我們信服基督會蒙恩
[00:11:04.320 --> 00:11:06.320]  因為蒙恩所以信服基督
[00:11:06.320 --> 00:11:08.320]  但下文說並要為他受苦
[00:11:08.320 --> 00:11:11.320]  將恩典和受苦放在一起
[00:11:11.320 --> 00:11:16.320]  這兩個很難並存的概念
[00:11:16.320 --> 00:11:20.320]  神的恩典和受苦是並存的
[00:11:20.320 --> 00:11:23.320]  我們多數祈禱就是希望有恩典
[00:11:23.320 --> 00:11:26.320]  我們有困難的時候也希望上帝給我們恩典
[00:11:26.320 --> 00:11:29.320]  但保羅說其實我們蒙恩的時間
[00:11:29.320 --> 00:11:31.320]  包括我們跟隨信仰的時候
[00:11:31.320 --> 00:11:35.320]  包括為這個信仰受苦付代價
[00:11:35.320 --> 00:11:38.320]  保羅在另外一個地方說
[00:11:38.320 --> 00:11:40.320]  在提摩塔學書裡說
[00:11:40.320 --> 00:11:43.320]  凡是在耶穌基督立志行善的人
[00:11:43.320 --> 00:11:45.320]  下句是什麼呢?
[00:11:45.320 --> 00:11:47.320]  大家有沒有留意到?
[00:11:47.320 --> 00:11:49.320]  提摩塔學書第三章
[00:11:49.320 --> 00:11:51.320]  凡是如此
[00:11:51.320 --> 00:11:55.320]  凡立志在基督耶穌裡敬虔道日的
[00:11:55.320 --> 00:11:56.320]  下面是什麼呢?
[00:11:56.320 --> 00:11:57.320]  大家有沒有留意到?
[00:11:57.320 --> 00:11:59.320]  提摩塔學書第三章第十二節
[00:11:59.320 --> 00:12:02.320]  也都要受逼迫
[00:12:02.320 --> 00:12:05.320]  這就是企硬的結果
[00:12:05.320 --> 00:12:10.320]  如果你什麼都很認真地堅持自己信仰的話
[00:12:10.320 --> 00:12:13.320]  和這個世界的價值觀
[00:12:13.320 --> 00:12:16.320]  人的做法甚至文化的傳統
[00:12:16.320 --> 00:12:18.320]  都會起了很大的衝突
[00:12:18.320 --> 00:12:23.320]  所以信耶穌是一個很革命性的地方
[00:12:23.320 --> 00:12:26.320]  你看到中國的傳統
[00:12:26.320 --> 00:12:27.320]  中國的教會
[00:12:27.320 --> 00:12:29.320]  都是因為有班宣教士
[00:12:29.320 --> 00:12:31.320]  有人為福音的緣故
[00:12:31.320 --> 00:12:32.320]  站得很硬
[00:12:32.320 --> 00:12:33.320]  站立得穩
[00:12:33.320 --> 00:12:37.320]  所以可以改變那個世代的文化
[00:12:37.320 --> 00:12:40.320]  改變那個世代不好的風俗
[00:12:40.320 --> 00:12:42.320]  但相反來說
[00:12:42.320 --> 00:12:44.320]  或者另一個角度來說
[00:12:44.320 --> 00:12:45.320]  因為這個緣故
[00:12:45.320 --> 00:12:48.320]  要付上很大的代價
[00:12:48.320 --> 00:12:50.320]  接著保羅說第三十節
[00:12:50.320 --> 00:12:53.320]  你們的征戰
[00:12:53.320 --> 00:12:56.320]  就是你們在我身上從前所看見
[00:12:56.320 --> 00:12:58.320]  現在所聽的一樣
[00:12:58.320 --> 00:13:00.320]  保羅用征戰
[00:13:00.320 --> 00:13:04.320]  來形容一個信耶穌的警服
[00:13:04.320 --> 00:13:06.320]  一個跟從主的警服
[00:13:06.320 --> 00:13:08.320]  有一個作者
[00:13:08.320 --> 00:13:10.320]  用一句話
[00:13:10.320 --> 00:13:13.320]  我想一珍會這樣說
[00:13:13.320 --> 00:13:14.320]  他說
[00:13:14.320 --> 00:13:15.320]  信耶穌的人
[00:13:15.320 --> 00:13:16.320]  跟從耶穌的人
[00:13:16.320 --> 00:13:19.320]  不是進入一個遊樂場
[00:13:19.320 --> 00:13:20.320]  不是一個playground
[00:13:20.320 --> 00:13:22.320]  是一個戰場
[00:13:22.320 --> 00:13:23.320]  是一個battlefield
[00:13:23.320 --> 00:13:26.320]  這種意識我發覺
[00:13:26.320 --> 00:13:29.320]  特別是我們所謂開明的社會裏面
[00:13:29.320 --> 00:13:31.320]  慢慢淡薄了
[00:13:31.320 --> 00:13:34.320]  就好像那些人煮青蛙
[00:13:34.320 --> 00:13:35.320]  溫水煮青蛙
[00:13:35.320 --> 00:13:37.320]  煮田雞
[00:13:37.320 --> 00:13:42.320]  慢慢地令我們失去了那種警惕性
[00:13:42.320 --> 00:13:44.320]  好像覺得我們
[00:13:44.320 --> 00:13:46.320]  其實信和不信都沒有分別
[00:13:46.320 --> 00:13:48.320]  我們應該比較
[00:13:48.320 --> 00:13:50.320]  不要那麼硬
[00:13:50.320 --> 00:13:51.320]  應該跟這個社會有些接觸
[00:13:51.320 --> 00:13:52.320]  我覺得是的
[00:13:52.320 --> 00:13:54.320]  我們的態度應該柔和
[00:13:54.320 --> 00:13:56.320]  應該求和諧
[00:13:56.320 --> 00:13:58.320]  但那個內涵
[00:13:58.320 --> 00:14:00.320]  有沒有因為這樣而放下了呢?
[00:14:00.320 --> 00:14:06.320]  這個世界的人可能說
[00:14:06.320 --> 00:14:09.320]  同性戀是人的right
[00:14:09.320 --> 00:14:12.320]  但我們有不同的看法
[00:14:12.320 --> 00:14:14.320]  因為聖經告訴我們要這樣做
[00:14:14.320 --> 00:14:17.320]  這個世界可能告訴我們
[00:14:17.320 --> 00:14:19.320]  如果為了達成目標
[00:14:19.320 --> 00:14:23.320]  我們有些不誠實的行動
[00:14:23.320 --> 00:14:25.320]  是可以接受的
[00:14:25.320 --> 00:14:27.320]  但聖經說
[00:14:27.320 --> 00:14:29.320]  是就說是
[00:14:29.320 --> 00:14:31.320]  不是就說不是
[00:14:31.320 --> 00:14:33.320]  這個世界可能告訴我們
[00:14:33.320 --> 00:14:37.320]  我很想在大陸跟姐妹們說
[00:14:37.320 --> 00:14:41.320]  這個世界可能告訴我們
[00:14:41.320 --> 00:14:43.320]  到了25歲還沒拍拖是很不正常的
[00:14:43.320 --> 00:14:45.320]  在國內不知道為什麼會有這種風氣
[00:14:45.320 --> 00:14:48.320]  到17、18歲已經很緊張
[00:14:48.320 --> 00:14:50.320]  很緊張,經常逼婚
[00:14:50.320 --> 00:14:54.320]  但聖經告訴我們
[00:14:54.320 --> 00:14:57.320]  婚姻,人都當尊重
[00:14:57.320 --> 00:14:59.320]  是上帝所賜賴
[00:14:59.320 --> 00:15:02.320]  如果你認真信仰的時候
[00:15:02.320 --> 00:15:04.320]  你真的進入一個戰場
[00:15:04.320 --> 00:15:06.320]  一個battlefield
[00:15:06.320 --> 00:15:08.320]  跟整個世界
[00:15:08.320 --> 00:15:10.320]  雖然跟保羅所說的
[00:15:10.320 --> 00:15:12.320]  一種實在的迫害
[00:15:12.320 --> 00:15:14.320]  身體的迫害
[00:15:14.320 --> 00:15:16.320]  可能有些分別
[00:15:16.320 --> 00:15:18.320]  不過原則從來沒有改過
[00:15:18.320 --> 00:15:22.320]  如果你認真信仰的話
[00:15:22.320 --> 00:15:24.320]  你一定會面對很多掙扎
[00:15:24.320 --> 00:15:26.320]  很多不同的挑戰
[00:15:26.320 --> 00:15:30.320]  正正是這樣
[00:15:30.320 --> 00:15:32.320]  所以保羅說你要站立
[00:15:32.320 --> 00:15:34.320]  站立得穩
[00:15:34.320 --> 00:15:38.320]  第二方面,一個能夠堅持到底成為蒙福的人的秘訣
[00:15:38.320 --> 00:15:40.320]  第二章的第一節到第四節
[00:15:40.320 --> 00:15:42.320]  說了第二個重點
[00:15:42.320 --> 00:15:44.320]  這段經文比較複雜
[00:15:44.320 --> 00:15:46.320]  比較難理解
[00:15:46.320 --> 00:15:48.320]  首先我們看第二節
[00:15:50.320 --> 00:15:52.320]  這段經文我很多次都不明白
[00:15:52.320 --> 00:15:56.320]  所以在基督裡又有什麼勸練
[00:15:56.320 --> 00:15:58.320]  愛心有什麼安慰
[00:15:58.320 --> 00:16:00.320]  聖靈有什麼交通
[00:16:00.320 --> 00:16:02.320]  心中有什麼慈悲憐憫
[00:16:02.320 --> 00:16:06.320]  大家明白他說什麼嗎?
[00:16:06.320 --> 00:16:08.320]  這四句話
[00:16:08.320 --> 00:16:12.320]  其實在中文或其他文字都很難翻譯
[00:16:12.320 --> 00:16:16.320]  原因是保羅在原文上的四句話
[00:16:16.320 --> 00:16:18.320]  很平衡地說
[00:16:18.320 --> 00:16:20.320]  全部都是斷句子
[00:16:20.320 --> 00:16:22.320]  不是完整句子
[00:16:22.320 --> 00:16:26.320]  其實中文已經很好的翻譯
[00:16:26.320 --> 00:16:28.320]  簡單來說
[00:16:28.320 --> 00:16:34.320]  這四句話想帶出下面的第三句話
[00:16:34.320 --> 00:16:36.320]  你們就要意念相同
[00:16:36.320 --> 00:16:38.320]  愛心相同
[00:16:38.320 --> 00:16:40.320]  有一個心思有一個意念
[00:16:40.320 --> 00:16:42.320]  使我們喜樂可以滿足
[00:16:42.320 --> 00:16:44.320]  一會兒我再解釋這節聖經
[00:16:44.320 --> 00:16:46.320]  回到第一節
[00:16:46.320 --> 00:16:50.320]  保羅表達了一個在修辭上比較美麗的說話
[00:16:50.320 --> 00:16:54.320]  但對一個不是文字的人就比較難理解
[00:16:54.320 --> 00:16:56.320]  就像我們中國的唐詩
[00:16:56.320 --> 00:17:00.320]  你嘗試把唐詩翻譯成英文
[00:17:00.320 --> 00:17:02.320]  如果翻譯成李白的精髓
[00:17:02.320 --> 00:17:04.320]  你真的會很厲害
[00:17:04.320 --> 00:17:06.320]  很難的
[00:17:06.320 --> 00:17:10.320]  因為用文字的修辭去表達比較困難
[00:17:10.320 --> 00:17:12.320]  簡單來說
[00:17:12.320 --> 00:17:14.320]  這四句說話的表達
[00:17:14.320 --> 00:17:18.320]  保羅說如果你曾經在基督裡面
[00:17:18.320 --> 00:17:20.320]  有些勸勉
[00:17:20.320 --> 00:17:22.320]  領受過一些勸勉
[00:17:22.320 --> 00:17:24.320]  如果你曾經
[00:17:24.320 --> 00:17:26.320]  因為有愛心的緣故得到安慰
[00:17:26.320 --> 00:17:29.320]  如果你曾經在聖靈裡面彼此有團契
[00:17:29.320 --> 00:17:33.320]  如果你曾經有慈悲憐憫的經驗的話
