
[00:00:00.000 --> 00:00:04.000]  多謝團隊的介紹
[00:02:08.000 --> 00:02:09.000]  大家不用怕
[00:02:09.000 --> 00:02:13.000]  因為講道的時候不會問一些陰濕的題目
[00:02:13.000 --> 00:02:16.000]  只是問一些由淺至深
[00:02:16.000 --> 00:02:20.000]  我嘗試問第一個問題
[00:02:20.000 --> 00:02:22.000]  看你們有沒有勇氣回答
[00:02:22.000 --> 00:02:26.000]  當耶和華神呼喚那人的時候
[00:02:26.000 --> 00:02:30.000]  有多少人躲起來
[00:02:30.000 --> 00:02:33.000]  兩個不是陰濕的問題
[00:02:33.000 --> 00:02:34.000]  這個姐妹有相當的勇氣
[00:02:34.000 --> 00:02:37.000]  不是這麼多教會的人發聲的
[00:02:37.000 --> 00:02:43.000]  她以為我會有更加困難的問題
[00:02:43.000 --> 00:02:45.000]  兩個人嘛
[00:02:45.000 --> 00:02:47.000]  再問一個
[00:02:47.000 --> 00:02:49.000]  她問兩個
[00:02:49.000 --> 00:02:53.000]  聖經說她要找誰
[00:02:53.000 --> 00:02:57.000]  我聽到阿當
[00:02:57.000 --> 00:02:59.000]  阿當是對的
[00:02:59.000 --> 00:03:01.000]  因為原本的音也是阿當
[00:03:01.000 --> 00:03:03.000]  我們二千年來罵也是罵阿當的
[00:03:03.000 --> 00:03:06.000]  不過聖經是寫什麼
[00:03:06.000 --> 00:03:09.000]  是呼喚誰
[00:03:09.000 --> 00:03:16.000]  呼喚那人
[00:03:16.000 --> 00:03:20.000]  你們是和修本
[00:03:20.000 --> 00:03:21.000]  和修本修正版
[00:03:21.000 --> 00:03:25.000]  和修本修正版的版本也是那人
[00:03:25.000 --> 00:03:28.000]  我記得有人跟我說和修本
[00:03:28.000 --> 00:03:30.000]  以前那些人來翻譯的時候
[00:03:30.000 --> 00:03:32.000]  有部分是外國人
[00:03:32.000 --> 00:03:33.000]  他學了中文
[00:03:33.000 --> 00:03:35.000]  翻譯成中文
[00:03:35.000 --> 00:03:37.000]  我就很欣賞
[00:03:37.000 --> 00:03:39.000]  我現在已經沒辦法找到他的名字
[00:03:39.000 --> 00:03:42.000]  我就很欣賞他
[00:03:42.000 --> 00:03:44.000]  他特意留下那人
[00:03:44.000 --> 00:03:45.000]  其實應該叫阿當
[00:03:45.000 --> 00:03:46.000]  大家都明白的
[00:03:46.000 --> 00:03:48.000]  為什麼要寫那人
[00:03:48.000 --> 00:03:50.000]  因為如果你看聖經的時候
[00:03:50.000 --> 00:03:52.000]  在第三章出現那人
[00:03:52.000 --> 00:03:53.000]  你跟著那人去找
[00:03:53.000 --> 00:03:56.000]  你去第二章找到那人
[00:03:56.000 --> 00:03:58.000]  第二章十五節
[00:03:58.000 --> 00:04:00.000]  神將那人安置在伊甸園
[00:04:00.000 --> 00:04:02.000]  使他修理看守
[00:04:02.000 --> 00:04:03.000]  神吩咐他說
[00:04:03.000 --> 00:04:05.000]  圓中各樣樹上的果子
[00:04:05.000 --> 00:04:06.000]  你可以隨意吃
[00:04:06.000 --> 00:04:08.000]  此時分別善惡樹上的果子
[00:04:08.000 --> 00:04:09.000]  你不可吃
[00:04:09.000 --> 00:04:12.000]  因為你吃的日子必定死
[00:04:12.000 --> 00:04:14.000]  第三章留下那人
[00:04:14.000 --> 00:04:17.000]  因為第二章在那裡的時候
[00:04:17.000 --> 00:04:22.000]  他已經選擇了用那人來說這個人
[00:04:22.000 --> 00:04:24.000]  你看的時候就發覺
[00:04:24.000 --> 00:04:25.000]  難怪了
[00:04:25.000 --> 00:04:29.000]  第二章叫那個人
[00:04:29.000 --> 00:04:31.000]  什麼樹上的果子都可以吃
[00:04:31.000 --> 00:04:33.000]  偏偏那棵不可以吃
[00:04:33.000 --> 00:04:36.000]  現在偏偏他就是吃那棵
[00:04:36.000 --> 00:04:37.000]  吃了之後
[00:04:37.000 --> 00:04:38.000]  兩棵棵躲起來了
[00:04:38.000 --> 00:04:39.000]  閃了
[00:04:39.000 --> 00:04:43.000]  那麼你說神是不是應該找回那人
[00:04:43.000 --> 00:04:45.000]  其實五十五十而已
[00:04:45.000 --> 00:04:47.000]  有男有女
[00:04:47.000 --> 00:04:48.000]  他可以叫
[00:04:48.000 --> 00:04:50.000]  為什麼他一定要找回那人
[00:04:50.000 --> 00:04:52.000]  原來聖經想告訴我們
[00:04:52.000 --> 00:04:54.000]  我們的神是很君真的
[00:04:54.000 --> 00:04:55.000]  我們廣東話有句說話
[00:04:55.000 --> 00:04:56.000]  真的很好
[00:04:56.000 --> 00:04:57.000]  我們神是很君真的
[00:04:57.000 --> 00:05:00.000]  他不會未給就拿的
[00:05:00.000 --> 00:05:02.000]  他不會未教就罰的
[00:05:02.000 --> 00:05:03.000]  你看看這個圖畫
[00:05:03.000 --> 00:05:06.000]  他把所有東西都做好了
[00:05:06.000 --> 00:05:08.000]  天圓全部都做好了
[00:05:08.000 --> 00:05:10.000]  然後才把那個人放在那裡
[00:05:10.000 --> 00:05:12.000]  好像我們把嬰兒接回來那樣
[00:05:12.000 --> 00:05:13.000]  把房子都做好了
[00:05:13.000 --> 00:05:14.000]  放在那裡
[00:05:14.000 --> 00:05:15.000]  各樣東西都有
[00:05:15.000 --> 00:05:18.000]  而且說所有樹上的果子都可以吃
[00:05:18.000 --> 00:05:20.000]  就是那棵不可以吃
[00:05:20.000 --> 00:05:22.000]  那個那人的故事告訴你
[00:05:22.000 --> 00:05:25.000]  不知為什麼那人偏偏要吃那棵
[00:05:25.000 --> 00:05:26.000]  吃了之後
[00:05:26.000 --> 00:05:29.000]  我們君真的神就要找他
[00:05:29.000 --> 00:05:31.000]  你在哪裡
[00:05:31.000 --> 00:05:34.000]  我覺得第一個我們值得想一想
[00:05:34.000 --> 00:05:38.000]  在座當中很多都是成年人
[00:05:38.000 --> 00:05:43.000]  我們可能初初人生階段會有掙扎
[00:05:43.000 --> 00:05:45.000]  不過現在應該幾OK了
[00:05:45.000 --> 00:05:49.000]  就算你不是有幾層樓收租
[00:05:49.000 --> 00:05:53.000]  你都算有餐安樂茶飯吃
[00:05:53.000 --> 00:05:55.000]  分分鐘如果你子女生性的話
[00:05:55.000 --> 00:05:58.000]  每個月出糧都給你
[00:05:58.000 --> 00:06:03.000]  不過我們熬了幾十年了
[00:06:03.000 --> 00:06:08.000]  神幾十年來給了我們無限的恩典
[00:06:08.000 --> 00:06:10.000]  幾十年前我們年輕的時候很辛苦
[00:06:10.000 --> 00:06:12.000]  小朋友很小
[00:06:12.000 --> 00:06:14.000]  住的環境不是那麼理想
[00:06:14.000 --> 00:06:15.000]  不過幾十年之後
[00:06:15.000 --> 00:06:17.000]  是我們有努力
[00:06:17.000 --> 00:06:22.000]  但你記不記得神有無限的恩典給了我們幾十年
[00:06:22.000 --> 00:06:24.000]  祂只要要我們一個病
[00:06:24.000 --> 00:06:25.000]  你幾十年所賺的
[00:06:25.000 --> 00:06:27.000]  一鋪可以清袋的了
[00:06:27.000 --> 00:06:30.000]  上帝給了我們那麼多恩典
[00:06:30.000 --> 00:06:34.000]  會不會閃了呢
[00:06:34.000 --> 00:06:36.000]  閃不了多久
[00:06:36.000 --> 00:06:38.000]  到時上帝就說
[00:06:38.000 --> 00:06:40.000]  你在哪裡
[00:06:40.000 --> 00:06:42.000]  同樣都是
[00:06:42.000 --> 00:06:43.000]  我知道你有很多同學
[00:06:43.000 --> 00:06:45.000]  我知道Wolfbook已經是很好的教會
[00:06:45.000 --> 00:06:49.000]  不過我看上去都有很多空了的椅子
[00:06:49.000 --> 00:06:52.000]  官華園你們已經供了樓了
[00:06:52.000 --> 00:06:54.000]  不用怕我不是稅局
[00:06:54.000 --> 00:06:57.000]  我以前是在環保署工作的
[00:06:57.000 --> 00:06:59.000]  神給了你們那麼好的地方
[00:06:59.000 --> 00:07:01.000]  那麼好的恩典
[00:07:01.000 --> 00:07:03.000]  到我上一位
[00:07:03.000 --> 00:07:05.000]  Wolfbook
[00:07:05.000 --> 00:07:07.000]  這幾年做了什麼
[00:07:07.000 --> 00:07:09.000]  你們在哪裡
[00:07:09.000 --> 00:07:11.000]  會問的
[00:07:11.000 --> 00:07:14.000]  我都說了和你們是Custom來的
[00:07:14.000 --> 00:07:15.000]  是三分時
[00:07:15.000 --> 00:07:17.000]  到完崇拜之前
[00:07:17.000 --> 00:07:18.000]  你就會問
[00:07:18.000 --> 00:07:19.000]  全部人都會問
[00:07:19.000 --> 00:07:21.000]  今天有沒有新來的朋友
[00:07:21.000 --> 00:07:22.000]  第一次來的
[00:07:22.000 --> 00:07:23.000]  左邊有沒有
[00:07:23.000 --> 00:07:25.000]  中間有沒有
[00:07:25.000 --> 00:07:26.000]  右邊有沒有
[00:07:26.000 --> 00:07:28.000]  我們三分時播到還有一個騎樓的
[00:07:28.000 --> 00:07:30.000]  樓上有沒有
[00:07:30.000 --> 00:07:32.000]  很多時候都是
[00:07:32.000 --> 00:07:33.000]  左邊沒有
[00:07:33.000 --> 00:07:34.000]  右邊沒有
[00:07:34.000 --> 00:07:35.000]  中間沒有
[00:07:35.000 --> 00:07:37.000]  右邊沒有
[00:07:37.000 --> 00:07:39.000]  我想任何的傳道
[00:07:39.000 --> 00:07:41.000]  任何的基督徒
[00:07:41.000 --> 00:07:42.000]  放上社交平台
[00:07:42.000 --> 00:07:43.000]  他都不希望見到
[00:07:43.000 --> 00:07:45.000]  每次問都沒有的
[00:07:45.000 --> 00:07:47.000]  Wolfbook
[00:07:47.000 --> 00:07:49.000]  你在哪裡
[00:07:49.000 --> 00:07:51.000]  不過我還想再深入一點
[00:07:51.000 --> 00:07:54.000]  因為這就是關乎我的心跳很重要的地方
[00:07:54.000 --> 00:07:57.000]  兩個人當中
[00:07:57.000 --> 00:07:59.000]  有男有女
[00:07:59.000 --> 00:08:01.000]  神父是誰
[00:08:01.000 --> 00:08:05.000]  我相信這裡姐妹多過弟兄
[00:08:05.000 --> 00:08:07.000]  每次說到這裡的時候
[00:08:07.000 --> 00:08:09.000]  我總覺得姐妹多過弟兄
[00:08:09.000 --> 00:08:12.000]  好像進入到危險地帶一樣
[00:08:12.000 --> 00:08:15.000]  好像
[00:08:15.000 --> 00:08:17.000]  這個姓陳的
[00:08:17.000 --> 00:08:19.000]  是一個重男輕女
[00:08:19.000 --> 00:08:20.000]  大男人主義的人
[00:08:20.000 --> 00:08:24.000]  現在就用神的話來壓我們這班小姐妹
[00:08:24.000 --> 00:08:26.000]  我想說說我的身世
[00:08:26.000 --> 00:08:28.000]  這樣你明白我的身世
[00:08:28.000 --> 00:08:30.000]  你才會了解
[00:08:30.000 --> 00:08:33.000]  我不會是大男人主義的
[00:08:33.000 --> 00:08:38.000]  我媽媽是女人就不用說了
[00:08:38.000 --> 00:08:42.000]  我有六兄弟姐妹
[00:08:42.000 --> 00:08:44.000]  我排行第五的
[00:08:44.000 --> 00:08:46.000]  我下面有一個弟弟
[00:08:46.000 --> 00:08:48.000]  你猜不猜到我上面四位是什麼
[00:08:48.000 --> 00:08:50.000]  所有教會都能猜到
[00:08:50.000 --> 00:08:52.000]  我也不知道為什麼這麼有趣
[00:08:52.000 --> 00:08:56.000]  生我的是媽媽
[00:08:56.000 --> 00:08:58.000]  如果你當中上面有幾位姐姐
[00:08:58.000 --> 00:09:00.000]  就算不是四位也好
[00:09:00.000 --> 00:09:02.000]  你也知道我成長過程
[00:09:02.000 --> 00:09:04.000]  甜酸苦辣都嘗過
[00:09:04.000 --> 00:09:07.000]  姐姐心情好的時候
[00:09:07.000 --> 00:09:09.000]  親我的時候就什麼都有
[00:09:09.000 --> 00:09:11.000]  但反過來
[00:09:11.000 --> 00:09:13.000]  我也是什麼都有的
[00:09:13.000 --> 00:09:15.000]  不過這樣
[00:09:15.000 --> 00:09:17.000]  生我的是女人
[00:09:17.000 --> 00:09:20.000]  我從小到大都是女人
[00:09:20.000 --> 00:09:24.000]  還有六兄弟姐妹當中
[00:09:24.000 --> 00:09:26.000]  只有我可以讀大學畢業
[00:09:26.000 --> 00:09:28.000]  我不是說我沙塵
[00:09:28.000 --> 00:09:30.000]  而是當我中學畢業的時候
[00:09:30.000 --> 00:09:32.000]  我媽媽癌症過身
[00:09:32.000 --> 00:09:34.000]  她去世之前
[00:09:34.000 --> 00:09:36.000]  叫我的姐姐來
[00:09:36.000 --> 00:09:38.000]  她跟我的姐姐說
[00:09:38.000 --> 00:09:40.000]  阿紅就是我
[00:09:40.000 --> 00:09:42.000]  讀了一堆書
[00:09:42.000 --> 00:09:44.000]  你們幫我供她
[00:09:45.000 --> 00:09:47.000]  一句話
[00:09:47.000 --> 00:09:49.000]  我四個姐姐就不讀書
[00:09:49.000 --> 00:09:51.000]  供我讀書
[00:09:51.000 --> 00:09:53.000]  我想請問你
[00:09:53.000 --> 00:09:55.000]  你會不會看不起女人
[00:09:55.000 --> 00:09:58.000]  好了,我讀完書回來工作了
[00:09:58.000 --> 00:10:00.000]  我剛才說在環保署工作
[00:10:00.000 --> 00:10:03.000]  我工作了十六七年左右
[00:10:03.000 --> 00:10:06.000]  當年我們很流行一句口號
[00:10:06.000 --> 00:10:07.000]  有個人叫
[00:10:07.000 --> 00:10:10.000]  統領二十萬公務員大軍
[00:10:10.000 --> 00:10:12.000]  記不記得叫什麼名字
[00:10:12.000 --> 00:10:14.000]  陳什麼
[00:10:14.000 --> 00:10:16.000]  方安生
[00:10:16.000 --> 00:10:17.000]  女人
[00:10:17.000 --> 00:10:19.000]  出糧給我的是女人
[00:10:19.000 --> 00:10:23.000]  陳方安生曾經要回倫敦述職
[00:10:23.000 --> 00:10:25.000]  他述職的上司
[00:10:25.000 --> 00:10:27.000]  他的髮型幾十年都不變
[00:10:27.000 --> 00:10:32.000]  大卓爾夫人也是女人
[00:10:32.000 --> 00:10:35.000]  他和大卓爾夫人開會的時候
[00:10:35.000 --> 00:10:37.000]  會議室上有張照片
[00:10:37.000 --> 00:10:42.000]  英女皇也是女人
[00:10:42.000 --> 00:10:44.000]  生我的女人
[00:10:44.000 --> 00:10:45.000]  養我的女人
[00:10:45.000 --> 00:10:46.000]  讀書給我的女人
[00:10:46.000 --> 00:10:48.000]  出來工作的時候
[00:10:48.000 --> 00:10:49.000]  供養我的
[00:10:49.000 --> 00:10:51.000]  給我出糧的也是女人
[00:10:51.000 --> 00:10:53.000]  你明白嗎
[00:10:53.000 --> 00:10:54.000]  如果是的話
[00:10:54.000 --> 00:10:56.000]  我今天也不會和大家說
[00:10:56.000 --> 00:10:59.000]  神是找男人做帶領的
[00:10:59.000 --> 00:11:02.000]  因為今天有全女班的
[00:11:02.000 --> 00:11:05.000]  白衣的勁敗隊
[00:11:05.000 --> 00:11:07.000]  有女傳道做主席
[00:11:07.000 --> 00:11:11.000]  不過斯琴是幫我支持我的
[00:11:12.000 --> 00:11:15.000]  不過我覺得上帝在這個故事裡面
[00:11:15.000 --> 00:11:17.000]  說男士
[00:11:17.000 --> 00:11:19.000]  弟兄
[00:11:19.000 --> 00:11:21.000]  我想告訴你一些事情
[00:11:21.000 --> 00:11:23.000]  我想你做屬靈的責任
[00:11:23.000 --> 00:11:25.000]  我不明白為什麼
[00:11:25.000 --> 00:11:26.000]  我不知道
[00:11:26.000 --> 00:11:29.000]  因為事實上女士很多時候比男士厲害
[00:11:29.000 --> 00:11:30.000]  真的
[00:11:30.000 --> 00:11:32.000]  去旅行收拾東西的時候
[00:11:32.000 --> 00:11:35.000]  你一定輸給我太太的
[00:11:35.000 --> 00:11:38.000]  她連鞋子裡面也塞了東西
[00:11:38.000 --> 00:11:40.000]  男人不懂的
[00:11:40.000 --> 00:11:42.000]  而且還有
[00:11:42.000 --> 00:11:44.000]  早兩年我在坐地鐵的時候
[00:11:44.000 --> 00:11:46.000]  坐地鐵就沒有位子坐
[00:11:46.000 --> 00:11:48.000]  隨時會晃
[00:11:48.000 --> 00:11:49.000]  我算厲害了
[00:11:49.000 --> 00:11:50.000]  年輕時做過運動
[00:11:50.000 --> 00:11:52.000]  所以我就左搖右擺
[00:11:52.000 --> 00:11:53.000]  保持平衡
[00:11:53.000 --> 00:11:54.000]  就不會跌
[00:11:54.000 --> 00:11:56.000]  我見到有個女生
[00:11:56.000 --> 00:11:57.000]  年輕過我
[00:11:57.000 --> 00:11:59.000]  她也是左搖右擺
[00:11:59.000 --> 00:12:00.000]  她也不跌
[00:12:00.000 --> 00:12:01.000]  我心裡面佩服她
[00:12:01.000 --> 00:12:03.000]  我說為什麼女生這麼厲害
[00:12:03.000 --> 00:12:06.000]  難道她也是做過運動
[00:12:06.000 --> 00:12:08.000]  我再看高一點的時候
[00:12:08.000 --> 00:12:10.000]  我見到她雙手都拿著東西
[00:12:10.000 --> 00:12:11.000]  雙手拿著東西
[00:12:11.000 --> 00:12:12.000]  左搖右擺
[00:12:12.000 --> 00:12:13.000]  而且她手上拿著的東西
[00:12:13.000 --> 00:12:15.000]  左手拿著盒子
[00:12:15.000 --> 00:12:16.000]  有鏡子
[00:12:16.000 --> 00:12:20.000]  你知道我不是說謊
[00:12:20.000 --> 00:12:22.000]  你看過有這樣的人類
[00:12:22.000 --> 00:12:24.000]  你可能也是這種人類
[00:12:24.000 --> 00:12:25.000]  她左手拿著盒子
[00:12:25.000 --> 00:12:27.000]  手是動不動的
[00:12:27.000 --> 00:12:28.000]  左手不動
[00:12:28.000 --> 00:12:30.000]  右手拿著筆
[00:12:30.000 --> 00:12:32.000]  是動的
[00:12:32.000 --> 00:12:35.000]  男士做不到的
[00:12:35.000 --> 00:12:37.000]  你不信找朱牧師進來
[00:12:37.000 --> 00:12:38.000]  朱牧師來接你
[00:12:38.000 --> 00:12:40.000]  你只不過是王國東放下你
[00:12:40.000 --> 00:12:41.000]  待會在大學站接你
[00:12:41.000 --> 00:12:42.000]  不過要畫
[00:12:42.000 --> 00:12:44.000]  師母也認不出來
[00:12:44.000 --> 00:12:47.000]  所以不是說能力的問題
[00:12:47.000 --> 00:12:48.000]  我解釋不了
[00:12:48.000 --> 00:12:49.000]  我不能幫神辯護
[00:12:49.000 --> 00:12:51.000]  不過我才能夠說一個故事
[00:12:51.000 --> 00:12:52.000]  告訴你
[00:12:52.000 --> 00:12:55.000]  上帝的心意在這裡顯示
[00:12:55.000 --> 00:12:57.000]  祂說我要找那人
[00:12:57.000 --> 00:12:59.000]  你做帶領的責任
[00:12:59.000 --> 00:13:01.000]  你看看這一幕戲
[00:13:01.000 --> 00:13:04.000]  那名那人不肯接受向神負責
[00:13:04.000 --> 00:13:06.000]  不肯接受這個屬靈上的挑戰的時候
[00:13:06.000 --> 00:13:08.000]  你看看我們廣東話的一句話
[00:13:08.000 --> 00:13:09.000]  形容這一幕
[00:13:09.000 --> 00:13:10.000]  商量不正
[00:13:10.000 --> 00:13:11.000]  那又怎樣
[00:13:11.000 --> 00:13:12.000]  你看看
[00:13:12.000 --> 00:13:13.000]  我現在讀給大家聽
[00:13:13.000 --> 00:13:15.000]  繼續問大家問題
[00:13:15.000 --> 00:13:17.000]  他們倆閃了
[00:13:17.000 --> 00:13:18.000]  吃了東西之後
[00:13:18.000 --> 00:13:19.000]  躲起來
[00:13:19.000 --> 00:13:20.000]  神要找他
[00:13:20.000 --> 00:13:22.000]  神找他的時候
[00:13:22.000 --> 00:13:26.000]  他說為什麼你會知道剛脫脫
[00:13:26.000 --> 00:13:27.000]  發生什麼事
[00:13:27.000 --> 00:13:29.000]  接著打人
[00:13:29.000 --> 00:13:31.000]  這樣回答神
[00:13:31.000 --> 00:13:32.000]  我現在讀這句話
[00:13:32.000 --> 00:13:33.000]  我想你留意
[00:13:33.000 --> 00:13:35.000]  他是不是這樣回答神
[00:13:36.000 --> 00:13:37.000]  那人就說
[00:13:37.000 --> 00:13:39.000]  與我一起的女人
[00:13:39.000 --> 00:13:41.000]  他不拿樹上的果子給我吃
[00:13:41.000 --> 00:13:42.000]  我就吃了
[00:13:42.000 --> 00:13:44.000]  他是不是這樣回答神
[00:13:44.000 --> 00:13:46.000]  看清楚一點
[00:13:46.000 --> 00:13:47.000]  對了
[00:13:47.000 --> 00:13:48.000]  你賜給我
[00:13:48.000 --> 00:13:50.000]  看聖經就要看清楚
[00:13:50.000 --> 00:13:52.000]  因為這個人
[00:13:52.000 --> 00:13:55.000]  他不肯負上神負責任
[00:13:55.000 --> 00:13:57.000]  他有事發生了
[00:13:57.000 --> 00:14:00.000]  他就賴了
[00:14:00.000 --> 00:14:02.000]  你們幫我講道德
[00:14:02.000 --> 00:14:03.000]  我不用了
[00:14:03.000 --> 00:14:04.000]  省下幾分鐘
[00:14:05.000 --> 00:14:06.000]  他不單是賴老婆
[00:14:06.000 --> 00:14:09.000]  他說我想清楚了
[00:14:09.000 --> 00:14:11.000]  其實都不關我太太的事
[00:14:11.000 --> 00:14:13.000]  是你耶和華神不好
[00:14:13.000 --> 00:14:15.000]  因為你給我的女人
[00:14:15.000 --> 00:14:19.000]  我昨天問過你們
[00:14:19.000 --> 00:14:20.000]  下午那班
[00:14:20.000 --> 00:14:24.000]  我說如果亞當有中文名
[00:14:24.000 --> 00:14:25.000]  你會姓什麼呢
[00:14:25.000 --> 00:14:27.000]  Adam Lai
[00:14:27.000 --> 00:14:32.000]  如果他是說
[00:14:32.000 --> 00:14:33.000]  對不起耶和華神
[00:14:33.000 --> 00:14:35.000]  是我一時軟弱
[00:14:35.000 --> 00:14:37.000]  你不要怪責我女人
[00:14:37.000 --> 00:14:39.000]  我一人做事一生當
[00:14:39.000 --> 00:14:41.000]  那就好了
[00:14:41.000 --> 00:14:44.000]  他雖然有過失
[00:14:44.000 --> 00:14:46.000]  但他的性格好
[00:14:46.000 --> 00:14:47.000]  肯改
[00:14:47.000 --> 00:14:48.000]  但他不是
[00:14:48.000 --> 00:14:51.000]  一個男士不肯向神負起
[00:14:51.000 --> 00:14:53.000]  神要他帶的屬靈責任的時候
[00:14:53.000 --> 00:14:54.000]  閃了的時候
[00:14:54.000 --> 00:14:55.000]  你跟著變樣了
[00:14:55.000 --> 00:14:56.000]  他不肯負責任就變了
[00:14:56.000 --> 00:14:57.000]  A字博也好
[00:14:57.000 --> 00:14:58.000]  社博也好
[00:14:58.000 --> 00:14:59.000]  怎麼叫都好
[00:14:59.000 --> 00:15:00.000]  他變了之後
[00:15:00.000 --> 00:15:01.000]  就姓賴了
[00:15:01.000 --> 00:15:04.000]  賴完老婆還賴上帝
[00:15:04.000 --> 00:15:07.000]  不單止是他賴
[00:15:07.000 --> 00:15:08.000]  你們有沒有發覺
[00:15:08.000 --> 00:15:11.000]  上樑不精就下樑歪
[00:15:11.000 --> 00:15:13.000]  他的女人怎麼說
[00:15:13.000 --> 00:15:16.000]  那蛇引誘我
[00:15:16.000 --> 00:15:18.000]  我就吃了
[00:15:18.000 --> 00:15:20.000]  我想再說清楚這個故事
[00:15:20.000 --> 00:15:23.000]  我想當作一場劇來寫
[00:15:23.000 --> 00:15:25.000]  這幕劇有四個主角
[00:15:25.000 --> 00:15:26.000]  耶和華神
[00:15:26.000 --> 00:15:27.000]  那人
[00:15:27.000 --> 00:15:28.000]  女人
[00:15:28.000 --> 00:15:29.000]  還有蛇
[00:15:29.000 --> 00:15:31.000]  四個主角當中
[00:15:31.000 --> 00:15:33.000]  其中一個從來沒人見過神
[00:15:33.000 --> 00:15:34.000]  所以躲在鋼琴後面
[00:15:34.000 --> 00:15:35.000]  出聲就行了
[00:15:35.000 --> 00:15:37.000]  不用找弟兄姊妹出來
[00:15:37.000 --> 00:15:39.000]  找三個弟兄姊妹出來
[00:15:39.000 --> 00:15:40.000]  站在台上
[00:15:40.000 --> 00:15:42.000]  一個是那人
[00:15:42.000 --> 00:15:43.000]  一個女人
[00:15:43.000 --> 00:15:44.000]  一個是蛇
[00:15:44.000 --> 00:15:45.000]  我想請問你們
[00:15:45.000 --> 00:15:46.000]  站在台上的三個弟兄姊妹
[00:15:46.000 --> 00:15:47.000]  有哪一個沒有賴
[00:15:47.000 --> 00:15:53.000]  初初很好笑
[00:15:53.000 --> 00:15:55.000]  那蛇是不是很賴
[00:15:55.000 --> 00:15:56.000]  笑到這麼傷
[00:15:56.000 --> 00:15:58.000]  發覺
[00:15:58.000 --> 00:16:00.000]  有形象樣式的兩個
[00:16:00.000 --> 00:16:02.000]  就是你和我
[00:16:02.000 --> 00:16:04.000]  就賴
[00:16:04.000 --> 00:16:07.000]  偏偏故事沒有記錄到蛇賴
[00:16:07.000 --> 00:16:09.000]  弟兄姊妹
[00:16:09.000 --> 00:16:11.000]  原來上樑不正
[00:16:11.000 --> 00:16:13.000]  人類都變了樣
[00:16:13.000 --> 00:16:14.000]  相對那條蛇
[00:16:14.000 --> 00:16:16.000]  人類差了很多
[00:16:16.000 --> 00:16:18.000]  這只是他們兩個的問題
[00:16:18.000 --> 00:16:20.000]  關我們什麼事
[00:16:20.000 --> 00:16:23.000]  你們看看是否有關係
[00:16:23.000 --> 00:16:25.000]  如果你有聖經
