
[00:00:00.000 --> 00:00:03.520]  請問我們上一個月我跟大家說過
[00:02:51.140 --> 00:02:52.460]  我們成為基督徒的時候
[00:02:52.460 --> 00:02:54.180]  聖靈就進入我們裏面
[00:02:54.180 --> 00:02:55.060]  祂進入我們裏面
[00:02:55.060 --> 00:02:56.500]  這個不是講神話
[00:02:56.500 --> 00:02:58.700]  這個是一個真實的經歷來的
[00:02:58.700 --> 00:03:01.940]  我們的主耶穌沒有講風涼話
[00:03:01.940 --> 00:03:03.540]  也沒有講謊話
[00:03:03.540 --> 00:03:05.100]  沒有隨口說的
[00:03:05.100 --> 00:03:07.700]  當主耶穌說門徒現在我離開你了
[00:03:07.700 --> 00:03:09.420]  但你心裏面不要憂愁
[00:03:09.420 --> 00:03:10.900]  我不會撇下你來孤兒
[00:03:10.900 --> 00:03:12.740]  我會再回來的 你記得嗎
[00:03:12.740 --> 00:03:14.380]  耶穌說過是的
[00:03:14.380 --> 00:03:17.820]  祂就在聖靈用聖靈的身份進入門徒裏面
[00:03:17.820 --> 00:03:20.620]  並且耶穌說我去還比我在這裏好
[00:03:20.620 --> 00:03:23.220]  這句話絕對不是風涼話
[00:03:23.220 --> 00:03:25.340]  門徒說我三年跟你在一起
[00:03:25.340 --> 00:03:26.820]  還有什麼比這件事好呢
[00:03:26.820 --> 00:03:28.540]  我時常有你陪著我們
[00:03:28.540 --> 00:03:30.500]  耶穌說我就算在這裏
[00:03:30.500 --> 00:03:33.500]  我也未必能夠24小時跟你在一起
[00:03:33.500 --> 00:03:35.660]  但是我用聖靈的身份
[00:03:35.660 --> 00:03:37.340]  進入你們的生命裏面的時候
[00:03:37.340 --> 00:03:38.420]  你在我裏面
[00:03:38.420 --> 00:03:40.140]  我在你們裏面的時候
[00:03:40.140 --> 00:03:42.420]  我們永不分開 記得嗎
[00:03:42.420 --> 00:03:46.380]  這種是我們24小時分分秒秒
[00:03:46.380 --> 00:03:49.620]  在宇宙的主宰在我們裏面
[00:03:49.620 --> 00:03:52.020]  我不知道怎樣再形容這種
[00:03:52.020 --> 00:03:56.380]  不可思議但太厲害的經歷
[00:03:56.380 --> 00:03:59.540]  宇宙的主宰 創造者的宇宙主宰
[00:03:59.540 --> 00:04:01.580]  現在在你裏面
[00:04:01.580 --> 00:04:02.900]  有時候我真的想不明白
[00:04:02.900 --> 00:04:04.820]  我們這種是什麼動物來的
[00:04:04.820 --> 00:04:07.380]  它竟然願意這樣做
[00:04:07.380 --> 00:04:08.980]  但這就是一個事實
[00:04:08.980 --> 00:04:10.620]  如果你連這個這麼厲害
[00:04:10.620 --> 00:04:13.780]  這麼重要 這麼轟天動地的事實
[00:04:13.780 --> 00:04:15.820]  你都覺得無所謂 扔在一邊
[00:04:15.820 --> 00:04:18.220]  那你自己是笨的
[00:04:18.220 --> 00:04:19.860]  不好意思 我這樣說
[00:04:19.860 --> 00:04:21.380]  你自己笨而已
[00:04:21.380 --> 00:04:23.340]  這麼重要的東西
[00:04:23.340 --> 00:04:25.380]  同樣的 上一次我們說
[00:04:25.380 --> 00:04:27.380]  這樣有了聖靈跟我們一起
[00:04:27.380 --> 00:04:29.020]  走這條人生的路的時候
[00:04:29.020 --> 00:04:30.420]  它對我們的帶領
[00:04:30.420 --> 00:04:32.380]  它教導我們怎樣進入真理
[00:04:32.380 --> 00:04:34.100]  它事實上陪伴我們
[00:04:34.100 --> 00:04:35.820]  當我們好像門徒一樣
[00:04:35.820 --> 00:04:38.180]  感覺到我們是自己單身作戰
[00:04:38.180 --> 00:04:39.180]  我們孤單
[00:04:39.180 --> 00:04:40.780]  有時候我們找這個找那個
[00:04:40.780 --> 00:04:43.460]  找這個找那個都沒有人能夠幫助我們的時候
[00:04:43.460 --> 00:04:45.580]  那個最好的在裏面
[00:04:45.580 --> 00:04:46.580]  你都不會找
[00:04:46.580 --> 00:04:48.580]  這個是不是我們很大的損失呢?
[00:04:48.580 --> 00:04:50.460]  今天我們轉向另外一個課題
[00:04:50.460 --> 00:04:51.660]  《羅馬書》第八章
[00:04:51.660 --> 00:04:52.660]  說到兩樣東西
[00:04:52.660 --> 00:04:54.140]  聖靈帶給我們一種
[00:04:54.140 --> 00:04:58.300]  我們從來不會經歷得到的力量
[00:04:58.300 --> 00:04:59.500]  Power
[00:04:59.500 --> 00:05:03.260]  還有差不多這個比較長的一章聖經裏面
[00:05:03.260 --> 00:05:05.780]  由第十八節開始說到第二個課題
[00:05:05.780 --> 00:05:07.740]  聖靈給我們一種盼望
[00:05:07.740 --> 00:05:10.420]  這種盼望是我們沒有辦法
[00:05:10.420 --> 00:05:12.340]  曾經是經歷得到的
[00:05:12.340 --> 00:05:14.700]  我想跟大家說這兩樣東西
[00:05:14.700 --> 00:05:16.700]  剛才三點鐘那一課
[00:05:16.700 --> 00:05:18.900]  說完第一件事就不夠時間了
[00:05:18.900 --> 00:05:19.940]  所以都很危險
[00:05:19.940 --> 00:05:23.260]  我現在拼命控制我的時間
[00:05:23.260 --> 00:05:25.860]  希望我兩樣東西都說完
[00:05:25.860 --> 00:05:27.860]  三點鐘那一班就不幸運了
[00:05:27.860 --> 00:05:30.020]  看了一半聖經
[00:05:30.020 --> 00:05:30.540]  好
[00:05:30.540 --> 00:05:31.740]  我們一起來看
[00:05:31.740 --> 00:05:33.140]  打開聖經一起來追著
[00:05:33.140 --> 00:05:34.780]  我們希望可以快一點
[00:05:34.780 --> 00:05:36.780]  但是在很真實的看待這個問題
[00:05:36.780 --> 00:05:39.700]  首先我們說
[00:05:39.700 --> 00:05:40.700]  保羅
[00:05:40.700 --> 00:05:42.940]  在這段聖經裏面的教訓
[00:05:42.940 --> 00:05:44.940]  也是太重要太重要了
[00:05:44.940 --> 00:05:46.940]  第一個重點
[00:05:46.940 --> 00:05:49.500]  我相信我不想再重複又重複了
[00:05:49.500 --> 00:05:50.940]  因為剛才我們很好的
[00:05:50.940 --> 00:05:52.940]  我們的師哥敬拜裏面
[00:05:52.940 --> 00:05:54.500]  有姐妹幫我們讀了出來
[00:05:54.500 --> 00:05:55.940]  剛才我們又再讀一次
[00:05:55.940 --> 00:05:56.940]  讀了兩次
[00:05:56.940 --> 00:05:58.780]  第八章一至四節
[00:05:58.780 --> 00:06:00.820]  一至四節這一段聖經
[00:06:00.820 --> 00:06:01.980]  你留心看
[00:06:01.980 --> 00:06:03.420]  又是不得了的
[00:06:03.420 --> 00:06:04.740]  我上一次已經提過
[00:06:04.740 --> 00:06:06.420]  這次我想用這段聖經
[00:06:06.420 --> 00:06:08.300]  保羅也是這樣說的
[00:06:08.300 --> 00:06:09.020]  這個說什麼呢
[00:06:09.020 --> 00:06:09.700]  就是
[00:06:09.700 --> 00:06:12.220]  聖靈有什麼這麼重要
[00:06:12.220 --> 00:06:14.220]  因為神自己的令
[00:06:14.220 --> 00:06:16.220]  令到我們得到自由
[00:06:16.220 --> 00:06:18.900]  那個自由是什麼意思
[00:06:18.900 --> 00:06:20.900]  就是那些我們本來做不到的
[00:06:20.900 --> 00:06:22.100]  我們做到了
[00:06:22.100 --> 00:06:22.860]  你聽到了
[00:06:22.860 --> 00:06:23.620]  這些剛才
[00:06:23.620 --> 00:06:25.300]  我不再說第幾節第幾節了
[00:06:25.300 --> 00:06:27.100]  剛才我們都讀了兩次
[00:06:27.100 --> 00:06:28.420]  你都知道的了
[00:06:28.420 --> 00:06:30.740]  因為我們肉體有軟弱的
[00:06:30.740 --> 00:06:32.540]  有些東西我們做不到的
[00:06:32.540 --> 00:06:33.540]  但是
[00:06:33.540 --> 00:06:35.380]  神做到了
[00:06:35.380 --> 00:06:37.060]  神做到不是神自己做到
[00:06:37.060 --> 00:06:39.580]  而是神讓我們能夠做到
[00:06:39.580 --> 00:06:40.460]  我們做不到的事
[00:06:40.460 --> 00:06:41.460]  神當然做到了
[00:06:41.460 --> 00:06:42.260]  不用說了
[00:06:42.260 --> 00:06:43.460]  聖經不是這個意思
[00:06:43.460 --> 00:06:44.740]  聖經所說的
[00:06:44.740 --> 00:06:45.780]  我們做不到的
[00:06:45.780 --> 00:06:47.780]  因為我們軟弱做不到的神
[00:06:47.780 --> 00:06:49.700]  讓我們做到
[00:06:49.700 --> 00:06:50.740]  還有
[00:06:50.740 --> 00:06:53.660]  他這種釋放的力量
[00:06:53.660 --> 00:06:57.540]  做到的這件事
[00:06:57.540 --> 00:06:58.980]  令我們能夠做到這件事
[00:06:58.980 --> 00:07:00.460]  付很大的代價
[00:07:00.460 --> 00:07:01.420]  你知不知道
[00:07:01.420 --> 00:07:03.900]  然後第三節說什麼
[00:07:03.900 --> 00:07:05.620]  那個代價是用他自己的兒子
[00:07:05.620 --> 00:07:09.580]  用他自己的命來換回來的
[00:07:09.580 --> 00:07:10.620]  所以我們真的
[00:07:10.620 --> 00:07:13.380]  我不知道怎麼可以再強調這種
[00:07:13.380 --> 00:07:15.540]  這麼重要的信息
[00:07:15.540 --> 00:07:17.500]  就是神用他自己的命
[00:07:17.500 --> 00:07:20.820]  來換一個禮物來送給你
[00:07:20.820 --> 00:07:22.180]  這個禮物第一
[00:07:22.180 --> 00:07:23.380]  已經夠貴了
[00:07:23.380 --> 00:07:25.780]  你不可能忽略它了
[00:07:25.780 --> 00:07:26.460]  是不是
[00:07:26.460 --> 00:07:28.500]  他拿自己的命來換的
[00:07:28.500 --> 00:07:30.220]  他付了很大的代價
[00:07:30.220 --> 00:07:32.140]  還有這個禮物對於你來說
[00:07:32.140 --> 00:07:33.460]  是徹底的重要
[00:07:33.460 --> 00:07:34.980]  可以扭轉你的生命的
[00:07:34.980 --> 00:07:35.540]  他說
[00:07:35.540 --> 00:07:36.980]  就是因為你本來
[00:07:36.980 --> 00:07:39.180]  因為肉體的軟弱做不到的
[00:07:39.180 --> 00:07:40.780]  他因為有了聖靈
[00:07:40.780 --> 00:07:41.820]  給了你這個禮物
[00:07:41.820 --> 00:07:42.580]  扭轉了聖靈
[00:07:42.580 --> 00:07:44.460]  作為一個禮物給了你的時候
[00:07:44.460 --> 00:07:46.580]  我們做到了
[00:07:46.580 --> 00:07:48.100]  那有些什麼我們做不到
[00:07:48.100 --> 00:07:49.260]  這裡當然是說到
[00:07:49.260 --> 00:07:49.860]  我們肉體
[00:07:49.860 --> 00:07:52.420]  我們的心靈的捆綁
[00:07:52.420 --> 00:07:53.300]  我很感謝容牧師
[00:07:53.300 --> 00:07:55.660]  剛才我們在聖餐的時候
[00:07:55.660 --> 00:07:57.140]  特別在這裡提醒
[00:07:57.140 --> 00:07:58.060]  在聖經裡面
[00:07:58.060 --> 00:07:59.660]  在禱告裡面提醒我們
[00:07:59.660 --> 00:08:02.660]  很多時候我們給罪捆綁
[00:08:02.660 --> 00:08:04.020]  有時候如果不是罪的話
[00:08:04.020 --> 00:08:04.940]  我們給什麼
[00:08:04.940 --> 00:08:07.820]  我們給我們那些憂慮捆綁
[00:08:07.820 --> 00:08:10.620]  給我們那些煩擾捆綁
[00:08:10.620 --> 00:08:11.540]  或者我們給一些
[00:08:11.540 --> 00:08:14.340]  某一些我們所追尋的東西
[00:08:14.340 --> 00:08:15.260]  可能那樣不是罪
[00:08:15.260 --> 00:08:16.740]  但那樣東西不是神自己
[00:08:16.740 --> 00:08:17.660]  總之那些東西
[00:08:17.660 --> 00:08:19.220]  心裡面總是放不下的
[00:08:19.220 --> 00:08:20.860]  總是要追
[00:08:20.860 --> 00:08:23.260]  佔據多過神自己的東西
[00:08:23.260 --> 00:08:24.540]  捆綁
[00:08:24.540 --> 00:08:25.940]  我們發覺我們生命人生
[00:08:25.940 --> 00:08:28.340]  其實很多被捆綁
[00:08:28.340 --> 00:08:29.340]  當我數出來的時候
[00:08:29.340 --> 00:08:30.380]  你都知道的
[00:08:30.380 --> 00:08:31.340]  就是
[00:08:31.340 --> 00:08:32.060]  我知道
[00:08:32.060 --> 00:08:33.700]  不會是每一樣東西都捆綁你
[00:08:33.700 --> 00:08:34.620]  但是我們差不多
[00:08:34.620 --> 00:08:35.260]  很多時候
[00:08:35.260 --> 00:08:36.580]  甚至我們基督徒
[00:08:36.580 --> 00:08:38.220]  你問你自己
[00:08:38.220 --> 00:08:39.780]  你心底裡面你知道的
[00:08:39.780 --> 00:08:40.860]  某一些東西
[00:08:40.860 --> 00:08:44.380]  事實上纏繞著你的
[00:08:44.380 --> 00:08:46.220]  如果我們直接一點
[00:08:46.220 --> 00:08:46.820]  絕一點
[00:08:46.820 --> 00:08:49.340]  用聖經羅馬書第六章所說的那個
[00:08:49.340 --> 00:08:50.460]  你不用揭過去那裡
[00:08:50.460 --> 00:08:53.180]  羅馬書第六章所用的字眼來說
[00:08:53.180 --> 00:08:53.700]  對不起
[00:08:53.700 --> 00:08:54.620]  羅馬書第六章
[00:08:54.620 --> 00:08:56.140]  神自己用了兩次話
[00:08:56.140 --> 00:08:59.220]  這種叫做罪的奴隸
[00:08:59.220 --> 00:09:00.980]  好不好聽啊這個字
[00:09:00.980 --> 00:09:01.860]  但是聖經是這麼說
[00:09:01.860 --> 00:09:02.860]  我就照這麼說
[00:09:02.860 --> 00:09:04.940]  你做的罪的奴隸
[00:09:04.940 --> 00:09:06.300]  奴隸就是你不喜歡
[00:09:06.300 --> 00:09:07.060]  你都要做
[00:09:07.060 --> 00:09:08.420]  你不想都要做
[00:09:08.420 --> 00:09:10.140]  你就是都想反抗
[00:09:10.140 --> 00:09:10.980]  都沒得反抗
[00:09:10.980 --> 00:09:12.300]  因為條鎖鏈鎖住你
[00:09:12.300 --> 00:09:13.220]  就是要做
[00:09:13.220 --> 00:09:14.460]  你不喜歡做的事
[00:09:14.460 --> 00:09:15.580]  或者你不想做的事
[00:09:15.580 --> 00:09:17.860]  罪有時就是這樣拉住你
[00:09:17.860 --> 00:09:19.020]  你知道不好的
[00:09:19.020 --> 00:09:21.060]  但是拉住你
[00:09:21.060 --> 00:09:21.820]  不同的罪
[00:09:21.820 --> 00:09:22.780]  對於不同的人
[00:09:22.780 --> 00:09:25.020]  都有他自己特別的力量的
[00:09:25.020 --> 00:09:25.940]  有些人
[00:09:25.940 --> 00:09:27.700]  某一樣罪不是他的問題
[00:09:27.700 --> 00:09:29.220]  但是另外一些罪是問題
[00:09:29.220 --> 00:09:30.780]  我不知道有些人對於他來說
[00:09:30.780 --> 00:09:32.380]  情慾是他的問題
[00:09:32.380 --> 00:09:33.180]  拉住他
[00:09:33.180 --> 00:09:34.420]  一出現那些東西的時候
[00:09:34.420 --> 00:09:35.580]  你就滾下去了
[00:09:35.580 --> 00:09:36.900]  有些人說不是的
[00:09:36.900 --> 00:09:38.140]  但是可能你是什麼呢
[00:09:38.140 --> 00:09:39.540]  懶惰是你的問題
[00:09:39.540 --> 00:09:41.140]  有些人是
[00:09:41.140 --> 00:09:42.500]  妒忌是你的問題
[00:09:42.500 --> 00:09:43.620]  是你的罪
[00:09:43.620 --> 00:09:46.060]  有些人脾氣很大的
[00:09:46.060 --> 00:09:47.660]  忍不住自己的怒火
[00:09:47.660 --> 00:09:50.020]  有些人是怨恨
[00:09:50.020 --> 00:09:50.980]  是吧
[00:09:50.980 --> 00:09:51.740]  很多種的
[00:09:51.740 --> 00:09:53.660]  有些人是放縱
[00:09:53.660 --> 00:09:54.380]  有些人是什麼
[00:09:54.380 --> 00:09:55.460]  貪婪
[00:09:55.460 --> 00:09:56.700]  總之我一直數下去
[00:09:56.700 --> 00:09:57.820]  我不需要數完
[00:09:57.820 --> 00:09:58.820]  不過如果我數的時候
[00:09:58.820 --> 00:10:00.300]  突然間中間有一樣東西
[00:10:00.300 --> 00:10:00.660]  咿
[00:10:00.660 --> 00:10:01.540]  這樣刺中你
[00:10:01.540 --> 00:10:02.700]  我告訴你
[00:10:02.700 --> 00:10:04.420]  你知道的
[00:10:04.420 --> 00:10:07.020]  你知道的那樣東西
[00:10:07.020 --> 00:10:10.060]  每次在那樣東西出現的時候
[00:10:10.060 --> 00:10:12.740]  你就像坑一樣滾下去了
[00:10:12.740 --> 00:10:14.260]  那樣東西就是
[00:10:14.260 --> 00:10:18.620]  令你中毒的
[00:10:18.620 --> 00:10:19.540]  很坦白說
[00:10:19.540 --> 00:10:20.620]  很多時候我們就是這樣
[00:10:20.620 --> 00:10:22.340]  沒有這種的自由
[00:10:22.340 --> 00:10:24.100]  沒有自由的時候
[00:10:24.100 --> 00:10:25.060]  好消息了
[00:10:25.060 --> 00:10:26.220]  剛才我們討論的時候
[00:10:26.220 --> 00:10:28.220]  都是說好消息來了
[00:10:28.220 --> 00:10:28.780]  好消息
[00:10:28.780 --> 00:10:31.020]  因為聖靈
[00:10:31.020 --> 00:10:31.700]  有
[00:10:31.700 --> 00:10:33.140]  可以讓我們
[00:10:33.140 --> 00:10:34.260]  釋放了我們
[00:10:34.260 --> 00:10:35.580]  以致我們可以做到
[00:10:35.580 --> 00:10:38.580]  那些本來我們做不到的自由
[00:10:38.580 --> 00:10:39.100]  好
[00:10:39.100 --> 00:10:39.860]  那我知道
[00:10:39.860 --> 00:10:40.820]  弟兄姐妹心裏面說
[00:10:40.820 --> 00:10:41.140]  是啊
[00:10:41.140 --> 00:10:42.060]  我也很想
[00:10:42.060 --> 00:10:43.460]  我很想有一種的自由
[00:10:43.460 --> 00:10:44.580]  怎樣
[00:10:44.580 --> 00:10:45.340]  剛才我們說了
[00:10:45.340 --> 00:10:46.500]  聖經真是好東西
[00:10:46.500 --> 00:10:47.420]  我覺得神的華語
[00:10:47.420 --> 00:10:51.260]  從來沒有在那裏說高調的
[00:10:51.260 --> 00:10:51.940]  他接著就說
[00:10:51.940 --> 00:10:52.260]  好啊
[00:10:52.260 --> 00:10:53.500]  我教你怎麼做
[00:10:53.500 --> 00:10:54.420]  接著就是聖經裏面
[00:10:54.420 --> 00:10:55.940]  所以我們留心看看
[00:10:55.940 --> 00:10:58.020]  羅馬書第八章說怎麼做
[00:10:58.020 --> 00:10:59.100]  首先
[00:10:59.100 --> 00:11:00.060]  聖經說到
[00:11:00.060 --> 00:11:01.620]  為什麼你和我
[00:11:01.620 --> 00:11:02.700]  明明知道
[00:11:02.700 --> 00:11:03.500]  聖經說了
[00:11:03.500 --> 00:11:04.380]  聖靈來了
[00:11:04.380 --> 00:11:05.180]  我們可以
[00:11:05.180 --> 00:11:06.180]  能夠被釋放
[00:11:06.180 --> 00:11:08.660]  我們的肉體不會再令我們做奴隸的
[00:11:08.660 --> 00:11:09.860]  為什麼我們還是好像
[00:11:09.860 --> 00:11:14.900]  正在經歷那種做奴隸的生命呢
[00:11:14.900 --> 00:11:15.620]  有個問題
[00:11:15.620 --> 00:11:18.460]  你做一個自我測試
[00:11:18.460 --> 00:11:19.820]  自我測試
[00:11:19.820 --> 00:11:20.620]  就是
[00:11:20.620 --> 00:11:22.060]  跟著那段聖經
[00:11:22.060 --> 00:11:24.180]  有好幾個
[00:11:24.180 --> 00:11:25.260]  有好幾節聖經
[00:11:25.260 --> 00:11:28.540]  就是一種我叫平衡對比的風格
[00:11:28.540 --> 00:11:29.980]  我現在不是和大家
[00:11:29.980 --> 00:11:31.340]  在那裏研究
[00:11:31.340 --> 00:11:34.180]  在講一些文學的研究題材
[00:11:34.180 --> 00:11:35.180]  但是這裏
[00:11:35.180 --> 00:11:39.140]  我相信神的話語有特別的意義在裏面
[00:11:39.140 --> 00:11:40.580]  你看看第四節
[00:11:40.580 --> 00:11:41.380]  第五節
[00:11:41.380 --> 00:11:41.980]  第六節
[00:11:41.980 --> 00:11:42.580]  第九節
[00:11:42.580 --> 00:11:43.300]  第十三節
[00:11:43.300 --> 00:11:44.980]  這一堆聖經
[00:11:44.980 --> 00:11:46.580]  每一句的寫法
[00:11:46.580 --> 00:11:48.980]  都是一種很平衡的對比
[00:11:48.980 --> 00:11:50.100]  什麼對比呢
[00:11:50.100 --> 00:11:51.860]  一邊是
[00:11:51.860 --> 00:11:53.660]  屬肉體的
[00:11:53.660 --> 00:11:55.740]  屬肉體的人
[00:11:55.740 --> 00:11:57.100]  隨從肉體的
[00:11:57.100 --> 00:11:58.220]  另外一邊就是
[00:11:58.220 --> 00:12:00.060]  屬聖靈的
[00:12:00.060 --> 00:12:01.860]  隨從聖靈的
[00:12:01.860 --> 00:12:03.540]  是不是
[00:12:03.540 --> 00:12:04.820]  體貼聖靈的
[00:12:04.820 --> 00:12:06.220]  你發覺就是這樣了
[00:12:06.220 --> 00:12:07.860]  第四節那裏很簡單
[00:12:07.860 --> 00:12:09.740]  不隨從肉體的
[00:12:09.740 --> 00:12:11.700]  而隨從聖靈的
[00:12:11.700 --> 00:12:12.380]  第五節
[00:12:12.380 --> 00:12:14.420]  隨從肉體的人
[00:12:14.420 --> 00:12:16.300]  隨從聖靈的人
[00:12:16.300 --> 00:12:16.900]  第六節
[00:12:16.900 --> 00:12:18.220]  以肉體為念的
[00:12:18.220 --> 00:12:18.900]  就是說
[00:12:18.900 --> 00:12:22.220]  我覺得這點很好
[00:12:22.220 --> 00:12:24.420]  體貼肉體的
[00:12:24.420 --> 00:12:25.020]  OK
[00:12:25.020 --> 00:12:25.820]  第六節
[00:12:25.820 --> 00:12:27.540]  以體貼聖靈的
[00:12:27.540 --> 00:12:29.220]  就是生命平安
[00:12:29.220 --> 00:12:29.980]  看到嗎
[00:12:29.980 --> 00:12:30.780]  第九節
[00:12:30.780 --> 00:12:32.780]  屬於肉體的
[00:12:32.780 --> 00:12:35.580]  就是屬於聖靈的人
[00:12:35.580 --> 00:12:36.380]  十三節
[00:12:36.380 --> 00:12:39.220]  隨從肉體而活的
[00:12:39.220 --> 00:12:40.100]  必定死
[00:12:40.100 --> 00:12:42.900]  隨靠著聖靈自死身體惡行的
[00:12:42.900 --> 00:12:43.580]  必定活
[00:12:43.580 --> 00:12:44.420]  你看到了嗎
[00:12:44.420 --> 00:12:45.740]  我好沉氣
[00:12:45.740 --> 00:12:46.820]  讀完書就看到了
[00:12:46.820 --> 00:12:48.220]  很平衡的對比
[00:12:48.220 --> 00:12:49.300]  剛剛是一樣的
[00:12:49.300 --> 00:12:50.540]  肉體的
[00:12:50.540 --> 00:12:51.060]  聖靈的
[00:12:51.060 --> 00:12:51.700]  肉體的聖靈
[00:12:51.700 --> 00:12:52.340]  好了
[00:12:52.340 --> 00:12:56.300]  究竟想說什麼
[00:12:56.300 --> 00:12:57.700]  說的就是一樣東西
[00:12:57.700 --> 00:13:01.700]  剛才我們說給自己一個測試
[00:13:01.700 --> 00:13:03.300]  就是
[00:13:03.300 --> 00:13:04.700]  肉體
[00:13:04.700 --> 00:13:05.700]  剛才我們說
[00:13:05.700 --> 00:13:08.700]  在我們的經驗裡面
[00:13:08.700 --> 00:13:10.700]  很真實的
[00:13:10.700 --> 00:13:13.500]  這個也不用我再誇張和強調
[00:13:13.500 --> 00:13:14.700]  你自己知道的
[00:13:14.700 --> 00:13:17.300]  當肉體的罪要引誘你的時候
[00:13:17.300 --> 00:13:18.500]  那種力量
[00:13:18.500 --> 00:13:20.100]  那種強度
[00:13:20.100 --> 00:13:21.900]  那種真實感
[00:13:21.900 --> 00:13:26.500]  那種敏銳和那種無可抗拒的力量
[00:13:26.500 --> 00:13:27.700]  你和我們都經驗過的
[00:13:27.700 --> 00:13:29.100]  是不是
[00:13:29.100 --> 00:13:29.700]  就是
[00:13:29.700 --> 00:13:31.900]  那個引誘力的時候
[00:13:31.900 --> 00:13:32.900]  你發覺
[00:13:32.900 --> 00:13:33.900]  你明知不好
[00:13:33.900 --> 00:13:34.500]  不要不要
[00:13:34.500 --> 00:13:35.300]  又做了
