
[00:00:00.000 --> 00:00:04.480]  各位電影節目大家好
[00:04:44.080 --> 00:04:49.120]  第19章他們來到神的山
[00:04:49.120 --> 00:04:53.840]  19章開始就是要訓誨
[00:04:53.840 --> 00:04:59.920]  在山上摩西領受誡命律例典章之後
[00:04:59.920 --> 00:05:02.880]  就下到山下來吩咐這些百姓
[00:05:02.880 --> 00:05:09.600]  這五章聖經其實很多都是一些教導
[00:05:09.600 --> 00:05:12.480]  一些律例要他們怎樣去生活
[00:05:12.480 --> 00:05:13.680]  怎樣去敬拜
[00:05:13.680 --> 00:05:16.720]  怎樣去遵守屬靈的規矩
[00:05:16.720 --> 00:05:21.440]  蒙救贖的人需要受訓誨
[00:05:21.440 --> 00:05:26.560]  而受訓誨的人需要學敬拜
[00:05:26.560 --> 00:05:30.080]  在最後25章到第40章
[00:05:30.080 --> 00:05:33.280]  我們看到會幕的建造
[00:05:33.280 --> 00:05:38.560]  這個大段落可以分為三個段落
[00:05:38.560 --> 00:05:41.360]  就是一個三文治結構
[00:05:41.360 --> 00:05:44.320]  三文治結構就是兩塊麵包
[00:05:44.320 --> 00:05:47.680]  兩塊麵包就是會幕的敬拜
[00:05:47.680 --> 00:05:53.120]  會幕的敬拜先有會幕的藍圖
[00:05:53.120 --> 00:05:55.520]  25到第30章
[00:05:55.520 --> 00:05:59.680]  然後就有會幕實際的建造
[00:05:59.680 --> 00:06:01.280]  就是35到第40章
[00:06:01.280 --> 00:06:07.360]  而這兩個會幕正統的正確的敬拜
[00:06:07.360 --> 00:06:11.920]  中間就夾雜了一個叫做金牛獨的敬拜
[00:06:11.920 --> 00:06:17.600]  如果你用麵包和那塊肉
[00:06:17.600 --> 00:06:19.200]  這兩塊麵包是好的
[00:06:19.200 --> 00:06:21.120]  就是那塊肉就壞了
[00:06:21.120 --> 00:06:25.200]  那塊肉就是扭曲的敬拜
[00:06:25.200 --> 00:06:29.680]  今天我們來看看32章
[00:06:29.680 --> 00:06:33.200]  32章第一到第十四節
[00:06:33.200 --> 00:06:35.760]  32章第一到第十四節
[00:06:35.760 --> 00:06:38.800]  我們來看看它的劇情是怎樣的呢
[00:06:38.800 --> 00:06:44.400]  基本上以色列人因為摩西上了山
[00:06:44.400 --> 00:06:45.680]  遲遲沒有下來
[00:06:45.680 --> 00:06:51.440]  所以以色列人請亞倫和他們立一個金牛獨
[00:06:51.440 --> 00:06:54.160]  以致他們犯下彌天大罪
[00:06:54.160 --> 00:06:57.440]  耶和神譴責以色列百姓
[00:06:57.440 --> 00:07:00.240]  說他們叛亂
[00:07:00.240 --> 00:07:03.760]  然後神宣佈要滅絕他們
[00:07:03.760 --> 00:07:05.920]  但摩西不肯
[00:07:05.920 --> 00:07:07.440]  摩西不答應
[00:07:07.440 --> 00:07:11.600]  神本來要以摩西重新開始
[00:07:11.600 --> 00:07:17.840]  但摩西求神赦免要恕他的百姓
[00:07:17.840 --> 00:07:21.680]  最終耶和神改變了他的心意
[00:07:21.680 --> 00:07:26.160]  以致他的怒氣被轉少
[00:07:26.160 --> 00:07:32.640]  大家要注意32章其實是在山下發生的事情
[00:07:32.640 --> 00:07:38.240]  摩西和耶和神有三十多天
[00:07:38.240 --> 00:07:41.360]  有四十天但現在還未到
[00:07:41.360 --> 00:07:46.640]  有三十多天在山上彼此溝通
[00:07:46.640 --> 00:07:49.840]  我們來看看這段經文
[00:07:49.840 --> 00:07:52.720]  先講第一節
[00:07:52.720 --> 00:07:55.760]  百姓見摩西前伯下山
[00:07:55.760 --> 00:07:58.320]  就大家聚集到亞倫那裡
[00:07:58.320 --> 00:08:01.520]  對他說:起來為我們做神像
[00:08:01.520 --> 00:08:03.920]  可以在我們面前引路
[00:08:03.920 --> 00:08:07.760]  因為領我們出埃及地的那個摩西
[00:08:07.760 --> 00:08:11.360]  我們不知道他做了什麼事
[00:08:11.360 --> 00:08:17.520]  你看這裡講話的語氣很不尊重
[00:08:17.520 --> 00:08:21.040]  領我們出埃及地的那個摩西
[00:08:21.040 --> 00:08:27.520]  如果你的會友跟你說那個牧師
[00:08:27.520 --> 00:08:30.480]  其實是很不尊重
[00:08:30.480 --> 00:08:34.240]  摩西站在山上接受神的誡命
[00:08:34.240 --> 00:08:36.000]  神的吩咐
[00:08:36.000 --> 00:08:38.800]  在民眾消失了三十多人
[00:08:38.800 --> 00:08:44.000]  而失去主心骨摩西領袖
[00:08:44.000 --> 00:08:48.800]  這群會眾陷入了恐慌
[00:08:48.800 --> 00:08:50.800]  他們前路茫茫
[00:08:50.800 --> 00:08:54.560]  不知道如何面對前路
[00:08:54.560 --> 00:08:59.040]  大家知道群眾就是群眾
[00:08:59.040 --> 00:09:00.880]  群眾需要一個領袖
[00:09:00.880 --> 00:09:03.360]  特別是在曠野的地方
[00:09:03.360 --> 00:09:06.880]  所以這群群眾失去領袖時
[00:09:06.880 --> 00:09:08.960]  他們缺乏信心
[00:09:08.960 --> 00:09:11.840]  他們自我抬頭
[00:09:11.840 --> 00:09:15.920]  所以最終他們沒有辦法面對
[00:09:15.920 --> 00:09:18.960]  他們就起哄
[00:09:18.960 --> 00:09:22.320]  其實這群百姓很可憐
[00:09:22.320 --> 00:09:24.320]  也很無知
[00:09:24.320 --> 00:09:25.920]  為什麼這樣說呢
[00:09:25.920 --> 00:09:29.120]  其實他們在埃及地出來的時候
[00:09:29.120 --> 00:09:32.560]  他們經歷了很多神跡奇事
[00:09:32.560 --> 00:09:34.720]  埃及的十災
[00:09:34.720 --> 00:09:36.640]  如月節
[00:09:36.640 --> 00:09:38.480]  然後過了紅海
[00:09:38.480 --> 00:09:40.240]  過了紅海之後
[00:09:40.240 --> 00:09:44.160]  他們在曠野裡吃馬拿
[00:09:44.160 --> 00:09:45.760]  馬拿其實是神蹟
[00:09:45.760 --> 00:09:48.240]  然後摩西擊盤出水
[00:09:48.240 --> 00:09:50.320]  而他們在曠野裡
[00:09:50.320 --> 00:09:54.320]  經受到雲柱和火柱的帶領
[00:09:54.320 --> 00:09:57.840]  這些全部都是神的大能的彰顯
[00:09:57.840 --> 00:10:01.280]  但是他們過了一會兒
[00:10:01.280 --> 00:10:06.240]  他們就忘記了這位納約的神
[00:10:06.240 --> 00:10:12.000]  以致他們要自己另立一個金牛獨
[00:10:12.000 --> 00:10:16.800]  人有時看東西看不清楚
[00:10:16.800 --> 00:10:20.880]  如果大家以前看過我的視頻
[00:10:20.880 --> 00:10:22.880]  就知道我是戴眼鏡的
[00:10:22.880 --> 00:10:27.040]  我最近做了兩隻眼的白內障手術
[00:10:27.040 --> 00:10:29.040]  現在還未配新的眼鏡
[00:10:29.040 --> 00:10:31.520]  所以醫生說
[00:10:31.520 --> 00:10:34.240]  你現在看遠的東西應該是OK的
[00:10:34.240 --> 00:10:40.240]  看近的東西可能需要再做一隻眼鏡
[00:10:40.240 --> 00:10:41.360]  我現在還未去做
[00:10:41.360 --> 00:10:43.120]  所以我現在看東西
[00:10:43.120 --> 00:10:46.400]  近的東西是有點模糊的
[00:10:46.400 --> 00:10:50.640]  其實人很多時候都有熟齡的白內障
[00:10:50.640 --> 00:10:52.240]  久而久之
[00:10:52.240 --> 00:10:56.000]  就有一個很模糊的鏡片
[00:10:56.000 --> 00:10:59.200]  好像蓋住你的視覺
[00:10:59.200 --> 00:11:03.440]  所以我們需要經常去體會
[00:11:03.440 --> 00:11:05.440]  經常去檢視
[00:11:05.440 --> 00:11:10.880]  甚至求神來做一個熟齡白內障的手術
[00:11:10.880 --> 00:11:16.880]  這班匯眾其實是被自我蒙蔽了
[00:11:16.880 --> 00:11:20.880]  他們看不到前面真正的警方
[00:11:20.880 --> 00:11:24.160]  以致他們做出一些很愚昧的要求
[00:11:24.160 --> 00:11:25.520]  百姓無知
[00:11:25.520 --> 00:11:28.400]  他們來到亞倫的面前
[00:11:28.400 --> 00:11:30.640]  亞倫就是第二把交椅
[00:11:30.640 --> 00:11:33.840]  他叫亞倫來為他做一個神像
[00:11:33.840 --> 00:11:40.240]  但是亞倫沒有去拒絕這個很荒謬的要求
[00:11:40.240 --> 00:11:48.240]  反而說你們去摘下你們妻子兒女以上的金環拿來給我
[00:11:48.240 --> 00:11:56.240]  百姓就都拿摘下他們以上的金環拿來給亞倫
[00:11:56.240 --> 00:12:02.000]  這些金器當然是從埃及人那裡拿回來的
[00:12:02.000 --> 00:12:06.880]  他們這麼多年受奴役被壓榨
[00:12:06.880 --> 00:12:15.200]  所以神就說你們向埃及人討你們過去的補身
[00:12:15.200 --> 00:12:17.680]  所以就拿了這些金銀出來
[00:12:17.680 --> 00:12:22.320]  現在亞倫就說你們拿這些金器給我
[00:12:22.320 --> 00:12:24.320]  然後我替你做什麼呢
[00:12:24.320 --> 00:12:27.360]  我替你煮一個金牛肚
[00:12:27.360 --> 00:12:30.720]  我們看到這個領袖的無能
[00:12:30.720 --> 00:12:34.720]  其實亞倫是第二把交椅
[00:12:34.720 --> 00:12:39.200]  大家應該都知道亞倫是夢神的選照
[00:12:39.200 --> 00:12:42.160]  他是當時的祭司
[00:12:42.160 --> 00:12:46.240]  亞倫是當時的大祭司
[00:12:46.240 --> 00:12:49.600]  所以摩西就管行政
[00:12:49.600 --> 00:12:52.160]  亞倫應該是管屬靈的事
[00:12:52.160 --> 00:13:00.400]  誰知道這一次他糊里糊塗陷入屬靈的危機
[00:13:00.400 --> 00:13:02.400]  是他的無能
[00:13:02.400 --> 00:13:06.720]  因為他的無能帶來了妥協
[00:13:06.720 --> 00:13:10.400]  又因為妥協而帶來了危機
[00:13:10.400 --> 00:13:12.880]  亞倫在第四節說
[00:13:12.880 --> 00:13:17.280]  他從他們手裡接過這些金器
[00:13:17.280 --> 00:13:21.600]  然後就鑄成了一隻牛肚
[00:13:21.600 --> 00:13:25.120]  用雕刻器具造成的
[00:13:25.120 --> 00:13:31.840]  他們就說以色列是使你出埃及地的神
[00:13:31.840 --> 00:13:38.240]  領袖無能做出一個妥協的行動
[00:13:38.240 --> 00:13:43.840]  亞倫在第五節在牛肚的面前捉壇
[00:13:43.840 --> 00:13:48.480]  宣告明日要向耶和華首節
[00:13:48.480 --> 00:13:53.280]  明日清早百姓起來獻梵祭和平安祭
[00:13:53.280 --> 00:13:57.200]  就坐下吃喝起來喚傘
[00:13:57.200 --> 00:14:00.800]  大家如果要看這段經文
[00:14:00.800 --> 00:14:03.040]  要先看看金牛毒是什麼
[00:14:03.040 --> 00:14:08.320]  金牛毒應該是一些仿效周邊
[00:14:08.320 --> 00:14:09.680]  可能是埃及
[00:14:09.680 --> 00:14:12.720]  又可能是周邊的國家
[00:14:12.720 --> 00:14:15.360]  他們異教徒的風俗
[00:14:16.080 --> 00:14:21.120]  用一些動物作為偶像
[00:14:21.120 --> 00:14:23.440]  當作神明去敬拜
[00:14:23.440 --> 00:14:26.800]  古代經常都有
[00:14:26.800 --> 00:14:28.480]  特別是在異教的國家
[00:14:28.480 --> 00:14:30.480]  這是什麼呢?
[00:14:30.480 --> 00:14:35.600]  這似乎是在供奉神
[00:14:35.600 --> 00:14:36.880]  是在敬拜神
[00:14:36.880 --> 00:14:40.320]  因為如果你看這群以色列民
[00:14:40.320 --> 00:14:41.840]  他們說什麼呢?
[00:14:41.840 --> 00:14:45.680]  以色列這是領你們出埃及地的神
[00:14:45.680 --> 00:14:50.320]  是否在暗示耶和華神呢?
[00:14:50.320 --> 00:14:51.840]  是的
[00:14:51.840 --> 00:15:00.080]  亞倫在第五節說明日要向耶和華首節
[00:15:00.080 --> 00:15:03.040]  在牛肚的面前捉壇
[00:15:03.040 --> 00:15:05.040]  向耶和華首節
[00:15:05.040 --> 00:15:09.760]  他們是否當牛肚是耶和華神的代表呢?
[00:15:09.760 --> 00:15:12.320]  是的
[00:15:12.320 --> 00:15:14.320]  所以我們可以說
[00:15:14.320 --> 00:15:20.960]  這是仿效耶和華神而做出的一個像
[00:15:20.960 --> 00:15:26.000]  亞倫用Yahweh這個名稱
[00:15:26.000 --> 00:15:28.640]  其實是神納約的名字
[00:15:28.640 --> 00:15:32.240]  這些百姓沒有用Yahweh這個名稱
[00:15:32.240 --> 00:15:37.920]  他們說這是領你出埃及地的神
[00:15:37.920 --> 00:15:40.480]  這個神就是Elohim
[00:15:40.480 --> 00:15:44.320]  無論你用什麼神的名稱
[00:15:44.320 --> 00:15:49.200]  其實這不是真的代表神
[00:15:49.200 --> 00:15:51.760]  只不過是樣貌
[00:15:51.760 --> 00:15:53.920]  我們中國人有一句話
[00:15:53.920 --> 00:15:55.920]  是掛羊頭賣狗肉
[00:15:55.920 --> 00:15:57.920]  掛著的名字
[00:15:57.920 --> 00:16:03.600]  其實裡面所說的內涵根本不是
[00:16:03.600 --> 00:16:10.000]  詩篇106篇第十九到第二十節說
[00:16:10.000 --> 00:16:13.280]  他們在河列山做了牛肚
[00:16:13.280 --> 00:16:15.280]  叩拜著神的像
[00:16:15.280 --> 00:16:22.560]  如此將他們榮耀的主換成為吃草之牛的像
[00:16:22.560 --> 00:16:25.360]  很明顯這是拜牛像
[00:16:25.360 --> 00:16:30.480]  雖然口中稱祂為神
[00:16:30.480 --> 00:16:36.800]  但實際上他們是在拜牛像
[00:16:36.800 --> 00:16:38.800]  和異教徒沒兩樣
[00:16:38.800 --> 00:16:45.520]  耶羅波安後來重套覆轍
[00:16:45.520 --> 00:16:52.240]  在丹和伯特利兩個地方都設立了金流獨
[00:16:52.240 --> 00:16:54.960]  讓他們去敬拜
[00:16:54.960 --> 00:17:00.400]  代替耶路撒冷首節去敬拜真神
[00:17:00.400 --> 00:17:03.920]  如果你看這段經文
[00:17:03.920 --> 00:17:09.200]  你會發現他們在神明的面前
[00:17:09.200 --> 00:17:13.520]  在牛毒的面前歡呼
[00:17:13.520 --> 00:17:16.000]  在那裡喚灑
[00:17:16.000 --> 00:17:22.400]  在雷歷聖經研讀本裡
[00:17:22.400 --> 00:17:29.680]  喚灑暗示男女之間的玩樂
[00:17:29.680 --> 00:17:37.120]  很可能他們有種酒、狂歡、跳舞
[00:17:37.120 --> 00:17:45.200]  圍繞著金牛獨的野性自我情慾的表達
[00:17:45.200 --> 00:17:50.240]  不知不覺離棄了真神
[00:17:50.240 --> 00:17:58.880]  如果你看金牛獨事件違背了第二屆
[00:17:58.880 --> 00:18:02.400]  第二屆不可以雕刻牛像
[00:18:02.400 --> 00:18:08.880]  第二屆已經違反了
[00:18:08.880 --> 00:18:13.280]  也違反了第三屆
[00:18:13.280 --> 00:18:16.880]  不可以妄稱耶和華神的名
[00:18:17.600 --> 00:18:19.600]  不可以妄稱耶和華神的名
[00:18:19.600 --> 00:18:23.600]  他們現在稱牛毒為耶和華神
[00:18:23.600 --> 00:18:25.600]  是否妄稱神的名?
[00:18:25.600 --> 00:18:30.640]  他們也違反了基本的第一屆
[00:18:30.640 --> 00:18:34.800]  不可以敬拜別的神
[00:18:34.800 --> 00:18:36.800]  剛才我們說了
[00:18:36.800 --> 00:18:40.800]  金牛獨是仿效耶和華神的信仰
[00:18:41.360 --> 00:18:47.440]  但他們現在是敬拜耶和華神
[00:18:47.440 --> 00:18:49.440]  不是
[00:18:49.440 --> 00:18:52.320]  他們看的是牛毒
[00:18:52.320 --> 00:18:55.120]  雖然他們口中說是耶和華神
[00:18:55.120 --> 00:18:57.840]  但他們敬拜的是牛毒
[00:18:57.840 --> 00:19:01.360]  神明確說不可以雕刻牛像
[00:19:01.360 --> 00:19:03.360]  不可以有另外的神
[00:19:03.360 --> 00:19:07.680]  所以他們是敬拜另外的神
[00:19:07.680 --> 00:19:10.160]  違反了第一屆
[00:19:10.160 --> 00:19:14.800]  真神的信仰其實是啟示的信仰
[00:19:14.800 --> 00:19:16.800]  不是你造出來的
[00:19:16.800 --> 00:19:18.800]  牛毒是他們自己造出來的
[00:19:18.800 --> 00:19:20.800]  所以有一句說話
[00:19:20.800 --> 00:19:24.400]  真神造人假神人造
[00:19:24.400 --> 00:19:28.720]  真神找人假神人找
[00:19:28.720 --> 00:19:33.680]  人找回來的不是啟示的信仰
[00:19:33.680 --> 00:19:35.680]  是人找回來的
[00:19:35.680 --> 00:19:42.080]  他們將耶和華神的信仰和牛像的敬拜融合在一起
[00:19:42.080 --> 00:19:44.880]  其實不是純正的
[00:19:44.880 --> 00:19:46.880]  這就是混合主義
[00:19:46.880 --> 00:19:50.480]  我們要問一個基本的問題
[00:19:50.480 --> 00:19:55.200]  亞倫為何答應百姓無理的要求呢?
[00:19:55.200 --> 00:19:58.000]  他其實是一個屬靈的領袖
[00:19:58.000 --> 00:19:59.040]  他應該知道的
[00:19:59.040 --> 00:20:02.560]  亞倫知不知道自己做的事情是錯的呢?
[00:20:02.560 --> 00:20:04.560]  我相信他知道的
[00:20:04.560 --> 00:20:10.320]  因為後來他和摩西解釋的時候
[00:20:10.320 --> 00:20:12.320]  辯解他為什麼會這樣做的時候
[00:20:12.320 --> 00:20:17.520]  他也知道是推了責任給匯眾
[00:20:17.520 --> 00:20:19.520]  所以他知道這件事是惡的
[00:20:19.520 --> 00:20:23.280]  他說百姓專注作惡
[00:20:23.280 --> 00:20:25.280]  你知道的
[00:20:25.280 --> 00:20:29.360]  他們對我說要做一個神像
[00:20:29.360 --> 00:20:34.880]  後來他拿了金銀在二十四節說
[00:20:34.880 --> 00:20:36.880]  他們就吸了我
[00:20:36.880 --> 00:20:40.080]  然後我就把金銀拿在火裡
[00:20:40.080 --> 00:20:42.800]  然後這牛毒便出來了
[00:20:42.800 --> 00:20:47.200]  大家去看這段經文也覺得很搞笑
[00:20:47.200 --> 00:20:50.160]  你把金氣放進去
[00:20:50.160 --> 00:20:52.160]  那隻牛毒就出來
[00:20:52.160 --> 00:20:54.160]  這麼簡單這麼神奇
[00:20:54.160 --> 00:20:58.160]  所以亞倫知道是錯的
[00:20:58.160 --> 00:21:00.960]  為什麼他仍然要繼續做呢?
[00:21:00.960 --> 00:21:05.760]  因為群眾的壓力
[00:21:05.760 --> 00:21:10.160]  後來因這件事被殺的有三千人
[00:21:10.160 --> 00:21:13.360]  我相信這三千人是始作俑者
[00:21:13.360 --> 00:21:16.960]  這三千人都是搞手
[00:21:16.960 --> 00:21:18.960]  如果這三千人面對著你
[00:21:18.960 --> 00:21:22.160]  要求你要做一件事
[00:21:22.160 --> 00:21:24.160]  你敢不做嗎?
[00:21:24.160 --> 00:21:26.160]  你不做的話
[00:21:26.160 --> 00:21:28.160]  你會有生命危險
[00:21:28.160 --> 00:21:34.800]  所以我相信亞倫是因為群眾的壓力妥協
[00:21:34.800 --> 00:21:38.800]  也因為自己的生命會受到危險
[00:21:38.800 --> 00:21:41.600]  很可惜是吧?
[00:21:41.600 --> 00:21:44.720]  亞倫沒有擔當
[00:21:44.720 --> 00:21:47.920]  他在最需要的時候沒有站起來
[00:21:47.920 --> 00:21:51.840]  所以約翰·馬克斯威爾曾經說過一句話
[00:21:51.840 --> 00:21:55.440]  Everything rises and falls on leadership
[00:21:55.440 --> 00:22:01.840]  教會的存亡存在於領袖是好還是壞
[00:22:01.840 --> 00:22:07.120]  簡單來說就是領袖定乾坤
[00:22:07.120 --> 00:22:09.120]  大家同意嗎?
[00:22:09.120 --> 00:22:13.600]  其實我覺得有很多教會之所以分裂
[00:22:13.600 --> 00:22:16.880]  很多教會之所以沒落
[00:22:16.880 --> 00:22:21.280]  很多教會之所以冷淡死氣沉沉
[00:22:21.280 --> 00:22:24.640]  很多時候是因為缺乏了領袖
[00:22:24.640 --> 00:22:28.240]  好的領袖、熟領的領袖、有擔當的領袖
[00:22:28.240 --> 00:22:33.600]  知道如何帶領弟兄姊妹向前走的領袖
[00:22:33.600 --> 00:22:40.000]  如果沒有好的領袖就像核子領核子
[00:22:40.000 --> 00:22:42.240]  亦如無頭蒼蠅
[00:22:42.240 --> 00:22:45.440]  四處轉來轉去
[00:22:45.440 --> 00:22:47.440]  原地打滾
[00:22:47.440 --> 00:22:53.120]  所以我們做主的牧人
[00:22:53.120 --> 00:22:55.920]  領袖可以有很多層面
[00:22:55.920 --> 00:22:59.280]  可以做教會領袖帶領全教會
[00:22:59.280 --> 00:23:01.280]  也可以是團契領袖
[00:23:01.280 --> 00:23:03.280]  也可以是小組領袖
[00:23:03.280 --> 00:23:05.280]  可以是師班領袖
[00:23:05.280 --> 00:23:08.480]  總之我們做領袖要有擔當
[00:23:08.480 --> 00:23:12.320]  最重要是有熟齡的體見
[00:23:12.320 --> 00:23:18.240]  而又肯面對壓力時仍然堅持到底
[00:23:18.240 --> 00:23:21.280]  因為真正的領袖是要向神負責
[00:23:21.280 --> 00:23:28.720]  金牛道事件讓我們看到我們今天需要有什麼注意
[00:23:28.720 --> 00:23:35.600]  我們回到開始時說George Bonner的2020年的調查
[00:23:35.600 --> 00:23:37.600]  混合主義
[00:23:37.600 --> 00:23:41.760]  混合主義的問題我們要小心
[00:23:41.760 --> 00:23:48.800]  有太多時候我們會接觸一些怪羊求賣狗肉
[00:23:48.800 --> 00:23:51.360]  有時他們說的是屬靈的說話
[00:23:51.360 --> 00:23:54.240]  但他們說的屬靈的說話是有偏差的
[00:23:54.240 --> 00:23:59.040]  從神的話語去驗證時會發現他們是出錯的
[00:23:59.040 --> 00:24:04.800]  所以我們自己也要在神的話語裡好好去紮根
[00:24:04.800 --> 00:24:11.040]  否則我們被這些假師傅以假論真
[00:24:11.040 --> 00:24:13.760]  有少少真有很多都假的
[00:24:13.760 --> 00:24:17.520]  令自己一頭煙
[00:24:17.520 --> 00:24:25.600]  小心今天的金牛道事件其實是混合主義的危機
[00:24:25.600 --> 00:24:31.680]  我們在世上遇到很多世俗的事物
[00:24:31.680 --> 00:24:37.040]  在教會裡有時這些屬世的東西會衝進來
[00:24:37.040 --> 00:24:41.840]  混在一起我們要小心
[00:24:41.840 --> 00:24:47.280]  也要小心不要被道德治療自然神論影響我們
[00:24:47.280 --> 00:24:57.520]  金牛毒這東西現在很多人把它變成拜金主義
[00:24:57.520 --> 00:25:00.720]  成功神學成功病毒
[00:25:00.720 --> 00:25:02.720]  我覺得也對的
[00:25:03.040 --> 00:25:05.520]  其實很多時候人
[00:25:05.520 --> 00:25:09.280]  如果你看出乃及記的百姓
[00:25:09.280 --> 00:25:11.280]  其實他們是為了自己的安全
[00:25:11.280 --> 00:25:13.280]  為了自己的保障
[00:25:13.280 --> 00:25:15.280]  為了自己的穩妥
[00:25:15.280 --> 00:25:20.960]  然後找金牛毒出來做他們的帶領者
[00:25:20.960 --> 00:25:25.440]  今天人找什麼來代替神呢
[00:25:25.440 --> 00:25:27.440]  很多時候就是找金錢
[00:25:27.440 --> 00:25:29.440]  找成功
[00:25:29.440 --> 00:25:32.160]  找一些我們可以靠的靠山
[00:25:32.160 --> 00:25:37.760]  而金錢財富可能是其中一個很重要的
