
[00:00:00.000 --> 00:00:08.920]  今天和大家一起分享的經文是《若爾蘇》第二章
[00:07:26.960 --> 00:07:31.160]  你知道在加拿大天氣比較清涼清爽
[00:07:31.160 --> 00:07:33.560]  流汗的機會少很多
[00:07:33.560 --> 00:07:36.360]  他因為有了體檢這樣的情況
[00:07:36.360 --> 00:07:39.360]  以為不用洗衣服
[00:07:39.360 --> 00:07:41.360]  一排穿回那套衣服
[00:07:41.360 --> 00:07:44.160]  大家都不會覺得有什麼問題
[00:07:44.160 --> 00:07:46.760]  但是久而久之
[00:07:46.760 --> 00:07:49.360]  他的身體經常走近他
[00:07:49.360 --> 00:07:51.560]  有一種很獨特的體味
[00:07:51.560 --> 00:07:53.960]  你又不可以說他臭
[00:07:53.960 --> 00:07:55.960]  但是總之有一種呃
[00:07:55.960 --> 00:07:58.160]  你又不是很想坐他旁邊
[00:07:58.160 --> 00:07:59.960]  不過他又和我相識
[00:07:59.960 --> 00:08:01.960]  所以經常坐在我旁邊
[00:08:01.960 --> 00:08:05.160]  但是他一直都不洗衣服
[00:08:05.160 --> 00:08:09.560]  洗衣服的次數我相信一個月一次左右
[00:08:09.560 --> 00:08:11.560]  我猜的
[00:08:11.560 --> 00:08:14.560]  我有次問他什麼時候洗衣服
[00:08:14.560 --> 00:08:15.960]  他又不回答我
[00:08:15.960 --> 00:08:17.960]  直到有一次
[00:08:17.960 --> 00:08:22.360]  他真的要去參加一個面試
[00:08:22.360 --> 00:08:23.960]  沒辦法
[00:08:23.960 --> 00:08:26.960]  依然穿平時穿的衣服
[00:08:26.960 --> 00:08:28.560]  於是怎麼樣
[00:08:28.560 --> 00:08:30.960]  他就要穿一件襯衫
[00:08:30.960 --> 00:08:32.160]  穿一條領帶
[00:08:32.160 --> 00:08:33.760]  穿一條西褲
[00:08:33.760 --> 00:08:35.160]  他就怎麼樣
[00:08:35.160 --> 00:08:36.760]  我聽他後來說
[00:08:36.760 --> 00:08:38.560]  今天真的頭都赤了
[00:08:38.560 --> 00:08:39.560]  我說什麼頭赤
[00:08:39.560 --> 00:08:41.160]  要找回一件襯衫
[00:08:41.160 --> 00:08:43.160]  找回一條西褲出來都很困難
[00:08:43.160 --> 00:08:44.360]  我說有多困難
[00:08:44.360 --> 00:08:45.360]  因為衣櫃拿了
[00:08:45.360 --> 00:08:45.960]  他說不是
[00:08:45.960 --> 00:08:47.760]  要找回在那個洗衣籃
[00:08:47.760 --> 00:08:49.760]  那個洗衣籃的底部
[00:08:49.760 --> 00:08:50.760]  找回它出來
[00:08:50.760 --> 00:08:53.560]  然後拿去洗衣機洗
[00:08:53.560 --> 00:08:54.360]  洗完它
[00:08:54.360 --> 00:08:55.560]  馬上就這樣
[00:08:55.560 --> 00:08:56.560]  登直了
[00:08:56.560 --> 00:08:57.560]  他就跟著吹乾
[00:08:57.560 --> 00:08:58.560]  就拿出來穿
[00:08:58.560 --> 00:08:59.560]  大家好
[00:08:59.560 --> 00:09:01.560]  為什麼人是這樣
[00:09:01.560 --> 00:09:03.560]  搞到要這樣的地步
[00:09:03.560 --> 00:09:05.160]  無非都是因為人
[00:09:05.160 --> 00:09:08.560]  本身就有一種天然的惰性
[00:09:08.560 --> 00:09:09.560]  很多事情
[00:09:09.560 --> 00:09:11.160]  當他習慣了
[00:09:11.160 --> 00:09:12.360]  反正都穿著了
[00:09:12.360 --> 00:09:13.560]  覺得舒服
[00:09:13.560 --> 00:09:15.160]  習慣了的時候
[00:09:15.160 --> 00:09:16.960]  他就懶去處理
[00:09:16.960 --> 00:09:20.160]  於是乎長期都穿著那套衣服
[00:09:20.160 --> 00:09:21.960]  除非真的迫不得已
[00:09:21.960 --> 00:09:25.560]  到了一個不可以再逃避的情況之下
[00:09:25.560 --> 00:09:28.360]  他才去找回一套
[00:09:28.360 --> 00:09:29.760]  不知道塞了多久
[00:09:29.760 --> 00:09:32.160]  套了多久的衣服出來穿
[00:09:32.160 --> 00:09:34.560]  猶大國的人
[00:09:34.560 --> 00:09:39.160]  他們在犯罪的淑寧的狀態裏面
[00:09:39.160 --> 00:09:42.760]  已經進入了一個麻木的狀態
[00:09:42.760 --> 00:09:45.760]  他和耶和華神的關係
[00:09:45.760 --> 00:09:48.560]  也都處於一種僵化的階段
[00:09:48.560 --> 00:09:51.960]  已經長期沒有改變過了
[00:09:51.960 --> 00:09:53.360]  你說他有沒有侍奉
[00:09:53.360 --> 00:09:54.560]  有沒有去見憲祖
[00:09:54.560 --> 00:09:56.160]  他有 他做足的
[00:09:56.160 --> 00:09:58.960]  不過問題是心不到
[00:09:58.960 --> 00:10:00.960]  在這樣的情況之下
[00:10:00.960 --> 00:10:04.560]  上帝真的很想能夠糾正這個現象
[00:10:04.560 --> 00:10:07.760]  因為其實這種不是一個健康的關係
[00:10:07.760 --> 00:10:09.160]  一個健康的關係
[00:10:09.160 --> 00:10:10.560]  不是約職約離
[00:10:10.560 --> 00:10:13.560]  或者不用見定期
[00:10:13.560 --> 00:10:15.960]  真的去獻祭就算了
[00:10:15.960 --> 00:10:19.560]  就好像一個父母和子女的關係
[00:10:19.560 --> 00:10:22.560]  不是因為子女賺到錢
[00:10:22.560 --> 00:10:24.760]  然後定期給父母一些錢
[00:10:24.760 --> 00:10:26.760]  但是對父母完全不關心
[00:10:26.760 --> 00:10:28.160]  不秋不採
[00:10:28.160 --> 00:10:32.360]  作為父母都認為這種關係是不正常的
[00:10:32.360 --> 00:10:33.960]  那需要怎樣去修補
[00:10:33.960 --> 00:10:37.160]  就同樣好像耶和華上帝一樣
[00:10:37.160 --> 00:10:40.960]  很希望和南國猶太國的國民
[00:10:40.960 --> 00:10:46.560]  他們重新建立健康的淑寧的關係
[00:10:46.560 --> 00:10:50.560]  那這個就正正是上帝做的工作
[00:10:50.560 --> 00:10:53.360]  所以上帝在這樣的情況之下
[00:10:53.360 --> 00:10:54.760]  之前我們已經看過
[00:10:54.760 --> 00:10:57.960]  從第一章上帝已經進行了三次
[00:10:57.960 --> 00:11:02.160]  鬆開他們的心裡面那種麻木的工作
[00:11:02.160 --> 00:11:04.760]  繼而上帝真的下了重藥
[00:11:04.760 --> 00:11:08.560]  真的有蝗蟲有旱災
[00:11:08.560 --> 00:11:10.960]  來去燒毀他們的東西
[00:11:10.960 --> 00:11:13.160]  甚至進入到家門裡面
[00:11:13.160 --> 00:11:14.960]  進入到家當中
[00:11:14.960 --> 00:11:16.560]  貼到身上了
[00:11:16.560 --> 00:11:17.760]  在這樣的時候
[00:11:17.760 --> 00:11:20.760]  導致到他們真的無所適從
[00:11:20.760 --> 00:11:23.960]  臉都變白的情況之下
[00:11:23.960 --> 00:11:25.760]  究竟這樣的情況
[00:11:25.760 --> 00:11:28.360]  他們怎樣去處理好呢?
[00:11:28.360 --> 00:11:30.760]  他們也可以說是六神無主
[00:11:30.760 --> 00:11:32.760]  沒有辦法去繼續處理
[00:11:32.760 --> 00:11:34.360]  就在這個時候
[00:11:34.360 --> 00:11:38.560]  上帝就為他們炮製了
[00:11:38.560 --> 00:11:43.760]  一份很好的一個更新的機會
[00:11:43.760 --> 00:11:45.960]  這個就在我們今天所看的
[00:11:45.960 --> 00:11:49.960]  第十五節的經文開始所介紹
[00:11:49.960 --> 00:11:52.160]  在第十五節裡面
[00:11:52.160 --> 00:11:54.160]  和第十六節的當中
[00:11:54.160 --> 00:11:55.760]  我們會發現到
[00:11:55.760 --> 00:11:57.760]  原來他所說的話
[00:11:57.760 --> 00:12:01.560]  和前文第一章第十四節所說
[00:12:01.560 --> 00:12:05.760]  呼召當時的南郊猶大國的子民
[00:12:05.760 --> 00:12:09.160]  去參加一個禁食聖會的內容
[00:12:09.160 --> 00:12:12.360]  是非常之相似的
[00:12:12.360 --> 00:12:14.560]  不過不同之處是什麼呢?
[00:12:14.560 --> 00:12:18.160]  在前文第一章第十四節裡面
[00:12:18.160 --> 00:12:20.560]  在裡面所談到的是
[00:12:20.560 --> 00:12:23.960]  上帝是對當時南郊人民當中
[00:12:23.960 --> 00:12:27.160]  那種屬靈的生命狀況
[00:12:27.160 --> 00:12:30.560]  處於一種非常不滿意的情況之下
[00:12:30.560 --> 00:12:34.160]  而發出叫他們去參加這個
[00:12:34.160 --> 00:12:37.560]  啊
[00:12:37.560 --> 00:12:40.360]  就是嚴肅會
[00:12:40.360 --> 00:12:41.760]  簡單來說上帝說
[00:12:41.760 --> 00:12:44.360]  你再做這些這樣的憲制都無謂
[00:12:44.360 --> 00:12:47.560]  你不如收起來停了它
[00:12:47.560 --> 00:12:49.160]  什麼都不要做了
[00:12:49.160 --> 00:12:50.960]  再做都是多餘的
[00:12:50.960 --> 00:12:53.160]  在那個時候上帝叫他們去參
[00:12:53.160 --> 00:12:55.360]  去舉行這個嚴肅會
[00:12:55.360 --> 00:12:57.760]  但是來到今時今日這一節
[00:12:57.760 --> 00:13:00.960]  第二章第十五至十六節的時候
[00:13:00.960 --> 00:13:03.960]  就已經是經歷了一連串的
[00:13:03.960 --> 00:13:09.360]  蝗蟲或者旱災的天災的行動了
[00:13:09.360 --> 00:13:11.960]  上帝又再次叫他們
[00:13:11.960 --> 00:13:14.160]  去舉行這個嚴肅會
[00:13:14.160 --> 00:13:15.560]  那麼這個嚴肅會
[00:13:15.560 --> 00:13:18.760]  又有些什麼特別之處呢?
[00:13:18.760 --> 00:13:22.360]  那麼一會兒我們會再詳細再仔細分析
[00:13:22.360 --> 00:13:24.760]  不過在一開始第十五節裡面
[00:13:24.760 --> 00:13:27.360]  又說了另一樣東西給我們知道
[00:13:27.360 --> 00:13:28.760]  在這裡說什麼呢?
[00:13:28.760 --> 00:13:33.360]  上帝要當時的先知約爾就這樣說
[00:13:33.360 --> 00:13:35.560]  向當時的南國人
[00:13:35.560 --> 00:13:39.160]  要他們在石安的當中吹角
[00:13:39.160 --> 00:13:42.560]  石安其實是指到耶路撒冷
[00:13:42.560 --> 00:13:44.360]  在當中去吹角
[00:13:44.360 --> 00:13:48.560]  咦?這個話又好像似曾相識看過的
[00:13:48.560 --> 00:13:49.760]  因為在不遠
[00:13:49.760 --> 00:13:53.560]  剛剛我們所看的第二章第一節裡面
[00:13:53.560 --> 00:13:57.960]  就是說到原來上帝要求
[00:13:57.960 --> 00:14:01.960]  當時在石安耶路撒冷城的人
[00:14:01.960 --> 00:14:03.760]  他們吹角
[00:14:03.760 --> 00:14:06.760]  但是在二章第一節裡面的吹角
[00:14:06.760 --> 00:14:11.560]  是為了他們面對將要看到的一連串
[00:14:11.560 --> 00:14:15.960]  步步進逼的這些天然災害
[00:14:15.960 --> 00:14:19.960]  進入到去耶路撒冷的方向
[00:14:19.960 --> 00:14:21.360]  簡單的說
[00:14:21.360 --> 00:14:25.560]  二章第一節是一個呼喚他們進入一個屬靈的
[00:14:25.560 --> 00:14:29.160]  征戰的一個號角
[00:14:29.160 --> 00:14:31.560]  我們在之前第二章第一節說過
[00:14:31.560 --> 00:14:36.360]  吹角有兩個很常見的原因
[00:14:36.360 --> 00:14:43.360]  第一個原因就是他們被呼召去預備打一場戰爭
[00:14:43.360 --> 00:14:46.760]  因為敵人快要進入到他們當中
[00:14:46.760 --> 00:14:49.360]  但是另一個常見的原因就是
[00:14:49.360 --> 00:14:52.360]  在這個聖會的時間的開頭
[00:14:52.360 --> 00:14:57.760]  呼召那些人來一起參加這個聖會
[00:14:57.760 --> 00:15:04.160]  就好像崇拜我們每一次有的呼召的時間
[00:15:04.160 --> 00:15:05.760]  也是這樣的原因
[00:15:05.760 --> 00:15:11.560]  一開始我們先召喚所有的信徒來一起敬拜
[00:15:11.560 --> 00:15:14.560]  所以在這個情況之下
[00:15:14.560 --> 00:15:15.960]  簡單的說
[00:15:15.960 --> 00:15:18.960]  在前文第二章第一節
[00:15:18.960 --> 00:15:23.160]  是要求他們進入一個備戰狀態的警號
[00:15:23.160 --> 00:15:29.160]  所以一般被視為要進行一連串的抵抗的行動
[00:15:29.160 --> 00:15:31.360]  但是能不能做到呢?
[00:15:31.360 --> 00:15:35.160]  在聖經裡面我們看到他們根本束手無策
[00:15:35.160 --> 00:15:37.160]  只能夠告訴我們知道
[00:15:37.160 --> 00:15:40.360]  他們在那一刻只是看到耶和華
[00:15:40.360 --> 00:15:42.360]  在他們的日子之下
[00:15:42.360 --> 00:15:49.360]  帶來他們一連串的無奈無助無能的感受
[00:15:49.360 --> 00:15:53.560]  但是來到這裡卻只是呼召他們做什麼
[00:15:53.560 --> 00:15:55.360]  第十五節我們看看
[00:15:55.360 --> 00:15:57.960]  叫他們吹起這個號角之後
[00:15:57.960 --> 00:16:01.960]  分定禁食的日子宣告嚴肅會
[00:16:01.960 --> 00:16:05.360]  原來在這裡是叫他們來參加嚴肅會
[00:16:05.360 --> 00:16:09.360]  之前的吹角是為了打仗應負責攻擊
[00:16:09.360 --> 00:16:11.360]  當然那個攻擊其實也是耶和華
[00:16:11.360 --> 00:16:15.360]  在耶和華的日子上帝要來的時候的情況
[00:16:15.360 --> 00:16:21.960]  但是這一次是呼籲他們參加和上帝一起的嚴肅聖會
[00:16:21.960 --> 00:16:23.760]  簡單的說
[00:16:23.760 --> 00:16:26.160]  無論在第二章第一節
[00:16:26.160 --> 00:16:29.560]  那裡說到耶和華正要來了
[00:16:29.560 --> 00:16:33.160]  他帶著他的千兵萬馬
[00:16:33.160 --> 00:16:37.560]  正要來到以色列猶太國的國民當中
[00:16:37.560 --> 00:16:41.560]  是一種接近上帝越吹越近的一個狀態
[00:16:41.560 --> 00:16:44.160]  而來到這裡上帝呼籲他們
[00:16:44.160 --> 00:16:48.160]  也進入了和上帝有一個接近的時間
[00:16:48.160 --> 00:16:50.760]  所以簡單來說吹號角
[00:16:50.760 --> 00:16:53.160]  無論是戰爭的場面也好
[00:16:53.160 --> 00:16:58.360]  還是在這個聖會的情況也好
[00:16:58.360 --> 00:17:00.960]  在若爾仙之書裡面
[00:17:00.960 --> 00:17:03.960]  其實同樣帶出一個主題
[00:17:03.960 --> 00:17:06.760]  就是接近耶和華
[00:17:06.760 --> 00:17:12.560]  你是想耶和華主動帶著威脅的兵馬來接近你
[00:17:12.560 --> 00:17:16.160]  還是你自己主動來到上帝的面前
[00:17:16.160 --> 00:17:20.360]  和上帝有一個反思接近的聚會呢?
[00:17:20.360 --> 00:17:25.960]  這個正正就是在第十五至十六節裡面的特點
[00:17:25.960 --> 00:17:28.760]  如果剛才我們也開始說過
[00:17:28.760 --> 00:17:31.160]  在這裡說到第十五至十六節
[00:17:31.160 --> 00:17:33.960]  是叫他們來參加一個嚴肅會
[00:17:33.960 --> 00:17:38.560]  和在前文第一章十四節的介紹是很類似的
[00:17:38.560 --> 00:17:42.360]  如果我們將這兩節的經文拼在一起看
[00:17:42.360 --> 00:17:43.560]  又會怎麼樣呢?
[00:17:43.560 --> 00:17:47.960]  或者我們看看第一章第十四節說的經文是什麼呢?
[00:17:47.960 --> 00:17:49.960]  我們作為一個比較
[00:17:49.960 --> 00:17:52.360]  第一章第十四節這樣說
[00:17:52.360 --> 00:17:55.760]  你們要分定禁食的日子
[00:17:55.760 --> 00:17:57.760]  宣告嚴肅會
[00:17:57.760 --> 00:18:01.360]  朝聚長老和國中的一切居民
[00:18:01.360 --> 00:18:07.560]  到耶和華你們上帝的殿向耶和華哀求
[00:18:07.560 --> 00:18:09.560]  這個是第一章十四節所說的
[00:18:09.560 --> 00:18:10.960]  但是我們去看看
[00:18:10.960 --> 00:18:14.360]  第一章第十五節和第十六節說了些什麼呢?
[00:18:14.360 --> 00:18:15.160]  很類似的
[00:18:15.160 --> 00:18:16.960]  留意是相同的字眼
[00:18:16.960 --> 00:18:20.560]  他說你們要在石安崔國
[00:18:20.560 --> 00:18:22.760]  分定禁食的日子
[00:18:22.760 --> 00:18:25.560]  宣告嚴肅會
[00:18:25.560 --> 00:18:27.360]  聚集眾民
[00:18:27.360 --> 00:18:29.760]  使會眾自見
[00:18:29.760 --> 00:18:31.560]  朝聚老者
[00:18:31.560 --> 00:18:34.360]  聚集孩童和吃奶的
[00:18:34.360 --> 00:18:37.160]  使新郎出來洞房
[00:18:37.160 --> 00:18:40.360]  新婦出來內室
[00:18:40.360 --> 00:18:41.760]  大家有沒有留意到
[00:18:41.760 --> 00:18:44.560]  其實這裡所用的動詞
[00:18:44.560 --> 00:18:46.760]  其實都很類似的
[00:18:46.760 --> 00:18:50.760]  包括了要他們分定禁食
[00:18:50.760 --> 00:18:52.760]  這個這樣的行動
[00:18:52.760 --> 00:18:57.560]  分定其實就是要他們進行這個成結
[00:18:57.560 --> 00:19:02.960]  然後叫他們進入禁食的時間
[00:19:02.960 --> 00:19:03.960]  然後怎樣呢?
[00:19:03.960 --> 00:19:05.960]  宣告
[00:19:05.960 --> 00:19:07.360]  宣告做什麼?
[00:19:07.360 --> 00:19:10.960]  叫他們來做一個嚴肅會
[00:19:10.960 --> 00:19:11.760]  一樣的
[00:19:11.760 --> 00:19:12.760]  然後再怎樣?
[00:19:12.760 --> 00:19:16.360]  朝聚一些人來一起參與
[00:19:16.360 --> 00:19:20.360]  不過雖然動詞是一樣
[00:19:20.360 --> 00:19:23.560]  但是在裡面所提及的內容
[00:19:23.560 --> 00:19:25.560]  它有些分別
[00:19:25.560 --> 00:19:27.360]  在第一章第十四節裡面
[00:19:27.360 --> 00:19:31.560]  所說對朝聚的是長老和國中的一切居民
[00:19:31.560 --> 00:19:33.760]  一個很籠統的說法
[00:19:33.760 --> 00:19:37.160]  但長老依然是其中一個主要的部分
[00:19:37.160 --> 00:19:39.960]  但是來到第十五節和十六節
[00:19:39.960 --> 00:19:41.760]  我們留意一下特別第十六節
[00:19:41.760 --> 00:19:45.360]  這個說朝聚眾民一個廣泛的說法之後
[00:19:45.360 --> 00:19:47.760]  他有一個行動
[00:19:47.760 --> 00:19:49.360]  首先要自結
[00:19:49.360 --> 00:19:52.560]  這次來到是要反省的
[00:19:52.560 --> 00:19:56.560]  這次來到不是只是純粹來參加聚會一下
[00:19:56.560 --> 00:19:58.160]  而是要去反省
[00:19:58.160 --> 00:19:59.960]  要希望將你的熟練生命
[00:19:59.960 --> 00:20:02.960]  重新歸於聖結的位置
[00:20:02.960 --> 00:20:06.760]  但是人物就有更詳盡的介紹了
[00:20:06.760 --> 00:20:08.360]  除了老者
[00:20:08.360 --> 00:20:12.360]  老者其實和前文的長老是同一個字眼
[00:20:12.360 --> 00:20:13.360]  然後怎樣?
[00:20:13.360 --> 00:20:19.160]  還要朝聚另外孩童和吃奶的
[00:20:19.160 --> 00:20:23.760]  這些簡直是不由自己決定的人
[00:20:23.760 --> 00:20:24.960]  連小朋友也去參加
[00:20:24.960 --> 00:20:27.160]  參加這些嚴肅會
[00:20:27.160 --> 00:20:30.160]  回崇拜大人就可以了
[00:20:30.160 --> 00:20:34.960]  主要崇拜的場地
[00:20:34.960 --> 00:20:37.360]  大人參加小朋友被遣散
[00:20:37.360 --> 00:20:39.160]  去到小房間任他們玩
[00:20:39.160 --> 00:20:39.760]  是不是這樣?
[00:20:39.760 --> 00:20:40.560]  不是的
[00:20:40.560 --> 00:20:42.160]  現在召集他們一起來
[00:20:42.160 --> 00:20:46.160]  這件事似乎要全人要總動員了
[00:20:46.160 --> 00:20:47.160]  還有怎樣?
[00:20:47.160 --> 00:20:50.160]  連新郎和新娘
[00:20:50.160 --> 00:20:52.760]  都要召集他們出來
