
[00:00:00.000 --> 00:00:06.600]  有個荷里活出名的製片家
[00:08:45.200 --> 00:08:47.200]  來迎接教會
[00:08:47.200 --> 00:08:49.800]  所以他不需要踏足在這個世上
[00:08:49.800 --> 00:08:52.400]  正如哥林多前書的十五章
[00:08:52.400 --> 00:08:56.000]  和鐵薩羅里加前書的四章都是這樣說
[00:08:56.000 --> 00:08:58.200]  但第二次的來臨
[00:08:58.200 --> 00:09:00.800]  他實實在在回到這個世上
[00:09:00.800 --> 00:09:03.600]  他戰勝撒旦、戰勝敵基督
[00:09:03.600 --> 00:09:06.800]  所以那時候他會駕著雲彩回來
[00:09:06.800 --> 00:09:10.600]  就好像他駕著雲彩離開一模一樣
[00:09:10.600 --> 00:09:13.000]  在《新約》
[00:09:13.000 --> 00:09:18.400]  4%的經文都是說到耶穌基督再次的來臨
[00:09:18.400 --> 00:09:20.000]  4%
[00:09:20.000 --> 00:09:22.600]  也就是說每25節的經文
[00:09:22.600 --> 00:09:26.000]  就有一節是說到耶穌基督再次的來臨
[00:09:26.000 --> 00:09:28.200]  是很多很多的經文
[00:09:28.200 --> 00:09:29.400]  是很重要
[00:09:29.400 --> 00:09:32.600]  我在說使徒行傳的介紹的時候
[00:09:32.600 --> 00:09:34.200]  我都曾經說過
[00:09:34.200 --> 00:09:36.800]  門徒因為不能夠明白
[00:09:36.800 --> 00:09:40.200]  聖經的舊約的寓言有關耶穌基督
[00:09:40.200 --> 00:09:42.200]  他們不能夠活出信心
[00:09:42.200 --> 00:09:44.400]  他們不能夠為主而活
[00:09:44.400 --> 00:09:47.800]  但到了他們真的明白到舊約的寓言
[00:09:47.800 --> 00:09:50.800]  全部彰顯在耶穌基督的身上
[00:09:50.800 --> 00:09:54.200]  就給他們力量來活出信心
[00:09:54.200 --> 00:09:56.200]  來為主作供
[00:09:56.200 --> 00:09:58.200]  我們都是一樣
[00:09:58.200 --> 00:10:00.200]  我們都要明白
[00:10:00.200 --> 00:10:04.000]  耶穌基督第一次來臨、第二次來臨
[00:10:04.000 --> 00:10:05.800]  寓言的重要性
[00:10:05.800 --> 00:10:07.400]  既然第一次來臨
[00:10:07.400 --> 00:10:10.600]  全部已經彰顯在耶穌基督的身上
[00:10:10.600 --> 00:10:13.000]  給門徒有這麼大的鼓勵
[00:10:13.200 --> 00:10:18.400]  我們更加需要明白聖經的寓言
[00:10:18.400 --> 00:10:20.800]  如果第一次的寓言都是這麼準確
[00:10:20.800 --> 00:10:23.600]  第二次的寓言一定都會這麼準確
[00:10:23.600 --> 00:10:27.200]  而每一次在聖經裡面說到
[00:10:27.200 --> 00:10:29.200]  耶穌基督第一次的來臨
[00:10:29.200 --> 00:10:31.200]  就有八次這麼多的經文
[00:10:31.200 --> 00:10:33.600]  說到耶穌基督第二次的來臨
[00:10:33.600 --> 00:10:36.200]  所以真的給我們很大的鼓勵
[00:10:36.200 --> 00:10:37.800]  給我們很大的信心
[00:10:37.800 --> 00:10:42.000]  耶穌升天之後
[00:10:42.000 --> 00:10:44.000]  門徒彼此合一
[00:10:44.000 --> 00:10:46.000]  而且經文告訴我們
[00:10:46.000 --> 00:10:48.000]  他們是大大的喜樂
[00:10:48.000 --> 00:10:50.400]  在耶路撒冷等候
[00:10:50.400 --> 00:10:54.000]  《仕途行傳》有一句話很重要
[00:10:54.000 --> 00:10:56.000]  一共出現六次
[00:10:56.000 --> 00:10:58.000]  就是同心合二
[00:10:58.000 --> 00:11:01.000]  門徒都能夠同心合二
[00:11:01.000 --> 00:11:04.000]  在耶穌基督在世的時候
[00:11:04.000 --> 00:11:06.000]  他們有沒有同心合二?
[00:11:06.000 --> 00:11:08.000]  沒有
[00:11:08.000 --> 00:11:10.000]  每個人都在爭誰的大一點
[00:11:10.000 --> 00:11:13.000]  誰坐在耶穌基督的右邊
[00:11:13.000 --> 00:11:15.000]  誰坐在耶穌基督的左邊
[00:11:15.000 --> 00:11:17.000]  你爭我奪
[00:11:17.000 --> 00:11:20.000]  但是到了耶穌基督升天之後
[00:11:20.000 --> 00:11:23.000]  他們就在主內能夠成為一體
[00:11:23.000 --> 00:11:27.000]  正如《迦拉太書》的三章28節所說
[00:11:27.000 --> 00:11:29.000]  其實現在的教會
[00:11:29.000 --> 00:11:32.000]  我們都很需要學習合一
[00:11:32.000 --> 00:11:35.000]  經常都聽到有教會的分裂
[00:11:35.000 --> 00:11:37.000]  我們真的很需要學習
[00:11:37.000 --> 00:11:39.000]  在主內合一
[00:11:40.000 --> 00:11:43.000]  另外門徒不單止彼此合一
[00:11:43.000 --> 00:11:46.000]  他們還一起來禱告
[00:11:46.000 --> 00:11:48.000]  我們看到在《仕途行傳》裏面
[00:11:48.000 --> 00:11:50.000]  很著重禱告
[00:11:50.000 --> 00:11:53.000]  當門徒要作出決定
[00:11:53.000 --> 00:11:57.000]  當門徒要在人的面前作見證的時候
[00:11:57.000 --> 00:11:59.000]  他們都首先禱告
[00:11:59.000 --> 00:12:01.000]  尋求神的旨意
[00:12:01.000 --> 00:12:03.000]  尋求神的帶領
[00:12:03.000 --> 00:12:07.000]  求神能夠給他們力量來做這些事
[00:12:08.000 --> 00:12:10.000]  我們剛才也說過
[00:12:10.000 --> 00:12:13.000]  我們說要弟兄姊妹傳福音
[00:12:13.000 --> 00:12:15.000]  他們說我沒有能力
[00:12:15.000 --> 00:12:16.000]  你說是講見證
[00:12:16.000 --> 00:12:18.000]  人人都會講
[00:12:18.000 --> 00:12:21.000]  但他們又會說我都不會講
[00:12:21.000 --> 00:12:24.000]  但是如果我們看到《仕途行傳》的例子
[00:12:24.000 --> 00:12:25.000]  我們就學到了
[00:12:25.000 --> 00:12:28.000]  是不是我們去講見證
[00:12:28.000 --> 00:12:31.000]  我們是靠著神的能力來講見證
[00:12:31.000 --> 00:12:35.000]  如果我們學早期的教會的使徒一樣
[00:12:35.000 --> 00:12:37.000]  我們首先禱告
[00:12:37.000 --> 00:12:39.000]  求神給我們力量
[00:12:39.000 --> 00:12:40.000]  求神給我們智慧
[00:12:40.000 --> 00:12:42.000]  我們不用怕
[00:12:42.000 --> 00:12:43.000]  不是靠我們自己去做
[00:12:43.000 --> 00:12:46.000]  靠我們自己去做就不能夠做成
[00:12:46.000 --> 00:12:50.000]  所以如果弟兄姊妹說不懂傳福音
[00:12:50.000 --> 00:12:51.000]  你說是講見證
[00:12:51.000 --> 00:12:53.000]  他說見證都不會講
[00:12:53.000 --> 00:12:54.000]  那就是藉口
[00:12:54.000 --> 00:12:57.000]  因為能力是由神而來
[00:12:57.000 --> 00:12:59.000]  不是我們自己的能力
[00:12:59.000 --> 00:13:03.000]  我們看到早期教會真的凡事禱告
[00:13:03.000 --> 00:13:05.000]  每件事他們都禱告
[00:13:05.000 --> 00:13:07.000]  我給你一些例子
[00:13:07.000 --> 00:13:10.000]  例如在《仕途行傳》第七章
[00:13:10.000 --> 00:13:14.000]  當史提反被人用石頭扔他
[00:13:14.000 --> 00:13:15.000]  因為講了一篇道
[00:13:15.000 --> 00:13:18.000]  令猶太人擇心
[00:13:18.000 --> 00:13:20.000]  他們要將他處決
[00:13:20.000 --> 00:13:21.000]  史提反就禱告說
[00:13:21.000 --> 00:13:24.000]  不要將這些罪歸給他們
[00:13:24.000 --> 00:13:29.000]  其實這個禱告和耶穌基督在十字架上的禱告
[00:13:29.000 --> 00:13:30.000]  真的很相似
[00:13:30.000 --> 00:13:32.000]  耶穌說父啊赦免他們
[00:13:32.000 --> 00:13:36.000]  因為他們不知道自己所做的是什麼
[00:13:36.000 --> 00:13:39.000]  另外彼得和約翰
[00:13:39.000 --> 00:13:45.000]  他們是為撒瑪利亞人在《仕途行傳》的八章來禱告
[00:13:45.000 --> 00:13:49.000]  素羅日後改名做保羅
[00:13:49.000 --> 00:13:50.000]  那位素羅
[00:13:50.000 --> 00:13:53.000]  他在《仕途行傳》的第九章
[00:13:53.000 --> 00:13:55.000]  他得救了之後
[00:13:55.000 --> 00:13:57.000]  向神來禱告
[00:13:57.000 --> 00:14:01.000]  彼得在《仕道》多加復活之前
[00:14:01.000 --> 00:14:05.000]  他也禱告在《仕途行傳》的九章尾
[00:14:05.000 --> 00:14:07.000]  還有哥尼劉
[00:14:07.000 --> 00:14:11.000]  他在《仕途行傳》的第十章求神
[00:14:11.000 --> 00:14:14.000]  願意讓我見到我怎樣能得救
[00:14:14.000 --> 00:14:19.000]  彼得在屋頂禱告
[00:14:19.000 --> 00:14:21.000]  主向他顯現
[00:14:21.000 --> 00:14:24.000]  告訴他外邦人將會得救
[00:14:24.000 --> 00:14:27.000]  就是降落有很多不潔的動物
[00:14:27.000 --> 00:14:28.000]  記不記得
[00:14:28.000 --> 00:14:29.000]  叫他吃
[00:14:29.000 --> 00:14:31.000]  彼得說我怎樣能吃這些動物
[00:14:31.000 --> 00:14:33.000]  其實這裡就是讓我們見到
[00:14:33.000 --> 00:14:36.000]  不潔的將會成為聖潔
[00:14:36.000 --> 00:14:40.000]  外邦人將會同樣像猶太人那樣得救
[00:14:40.000 --> 00:14:44.000]  另外當彼得被監禁
[00:14:44.000 --> 00:14:48.000]  在馬可的家裡那群信徒為他禱告
[00:14:48.000 --> 00:14:51.000]  《仕途行傳》的十二章告訴我們
[00:14:51.000 --> 00:14:53.000]  神就打救了彼得
[00:14:53.000 --> 00:14:55.000]  安提柯教會
[00:14:55.000 --> 00:14:58.000]  差派巴拿巴和保羅出去之前
[00:14:58.000 --> 00:15:00.000]  也為他們禱告
[00:15:00.000 --> 00:15:02.000]  《仕途行傳》的十三章
[00:15:02.000 --> 00:15:06.000]  被納比教會禱告會禱告的時候
[00:15:06.000 --> 00:15:09.000]  呂底亞就信了主
[00:15:09.000 --> 00:15:11.000]  《仕途行傳》的十六章
[00:15:11.000 --> 00:15:14.000]  保羅和西拉他們禱告
[00:15:14.000 --> 00:15:17.000]  因為他們在監獄裡被監禁
[00:15:17.000 --> 00:15:19.000]  神就打開了監獄的門
[00:15:19.000 --> 00:15:23.000]  《仕途行傳》的第十六章尾
[00:15:23.000 --> 00:15:27.000]  另外保羅離開以弗所和推羅之前
[00:15:27.000 --> 00:15:31.000]  也有禱告《仕途行傳》的二十章和二十一章
[00:15:31.000 --> 00:15:35.000]  保羅在《仕途行傳》的二十七章遇見風浪
[00:15:35.000 --> 00:15:36.000]  他又禱告
[00:15:36.000 --> 00:15:38.000]  風浪完了之後
[00:15:38.000 --> 00:15:41.000]  他又為一個有病的人來禱告
[00:15:41.000 --> 00:15:43.000]  《仕途行傳》的二十八章
[00:15:43.000 --> 00:15:45.000]  不要說我沉氣
[00:15:45.000 --> 00:15:47.000]  真的《仕途行傳》裡
[00:15:47.000 --> 00:15:49.000]  凡事仕途都禱告
[00:15:49.000 --> 00:15:56.000]  所以我們也應該要學習
[00:15:56.000 --> 00:16:00.000]  凡事禱告來為主作見證
[00:16:00.000 --> 00:16:03.000]  當在《仕途行傳》裡的使徒
[00:16:03.000 --> 00:16:06.000]  照著神的旨意來禱告
[00:16:06.000 --> 00:16:08.000]  神就答應他們
[00:16:08.000 --> 00:16:12.000]  今天我們真的很需要學習禱告的功課
[00:16:12.000 --> 00:16:14.000]  其實有人說
[00:16:14.000 --> 00:16:17.000]  禱告就是教會的寒暑表
[00:16:17.000 --> 00:16:18.000]  Thermometer
[00:16:18.000 --> 00:16:22.000]  禱告也是教會的恆溫器
[00:16:22.000 --> 00:16:23.000]  Thermostat
[00:16:23.000 --> 00:16:25.000]  恆溫器是什麼呢?
[00:16:25.000 --> 00:16:28.000]  現在天氣越來越冷
[00:16:28.000 --> 00:16:32.000]  你時時都會見到家裡的熱氣會變熱
[00:16:32.000 --> 00:16:34.000]  就是因為有個Thermostat
[00:16:34.000 --> 00:16:35.000]  有個恆溫器
[00:16:35.000 --> 00:16:37.000]  你調校了氣溫
[00:16:37.000 --> 00:16:39.000]  如果太冷的時候
[00:16:39.000 --> 00:16:41.000]  熱氣就會變熱
[00:16:41.000 --> 00:16:43.000]  到了夏天很熱了
[00:16:43.000 --> 00:16:45.000]  冷氣又會變熱
[00:16:45.000 --> 00:16:49.000]  來調整室內的溫度
[00:16:49.000 --> 00:16:51.000]  禱告也是一樣
[00:16:51.000 --> 00:16:53.000]  透過我們的禱告神
[00:16:53.000 --> 00:16:55.000]  調整我們的生活
[00:16:55.000 --> 00:16:57.000]  調整我們的環境
[00:16:57.000 --> 00:17:01.000]  就是透過禱告能夠改變
[00:17:01.000 --> 00:17:05.000]  為什麼會是寒暑表呢?
[00:17:05.000 --> 00:17:06.000]  Thermometer
[00:17:06.000 --> 00:17:11.000]  其實你要知道一間教會有多淑靈
[00:17:11.000 --> 00:17:14.000]  你看一看他們的禱告會就知道了
[00:17:14.000 --> 00:17:17.000]  你量一量就知道有多淑靈
[00:17:17.000 --> 00:17:20.000]  我可以說我們真的很感謝神
[00:17:20.000 --> 00:17:23.000]  我們粵語部禱告的人數
[00:17:23.000 --> 00:17:26.000]  星期三八點鐘禱告會的人數
[00:17:26.000 --> 00:17:30.000]  是全個粵語堂的三分之一
[00:17:30.000 --> 00:17:34.000]  這個指標其實是非常非常健康
[00:17:34.000 --> 00:17:37.000]  我希望有一天能夠超過一半
[00:17:37.000 --> 00:17:42.000]  甚至是全個粵語堂都參加禱告會
[00:17:42.000 --> 00:17:44.000]  那就真的很感謝神
[00:17:44.000 --> 00:17:46.000]  John Bunyan這個清教徒
[00:17:46.000 --> 00:17:50.000]  他曾經說祈禱是靈魂的盾牌
[00:17:50.000 --> 00:17:52.000]  是對神的犧牲
[00:17:52.000 --> 00:17:54.000]  是對撒旦的鞭策
[00:17:54.000 --> 00:17:59.000]  所以禱告是對神的犧牲
[00:17:59.000 --> 00:18:02.000]  很多時候我們的生活都很忙
[00:18:02.000 --> 00:18:04.000]  在我們的生活裏有很多事情要做
[00:18:04.000 --> 00:18:06.000]  真的沒空
[00:18:06.000 --> 00:18:10.000]  但你試一下將禱告放在首位
[00:18:10.000 --> 00:18:12.000]  就如耶穌基督所說
[00:18:12.000 --> 00:18:15.000]  你先求神的國 先求神的兒
[00:18:15.000 --> 00:18:18.000]  其他的東西都會加給你
[00:18:18.000 --> 00:18:20.000]  但你說我太忙了
[00:18:20.000 --> 00:18:23.000]  我不行了 我要先做我家裏的事
[00:18:23.000 --> 00:18:25.000]  如果是這樣的話
[00:18:25.000 --> 00:18:27.000]  你就不是先求神的國
[00:18:27.000 --> 00:18:29.000]  不是先求神的兒
[00:18:29.000 --> 00:18:33.000]  你所做的事情 神未必會祝福你
[00:18:33.000 --> 00:18:37.000]  但你試一下先求神的國 先求神的兒
[00:18:37.000 --> 00:18:40.000]  我們看到早期的教會
[00:18:40.000 --> 00:18:43.000]  除了他們不斷地作見證
[00:18:43.000 --> 00:18:45.000]  他們在主內合一
[00:18:45.000 --> 00:18:47.000]  他們凡事禱告
[00:18:47.000 --> 00:18:50.000]  還有一樣東西他們是被神帶領
[00:18:50.000 --> 00:18:52.000]  有人會說
[00:18:52.000 --> 00:18:56.000]  你剛剛才說耶穌基督升了天
[00:18:56.000 --> 00:18:58.000]  駕駛雲彩
[00:18:58.000 --> 00:19:01.000]  又未到第二章聖靈降臨
[00:19:01.000 --> 00:19:04.000]  那門徒給了甚麼來帶領
[00:19:04.000 --> 00:19:08.000]  其實在約翰福音的20章22節
[00:19:08.000 --> 00:19:10.000]  告訴我們
[00:19:10.000 --> 00:19:14.000]  耶穌基督在門徒身上吹了一口氣
[00:19:14.000 --> 00:19:16.000]  我相信他是預知
[00:19:16.000 --> 00:19:21.000]  暫時先給了聖靈給門徒
[00:19:21.000 --> 00:19:25.000]  直至第二章聖靈真正降臨之前
[00:19:25.000 --> 00:19:29.000]  是給他們有聖靈在他們身上
[00:19:29.000 --> 00:19:32.000]  門徒在第一章的尾段做甚麼
[00:19:32.000 --> 00:19:37.000]  是揀選一個門徒來代替猶大
[00:19:37.000 --> 00:19:39.000]  為甚麼要代替猶大
[00:19:39.000 --> 00:19:41.000]  因為猶大出賣了耶穌基督
[00:19:41.000 --> 00:19:43.000]  他自殺死了
[00:19:43.000 --> 00:19:46.000]  所以需要有一個人來代替
