
[00:00:00.000 --> 00:00:05.000]  各位頂節會平安
[00:02:03.000 --> 00:02:08.000]  因為知道我們依靠祢的慈愛 就領受能力
[00:02:08.000 --> 00:02:12.000]  可以面對一切的挑戰 可以安然的上路
[00:02:12.000 --> 00:02:16.000]  神的主我們今天到祢的面前來 我們敬拜祢
[00:02:16.000 --> 00:02:19.000]  敬拜祢是我們生命的主
[00:02:19.000 --> 00:02:23.000]  我們都在祢面前仰望主 賜下祢自己聖經的說話
[00:02:23.000 --> 00:02:28.000]  讓我們生命領受祢給我們的挑冠 我們的栽培
[00:02:28.000 --> 00:02:32.000]  我們能夠不斷的在祢裡面成長
[00:02:32.000 --> 00:02:36.000]  求恩主在這段時間與我們同在
[00:02:36.000 --> 00:02:42.000]  賜下祢的聖靈 引導我們的心思進入祢的真道當中
[00:02:42.000 --> 00:02:47.000]  我們仰望祈禱 奉耶穌基督 聖名給我們 阿們
[00:02:47.000 --> 00:02:51.000]  我想說到愛主的時候 大家都會很清楚
[00:02:51.000 --> 00:02:55.000]  我們信了主的人 都會很清楚知道我們領受了
[00:02:55.000 --> 00:03:03.000]  神拯救我們的福音 最根源的部分是神的愛
[00:03:03.000 --> 00:03:11.000]  是因為神的愛將拯救帶給我們 將救恩帶給我們
[00:03:11.000 --> 00:03:15.000]  所以你一定記得聖經裡面 我們常常讀的
[00:03:15.000 --> 00:03:19.000]  《楊福音》三十六節 神愛世人
[00:03:19.000 --> 00:03:24.000]  然後提到整個福音的重要內容
[00:03:24.000 --> 00:03:29.000]  祂將祂的愛指示給我們 是因為祂愛我們
[00:03:29.000 --> 00:03:31.000]  所以我們思考自己的信仰
[00:03:31.000 --> 00:03:35.000]  一個很重要的根源是因為神的愛
[00:03:35.000 --> 00:03:39.000]  當聖經裡面說到神愛我們的時候
[00:03:39.000 --> 00:03:43.000]  然後祂告訴我們 你們要彼此相愛
[00:03:43.000 --> 00:03:45.000]  你們要愛人
[00:03:45.000 --> 00:03:49.000]  聖經特別在《彼得前書》提及一件事情
[00:03:49.000 --> 00:03:51.000]  在第四章裡面說
[00:03:51.000 --> 00:03:54.000]  萬物的結局都近了
[00:03:54.000 --> 00:03:57.000]  所以你們要謹慎二手 謹慎禱告
[00:03:57.000 --> 00:04:01.000]  然後說最要緊的 大家看到的時候
[00:04:01.000 --> 00:04:04.000]  都會立刻問 什麼事情最要緊呢?
[00:04:04.000 --> 00:04:08.000]  萬物的結局近了 活世的時候近了
[00:04:08.000 --> 00:04:10.000]  最要緊的是什麼呢?
[00:04:10.000 --> 00:04:13.000]  是彼此切實相愛
[00:04:13.000 --> 00:04:18.000]  因為愛能遮掩許多的罪
[00:04:18.000 --> 00:04:21.000]  當你領受了這個福音
[00:04:21.000 --> 00:04:24.000]  你領受了神無條件的愛
[00:04:24.000 --> 00:04:29.000]  你會發覺自己生命裡面出現了愛
[00:04:29.000 --> 00:04:31.000]  不是你自己
[00:04:31.000 --> 00:04:33.000]  而是神的愛感動你
[00:04:33.000 --> 00:04:36.000]  以至你的生命裡面回應神的愛
[00:04:36.000 --> 00:04:39.000]  以至能夠產生愛
[00:04:39.000 --> 00:04:41.000]  所以你會發覺在你的生命裡面
[00:04:41.000 --> 00:04:44.000]  會出現一些甚至讓你都覺得很驚奇
[00:04:44.000 --> 00:04:47.000]  為什麼我可以愛祂
[00:04:47.000 --> 00:04:50.000]  而那種愛 你會發覺不單是一種美德
[00:04:50.000 --> 00:04:53.000]  而是一種生命的能力
[00:04:53.000 --> 00:04:57.000]  可以遮蓋許多的罪
[00:04:57.000 --> 00:04:59.000]  可以勝過黑暗
[00:04:59.000 --> 00:05:02.000]  也可以在你的人生當中
[00:05:02.000 --> 00:05:07.000]  遮蓋了罪不能夠產生對你邪惡的影響
[00:05:07.000 --> 00:05:09.000]  也在別人的生命當中
[00:05:09.000 --> 00:05:13.000]  看到你遮蓋了罪
[00:05:13.000 --> 00:05:19.000]  他們都能夠不再受罪的荼毒影響
[00:05:19.000 --> 00:05:25.000]  當我們看到聖經裡講述這種愛的根源的時候
[00:05:25.000 --> 00:05:28.000]  你看回聖經裡講述的末世的事情
[00:05:28.000 --> 00:05:31.000]  突然間你會發覺好像有一個很不同的圖畫出現
[00:05:31.000 --> 00:05:34.000]  我們剛才讀過《馬太福音》第十四章
[00:05:34.000 --> 00:05:38.000]  你會看到聖經裡講述末世有很多敗壞的事情出現
[00:05:38.000 --> 00:05:43.000]  而這些事情正正在衝擊福音的根源
[00:05:43.000 --> 00:05:46.000]  愛的生命
[00:05:46.000 --> 00:05:49.000]  《馬太福音》第十四章 剛才大家看過的
[00:05:49.000 --> 00:05:54.000]  在其中的第九至十二節
[00:05:54.000 --> 00:05:59.000]  聖經說:哪時人要把你們陷在患難裡
[00:05:59.000 --> 00:06:01.000]  哪要殺害你們
[00:06:01.000 --> 00:06:05.000]  你們又要為我的名被萬民恨惡
[00:06:05.000 --> 00:06:07.000]  哪時有許多人跌倒
[00:06:07.000 --> 00:06:09.000]  亦彼此陷害
[00:06:09.000 --> 00:06:12.000]  這裡說的是信徒群體之間
[00:06:12.000 --> 00:06:15.000]  彼此陷害 彼此恨惡
[00:06:15.000 --> 00:06:17.000]  然後假仙子起來
[00:06:17.000 --> 00:06:19.000]  迷惑多人
[00:06:19.000 --> 00:06:21.000]  然後跟著一句話 大家留意
[00:06:21.000 --> 00:06:24.000]  只因不法的事情增多
[00:06:24.000 --> 00:06:28.000]  許多人的愛心就漸漸冷淡了
[00:06:28.000 --> 00:06:33.000]  我想大家不需要多說
[00:06:33.000 --> 00:06:35.000]  你會體會到在今天這個時代
[00:06:35.000 --> 00:06:41.000]  教徒越來越多面對著各種因為信仰而來的患難
[00:06:41.000 --> 00:06:45.000]  仍然有許多教徒在世界不同的地方
[00:06:45.000 --> 00:06:47.000]  甚至為信仰而犧牲
[00:06:47.000 --> 00:06:50.000]  成為殉道者
[00:06:50.000 --> 00:06:54.000]  有人說:沒有啦 殉道應該在歷史當中有這樣的事情
[00:06:54.000 --> 00:06:56.000]  不過現在應該沒有了
[00:06:56.000 --> 00:06:59.000]  但當你仔細看很多記載時
[00:06:59.000 --> 00:07:05.000]  你會了解其實殉道的事情是不斷存在
[00:07:05.000 --> 00:07:09.000]  而且數字不斷增高
[00:07:09.000 --> 00:07:13.000]  最近一個調查
[00:07:13.000 --> 00:07:16.000]  2018年提到全世界不同的地方
[00:07:16.000 --> 00:07:21.000]  可以知道的殉道者數目是9萬人
[00:07:21.000 --> 00:07:25.000]  今年我相信不止這個數
[00:07:25.000 --> 00:07:30.000]  許多人因為信仰而受迫害甚至遭害
[00:07:30.000 --> 00:07:34.000]  當然有些情況不一定是殉道
[00:07:34.000 --> 00:07:37.000]  但你會發覺你的信仰在英國時代裡
[00:07:37.000 --> 00:07:41.000]  越來越受到更多人對你的排擠
[00:07:41.000 --> 00:07:49.000]  在英國有一個普遍的例子
[00:07:49.000 --> 00:07:52.000]  就是在英國有一位教徒護士
[00:07:52.000 --> 00:07:55.000]  他很有心一直服侍病人
[00:07:55.000 --> 00:07:58.000]  也關心病人的靈魂需要
[00:07:58.000 --> 00:08:02.000]  所以有一次他和病人一起照顧之餘
[00:08:02.000 --> 00:08:05.000]  他特別邀請我可否為你祈禱
[00:08:05.000 --> 00:08:09.000]  就在他旁邊為病人的需要祈禱
[00:08:09.000 --> 00:08:13.000]  但這件事後來院方知道
[00:08:13.000 --> 00:08:17.000]  不是因此讚賞他這麼關心病人
[00:08:17.000 --> 00:08:20.000]  而是覺得他是在冒犯病人
[00:08:20.000 --> 00:08:23.000]  因此停止了他一切的職務
[00:08:23.000 --> 00:08:25.000]  不讓他再做工
[00:08:25.000 --> 00:08:29.000]  類似的事情在今天很多不同的國家都出現
[00:08:29.000 --> 00:08:34.000]  因為你的信仰而對你產生一種排擠的情況
[00:08:34.000 --> 00:08:37.000]  當你看這些事情的時候
[00:08:37.000 --> 00:08:39.000]  你會看到聖經裡說的事情
[00:08:39.000 --> 00:08:44.000]  在末世的時候不法的事情增多
[00:08:44.000 --> 00:08:47.000]  這些事情不單只是說
[00:08:47.000 --> 00:08:51.000]  外間世界對教徒的影響
[00:08:51.000 --> 00:08:57.000]  也說教會內部彼此傷害的事情
[00:08:57.000 --> 00:09:01.000]  你說教會是否一個彼此傷害的群體?
[00:09:01.000 --> 00:09:02.000]  是的
[00:09:02.000 --> 00:09:04.000]  我們看到今天有很多弟兄姊妹
[00:09:04.000 --> 00:09:08.000]  在一個很真實的彼此傷害的關係裡
[00:09:08.000 --> 00:09:12.000]  但也有更多我們聽到知道的
[00:09:12.000 --> 00:09:15.000]  一些所謂不法的事情
[00:09:15.000 --> 00:09:19.000]  也出現在信徒的群體當中
[00:09:19.000 --> 00:09:21.000]  最近我留意到一本書
[00:09:21.000 --> 00:09:28.000]  這本書是聖加波神教院院長謝穆水博士所寫的
[00:09:28.000 --> 00:09:30.000]  這本書的書名很特別
[00:09:30.000 --> 00:09:35.000]  它說「愛教會到底」一個問號
[00:09:35.000 --> 00:09:38.000]  可不可以愛教會到底呢?
[00:09:38.000 --> 00:09:41.000]  說什麼呢?原來這本書說很多
[00:09:41.000 --> 00:09:46.000]  在英國時代有很多不同國家地區的基督教教會
[00:09:46.000 --> 00:09:50.000]  出現了很多醜聞
[00:09:50.000 --> 00:09:54.000]  很多不同類型的醜聞
[00:09:54.000 --> 00:09:56.000]  因此也傷害了很多弟兄姊妹
[00:09:56.000 --> 00:10:00.000]  甚至他們覺得教會是一個
[00:10:00.000 --> 00:10:02.000]  好像是傷心之地
[00:10:02.000 --> 00:10:04.000]  令他們受傷的地方
[00:10:04.000 --> 00:10:07.000]  因此很多人離開了教會
[00:10:07.000 --> 00:10:09.000]  離開了信仰
[00:10:09.000 --> 00:10:11.000]  謝博士還問
[00:10:11.000 --> 00:10:15.000]  在面對這麼多醜聞的時候
[00:10:15.000 --> 00:10:18.000]  我們是否可以愛教會到底呢?
[00:10:18.000 --> 00:10:20.000]  當然大家會想到這句話
[00:10:20.000 --> 00:10:22.000]  主耶穌愛我們到底
[00:10:22.000 --> 00:10:25.000]  當門徒快要有人出賣他
[00:10:25.000 --> 00:10:27.000]  有人離開他的時候
[00:10:27.000 --> 00:10:29.000]  主耶穌為他們洗腳
[00:10:29.000 --> 00:10:32.000]  那個背景之下
[00:10:32.000 --> 00:10:34.000]  弟兄姊妹
[00:10:34.000 --> 00:10:37.000]  今天不單止是這些被傷害的事情
[00:10:37.000 --> 00:10:39.000]  大家都會體會到
[00:10:39.000 --> 00:10:41.000]  在近十年八年
[00:10:41.000 --> 00:10:44.000]  全世界很多不同地方的教會的弟兄姊妹
[00:10:44.000 --> 00:10:47.000]  因為信仰立場不同
[00:10:47.000 --> 00:10:49.000]  或者說再具體一點
[00:10:49.000 --> 00:10:53.000]  因為政治立場兩極化
[00:10:53.000 --> 00:10:58.000]  產生很多彼此之間的衝突
[00:10:58.000 --> 00:11:00.000]  本來很親密的弟兄姊妹
[00:11:00.000 --> 00:11:03.000]  但是變成了好像陌路人
[00:11:03.000 --> 00:11:06.000]  甚至是互相仇視
[00:11:06.000 --> 00:11:09.000]  這些情形當我們看的時候
[00:11:09.000 --> 00:11:11.000]  我們都未曾再提到
[00:11:11.000 --> 00:11:14.000]  在很多天災人禍的事情上
[00:11:14.000 --> 00:11:16.000]  你看到這些事情發生的時候
[00:11:16.000 --> 00:11:17.000]  你知道正所謂的
[00:11:17.000 --> 00:11:20.000]  末世的日子近了
[00:11:20.000 --> 00:11:22.000]  而這些日子是很重要的
[00:11:22.000 --> 00:11:23.000]  衝擊著一件事情
[00:11:23.000 --> 00:11:26.000]  就是教徒愛心的生命
[00:11:26.000 --> 00:11:31.000]  亦都是很明顯的一件事情
[00:11:31.000 --> 00:11:33.000]  就是你會察覺到
[00:11:33.000 --> 00:11:36.000]  這些事情是會產生很多人
[00:11:36.000 --> 00:11:38.000]  因此離開了信仰
[00:11:38.000 --> 00:11:42.000]  或者否定了教教的信仰
[00:11:42.000 --> 00:11:44.000]  但在《興盡的經文》
[00:11:44.000 --> 00:11:46.000]  到最後的時候
[00:11:46.000 --> 00:11:48.000]  它開始說了一句話
[00:11:48.000 --> 00:11:50.000]  這句話大家剛才都讀到
[00:11:50.000 --> 00:11:53.000]  大家不如都讀一次
[00:11:53.000 --> 00:11:58.000]  「唯有忍耐到底的必然得教」
[00:11:58.000 --> 00:12:01.000]  聖經提到忍耐到底
[00:12:01.000 --> 00:12:04.000]  這個忍耐不單止是忍耐患難
[00:12:04.000 --> 00:12:07.000]  而是面對這些被陷害
[00:12:07.000 --> 00:12:09.000]  被衝擊的情況之下
[00:12:09.000 --> 00:12:14.000]  仍然能夠持守著愛神愛人的心
[00:12:14.000 --> 00:12:15.000]  因為剛才提到
[00:12:15.000 --> 00:12:17.000]  有人愛心濫淡了
[00:12:17.000 --> 00:12:18.000]  但忍耐的人
[00:12:18.000 --> 00:12:20.000]  不單止能夠在這些患難當中
[00:12:20.000 --> 00:12:22.000]  他們堅持著信仰
[00:12:22.000 --> 00:12:25.000]  也就是堅持著聽神的話
[00:12:25.000 --> 00:12:27.000]  愛神愛人
[00:12:27.000 --> 00:12:32.000]  聖經提到他們必然蒙恩得教
[00:12:32.000 --> 00:12:35.000]  我今天和大家分享的這部分
[00:12:35.000 --> 00:12:37.000]  是在這段時間
[00:12:37.000 --> 00:12:39.000]  我自己更加深刻體會到
[00:12:39.000 --> 00:12:43.000]  有很多我熟悉的弟兄姊妹
[00:12:43.000 --> 00:12:46.000]  無論在香港或者海外的弟兄姊妹
[00:12:46.000 --> 00:12:48.000]  的確在這種處境當中
[00:12:48.000 --> 00:12:52.000]  開始變得很灰心
[00:12:52.000 --> 00:12:56.000]  開始變得很後退
[00:12:56.000 --> 00:12:57.000]  對信仰
[00:12:57.000 --> 00:12:59.000]  沒錯,他們沒有說不信主
[00:12:59.000 --> 00:13:02.000]  但不要再跟他們說
[00:13:02.000 --> 00:13:05.000]  如何愛神愛人
[00:13:05.000 --> 00:13:07.000]  求神幫助你幫助我
[00:13:07.000 --> 00:13:09.000]  在這種處境當中
[00:13:09.000 --> 00:13:12.000]  我們仍然堅持生命的方向
[00:13:12.000 --> 00:13:15.000]  亦是剛才提到的福音的核心
[00:13:15.000 --> 00:13:17.000]  就是我們領受神的愛
[00:13:17.000 --> 00:13:20.000]  然後去愛神
[00:13:20.000 --> 00:13:22.000]  另一段經文和大家分享的是
[00:13:22.000 --> 00:13:25.000]  在《資治》和《葡萄樹樣》
[00:13:25.000 --> 00:13:27.000]  第15章大家會記得的
[00:13:27.000 --> 00:13:28.000]  在主離開世界之前
[00:13:28.000 --> 00:13:30.000]  在雨之的晚上
[00:13:30.000 --> 00:13:32.000]  他和門徒一起吃的晚餐
[00:13:32.000 --> 00:13:33.000]  在晚餐的時候
[00:13:33.000 --> 00:13:37.000]  耶穌很清楚知道門徒將會分散開
[00:13:37.000 --> 00:13:40.000]  他們面對著很多試探和衝擊
[00:13:40.000 --> 00:13:41.000]  主告訴他們
[00:13:41.000 --> 00:13:44.000]  我是葡萄樹
[00:13:44.000 --> 00:13:45.000]  你們是什麼?
[00:13:45.000 --> 00:13:47.000]  你們是枝子
[00:13:47.000 --> 00:13:50.000]  離開了葡萄樹就不能作什麼
[00:13:50.000 --> 00:13:52.000]  因此主告訴他們
[00:13:52.000 --> 00:13:56.000]  這條常在我的內
[00:13:56.000 --> 00:13:57.000]  然後再進一步說
[00:13:57.000 --> 00:14:01.000]  這條常在我的外裡
[00:14:01.000 --> 00:14:05.000]  在聖經的第15章第9節這樣說
[00:14:05.000 --> 00:14:08.000]  我愛你們正如父愛我一樣
[00:14:08.000 --> 00:14:12.000]  這條常在我的外裡
[00:14:12.000 --> 00:14:14.000]  有些英文的翻譯
[00:14:14.000 --> 00:14:16.000]  說到常在我的外裡
[00:14:16.000 --> 00:14:20.000]  是Remain in my love
[00:14:20.000 --> 00:14:23.000]  停留在神的愛裡
[00:14:23.000 --> 00:14:27.000]  不要因為對神失了信心
[00:14:27.000 --> 00:14:28.000]  還說愛我
[00:14:28.000 --> 00:14:31.000]  讓我遇到這樣的事
[00:14:31.000 --> 00:14:32.000]  還說幫助我
[00:14:32.000 --> 00:14:35.000]  讓我這麼困難
[00:14:35.000 --> 00:14:37.000]  因為對神失了信心
[00:14:37.000 --> 00:14:39.000]  以致離開信靠神
[00:14:39.000 --> 00:14:44.000]  也離開在神的愛裡
[00:14:44.000 --> 00:14:47.000]  我想在聖經裡說一件事情
[00:14:47.000 --> 00:14:51.000]  我愛你們正如父愛我一樣
[00:14:51.000 --> 00:14:54.000]  先說因為主耶穌對我們的愛
[00:14:54.000 --> 00:14:57.000]  是一個完全的愛
[00:14:57.000 --> 00:15:00.000]  正如父神愛主
[00:15:00.000 --> 00:15:03.000]  也是一個完全的愛
[00:15:03.000 --> 00:15:06.000]  這種愛是不會改變
[00:15:06.000 --> 00:15:10.000]  也不會在任何情況下減少
[00:15:10.000 --> 00:15:13.000]  我最近和一些頂尖會唱一首舊詩歌
[00:15:13.000 --> 00:15:15.000]  有些頂尖可能會會唱
[00:15:15.000 --> 00:15:21.000]  《十價不會重過主恩典》
[00:15:21.000 --> 00:15:23.000]  這首歌可能大家有些唱過
[00:15:23.000 --> 00:15:24.000]  有些沒有唱過
[00:15:24.000 --> 00:15:25.000]  首先那一路唱
[00:15:25.000 --> 00:15:27.000]  十價不會重過主恩典
[00:15:27.000 --> 00:15:32.000]  風波不會遮蓋主愛念
[00:15:32.000 --> 00:15:34.000]  沒錯我們人生有些時候
[00:15:34.000 --> 00:15:37.000]  會面對著一些沉重的十字架
[00:15:37.000 --> 00:15:40.000]  或者有些風波突然間會出現
[00:15:40.000 --> 00:15:41.000]  但是你化身說
[00:15:41.000 --> 00:15:47.000]  忍神的愛一定是大於你所面對的困難
[00:15:47.000 --> 00:15:50.000]  所以就算有十字架來到
[00:15:50.000 --> 00:15:53.000]  它不會重過神給你的恩典
[00:15:53.000 --> 00:15:57.000]  所以我們純粹說恩典足夠
[00:15:57.000 --> 00:15:58.000]  也清楚地說
[00:15:58.000 --> 00:16:00.000]  就算有很多風浪來到
[00:16:00.000 --> 00:16:05.000]  這些風浪不會遮蓋著主的愛念
[00:16:05.000 --> 00:16:06.000]  因此詩歌說
[00:16:06.000 --> 00:16:09.000]  我心真快樂滿足
[00:16:09.000 --> 00:16:13.000]  因知主與我同住
[00:16:13.000 --> 00:16:16.000]  因為主與我同在
[00:16:16.000 --> 00:16:19.000]  在剛才我們讀的經文裏面
[00:16:19.000 --> 00:16:23.000]  我留意到信經版本
[00:16:23.000 --> 00:16:26.000]  將這句話譯成一句很特別的說話
[00:16:26.000 --> 00:16:31.000]  叫做Make yourself at home in my love
[00:16:31.000 --> 00:16:33.000]  你在主的愛裏面
[00:16:33.000 --> 00:16:36.000]  不需要尋求其他
[00:16:36.000 --> 00:16:39.000]  不假他求
[00:16:39.000 --> 00:16:43.000]  因為主的愛能夠給你完全的滿足
[00:16:43.000 --> 00:16:47.000]  你只是感受那種平安
[00:16:47.000 --> 00:16:49.000]  那一層的滿足
[00:16:49.000 --> 00:16:51.000]  好像Make yourself at home
[00:16:51.000 --> 00:16:52.000]  我們很多時候說
[00:16:52.000 --> 00:16:53.000]  別人來到你家
[00:16:53.000 --> 00:16:54.000]  隨便吧
[00:16:54.000 --> 00:16:56.000]  好像自己家一樣
[00:16:56.000 --> 00:17:00.000]  你會把握對你的應許
[00:17:00.000 --> 00:17:04.000]  知道你的恩典慈愛豐富足夠
[00:17:04.000 --> 00:17:11.000]  你就在其中保留自己在愛裏面
[00:17:11.000 --> 00:17:13.000]  我看到一個見證
[00:17:13.000 --> 00:17:15.000]  說到一位在美國的姊妹
[00:17:15.000 --> 00:17:19.000]  這位姊妹面對一個很大的困難
[00:17:19.000 --> 00:17:22.000]  當時她丈夫35歲
[00:17:22.000 --> 00:17:27.000]  有一天突然親傷自殺
[00:17:27.000 --> 00:17:30.000]  在家裏做這件事
[00:17:30.000 --> 00:17:34.000]  因為她丈夫沒有憂鬱症的背景
[00:17:34.000 --> 00:17:36.000]  或有甚麼病患
[00:17:36.000 --> 00:17:37.000]  生活都如常
[00:17:37.000 --> 00:17:41.000]  沒有甚麼問題會令他自殺
[00:17:41.000 --> 00:17:45.000]  但不知為何當日他在家自殺
[00:17:45.000 --> 00:17:47.000]  這位姊妹當然似乎發覺
[00:17:47.000 --> 00:17:49.000]  如果你的親人突然在你身邊死了
[00:17:49.000 --> 00:17:52.000]  你的反應會是怎樣
[00:17:52.000 --> 00:17:58.000]  她極度驚訝和極度悲傷
[00:17:58.000 --> 00:18:01.000]  當然她當時立即要求救
[00:18:01.000 --> 00:18:03.000]  後來救護人員來到
[00:18:03.000 --> 00:18:06.000]  要站在那裏處理她的時候
[00:18:06.000 --> 00:18:10.000]  她說當時她的心很慌張很難過
[00:18:10.000 --> 00:18:15.000]  就正是當時她想走到廚房那邊
[00:18:15.000 --> 00:18:18.000]  她說當我走到那邊的時候
[00:18:18.000 --> 00:18:24.000]  突然發現有些物品阻擋了她的路
[00:18:24.000 --> 00:18:26.000]  走不了
[00:18:26.000 --> 00:18:29.000]  她那時候就感覺到一種暖流
[00:18:29.000 --> 00:18:33.000]  在她的頭上一直貫穿她全身
[00:18:33.000 --> 00:18:37.000]  她感覺到一種很大的溫暖包圍著她
[00:18:37.000 --> 00:18:42.000]  她那時候突然停不下來
[00:18:42.000 --> 00:18:47.000]  不再匆忙處理丈夫的其他事情
[00:18:47.000 --> 00:18:49.000]  在那種安靜之中
[00:18:49.000 --> 00:18:53.000]  她說她突然很清楚聽見一把聲音
[00:18:53.000 --> 00:18:56.000]  在她心裏跟她說
[00:18:56.000 --> 00:19:01.000]  「我會與你同在」
[00:19:01.000 --> 00:19:03.000]  只是一句話
[00:19:03.000 --> 00:19:06.000]  但她知道是主很清楚告訴她
[00:19:06.000 --> 00:19:13.000]  「你放心,我會與你同在」
[00:19:13.000 --> 00:19:18.000]  幸好這位姐妹說後來的日子不一定因此輕鬆了
[00:19:18.000 --> 00:19:23.000]  仍然是她自己一個人要面對很多生活艱難的事情
[00:19:23.000 --> 00:19:27.000]  但她裏面有一種很大的力量出現了
[00:19:27.000 --> 00:19:31.000]  因為她知道主仍然愛她
[00:19:31.000 --> 00:19:34.000]  她會與我同在
[00:19:34.000 --> 00:19:36.000]  《聖經之篇》裏面講述到
[00:19:36.000 --> 00:19:39.000]  很多的詩人他們面對各種的困難
[00:19:39.000 --> 00:19:41.000]  但他們最後都會說一句話
[00:19:41.000 --> 00:19:47.000]  「我永永遠遠依靠你的慈愛」
[00:19:47.000 --> 00:19:50.000]  就能夠在一切困難中
[00:19:50.000 --> 00:19:54.000]  仍然可以堅定地面對
[00:19:54.000 --> 00:19:58.000]  在過程中得到力量
[00:19:58.000 --> 00:20:00.000]  剛才說的那位姐妹
[00:20:00.000 --> 00:20:03.000]  後來她在教會裏面有一個很重要的崗位
[00:20:03.000 --> 00:20:07.000]  教會裏有一個叫「哀傷支援組」
[00:20:07.000 --> 00:20:09.000]  她在裏面參與
[00:20:09.000 --> 00:20:11.000]  她自己經歷過
[00:20:11.000 --> 00:20:13.000]  亦都會不斷地鼓勵其他
[00:20:13.000 --> 00:20:16.000]  突然間面對哀傷的弟兄姊妹
[00:20:16.000 --> 00:20:18.000]  如何能夠在哀傷當中
[00:20:18.000 --> 00:20:23.000]  因為相信神的慈愛而能夠去渡過
[00:20:23.000 --> 00:20:25.000]  你會發覺在你人生裏
[00:20:25.000 --> 00:20:27.000]  神會透過很多不同的事情
[00:20:27.000 --> 00:20:30.000]  讓你生命得到磨練
[00:20:30.000 --> 00:20:33.000]  以致你更加能夠在一切的事上
[00:20:33.000 --> 00:20:36.000]  不會抓住其他的倚靠
[00:20:36.000 --> 00:20:39.000]  而是只會抓住神的慈愛
[00:20:39.000 --> 00:20:43.000]  你去經歷到那種能力和幫助
[00:20:43.000 --> 00:20:45.000]  聖經提醒我們
[00:20:45.000 --> 00:20:48.000]  「你要常在我的愛裏」
[00:20:48.000 --> 00:20:51.000]  常在主的愛當中
[00:20:51.000 --> 00:20:53.000]  你就自己領受力量
[00:20:53.000 --> 00:20:56.000]  能夠繼續跟隨著
[00:20:56.000 --> 00:20:59.000]  但是如何可以常在主的愛裏呢?
[00:20:59.000 --> 00:21:01.000]  第一節聖經你會記得的
[00:21:01.000 --> 00:21:05.000]  不如我請大家一起讀這兩節的經文
[00:21:05.000 --> 00:21:09.000]  「你們若遵守我的命令
[00:21:09.000 --> 00:21:11.000]  就常在我的愛裏
[00:21:11.000 --> 00:21:15.000]  正如我遵守了我父的命令
[00:21:15.000 --> 00:21:17.000]  常在他的愛裏
[00:21:17.000 --> 00:21:19.000]  你們要彼此相愛
[00:21:19.000 --> 00:21:22.000]  像我愛你們一樣
[00:21:22.000 --> 00:21:24.000]  就是我的命令」
[00:21:24.000 --> 00:21:27.000]  遵守主的命令
[00:21:27.000 --> 00:21:30.000]  我們一聽見命令的時候
[00:21:30.000 --> 00:21:31.000]  可能有很多聯想
[00:21:31.000 --> 00:21:34.000]  可能想起有些目標
[00:21:34.000 --> 00:21:36.000]  要達標
[00:21:36.000 --> 00:21:38.000]  感覺有些壓力
[00:21:38.000 --> 00:21:40.000]  感覺有些可能有的懲罰
[00:21:40.000 --> 00:21:42.000]  因為達不到命令要求
[00:21:42.000 --> 00:21:45.000]  可能自己會受一些懲罰
[00:21:45.000 --> 00:21:48.000]  但是當你小心讀聖經的時候
[00:21:48.000 --> 00:21:50.000]  聖經裏面提到主耶穌給我們的命令
[00:21:50.000 --> 00:21:54.000]  其實是一個愛的呼喚的命令
[00:21:54.000 --> 00:21:59.000]  主是呼喚我們進入他的愛當中
