
[00:00:00.000 --> 00:00:03.500]  我們繼續思想李希米記的信息
[00:12:15.000 --> 00:12:16.000]  你是一個好的影響
[00:12:16.000 --> 00:12:17.000]  也是一個壞的影響
[00:12:17.000 --> 00:12:18.000]  尼希米基給我們看到一個
[00:12:18.000 --> 00:12:20.000]  很不同的形象
[00:12:20.000 --> 00:12:22.000]  很不同的領袖
[00:12:22.000 --> 00:12:24.000]  他是一個出色的領袖
[00:12:24.000 --> 00:12:25.000]  你看看
[00:12:25.000 --> 00:12:26.000]  在聖經裏面
[00:12:26.000 --> 00:12:27.000]  第一章第二章
[00:12:27.000 --> 00:12:28.000]  告訴你
[00:12:28.000 --> 00:12:29.000]  當尼希米
[00:12:29.000 --> 00:12:33.000]  作為這個波斯王
[00:12:33.000 --> 00:12:35.000]  派到巴勒斯坦地方的時候
[00:12:35.000 --> 00:12:37.000]  你看他來到的時候是怎樣
[00:12:37.000 --> 00:12:40.000]  沒有演講
[00:12:40.000 --> 00:12:42.000]  沒有歡迎會
[00:12:42.000 --> 00:12:44.000]  沒有電視台訪問
[00:12:44.000 --> 00:12:45.000]  或者沒有人訪問
[00:12:45.000 --> 00:12:47.000]  沒有大洞討禮
[00:12:47.000 --> 00:12:48.000]  沒有大事張揚
[00:12:48.000 --> 00:12:49.000]  沒有大興土木
[00:12:49.000 --> 00:12:50.000]  沒有大做一番
[00:12:50.000 --> 00:12:52.000]  樣樣都沒有
[00:12:52.000 --> 00:12:55.000]  三天他甚麼都不做
[00:12:55.000 --> 00:12:57.000]  靜靜的
[00:12:57.000 --> 00:12:59.000]  沒有人知道
[00:12:59.000 --> 00:13:01.000]  十二節
[00:13:01.000 --> 00:13:02.000]  我夜間起來
[00:13:02.000 --> 00:13:04.000]  有幾個人也同起來
[00:13:04.000 --> 00:13:06.000]  但神師我心裏要為耶路撒冷
[00:13:06.000 --> 00:13:07.000]  做甚麼事
[00:13:07.000 --> 00:13:09.000]  我並沒有告訴人
[00:13:09.000 --> 00:13:11.000]  十六節
[00:13:11.000 --> 00:13:12.000]  我往那裏去
[00:13:12.000 --> 00:13:13.000]  我做甚麼事
[00:13:13.000 --> 00:13:14.000]  官長都不知道
[00:13:14.000 --> 00:13:15.000]  我還沒有告訴
[00:13:15.000 --> 00:13:16.000]  猶大平民
[00:13:16.000 --> 00:13:17.000]  祭司貴就
[00:13:17.000 --> 00:13:18.000]  官長
[00:13:18.000 --> 00:13:19.000]  其餘
[00:13:19.000 --> 00:13:20.000]  作供的人
[00:13:20.000 --> 00:13:23.000]  最低限度有三天的時間
[00:13:23.000 --> 00:13:26.000]  他沒有任何動靜
[00:13:26.000 --> 00:13:28.000]  他沒有記者招待會
[00:13:28.000 --> 00:13:30.000]  他沒有洞討禮
[00:13:30.000 --> 00:13:33.000]  更不談上甚麼名炮歡迎
[00:13:33.000 --> 00:13:36.000]  他只是靜悄悄一個人
[00:13:36.000 --> 00:13:39.000]  沒有告訴任何人
[00:13:39.000 --> 00:13:43.000]  這就是尼希米偉大之處
[00:13:43.000 --> 00:13:46.000]  一個懂得安靜
[00:13:46.000 --> 00:13:48.000]  首先問上帝
[00:13:48.000 --> 00:13:50.000]  然後才出場的人
[00:13:50.000 --> 00:13:52.000]  一個懂得獨處的人
[00:13:52.000 --> 00:13:55.000]  才是一個做大事的人
[00:13:55.000 --> 00:13:58.000]  我發覺我們不是
[00:13:58.000 --> 00:14:01.000]  法國有一個很有趣的成語
[00:14:01.000 --> 00:14:03.000]  如果你想跳遠一點
[00:14:03.000 --> 00:14:06.000]  你就走後一步
[00:14:06.000 --> 00:14:08.000]  今天我們不是
[00:14:08.000 --> 00:14:11.000]  我們很快就要行動
[00:14:11.000 --> 00:14:14.000]  我們不能忍
[00:14:14.000 --> 00:14:16.000]  如果我在美國車一壞的時候
[00:14:16.000 --> 00:14:17.000]  我第一個想就是
[00:14:17.000 --> 00:14:18.000]  叫AAA
[00:14:18.000 --> 00:14:20.000]  讓他修修車
[00:14:20.000 --> 00:14:21.000]  我有事
[00:14:21.000 --> 00:14:22.000]  我找哪個醫生
[00:14:22.000 --> 00:14:23.000]  找他
[00:14:23.000 --> 00:14:24.000]  教會有甚麼事
[00:14:24.000 --> 00:14:25.000]  我找律師
[00:14:25.000 --> 00:14:26.000]  有人沒有告我
[00:14:26.000 --> 00:14:27.000]  我找律師
[00:14:27.000 --> 00:14:30.000]  我們馬上就去想很多的網絡
[00:14:30.000 --> 00:14:32.000]  想很多的關係去做
[00:14:32.000 --> 00:14:35.000]  從不會想我首先去問上帝
[00:14:35.000 --> 00:14:39.000]  但你看看聖經裏面有多少的偉人
[00:14:39.000 --> 00:14:41.000]  每一個出場的時候
[00:14:41.000 --> 00:14:45.000]  都在沙漠裏面獨處
[00:14:45.000 --> 00:14:47.000]  沙漠的經歷幾乎成為
[00:14:47.000 --> 00:14:50.000]  每一個上帝所重用的人
[00:14:50.000 --> 00:14:51.000]  以利亞如是
[00:14:51.000 --> 00:14:52.000]  摩西如是
[00:14:52.000 --> 00:14:53.000]  保羅如是
[00:14:53.000 --> 00:14:55.000]  耶穌都要在曠野裏面
[00:14:55.000 --> 00:14:57.000]  生日壽司頭
[00:14:57.000 --> 00:14:59.000]  一個不能在獨處裏面
[00:14:59.000 --> 00:15:00.000]  在安靜裏面
[00:15:00.000 --> 00:15:03.000]  去等候上帝的人
[00:15:03.000 --> 00:15:06.000]  是做不到大事的
[00:15:06.000 --> 00:15:08.000]  只是掛在幕前裏面
[00:15:08.000 --> 00:15:10.000]  去接受訪問
[00:15:10.000 --> 00:15:12.000]  大事張揚
[00:15:12.000 --> 00:15:14.000]  一個很高級去做
[00:15:14.000 --> 00:15:16.000]  做不到大事
[00:15:16.000 --> 00:15:18.000]  或者我們首先來看看第十二節
[00:15:18.000 --> 00:15:20.000]  我們特別留意第十二節
[00:15:20.000 --> 00:15:24.000]  但神使我心裏要為耶路撒冷做甚麼事
[00:15:24.000 --> 00:15:28.000]  我並沒有告訴任何人
[00:15:28.000 --> 00:15:30.000]  單單這一句
[00:15:30.000 --> 00:15:32.000]  真是如意深著
[00:15:32.000 --> 00:15:34.000]  祂沒有告訴人
[00:15:34.000 --> 00:15:36.000]  但祂告訴上帝
[00:15:36.000 --> 00:15:38.000]  祂一個獨處聆聽上帝的話
[00:15:38.000 --> 00:15:42.000]  我要在耶路撒冷做甚麼大事
[00:15:42.000 --> 00:15:45.000]  是從安靜的功夫做起
[00:15:45.000 --> 00:15:47.000]  是從獨處的功夫做起
[00:15:47.000 --> 00:15:50.000]  去聆聽上帝的聲音
[00:15:50.000 --> 00:15:51.000]  我想到我們很多時候
[00:15:51.000 --> 00:15:52.000]  我們自己
[00:15:52.000 --> 00:15:54.000]  一回到教會就想到
[00:15:54.000 --> 00:15:55.000]  我要打電話給這個
[00:15:55.000 --> 00:15:56.000]  我要去探訪這個
[00:15:56.000 --> 00:15:57.000]  我要搞這個
[00:15:57.000 --> 00:15:58.000]  我要做這個
