
[00:00:00.000 --> 00:00:05.600]  各位觀眾各位觀眾大家好
[00:04:09.440 --> 00:04:11.440]  叫角玲玲
[00:04:11.440 --> 00:04:13.440]  是角圈圈
[00:04:13.440 --> 00:04:15.440]  或者你會覺得奇怪
[00:04:15.440 --> 00:04:17.440]  為什麼這麼古怪的名字
[00:04:17.440 --> 00:04:19.440]  其實背後有一個故事
[00:04:19.440 --> 00:04:23.440]  角圈圈生於中國的窮鐵匠之家
[00:04:23.440 --> 00:04:27.440]  年少家貧沒機會受教育
[00:04:27.440 --> 00:04:29.440]  所以目不識丁
[00:04:29.440 --> 00:04:31.440]  自小人人都叫做狗外
[00:04:31.440 --> 00:04:33.440]  1955年他居於工人階級
[00:04:33.440 --> 00:04:35.440]  又是文環
[00:04:35.440 --> 00:04:37.440]  更是三代無資產的窮鐵匠
[00:04:37.440 --> 00:04:41.440]  因此被選為鐵木業合作社的工人
[00:04:41.440 --> 00:04:45.440]  嘩!這個行頭是很光榮的
[00:04:45.440 --> 00:04:47.440]  他既然是工人就要登記
[00:04:47.440 --> 00:04:50.440]  登記就要講姓名
[00:04:50.440 --> 00:04:52.440]  他爸爸是文環
[00:04:52.440 --> 00:04:55.440]  現在兒子入社做工人
[00:04:55.440 --> 00:04:57.440]  合家光彩的事
[00:04:57.440 --> 00:04:59.440]  所以就告訴他
[00:04:59.440 --> 00:05:02.440]  兒子你改名叫角中彩
[00:05:02.440 --> 00:05:04.440]  好像中了六合彩一樣
[00:05:04.440 --> 00:05:05.440]  角中彩
[00:05:05.440 --> 00:05:07.440]  誰知登記的時候
[00:05:07.440 --> 00:05:09.440]  幹部聽不清楚口音
[00:05:09.440 --> 00:05:12.440]  以為他是講角中彩
[00:05:12.440 --> 00:05:14.440]  中是中於的中
[00:05:14.440 --> 00:05:16.440]  彩是財產的財
[00:05:16.440 --> 00:05:17.440]  他想想
[00:05:17.440 --> 00:05:19.440]  角中彩和角中彩
[00:05:19.440 --> 00:05:20.440]  不是差不多
[00:05:20.440 --> 00:05:21.440]  都是名字
[00:05:21.440 --> 00:05:23.440]  所以他兩樣都不太清楚是甚麼
[00:05:23.440 --> 00:05:25.440]  就隨便他吧
[00:05:25.440 --> 00:05:27.440]  誰知文化大革命來了
[00:05:27.440 --> 00:05:30.440]  要打倒一切資產階級
[00:05:30.440 --> 00:05:33.440]  角中彩這個名字就闖下大話了
[00:05:33.440 --> 00:05:35.440]  財是財產
[00:05:35.440 --> 00:05:37.440]  財產就是資產
[00:05:37.440 --> 00:05:40.440]  角中彩就帶有濃厚的資產主義
[00:05:40.440 --> 00:05:43.440]  簡直是資本主義的名字
[00:05:43.440 --> 00:05:45.440]  是反動分子所為
[00:05:45.440 --> 00:05:47.440]  絕對不會用新中國所能容納的
[00:05:47.440 --> 00:05:50.440]  於是紅衛兵就抄上門來
[00:05:50.440 --> 00:05:52.440]  被迫他又要改名了
[00:05:52.440 --> 00:05:54.440]  為了要表示自己
[00:05:54.440 --> 00:05:55.440]  忠於毛主席
[00:05:55.440 --> 00:05:57.440]  忠於副主席林彪
[00:05:57.440 --> 00:06:02.440]  於是他就改了個名叫角東彪
[00:06:02.440 --> 00:06:07.440]  想想這次安枕無憂了
[00:06:07.440 --> 00:06:10.440]  東就是正式舵手
[00:06:10.440 --> 00:06:12.440]  彪就是副舵手
[00:06:12.440 --> 00:06:14.440]  這樣還有問題?
[00:06:14.440 --> 00:06:17.440]  誰知不到六年林彪被鬥
[00:06:17.440 --> 00:06:20.440]  飛機逃跑途中墮機身亡
[00:06:20.440 --> 00:06:23.440]  這一回角東彪又要改名了
[00:06:23.440 --> 00:06:26.440]  他又想不出有甚麼適當的名字
[00:06:26.440 --> 00:06:28.440]  又有安全感的
[00:06:28.440 --> 00:06:30.440]  於是就把舊名作廢
[00:06:30.440 --> 00:06:32.440]  生產會計只提出
[00:06:32.440 --> 00:06:34.440]  勾了東彪兩個字
[00:06:34.440 --> 00:06:36.440]  畫兩個圈在這裏
[00:06:36.440 --> 00:06:38.440]  以表示其空其名
[00:06:38.440 --> 00:06:40.440]  後來才補上
[00:06:40.440 --> 00:06:42.440]  所以他的名字就叫角圈圈
[00:06:42.440 --> 00:06:44.440]  這就是故事的由來
[00:06:44.440 --> 00:06:47.440]  這兩個故事給我們甚麼啟迪呢?
[00:06:47.440 --> 00:06:51.440]  兩個故事都啟發我們對中國人有些認識
[00:06:51.440 --> 00:06:53.440]  三馬場的故事告訴我們
[00:06:53.440 --> 00:06:54.440]  中國人很懷舊
[00:06:54.440 --> 00:06:56.440]  縱使竟然恩秦元札
[00:06:56.440 --> 00:06:58.440]  互立封閉
[00:06:58.440 --> 00:07:00.440]  我們很怕改變
[00:07:00.440 --> 00:07:02.440]  寧願懷舊怕新
[00:07:02.440 --> 00:07:04.440]  新的產品不嘗試
[00:07:04.440 --> 00:07:06.440]  新的路不會走
[00:07:06.440 --> 00:07:08.440]  新的方法不會用
[00:07:08.440 --> 00:07:10.440]  新的菜式不會嘗
[00:07:10.440 --> 00:07:13.440]  對我們來說新是一個危機
[00:07:13.440 --> 00:07:16.440]  新入行新環境新移民新關係
[00:07:16.440 --> 00:07:19.440]  都是不太好的
[00:07:19.440 --> 00:07:21.440]  新不如熟
[00:07:21.440 --> 00:07:23.440]  不過最大的危機
[00:07:23.440 --> 00:07:25.440]  都是變舊
[00:07:25.440 --> 00:07:28.440]  我們稱之為老化
[00:07:28.440 --> 00:07:31.440]  是人生一大危機
[00:07:31.440 --> 00:07:34.440]  對我們基督徒來說
[00:07:34.440 --> 00:07:36.440]  當我們屬靈老化
[00:07:36.440 --> 00:07:38.440]  禱告、讀經、崇拜、禮行、公事
[00:07:38.440 --> 00:07:40.440]  毫無新意、毫無新的領受
[00:07:40.440 --> 00:07:43.440]  毫無新的經歷、新的意象
[00:07:43.440 --> 00:07:45.440]  我們就變成老油條
[00:07:45.440 --> 00:07:47.440]  毫無生氣
[00:07:47.440 --> 00:07:49.440]  所以聖經告訴我們
[00:07:49.440 --> 00:07:51.440]  要不絕的更新
[00:07:51.440 --> 00:07:54.440]  原來更新是聖經一個很重要的主題
[00:07:54.440 --> 00:07:57.440]  第二個故事就說到郭英娟
[00:07:57.440 --> 00:08:00.440]  她並不是一個沒有主見的人
[00:08:00.440 --> 00:08:02.440]  她做人極有原則
[00:08:02.440 --> 00:08:04.440]  她的原則就是做個順民
[00:08:04.440 --> 00:08:06.440]  凡是掌那些上級
[00:08:06.440 --> 00:08:08.440]  無論是紅的、黑的、白的
[00:08:08.440 --> 00:08:10.440]  一概順從
[00:08:10.440 --> 00:08:12.440]  這就是生存的伎倆
[00:08:12.440 --> 00:08:14.440]  其實我們何嘗不是這樣呢
[00:08:14.440 --> 00:08:16.440]  順應時代的轉變
[00:08:16.440 --> 00:08:18.440]  適者生存
[00:08:18.440 --> 00:08:20.440]  我們很多時候做人的原則就是這樣
[00:08:20.440 --> 00:08:22.440]  隨波逐流
[00:08:22.440 --> 00:08:24.440]  沒有自己的主張
[00:08:24.440 --> 00:08:26.440]  沒有自己的原則
[00:08:26.440 --> 00:08:28.440]  但是聖經怎麼看新和變呢?
[00:08:28.440 --> 00:08:31.440]  這就是我們今天討論的課題
[00:08:31.440 --> 00:08:35.440]  我們看看羅馬書第十二章第一節
[00:08:35.440 --> 00:08:37.440]  所以弟兄們
[00:08:37.440 --> 00:08:39.440]  我以神的慈悲勸你們
[00:08:39.440 --> 00:08:41.440]  將新的現象當作故事
[00:08:41.440 --> 00:08:43.440]  是聖旨的、是神所喜悅的
[00:08:43.440 --> 00:08:45.440]  你們如此侍奉那是理所當然的
[00:08:45.440 --> 00:08:47.440]  不要效法這個世界
[00:08:47.440 --> 00:08:49.440]  只要心意更新而變化
[00:08:49.440 --> 00:08:51.440]  你們參與何謂神的善良
[00:08:51.440 --> 00:08:53.440]  純存可喜悅的旨意
[00:08:53.440 --> 00:08:55.440]  希臘文有兩個字可以作為新字
[00:08:55.440 --> 00:08:57.440]  第一個是Neos
[00:08:57.440 --> 00:08:59.440]  Neos是從時間角度去看新的意義
[00:08:59.440 --> 00:09:01.440]  今天就是新婚夫婦
[00:09:01.440 --> 00:09:03.440]  曾幾何時就是老夫老妻呢?
[00:09:03.440 --> 00:09:05.440]  今天就是新移民
[00:09:05.440 --> 00:09:07.440]  若各年之後就變成老華僑了
[00:09:07.440 --> 00:09:09.440]  現在就是新入行
[00:09:09.440 --> 00:09:11.440]  不久的將來你是老手
[00:09:11.440 --> 00:09:15.440]  所以這個字也可以作為年青
[00:09:15.440 --> 00:09:18.440]  這個是從時間的角度來看的
[00:09:18.440 --> 00:09:20.440]  有新必有舊
[00:09:20.440 --> 00:09:22.440]  有亂必有老
[00:09:22.440 --> 00:09:24.440]  這是自然的定律
[00:09:24.440 --> 00:09:26.440]  另一個字是Kymos
[00:09:26.440 --> 00:09:29.440]  這個字也叫常新、日日新、永新
[00:09:29.440 --> 00:09:32.440]  就像中國人說的日日新、九日新
[00:09:32.440 --> 00:09:35.440]  比方說新約聖經不會變成舊約聖經
[00:09:35.440 --> 00:09:37.440]  多久也好它還是新約聖經
[00:09:37.440 --> 00:09:40.440]  新耶路撒冷不會變成舊耶路撒冷
[00:09:40.440 --> 00:09:43.440]  保羅說若有人在基督裡
[00:09:43.440 --> 00:09:45.440]  他就是新造的人
[00:09:45.440 --> 00:09:47.440]  舊事已過都變成新的了
[00:09:47.440 --> 00:09:50.440]  保羅所用的新的字就是Kymos
[00:09:50.440 --> 00:09:52.440]  新的創造
[00:09:52.440 --> 00:09:54.440]  這個創造是永遠不會變舊的
[00:09:54.440 --> 00:09:57.440]  保羅在《羅馬書第十二章》第二章
[00:09:57.440 --> 00:10:00.440]  吩咐我們心意更新而變化
[00:10:00.440 --> 00:10:04.440]  保羅所用的一個字是Ala Kynosis
[00:10:04.440 --> 00:10:08.440]  這個更新這個新的字就是Kymos
[00:10:08.440 --> 00:10:10.440]  所謂更新是叫你不要老化
[00:10:10.440 --> 00:10:12.440]  不要生命外濟
[00:10:12.440 --> 00:10:14.440]  要常常更新
[00:10:14.440 --> 00:10:16.440]  不住更新
[00:10:16.440 --> 00:10:18.440]  毛澤東在《毛語錄》說了一句話
[00:10:18.440 --> 00:10:21.440]  他說湖南草鞋越打越像樣
[00:10:21.440 --> 00:10:23.440]  昔日中國人窮
[00:10:23.440 --> 00:10:25.440]  沒錢買鞋
[00:10:25.440 --> 00:10:28.440]  就拿草編織成一雙不像樣的鞋
[00:10:28.440 --> 00:10:30.440]  不像樣的鞋
[00:10:30.440 --> 00:10:33.440]  穿久了
[00:10:33.440 --> 00:10:37.440]  不像樣的鞋就漸漸像一雙鞋
[00:10:37.440 --> 00:10:39.440]  所以他說湖南草鞋
[00:10:39.440 --> 00:10:41.440]  越打越像樣
[00:10:41.440 --> 00:10:43.440]  根據這個例子
[00:10:43.440 --> 00:10:46.440]  他主張中國要不住的革命
[00:10:46.440 --> 00:10:48.440]  否則就要停滯下來
[00:10:48.440 --> 00:10:51.440]  我們基督徒不是主張不住革命
[00:10:51.440 --> 00:10:53.440]  我們主張不住的更新
[00:10:53.440 --> 00:10:56.440]  在我們宿命的生命裏面不住的更新
[00:10:56.440 --> 00:10:59.440]  可惜不少信徒初信的時候大發異心
[00:10:59.440 --> 00:11:03.440]  久而久之就失去了熱誠
[00:11:03.440 --> 00:11:06.440]  每個星期聽到就聽慣了
[00:11:06.440 --> 00:11:08.440]  缺乏新鮮感
[00:11:08.440 --> 00:11:10.440]  於是就例行公事生命外濟
[00:11:10.440 --> 00:11:13.440]  初信的時候讀聖經
[00:11:13.440 --> 00:11:14.440]  很興奮
[00:11:14.440 --> 00:11:17.440]  久而久之草草了事
[00:11:17.440 --> 00:11:19.440]  不再感興趣
[00:11:19.440 --> 00:11:21.440]  在教會很喜歡聽道
[00:11:21.440 --> 00:11:24.440]  聽著聽著又不太習慣
[00:11:24.440 --> 00:11:25.440]  於是變成老油條
[00:11:25.440 --> 00:11:26.440]  懶洋洋
[00:11:26.440 --> 00:11:28.440]  不長進的基督徒
[00:11:28.440 --> 00:11:30.440]  這是一件極可惜的事
[00:11:30.440 --> 00:11:33.440]  第二我們要看這段聖經
[00:11:33.440 --> 00:11:34.440]  除了說更新之外
[00:11:34.440 --> 00:11:36.440]  還要說辯
[00:11:36.440 --> 00:11:38.440]  羅馬書第十二章第一節第二節
[00:11:38.440 --> 00:11:41.440]  我們可以看到兩個不同的希臘文文字
[00:11:41.440 --> 00:11:43.440]  都可以譯作辯
[00:11:43.440 --> 00:11:45.440]  第一個字叫Skema
[00:11:45.440 --> 00:11:47.440]  Skema指外形的改變
[00:11:47.440 --> 00:11:49.440]  華文叫效法
[00:11:49.440 --> 00:11:51.440]  不要效法這個世界
[00:11:51.440 --> 00:11:52.440]  英文叫Conform
[00:11:52.440 --> 00:11:53.440]  比方來說
[00:11:53.440 --> 00:11:56.440]  七歲的我和七十七歲的我
[00:11:56.440 --> 00:11:58.440]  在外形上有很大的改變
[00:11:58.440 --> 00:12:01.440]  但都是我那個我
[00:12:01.440 --> 00:12:03.440]  所以這個外表的改變
[00:12:03.440 --> 00:12:06.440]  就是希臘文所說的Skema意思
[00:12:06.440 --> 00:12:07.440]  比方來說
[00:12:07.440 --> 00:12:09.440]  我睡覺的時候我穿睡衣
[00:12:09.440 --> 00:12:12.440]  我上班的時候我穿西裝
[00:12:12.440 --> 00:12:14.440]  穿睡衣和穿西裝
[00:12:14.440 --> 00:12:16.440]  樣子有不同
[00:12:16.440 --> 00:12:17.440]  但都是我
[00:12:17.440 --> 00:12:20.440]  外形上當然有不同
[00:12:20.440 --> 00:12:22.440]  但同樣都是我
[00:12:22.440 --> 00:12:25.440]  所以Skema指外形的不同
[00:12:25.440 --> 00:12:28.440]  保羅在警告我們不要效法這個世界
[00:12:28.440 --> 00:12:31.440]  意思叫我們不要隨波逐流
[00:12:31.440 --> 00:12:32.440]  不要跟風
[00:12:32.440 --> 00:12:33.440]  不要埋堆
[00:12:33.440 --> 00:12:34.440]  見人就講人話
[00:12:34.440 --> 00:12:35.440]  見鬼就講鬼話
[00:12:35.440 --> 00:12:37.440]  看哪一堆就變成哪一堆
[00:12:37.440 --> 00:12:39.440]  自己沒有原則沒有價值觀
[00:12:39.440 --> 00:12:42.440]  保羅吩咐我們不要效法這個世界
[00:12:42.440 --> 00:12:44.440]  什麼叫世界?
[00:12:44.440 --> 00:12:47.440]  英文一書第二章15-17
[00:12:47.440 --> 00:12:48.440]  不要愛世界
[00:12:48.440 --> 00:12:49.440]  世界的事
[00:12:49.440 --> 00:12:50.440]  人若愛世界
[00:12:50.440 --> 00:12:52.440]  愛父的心就不在他裡面了
[00:12:52.440 --> 00:12:54.440]  因為凡世界上的事
[00:12:54.440 --> 00:12:56.440]  就像肉體的情慾
[00:12:56.440 --> 00:12:57.440]  眼目的情慾
[00:12:57.440 --> 00:12:59.440]  並今生的驕傲
[00:12:59.440 --> 00:13:00.440]  都不是從父來的
[00:13:00.440 --> 00:13:02.440]  乃是從世界來的
[00:13:02.440 --> 00:13:03.440]  可以知道
[00:13:03.440 --> 00:13:07.440]  世界是一個敵黨神勢力的系統和勢力
[00:13:07.440 --> 00:13:09.440]  叫他離開神杯罐神
[00:13:09.440 --> 00:13:11.440]  世界的事包括肉體的情慾
[00:13:11.440 --> 00:13:13.440]  眼目的情慾
[00:13:13.440 --> 00:13:14.440]  今生的驕傲
[00:13:14.440 --> 00:13:17.440]  看看今天花花碌碌的世界
[00:13:17.440 --> 00:13:19.440]  引人入勝的各種引誘
[00:13:19.440 --> 00:13:20.440]  無論是金錢
[00:13:20.440 --> 00:13:22.440]  即肉體的情慾
[00:13:22.440 --> 00:13:23.440]  或者色情
[00:13:23.440 --> 00:13:25.440]  眼目的情慾
[00:13:25.440 --> 00:13:26.440]  或者是權
[00:13:26.440 --> 00:13:27.440]  今生的驕傲
[00:13:27.440 --> 00:13:31.440]  都叫我們陷入這個陷阱當中
[00:13:31.440 --> 00:13:34.440]  很容易引誘我們去效法他們
[00:13:34.440 --> 00:13:37.440]  順從他們成為這個世界的奴隸
[00:13:37.440 --> 00:13:38.440]  聖經告訴我們
[00:13:38.440 --> 00:13:40.440]  我們要有原則
[00:13:40.440 --> 00:13:42.440]  不能夠隨波逐流
[00:13:42.440 --> 00:13:44.440]  隨著世界浪潛走
[00:13:44.440 --> 00:13:47.440]  這不是神所喜悅的
[00:13:47.440 --> 00:13:48.440]  第一個字是Schema
[00:13:48.440 --> 00:13:50.440]  第二個字是Morphe
[00:13:50.440 --> 00:13:52.440]  中文譯為變化
[00:13:52.440 --> 00:13:55.440]  英文有一個字叫Metamorphosis
[00:13:55.440 --> 00:13:56.440]  叫做蛻變
[00:13:56.440 --> 00:13:59.440]  好像蟲變成蝴蝶一樣
[00:13:59.440 --> 00:14:02.440]  好像蝌蚪變成青蛙一樣
[00:14:02.440 --> 00:14:04.440]  這個就是Metamorphosis
[00:14:04.440 --> 00:14:06.440]  生命的改變
[00:14:06.440 --> 00:14:09.440]  這個字是源於希臘文的文字
[00:14:09.440 --> 00:14:11.440]  意思就是生命的改變
[00:14:11.440 --> 00:14:12.440]  不是外表的改變
[00:14:12.440 --> 00:14:14.440]  是內在本質的改變
[00:14:14.440 --> 00:14:17.440]  內在生命不住在成長更新
[00:14:17.440 --> 00:14:19.440]  所以保羅在勸我們
[00:14:19.440 --> 00:14:21.440]  不要效法這個世界
[00:14:21.440 --> 00:14:25.440]  不要追隨世界的價值觀和潮流走
[00:14:25.440 --> 00:14:27.440]  我們內心更新
[00:14:27.440 --> 00:14:28.440]  生命蛻變
[00:14:28.440 --> 00:14:30.440]  如此我們就能夠測驗何謂
[00:14:30.440 --> 00:14:33.440]  神善良順存可喜悅的旨意
[00:14:33.440 --> 00:14:35.440]  神的旨意不是撲朔迷離
[00:14:35.440 --> 00:14:36.440]  高深莫測
[00:14:36.440 --> 00:14:38.440]  只要我們不效法這個世界
[00:14:38.440 --> 00:14:39.440]  心已更新而變化
[00:14:39.440 --> 00:14:42.440]  我們能夠活在神的旨意裏面
[00:14:42.440 --> 00:14:44.440]  又經歷到神的旨意是何等的
[00:14:44.440 --> 00:14:48.440]  善良順存可喜悅的旨意
[00:14:48.440 --> 00:14:49.440]  或者你會說
[00:14:49.440 --> 00:14:51.440]  這個太抽象
[00:14:51.440 --> 00:14:53.440]  這個世界引誘太大
[00:14:53.440 --> 00:14:55.440]  那些錢是實際的
[00:14:55.440 --> 00:14:56.440]  權是實際的
[00:14:56.440 --> 00:14:57.440]  色是實際的
[00:14:57.440 --> 00:14:59.440]  你說的東西太抽象
[00:14:59.440 --> 00:15:01.440]  太離地了
[00:15:01.440 --> 00:15:03.440]  其實是否如此呢?
[00:15:03.440 --> 00:15:05.440]  我們看看這個世界
[00:15:05.440 --> 00:15:07.440]  沒錯 引誘大
[00:15:07.440 --> 00:15:10.440]  人生裏面也有很多壓力
[00:15:10.440 --> 00:15:12.440]  在我們這個世界裏
[00:15:12.440 --> 00:15:14.440]  不效法這個世界
[00:15:14.440 --> 00:15:17.440]  獨善其身不是容易的
[00:15:17.440 --> 00:15:20.440]  但是聖經給我們一個秘訣
[00:15:20.440 --> 00:15:22.440]  第十二章第一次說
[00:15:22.440 --> 00:15:23.440]  所以弟兄們
[00:15:23.440 --> 00:15:25.440]  我以神的慈悲勸你們
[00:15:25.440 --> 00:15:27.440]  將生理現象當作活祭
[00:15:27.440 --> 00:15:28.440]  是聖祭的
[00:15:28.440 --> 00:15:29.440]  是神所起的
[00:15:29.440 --> 00:15:31.440]  你們如此侍奉
[00:15:31.440 --> 00:15:33.440]  那是理所當然的
[00:15:33.440 --> 00:15:36.440]  這是一個非常嚴肅的祝福
[00:15:36.440 --> 00:15:38.440]  保羅一開始的時候說
[00:15:38.440 --> 00:15:40.440]  我勸你們
[00:15:40.440 --> 00:15:43.440]  中文翻譯這個勸是太客氣了
[00:15:43.440 --> 00:15:45.440]  這個字不是好言相勸
[00:15:45.440 --> 00:15:47.440]  而是催悲的意思
[00:15:47.440 --> 00:15:48.440]  你想過馬路
[00:15:48.440 --> 00:15:49.440]  原來你看不到車
[00:15:49.440 --> 00:15:50.440]  於是大聲說
[00:15:50.440 --> 00:15:51.440]  不要過啊
[00:15:51.440 --> 00:15:53.440]  這個就是勸
[00:15:53.440 --> 00:15:54.440]  你不會說
[00:15:54.440 --> 00:15:56.440]  我勸你不要過馬路
[00:15:56.440 --> 00:15:57.440]  你不會這樣說
[00:15:57.440 --> 00:15:58.440]  你會很緊張
[00:15:58.440 --> 00:16:00.440]  所以英文叫urge
[00:16:00.440 --> 00:16:01.440]  加強的語氣
[00:16:01.440 --> 00:16:05.440]  我以神的慈悲催悲你們
[00:16:05.440 --> 00:16:07.440]  由此可以見到
[00:16:07.440 --> 00:16:11.440]  這是保羅很緊張的一個祝福
[00:16:11.440 --> 00:16:13.440]  保羅祝福我們什麼?
[00:16:13.440 --> 00:16:15.440]  將身體現象當作活祭
[00:16:15.440 --> 00:16:17.440]  這個身體不是指肉體的身體
[00:16:17.440 --> 00:16:19.440]  而是整個生命
[00:16:19.440 --> 00:16:22.440]  就好像亞伯拉罕獻上心愛兒子以撒一樣
[00:16:22.440 --> 00:16:24.440]  將我們整個生命的主權
[00:16:24.440 --> 00:16:26.440]  交在主耶穌的手裡
[00:16:26.440 --> 00:16:28.440]  包括我們的錢財
[00:16:28.440 --> 00:16:29.440]  我們的擁有物
[00:16:29.440 --> 00:16:30.440]  我們的家庭
[00:16:30.440 --> 00:16:31.440]  我們的前途
[00:16:31.440 --> 00:16:33.440]  甚至我們的生命
[00:16:33.440 --> 00:16:35.440]  我們只不過是一個管家
[00:16:35.440 --> 00:16:38.440]  唯有這樣我們才有資格侍奉
[00:16:38.440 --> 00:16:39.440]  並且活在這個世界裡
[00:16:39.440 --> 00:16:42.440]  不會隨波逐流下發這個世界
