
[00:00:00.000 --> 00:00:03.500]  我們讀到《馬太福音》第25章
[00:02:05.000 --> 00:02:09.000]  主要的部分停在25章
[00:02:09.000 --> 00:02:14.000]  因為《馬太福音》26章到28章就說到耶穌基督受難
[00:02:14.000 --> 00:02:17.000]  說到祂釘十字架,說到祂復活
[00:02:17.000 --> 00:02:19.000]  聖天
[00:02:19.000 --> 00:02:24.000]  在之前25章最後的三個比喻
[00:02:24.000 --> 00:02:29.000]  就是我們這個循環的頭一年
[00:02:29.000 --> 00:02:32.000]  最後的三個主日
[00:02:32.000 --> 00:02:37.000]  要明白十個同類的比喻
[00:02:37.000 --> 00:02:42.000]  不是回到我們主要學所聽的,對不起
[00:02:42.000 --> 00:02:45.000]  我們主要學說十個同類的比喻
[00:02:45.000 --> 00:02:48.000]  經常都是抽出來說
[00:02:48.000 --> 00:02:51.000]  就問油代表什麼
[00:02:51.000 --> 00:02:54.000]  我的燈需要油,代表聖靈
[00:02:54.000 --> 00:02:57.000]  你夠了沒有,就說完十個同類
[00:02:57.000 --> 00:03:01.000]  要明白耶穌說十個同類的比喻
[00:03:01.000 --> 00:03:05.000]  我們必須要回到《馬太福音》
[00:03:05.000 --> 00:03:10.000]  《馬太福音》記載耶穌很多很重要的教訓
[00:03:10.000 --> 00:03:14.000]  又考考你了,對不起,今天好像很多考試
[00:03:14.000 --> 00:03:20.000]  《馬太福音》記載耶穌頭一段很長的教訓
[00:03:20.000 --> 00:03:23.000]  是第幾章,可以試試看
[00:03:23.000 --> 00:03:25.000]  第五章,厲害
[00:03:25.000 --> 00:03:30.000]  由第五章到第七章我們稱為登山補訓
[00:03:30.000 --> 00:03:34.000]  什麼叫補訓,就是寶貴的教訓
[00:03:34.000 --> 00:03:37.000]  為什麼叫登山補訓
[00:03:37.000 --> 00:03:41.000]  因為五章第一節說耶穌上了山
[00:03:41.000 --> 00:03:45.000]  在山上教導他的門徒
[00:03:45.000 --> 00:03:50.000]  這是《馬太福音》頭一段記載耶穌的教訓
[00:03:50.000 --> 00:03:54.000]  《馬太福音》的第一章到第四章
[00:03:54.000 --> 00:03:59.000]  就記載耶穌出世,記載耶穌出來團度
[00:03:59.000 --> 00:04:02.000]  然後一開始說耶穌的教訓
[00:04:02.000 --> 00:04:05.000]  就已經是三章的聖經
[00:04:05.000 --> 00:04:08.000]  一段很長,教如何做門徒
[00:04:08.000 --> 00:04:13.000]  中間如果你有印象,多數都沒有
[00:04:13.000 --> 00:04:16.000]  你記得我們說過紮種的比喻嗎
[00:04:16.000 --> 00:04:20.000]  這是出現在《馬太福音》第十三章
[00:04:20.000 --> 00:04:22.000]  那是中間的一段
[00:04:22.000 --> 00:04:27.000]  耶穌說天國七個比喻
[00:04:27.000 --> 00:04:33.000]  就是整章聖經都是耶穌的教導
[00:04:33.000 --> 00:04:36.000]  現在來到二十五章
[00:04:36.000 --> 00:04:41.000]  十個童女,還有三個僕人
[00:04:41.000 --> 00:04:44.000]  最後綿羊、山羊
[00:04:44.000 --> 00:04:47.000]  這一部分耶穌的教訓
[00:04:47.000 --> 00:04:51.000]  其實不是在二十五章開始
[00:04:51.000 --> 00:04:53.000]  二十五章第一節
[00:04:53.000 --> 00:04:56.000]  天國又好比十個童女
[00:04:56.000 --> 00:05:02.000]  其實有前面一半的教導
[00:05:02.000 --> 00:05:04.000]  所以他開頭第一句說話
[00:05:04.000 --> 00:05:06.000]  是說「那時」
[00:05:06.000 --> 00:05:08.000]  這個在希臘文裡
[00:05:08.000 --> 00:05:12.000]  是說上去前面什麼時候
[00:05:12.000 --> 00:05:16.000]  所以如果你只是從二十五章第一節
[00:05:16.000 --> 00:05:18.000]  說十個童女的比喻
[00:05:18.000 --> 00:05:22.000]  就沒有了上文、下理
[00:05:22.000 --> 00:05:24.000]  就任你解釋
[00:05:24.000 --> 00:05:26.000]  我們讀聖經要很小心
[00:05:26.000 --> 00:05:30.000]  他本身說的是什麼
[00:05:30.000 --> 00:05:32.000]  馬太福音第二十五章
[00:05:32.000 --> 00:05:35.000]  耶穌最後的教訓
[00:05:35.000 --> 00:05:40.000]  就是在祂上十字架受苦受死之前
[00:05:40.000 --> 00:05:44.000]  這個教訓其實開場白
[00:05:44.000 --> 00:05:46.000]  那個大的段落
[00:05:46.000 --> 00:05:50.000]  應該要追上去二十一章
[00:05:50.000 --> 00:05:55.000]  二十一章就是說耶穌騎驢進耶路撒冷城
[00:05:55.000 --> 00:05:57.000]  耶穌進耶路撒冷城
[00:05:57.000 --> 00:06:01.000]  面對猶太的領袖
[00:06:01.000 --> 00:06:03.000]  Face to face
[00:06:03.000 --> 00:06:06.000]  以前耶穌在哪裡傳道的話
[00:06:06.000 --> 00:06:08.000]  在加利利
[00:06:08.000 --> 00:06:10.000]  加利利在北面
[00:06:10.000 --> 00:06:12.000]  就是我們今天在多倫多
[00:06:12.000 --> 00:06:14.000]  耶穌在哪裡傳道
[00:06:14.000 --> 00:06:16.000]  在North Bay
[00:06:16.000 --> 00:06:18.000]  不是,在Thunder Bay
[00:06:18.000 --> 00:06:19.000]  那你知道了
[00:06:19.000 --> 00:06:21.000]  你什麼時候會上到那麼遠
[00:06:21.000 --> 00:06:23.000]  所以在加利利傳道
[00:06:23.000 --> 00:06:26.000]  圍著那幫伯利賽人
[00:06:26.000 --> 00:06:28.000]  只是流浪
[00:06:28.000 --> 00:06:30.000]  這麼說
[00:06:30.000 --> 00:06:32.000]  不是真正最重要那一班
[00:06:32.000 --> 00:06:36.000]  現在耶穌主動進入耶路撒冷城
[00:06:36.000 --> 00:06:42.000]  馬上就碰到這一班猶太的領袖
[00:06:42.000 --> 00:06:45.000]  第一件事他們就批評耶穌
[00:06:45.000 --> 00:06:51.000]  做什麼容許小孩子在政殿裡歡呼和讚
[00:06:51.000 --> 00:06:54.000]  你讀馬太福音二十一章
[00:06:54.000 --> 00:06:59.000]  等於今天做什麼事容許人們在講道的時候拍手
[00:06:59.000 --> 00:07:01.000]  不合規矩
[00:07:01.000 --> 00:07:04.000]  耶穌進入耶路撒冷面對的
[00:07:04.000 --> 00:07:07.000]  就是猶太的領袖二十二章
[00:07:07.000 --> 00:07:10.000]  他們問耶穌三大問題
[00:07:10.000 --> 00:07:12.000]  不是,他們試探耶穌
[00:07:12.000 --> 00:07:19.000]  用三個非常之controversial的話題納罪
[00:07:19.000 --> 00:07:21.000]  第二,復活
[00:07:21.000 --> 00:07:24.000]  第三,最大的誡命
[00:07:24.000 --> 00:07:26.000]  二十三章
[00:07:26.000 --> 00:07:32.000]  耶穌指責假冒為賤的伯利賽人
[00:07:32.000 --> 00:07:35.000]  七個的和
[00:07:35.000 --> 00:07:43.000]  耶穌和猶太的領袖攤牌
[00:07:43.000 --> 00:07:46.000]  用俗一點的說法,你明不明
[00:07:46.000 --> 00:07:47.000]  進入耶路撒冷
[00:07:47.000 --> 00:07:53.000]  在耶路撒冷宣佈伯利賽人的七和
[00:07:53.000 --> 00:07:55.000]  嘩,赤腕啊
[00:07:55.000 --> 00:07:56.000]  這樣說,是吧
[00:07:56.000 --> 00:07:58.000]  去到人家地球那裡
[00:07:58.000 --> 00:07:59.000]  是吧
[00:07:59.000 --> 00:08:05.000]  耶穌探積耶路撒冷二十三章最後的一段
[00:08:05.000 --> 00:08:08.000]  於是乎呢
[00:08:08.000 --> 00:08:11.000]  二十四章門徒就來問問題了
[00:08:11.000 --> 00:08:18.000]  耶穌的門徒聽到,看到耶穌這樣的講論
[00:08:18.000 --> 00:08:20.000]  門徒就來問
[00:08:20.000 --> 00:08:23.000]  不是吧,耶路撒冷有聖殿
[00:08:23.000 --> 00:08:29.000]  這個聖殿曾經遭遇到亡國
[00:08:29.000 --> 00:08:31.000]  被嚇毀
[00:08:31.000 --> 00:08:37.000]  然後上帝的奇妙恩典帶領重建
[00:08:37.000 --> 00:08:39.000]  一路到今天
[00:08:39.000 --> 00:08:42.000]  你看看,這個聖殿的歷史
[00:08:42.000 --> 00:08:48.000]  比大衛所羅門所建的第一個聖殿還要長
[00:08:48.000 --> 00:08:51.000]  你說上帝是不是在我們當中呢
[00:08:51.000 --> 00:08:55.000]  在這樣的問題之下
[00:08:55.000 --> 00:08:59.000]  耶穌就解釋給門徒聽
[00:08:59.000 --> 00:09:04.000]  門徒問的問題其實混在一起的
[00:09:04.000 --> 00:09:10.000]  如果你打開二十四章第一節第二節
[00:09:10.000 --> 00:09:14.000]  講完了聖殿要被拆毀之後
[00:09:14.000 --> 00:09:18.000]  第三節門徒來問耶穌,問什麼呢
[00:09:18.000 --> 00:09:20.000]  他說請告訴我們
[00:09:20.000 --> 00:09:24.000]  什麼時候會發生這些事
[00:09:24.000 --> 00:09:25.000]  什麼事啊
[00:09:25.000 --> 00:09:29.000]  就是聖殿會再被拆毀
[00:09:29.000 --> 00:09:32.000]  第一次拆毀已經夠痛心了
[00:09:32.000 --> 00:09:34.000]  已經夠悲哀了
[00:09:34.000 --> 00:09:37.000]  為什麼會歷史重演
[00:09:37.000 --> 00:09:40.000]  為什麼會重蹈覆轍
[00:09:40.000 --> 00:09:42.000]  什麼時候會發生,門徒很緊張
[00:09:42.000 --> 00:09:44.000]  我們今天知道
[00:09:44.000 --> 00:09:48.000]  耶穌登十字架之後的三十多年
[00:09:48.000 --> 00:09:50.000]  在公元七十年
[00:09:50.000 --> 00:09:54.000]  羅馬的軍隊就進入耶路撒冷城
[00:09:54.000 --> 00:09:58.000]  將第二個聖殿又再拆毀
[00:09:58.000 --> 00:10:02.000]  耶穌講這番話的時候是三十多年前
[00:10:02.000 --> 00:10:04.000]  門徒很緊張問什麼時候發生
[00:10:04.000 --> 00:10:06.000]  但是門徒不只是問這件事
[00:10:06.000 --> 00:10:08.000]  門徒還有第二句
[00:10:08.000 --> 00:10:11.000]  他說你降臨和世界沒了
[00:10:11.000 --> 00:10:13.000]  有什麼預兆
[00:10:13.000 --> 00:10:17.000]  門徒想著聖殿拆毀
[00:10:17.000 --> 00:10:19.000]  就是耶穌回來
[00:10:19.000 --> 00:10:21.000]  就是世界沒了
[00:10:21.000 --> 00:10:24.000]  所以門徒將兩個問題
[00:10:24.000 --> 00:10:27.000]  連在一起的一氣呵成地問
[00:10:27.000 --> 00:10:32.000]  門徒以為這兩件事就是一件事
[00:10:32.000 --> 00:10:35.000]  在這樣的問題之下
[00:10:35.000 --> 00:10:39.000]  你就要小心聽耶穌怎麼回答
[00:10:39.000 --> 00:10:42.000]  第一,二十四章
[00:10:42.000 --> 00:10:47.000]  首先耶穌回答一個general的問題
[00:10:47.000 --> 00:10:53.000]  耶穌既未曾回答什麼時候聖殿會被毀
[00:10:53.000 --> 00:10:59.000]  耶穌也未曾回答什麼時候祂會降臨
[00:10:59.000 --> 00:11:05.000]  耶穌先回答門徒最緊張的那一點
[00:11:05.000 --> 00:11:09.000]  從二十四章第四節到十四節
[00:11:09.000 --> 00:11:12.000]  如果你留心讀這一段聖經
[00:11:12.000 --> 00:11:14.000]  你留意到在第六節
[00:11:14.000 --> 00:11:21.000]  耶穌說你們聽見打仗和打仗的風聲不要怕
[00:11:21.000 --> 00:11:24.000]  因為這些事情是必須有的
[00:11:24.000 --> 00:11:27.000]  下面那句你跟我一起讀
[00:11:27.000 --> 00:11:32.000]  「只是末期還沒有到」第八節
[00:11:32.000 --> 00:11:34.000]  耶穌繼續說
[00:11:34.000 --> 00:11:41.000]  「這都是災難的起頭」指什麼?
[00:11:41.000 --> 00:11:44.000]  第七節所說的民攻打民
[00:11:44.000 --> 00:11:46.000]  國攻打國
[00:11:46.000 --> 00:11:49.000]  「多處必有饑荒有地震」
[00:11:49.000 --> 00:11:54.000]  但是耶穌說這些只不過是起頭
[00:11:54.000 --> 00:11:56.000]  用英文說你會明白一點
[00:11:56.000 --> 00:12:01.000]  It's just the beginning not the end
[00:12:01.000 --> 00:12:05.000]  頭一句說「末期還沒有到」
[00:12:05.000 --> 00:12:10.000]  用英文說The end has not come
[00:12:10.000 --> 00:12:15.000]  現在說「這只是災難的起頭」
[00:12:15.000 --> 00:12:17.000]  It's not the end
[00:12:17.000 --> 00:12:19.000]  It's only the beginning
[00:12:19.000 --> 00:12:21.000]  你聽到耶穌的主題嗎?
[00:12:21.000 --> 00:12:24.000]  還有最後一句十四節
[00:12:24.000 --> 00:12:25.000]  我們一起讀
[00:12:25.000 --> 00:12:29.000]  「這天國的福音」怎樣?
[00:12:29.000 --> 00:12:34.000]  「要傳遍天下對萬民作見證」
[00:12:34.000 --> 00:12:38.000]  「然後末期才來到」
[00:12:38.000 --> 00:12:42.000]  今天你讀這句話就近很多了
[00:12:42.000 --> 00:12:46.000]  福音已經由耶路撒冷傳遍歐洲
[00:12:46.000 --> 00:12:49.000]  由歐洲傳遍美洲
[00:12:49.000 --> 00:12:52.000]  又由美洲、歐洲又傳到亞洲
[00:12:52.000 --> 00:12:54.000]  又傳到非洲
[00:12:54.000 --> 00:12:57.000]  但是在當時你記得
[00:12:57.000 --> 00:13:04.000]  福音仍然只是在耶路撒冷猶太傳遍
[00:13:04.000 --> 00:13:07.000]  何時傳到天下?
[00:13:07.000 --> 00:13:09.000]  未有來
[00:13:09.000 --> 00:13:10.000]  是吧?
[00:13:10.000 --> 00:13:12.000]  你要這樣聽才行
[00:13:12.000 --> 00:13:15.000]  所以這福音要傳遍天下
[00:13:15.000 --> 00:13:20.000]  然後The end will come
[00:13:20.000 --> 00:13:24.000]  你聽到耶穌說這三句話的意思嗎?
[00:13:24.000 --> 00:13:26.000]  你聽得清楚嗎?
[00:13:26.000 --> 00:13:28.000]  門徒很心急
[00:13:28.000 --> 00:13:34.000]  想問何時是大結局?
[00:13:34.000 --> 00:13:36.000]  福音書也快寫完了
[00:13:36.000 --> 00:13:38.000]  應該完了
[00:13:38.000 --> 00:13:42.000]  耶穌說未有來
[00:13:42.000 --> 00:13:46.000]  耶穌說結局未有來出現
[00:13:46.000 --> 00:13:50.000]  所以耶穌針對他們這個心急的態度
[00:13:50.000 --> 00:13:52.000]  耶穌說三次
[00:13:52.000 --> 00:13:54.000]  耶穌第一次說
[00:13:54.000 --> 00:13:56.000]  末期還沒有到
[00:13:56.000 --> 00:13:59.000]  欲知見到金融海嘯又說耶穌回來了
[00:13:59.000 --> 00:14:02.000]  欲知見到真是海嘯又說耶穌回來了
[00:14:02.000 --> 00:14:04.000]  欲知我停電又說耶穌回來了
[00:14:04.000 --> 00:14:07.000]  欲知不見了太太又說被提了
[00:14:07.000 --> 00:14:09.000]  是吧?不是這樣的
[00:14:09.000 --> 00:14:11.000]  這樣好像很戰情
[00:14:11.000 --> 00:14:13.000]  整天提著被提
[00:14:13.000 --> 00:14:15.000]  整天暗示你沒有被提我被提
[00:14:15.000 --> 00:14:17.000]  不是的
[00:14:17.000 --> 00:14:19.000]  這些是耶穌教我們
[00:14:19.000 --> 00:14:21.000]  末期還沒有到
[00:14:21.000 --> 00:14:23.000]  聽到這些風聲
[00:14:23.000 --> 00:14:25.000]  這些事情是一定會發生
[00:14:25.000 --> 00:14:27.000]  我們還引用聖經
[00:14:27.000 --> 00:14:29.000]  今天民攻打民
[00:14:29.000 --> 00:14:30.000]  國攻打國
[00:14:30.000 --> 00:14:32.000]  多處必有饑荒地震
[00:14:32.000 --> 00:14:34.000]  總是不說最後那句
[00:14:34.000 --> 00:14:36.000]  你看我們多狡猾
[00:14:36.000 --> 00:14:38.000]  讀聖經也狡猾
[00:14:38.000 --> 00:14:39.000]  最後一句暗示了
[00:14:39.000 --> 00:14:41.000]  是啦耶穌回來了
[00:14:41.000 --> 00:14:43.000]  耶穌說民攻打民
[00:14:43.000 --> 00:14:45.000]  國攻打國
[00:14:45.000 --> 00:14:48.000]  多處饑荒地震
[00:14:48.000 --> 00:14:50.000]  麻煩你讀最後那句
[00:14:50.000 --> 00:14:55.000]  這都是災難的beginning
[00:14:55.000 --> 00:14:57.000]  懂得聽嗎?
[00:14:57.000 --> 00:14:59.000]  耶穌用了這麼長的說話
[00:14:59.000 --> 00:15:01.000]  來叫你安靜一點
[00:15:01.000 --> 00:15:05.000]  不要這麼容易被迷惑
[00:15:05.000 --> 00:15:09.000]  不要這麼容易就相信
[00:15:09.000 --> 00:15:11.000]  還沒有
[00:15:11.000 --> 00:15:13.000]  福音要全天天下
[00:15:13.000 --> 00:15:16.000]  坦白說到今天還沒有
[00:15:16.000 --> 00:15:17.000]  是吧
[00:15:17.000 --> 00:15:19.000]  今天我們的宗教士
[00:15:19.000 --> 00:15:21.000]  上兩個禮拜你有沒有聽過
[00:15:21.000 --> 00:15:25.000]  才開始在回教的地區
[00:15:25.000 --> 00:15:26.000]  是吧
[00:15:26.000 --> 00:15:28.000]  在那些我們叫啟創
[00:15:28.000 --> 00:15:30.000]  還是創啟
[00:15:30.000 --> 00:15:32.000]  總之意思就是很困難的意思
[00:15:32.000 --> 00:15:33.000]  是吧
[00:15:33.000 --> 00:15:35.000]  為什麼名字叫一朵小花
[00:15:35.000 --> 00:15:37.000]  又叫什麼兩隻小羊那些呢
[00:15:37.000 --> 00:15:38.000]  不講真名的
[00:15:38.000 --> 00:15:41.000]  一講真名就立刻簽不到簽證的
[00:15:41.000 --> 00:15:42.000]  是吧
[00:15:42.000 --> 00:15:45.000]  福音仍然是向著天下
[00:15:45.000 --> 00:15:49.000]  為向萬民作見證的過程
[00:15:49.000 --> 00:15:51.000]  耶穌說
[00:15:51.000 --> 00:15:53.000]  你不要這麼心急
[00:15:53.000 --> 00:15:57.000]  末期還沒有到
[00:15:57.000 --> 00:15:59.000]  這是第一段的主題
[00:15:59.000 --> 00:16:01.000]  回答門徒問
[00:16:01.000 --> 00:16:04.000]  什麼時候啊
[00:16:04.000 --> 00:16:05.000]  快了是吧
[00:16:05.000 --> 00:16:06.000]  快完結了是吧
[00:16:06.000 --> 00:16:07.000]  快點啊耶穌
[00:16:07.000 --> 00:16:08.000]  告訴我
[00:16:08.000 --> 00:16:09.000]  讓我好好準備
[00:16:09.000 --> 00:16:10.000]  耶穌說還沒有
[00:16:10.000 --> 00:16:11.000]  這是第一段
[00:16:11.000 --> 00:16:14.000]  四節到十節
[00:16:14.000 --> 00:16:16.000]  十五節到二十八節
[00:16:16.000 --> 00:16:19.000]  耶穌就回答門徒第一個問題
[00:16:19.000 --> 00:16:22.000]  耶路撒冷聖殿地位
[00:16:22.000 --> 00:16:23.000]  一定發生
[00:16:23.000 --> 00:16:25.000]  這個你可以準備
[00:16:25.000 --> 00:16:26.000]  你要小心
[00:16:26.000 --> 00:16:28.000]  執政包袱
[00:16:28.000 --> 00:16:29.000]  等於今天
[00:16:29.000 --> 00:16:32.000]  我們在多倫多是很安全的
[00:16:32.000 --> 00:16:34.000]  我們只要記得換雪胎
[00:16:34.000 --> 00:16:35.000]  十一月
[00:16:35.000 --> 00:16:36.000]  不用的
[00:16:36.000 --> 00:16:38.000]  我的地震露實產雪
[00:16:38.000 --> 00:16:40.000]  如果你住在加利福尼亞州
[00:16:40.000 --> 00:16:42.000]  就不是換雪胎了
[00:16:42.000 --> 00:16:45.000]  就是要在你的汽車後座
[00:16:45.000 --> 00:16:49.000]  放一個地震的圖層背包
[00:16:49.000 --> 00:16:51.000]  我不知道你知不知道
[00:16:51.000 --> 00:16:54.000]  我有朋友在芝加哥搬到加州住
[00:16:54.000 --> 00:16:55.000]  我問他
[00:16:55.000 --> 00:16:57.000]  為什麼你的車後座
[00:16:57.000 --> 00:16:59.000]  有一個這樣的背包
[00:16:59.000 --> 00:17:02.000]  他說這個是萬一地震的時候
[00:17:02.000 --> 00:17:05.000]  我們跳上車就可以走了
[00:17:05.000 --> 00:17:06.000]  我說這麼危險
[00:17:06.000 --> 00:17:07.000]  你也搬下來住
[00:17:07.000 --> 00:17:10.000]  他說比連環樹好
[00:17:10.000 --> 00:17:12.000]  你考慮一下
[00:17:12.000 --> 00:17:14.000]  看你喜歡哪一種
[00:17:14.000 --> 00:17:16.000]  芝加哥是大雪一點的
[00:17:16.000 --> 00:17:18.000]  我們多倫多都不是連環那麼厲害
[00:17:18.000 --> 00:17:21.000]  耶穌回答門徒
[00:17:21.000 --> 00:17:22.000]  耶路撒冷
[00:17:22.000 --> 00:17:26.000]  必定會遭遇大災難
[00:17:26.000 --> 00:17:29.000]  十五節到二十八節
[00:17:29.000 --> 00:17:30.000]  但是
[00:17:30.000 --> 00:17:33.000]  耶穌不是說
[00:17:33.000 --> 00:17:36.000]  耶路撒冷被毀之日
[00:17:36.000 --> 00:17:40.000]  就是世界結束之節
[00:17:40.000 --> 00:17:42.000]  所以還有第三段
[00:17:42.000 --> 00:17:44.000]  在第二十四章
[00:17:44.000 --> 00:17:50.000]  二十九節到三十六節
[00:17:50.000 --> 00:17:56.000]  二十四章二十九節到三十六節
[00:17:56.000 --> 00:17:59.000]  耶穌就是說祂降臨
[00:17:59.000 --> 00:18:01.000]  因為你看看
[00:18:01.000 --> 00:18:03.000]  第三十節那裡說
[00:18:03.000 --> 00:18:07.000]  他們要看見人子有能力
[00:18:07.000 --> 00:18:08.000]  有大榮耀
[00:18:08.000 --> 00:18:12.000]  駕著天上的雲降臨
[00:18:12.000 --> 00:18:13.000]  是不是
[00:18:13.000 --> 00:18:15.000]  這裡不是說耶路撒冷被毀
[00:18:15.000 --> 00:18:19.000]  這裡是說人子就是耶穌自己
[00:18:19.000 --> 00:18:21.000]  祂要回來
[00:18:21.000 --> 00:18:24.000]  耶穌一定會回來
[00:18:24.000 --> 00:18:26.000]  耶穌必定要回來
[00:18:26.000 --> 00:18:30.000]  但是耶穌在這一段話
[00:18:30.000 --> 00:18:35.000]  去到第三十六節結束那一句
[00:18:35.000 --> 00:18:37.000]  我們一起讀好嗎
[00:18:37.000 --> 00:18:41.000]  「但那日以那時辰
[00:18:41.000 --> 00:18:43.000]  沒有人知道
[00:18:43.000 --> 00:18:47.000]  連天上的智者也不知道
[00:18:47.000 --> 00:18:49.000]  子也不知道
[00:18:49.000 --> 00:18:53.000]  唯獨父知道」
[00:18:53.000 --> 00:18:56.000]  聽到這個結論沒有
[00:18:56.000 --> 00:18:58.000]  耶穌第一段說
[00:18:58.000 --> 00:19:00.000]  「末期末還末有道
[00:19:00.000 --> 00:19:02.000]  災難的起頭
[00:19:02.000 --> 00:19:05.000]  天國福音傳遍天下
[00:19:05.000 --> 00:19:08.000]  然後末期先來到」
[00:19:08.000 --> 00:19:09.000]  耶穌接著解釋
[00:19:09.000 --> 00:19:11.000]  不過你要準備耶路撒冷的災難
[00:19:11.000 --> 00:19:13.000]  要小心
[00:19:13.000 --> 00:19:14.000]  那個是必定會發生的
[00:19:14.000 --> 00:19:16.000]  不過耶路撒冷的災難
[00:19:16.000 --> 00:19:20.000]  和人子的降臨是兩回事
[00:19:20.000 --> 00:19:23.000]  人子何時降臨
[00:19:23.000 --> 00:19:26.000]  那日以那時辰
[00:19:26.000 --> 00:19:29.000]  沒有人知道
[00:19:29.000 --> 00:19:31.000]  誰知道
[00:19:31.000 --> 00:19:33.000]  子也不知道
[00:19:33.000 --> 00:19:37.000]  唯獨父知道
[00:19:37.000 --> 00:19:39.000]  我希望以後每一次
[00:19:39.000 --> 00:19:41.000]  我們講耶穌回來的專題講座
[00:19:41.000 --> 00:19:44.000]  都一定記得這一節金句
[00:19:44.000 --> 00:19:46.000]  有些人很厲害
[00:19:46.000 --> 00:19:47.000]  耶穌說「我也不知道」
[00:19:47.000 --> 00:19:48.000]  他說「我知道」
[00:19:48.000 --> 00:19:50.000]  他比耶穌還厲害
[00:19:50.000 --> 00:19:52.000]  沒有耶穌說不知道
[00:19:52.000 --> 00:19:55.000]  只有天父知道
[00:19:55.000 --> 00:19:57.000]  這個秘密
[00:19:57.000 --> 00:20:00.000]  只有父神決定
[00:20:00.000 --> 00:20:02.000]  門徒還沒有死心
[00:20:02.000 --> 00:20:04.000]  我和你說《士律行傳》第一章時
[00:20:04.000 --> 00:20:05.000]  我不是和你提過
[00:20:05.000 --> 00:20:07.000]  耶穌臨升天前最後一個問題
[00:20:07.000 --> 00:20:09.000]  門徒又問這個問題
[00:20:09.000 --> 00:20:11.000]  以為耶穌趕著走
[00:20:11.000 --> 00:20:12.000]  忘記了
[00:20:12.000 --> 00:20:13.000]  漏口風
[00:20:13.000 --> 00:20:17.000]  耶穌說「父憑著自己的權政所定的時候
[00:20:17.000 --> 00:20:20.000]  日期不義你們可以知道」
[00:20:20.000 --> 00:20:22.000]  《士律行傳》一章第七節
[00:20:22.000 --> 00:20:24.000]  我們經常只是背第八節
[00:20:24.000 --> 00:20:26.000]  但清明降臨在你們身上
[00:20:26.000 --> 00:20:28.000]  那個是下半節
[00:20:28.000 --> 00:20:29.000]  沒有人知道
[00:20:29.000 --> 00:20:31.000]  耶穌何時回來
[00:20:31.000 --> 00:20:34.000]  那日以那時辰
[00:20:34.000 --> 00:20:37.000]  沒有人知道
[00:20:37.000 --> 00:20:39.000]  門徒問「何時」
[00:20:39.000 --> 00:20:41.000]  耶穌的答案很清楚
[00:20:41.000 --> 00:20:43.000]  沒有人知道
[00:20:43.000 --> 00:20:48.000]  在這樣的大前提之下
[00:20:48.000 --> 00:20:51.000]  根據《馬太福音》記載
[00:20:51.000 --> 00:20:54.000]  耶穌說了五個故事
[00:20:54.000 --> 00:20:57.000]  五個比喻
[00:20:57.000 --> 00:20:59.000]  來解釋
[00:20:59.000 --> 00:21:03.000]  沒有人知道
[00:21:04.000 --> 00:21:07.000]  如果沒有前段的主題
[00:21:07.000 --> 00:21:11.000]  你會讀錯了十個同類的比喻
[00:21:11.000 --> 00:21:14.000]  沒有人知道
