
[00:00:00.000 --> 00:00:04.000]  各位電影姐妹你好
[00:02:46.000 --> 00:02:48.000]  三支箭沒用
[00:02:48.000 --> 00:02:52.000]  你猜你三個兒子會忠於你嗎?
[00:02:52.000 --> 00:02:54.000]  當時他這一句話
[00:02:54.000 --> 00:02:58.000]  令父親非常憤怒
[00:02:58.000 --> 00:03:00.000]  大兒子和二兒子
[00:03:00.000 --> 00:03:02.000]  當然是幫父親一邊
[00:03:02.000 --> 00:03:04.000]  因言接受
[00:03:04.000 --> 00:03:06.000]  父親的恩恩愛愛
[00:03:06.000 --> 00:03:08.000]  父親的恩恩愛愛
[00:03:08.000 --> 00:03:10.000]  當然是幫父親一邊
[00:03:10.000 --> 00:03:12.000]  因言接受
[00:03:12.000 --> 00:03:14.000]  父親的提議
[00:03:14.000 --> 00:03:16.000]  結果
[00:03:16.000 --> 00:03:22.000]  一文字受苦
[00:03:22.000 --> 00:03:26.000]  就將三兒子趕出去
[00:03:26.000 --> 00:03:28.000]  不讓他擁有任何的誠邑
[00:03:28.000 --> 00:03:32.000]  誰知道當受苦帶著妻妾
[00:03:32.000 --> 00:03:34.000]  和隨從
[00:03:34.000 --> 00:03:36.000]  來到大兒子的誠邑的時候
[00:03:36.000 --> 00:03:40.000]  被大兒子輕盲排擠
[00:03:40.000 --> 00:03:42.000]  隨從被侮辱
[00:03:42.000 --> 00:03:44.000]  他忍受不了
[00:03:44.000 --> 00:03:48.000]  於是想搬到二兒子的誠邑居住
[00:03:48.000 --> 00:03:50.000]  誰知道大兒子和二兒子早有勾結
[00:03:50.000 --> 00:03:52.000]  集結重兵
[00:03:52.000 --> 00:03:56.000]  對親生父親發動突襲
[00:03:56.000 --> 00:04:00.000]  受苦的妻妾全部被殺
[00:04:00.000 --> 00:04:02.000]  而自己的隨從也死得有死去
[00:04:02.000 --> 00:04:04.000]  自己被驅逐到曠野流蕩
[00:04:04.000 --> 00:04:10.000]  身邊只有一個平時扮演小丑角色的靈人陪伴
[00:04:10.000 --> 00:04:12.000]  一下子
[00:04:12.000 --> 00:04:16.000]  很快就從最高的權位墮落到深谷
[00:04:16.000 --> 00:04:21.000]  而且被自己的親生兒子用奸計毒害
[00:04:21.000 --> 00:04:23.000]  他受不住刺激
[00:04:23.000 --> 00:04:25.000]  變得神經不正常
[00:04:25.000 --> 00:04:30.000]  在曠野裡傾訴他的憤怒和憤恨
[00:04:30.000 --> 00:04:33.000]  但事情不是那麼簡單
[00:04:33.000 --> 00:04:37.000]  新的一場骨肉相殘又再展開
[00:04:37.000 --> 00:04:41.000]  二兒子次郎不甘居於大老太郎之下
[00:04:41.000 --> 00:04:46.000]  趁著大家齊手對付父親之際
[00:04:46.000 --> 00:04:49.000]  派個槍手冷槍將太郎殺死
[00:04:49.000 --> 00:04:52.000]  太郎的妻子叫馮君
[00:04:52.000 --> 00:04:57.000]  她的一家被一文受苦征服了
[00:04:57.000 --> 00:05:01.000]  殺害了又逼他嫁給他的長子太郎
[00:05:01.000 --> 00:05:05.000]  他一直以來都很想為家報仇
[00:05:05.000 --> 00:05:08.000]  將受苦一家置於死地
[00:05:08.000 --> 00:05:11.000]  於是他利用自己的美色
[00:05:11.000 --> 00:05:15.000]  和次郎互相冤枉
[00:05:15.000 --> 00:05:21.000]  他看穿了次郎是貪權好色的人
[00:05:21.000 --> 00:05:24.000]  於是挑唆他殺死自己的妻子
[00:05:24.000 --> 00:05:27.000]  娶了他做妻子
[00:05:27.000 --> 00:05:30.000]  一文字的家和他的家業
[00:05:30.000 --> 00:05:35.000]  從此就一落千丈
[00:05:35.000 --> 00:05:37.000]  說回三兒子
[00:05:37.000 --> 00:05:40.000]  直虎離開一文家之後
[00:05:40.000 --> 00:05:43.000]  他被另一個諸侯看上了
[00:05:43.000 --> 00:05:49.000]  另一個諸侯就招他做女婿
[00:05:49.000 --> 00:05:52.000]  他在外父家裡漸露駝角
[00:05:52.000 --> 00:05:54.000]  當他聽聞父親的遭遇
[00:05:54.000 --> 00:05:59.000]  立即率軍前往接父親去奉養
[00:05:59.000 --> 00:06:04.000]  於是與次郎兩兄弟的軍隊對峙
[00:06:04.000 --> 00:06:09.000]  次郎的軍隊稍作抵抗就崩潰
[00:06:09.000 --> 00:06:12.000]  於是只好假裝講和
[00:06:12.000 --> 00:06:15.000]  另謀奸計殺害弟弟
[00:06:15.000 --> 00:06:18.000]  正當受苦和小兒子見面
[00:06:18.000 --> 00:06:20.000]  他的精神立即恢復正常
[00:06:20.000 --> 00:06:22.000]  就在這個時候
[00:06:22.000 --> 00:06:26.000]  不小心不留意之際
[00:06:26.000 --> 00:06:30.000]  三郎被賣伏的次郎的槍手射中
[00:06:30.000 --> 00:06:33.000]  死於父親的獲中
[00:06:33.000 --> 00:06:35.000]  受苦在悲痛之餘
[00:06:35.000 --> 00:06:38.000]  就跟著兒子一起死去
[00:06:38.000 --> 00:06:43.000]  三郎的外父諸侯藤卷的軍隊
[00:06:43.000 --> 00:06:47.000]  像潮水一樣湧入次郎的城堡
[00:06:47.000 --> 00:06:50.000]  將他全部殺光
[00:06:50.000 --> 00:06:53.000]  黑澤明是一個悲觀主義者
[00:06:53.000 --> 00:06:56.000]  他拍所有電影都是悲劇
[00:06:56.000 --> 00:06:58.000]  沒有喜劇
[00:06:58.000 --> 00:07:01.000]  因為他看到人生就是一個悲劇
[00:07:01.000 --> 00:07:03.000]  所以他曾經屢次自殺
[00:07:03.000 --> 00:07:06.000]  但是自殺不馴
[00:07:06.000 --> 00:07:11.000]  他怎樣去形容這一齣花費了1200萬美金
[00:07:11.000 --> 00:07:14.000]  所製作的一套大電影呢?
[00:07:14.000 --> 00:07:17.000]  他說了一句非常精彩的話
[00:07:17.000 --> 00:07:19.000]  上蒼的目光
[00:07:19.000 --> 00:07:22.000]  俯視著人間的悲劇
[00:07:22.000 --> 00:07:26.000]  這句話剛才說了啟示錄第六章
[00:07:26.000 --> 00:07:30.000]  一至八節四騎士的詮釋
[00:07:30.000 --> 00:07:32.000]  沒錯這是上帝的審判
[00:07:32.000 --> 00:07:35.000]  但同時也是人
[00:07:35.000 --> 00:07:37.000]  人性的敗壞
[00:07:37.000 --> 00:07:38.000]  人類的悲劇
[00:07:38.000 --> 00:07:41.000]  在神的日光俯視之下
[00:07:41.000 --> 00:07:45.000]  目睹人類的悲劇
[00:07:45.000 --> 00:07:49.000]  也是長老叫約翰來看看
[00:07:49.000 --> 00:07:53.000]  人類的悲劇是咎由自取的
[00:07:53.000 --> 00:07:57.000]  沒錯是神掌管一切
[00:07:57.000 --> 00:08:01.000]  但另一方面也是人的罪的緣故
[00:08:01.000 --> 00:08:03.000]  人性的險惡結果
[00:08:03.000 --> 00:08:07.000]  就好像黑澤明在他的自傳曾經有說過
[00:08:07.000 --> 00:08:11.000]  關東的地區大地震
[00:08:11.000 --> 00:08:14.000]  是一個非常恐怖的事件
[00:08:14.000 --> 00:08:17.000]  在地震當中無蠟燭之地
[00:08:17.000 --> 00:08:20.000]  這是一個非常寶貴的經歷
[00:08:20.000 --> 00:08:26.000]  他不單止告訴我們大自然的不尋常力量
[00:08:26.000 --> 00:08:34.000]  同時也讓我們了解到人心不尋常的邪惡
[00:08:34.000 --> 00:08:39.000]  所以我們讀七印七號七碗啟示錄
[00:08:39.000 --> 00:08:42.000]  這個所謂三重奏的災難
[00:08:42.000 --> 00:08:44.000]  我們不要忘記兩件事
[00:08:44.000 --> 00:08:47.000]  第一是神的審判
[00:08:47.000 --> 00:08:50.000]  一切都是控制之下
[00:08:50.000 --> 00:08:53.000]  尤其是當三位一體的上帝
[00:08:53.000 --> 00:08:57.000]  將書卷交給被殺的羔羊
[00:08:57.000 --> 00:09:01.000]  耶穌基督就開始揭開一印又一印
[00:09:01.000 --> 00:09:03.000]  接著一號又一號
[00:09:03.000 --> 00:09:05.000]  接著一碗又一碗
[00:09:05.000 --> 00:09:10.000]  看到上帝的眼光
[00:09:10.000 --> 00:09:13.000]  目睹人類的悲劇
[00:09:13.000 --> 00:09:16.000]  因為這是人類罪惡所致
[00:09:16.000 --> 00:09:18.000]  幸好是神的刑罰
[00:09:18.000 --> 00:09:21.000]  也是人類咎由自取
[00:09:21.000 --> 00:09:24.000]  就好像保羅在羅馬書第一章第十八節說
[00:09:24.000 --> 00:09:29.000]  神任憑他們邪闢的心互作互為
[00:09:29.000 --> 00:09:32.000]  用黑澤文的說話
[00:09:32.000 --> 00:09:34.000]  上帝的目光
[00:09:34.000 --> 00:09:37.000]  俯視著這幕人間的悲劇
[00:09:37.000 --> 00:09:40.000]  在這個悲劇未發生之前
[00:09:40.000 --> 00:09:43.000]  真是讓我們好好警醒和預備
[00:09:43.000 --> 00:09:46.000]  尤其是在這個亂世當中
[00:09:46.000 --> 00:09:50.000]  面對著一個接踵而來的亂局
[00:09:50.000 --> 00:09:53.000]  我們應該如何去預備好自己
[00:09:53.000 --> 00:09:56.000]  啟示錄之所以論及末世的景象
[00:09:56.000 --> 00:09:58.000]  不是滿足我們好奇之心
[00:09:58.000 --> 00:10:01.000]  那是叫我們好好預備自己
[00:10:01.000 --> 00:10:06.000]  迎接前面的挑戰和基督的再臨
[00:10:06.000 --> 00:10:09.000]  或者我們今天詳細來看看
[00:10:09.000 --> 00:10:10.000]  啟示錄第六章
[00:10:10.000 --> 00:10:12.000]  這個七印的頭的四印
[00:10:12.000 --> 00:10:15.000]  通常我們叫做四騎士
[00:10:15.000 --> 00:10:17.000]  首先我們看看第一個騎士
[00:10:17.000 --> 00:10:19.000]  白馬騎士第一節至第二節
[00:10:19.000 --> 00:10:23.000]  我看見高揚揭開七印中的第一印的時候
[00:10:23.000 --> 00:10:26.000]  就清見四玩物中的一個玩物
[00:10:26.000 --> 00:10:28.000]  聲音如雷
[00:10:28.000 --> 00:10:29.000]  說你來
[00:10:29.000 --> 00:10:30.000]  我就觀看
[00:10:30.000 --> 00:10:34.000]  見到一匹白馬騎在馬上的拿著弓
[00:10:34.000 --> 00:10:36.000]  並有冠冕賜給他
[00:10:36.000 --> 00:10:38.000]  他便出來勝了又要成
[00:10:38.000 --> 00:10:41.000]  啟示錄第六章至十六章
[00:10:41.000 --> 00:10:43.000]  是講述七印七號七玩
[00:10:43.000 --> 00:10:48.000]  這七樣東西是神對這個邪惡的世界的一個審判
[00:10:48.000 --> 00:10:52.000]  在第五章第一節的時候提到神手中的書卷
[00:10:52.000 --> 00:10:58.000]  他將這個書卷交給被殺的高揚
[00:10:58.000 --> 00:11:01.000]  這個書卷是由七印封住的
[00:11:01.000 --> 00:11:03.000]  啟示錄屢次告訴你
[00:11:03.000 --> 00:11:05.000]  沒有人配得上揭開這個書卷
[00:11:05.000 --> 00:11:08.000]  只有被殺的高揚才可以配得上
[00:11:08.000 --> 00:11:12.000]  因為為了我們的願意成就了救恩
[00:11:12.000 --> 00:11:18.000]  所以他能夠揭開這個七印七號七玩
[00:11:18.000 --> 00:11:20.000]  執行這個審判
[00:11:20.000 --> 00:11:24.000]  為什麼有這個史無前例的審判呢?
[00:11:24.000 --> 00:11:27.000]  就因為這個神是一個公義的神
[00:11:27.000 --> 00:11:30.000]  同時也是為新天新地鋪路
[00:11:30.000 --> 00:11:33.000]  今天我們來講講第一至第四印
[00:11:33.000 --> 00:11:35.000]  四個騎士
[00:11:35.000 --> 00:11:36.000]  第一節
[00:11:36.000 --> 00:11:39.000]  我看見高揚揭開七印中的第一印時候
[00:11:39.000 --> 00:11:44.000]  就聽見四玩物中的一個玩物聲音如雷說:你來
[00:11:44.000 --> 00:11:47.000]  我留意「你來」這個「你」不是指約翰
[00:11:47.000 --> 00:11:49.000]  他不是叫約翰來看看
[00:11:49.000 --> 00:11:50.000]  不是
[00:11:50.000 --> 00:11:54.000]  他是指一個騎士
[00:11:54.000 --> 00:11:57.000]  四玩物如雷的聲音
[00:11:57.000 --> 00:12:01.000]  就好像一個宣佈出場
[00:12:01.000 --> 00:12:03.000]  這個騎白馬出場
[00:12:03.000 --> 00:12:07.000]  是發生在高揚揭開第一印的時候發生的
[00:12:07.000 --> 00:12:09.000]  換句話說一切都在基督掌管之下
[00:12:09.000 --> 00:12:11.000]  他就是審判者
[00:12:11.000 --> 00:12:12.000]  第二節
[00:12:12.000 --> 00:12:14.000]  約翰看到什麼呢?
[00:12:14.000 --> 00:12:17.000]  他說我就觀看見一匹白馬騎在馬上的拿著弓
[00:12:17.000 --> 00:12:19.000]  並有冠冕賜給他人
[00:12:19.000 --> 00:12:21.000]  他便出狼
[00:12:21.000 --> 00:12:23.000]  聖鳥猶成
[00:12:23.000 --> 00:12:25.000]  究竟這個白馬騎士是誰呢?
[00:12:25.000 --> 00:12:27.000]  他代表和象徵什麼呢?
[00:12:27.000 --> 00:12:31.000]  很明顯這幅圖畫是來自舊約聖經的撒加利亞書
[00:12:31.000 --> 00:12:34.000]  撒加利亞書第六章一至八節
[00:12:34.000 --> 00:12:36.000]  在這段聖經裏面
[00:12:36.000 --> 00:12:38.000]  提到先知見到異象
[00:12:38.000 --> 00:12:41.000]  有四輛戰車從山中間而來
[00:12:41.000 --> 00:12:43.000]  這四輛戰車是什麼呢?
[00:12:43.000 --> 00:12:45.000]  第一輛戰車是紅馬帶的
[00:12:45.000 --> 00:12:48.000]  第二輛戰車是黑馬帶的
[00:12:48.000 --> 00:12:51.000]  第三輛戰車是白馬帶的
[00:12:51.000 --> 00:12:54.000]  第四輛戰車是斑點的撞馬帶的
[00:12:54.000 --> 00:12:56.000]  天使對撒加利亞說
[00:12:56.000 --> 00:12:58.000]  這是天的四方
[00:12:58.000 --> 00:13:03.000]  從主的面前出來審判這個世界
[00:13:03.000 --> 00:13:05.000]  同樣約翰要告訴我們
[00:13:05.000 --> 00:13:08.000]  一如撒加利亞所見的異象
[00:13:08.000 --> 00:13:10.000]  他也見到這四騎士
[00:13:10.000 --> 00:13:14.000]  從神的面前出來審判這個世界
[00:13:14.000 --> 00:13:15.000]  我們不要誤會
[00:13:15.000 --> 00:13:18.000]  這些不是神的僕人
[00:13:18.000 --> 00:13:19.000]  非也
[00:13:19.000 --> 00:13:22.000]  撒加利亞只是從神的面前來
[00:13:22.000 --> 00:13:24.000]  他們是神的工具
[00:13:24.000 --> 00:13:26.000]  但絕對不是神的僕人
[00:13:26.000 --> 00:13:28.000]  正如哈伯格先知說的
[00:13:28.000 --> 00:13:30.000]  加勒底人是神的工具
[00:13:30.000 --> 00:13:32.000]  但他們不是神的使者
[00:13:32.000 --> 00:13:35.000]  究竟白馬騎士是誰呢?
[00:13:35.000 --> 00:13:37.000]  我們看到有幾個特點
[00:13:37.000 --> 00:13:39.000]  第一他拿著弓
[00:13:39.000 --> 00:13:41.000]  第二有冠冕賜給他
[00:13:41.000 --> 00:13:45.000]  第三他是一個征服者
[00:13:45.000 --> 00:13:46.000]  稱霸者
[00:13:46.000 --> 00:13:48.000]  出來就是打仗勝完又勝
[00:13:48.000 --> 00:13:51.000]  一身就是打仗打仗打仗打仗勝勝勝
[00:13:51.000 --> 00:13:53.000]  征服征服征服
[00:13:53.000 --> 00:13:55.000]  這個重點是甚麼呢?
[00:13:55.000 --> 00:13:57.000]  不是那個人
[00:13:57.000 --> 00:13:59.000]  如果我們花時間去研究
[00:13:59.000 --> 00:14:01.000]  這個白馬騎士是誰的時候
[00:14:01.000 --> 00:14:03.000]  就浪費時間
[00:14:03.000 --> 00:14:05.000]  重點是他的作為
[00:14:05.000 --> 00:14:06.000]  他的稱霸他的打仗
[00:14:06.000 --> 00:14:09.000]  他的流血他的殺戮的作為
[00:14:09.000 --> 00:14:12.000]  是將整個世界打到亂了大龍
[00:14:12.000 --> 00:14:15.000]  黑澤明亂
[00:14:15.000 --> 00:14:18.000]  這個受苦是一個很好的例子
[00:14:18.000 --> 00:14:20.000]  希特拉又是另一個例子
[00:14:20.000 --> 00:14:22.000]  在歷史裏面出現不少這類的騎士
[00:14:22.000 --> 00:14:24.000]  到世界末了
[00:14:24.000 --> 00:14:26.000]  這個情形更甚更厲害
[00:14:26.000 --> 00:14:29.000]  用甚麼來形容這個白馬騎士呢?
[00:14:29.000 --> 00:14:31.000]  第二節就有一個約字
[00:14:31.000 --> 00:14:36.000]  keyword conquer征服打仗亂
[00:14:36.000 --> 00:14:40.000]  我在這裏要糾正一個錯誤
[00:14:40.000 --> 00:14:43.000]  有些解經家以為騎白馬的就是基督
[00:14:43.000 --> 00:14:47.000]  現在第十九章十一節又說
[00:14:47.000 --> 00:14:49.000]  我觀看見天開了
[00:14:49.000 --> 00:14:51.000]  有一匹白馬騎在馬上的
[00:14:51.000 --> 00:14:53.000]  稱為誠信真實
[00:14:53.000 --> 00:14:56.000]  他審判真義都按著公義
[00:14:56.000 --> 00:14:58.000]  啟示錄第十九章說到
[00:14:58.000 --> 00:15:00.000]  有一個騎著白馬的騎士
[00:15:00.000 --> 00:15:01.000]  這個就是基督
[00:15:01.000 --> 00:15:03.000]  是誠信真實的
[00:15:03.000 --> 00:15:05.000]  是審判的
[00:15:05.000 --> 00:15:07.000]  所以有些人就以為
[00:15:07.000 --> 00:15:09.000]  這個就是基督
[00:15:09.000 --> 00:15:11.000]  這樣是大錯特錯
[00:15:11.000 --> 00:15:13.000]  如果我們比較一下啟示錄十九章
[00:15:13.000 --> 00:15:15.000]  那個騎白馬的
[00:15:15.000 --> 00:15:17.000]  和第六章所騎白馬的
[00:15:17.000 --> 00:15:19.000]  其實沒有一件事相同
[00:15:19.000 --> 00:15:21.000]  除了馬是白色之外
[00:15:21.000 --> 00:15:23.000]  這是一個錯誤的想法
[00:15:23.000 --> 00:15:25.000]  絕對不對
[00:15:25.000 --> 00:15:27.000]  有些人說不只是顏色
[00:15:27.000 --> 00:15:29.000]  他們也說戴著冠冕
[00:15:29.000 --> 00:15:33.000]  第六章又像冠冕給他們
[00:15:33.000 --> 00:15:37.000]  十九章那個基督也是冠冕
[00:15:37.000 --> 00:15:39.000]  不要搞錯
[00:15:39.000 --> 00:15:42.000]  第六章冠冕的字
[00:15:42.000 --> 00:15:44.000]  希臘文叫stefanos
[00:15:44.000 --> 00:15:46.000]  stefanos是什麼意思
[00:15:46.000 --> 00:15:48.000]  是勝利者的冠冕
[00:15:48.000 --> 00:15:50.000]  打贏將
[00:15:50.000 --> 00:15:53.000]  打贏將皇帝給的冠冕
[00:15:53.000 --> 00:15:56.000]  或者皇帝自己加個冠冕
[00:15:56.000 --> 00:15:58.000]  表示勝利的意思
[00:15:58.000 --> 00:16:00.000]  但是第十九章的冠冕
[00:16:00.000 --> 00:16:02.000]  就不是stefanos
[00:16:02.000 --> 00:16:04.000]  是戴著Dima
[00:16:04.000 --> 00:16:06.000]  戴著Dima是皇帝的冠冕
[00:16:06.000 --> 00:16:08.000]  皇帝才可以戴的
[00:16:08.000 --> 00:16:10.000]  所以兩個冠冕不同
[00:16:10.000 --> 00:16:13.000]  兩段聖經唯一相同的地方
[00:16:13.000 --> 00:16:15.000]  就是騎著白馬
[00:16:15.000 --> 00:16:17.000]  所以第六章所說
[00:16:17.000 --> 00:16:20.000]  騎白馬的騎士絕對不是基督
[00:16:20.000 --> 00:16:22.000]  所以我們不要搞錯
[00:16:22.000 --> 00:16:24.000]  於是有人說
[00:16:24.000 --> 00:16:26.000]  如果不是基督就一定是敵基督
[00:16:26.000 --> 00:16:30.000]  我想也證據不足
[00:16:30.000 --> 00:16:33.000]  我相信我們可以這樣看法
[00:16:33.000 --> 00:16:37.000]  騎白馬的騎士其實不是指某一個人
[00:16:37.000 --> 00:16:40.000]  這是一個錯誤的想法
[00:16:40.000 --> 00:16:43.000]  而是我們看清楚聖經所描繪
[00:16:43.000 --> 00:16:46.000]  是當時的一種勢力
[00:16:46.000 --> 00:16:49.000]  可能當時約翰的時候
[00:16:49.000 --> 00:16:52.000]  有一些叫Parthian的軍隊
[00:16:52.000 --> 00:16:55.000]  跟騎白馬有點相似
[00:16:55.000 --> 00:16:58.000]  他先後在公元前55年
[00:16:58.000 --> 00:17:01.000]  公元後62年打敗羅馬大帝國
[00:17:01.000 --> 00:17:04.000]  這班人好勇好戰
[00:17:04.000 --> 00:17:08.000]  是著名的壯士戰士
[00:17:08.000 --> 00:17:11.000]  所以這是一種勢力
[00:17:11.000 --> 00:17:15.000]  其實騎白馬的戰士不單止是Parthian
[00:17:15.000 --> 00:17:17.000]  在歷史上不住出現
[00:17:17.000 --> 00:17:20.000]  到世界末了程度更加厲害
[00:17:20.000 --> 00:17:22.000]  就好像耶穌說到
[00:17:22.000 --> 00:17:23.000]  在他再來的時候
[00:17:23.000 --> 00:17:25.000]  民要攻打民 國要攻打國
[00:17:25.000 --> 00:17:29.000]  有打仗的聲音不絕於耳
[00:17:29.000 --> 00:17:32.000]  有一點我們要留意
[00:17:32.000 --> 00:17:36.000]  第一個災害不是來自撒旦
[00:17:36.000 --> 00:17:38.000]  是來自人的慾望
[00:17:38.000 --> 00:17:40.000]  霸佔的慾望
[00:17:40.000 --> 00:17:42.000]  征服的慾望
[00:17:42.000 --> 00:17:44.000]  戰爭帶來很多一時的榮譽
[00:17:44.000 --> 00:17:46.000]  很威風
[00:17:46.000 --> 00:17:48.000]  征服這裡那裡多厲害
[00:17:48.000 --> 00:17:50.000]  這個是大能的勇士
[00:17:50.000 --> 00:17:52.000]  這個長勝將軍
[00:17:52.000 --> 00:17:56.000]  但你有沒有想過一仗功成就萬骨枯
[00:17:56.000 --> 00:17:59.000]  而且帶來無窮盡的痛苦
[00:17:59.000 --> 00:18:02.000]  克澤明的亂起不是很清楚說明
[00:18:02.000 --> 00:18:06.000]  唯有神才可以斷弓截槍
[00:18:06.000 --> 00:18:08.000]  終止爭戰
[00:18:08.000 --> 00:18:10.000]  人類不斷打仗
[00:18:10.000 --> 00:18:12.000]  打仗 打仗
[00:18:12.000 --> 00:18:16.000]  結果只帶來更多更多更多的痛苦
[00:18:16.000 --> 00:18:19.000]  我們再來看看第二個騎士
[00:18:19.000 --> 00:18:21.000]  紅馬騎士
[00:18:21.000 --> 00:18:23.000]  第三節到第四節
[00:18:23.000 --> 00:18:25.000]  見到第二人的時候
[00:18:25.000 --> 00:18:27.000]  我聽見第二個會物說
[00:18:27.000 --> 00:18:29.000]  你來 有另一匹馬出來
[00:18:29.000 --> 00:18:32.000]  是紅的 有權柄
[00:18:32.000 --> 00:18:34.000]  吸那騎馬的
[00:18:34.000 --> 00:18:36.000]  可以從地上奪去太平
[00:18:36.000 --> 00:18:38.000]  此人彼此相殺
[00:18:38.000 --> 00:18:41.000]  又有一把大刀刺及他
[00:18:41.000 --> 00:18:43.000]  當四會物其中一人出來
[00:18:43.000 --> 00:18:47.000]  約翰就見到一個騎紅馬的出場
[00:18:47.000 --> 00:18:49.000]  就好像我剛才所說
[00:18:49.000 --> 00:18:54.000]  我們不需要估計這個騎紅馬的是誰
[00:18:54.000 --> 00:18:56.000]  是否史太林 紅色的
[00:18:56.000 --> 00:18:58.000]  我們不需要亂猜
[00:18:58.000 --> 00:19:02.000]  這是一種勢力分裂戰爭相爭的勢力
[00:19:02.000 --> 00:19:04.000]  環繞著我們今天整個世界
[00:19:04.000 --> 00:19:11.000]  分裂與第一匹馬征服是剛剛相反的
[00:19:11.000 --> 00:19:15.000]  你以為靠你的兵力可以征服統一這個世界
[00:19:15.000 --> 00:19:18.000]  其實是帶來更大的分裂
[00:19:18.000 --> 00:19:20.000]  失去和平
[00:19:20.000 --> 00:19:22.000]  歷史中屢見不淺
[00:19:22.000 --> 00:19:24.000]  不鮮的現象
[00:19:24.000 --> 00:19:28.000]  我們來看看這個騎士有什麼特點
[00:19:28.000 --> 00:19:31.000]  有權柄吸那騎士
