
[00:00:00.000 --> 00:00:08.000]  耶稣说的杀种的比喻,我们大概都很熟悉,
[00:02:21.000 --> 00:02:24.000]  甚至你会背的。
[00:02:24.000 --> 00:02:28.000]  我又听见主的声音说,
[00:02:28.000 --> 00:02:31.000]  我可以差遣谁呢?
[00:02:31.000 --> 00:02:34.000]  谁肯为我们去呢?
[00:02:34.000 --> 00:02:37.000]  接着怎么说?
[00:02:37.000 --> 00:02:42.000]  我说,我在这里,请差遣我。
[00:02:42.000 --> 00:02:48.000]  你一定听过这一句以塞瓦书的金句当中的金句,
[00:02:48.000 --> 00:02:54.000]  猜全联会呼召的时候,一定引用这一节金句。
[00:02:54.000 --> 00:02:58.000]  我在这里,请差遣我。
[00:02:58.000 --> 00:03:05.000]  以塞瓦书第六章是上帝差遣先知,
[00:03:05.000 --> 00:03:12.000]  去代表上帝传要讲的信息,
[00:03:12.000 --> 00:03:14.000]  是不是?很清楚了。
[00:03:14.000 --> 00:03:16.000]  以塞瓦举手,
[00:03:16.000 --> 00:03:21.000]  以塞瓦说我在这里,你可以差遣我。
[00:03:21.000 --> 00:03:27.000]  是这样之后,上帝才告诉以塞瓦,
[00:03:27.000 --> 00:03:31.000]  你知不知道你刚才做了些什么?
[00:03:31.000 --> 00:03:35.000]  你知不知道接着会发生什么事情?
[00:03:35.000 --> 00:03:40.000]  你去,不过你说,但是他们不听。
[00:03:40.000 --> 00:03:45.000]  你以为你一说,他们就会悔改,不会的。
[00:03:45.000 --> 00:03:48.000]  他们听见好像没听见,
[00:03:48.000 --> 00:03:50.000]  看见好像没看见,
[00:03:50.000 --> 00:03:54.000]  明明听你说,原来是睡着了。
[00:03:54.000 --> 00:03:57.000]  因为他们的心,蒙了之犹。
[00:03:57.000 --> 00:04:00.000]  你知不知道,以塞瓦?
[00:04:00.000 --> 00:04:02.000]  以塞瓦呆了的。
[00:04:02.000 --> 00:04:05.000]  你读下去,以塞瓦书第六章,
[00:04:05.000 --> 00:04:07.000]  以塞瓦接着就问,
[00:04:07.000 --> 00:04:12.000]  主啊,这要到何时为止呢?
[00:04:12.000 --> 00:04:15.000]  你听不听得明白以塞瓦这个问题?
[00:04:15.000 --> 00:04:18.000]  在猜全年会最后一晚,
[00:04:18.000 --> 00:04:24.000]  大牧师呼召,举手,我愿意献身读神学。
[00:04:24.000 --> 00:04:26.000]  谁知道接着上帝告诉你,
[00:04:26.000 --> 00:04:29.000]  你出来做传道人,你小心点,
[00:04:29.000 --> 00:04:31.000]  执事会会压迫你的。
[00:04:31.000 --> 00:04:34.000]  你小心点,会友会背后赶你走路。
[00:04:34.000 --> 00:04:37.000]  你小心点,你去做宣教士,
[00:04:37.000 --> 00:04:40.000]  去以托比求,没有人会信耶稣。
[00:04:40.000 --> 00:04:43.000]  你一生就是这样的。
[00:04:43.000 --> 00:04:47.000]  你开始填完报名表,要回中神读书,
[00:04:47.000 --> 00:04:49.000]  还是去天调?
[00:04:49.000 --> 00:04:53.000]  你说主啊,这要到何时呢?
[00:04:53.000 --> 00:04:55.000]  你让我捱三年,
[00:04:55.000 --> 00:04:59.000]  接着我见到果孝,那我捱。
[00:04:59.000 --> 00:05:01.000]  你叫我捱五年,
[00:05:01.000 --> 00:05:04.000]  接着你保证我的教会复兴增长,
[00:05:04.000 --> 00:05:05.000]  我捱。
[00:05:05.000 --> 00:05:10.000]  主啊,这要到何时为止呢?
[00:05:10.000 --> 00:05:12.000]  你明白以塞瓦这个问题吗?
[00:05:12.000 --> 00:05:14.000]  但是你读下去,
[00:05:14.000 --> 00:05:18.000]  上帝没有收回他的差遣,
[00:05:18.000 --> 00:05:23.000]  以塞瓦也没有收回他的举手,
[00:05:23.000 --> 00:05:25.000]  决志奉献。
[00:05:25.000 --> 00:05:27.000]  以塞瓦真的去,
[00:05:27.000 --> 00:05:32.000]  以塞瓦是明知道百姓没有反应,
[00:05:32.000 --> 00:05:37.000]  但是他仍然出去传道。
[00:05:37.000 --> 00:05:42.000]  新约圣经引用这一段说话,
[00:05:42.000 --> 00:05:45.000]  是这样的意思的。
[00:05:45.000 --> 00:05:51.000]  马太,马可在耶稣讲比喻的时候,
[00:05:51.000 --> 00:05:53.000]  引用以塞瓦书,
[00:05:53.000 --> 00:06:01.000]  路加医生就没有在记载耶稣讲比喻的时候,
[00:06:01.000 --> 00:06:03.000]  引用以塞瓦书,
[00:06:03.000 --> 00:06:05.000]  因为路加医生写福音书,
[00:06:05.000 --> 00:06:07.000]  路加福音是写给外邦人看的,
[00:06:07.000 --> 00:06:10.000]  外邦人或者不是那么熟悉以塞瓦书的,
[00:06:10.000 --> 00:06:12.000]  摆在这里讲,
[00:06:12.000 --> 00:06:14.000]  你和我都是外邦人,
[00:06:14.000 --> 00:06:16.000]  我们不熟悉以塞瓦书,
[00:06:16.000 --> 00:06:19.000]  所以我们会误会耶稣是那么黑心的,
[00:06:19.000 --> 00:06:21.000]  明知道他们听不明白,
[00:06:21.000 --> 00:06:23.000]  就把比喻放在这里,
[00:06:23.000 --> 00:06:25.000]  使他们听不明白。
[00:06:25.000 --> 00:06:27.000]  路加用得好,
[00:06:27.000 --> 00:06:30.000]  路加将以塞瓦书这一段的金句,
[00:06:30.000 --> 00:06:34.000]  放在《使徒行传》最后28章,
[00:06:34.000 --> 00:06:36.000]  即是他福音书的下集。
[00:06:36.000 --> 00:06:39.000]  《使徒行传》28章你都记得了,
[00:06:39.000 --> 00:06:41.000]  是记载保罗传道,
[00:06:41.000 --> 00:06:44.000]  保罗大马息怒上悔改之后,
[00:06:44.000 --> 00:06:47.000]  他每一次传道去到每一个城市,
[00:06:47.000 --> 00:06:51.000]  他都回到犹太人他的同胞当中,
[00:06:51.000 --> 00:06:53.000]  讲耶稣是基督,
[00:06:53.000 --> 00:06:54.000]  犹太人拒绝他,
[00:06:54.000 --> 00:06:56.000]  犹太人逼迫他,
[00:06:56.000 --> 00:06:59.000]  犹太人想用石头钉死他,
[00:06:59.000 --> 00:07:01.000]  保罗才说,
[00:07:01.000 --> 00:07:03.000]  你们不肯听了,
[00:07:03.000 --> 00:07:06.000]  那我就去和外邦人说,
[00:07:06.000 --> 00:07:08.000]  你们不要埋怨我,
[00:07:08.000 --> 00:07:11.000]  没有报名,到时来到又说没位,
[00:07:11.000 --> 00:07:13.000]  你自己的,
[00:07:13.000 --> 00:07:14.000]  不关我事,
[00:07:14.000 --> 00:07:16.000]  你明白我的意思吗?
[00:07:16.000 --> 00:07:18.000]  所以去到28章,
[00:07:18.000 --> 00:07:22.000]  保罗来到他人生最后一站,
[00:07:22.000 --> 00:07:24.000]  罗马,
[00:07:24.000 --> 00:07:26.000]  条条大路通罗马,
[00:07:26.000 --> 00:07:28.000]  保罗一生的祈祷,
[00:07:28.000 --> 00:07:31.000]  就是他要将福音传到地极,
[00:07:31.000 --> 00:07:33.000]  地极那么大,
[00:07:33.000 --> 00:07:34.000]  怎么去得完?
[00:07:34.000 --> 00:07:36.000]  上帝都挺好的,
[00:07:36.000 --> 00:07:38.000]  上帝听保罗这个祈祷,
[00:07:38.000 --> 00:07:43.000]  上帝带他去到条条大道通去的罗马,
[00:07:43.000 --> 00:07:45.000]  等于Toronto,
[00:07:45.000 --> 00:07:46.000]  你要去宣教,
[00:07:46.000 --> 00:07:47.000]  哪去得那么多地方?
[00:07:47.000 --> 00:07:51.000]  上帝将很多其他民族的人,
[00:07:51.000 --> 00:07:53.000]  带到多伦多,
[00:07:53.000 --> 00:07:57.000]  这个国际都市,
[00:07:57.000 --> 00:08:01.000]  The world is at your doorstep,
[00:08:01.000 --> 00:08:03.000]  有没有听过这句话?
[00:08:03.000 --> 00:08:06.000]  罗马就是一个这样宣教的城市,
[00:08:06.000 --> 00:08:07.000]  保罗去到,
[00:08:07.000 --> 00:08:09.000]  我想他未到已经宣传了,
[00:08:09.000 --> 00:08:11.000]  报名重促,
[00:08:11.000 --> 00:08:13.000]  如果要避免没有位置的话,
[00:08:13.000 --> 00:08:15.000]  还要deposit,
[00:08:15.000 --> 00:08:16.000]  不是,
[00:08:16.000 --> 00:08:17.000]  保罗去到罗马第一件事,
[00:08:17.000 --> 00:08:19.000]  你如果读士林传书28章,
[00:08:19.000 --> 00:08:26.000]  他一样先去和犹太人讲耶稣,
[00:08:26.000 --> 00:08:29.000]  来到他最后一站,
[00:08:29.000 --> 00:08:31.000]  在他一生当中,
[00:08:31.000 --> 00:08:34.000]  每一次的经历都告诉他,
[00:08:34.000 --> 00:08:37.000]  犹太人是不会接受的,
[00:08:37.000 --> 00:08:39.000]  保罗年轻,
[00:08:39.000 --> 00:08:41.000]  就说冲动,
[00:08:41.000 --> 00:08:44.000]  年纪有这么多了,
[00:08:44.000 --> 00:08:46.000]  都应该学到,
[00:08:46.000 --> 00:08:50.000]  有经验了,
[00:08:50.000 --> 00:08:52.000]  最后机会难得,
[00:08:52.000 --> 00:08:55.000]  保罗不知道他还有多长的日子,
[00:08:55.000 --> 00:08:57.000]  他应该把握,
[00:08:57.000 --> 00:09:03.000]  上帝给他向外邦人做使徒的使命,
[00:09:03.000 --> 00:09:04.000]  不是,
[00:09:04.000 --> 00:09:08.000]  保罗明知不可,
[00:09:08.000 --> 00:09:11.000]  明知不能,
[00:09:11.000 --> 00:09:13.000]  却为之,
[00:09:13.000 --> 00:09:15.000]  你明他意思吗?
[00:09:15.000 --> 00:09:19.000]  保罗明知道犹太人会拒绝他,
[00:09:19.000 --> 00:09:24.000]  但是仍然先向犹太人传福音,
[00:09:24.000 --> 00:09:26.000]  路加医生说,
[00:09:26.000 --> 00:09:32.000]  这就是应验了以塞亚书所记载的,
[00:09:32.000 --> 00:09:34.000]  不是寓言,
[00:09:34.000 --> 00:09:37.000]  我讲的比喻你不听得明白,
[00:09:37.000 --> 00:09:38.000]  就是抵你死,
[00:09:38.000 --> 00:09:39.000]  不是,
[00:09:39.000 --> 00:09:43.000]  是应验明知你没有反应,
[00:09:43.000 --> 00:09:49.000]  但是上帝的爱仍然临到你,
[00:09:49.000 --> 00:09:51.000]  反过来看,
[00:09:51.000 --> 00:09:55.000]  上帝不是黑心的上帝,
[00:09:55.000 --> 00:09:57.000]  你听不明白就算了,
[00:09:57.000 --> 00:09:58.000]  我讲了,
[00:09:58.000 --> 00:10:01.000]  最好用拉丁文讲你听,
[00:10:01.000 --> 00:10:03.000]  你明知道,
[00:10:03.000 --> 00:10:04.000]  不会,
[00:10:04.000 --> 00:10:08.000]  上帝明知你听不进,
[00:10:08.000 --> 00:10:14.000]  他仍然差遣先知的僕人来跟你讲,
[00:10:14.000 --> 00:10:16.000]  先知很痛苦,
[00:10:16.000 --> 00:10:21.000]  但是上帝的爱就在这一书显明,
[00:10:21.000 --> 00:10:24.000]  做父母的就应该明白,
[00:10:24.000 --> 00:10:27.000]  你的子女多不听话也好,
[00:10:27.000 --> 00:10:32.000]  你说了多少次生一块叉烧比生他好也好,
[00:10:32.000 --> 00:10:35.000]  不再跟你讲了,
[00:10:35.000 --> 00:10:38.000]  反过来你又含沉他,
[00:10:38.000 --> 00:10:39.000]  什么意思?
[00:10:39.000 --> 00:10:45.000]  你做父母就应该明白一点点,
[00:10:45.000 --> 00:10:49.000]  你做父母的心肠,
[00:10:49.000 --> 00:10:53.000]  不会看着你死不开声,
[00:10:53.000 --> 00:10:54.000]  不会的,
[00:10:54.000 --> 00:10:55.000]  不可能的,
[00:10:55.000 --> 00:10:59.000]  所以想尽方法,
[00:10:59.000 --> 00:11:08.000]  比喻是一种对那些听不进耳的人的方法,
[00:11:08.000 --> 00:11:11.000]  听不听得明白我第二个重点?
[00:11:11.000 --> 00:11:13.000]  普通人你跟他讲话,
[00:11:13.000 --> 00:11:15.000]  他听得明白,
[00:11:15.000 --> 00:11:16.000]  他接受,
[00:11:16.000 --> 00:11:17.000]  他多谢你,
[00:11:17.000 --> 00:11:19.000]  不过这样的朋友很少,
[00:11:19.000 --> 00:11:20.000]  小心点,
[00:11:20.000 --> 00:11:22.000]  你以为我衰籍,
[00:11:22.000 --> 00:11:25.000]  见到你头发剪得那么肉酸,
[00:11:25.000 --> 00:11:27.000]  你开口得罪人,
[00:11:27.000 --> 00:11:29.000]  下次他就掉头走不理你,
[00:11:29.000 --> 00:11:30.000]  对不对?
[00:11:30.000 --> 00:11:31.000]  那是肉酸,
[00:11:31.000 --> 00:11:34.000]  肉酸也不是这样说的,
[00:11:34.000 --> 00:11:36.000]  你要找一个方法,
[00:11:36.000 --> 00:11:40.000]  说的话要对方听得进,
[00:11:40.000 --> 00:11:44.000]  比喻就是这样的意思,
[00:11:44.000 --> 00:11:46.000]  耶稣讲的比喻当中,
[00:11:46.000 --> 00:11:49.000]  我们记得很多,
[00:11:49.000 --> 00:11:50.000]  很容易记得,
[00:11:50.000 --> 00:11:52.000]  浪子回头,
[00:11:52.000 --> 00:11:57.000]  拉萨路不是讲复活,
[00:11:57.000 --> 00:12:01.000]  是讲财主门口的乞丐,
[00:12:01.000 --> 00:12:04.000]  好杀马尼亚人,
[00:12:04.000 --> 00:12:08.000]  耶稣讲的比喻就是,
[00:12:08.000 --> 00:12:11.000]  在你叉起手,
[00:12:11.000 --> 00:12:13.000]  扁起嘴,
[00:12:13.000 --> 00:12:15.000]  整个body language,
[00:12:15.000 --> 00:12:18.000]  都是将耶稣抗拒,
[00:12:18.000 --> 00:12:21.000]  距离河水不犯井水,
[00:12:21.000 --> 00:12:23.000]  法利塞人是这样听耶稣讲道,
[00:12:23.000 --> 00:12:25.000]  耶稣讲道的时候,
[00:12:25.000 --> 00:12:26.000]  他们听,
[00:12:26.000 --> 00:12:28.000]  不过是这样听的,
[00:12:28.000 --> 00:12:29.000]  听完之后回家,
[00:12:29.000 --> 00:12:30.000]  今天耶稣讲,
[00:12:30.000 --> 00:12:31.000]  好可爱,
[00:12:31.000 --> 00:12:32.000]  他讲两兄弟,
[00:12:32.000 --> 00:12:34.000]  他讲个小儿子,
[00:12:34.000 --> 00:12:36.000]  花天酒地回来,
[00:12:36.000 --> 00:12:37.000]  大儿子不肯进去,
[00:12:37.000 --> 00:12:39.000]  耶稣讲什么呢?
[00:12:39.000 --> 00:12:42.000]  这句就行,
[00:12:42.000 --> 00:12:43.000]  耶稣讲什么呢?
[00:12:43.000 --> 00:12:45.000]  吃饭就谈,
[00:12:45.000 --> 00:12:49.000]  耶稣的意思是讲谁?
[00:12:49.000 --> 00:12:52.000]  上帝的说话,
[00:12:52.000 --> 00:12:55.000]  就开始在他心里,
[00:12:55.000 --> 00:13:00.000]  种下了一粒种子,
[00:13:00.000 --> 00:13:02.000]  他以为他听不明白,
[00:13:02.000 --> 00:13:04.000]  他以为他不想听,
[00:13:04.000 --> 00:13:06.000]  但是耶稣的教导,
[00:13:06.000 --> 00:13:08.000]  有一个办法,
[00:13:08.000 --> 00:13:12.000]  就是竟然在他不想听的时候,
[00:13:12.000 --> 00:13:14.000]  都入了他的心,
[00:13:14.000 --> 00:13:16.000]  这个叫做比喻,
[00:13:16.000 --> 00:13:18.000]  所以不要搞错,
[00:13:18.000 --> 00:13:20.000]  引用以塞亚书,
[00:13:20.000 --> 00:13:25.000]  不是定这一帮人的罪,
[00:13:25.000 --> 00:13:27.000]  引用以塞亚书,
[00:13:27.000 --> 00:13:33.000]  是要说明在一个极困难,
[00:13:33.000 --> 00:13:37.000]  没有可能的情况当中,
[00:13:37.000 --> 00:13:44.000]  上帝仍然没有放弃,
[00:13:44.000 --> 00:13:45.000]  不要以为这样的情况,
[00:13:45.000 --> 00:13:48.000]  只是出现在那些人的身上,
[00:13:48.000 --> 00:13:53.000]  其实在我们的身上都一样,
[00:13:53.000 --> 00:13:56.000]  不过不同的问题,
[00:13:56.000 --> 00:13:59.000]  不同的难阻,
[00:13:59.000 --> 00:14:03.000]  上帝都不会放弃你和我,
[00:14:03.000 --> 00:14:05.000]  以塞亚书另外一段,
[00:14:05.000 --> 00:14:06.000]  今天我们读的经文,
[00:14:06.000 --> 00:14:09.000]  刚才你有没有留心听?
[00:14:09.000 --> 00:14:10.000]  还是你好像那些,
[00:14:10.000 --> 00:14:11.000]  由蒙了心,
[00:14:11.000 --> 00:14:12.000]  以躲发寻,
[00:14:12.000 --> 00:14:13.000]  听时听见,
[00:14:13.000 --> 00:14:17.000]  却永远不会明白那一种?
[00:14:17.000 --> 00:14:18.000]  以塞亚说,
[00:14:18.000 --> 00:14:20.000]  上帝的意念,
[00:14:20.000 --> 00:14:22.000]  高过我们的意念,
[00:14:22.000 --> 00:14:24.000]  上帝的道路,
[00:14:24.000 --> 00:14:27.000]  不同我们的道路,
[00:14:27.000 --> 00:14:30.000]  上帝的说话,
[00:14:30.000 --> 00:14:32.000]  一定有功效,
[00:14:32.000 --> 00:14:39.000]  不会徒然返回,
[00:14:39.000 --> 00:14:42.000]  上帝的说话,
[00:14:42.000 --> 00:14:46.000]  怎样有功效?
[00:14:46.000 --> 00:14:48.000]  耶稣就说这个比喻,
[00:14:48.000 --> 00:14:49.000]  我们很熟,
[00:14:49.000 --> 00:14:50.000]  其实很短,
[00:14:50.000 --> 00:14:53.000]  福音书里面几节,
[00:14:53.000 --> 00:14:55.000]  有一个人出去杀种,
[00:14:55.000 --> 00:14:56.000]  不是,
[00:14:56.000 --> 00:14:58.000]  有一个杀种的出去杀种,
[00:14:58.000 --> 00:15:00.000]  种子,
[00:15:00.000 --> 00:15:01.000]  首先,
[00:15:01.000 --> 00:15:02.000]  考虑你,
[00:15:02.000 --> 00:15:04.000]  你刚刚读完,
[00:15:04.000 --> 00:15:06.000]  记不记得?
[00:15:06.000 --> 00:15:07.000]  第一,
[00:15:07.000 --> 00:15:10.000]  落在路旁,
[00:15:10.000 --> 00:15:14.000]  被飞鸟吃了,
[00:15:14.000 --> 00:15:16.000]  我没见过杀种,
[00:15:16.000 --> 00:15:17.000]  不过我见过,
[00:15:17.000 --> 00:15:20.000]  帮我打理草地那间公司,
[00:15:20.000 --> 00:15:22.000]  来施肥,
[00:15:22.000 --> 00:15:25.000]  现在多伦多管制得很严,
[00:15:25.000 --> 00:15:27.000]  所有都要有机,
[00:15:27.000 --> 00:15:29.000]  所以那间公司特别跟我解释,
[00:15:29.000 --> 00:15:31.000]  这些肥料是粟米,
[00:15:31.000 --> 00:15:33.000]  很香,
[00:15:33.000 --> 00:15:35.000]  它撒到我整个地都是,
[00:15:35.000 --> 00:15:37.000]  整个草地都是,
[00:15:37.000 --> 00:15:40.000]  然后真的有些飞鸟来,
[00:15:40.000 --> 00:15:41.000]  很厉害,
[00:15:41.000 --> 00:15:43.000]  鳄鱼就来,
[00:15:43.000 --> 00:15:45.000]  见到一颗颗就橙色,
[00:15:45.000 --> 00:15:46.000]  很清楚,
[00:15:46.000 --> 00:15:49.000]  一颗颗就掉了,
[00:15:49.000 --> 00:15:51.000]  这个就是落在路旁,
[00:15:51.000 --> 00:15:53.000]  落在路旁,
[00:15:53.000 --> 00:15:55.000]  那个人真的快手些,
[00:15:55.000 --> 00:15:57.000]  他拿着车推,
[00:15:57.000 --> 00:15:58.000]  推到草地,
[00:15:58.000 --> 00:15:59.000]  他应该开制,
[00:15:59.000 --> 00:16:00.000]  推到路旁应该关制,
[00:16:00.000 --> 00:16:01.000]  不知为什么,
[00:16:01.000 --> 00:16:03.000]  他把我整个地都是,
[00:16:03.000 --> 00:16:04.000]  飞鸟来,
[00:16:04.000 --> 00:16:05.000]  多快乐,
[00:16:05.000 --> 00:16:06.000]  那个派对真是,
[00:16:06.000 --> 00:16:08.000]  像部飞车一样,
[00:16:08.000 --> 00:16:10.000]  不停地吃,
[00:16:10.000 --> 00:16:12.000]  第二种,
[00:16:12.000 --> 00:16:15.000]  落在什么的泥土?
[00:16:15.000 --> 00:16:18.000]  石头地上,
[00:16:18.000 --> 00:16:21.000]  有浅浅的一层泥土,
[00:16:21.000 --> 00:16:24.000]  所以很快就发芽生长,
[00:16:24.000 --> 00:16:28.000]  不过日头出来一晒,
[00:16:28.000 --> 00:16:31.000]  因为根不深,
[00:16:31.000 --> 00:16:34.000]  就枯干了,
[00:16:34.000 --> 00:16:36.000]  我们不是很会种东西,
[00:16:36.000 --> 00:16:39.000]  我们经常都见到人家的花园很漂亮,
[00:16:39.000 --> 00:16:40.000]  很漂亮,
[00:16:40.000 --> 00:16:41.000]  怎么种?
[00:16:41.000 --> 00:16:42.000]  很简单,
[00:16:42.000 --> 00:16:44.000]  肯定告诉你很简单,
[00:16:44.000 --> 00:16:46.000]  没有人会说很复杂,
[00:16:46.000 --> 00:16:47.000]  你早晚要淋水,
[00:16:47.000 --> 00:16:48.000]  跟他聊天,
[00:16:48.000 --> 00:16:49.000]  没有的,
[00:16:49.000 --> 00:16:50.000]  很简单的,
[00:16:50.000 --> 00:16:51.000]  我给你苗,
[00:16:51.000 --> 00:16:54.000]  你回去就种到有番茄吃,
[00:16:54.000 --> 00:16:56.000]  我太太真的相信,
[00:16:56.000 --> 00:16:57.000]  她说那些番茄苗,
[00:16:57.000 --> 00:17:00.000]  放在泥土里不用淋水,
[00:17:00.000 --> 00:17:02.000]  你试一下,
[00:17:02.000 --> 00:17:03.000]  你也试一下,
[00:17:03.000 --> 00:17:05.000]  你等多伦多的太阳,
[00:17:05.000 --> 00:17:07.000]  日晒夜晒,
[00:17:07.000 --> 00:17:09.000]  什么都死,
[00:17:09.000 --> 00:17:11.000]  土寄不深,
[00:17:11.000 --> 00:17:13.000]  发芽很快,
[00:17:13.000 --> 00:17:15.000]  但是日头一晒,
[00:17:15.000 --> 00:17:16.000]  就枯干,
[00:17:16.000 --> 00:17:17.000]  第二种的泥土,
[00:17:17.000 --> 00:17:19.000]  第三种,
[00:17:19.000 --> 00:17:24.000]  荆棘丛中,
[00:17:24.000 --> 00:17:26.000]  种子发芽生长,
[00:17:26.000 --> 00:17:33.000]  但是旁边有很多其他的野草,
[00:17:33.000 --> 00:17:34.000]  逼着它,
[00:17:34.000 --> 00:17:37.000]  草地真是这样,
[00:17:37.000 --> 00:17:39.000]  你试一下不理它,
[00:17:39.000 --> 00:17:41.000]  杂草长得多快,
[00:17:41.000 --> 00:17:42.000]  很漂亮的,
[00:17:42.000 --> 00:17:43.000]  又黄色的花,
[00:17:43.000 --> 00:17:47.000]  又有蒲公英的球飞来飞去,
[00:17:47.000 --> 00:17:49.000]  飞完之后你就害怕,
[00:17:49.000 --> 00:17:52.000]  突然之间一变十十变百百变千,
[00:17:52.000 --> 00:17:54.000]  整个草地都是那些东西,
[00:17:54.000 --> 00:17:56.000]  你怎么去搞它,
[00:17:56.000 --> 00:17:57.000]  不用理它,
[00:17:57.000 --> 00:17:58.000]  多好,
[00:17:58.000 --> 00:18:02.000]  那些原本的草就不生了,
[00:18:02.000 --> 00:18:05.000]  被它逼着了,
[00:18:05.000 --> 00:18:09.000]  这个就是第三种的泥土,
[00:18:09.000 --> 00:18:11.000]  第四种你一定记得,
[00:18:11.000 --> 00:18:14.000]  是好的土地,
[00:18:14.000 --> 00:18:16.000]  于是有收成,
[00:18:16.000 --> 00:18:19.000]  多少倍?
[00:18:19.000 --> 00:18:21.000]  考你有没有记性,
[00:18:21.000 --> 00:18:23.000]  马太呼音是先讲一百倍,
[00:18:23.000 --> 00:18:24.000]  六十倍,
[00:18:24.000 --> 00:18:26.000]  三十倍,
[00:18:26.000 --> 00:18:28.000]  第二本呼音书是反过来讲的,
[00:18:28.000 --> 00:18:29.000]  三十倍,
[00:18:29.000 --> 00:18:30.000]  六十倍,
[00:18:30.000 --> 00:18:32.000]  一百倍,
[00:18:32.000 --> 00:18:35.000]  那些识耕种的人讲,
[00:18:35.000 --> 00:18:37.000]  其实一百倍收成,
[00:18:37.000 --> 00:18:40.000]  是好日子都不试一次,
[00:18:40.000 --> 00:18:42.000]  三十倍已经不得了,
[00:18:42.000 --> 00:18:44.000]  所以这里讲的收成,
[00:18:44.000 --> 00:18:47.000]  真是喜出望外,
[00:18:47.000 --> 00:18:49.000]  讲完了,
[00:18:49.000 --> 00:18:51.000]  耶稣无端端讲这样的比喻,
[00:18:51.000 --> 00:18:52.000]  讲这样的故事,
[00:18:52.000 --> 00:18:54.000]  做什么呢?
[00:18:54.000 --> 00:18:59.000]  我们很容易会误会,
[00:18:59.000 --> 00:19:03.000]  甚至有解释这段比喻的,
[00:19:03.000 --> 00:19:05.000]  很有权威,
[00:19:05.000 --> 00:19:08.000]  很有分量的注释书,
[00:19:08.000 --> 00:19:13.000]  都忍不住要帮这个比喻改另一个名,
[00:19:13.000 --> 00:19:15.000]  这个不是The Parable of the Sowers,
[00:19:15.000 --> 00:19:17.000]  不是杀种的比喻,
[00:19:17.000 --> 00:19:21.000]  这个是The Parable of the Soils,
[00:19:21.000 --> 00:19:26.000]  是四种不同离土的比喻,
[00:19:26.000 --> 00:19:28.000]  你说是耶稣后来,
[00:19:28.000 --> 00:19:29.000]  我们没有时间读下去,
[00:19:29.000 --> 00:19:32.000]  马太呼音跟着门徒来问耶稣,
[00:19:32.000 --> 00:19:34.000]  究竟刚才你说的那个比喻,
[00:19:34.000 --> 00:19:35.000]  什么什么杀种在路旁,
[00:19:35.000 --> 00:19:37.000]  什么意思?
[00:19:37.000 --> 00:19:38.000]  门徒都听不明白,
