
[00:00:00.000 --> 00:00:04.000]  我想有些見過面 或者第一次見面
[00:03:35.000 --> 00:03:37.000]  雖然這些青年未必有興趣做
[00:03:37.000 --> 00:03:41.000]  但很久 可能兩年 可能一年 可能半年
[00:03:41.000 --> 00:03:44.000]  於是我想為什麼我要這樣做呢?
[00:03:44.000 --> 00:03:46.000]  慢慢我一直想
[00:03:46.000 --> 00:03:50.000]  莫非呢 我自己很想透過那些人
[00:03:50.000 --> 00:03:54.000]  做一些事情
[00:03:54.000 --> 00:03:56.000]  突然間我想起
[00:03:56.000 --> 00:03:58.000]  那足不足夠一個推動力
[00:03:58.000 --> 00:03:59.000]  我去做事呢?
[00:03:59.000 --> 00:04:02.000]  足不足夠呢?
[00:04:02.000 --> 00:04:04.000]  在那時候呢
[00:04:04.000 --> 00:04:06.000]  我想這些人物
[00:04:06.000 --> 00:04:08.000]  是我幾十年來
[00:04:08.000 --> 00:04:10.000]  我五十二歲 五十一歲多
[00:04:10.000 --> 00:04:12.000]  我是認識的
[00:04:12.000 --> 00:04:14.000]  有一個校長
[00:04:14.000 --> 00:04:16.000]  姓余
[00:04:16.000 --> 00:04:19.000]  他是一個很好的基督徒
[00:04:19.000 --> 00:04:22.000]  他站在一個禮拜堂
[00:04:22.000 --> 00:04:25.000]  他帶著一群弱智的小孩子去唱聖詩
[00:04:25.000 --> 00:04:28.000]  在十幾年前
[00:04:28.000 --> 00:04:30.000]  我是他的社工 同校社工
[00:04:30.000 --> 00:04:32.000]  這個校長呢
[00:04:32.000 --> 00:04:34.000]  可以令到那些
[00:04:34.000 --> 00:04:37.000]  自閉的
[00:04:37.000 --> 00:04:39.000]  過度活躍的
[00:04:39.000 --> 00:04:41.000]  聽到他的歌聲
[00:04:41.000 --> 00:04:43.000]  就喜歡站在他旁邊
[00:04:43.000 --> 00:04:46.000]  他經常說 還有誰想出來一起跟我唱呢?
[00:04:46.000 --> 00:04:48.000]  很多人就舉手
[00:04:48.000 --> 00:04:50.000]  他都很頑皮的
[00:04:50.000 --> 00:04:52.000]  但出來呢
[00:04:52.000 --> 00:04:54.000]  一和校長站在一起呢
[00:04:54.000 --> 00:04:56.000]  心情很開心的
[00:04:56.000 --> 00:04:58.000]  我經常都唱
[00:04:58.000 --> 00:05:00.000]  就是看下我在門外敲門
[00:05:00.000 --> 00:05:02.000]  每逢唱一首歌的時候呢
[00:05:02.000 --> 00:05:04.000]  我在最後那一排
[00:05:04.000 --> 00:05:06.000]  看到我的契仔 契女
[00:05:06.000 --> 00:05:08.000]  我們做輔導 叫契的
[00:05:08.000 --> 00:05:10.000]  我們學校有三個社工
[00:05:10.000 --> 00:05:12.000]  每個人看六十幾個
[00:05:12.000 --> 00:05:14.000]  我看到那些人在校長旁邊身邊呢
[00:05:14.000 --> 00:05:17.000]  好像一個神獸師和野獸
[00:05:17.000 --> 00:05:19.000]  旁邊呢 儘管他做得這麼好
[00:05:19.000 --> 00:05:21.000]  很佩服他
[00:05:21.000 --> 00:05:23.000]  他有一種感染力
[00:05:23.000 --> 00:05:25.000]  然後就想起你一個牧師
[00:05:25.000 --> 00:05:27.000]  一個女牧師
[00:05:27.000 --> 00:05:29.000]  是我小時候中學教我的
[00:05:29.000 --> 00:05:31.000]  她退休了
[00:05:31.000 --> 00:05:33.000]  但是她說話
[00:05:33.000 --> 00:05:35.000]  她那種精神
[00:05:35.000 --> 00:05:37.000]  做事 那種魄力
[00:05:37.000 --> 00:05:39.000]  很佩服她 很佩服她
[00:05:39.000 --> 00:05:41.000]  最後呢
[00:05:41.000 --> 00:05:43.000]  我想起我一個教會
[00:05:43.000 --> 00:05:45.000]  大我幾年的 大哥哥
[00:05:45.000 --> 00:05:47.000]  他今天是一個科學家
[00:05:47.000 --> 00:05:49.000]  一個抗癌的專家
[00:05:49.000 --> 00:05:51.000]  他和人很親切的聊天
[00:05:51.000 --> 00:05:53.000]  很佩服他
[00:05:53.000 --> 00:05:55.000]  最近我有機會
[00:05:55.000 --> 00:05:57.000]  再見他一面
[00:05:57.000 --> 00:05:59.000]  他和我說話還是二十幾
[00:05:59.000 --> 00:06:01.000]  三十年前那種口吻
[00:06:01.000 --> 00:06:03.000]  那種關心
[00:06:03.000 --> 00:06:05.000]  突然間呢
[00:06:05.000 --> 00:06:07.000]  他在我心裡湧起了一個答案
[00:06:07.000 --> 00:06:09.000]  就是我所認識這幾個人
[00:06:09.000 --> 00:06:11.000]  甚至再想起其他人
[00:06:11.000 --> 00:06:13.000]  他們全部的特徵是一樣的
[00:06:13.000 --> 00:06:15.000]  就是他們都承認
[00:06:15.000 --> 00:06:17.000]  童年的時候
[00:06:17.000 --> 00:06:19.000]  他們曾經遇過
[00:06:19.000 --> 00:06:21.000]  一些很好的老師
[00:06:21.000 --> 00:06:23.000]  他們曾經遇過一些很好的老師
[00:06:23.000 --> 00:06:25.000]  無論是主一學的老師
[00:06:25.000 --> 00:06:27.000]  還是教書的老師
[00:06:27.000 --> 00:06:29.000]  他們遇過這些老師
[00:06:29.000 --> 00:06:31.000]  他們遇過這些老師
[00:06:31.000 --> 00:06:33.000]  我想到這個時候
[00:06:33.000 --> 00:06:35.000]  我心情很激動
[00:06:35.000 --> 00:06:37.000]  我知道為什麼我去馬鞍山
[00:06:37.000 --> 00:06:39.000]  我知道為什麼我去馬鞍山
[00:06:39.000 --> 00:06:41.000]  我去那裡不是為了
[00:06:41.000 --> 00:06:43.000]  幫我的同事做一個好的訓練
[00:06:43.000 --> 00:06:45.000]  我去那裡不是為了幫我的同事做一個好的訓練
[00:06:45.000 --> 00:06:47.000]  我想那些小朋友
[00:06:47.000 --> 00:06:49.000]  在他們三歲、四歲、五歲的時候
[00:06:49.000 --> 00:06:51.000]  遇到一班好的先生
[00:06:51.000 --> 00:06:53.000]  遇到一班好的先生
[00:06:53.000 --> 00:06:55.000]  將來可能這班小朋友
[00:06:55.000 --> 00:06:57.000]  將來可能這班小朋友
[00:06:57.000 --> 00:06:59.000]  是一班很用得著的
[00:06:59.000 --> 00:07:01.000]  牧師、教師、科學家
[00:07:01.000 --> 00:07:03.000]  是一班很用得著的
[00:07:03.000 --> 00:07:05.000]  牧師、教師、科學家
[00:07:05.000 --> 00:07:07.000]  或者普通人
[00:07:07.000 --> 00:07:09.000]  或者普通人
[00:07:09.000 --> 00:07:11.000]  這件事在我坐下來的時候
[00:07:11.000 --> 00:07:13.000]  這件事在我坐下來的時候
[00:07:13.000 --> 00:07:15.000]  我想起我自己
[00:07:15.000 --> 00:07:17.000]  這個夢
[00:07:17.000 --> 00:07:19.000]  是一些人覺得傻的
[00:07:19.000 --> 00:07:21.000]  是一些人覺得傻的
[00:07:21.000 --> 00:07:23.000]  你怎麼知道你教的人
[00:07:23.000 --> 00:07:25.000]  二十年後、五十年後
[00:07:25.000 --> 00:07:27.000]  他是什麼人呢
[00:07:27.000 --> 00:07:29.000]  你都死了那時候
[00:07:29.000 --> 00:07:31.000]  刺激就是這樣
[00:07:31.000 --> 00:07:33.000]  未必一定看到什麼
[00:07:33.000 --> 00:07:35.000]  但想想都不行嗎
[00:07:35.000 --> 00:07:37.000]  但想想都不行嗎
[00:07:37.000 --> 00:07:39.000]  想想的時候
[00:07:39.000 --> 00:07:41.000]  你突然有種意志
[00:07:41.000 --> 00:07:43.000]  好,完成這個夢
[00:07:43.000 --> 00:07:45.000]  第一個階段是值得的
[00:07:45.000 --> 00:07:47.000]  我不知道你有沒有試過
[00:07:47.000 --> 00:07:49.000]  像我這樣傻
[00:07:49.000 --> 00:07:51.000]  想這些事
[00:07:51.000 --> 00:07:53.000]  有時候我們活得太現實
[00:07:53.000 --> 00:07:55.000]  直到現在是12月6日
[00:07:55.000 --> 00:07:57.000]  直到現在是12月6日
[00:07:57.000 --> 00:07:59.000]  所以對我來說
[00:07:59.000 --> 00:08:01.000]  將來,接著怎麼樣
[00:08:01.000 --> 00:08:03.000]  我們很少有一個夢
[00:08:03.000 --> 00:08:05.000]  我們很少有一個夢
[00:08:05.000 --> 00:08:07.000]  好像一個夢
[00:08:07.000 --> 00:08:09.000]  然後我在車上坐著
[00:08:09.000 --> 00:08:11.000]  我寫在這本簿上
[00:08:11.000 --> 00:08:13.000]  突然間有一個感覺
[00:08:13.000 --> 00:08:15.000]  是感覺
[00:08:15.000 --> 00:08:17.000]  你經常期望什麼呢
[00:08:17.000 --> 00:08:19.000]  我問我自己
[00:08:19.000 --> 00:08:21.000]  我發覺到我經常期望的
[00:08:21.000 --> 00:08:23.000]  包括祈禱和思想
[00:08:23.000 --> 00:08:25.000]  我都說希望我父母健康
[00:08:25.000 --> 00:08:27.000]  希望我母親不要那麼黏我
[00:08:27.000 --> 00:08:29.000]  因為我母親有點黏我
[00:08:29.000 --> 00:08:31.000]  希望我父母
[00:08:31.000 --> 00:08:33.000]  可以經歷多一點
[00:08:33.000 --> 00:08:35.000]  上帝的愛
[00:08:35.000 --> 00:08:37.000]  現在他逝世了
[00:08:37.000 --> 00:08:39.000]  希望他
[00:08:39.000 --> 00:08:41.000]  活在這個世界上
[00:08:41.000 --> 00:08:43.000]  很多很快樂的日子
[00:08:43.000 --> 00:08:45.000]  我又希望什麼呢
[00:08:45.000 --> 00:08:47.000]  我希望我自己
[00:08:47.000 --> 00:08:49.000]  我可以做到一些事情
[00:08:49.000 --> 00:08:51.000]  建立一些教育工作
[00:08:51.000 --> 00:08:53.000]  但是後來
[00:08:53.000 --> 00:08:55.000]  我發現我所有寫的東西
[00:08:55.000 --> 00:08:57.000]  我回看
[00:08:57.000 --> 00:08:59.000]  都不是絕對有可能的
[00:08:59.000 --> 00:09:01.000]  我父母
[00:09:01.000 --> 00:09:03.000]  終日都要死
[00:09:03.000 --> 00:09:05.000]  你所希望的健康
[00:09:05.000 --> 00:09:07.000]  是一個短時間
[00:09:07.000 --> 00:09:09.000]  可以出現的事
[00:09:09.000 --> 00:09:11.000]  是短時間
[00:09:11.000 --> 00:09:13.000]  80歲了
[00:09:13.000 --> 00:09:15.000]  是吧
[00:09:15.000 --> 00:09:17.000]  我所想做到的事
[00:09:17.000 --> 00:09:19.000]  不一定可以成功
[00:09:19.000 --> 00:09:21.000]  不一定
[00:09:21.000 --> 00:09:23.000]  原來我期望很多事
[00:09:23.000 --> 00:09:25.000]  又不是
[00:09:25.000 --> 00:09:27.000]  那些很必須要發生的事
[00:09:27.000 --> 00:09:29.000]  甚至有可能
[00:09:29.000 --> 00:09:31.000]  這是一個希望
[00:09:31.000 --> 00:09:33.000]  但不是建築是一個
[00:09:33.000 --> 00:09:35.000]  永遠一定要出現的事
[00:09:35.000 --> 00:09:37.000]  我日日都想這些事
[00:09:37.000 --> 00:09:39.000]  我想你不知道有沒有試過
[00:09:39.000 --> 00:09:41.000]  日日想不讓人炒魷魚就好了
[00:09:41.000 --> 00:09:43.000]  你日日想不讓人炒魷魚
[00:09:43.000 --> 00:09:45.000]  你日日都在上班
[00:09:45.000 --> 00:09:47.000]  但是其實
[00:09:47.000 --> 00:09:49.000]  可能有一天你真的被人炒魷魚
[00:09:49.000 --> 00:09:51.000]  原因是
[00:09:51.000 --> 00:09:53.000]  你退休
[00:09:53.000 --> 00:09:55.000]  我們很多事
[00:09:55.000 --> 00:09:57.000]  都在想
[00:09:57.000 --> 00:09:59.000]  希望
[00:09:59.000 --> 00:10:01.000]  但都不是
[00:10:01.000 --> 00:10:03.000]  不是永遠下去
[00:10:03.000 --> 00:10:05.000]  你覺不覺得
[00:10:05.000 --> 00:10:07.000]  有時候我們是發錯夢
[00:10:07.000 --> 00:10:09.000]  你那些
[00:10:09.000 --> 00:10:11.000]  心想事成萬事正義
[00:10:11.000 --> 00:10:13.000]  是發錯夢
[00:10:13.000 --> 00:10:15.000]  萬事怎會全部正義呢
[00:10:15.000 --> 00:10:17.000]  是發錯夢
[00:10:17.000 --> 00:10:19.000]  今日我想和你傾下
[00:10:19.000 --> 00:10:21.000]  其實生命的純正
[00:10:21.000 --> 00:10:23.000]  是甚麼
[00:10:23.000 --> 00:10:25.000]  可以啟發我們想
[00:10:25.000 --> 00:10:27.000]  我們需要發一些正確的夢
[00:10:27.000 --> 00:10:29.000]  去想一些事
[00:10:29.000 --> 00:10:31.000]  是基督徒
[00:10:31.000 --> 00:10:33.000]  很快樂很歡欣
[00:10:33.000 --> 00:10:35.000]  見到的事
[00:10:35.000 --> 00:10:37.000]  如果不是的話
[00:10:37.000 --> 00:10:39.000]  有時候我們會覺得有點悶
[00:10:39.000 --> 00:10:41.000]  因為重覆的生活很重覆
[00:10:41.000 --> 00:10:43.000]  特別是你生了個兒子
[00:10:43.000 --> 00:10:45.000]  你知道很重覆
[00:10:45.000 --> 00:10:47.000]  每天的重覆
[00:10:47.000 --> 00:10:49.000]  找到甚麼很雀躍的事
[00:10:49.000 --> 00:10:51.000]  值得你去計劃
[00:10:51.000 --> 00:10:53.000]  遠一些的又希望一些的
[00:10:53.000 --> 00:10:55.000]  今晚是一個時間
[00:10:55.000 --> 00:10:57.000]  你自己做一些
[00:10:57.000 --> 00:10:59.000]  思考測驗
[00:10:59.000 --> 00:11:01.000]  想想
[00:11:01.000 --> 00:11:03.000]  有多少人覺得
[00:11:03.000 --> 00:11:05.000]  今年
[00:11:05.000 --> 00:11:07.000]  是開心過
[00:11:07.000 --> 00:11:09.000]  2002年
[00:11:09.000 --> 00:11:11.000]  請舉手
[00:11:11.000 --> 00:11:13.000]  很快
[00:11:13.000 --> 00:11:15.000]  但他還沒舉手
[00:11:15.000 --> 00:11:17.000]  可能打和
[00:11:17.000 --> 00:11:19.000]  一定是差了
[00:11:19.000 --> 00:11:21.000]  舉手未必等於好了
[00:11:21.000 --> 00:11:23.000]  可能去年很差
[00:11:23.000 --> 00:11:25.000]  今年沒那麼差
[00:11:25.000 --> 00:11:27.000]  所以不一定
[00:11:27.000 --> 00:11:29.000]  你不要羨慕他
[00:11:29.000 --> 00:11:31.000]  可能他想著
[00:11:31.000 --> 00:11:33.000]  都算好了
[00:11:33.000 --> 00:11:35.000]  可能沒舉手是很幸福
[00:11:35.000 --> 00:11:37.000]  不過他是比較去年
[00:11:37.000 --> 00:11:39.000]  少一點
[00:11:39.000 --> 00:11:41.000]  他沒舉手
[00:11:41.000 --> 00:11:43.000]  不代表
[00:11:43.000 --> 00:11:45.000]  當然舉手是象徵希望
[00:11:45.000 --> 00:11:47.000]  繼續下去這個趨勢
[00:11:47.000 --> 00:11:49.000]  不錯
[00:11:49.000 --> 00:11:51.000]  這些問題我常常想
[00:11:51.000 --> 00:11:53.000]  為何你舉手那麼快
[00:11:53.000 --> 00:11:57.000]  會否你再想久一點
[00:11:57.000 --> 00:11:59.000]  其實不是
[00:11:59.000 --> 00:12:01.000]  為何不舉手
[00:12:01.000 --> 00:12:03.000]  人們不舉手
[00:12:03.000 --> 00:12:05.000]  可能想久了才會舉手
[00:12:05.000 --> 00:12:07.000]  問題在這裡
[00:12:07.000 --> 00:12:09.000]  我太快讓你決定
[00:12:09.000 --> 00:12:11.000]  其實想下去有原因
[00:12:11.000 --> 00:12:13.000]  你有原因
[00:12:13.000 --> 00:12:15.000]  你有原因舉手
[00:12:15.000 --> 00:12:17.000]  你隨時可以走出來說一件事至十件事
[00:12:17.000 --> 00:12:19.000]  是有原因的
[00:12:19.000 --> 00:12:21.000]  就因為你一定遇到
[00:12:21.000 --> 00:12:23.000]  一些你認為
[00:12:23.000 --> 00:12:25.000]  你認為
[00:12:25.000 --> 00:12:27.000]  派給你快樂的事
[00:12:27.000 --> 00:12:29.000]  包括一個人
[00:12:29.000 --> 00:12:31.000]  一件事是有原因的
[00:12:31.000 --> 00:12:33.000]  年尾的時候要感謝上帝
[00:12:33.000 --> 00:12:35.000]  很多事情都不是由你
[00:12:35.000 --> 00:12:37.000]  去決定發生
[00:12:37.000 --> 00:12:39.000]  你有做過多少事
[00:12:39.000 --> 00:12:41.000]  是你
[00:12:41.000 --> 00:12:43.000]  一早想計劃
[00:12:43.000 --> 00:12:45.000]  最後真的出現
[00:12:45.000 --> 00:12:47.000]  如果比較起來
[00:12:47.000 --> 00:12:49.000]  你沒計劃
[00:12:49.000 --> 00:12:51.000]  又發生
[00:12:51.000 --> 00:12:53.000]  但其實好的事可能比你計劃
[00:12:53.000 --> 00:12:55.000]  想好發生
[00:12:55.000 --> 00:12:57.000]  但又出之發生的事
[00:12:57.000 --> 00:12:59.000]  很多事情都不是你決定
[00:12:59.000 --> 00:13:01.000]  發生的
[00:13:01.000 --> 00:13:03.000]  所以有時你學感謝上帝
[00:13:03.000 --> 00:13:05.000]  有些事想不到
[00:13:05.000 --> 00:13:07.000]  但其實是好的
[00:13:07.000 --> 00:13:09.000]  今晚我想和你談談
[00:13:09.000 --> 00:13:11.000]  有些很寶貴的事
[00:13:11.000 --> 00:13:13.000]  不如意的事
[00:13:13.000 --> 00:13:15.000]  在生命是甚麼意思
[00:13:15.000 --> 00:13:17.000]  不如意的
[00:13:17.000 --> 00:13:19.000]  剛才不舉手的人或沒舉手的人
[00:13:19.000 --> 00:13:21.000]  可能不排除他有不如意的事
[00:13:21.000 --> 00:13:23.000]  剛才我見到有些人舉手
[00:13:23.000 --> 00:13:25.000]  舉了一半
[00:13:25.000 --> 00:13:27.000]  那些其實很聰明
[00:13:27.000 --> 00:13:29.000]  他在一種同意之中
[00:13:29.000 --> 00:13:31.000]  有些保留
[00:13:31.000 --> 00:13:33.000]  有些不如意的事
[00:13:33.000 --> 00:13:35.000]  有人稱為負面
[00:13:35.000 --> 00:13:37.000]  負道學
[00:13:37.000 --> 00:13:39.000]  負面
[00:13:39.000 --> 00:13:41.000]  但現在
[00:13:41.000 --> 00:13:43.000]  新的定義
[00:13:43.000 --> 00:13:45.000]  已經講明負面和破壞
[00:13:45.000 --> 00:13:47.000]  兩件事不同
[00:13:47.000 --> 00:13:49.000]  負面的事
[00:13:49.000 --> 00:13:51.000]  未必是破壞性的事
[00:13:51.000 --> 00:13:53.000]  負面的事
[00:13:53.000 --> 00:13:55.000]  做太久
[00:13:55.000 --> 00:13:57.000]  做太長
[00:13:57.000 --> 00:13:59.000]  就變成破壞
[00:13:59.000 --> 00:14:01.000]  負面的事一發生
[00:14:01.000 --> 00:14:03.000]  你的反應是對的
[00:14:03.000 --> 00:14:05.000]  不一定是破壞的
[00:14:05.000 --> 00:14:07.000]  不一定是破壞的
[00:14:07.000 --> 00:14:09.000]  很簡單
[00:14:09.000 --> 00:14:11.000]  你回到家
[00:14:11.000 --> 00:14:13.000]  你聽到一句負面的話
[00:14:13.000 --> 00:14:15.000]  就說你最近瘦了很多
[00:14:15.000 --> 00:14:17.000]  沒有精神
[00:14:17.000 --> 00:14:19.000]  你不要去那麼多教會
[00:14:19.000 --> 00:14:21.000]  去一下
[00:14:21.000 --> 00:14:23.000]  雙思就瘦了很多
[00:14:23.000 --> 00:14:27.000]  這些是青年人的媽媽
[00:14:27.000 --> 00:14:29.000]  經常說的
[00:14:29.000 --> 00:14:31.000]  看著你的肥皇骨瘦
[00:14:31.000 --> 00:14:33.000]  看著你的肥皇骨瘦
[00:14:33.000 --> 00:14:35.000]  這句話是有負面的
[00:14:35.000 --> 00:14:37.000]  但如果你不讓它繼續發展下去
[00:14:37.000 --> 00:14:39.000]  你馬上反應
[00:14:39.000 --> 00:14:41.000]  你媽媽這句話
[00:14:41.000 --> 00:14:43.000]  含有什麼意思呢
[00:14:43.000 --> 00:14:45.000]  很關心你的
[00:14:45.000 --> 00:14:47.000]  很難得一個人
[00:14:47.000 --> 00:14:49.000]  對著你
[00:14:49.000 --> 00:14:51.000]  一路量度你瘦了多少
[00:14:51.000 --> 00:14:53.000]  很難得
[00:14:53.000 --> 00:14:55.000]  很難得
[00:14:55.000 --> 00:14:57.000]  只要他不是日本人
[00:14:57.000 --> 00:14:59.000]  他沒理由這樣說
[00:14:59.000 --> 00:15:01.000]  沒理由這樣說
[00:15:01.000 --> 00:15:03.000]  不是差很多
[00:15:03.000 --> 00:15:05.000]  只差一點點就看到了
[00:15:05.000 --> 00:15:07.000]  但你站在他的肩膀上
[00:15:07.000 --> 00:15:09.000]  看不到他瘦了
[00:15:09.000 --> 00:15:11.000]  因為他凝視著你瘦
[00:15:11.000 --> 00:15:13.000]  越凝視越覺得你瘦
[00:15:13.000 --> 00:15:15.000]  這是主觀的
[00:15:15.000 --> 00:15:17.000]  但起碼
[00:15:17.000 --> 00:15:19.000]  他除了看著你可能瘦
[00:15:19.000 --> 00:15:21.000]  在心裡
[00:15:21.000 --> 00:15:23.000]  經常對你健康
[00:15:23.000 --> 00:15:25.000]  他是想念的
[00:15:25.000 --> 00:15:27.000]  但他好像觀察力很高
[00:15:27.000 --> 00:15:29.000]  其實不是
[00:15:29.000 --> 00:15:31.000]  但如果你不覺得
[00:15:31.000 --> 00:15:33.000]  這個負面是一個很大
[00:15:33.000 --> 00:15:35.000]  令你不開心的東西
[00:15:35.000 --> 00:15:37.000]  你可能看到另一面是很好的
[00:15:37.000 --> 00:15:39.000]  是很難得
[00:15:39.000 --> 00:15:41.000]  這個世界有一個人
[00:15:41.000 --> 00:15:43.000]  這麼留意你
[00:15:43.000 --> 00:15:45.000]  留意這個地步還假設你
[00:15:45.000 --> 00:15:47.000]  假想你想了這麼久
[00:15:47.000 --> 00:15:49.000]  你很感謝這個粉絲
[00:15:49.000 --> 00:15:51.000]  但是
[00:15:51.000 --> 00:15:53.000]  有沒有用這樣的態度來看生活呢
[00:15:53.000 --> 00:15:55.000]  我們每天和很多人相處
[00:15:55.000 --> 00:15:57.000]  甚至在教會
[00:15:57.000 --> 00:15:59.000]  我們都將負面的東西
[00:15:59.000 --> 00:16:01.000]  停留了很久
[00:16:01.000 --> 00:16:03.000]  變成破壞性情緒
[00:16:03.000 --> 00:16:05.000]  就是常常責罵我
[00:16:05.000 --> 00:16:07.000]  沒有一句好話說出來
[00:16:07.000 --> 00:16:09.000]  你會變成破壞性情緒
[00:16:09.000 --> 00:16:11.000]  覺得他責罵你
[00:16:11.000 --> 00:16:13.000]  或者好的東西
[00:16:13.000 --> 00:16:15.000]  從來都沒有在你口中形容過我的
[00:16:15.000 --> 00:16:17.000]  每次都說我什麼不好
[00:16:17.000 --> 00:16:19.000]  什麼不好
[00:16:19.000 --> 00:16:21.000]  但你想想這個人
[00:16:21.000 --> 00:16:23.000]  有些東西
[00:16:23.000 --> 00:16:25.000]  可能他真的很想
[00:16:25.000 --> 00:16:27.000]  給你一個警惕
[00:16:27.000 --> 00:16:29.000]  就是他覺得你要知道一些東西
[00:16:29.000 --> 00:16:31.000]  所以他跟你說
[00:16:31.000 --> 00:16:33.000]  難得他這麼勇敢
[00:16:33.000 --> 00:16:35.000]  說這麼多次
[00:16:35.000 --> 00:16:37.000]  這個很難得
[00:16:37.000 --> 00:16:39.000]  第二就是看著你生氣的樣子
[00:16:39.000 --> 00:16:41.000]  他還說這個勇敢很大
[00:16:41.000 --> 00:16:43.000]  這些東西
[00:16:43.000 --> 00:16:45.000]  又是真的
[00:16:45.000 --> 00:16:47.000]  似乎我們每天的生活
[00:16:47.000 --> 00:16:49.000]  看到的現象
[00:16:49.000 --> 00:16:51.000]  都是有些巧妙的想法
[00:16:51.000 --> 00:16:53.000]  負面
