
[00:00:00.000 --> 00:00:04.200]  今日我們研究的經文就是剛剛我們所讀完的經文
[00:02:51.200 --> 00:02:52.800]  我也不需要和大家慢慢讀
[00:02:52.800 --> 00:02:55.400]  我列出來我想告訴大家看看
[00:02:55.400 --> 00:02:56.600]  每一節
[00:02:56.600 --> 00:02:57.800]  這九節聖經裡面
[00:02:57.800 --> 00:02:59.200]  由十五節到二十三節
[00:02:59.200 --> 00:03:01.200]  每一節都是用對比
[00:03:01.200 --> 00:03:03.600]  平衡對比的方式來表達的
[00:03:03.600 --> 00:03:06.000]  這個不單單是一種文學的手法
[00:03:06.000 --> 00:03:08.400]  代表了聖經作者保羅
[00:03:08.400 --> 00:03:10.600]  和他自己的體會裡面
[00:03:10.600 --> 00:03:13.000]  有一個很明確的對立性
[00:03:13.000 --> 00:03:14.200]  平衡的對比
[00:03:14.200 --> 00:03:15.400]  什麼對比呢
[00:03:15.400 --> 00:03:17.000]  就是在律法之下
[00:03:17.000 --> 00:03:19.600]  在罪裡面的情況
[00:03:19.600 --> 00:03:21.200]  和得救之後
[00:03:21.200 --> 00:03:23.200]  一種新的情況
[00:03:23.200 --> 00:03:27.000]  那個情況是很明確的對立的
[00:03:27.000 --> 00:03:28.600]  在罪裡面
[00:03:28.600 --> 00:03:30.600]  然後在義裡面
[00:03:30.600 --> 00:03:32.400]  在罪做奴隸
[00:03:32.400 --> 00:03:34.600]  獻給義做奴僕
[00:03:34.600 --> 00:03:35.800]  第十九節
[00:03:35.800 --> 00:03:41.000]  從前怎樣將你的肢體獻給不潔和不法做奴僕
[00:03:41.000 --> 00:03:42.600]  以至於不法
[00:03:42.600 --> 00:03:47.400]  現在也要照樣把你們的肢體獻給義作奴僕
[00:03:47.400 --> 00:03:48.800]  以至於成性
[00:03:48.800 --> 00:03:52.000]  很明顯是一個明確的對比
[00:03:52.000 --> 00:03:53.200]  結局就是死
[00:03:53.200 --> 00:03:54.800]  結局就是永生
[00:03:54.800 --> 00:03:56.400]  第廿三節
[00:03:56.400 --> 00:03:58.800]  罪的功架就是死
[00:03:58.800 --> 00:04:00.400]  罪和神對比
[00:04:00.400 --> 00:04:02.600]  神的賞賜卻是永生
[00:04:02.600 --> 00:04:04.400]  很明顯的好像對牛一樣
[00:04:04.400 --> 00:04:04.800]  好了
[00:04:04.800 --> 00:04:07.200]  這個對立的對比性
[00:04:07.200 --> 00:04:08.200]  大家應該明白
[00:04:08.200 --> 00:04:10.600]  當然這個不單單是一種文學的手法
[00:04:10.600 --> 00:04:13.600]  它背後強調了兩個狀態
[00:04:13.600 --> 00:04:15.800]  是剛剛相反和對立
[00:04:15.800 --> 00:04:18.000]  這兩個是什麼狀態呢
[00:04:18.000 --> 00:04:19.000]  第二個特色
[00:04:19.000 --> 00:04:20.000]  剛才我們說
[00:04:20.000 --> 00:04:21.800]  你在聖經裡面讀的時候
[00:04:21.800 --> 00:04:23.600]  你一定會留意到的
[00:04:23.600 --> 00:04:25.800]  就是短短的這九節聖經裡面
[00:04:25.800 --> 00:04:26.800]  如果你有空
[00:04:26.800 --> 00:04:28.600]  有心水清數一下
[00:04:28.600 --> 00:04:31.000]  出現了八次一個字
[00:04:31.000 --> 00:04:32.600]  是什麼字
[00:04:32.600 --> 00:04:33.800]  奴僕
[00:04:33.800 --> 00:04:34.600]  奴隸
[00:04:34.600 --> 00:04:35.400]  奴僕
[00:04:35.400 --> 00:04:36.400]  doulos
[00:04:36.400 --> 00:04:38.600]  原文就是奴隸
[00:04:38.600 --> 00:04:42.000]  奴隸當然對我們來說有點遙遠
[00:04:42.000 --> 00:04:44.400]  但是對於第一世紀的讀者來說
[00:04:44.400 --> 00:04:46.600]  一讀就知道了
[00:04:46.600 --> 00:04:48.600]  大家可能看過一些紀錄片
[00:04:48.600 --> 00:04:50.000]  或者一些研究
[00:04:50.000 --> 00:04:51.600]  甚至電影
[00:04:51.600 --> 00:04:54.000]  當時的羅馬社會裡面
[00:04:54.000 --> 00:04:55.400]  那些奴隸制度
[00:04:55.400 --> 00:04:58.800]  完全沒有自由的
[00:04:58.800 --> 00:05:02.400]  是沒有身不由己的奴隸
[00:05:02.400 --> 00:05:03.800]  所以這個對比
[00:05:03.800 --> 00:05:05.200]  今天我們要說的
[00:05:05.200 --> 00:05:06.400]  就是這麼簡單
[00:05:06.400 --> 00:05:07.800]  就是
[00:05:07.800 --> 00:05:11.800]  罪的奴隸
[00:05:11.800 --> 00:05:14.600]  神自己的奴僕
[00:05:14.600 --> 00:05:16.400]  兩個的對比
[00:05:16.400 --> 00:05:17.600]  好
[00:05:17.600 --> 00:05:19.400]  我們直接就馬上來研究
[00:05:19.400 --> 00:05:22.000]  什麼叫做罪的奴隸
[00:05:22.000 --> 00:05:25.800]  罪的奴隸和神的奴僕之間
[00:05:25.800 --> 00:05:27.200]  發生了什麼事
[00:05:27.200 --> 00:05:30.600]  我們說發生了一個驚天動地的事
[00:05:30.600 --> 00:05:33.200]  如果上一次你有來崇拜的時候
[00:05:33.200 --> 00:05:35.200]  羅馬書第六章上面那一段
[00:05:35.200 --> 00:05:36.600]  就說了一件事
[00:05:36.600 --> 00:05:37.800]  就是
[00:05:37.800 --> 00:05:39.200]  我們信耶穌的人
[00:05:39.200 --> 00:05:40.800]  或者你已經信了耶穌
[00:05:40.800 --> 00:05:42.400]  你可能沒有留意
[00:05:42.400 --> 00:05:44.200]  甚至可能沒有察覺
[00:05:44.200 --> 00:05:46.200]  你知不知道是另外一回事
[00:05:46.200 --> 00:05:48.200]  但是聖經告訴我們
[00:05:48.200 --> 00:05:49.200]  就發生了
[00:05:49.200 --> 00:05:50.600]  就在那個時間裡面
[00:05:50.600 --> 00:05:53.000]  發生了驚天動地的事
[00:05:53.000 --> 00:05:54.600]  在你生命裡面
[00:05:54.600 --> 00:05:55.600]  因為
[00:05:55.600 --> 00:05:57.800]  就是當你說我願意接受神
[00:05:57.800 --> 00:05:59.200]  接受耶穌基督
[00:05:59.200 --> 00:06:00.800]  做我救主的時候
[00:06:00.800 --> 00:06:01.800]  你就是那一剎那
[00:06:01.800 --> 00:06:04.200]  神就讓你和天地的主宰
[00:06:04.200 --> 00:06:05.600]  耶穌基督
[00:06:05.600 --> 00:06:07.000]  同死
[00:06:07.000 --> 00:06:08.600]  同埋葬
[00:06:08.600 --> 00:06:10.000]  同復活
[00:06:10.000 --> 00:06:12.400]  這個不得了的事
[00:06:12.400 --> 00:06:14.800]  天地主宰的死和復活
[00:06:14.800 --> 00:06:17.800]  從此之後和你有關
[00:06:17.800 --> 00:06:19.400]  本來你是拒絕的
[00:06:19.400 --> 00:06:21.000]  現在你和祂一起死
[00:06:21.000 --> 00:06:22.800]  一起埋葬 一起復活
[00:06:22.800 --> 00:06:24.800]  好了 這件這麼驚天動地
[00:06:24.800 --> 00:06:26.800]  所發生的事有什麼結果
[00:06:26.800 --> 00:06:29.800]  就是今天我們要研究的對比
[00:06:29.800 --> 00:06:32.400]  這件事發生之前
[00:06:32.400 --> 00:06:34.200]  你是罪的奴隸
[00:06:34.200 --> 00:06:37.600]  聖經用很多次描述這個字眼
[00:06:37.600 --> 00:06:38.800]  然後
[00:06:38.800 --> 00:06:39.800]  之後
[00:06:39.800 --> 00:06:42.000]  你成為義的奴僕
[00:06:42.000 --> 00:06:44.000]  神自己的奴僕
[00:06:45.000 --> 00:06:48.000]  好 我們先問
[00:06:48.000 --> 00:06:51.600]  罪的奴隸究竟是什麼意思 是怎樣的
[00:06:51.600 --> 00:06:53.400]  我們按照聖經的研究
[00:06:53.400 --> 00:06:56.000]  我想和大家一起思想
[00:06:56.000 --> 00:07:00.000]  奴僕 奴隸 剛才說的
[00:07:00.000 --> 00:07:02.600]  不需要我多作介紹
[00:07:02.600 --> 00:07:03.800]  一想起就知道
[00:07:03.800 --> 00:07:06.600]  最大的特色就是他沒有自由
[00:07:06.600 --> 00:07:08.600]  身不由己
[00:07:08.600 --> 00:07:10.600]  不由自主
[00:07:10.600 --> 00:07:13.800]  這個就是奴隸的特色
[00:07:13.800 --> 00:07:16.200]  所以十六節都同樣地說
[00:07:16.200 --> 00:07:21.000]  你順從誰就做了誰的奴僕
[00:07:21.000 --> 00:07:22.600]  所以是不能不的
[00:07:22.600 --> 00:07:26.000]  所以聖經多次用這些字眼都可以描述
[00:07:26.000 --> 00:07:27.400]  約束
[00:07:27.400 --> 00:07:29.000]  沒有自由
[00:07:29.000 --> 00:07:31.000]  不能釋放
[00:07:31.000 --> 00:07:32.400]  相反來說
[00:07:32.400 --> 00:07:34.400]  釋放了你就有自由
[00:07:34.400 --> 00:07:37.000]  這個就是奴僕的意思
[00:07:37.000 --> 00:07:40.600]  好 我們不需要再慢慢解釋這個特色
[00:07:40.600 --> 00:07:42.400]  現在問題是什麼叫做罪的奴隸
[00:07:42.400 --> 00:07:44.400]  就是說我們成為罪的奴隸
[00:07:44.400 --> 00:07:46.000]  我們不由自主
[00:07:46.000 --> 00:07:47.800]  為什麼會這樣來做
[00:07:47.800 --> 00:07:49.800]  成為罪的奴隸
[00:07:49.800 --> 00:07:53.800]  按照聖經裡面的教導
[00:07:53.800 --> 00:07:55.400]  神給我們的真理
[00:07:55.400 --> 00:07:57.200]  有兩個原因
[00:07:57.200 --> 00:07:58.200]  很重要
[00:07:58.200 --> 00:08:01.400]  為什麼我們沒有和耶穌基督
[00:08:01.400 --> 00:08:04.200]  我們沒有和我們的神同死同埋葬同復活
[00:08:04.200 --> 00:08:06.800]  我們沒有成為基督徒的狀態下
[00:08:06.800 --> 00:08:08.200]  我們是罪的奴隸
[00:08:08.200 --> 00:08:10.200]  身不由己去犯罪
[00:08:10.200 --> 00:08:11.200]  有兩個原因
[00:08:11.200 --> 00:08:12.200]  第一
[00:08:12.200 --> 00:08:14.800]  不是表示我們一點善行都沒有
[00:08:14.800 --> 00:08:16.800]  我們都會做好事
[00:08:16.800 --> 00:08:18.400]  我們都會有好心
[00:08:18.400 --> 00:08:19.800]  不過
[00:08:19.800 --> 00:08:21.800]  聖經第一個告訴我們
[00:08:21.800 --> 00:08:23.200]  我們的善心
[00:08:23.200 --> 00:08:24.000]  我們的好心
[00:08:24.000 --> 00:08:26.000]  我們有時做好的事情
[00:08:26.000 --> 00:08:27.400]  這些是事實
[00:08:27.400 --> 00:08:28.200]  但是
[00:08:28.200 --> 00:08:29.000]  聖經告訴我們
[00:08:29.000 --> 00:08:32.600]  我們的人性是有一個限制的
[00:08:32.600 --> 00:08:35.600]  我們的限制最明確的表現就是
[00:08:35.600 --> 00:08:40.200]  我們沒有辦法能夠突破我們這種的限制
[00:08:40.200 --> 00:08:41.400]  我和大家都分享過
[00:08:41.400 --> 00:08:43.600]  我自己都是教中國哲學的
[00:08:43.600 --> 00:08:46.800]  我是研究中國的儒釋道的修養的功夫
[00:08:46.800 --> 00:08:48.200]  我教的這一科
[00:08:48.200 --> 00:08:50.800]  為什麼我今天站在這裡仍然講基督教信仰
[00:08:50.800 --> 00:08:53.000]  因為我知道有一樣東西
[00:08:53.000 --> 00:08:54.800]  在儒學裡面
[00:08:54.800 --> 00:08:56.200]  在佛學裡面
[00:08:56.200 --> 00:08:58.200]  這些都是很精彩的教育道
[00:08:58.200 --> 00:09:02.000]  教我們怎樣去修煉修養我們自己
[00:09:02.000 --> 00:09:03.400]  這些都是很美麗
[00:09:03.400 --> 00:09:04.600]  我告訴你
[00:09:04.600 --> 00:09:09.600]  我覺得是人類文明裡面一個最高的成就
[00:09:09.600 --> 00:09:11.600]  孔子教我們
[00:09:11.600 --> 00:09:14.400]  仁者愛人
[00:09:14.400 --> 00:09:18.600]  己所不欲勿施於人
[00:09:18.600 --> 00:09:20.800]  自己不喜歡的
[00:09:20.800 --> 00:09:22.800]  你不要給別人
[00:09:22.800 --> 00:09:27.400]  人和人之間應該有一種同情共感
[00:09:27.400 --> 00:09:28.800]  己欲達而達人
[00:09:28.800 --> 00:09:30.000]  己欲立而立人
[00:09:30.000 --> 00:09:31.000]  我喜歡的東西
[00:09:31.000 --> 00:09:32.000]  我喜歡的東西
[00:09:32.000 --> 00:09:34.400]  就讓人同樣的能夠得到
[00:09:34.400 --> 00:09:35.200]  我不喜歡的東西
[00:09:35.200 --> 00:09:37.200]  不要落在別人的生命當中
[00:09:37.200 --> 00:09:38.200]  你多偉大
[00:09:38.200 --> 00:09:38.800]  我告訴你
[00:09:38.800 --> 00:09:42.000]  是人類可以想得出來最高貴的一種情操
[00:09:42.000 --> 00:09:44.000]  仁者能夠愛人
[00:09:44.000 --> 00:09:45.800]  無私的愛人
[00:09:45.800 --> 00:09:47.000]  但是事實上
[00:09:47.000 --> 00:09:49.400]  你和我苦心自問
[00:09:49.400 --> 00:09:50.000]  你和我
[00:09:50.000 --> 00:09:51.600]  如果我們誠實的話
[00:09:51.600 --> 00:09:54.600]  我知道應該這樣做
[00:09:54.600 --> 00:09:57.800]  不過我做不到
[00:09:57.800 --> 00:09:59.600]  羅馬書跟著第七章
[00:09:59.600 --> 00:10:01.000]  講一個很有意思的說話
[00:10:01.000 --> 00:10:02.600]  我引述出來給大家
[00:10:02.600 --> 00:10:04.200]  第十八節
[00:10:04.200 --> 00:10:08.800]  那裡說我須有行善的善心的心願
[00:10:08.800 --> 00:10:10.800]  但是我沒有行善的能力
[00:10:10.800 --> 00:10:13.000]  行出來由不得我
[00:10:13.000 --> 00:10:14.600]  這個就是舊譯本的譯法
[00:10:14.600 --> 00:10:15.800]  都是一樣的意思
[00:10:15.800 --> 00:10:17.000]  就是我想行
[00:10:17.000 --> 00:10:18.000]  你以為我不想嗎
[00:10:18.000 --> 00:10:18.600]  我想
[00:10:18.600 --> 00:10:21.200]  我知道不可以有私心
[00:10:21.200 --> 00:10:22.400]  愛人
[00:10:22.400 --> 00:10:24.600]  我應該能夠將我最好的給到別人
[00:10:24.600 --> 00:10:26.200]  但是為什麼我人生裡面
[00:10:26.200 --> 00:10:28.400]  好像跟著羅馬書第七章
[00:10:28.400 --> 00:10:29.800]  你會讀到
[00:10:29.800 --> 00:10:32.000]  我知道要做個好事
[00:10:32.000 --> 00:10:35.200]  但是為什麼我做不到出來
[00:10:35.200 --> 00:10:36.800]  我不是不知道它好
[00:10:36.800 --> 00:10:37.800]  你不要再教我
[00:10:37.800 --> 00:10:38.800]  我知道要怎麼做
[00:10:38.800 --> 00:10:40.000]  但是我做不到
[00:10:40.000 --> 00:10:41.600]  那些我不應該做的事
[00:10:41.600 --> 00:10:42.600]  我知道不應該做
[00:10:42.600 --> 00:10:43.400]  教人不要做
[00:10:43.400 --> 00:10:45.000]  不知道為什麼我又做了出來
[00:10:45.000 --> 00:10:46.000]  真是很苦
[00:10:46.000 --> 00:10:47.600]  裡面那種人性
[00:10:47.600 --> 00:10:50.800]  那種無可奈何的極限的力量
[00:10:50.800 --> 00:10:52.600]  我做不到
[00:10:52.600 --> 00:10:54.600]  這個就是聖經告訴我們
[00:10:54.600 --> 00:10:56.600]  為什麼我們做罪的奴隸
[00:10:56.600 --> 00:10:59.600]  因為我們的人性裡面有一種極限
[00:10:59.600 --> 00:11:00.800]  我們不是不想做好
[00:11:00.800 --> 00:11:04.200]  但是我們做不到
[00:11:04.200 --> 00:11:07.400]  佛學教我們
[00:11:07.400 --> 00:11:09.000]  應該有一個智慧
[00:11:09.000 --> 00:11:10.200]  有大智慧
[00:11:10.200 --> 00:11:11.000]  波耶
[00:11:11.000 --> 00:11:11.600]  Borod
[00:11:11.600 --> 00:11:12.400]  大智慧
[00:11:12.400 --> 00:11:13.600]  你看波耶經裡面
[00:11:13.600 --> 00:11:15.800]  你看心經裡面
[00:11:15.800 --> 00:11:17.400]  講的那種波耶
[00:11:17.400 --> 00:11:18.400]  一個智慧
[00:11:18.400 --> 00:11:20.800]  神的智慧應該看透這個宇宙
[00:11:20.800 --> 00:11:23.000]  人生終極是空的
[00:11:23.000 --> 00:11:25.200]  既然如果你看透人生終極空
[00:11:25.200 --> 00:11:26.600]  有這種智慧的時候
[00:11:26.600 --> 00:11:28.800]  這個世界不能被執著
[00:11:28.800 --> 00:11:29.600]  你不能被執著
[00:11:29.600 --> 00:11:30.600]  你就不要去執著
[00:11:30.600 --> 00:11:32.400]  以致你就能夠解脫
[00:11:32.400 --> 00:11:33.800]  很高的智慧
[00:11:33.800 --> 00:11:35.800]  非常之高的智慧
[00:11:35.800 --> 00:11:37.200]  因為智慧教我們
[00:11:37.200 --> 00:11:38.400]  怎樣可以不執著
[00:11:38.400 --> 00:11:41.000]  因為我們的心不要留在任何一樣東西上面
[00:11:41.000 --> 00:11:42.000]  六祖曇經說
[00:11:42.000 --> 00:11:43.600]  無住
[00:11:43.600 --> 00:11:44.800]  你的心靈
[00:11:44.800 --> 00:11:45.600]  你的心情
[00:11:45.600 --> 00:11:48.400]  你的念頭不要留在任何一樣東西上面的時候
[00:11:48.400 --> 00:11:49.400]  讓那樣東西來
[00:11:49.400 --> 00:11:50.600]  讓它可以過去的時候
[00:11:50.600 --> 00:11:52.000]  你就不會再執著
[00:11:52.000 --> 00:11:52.400]  嘩
[00:11:52.400 --> 00:11:54.200]  這個是一個極大的智慧
[00:11:54.200 --> 00:11:57.600]  這個是非常之高超的智慧
[00:11:57.600 --> 00:12:00.000]  不過同樣我們要回答的問題就是
[00:12:00.000 --> 00:12:01.400]  我做不到
[00:12:01.400 --> 00:12:02.800]  如果我不想
[00:12:02.800 --> 00:12:04.000]  如果我想留住
[00:12:04.000 --> 00:12:06.000]  我想放下
[00:12:06.000 --> 00:12:07.400]  但是我放不下
[00:12:07.400 --> 00:12:09.000]  這個就是我們人性裡面
[00:12:09.000 --> 00:12:10.600]  聖經告訴我們
[00:12:10.600 --> 00:12:11.800]  一而再再而三
[00:12:11.800 --> 00:12:14.800]  那種無可奈何
[00:12:14.800 --> 00:12:18.400]  奴隸是因為我們無可奈何
[00:12:18.400 --> 00:12:19.800]  你想自己超越
[00:12:19.800 --> 00:12:20.200]  是啊
[00:12:20.200 --> 00:12:21.000]  我知道
[00:12:21.000 --> 00:12:23.200]  就好像我們托著下巴想升高
[00:12:23.200 --> 00:12:24.200]  離地飛起
[00:12:24.200 --> 00:12:26.000]  你飛不了
[00:12:26.000 --> 00:12:26.800]  托來托去
[00:12:26.800 --> 00:12:28.800]  最多拉長你的頸
[00:12:28.800 --> 00:12:31.600]  你離不了地的
[00:12:31.600 --> 00:12:32.800]  那怎麼辦
[00:12:32.800 --> 00:12:34.400]  其實很簡單
[00:12:34.400 --> 00:12:36.000]  聖經的意思
[00:12:36.000 --> 00:12:37.200]  你過隔離一按電梯
[00:12:37.200 --> 00:12:38.800]  那就上了
[00:12:38.800 --> 00:12:42.400]  有外面的力量拉你上去
[00:12:42.400 --> 00:12:44.000]  但是我們很多人在掙扎
[00:12:44.000 --> 00:12:45.600]  說我想好
[00:12:45.600 --> 00:12:46.400]  我想好
[00:12:46.400 --> 00:12:47.400]  好不到
[00:12:47.400 --> 00:12:50.200]  這個就是一種奴隸的狀態
[00:12:50.200 --> 00:12:51.200]  不過我想說
[00:12:51.200 --> 00:12:52.000]  在聖經告訴我們
[00:12:52.000 --> 00:12:55.000]  還有第二個更加嚴重的原因
[00:12:55.000 --> 00:12:57.400]  令我們做罪的奴隸
[00:12:57.400 --> 00:12:58.800]  為什麼我說嚴重
[00:12:58.800 --> 00:13:04.200]  因為這個嚴重性牽涉到超自然的因素
[00:13:04.200 --> 00:13:05.200]  你說你講神話
[00:13:05.200 --> 00:13:07.400]  如果不信耶穌基督的朋友
[00:13:07.400 --> 00:13:09.600]  不是
[00:13:09.600 --> 00:13:12.600]  我相信你都不會覺得我在講神話
[00:13:12.600 --> 00:13:13.600]  因為我是不會
[00:13:13.600 --> 00:13:15.800]  那些盲目的人
[00:13:15.800 --> 00:13:17.200]  我都是讀書人
[00:13:17.200 --> 00:13:18.800]  我都是讀哲學的
[00:13:18.800 --> 00:13:20.400]  我相信我不會是盲目
[00:13:20.400 --> 00:13:22.200]  但是我想跟你說一件事
[00:13:22.200 --> 00:13:23.600]  如果你相信有神
[00:13:23.600 --> 00:13:25.200]  我們今天要抓所有的基督徒
[00:13:25.200 --> 00:13:26.400]  我們都明白
[00:13:26.400 --> 00:13:27.600]  如果我們相信有神
[00:13:27.600 --> 00:13:28.400]  即是我相信這個
[00:13:28.400 --> 00:13:31.000]  我們可以見得到摸得到的世界以外
[00:13:31.000 --> 00:13:33.000]  超自然界有它的真實
[00:13:33.000 --> 00:13:34.200]  有神的真實
[00:13:34.200 --> 00:13:35.600]  也都有魔鬼
[00:13:35.600 --> 00:13:36.800]  邪靈
[00:13:36.800 --> 00:13:39.200]  魔鬼撒旦的真實
[00:13:39.200 --> 00:13:42.200]  魔鬼撒旦不是好像我們想像中那麼簡單
[00:13:42.200 --> 00:13:44.000]  說晚上出來
[00:13:44.000 --> 00:13:45.200]  真靈的面孔
[00:13:45.200 --> 00:13:46.800]  嚇你流血那樣
[00:13:46.800 --> 00:13:48.200]  不是那些
[00:13:48.200 --> 00:13:49.400]  更厲害的
[00:13:49.400 --> 00:13:50.400]  它在這裡
[00:13:50.400 --> 00:13:52.400]  但是在你的心靈裡面
[00:13:52.400 --> 00:13:54.400]  它來到
[00:13:54.400 --> 00:13:56.000]  將到聖經所講的
[00:13:56.000 --> 00:13:59.000]  在你的人性軟弱裡面的下手
[00:13:59.000 --> 00:14:01.000]  來控制你
[00:14:01.000 --> 00:14:03.800]  聖經用那種約束這個字
[00:14:03.800 --> 00:14:06.400]  用在你的肉身
[00:14:06.400 --> 00:14:07.600]  在你的舊人
[00:14:07.600 --> 00:14:10.400]  在你犯罪的習慣裡面
[00:14:10.400 --> 00:14:14.600]  來發動令到你無可抗拒
[00:14:14.600 --> 00:14:15.600]  這個是
[00:14:15.600 --> 00:14:17.200]  不只是你的問題
[00:14:17.200 --> 00:14:19.600]  原來你犯罪的背後
[00:14:19.600 --> 00:14:22.400]  還有一個超自然的力量
[00:14:22.400 --> 00:14:23.600]  我都不是在講神話
[00:14:23.600 --> 00:14:25.000]  剛才我說
[00:14:25.000 --> 00:14:27.000]  我想講我自己的例子給你聽
[00:14:27.000 --> 00:14:29.400]  有些弟兄姊妹可能在崇拜裡面聽我講過
[00:14:29.400 --> 00:14:30.200]  但是我覺得
[00:14:30.200 --> 00:14:31.400]  這個雖然是醜事
[00:14:31.400 --> 00:14:34.200]  但是應該跟大家一起來分享
[00:14:34.200 --> 00:14:35.200]  因為你如果能夠
[00:14:35.200 --> 00:14:37.200]  見證到神自己
[00:14:37.200 --> 00:14:39.800]  1968年8月26號
[00:14:39.800 --> 00:14:42.000]  我和大家弟兄姊妹曾經提過
[00:14:42.000 --> 00:14:43.200]  為什麼那麼記得
[00:14:43.200 --> 00:14:44.000]  因為那天
[00:14:44.000 --> 00:14:47.200]  是我人生裡面剛才講的轉捩點
[00:14:47.200 --> 00:14:49.600]  比較我生日更加重要
