
[00:00:00.000 --> 00:00:07.360]  今天早上我想帶大家認識2000年前的一個教會
[00:03:20.560 --> 00:03:24.800]  神的意思是想他們將福音帶上歐洲
[00:03:24.800 --> 00:03:27.280]  你記得馬其頓的呼聲嗎
[00:03:27.280 --> 00:03:29.680]  那個就在史太行傳第十六章
[00:03:29.920 --> 00:03:33.760]  神在夢中用一個馬其頓人
[00:03:33.760 --> 00:03:35.760]  向保羅發出呼聲說
[00:03:35.760 --> 00:03:39.520]  請你將福音帶來歐洲給我們
[00:03:39.520 --> 00:03:42.880]  於是保羅和他的弟兄一起
[00:03:42.880 --> 00:03:46.160]  去到特羅亞
[00:03:46.160 --> 00:03:48.160]  那個地方今天還在
[00:03:48.160 --> 00:03:50.160]  那個就是在海邊
[00:03:50.160 --> 00:03:52.160]  他們要在那裏坐船
[00:03:52.160 --> 00:03:55.280]  進去那裏是歐洲
[00:03:55.280 --> 00:03:59.120]  他的第一站其實就在菲律賓那裏
[00:03:59.120 --> 00:04:01.120]  在菲律賓那裏大家記得
[00:04:01.120 --> 00:04:04.720]  第一個歐洲信主的一位姊妹
[00:04:04.720 --> 00:04:08.400]  那位姊妹叫做呂底亞
[00:04:08.400 --> 00:04:10.400]  她是賣紙報的
[00:04:10.400 --> 00:04:13.920]  我們下一個月
[00:04:13.920 --> 00:04:15.200]  下一個月底
[00:04:15.200 --> 00:04:17.600]  我不知道我們當中有沒有弟兄姊妹
[00:04:17.600 --> 00:04:19.120]  跟我一起去
[00:04:19.120 --> 00:04:22.320]  我們是4月29日出發
[00:04:22.320 --> 00:04:23.920]  我們去希臘
[00:04:23.920 --> 00:04:25.040]  我們去土耳其
[00:04:25.040 --> 00:04:26.720]  其實先去土耳其
[00:04:26.720 --> 00:04:29.520]  看了那七個教會
[00:04:29.520 --> 00:04:32.640]  然後我們跟隨保羅的腳踏
[00:04:32.640 --> 00:04:37.120]  坐船由Troas進入菲律賓
[00:04:37.120 --> 00:04:38.560]  我們會去到菲律賓
[00:04:38.560 --> 00:04:42.720]  再去呂底亞在河邊
[00:04:42.720 --> 00:04:44.160]  保羅向他傳道
[00:04:44.160 --> 00:04:47.200]  他在河邊受洗
[00:04:47.200 --> 00:04:48.480]  我們會去那裏
[00:04:48.480 --> 00:04:50.800]  我們也會經過帖薩羅尼加
[00:04:50.800 --> 00:04:53.600]  其他我們要去希臘的地方
[00:04:53.600 --> 00:04:55.600]  當然有雅典
[00:04:55.600 --> 00:04:57.600]  當然有哥倫多
[00:04:57.600 --> 00:05:00.080]  這些聖經裏面的地點
[00:05:00.080 --> 00:05:01.360]  今天還在
[00:05:01.360 --> 00:05:03.360]  我們會去
[00:05:03.360 --> 00:05:06.800]  保羅和西拉在菲律賓
[00:05:06.800 --> 00:05:09.440]  將福音帶給他們之後
[00:05:09.440 --> 00:05:13.680]  於是他向西邊走
[00:05:13.680 --> 00:05:17.040]  去到帖薩羅尼加的地方
[00:05:17.040 --> 00:05:19.040]  在那裏建立了教會
[00:05:19.040 --> 00:05:21.600]  但是保羅在那裏
[00:05:21.600 --> 00:05:23.760]  引起了很大的騷動
[00:05:23.760 --> 00:05:26.320]  當地的人不歡迎他
[00:05:26.320 --> 00:05:30.160]  然後有些猶太人反對他
[00:05:30.160 --> 00:05:33.360]  所以造成很多騷動
[00:05:33.360 --> 00:05:36.800]  保羅不能留在那裏
[00:05:36.800 --> 00:05:40.080]  甚至他被放入監獄
[00:05:40.080 --> 00:05:41.840]  如果你看小圖行傳
[00:05:41.840 --> 00:05:44.320]  你看大地震
[00:05:44.320 --> 00:05:47.840]  窗戶的門全開
[00:05:47.840 --> 00:05:50.720]  肉卒看到囚犯全走
[00:05:50.720 --> 00:05:51.600]  想自殺
[00:05:51.600 --> 00:05:54.800]  於是保羅就將福音傳給肉卒
[00:05:54.800 --> 00:05:57.360]  肉卒全家信主
[00:05:57.360 --> 00:05:59.840]  去到帖薩羅尼加
[00:05:59.840 --> 00:06:03.120]  帖薩羅尼加是外邦人
[00:06:03.120 --> 00:06:04.400]  因為那裏是希臘
[00:06:04.400 --> 00:06:06.640]  但是也有一些猶太人
[00:06:06.640 --> 00:06:09.520]  是從耶路撒冷那裏走到那裏
[00:06:09.520 --> 00:06:12.080]  於是保羅在那裏建立教會
[00:06:12.080 --> 00:06:14.640]  大部分是外邦人
[00:06:14.640 --> 00:06:17.680]  有少部分猶太人在那裏
[00:06:17.680 --> 00:06:20.400]  但是他們雖然建立了教會
[00:06:20.400 --> 00:06:23.440]  在那裏也受到很大的迫害
[00:06:23.440 --> 00:06:26.560]  因為當地的人本來是拜偶像的
[00:06:26.560 --> 00:06:28.080]  但是他們信了耶穌之後
[00:06:28.080 --> 00:06:30.240]  他們不再拜偶像
[00:06:30.240 --> 00:06:32.320]  當地的人就很反對他們
[00:06:32.320 --> 00:06:36.640]  猶太人又因為保羅他們反對他
[00:06:36.640 --> 00:06:40.080]  所以又在那裏不斷地騷動
[00:06:40.080 --> 00:06:42.320]  所以他們受到本地人的迫害
[00:06:42.320 --> 00:06:45.120]  他們受到猶太人的迫害
[00:06:45.120 --> 00:06:47.440]  因為他們本來是拜偶像
[00:06:47.440 --> 00:06:49.440]  信了主離棄了這些
[00:06:49.440 --> 00:06:52.000]  成為很熱心的信徒
[00:06:52.000 --> 00:06:56.000]  然後我們發覺在
[00:06:56.000 --> 00:06:58.640]  帖撒羅尼加前書後書
[00:06:58.640 --> 00:07:02.880]  我們發覺保羅在那裏教導他們
[00:07:02.880 --> 00:07:06.480]  是有講主在來的真理
[00:07:06.480 --> 00:07:09.520]  如果你看帖撒羅尼加後書
[00:07:09.520 --> 00:07:10.720]  第二章第五節
[00:07:10.720 --> 00:07:13.280]  保羅說我在你們那裏的時候
[00:07:13.280 --> 00:07:16.880]  豈不是將這些事告訴你們
[00:07:16.880 --> 00:07:18.080]  那些是甚麼事呢
[00:07:18.080 --> 00:07:22.240]  那些是包括主在來的真理
[00:07:22.240 --> 00:07:26.560]  但是因為這班相當新的基督徒
[00:07:26.560 --> 00:07:29.600]  他們對主在來的真理
[00:07:29.600 --> 00:07:31.600]  是有一些誤會
[00:07:31.600 --> 00:07:34.720]  這些誤會產生到他們當中
[00:07:34.720 --> 00:07:38.240]  是有憂傷和驚慌
[00:07:38.240 --> 00:07:41.440]  但在我們還沒看他們為何憂傷
[00:07:41.440 --> 00:07:43.200]  為何驚慌之前
[00:07:43.200 --> 00:07:45.360]  我們要記得這個教會
[00:07:45.360 --> 00:07:48.400]  是一個很健康的教會
[00:07:48.400 --> 00:07:51.280]  我叫他做一個模範的教會
[00:07:51.280 --> 00:07:52.720]  如果我們的教會
[00:07:52.720 --> 00:07:56.240]  又好像帖撒羅尼加這一班信徒
[00:07:56.240 --> 00:07:59.200]  是那麼長進那麼熱心的話
[00:07:59.200 --> 00:08:00.800]  我們的教會
[00:08:00.800 --> 00:08:05.200]  這些空的位置會全部坐滿
[00:08:05.200 --> 00:08:07.920]  這個帖撒羅尼加的教會
[00:08:07.920 --> 00:08:10.720]  是一個模範的教會
[00:08:10.720 --> 00:08:13.280]  保羅在他們當中
[00:08:13.280 --> 00:08:17.600]  亦有教導他們主在來的真理
[00:08:17.600 --> 00:08:19.600]  其實我們看聖經
[00:08:19.600 --> 00:08:23.200]  有四分之一的經文是講主在來
[00:08:23.200 --> 00:08:25.200]  所以在我們教會當中
[00:08:25.200 --> 00:08:28.800]  應該有四分之一的時間
[00:08:28.800 --> 00:08:30.960]  是講主耶穌在來
[00:08:30.960 --> 00:08:32.720]  可惜今天很多教會
[00:08:32.720 --> 00:08:34.320]  是不講主在來
[00:08:34.320 --> 00:08:38.560]  怕太難太多爭議
[00:08:38.560 --> 00:08:41.040]  我們就不要講主在來
[00:08:41.040 --> 00:08:44.640]  這個其實不太適合聖經的教導
[00:08:44.640 --> 00:08:46.160]  保羅在他們當中
[00:08:46.160 --> 00:08:47.920]  雖然他們不是信了很久
[00:08:47.920 --> 00:08:51.600]  都經常和他們講有關主在來
[00:08:51.600 --> 00:08:54.160]  我們看看帖撒羅尼加教會
[00:08:54.160 --> 00:08:57.840]  從帖撒羅尼加前書第一章
[00:08:57.840 --> 00:09:02.800]  我們看到保羅怎樣稱讚他們這個教會
[00:09:02.800 --> 00:09:05.840]  我稱他們為模範的教會
[00:09:05.840 --> 00:09:08.720]  第一章第三節
[00:09:08.720 --> 00:09:11.360]  教會的信徒有信心
[00:09:11.360 --> 00:09:13.200]  信心是對神的信心
[00:09:13.200 --> 00:09:14.320]  有愛心
[00:09:14.320 --> 00:09:16.720]  愛心除了對神的愛心外
[00:09:16.720 --> 00:09:19.200]  他們彼此的相愛
[00:09:19.200 --> 00:09:21.120]  然後他們有盼望
[00:09:21.120 --> 00:09:25.520]  盼望就是可以為他們帶來忍耐
[00:09:25.520 --> 00:09:27.520]  即使在苦難當中
[00:09:27.520 --> 00:09:29.200]  因為他們有盼望
[00:09:29.200 --> 00:09:32.320]  所以他們心裏依然有喜樂
[00:09:32.320 --> 00:09:35.360]  所以他們在苦難當中有喜樂
[00:09:35.360 --> 00:09:37.200]  這些喜樂從何而來呢?
[00:09:37.200 --> 00:09:38.720]  這不是快樂
[00:09:38.720 --> 00:09:40.880]  這是喜樂在心裏
[00:09:40.880 --> 00:09:44.080]  不因為外出環境而帶來的喜樂
[00:09:44.080 --> 00:09:47.280]  這是聖靈賜給他們的喜樂
[00:09:47.280 --> 00:09:49.040]  這是第一章第六節
[00:09:49.040 --> 00:09:51.680]  然後到第一章第七節的時候
[00:09:51.680 --> 00:09:53.600]  我們看到保羅稱讚他們
[00:09:53.600 --> 00:09:55.760]  說他們效法保羅
[00:09:55.760 --> 00:09:58.320]  保羅在他們當中教導他們
[00:09:58.320 --> 00:10:01.920]  他們看著保羅有樣學樣
[00:10:01.920 --> 00:10:07.040]  保羅說自己學耶穌
[00:10:07.040 --> 00:10:09.040]  所以有時我們當中
[00:10:09.040 --> 00:10:11.040]  神的僕人在我們當中
[00:10:11.040 --> 00:10:12.480]  我們也看著他
[00:10:12.480 --> 00:10:14.160]  如何跟隨主
[00:10:14.160 --> 00:10:15.440]  如何服侍
[00:10:15.440 --> 00:10:16.640]  我們效法他
[00:10:16.640 --> 00:10:19.520]  好像他們效法主耶穌一樣
[00:10:19.520 --> 00:10:21.840]  這群雖然是新的信徒
[00:10:21.840 --> 00:10:25.680]  但是他們一邊學保羅的榜樣
[00:10:25.680 --> 00:10:29.280]  一邊成為周圍的人的榜樣
[00:10:29.280 --> 00:10:31.280]  是一個好的見證
[00:10:31.280 --> 00:10:35.440]  這個教會是一個熱心傳揚福音的教會
[00:10:35.440 --> 00:10:37.440]  第一章第八節
[00:10:37.440 --> 00:10:41.520]  當一個教會是大家一起同心傳福音的時候
[00:10:41.520 --> 00:10:44.480]  自然教會裏少了很多的磨擦
[00:10:44.480 --> 00:10:46.720]  沒有時間大家鬥爭
[00:10:46.720 --> 00:10:49.120]  因為大家都是齊心的
[00:10:49.120 --> 00:10:51.280]  將福音帶出去
[00:10:51.280 --> 00:10:54.800]  讓更多的人能夠得到福音的好處
[00:10:54.800 --> 00:10:56.800]  也是進到教會
[00:10:56.800 --> 00:10:58.800]  然後這個教會
[00:10:58.800 --> 00:11:02.800]  給我們的榜樣在第十節裏
[00:11:02.800 --> 00:11:06.240]  保羅說你們是等候他兒子
[00:11:06.240 --> 00:11:08.240]  從天降臨
[00:11:08.240 --> 00:11:10.640]  就是他從死裏復活的那位
[00:11:10.640 --> 00:11:15.280]  救我們脫離將來憤怒的耶穌
[00:11:15.280 --> 00:11:17.840]  當保羅教導他們主耶穌
[00:11:17.840 --> 00:11:23.440]  他們就在那裏專心等候主再回來
[00:11:23.440 --> 00:11:27.040]  這個教會是一個很健康的教會
[00:11:27.040 --> 00:11:29.600]  是一個正在成長的教會
[00:11:29.600 --> 00:11:34.960]  但是這個教會也有憂傷和驚慌
[00:11:34.960 --> 00:11:37.920]  我們怎知道這個教會有憂傷和驚慌呢
[00:11:37.920 --> 00:11:39.200]  一會兒我會給你們看
[00:11:39.200 --> 00:11:42.480]  經文上保羅怎樣教導他們
[00:11:42.480 --> 00:11:45.520]  我們知道這個教會裏面有些問題
[00:11:45.520 --> 00:11:48.480]  有弟兄姊妹當中有憂傷
[00:11:48.480 --> 00:11:51.200]  有這些弟兄姊妹當中有驚慌
[00:11:51.200 --> 00:11:52.400]  那你會說
[00:11:52.480 --> 00:11:57.520]  為何一個這麼長進的教會會有憂傷和驚慌呢
[00:11:57.520 --> 00:12:00.080]  沒有一個教會是完美的
[00:12:00.080 --> 00:12:03.280]  這個教會有很多很多的優點
[00:12:03.280 --> 00:12:08.240]  但這個教會當他們聽到保羅教導他們
[00:12:08.240 --> 00:12:10.640]  主再回來的真理的時候
[00:12:10.640 --> 00:12:13.200]  是有一些誤解
[00:12:13.200 --> 00:12:17.200]  就給保羅有機會在《撿撿萊加》
[00:12:17.200 --> 00:12:22.560]  前書和後書解釋主再回來的真理
[00:12:22.560 --> 00:12:27.200]  所以我下面想和大家看看他們為何憂傷
[00:12:27.200 --> 00:12:30.880]  然後一會兒看看他們為何驚慌
[00:12:30.880 --> 00:12:36.560]  讓我們學習多些有關主再回來的真理
[00:12:36.560 --> 00:12:40.800]  我們先去到《撿撿萊加》前書第四章
[00:12:40.800 --> 00:12:44.720]  第四章保羅說論到睡了的人
[00:12:44.720 --> 00:12:46.960]  我們知道這個不是晚上睡覺
[00:12:46.960 --> 00:12:53.360]  在聖經裏面有時人死了我們叫做睡了
[00:12:53.360 --> 00:12:56.240]  因為人死了不是一了百了沒有了的
[00:12:56.240 --> 00:13:00.960]  我們都知道以後還有很多事情會發生
[00:13:00.960 --> 00:13:05.760]  於是這裡說睡了
[00:13:05.760 --> 00:13:09.920]  他說我不願意弟兄們不知道
[00:13:09.920 --> 00:13:11.520]  恐怕你們憂傷
[00:13:11.520 --> 00:13:13.280]  保羅說恐怕你們憂傷
[00:13:13.280 --> 00:13:15.280]  其實他們在憂傷當中
[00:13:15.280 --> 00:13:17.760]  保羅要在這裡教導他們
[00:13:17.760 --> 00:13:19.840]  讓他們脫離憂傷
[00:13:19.840 --> 00:13:23.200]  他說你憂傷的時候就像沒有指望的人
[00:13:23.200 --> 00:13:25.680]  保羅在這裡指甚麼人沒有指望呢
[00:13:25.680 --> 00:13:27.200]  不信耶穌的人
[00:13:27.200 --> 00:13:28.720]  教會外出的人
[00:13:28.720 --> 00:13:31.360]  人是覺得人死如燈滅
[00:13:31.360 --> 00:13:33.200]  好像蠟燭吹了就沒有了
[00:13:33.200 --> 00:13:37.440]  所以不用再想你死了之後還有沒有事
[00:13:37.440 --> 00:13:39.520]  但我們基督徒知道
[00:13:39.760 --> 00:13:43.280]  死亡並不是終結
[00:13:43.280 --> 00:13:45.280]  還有事情發生
[00:13:45.280 --> 00:13:46.800]  是甚麼事情發生呢
[00:13:46.800 --> 00:13:49.280]  我們一定要很清楚
[00:13:49.280 --> 00:13:52.160]  為何這些弟兄姊妹
[00:13:52.160 --> 00:13:55.840]  論到離開了的弟兄姊妹
[00:13:55.840 --> 00:13:56.800]  睡了的人
[00:13:56.800 --> 00:14:00.320]  他們心裏憂傷呢
[00:14:00.320 --> 00:14:02.560]  我解釋給大家聽
[00:14:02.560 --> 00:14:04.800]  因為保羅告訴他們
[00:14:04.800 --> 00:14:08.720]  主耶穌快要回來接我們去他那裏
[00:14:08.720 --> 00:14:12.640]  就像主耶穌在最後的晚餐約翰福音第十四章
[00:14:12.640 --> 00:14:15.840]  說我去為你們預備地方
[00:14:15.840 --> 00:14:19.120]  我預備好就回來接你們到我那裏去
[00:14:19.120 --> 00:14:21.840]  我在那裏你就和我在那裏
[00:14:21.840 --> 00:14:26.000]  所以我們都是在等待主耶穌第二次回來
[00:14:26.000 --> 00:14:28.880]  主耶穌第一次已經在兩千年前來了
[00:14:28.880 --> 00:14:31.760]  但我們知道主耶穌一定會再回來
[00:14:31.760 --> 00:14:34.880]  保羅教導他們在這裡等
[00:14:34.880 --> 00:14:36.240]  預備自己
[00:14:36.240 --> 00:14:38.240]  主耶穌隨時會回來
[00:14:38.240 --> 00:14:40.560]  因為我們不知道主耶穌何時回來
[00:14:40.560 --> 00:14:42.080]  可能是明天
[00:14:42.080 --> 00:14:43.360]  可能是明年
[00:14:43.360 --> 00:14:46.560]  可能十年後神沒有告訴我們
[00:14:46.560 --> 00:14:48.560]  主耶穌何時回來
[00:14:48.560 --> 00:14:52.320]  所以當時第一世紀的基督徒
[00:14:52.320 --> 00:14:54.080]  當他們見面的時候
[00:14:54.080 --> 00:14:55.360]  就不是像我們說的
[00:14:55.360 --> 00:14:56.400]  你吃飯了嗎
[00:14:56.400 --> 00:14:58.000]  你去哪裏玩
[00:14:58.000 --> 00:15:01.920]  他們是說一句阿蘭的字
[00:15:01.920 --> 00:15:03.200]  叫做Maranatha
[00:15:03.200 --> 00:15:06.160]  意思就是主必快來
[00:15:06.160 --> 00:15:09.680]  大家鼓勵我們在橫行當中不要緊
[00:15:09.680 --> 00:15:12.320]  因為主耶穌很快就會回來
[00:15:12.320 --> 00:15:15.600]  但在他們等待的時間
[00:15:15.600 --> 00:15:16.960]  等一年
[00:15:16.960 --> 00:15:18.160]  等兩年
[00:15:18.160 --> 00:15:19.440]  等五年
[00:15:19.440 --> 00:15:21.440]  主耶穌還沒有回來
[00:15:21.440 --> 00:15:23.440]  但有什麼事發生了呢
[00:15:23.440 --> 00:15:24.720]  在教會裏面
[00:15:24.720 --> 00:15:27.920]  弟兄姊妹逐個離世
[00:15:27.920 --> 00:15:29.760]  好像你們教會有時
[00:15:29.760 --> 00:15:33.040]  哪個弟兄哪個姊妹離開我們
[00:15:33.040 --> 00:15:34.960]  我們心裏都很不捨得
[00:15:34.960 --> 00:15:36.560]  我們的弟兄姊妹
[00:15:36.560 --> 00:15:38.560]  但這個教會
[00:15:38.560 --> 00:15:41.840]  是特別為了弟兄姊妹離開
[00:15:41.840 --> 00:15:43.520]  而覺得憂傷
[00:15:43.520 --> 00:15:44.800]  為什麼呢
[00:15:44.800 --> 00:15:46.800]  因為他們覺得
[00:15:46.800 --> 00:15:50.000]  我們在等主耶穌回來接我們
[00:15:50.000 --> 00:15:52.880]  如果這些弟兄姊妹已經死了
[00:15:52.880 --> 00:15:54.400]  在墳墓裏面
[00:15:54.400 --> 00:15:57.360]  他們就喪失了這個機會
[00:15:57.360 --> 00:15:58.800]  主耶穌回來的時候
[00:15:58.800 --> 00:16:00.800]  這些弟兄姊妹已經不在地上了
[00:16:00.800 --> 00:16:04.400]  我們就歡迎主耶穌來接我們
[00:16:04.400 --> 00:16:06.400]  但這些弟兄姊妹已經死了
[00:16:06.400 --> 00:16:07.600]  那怎麼辦呢
[00:16:07.600 --> 00:16:10.400]  他們為了這些弟兄姊妹
[00:16:10.400 --> 00:16:13.840]  他們認為沒有機會參與
[00:16:13.840 --> 00:16:17.840]  主耶穌回來的時候的喜樂
[00:16:17.840 --> 00:16:19.600]  為他們而憂傷
[00:16:19.600 --> 00:16:21.600]  為他們而可惜
[00:16:21.600 --> 00:16:25.120]  於是保羅就跟他們說
[00:16:25.120 --> 00:16:28.720]  如果我們信主耶穌死而復活
[00:16:28.720 --> 00:16:31.520]  死亡並不是終結
[00:16:31.520 --> 00:16:34.400]  死亡之後還有復活的
[00:16:34.400 --> 00:16:38.560]  那些已經在主耶穌裏面睡了的人
[00:16:38.560 --> 00:16:43.680]  神也必將他們與耶穌一同帶來
[00:16:43.680 --> 00:16:46.400]  人死了還可以帶來
[00:16:46.400 --> 00:16:51.360]  原來神做我們是靈魂體
[00:16:51.360 --> 00:16:54.800]  看我們這個臭皮囊
[00:16:54.800 --> 00:16:56.480]  幾十年就過去了
[00:16:56.480 --> 00:17:00.320]  但是你和我的靈魂是不死的
[00:17:00.320 --> 00:17:02.320]  是永活著的
[00:17:02.320 --> 00:17:04.320]  而且是沒有輪迴的
[00:17:04.320 --> 00:17:06.320]  你的靈魂就是你的靈魂
[00:17:06.320 --> 00:17:08.320]  是神賜給你的 是獨特的
[00:17:08.320 --> 00:17:10.320]  這個靈魂在人死了之後
[00:17:10.320 --> 00:17:12.320]  是不是睡了覺呢
[00:17:12.320 --> 00:17:14.320]  是不是死了呢 絕對不是
[00:17:14.320 --> 00:17:16.320]  靈魂是不死的
[00:17:16.320 --> 00:17:18.320]  靈魂會離開我們這個身體
[00:17:18.320 --> 00:17:20.320]  去哪裏呢
[00:17:20.320 --> 00:17:22.320]  是去到樂園那裏
[00:17:22.320 --> 00:17:24.320]  去到主耶穌那裏
[00:17:24.320 --> 00:17:26.320]  所以我們已經離開了
[00:17:26.320 --> 00:17:28.320]  包括我自己的爸爸
[00:17:28.320 --> 00:17:30.320]  在十多年前
[00:17:30.320 --> 00:17:32.320]  過世了
[00:17:32.320 --> 00:17:34.320]  我知道他在哪裏
[00:17:34.320 --> 00:17:36.320]  他的靈魂和主耶穌是在一起的
[00:17:36.320 --> 00:17:38.320]  中間沒有靈魂睡覺
[00:17:38.320 --> 00:17:40.320]  到耶穌回來的時候
[00:17:40.320 --> 00:17:42.320]  才醒來的
[00:17:42.320 --> 00:17:44.320]  他們完全知道
[00:17:44.320 --> 00:17:46.320]  發生了什麼事
[00:17:46.320 --> 00:17:48.320]  因為他們的靈魂和主耶穌是在一起的
[00:17:48.320 --> 00:17:50.320]  但是這個是靈體
[00:17:50.320 --> 00:17:52.320]  他們沒有身體
[00:17:52.320 --> 00:17:54.320]  神做人是靈魂體
[00:17:54.320 --> 00:17:56.320]  是一形的
[00:17:56.320 --> 00:17:58.320]  他們的身體
[00:17:58.320 --> 00:18:00.320]  在地上撞了下去
[00:18:00.320 --> 00:18:02.320]  腐爛了
[00:18:02.320 --> 00:18:04.320]  沒有了
[00:18:04.320 --> 00:18:06.320]  那怎麼辦呢
[00:18:06.320 --> 00:18:08.320]  耶穌死而復活
[00:18:08.320 --> 00:18:10.320]  在耶穌裏睡了的人
[00:18:10.320 --> 00:18:12.320]  神也必將他們
[00:18:12.320 --> 00:18:14.320]  與耶穌一起帶來
[00:18:14.320 --> 00:18:16.320]  他們的靈魂
[00:18:16.320 --> 00:18:18.320]  有一天主耶穌回來的時候
[00:18:18.320 --> 00:18:20.320]  是會跟著主耶穌回來的
[00:18:20.320 --> 00:18:22.320]  然後第十五節說
[00:18:22.320 --> 00:18:24.320]  我們這些照主的話
[00:18:24.320 --> 00:18:26.320]  告訴你一件事
[00:18:26.320 --> 00:18:28.320]  我們這些活著
[00:18:28.320 --> 00:18:30.320]  全流到主降臨的人
[00:18:30.320 --> 00:18:32.320]  斷不能在那裏已經
[00:18:32.320 --> 00:18:34.320]  睡了的人之先
[00:18:34.320 --> 00:18:36.320]  這裏說到復活
[00:18:36.320 --> 00:18:40.320]  說到神給了我們一個新的身體
[00:18:40.320 --> 00:18:42.320]  而復活是有次序的
[00:18:42.320 --> 00:18:44.320]  這是哥林多前書十五章
[00:18:44.320 --> 00:18:46.320]  二十三節說
[00:18:46.320 --> 00:18:48.320]  按著自己的次序
[00:18:48.320 --> 00:18:50.320]  來復活的
[00:18:50.320 --> 00:18:52.320]  不是所有睡了的人
[00:18:52.320 --> 00:18:54.320]  是一齊復活的
[00:18:54.320 --> 00:18:56.320]  第一批復活的是誰呢
[00:18:56.320 --> 00:18:58.320]  第一位復活是主耶穌
[00:18:58.320 --> 00:19:00.320]  初熟的果子
[00:19:00.320 --> 00:19:02.320]  然後那一班人是
[00:19:02.320 --> 00:19:04.320]  最先復活呢
[00:19:04.320 --> 00:19:06.320]  神的恩典賜給我們
[00:19:06.320 --> 00:19:08.320]  我們這些在耶穌基督來了之後
[00:19:08.320 --> 00:19:10.320]  在基督裏面
[00:19:10.320 --> 00:19:12.320]  睡了的人
[00:19:12.320 --> 00:19:14.320]  就是我們這班
[00:19:14.320 --> 00:19:16.320]  所以弟兄姊妹
[00:19:16.320 --> 00:19:18.320]  我的爸爸他們是第一批復活的
[00:19:18.320 --> 00:19:20.320]  什麼時候復活呢
[00:19:20.320 --> 00:19:22.320]  是主耶穌帶著他們的靈魂
[00:19:22.320 --> 00:19:24.320]  回來的時候
