
[00:00:00.000 --> 00:00:05.000]  各位聽眾姐妹
[00:07:40.480 --> 00:07:43.480]  又是在掙扎的期間
[00:07:43.480 --> 00:07:46.480]  誰知道交學費之前那一天
[00:07:46.480 --> 00:07:48.480]  又收到一封信
[00:07:48.480 --> 00:07:50.480]  我們連答謝都沒有
[00:07:50.480 --> 00:07:52.480]  第一次收到之後
[00:07:52.480 --> 00:07:55.480]  那個叫Charles Lay
[00:07:55.480 --> 00:07:57.480]  環遊世界周圍去
[00:07:57.480 --> 00:07:59.480]  我們都不知道怎麼答謝他
[00:07:59.480 --> 00:08:01.480]  所以沒有多謝
[00:08:01.480 --> 00:08:02.480]  也沒有告訴他
[00:08:02.480 --> 00:08:04.480]  他只是在信上很簡單地說
[00:08:04.480 --> 00:08:07.480]  第一次就說快要聖誕節了
[00:08:07.480 --> 00:08:10.480]  不如去聖誕節周圍玩玩吧
[00:08:10.480 --> 00:08:12.480]  就給我們發了一張信
[00:08:12.480 --> 00:08:13.480]  第二次的時候
[00:08:13.480 --> 00:08:14.480]  暑假來了
[00:08:14.480 --> 00:08:15.480]  有沒有想去別的地方玩玩
[00:08:15.480 --> 00:08:16.480]  美國這麼大
[00:08:16.480 --> 00:08:17.480]  去一下吧
[00:08:17.480 --> 00:08:18.480]  又給了一張信
[00:08:18.480 --> 00:08:19.480]  多少呢?
[00:08:19.480 --> 00:08:20.480]  不多不少
[00:08:20.480 --> 00:08:21.480]  夠交學費
[00:08:21.480 --> 00:08:23.480]  接著剩下50元
[00:08:23.480 --> 00:08:24.480]  給我們家用
[00:08:24.480 --> 00:08:26.480]  就這麼多
[00:08:26.480 --> 00:08:28.480]  兩次之後
[00:08:28.480 --> 00:08:30.480]  沒有收到
[00:08:30.480 --> 00:08:31.480]  但是兩次之後
[00:08:31.480 --> 00:08:33.480]  我們也不需要收了
[00:08:33.480 --> 00:08:34.480]  原因在哪裡呢?
[00:08:34.480 --> 00:08:36.480]  就是當那一年過了之後
[00:08:36.480 --> 00:08:39.480]  教會請了我們去一個地方
[00:08:39.480 --> 00:08:40.480]  來幫忙牧羊
[00:08:40.480 --> 00:08:42.480]  開始了一個中文的崇拜
[00:08:42.480 --> 00:08:45.480]  然後每個月提供一個學位
[00:08:45.480 --> 00:08:47.480]  一個獎學金給我們
[00:08:47.480 --> 00:08:49.480]  每個月400元
[00:08:49.480 --> 00:08:51.480]  我們根本夠了
[00:08:51.480 --> 00:08:54.480]  不再需要錢的時候
[00:08:54.480 --> 00:08:56.480]  那些獎勵就沒有了
[00:08:56.480 --> 00:08:58.480]  偶然
[00:08:58.480 --> 00:09:00.480]  巧合
[00:09:00.480 --> 00:09:02.480]  另一件事就是當我們
[00:09:02.480 --> 00:09:05.480]  牧羊侍奉的期間
[00:09:05.480 --> 00:09:09.480]  我們要開260英里的車
[00:09:09.480 --> 00:09:11.480]  那輛Volkswagen是綁鼻子
[00:09:11.480 --> 00:09:13.480]  用一條鐵鍊鎖住鼻子
[00:09:13.480 --> 00:09:16.480]  和那個泵撲連在一起
[00:09:16.480 --> 00:09:19.480]  所以開車去到公路的時候
[00:09:19.480 --> 00:09:20.480]  是咕咪咕咪咕咪咕咪
[00:09:20.480 --> 00:09:22.480]  是整天都是這樣的
[00:09:22.480 --> 00:09:24.480]  因為那輛車夠便宜
[00:09:24.480 --> 00:09:25.480]  700元
[00:09:25.480 --> 00:09:26.480]  不太好看
[00:09:26.480 --> 00:09:28.480]  但是用得上
[00:09:28.480 --> 00:09:31.480]  一點都不好看
[00:09:31.480 --> 00:09:33.480]  但是引擎很好
[00:09:33.480 --> 00:09:37.480]  所以憑著這輛車幫我走了4年
[00:09:37.480 --> 00:09:42.480]  是由4萬多英里走到13萬多英里
[00:09:42.480 --> 00:09:44.480]  是南徵北討
[00:09:44.480 --> 00:09:47.480]  去到最後一年的時候
[00:09:47.480 --> 00:09:49.480]  我記得很清楚
[00:09:49.480 --> 00:09:52.480]  在休斯敦聚會完了
[00:09:52.480 --> 00:09:53.480]  崇拜完了
[00:09:53.480 --> 00:09:54.480]  吃完飯
[00:09:54.480 --> 00:09:57.480]  我們就開車回到達拉斯
[00:09:57.480 --> 00:10:00.480]  很清楚
[00:10:00.480 --> 00:10:04.480]  我們的車袋有125.7毫半
[00:10:04.480 --> 00:10:07.480]  125.7毫半
[00:10:07.480 --> 00:10:10.480]  過了90公里
[00:10:10.480 --> 00:10:12.480]  車出了門北
[00:10:12.480 --> 00:10:14.480]  那個地方叫做Huntry
[00:10:14.480 --> 00:10:16.480]  因為出了問題
[00:10:16.480 --> 00:10:18.480]  我們剛好去到油站
[00:10:18.480 --> 00:10:21.480]  結果就拖到隔離的車廠
[00:10:21.480 --> 00:10:23.480]  幫我們去修理
[00:10:24.480 --> 00:10:25.480]  修理完之後
[00:10:25.480 --> 00:10:28.480]  收了我們110元
[00:10:28.480 --> 00:10:32.480]  我的車袋只剩下15.7元
[00:10:32.480 --> 00:10:35.480]  再走多兩個小時
[00:10:35.480 --> 00:10:37.480]  又下降了
[00:10:37.480 --> 00:10:39.480]  又是去到油站
[00:10:39.480 --> 00:10:41.480]  在那裡又死了
[00:10:41.480 --> 00:10:44.480]  我就找人幫忙推一推去油站
[00:10:44.480 --> 00:10:45.480]  停在那裡
[00:10:45.480 --> 00:10:47.480]  然後跟著借了個電話
[00:10:47.480 --> 00:10:48.480]  就跟那些人說
[00:10:48.480 --> 00:10:51.480]  你們這裡有沒有人拖車
[00:10:51.480 --> 00:10:52.480]  有車廠
[00:10:52.480 --> 00:10:55.480]  出了個老闆很好
[00:10:55.480 --> 00:10:57.480]  他就說我幫你打
[00:10:57.480 --> 00:11:00.480]  結果沒多久就叫了個拖車
[00:11:00.480 --> 00:11:01.480]  來幫我拖
[00:11:01.480 --> 00:11:03.480]  一拖就拖了三個公里
[00:11:03.480 --> 00:11:06.480]  去了一個很遠的地方
[00:11:06.480 --> 00:11:09.480]  有一個大胖子就幫我修理
[00:11:09.480 --> 00:11:11.480]  他從來沒修理過Volkswagen
[00:11:11.480 --> 00:11:13.480]  第一次修理
[00:11:13.480 --> 00:11:15.480]  但是修理的時間
[00:11:15.480 --> 00:11:17.480]  他用了三個多小時
[00:11:17.480 --> 00:11:20.480]  幫我去剪一個戒指
[00:11:20.480 --> 00:11:22.480]  原來那個是溶了爛了
[00:11:22.480 --> 00:11:25.480]  以至我的車出了問題
[00:11:25.480 --> 00:11:26.480]  沒力了
[00:11:26.480 --> 00:11:28.480]  走不動了
[00:11:28.480 --> 00:11:31.480]  臨走的時候
[00:11:31.480 --> 00:11:32.480]  他就試一試
[00:11:32.480 --> 00:11:34.480]  到底他修的東西好看不好看
[00:11:34.480 --> 00:11:36.480]  一試就開著了
[00:11:36.480 --> 00:11:38.480]  他整個人彈起
[00:11:38.480 --> 00:11:39.480]  很開心
[00:11:39.480 --> 00:11:42.480]  然後拿著我的車兜了個彎回來
[00:11:42.480 --> 00:11:43.480]  對我說
[00:11:43.480 --> 00:11:45.480]  It works
[00:11:45.480 --> 00:11:47.480]  就是這樣很簡單
[00:11:47.480 --> 00:11:49.480]  我當時
[00:11:49.480 --> 00:11:51.480]  我都很害怕
[00:11:51.480 --> 00:11:52.480]  害怕是什麼呢
[00:11:52.480 --> 00:11:54.480]  我不知道他要多少錢
[00:11:54.480 --> 00:11:57.480]  最後我就問他要多少錢
[00:11:57.480 --> 00:11:58.480]  他告訴我
[00:11:58.480 --> 00:12:00.480]  No charge
[00:12:00.480 --> 00:12:02.480]  我沒買過零件
[00:12:02.480 --> 00:12:03.480]  沒什麼
[00:12:03.480 --> 00:12:04.480]  我做的
[00:12:04.480 --> 00:12:06.480]  所以不需要錢
[00:12:06.480 --> 00:12:07.480]  哇
[00:12:07.480 --> 00:12:09.480]  那時候開心到我都不知道多厲害
[00:12:09.480 --> 00:12:11.480]  最後我就送了盒月餅
[00:12:11.480 --> 00:12:13.480]  我和太太送了盒月餅給他
[00:12:13.480 --> 00:12:15.480]  多謝他
[00:12:15.480 --> 00:12:17.480]  因為那盒月餅是Houston
[00:12:17.480 --> 00:12:19.480]  是頂節目送給我們的
[00:12:19.480 --> 00:12:22.480]  他一口一個
[00:12:22.480 --> 00:12:25.480]  然後在吃的時候
[00:12:25.480 --> 00:12:26.480]  我說
[00:12:26.480 --> 00:12:27.480]  Mooncake
[00:12:27.480 --> 00:12:29.480]  Delicious
[00:12:29.480 --> 00:12:31.480]  然後吃了那個月餅
[00:12:31.480 --> 00:12:35.480]  然後我們就多謝他
[00:12:35.480 --> 00:12:36.480]  就想走
[00:12:36.480 --> 00:12:38.480]  突然間記得
[00:12:38.480 --> 00:12:40.480]  拖車沒給錢
[00:12:40.480 --> 00:12:42.480]  我就問他
[00:12:42.480 --> 00:12:44.480]  那拖車要不要錢呢
[00:12:44.480 --> 00:12:46.480]  他說Oh yeah
[00:12:46.480 --> 00:12:48.480]  You have to pay for that
[00:12:48.480 --> 00:12:49.480]  OK
[00:12:49.480 --> 00:12:50.480]  多少錢
[00:12:50.480 --> 00:12:52.480]  15 dollars
[00:12:52.480 --> 00:12:53.480]  他說不是我負責
[00:12:53.480 --> 00:12:55.480]  是拖車公司要
[00:12:55.480 --> 00:12:56.480]  15塊
[00:12:56.480 --> 00:12:58.480]  大家算一下我剩下多少錢
[00:12:58.480 --> 00:13:00.480]  三個quarter
[00:13:00.480 --> 00:13:02.480]  七毫半
[00:13:02.480 --> 00:13:04.480]  在我們的袋里加起來
[00:13:04.480 --> 00:13:06.480]  七毫半
[00:13:06.480 --> 00:13:08.480]  我以為
[00:13:08.480 --> 00:13:10.480]  弄好了之後
[00:13:10.480 --> 00:13:12.480]  我就可以回家
[00:13:12.480 --> 00:13:14.480]  去到離開家裡
[00:13:14.480 --> 00:13:16.480]  大概有三十多公里
[00:13:16.480 --> 00:13:18.480]  又是去到油站
[00:13:18.480 --> 00:13:20.480]  三次都是
[00:13:20.480 --> 00:13:21.480]  不是一次
[00:13:21.480 --> 00:13:22.480]  是三次
[00:13:22.480 --> 00:13:24.480]  是去到那裡才是死火的
[00:13:24.480 --> 00:13:26.480]  而且有煙
[00:13:26.480 --> 00:13:29.480]  就是車尾
[00:13:29.480 --> 00:13:30.480]  引擎在車尾
[00:13:30.480 --> 00:13:32.480]  機器在車尾
[00:13:32.480 --> 00:13:35.480]  很害怕
[00:13:35.480 --> 00:13:37.480]  最後去到那裡
[00:13:37.480 --> 00:13:38.480]  揭開一看
[00:13:38.480 --> 00:13:40.480]  拿點水來淋一淋
[00:13:40.480 --> 00:13:42.480]  降溫
[00:13:42.480 --> 00:13:44.480]  發現那條膠喉融化了
[00:13:44.480 --> 00:13:46.480]  那條膠喉
[00:13:46.480 --> 00:13:48.480]  我不知道它是怎麼融化的
[00:13:48.480 --> 00:13:49.480]  但是融化了
[00:13:49.480 --> 00:13:51.480]  我知道一定有問題
[00:13:51.480 --> 00:13:53.480]  我就拿了這條膠喉出來
[00:13:53.480 --> 00:13:55.480]  去油站的老闆問他
[00:13:55.480 --> 00:13:57.480]  你有沒有這些小喉
[00:13:57.480 --> 00:13:59.480]  老闆說
[00:13:59.480 --> 00:14:02.480]  好像沒有
[00:14:02.480 --> 00:14:04.480]  他說
[00:14:04.480 --> 00:14:05.480]  我真的要
[00:14:05.480 --> 00:14:06.480]  這樣的小喉
[00:14:06.480 --> 00:14:08.480]  你可不可以幫我找找
[00:14:08.480 --> 00:14:10.480]  他看到我這樣的樣子
[00:14:10.480 --> 00:14:12.480]  他說如果我沒有
[00:14:12.480 --> 00:14:14.480]  我的車就死在這裡
[00:14:14.480 --> 00:14:15.480]  我也不知道怎麼走
[00:14:15.480 --> 00:14:17.480]  他就去了油站
[00:14:17.480 --> 00:14:18.480]  幫我找
[00:14:18.480 --> 00:14:20.480]  找了很久
[00:14:20.480 --> 00:14:21.480]  終於找到一條
[00:14:21.480 --> 00:14:22.480]  試試吧
[00:14:22.480 --> 00:14:24.480]  我的小喉大概半尺
[00:14:24.480 --> 00:14:25.480]  但是他找到一條
[00:14:25.480 --> 00:14:27.480]  大概一尺長的小喉
[00:14:27.480 --> 00:14:28.480]  我一看
[00:14:28.480 --> 00:14:30.480]  看見似乎挺合適
[00:14:30.480 --> 00:14:31.480]  一插
[00:14:31.480 --> 00:14:32.480]  剛剛好
[00:14:32.480 --> 00:14:33.480]  插得進去
[00:14:33.480 --> 00:14:34.480]  而且很緊
[00:14:34.480 --> 00:14:35.480]  插進去
[00:14:35.480 --> 00:14:36.480]  我就說
[00:14:36.480 --> 00:14:37.480]  正啊
[00:14:37.480 --> 00:14:38.480]  然後
[00:14:38.480 --> 00:14:39.480]  我就問
[00:14:39.480 --> 00:14:41.480]  要多少錢
[00:14:41.480 --> 00:14:43.480]  你猜不猜得到
[00:14:43.480 --> 00:14:47.480]  七毫半
[00:14:47.480 --> 00:14:49.480]  只一條這樣的小喉
[00:14:49.480 --> 00:14:51.480]  三分之一
[00:14:51.480 --> 00:14:53.480]  不多不少
[00:14:53.480 --> 00:14:54.480]  七毫半
[00:14:54.480 --> 00:14:55.480]  我們當時
[00:14:55.480 --> 00:14:56.480]  全所奉獻
[00:14:56.480 --> 00:14:58.480]  三分之一給了他
[00:14:58.480 --> 00:15:01.480]  三分之一給了他之後
[00:15:01.480 --> 00:15:03.480]  然後拿著這個老爺的車
[00:15:03.480 --> 00:15:04.480]  回家
[00:15:04.480 --> 00:15:05.480]  當我們一回到家
[00:15:05.480 --> 00:15:06.480]  在駕駛位置
[00:15:06.480 --> 00:15:08.480]  啪啪啪啪
[00:15:08.480 --> 00:15:09.480]  就死了
[00:15:09.480 --> 00:15:11.480]  死了之後
[00:15:11.480 --> 00:15:14.480]  那輛車就報銷了
[00:15:14.480 --> 00:15:15.480]  已經不再開了
[00:15:15.480 --> 00:15:17.480]  但是後來也賣了
[00:15:17.480 --> 00:15:19.480]  有一個很喜歡VW
[00:15:19.480 --> 00:15:21.480]  也是修車的人
[00:15:21.480 --> 00:15:26.480]  他直接來問我
[00:15:26.480 --> 00:15:28.480]  肯不肯賣車給他
[00:15:28.480 --> 00:15:31.480]  我都不好意思出價
[00:15:31.480 --> 00:15:34.480]  我叫你給多少錢
[00:15:35.480 --> 00:15:37.480]  他說500
[00:15:37.480 --> 00:15:39.480]  500元
[00:15:39.480 --> 00:15:41.480]  700元買一輛車
[00:15:41.480 --> 00:15:43.480]  開了四年
[00:15:43.480 --> 00:15:45.480]  然後賣回500元
[00:15:45.480 --> 00:15:46.480]  值不值得?
[00:15:46.480 --> 00:15:47.480]  姐妹
[00:15:47.480 --> 00:15:49.480]  我當時說
[00:15:49.480 --> 00:15:50.480]  這也有?
[00:15:50.480 --> 00:15:52.480]  我以為要拖車
[00:15:52.480 --> 00:15:53.480]  然後爭
[00:15:53.480 --> 00:15:54.480]  還要給錢人
[00:15:54.480 --> 00:15:56.480]  你拿去爭
[00:15:56.480 --> 00:15:57.480]  爭壓那裡
[00:15:57.480 --> 00:15:58.480]  你要給錢人拖你
[00:15:58.480 --> 00:16:00.480]  我真的想不到
[00:16:00.480 --> 00:16:01.480]  這樣也行
[00:16:01.480 --> 00:16:03.480]  我所說的是什麼呢
[00:16:03.480 --> 00:16:05.480]  是巧合、偶然
[00:16:05.480 --> 00:16:07.480]  在一般人看來
[00:16:07.480 --> 00:16:10.480]  巧合而已
[00:16:10.480 --> 00:16:12.480]  偶然而已
[00:16:12.480 --> 00:16:13.480]  但是等一會兒
[00:16:13.480 --> 00:16:15.480]  當我們留意看到
[00:16:15.480 --> 00:16:18.480]  這麼多事情同時發生的時候
[00:16:18.480 --> 00:16:19.480]  你就會知道
[00:16:19.480 --> 00:16:23.480]  絕對不是巧合、偶然可以解釋的
