
[00:00:00.000 --> 00:00:06.000]  請各位聽神的奧義 讓我們先同心同德
[00:08:11.000 --> 00:08:13.000]  發生什麼事呢 我們就讀多一次
[00:08:13.000 --> 00:08:15.000]  因為這段聖經不是很長
[00:08:15.000 --> 00:08:17.000]  發生了什麼事呢
[00:08:17.000 --> 00:08:19.000]  我們就多讀一次
[00:08:19.000 --> 00:08:21.000]  七到十二節
[00:08:21.000 --> 00:08:23.000]  我們就看看這七天的裡面
[00:08:23.000 --> 00:08:25.000]  我們就在七天的時間
[00:08:25.000 --> 00:08:27.000]  第一天發生了什麼事
[00:08:27.000 --> 00:08:29.000]  我們一起讀
[00:08:29.000 --> 00:08:31.000]  我們一起讀
[00:08:31.000 --> 00:08:33.000]  (中文翻譯)
[00:08:33.000 --> 00:08:35.000]  (中文翻譯)
[00:08:35.000 --> 00:08:42.800]  保羅因為要次日起行就與他們講論,直講到半夜。
[00:08:42.800 --> 00:08:56.920]  我們聚會的那座樓上,有好些燈燭,有一個少年人名叫游推鼓,坐在窗台上昆眷沉睡。
[00:08:56.920 --> 00:09:08.400]  保羅講了多時,少年人熟睡了,就從三層樓上掉下去,扶起他來已經死了。
[00:09:08.400 --> 00:09:19.280]  保羅下去伏在他身上,抱著他說:「你們不要發慌,他的靈魂還在身上。」
[00:09:19.280 --> 00:09:28.680]  保羅又上去抹餅吃了,談論許久,吃到天亮才走了。
[00:09:28.680 --> 00:09:35.800]  有人打那童子,活活地領來,他的安慰不少。
[00:09:35.800 --> 00:09:45.360]  這個事情很特別,講到保羅去到特羅亞之後,
[00:09:45.360 --> 00:09:55.280]  他在特羅亞住了七天,在第六節說他住了七天,
[00:09:55.280 --> 00:10:02.800]  在《和盤聖經》第七節說是七天的第一天,
[00:10:02.800 --> 00:10:13.520]  這裡我需要做一點註釋,究竟是他去住這七天的第一天,
[00:10:13.520 --> 00:10:23.400]  還是第一天呢?還是住了七天之後,到新的禮拜的第一天呢?
[00:10:23.400 --> 00:10:29.720]  在《聖經》和《希臘文》的譯本上,兩者都可以這樣翻譯,
[00:10:29.720 --> 00:10:33.240]  就是在《新義門》兩者翻譯都可以,
[00:10:33.240 --> 00:10:36.800]  但是在《和盤》裡面選取了什麼呢?
[00:10:36.800 --> 00:10:39.760]  就好像在他去的七天裡面的第一天,
[00:10:39.760 --> 00:10:44.480]  但《和盤》選擇的是那個禮拜的第一天。
[00:10:44.480 --> 00:10:48.080]  但是在其它的譯本裡面,很多都解釋他是
[00:10:48.080 --> 00:10:51.080]  接下來那個禮拜的第一天,
[00:10:51.080 --> 00:10:53.880]  就是七天下來的那個禮拜的第一天,
[00:10:53.880 --> 00:10:56.600]  究竟是哪一個呢?是不是很重要?
[00:10:56.600 --> 00:10:57.360]  不是很重要。
[00:10:57.360 --> 00:11:02.840]  不過我個人比較同意的就是他住了七天之後,
[00:11:02.840 --> 00:11:04.960]  跟著那個禮拜的第一天,
[00:11:04.960 --> 00:11:08.480]  就是住了七天以後,跟著那個第一天。
[00:11:08.480 --> 00:11:12.040]  為什麼大家會稍有一點點的算術呢?
[00:11:12.040 --> 00:11:14.440]  如果說有一點點算術能力呢?
[00:11:14.440 --> 00:11:16.560]  我們推前回第六節去看。
[00:11:16.560 --> 00:11:18.320]  我們看第六節。
[00:11:18.320 --> 00:11:23.080]  波羅剛剛過完除夕的日子,
[00:11:23.080 --> 00:11:24.720]  除夕的日子是什麼呢?
[00:11:24.720 --> 00:11:25.760]  除夕的日子是什麼呢?
[00:11:25.760 --> 00:11:32.720]  就是在亞北月的第十四日的晚上開始計算,
[00:11:32.720 --> 00:11:36.320]  然後第七日,
[00:11:36.320 --> 00:11:37.440]  然後計算七天,
[00:11:37.440 --> 00:11:39.800]  就是在第二十一日亞北月,
[00:11:39.800 --> 00:11:42.480]  就是在二十一日亞北月,
[00:11:42.480 --> 00:11:44.640]  剛剛完了之後,
[00:11:44.640 --> 00:11:46.880]  波羅再坐五天的船,
[00:11:46.880 --> 00:11:48.320]  然後坐五天的船,
[00:11:48.320 --> 00:11:50.800]  去到特羅亞,
[00:11:50.800 --> 00:11:52.480]  在那裡才住了七天,
[00:11:52.480 --> 00:11:53.520]  在那裡住了七天。
[00:11:53.520 --> 00:11:54.680]  而住了七天之後呢,
[00:11:54.680 --> 00:11:55.400]  住了七天之後,
[00:11:55.400 --> 00:11:57.000]  剛剛好的時間呢,
[00:11:57.000 --> 00:11:59.280]  就是新一個禮拜的第一天。
[00:11:59.280 --> 00:12:00.320]  新的禮拜第一天,
[00:12:00.320 --> 00:12:03.160]  大家人,新的禮拜的第一天是什麼時候呢?
[00:12:03.160 --> 00:12:05.280]  新的禮拜第一天是什麼呢?
[00:12:05.280 --> 00:12:06.360]  什麼時候?
[00:12:06.360 --> 00:12:07.840]  有沒有印象啊?
[00:12:07.840 --> 00:12:08.760]  大家第一次回答。
[00:12:08.760 --> 00:12:11.360]  就是看人計算的日數是怎麼計算的,
[00:12:11.360 --> 00:12:14.240]  由星期五,
[00:12:14.240 --> 00:12:16.480]  就是安息日的晚上開始計算的,
[00:12:16.480 --> 00:12:17.840]  就是星期五晚上,
[00:12:17.840 --> 00:12:18.920]  安息日開始計算。
[00:12:18.920 --> 00:12:20.960]  第一天就是應該是星期五的晚上,
[00:12:20.960 --> 00:12:23.600]  到星期六的晚上這個時間,
[00:12:23.600 --> 00:12:25.920]  就是第一天應該是星期五晚上,
[00:12:25.920 --> 00:12:26.960]  到星期六晚上,
[00:12:26.960 --> 00:12:28.680]  就是去到特羅亞這個地方,
[00:12:28.680 --> 00:12:29.440]  到特羅亞,
[00:12:29.440 --> 00:12:30.720]  與其他信徒相會,
[00:12:30.720 --> 00:12:32.960]  與其他信徒相會。
[00:12:32.960 --> 00:12:34.680]  在這七天裡面,
[00:12:34.680 --> 00:12:36.120]  其實保羅已經做了工作,
[00:12:36.120 --> 00:12:37.960]  不過在聖經裡面他不詳細講,
[00:12:37.960 --> 00:12:40.360]  但是他只講臨走前一晚的事,
[00:12:40.360 --> 00:12:43.640]  只講他臨走之前的那一晚上事。
[00:12:43.640 --> 00:12:45.640]  所以這個就是我看的時候,
[00:12:45.640 --> 00:12:47.080]  《和合福音》的聖經翻譯,
[00:12:47.080 --> 00:12:48.480]  七日的第一日,
[00:12:48.480 --> 00:12:51.640]  應該是指隔絕了七日之後的,
[00:12:51.640 --> 00:12:53.360]  新一個禮拜的第一日。
[00:12:53.360 --> 00:12:57.640]  就是隔了七天之後的新一個禮拜第一天。
[00:12:57.640 --> 00:12:58.360]  有沒有留意,
[00:12:58.360 --> 00:13:01.600]  我剛才講的是由夜晚計算到夜晚算一日的嘛。
[00:13:01.600 --> 00:13:04.000]  就是夜晚到夜晚算一天。
[00:13:04.000 --> 00:13:08.240]  所以保羅在這段聖經第七節所記載,
[00:13:08.240 --> 00:13:09.680]  應該是一個夜晚的情況。
[00:13:09.680 --> 00:13:11.680]  他記載的是一個夜晚的情況。
[00:13:11.680 --> 00:13:12.880]  這個很配合經文講,
[00:13:12.880 --> 00:13:14.880]  因為他們要點燈的聚會的。
[00:13:14.880 --> 00:13:16.280]  他們要點燈聚會。
[00:13:16.280 --> 00:13:17.560]  不是夜晚不會點燈,
[00:13:17.560 --> 00:13:18.480]  免得浪費油,
[00:13:18.480 --> 00:13:18.960]  是不是?
[00:13:18.960 --> 00:13:20.400]  不是夜晚不會點燈。
[00:13:20.400 --> 00:13:23.200]  猶太人與當時的社會習慣很不同。
[00:13:23.200 --> 00:13:26.120]  因為猶太人與當時的社會習慣很不一樣。
[00:13:26.120 --> 00:13:28.120]  在羅馬的世界裡面,
[00:13:28.120 --> 00:13:29.440]  在羅馬世界裡面,
[00:13:29.440 --> 00:13:31.360]  基本上他們七天工作,
[00:13:31.360 --> 00:13:32.600]  基本上七天工作,
[00:13:32.600 --> 00:13:33.720]  沒有休息日的,
[00:13:33.720 --> 00:13:35.720]  沒有休息日的,
[00:13:35.720 --> 00:13:37.720]  休息這個觀念,
[00:13:37.720 --> 00:13:39.040]  休息這個觀念,
[00:13:39.040 --> 00:13:42.720]  其實是源源全全源於猶太人的神。
[00:13:42.720 --> 00:13:45.320]  於是猶太人的神,
[00:13:45.320 --> 00:13:47.680]  在創世紀裡面講到,
[00:13:47.680 --> 00:13:49.160]  在創世紀裡面講到,
[00:13:49.160 --> 00:13:53.000]  他們在創造裡面的七天,
[00:13:53.000 --> 00:13:54.640]  在創造的七天,
[00:13:54.640 --> 00:13:56.320]  甚至到最後的一天,
[00:13:56.320 --> 00:13:57.440]  到最後一天,
[00:13:57.440 --> 00:13:58.720]  給他們安息,
[00:13:58.720 --> 00:14:00.480]  讓他們安息,
[00:14:00.480 --> 00:14:01.320]  休息。
[00:14:01.320 --> 00:14:02.360]  所以換句話來說,
[00:14:02.360 --> 00:14:03.840]  當時這班猶太人,
[00:14:03.840 --> 00:14:06.080]  他們在特羅亞的地方,
[00:14:06.080 --> 00:14:08.600]  當時的猶太人在特羅亞的地方,
[00:14:08.600 --> 00:14:11.920]  當時的猶太人在特羅亞的地方,
[00:14:11.920 --> 00:14:13.920]  生存在一個羅馬世界裡面,
[00:14:13.920 --> 00:14:16.080]  他們是沒有休息日的,
[00:14:16.080 --> 00:14:18.080]  他們本身是沒有休息日的,
[00:14:18.080 --> 00:14:20.480]  他們本身是沒有休息日的,
[00:14:20.480 --> 00:14:21.240]  不是這樣的,
[00:14:21.240 --> 00:14:21.840]  不是這樣的,
[00:14:21.840 --> 00:14:23.320]  每天都上班,
[00:14:23.320 --> 00:14:23.320]  每天都上班,
[00:14:23.320 --> 00:14:25.840]  每天都上班,
[00:14:25.840 --> 00:14:28.000]  於是日出而作,
[00:14:28.000 --> 00:14:29.520]  於是日出而作,
[00:14:29.520 --> 00:14:31.120]  日落而息,
[00:14:31.120 --> 00:14:32.360]  日落而息,
[00:14:32.360 --> 00:14:36.840]  這個是猶太人的生活模式,
[00:14:36.840 --> 00:14:38.840]  這是猶太人的生活模式,
[00:14:38.840 --> 00:14:41.080]  就是可以一天休息,
[00:14:41.080 --> 00:14:42.920]  就是星期天休息,
[00:14:42.920 --> 00:14:44.800]  但是其他人仍然工作,
[00:14:44.800 --> 00:14:47.160]  所以如果你在一個這樣的外邦世界生活,
[00:14:47.160 --> 00:14:48.880]  你仍然好像這樣生活,
[00:14:48.880 --> 00:14:51.360]  在外邦還能這麼生活,
[00:14:51.360 --> 00:14:53.960]  一方面你要過七天工作的時間,
[00:14:53.960 --> 00:14:55.640]  一天要過七天工作的時間,
[00:14:55.640 --> 00:14:58.160]  但是你同時又多了一重責任,
[00:14:58.160 --> 00:14:59.480]  又多了一重責任,
[00:14:59.480 --> 00:15:04.520]  或者自己的責任要去守安息日,
[00:15:04.520 --> 00:15:06.040]  自己責任要守安息日,
[00:15:06.040 --> 00:15:07.920]  這個就是這段聖經的環境,
[00:15:07.920 --> 00:15:09.280]  這個就是這段聖經的環境,
[00:15:09.280 --> 00:15:10.880]  在這裡我先停一停,
[00:15:10.880 --> 00:15:13.200]  大家等一下再想一想,
[00:15:13.200 --> 00:15:14.680]  大家等一下再想一想,
[00:15:14.680 --> 00:15:18.920]  基督徒怎樣在這個世界能夠活得全然尊重主呢?
[00:15:18.920 --> 00:15:22.240]  基督徒怎樣去生活全然尊重主呢?
[00:15:22.240 --> 00:15:23.880]  大家在這些地方看到,
[00:15:23.880 --> 00:15:25.240]  大家在這些地方看到,
[00:15:25.240 --> 00:15:27.160]  世界每個人都這樣做,
[00:15:27.160 --> 00:15:29.360]  世界每個人都這樣做,
[00:15:29.360 --> 00:15:32.080]  不過因為我們的身份不同,
[00:15:32.080 --> 00:15:33.840]  因為我們的身份不同,
[00:15:33.840 --> 00:15:36.360]  所以我要做多一點的事,
[00:15:36.360 --> 00:15:37.880]  所以我要多做一點,
[00:15:37.880 --> 00:15:39.080]  是我需要做的,
[00:15:39.080 --> 00:15:40.520]  是我們需要做的,
[00:15:40.520 --> 00:15:42.120]  猶太人需要守安息日,
[00:15:42.120 --> 00:15:44.120]  猶太人需要守安息日,
[00:15:44.120 --> 00:15:45.440]  他們要上班,
[00:15:45.440 --> 00:15:46.440]  他們要工作,
[00:15:46.440 --> 00:15:47.480]  要怎樣權衡呢?
[00:15:47.480 --> 00:15:48.680]  要怎樣權衡呢?
[00:15:48.680 --> 00:15:49.800]  很掙扎的,
[00:15:49.800 --> 00:15:51.080]  很掙扎的,
[00:15:51.080 --> 00:15:53.080]  上班還是不上班好呢?
[00:15:53.080 --> 00:15:55.240]  到底是工作好還是不工作好呢?
[00:15:55.240 --> 00:15:56.640]  如果上班的話,
[00:15:56.640 --> 00:15:57.760]  如果工作的話,
[00:15:57.760 --> 00:15:59.400]  我是不是違背了安息日呢?
[00:15:59.400 --> 00:16:00.840]  是不是違背了安息日呢?
[00:16:00.840 --> 00:16:01.840]  很難過的,
[00:16:01.840 --> 00:16:02.480]  是很難過的,
[00:16:02.480 --> 00:16:03.680]  基督徒在這個世界裏面,
[00:16:03.680 --> 00:16:06.640]  其實很多東西同樣有這種矛盾在裏面,
[00:16:06.640 --> 00:16:09.120]  基督徒的生活同樣有這樣的矛盾,
[00:16:09.120 --> 00:16:11.120]  世界每個人都這樣做,
[00:16:11.120 --> 00:16:12.600]  世界每個人都這樣做,
[00:16:12.600 --> 00:16:14.160]  每個人都這樣搞,
[00:16:14.160 --> 00:16:15.240]  每個人都這樣弄,
[00:16:15.240 --> 00:16:16.640]  我是不是也要這樣做呢?
[00:16:16.640 --> 00:16:17.840]  我是不是也要這樣做呢?
[00:16:17.840 --> 00:16:19.520]  有沒有看過我的身份?
[00:16:19.520 --> 00:16:20.880]  有沒有看過我的身份?
[00:16:20.880 --> 00:16:21.920]  我是一個基督徒,
[00:16:21.920 --> 00:16:23.000]  是一個基督徒呢?
[00:16:23.000 --> 00:16:25.040]  不要說基督徒那麼遠了,
[00:16:25.040 --> 00:16:26.760]  不要說基督徒那麼遠了,
[00:16:26.760 --> 00:16:27.760]  說做子女,
[00:16:27.760 --> 00:16:28.760]  說做子女,
[00:16:28.760 --> 00:16:34.640]  西方社會和我們中國人的社會很不同,
[00:16:34.640 --> 00:16:37.360]  西方社會和中國人的社會有很多不同,
[00:16:37.360 --> 00:16:38.760]  有什麼不同呢?
[00:16:38.760 --> 00:16:39.760]  有什麼不同呢?
[00:16:39.760 --> 00:16:41.360]  大家知不知道有什麼不同?
[00:16:41.360 --> 00:16:42.560]  大家知不知道有什麼不同?
[00:16:42.560 --> 00:16:45.760]  最近我和一個西人聊天,
[00:16:45.760 --> 00:16:47.400]  最近我和一個西人聊天,
[00:16:47.400 --> 00:16:48.600]  他在加拿大長大,
[00:16:48.600 --> 00:16:49.800]  他在加拿大長大,
[00:16:49.800 --> 00:16:52.520]  他說原來他們有這樣的習慣,
[00:16:52.520 --> 00:16:52.560]  他說原來他們有這樣的習慣,
[00:16:52.560 --> 00:16:53.680]  因為他們有這樣的習慣,
[00:16:53.680 --> 00:16:54.680]  一到十八歲,
[00:16:54.680 --> 00:16:55.360]  一到十八歲,
[00:16:55.360 --> 00:16:56.360]  他們就把子女趕出街,
[00:16:56.360 --> 00:16:56.360]  他們就把子女趕出街,
[00:16:56.360 --> 00:16:57.720]  他們就把子女趕出街,
[00:16:57.720 --> 00:16:58.920]  你說笑而已,
[00:16:58.920 --> 00:16:59.920]  趕出街是吧?
[00:16:59.920 --> 00:16:59.960]  你說笑而已,
[00:16:59.960 --> 00:16:59.960]  你說笑而已,
[00:16:59.960 --> 00:17:00.720]  你不是開玩笑吧?
[00:17:00.720 --> 00:17:00.760]  我不是開玩笑吧?
[00:17:00.760 --> 00:17:01.840]  我不是開玩笑吧?
[00:17:01.840 --> 00:17:01.880]  不是開玩笑吧?
[00:17:01.880 --> 00:17:02.520]  不是開玩笑吧?
[00:17:02.520 --> 00:17:02.560]  不是開玩笑吧?
[00:17:02.560 --> 00:17:04.560]  天天都說快點搬走,
