
[00:00:00.000 --> 00:00:09.400]  今天我們會再次回到約爾書最初的部分
[00:05:46.720 --> 00:05:50.960]  裡面介紹到在現今這個世界很多國家的人
[00:05:50.960 --> 00:05:54.800]  為著要顯出他自己國家的缺
[00:05:54.800 --> 00:05:59.320]  那個影響力、那個經濟的成就
[00:05:59.320 --> 00:06:06.080]  於是甚至在一個很不適合建造一些高樓大廈的地方
[00:06:06.080 --> 00:06:10.760]  去建一些所謂世界上最高的摩天大廈
[00:06:10.760 --> 00:06:15.080]  在建造的過程當中他們就去做很多探討
[00:06:15.080 --> 00:06:17.080]  其實我以前也學過的
[00:06:17.080 --> 00:06:20.680]  怎樣去探討土壤的特質
[00:06:20.680 --> 00:06:26.240]  他們就發現到原來很多這些高樓大廈去建築的地方
[00:06:26.240 --> 00:06:29.840]  他們本身的地基層原本根本就不是一個盆石
[00:06:29.840 --> 00:06:35.600]  是一些淤泥、是一些浮動、水分很高的一些土壤
[00:06:35.600 --> 00:06:39.360]  是完全不適合建造一些高樓大廈
[00:06:39.360 --> 00:06:42.320]  因為每一個高樓大廈當他建造起來
[00:06:42.320 --> 00:06:44.320]  他們都會有很大的重量
[00:06:44.320 --> 00:06:50.760]  而那個重量如果是建築在一個不穩固的根基上面的時候
[00:06:50.760 --> 00:06:55.480]  就很容易這些高樓大廈就會傾斜或者變形
[00:06:55.480 --> 00:06:57.800]  甚至會有倒塌的危機
[00:06:57.800 --> 00:07:02.840]  人今天就很喜歡向這些難度挑戰的
[00:07:02.840 --> 00:07:06.040]  如果不適合的地方他們就去做一些
[00:07:06.040 --> 00:07:11.840]  他們認為自己下指著科技能力可以做到的事情
[00:07:11.840 --> 00:07:15.240]  更加顯出自己有多麼的厲害
[00:07:15.240 --> 00:07:19.560]  有多麼高超的科技能力
[00:07:19.560 --> 00:07:22.560]  在這個世界去表揚一下自己
[00:07:22.560 --> 00:07:28.720]  但是卻是發現到很多時候當突然間可能有一些天災
[00:07:28.720 --> 00:07:34.520]  比如大洪水、雨災等等發生的時候
[00:07:34.520 --> 00:07:40.120]  這些樓宇不約而同的就會發生很多的問題出來
[00:07:40.120 --> 00:07:43.760]  出來的時候往往那個情況就是怎麼樣
[00:07:43.760 --> 00:07:45.200]  他們都會抵賴
[00:07:45.200 --> 00:07:49.760]  這些百年一遇的這些災難不是經常有的
[00:07:49.760 --> 00:07:52.400]  但是問題就是 各位姐妹
[00:07:52.400 --> 00:07:56.560]  如果你明知道那個地方是一個危險的地方
[00:07:56.560 --> 00:08:01.400]  你明知道如果將自己置身在一個危機的邊緣
[00:08:01.400 --> 00:08:06.680]  但是你仍然是要希望在這些地方上面去下手
[00:08:06.680 --> 00:08:09.360]  去顯出自己的威風
[00:08:09.360 --> 00:08:13.600]  當得到這些建造起來的時候
[00:08:13.600 --> 00:08:18.200]  你看我在淤泥上面或者這些浮地上面
[00:08:18.200 --> 00:08:21.880]  都可以建造到世界最高的建築物
[00:08:21.880 --> 00:08:23.360]  但是結局怎麼樣呢?
[00:08:23.360 --> 00:08:29.520]  造成那種危機、那種困惑、那種傷害性
[00:08:29.520 --> 00:08:35.120]  可能遠遠比最初原本怎樣在建成這些大廈的時候
[00:08:35.120 --> 00:08:39.520]  那種風光更加的醜陋
[00:08:39.520 --> 00:08:42.600]  所以人就是這樣的情況
[00:08:42.600 --> 00:08:46.000]  有功他們就很喜歡去領
[00:08:46.000 --> 00:08:50.640]  但是當出現問題的時候就很喜歡賴上帝
[00:08:50.640 --> 00:08:54.440]  另一個情況關於天災的就是
[00:08:54.440 --> 00:08:58.520]  天災真的是一個純粹天災的問題
[00:08:58.520 --> 00:09:01.440]  結果造成了很大的破壞
[00:09:01.440 --> 00:09:07.640]  而這些破壞是很多時候我們想都想不到這麼巨大的
[00:09:07.640 --> 00:09:11.000]  但是這些情況於是人就想一下
[00:09:11.000 --> 00:09:12.960]  我有沒有辦法去防止呢?
[00:09:12.960 --> 00:09:16.160]  比如地震 地震其實沒有辦法防止的
[00:09:16.160 --> 00:09:18.760]  如果大家明白到地震是根本
[00:09:18.760 --> 00:09:21.680]  它要發生的時候沒有人可以阻止地震
[00:09:21.680 --> 00:09:25.720]  但是地震卻在很多的研究裡面
[00:09:25.720 --> 00:09:31.240]  研究地質學、地殼變動等等的科學家
[00:09:31.240 --> 00:09:35.960]  他們就會想一下怎麼去預測什麼時候會有地震的出現
[00:09:35.960 --> 00:09:42.040]  希望藉此而減低那個傷亡的數目
[00:09:42.040 --> 00:09:44.720]  因為可以預先警告一些人
[00:09:44.720 --> 00:09:48.160]  可以做一些逃避的功夫
[00:09:48.160 --> 00:09:49.960]  其實這樣做法
[00:09:49.960 --> 00:09:55.760]  我可以說是合情合理或者是無可厚非的情況
[00:09:55.760 --> 00:09:57.040]  但是弟兄姊妹
[00:09:57.040 --> 00:09:59.240]  我們仍然要明白到
[00:09:59.240 --> 00:10:06.240]  究竟人是不是有能力去抵擋天災的發生呢?
[00:10:06.240 --> 00:10:10.760]  我相信所有的人都會明白到
[00:10:10.760 --> 00:10:15.080]  天災其實不是人力可以阻擋的事情
[00:10:15.080 --> 00:10:18.320]  所以從剛才我所說的情況
[00:10:18.320 --> 00:10:22.600]  第一 有的時候人其實本身要自己負他自己的責任
[00:10:22.600 --> 00:10:26.760]  因為他故意將自己放在一些危機邊緣裡面
[00:10:26.760 --> 00:10:30.040]  當真的危機出現的時候 他就抵賴了
[00:10:30.040 --> 00:10:32.480]  第二件事 天災真的出現的時候
[00:10:32.480 --> 00:10:37.280]  縱使我們可以努力去嘗試去逃避
[00:10:37.280 --> 00:10:40.440]  或者預知這些災難發生
[00:10:40.440 --> 00:10:44.160]  但是我們也都怎樣自己可以解決到這些問題
[00:10:44.160 --> 00:10:45.440]  其實都是解決不了的
[00:10:45.440 --> 00:10:48.240]  只能夠得一個現象 就是逃避
[00:10:48.240 --> 00:10:50.840]  在這些情況之下
[00:10:50.840 --> 00:10:54.640]  我就想和大家弟兄姊妹思想天災的問題
[00:10:54.640 --> 00:10:57.840]  前者我所說的情況
[00:10:57.840 --> 00:11:07.760]  其實是天災將人那種本身內在的問題顯露了出來
[00:11:07.760 --> 00:11:09.840]  而後者其實就顯露出
[00:11:09.840 --> 00:11:13.200]  人其實人力本身是有限的
[00:11:13.200 --> 00:11:16.280]  但是最可怕的情況是什麼呢?
[00:11:16.280 --> 00:11:19.400]  就是不單止前者的人
[00:11:19.400 --> 00:11:23.880]  他們將自己放在一個這麼危險的地步
[00:11:23.880 --> 00:11:27.880]  而天災的出現更加促成了
[00:11:27.880 --> 00:11:33.040]  甚至深化了人那種的驕傲
[00:11:33.040 --> 00:11:36.800]  讓我們看到人其實某程度上
[00:11:36.800 --> 00:11:42.800]  更加將自己放在一個真是掉入一個更深的危險深淵的地步
[00:11:42.800 --> 00:11:45.600]  而天災的存在呢
[00:11:45.600 --> 00:11:53.240]  其實某程度上就要反映人本身自己的罪的問題
[00:11:53.240 --> 00:11:55.880]  人驕傲的問題
[00:11:55.880 --> 00:12:01.120]  人本身生命上的醜惡的一面
[00:12:01.120 --> 00:12:06.440]  這件事很多時候我們對天災少了這樣的理解
[00:12:06.440 --> 00:12:09.200]  於是我們怎樣當遇見天災的時候
[00:12:09.200 --> 00:12:14.120]  我們就第一是怎樣去想想避開
[00:12:14.120 --> 00:12:15.640]  正常的
[00:12:15.640 --> 00:12:21.200]  第二件事就是造成很多人將他們的罪更加
[00:12:21.200 --> 00:12:23.840]  促成他們的罪更深化
[00:12:23.840 --> 00:12:26.760]  比如用一個最簡單的例子
[00:12:26.760 --> 00:12:34.080]  我們現在處在這個叫做新冠狀病毒肺炎
[00:12:34.080 --> 00:12:38.400]  其實這些名字是特意做出來的一些政治考慮
[00:12:38.400 --> 00:12:40.400]  不過我不在這裡討論了
[00:12:40.400 --> 00:12:44.520]  當這個病症出來的時候
[00:12:44.520 --> 00:12:49.400]  全世界的人都在趕著
[00:12:49.400 --> 00:12:51.400]  我們怎樣去擊退它呢
[00:12:51.400 --> 00:12:54.520]  我們看到有很多政策做了出來
[00:12:54.520 --> 00:12:59.720]  盡量阻止減低人與人的接觸的情況
[00:12:59.720 --> 00:13:03.120]  這個當然是一個合理的一個安排
[00:13:03.120 --> 00:13:05.720]  但是第二件事我們還會留意到
[00:13:05.720 --> 00:13:10.360]  很多人就去嘗試想想用什麼樣的方式
[00:13:10.360 --> 00:13:14.960]  去到能夠研究出一些疫苗
[00:13:14.960 --> 00:13:20.640]  去阻擋這個新冠狀病毒肺炎
[00:13:20.640 --> 00:13:21.960]  這個病
[00:13:21.960 --> 00:13:26.320]  能夠讓全世界的人都可以有一種免疫力
[00:13:26.320 --> 00:13:29.080]  然後抵抗到這種病毒
[00:13:29.080 --> 00:13:31.720]  病毒你沒辦法將它全部殺死的
[00:13:31.720 --> 00:13:34.520]  為了人能夠抵抗得到它
[00:13:34.520 --> 00:13:36.520]  但是大英節目我們留意一下
[00:13:36.520 --> 00:13:39.720]  在過去整整一年的時間裡面
[00:13:39.720 --> 00:13:46.640]  我們發現到這個新冠狀病毒肺炎的發展裡面
[00:13:46.640 --> 00:13:51.960]  其實充分反映出人其實怎樣將自己放在危機裡面
[00:13:51.960 --> 00:13:54.320]  而那種罪惡越來越醜惡
[00:13:54.320 --> 00:13:56.840]  最簡單的一件例子我最記得的
[00:13:56.840 --> 00:14:00.720]  剛剛當這個肺炎來到加拿大的時候
[00:14:00.720 --> 00:14:05.440]  馬上平時賣的很便宜的口罩
[00:14:05.440 --> 00:14:07.680]  我記得我曾經買過一個口罩
[00:14:07.680 --> 00:14:09.440]  N95放在家裡
[00:14:09.440 --> 00:14:11.120]  其實我買了很多年
[00:14:11.120 --> 00:14:15.920]  原本是用來做家裡清潔的時候
[00:14:15.920 --> 00:14:20.240]  打算戴著不用那麼多污染物吹進去
[00:14:20.240 --> 00:14:23.120]  其實有時候因為我家裡用生鐵鍋
[00:14:23.120 --> 00:14:29.400]  有時候生鐵鍋要磨掉那些炭積在鍋子上
[00:14:29.400 --> 00:14:32.120]  很多炭灰磨的時候
[00:14:32.120 --> 00:14:33.960]  那怎樣就戴著那些口罩
[00:14:33.960 --> 00:14:39.040]  我還記得當時我買一盒6元20個
[00:14:39.040 --> 00:14:43.160]  馬上因為這件事
[00:14:43.160 --> 00:14:46.640]  所有的口罩我都很記得的
[00:14:46.640 --> 00:14:48.240]  5元一個
[00:14:48.240 --> 00:14:51.880]  我去到另外一間的藥房
[00:14:51.880 --> 00:14:54.080]  他還說沒得賣給我
[00:14:54.080 --> 00:14:55.480]  我明明看到放在這裡的
[00:14:55.480 --> 00:14:56.360]  他說我不賣給你
[00:14:56.360 --> 00:14:57.160]  我說為什麼
[00:14:57.160 --> 00:14:59.680]  他說現在我不會賣給你的
[00:14:59.680 --> 00:15:02.440]  我說你買一兩個給我吧
[00:15:02.440 --> 00:15:03.480]  我還要上班
[00:15:03.480 --> 00:15:04.760]  他說如果你要買
[00:15:04.760 --> 00:15:06.840]  我買5元一個給你
[00:15:06.840 --> 00:15:07.800]  你要不要啊
[00:15:07.800 --> 00:15:12.240]  總之你看人的貪婪的心
[00:15:12.240 --> 00:15:15.120]  就是在這些災難的時候顯現的
[00:15:15.120 --> 00:15:18.120]  我們已經不討論究竟這個病毒
[00:15:18.120 --> 00:15:19.760]  究竟是天災還是人禍
[00:15:19.760 --> 00:15:22.120]  我們已經不討論這個問題了
[00:15:22.120 --> 00:15:25.280]  但是你看人的罪惡性
[00:15:25.280 --> 00:15:27.280]  就馬上顯露出來
[00:15:27.280 --> 00:15:29.840]  另外我去到另一間便利店
[00:15:29.840 --> 00:15:32.400]  想買一瓶那些洗手液
[00:15:32.400 --> 00:15:34.640]  就是那些洗手液
[00:15:34.640 --> 00:15:36.640]  我問他洗一洗瓶子
[00:15:36.640 --> 00:15:37.320]  很小瓶子
[00:15:37.320 --> 00:15:38.320]  那麼小瓶子
[00:15:38.320 --> 00:15:40.120]  我問他多少錢
[00:15:40.120 --> 00:15:42.920]  他說這瓶現在要賣5元
[00:15:42.920 --> 00:15:45.120]  我說這瓶賣5元
[00:15:45.120 --> 00:15:48.360]  這瓶平日都不用1元的洗手液
[00:15:48.360 --> 00:15:49.800]  他說那你要不要啊
[00:15:49.800 --> 00:15:52.120]  遲些我可能還賣貴一點
[00:15:52.120 --> 00:15:54.720]  充分給我們看見
[00:15:54.720 --> 00:15:57.520]  其實這種做法在加拿大是違法的
[00:15:57.520 --> 00:15:59.520]  但是人哪裡理得你違法
[00:15:59.520 --> 00:16:02.400]  在那個時候當個個都要的時候
[00:16:02.400 --> 00:16:06.640]  他就利用這種方式去到謀取暴利
[00:16:06.640 --> 00:16:08.960]  再有另外一個情況是什麼呢
[00:16:08.960 --> 00:16:12.800]  後來很多國家在不斷趕製很多的這些疫苗
[00:16:12.800 --> 00:16:13.520]  大家聽見沒有
[00:16:13.520 --> 00:16:14.720]  你認為做這些疫苗
[00:16:14.720 --> 00:16:20.560]  是不是人的科技就能夠可以擊退這個病毒
[00:16:20.560 --> 00:16:22.880]  我可以很肯定告訴你
[00:16:22.880 --> 00:16:24.880]  這個不是一個解決方法
[00:16:24.880 --> 00:16:28.160]  我現在不是在做預言家
[00:16:28.160 --> 00:16:30.160]  我也不是做政治家
[00:16:30.160 --> 00:16:30.880]  我不想討論
[00:16:30.880 --> 00:16:34.400]  因為從聖經裏面給我們看得很清楚
[00:16:34.400 --> 00:16:37.120]  人面對災難的時候
[00:16:37.120 --> 00:16:39.840]  無論你人有多大的能力都好
[00:16:39.840 --> 00:16:44.160]  結局你都不能逆轉災難的出現
[00:16:44.160 --> 00:16:46.160]  或者這些天災的出現
[00:16:46.160 --> 00:16:49.440]  相反來算我們今天作為基督徒
[00:16:49.440 --> 00:16:51.280]  我們在這樣的情況之下
[00:16:51.280 --> 00:16:53.520]  我們應該帶著一個什麼的角度
[00:16:53.520 --> 00:16:56.080]  去處理面對這些時代
[00:16:56.080 --> 00:16:58.080]  這些世代的發展
[00:16:58.080 --> 00:16:59.840]  我很肯定這種的發展
[00:16:59.840 --> 00:17:03.120]  將會成為以後我們這個世界的主流
[00:17:03.120 --> 00:17:05.520]  而在這個主流的情況之下
[00:17:05.520 --> 00:17:09.440]  作為神的子民我們應該怎樣面對好呢
[00:17:09.440 --> 00:17:14.320]  先知約爾就在這個情況的時候
[00:17:14.320 --> 00:17:16.560]  上帝呼召了他出來
[00:17:16.560 --> 00:17:20.160]  在猶大國生死存亡的臨界點
[00:17:20.160 --> 00:17:21.440]  我們稱之為
[00:17:21.440 --> 00:17:25.920]  Equilibrium Point of Life or Death
[00:17:25.920 --> 00:17:27.600]  在這樣的情況之下
[00:17:27.600 --> 00:17:30.560]  神就呼召了這位先知出來
[00:17:30.560 --> 00:17:32.000]  他明不驚轉
[00:17:32.000 --> 00:17:35.280]  而出來傳上帝的信息
[00:17:35.280 --> 00:17:38.800]  宣講上帝要作的事情
[00:17:38.800 --> 00:17:42.160]  為什麼他要宣講這些事情
[00:17:42.160 --> 00:17:44.400]  而上帝為什麼要做這些事情
[00:17:44.400 --> 00:17:45.920]  這些事情我們去看的
[00:17:45.920 --> 00:17:49.440]  全部都是一些天災的事情
[00:17:49.440 --> 00:17:51.920]  這個值得我們今天去思想的提督
[00:17:51.920 --> 00:17:53.120]  我分為兩部分
[00:17:53.120 --> 00:17:55.120]  和大家一起思想這段經文
[00:17:55.120 --> 00:17:58.800]  第一部分去看一下第二至第三節
[00:17:58.800 --> 00:18:01.200]  在這裡我們可以看到的就是一個
[00:18:01.200 --> 00:18:04.880]  由一些史無前例的事情
[00:18:04.880 --> 00:18:09.920]  去印證上帝的宣告的著實
[00:18:09.920 --> 00:18:12.640]  由一些史無前例的事情
[00:18:12.640 --> 00:18:17.120]  來去印證神的宣告的事實
[00:18:17.120 --> 00:18:21.280]  Proven by the idiosyncratic works of God
[00:18:21.280 --> 00:18:24.400]  我們再看一下這兩節的經文說什麼
[00:18:24.400 --> 00:18:26.320]  雖然比較長一點
[00:18:26.320 --> 00:18:28.800]  但我都希望大家再讀多一次
[00:18:28.800 --> 00:18:29.920]  在這裡這麼說
[00:18:29.920 --> 00:18:32.240]  他說老人啊當聽我的話
[00:18:32.240 --> 00:18:35.680]  國中的居民啊都要質疑而聽
[00:18:35.680 --> 00:18:39.760]  在你們的日子或你們列祖的日子
[00:18:39.760 --> 00:18:41.920]  曾有這樣的事嗎
[00:18:41.920 --> 00:18:44.800]  你們要將這事傳於子
[00:18:44.800 --> 00:18:46.560]  子傳於孫
[00:18:46.560 --> 00:18:48.800]  孫傳於後代
[00:18:48.800 --> 00:18:50.080]  Listen to this
[00:18:50.080 --> 00:18:51.600]  You elders
[00:18:51.600 --> 00:18:53.120]  Pay attention
[00:18:53.120 --> 00:18:55.360]  All inhabitants of the land
[00:18:55.360 --> 00:18:58.240]  Has anything like this ever happened
[00:18:58.240 --> 00:18:59.600]  in your whole life
[00:18:59.600 --> 00:19:02.880]  or in the lifetime of your ancestors
[00:19:02.880 --> 00:19:05.040]  Tell your children about it
[00:19:05.040 --> 00:19:07.520]  Have your children tell their children
[00:19:07.520 --> 00:19:11.680]  and their children the following generations
[00:19:11.680 --> 00:19:13.520]  在上一堂的主日
[00:19:13.520 --> 00:19:16.080]  第二我們說到去
[00:19:16.080 --> 00:19:19.280]  約爾書的第一章第一節的時候
[00:19:19.280 --> 00:19:20.560]  我們已經說過
[00:19:20.560 --> 00:19:23.760]  先知約爾究竟是誰來的呢
[00:19:23.760 --> 00:19:25.520]  簡單地來說
[00:19:25.520 --> 00:19:27.360]  他是一個沒有人認識
[00:19:27.360 --> 00:19:29.520]  不知名的人士
[00:19:29.520 --> 00:19:32.240]  但是一開始我們在這裡看到
[00:19:32.240 --> 00:19:34.800]  當他出來到去
[00:19:34.800 --> 00:19:36.640]  認上帝的呼召
[00:19:36.640 --> 00:19:38.640]  去作宣告的時候
[00:19:38.640 --> 00:19:41.680]  他第一件事就是去召集
[00:19:41.680 --> 00:19:44.240]  所有的長老
[00:19:44.240 --> 00:19:49.040]  並且當地所有居住的人
[00:19:49.040 --> 00:19:51.440]  出來去聽他說話
[00:19:51.440 --> 00:19:52.640]  首先我們了解一下
[00:19:52.640 --> 00:19:54.160]  什麼叫做老年人
[00:19:54.160 --> 00:19:56.720]  我們和合本特意用到
[00:19:56.720 --> 00:19:59.040]  老年人這個翻譯
[00:19:59.040 --> 00:20:01.280]  沒有用長老這個翻譯
[00:20:01.280 --> 00:20:03.040]  我覺得是一個很明智的選擇
[00:20:03.040 --> 00:20:05.840]  因為在原文聖經裡面
[00:20:05.840 --> 00:20:07.840]  原本這個字眼可以解釋為
[00:20:07.840 --> 00:20:09.840]  一些一個族裡面
[00:20:09.840 --> 00:20:12.400]  一些話事人 長老
[00:20:12.400 --> 00:20:14.160]  用今天來說
[00:20:14.160 --> 00:20:15.840]  Presbyterian
[00:20:15.840 --> 00:20:20.720]  在一個族當中的話事人
[00:20:20.720 --> 00:20:24.080]  但是如果我們去仔細去看回
[00:20:24.080 --> 00:20:25.680]  這段聖經的時候
[00:20:25.680 --> 00:20:29.520]  似乎作者不是取用這個
[00:20:29.520 --> 00:20:31.840]  話事人這麼簡單的角色
[00:20:31.840 --> 00:20:34.960]  是真的指到這幫人士
[00:20:34.960 --> 00:20:37.280]  是一幫在這個族當中
[00:20:37.280 --> 00:20:39.280]  特別這裡所說的猶大族
[00:20:39.280 --> 00:20:42.360]  他們裡面的老人家
[00:20:42.360 --> 00:20:46.780]  他們不僅是當中的長老的主事人
[00:20:46.780 --> 00:20:50.040]  而且他們有一把年紀的
[00:20:50.040 --> 00:20:51.620]  為什麼我可以這樣推論呢?
[00:20:51.620 --> 00:20:54.960]  因為我們從第三節裡面我們已經看見
[00:20:54.960 --> 00:20:57.660]  他更加強調要講到
[00:20:57.660 --> 00:21:00.140]  你要向以後你的兒子
[00:21:00.140 --> 00:21:02.700]  以及兒子的兒子 也就是孫子
[00:21:02.700 --> 00:21:06.820]  以及兒子的兒子 往後的所有兒子
[00:21:06.820 --> 00:21:11.000]  也就是歷世歷代所有的後裔
[00:21:11.000 --> 00:21:15.240]  從這個年紀的介紹的時候
[00:21:15.240 --> 00:21:19.500]  作者似乎是強調
[00:21:19.500 --> 00:21:25.500]  若以作為先知出來召集的人
[00:21:25.500 --> 00:21:28.160]  這幫人真的有年紀
[00:21:28.160 --> 00:21:30.340]  不僅是有影響的份量
[00:21:30.340 --> 00:21:36.420]  在年紀上也有一段很豐富的人生經歷
[00:21:36.420 --> 00:21:38.400]  他是預見過
[00:21:38.400 --> 00:21:43.660]  留意他是預見過神的工作
[00:21:43.660 --> 00:21:46.500]  他不是只是一件事 半件事
[00:21:46.500 --> 00:21:49.000]  不是一時三刻的事情
[00:21:49.000 --> 00:21:53.760]  是上帝在過去的日子不斷所做的事情
[00:21:53.760 --> 00:21:56.580]  他們是親眼看過的
[00:21:56.580 --> 00:22:00.780]  在這裡我們就去問一下
[00:22:00.780 --> 00:22:04.300]  在這個狀態之下
[00:22:04.300 --> 00:22:07.860]  若以先知走來向這幫人
[00:22:07.860 --> 00:22:09.900]  召集他們來聽他講話
[00:22:09.900 --> 00:22:12.480]  這幫人會不會聽呢?
[00:22:12.480 --> 00:22:14.700]  在今天我相信
[00:22:14.700 --> 00:22:18.540]  信徒在名牌風氣之下
[00:22:18.540 --> 00:22:21.960]  所影響 所塑造 所生存
[00:22:21.960 --> 00:22:23.500]  這個空間
