
[00:00:00.000 --> 00:00:06.340]  多謝珮如姐妹你們的靈場
[00:02:46.280 --> 00:02:49.280]  我已經悔改得救
[00:02:49.280 --> 00:02:51.280]  重生得永生上天堂
[00:02:51.280 --> 00:02:52.280]  不是
[00:02:52.280 --> 00:03:02.280]  悔改其實是新舊約聖經的核心主題
[00:03:02.280 --> 00:03:08.280]  教會需要從自己的努力迴轉
[00:03:08.280 --> 00:03:12.280]  所以馬丁路德提到悔改迴轉
[00:03:12.280 --> 00:03:17.280]  不是從罪惡當中立志行善
[00:03:17.280 --> 00:03:19.280]  你懂得貝寶羅的感嘆
[00:03:19.280 --> 00:03:22.280]  「由得我」
[00:03:22.280 --> 00:03:24.280]  走出來「由不得我」
[00:03:24.280 --> 00:03:29.280]  所以整個的救恩是恩典
[00:03:29.280 --> 00:03:32.280]  本乎因恩著信
[00:03:32.280 --> 00:03:34.280]  我們再追問下去
[00:03:34.280 --> 00:03:37.280]  在教會裏面改革運動之後
[00:03:37.280 --> 00:03:44.280]  我們怎樣進行父神的心意
[00:03:44.280 --> 00:03:47.280]  我們提到不同的制度
[00:03:47.280 --> 00:03:49.280]  但歸根究底
[00:03:49.280 --> 00:03:56.280]  我們怎樣進行神在聖經裏面的教導
[00:03:56.280 --> 00:04:05.280]  這個唯讀聖經的信念
[00:04:05.280 --> 00:04:12.280]  是教會福音信仰的基礎
[00:04:12.280 --> 00:04:15.280]  這是過去的一半
[00:04:15.280 --> 00:04:22.280]  今天我們討論正確的
[00:04:22.280 --> 00:04:29.280]  5月27日宣教運動的題目
[00:04:29.280 --> 00:04:35.280]  我想介紹基督教宣道會
[00:04:35.280 --> 00:04:39.280]  沙田堂的中間三分一
[00:04:39.280 --> 00:04:42.280]  為何我們是宣道會呢?
[00:04:42.280 --> 00:04:49.280]  下一節我們會解釋
[00:04:49.280 --> 00:04:56.280]  我不是想和大家討論宣道會歷史的細節
[00:04:56.280 --> 00:05:00.280]  因為今天你上網GPT
[00:05:00.280 --> 00:05:03.280]  你打進去就會全部告訴你
[00:05:03.280 --> 00:05:06.280]  中文的、英文的
[00:05:06.280 --> 00:05:13.280]  這些不需要我們佔用講道的時間
[00:05:13.280 --> 00:05:18.280]  我想和大家解釋
[00:05:18.280 --> 00:05:23.280]  其實宣道會的歷史不長
[00:05:23.280 --> 00:05:26.280]  一百年左右
[00:05:26.280 --> 00:05:29.280]  但很有意思
[00:05:29.280 --> 00:05:32.280]  我先把我的結論說出來
[00:05:32.280 --> 00:05:43.280]  以我是宣道會的會友、牧師引以為榮
[00:05:43.280 --> 00:05:46.280]  看不起其他教會
[00:05:46.280 --> 00:05:49.280]  不要過份解讀
[00:05:49.280 --> 00:05:52.280]  不過我不應該說你讓我選擇
[00:05:52.280 --> 00:05:54.280]  因為因典不是我選擇的
[00:05:54.280 --> 00:05:56.280]  是上帝選擇的
[00:05:56.280 --> 00:06:00.280]  但作為宣道會的一份子
[00:06:00.280 --> 00:06:03.280]  我看到上帝施恩的手
[00:06:03.280 --> 00:06:08.280]  在過去這一百年如何帶領我們
[00:06:08.280 --> 00:06:10.280]  宣道會這個名字
[00:06:10.280 --> 00:06:13.280]  其實和它的英文名字
[00:06:13.280 --> 00:06:16.280]  好像沒有甚麼直接的關係
[00:06:16.280 --> 00:06:18.280]  你懂得解釋英文的
[00:06:18.280 --> 00:06:21.280]  正式如果你要寫支票奉獻
[00:06:21.280 --> 00:06:24.280]  Christian and Missionary Alliance
[00:06:24.280 --> 00:06:26.280]  是不是可以寫CNMA的?
[00:06:26.280 --> 00:06:28.280]  可以嗎?
[00:06:28.280 --> 00:06:32.280]  我們四十年前跟銀行說了
[00:06:32.280 --> 00:06:36.280]  就這樣叫Chartin Alliance Church
[00:06:36.280 --> 00:06:40.280]  當時匯豐銀行在沙角村樓下說了
[00:06:40.280 --> 00:06:42.280]  後來不行了
[00:06:42.280 --> 00:06:48.280]  因為很多洗黑錢、要調查
[00:06:48.280 --> 00:06:55.280]  所以銀行收緊了這些名稱的準確性
[00:06:55.280 --> 00:07:01.280]  Alliance Church或Christian and Missionary Alliance
[00:07:01.280 --> 00:07:13.280]  如果直譯出來就是基督徒和傳教士的結盟、合作
[00:07:13.280 --> 00:07:16.280]  為甚麼要譯成宣道會呢?
[00:07:16.280 --> 00:07:21.280]  我們知道一個教會的名稱來到中國
[00:07:21.280 --> 00:07:25.280]  用中文翻譯有兩個途徑
[00:07:25.280 --> 00:07:27.280]  不知道你有沒有留意到
[00:07:27.280 --> 00:07:31.280]  比如Lutheran Church改教運動
[00:07:31.280 --> 00:07:36.280]  馬丁路德的傳統Lutheran用它的名字
[00:07:36.280 --> 00:07:39.280]  來到也有兩個不同的翻譯
[00:07:39.280 --> 00:07:42.280]  一個是譯音路德會
[00:07:42.280 --> 00:07:45.280]  譯了名字照譯出來
[00:07:45.280 --> 00:07:47.280]  跟路沒有關係
[00:07:47.280 --> 00:07:49.280]  跟道德也沒有關係
[00:07:49.280 --> 00:07:52.280]  正如教會的翻譯
[00:07:52.280 --> 00:07:55.280]  同一教會沒有關係
[00:07:55.280 --> 00:07:58.280]  不要妄問生意
[00:07:58.280 --> 00:08:01.280]  但有更精彩的翻譯
[00:08:01.280 --> 00:08:03.280]  拍案叫絕
[00:08:03.280 --> 00:08:07.280]  你知道為甚麼Lutheran Church要叫信義會嗎?
[00:08:07.280 --> 00:08:15.280]  因為改教運動的口號聚焦在四個字
[00:08:15.280 --> 00:08:18.280]  因、信、清、義
[00:08:18.280 --> 00:08:29.280]  所以信義會就是將Lutheran Church核心的信仰教義
[00:08:29.280 --> 00:08:34.280]  用最簡單的方法翻譯出來
[00:08:34.280 --> 00:08:36.280]  你不能反過來的
[00:08:36.280 --> 00:08:40.280]  你說甚麼Justification by Faith Church
[00:08:40.280 --> 00:08:42.280]  你不知道說了甚麼出來
[00:08:42.280 --> 00:08:45.280]  信義會就是路德宗
[00:08:45.280 --> 00:08:51.280]  路德就是馬丁路德所流傳的教會
[00:08:51.280 --> 00:08:53.280]  考考你吧
[00:08:53.280 --> 00:08:55.280]  聖公會是甚麼來的?
[00:08:55.280 --> 00:08:58.280]  又是真的翻譯得非常之好
[00:08:58.280 --> 00:09:01.280]  因為你懂得《仕途信經》
[00:09:01.280 --> 00:09:03.280]  你知道《仕途信經》是怎麼說的
[00:09:03.280 --> 00:09:07.280]  我信聖義公之教會
[00:09:07.280 --> 00:09:08.280]  不是跟你解釋
[00:09:08.280 --> 00:09:10.280]  不過你一聽就知道它全部納入了
[00:09:10.280 --> 00:09:18.280]  聖公會還跟英文的音譯有接近
[00:09:18.280 --> 00:09:20.280]  Anglican 聖公
[00:09:20.280 --> 00:09:23.280]  你聽到很接近的
[00:09:23.280 --> 00:09:26.280]  所以這個翻譯也是很精彩
[00:09:26.280 --> 00:09:29.280]  神教會呢?
[00:09:29.280 --> 00:09:31.280]  如果你懂得希臘文
[00:09:31.280 --> 00:09:35.280]  你會知道《新約聖經》說的Church
[00:09:35.280 --> 00:09:39.280]  教會那個字Ecclesia
[00:09:39.280 --> 00:09:48.280]  其實就是神所呼召出來的信仰群體
[00:09:48.280 --> 00:09:50.280]  Assembly of God
[00:09:50.280 --> 00:09:52.280]  都是一個翻譯來的
[00:09:52.280 --> 00:09:54.280]  所以又是被它玩弄了
[00:09:54.280 --> 00:09:56.280]  上帝呼召他們出來
[00:09:56.280 --> 00:09:59.280]  我們就站在旁邊看而已
[00:09:59.280 --> 00:10:01.280]  不是壟斷
[00:10:01.280 --> 00:10:02.280]  不過你看到嗎?
[00:10:02.280 --> 00:10:05.280]  這些教會的名字其實很有意思
[00:10:05.280 --> 00:10:08.280]  這個翻譯也是非常傳神
[00:10:08.280 --> 00:10:10.280]  因為Baptist Church
[00:10:10.280 --> 00:10:13.280]  說的不是John the Baptist
[00:10:13.280 --> 00:10:15.280]  不是施洗約翰
[00:10:15.280 --> 00:10:19.280]  說的是信而受浸
[00:10:19.280 --> 00:10:22.280]  信而受洗
[00:10:22.280 --> 00:10:26.280]  這個是在改革運動之後的
[00:10:26.280 --> 00:10:30.280]  其中一個針對中世紀的教會
[00:10:30.280 --> 00:10:33.280]  滿滿都是那些鷹孩洗禮
[00:10:33.280 --> 00:10:35.280]  說自己得救
[00:10:35.280 --> 00:10:37.280]  但是夢察察
[00:10:37.280 --> 00:10:39.280]  不知道信什麼的人
[00:10:39.280 --> 00:10:42.280]  在歐洲來到20世紀
[00:10:42.280 --> 00:10:50.280]  最強調恩典的神學家巴特
[00:10:50.280 --> 00:10:55.280]  在他討論到水禮的時候
[00:10:55.280 --> 00:11:01.280]  他都贊成要施行
[00:11:01.280 --> 00:11:04.280]  Believers' Baptism
[00:11:04.280 --> 00:11:06.280]  信而受洗
[00:11:06.280 --> 00:11:10.280]  你可以知道我們在外面隔岸觀火
[00:11:10.280 --> 00:11:15.280]  不是很明白這些痛苦的經驗
[00:11:15.280 --> 00:11:18.280]  但是歐洲的弟兄姊妹就很明白
[00:11:18.280 --> 00:11:24.280]  多年以來累積的錯誤
[00:11:24.280 --> 00:11:30.280]  帶來一個積重難返的惡果
[00:11:30.280 --> 00:11:34.280]  所以在美國的針訊會
[00:11:34.280 --> 00:11:40.280]  特別是一個很強的教會的傳統翻譯
[00:11:40.280 --> 00:11:45.280]  來到中國、來到香港
[00:11:45.280 --> 00:11:50.280]  我們都很明白這個教會所代表的意思
[00:11:50.280 --> 00:11:52.280]  宣導會呢?
[00:11:52.280 --> 00:11:59.280]  宣導會和他的創辦人分不開
[00:11:59.280 --> 00:12:02.280]  Albert Benjamin Simpson
[00:12:02.280 --> 00:12:07.280]  又是中文很偶然巧合的翻譯
[00:12:07.280 --> 00:12:10.280]  翻譯成宣信博士
[00:12:10.280 --> 00:12:13.280]  宣信牧師創立宣導會
[00:12:13.280 --> 00:12:15.280]  也是姓孫的
[00:12:15.280 --> 00:12:18.280]  完全是巧合
[00:12:18.280 --> 00:12:22.280]  宣信牧師是誰?
[00:12:22.280 --> 00:12:25.280]  為什麼他會開始宣導會?
[00:12:25.280 --> 00:12:30.280]  因為他生於19世紀143年
[00:12:30.280 --> 00:12:36.280]  20世紀初1919年就回天賦樹
[00:12:36.280 --> 00:12:40.280]  距離現在100年不止
[00:12:40.280 --> 00:12:42.280]  如果這樣計算
[00:12:42.280 --> 00:12:45.280]  也有150年或以上
[00:12:45.280 --> 00:12:48.280]  這是很小的歷史
[00:12:48.280 --> 00:12:50.280]  不是你看得到
[00:12:50.280 --> 00:12:53.280]  提醒我不要說錯
[00:12:53.280 --> 00:13:00.280]  宣信牧師是生長在加拿大的東岸
[00:13:00.280 --> 00:13:05.280]  所以離開了歐洲、英國
[00:13:05.280 --> 00:13:08.280]  加拿大是一個移民的國家
[00:13:08.280 --> 00:13:11.280]  開始如是,今天也如是
[00:13:11.280 --> 00:13:16.280]  他在PEI,Prince Edward Island
[00:13:16.280 --> 00:13:19.280]  你不熟悉加拿大就不知道在哪裡
[00:13:19.280 --> 00:13:22.280]  我們只認識多倫多和溫哥華
[00:13:22.280 --> 00:13:24.280]  加拿大很大
[00:13:24.280 --> 00:13:27.280]  還有東岸吃龍蝦的地方
[00:13:27.280 --> 00:13:35.280]  1843年出生在一個虔誠長老會的牧師家庭
[00:13:35.280 --> 00:13:40.280]  他從小在教會洗禮成長
[00:13:40.280 --> 00:13:44.280]  到1865年
[00:13:44.280 --> 00:13:47.280]  你減一減,20多歲
[00:13:47.280 --> 00:13:56.280]  他來了多倫多大學的神學院
[00:13:56.280 --> 00:14:00.280]  多倫多大學有六間神學院
[00:14:00.280 --> 00:14:04.280]  這間是長老會的神學院
[00:14:04.280 --> 00:14:13.280]  畢業後在安大略省的哈姆頓
[00:14:13.280 --> 00:14:16.280]  今天是McMaster大學
[00:14:16.280 --> 00:14:22.280]  在那裡成為長老會的牧師
[00:14:22.280 --> 00:14:29.280]  很快他被邀請到美國Kentucky
[00:14:29.280 --> 00:14:34.280]  一個我們不熟悉的州份
[00:14:34.280 --> 00:14:38.280]  你能否說出他在美國的東南西北
[00:14:38.280 --> 00:14:41.280]  說不出,不認識
[00:14:41.280 --> 00:14:43.280]  所以不是很出名的地方
[00:14:43.280 --> 00:14:48.280]  但到了1880年
[00:14:48.280 --> 00:15:04.280]  紐約市的長老會
[00:15:04.280 --> 00:15:15.280]  邀請這位還不夠40歲的37歲的牧師
[00:15:15.280 --> 00:15:21.280]  主持在美國最大的城市
[00:15:21.280 --> 00:15:24.280]  通渠大道
[00:15:24.280 --> 00:15:29.280]  去曼哈頓就能看到長老會的邀請
[00:15:29.280 --> 00:15:31.280]  不過做得很短
[00:15:31.280 --> 00:15:33.280]  一年也不夠
[00:15:33.280 --> 00:15:35.280]  一年就離開了
[00:15:35.280 --> 00:15:37.280]  發生了甚麼事呢?
[00:15:37.280 --> 00:15:40.280]  當然發生的不止一件事
[00:15:40.280 --> 00:15:45.280]  有文獻記錄寫得出來
[00:15:45.280 --> 00:15:47.280]  大概有些根據
[00:15:47.280 --> 00:15:49.280]  不過如果你問當事人
[00:15:49.280 --> 00:15:51.280]  可能也有不同的說法
[00:15:51.280 --> 00:15:55.280]  一個最正面的說法
[00:15:55.280 --> 00:15:57.280]  就是說當年
[00:15:57.280 --> 00:16:03.280]  孫瑞牧師很有負擔傳福音
[00:16:03.280 --> 00:16:15.280]  紐約是一個偷渡進入美國的上岸的地方
[00:16:15.280 --> 00:16:18.280]  你可不可以不是三藩市呢?
[00:16:18.280 --> 00:16:19.280]  不是
[00:16:19.280 --> 00:16:23.280]  太平洋那邊不是偷渡
[00:16:23.280 --> 00:16:24.280]  那些是賣豬仔的
[00:16:24.280 --> 00:16:25.280]  懂不懂分辨?
[00:16:25.280 --> 00:16:26.280]  甚麼是賣豬仔?
[00:16:26.280 --> 00:16:27.280]  甚麼是偷渡?
[00:16:27.280 --> 00:16:29.280]  偷渡的那些真是一隻隻船
[00:16:29.280 --> 00:16:30.280]  從哪裏來的呢?
[00:16:30.280 --> 00:16:33.280]  在歐洲
[00:16:33.280 --> 00:16:36.280]  所以在非洲
[00:16:36.280 --> 00:16:39.280]  在這些其他地方要來美國
[00:16:39.280 --> 00:16:45.280]  他們多數會在紐約的碼頭上岸
[00:16:45.280 --> 00:16:48.280]  Simpson牧師很有心
[00:16:48.280 --> 00:16:54.280]  就去到碼頭找到這些偷渡
[00:16:54.280 --> 00:16:56.280]  如何生活的這些人
[00:16:56.280 --> 00:16:58.280]  做苦力
[00:16:58.280 --> 00:17:00.280]  我們今天叫Gooley
[00:17:00.280 --> 00:17:02.280]  其實是英文的音譯
[00:17:02.280 --> 00:17:04.280]  懂不懂分辨?
[00:17:04.280 --> 00:17:05.280]  不懂
[00:17:05.280 --> 00:17:17.280]  我們接觸其實不是要去到很遠的海外宣教
[00:17:17.280 --> 00:17:23.280]  其實海外的人來到我們的門口
[00:17:23.280 --> 00:17:31.280]  這個是當年1880年紐約的情況
[00:17:31.280 --> 00:17:34.280]  其實和今天香港很相似
[00:17:34.280 --> 00:17:37.280]  今天我們坐在這裏
[00:17:37.280 --> 00:17:40.280]  每天單程證多少?
[00:17:40.280 --> 00:17:43.280]  25年你乘一乘條數
[00:17:43.280 --> 00:17:44.280]  200萬人的了
[00:17:44.280 --> 00:17:46.280]  來了的了
[00:17:46.280 --> 00:17:48.280]  不計那些優才專才
[00:17:48.280 --> 00:17:49.280]  哎呀
[00:17:49.280 --> 00:17:50.280]  我們就叫
[00:17:50.280 --> 00:17:52.280]  Simpson牧師不叫
[00:17:52.280 --> 00:17:54.280]  他去傳福音
[00:17:54.280 --> 00:17:56.280]  很多人信主
[00:17:56.280 --> 00:17:58.280]  但痛苦的就是
[00:17:58.280 --> 00:18:04.280]  他帶不到這班碼頭偷渡入境的工人
[00:18:04.280 --> 00:18:11.280]  去到十三街的長老會聚會
[00:18:11.280 --> 00:18:15.280]  你試想像下那個差距
[00:18:15.280 --> 00:18:17.280]  文化的差距
[00:18:17.280 --> 00:18:18.280]  不止
[00:18:18.280 --> 00:18:19.280]  你偷渡的嗎?
[00:18:19.280 --> 00:18:20.280]  你信了耶穌嗎?
[00:18:20.280 --> 00:18:24.280]  你要洗禮才去自首?
[00:18:24.280 --> 00:18:25.280]  是呀
[00:18:25.280 --> 00:18:26.280]  英國的團契
[00:18:26.280 --> 00:18:30.280]  華人團契就出現這樣的爭論
[00:18:30.280 --> 00:18:32.280]  我自首完之後
[00:18:32.280 --> 00:18:34.280]  我還要洗禮
[00:18:34.280 --> 00:18:35.280]  不用洗了
[00:18:35.280 --> 00:18:37.280]  遞解出境
[00:18:37.280 --> 00:18:40.280]  這個自首還是洗禮
[00:18:40.280 --> 00:18:44.280]  都沒有一定的答案
[00:18:44.280 --> 00:18:47.280]  所以一個說法
[00:18:47.280 --> 00:18:52.280]  孫瑞牧師辭職離開長老會
[00:18:52.280 --> 00:18:59.280]  專心投入當時的福音事供
[00:18:59.280 --> 00:19:03.280]  他第一次召集弟兄姊妹
[00:19:03.280 --> 00:19:07.280]  分享這個意象的聚會
[00:19:07.280 --> 00:19:09.280]  根據文獻的記載
[00:19:09.280 --> 00:19:12.280]  七個人出席
[00:19:12.280 --> 00:19:15.280]  孫道會是這樣開始的
[00:19:15.280 --> 00:19:17.280]  七個人開始
[00:19:17.280 --> 00:19:20.280]  當然有另外的說法
[00:19:20.280 --> 00:19:24.280]  我不詳細分析誰對誰錯
[00:19:24.280 --> 00:19:28.280]  因為當時也是十九世紀末
[00:19:28.280 --> 00:19:32.280]  第一次的靈因運動
[00:19:32.280 --> 00:19:36.280]  影響北美的教會
[00:19:36.280 --> 00:19:39.280]  所以孫瑞牧師都沒有例外
[00:19:39.280 --> 00:19:41.280]  在他的經歷
[00:19:41.280 --> 00:19:43.280]  他的接觸
[00:19:43.280 --> 00:19:46.280]  在他後來離開長老會之後
[00:19:46.280 --> 00:19:48.280]  他不單成立孫道會
[00:19:48.280 --> 00:19:53.280]  他還在紐約成立了一個聚會點
[00:19:53.280 --> 00:19:57.280]  從名稱我們就明白
[00:19:57.280 --> 00:20:00.280]  其實他也是從我們今天叫做
[00:20:00.280 --> 00:20:02.280]  靈因運動的第一波
[00:20:02.280 --> 00:20:07.280]  裡面出來的其中一個傳道同工
[00:20:07.280 --> 00:20:10.280]  他叫那個聚會點Tabernacle
[00:20:10.280 --> 00:20:12.280]  今天如果你在英國
[00:20:12.280 --> 00:20:14.280]  在城市的市中心
[00:20:14.280 --> 00:20:16.280]  你都可能會見到
[00:20:16.280 --> 00:20:19.280]  這樣的教會的名字
[00:20:19.280 --> 00:20:22.280]  這個反映的是十九世紀末
[00:20:22.280 --> 00:20:24.280]  二十世紀初
[00:20:24.280 --> 00:20:26.280]  靈因運動第一波
[00:20:26.280 --> 00:20:29.280]  留下的一些痕跡
[00:20:29.280 --> 00:20:32.280]  所以有另一個說法
[00:20:32.280 --> 00:20:36.280]  孫瑞牧師有重生得救的經歷
[00:20:36.280 --> 00:20:40.280]  他接受水禮
[00:20:40.280 --> 00:20:44.280]  這個在長老會的傳統神學
[00:20:44.280 --> 00:20:46.280]  叫做重洗
[00:20:46.280 --> 00:20:50.280]  你去神學院讀書
[00:20:50.280 --> 00:20:52.280]  讀教會歷史
[00:20:52.280 --> 00:20:55.280]  你就明白那個誓不兩立的情況
[00:20:55.280 --> 00:20:58.280]  因此孫瑞牧師
[00:20:58.280 --> 00:21:00.280]  不是我們的孫牧師
[00:21:00.280 --> 00:21:03.280]  就要離開長老會
[00:21:03.280 --> 00:21:09.280]  這是另一個可能同時發生的事件
[00:21:09.280 --> 00:21:13.280]  孫瑞牧師離開了長老會之後
[00:21:13.280 --> 00:21:21.280]  他的福音工作朝著兩個方向發展
[00:21:21.280 --> 00:21:24.280]  一個是The Christian Alliance
[00:21:24.280 --> 00:21:29.280]  第二個是The Evangelical Missionary Alliance
[00:21:29.280 --> 00:21:33.280]  都是在1887年成立
[00:21:33.280 --> 00:21:41.280]  然後兩個運動的結盟
[00:21:41.280 --> 00:21:47.280]  再成為Christian and Missionary Alliance
[00:21:47.280 --> 00:21:49.280]  就是宣導會正式的名字
[00:21:49.280 --> 00:21:53.280]  都是在1997年發生
[00:21:53.280 --> 00:21:55.280]  這是很短的時間
[00:21:55.280 --> 00:21:57.280]  有什麼分別呢?
[00:21:57.280 --> 00:21:59.280]  Christian Alliance和
[00:21:59.280 --> 00:22:02.280]  Evangelical Missionary Alliance的分別
[00:22:02.280 --> 00:22:04.280]  是Missionary這個字
[00:22:04.280 --> 00:22:06.280]  一個是海外宣教
[00:22:06.280 --> 00:22:10.280]  一個是本地的福音工作
[00:22:10.280 --> 00:22:11.280]  分得到嗎?
[00:22:11.280 --> 00:22:14.280]  所以在紐約市做的
[00:22:14.280 --> 00:22:16.280]  無論什麼的福音工作
[00:22:16.280 --> 00:22:20.280]  這是聯合所有的基督徒一起去做
[00:22:20.280 --> 00:22:24.280]  這是孫瑞牧師的意象
[00:22:24.280 --> 00:22:26.280]  但是他沒有忘記
[00:22:26.280 --> 00:22:28.280]  從頭一天開始
[00:22:28.280 --> 00:22:32.280]  海外的宣教
[00:22:32.280 --> 00:22:37.280]  美國的信徒
[00:22:37.280 --> 00:22:42.280]  美國一個很普通的家庭
[00:22:42.280 --> 00:22:46.280]  下一次我們會提到何爾斯教士
[00:22:46.280 --> 00:22:48.280]  我們不能否認
[00:22:48.280 --> 00:22:53.280]  政府就在說八國聯軍
[00:22:53.280 --> 00:22:55.280]  在說火燒圓明園
[00:22:55.280 --> 00:22:59.280]  在說很多國寶流落到海外
[00:22:59.280 --> 00:23:01.280]  有各地賠款
[00:23:01.280 --> 00:23:04.280]  但是在民間
[00:23:04.280 --> 00:23:06.280]  特別在教會當中
[00:23:06.280 --> 00:23:11.280]  對宣教的熱誠
[00:23:11.280 --> 00:23:14.280]  是無可置疑的一個事實
[00:23:14.280 --> 00:23:19.280]  這也是在孫瑞牧師的生平當中
[00:23:19.280 --> 00:23:22.280]  我們很清楚見得到
[00:23:22.280 --> 00:23:25.280]  所以宣道會
[00:23:25.280 --> 00:23:27.280]  沒有叫宣教會
[00:23:27.280 --> 00:23:29.280]  不只是宣教會
[00:23:29.280 --> 00:23:31.280]  也不是報道會
[00:23:31.280 --> 00:23:34.280]  只是本地的福音工作
[00:23:34.280 --> 00:23:37.280]  所以宣道會這個翻譯
[00:23:37.280 --> 00:23:39.280]  我覺得非常貼切
[00:23:39.280 --> 00:23:41.280]  誰翻譯的就不知道了
[00:23:41.280 --> 00:23:44.280]  現在不知道區聯會
[00:23:44.280 --> 00:23:46.280]  還是應該再早一點
[00:23:46.280 --> 00:23:49.280]  九龍塘中華宣道會
[00:23:49.280 --> 00:23:52.280]  有沒有歷史文獻
[00:23:52.280 --> 00:23:55.280]  其實應該是在中國內地
[00:23:55.280 --> 00:23:57.280]  那就更加早
[00:23:57.280 --> 00:24:04.280]  其實是嘗試將兩個焦點
[00:24:04.280 --> 00:24:09.280]  融為貫通
[00:24:09.280 --> 00:24:12.280]  成為宣道會
[00:24:12.280 --> 00:24:17.280]  所以從頭一天到今天
[00:24:17.280 --> 00:24:20.280]  他們或我們
[00:24:20.280 --> 00:24:21.280]  我經常說他們
[00:24:21.280 --> 00:24:26.280]  因為美國宣道會
[00:24:26.280 --> 00:24:31.280]  在本地教會的數目
[00:24:31.280 --> 00:24:40.280]  從來追不上海外宣教會的數目
[00:24:40.280 --> 00:24:45.280]  宣道會大家在沙宣都知道了
[00:24:45.280 --> 00:24:47.280]  公私化都談了多久
[00:24:47.280 --> 00:24:49.280]  很民主的
[00:24:49.280 --> 00:24:52.280]  不是主教一說我們就做
[00:24:52.280 --> 00:24:54.280]  沒有的我們沒有主教
[00:24:54.280 --> 00:24:56.280]  以後區聯會還要
[00:24:56.280 --> 00:25:00.280]  不用簽名就賣掉我們的物業
[00:25:00.280 --> 00:25:06.280]  這個是宣道會很鼓勵教會自立
[00:25:06.280 --> 00:25:12.280]  不是依靠中央來管理
[00:25:12.280 --> 00:25:15.280]  完全不是這樣
[00:25:15.280 --> 00:25:18.280]  這個精神其實也是
[00:25:18.280 --> 00:25:25.280]  開始就在海外宣教這件事上
[00:25:25.280 --> 00:25:28.280]  表現得非常清楚
[00:25:28.280 --> 00:25:32.280]  你上美國宣道會的網站看一看
[00:25:32.280 --> 00:25:38.280]  很少教會特別中派的網頁
[00:25:38.280 --> 00:25:41.280]  在頭一版他會問你
[00:25:41.280 --> 00:25:47.280]  你想做傳道牧師還是宣教士
[00:25:47.280 --> 00:25:49.280]  好像打電話一樣
[00:25:49.280 --> 00:25:51.280]  做傳道牧師的按一字
[00:25:51.280 --> 00:25:53.280]  做宣教士的按二字
[00:25:53.280 --> 00:25:55.280]  一開始就問了
[00:25:55.280 --> 00:25:58.280]  這是很重要
[00:25:58.280 --> 00:26:02.280]  你是Christian Alliance還是Missionary Alliance
[00:26:02.280 --> 00:26:09.280]  兩個焦點在宣道會的歷史上是一樣
[00:26:09.280 --> 00:26:15.280]  If not more海外的宣教工作
[00:26:15.280 --> 00:26:21.280]  我們在歷史上看到上帝的感動
