
[00:00:00.000 --> 00:00:04.000]  這套電影的名字叫《矛盾》(End of Spear)
[00:07:19.000 --> 00:07:22.000]  很多人都不明白
[00:07:22.000 --> 00:07:24.000]  就像這些土人都不明白一樣
[00:07:24.000 --> 00:07:29.000]  這五個年青人手持手槍
[00:07:29.000 --> 00:07:33.000]  他們大可以用手槍自衛
[00:07:33.000 --> 00:07:35.000]  但沒有一個人這樣做
[00:07:35.000 --> 00:07:37.000]  為什麼?
[00:07:37.000 --> 00:07:40.000]  就像我們剛才在片中看到一樣
[00:07:40.000 --> 00:07:43.000]  當這次要去這個地方的時候
[00:07:43.000 --> 00:07:45.000]  兒子問他一個問題
[00:07:45.000 --> 00:07:46.000]  他爸爸
[00:07:46.000 --> 00:07:49.000]  當土人要傷害你
[00:07:49.000 --> 00:07:52.000]  當你發覺你的生命有危險的時候
[00:07:52.000 --> 00:07:56.000]  你會不會用你的槍去自衛?
[00:07:56.000 --> 00:08:00.000]  他爸爸說不會
[00:08:00.000 --> 00:08:03.000]  兒子問為什麼?
[00:08:03.000 --> 00:08:07.000]  他說因為我們已經預備好見我們的上帝
[00:08:07.000 --> 00:08:12.000]  而這群人還沒預備好
[00:08:12.000 --> 00:08:14.000]  不少人都會問
[00:08:14.000 --> 00:08:17.000]  為什麼他們要這樣犧牲?
[00:08:17.000 --> 00:08:19.000]  為了這群還沒開化
[00:08:19.000 --> 00:08:20.000]  食人族
[00:08:20.000 --> 00:08:21.000]  土番
[00:08:21.000 --> 00:08:23.000]  彼此廝殺的
[00:08:23.000 --> 00:08:26.000]  可以犧牲他們五個人的生命
[00:08:26.000 --> 00:08:28.000]  究竟是為了什麼?
[00:08:28.000 --> 00:08:31.000]  是因為耶穌基督
[00:08:31.000 --> 00:08:35.000]  我想到另外一個故事
[00:08:35.000 --> 00:08:39.000]  在四世紀的時候
[00:08:39.000 --> 00:08:45.000]  當時羅馬很流行的一個表演
[00:08:45.000 --> 00:08:48.000]  Gadiata
[00:08:48.000 --> 00:08:52.000]  那是武士比賽
[00:08:52.000 --> 00:08:54.000]  當兩個武士比賽的時候
[00:08:54.000 --> 00:08:57.000]  要一個死才算結束
[00:08:57.000 --> 00:09:00.000]  當時兩個武士在比賽
[00:09:00.000 --> 00:09:02.000]  一個傳教士
[00:09:02.000 --> 00:09:06.000]  他本來在鄉村裡做傳道
[00:09:06.000 --> 00:09:10.000]  但是教會派了他去羅馬的地方做傳道
[00:09:10.000 --> 00:09:13.000]  他看到很多人在排隊
[00:09:13.000 --> 00:09:14.000]  他不知道在做什麼
[00:09:14.000 --> 00:09:15.000]  他就跑去
[00:09:15.000 --> 00:09:18.000]  進去後發現原來是一些廝殺的場面
[00:09:18.000 --> 00:09:20.000]  他就覺得很奇怪
[00:09:20.000 --> 00:09:23.000]  為什麼皇帝幾年之間
[00:09:23.000 --> 00:09:26.000]  會恭賀一個這樣殺人的場面?
[00:09:26.000 --> 00:09:30.000]  他不明白為什麼當一個人被殺死
[00:09:30.000 --> 00:09:32.000]  血塘在血泊裡
[00:09:32.000 --> 00:09:33.000]  那些人會拍手掌
[00:09:33.000 --> 00:09:34.000]  他不明白
[00:09:34.000 --> 00:09:37.000]  當第二場再開始的時候
[00:09:37.000 --> 00:09:40.000]  他忍不住就跑到裡面
[00:09:40.000 --> 00:09:41.000]  推開這個推開那個
[00:09:41.000 --> 00:09:43.000]  不讓他廝殺
[00:09:43.000 --> 00:09:46.000]  他說我奉耶穌基督的名你們不要廝殺
[00:09:46.000 --> 00:09:49.000]  當時那些人看到一個小丑走進去
[00:09:49.000 --> 00:09:51.000]  穿著一件穿道袍
[00:09:51.000 --> 00:09:53.000]  本來好像很好笑
[00:09:53.000 --> 00:09:54.000]  就在那裡很好笑
[00:09:54.000 --> 00:09:56.000]  漸漸覺得他在阻礙地球
[00:09:56.000 --> 00:09:58.000]  大聲的說殺他!殺他!
[00:09:58.000 --> 00:09:59.000]  然後沒多久
[00:09:59.000 --> 00:10:03.000]  其中一個勇士就一刀插進去傳教士
[00:10:03.000 --> 00:10:06.000]  當他插在他胸口
[00:10:06.000 --> 00:10:08.000]  血湊出來的時候
[00:10:08.000 --> 00:10:09.000]  當他要掉在地上的時候
[00:10:09.000 --> 00:10:11.000]  他就用最後一口氣大聲說
[00:10:11.000 --> 00:10:15.000]  我奉耶穌基督的名命令你們停止廝殺
[00:10:17.000 --> 00:10:19.000]  死了一地
[00:10:19.000 --> 00:10:20.000]  死了
[00:10:20.000 --> 00:10:22.000]  突然之間
[00:10:22.000 --> 00:10:24.000]  全場的靜了
[00:10:24.000 --> 00:10:28.000]  一個一個的離開
[00:10:28.000 --> 00:10:32.000]  在羅馬歷史裡面
[00:10:32.000 --> 00:10:35.000]  這一場是最後一場
[00:10:35.000 --> 00:10:38.000]  在Colosseum裡面的決鬥
[00:10:38.000 --> 00:10:40.000]  自此之後
[00:10:40.000 --> 00:10:42.000]  就再無了
[00:10:42.000 --> 00:10:45.000]  因為一個人的犧牲
[00:10:46.000 --> 00:10:52.000]  拯救了千千萬萬將要臨死的勇士
[00:10:52.000 --> 00:10:57.000]  或者我們會問人算什麼
[00:10:57.000 --> 00:10:59.000]  要耶穌基督神的兒子
[00:10:59.000 --> 00:11:03.000]  擔在十字架裡面為我們犧牲
[00:11:03.000 --> 00:11:09.000]  希伯來書是一個很有趣的一本書
[00:11:09.000 --> 00:11:12.000]  希伯來書是寫在公元後70年
[00:11:12.000 --> 00:11:14.000]  在猶太人的歷史裡面
[00:11:14.000 --> 00:11:16.000]  70年是最黑暗的一年
[00:11:16.000 --> 00:11:18.000]  是沒辦法可以抹開
[00:11:18.000 --> 00:11:20.000]  在歷史裡面最黑暗的一頁
[00:11:20.000 --> 00:11:22.000]  69年的時候
[00:11:22.000 --> 00:11:26.000]  提多將軍羅馬帶著羅馬的大兵
[00:11:26.000 --> 00:11:28.000]  圍困著整個耶路撒冷
[00:11:28.000 --> 00:11:30.000]  因為耶路撒冷的猶太人要造反
[00:11:30.000 --> 00:11:33.000]  所以羅馬就帶著大軍
[00:11:33.000 --> 00:11:36.000]  圍繫著整個耶路撒冷城
[00:11:36.000 --> 00:11:39.000]  在這一場戰役裡面有60萬的猶太人
[00:11:39.000 --> 00:11:41.000]  被刺死
[00:11:42.000 --> 00:11:46.000]  接著有殘餘的分子就走了
[00:11:46.000 --> 00:11:50.000]  其中一個是帶你去南方的地方
[00:11:50.000 --> 00:11:52.000]  叫做密沙達的一個堡壘
[00:11:52.000 --> 00:11:55.000]  密沙達就是希律大帝的行宮
[00:11:55.000 --> 00:11:57.000]  是形勢非常險要
[00:11:57.000 --> 00:11:59.000]  當時大概有1000個的戰士
[00:11:59.000 --> 00:12:01.000]  走到去這個密沙達的地方
[00:12:01.000 --> 00:12:03.000]  有糧有水
[00:12:03.000 --> 00:12:05.000]  當時羅馬的將軍
[00:12:05.000 --> 00:12:07.000]  重重圍困著整個密沙達
[00:12:07.000 --> 00:12:09.000]  但是他們不敢進攻
[00:12:09.000 --> 00:12:11.000]  因為太過危險
[00:12:11.000 --> 00:12:14.000]  羅馬的將軍想到一個絕招
[00:12:14.000 --> 00:12:16.000]  就是逼猶太人的奴隸
[00:12:16.000 --> 00:12:18.000]  猶太人捉到的俘虜
[00:12:18.000 --> 00:12:23.000]  就抬著泥一塊一塊的填高
[00:12:23.000 --> 00:12:25.000]  直到填到最高的時候
[00:12:25.000 --> 00:12:28.000]  讓羅馬人可以攻入這個城
[00:12:28.000 --> 00:12:31.000]  攻入這個寨
[00:12:31.000 --> 00:12:34.000]  當守住的猶太人
[00:12:34.000 --> 00:12:37.000]  見到是自己的同胞
[00:12:37.000 --> 00:12:40.000]  他們不敢開火
[00:12:40.000 --> 00:12:42.000]  到了最後
[00:12:42.000 --> 00:12:46.000]  由這些羅馬人
[00:12:46.000 --> 00:12:48.000]  攻入這個城堡
[00:12:48.000 --> 00:12:51.000]  就發生了一件奇事
[00:12:51.000 --> 00:12:54.000]  沒有任何的抵抗
[00:12:54.000 --> 00:12:57.000]  進去的時候
[00:12:57.000 --> 00:13:02.000]  發覺有大概1000個屍體躺在那裡
[00:13:02.000 --> 00:13:07.000]  因為前一晚是愚節
[00:13:07.000 --> 00:13:11.000]  這群猶太人
[00:13:11.000 --> 00:13:13.000]  守最後一次的愚節
[00:13:13.000 --> 00:13:16.000]  然後全部自殺死了
[00:13:16.000 --> 00:13:19.000]  有一個猶太的詩人
[00:13:19.000 --> 00:13:21.000]  鍾世喜叫做Spiegel
[00:13:21.000 --> 00:13:23.000]  寫了一首詩
[00:13:23.000 --> 00:13:25.000]  叫做The Final Trial
[00:13:25.000 --> 00:13:28.000]  是講述一個媽媽
[00:13:28.000 --> 00:13:30.000]  帶著她七個兒子
[00:13:30.000 --> 00:13:32.000]  在密沙達裡面
[00:13:32.000 --> 00:13:35.000]  那一晚守完愚節的時候
[00:13:35.000 --> 00:13:37.000]  就用她的刀
[00:13:37.000 --> 00:13:41.000]  將她七個兒子全部斬死
[00:13:41.000 --> 00:13:43.000]  然後自殺身亡
[00:13:43.000 --> 00:13:46.000]  Spiegel在她的首詩裡說
[00:13:46.000 --> 00:13:49.000]  他們所獻上的血
[00:13:49.000 --> 00:13:55.000]  比阿伯拉罕獻耳朵來得更光明
[00:13:55.000 --> 00:14:00.000]  這就是希伯來書寫的時候的背景
[00:14:00.000 --> 00:14:03.000]  今天如果你有去以色列旅行
[00:14:03.000 --> 00:14:05.000]  很多人都會去過密沙達的地方
[00:14:05.000 --> 00:14:08.000]  你會看到有很多年輕的以色列士兵
[00:14:08.000 --> 00:14:10.000]  每逢入伍的時候
[00:14:10.000 --> 00:14:12.000]  就一定要去到密沙達裡面
[00:14:12.000 --> 00:14:15.000]  向這群猶太人致敬
[00:14:15.000 --> 00:14:19.000]  國家沒了
[00:14:19.000 --> 00:14:22.000]  民族失散
[00:14:22.000 --> 00:14:24.000]  前途如何
[00:14:24.000 --> 00:14:26.000]  很多人在這裡憂慮
[00:14:26.000 --> 00:14:29.000]  特別是基督徒更加憂慮
[00:14:29.000 --> 00:14:31.000]  在一個最危險的時期
[00:14:31.000 --> 00:14:33.000]  在一個最關鍵性的時期
[00:14:33.000 --> 00:14:37.000]  在猶太人歷史裡最黑暗的一頁
[00:14:37.000 --> 00:14:42.000]  希伯來書的作者就寫信
[00:14:42.000 --> 00:14:44.000]  跟他們說
[00:14:44.000 --> 00:14:46.000]  盼望在哪裡
[00:14:46.000 --> 00:14:49.000]  人生的價值在哪裡
[00:14:49.000 --> 00:14:51.000]  前途在哪裡
[00:14:51.000 --> 00:14:53.000]  在某一方面來說
[00:14:53.000 --> 00:14:57.000]  可能我們今天所處的環境
[00:14:57.000 --> 00:15:00.000]  雖然未必像猶太人當時所處的榮耕這麼惡劣
[00:15:00.000 --> 00:15:03.000]  但我們都多多少少知道
[00:15:03.000 --> 00:15:05.000]  2016年是一個很奇怪的一年
[00:15:05.000 --> 00:15:08.000]  無論是英國的脫歐
[00:15:08.000 --> 00:15:10.000]  或者是美國特朗普的選舉
[00:15:10.000 --> 00:15:12.000]  或者是香港今天所發生的事
[00:15:12.000 --> 00:15:15.000]  很多人都心底裡前途在哪裡
[00:15:15.000 --> 00:15:20.000]  我們的未來在哪裡
[00:15:20.000 --> 00:15:25.000]  希伯來書就是針對這個問題去寫
[00:15:25.000 --> 00:15:28.000]  所以希伯來書裡面有兩個很大的特點
[00:15:28.000 --> 00:15:31.000]  從一個文字的結構
[00:15:31.000 --> 00:15:32.000]  文章的結構
[00:15:32.000 --> 00:15:34.000]  希伯來書有兩個很大的特點
[00:15:34.000 --> 00:15:35.000]  第一個特點
[00:15:35.000 --> 00:15:38.000]  它有很多的希臘文的文化
[00:15:38.000 --> 00:15:40.000]  叫Hortatory Subjunctive Mood
[00:15:40.000 --> 00:15:42.000]  什麼叫Hortatory Subjunctive Mood呢
[00:15:42.000 --> 00:15:44.000]  或者我們可以這樣說
[00:15:44.000 --> 00:15:46.000]  在文化裡面有些叫命令
[00:15:46.000 --> 00:15:48.000]  命令出去
[00:15:48.000 --> 00:15:49.000]  睡覺
[00:15:49.000 --> 00:15:50.000]  醒了
[00:15:50.000 --> 00:15:51.000]  不要睡覺
[00:15:51.000 --> 00:15:52.000]  這些是命令
[00:15:52.000 --> 00:15:53.000]  另外一些就是邀請
[00:15:53.000 --> 00:15:55.000]  請你不要睡覺
[00:15:55.000 --> 00:15:57.000]  你聽到不要睡覺
[00:15:57.000 --> 00:15:59.000]  請你出去
[00:15:59.000 --> 00:16:01.000]  這些就是Request
[00:16:01.000 --> 00:16:04.000]  在兩個中間就是用Hortatory Subjunctive Mood
[00:16:04.000 --> 00:16:09.000]  它是有這個命令的勢
[00:16:09.000 --> 00:16:12.000]  但是有邀請的味道在裡面
[00:16:12.000 --> 00:16:14.000]  所以中文譯字
[00:16:14.000 --> 00:16:17.000]  最好如果讓我譯字用中文
[00:16:17.000 --> 00:16:19.000]  同志們讓我們一起去吧
[00:16:19.000 --> 00:16:22.000]  這個就是Hortatory Subjunctive Mood
[00:16:22.000 --> 00:16:25.000]  所以中文聖經譯的時候
[00:16:25.000 --> 00:16:27.000]  讓我們
[00:16:27.000 --> 00:16:30.000]  就是用這個Hortatory Subjunctive Mood
[00:16:30.000 --> 00:16:31.000]  在第二章的時候
[00:16:31.000 --> 00:16:32.000]  一開始
[00:16:32.000 --> 00:16:33.000]  第一節到第四節
[00:16:33.000 --> 00:16:35.000]  就是用這個詞句
[00:16:35.000 --> 00:16:38.000]  它說讓我們鄭重聽道
[00:16:38.000 --> 00:16:39.000]  弟兄們
[00:16:39.000 --> 00:16:40.000]  同志們
[00:16:40.000 --> 00:16:42.000]  讓我們鄭重聽道
[00:16:42.000 --> 00:16:43.000]  不要睡覺
[00:16:43.000 --> 00:16:44.000]  醒了
[00:16:44.000 --> 00:16:46.000]  免得我們隨流飄去
[00:16:46.000 --> 00:16:48.000]  隨流飄去是一個很有趣的希臘文字
[00:16:48.000 --> 00:16:50.000]  是一個航海的術語
[00:16:50.000 --> 00:16:52.000]  就好像你開船
[00:16:52.000 --> 00:16:54.000]  那艘船乘風破浪
[00:16:54.000 --> 00:16:56.000]  要進入海灣的時候
[00:16:56.000 --> 00:16:58.000]  領航員就要很小心
[00:16:58.000 --> 00:16:59.000]  因為那時候沒有摩打
[00:16:59.000 --> 00:17:01.000]  是靠風這樣出入的
[00:17:01.000 --> 00:17:02.000]  你如果一不小心
[00:17:02.000 --> 00:17:04.000]  睡著了的時候
[00:17:04.000 --> 00:17:05.000]  那艘船就會失去了
[00:17:05.000 --> 00:17:06.000]  隨流失去
[00:17:06.000 --> 00:17:08.000]  撞到潮汐那裡
[00:17:08.000 --> 00:17:10.000]  希伯來書的作者就告訴你
[00:17:10.000 --> 00:17:11.000]  你要小心
[00:17:11.000 --> 00:17:13.000]  就是用這個Hortatory Subjunctive Mood
[00:17:13.000 --> 00:17:17.000]  你要鄭重聽道
[00:17:17.000 --> 00:17:18.000]  你不要睡著
[00:17:18.000 --> 00:17:19.000]  有些重要的東西
[00:17:19.000 --> 00:17:20.000]  你要明白
[00:17:20.000 --> 00:17:21.000]  這個是第一點
[00:17:21.000 --> 00:17:24.000]  希伯來書的很多這一類的
[00:17:24.000 --> 00:17:26.000]  每一格一章就有一類
[00:17:26.000 --> 00:17:28.000]  每一格一章是讓我們離開道理的開端
[00:17:28.000 --> 00:17:29.000]  讓我們什麼
[00:17:29.000 --> 00:17:32.000]  全部是Hortatory Subjunctive Mood
[00:17:32.000 --> 00:17:33.000]  接著下面
[00:17:33.000 --> 00:17:34.000]  梅花間奏之後
[00:17:34.000 --> 00:17:35.000]  就說耶穌
[00:17:35.000 --> 00:17:37.000]  讓我們要鄭重聽道
[00:17:37.000 --> 00:17:38.000]  就是因為什麼
[00:17:38.000 --> 00:17:40.000]  因為上帝的救恩
[00:17:40.000 --> 00:17:41.000]  因為耶穌基督的救贖
[00:17:41.000 --> 00:17:43.000]  因為耶穌基督比天使更勁
[00:17:43.000 --> 00:17:45.000]  耶穌基督比摩西更勁
[00:17:45.000 --> 00:17:46.000]  耶穌基督是我們的大祭司
[00:17:46.000 --> 00:17:47.000]  耶穌基督一連串
[00:17:47.000 --> 00:17:49.000]  就是告訴你
[00:17:49.000 --> 00:17:51.000]  在一個最惡劣的環境裏面
[00:17:51.000 --> 00:17:53.000]  同時是一個最有希望的時間
[00:17:53.000 --> 00:17:55.000]  用Charles Dickens的
[00:17:55.000 --> 00:17:57.000]  A Tale of Two Cities說
[00:17:57.000 --> 00:17:59.000]  他第一句開始說
[00:17:59.000 --> 00:18:00.000]  這個是最惡劣的時間
[00:18:00.000 --> 00:18:01.000]  也是最好的時間
[00:18:01.000 --> 00:18:04.000]  Is the worst of the time
[00:18:04.000 --> 00:18:06.000]  Is also the best of the time
[00:18:06.000 --> 00:18:08.000]  我相信都是這樣
[00:18:08.000 --> 00:18:10.000]  在今天在香港也是
[00:18:10.000 --> 00:18:11.000]  在世界
[00:18:11.000 --> 00:18:12.000]  看來好像是最黑暗
[00:18:12.000 --> 00:18:13.000]  也可能是最光明
[00:18:13.000 --> 00:18:15.000]  這個這樣的弔詭
[00:18:15.000 --> 00:18:16.000]  就是整個聖經裏面
[00:18:16.000 --> 00:18:18.000]  所給我們一個很重要的鎮
[00:18:18.000 --> 00:18:20.000]  今天
[00:18:20.000 --> 00:18:22.000]  盼望在哪裏呢
[00:18:22.000 --> 00:18:24.000]  希伯來書就告訴你
[00:18:24.000 --> 00:18:26.000]  人算什麽
[00:18:26.000 --> 00:18:28.000]  你竟顧念他
[00:18:28.000 --> 00:18:30.000]  首先我們看看第五節至第八節
[00:18:30.000 --> 00:18:32.000]  我讀回《和合本》的聖經
[00:18:32.000 --> 00:18:34.000]  我們所處的將來的世界
[00:18:34.000 --> 00:18:36.000]  神願會有高級天使管轄
