
[00:00:00.000 --> 00:00:02.000]  各位同學聖誕快樂
[00:01:33.000 --> 00:01:36.000]  也走了
[00:01:36.000 --> 00:01:38.000]  但想不到
[00:01:38.000 --> 00:01:43.000]  我媽媽在聖誕節很樂觀
[00:01:43.000 --> 00:01:48.000]  其實當年我媽媽剛剛做了癌症手術
[00:01:48.000 --> 00:01:52.000]  一個女士自己患癌症
[00:01:52.000 --> 00:01:54.000]  丈夫又離開她
[00:01:54.000 --> 00:01:57.000]  放下她和兩個兒子
[00:01:57.000 --> 00:02:00.000]  我就開始留意我媽媽
[00:02:00.000 --> 00:02:02.000]  每年怎樣過聖誕節
[00:02:02.000 --> 00:02:04.000]  她憑什麼
[00:02:04.000 --> 00:02:06.000]  她沒有抑鬱
[00:02:06.000 --> 00:02:08.000]  還很開心牽著我
[00:02:08.000 --> 00:02:11.000]  去禮拜堂像你們那樣
[00:02:11.000 --> 00:02:13.000]  憑什麼呢
[00:02:13.000 --> 00:02:17.000]  所以今天我選了很短的一節聖經
[00:02:17.000 --> 00:02:20.000]  在《路加福音》2章14節
[00:02:20.000 --> 00:02:22.000]  這節聖經是說
[00:02:22.000 --> 00:02:24.000]  我想很多人都會念
[00:02:24.000 --> 00:02:28.000]  不過很少有時間想25分鐘這麼長
[00:02:28.000 --> 00:02:31.000]  很值得大家去慢慢想想
[00:02:31.000 --> 00:02:33.000]  在教會很多時候
[00:02:33.000 --> 00:02:38.000]  聖經都是將這節聖經做出來
[00:02:38.000 --> 00:02:40.000]  在至高之處
[00:02:40.000 --> 00:02:42.000]  榮耀歸於上帝
[00:02:42.000 --> 00:02:44.000]  在地上平安
[00:02:44.000 --> 00:02:46.000]  是給他喜悅的人
[00:02:46.000 --> 00:02:49.000]  是給上帝喜悅的人
[00:02:49.000 --> 00:02:55.000]  聖誕節就算你沒有聽過很詳細聖經說的話
[00:02:55.000 --> 00:02:58.000]  你都記得有幾個人你認得他
[00:02:58.000 --> 00:03:02.000]  小朋友喜歡扮牧羊人
[00:03:02.000 --> 00:03:04.000]  你以為博士呢
[00:03:04.000 --> 00:03:06.000]  喜歡誰多一點呢
[00:03:06.000 --> 00:03:08.000]  我想很多人喜歡博士多一點
[00:03:08.000 --> 00:03:11.000]  因為你媽叫你記得讀博士
[00:03:11.000 --> 00:03:14.000]  很少你媽叫你做牧羊人
[00:03:14.000 --> 00:03:16.000]  很少
[00:03:16.000 --> 00:03:19.000]  我都不知道有沒有這一行
[00:03:19.000 --> 00:03:21.000]  都不知道
[00:03:21.000 --> 00:03:23.000]  但博士真的很厲害
[00:03:23.000 --> 00:03:27.000]  不過博士其實不是在聖誕節
[00:03:27.000 --> 00:03:29.000]  讀聖經這段話裏
[00:03:29.000 --> 00:03:32.000]  他不是很成功
[00:03:32.000 --> 00:03:36.000]  他只不過帶到耶路撒冷
[00:03:36.000 --> 00:03:39.000]  他就找不到出世的孩子在哪裏
[00:03:39.000 --> 00:03:40.000]  他找不到
[00:03:40.000 --> 00:03:43.000]  大約好像來了香港
[00:03:43.000 --> 00:03:45.000]  但不知道哪一區
[00:03:45.000 --> 00:03:48.000]  他就想到找一個人會教他
[00:03:48.000 --> 00:03:50.000]  就找希倫王
[00:03:50.000 --> 00:03:56.000]  想著這個新來世的聖嬰
[00:03:56.000 --> 00:03:58.000]  既然是一個新生王
[00:03:58.000 --> 00:04:01.000]  找一個皇帝
[00:04:01.000 --> 00:04:03.000]  問一下都應該知道的
[00:04:03.000 --> 00:04:05.000]  皇帝知道皇帝的事
[00:04:05.000 --> 00:04:07.000]  於是他就找皇帝
[00:04:07.000 --> 00:04:10.000]  這個希倫王都很著數
[00:04:10.000 --> 00:04:14.000]  他又有一班人教他的
[00:04:14.000 --> 00:04:17.000]  叫做文士祭司
[00:04:17.000 --> 00:04:20.000]  他有兩個資料都很強
[00:04:20.000 --> 00:04:23.000]  文士祭司就說
[00:04:23.000 --> 00:04:25.000]  尼加書五章二節
[00:04:25.000 --> 00:04:29.000]  其實我想他都有告訴希倫王
[00:04:29.000 --> 00:04:31.000]  這個伯利恆
[00:04:31.000 --> 00:04:33.000]  伊法卡
[00:04:33.000 --> 00:04:35.000]  在猶大是一個小的城
[00:04:35.000 --> 00:04:38.000]  但將來都會有一個去做管
[00:04:38.000 --> 00:04:40.000]  有權的人
[00:04:40.000 --> 00:04:42.000]  會在這裏出來
[00:04:42.000 --> 00:04:44.000]  如果再詳細一點
[00:04:44.000 --> 00:04:46.000]  可能他想了文數記也有說
[00:04:46.000 --> 00:04:49.000]  那個星是出自雅各
[00:04:49.000 --> 00:04:52.000]  以異東為產業
[00:04:52.000 --> 00:04:54.000]  你會想到這些字眼
[00:04:54.000 --> 00:04:56.000]  希倫王一聽完之後都很親切
[00:04:56.000 --> 00:04:58.000]  因為他自己是來自異東
[00:04:58.000 --> 00:05:02.000]  希倫王有兩個資料
[00:05:02.000 --> 00:05:05.000]  肯定肯定是贏博士
[00:05:05.000 --> 00:05:07.000]  他清楚很多
[00:05:07.000 --> 00:05:10.000]  但希倫王知道這些事是怎樣呢
[00:05:10.000 --> 00:05:12.000]  他就叫博士幫我找他
[00:05:12.000 --> 00:05:14.000]  等我日後去探望他
[00:05:14.000 --> 00:05:17.000]  但其實他不是
[00:05:17.000 --> 00:05:20.000]  他心裏很不舒服
[00:05:20.000 --> 00:05:22.000]  我相信你今天會想到什麼不舒服
[00:05:22.000 --> 00:05:24.000]  就是如果人家說
[00:05:24.000 --> 00:05:26.000]  你是一個王不過有一個王
[00:05:26.000 --> 00:05:28.000]  又同時出世
[00:05:28.000 --> 00:05:30.000]  你會想起什麼呢
[00:05:30.000 --> 00:05:32.000]  他會搶你的位置
[00:05:32.000 --> 00:05:34.000]  像你這樣做班長
[00:05:34.000 --> 00:05:36.000]  有個班長就快來了
[00:05:36.000 --> 00:05:38.000]  可能他擔心
[00:05:38.000 --> 00:05:40.000]  我相信我們大人更加多
[00:05:40.000 --> 00:05:42.000]  妒忌你上班
[00:05:42.000 --> 00:05:44.000]  你都很怕有個很厲害的畢業生
[00:05:44.000 --> 00:05:46.000]  你都會上班
[00:05:46.000 --> 00:05:48.000]  可能有一天你怕你的位置沒了
[00:05:48.000 --> 00:05:50.000]  聖誕節很多時候
[00:05:50.000 --> 00:05:52.000]  被人想起
[00:05:52.000 --> 00:05:54.000]  一段這樣的故事
[00:05:54.000 --> 00:05:56.000]  就是耶穌不受歡迎
[00:05:56.000 --> 00:05:58.000]  不過我又經歷過一個很受歡迎的聖誕節
[00:05:58.000 --> 00:06:00.000]  是這個BB仔
[00:06:00.000 --> 00:06:02.000]  後來成為大人
[00:06:02.000 --> 00:06:04.000]  耶穌
[00:06:04.000 --> 00:06:06.000]  他影響這個世界
[00:06:06.000 --> 00:06:08.000]  你信不信一個人
[00:06:08.000 --> 00:06:10.000]  可以影響全世界呢
[00:06:10.000 --> 00:06:12.000]  我見過
[00:06:12.000 --> 00:06:14.000]  為什麼呢
[00:06:14.000 --> 00:06:16.000]  1985年我在紐西蘭
[00:06:16.000 --> 00:06:18.000]  那時候我代表
[00:06:18.000 --> 00:06:20.000]  基督徒聯軍
[00:06:20.000 --> 00:06:22.000]  代表香港去開會
[00:06:22.000 --> 00:06:24.000]  一個世界會議
[00:06:24.000 --> 00:06:26.000]  我想有幾十個國家
[00:06:26.000 --> 00:06:28.000]  我不知道有沒有四十個
[00:06:28.000 --> 00:06:30.000]  在紐西蘭
[00:06:30.000 --> 00:06:32.000]  我們一起唱一首歌
[00:06:32.000 --> 00:06:34.000]  就是平安夜
[00:06:34.000 --> 00:06:36.000]  自己國家語言
[00:06:36.000 --> 00:06:38.000]  一起唱
[00:06:38.000 --> 00:06:40.000]  一起唱
[00:06:40.000 --> 00:06:42.000]  我見到那個場面有人彈結他
[00:06:42.000 --> 00:06:44.000]  你聽到
[00:06:44.000 --> 00:06:46.000]  那些全部都是我不懂的文字
[00:06:46.000 --> 00:06:48.000]  但是他們的音
[00:06:48.000 --> 00:06:50.000]  就是平安夜
[00:06:50.000 --> 00:06:52.000]  你會想一下
[00:06:52.000 --> 00:06:54.000]  耶穌可以令到
[00:06:54.000 --> 00:06:56.000]  全世界不同話的人
[00:06:56.000 --> 00:06:58.000]  竟然一起
[00:06:58.000 --> 00:07:00.000]  唱一首歌
[00:07:00.000 --> 00:07:02.000]  平安夜
[00:07:02.000 --> 00:07:04.000]  很厲害
[00:07:04.000 --> 00:07:06.000]  我想你見不到這個世界
[00:07:06.000 --> 00:07:08.000]  有一個地方
[00:07:08.000 --> 00:07:10.000]  有一個時間有一個人
[00:07:10.000 --> 00:07:12.000]  可以影響後來2000年
[00:07:12.000 --> 00:07:14.000]  這麼多人用他的名字
[00:07:14.000 --> 00:07:16.000]  唱有關他的歌
[00:07:16.000 --> 00:07:18.000]  我想沒有一個歌星
[00:07:18.000 --> 00:07:20.000]  可以流行2000年
[00:07:20.000 --> 00:07:22.000]  我不相信
[00:07:22.000 --> 00:07:24.000]  但真是
[00:07:24.000 --> 00:07:26.000]  他讓我看到一件事
[00:07:26.000 --> 00:07:28.000]  就是這個聖誕節
[00:07:28.000 --> 00:07:30.000]  是很厲害
[00:07:30.000 --> 00:07:32.000]  他影響人
[00:07:32.000 --> 00:07:34.000]  的命運
[00:07:34.000 --> 00:07:36.000]  今天我講這個遺址
[00:07:36.000 --> 00:07:38.000]  又講下另一個人
[00:07:38.000 --> 00:07:40.000]  這個人不到勁
[00:07:40.000 --> 00:07:42.000]  很難得就是約瑟
[00:07:42.000 --> 00:07:44.000]  這個就是耶穌在地上的爸爸
[00:07:44.000 --> 00:07:48.000]  約瑟的資料不是很多
[00:07:48.000 --> 00:07:50.000]  他是一個木匠
[00:07:50.000 --> 00:07:52.000]  後來他獻祭的時候
[00:07:52.000 --> 00:07:54.000]  他獻過
[00:07:54.000 --> 00:07:56.000]  一隻雛鴿
[00:07:56.000 --> 00:07:58.000]  很小的雛鴿
[00:07:58.000 --> 00:08:00.000]  意思就是他不是很有錢
[00:08:00.000 --> 00:08:02.000]  買東西去獻祭
[00:08:02.000 --> 00:08:04.000]  沒什麼資料講過
[00:08:04.000 --> 00:08:06.000]  最強的資料就是
[00:08:06.000 --> 00:08:08.000]  他經常做夢見到東西
[00:08:08.000 --> 00:08:10.000]  我想你上學也經常做夢
[00:08:10.000 --> 00:08:12.000]  你做夢見不到這些
[00:08:12.000 --> 00:08:14.000]  他見到的東西很厲害
[00:08:14.000 --> 00:08:16.000]  他見到
[00:08:16.000 --> 00:08:18.000]  你去娶瑪麗亞
[00:08:18.000 --> 00:08:20.000]  又做夢說
[00:08:20.000 --> 00:08:22.000]  你記得帶你的太太
[00:08:22.000 --> 00:08:24.000]  和這個BB仔
[00:08:24.000 --> 00:08:26.000]  耶穌走
[00:08:26.000 --> 00:08:28.000]  因為會被殺
[00:08:28.000 --> 00:08:30.000]  於是他就走了
[00:08:30.000 --> 00:08:32.000]  睡醒就走了
[00:08:32.000 --> 00:08:34.000]  隔了沒多久
[00:08:34.000 --> 00:08:36.000]  我想一段時間後
[00:08:36.000 --> 00:08:38.000]  又做夢
[00:08:38.000 --> 00:08:40.000]  他夢見希特王死了
[00:08:40.000 --> 00:08:42.000]  你現在可以回去了
[00:08:42.000 --> 00:08:44.000]  如果你發現
[00:08:44.000 --> 00:08:46.000]  你經常做這些夢
[00:08:46.000 --> 00:08:48.000]  經常教你搬去九龍
[00:08:48.000 --> 00:08:50.000]  然後去阿爾山
[00:08:50.000 --> 00:08:52.000]  然後去油麻地
[00:08:54.000 --> 00:08:56.000]  你覺得怎麼解釋呢
[00:08:56.000 --> 00:08:58.000]  但很奇怪
[00:08:58.000 --> 00:09:00.000]  約瑟
[00:09:00.000 --> 00:09:02.000]  次次即刻
[00:09:02.000 --> 00:09:04.000]  第二天就起程
[00:09:04.000 --> 00:09:08.000]  有沒有懷疑做錯夢呢
[00:09:08.000 --> 00:09:10.000]  我想你會問我
[00:09:10.000 --> 00:09:12.000]  但我相信不是
[00:09:12.000 --> 00:09:14.000]  聖經說約瑟是一個
[00:09:14.000 --> 00:09:16.000]  義人
[00:09:16.000 --> 00:09:18.000]  他很重視
[00:09:18.000 --> 00:09:20.000]  上帝叫他做什麼
[00:09:20.000 --> 00:09:22.000]  他知道自己有個身份
[00:09:22.000 --> 00:09:24.000]  其實我很佩服他
[00:09:24.000 --> 00:09:26.000]  老實說
[00:09:26.000 --> 00:09:28.000]  聖經的記載
[00:09:28.000 --> 00:09:30.000]  有些解經家說
[00:09:30.000 --> 00:09:32.000]  約瑟都不是很長命
[00:09:32.000 --> 00:09:34.000]  他可能沒見過
[00:09:34.000 --> 00:09:36.000]  耶穌行的任何神蹟
[00:09:36.000 --> 00:09:40.000]  即是說他可能做的事
[00:09:40.000 --> 00:09:42.000]  後來他看不回
[00:09:42.000 --> 00:09:44.000]  真到什麼地步
[00:09:44.000 --> 00:09:46.000]  他看不到
[00:09:46.000 --> 00:09:48.000]  但是他做了他要做的事
[00:09:48.000 --> 00:09:50.000]  很多時候都提醒我們一件事
[00:09:50.000 --> 00:09:52.000]  你今天
[00:09:52.000 --> 00:09:54.000]  的心情
[00:09:54.000 --> 00:09:56.000]  怎麼看聖誕節呢
[00:09:56.000 --> 00:09:58.000]  如果聖誕節要求你做的事
[00:09:58.000 --> 00:10:00.000]  是什麼呢
[00:10:00.000 --> 00:10:02.000]  其實不多
[00:10:02.000 --> 00:10:04.000]  要求你承認這個平安
[00:10:04.000 --> 00:10:06.000]  你是需要的
[00:10:06.000 --> 00:10:08.000]  這個平安
[00:10:08.000 --> 00:10:10.000]  是沒有人可以給你
[00:10:10.000 --> 00:10:12.000]  只有上帝可以給你
[00:10:12.000 --> 00:10:14.000]  很多時候在教會
[00:10:14.000 --> 00:10:16.000]  當我們講傳福音
[00:10:16.000 --> 00:10:18.000]  我不知道各位
[00:10:18.000 --> 00:10:20.000]  是不是在看禿頭
[00:10:20.000 --> 00:10:22.000]  你腳已經進來了
[00:10:22.000 --> 00:10:24.000]  但我想提醒一件事
[00:10:24.000 --> 00:10:26.000]  耶穌來
[00:10:26.000 --> 00:10:28.000]  不是
[00:10:28.000 --> 00:10:30.000]  讓我們開派對
[00:10:30.000 --> 00:10:32.000]  耶穌來是急著
[00:10:32.000 --> 00:10:34.000]  要幫一些人
[00:10:34.000 --> 00:10:36.000]  是不是幫
[00:10:36.000 --> 00:10:38.000]  希臘王呢
[00:10:38.000 --> 00:10:40.000]  小朋友可能會說
[00:10:40.000 --> 00:10:42.000]  是 希臘王那麼壞 殺那麼多小孩
[00:10:42.000 --> 00:10:44.000]  差點殺了我
[00:10:44.000 --> 00:10:46.000]  你可能會很討厭殺小孩的人
[00:10:46.000 --> 00:10:48.000]  但其實不是
[00:10:48.000 --> 00:10:52.000]  其實可能我們比希臘王更壞
[00:10:52.000 --> 00:10:54.000]  你又不是嗎
[00:10:54.000 --> 00:10:56.000]  我沒有殺小孩
[00:10:56.000 --> 00:10:58.000]  希臘王的資料
[00:10:58.000 --> 00:11:00.000]  只知道
[00:11:00.000 --> 00:11:02.000]  是真的在以前的舊約
[00:11:02.000 --> 00:11:04.000]  如果你看尼加斯
[00:11:04.000 --> 00:11:06.000]  在耶穌出生前
[00:11:06.000 --> 00:11:08.000]  大約是800年
[00:11:08.000 --> 00:11:10.000]  看文數記是耶穌出生前
[00:11:10.000 --> 00:11:12.000]  1600年
[00:11:12.000 --> 00:11:14.000]  那麼久的資料
[00:11:14.000 --> 00:11:16.000]  但既然是說
[00:11:16.000 --> 00:11:18.000]  會發生這件事
[00:11:18.000 --> 00:11:20.000]  希臘王有這個資料
[00:11:20.000 --> 00:11:22.000]  他都覺得很厲害
[00:11:22.000 --> 00:11:24.000]  所以他要殺那麼多小孩
[00:11:24.000 --> 00:11:26.000]  我想他都程度上相信
[00:11:26.000 --> 00:11:28.000]  是真的 是威脅
[00:11:28.000 --> 00:11:30.000]  如果不是他就不用殺那麼多小孩
[00:11:30.000 --> 00:11:32.000]  但問題就是
[00:11:32.000 --> 00:11:34.000]  我想我們的罪名
[00:11:34.000 --> 00:11:36.000]  他不相信耶穌
[00:11:36.000 --> 00:11:38.000]  是比希臘王還大
[00:11:38.000 --> 00:11:40.000]  因為我們還知道
[00:11:40.000 --> 00:11:42.000]  耶穌後來
[00:11:42.000 --> 00:11:44.000]  釘十字架
[00:11:44.000 --> 00:11:46.000]  復活
[00:11:46.000 --> 00:11:48.000]  升天
[00:11:48.000 --> 00:11:50.000]  還是基督教
[00:11:50.000 --> 00:11:52.000]  一直傳遍世界
[00:11:52.000 --> 00:11:54.000]  有那麼多人信耶穌
[00:11:54.000 --> 00:11:56.000]  其實我們的資料
[00:11:56.000 --> 00:11:58.000]  是比希臘王強很多
[00:11:58.000 --> 00:12:00.000]  如果希臘王
[00:12:00.000 --> 00:12:02.000]  不接受這個新生王
[00:12:02.000 --> 00:12:04.000]  我想我們
[00:12:04.000 --> 00:12:06.000]  如果都不接受
[00:12:06.000 --> 00:12:08.000]  我們的資料
[00:12:08.000 --> 00:12:10.000]  我們的責任
[00:12:10.000 --> 00:12:12.000]  如果你說
[00:12:12.000 --> 00:12:14.000]  那是真的
[00:12:14.000 --> 00:12:16.000]  很值得大家研究這個問題
[00:12:16.000 --> 00:12:18.000]  有時我們看一些人
[00:12:18.000 --> 00:12:20.000]  我們都批評他不好
[00:12:20.000 --> 00:12:22.000]  但很少想到
[00:12:22.000 --> 00:12:24.000]  我們都可能程度上
[00:12:24.000 --> 00:12:26.000]  比他更糟
[00:12:26.000 --> 00:12:28.000]  我們看聖經
[00:12:28.000 --> 00:12:30.000]  叫耶穌做和平之君
[00:12:30.000 --> 00:12:32.000]  希臘王對這個君王
[00:12:32.000 --> 00:12:34.000]  是以為
[00:12:34.000 --> 00:12:36.000]  這個耶穌可能是
[00:12:36.000 --> 00:12:38.000]  帶很多兵馬可能在天上來
[00:12:38.000 --> 00:12:40.000]  可能趕祂走
[00:12:40.000 --> 00:12:42.000]  甚至殺祂
[00:12:42.000 --> 00:12:44.000]  所以祂要先發制人
[00:12:44.000 --> 00:12:46.000]  但聖經說的耶穌不是這樣
[00:12:46.000 --> 00:12:48.000]  如果大家看清楚
[00:12:48.000 --> 00:12:50.000]  這個耶穌在馬槽
[00:12:50.000 --> 00:12:52.000]  是不能動
[00:12:52.000 --> 00:12:54.000]  不能餓
[00:12:54.000 --> 00:12:56.000]  不能口乾
[00:12:56.000 --> 00:12:58.000]  不能病
[00:12:58.000 --> 00:13:00.000]  是一個這麼弱的小孩子
[00:13:00.000 --> 00:13:02.000]  這麼弱的小孩子
[00:13:02.000 --> 00:13:04.000]  祂來到這個世界
[00:13:04.000 --> 00:13:06.000]  不是我們想說住在四季酒店
[00:13:06.000 --> 00:13:08.000]  不是這些
[00:13:08.000 --> 00:13:10.000]  祂是窮困的家庭
[00:13:10.000 --> 00:13:12.000]  弱勢的家庭的小孩子
[00:13:12.000 --> 00:13:14.000]  祂是很謙卑
[00:13:14.000 --> 00:13:16.000]  連任何一個人
[00:13:16.000 --> 00:13:18.000]  可能條件都比祂好
[00:13:18.000 --> 00:13:20.000]  為何祂要這樣做呢
[00:13:20.000 --> 00:13:22.000]  祂要讓我們看到
[00:13:22.000 --> 00:13:24.000]  神對我們
[00:13:24.000 --> 00:13:26.000]  是很容易接近的
[00:13:26.000 --> 00:13:28.000]  不會有地位
[00:13:28.000 --> 00:13:30.000]  階級
[00:13:30.000 --> 00:13:32.000]  社會上
[00:13:32.000 --> 00:13:34.000]  我不及祂來
[00:13:34.000 --> 00:13:36.000]  或和耶穌交不到朋友
[00:13:36.000 --> 00:13:38.000]  或我不及祂來
[00:13:38.000 --> 00:13:40.000]  不是
[00:13:40.000 --> 00:13:42.000]  祂是很容易接近的
[00:13:42.000 --> 00:13:44.000]  所以這個和平之君
[00:13:44.000 --> 00:13:46.000]  不是去搶皇位的
[00:13:46.000 --> 00:13:48.000]  反過來說
[00:13:48.000 --> 00:13:50.000]  是寫十字架
[00:13:50.000 --> 00:13:52.000]  是為我們的
[00:13:52.000 --> 00:13:54.000]  可能我最有興趣
[00:13:54.000 --> 00:13:56.000]  就是想用五分鐘解釋一下
[00:13:56.000 --> 00:13:58.000]  其實這個世界的人
[00:13:58.000 --> 00:14:00.000]  恐懼的是什麼呢
[00:14:00.000 --> 00:14:02.000]  是審判
[00:14:02.000 --> 00:14:04.000]  我做了很久的工作
[00:14:04.000 --> 00:14:06.000]  是對癌症病人
[00:14:06.000 --> 00:14:08.000]  每個人確診了癌症
[00:14:08.000 --> 00:14:10.000]  十個九個都問這個問題
[00:14:10.000 --> 00:14:12.000]  是不是懲罰呢
[00:14:12.000 --> 00:14:14.000]  是不是我做錯了事呢
[00:14:14.000 --> 00:14:16.000]  很多人有病
[00:14:16.000 --> 00:14:18.000]  都會問
[00:14:18.000 --> 00:14:20.000]  我做錯了什麼呢
[00:14:20.000 --> 00:14:22.000]  其實我們真的恐懼懲罰
[00:14:22.000 --> 00:14:24.000]  很恐懼
[00:14:24.000 --> 00:14:26.000]  我們恐懼是一個審判
[00:14:26.000 --> 00:14:28.000]  來到我們身上
[00:14:28.000 --> 00:14:30.000]  我們恐懼
[00:14:30.000 --> 00:14:32.000]  來到我們身上
[00:14:32.000 --> 00:14:34.000]  可能你問我
[00:14:34.000 --> 00:14:36.000]  袁先生你分析得很好
[00:14:36.000 --> 00:14:38.000]  你有沒有試過
[00:14:38.000 --> 00:14:40.000]  我剛剛就試過
[00:14:40.000 --> 00:14:42.000]  我的機構在這16樓
[00:14:42.000 --> 00:14:44.000]  你有空可以找我
[00:14:44.000 --> 00:14:46.000]  我一搬來
[00:14:46.000 --> 00:14:48.000]  就大件事了
[00:14:48.000 --> 00:14:50.000]  我現在告訴你
[00:14:50.000 --> 00:14:52.000]  黃牧師都不知道
[00:14:52.000 --> 00:14:54.000]  我搬來
[00:14:54.000 --> 00:14:56.000]  裝修完
[00:14:56.000 --> 00:14:58.000]  大約9月
[00:14:58.000 --> 00:15:00.000]  我收到一封信
[00:15:00.000 --> 00:15:02.000]  不是黃牧師給我的
[00:15:02.000 --> 00:15:04.000]  是政府給我的
[00:15:04.000 --> 00:15:06.000]  一看
[00:15:06.000 --> 00:15:08.000]  刑事
[00:15:08.000 --> 00:15:10.000]  當場睜大眼睛
[00:15:10.000 --> 00:15:12.000]  原來我做錯了一件事
[00:15:12.000 --> 00:15:14.000]  因為我在九龍搬來的時候
[00:15:14.000 --> 00:15:16.000]  我就很少留意那些信
[00:15:16.000 --> 00:15:18.000]  因為搬來的文件太多
[00:15:18.000 --> 00:15:20.000]  原來那封信
[00:15:20.000 --> 00:15:22.000]  就說
[00:15:22.000 --> 00:15:24.000]  余德成先生
[00:15:24.000 --> 00:15:26.000]  我叫你交一些東西
[00:15:26.000 --> 00:15:28.000]  你還沒交
[00:15:28.000 --> 00:15:30.000]  所以你要上法庭
[00:15:30.000 --> 00:15:32.000]  刑事案
[00:15:32.000 --> 00:15:34.000]  我沒交什麼
[00:15:34.000 --> 00:15:36.000]  原來機構的規矩
[00:15:36.000 --> 00:15:38.000]  就要報
[00:15:38.000 --> 00:15:40.000]  你會請外地勞工
[00:15:40.000 --> 00:15:42.000]  外地勞工
[00:15:42.000 --> 00:15:44.000]  到要交那一天
[00:15:44.000 --> 00:15:46.000]  我還沒交
[00:15:46.000 --> 00:15:48.000]  之前收到一封這樣的信
[00:15:48.000 --> 00:15:50.000]  然後
[00:15:50.000 --> 00:15:52.000]  我看完之後
[00:15:52.000 --> 00:15:54.000]  我就準備去波士頓
[00:15:54.000 --> 00:15:56.000]  然後去墨爾本
[00:15:56.000 --> 00:15:58.000]  然後我看到
[00:15:58.000 --> 00:16:00.000]  日期就是我在墨爾本
[00:16:00.000 --> 00:16:02.000]  回來的第二天
[00:16:02.000 --> 00:16:04.000]  去墨爾本是去港島
[00:16:04.000 --> 00:16:06.000]  做很多訓練
[00:16:06.000 --> 00:16:08.000]  心理訓練
[00:16:08.000 --> 00:16:10.000]  你猜我的心情是怎樣呢
[00:16:10.000 --> 00:16:12.000]  我最後都是
[00:16:12.000 --> 00:16:14.000]  不想等那一天
[00:16:14.000 --> 00:16:16.000]  我就在
[00:16:16.000 --> 00:16:18.000]  一個律師那裡
[00:16:18.000 --> 00:16:20.000]  問一問他
[00:16:20.000 --> 00:16:22.000]  是不是很大件事
[00:16:22.000 --> 00:16:24.000]  然後就告訴同事
[00:16:24.000 --> 00:16:26.000]  我想我回來都是坐牢的
[00:16:26.000 --> 00:16:28.000]  一搬來工地台就坐牢
[00:16:28.000 --> 00:16:30.000]  那些人就說
[00:16:30.000 --> 00:16:32.000]  哇
[00:16:32.000 --> 00:16:34.000]  你都笑
[00:16:34.000 --> 00:16:36.000]  哇
[00:16:36.000 --> 00:16:38.000]  你笑了
[00:16:38.000 --> 00:16:40.000]  我笑不出來
[00:16:40.000 --> 00:16:42.000]  我坐飛機到港島
[00:16:42.000 --> 00:16:44.000]  到主持訓練班
[00:16:44.000 --> 00:16:46.000]  我在想什麼命運呢
[00:16:46.000 --> 00:16:48.000]  為什麼政府要找我開刀呢
[00:16:48.000 --> 00:16:50.000]  我不明白
[00:16:50.000 --> 00:16:52.000]  我找了一個律師
[00:16:52.000 --> 00:16:54.000]  律師跟我說
[00:16:54.000 --> 00:16:56.000]  他說
[00:16:56.000 --> 00:16:58.000]  這封信
[00:16:58.000 --> 00:17:00.000]  不是告你
[00:17:00.000 --> 00:17:02.000]  是告你那間機構
[00:17:02.000 --> 00:17:04.000]  不是告余德臣
[00:17:04.000 --> 00:17:06.000]  是告余德臣訓練機構
[00:17:06.000 --> 00:17:08.000]  心想
