
[00:00:00.000 --> 00:00:02.000]  給姐妹平安
[00:02:23.840 --> 00:02:28.840]  留下了他們的生命見證
[00:02:28.840 --> 00:02:33.840]  成為一本書的名字
[00:02:33.840 --> 00:02:37.840]  所以我們今晚要看五本舊約的書卷
[00:02:37.840 --> 00:02:39.840]  如果你不熟悉的話
[00:02:39.840 --> 00:02:44.840]  可能你會有一點像半浮半沉的感覺
[00:02:44.840 --> 00:02:47.840]  這是正常的 我先道歉
[00:02:47.840 --> 00:02:51.840]  但我不是想和你看很詳細的內容
[00:02:51.840 --> 00:02:56.840]  我只是想讓你看到那幅大圖畫
[00:02:56.840 --> 00:03:00.840]  在一個大時代當中
[00:03:00.840 --> 00:03:05.840]  微小的生命在神的手中
[00:03:05.840 --> 00:03:09.840]  可以怎樣成為貴重
[00:03:09.840 --> 00:03:12.840]  第一個人物是以西傑
[00:03:12.840 --> 00:03:14.840]  你不看他的書
[00:03:14.840 --> 00:03:16.840]  你都聽過他的名字
[00:03:16.840 --> 00:03:19.840]  最難懂的一卷先知書
[00:03:19.840 --> 00:03:23.840]  以西傑其實如果你知道的話
[00:03:23.840 --> 00:03:28.840]  他是公元前597年耶路撒冷
[00:03:28.840 --> 00:03:35.840]  首次被巴比倫的軍隊攻陷
[00:03:35.840 --> 00:03:37.840]  但沒有毀滅
[00:03:37.840 --> 00:03:45.840]  巴比倫的軍隊只是將猶大的宗室貴就
[00:03:45.840 --> 00:03:47.840]  你懂不懂這四個字
[00:03:47.840 --> 00:03:50.840]  即是皇親國戚
[00:03:50.840 --> 00:03:52.840]  不是 用香港的說法
[00:03:52.840 --> 00:03:54.840]  即是所有的AO
[00:03:54.840 --> 00:03:55.840]  那你懂了
[00:03:55.840 --> 00:03:59.840]  還有中環頂樓的CEO
[00:03:59.840 --> 00:04:06.840]  將最重要的人口的Top 1%
[00:04:06.840 --> 00:04:09.840]  俘虜了去巴比倫
[00:04:09.840 --> 00:04:13.840]  原因他們是人質
[00:04:13.840 --> 00:04:17.840]  3023人
[00:04:17.840 --> 00:04:20.840]  根據耶利米蘇52章
[00:04:20.840 --> 00:04:22.840]  很準確的記載
[00:04:22.840 --> 00:04:27.840]  但其實列王記下有另外一個更大的數字
[00:04:27.840 --> 00:04:29.840]  在亂世當中
[00:04:29.840 --> 00:04:37.840]  我們沒有可能要求準確點名登記這樣的數字
[00:04:37.840 --> 00:04:40.840]  六四那晚死了多少人?
[00:04:40.840 --> 00:04:44.840]  官方說23個
[00:04:44.840 --> 00:04:47.840]  以西傑和他太太
[00:04:47.840 --> 00:04:54.840]  就是當時耶路撒冷的宗室貴就
[00:04:54.840 --> 00:04:57.840]  其中的一個家庭
[00:04:57.840 --> 00:05:01.840]  他們被巴比倫王尼布格尼撒
[00:05:01.840 --> 00:05:05.840]  擄到加巴魯河邊
[00:05:05.840 --> 00:05:10.840]  巴比倫、幽法拉底河、底格拉斯河
[00:05:10.840 --> 00:05:13.840]  你認識這些地方名
[00:05:13.840 --> 00:05:16.840]  你知道古巴比倫的世界
[00:05:16.840 --> 00:05:20.840]  這3023個猶大人
[00:05:20.840 --> 00:05:28.840]  就成為巴比倫帝國保證耶路撒冷不造反
[00:05:28.840 --> 00:05:32.840]  的籌碼和人質
[00:05:32.840 --> 00:05:36.840]  以西傑本來有個很幸福的家庭
[00:05:36.840 --> 00:05:40.840]  聖經告訴我們他很愛他太太
[00:05:40.840 --> 00:05:43.840]  你知道你靈修讀以西傑書
[00:05:43.840 --> 00:05:45.840]  你說我讀不到這麼長的
[00:05:45.840 --> 00:05:49.840]  其實以西傑書很精彩
[00:05:49.840 --> 00:05:55.840]  兩夫妻其實有很美好的前景
[00:05:55.840 --> 00:05:57.840]  但是一夜之間
[00:05:57.840 --> 00:06:01.840]  他們成為階下囚
[00:06:01.840 --> 00:06:05.840]  當然不是坐牢
[00:06:05.840 --> 00:06:11.840]  雀雅、根王就被囚禁起來
[00:06:11.840 --> 00:06:17.840]  但是這3000人是在巴比倫的集中營
[00:06:17.840 --> 00:06:21.840]  是在那個難民營
[00:06:21.840 --> 00:06:25.840]  在河邊你們自生自滅
[00:06:25.840 --> 00:06:28.840]  這3000人很有信心
[00:06:28.840 --> 00:06:33.840]  根據耶利米書28章29章的記載
[00:06:33.840 --> 00:06:38.840]  到巴比倫的河邊他們不開行李箱
[00:06:38.840 --> 00:06:40.840]  他們每一晚都祈禱
[00:06:40.840 --> 00:06:43.840]  他們為什麼事情祈禱?
[00:06:43.840 --> 00:06:47.840]  他們要回耶路撒冷
[00:06:47.840 --> 00:06:51.840]  為錫安祈禱
[00:06:51.840 --> 00:06:56.840]  但是等了四年
[00:06:56.840 --> 00:06:59.840]  耶路撒冷出現一個假先知
[00:06:59.840 --> 00:07:01.840]  叫做哈拿尼亞
[00:07:01.840 --> 00:07:03.840]  在耶路撒冷書28章
[00:07:03.840 --> 00:07:05.840]  宣佈再過兩年
[00:07:05.840 --> 00:07:09.840]  被擄的猶大人就會回來
[00:07:09.840 --> 00:07:16.840]  所以現在就要開始籌備成立小組
[00:07:16.840 --> 00:07:23.840]  去準備歡迎這些被擄的猶大人歸國
[00:07:23.840 --> 00:07:27.840]  耶利米先知說:阿們,但願如此
[00:07:27.840 --> 00:07:31.840]  我不知道你說的是真還是假
[00:07:31.840 --> 00:07:33.840]  消息已經傳開
[00:07:33.840 --> 00:07:37.840]  巴比倫的三千猶大人一定氣出望外
[00:07:37.840 --> 00:07:41.840]  那一晚星期三晚的祈禱會一定爆棚
[00:07:41.840 --> 00:07:43.840]  大家來感恩
[00:07:43.840 --> 00:07:45.840]  大家來跳舞
[00:07:45.840 --> 00:07:47.840]  大家來讚美
[00:07:47.840 --> 00:07:52.840]  但是接著他們接到耶利米先知的信
[00:07:52.840 --> 00:07:55.840]  夾了一張賦文
[00:07:55.840 --> 00:08:00.840]  哈拿尼亞當年七月離開世界
[00:08:00.840 --> 00:08:05.840]  這是上帝很清楚告訴百姓聽
[00:08:05.840 --> 00:08:07.840]  祂不是一個真的先知
[00:08:07.840 --> 00:08:12.840]  耶利米於是就勸巴比倫的三千人
[00:08:12.840 --> 00:08:14.840]  怎樣說?
[00:08:14.840 --> 00:08:19.840]  為這城求平安
[00:08:19.840 --> 00:08:21.840]  為錫安求平安?
[00:08:21.840 --> 00:08:23.840]  不是
[00:08:23.840 --> 00:08:26.840]  為巴比倫求平安
[00:08:26.840 --> 00:08:29.840]  我相信那一晚
[00:08:29.840 --> 00:08:34.840]  祈禱會聽到這樣的消息之後
[00:08:34.840 --> 00:08:40.840]  下一次沒什麼人回來
[00:08:40.840 --> 00:08:45.840]  再加上耶利米宣佈你們是要回來
[00:08:45.840 --> 00:08:47.840]  不過上帝定了
[00:08:47.840 --> 00:08:49.840]  多少年之後回來?
[00:08:49.840 --> 00:08:51.840]  七十年
[00:08:51.840 --> 00:08:53.840]  我們今天不明白
[00:08:53.840 --> 00:08:56.840]  我們今天就說這個預言靈驗
[00:08:56.840 --> 00:08:58.840]  上帝藉著先知預言
[00:08:58.840 --> 00:09:00.840]  很準確的
[00:09:00.840 --> 00:09:05.840]  如果你是當晚坐在祈禱會的猶大人
[00:09:05.840 --> 00:09:07.840]  你的行李箱是不開的
[00:09:07.840 --> 00:09:12.840]  你隨時可以走得像逾越節出埃及一樣
[00:09:12.840 --> 00:09:14.840]  然後耶利米先知跟你說
[00:09:14.840 --> 00:09:17.840]  你會回去,不過是七十年之後
[00:09:17.840 --> 00:09:19.840]  今年是2014年
[00:09:19.840 --> 00:09:21.840]  2084年
[00:09:21.840 --> 00:09:23.840]  你要回去
[00:09:23.840 --> 00:09:27.840]  回去還在的舉手
[00:09:27.840 --> 00:09:31.840]  你明白鄧小平伯伯為什麼說五十年不變嗎?
[00:09:31.840 --> 00:09:34.840]  變的時候你在的舉手
[00:09:34.840 --> 00:09:36.840]  你害怕
[00:09:36.840 --> 00:09:38.840]  到時變你不在了
[00:09:38.840 --> 00:09:42.840]  要回去,但不是你們這一代回去
[00:09:42.840 --> 00:09:45.840]  是在這樣的情況當中
[00:09:45.840 --> 00:09:50.840]  以西傑書第一章第一節
[00:09:50.840 --> 00:09:54.840]  秘魯第五年
[00:09:54.840 --> 00:10:01.840]  上帝的說話臨到以西傑
[00:10:01.840 --> 00:10:07.840]  三千個猶大人質都認為上帝離開了他們
[00:10:07.840 --> 00:10:10.840]  沒有希望了
[00:10:10.840 --> 00:10:12.840]  我們在巴比倫的河邊
[00:10:12.840 --> 00:10:19.840]  是被上帝忘記的一代
[00:10:19.840 --> 00:10:24.840]  上帝興起他們當中一個弟兄
[00:10:24.840 --> 00:10:27.840]  成為先知
[00:10:27.840 --> 00:10:31.840]  做先知在耶路撒冷做
[00:10:31.840 --> 00:10:33.840]  就威風得多了
[00:10:33.840 --> 00:10:36.840]  以塞亞、耶利米、尼加
[00:10:36.840 --> 00:10:38.840]  你數下去
[00:10:38.840 --> 00:10:40.840]  首都
[00:10:40.840 --> 00:10:42.840]  指著皇帝說
[00:10:42.840 --> 00:10:44.840]  你就是那人
[00:10:44.840 --> 00:10:46.840]  然後拍照
[00:10:46.840 --> 00:10:48.840]  第一,不是第一,對不起
[00:10:48.840 --> 00:10:50.840]  Facebook馬上出了
[00:10:50.840 --> 00:10:55.840]  在巴比倫做先知
[00:10:55.840 --> 00:11:00.840]  並且沒有希望回耶路撒冷
[00:11:00.840 --> 00:11:04.840]  在一個絕對的黑暗當中
[00:11:04.840 --> 00:11:09.840]  絕對的失望當中
[00:11:09.840 --> 00:11:13.840]  以西傑蒙召
[00:11:13.840 --> 00:11:17.840]  他大條道理可以跟上帝說
[00:11:17.840 --> 00:11:19.840]  到目前為止
[00:11:19.840 --> 00:11:27.840]  我的生命已經被歷史摧毀了
[00:11:27.840 --> 00:11:31.840]  我們只有在這裡等死
[00:11:31.840 --> 00:11:33.840]  你說生養眾多
[00:11:33.840 --> 00:11:37.840]  等你下一代有機會回耶路撒冷
[00:11:37.840 --> 00:11:40.840]  好,我們就含著眼淚
[00:11:40.840 --> 00:11:42.840]  養大我們下一代
[00:11:42.840 --> 00:11:45.840]  等他們見證上帝的偉大
[00:11:45.840 --> 00:11:47.840]  至於我這一代
[00:11:47.840 --> 00:11:51.840]  我們有什麼話可以說
[00:11:51.840 --> 00:11:57.840]  上帝有沒有離開到這一群他的百姓
[00:11:57.840 --> 00:12:01.840]  其實關鍵就是以西傑
[00:12:01.840 --> 00:12:05.840]  我們常以為做先知就是罵人
[00:12:05.840 --> 00:12:08.840]  忘記了其實救藥的先知
[00:12:08.840 --> 00:12:12.840]  首先第一個條件是愛
[00:12:12.840 --> 00:12:15.840]  不是罵爆
[00:12:15.840 --> 00:12:17.840]  以西傑在那個時候
[00:12:17.840 --> 00:12:21.840]  其實他要首先明白神的愛
[00:12:21.840 --> 00:12:25.840]  表面看來整個環境的黑暗
[00:12:25.840 --> 00:12:29.840]  告訴這三千人上帝不愛你們了
[00:12:29.840 --> 00:12:32.840]  你們是棋子
[00:12:32.840 --> 00:12:34.840]  你們是人質
[00:12:34.840 --> 00:12:39.840]  你們是被犧牲的一代
[00:12:39.840 --> 00:12:43.840]  但是上帝對以西傑說
[00:12:43.840 --> 00:12:45.840]  你做我的先知
[00:12:45.840 --> 00:12:47.840]  你做我的出口
[00:12:47.840 --> 00:12:50.840]  我有話要跟這三千人說
[00:12:50.840 --> 00:12:53.840]  你幫我告訴他們
[00:12:53.840 --> 00:12:57.840]  你願不願意
[00:12:57.840 --> 00:13:05.840]  以西傑成為了黑暗當中的一支燭光
[00:13:05.840 --> 00:13:09.840]  是唯一的燭光
[00:13:09.840 --> 00:13:12.840]  夠不夠?
[00:13:12.840 --> 00:13:14.840]  多幾個就好了
[00:13:14.840 --> 00:13:16.840]  讀《雲究約聖經》
[00:13:16.840 --> 00:13:19.840]  我們見不到以西傑有同工
[00:13:19.840 --> 00:13:22.840]  所以巴比倫的猶太會堂
[00:13:22.840 --> 00:13:24.840]  大概請不到傳道人
[00:13:24.840 --> 00:13:26.840]  只有一個主人牧師
[00:13:26.840 --> 00:13:28.840]  叫做以西傑
[00:13:28.840 --> 00:13:33.840]  但是他忠心在最黑暗的時候
[00:13:33.840 --> 00:13:43.840]  成為上帝同在的明證
[00:13:43.840 --> 00:13:46.840]  今日上帝都是這樣工作的
[00:13:46.840 --> 00:13:50.840]  在一些黑暗的角落
[00:13:50.840 --> 00:13:55.840]  在一些人都以為絕望的群體
[00:13:55.840 --> 00:13:58.840]  上帝會感動一個人
[00:13:58.840 --> 00:14:02.840]  走到他們當中
[00:14:02.840 --> 00:14:11.840]  就在那一處成為上帝同在的光
[00:14:11.840 --> 00:14:13.840]  傑克·普倫吉爾
[00:14:13.840 --> 00:14:15.840]  認識他嗎?
[00:14:15.840 --> 00:14:17.840]  不認識?
[00:14:17.840 --> 00:14:21.840]  這一代不認識上一代的弱勢
[00:14:21.840 --> 00:14:31.840]  九龍城寨吸毒的群體的一個宣教士
[00:14:31.840 --> 00:14:36.840]  以西傑做了23年才知
[00:14:36.840 --> 00:14:42.840]  從被擄第5年到第27年
[00:14:42.840 --> 00:14:46.840]  所以如果倒數回頭
[00:14:46.840 --> 00:14:51.840]  其實他做完才知那一刻
[00:14:51.840 --> 00:14:58.840]  距離若雅根王獲釋37年
[00:14:58.840 --> 00:15:01.840]  還有最少10年
[00:15:01.840 --> 00:15:04.840]  沒有任何的好消息
[00:15:04.840 --> 00:15:10.840]  但是以西傑就是謹守他的崗位
[00:15:10.840 --> 00:15:11.840]  在黑暗的當中
[00:15:11.840 --> 00:15:13.840]  上帝要他講甚麼
[00:15:13.840 --> 00:15:15.840]  他就講甚麼
[00:15:15.840 --> 00:15:21.840]  上帝沒有離開到這一班猶大人在巴比倫
[00:15:21.840 --> 00:15:25.840]  唯一的證據
[00:15:25.840 --> 00:15:31.840]  就是以西傑蒙召的事實
[00:15:31.840 --> 00:15:34.840]  這是以西傑書
[00:15:34.840 --> 00:15:36.840]  如果你有興趣的話
[00:15:36.840 --> 00:15:38.840]  開個茶經小組
[00:15:38.840 --> 00:15:44.840]  學一下如何在七刻當中燃燒自己
[00:15:44.840 --> 00:15:46.840]  同一個時間
[00:15:46.840 --> 00:15:49.840]  同一批被擄的猶大人
[00:15:49.840 --> 00:15:54.840]  年輕很多的下一代
[00:15:54.840 --> 00:15:56.840]  有四個少年人
[00:15:56.840 --> 00:15:58.840]  認識他們嗎
[00:15:58.840 --> 00:16:01.840]  認識他們只是他們的陽名
[00:16:01.840 --> 00:16:03.840]  但爾里
[00:16:03.840 --> 00:16:08.840]  改了名叫做伯提莎莎
[00:16:08.840 --> 00:16:12.840]  沙德拉、米薩、阿伯尼戈
[00:16:12.840 --> 00:16:14.840]  萬爾里和他三個朋友
[00:16:14.840 --> 00:16:19.840]  都是3023人當中的其中四個人
[00:16:19.840 --> 00:16:21.840]  都是宗室貴就
[00:16:21.840 --> 00:16:23.840]  年輕一點的
[00:16:23.840 --> 00:16:25.840]  不是做AO
[00:16:25.840 --> 00:16:27.840]  是剛剛考完DSE
[00:16:27.840 --> 00:16:31.840]  十多歲
[00:16:31.840 --> 00:16:33.840]  去到之後
[00:16:33.840 --> 00:16:35.840]  考AO
[00:16:35.840 --> 00:16:37.840]  不是,當時不用考的
[00:16:37.840 --> 00:16:41.840]  被巴比倫帝國立了出來
[00:16:41.840 --> 00:16:43.840]  要栽培他們
[00:16:43.840 --> 00:16:47.840]  成為帝國的走狗
[00:16:47.840 --> 00:16:51.840]  在當時的猶大人眼光
[00:16:51.840 --> 00:16:55.840]  這四個年輕人是走狗
[00:16:55.840 --> 00:16:57.840]  是服侍敵人的走狗
[00:16:57.840 --> 00:17:00.840]  是甘心投降
[00:17:00.840 --> 00:17:04.840]  是服侍這個邪惡的帝國
[00:17:04.840 --> 00:17:08.840]  和我們有血仇的尼布甲尼撒
[00:17:08.840 --> 00:17:10.840]  你應該這樣看的
[00:17:10.840 --> 00:17:12.840]  不是今天我們主要學裡面
[00:17:12.840 --> 00:17:14.840]  彈著你
[00:17:14.840 --> 00:17:16.840]  就是站在獅子旁邊
[00:17:16.840 --> 00:17:18.840]  很英勇的
[00:17:18.840 --> 00:17:20.840]  不是
[00:17:20.840 --> 00:17:23.840]  所以他們很為難的
[00:17:23.840 --> 00:17:25.840]  如果他們是有血性的
[00:17:25.840 --> 00:17:27.840]  他們應該自殺
[00:17:27.840 --> 00:17:29.840]  對不對?
[00:17:29.840 --> 00:17:31.840]  在皇宮裡面吊頸
[00:17:31.840 --> 00:17:34.840]  然後用血寫在牆上
[00:17:34.840 --> 00:17:37.840]  控訴巴比倫帝國
[00:17:37.840 --> 00:17:39.840]  成為頭條新聞
[00:17:39.840 --> 00:17:41.840]  沒有
[00:17:41.840 --> 00:17:43.840]  做不到
[00:17:43.840 --> 00:17:45.840]  被人監視
[00:17:45.840 --> 00:17:49.840]  他們用了一個方法
[00:17:49.840 --> 00:17:51.840]  去尋求
[00:17:51.840 --> 00:17:56.840]  神和他們同在的證據
[00:17:56.840 --> 00:17:58.840]  記得《大義利書》第一章嗎?
[00:17:58.840 --> 00:18:00.840]  他們組建什麼使?
[00:18:00.840 --> 00:18:04.840]  他們決定不吃
[00:18:04.840 --> 00:18:09.840]  皇給他們的飲食
[00:18:09.840 --> 00:18:12.840]  原來巴比倫帝國的獎學金
[00:18:12.840 --> 00:18:16.840]  是包括房間和座位的
[00:18:16.840 --> 00:18:17.840]  OK?
[00:18:17.840 --> 00:18:20.840]  還有午餐的
[00:18:20.840 --> 00:18:22.840]  皇帝吃什麼
[00:18:22.840 --> 00:18:24.840]  他們吃什麼
[00:18:24.840 --> 00:18:26.840]  其實坦白說
[00:18:26.840 --> 00:18:28.840]  大義利和三個朋友
[00:18:28.840 --> 00:18:30.840]  我相信他們聊天
[00:18:30.840 --> 00:18:31.840]  以他們這麼厲害
[00:18:31.840 --> 00:18:32.840]  被選中了
[00:18:32.840 --> 00:18:34.840]  拔尖
[00:18:34.840 --> 00:18:36.840]  他們應該懂得思考
[00:18:36.840 --> 00:18:38.840]  何必發聲呢?
[00:18:38.840 --> 00:18:39.840]  放在這裡
[00:18:39.840 --> 00:18:40.840]  你就看看
[00:18:40.840 --> 00:18:42.840]  不潔淨的豬肉
[00:18:42.840 --> 00:18:43.840]  就選擇它
[00:18:43.840 --> 00:18:45.840]  叉燒也是豬肉
[00:18:45.840 --> 00:18:46.840]  都選擇它
[00:18:46.840 --> 00:18:47.840]  東坡肉也是豬肉
[00:18:47.840 --> 00:18:48.840]  選擇它
[00:18:48.840 --> 00:18:49.840]  還肥的
[00:18:49.840 --> 00:18:52.840]  你選擇就行了
[00:18:52.840 --> 00:18:55.840]  你不用什麼都不吃
[00:18:55.840 --> 00:18:57.840]  你明白我的意思嗎?
[00:18:57.840 --> 00:18:58.840]  你不用發聲
[00:18:58.840 --> 00:19:01.840]  你自己立志
[00:19:01.840 --> 00:19:04.840]  你自己安安靜靜跟隨主
[00:19:04.840 --> 00:19:07.840]  遵守利味記
[00:19:07.840 --> 00:19:08.840]  文素記
[00:19:08.840 --> 00:19:10.840]  生命記的教導
[00:19:10.840 --> 00:19:12.840]  在飲食上
[00:19:12.840 --> 00:19:14.840]  尊敬上主
[00:19:14.840 --> 00:19:16.840]  你一句話都不用發聲
[00:19:16.840 --> 00:19:18.840]  可以的
[00:19:18.840 --> 00:19:21.840]  皇帝的飲食
[00:19:21.840 --> 00:19:23.840]  很豐富
[00:19:23.840 --> 00:19:25.840]  所以
[00:19:25.840 --> 00:19:28.840]  你要懂得讀大義利書就是第一章
[00:19:28.840 --> 00:19:29.840]  大義利和三個朋友
[00:19:29.840 --> 00:19:32.840]  是特意拿這件事情來試的
[00:19:32.840 --> 00:19:34.840]  怎麼證明他們試呢?
[00:19:34.840 --> 00:19:36.840]  因為他們跟太監長說的時候
[00:19:36.840 --> 00:19:37.840]  太監長說不行
[00:19:37.840 --> 00:19:38.840]  我炒油
[00:19:38.840 --> 00:19:39.840]  不是
[00:19:39.840 --> 00:19:40.840]  當然不是這麼說
[00:19:40.840 --> 00:19:41.840]  我人頭落地的
[00:19:41.840 --> 00:19:42.840]  是不是?
[00:19:42.840 --> 00:19:44.840]  我負責你們的飲食
[00:19:44.840 --> 00:19:45.840]  你不肯吃
[00:19:45.840 --> 00:19:47.840]  那就是我乞求火吃
[00:19:47.840 --> 00:19:48.840]  那就是我貪污
[00:19:48.840 --> 00:19:49.840]  是不是?
[00:19:49.840 --> 00:19:50.840]  問起來
[00:19:50.840 --> 00:19:52.840]  有任何差錯
[00:19:52.840 --> 00:19:54.840]  是我要承擔責任
[00:19:54.840 --> 00:19:57.840]  大義利怎麼說?
[00:19:57.840 --> 00:19:58.840]  死就死吧
[00:19:58.840 --> 00:19:59.840]  他死
[00:19:59.840 --> 00:20:00.840]  不是我死
[00:20:00.840 --> 00:20:02.840]  大義利說我們陪你一起死
[00:20:02.840 --> 00:20:04.840]  我們出來認了他
[00:20:04.840 --> 00:20:05.840]  你記錯了聖經
[00:20:05.840 --> 00:20:06.840]  死就死吧
[00:20:06.840 --> 00:20:07.840]  那個是以斯帖說的
[00:20:07.840 --> 00:20:08.840]  不是大義利說的
[00:20:08.840 --> 00:20:10.840]  大義利書穩魂十二章
[00:20:10.840 --> 00:20:12.840]  都沒有這四個字的
[00:20:12.840 --> 00:20:15.840]  大義利從來都不輕易說死的
[00:20:15.840 --> 00:20:17.840]  有沒有印象?
[00:20:17.840 --> 00:20:18.840]  他說什麼?
[00:20:18.840 --> 00:20:20.840]  他說那就算了
[00:20:20.840 --> 00:20:22.840]  你忘記了嗎?
[00:20:22.840 --> 00:20:23.840]  你看著我
[00:20:23.840 --> 00:20:26.840]  不夠時間跟你看聖經了
[00:20:26.840 --> 00:20:29.840]  大義利書第一章說死十天
[00:20:29.840 --> 00:20:33.840]  十天之後你有任何不滿意的
[00:20:33.840 --> 00:20:35.840]  算了
[00:20:35.840 --> 00:20:39.840]  所以不要隨便用大義利書第一章
[00:20:39.840 --> 00:20:41.840]  來勸我們這些少年人
[00:20:41.840 --> 00:20:43.840]  什麼叫緊守聖結
[00:20:43.840 --> 00:20:45.840]  少年人讀完聖經回來跟你說
[00:20:45.840 --> 00:20:47.840]  牧師我死十天了
[00:20:47.840 --> 00:20:49.840]  如果不行的時候算了
[00:20:49.840 --> 00:20:52.840]  是啊
[00:20:52.840 --> 00:20:57.840]  那個是一件無關痛癢的事情上
[00:20:57.840 --> 00:20:59.840]  大義利和三個朋友
[00:20:59.840 --> 00:21:00.840]  十九歲小孩
[00:21:00.840 --> 00:21:03.840]  沒有可能十八歲還是十六歲
[00:21:03.840 --> 00:21:07.840]  他們經歷上帝的同在
[00:21:07.840 --> 00:21:09.840]  這個是第一個試驗
[00:21:09.840 --> 00:21:10.840]  你讀大義利書
[00:21:10.840 --> 00:21:12.840]  你要這樣讀才明白的
[00:21:12.840 --> 00:21:13.840]  第二章
[00:21:13.840 --> 00:21:15.840]  皇帝做夢
[00:21:15.840 --> 00:21:16.840]  忘記了
[00:21:16.840 --> 00:21:17.840]  橫著來
[00:21:17.840 --> 00:21:19.840]  要人幫他解夢
[00:21:19.840 --> 00:21:22.840]  整班術士都是有識之士
[00:21:22.840 --> 00:21:24.840]  三個PhD的
[00:21:24.840 --> 00:21:27.840]  每個都懂得各國語言
[00:21:27.840 --> 00:21:31.840]  不是那些神棍
[00:21:31.840 --> 00:21:33.840]  每個都說皇帝
[00:21:33.840 --> 00:21:35.840]  我們很樂意效勞
[00:21:35.840 --> 00:21:37.840]  不過請你先將夢告訴我們
[00:21:37.840 --> 00:21:39.840]  這樣就殺頭
[00:21:39.840 --> 00:21:41.840]  這個皇帝
[00:21:41.840 --> 00:21:43.840]  殺到大義利的時候
[00:21:43.840 --> 00:21:45.840]  大義利有什麼急
[00:21:45.840 --> 00:21:46.840]  講明情況
[00:21:46.840 --> 00:21:49.840]  大義利去見王
[00:21:49.840 --> 00:21:52.840]  歡閒幾日
[00:21:52.840 --> 00:21:55.840]  然後回來祈禱
[00:21:55.840 --> 00:21:57.840]  你有沒有讀第二章
[00:21:57.840 --> 00:22:00.840]  大義利開始多了點信心
[00:22:00.840 --> 00:22:01.840]  他說上帝
[00:22:01.840 --> 00:22:06.840]  你放我們在一個這樣的龍潭虎穴
[00:22:06.840 --> 00:22:09.840]  沒理由就是這樣玩完的
[00:22:09.840 --> 00:22:10.840]  你幫助我們
[00:22:10.840 --> 00:22:12.840]  唯有天上的神
[00:22:12.840 --> 00:22:17.840]  能夠將奧秘的事顯明出來
[00:22:17.840 --> 00:22:19.840]  大義利書第二章的主題
[00:22:19.840 --> 00:22:22.840]  不是那個金像
[00:22:22.840 --> 00:22:25.840]  是在天上的神
[00:22:25.840 --> 00:22:27.840]  大義利的信心
[00:22:27.840 --> 00:22:29.840]  三個朋友的信心
[00:22:29.840 --> 00:22:32.840]  又再行前一步
[00:22:32.840 --> 00:22:34.840]  第三章你懂的了
[00:22:34.840 --> 00:22:36.840]  可以講快一點了
[00:22:36.840 --> 00:22:38.840]  火妖
[00:22:38.840 --> 00:22:40.840]  咒惡
