
[00:00:00.000 --> 00:00:02.000]  多謝剛才主席的介紹
[00:08:00.720 --> 00:08:02.720]  舌頭都伸了出來
[00:08:02.720 --> 00:08:04.720]  這麼快就計算到
[00:08:04.720 --> 00:08:06.720]  有多少蛋白質在早餐
[00:08:06.720 --> 00:08:08.720]  這個家長真厲害
[00:08:08.720 --> 00:08:10.720]  我只是說
[00:08:10.720 --> 00:08:12.720]  對這個家長來說
[00:08:12.720 --> 00:08:14.720]  他覺得可能是很正常的
[00:08:14.720 --> 00:08:16.720]  他關心子女
[00:08:16.720 --> 00:08:18.720]  以我的偏見
[00:08:18.720 --> 00:08:20.720]  我覺得挺像怪獸家長
[00:08:20.720 --> 00:08:22.720]  你少吃一餐
[00:08:22.720 --> 00:08:24.720]  鋪墊
[00:08:24.720 --> 00:08:26.720]  你怕鋪墊太少
[00:08:26.720 --> 00:08:28.720]  孩子回家
[00:08:28.720 --> 00:08:30.720]  你就給他鋪墊
[00:08:30.720 --> 00:08:32.720]  不用太緊張
[00:08:32.720 --> 00:08:34.720]  一餐
[00:08:34.720 --> 00:08:36.720]  我舉這個例子的意思
[00:08:36.720 --> 00:08:38.720]  你問那個家長
[00:08:38.720 --> 00:08:40.720]  你訪問他
[00:08:40.720 --> 00:08:42.720]  你認為你是怪獸家長
[00:08:42.720 --> 00:08:44.720]  他當然不會說是
[00:08:44.720 --> 00:08:46.720]  我有時會
[00:08:46.720 --> 00:08:48.720]  偶然會講家長講座
[00:08:48.720 --> 00:08:50.720]  我暫時都未試過
[00:08:50.720 --> 00:08:52.720]  有一個家長跟我說
[00:08:52.720 --> 00:08:54.720]  我是怪獸家長
[00:08:54.720 --> 00:08:56.720]  全部家長都不覺得
[00:08:56.720 --> 00:08:58.720]  他是怪獸家長
[00:08:58.720 --> 00:09:00.720]  但事實上真的有怪獸家長
[00:09:00.720 --> 00:09:02.720]  這個東西
[00:09:02.720 --> 00:09:04.720]  這個點在哪裡
[00:09:04.720 --> 00:09:06.720]  如果你是怪獸家長
[00:09:06.720 --> 00:09:08.720]  你不會覺得自己怪獸
[00:09:08.720 --> 00:09:10.720]  因為那種價值觀已經影響了
[00:09:10.720 --> 00:09:12.720]  成為你看事物的方法
[00:09:12.720 --> 00:09:14.720]  成為你
[00:09:14.720 --> 00:09:16.720]  一種假設
[00:09:16.720 --> 00:09:18.720]  你不會覺得
[00:09:18.720 --> 00:09:20.720]  是有問題
[00:09:20.720 --> 00:09:22.720]  不過從外面的人來看
[00:09:22.720 --> 00:09:24.720]  就會覺得你有點奇怪
[00:09:24.720 --> 00:09:26.720]  有時都很有趣
[00:09:26.720 --> 00:09:28.720]  剛才有沒有留意
[00:09:28.720 --> 00:09:30.720]  我的powerpoint
[00:09:30.720 --> 00:09:32.720]  未出來之前的powerpoint
[00:09:32.720 --> 00:09:34.720]  有什麼樣子的
[00:09:34.720 --> 00:09:36.720]  有些美金在
[00:09:36.720 --> 00:09:38.720]  有沒有留意
[00:09:38.720 --> 00:09:40.720]  我一看就知道
[00:09:40.720 --> 00:09:42.720]  你們是不是外國勢力滲透的教會
[00:09:42.720 --> 00:09:44.720]  Anyway
[00:09:44.720 --> 00:09:46.720]  如果你有不同的
[00:09:46.720 --> 00:09:48.720]  假設去看
[00:09:48.720 --> 00:09:50.720]  會看到有些東西
[00:09:50.720 --> 00:09:52.720]  是很不同的
[00:09:52.720 --> 00:09:54.720]  這個
[00:09:54.720 --> 00:09:56.720]  馬門的力量
[00:09:56.720 --> 00:09:58.720]  讓我們很自然
[00:09:58.720 --> 00:10:00.720]  從某些角度去看
[00:10:00.720 --> 00:10:02.720]  某些角度去做決定
[00:10:02.720 --> 00:10:04.720]  以致我們做了決定
[00:10:04.720 --> 00:10:06.720]  都不知道
[00:10:06.720 --> 00:10:08.720]  舉個例子來說
[00:10:08.720 --> 00:10:10.720]  又舉一個很實際的例子
[00:10:10.720 --> 00:10:12.720]  小孩舉例
[00:10:12.720 --> 00:10:14.720]  剛才有弟兄問我
[00:10:14.720 --> 00:10:16.720]  我有三個小孩
[00:10:16.720 --> 00:10:18.720]  很多小孩
[00:10:18.720 --> 00:10:20.720]  想去外國讀書
[00:10:20.720 --> 00:10:22.720]  很貴的
[00:10:22.720 --> 00:10:24.720]  給不給他們
[00:10:24.720 --> 00:10:26.720]  外國讀書呢
[00:10:26.720 --> 00:10:28.720]  譬如
[00:10:28.720 --> 00:10:30.720]  我的大女兒
[00:10:30.720 --> 00:10:32.720]  跟我說她想去外國讀書
[00:10:32.720 --> 00:10:34.720]  其中一個原因
[00:10:34.720 --> 00:10:36.720]  她想讀英文想讀音樂
[00:10:36.720 --> 00:10:38.720]  讀英文當然去外國
[00:10:38.720 --> 00:10:40.720]  很自然
[00:10:40.720 --> 00:10:42.720]  她喜歡一些
[00:10:42.720 --> 00:10:44.720]  美國那種比較北區的文化
[00:10:44.720 --> 00:10:46.720]  我跟她很坦白的說
[00:10:46.720 --> 00:10:48.720]  好啊
[00:10:48.720 --> 00:10:50.720]  你喜歡就去吧
[00:10:50.720 --> 00:10:52.720]  不過第一
[00:10:52.720 --> 00:10:54.720]  你學費有限制
[00:10:54.720 --> 00:10:56.720]  你爸爸不是李嘉誠
[00:10:56.720 --> 00:10:58.720]  又不是李嘉誠的表弟
[00:10:58.720 --> 00:11:00.720]  跟他毫無親戚關係
[00:11:00.720 --> 00:11:02.720]  所以
[00:11:02.720 --> 00:11:04.720]  你
[00:11:04.720 --> 00:11:06.720]  我就是說
[00:11:06.720 --> 00:11:08.720]  你甚至可以申請外國的私立大學
[00:11:08.720 --> 00:11:10.720]  不過你申請了
[00:11:10.720 --> 00:11:12.720]  如果沒有獎學金
[00:11:12.720 --> 00:11:14.720]  即時沒用
[00:11:14.720 --> 00:11:16.720]  最後
[00:11:16.720 --> 00:11:18.720]  他去了一間
[00:11:18.720 --> 00:11:20.720]  介紹了他的大學不錯的
[00:11:20.720 --> 00:11:22.720]  他的大學叫
[00:11:22.720 --> 00:11:24.720]  State University of New York
[00:11:24.720 --> 00:11:26.720]  Genoseo Campus
[00:11:26.720 --> 00:11:28.720]  Out of State Student
[00:11:28.720 --> 00:11:30.720]  16,000美元學費
[00:11:30.720 --> 00:11:32.720]  比例是16,000美元
[00:11:32.720 --> 00:11:34.720]  當然還要收學費
[00:11:34.720 --> 00:11:36.720]  16,000美元很便宜
[00:11:36.720 --> 00:11:38.720]  所以這間就行了
[00:11:38.720 --> 00:11:40.720]  他有另一間收了私立的
[00:11:40.720 --> 00:11:42.720]  不記得多少錢
[00:11:42.720 --> 00:11:44.720]  40,000美元
[00:11:44.720 --> 00:11:46.720]  沒有獎學金
[00:11:46.720 --> 00:11:48.720]  我講這個就不是說
[00:11:48.720 --> 00:11:50.720]  如果你送你女兒40,000美元有問題
[00:11:50.720 --> 00:11:52.720]  絕對不是這個意思
[00:11:52.720 --> 00:11:54.720]  不過我就是說
[00:11:54.720 --> 00:11:56.720]  我的金融情況
[00:11:56.720 --> 00:11:58.720]  我就很自我意識地跟女兒說
[00:11:58.720 --> 00:12:00.720]  是給這個價錢
[00:12:00.720 --> 00:12:02.720]  超過
[00:12:02.720 --> 00:12:04.720]  就不能讀了
[00:12:04.720 --> 00:12:06.720]  再不是最糟的情況就留在香港讀
[00:12:06.720 --> 00:12:08.720]  香港也有大學收她
[00:12:08.720 --> 00:12:10.720]  以她的成績
[00:12:10.720 --> 00:12:12.720]  但很多家長
[00:12:12.720 --> 00:12:14.720]  自然會覺得
[00:12:14.720 --> 00:12:16.720]  要給小孩最好的
[00:12:16.720 --> 00:12:18.720]  於是如果 Princeton 收了她
[00:12:18.720 --> 00:12:20.720]  不知道多少錢學費
[00:12:20.720 --> 00:12:22.720]  我當年讀 Princeton 不過不用學費
[00:12:22.720 --> 00:12:24.720]  如果你要給學費
[00:12:24.720 --> 00:12:26.720]  多少錢我也不知道
[00:12:26.720 --> 00:12:28.720]  現在不知道五六萬
[00:12:28.720 --> 00:12:30.720]  美金一年
[00:12:30.720 --> 00:12:32.720]  如果小孩五六萬 Princeton 收了你
[00:12:32.720 --> 00:12:34.720]  你去不去呢?
[00:12:34.720 --> 00:12:36.720]  很多家長就會說 當然去
[00:12:36.720 --> 00:12:38.720]  最好的獻給子女
[00:12:38.720 --> 00:12:40.720]  獎勵最好的獻給子女
[00:12:40.720 --> 00:12:42.720]  五六萬都去
[00:12:42.720 --> 00:12:44.720]  最多賣了房子
[00:12:44.720 --> 00:12:46.720]  搬了一間小的房子
[00:12:46.720 --> 00:12:48.720]  我不是說這個決定一定錯
[00:12:48.720 --> 00:12:50.720]  香港也不是對還是錯
[00:12:50.720 --> 00:12:52.720]  很多原因去決定
[00:12:52.720 --> 00:12:54.720]  你花多少錢在子女身上
[00:12:54.720 --> 00:12:56.720]  不過只是想說
[00:12:56.720 --> 00:12:58.720]  很多時候價值觀
[00:12:58.720 --> 00:13:00.720]  令我們做一些決定
[00:13:00.720 --> 00:13:02.720]  覺得理所當然
[00:13:02.720 --> 00:13:04.720]  幾萬美金
[00:13:04.720 --> 00:13:06.720]  很自然
[00:13:06.720 --> 00:13:08.720]  從另一個角度看
[00:13:08.720 --> 00:13:10.720]  是不是一定需要五六萬美金
[00:13:10.720 --> 00:13:12.720]  的大學呢?
[00:13:12.720 --> 00:13:14.720]  這是一個問號
[00:13:14.720 --> 00:13:16.720]  所以馬門的力量
[00:13:16.720 --> 00:13:18.720]  在於這些
[00:13:18.720 --> 00:13:20.720]  很多我們很自然的
[00:13:20.720 --> 00:13:22.720]  很自然覺得
[00:13:22.720 --> 00:13:24.720]  舉個例子 積谷防機
[00:13:24.720 --> 00:13:26.720]  積多少谷
[00:13:26.720 --> 00:13:28.720]  才可以防到你呢?
[00:13:28.720 --> 00:13:30.720]  好像我的岳母
[00:13:30.720 --> 00:13:32.720]  也是一個例子
[00:13:32.720 --> 00:13:34.720]  我的岳母在紐約
[00:13:34.720 --> 00:13:36.720]  移民
[00:13:36.720 --> 00:13:38.720]  沒有什麼知識
[00:13:38.720 --> 00:13:40.720]  上一輩女士沒有機會讀書
[00:13:40.720 --> 00:13:42.720]  所以在外國做車醫
[00:13:42.720 --> 00:13:44.720]  於是一輩子都不放假
[00:13:44.720 --> 00:13:46.720]  不知道現在的年輕人
[00:13:46.720 --> 00:13:48.720]  是否明白上一代的辛苦
[00:13:48.720 --> 00:13:50.720]  我的岳母365天都上班
[00:13:50.720 --> 00:13:52.720]  十年如一日
[00:13:52.720 --> 00:13:54.720]  沒有放假
[00:13:54.720 --> 00:13:56.720]  神保佑她
[00:13:56.720 --> 00:13:58.720]  沒有什麼病
[00:13:58.720 --> 00:14:00.720]  車醫的人
[00:14:00.720 --> 00:14:02.720]  有位置給她
[00:14:02.720 --> 00:14:04.720]  但位置不是屬於我的岳母
[00:14:04.720 --> 00:14:06.720]  如果那一天
[00:14:06.720 --> 00:14:08.720]  不上班
[00:14:08.720 --> 00:14:10.720]  第二天回去
[00:14:10.720 --> 00:14:12.720]  可能有第二天坐她的位置
[00:14:12.720 --> 00:14:14.720]  要拿位置回來
[00:14:14.720 --> 00:14:16.720]  可能要拗手瓜
[00:14:16.720 --> 00:14:18.720]  說一大輪
[00:14:18.720 --> 00:14:20.720]  所以她連一天假都不敢放
[00:14:20.720 --> 00:14:22.720]  養大了三個弟弟
[00:14:22.720 --> 00:14:24.720]  她又不用錢
[00:14:24.720 --> 00:14:26.720]  她經常說積谷防機
[00:14:26.720 --> 00:14:28.720]  不過當然到她死那天
[00:14:28.720 --> 00:14:30.720]  都沒有機
[00:14:30.720 --> 00:14:32.720]  她買了漂亮的衣服
[00:14:32.720 --> 00:14:34.720]  重要的日子穿
[00:14:34.720 --> 00:14:36.720]  重要的日子永遠都不來臨
[00:14:36.720 --> 00:14:38.720]  死了之後
[00:14:38.720 --> 00:14:40.720]  葬禮那天穿
[00:14:40.720 --> 00:14:42.720]  有時要儲蓄多少
[00:14:42.720 --> 00:14:44.720]  才有安全感呢
[00:14:44.720 --> 00:14:46.720]  馬門的力量
[00:14:46.720 --> 00:14:48.720]  跟我們說
[00:14:48.720 --> 00:14:50.720]  儲蓄多少都不夠
[00:14:50.720 --> 00:14:52.720]  永遠都不夠
[00:14:52.720 --> 00:14:54.720]  永遠都不夠好
[00:14:54.720 --> 00:14:56.720]  有時要儲蓄
[00:14:56.720 --> 00:14:58.720]  錢永遠都不夠好
[00:14:58.720 --> 00:15:00.720]  有時我們都不知道
[00:15:00.720 --> 00:15:02.720]  我們只是覺得很自然
[00:15:02.720 --> 00:15:04.720]  儲蓄多點錢
[00:15:04.720 --> 00:15:06.720]  這件事不誇張
[00:15:06.720 --> 00:15:08.720]  所以
[00:15:08.720 --> 00:15:12.720]  有時面對這種問題
[00:15:12.720 --> 00:15:16.720]  有時我們需要退一步去想
[00:15:16.720 --> 00:15:18.720]  到底有沒有一些事
[00:15:18.720 --> 00:15:20.720]  我們不在意地
[00:15:20.720 --> 00:15:24.720]  已經受它所操控呢
[00:15:24.720 --> 00:15:26.720]  譬如你都說
[00:15:26.720 --> 00:15:28.720]  說一點自己的故事
[00:15:28.720 --> 00:15:32.720]  其實為甚麼找我去說呢
[00:15:32.720 --> 00:15:34.720]  你都可以挑戰一下教會
[00:15:34.720 --> 00:15:38.720]  我不是一些投資的專家
[00:15:38.720 --> 00:15:40.720]  不過我都很年輕的時候
[00:15:40.720 --> 00:15:42.720]  已經投資了
