
[00:00:00.000 --> 00:00:05.000]  弟兄姐妹 祖内平安
[00:06:11.000 --> 00:06:13.000]  就可以直说
[00:06:13.000 --> 00:06:16.000]  你不会误会我
[00:06:16.000 --> 00:06:18.000]  我也不需要客气
[00:06:18.000 --> 00:06:22.000]  所以这里讲的是的确是一个
[00:06:22.000 --> 00:06:24.000]  很特别的关系
[00:06:24.000 --> 00:06:30.000]  但更直接的面对面讲话
[00:06:30.000 --> 00:06:34.000]  实际在在出埃及纪33章
[00:06:34.000 --> 00:06:37.000]  这一节我们就大概
[00:06:37.000 --> 00:06:40.000]  常常都忽略了
[00:06:40.000 --> 00:06:46.000]  这里在金牛读的事件的过程当中
[00:06:46.000 --> 00:06:51.000]  突然插进了这样的一句话说
[00:06:51.000 --> 00:06:56.000]  耶和华与摩西面对面说话
[00:06:56.000 --> 00:06:58.000]  不是口对口了
[00:06:58.000 --> 00:07:02.000]  这里的希伯来文的确是面对面
[00:07:02.000 --> 00:07:05.000]  跟圣命纪34章
[00:07:05.000 --> 00:07:07.000]  我们刚刚念过的总结
[00:07:07.000 --> 00:07:09.000]  是同一句话
[00:07:09.000 --> 00:07:12.000]  这里也是一个比喻
[00:07:12.000 --> 00:07:18.000]  好像人与朋友说话一般
[00:07:18.000 --> 00:07:24.000]  所以这个是经文
[00:07:24.000 --> 00:07:31.000]  两次三次对摩西的一个肯定
[00:07:31.000 --> 00:07:37.000]  他跟上主之间的关系
[00:07:37.000 --> 00:07:41.000]  与其他的领袖
[00:07:41.000 --> 00:07:45.000]  其他以色列的白星是不同的
[00:07:45.000 --> 00:07:51.000]  耶和华跟他面对面讲话
[00:07:51.000 --> 00:07:57.000]  如果这一句话是有这样的典故
[00:07:57.000 --> 00:08:02.000]  那其实在圣命纪结束的时候
[00:08:02.000 --> 00:08:05.000]  头一句话说
[00:08:05.000 --> 00:08:12.000]  在没有兴起先知像摩西
[00:08:12.000 --> 00:08:16.000]  同样是一句典故
[00:08:16.000 --> 00:08:19.000]  我们应该想起来
[00:08:19.000 --> 00:08:23.000]  就是在同一卷圣命纪里面
[00:08:23.000 --> 00:08:29.000]  曾经讲过同样的一句话
[00:08:29.000 --> 00:08:32.000]  在什么地方呢
[00:08:32.000 --> 00:08:36.000]  十八章十八节
[00:08:36.000 --> 00:08:39.000]  我念给大家听
[00:08:39.000 --> 00:08:44.000]  圣命纪十八章十八节
[00:08:44.000 --> 00:08:48.000]  那里耶和华对摩西说
[00:08:48.000 --> 00:08:53.000]  我必在他们弟兄中间
[00:08:53.000 --> 00:09:01.000]  给他们兴起一位先知像你
[00:09:01.000 --> 00:09:08.000]  兴起先知像摩西
[00:09:08.000 --> 00:09:14.000]  上帝讲必定会这样
[00:09:14.000 --> 00:09:19.000]  圣命纪的作者来到三十四章结束的时候
[00:09:19.000 --> 00:09:23.000]  讲相反的话
[00:09:23.000 --> 00:09:26.000]  在没有这样的事
[00:09:26.000 --> 00:09:29.000]  那我们念圣经的时候
[00:09:29.000 --> 00:09:35.000]  你会不会停下来举手问
[00:09:35.000 --> 00:09:40.000]  那到底是有还是没有
[00:09:40.000 --> 00:09:46.000]  前面说必定有一位先知像你
[00:09:46.000 --> 00:09:52.000]  后面说再没有先知像摩西
[00:09:52.000 --> 00:09:56.000]  究竟哪一句话是真的
[00:09:56.000 --> 00:10:00.000]  另外一句不是假不是虚的
[00:10:00.000 --> 00:10:04.000]  怎么样去理解这两句好像是
[00:10:04.000 --> 00:10:09.000]  刚刚相反矛盾的经文呢
[00:10:09.000 --> 00:10:14.000]  今天我们花一点的时间来
[00:10:14.000 --> 00:10:22.000]  尝试探讨到底圣命纪在说什么
[00:10:22.000 --> 00:10:27.000]  我们可以看三十四章的时候
[00:10:27.000 --> 00:10:29.000]  忘记十八章
[00:10:29.000 --> 00:10:33.000]  也可以严谨讨论十八章的时候
[00:10:33.000 --> 00:10:36.000]  不看三十四章
[00:10:36.000 --> 00:10:43.000]  但是你把两句的话都是圣经的话
[00:10:43.000 --> 00:10:45.000]  我们是圣经教会吗
[00:10:45.000 --> 00:10:52.000]  所以都是圣灵感动写下来的话
[00:10:52.000 --> 00:10:55.000]  怎么会有矛盾
[00:10:55.000 --> 00:11:05.000]  怎么会看起来好像水火不容
[00:11:05.000 --> 00:11:08.000]  要不是十八章是真的
[00:11:08.000 --> 00:11:12.000]  三十四章是假的虚的
[00:11:12.000 --> 00:11:14.000]  要不然就反过来
[00:11:14.000 --> 00:11:18.000]  不行十八章是上帝的讲话
[00:11:18.000 --> 00:11:19.000]  一定是对的
[00:11:19.000 --> 00:11:22.000]  所以三十四章讲的是什么呢
[00:11:22.000 --> 00:11:26.000]  我们还是不要去讨论好了
[00:11:26.000 --> 00:11:30.000]  两句话放在一起
[00:11:30.000 --> 00:11:34.000]  怎么样去理解
[00:11:34.000 --> 00:11:41.000]  我们常常都听见这样的传统
[00:11:41.000 --> 00:11:44.000]  在教会也好
[00:11:44.000 --> 00:11:51.000]  在犹太会堂拉币的传统也好
[00:11:51.000 --> 00:11:56.000]  五经的作者是摩西
[00:11:56.000 --> 00:12:01.000]  所以摩西五经是他写的书
[00:12:01.000 --> 00:12:07.000]  如果从创世纪到圣命纪五卷
[00:12:07.000 --> 00:12:16.000]  摩西五经最有可能是摩西亲手写下来的一卷
[00:12:16.000 --> 00:12:19.000]  那应该就是圣命纪了
[00:12:19.000 --> 00:12:20.000]  为什么呢
[00:12:20.000 --> 00:12:23.000]  因为圣命纪里面从第一章到
[00:12:23.000 --> 00:12:25.000]  不是最后一章
[00:12:25.000 --> 00:12:27.000]  最后一章摩西死了
[00:12:27.000 --> 00:12:34.000]  三十三章都是摩西的讲话
[00:12:34.000 --> 00:12:39.000]  这也是书卷头一句话的标题
[00:12:39.000 --> 00:12:44.000]  说这是摩西的说话
[00:12:44.000 --> 00:12:51.000]  他临终知道自己在世上的时间不多了
[00:12:51.000 --> 00:12:58.000]  所以他就留下圣命纪的话语
[00:12:58.000 --> 00:13:06.000]  里面我们每一次念到我这个第一声的代名词的时候
[00:13:06.000 --> 00:13:10.000]  我们都知道那是摩西在讲话
[00:13:10.000 --> 00:13:18.000]  所以圣命纪应该最有可能是他写下来
[00:13:18.000 --> 00:13:26.000]  留给以后以色列的百姓直到今天
[00:13:26.000 --> 00:13:31.000]  但这样的一个印象
[00:13:31.000 --> 00:13:40.000]  其实圣命纪一开头就告诉我们是不可能的
[00:13:40.000 --> 00:13:42.000]  是不准确的
[00:13:42.000 --> 00:13:44.000]  为什么呢
[00:13:44.000 --> 00:13:50.000]  这个我们在中文的翻译没有办法看出来
[00:13:50.000 --> 00:13:54.000]  因为中文圣经都翻译
[00:13:54.000 --> 00:13:58.000]  这些说话是摩西对全以色列讲的
[00:13:58.000 --> 00:14:00.000]  在什么地方讲呢
[00:14:00.000 --> 00:14:05.000]  在约旦河东的矿野
[00:14:05.000 --> 00:14:09.000]  约旦河是从北到南
[00:14:09.000 --> 00:14:14.000]  从加利海到石海
[00:14:14.000 --> 00:14:19.000]  所以他有东岸有西岸
[00:14:19.000 --> 00:14:24.000]  我们都知道摩西带领以色列人40年
[00:14:24.000 --> 00:14:33.000]  从埃及现在来到约旦河东墨亚的矿野
[00:14:33.000 --> 00:14:40.000]  他有没有过河来到约旦河西的地方呢
[00:14:40.000 --> 00:14:42.000]  从来没有
[00:14:42.000 --> 00:14:46.000]  其实这是他一生的祷告
[00:14:46.000 --> 00:14:48.000]  不是一生
[00:14:48.000 --> 00:14:52.000]  是离开埃及以后他就这样祷告
[00:14:52.000 --> 00:14:59.000]  上帝容许我带领你的百姓一同过约旦河
[00:14:59.000 --> 00:15:05.000]  进入迦南应许之地
[00:15:05.000 --> 00:15:08.000]  上帝怎样回应他的祷告呢
[00:15:08.000 --> 00:15:14.000]  好你是有忠心有良善的仆人
[00:15:14.000 --> 00:15:18.000]  不如果我们念生命记
[00:15:18.000 --> 00:15:24.000]  我们知道上帝对摩西说够了
[00:15:24.000 --> 00:15:28.000]  我们祷告有没有到一个地步
[00:15:28.000 --> 00:15:33.000]  上帝会跟我们说够了
[00:15:33.000 --> 00:15:35.000]  从来没有
[00:15:35.000 --> 00:15:39.000]  我们祷告两个星期上帝没有回应
[00:15:39.000 --> 00:15:42.000]  我们就跟长老说下个礼拜我不来崇拜了
[00:15:42.000 --> 00:15:45.000]  上帝不听我的祷告
[00:15:45.000 --> 00:15:47.000]  你试试看好像摩西一样
[00:15:47.000 --> 00:15:52.000]  祷告到一个地步上帝说够了
[00:15:52.000 --> 00:15:54.000]  不要再求了
[00:15:54.000 --> 00:15:56.000]  为什么
[00:15:56.000 --> 00:15:57.000]  没用
[00:15:57.000 --> 00:16:01.000]  你再祷告也不会发生的事情
[00:16:01.000 --> 00:16:08.000]  所以摩西一生没有过约旦河
[00:16:08.000 --> 00:16:15.000]  是约苏亚带领以色列的百姓过约旦河
[00:16:15.000 --> 00:16:19.000]  然后面对耶利哥的战役
[00:16:19.000 --> 00:16:24.000]  所以这里翻译在约旦河东是准确的
[00:16:24.000 --> 00:16:27.000]  有什么问题
[00:16:27.000 --> 00:16:34.000]  问题就是在西伯来文这个东字
[00:16:34.000 --> 00:16:43.000]  西伯来文的确有东南西北这个方向不同的字眼
[00:16:43.000 --> 00:16:47.000]  所以他可以说约旦河东
[00:16:47.000 --> 00:16:49.000]  但这里他不是这样说
[00:16:49.000 --> 00:16:55.000]  这里西伯来文是讲约旦河外
[00:16:55.000 --> 00:17:01.000]  约旦河的对面
[00:17:01.000 --> 00:17:04.000]  这样讲的话
[00:17:04.000 --> 00:17:08.000]  那你就发现讲话的人
[00:17:08.000 --> 00:17:11.000]  他在什么地方
[00:17:11.000 --> 00:17:14.000]  他就不在约旦河东了
[00:17:14.000 --> 00:17:19.000]  因为在约旦河东他不可能说这是约旦河对面
[00:17:19.000 --> 00:17:23.000]  我们香港如果你来一段时间
[00:17:23.000 --> 00:17:27.000]  你会听过我们广东话常常说
[00:17:27.000 --> 00:17:28.000]  我过对面海
[00:17:28.000 --> 00:17:29.000]  普通话是这样讲吗
[00:17:29.000 --> 00:17:31.000]  大概不是
[00:17:31.000 --> 00:17:34.000]  对面海是指什么地方
[00:17:34.000 --> 00:17:37.000]  就看你站在什么地方去讲
[00:17:37.000 --> 00:17:40.000]  如果你站在尖沙咀
[00:17:40.000 --> 00:17:42.000]  你说我过对面
[00:17:42.000 --> 00:17:44.000]  那是中环
[00:17:44.000 --> 00:17:47.000]  如果你站在铜锣湾
[00:17:47.000 --> 00:17:50.000]  你说我过对面海
[00:17:50.000 --> 00:17:55.000]  那是九龙
[00:17:55.000 --> 00:18:02.000]  所以这个约旦河对面的说法
[00:18:02.000 --> 00:18:09.000]  代表讲这句话生命纪的作者
[00:18:09.000 --> 00:18:14.000]  他是站在过了河以后
[00:18:14.000 --> 00:18:18.000]  这边也一个
[00:18:18.000 --> 00:18:21.000]  所以讲这句话的时候
[00:18:21.000 --> 00:18:26.000]  也代表以色列过河了
[00:18:26.000 --> 00:18:28.000]  进入迦南地了
[00:18:28.000 --> 00:18:29.000]  那摩西呢
[00:18:29.000 --> 00:18:31.000]  他没有过
[00:18:31.000 --> 00:18:34.000]  他从来没有进入
[00:18:34.000 --> 00:18:38.000]  约旦河西边任何的地方
[00:18:38.000 --> 00:18:46.000]  最后上帝容许他走到尼泊山上
[00:18:46.000 --> 00:18:52.000]  看这个应许的迦南福地
[00:18:52.000 --> 00:18:54.000]  但他没有过去
[00:18:54.000 --> 00:18:58.000]  所以头一句话
[00:18:58.000 --> 00:19:03.000]  一个简单的字
[00:19:03.000 --> 00:19:09.000]  这个地里的分别不是约旦河东
[00:19:09.000 --> 00:19:14.000]  乃是约旦河对面
[00:19:14.000 --> 00:19:16.000]  听得明白吗
[00:19:16.000 --> 00:19:19.000]  这不像主人崇拜讲道
[00:19:19.000 --> 00:19:23.000]  这好像在神学院上课一样
[00:19:23.000 --> 00:19:25.000]  如果没有这个基础的话
[00:19:25.000 --> 00:19:28.000]  我们很难继续明白
[00:19:28.000 --> 00:19:31.000]  生命纪到底在讲什么
[00:19:31.000 --> 00:19:33.000]  现在我们明白了
[00:19:33.000 --> 00:19:36.000]  因为生命纪从一开头
[00:19:36.000 --> 00:19:39.000]  摩西已经不在了
[00:19:39.000 --> 00:19:42.000]  没有摩西了
[00:19:42.000 --> 00:19:45.000]  所以从第一句话
[00:19:45.000 --> 00:19:48.000]  现在摩西不在了
[00:19:48.000 --> 00:19:52.000]  那怎么办
[00:19:52.000 --> 00:19:58.000]  我们进入迦南以后
[00:19:58.000 --> 00:20:02.000]  上帝就不再说话了吗
[00:20:02.000 --> 00:20:04.000]  不
[00:20:04.000 --> 00:20:10.000]  上帝还在跟他的百姓讲话
[00:20:10.000 --> 00:20:11.000]  有啊
[00:20:11.000 --> 00:20:16.000]  我们怎么样可以明白上帝的信义
[00:20:16.000 --> 00:20:17.000]  没有摩西了
[00:20:17.000 --> 00:20:22.000]  没有人是上帝面对面跟他说话了
[00:20:22.000 --> 00:20:25.000]  我们就在黑暗当中吧
[00:20:25.000 --> 00:20:27.000]  不
[00:20:27.000 --> 00:20:31.000]  你看生命纪的作者
[00:20:31.000 --> 00:20:37.000]  他在摩西讲话的中间
[00:20:37.000 --> 00:20:39.000]  这个很特别的
[00:20:39.000 --> 00:20:48.000]  在不论其他试卷摩西五经的经文也好
[00:20:48.000 --> 00:20:52.000]  在以后历史书
[00:20:52.000 --> 00:20:54.000]  先知书也好
[00:20:54.000 --> 00:20:59.000]  生命纪第二章第三章
[00:20:59.000 --> 00:21:02.000]  四次出现
[00:21:02.000 --> 00:21:07.000]  作者在摩西讲话的中间
[00:21:07.000 --> 00:21:09.000]  插进来
[00:21:09.000 --> 00:21:14.000]  补充一个我们今天会说注解
[00:21:14.000 --> 00:21:16.000]  footnote
[00:21:16.000 --> 00:21:19.000]  其实那是很不礼貌的
[00:21:19.000 --> 00:21:21.000]  你想想看我在讲到
[00:21:21.000 --> 00:21:25.000]  忽然之间有什么人站起来
[00:21:25.000 --> 00:21:28.000]  他讲的话其实是这样的
[00:21:28.000 --> 00:21:30.000]  不应该吗
[00:21:30.000 --> 00:21:35.000]  但是生命纪从第二章第三章里面
[00:21:35.000 --> 00:21:37.000]  不是一次半次
[00:21:37.000 --> 00:21:43.000]  那是一而再再而三四次
[00:21:43.000 --> 00:21:48.000]  我不需要跟你们每一个经文都念了
[00:21:48.000 --> 00:21:50.000]  你们大概也看过了
[00:21:50.000 --> 00:21:53.000]  作者在这里干什么
[00:21:53.000 --> 00:21:59.000]  他补充摩西讲的这句话谈到的深圳
[00:21:59.000 --> 00:22:02.000]  从前不是这样的
[00:22:02.000 --> 00:22:06.000]  没有这样高楼大厦的
[00:22:06.000 --> 00:22:08.000]  这个重要吗
[00:22:08.000 --> 00:22:11.000]  你可以说重要你可以说不重要
[00:22:11.000 --> 00:22:14.000]  但目的何在
[00:22:14.000 --> 00:22:17.000]  从前是这样
[00:22:17.000 --> 00:22:20.000]  现在又怎么样
[00:22:20.000 --> 00:22:24.000]  这个时间的距离听得出来吗
[00:22:24.000 --> 00:22:27.000]  以前摩西的时候是这样
[00:22:27.000 --> 00:22:28.000]  现在不同了
[00:22:28.000 --> 00:22:31.000]  不以前他讲的这件事情
[00:22:31.000 --> 00:22:34.000]  现在也可以看到
[00:22:34.000 --> 00:22:37.000]  这个王帝很大的床
[00:22:37.000 --> 00:22:39.000]  现在你去也可以看到的
[00:22:39.000 --> 00:22:43.000]  所以这个时间的距离
[00:22:43.000 --> 00:22:48.000]  作者在插进来的讲话里面
[00:22:48.000 --> 00:22:53.000]  给我们一个很清晰的
[00:22:53.000 --> 00:22:59.000]  一个时间的距离
[00:22:59.000 --> 00:23:01.000]  摩西不在了
[00:23:01.000 --> 00:23:04.000]  他已经离开很久了
[00:23:04.000 --> 00:23:07.000]  现在的情况
[00:23:07.000 --> 00:23:09.000]  直到近日
[00:23:09.000 --> 00:23:14.000]  这句话三张出现了
[00:23:14.000 --> 00:23:20.000]  还有不但在前面两张插进来
[00:23:20.000 --> 00:23:23.000]  讲一些好像不太重要
[00:23:23.000 --> 00:23:27.000]  但目的告诉我们
[00:23:27.000 --> 00:23:32.000]  是另外一个世代
[00:23:32.000 --> 00:23:34.000]  一个时期
[00:23:34.000 --> 00:23:39.000]  已经不再是摩西带领十二支派
[00:23:39.000 --> 00:23:42.000]  那个时候了
[00:23:42.000 --> 00:23:45.000]  作者还记载
[00:23:45.000 --> 00:23:50.000]  摩西分富不同的人
[00:23:50.000 --> 00:23:56.000]  百姓越数要济世利为人
[00:23:56.000 --> 00:23:59.000]  也就是说
[00:23:59.000 --> 00:24:02.000]  作者提醒我们
[00:24:02.000 --> 00:24:08.000]  今天我们可以念到摩西的讲话
[00:24:08.000 --> 00:24:11.000]  是因为有我
[00:24:11.000 --> 00:24:13.000]  听出来吗
[00:24:13.000 --> 00:24:16.000]  如果没有作者的话
[00:24:16.000 --> 00:24:19.000]  从前没有录音
[00:24:19.000 --> 00:24:20.000]  没有YouTube
[00:24:20.000 --> 00:24:22.000]  没有Zoom
[00:24:22.000 --> 00:24:24.000]  听见了
[00:24:24.000 --> 00:24:28.000]  讲完以后就没有了
[00:24:28.000 --> 00:24:36.000]  但我们经过了三千多年以后
[00:24:36.000 --> 00:24:45.000]  还可以读到当天摩西讲话的内容
[00:24:45.000 --> 00:24:48.000]  要谢谢谁啊
[00:24:48.000 --> 00:24:49.000]  摩西不
[00:24:49.000 --> 00:24:51.000]  他没有写下来
[00:24:51.000 --> 00:24:53.000]  第一章第一节
[00:24:53.000 --> 00:24:55.000]  我们听见了
[00:24:55.000 --> 00:25:00.000]  越大河对岸摩西在讲话
[00:25:00.000 --> 00:25:04.000]  现在我们进入江南
[00:25:04.000 --> 00:25:09.000]  把摩西讲的话写下来的是一个
[00:25:09.000 --> 00:25:15.000]  没有留下留下任何名字
[00:25:15.000 --> 00:25:16.000]  背景
[00:25:16.000 --> 00:25:20.000]  所以不要胡乱去猜他是谁
[00:25:20.000 --> 00:25:22.000]  一定是越数要
[00:25:22.000 --> 00:25:24.000]  一定是沙姆尔
[00:25:24.000 --> 00:25:25.000]  一定是大卫王
[00:25:25.000 --> 00:25:28.000]  你可以猜下去但没有用的
[00:25:28.000 --> 00:25:36.000]  因为圣经没有把作者的身份告诉我们
[00:25:36.000 --> 00:25:39.000]  其实在旧月圣经里面
[00:25:39.000 --> 00:25:43.000]  跟新月圣经最大的分别
[00:25:43.000 --> 00:25:47.000]  就是新月圣经大部分的书卷
[00:25:47.000 --> 00:25:51.000]  我们都可以知道是谁写的
[00:25:51.000 --> 00:25:54.000]  但旧月圣经刚好相反
[00:25:54.000 --> 00:25:56.000]  大部分的书卷
[00:25:56.000 --> 00:26:00.000]  我们不知道是谁写的
[00:26:00.000 --> 00:26:01.000]  那重要吗
[00:26:01.000 --> 00:26:02.000]  不太重要
[00:26:02.000 --> 00:26:05.000]  一定有作者在后面
[00:26:05.000 --> 00:26:07.000]  圣灵感动他
[00:26:07.000 --> 00:26:12.000]  所以他写下摩西的吩咐
[00:26:12.000 --> 00:26:16.000]  不但如此
[00:26:16.000 --> 00:26:20.000]  圣命纪还记载
[00:26:20.000 --> 00:26:24.000]  除了摩西的吩咐以外
[00:26:24.000 --> 00:26:35.000]  作者还可以自己把上帝的吩咐记载下来
[00:26:35.000 --> 00:26:39.000]  唯有我们这样比较这个标题的时候
[00:26:39.000 --> 00:26:42.000]  我们就发现不多
[00:26:42.000 --> 00:26:46.000]  31章32章
[00:26:46.000 --> 00:26:49.000]  上主吩咐摩西的话
[00:26:49.000 --> 00:26:52.000]  而不是摩西吩咐其他人的话
[00:26:52.000 --> 00:26:56.000]  上主吩咐月树亚的话
[00:26:56.000 --> 00:27:02.000]  圣命纪都可以记录下来
[00:27:02.000 --> 00:27:06.000]  这个作者有这样的权威
[00:27:06.000 --> 00:27:10.000]  在圣灵的感动之下
[00:27:10.000 --> 00:27:16.000]  他把上帝的话直接写下来
[00:27:16.000 --> 00:27:18.000]  就好像摩西在山上
[00:27:18.000 --> 00:27:20.000]  在灰沫里头
[00:27:20.000 --> 00:27:28.000]  听见耶和华跟他面对面讲话一样
[00:27:28.000 --> 00:27:29.000]  不
[00:27:29.000 --> 00:27:32.000]  上帝不是跟作者讲话
[00:27:32.000 --> 00:27:36.000]  上帝跟月树亚讲话的时候
[00:27:36.000 --> 00:27:38.000]  这个作者他在场吗
[00:27:38.000 --> 00:27:39.000]  他不在场
[00:27:39.000 --> 00:27:43.000]  但是他听见他写下来
[00:27:43.000 --> 00:27:53.000]  这个是圣命纪在摩西的权威旁边
[00:27:53.000 --> 00:27:58.000]  我们看见这样的事实
[00:27:58.000 --> 00:28:02.000]  当然来到最后34章
[00:28:02.000 --> 00:28:07.000]  刚才我们只念过最后的三节
[00:28:07.000 --> 00:28:12.000]  但其实整章34章
[00:28:12.000 --> 00:28:17.000]  讲的都是摩西以后的事情
[00:28:17.000 --> 00:28:20.000]  他过去了
[00:28:20.000 --> 00:28:26.000]  以色列怎么样为他悲哀
[00:28:26.000 --> 00:28:31.000]  有人说最保守的圣经学者承认
[00:28:31.000 --> 00:28:36.000]  相信五经是摩西写的
[00:28:36.000 --> 00:28:39.000]  但他们也会承认
[00:28:39.000 --> 00:28:46.000]  最后一章大概不太可能是摩西写的
[00:28:46.000 --> 00:28:50.000]  理论上我们可以说上帝启示他
[00:28:50.000 --> 00:28:52.000]  让他看见他死了
[00:28:52.000 --> 00:28:54.000]  所以先写下来可以吗
[00:28:54.000 --> 00:28:56.000]  当然可以
[00:28:56.000 --> 00:28:59.000]  但上帝会这样做吗
[00:28:59.000 --> 00:29:02.000]  不是民间宗教
[00:29:02.000 --> 00:29:05.000]  上帝不爱玩这样的游戏
[00:29:05.000 --> 00:29:11.000]  所以这一章写的是摩西的过去
[00:29:11.000 --> 00:29:16.000]  作者把这样的结论记在
[00:29:16.000 --> 00:29:21.000]  在圣命纪最后的一章
[00:29:21.000 --> 00:29:27.000]  所以摩西再重要
[00:29:27.000 --> 00:29:30.000]  他也会过去了
[00:29:30.000 --> 00:29:34.000]  他也一定过去了
[00:29:34.000 --> 00:29:35.000]  对吗
[00:29:35.000 --> 00:29:42.000]  你在当领袖五年十年十五年二十年
[00:29:42.000 --> 00:29:47.000]  总有一天要过去的
[00:29:47.000 --> 00:29:49.000]  教会如是
[00:29:49.000 --> 00:29:52.000]  社会如是
[00:29:52.000 --> 00:29:54.000]  我不再讲下去了
[00:29:54.000 --> 00:29:56.000]  国安法不容许了
[00:29:56.000 --> 00:29:59.000]  我们都明白这个事实
[00:29:59.000 --> 00:30:02.000]  在伟大的摩西
[00:30:02.000 --> 00:30:06.000]  这一天他过去了
