
[00:00:00.000 --> 00:00:06.200]  我會用三次講道的時間
[00:06:23.600 --> 00:06:28.600]  就是說這些美德是我們需要學校的東西
[00:06:28.600 --> 00:06:31.600]  但是原來神他自己就是有這樣的性格
[00:06:31.600 --> 00:06:34.600]  所以我們第一個需要回到神那裡
[00:06:34.600 --> 00:06:37.600]  看看他這些美德有什麼特別
[00:06:37.600 --> 00:06:39.600]  然後我們在那裡學
[00:06:39.600 --> 00:06:40.600]  我們學神好不好
[00:06:40.600 --> 00:06:42.600]  學校神
[00:06:42.600 --> 00:06:43.600]  我曾經和大家說過
[00:06:43.600 --> 00:06:47.600]  有些東西我們不要這麼容易以為我們和神一樣
[00:06:47.600 --> 00:06:50.600]  就是剛好相反那裡就是那些怒氣
[00:06:50.600 --> 00:06:52.600]  我和大家提過
[00:06:52.600 --> 00:06:54.600]  我們很多時候我們會有傾向
[00:06:54.600 --> 00:06:57.600]  有些時候我們說神都發意怒了
[00:06:57.600 --> 00:06:59.600]  所以我看不過眼的
[00:06:59.600 --> 00:07:00.600]  所以我就生氣
[00:07:00.600 --> 00:07:01.600]  為什麼不行呢
[00:07:01.600 --> 00:07:02.600]  他都可以了
[00:07:02.600 --> 00:07:03.600]  我就可以了
[00:07:03.600 --> 00:07:04.600]  我和大家說過
[00:07:04.600 --> 00:07:05.600]  你很小心的做
[00:07:05.600 --> 00:07:06.600]  你不要這麼容易
[00:07:06.600 --> 00:07:08.600]  你以為神會發意怒
[00:07:08.600 --> 00:07:09.600]  你就可以和他一樣
[00:07:09.600 --> 00:07:11.600]  看東西看不過眼
[00:07:11.600 --> 00:07:12.600]  又一路生氣的時候
[00:07:12.600 --> 00:07:15.600]  不要這麼容易以為你可以扮演上帝
[00:07:15.600 --> 00:07:17.600]  神就可以發意怒
[00:07:17.600 --> 00:07:18.600]  對不起
[00:07:18.600 --> 00:07:19.600]  你就不行
[00:07:19.600 --> 00:07:21.600]  我和大家好像說話那樣說
[00:07:21.600 --> 00:07:22.600]  為什麼不行
[00:07:22.600 --> 00:07:23.600]  因為你不是神
[00:07:23.600 --> 00:07:25.600]  沒辦法
[00:07:25.600 --> 00:07:26.600]  你又不是神
[00:07:26.600 --> 00:07:27.600]  他可以
[00:07:27.600 --> 00:07:28.600]  你不行
[00:07:28.600 --> 00:07:30.600]  當然我和大家說
[00:07:30.600 --> 00:07:31.600]  我這樣說的時候
[00:07:31.600 --> 00:07:34.600]  好像是比較諷刺的
[00:07:34.600 --> 00:07:37.600]  不是表面的意思
[00:07:37.600 --> 00:07:38.600]  當然了
[00:07:38.600 --> 00:07:39.600]  他是神的辦法
[00:07:39.600 --> 00:07:40.600]  我不給我
[00:07:40.600 --> 00:07:41.600]  他可以
[00:07:41.600 --> 00:07:42.600]  我不可以
[00:07:42.600 --> 00:07:43.600]  不是
[00:07:43.600 --> 00:07:45.600]  我們說背後有一個很重要的原因
[00:07:45.600 --> 00:07:50.600]  因為神自己的看法是代表了最正確的
[00:07:50.600 --> 00:07:53.600]  最真正的真理
[00:07:53.600 --> 00:07:55.600]  神就是真理的代表
[00:07:55.600 --> 00:08:04.600]  所以當人去背譯他的計劃和他所決定的事情的時候
[00:08:04.600 --> 00:08:14.600]  是我們在破壞神自己最正確的措施和觀點
[00:08:14.600 --> 00:08:19.600]  所以我們得到的結果
[00:08:19.600 --> 00:08:24.600]  是我們在神的正確觀點上
[00:08:24.600 --> 00:08:25.600]  我們背譯他的時候
[00:08:25.600 --> 00:08:29.600]  我們得到應有的懲罰和結果
[00:08:29.600 --> 00:08:31.600]  是理所當然的
[00:08:31.600 --> 00:08:35.600]  不是神自己發脾氣氣我們
[00:08:35.600 --> 00:08:37.600]  因為我們不聽他的話這麼簡單
[00:08:37.600 --> 00:08:39.600]  因為那些是正確的
[00:08:39.600 --> 00:08:40.600]  他就是真理
[00:08:40.600 --> 00:08:42.600]  當人去拜偶像的時候
[00:08:42.600 --> 00:08:45.600]  不是神說你為什麼不拜我
[00:08:45.600 --> 00:08:47.600]  不是這麼小器
[00:08:47.600 --> 00:08:50.600]  是因為神自己就是真理
[00:08:50.600 --> 00:08:51.600]  你去轉移真理
[00:08:51.600 --> 00:08:52.600]  你背譯真理
[00:08:52.600 --> 00:08:54.600]  你拜偶像的時候
[00:08:54.600 --> 00:08:56.600]  你是破壞真理
[00:08:56.600 --> 00:08:57.600]  得到的結果
[00:08:57.600 --> 00:09:01.600]  你自己受到的損失和懲罰
[00:09:01.600 --> 00:09:02.600]  這個是理所當然的
[00:09:02.600 --> 00:09:05.600]  這個就是神發意怒的原因
[00:09:05.600 --> 00:09:08.600]  你不要以為你就可以
[00:09:08.600 --> 00:09:11.600]  不過我們今天倒過來說
[00:09:11.600 --> 00:09:13.600]  說另外一樣東西
[00:09:13.600 --> 00:09:16.600]  神自己的美德
[00:09:16.600 --> 00:09:19.600]  正是成為我們去學他的美德
[00:09:19.600 --> 00:09:24.600]  因為忍耐、節制、溫柔、恩慈
[00:09:24.600 --> 00:09:26.600]  這些是神自己的性格
[00:09:26.600 --> 00:09:28.600]  既然神都是這樣
[00:09:28.600 --> 00:09:30.600]  讓我們都可以透過
[00:09:30.600 --> 00:09:32.600]  學到他這些的性格
[00:09:32.600 --> 00:09:35.600]  可以自己顯出這種美德
[00:09:35.600 --> 00:09:36.600]  明白了嗎
[00:09:36.600 --> 00:09:38.600]  那學到什麼呢
[00:09:38.600 --> 00:09:39.600]  神有什麼特別呢
[00:09:39.600 --> 00:09:41.600]  今天我們要深入一點
[00:09:41.600 --> 00:09:43.600]  知道神在哪幾方面
[00:09:43.600 --> 00:09:45.600]  特別值得我們留意的地方
[00:09:45.600 --> 00:09:48.600]  我想指出特別在三方面
[00:09:48.600 --> 00:09:49.600]  三樣東西
[00:09:49.600 --> 00:09:51.600]  當我們深入了解
[00:09:51.600 --> 00:09:53.600]  神這些性格的時候
[00:09:53.600 --> 00:09:55.600]  原來和我們一直
[00:09:55.600 --> 00:09:58.600]  本來我們以為的想法
[00:09:58.600 --> 00:10:00.600]  有些不同的
[00:10:00.600 --> 00:10:03.600]  就在那些裡面我們一起學
[00:10:03.600 --> 00:10:05.600]  那哪三樣東西呢
[00:10:05.600 --> 00:10:08.600]  我們都是回到聖經裡面
[00:10:08.600 --> 00:10:10.600]  當時猶太人的讀者
[00:10:10.600 --> 00:10:13.600]  一讀到這些性格的時候
[00:10:13.600 --> 00:10:15.600]  他馬上想起神自己的性格
[00:10:15.600 --> 00:10:17.600]  為什麼呢
[00:10:17.600 --> 00:10:21.600]  因為就算你熟悉舊約和新約
[00:10:21.600 --> 00:10:24.600]  你都會馬上有這樣的共鳴
[00:10:24.600 --> 00:10:27.600]  尤其當中有兩個用的字眼
[00:10:27.600 --> 00:10:29.600]  一個就是忍耐
[00:10:29.600 --> 00:10:31.600]  一個就是恩慈
[00:10:31.600 --> 00:10:33.600]  神的忍耐、恩慈
[00:10:33.600 --> 00:10:36.600]  其實是我們應該很熟悉的
[00:10:36.600 --> 00:10:39.600]  因為舊約裡面巴下十次
[00:10:39.600 --> 00:10:41.600]  是一個公式
[00:10:41.600 --> 00:10:43.600]  你留意舊約裡面
[00:10:43.600 --> 00:10:47.600]  很多次神親自宣佈自己的性格
[00:10:47.600 --> 00:10:49.600]  神說你想知道我是怎樣的神
[00:10:49.600 --> 00:10:51.600]  我宣佈給你聽
[00:10:51.600 --> 00:10:53.600]  大家記得第一次就是在曠野
[00:10:53.600 --> 00:10:56.600]  透過摩西向伊斯蘭宣佈
[00:10:56.600 --> 00:10:59.600]  然後聖經不斷出現
[00:10:59.600 --> 00:11:02.600]  詩篇有,先知書也有
[00:11:02.600 --> 00:11:07.600]  詩篇裡面103篇第八節是最典型的
[00:11:07.600 --> 00:11:09.600]  你讀出來就一定記得
[00:11:09.600 --> 00:11:12.600]  耶和華是有憐憫、有恩典
[00:11:12.600 --> 00:11:14.600]  不輕易發怒
[00:11:14.600 --> 00:11:17.600]  又有豐盛的慈愛
[00:11:17.600 --> 00:11:19.600]  不輕易發怒
[00:11:19.600 --> 00:11:22.600]  不輕易這個字在希伯來文
[00:11:22.600 --> 00:11:24.600]  希臘文的時候
[00:11:24.600 --> 00:11:26.600]  就是剛才所讀到的
[00:11:26.600 --> 00:11:29.600]  聖靈所見的忍耐的字
[00:11:29.600 --> 00:11:32.600]  其實就是用這個字
[00:11:32.600 --> 00:11:34.600]  神說我怎樣呢
[00:11:34.600 --> 00:11:37.600]  我的特色就是我有恩典
[00:11:37.600 --> 00:11:40.600]  忍住自己、克制自己
[00:11:40.600 --> 00:11:42.600]  不發怒
[00:11:42.600 --> 00:11:44.600]  並且有豐盛的慈愛
[00:11:44.600 --> 00:11:47.600]  原來神自己第一個的特色
[00:11:47.600 --> 00:11:50.600]  他是克制自己不發怒
[00:11:50.600 --> 00:11:52.600]  什麼意思呢
[00:11:52.600 --> 00:11:55.600]  神是對自己的要求
[00:11:55.600 --> 00:11:59.600]  最特別的地方我想大家留意
[00:11:59.600 --> 00:12:02.600]  神不生氣、忍住不生氣
[00:12:02.600 --> 00:12:06.600]  不是為了抑制自己
[00:12:06.600 --> 00:12:12.600]  也不是因為他沒有辦法
[00:12:12.600 --> 00:12:14.600]  無可奈何
[00:12:14.600 --> 00:12:19.600]  奈我們世人的罪無不奈何
[00:12:19.600 --> 00:12:22.600]  所以他不發怒
[00:12:22.600 --> 00:12:26.600]  神當然可以發怒
[00:12:26.600 --> 00:12:31.600]  我們說神在應該發火的時候
[00:12:31.600 --> 00:12:33.600]  他沒有發火
[00:12:33.600 --> 00:12:39.600]  這是我對自己的克制
[00:12:39.600 --> 00:12:42.600]  原來神也克制自己
[00:12:42.600 --> 00:12:45.600]  神在道氣的面前也克制自己
[00:12:45.600 --> 00:12:47.600]  有沒有想過這件事
[00:12:47.600 --> 00:12:48.600]  很重要
[00:12:48.600 --> 00:12:50.600]  其實克制這個字
[00:12:50.600 --> 00:12:52.600]  節制這個字
[00:12:52.600 --> 00:12:54.600]  節制這個字
[00:12:54.600 --> 00:12:56.600]  Enclaté這個字
[00:12:56.600 --> 00:12:59.600]  當時也是一個很流行的字眼
[00:12:59.600 --> 00:13:01.600]  什麼意思呢
[00:13:01.600 --> 00:13:03.600]  是口頭禪
[00:13:03.600 --> 00:13:05.600]  當時希臘羅馬人讀到這個字
[00:13:05.600 --> 00:13:07.600]  大家時常都說
[00:13:07.600 --> 00:13:09.600]  因為克制自己
[00:13:09.600 --> 00:13:13.600]  是當時人們很喜歡操練的美德
[00:13:13.600 --> 00:13:15.600]  就算是非基督徒
[00:13:15.600 --> 00:13:18.600]  在社會上也很習慣用這個字
[00:13:18.600 --> 00:13:20.600]  最近有沒有做這個事
[00:13:20.600 --> 00:13:22.600]  就像我們今天看到
[00:13:22.600 --> 00:13:23.600]  瘦身
[00:13:23.600 --> 00:13:25.600]  是很特別的字眼
[00:13:25.600 --> 00:13:27.600]  瘦身啊
[00:13:27.600 --> 00:13:29.600]  今天每個人都可以瘦身
[00:13:29.600 --> 00:13:31.600]  當時來說
[00:13:31.600 --> 00:13:33.600]  每個人都要克制自己
[00:13:33.600 --> 00:13:35.600]  克制自己成為一種美德
[00:13:35.600 --> 00:13:39.600]  成為一種對自己的要求
[00:13:39.600 --> 00:13:42.600]  原來我們說第一樣值得特別留意的
[00:13:42.600 --> 00:13:44.600]  神是在道氣面前
[00:13:44.600 --> 00:13:46.600]  他克制自己
[00:13:46.600 --> 00:13:48.600]  神說我克制自己不發怒
[00:13:48.600 --> 00:13:51.600]  是他對自己的要求
[00:13:51.600 --> 00:13:53.600]  而不是因為我們
[00:13:53.600 --> 00:13:55.600]  他沒有我們辦法
[00:13:55.600 --> 00:13:57.600]  神什麼都做到
[00:13:57.600 --> 00:13:59.600]  他要生氣為什麼不可以生氣呢
[00:13:59.600 --> 00:14:01.600]  而且我們這樣得罪他的時候
[00:14:01.600 --> 00:14:03.600]  他沒理由不生氣的
[00:14:03.600 --> 00:14:05.600]  不過他應該發火的時候
[00:14:05.600 --> 00:14:07.600]  他可以不發火
[00:14:07.600 --> 00:14:09.600]  他要求自己不發火
[00:14:09.600 --> 00:14:11.600]  頂曉滿你有沒有留意
[00:14:11.600 --> 00:14:13.600]  神都要求自己
[00:14:13.600 --> 00:14:15.600]  今天你和我
[00:14:15.600 --> 00:14:17.600]  想想我們為什麼不發火
[00:14:17.600 --> 00:14:19.600]  我們說中國人傳統都很忍得
[00:14:19.600 --> 00:14:21.600]  中國人忍得因為沒辦法
[00:14:21.600 --> 00:14:23.600]  因為中國人很苦
[00:14:23.600 --> 00:14:25.600]  我們的歷史很苦
[00:14:25.600 --> 00:14:27.600]  我們中國人真的很忍得
[00:14:27.600 --> 00:14:29.600]  如果用文化比較
[00:14:29.600 --> 00:14:31.600]  我們說中國人的傳統
[00:14:31.600 --> 00:14:33.600]  其中一種就是忍
[00:14:33.600 --> 00:14:35.600]  所以很多中國人去到海外
[00:14:35.600 --> 00:14:37.600]  做華僑的時候
[00:14:37.600 --> 00:14:39.600]  第一代很辛苦地位很低
[00:14:39.600 --> 00:14:41.600]  但兩三代就開始爬上來
[00:14:41.600 --> 00:14:43.600]  為什麼因為忍得
[00:14:43.600 --> 00:14:45.600]  到今天我們很多時候見到
[00:14:45.600 --> 00:14:47.600]  在辦公室掛一張東西寫著忍
[00:14:47.600 --> 00:14:49.600]  忍字
[00:14:49.600 --> 00:14:51.600]  中國人很靚
[00:14:51.600 --> 00:14:53.600]  當然因為他沒辦法
[00:14:53.600 --> 00:14:55.600]  苦嘛
[00:14:55.600 --> 00:14:57.600]  忍都不行
[00:14:57.600 --> 00:14:59.600]  對著老闆發什麼脾氣
[00:14:59.600 --> 00:15:01.600]  一發的時候結果就很糟糕
[00:15:01.600 --> 00:15:03.600]  工都沒了
[00:15:03.600 --> 00:15:05.600]  是不是
[00:15:05.600 --> 00:15:07.600]  不過你回到家
[00:15:07.600 --> 00:15:09.600]  對著家人的時候
[00:15:09.600 --> 00:15:11.600]  你發火的時候沒什麼後果
[00:15:11.600 --> 00:15:13.600]  他都不敢對你什麼
[00:15:13.600 --> 00:15:15.600]  所以就發脾氣
[00:15:15.600 --> 00:15:17.600]  如果這個是忍的原因
[00:15:17.600 --> 00:15:19.600]  就是因為外在的原因
[00:15:19.600 --> 00:15:21.600]  要求的話
[00:15:21.600 --> 00:15:23.600]  這就不是神自己的忍
[00:15:23.600 --> 00:15:25.600]  神自己的克制
[00:15:25.600 --> 00:15:27.600]  和忍耐
[00:15:27.600 --> 00:15:29.600]  是因為他對自己有要求
[00:15:29.600 --> 00:15:31.600]  是對自己的要求
[00:15:31.600 --> 00:15:33.600]  丙姐妹
[00:15:33.600 --> 00:15:35.600]  今天你和我可不可以成為
[00:15:35.600 --> 00:15:37.600]  我們這一種的挑戰
[00:15:37.600 --> 00:15:39.600]  對自己的挑戰
[00:15:39.600 --> 00:15:41.600]  我現在本來是發火的
[00:15:41.600 --> 00:15:43.600]  但我在這個時刻
[00:15:43.600 --> 00:15:45.600]  讓自己不發火
[00:15:45.600 --> 00:15:47.600]  收得住制
[00:15:47.600 --> 00:15:49.600]  對自己的要求
[00:15:49.600 --> 00:15:51.600]  第二個
[00:15:51.600 --> 00:15:53.600]  如果看下去
[00:15:53.600 --> 00:15:55.600]  剛才我們C篇103篇
[00:15:55.600 --> 00:15:57.600]  讀下去的時候
[00:15:57.600 --> 00:15:59.600]  會看到第二個特色
[00:15:59.600 --> 00:16:01.600]  神抑制自己
[00:16:01.600 --> 00:16:03.600]  克制自己是不發火
[00:16:03.600 --> 00:16:05.600]  然後還有
[00:16:05.600 --> 00:16:07.600]  繼續讀下去的時候
[00:16:07.600 --> 00:16:09.600]  他說他神沒有
[00:16:09.600 --> 00:16:11.600]  按著我們的罪過待我們
[00:16:11.600 --> 00:16:13.600]  也沒有照著
[00:16:13.600 --> 00:16:15.600]  我們的罪孽
[00:16:15.600 --> 00:16:17.600]  這是我們C篇103篇的第十節
[00:16:17.600 --> 00:16:21.600]  但第二個特色
[00:16:21.600 --> 00:16:23.600]  就是他沒有
[00:16:23.600 --> 00:16:25.600]  按照他的標準
[00:16:25.600 --> 00:16:27.600]  來量度我們
[00:16:27.600 --> 00:16:29.600]  因為如果他要
[00:16:29.600 --> 00:16:31.600]  按照他的標準來量度
[00:16:31.600 --> 00:16:33.600]  你和我呢
[00:16:33.600 --> 00:16:35.600]  我們一定是不合格的
[00:16:35.600 --> 00:16:37.600]  所以神沒有按照他的標準
[00:16:37.600 --> 00:16:39.600]  他沒有按照自己的標準
[00:16:39.600 --> 00:16:41.600]  來看我們
[00:16:43.600 --> 00:16:45.600]  以致來懲罰我們
[00:16:45.600 --> 00:16:49.600]  我們說如果神按照他的標準
[00:16:49.600 --> 00:16:51.600]  來看我們
[00:16:51.600 --> 00:16:53.600]  我們全部都死了
[00:16:53.600 --> 00:16:55.600]  今天我們仍然存留
[00:16:55.600 --> 00:16:57.600]  是因為神沒有按照他的標準
[00:16:57.600 --> 00:16:59.600]  我哪裡能達到他的標準呢
[00:16:59.600 --> 00:17:01.600]  這正是神第二個
[00:17:01.600 --> 00:17:03.600]  他那種
[00:17:03.600 --> 00:17:05.600]  克制自己
[00:17:05.600 --> 00:17:07.600]  忍耐寬容的特色
[00:17:07.600 --> 00:17:11.600]  今天你對周圍的人
[00:17:11.600 --> 00:17:13.600]  那個時候
[00:17:13.600 --> 00:17:15.600]  我曾經說過
[00:17:15.600 --> 00:17:17.600]  我覺得很特別
[00:17:17.600 --> 00:17:19.600]  太熟習了
[00:17:19.600 --> 00:17:21.600]  有時我自己也忍不住用這些字眼
[00:17:21.600 --> 00:17:23.600]  香港人很喜歡說
[00:17:23.600 --> 00:17:25.600]  有沒有搞錯啊
[00:17:25.600 --> 00:17:27.600]  有時當面對著
[00:17:27.600 --> 00:17:29.600]  有沒有搞錯啊
[00:17:29.600 --> 00:17:31.600]  你那麼水皮
[00:17:31.600 --> 00:17:33.600]  有時我們在家裡
[00:17:33.600 --> 00:17:35.600]  罵人的時候
[00:17:35.600 --> 00:17:37.600]  有沒有搞錯啊
[00:17:37.600 --> 00:17:39.600]  有沒有搞錯啊
[00:17:39.600 --> 00:17:41.600]  有沒有搞錯啊
[00:17:41.600 --> 00:17:43.600]  背後的意思就是他們搞錯
[00:17:43.600 --> 00:17:45.600]  為什麼呢?因為我的標準
[00:17:45.600 --> 00:17:47.600]  他達不到
[00:17:47.600 --> 00:17:49.600]  所以就搞錯
[00:17:49.600 --> 00:17:51.600]  如果神說有沒有搞錯啊
[00:17:51.600 --> 00:17:53.600]  對我們的時候我們就死了
[00:17:53.600 --> 00:17:55.600]  我們全部都是搞錯
[00:17:55.600 --> 00:17:57.600]  在他的眼中
[00:17:57.600 --> 00:17:59.600]  在他的標準
