
[00:00:00.000 --> 00:00:07.680]  今日繼續跟大家講的是文素記
[00:08:37.280 --> 00:08:39.280]  人數多不多
[00:08:39.280 --> 00:08:41.280]  第二件事做什麼
[00:08:41.280 --> 00:08:43.280]  要他們看那地好不好
[00:08:43.280 --> 00:08:47.280]  是肥美的地還是脊膊的地
[00:08:47.280 --> 00:08:49.280]  有沒有樹木
[00:08:49.280 --> 00:08:51.280]  為什麼要看有沒有樹木
[00:08:51.280 --> 00:08:53.280]  有樹木就有果子
[00:08:53.280 --> 00:08:55.280]  有果子就有東西吃
[00:08:55.280 --> 00:08:59.280]  所以叫他們帶果子回來
[00:08:59.280 --> 00:09:03.280]  有沒有發覺NASA去登陸月球的時候
[00:09:03.280 --> 00:09:07.280]  那些太空人都將石頭帶回來做樣本
[00:09:07.280 --> 00:09:09.280]  但這裡都是一樣
[00:09:09.280 --> 00:09:13.280]  派探子去迦南地偵查
[00:09:13.280 --> 00:09:15.280]  拿樣本回來看看
[00:09:15.280 --> 00:09:17.280]  第三件事是做什麼
[00:09:17.280 --> 00:09:21.280]  看究竟是盈盤還是堅城
[00:09:21.280 --> 00:09:23.280]  盈盤是什麼
[00:09:23.280 --> 00:09:25.280]  盈盤是營地
[00:09:25.280 --> 00:09:27.280]  就是那些遊牧民族
[00:09:27.280 --> 00:09:29.280]  搭個營就住在那裡
[00:09:29.280 --> 00:09:33.280]  最容易攻打就是紮營盈盤
[00:09:33.280 --> 00:09:35.280]  如果有堅城就難了
[00:09:35.280 --> 00:09:37.280]  有城牆保衛住
[00:09:37.280 --> 00:09:39.280]  很難攻打
[00:09:39.280 --> 00:09:41.280]  易守難攻
[00:09:41.280 --> 00:09:45.280]  所以這些就是摩西派他們出去看的情況
[00:09:45.280 --> 00:09:47.280]  有這三件事
[00:09:47.280 --> 00:09:51.280]  於是那12個探子就從東邊上到迦南地
[00:09:51.280 --> 00:09:53.280]  從西邊就下來
[00:09:53.280 --> 00:09:55.280]  經過了希伯倫
[00:09:55.280 --> 00:09:57.280]  記不記得希伯倫這個地方
[00:09:57.280 --> 00:09:59.280]  希伯倫這個地方很出名的
[00:09:59.280 --> 00:10:03.280]  以色列人的祖先很多都葬在希伯倫
[00:10:03.280 --> 00:10:13.280]  好像阿伯拉罕、撒萊、以撒、尼伯加、瓦國和他的妻子都葬在希伯倫
[00:10:13.280 --> 00:10:21.280]  希伯倫也是阿伯拉罕捉個壇來到拜神
[00:10:21.280 --> 00:10:23.280]  拜耶和華的地方
[00:10:23.280 --> 00:10:25.280]  所以很出名
[00:10:25.280 --> 00:10:27.280]  經過了40天
[00:10:27.280 --> 00:10:29.280]  經過了250里
[00:10:29.280 --> 00:10:31.280]  這些探子就回到回報了
[00:10:31.280 --> 00:10:33.280]  回報什麼呢
[00:10:33.280 --> 00:10:37.280]  其中十個探子是報惡信
[00:10:37.280 --> 00:10:41.280]  千萬不要攻打迦南地
[00:10:41.280 --> 00:10:43.280]  不可以攻打
[00:10:43.280 --> 00:10:47.280]  另外那兩個就是約書亞和迦南
[00:10:47.280 --> 00:10:49.280]  我們要去攻打
[00:10:49.280 --> 00:10:53.280]  神給我們的這個地我們要去攻打
[00:10:53.280 --> 00:10:55.280]  有兩幫人有不同的意見
[00:10:55.280 --> 00:10:57.280]  在這裏新命記一章28節
[00:10:57.280 --> 00:11:03.280]  告訴我們探子使得以色列人的心消化
[00:11:03.280 --> 00:11:07.280]  你想想如何令到一個人的心消化
[00:11:07.280 --> 00:11:11.280]  聽了報告的心都怕到消化了
[00:11:11.280 --> 00:11:13.280]  不敢去攻打
[00:11:13.280 --> 00:11:15.280]  文素14章還說什麼
[00:11:15.280 --> 00:11:19.280]  團會中都大聲喧嚷百姓哭號
[00:11:19.280 --> 00:11:23.280]  大家都怕到在哭
[00:11:23.280 --> 00:11:29.280]  於是以色列人第四次發怨言
[00:11:29.280 --> 00:11:31.280]  第一至三次是一至十二章
[00:11:31.280 --> 00:11:35.280]  這次十四章是第四次發怨言
[00:11:35.280 --> 00:11:41.280]  甚至他們說要將要攻打迦南的人處死
[00:11:41.280 --> 00:11:45.280]  就是迦南和約書亞
[00:11:45.280 --> 00:11:49.280]  於是神的審判就臨到他們身上
[00:11:49.280 --> 00:11:55.280]  跟他們說所有二十歲以外除了迦南和約書亞
[00:11:55.280 --> 00:12:03.280]  他們所有的人都要漂流在這礦野四十年直至他們死
[00:12:03.280 --> 00:12:05.280]  為什麼四十年呢
[00:12:05.280 --> 00:12:07.280]  經文都有告訴我們
[00:12:07.280 --> 00:12:11.280]  因為探子窺探迦南四十日
[00:12:11.280 --> 00:12:13.280]  一日就是一年
[00:12:13.280 --> 00:12:17.280]  所以他們要在礦野漂流四十年
[00:12:17.280 --> 00:12:19.280]  這就是神給他們的審判
[00:12:19.280 --> 00:12:21.280]  希伯來書作者都看到
[00:12:21.280 --> 00:12:23.280]  三章十七節說
[00:12:23.280 --> 00:12:25.280]  這樣看來他們不能進入安息
[00:12:25.280 --> 00:12:27.280]  是因為不信的緣故
[00:12:27.280 --> 00:12:33.280]  其實我們現在做基督徒都很多不信的
[00:12:33.280 --> 00:12:35.280]  都不是那麼信靠神的
[00:12:35.280 --> 00:12:39.280]  神每天都用不同的方法在問我們
[00:12:39.280 --> 00:12:41.280]  你信不信我
[00:12:41.280 --> 00:12:43.280]  你肯不肯信靠我
[00:12:43.280 --> 00:12:45.280]  很多基督徒都不是那麼大信心
[00:12:45.280 --> 00:12:53.280]  這就是百姓的遭遇在礦野漂流四十年直至他們死亡
[00:12:53.280 --> 00:12:55.280]  那十個探子呢
[00:12:55.280 --> 00:12:57.280]  布臥信的探子怎樣呢
[00:12:57.280 --> 00:13:01.280]  立刻得到瘟疫而死於耶和華面前
[00:13:01.280 --> 00:13:07.280]  這是十個探子布臥信探子的遭遇
[00:13:07.280 --> 00:13:11.280]  其實十三章和十四章都說完了
[00:13:11.280 --> 00:13:15.280]  故事就是十三章去窺探迦南
[00:13:15.280 --> 00:13:17.280]  接著回來布臥信
[00:13:17.280 --> 00:13:21.280]  十四章是以色列人埋怨
[00:13:21.280 --> 00:13:23.280]  然後神審判他們
[00:13:23.280 --> 00:13:27.280]  要他們漂流在礦野四十年直至他們死亡
[00:13:27.280 --> 00:13:29.280]  就說完了
[00:13:29.280 --> 00:13:31.280]  為什麼會加上十五章
[00:13:31.280 --> 00:13:35.280]  十五章和十三十四章又有什麼關係
[00:13:35.280 --> 00:13:39.280]  你發覺十三十四章是講歷史
[00:13:39.280 --> 00:13:43.280]  歷史的事實就是進去迦南窺探
[00:13:43.280 --> 00:13:45.280]  十五章是講什麼
[00:13:45.280 --> 00:13:47.280]  是講律例
[00:13:47.280 --> 00:13:49.280]  神叫他們獻祭
[00:13:49.280 --> 00:13:53.280]  和合本給了他們一個標題叫做獻祭之禮
[00:13:53.280 --> 00:13:57.280]  叫他們獻祭
[00:13:57.280 --> 00:14:01.280]  你如果發覺我以前都講過
[00:14:01.280 --> 00:14:05.280]  做文數記歷史和律例是分不開的
[00:14:05.280 --> 00:14:09.280]  梅花間竹一樣講歷史又講律例
[00:14:09.280 --> 00:14:11.280]  講律例又講歷史
[00:14:11.280 --> 00:14:13.280]  一直在梅花間竹
[00:14:13.280 --> 00:14:15.280]  十三十四章和十五章是分不開的
[00:14:15.280 --> 00:14:19.280]  十五章的一節和十五章的十七節
[00:14:19.280 --> 00:14:21.280]  你都能夠見到
[00:14:21.280 --> 00:14:25.280]  都是由耶和華曉遇摩西開始
[00:14:25.280 --> 00:14:29.280]  所以你的耳朵應該張開
[00:14:29.280 --> 00:14:31.280]  你知道耶和華有話要跟你說
[00:14:31.280 --> 00:14:33.280]  說什麼
[00:14:33.280 --> 00:14:37.280]  你們到了我所賜給你們居住的地方
[00:14:37.280 --> 00:14:39.280]  你們就要獻祭
[00:14:39.280 --> 00:14:45.280]  是說耶和華重申他對以色列人的應許
[00:14:45.280 --> 00:14:47.280]  第一代已經衰了
[00:14:47.280 --> 00:14:51.280]  他們不能進迦南地
[00:14:51.280 --> 00:14:53.280]  這個重申我的應許
[00:14:53.280 --> 00:14:55.280]  當你們進到迦南地
[00:14:55.280 --> 00:14:57.280]  我應許你給你居住的地方
[00:14:57.280 --> 00:14:59.280]  你們要獻祭給我
[00:14:59.280 --> 00:15:01.280]  有沒有見到
[00:15:01.280 --> 00:15:05.280]  神的應許是不會落空的
[00:15:05.280 --> 00:15:07.280]  第一代的以色列人由於他們的不信
[00:15:07.280 --> 00:15:09.280]  他們不能進
[00:15:09.280 --> 00:15:11.280]  但是神的應許沒有落空
[00:15:11.280 --> 00:15:13.280]  第一代的以色列人
[00:15:13.280 --> 00:15:17.280]  因為他們是少了信心而不能進
[00:15:17.280 --> 00:15:21.280]  但是神給以色列人留了與密的地
[00:15:21.280 --> 00:15:23.280]  是一定會實現
[00:15:23.280 --> 00:15:25.280]  這個就是我們所見到
[00:15:25.280 --> 00:15:28.280]  這個也是為什麼十五章和十三十四章
[00:15:28.280 --> 00:15:30.280]  是有這麼密切的連帶關係
[00:15:30.280 --> 00:15:35.280]  是重申兩次你們將會去到迦南地
[00:15:35.280 --> 00:15:40.280]  第三次講到耶和華曉如摩西
[00:15:40.280 --> 00:15:44.280]  是十五章是三十七節至四十一節
[00:15:44.280 --> 00:15:49.280]  三十七節和四十一節原來是有一個結構很有趣
[00:15:49.280 --> 00:15:53.280]  三十七節開始就是耶和華曉如摩西
[00:15:53.280 --> 00:15:55.280]  四十一節講了兩次
[00:15:55.280 --> 00:15:57.280]  我是耶和華你們的神
[00:15:57.280 --> 00:16:01.280]  主角在講話的主角是誰呢
[00:16:01.280 --> 00:16:04.280]  是耶和華是以色列人的神
[00:16:04.280 --> 00:16:06.280]  他說什麼呢
[00:16:06.280 --> 00:16:14.280]  他說你們要在衣襟底下
[00:16:14.280 --> 00:16:17.280]  鑲上一條藍色的帶子
[00:16:17.280 --> 00:16:20.280]  來紀念一些事
[00:16:20.280 --> 00:16:28.280]  你知不知道藍色的衣襟其實很有意思
[00:16:28.280 --> 00:16:34.280]  原來在中東衣襟是代表一個人的身份
[00:16:34.280 --> 00:16:41.280]  一個僱主當他炒員工的魷魚的時候
[00:16:41.280 --> 00:16:44.280]  他將他的衣襟剪了
[00:16:44.280 --> 00:16:47.280]  代表我是解僱你了
[00:16:47.280 --> 00:16:52.280]  一個中東男人去休他的妻子
[00:16:52.280 --> 00:16:54.280]  去和妻子離婚的時候
[00:16:54.280 --> 00:16:56.280]  將妻子的衣襟剪了
[00:16:56.280 --> 00:17:01.280]  代表你已經失去我妻子的身份
[00:17:01.280 --> 00:17:05.280]  在聖經裏面我們也見過衣襟頻頻出現
[00:17:05.280 --> 00:17:08.280]  記不記得在撒姆爾上二十四章
[00:17:08.280 --> 00:17:11.280]  大衛去到一個礦野山洞裏面
[00:17:11.280 --> 00:17:14.280]  見到素羅在裏面睡著了
[00:17:14.280 --> 00:17:16.280]  他本來可以殺死素羅
[00:17:16.280 --> 00:17:17.280]  但他沒有殺死他
[00:17:17.280 --> 00:17:19.280]  他只是剪了他的衣襟
[00:17:19.280 --> 00:17:23.280]  但後來他為了這件事很不開心
[00:17:23.280 --> 00:17:27.280]  因為他知道衣襟是代表一個人的身份
[00:17:27.280 --> 00:17:30.280]  他知道素羅是王
[00:17:30.280 --> 00:17:32.280]  他不應該剪了他的衣襟
[00:17:32.280 --> 00:17:34.280]  所以他為了這件事後悔
[00:17:34.280 --> 00:17:39.280]  記不記得在路德的波亞斯
[00:17:39.280 --> 00:17:42.280]  用他的衣襟遮蓋自己
[00:17:42.280 --> 00:17:44.280]  記不記得這件事
[00:17:44.280 --> 00:17:45.280]  什麼意思
[00:17:45.280 --> 00:17:48.280]  剛才說剪了妻子的衣襟
[00:17:48.280 --> 00:17:50.280]  就是優了她
[00:17:50.280 --> 00:17:53.280]  用衣襟遮蓋一個女人
[00:17:53.280 --> 00:17:55.280]  就是要娶她為妻
[00:17:55.280 --> 00:17:57.280]  很有意思
[00:17:57.280 --> 00:18:00.280]  還有一個記不記得在馬學福音第五章
[00:18:00.280 --> 00:18:03.280]  那個血流婦人走到耶穌的後面
[00:18:03.280 --> 00:18:05.280]  去摸耶穌的衣襟
[00:18:05.280 --> 00:18:06.280]  記不記得
[00:18:06.280 --> 00:18:09.280]  這個衣襟就是代表耶穌基督的權柄
[00:18:09.280 --> 00:18:11.280]  耶穌基督的身份
[00:18:11.280 --> 00:18:13.280]  就是去摸耶穌基督的衣襟
[00:18:13.280 --> 00:18:15.280]  這裡我們說
[00:18:15.280 --> 00:18:19.280]  要在衣襟上縫上一條帶子
[00:18:19.280 --> 00:18:21.280]  來紀念一件事
[00:18:21.280 --> 00:18:23.280]  很多時候我們都會這樣做
[00:18:23.280 --> 00:18:25.280]  大家不知道有沒有試過
[00:18:25.280 --> 00:18:27.280]  在手指上綁一條繩子
[00:18:27.280 --> 00:18:31.280]  或者在手腕上綁一條橡皮筋
[00:18:31.280 --> 00:18:35.280]  見到之後我就記得一件事
[00:18:35.280 --> 00:18:38.280]  很多時候見到那條繩子
[00:18:38.280 --> 00:18:39.280]  見到那條橡皮筋
[00:18:39.280 --> 00:18:43.280]  就忘記了自己想提醒自己究竟是甚麼事
[00:18:43.280 --> 00:18:46.280]  人老了就不記得了
[00:18:46.280 --> 00:18:50.280]  這裡叫他們記得是甚麼事
[00:18:50.280 --> 00:18:53.280]  39節40節說得很清楚
[00:18:53.280 --> 00:18:59.280]  要紀念遵行耶和華一切的命令
[00:18:59.280 --> 00:19:02.280]  其實最重要的經文在哪裡
[00:19:02.280 --> 00:19:04.280]  在39節
[00:19:04.280 --> 00:19:06.280]  不隨從自己的心意眼目
[00:19:06.280 --> 00:19:10.280]  恨淫邪將你們掃上一仰
[00:19:10.280 --> 00:19:12.280]  不隨從自己的心意
[00:19:12.280 --> 00:19:15.280]  就是全節經文最重要的部分
[00:19:15.280 --> 00:19:17.280]  有聖經譯他做
[00:19:17.280 --> 00:19:21.280]  不要隨著自己的心意亂跑
[00:19:21.280 --> 00:19:24.280]  為甚麼這麼有趣亂跑呢
[00:19:24.280 --> 00:19:29.280]  剛才說送十二個探子入迦南
[00:19:29.280 --> 00:19:31.280]  你是探子來的
[00:19:31.280 --> 00:19:32.280]  你懂不懂路
[00:19:32.280 --> 00:19:34.280]  你不懂路的
[00:19:34.280 --> 00:19:37.280]  你去到迦南地你都是亂跑的
[00:19:37.280 --> 00:19:42.280]  有沒有見到這個相同的地方
[00:19:42.280 --> 00:19:45.280]  其實窺探迦南的窺探這個字
[00:19:45.280 --> 00:19:49.280]  和不隨從自己的意思是同一個字
[00:19:49.280 --> 00:19:51.280]  是希伯來文
[00:19:51.280 --> 00:19:54.280]  所以這裡最重要的經文就是告訴我們
[00:19:54.280 --> 00:19:57.280]  你不要窺探自己的心
[00:19:57.280 --> 00:20:00.280]  你要遵守你要聽耶和華的話
[00:20:00.280 --> 00:20:04.280]  這個就是全節經文最重要的地方
[00:20:04.280 --> 00:20:08.280]  我們希望大家看得到
[00:20:08.280 --> 00:20:11.280]  文素記真的是一本很有系統的書
[00:20:11.280 --> 00:20:14.280]  十三十四章和十五章是分不開的
[00:20:14.280 --> 00:20:17.280]  十三十四章是說以色列人怎樣壞了
[00:20:17.280 --> 00:20:19.280]  壞了之後耶和華又怎樣
[00:20:19.280 --> 00:20:22.280]  用十五章透過律例來教導他們
[00:20:22.280 --> 00:20:24.280]  你們應該要怎樣
[00:20:24.280 --> 00:20:29.280]  你們今後不要再隨著自己的意思來作主
[00:20:29.280 --> 00:20:31.280]  你們要聽我的話
[00:20:31.280 --> 00:20:36.280]  這個就是今天的經文最重要的訊息
[00:20:36.280 --> 00:20:38.280]  這個你會重覆見到
[00:20:38.280 --> 00:20:40.280]  下一個星期會和大家說
[00:20:40.280 --> 00:20:42.280]  是可拉的亂黨
[00:20:42.280 --> 00:20:44.280]  十六章至十八章
[00:20:44.280 --> 00:20:47.280]  十六十七章又是講歷史的事實
[00:20:47.280 --> 00:20:49.280]  講他們是作亂
[00:20:49.280 --> 00:20:51.280]  十八章又給他們一些律法
[00:20:51.280 --> 00:20:54.280]  又有一個教導在裡面很有趣
[00:20:54.280 --> 00:20:56.280]  下個星期才和大家說
[00:20:57.280 --> 00:20:59.280]  如果我們能夠掌握到
[00:20:59.280 --> 00:21:02.280]  十八章和十五章的經文
[00:21:02.280 --> 00:21:05.280]  我們就能夠掌握到聖經的重點
[00:21:05.280 --> 00:21:07.280]  要和我們說什麼
