
[00:00:00.000 --> 00:00:08.000]  這幾個星期我們在主日崇拜裏面讀《列王記》
[00:03:08.000 --> 00:03:11.000]  十個支派離開了
[00:03:11.000 --> 00:03:15.000]  或者反叛大魏王朝
[00:03:15.000 --> 00:03:19.000]  建立了北國以色列
[00:03:19.000 --> 00:03:23.000]  相對於耶路撒冷是南國猶大
[00:03:23.000 --> 00:03:24.000]  你不要這麼複雜
[00:03:24.000 --> 00:03:25.000]  其實是不複雜的
[00:03:25.000 --> 00:03:28.000]  你看看今天中國近代歷史就明白了
[00:03:28.000 --> 00:03:30.000]  北京和台北
[00:03:30.000 --> 00:03:31.000]  你說我明白了
[00:03:31.000 --> 00:03:33.000]  誰是耶路撒冷?
[00:03:33.000 --> 00:03:35.000]  小的那個
[00:03:35.000 --> 00:03:39.000]  兩個支派仍然忠於大魏家
[00:03:39.000 --> 00:03:42.000]  猶大和汴雅敏支派
[00:03:42.000 --> 00:03:44.000]  那個是耶路撒冷
[00:03:44.000 --> 00:03:45.000]  很小的國家
[00:03:45.000 --> 00:03:49.000]  北國以色列強盛很多
[00:03:49.000 --> 00:03:51.000]  版圖很大
[00:03:51.000 --> 00:03:54.000]  他們有十個支派
[00:03:54.000 --> 00:04:00.000]  以法蓮之派、約瑟加兩個支派
[00:04:00.000 --> 00:04:05.000]  其中以法蓮之派為首
[00:04:05.000 --> 00:04:07.000]  《列王記》的歷史
[00:04:07.000 --> 00:04:13.000]  其實是以北國以色列作為焦點
[00:04:13.000 --> 00:04:14.000]  為什麼呢?
[00:04:14.000 --> 00:04:18.000]  因為《列王記》要記載的
[00:04:18.000 --> 00:04:20.000]  其實不是那些皇帝
[00:04:20.000 --> 00:04:23.000]  書名給我們一個錯覺
[00:04:23.000 --> 00:04:26.000]  《列王記》的中間
[00:04:26.000 --> 00:04:29.000]  由《列王記》上第十七章
[00:04:29.000 --> 00:04:34.000]  一直到《列王記》下十三、十四章
[00:04:34.000 --> 00:04:35.000]  看你怎麼分段
[00:04:35.000 --> 00:04:36.000]  那個不要緊
[00:04:36.000 --> 00:04:41.000]  中間的大部分篇幅其實是記載巴力宗教
[00:04:41.000 --> 00:04:44.000]  或者我們主要學更加熟悉的兩個人物
[00:04:44.000 --> 00:04:47.000]  以利亞和以利沙
[00:04:47.000 --> 00:04:51.000]  這兩位先知
[00:04:51.000 --> 00:04:53.000]  神的子民
[00:04:53.000 --> 00:04:56.000]  怎樣離開上帝
[00:04:56.000 --> 00:05:01.000]  去敬拜巴力
[00:05:01.000 --> 00:05:05.000]  你不要以為以色列人
[00:05:05.000 --> 00:05:08.000]  是完全不敬拜上帝
[00:05:08.000 --> 00:05:10.000]  離開耶和華
[00:05:10.000 --> 00:05:13.000]  這個不是事實
[00:05:13.000 --> 00:05:15.000]  加密山頂
[00:05:15.000 --> 00:05:17.000]  以利亞先知
[00:05:17.000 --> 00:05:22.000]  曾經問過以色列人一個問題
[00:05:22.000 --> 00:05:28.000]  你們心慈兩意要到何時呢?
[00:05:28.000 --> 00:05:29.000]  記得嗎?
[00:05:29.000 --> 00:05:32.000]  若耶和華是神
[00:05:32.000 --> 00:05:34.000]  你們就應該敬拜耶和華
[00:05:34.000 --> 00:05:37.000]  若巴力是神
[00:05:37.000 --> 00:05:40.000]  你們就應該敬拜巴力
[00:05:40.000 --> 00:05:43.000]  接著《列王記》上十八章
[00:05:43.000 --> 00:05:50.000]  記載一句很耐人尋味的說話
[00:05:50.000 --> 00:05:52.000]  作者在那裡記載
[00:05:52.000 --> 00:05:57.000]  眾民一言不答
[00:05:57.000 --> 00:05:59.000]  這麼簡單的問題
[00:05:59.000 --> 00:06:01.000]  都不答
[00:06:01.000 --> 00:06:03.000]  為什麼?
[00:06:03.000 --> 00:06:06.000]  用新約聖經的說法
[00:06:06.000 --> 00:06:08.000]  主耶穌說
[00:06:08.000 --> 00:06:11.000]  一個人不能侍奉兩個主
[00:06:11.000 --> 00:06:14.000]  不是愛者過恨那過
[00:06:14.000 --> 00:06:15.000]  記得嗎?
[00:06:15.000 --> 00:06:19.000]  就是重者過輕那過
[00:06:19.000 --> 00:06:20.000]  不會
[00:06:20.000 --> 00:06:22.000]  上帝我們怎會侍奉兩個主
[00:06:22.000 --> 00:06:23.000]  耶穌接著說
[00:06:23.000 --> 00:06:26.000]  你們不能又侍奉神
[00:06:26.000 --> 00:06:28.000]  接著那句呢?
[00:06:28.000 --> 00:06:30.000]  又侍奉
[00:06:30.000 --> 00:06:31.000]  不是馬門
[00:06:31.000 --> 00:06:33.000]  馬門我們不知道是什麼
[00:06:33.000 --> 00:06:34.000]  譯音而已
[00:06:34.000 --> 00:06:38.000]  又侍奉財富
[00:06:38.000 --> 00:06:41.000]  財富有什麼不好?
[00:06:41.000 --> 00:06:44.000]  什麼叫做又侍奉上帝
[00:06:44.000 --> 00:06:48.000]  又侍奉財富?
[00:06:48.000 --> 00:06:54.000]  可能你和我都不懂得回答
[00:06:54.000 --> 00:07:01.000]  好像加密山頂那一班以色列人一樣
[00:07:01.000 --> 00:07:03.000]  所以《列王記》上
[00:07:03.000 --> 00:07:06.000]  今天我們來到第十二章
[00:07:06.000 --> 00:07:11.000]  其實應該說是由第十一章到第十四章
[00:07:11.000 --> 00:07:15.000]  我們試試回答這個問題
[00:07:15.000 --> 00:07:18.000]  這一段的歷史
[00:07:18.000 --> 00:07:20.000]  就是記載王國
[00:07:20.000 --> 00:07:22.000]  為什麼分裂
[00:07:22.000 --> 00:07:25.000]  好端端跟著所羅門
[00:07:25.000 --> 00:07:28.000]  這麼有智慧的一個君王
[00:07:28.000 --> 00:07:30.000]  又建造聖殿
[00:07:30.000 --> 00:07:32.000]  為什麼要造反?
[00:07:32.000 --> 00:07:34.000]  我們很容易明白
[00:07:34.000 --> 00:07:38.000]  萬里長城這麼偉大的建築
[00:07:38.000 --> 00:07:42.000]  你聽過孟姜侶的故事
[00:07:42.000 --> 00:07:46.000]  逢親大興土木
[00:07:46.000 --> 00:07:50.000]  受苦的是百姓
[00:07:50.000 --> 00:07:54.000]  所以所羅門的年間
[00:07:54.000 --> 00:08:01.000]  是埋下了一個民怨的種子
[00:08:01.000 --> 00:08:05.000]  這就是十二章記載
[00:08:05.000 --> 00:08:11.000]  當他的兒子羅波安繼承所羅門的王位
[00:08:11.000 --> 00:08:16.000]  百姓仍然很尊敬大衛家
[00:08:16.000 --> 00:08:18.000]  所以他們不是造反
[00:08:18.000 --> 00:08:21.000]  他們是來到請願
[00:08:21.000 --> 00:08:22.000]  不是今天
[00:08:22.000 --> 00:08:24.000]  應該是北京叫做上訪
[00:08:24.000 --> 00:08:30.000]  來到皇帝面前求情
[00:08:30.000 --> 00:08:32.000]  請皇帝開恩
[00:08:32.000 --> 00:08:35.000]  減輕賦稅
[00:08:35.000 --> 00:08:39.000]  不用我們的藍丁服役
[00:08:39.000 --> 00:08:45.000]  我們就繼續服侍大衛王朝
[00:08:45.000 --> 00:08:49.000]  百姓其實都是很純良
[00:08:49.000 --> 00:08:52.000]  很善良的老百姓
[00:08:52.000 --> 00:08:56.000]  是這樣開始的
[00:08:56.000 --> 00:09:00.000]  在舊約的歷史上
[00:09:00.000 --> 00:09:06.000]  出現了幾個相同名字的君王
[00:09:06.000 --> 00:09:09.000]  現在我們就遇到第一個
[00:09:09.000 --> 00:09:12.000]  耶羅波安
[00:09:12.000 --> 00:09:14.000]  他不是和羅波安同名
[00:09:14.000 --> 00:09:16.000]  除非你讀錯聖經
[00:09:16.000 --> 00:09:18.000]  前面多了一個字
[00:09:18.000 --> 00:09:23.000]  耶羅波安不是所羅門的兒子羅波安
[00:09:23.000 --> 00:09:25.000]  雖然他們的名字很相似
[00:09:25.000 --> 00:09:28.000]  不過是兩個不同的名字
[00:09:28.000 --> 00:09:33.000]  耶羅波安這個名字反而在一百年之後
[00:09:33.000 --> 00:09:39.000]  再出現在以色列國的君王身上
[00:09:39.000 --> 00:09:43.000]  根據西方的習慣
[00:09:43.000 --> 00:09:46.000]  我們就會用耶羅波安一世
[00:09:46.000 --> 00:09:52.000]  和耶羅波安二世來區分
[00:09:52.000 --> 00:09:55.000]  前日跳降落傘的那個
[00:09:55.000 --> 00:09:58.000]  是伊麗莎白二世
[00:09:58.000 --> 00:10:00.000]  有沒有看到
[00:10:00.000 --> 00:10:01.000]  電影很好
[00:10:01.000 --> 00:10:02.000]  他沒有拍到他的樣子
[00:10:02.000 --> 00:10:03.000]  只拍到腳
[00:10:03.000 --> 00:10:04.000]  所以沒有騙你的
[00:10:04.000 --> 00:10:06.000]  那個是替身
[00:10:06.000 --> 00:10:12.000]  伊麗莎白一世就早很多了
[00:10:12.000 --> 00:10:14.000]  所以不要混淆
[00:10:14.000 --> 00:10:16.000]  他們是同名的
[00:10:16.000 --> 00:10:18.000]  不是同一個人
[00:10:18.000 --> 00:10:19.000]  在舊約聖經裏面
[00:10:19.000 --> 00:10:22.000]  這個耶羅波安
[00:10:22.000 --> 00:10:27.000]  舊約聖經就不是用一世二世來區分
[00:10:27.000 --> 00:10:28.000]  舊約聖經的規矩
[00:10:28.000 --> 00:10:30.000]  新約聖經的規矩
[00:10:30.000 --> 00:10:35.000]  是用爸爸的名來區分
[00:10:35.000 --> 00:10:38.000]  所以西門彼得
[00:10:38.000 --> 00:10:43.000]  新約福音書叫他做約翰的兒子西門
[00:10:43.000 --> 00:10:45.000]  比這些更深
[00:10:45.000 --> 00:10:47.000]  舊約聖經有另一個很出名的
[00:10:47.000 --> 00:10:51.000]  嫩的兒子約書亞
[00:10:51.000 --> 00:10:56.000]  爸爸的名來區分兒子是誰
[00:10:56.000 --> 00:10:58.000]  這個耶羅波安
[00:10:58.000 --> 00:11:00.000]  第一個耶羅波安
[00:11:00.000 --> 00:11:05.000]  北國以色列建立皇朝
[00:11:05.000 --> 00:11:07.000]  第一個皇帝
[00:11:07.000 --> 00:11:12.000]  舊約聖經稱他為尼伯的兒子
[00:11:12.000 --> 00:11:14.000]  耶羅波安
[00:11:14.000 --> 00:11:19.000]  譯音跟八字在中文的意思沒有關係
[00:11:19.000 --> 00:11:22.000]  尼伯的兒子耶羅波安
[00:11:22.000 --> 00:11:34.000]  原本都是一個很有才幹的年輕人
[00:11:34.000 --> 00:11:39.000]  根據列王紀上十一章的記載
[00:11:39.000 --> 00:11:45.000]  他是以法蓮支派的領袖
[00:11:45.000 --> 00:11:50.000]  他亦都是所羅門的神僕
[00:11:50.000 --> 00:11:53.000]  他不是一個普通的神僕
[00:11:53.000 --> 00:12:04.000]  他是所羅門派他管理北方支派的所有project
[00:12:04.000 --> 00:12:12.000]  建築全國逢親和北方有關的project
[00:12:12.000 --> 00:12:15.000]  就是歸耶羅波安管理的
[00:12:15.000 --> 00:12:18.000]  所以他是一個大神
[00:12:18.000 --> 00:12:21.000]  為何所羅門會選擇他呢
[00:12:21.000 --> 00:12:31.000]  因為他能幹、勤力和有領導的才華
[00:12:31.000 --> 00:12:37.000]  所以你可以看到尼伯的兒子耶羅波安
[00:12:37.000 --> 00:12:44.000]  其實是一個很有前途的年輕人
[00:12:44.000 --> 00:12:47.000]  他不是那些宅男
[00:12:47.000 --> 00:12:51.000]  躲在家裏打機
[00:12:51.000 --> 00:12:57.000]  三十歲還在basement那裏飯來張口
[00:12:57.000 --> 00:13:04.000]  他是一個非常promising的領袖
[00:13:04.000 --> 00:13:07.000]  而最特別的地方就是我們知道
[00:13:07.000 --> 00:13:12.000]  在所羅門還在生的時候
[00:13:12.000 --> 00:13:17.000]  耶羅波安有一個很特別的經歷
[00:13:17.000 --> 00:13:22.000]  就是有一日一位先知阿希雅
[00:13:22.000 --> 00:13:27.000]  耶和華的神人阿希雅
[00:13:27.000 --> 00:13:30.000]  在郊外找到他
[00:13:30.000 --> 00:13:32.000]  不是就這樣碰到那麼簡單
[00:13:32.000 --> 00:13:36.000]  希伯來文有時的動詞我們要懂得翻譯
[00:13:36.000 --> 00:13:38.000]  碰到就在街邊說兩句
[00:13:38.000 --> 00:13:40.000]  Hello 你好嗎 Bye Bye
[00:13:40.000 --> 00:13:42.000]  不是 找到他
[00:13:42.000 --> 00:13:45.000]  就特意找的
[00:13:45.000 --> 00:13:48.000]  阿希雅找耶羅波安做甚麼
[00:13:48.000 --> 00:13:49.000]  你記得了嗎
[00:13:49.000 --> 00:13:53.000]  他把身上的袍脫下來
[00:13:53.000 --> 00:13:56.000]  撕開十二塊
[00:13:56.000 --> 00:13:59.000]  為甚麼是十二塊
[00:13:59.000 --> 00:14:00.000]  不是那麼巧的
[00:14:00.000 --> 00:14:01.000]  是特意的
[00:14:01.000 --> 00:14:04.000]  代表十二支牌
[00:14:04.000 --> 00:14:08.000]  然後將十塊交給耶羅波安
[00:14:08.000 --> 00:14:10.000]  甚麼事啊
[00:14:10.000 --> 00:14:15.000]  神的僕人跟耶羅波安說
[00:14:15.000 --> 00:14:22.000]  上帝會將十個支牌交託給你
[00:14:22.000 --> 00:14:24.000]  由你去帶領
[00:14:24.000 --> 00:14:32.000]  因為大衛家離開我
[00:14:32.000 --> 00:14:38.000]  這個經歷非同小可
[00:14:38.000 --> 00:14:42.000]  從政治的立場去看
[00:14:42.000 --> 00:14:44.000]  我們最懂得
[00:14:44.000 --> 00:14:49.000]  這件事一傳回去給所羅門聽見
[00:14:49.000 --> 00:14:53.000]  當然就是死罪
[00:14:53.000 --> 00:14:56.000]  聖經的記載很清楚
[00:14:56.000 --> 00:14:59.000]  耶羅波安就要逃難
[00:14:59.000 --> 00:15:04.000]  就要保外就醫
[00:15:04.000 --> 00:15:07.000]  就要離開
[00:15:07.000 --> 00:15:09.000]  陳光誠事件
[00:15:09.000 --> 00:15:10.000]  沒那麼嚴重
[00:15:10.000 --> 00:15:11.000]  不過也差不多
[00:15:11.000 --> 00:15:13.000]  他要走到埃及
[00:15:13.000 --> 00:15:16.000]  走到當時四大文明古國
[00:15:16.000 --> 00:15:17.000]  最近那個
[00:15:17.000 --> 00:15:19.000]  在那裏避難
[00:15:19.000 --> 00:15:24.000]  直到所羅門離開世界
[00:15:24.000 --> 00:15:30.000]  他在百姓當中非常有影響力
[00:15:30.000 --> 00:15:33.000]  以至到所羅門一過身
[00:15:33.000 --> 00:15:36.000]  國喪未了
[00:15:36.000 --> 00:15:41.000]  百姓就已經派人去埃及的地方
[00:15:41.000 --> 00:15:43.000]  找到耶羅波安
[00:15:43.000 --> 00:15:45.000]  找他回來
[00:15:45.000 --> 00:15:51.000]  就帶領北方十個支派的代表團
[00:15:51.000 --> 00:15:56.000]  以耶羅波安尼伯的兒子為首領
[00:15:56.000 --> 00:15:59.000]  去見羅波安
[00:15:59.000 --> 00:16:01.000]  分到這兩個人
[00:16:01.000 --> 00:16:03.000]  羅波安是所羅門的兒子
[00:16:03.000 --> 00:16:05.000]  現在剛剛登基
[00:16:05.000 --> 00:16:08.000]  耶羅波安代表百姓
[00:16:08.000 --> 00:16:10.000]  這個代表團
[00:16:10.000 --> 00:16:15.000]  來向新的君王求情
[00:16:15.000 --> 00:16:17.000]  未是作反
[00:16:17.000 --> 00:16:19.000]  所羅門在世的時候
[00:16:19.000 --> 00:16:20.000]  要追緝他
[00:16:20.000 --> 00:16:23.000]  是因為亞希雅的事件
[00:16:23.000 --> 00:16:27.000]  但是耶羅波安始終來不及做任何事情
[00:16:27.000 --> 00:16:29.000]  他已經要走了
[00:16:29.000 --> 00:16:30.000]  現在回來
[00:16:30.000 --> 00:16:31.000]  他不是作反
[00:16:31.000 --> 00:16:34.000]  他是去求情
[00:16:34.000 --> 00:16:37.000]  奇怪的事情就是
[00:16:37.000 --> 00:16:39.000]  聖經記載
[00:16:39.000 --> 00:16:41.000]  一方面告訴我們
[00:16:41.000 --> 00:16:45.000]  羅波安這個年輕的君王
[00:16:45.000 --> 00:16:48.000]  非常愚蠢
[00:16:48.000 --> 00:16:53.000]  他連收買人心都不懂
[00:16:53.000 --> 00:16:55.000]  有沒有讀聖經?
[00:16:55.000 --> 00:16:56.000]  沒有啊
[00:16:56.000 --> 00:16:57.000]  哪裡這樣說的
[00:16:57.000 --> 00:16:58.000]  回去讀一下
[00:16:58.000 --> 00:16:59.000]  很精彩的
[00:16:59.000 --> 00:17:03.000]  羅波安問那些老人家的意見
[00:17:03.000 --> 00:17:04.000]  老人家說
[00:17:04.000 --> 00:17:06.000]  其實你現在答應百姓
[00:17:06.000 --> 00:17:10.000]  百姓誠心實意的跟隨你
[00:17:10.000 --> 00:17:12.000]  有何不好?
[00:17:12.000 --> 00:17:14.000]  小小讓步
[00:17:14.000 --> 00:17:16.000]  答應他們
[00:17:16.000 --> 00:17:19.000]  我們中國歷史都是這樣說的
[00:17:19.000 --> 00:17:20.000]  新王登基
[00:17:20.000 --> 00:17:22.000]  免稅三年
[00:17:22.000 --> 00:17:25.000]  很簡單大赦天下
[00:17:25.000 --> 00:17:29.000]  做一些政治動作
[00:17:29.000 --> 00:17:31.000]  對不對?
[00:17:31.000 --> 00:17:34.000]  不知道香港今天有多少人遊行
[00:17:34.000 --> 00:17:38.000]  昨天局長不懂得做任何動作
[00:17:38.000 --> 00:17:40.000]  我們常說是無間道
[00:17:40.000 --> 00:17:42.000]  鼓勵人出去遊行
[00:17:42.000 --> 00:17:44.000]  你做皇帝
[00:17:44.000 --> 00:17:46.000]  你好好的出來
[00:17:46.000 --> 00:17:48.000]  接請願信
[00:17:48.000 --> 00:17:51.000]  跟百姓坐下來聊兩句
[00:17:51.000 --> 00:17:54.000]  答應了天下太平
[00:17:54.000 --> 00:17:57.000]  羅波安偏偏不是這樣做
[00:17:57.000 --> 00:18:00.000]  他去問那些少年人
[00:18:00.000 --> 00:18:03.000]  那些少年人就得戚
[00:18:03.000 --> 00:18:07.000]  以前你的父親其實都是太好人
[00:18:07.000 --> 00:18:10.000]  以致造成他們這樣
[00:18:10.000 --> 00:18:12.000]  走來要求這樣要求那樣
[00:18:12.000 --> 00:18:14.000]  如果聽了他一樣要求
[00:18:14.000 --> 00:18:16.000]  一定會跟著來
[00:18:16.000 --> 00:18:18.000]  不可以開這個例
[00:18:18.000 --> 00:18:20.000]  趁早閘住
[00:18:20.000 --> 00:18:22.000]  那他造反怎麼辦?
[00:18:22.000 --> 00:18:24.000]  不怕我們有公安
[00:18:24.000 --> 00:18:30.000]  羅波安於是就這樣回答百姓
[00:18:30.000 --> 00:18:32.000]  蠢
[00:18:32.000 --> 00:18:34.000]  比你都應該不會這樣做
[00:18:34.000 --> 00:18:36.000]  竟然這樣做
[00:18:36.000 --> 00:18:38.000]  聖經不是這樣說
[00:18:38.000 --> 00:18:40.000]  聖經不是說羅波安蠢
[00:18:40.000 --> 00:18:42.000]  你有沒有讀過?
[00:18:42.000 --> 00:18:44.000]  你試試看清楚
[00:18:44.000 --> 00:18:47.000]  聖經的記載
[00:18:47.000 --> 00:18:49.000]  在第十二章
[00:18:49.000 --> 00:18:52.000]  剛才我們由二十節開始讀起
[00:18:52.000 --> 00:18:53.000]  如果你有聖經
[00:18:53.000 --> 00:18:59.000]  你打開聶皇紀上十二章的十五節
[00:18:59.000 --> 00:19:04.000]  這裡說:「王不肯依從百姓
[00:19:04.000 --> 00:19:09.000]  是因為這件事出於耶和華
[00:19:09.000 --> 00:19:14.000]  是要應驗上帝籍阿希雅
[00:19:14.000 --> 00:19:22.000]  對尼伯的兒子耶羅波安所說的話」
[00:19:22.000 --> 00:19:25.000]  看到聖經的解釋嗎?
[00:19:25.000 --> 00:19:34.000]  原來羅波安這樣的做法是出於上帝
[00:19:34.000 --> 00:19:35.000]  如果你讀舊約聖經
[00:19:35.000 --> 00:19:38.000]  你一點都不覺得出奇
[00:19:38.000 --> 00:19:40.000]  「法老王心硬
[00:19:40.000 --> 00:19:44.000]  不肯讓以色列人出埃及
[00:19:44.000 --> 00:19:50.000]  是因為耶和華使他心硬」
[00:19:50.000 --> 00:19:52.000]  你的難題就在這裡
[00:19:52.000 --> 00:19:54.000]  上帝都玩夠了
[00:19:54.000 --> 00:19:56.000]  我認真說一句
[00:19:56.000 --> 00:20:01.000]  這個天地宇宙萬物是屬於上帝的
[00:20:01.000 --> 00:20:05.000]  他玩夠了,有什麼不對?
[00:20:05.000 --> 00:20:08.000]  你經常以為你和他可以平起平坐
[00:20:08.000 --> 00:20:10.000]  沒有這樣的事
[00:20:10.000 --> 00:20:14.000]  獨一的上帝
[00:20:14.000 --> 00:20:15.000]  清楚嗎?
[00:20:15.000 --> 00:20:17.000]  上帝掌管一切
[00:20:17.000 --> 00:20:20.000]  所以就算你心硬
[00:20:20.000 --> 00:20:24.000]  也在祂的掌管當中
[00:20:24.000 --> 00:20:28.000]  就算你的愚蠢
[00:20:28.000 --> 00:20:32.000]  也在上帝的計劃之內
[00:20:32.000 --> 00:20:34.000]  這樣才是獨一的上帝
[00:20:34.000 --> 00:20:35.000]  沒有坐河漢界
[00:20:35.000 --> 00:20:37.000]  煞旦坐一個寶座
[00:20:37.000 --> 00:20:39.000]  上帝坐另一個寶座
[00:20:39.000 --> 00:20:40.000]  各管一半
[00:20:40.000 --> 00:20:41.000]  所以你晚黑行路
[00:20:41.000 --> 00:20:42.000]  不要走黑那邊
[00:20:42.000 --> 00:20:43.000]  要走光那邊
[00:20:43.000 --> 00:20:45.000]  沒有這樣的事
[00:20:45.000 --> 00:20:47.000]  上帝掌管這件事
[00:20:47.000 --> 00:20:53.000]  正如亞希雅曾經對耶羅邦安所說的話
[00:20:53.000 --> 00:20:56.000]  是出於上帝
[00:20:56.000 --> 00:21:00.000]  聖經的歷史一方面記載
[00:21:00.000 --> 00:21:05.000]  很清楚客觀的事實
[00:21:05.000 --> 00:21:07.000]  另一方面和我們解釋
[00:21:07.000 --> 00:21:10.000]  上帝在做什麼
[00:21:10.000 --> 00:21:12.000]  簡單一句
[00:21:12.000 --> 00:21:15.000]  上帝在幫耶羅邦安
[00:21:15.000 --> 00:21:19.000]  上帝找一個神的僕人
[00:21:19.000 --> 00:21:21.000]  告訴耶羅邦安
[00:21:21.000 --> 00:21:25.000]  天將降大任於施人也
[00:21:25.000 --> 00:21:28.000]  不是寫詩的人
[00:21:28.000 --> 00:21:30.000]  要用你這個人
[00:21:30.000 --> 00:21:32.000]  耶羅邦安要準備
[00:21:32.000 --> 00:21:36.000]  然後當羅邦安登基
[00:21:36.000 --> 00:21:38.000]  他可以收買人心
[00:21:38.000 --> 00:21:41.000]  竟然做一件這麼愚蠢的事
[00:21:41.000 --> 00:21:45.000]  這是出於耶和華
[00:21:45.000 --> 00:21:47.000]  你說沒有人知道
[00:21:47.000 --> 00:21:50.000]  這句話是作者寫下去
[00:21:50.000 --> 00:21:52.000]  耶羅邦安怎麼知道
[00:21:52.000 --> 00:21:54.000]  第三件事情耶羅邦安就知道
[00:21:54.000 --> 00:21:56.000]  剛才我們讀了
[00:21:56.000 --> 00:21:58.000]  十二章二十節
[00:21:58.000 --> 00:21:59.000]  然後記載下去
[00:21:59.000 --> 00:22:03.000]  百姓說我們不會再擁護大衛奸
[00:22:03.000 --> 00:22:05.000]  羅邦安不放棄
[00:22:05.000 --> 00:22:07.000]  年少氣盛
[00:22:07.000 --> 00:22:08.000]  初生之獨
[00:22:08.000 --> 00:22:11.000]  所以他點起軍隊
[00:22:11.000 --> 00:22:14.000]  要去追捕耶羅邦安
[00:22:14.000 --> 00:22:17.000]  要去和以色列北方的支派
[00:22:17.000 --> 00:22:18.000]  開戰
[00:22:18.000 --> 00:22:19.000]  內戰
[00:22:19.000 --> 00:22:21.000]  一觸即發
[00:22:21.000 --> 00:22:23.000]  就在這個時候
[00:22:23.000 --> 00:22:28.000]  有另一位先知出來說話
[00:22:28.000 --> 00:22:29.000]  剛才讀聖經
[00:22:29.000 --> 00:22:30.000]  你記得嗎
[00:22:30.000 --> 00:22:34.000]  另一個神的僕人出來
[00:22:34.000 --> 00:22:38.000]  在戰爭要發生的時候
[00:22:38.000 --> 00:22:40.000]  是馬雅
[00:22:40.000 --> 00:22:42.000]  不是阿希雅
[00:22:42.000 --> 00:22:45.000]  另一個先知出來警告
[00:22:45.000 --> 00:22:47.000]  不要打仗
[00:22:47.000 --> 00:22:48.000]  為什麼
[00:22:48.000 --> 00:22:50.000]  同一句話
[00:22:50.000 --> 00:22:56.000]  因為這是出於我
[00:22:56.000 --> 00:22:59.000]  十二章二十四節
[00:22:59.000 --> 00:23:01.000]  上帝這句話
[00:23:01.000 --> 00:23:03.000]  透過是馬雅
[00:23:03.000 --> 00:23:07.000]  他的僕人是公開說的
[00:23:07.000 --> 00:23:11.000]  所以所有的猶大和汴雅文支派
[00:23:11.000 --> 00:23:16.000]  忠於羅邦安大衛奸的百姓聽見
[00:23:16.000 --> 00:23:20.000]  我相信很快北方的支派
[00:23:20.000 --> 00:23:24.000]  耶羅邦安也都聽見
[00:23:24.000 --> 00:23:28.000]  軍隊未曾出來就解散
