
[00:00:00.000 --> 00:00:09.000]  我會用一個大都會的小故事做一個開端
[00:07:29.000 --> 00:07:34.000]  可以將這個律是推翻的
[00:07:34.000 --> 00:07:37.000]  接了棒的人有一天都要交出個棒
[00:07:37.000 --> 00:07:39.000]  但是在這個時候
[00:07:39.000 --> 00:07:46.000]  我們來檢討又說盛頓郵報所訂出來的這個年齡階層
[00:07:46.000 --> 00:07:50.000]  來看一下他稱為Y世代
[00:07:50.000 --> 00:07:52.000]  就是說嬰兒潮那一代
[00:07:52.000 --> 00:07:53.000]  稱為X世代
[00:07:53.000 --> 00:07:56.000]  他們下一代就是這個Y世代
[00:07:56.000 --> 00:08:00.000]  也都是說18到36歲這個階層的人
[00:08:00.000 --> 00:08:03.000]  我們就發覺是需要
[00:08:03.000 --> 00:08:11.000]  還有我們也盼望那個棒是接得平順平滑的
[00:08:11.000 --> 00:08:17.000]  如果說語言和行為是可以代表著一個階層的表徵
[00:08:17.000 --> 00:08:21.000]  那我們說X世代人最喜歡說的字是哪個字呢?
[00:08:21.000 --> 00:08:23.000]  就是cool這個字
[00:08:23.000 --> 00:08:24.000]  很cool
[00:08:24.000 --> 00:08:26.000]  這個是X世代的言語來的
[00:08:26.000 --> 00:08:28.000]  Y世代的言語是什麼呢?
[00:08:28.000 --> 00:08:32.000]  就是raw and ill
[00:08:33.000 --> 00:08:36.000]  raw就是狠,夠狠
[00:08:36.000 --> 00:08:38.000]  ill就是夠邪
[00:08:38.000 --> 00:08:44.000]  這個就是Y世代最流行的街頭語言
[00:08:44.000 --> 00:08:52.000]  無論我們怎樣來去將他們標誌這個階層的人
[00:08:52.000 --> 00:08:54.000]  我們說呢
[00:08:54.000 --> 00:08:59.000]  我們這個世代對
[00:08:59.000 --> 00:09:01.000]  我們上一個世代
[00:09:01.000 --> 00:09:03.000]  就是說嬰兒潮那一代
[00:09:03.000 --> 00:09:08.000]  對下一代那個的誤解
[00:09:08.000 --> 00:09:16.000]  不單只是因為X世代的人掌握了現在最大多數的港壇
[00:09:16.000 --> 00:09:21.000]  也是因為他們掌握了重要的位置
[00:09:21.000 --> 00:09:26.000]  和最大的經濟的分配的力量
[00:09:26.000 --> 00:09:32.000]  所以我們社會出現了很多誤導誤解下一世代的
[00:09:32.000 --> 00:09:34.000]  這樣的言行
[00:09:34.000 --> 00:09:38.000]  讓我舉一個最近發生的事例
[00:09:38.000 --> 00:09:46.000]  1999年4月20日美國科羅拉多州的悲劇
[00:09:46.000 --> 00:09:48.000]  相信很多人都還記得
[00:09:48.000 --> 00:09:52.000]  就是有兩個18歲的學生
[00:09:52.000 --> 00:09:57.000]  拿著槍和手榴彈和那些種種的武器
[00:09:57.000 --> 00:10:00.000]  殺了校園裏面
[00:10:00.000 --> 00:10:05.000]  造成15人死亡,24人受傷
[00:10:05.000 --> 00:10:07.000]  而多人是危殆的
[00:10:07.000 --> 00:10:10.000]  這種校園最慘的悲劇
[00:10:10.000 --> 00:10:12.000]  你說出來可能很奇怪
[00:10:12.000 --> 00:10:16.000]  由愛殿到香港的報章
[00:10:16.000 --> 00:10:20.000]  當他介紹完這兩個兇手
[00:10:20.000 --> 00:10:23.000]  他就有一個小小的框
[00:10:23.000 --> 00:10:28.000]  介紹他們所熟悉的Y世代的特徵
[00:10:28.000 --> 00:10:32.000]  包括了香港的報章和愛殿
[00:10:32.000 --> 00:10:34.000]  在那些劇中
[00:10:34.000 --> 00:10:37.000]  他沒有說將他們一定等同
[00:10:37.000 --> 00:10:40.000]  但是介紹完那兩個兇手
[00:10:40.000 --> 00:10:45.000]  然後在旁邊就解釋什麼是他們所熟悉的那個世代
[00:10:45.000 --> 00:10:46.000]  就是Y世代
[00:10:46.000 --> 00:10:51.000]  這個總容易叫人誤會他們兩個是一樣東西
[00:10:51.000 --> 00:11:01.000]  但是假如用兩個的槍手來等同Y世代
[00:11:01.000 --> 00:11:03.000]  我覺得就有這麼多像
[00:11:03.000 --> 00:11:08.000]  是用希特拉和林過雲來代表X世代
[00:11:08.000 --> 00:11:11.000]  那X世代的人一定會大叫冤枉的
[00:11:11.000 --> 00:11:15.000]  因為他們兩個不足以代表到Y世代
[00:11:15.000 --> 00:11:17.000]  不足以代表到X世代
[00:11:17.000 --> 00:11:22.000]  但是為什麼會兩個校園兇手可以代表Y世代?
[00:11:22.000 --> 00:11:26.000]  傳媒那種不負責任的報導
[00:11:26.000 --> 00:11:31.000]  說是起碼來說是不小心的那些報導
[00:11:31.000 --> 00:11:35.000]  是加強了我們這個社會一般印象
[00:11:35.000 --> 00:11:38.000]  覺得Y世代是不可信任的
[00:11:44.000 --> 00:11:48.000]  總體來說我們有一種不真實又不健康的假設
[00:11:48.000 --> 00:11:51.000]  就是認為我們這個世界
[00:11:51.000 --> 00:11:55.000]  全部是由X世代賺回來的
[00:11:55.000 --> 00:11:59.000]  下一代完全沒有感恩的心
[00:11:59.000 --> 00:12:02.000]  完全的揮霍不知道世界艱難
[00:12:02.000 --> 00:12:06.000]  所以上一代對下一代任何的責難都是合理的
[00:12:06.000 --> 00:12:09.000]  我們認為他們是沒有預備好的
[00:12:09.000 --> 00:12:13.000]  我們認為他們是不足夠不值得我們去信任的
[00:12:13.000 --> 00:12:20.000]  但是我們現在來到一個地步是值得我們去反省的
[00:12:20.000 --> 00:12:23.000]  社會學家開始計算著
[00:12:23.000 --> 00:12:26.000]  戰後成長那一代
[00:12:26.000 --> 00:12:30.000]  他們現在要進入退休的階段
[00:12:30.000 --> 00:12:37.000]  他們賺到的錢足不足以他們過一個舒服的退休生活呢?
[00:12:37.000 --> 00:12:43.000]  你可能會很奇怪的發覺
[00:12:43.000 --> 00:12:50.000]  富裕到好像美國包埋我們的香港
[00:12:50.000 --> 00:12:57.000]  我們由上一代賺到的錢竟然是不足以支付
[00:12:57.000 --> 00:13:01.000]  X世代退休所需要的資源
[00:13:01.000 --> 00:13:03.000]  是不足以的
[00:13:03.000 --> 00:13:08.000]  但是為什麼今天沒有人會為這個問題擔心呢?
[00:13:08.000 --> 00:13:10.000]  主要的原因是因為這樣
[00:13:10.000 --> 00:13:15.000]  我們由X世代所發展出來的微科技
[00:13:15.000 --> 00:13:21.000]  是會革命化我們整個的生產線
[00:13:21.000 --> 00:13:27.000]  我們大家都知道每一次生產經歷一個革命
[00:13:27.000 --> 00:13:31.000]  人的工資大概會提高四倍
[00:13:31.000 --> 00:13:36.000]  由提高四倍政府的收入也提高不止四倍
[00:13:36.000 --> 00:13:38.000]  所以沒有人會擔心的
[00:13:38.000 --> 00:13:43.000]  但是請留意要掌握這個微科技
[00:13:43.000 --> 00:13:46.000]  和要真正賺到四倍的人工
[00:13:46.000 --> 00:13:50.000]  一定不是我們這個X世代
[00:13:50.000 --> 00:13:52.000]  那些科技是X世代發明的
[00:13:52.000 --> 00:13:59.000]  但是要掌握和使用是由Y世代去負責的
[00:13:59.000 --> 00:14:05.000]  簡單來說如果Y世代好像我們說的那麼不堪
[00:14:05.000 --> 00:14:07.000]  我們連退休都有問題
[00:14:07.000 --> 00:14:09.000]  其他所有都不用說
[00:14:09.000 --> 00:14:14.000]  我們連退休可以領到的那個退休金都會有問題
[00:14:14.000 --> 00:14:19.000]  香港是不是有過這個擔心和討論呢?
[00:14:19.000 --> 00:14:21.000]  比如說教師
[00:14:21.000 --> 00:14:23.000]  教師的退休金
[00:14:23.000 --> 00:14:25.000]  公務員的退休金
[00:14:25.000 --> 00:14:30.000]  但是為什麼我們的政府不會為這件事來擔心
[00:14:30.000 --> 00:14:34.000]  或是撥上很龐大的資源呢?
[00:14:34.000 --> 00:14:39.000]  不單止龐大資源是沒有得可以撥
[00:14:39.000 --> 00:14:42.000]  擔心也是沒有的
[00:14:42.000 --> 00:14:49.000]  所以如果我們今天不懷偏見
[00:14:49.000 --> 00:14:51.000]  來看看今天大小行業
[00:14:51.000 --> 00:14:58.000]  由30歲上下的專業分子所主政的那些公司機構
[00:14:58.000 --> 00:15:01.000]  你會發覺是偏向
[00:15:01.000 --> 00:15:05.000]  除了大概除了政府部門
[00:15:05.000 --> 00:15:10.000]  但是私人的公司大概是偏向各行各業的
[00:15:10.000 --> 00:15:14.000]  由金融業到自己創辦的小公司老闆
[00:15:14.000 --> 00:15:17.000]  由教師到醫療人員
[00:15:17.000 --> 00:15:22.000]  甚至是傳統上由上了年紀擔任的職位
[00:15:22.000 --> 00:15:26.000]  好像顧問、執行總事、科研主管等等
[00:15:26.000 --> 00:15:32.000]  今天大多數都是由Y世代所負責的
[00:15:32.000 --> 00:15:36.000]  如果我們說Y世代不是這樣的
[00:15:36.000 --> 00:15:39.000]  到底它是怎麼樣的呢?
[00:15:39.000 --> 00:15:46.000]  我覺得可以透過我們最流行的五個的誤解
[00:15:46.000 --> 00:15:49.000]  然後嘗試給它一個新的解釋
[00:15:49.000 --> 00:15:54.000]  我們就可以知道那個Y世代是一個什麼的世代
[00:15:54.000 --> 00:15:57.000]  這種方法叫做V-negative
[00:15:57.000 --> 00:16:02.000]  透過反面說不是什麼來說明它是什麼
[00:16:02.000 --> 00:16:06.000]  我們常常聽到上一代人投訴
[00:16:06.000 --> 00:16:09.000]  就說新一代是不肯捱苦的
[00:16:09.000 --> 00:16:12.000]  不會願意從頭離過的
[00:16:12.000 --> 00:16:16.000]  不喜歡由低薪無權的工作開始
[00:16:16.000 --> 00:16:19.000]  所以他們喜歡建關係
[00:16:19.000 --> 00:16:22.000]  喜歡年青學懶
[00:16:22.000 --> 00:16:25.000]  但這個是假的
[00:16:25.000 --> 00:16:32.000]  根據統計最多的Y世代能夠起來的
[00:16:32.000 --> 00:16:36.000]  多數是因為他們讀完了大學之後
[00:16:36.000 --> 00:16:41.000]  是進入那個職場是從頭做起的
[00:16:42.000 --> 00:16:45.000]  事實上剛剛跟我們所說的相反
[00:16:45.000 --> 00:16:50.000]  它比上一代是更不喜歡靠關係走後門
[00:16:50.000 --> 00:16:55.000]  又會是更加盡心盡力來上班的一班人
[00:16:55.000 --> 00:16:59.000]  第二,很多人認為年輕一輩子
[00:16:59.000 --> 00:17:01.000]  是對公司沒有歸屬感的
[00:17:01.000 --> 00:17:03.000]  工作沒有熱誠的
[00:17:03.000 --> 00:17:05.000]  公司前景不明朗
[00:17:05.000 --> 00:17:07.000]  他就立刻找工作跳槽的了
[00:17:07.000 --> 00:17:10.000]  那個實情是這樣
[00:17:10.000 --> 00:17:16.000]  資訊和就業機會都一點不稀罕不稀有的
[00:17:16.000 --> 00:17:19.000]  他們對公司的忠誠
[00:17:19.000 --> 00:17:22.000]  沒錯,是沒有上一代那麼聾
[00:17:22.000 --> 00:17:25.000]  因為他們所了解的那個世界
[00:17:25.000 --> 00:17:29.000]  根本不是由建制賦予他們的
[00:17:29.000 --> 00:17:31.000]  是由資訊賜給他們的
[00:17:31.000 --> 00:17:34.000]  他們的安全感不是自己的本事
[00:17:34.000 --> 00:17:36.000]  而是他能夠掌握的資訊
[00:17:37.000 --> 00:17:42.000]  換句話說,一間公司給不了他足夠的發展空間
[00:17:42.000 --> 00:17:44.000]  他就會立刻離開的
[00:17:44.000 --> 00:17:46.000]  就好像阿傑一樣
[00:17:46.000 --> 00:17:49.000]  我們說再要求
[00:17:49.000 --> 00:17:56.000]  上一代對公司有好像昔日的人對公司這樣的忠誠
[00:17:56.000 --> 00:17:58.000]  是完全不實際的
[00:17:58.000 --> 00:18:02.000]  以員工和公司最親密關係的日本來講
[00:18:02.000 --> 00:18:07.000]  這種文化都已經過去了,是一去無回頭的
[00:18:07.000 --> 00:18:12.000]  現在不單止公司不會保障照顧他們一生
[00:18:12.000 --> 00:18:15.000]  年青一代不要求公司照顧他們一生
[00:18:15.000 --> 00:18:21.000]  也都不稀罕這樣一張的山保護他們一生
[00:18:21.000 --> 00:18:22.000]  是三樣東西
[00:18:22.000 --> 00:18:27.000]  我們說Y世代是承擔力低,難為而重任的
[00:18:27.000 --> 00:18:31.000]  加上他們的注意力和集中力都是很短的
[00:18:31.000 --> 00:18:33.000]  所以是很難成大事的
[00:18:33.000 --> 00:18:37.000]  實際的情況是
[00:18:37.000 --> 00:18:43.000]  昔日我們工作的倫理是非常之道德化的
[00:18:43.000 --> 00:18:46.000]  比如我們說精誠所至金石為開
[00:18:46.000 --> 00:18:49.000]  比如我們說鐵柱磨成針
[00:18:49.000 --> 00:18:53.000]  這些在下一代Y世代是不存在的
[00:18:53.000 --> 00:18:58.000]  剛才我說他們工作的力量
[00:18:58.000 --> 00:19:03.000]  是在乎他們怎樣掌握那個資訊和新的科技
[00:19:03.000 --> 00:19:08.000]  是在乎這個東西,不在乎精不精誠這個倫理
[00:19:08.000 --> 00:19:13.000]  換句話說下一代的工作的倫理是非倫理的
[00:19:13.000 --> 00:19:15.000]  amoro
[00:19:15.000 --> 00:19:17.000]  不是由人的倫理來說
[00:19:17.000 --> 00:19:21.000]  是由他做到什麼東西的成果來說
[00:19:21.000 --> 00:19:23.000]  不是由動機
[00:19:23.000 --> 00:19:25.000]  是由結果
[00:19:25.000 --> 00:19:27.000]  讓我舉一個例子給大家聽
[00:19:27.000 --> 00:19:29.000]  我讀書的時候
[00:19:29.000 --> 00:19:33.000]  不幸地被分派到一個老師
[00:19:33.000 --> 00:19:35.000]  叫我痛苦了很久
[00:19:35.000 --> 00:19:40.000]  他是劍橋的東方學院的一個老師
[00:19:40.000 --> 00:19:44.000]  他經常說我那個論文是不行的
[00:19:44.000 --> 00:19:46.000]  我說可以的
[00:19:46.000 --> 00:19:48.000]  他要脅我了
[00:19:48.000 --> 00:19:49.000]  你不改
[00:19:49.000 --> 00:19:52.000]  我就上報給那個審查委員
[00:19:52.000 --> 00:19:55.000]  告訴他我認為你不行
[00:19:55.000 --> 00:19:57.000]  而你又不肯改
[00:19:57.000 --> 00:20:00.000]  所以要求校是將我
[00:20:00.000 --> 00:20:02.000]  要麼將我踢出校
[00:20:02.000 --> 00:20:06.000]  要麼就逼我改
[00:20:06.000 --> 00:20:09.000]  我生氣得很火爆
[00:20:09.000 --> 00:20:11.000]  所以就去圖書館
[00:20:11.000 --> 00:20:15.000]  就去找一個Social Citation Index
[00:20:15.000 --> 00:20:17.000]  一本的
[00:20:17.000 --> 00:20:19.000]  是一個集
[00:20:19.000 --> 00:20:23.000]  是將歷代的人為社會科學
[00:20:23.000 --> 00:20:25.000]  發表了一個論文
[00:20:25.000 --> 00:20:27.000]  去造成一個索引
[00:20:27.000 --> 00:20:31.000]  那個索引是幾個牆壁這麼多
[00:20:31.000 --> 00:20:32.000]  那些書放在那裡
[00:20:32.000 --> 00:20:34.000]  幾個牆壁
[00:20:34.000 --> 00:20:36.000]  我在那裡
[00:20:36.000 --> 00:20:39.000]  只是找近十年的文章
[00:20:39.000 --> 00:20:42.000]  希望證明我那個方法是可以的
[00:20:42.000 --> 00:20:45.000]  我讀了兩個星期
[00:20:45.000 --> 00:20:47.000]  讀了兩個星期
[00:20:47.000 --> 00:20:50.000]  讀不了十年的時間
[00:20:50.000 --> 00:20:54.000]  但已經我是從早上讀到晚
[00:20:54.000 --> 00:20:56.000]  後來一個教授見到我這麼辛苦
[00:20:56.000 --> 00:21:01.000]  就說你為什麼不試一下用人造衛星
[00:21:01.000 --> 00:21:03.000]  用那個方法
[00:21:03.000 --> 00:21:06.000]  來去查美國圖書館那個Index
[00:21:06.000 --> 00:21:08.000]  那個Database
[00:21:08.000 --> 00:21:10.000]  用了那個方法
[00:21:10.000 --> 00:21:13.000]  花了幾百磅
[00:21:13.000 --> 00:21:16.000]  用了大概一個半小時
[00:21:16.000 --> 00:21:20.000]  他給我找出了37篇文章
[00:21:20.000 --> 00:21:23.000]  其中一篇是用俄文寫
[00:21:23.000 --> 00:21:26.000]  而存在列寧圖書館的
[00:21:26.000 --> 00:21:28.000]  我找人將它翻譯過來
[00:21:28.000 --> 00:21:31.000]  夾著37篇文章
[00:21:31.000 --> 00:21:37.000]  我帶到去這個教授的辦公室
[00:21:37.000 --> 00:21:40.000]  然後將一疊東西彭聲丟到他的桌上
[00:21:40.000 --> 00:21:43.000]  我說你為什麼沒有做過研究
[00:21:43.000 --> 00:21:44.000]  你就這樣去冤枉人
[00:21:44.000 --> 00:21:46.000]  我說我的研究不行
[00:21:46.000 --> 00:21:47.000]  我說這一疊東西你看看
[00:21:47.000 --> 00:21:49.000]  37篇文章
[00:21:49.000 --> 00:21:52.000]  包括了一篇是沒有流過出外面的
[00:21:52.000 --> 00:21:57.000]  是由一個蘇聯的一個科學家寫的
[00:21:57.000 --> 00:21:59.000]  我說為什麼你沒有做過研究
[00:21:59.000 --> 00:22:01.000]  你就這樣對我
[00:22:01.000 --> 00:22:04.000]  那個老師承認他自己錯
[00:22:04.000 --> 00:22:05.000]  向我認錯
[00:22:05.000 --> 00:22:10.000]  而且給我找了一些獎學金
[00:22:10.000 --> 00:22:12.000]  如果我用回昔日
[00:22:12.000 --> 00:22:16.000]  專師重道這一種的倫理
[00:22:16.000 --> 00:22:19.000]  我就玩完了
[00:22:19.000 --> 00:22:22.000]  但是如果我掌握著的是資訊
[00:22:22.000 --> 00:22:24.000]  加上了那個教授朋友
[00:22:24.000 --> 00:22:26.000]  幫助我的那個科技
[00:22:26.000 --> 00:22:29.000]  我贏出了
[00:22:29.000 --> 00:22:34.000]  誰說昔日那種的倫理的指引
[00:22:34.000 --> 00:22:39.000]  是必然會在下一代仍然有用的
[00:22:39.000 --> 00:22:41.000]  第四
[00:22:41.000 --> 00:22:43.000]  我們說歪世代人目空一切
[00:22:43.000 --> 00:22:44.000]  不尊重傳統
[00:22:44.000 --> 00:22:46.000]  不重視公司
[00:22:46.000 --> 00:22:51.000]  凡事都自以為是
[00:22:51.000 --> 00:22:53.000]  如果說上一代的人
[00:22:53.000 --> 00:22:56.000]  仍然是只守著自己的傳統
[00:22:56.000 --> 00:23:00.000]  而不肯放眼看我們改變了世界
[00:23:00.000 --> 00:23:04.000]  這樣下一代的人反我們的傳統
[00:23:04.000 --> 00:23:08.000]  有什麼那麼出奇呢
[00:23:08.000 --> 00:23:10.000]  其實我們成長的世代
[00:23:10.000 --> 00:23:14.000]  又豈是尊重傳統的一代呢
[00:23:14.000 --> 00:23:16.000]  我們知道
[00:23:16.000 --> 00:23:23.000]  歪世代經過的最重要的年代是60年代
[00:23:23.000 --> 00:23:28.000]  60年代是歪世代進入大學的年代
[00:23:28.000 --> 00:23:33.000]  也是大學最富有的
[00:23:33.000 --> 00:23:35.000]  最有益的一個年代
[00:23:35.000 --> 00:23:37.000]  學生敢於論證
[00:23:37.000 --> 00:23:39.000]  敢於反抗
[00:23:39.000 --> 00:23:43.000]  沒有了60年代的反越戰
[00:23:43.000 --> 00:23:45.000]  胡斯托
[00:23:45.000 --> 00:23:50.000]  我們今天所說的懷舊
[00:23:50.000 --> 00:23:52.000]  全部是垃圾東西
[00:23:52.000 --> 00:23:55.000]  因為到60年代過後
[00:23:55.000 --> 00:23:57.000]  進入70年代
[00:23:57.000 --> 00:24:00.000]  就是這幫人進入社會工作的時候
[00:24:00.000 --> 00:24:01.000]  突然間發現
[00:24:01.000 --> 00:24:04.000]  我們的社會資源是貧乏的
[00:24:04.000 --> 00:24:06.000]  人是貪婪的
[00:24:06.000 --> 00:24:09.000]  換句話說我們成長的那一代
[00:24:09.000 --> 00:24:13.000]  不是透過乖乖的聽話、承擇
[00:24:13.000 --> 00:24:17.000]  然後有我們今天歪世代能夠上到位的
[00:24:17.000 --> 00:24:21.000]  其實我們都是經過最厲害的反叛
[00:24:21.000 --> 00:24:24.000]  在今天我們還沒看到這樣的時代興起
[00:24:24.000 --> 00:24:28.000]  婦女燒她的宇宙
[00:24:28.000 --> 00:24:31.000]  人燒她的精兵證
[00:24:31.000 --> 00:24:34.000]  人是向整個的建制挑戰
[00:24:34.000 --> 00:24:36.000]  那個是60年代
[00:24:36.000 --> 00:24:40.000]  也是X世代成長的一個年代
[00:24:40.000 --> 00:24:43.000]  但是到我們上了位
[00:24:43.000 --> 00:24:47.000]  我們就不能夠容忍別人是無控一切
[00:24:47.000 --> 00:24:50.000]  不能夠容忍他們是不尊重傳統
[00:24:50.000 --> 00:24:53.000]  我們為什麼會這樣呢?
[00:24:53.000 --> 00:24:56.000]  我們當年反傳統
[00:24:56.000 --> 00:24:59.000]  我們的世道和人心
[00:24:59.000 --> 00:25:03.000]  有沒有因為這樣而墮落了、磨爛了
