
[00:00:00.000 --> 00:00:02.000]  好 我們就開始了
[00:01:24.440 --> 00:01:27.160]  就真的不知道是不是的 你說一下而已
[00:01:27.160 --> 00:01:28.680]  那麼對於很多還沒有信的
[00:01:28.680 --> 00:01:30.440]  就可能會說我也不知道是不是真的
[00:01:30.440 --> 00:01:31.640]  都是你們在說
[00:01:31.640 --> 00:01:33.840]  最多的反應就是 那我怎麼知道呢?
[00:01:33.840 --> 00:01:35.760]  最多的反應就是說 那我怎麼知道呢?
[00:01:35.760 --> 00:01:36.880]  又見不到 看不到
[00:01:36.880 --> 00:01:38.800]  又看不見 又看不見
[00:01:38.800 --> 00:01:40.200]  但是有時候我很坦白說
[00:01:40.200 --> 00:01:41.400]  有時候我很坦白說
[00:01:41.400 --> 00:01:43.440]  我信耶穌當然有四十多年了
[00:01:43.440 --> 00:01:45.200]  我信了耶穌有四十多年了
[00:01:45.200 --> 00:01:46.920]  我相信有神當然有四十多年了
[00:01:46.920 --> 00:01:48.720]  我相信有神已經有四十多年了
[00:01:48.720 --> 00:01:50.640]  但是偶然不是那些時刻
[00:01:50.640 --> 00:01:52.400]  但是偶然在某些時刻
[00:01:52.400 --> 00:01:55.280]  我會坐在那裏想 是不是真的是一個騙局呢?
[00:01:55.280 --> 00:01:58.520]  那我會坐在那裏想 是不是整個騙局來的呢?
[00:01:58.520 --> 00:01:59.840]  信了幾十年
[00:01:59.840 --> 00:02:01.200]  信了幾十年
[00:02:01.200 --> 00:02:03.320]  如果原來沒有一個神的
[00:02:03.320 --> 00:02:06.320]  原來可能是沒有這個神的
[00:02:06.320 --> 00:02:07.760]  那真是很該會的 真的
[00:02:07.760 --> 00:02:09.360]  那就真的是很倒霉了
[00:02:09.360 --> 00:02:10.640]  是不是啊?
[00:02:10.640 --> 00:02:12.960]  真的是很大的騙局來的 一輩子
[00:02:12.960 --> 00:02:14.480]  那如果是這樣的話
[00:02:14.480 --> 00:02:16.120]  那真的是很大的騙局
[00:02:16.120 --> 00:02:18.120]  在一生當中一個很大的騙局
[00:02:18.120 --> 00:02:21.520]  真的有一個神好像有點抽象的 真的
[00:02:21.520 --> 00:02:22.680]  真的到底有沒有神
[00:02:22.680 --> 00:02:24.160]  有時候真的是會很抽象的
[00:02:24.160 --> 00:02:25.440]  你又說 我又說
[00:02:25.440 --> 00:02:26.880]  你也說 他也說
[00:02:26.880 --> 00:02:28.080]  說得好像很真一樣
[00:02:28.080 --> 00:02:29.520]  就講得好像很真一樣
[00:02:29.520 --> 00:02:31.200]  可能真的沒有的
[00:02:31.200 --> 00:02:32.760]  可能真的還是沒有的
[00:02:32.760 --> 00:02:33.600]  有沒有想過啊?
[00:02:33.600 --> 00:02:34.560]  他就沒有想過呢
[00:02:34.560 --> 00:02:36.960]  我們如果有未信耶穌的朋友
[00:02:36.960 --> 00:02:38.560]  我相信你會有很大的共鳴感
[00:02:38.560 --> 00:02:40.600]  你基督徒應該經常都說有神
[00:02:40.600 --> 00:02:43.240]  那我相信如果在座有還沒有信耶穌的話
[00:02:43.240 --> 00:02:44.000]  你肯定有共鳴
[00:02:44.000 --> 00:02:45.680]  你會說基督徒整天說有神的
[00:02:45.680 --> 00:02:47.440]  所以我每這幾次
[00:02:47.440 --> 00:02:50.080]  我歡迎你都帶未信耶穌的朋友來的
[00:02:50.080 --> 00:02:51.360]  所以呢 這幾次我都
[00:02:51.360 --> 00:02:54.240]  探望你 歡迎你帶一些還沒有信耶穌的朋友過來
[00:02:54.240 --> 00:02:58.920]  我們完全會讓他都和我們一起去想這個問題的
[00:02:58.920 --> 00:03:02.080]  那麼我們都願意讓他們一起和我們去思考這個問題
[00:03:02.080 --> 00:03:03.640]  我不會硬銷的
[00:03:03.640 --> 00:03:05.240]  我不會硬來推銷的
[00:03:05.240 --> 00:03:07.200]  大家一起來思想信仰的問題 好嗎?
[00:03:07.200 --> 00:03:09.080]  我們大家一起來思考這個問題 好嗎?
[00:03:09.080 --> 00:03:11.640]  所以不是到下個禮拜才有一個福音聖的
[00:03:11.640 --> 00:03:13.080]  我們每次都福音聖的 可以
[00:03:13.080 --> 00:03:15.160]  不是說只到下個禮拜才是福音信的
[00:03:15.160 --> 00:03:16.680]  我們每次都是福音信的
[00:03:16.680 --> 00:03:20.600]  真是 真理是不怕問的嘛
[00:03:20.600 --> 00:03:22.400]  因為如果真的是真理的話
[00:03:22.400 --> 00:03:24.320]  我們是不怕被挑戰 不問的
[00:03:24.320 --> 00:03:25.840]  現在我們說回神了 好嗎?
[00:03:25.840 --> 00:03:27.880]  我們現在回過來講神 好嗎?
[00:03:27.880 --> 00:03:30.600]  神看不到 眼又看不到 又摸不到
[00:03:30.600 --> 00:03:32.400]  那是真的不是很真實的
[00:03:32.400 --> 00:03:34.840]  那麼神我們肉眼也看不到 我們也摸不到
[00:03:34.840 --> 00:03:36.040]  到底祂真實還是不真實
[00:03:36.040 --> 00:03:37.640]  你說我真實就很容易
[00:03:37.640 --> 00:03:39.160]  你說我真實就很容易了 對嗎?
[00:03:39.160 --> 00:03:41.480]  那站在台上 你不信摸一下我
[00:03:41.480 --> 00:03:42.040]  那沒事了
[00:03:42.040 --> 00:03:43.200]  那我站在台上面
[00:03:43.200 --> 00:03:45.520]  你們不信的來摸摸我就知道了
[00:03:45.520 --> 00:03:47.120]  但是神真的看不到
[00:03:47.120 --> 00:03:48.680]  但是神是真的看不到的
[00:03:48.680 --> 00:03:49.960]  你怎麼知道祂是真的?
[00:03:49.960 --> 00:03:51.240]  你怎麼知道祂是真的呢?
[00:03:51.240 --> 00:03:54.160]  我很多的討論 我在這本書裏面開始了
[00:03:54.160 --> 00:03:56.920]  但是我想跟大家講一件我覺得最重要的事情
[00:03:56.920 --> 00:03:59.240]  那麼在這本書裏面我有很多的討論
[00:03:59.240 --> 00:04:01.560]  但是我現在想給大家講一個最重要的
[00:04:01.560 --> 00:04:05.360]  我想告訴你 基督教的神是可以看到的
[00:04:05.360 --> 00:04:08.160]  我想跟你說 基督教的神是可以看到的
[00:04:08.160 --> 00:04:09.840]  最後不敢翻譯了
[00:04:09.840 --> 00:04:11.600]  基督教的神是可以看到的 我告訴你
[00:04:11.600 --> 00:04:13.600]  基督教的神是可以看到的
[00:04:13.600 --> 00:04:15.760]  有些人用廣東話來講話
[00:04:15.760 --> 00:04:17.840]  你說什麼?
[00:04:17.840 --> 00:04:21.800]  有些人就會說你在說什麼呢?
[00:04:21.800 --> 00:04:24.480]  三樣東西我覺得是我們可以看到我們的神
[00:04:24.480 --> 00:04:26.600]  有三樣事情我們可以告訴你
[00:04:26.600 --> 00:04:27.520]  其實是可以看到我們的神的
[00:04:27.520 --> 00:04:28.320]  第一樣
[00:04:28.320 --> 00:04:30.160]  第一件
[00:04:30.160 --> 00:04:32.760]  神自己本身我們看不到
[00:04:32.760 --> 00:04:34.760]  神本身我們看不到
[00:04:34.760 --> 00:04:38.760]  但是神所做的世界我們看到
[00:04:38.760 --> 00:04:41.440]  但是神所造的世界我們能夠看到
[00:04:41.440 --> 00:04:44.840]  在聖經裏面是叫我們這樣去想的
[00:04:44.840 --> 00:04:46.400]  那從聖經當中我們可以看到
[00:04:46.400 --> 00:04:47.720]  它讓我們去這樣去想的
[00:04:47.720 --> 00:04:49.320]  如果你看羅馬書第一章
[00:04:49.320 --> 00:04:51.120]  19、20節就是這樣說的
[00:04:51.120 --> 00:04:53.240]  如果你看羅馬書第一章19、20節
[00:04:53.240 --> 00:04:54.000]  它就是這麼說的
[00:04:54.000 --> 00:04:55.840]  它說自從神造天地以來
[00:04:55.840 --> 00:04:58.440]  祂的全能和神聖是明明可知的
[00:04:58.440 --> 00:05:00.040]  它說自從神造天地以來
[00:05:00.040 --> 00:05:05.200]  祂的全能和是可知的
[00:05:05.200 --> 00:05:08.680]  但是雖然我們眼不能看見祂
[00:05:08.680 --> 00:05:10.480]  雖然我們眼不能見
[00:05:10.480 --> 00:05:13.280]  太藉著祂所做的世界
[00:05:13.280 --> 00:05:14.440]  所做之物
[00:05:14.440 --> 00:05:16.080]  但是藉著祂所造的世界
[00:05:16.080 --> 00:05:17.160]  祂所造之物
[00:05:17.160 --> 00:05:19.080]  就可以曉得
[00:05:19.080 --> 00:05:20.440]  我們就可以曉得
[00:05:20.440 --> 00:05:22.400]  叫我們無法推諉
[00:05:22.400 --> 00:05:23.680]  讓我們無法推諉
[00:05:23.680 --> 00:05:24.600]  很清楚的
[00:05:24.600 --> 00:05:25.600]  是很清楚的
[00:05:25.600 --> 00:05:28.920]  所以我們可以透過神所做的世界
[00:05:28.920 --> 00:05:31.960]  去指向知道祂一定在那裏
[00:05:31.960 --> 00:05:34.320]  所以我們可以透過神所造的這個世界
[00:05:34.320 --> 00:05:36.640]  我們指向我們知道祂一定是存在的
[00:05:36.640 --> 00:05:38.640]  其實這個世界有很多東西
[00:05:38.640 --> 00:05:40.480]  我們都眼看不到的
[00:05:40.480 --> 00:05:41.880]  實際上這個世界有很多東西
[00:05:41.880 --> 00:05:43.080]  都是我們眼睛看不到的
[00:05:43.080 --> 00:05:44.600]  DNA你看不到的
[00:05:44.600 --> 00:05:46.320]  DNA你看得到嗎
[00:05:46.320 --> 00:05:48.000]  那些遺傳因子你看不到的
[00:05:48.000 --> 00:05:49.840]  那些遺傳因子你是看不到的
[00:05:49.840 --> 00:05:51.080]  那些分子的原子
[00:05:51.080 --> 00:05:52.480]  那些質子你看不到的
[00:05:52.480 --> 00:05:54.320]  那些分子 原子 質子
[00:05:54.320 --> 00:05:55.040]  你都是看不到的
[00:05:55.040 --> 00:05:56.560]  但是你相信祂在那裏的
[00:05:56.560 --> 00:05:58.280]  但是你相信祂在的 對嗎
[00:05:58.280 --> 00:05:59.600]  是啊 因為祂
[00:05:59.600 --> 00:06:02.000]  雖然你眼看不到祂
[00:06:02.000 --> 00:06:03.920]  雖然你的肉眼看不到祂
[00:06:03.920 --> 00:06:05.680]  但是藉著儀器
[00:06:05.680 --> 00:06:09.520]  在那個螢光幕上面顯示出那些動作
[00:06:09.520 --> 00:06:11.120]  你就知道祂一定在那裏
[00:06:11.120 --> 00:06:12.520]  但是藉著一些儀器
[00:06:12.520 --> 00:06:14.720]  祂在螢光幕上顯示一些動作
[00:06:14.720 --> 00:06:16.200]  你就知道祂一定是存在的
[00:06:16.200 --> 00:06:17.840]  同樣的聖經說
[00:06:17.840 --> 00:06:19.600]  我們的信仰說
[00:06:19.600 --> 00:06:21.520]  神自己你直接看不到
[00:06:21.520 --> 00:06:23.200]  藉著聖經我們也可以說
[00:06:23.200 --> 00:06:26.240]  神說我們藉著肉眼是看不到的
[00:06:26.240 --> 00:06:27.880]  但是藉著祂所造的世界
[00:06:27.880 --> 00:06:28.360]  你是看到的
[00:06:28.360 --> 00:06:30.240]  待會兒會再說更多
[00:06:30.240 --> 00:06:31.880]  但是藉著祂所造的世界
[00:06:31.880 --> 00:06:32.680]  我們能夠看到
[00:06:32.680 --> 00:06:33.520]  等一下我會再說
[00:06:33.520 --> 00:06:35.480]  我們見到的世界是看到神的
[00:06:35.480 --> 00:06:36.600]  我們見到這個世界
[00:06:36.600 --> 00:06:37.520]  我們能夠看到神
[00:06:37.520 --> 00:06:39.000]  第二可以見到神的
[00:06:39.000 --> 00:06:40.400]  第二我們可以見到神
[00:06:40.400 --> 00:06:42.200]  就是神來過這個世界
[00:06:42.200 --> 00:06:44.200]  就是神來過這個世界
[00:06:44.200 --> 00:06:46.120]  就是我們聖經所說的
[00:06:46.120 --> 00:06:47.960]  基督教所說的耶穌
[00:06:47.960 --> 00:06:48.920]  就是我們聖經
[00:06:48.920 --> 00:06:51.120]  我們基督教所說的耶穌
[00:06:51.120 --> 00:06:53.320]  是道成肉身
[00:06:53.320 --> 00:06:55.320]  祂是道成肉身
[00:06:55.320 --> 00:06:56.840]  即是神說看不看到
[00:06:56.840 --> 00:06:58.200]  這樣的神我們能看到嗎
[00:06:58.200 --> 00:06:59.840]  神說我能看到的
[00:06:59.840 --> 00:07:01.600]  神說我是能讓你看到的
[00:07:01.600 --> 00:07:03.280]  約翰福音第一章是這樣說的
[00:07:03.280 --> 00:07:03.920]  聖經
[00:07:03.920 --> 00:07:07.320]  約翰福音第一章就是這麼說的
[00:07:07.320 --> 00:07:08.720]  神是看不到的
[00:07:08.720 --> 00:07:09.960]  神是看不到的
[00:07:09.960 --> 00:07:12.800]  但是祂藉著祂自己來到這個世界
[00:07:12.800 --> 00:07:14.560]  但是祂藉著祂自己來到這個世界
[00:07:14.560 --> 00:07:16.040]  我們親眼見到祂
[00:07:16.040 --> 00:07:17.360]  我們親眼見到祂
[00:07:17.360 --> 00:07:18.680]  在歷史記載祂
[00:07:18.680 --> 00:07:20.360]  是有歷史記載的
[00:07:20.360 --> 00:07:21.920]  我知道有些未信耶穌的朋友
[00:07:21.920 --> 00:07:23.480]  心裡說你講而已
[00:07:23.480 --> 00:07:24.720]  我相信可能有些在座
[00:07:24.720 --> 00:07:25.720]  還沒有信耶穌的
[00:07:25.720 --> 00:07:27.080]  會心裡想你說而已
[00:07:27.080 --> 00:07:28.240]  你說耶穌就是神
[00:07:28.240 --> 00:07:29.240]  你看到
[00:07:29.240 --> 00:07:30.400]  你說耶穌就是神
[00:07:30.400 --> 00:07:31.040]  你看到
[00:07:31.040 --> 00:07:32.800]  但是祂是不是真是神才行
[00:07:32.800 --> 00:07:34.120]  但是祂是不是真的是神呢
[00:07:34.120 --> 00:07:35.040]  如果祂真的是神
[00:07:35.040 --> 00:07:36.560]  那就是真的看到的神
[00:07:36.560 --> 00:07:38.000]  那如果祂真的是神的話
[00:07:38.000 --> 00:07:39.240]  就說我們能看到神了
[00:07:39.240 --> 00:07:41.280]  如果不是又是一個騙局而已
[00:07:41.280 --> 00:07:42.360]  那如果不是的話
[00:07:42.360 --> 00:07:43.400]  也就是一個騙局
[00:07:43.400 --> 00:07:44.800]  這個下個星期天
[00:07:44.800 --> 00:07:45.800]  我跟大家說
[00:07:45.800 --> 00:07:47.880]  下個星期六
[00:07:47.880 --> 00:07:49.240]  下個星期六我跟大家說
[00:07:49.240 --> 00:07:50.440]  下個星期六要講的
[00:07:50.440 --> 00:07:50.960]  啊
[00:07:50.960 --> 00:07:54.080]  第三樣可以看到神的
[00:07:54.080 --> 00:07:56.360]  第三件事情我們看到神的
[00:07:56.360 --> 00:07:59.520]  我們不單止大自然看到神
[00:07:59.520 --> 00:08:02.000]  我們不僅從大自然我們看到神
[00:08:02.000 --> 00:08:03.840]  從歷史的耶穌看到神
[00:08:03.840 --> 00:08:05.000]  我們從歷史的耶穌
[00:08:05.000 --> 00:08:06.200]  我們能夠看到神
[00:08:06.240 --> 00:08:09.840]  我們還有很多經驗過神的人
[00:08:09.840 --> 00:08:11.000]  你看到祂
[00:08:11.000 --> 00:08:12.000]  你看著祂
[00:08:12.000 --> 00:08:13.760]  你差不多真的看到神在那
[00:08:13.760 --> 00:08:16.280]  我們很多能夠有經歷過耶穌的人
[00:08:16.280 --> 00:08:17.080]  你看到祂
[00:08:17.080 --> 00:08:18.080]  你盯著祂看
[00:08:18.080 --> 00:08:20.000]  你真的會知道有神存在
[00:08:20.000 --> 00:08:21.600]  我們叫神的見證人
[00:08:21.600 --> 00:08:23.600]  對就是我們說人的見證
[00:08:23.600 --> 00:08:25.800]  可能今天你信耶穌
[00:08:25.800 --> 00:08:27.520]  可能今天你信耶穌
[00:08:27.520 --> 00:08:29.440]  或者你因為基督教信仰
[00:08:29.440 --> 00:08:30.400]  吸引你來
[00:08:30.400 --> 00:08:33.080]  或者是因為基督教信仰吸引你來
[00:08:33.080 --> 00:08:34.640]  因為你看到有些朋友
[00:08:34.640 --> 00:08:35.920]  因為你見到一些朋友
[00:08:35.920 --> 00:08:37.480]  那個你親眼認識他的人
[00:08:37.480 --> 00:08:39.320]  是你親眼認識他的
[00:08:39.320 --> 00:08:41.040]  你看著他以前不是這樣的
[00:08:41.040 --> 00:08:42.560]  你看著他以前不是這樣子的
[00:08:42.560 --> 00:08:44.840]  他信耶穌之後變了
[00:08:44.840 --> 00:08:46.760]  他信了耶穌以後完全變了
[00:08:46.760 --> 00:08:48.040]  不可能的
[00:08:48.040 --> 00:08:49.000]  是不可能的
[00:08:49.000 --> 00:08:50.280]  我認識了他這麼多年
[00:08:50.280 --> 00:08:52.320]  改不改不了的了那個人
[00:08:52.320 --> 00:08:53.480]  我認識他這麼久
[00:08:53.480 --> 00:08:55.040]  改來改去他都改不了的了
[00:08:55.040 --> 00:08:56.240]  怎麼會變成這樣
[00:08:56.240 --> 00:08:57.360]  信耶穌之後
[00:08:57.360 --> 00:08:58.600]  那為什麼信了耶穌之後
[00:08:58.600 --> 00:08:59.640]  會變成這樣子呢
[00:08:59.640 --> 00:09:01.040]  你親眼見的
[00:09:01.040 --> 00:09:02.200]  你是親眼見到的
[00:09:02.200 --> 00:09:03.320]  你見不到神
[00:09:03.320 --> 00:09:04.280]  你見不到神
[00:09:04.280 --> 00:09:06.120]  你見到這個人的那種改變
[00:09:06.120 --> 00:09:07.400]  你不可能某一個神
[00:09:07.400 --> 00:09:09.400]  在你的生命裏面有這樣的
[00:09:09.400 --> 00:09:11.560]  厲害的改變的
[00:09:11.560 --> 00:09:13.480]  你看到一個人他生命上的改變
[00:09:13.480 --> 00:09:15.080]  你會知道沒有一個人
[00:09:15.080 --> 00:09:17.200]  會因為沒有神而有這樣的改變的
[00:09:17.200 --> 00:09:17.720]  是不是
[00:09:17.720 --> 00:09:18.280]  對嗎
[00:09:18.280 --> 00:09:19.200]  你見到的
[00:09:19.200 --> 00:09:20.240]  你可以看到的
[00:09:20.240 --> 00:09:21.240]  你見到大自然
[00:09:21.240 --> 00:09:22.280]  你看到大自然
[00:09:22.280 --> 00:09:23.360]  你見到耶穌
[00:09:23.360 --> 00:09:24.480]  你看到耶穌
[00:09:24.480 --> 00:09:25.760]  你看到你身邊的人
[00:09:25.760 --> 00:09:27.040]  你看到你身邊的人
[00:09:27.040 --> 00:09:28.200]  神在這裏的
[00:09:28.200 --> 00:09:29.680]  神是在這裏的
[00:09:29.680 --> 00:09:30.080]  是不是
[00:09:30.080 --> 00:09:31.680]  所以你不要說神我見不到
[00:09:31.680 --> 00:09:32.960]  所以我很抽象
[00:09:32.960 --> 00:09:34.760]  所以你不要說神我看不到
[00:09:34.760 --> 00:09:36.160]  你覺得很抽象
[00:09:36.160 --> 00:09:37.560]  第二個宗教是否抽象
[00:09:37.560 --> 00:09:39.040]  我不敢批評別人
[00:09:39.040 --> 00:09:40.800]  別的宗教是否抽象
[00:09:40.800 --> 00:09:41.720]  我不敢批評別人
[00:09:41.720 --> 00:09:43.360]  基督教的神是看到的
[00:09:43.360 --> 00:09:45.240]  基督教的神是能夠看到的
[00:09:45.240 --> 00:09:46.200]  好 這個是第一點
[00:09:46.200 --> 00:09:47.240]  這個是第一點
[00:09:47.240 --> 00:09:49.240]  我知道大家心裏面是未服的
[00:09:49.240 --> 00:09:51.080]  我相信大家心裏面還沒有服的
[00:09:51.080 --> 00:09:52.760]  如果剛才說的是真的就是了
[00:09:52.760 --> 00:09:54.480]  你要講的是真的才是的
[00:09:54.480 --> 00:09:55.680]  如果剛才說的是假的
[00:09:55.680 --> 00:09:56.880]  那你就是亂說而已
[00:09:56.880 --> 00:09:58.240]  如果我剛才講的是假的
[00:09:58.240 --> 00:09:59.760]  你就說你是亂說話而已
[00:09:59.760 --> 00:10:00.160]  好了
[00:10:00.160 --> 00:10:02.000]  現在我們就開始再發展
[00:10:02.000 --> 00:10:03.080]  剛才我們所講的
[00:10:03.080 --> 00:10:04.400]  然後我們再發展下去
[00:10:04.400 --> 00:10:05.200]  我看我們剛才所講的
[00:10:05.200 --> 00:10:06.880]  我們先從大自然開始講 好嗎
[00:10:06.880 --> 00:10:08.360]  我們先從大自然開始講
[00:10:08.360 --> 00:10:10.560]  就是我們跟著那個叫做
[00:10:10.560 --> 00:10:14.920]  一個指向神的論據
[00:10:14.920 --> 00:10:17.600]  就是我們一起來看指向神的論據
[00:10:17.600 --> 00:10:18.680]  在我這本書裏面
[00:10:18.680 --> 00:10:21.080]  我花了特別多的篇幅講這件事
[00:10:21.080 --> 00:10:22.080]  但我這本書裏面
[00:10:22.080 --> 00:10:24.440]  我花了蠻大的蠻長的篇幅
[00:10:24.440 --> 00:10:25.080]  去講這個問題
[00:10:25.080 --> 00:10:26.360]  因為反正我自己本身
[00:10:26.360 --> 00:10:27.760]  都是讀科學出身的
[00:10:27.760 --> 00:10:29.640]  反正我自己本身也是讀科學出身的
[00:10:29.640 --> 00:10:31.360]  那你學了六年了
[00:10:31.360 --> 00:10:32.760]  我讀物理學讀了六年
[00:10:32.760 --> 00:10:36.000]  特別是研究量子理論和天文學的
[00:10:36.000 --> 00:10:38.600]  我特別研究的是量子理論和天文學的
[00:10:38.600 --> 00:10:41.280]  不過可惜我當年在香港
[00:10:41.280 --> 00:10:43.360]  讀大學到研究院的時候
[00:10:43.360 --> 00:10:46.840]  很可惜我當年在香港讀研究院的時候
[00:10:46.840 --> 00:10:49.000]  就沒有天文學這一科
[00:10:49.000 --> 00:10:49.960]  中文大學
[00:10:49.960 --> 00:10:51.200]  在中文大學裏面
[00:10:51.200 --> 00:10:52.520]  就是沒有天文學這一門課的
[00:10:52.520 --> 00:10:54.120]  我最喜歡的是天文學
[00:10:54.120 --> 00:10:56.360]  我最喜歡的就是天文學
[00:10:56.360 --> 00:10:58.240]  最大的宇宙沒得讀了
[00:10:58.240 --> 00:11:00.760]  讀了最小的宇宙讀量子理論
[00:11:00.760 --> 00:11:03.840]  那麼這麼大的宇宙我不能讀了
[00:11:03.840 --> 00:11:05.000]  我就只能讀最小的
[00:11:05.000 --> 00:11:06.200]  那就是量子力學了
[00:11:06.200 --> 00:11:06.920]  不過無論如何
[00:11:06.920 --> 00:11:08.520]  我覺得都是從科學開始
[00:11:08.520 --> 00:11:12.080]  都是很有值得我們很真實的興趣的
[00:11:12.080 --> 00:11:13.080]  但是無論如何
[00:11:13.080 --> 00:11:15.440]  如果我們從科學開始
[00:11:15.440 --> 00:11:17.720]  都是能夠帶出我們很真實的興趣
[00:11:17.720 --> 00:11:20.280]  不要擔心我不會講得很複雜
[00:11:20.280 --> 00:11:21.080]  大家不用擔心
[00:11:21.080 --> 00:11:21.800]  我不會講很複雜的
[00:11:21.800 --> 00:11:23.080]  這麼複雜的東西裏面
[00:11:23.080 --> 00:11:25.440]  在後面有些注釋
[00:11:25.440 --> 00:11:27.360]  你看就行 不看都行
[00:11:27.360 --> 00:11:28.760]  那麼複雜的東西
[00:11:28.760 --> 00:11:30.920]  你可以從這本書後面的注釋去看
[00:11:30.920 --> 00:11:32.000]  你看就行 不看也行
[00:11:32.000 --> 00:11:35.160]  我比較直接簡單的跟大家講一下
[00:11:35.160 --> 00:11:38.200]  我想跟大家講一下角度方向是甚麼
[00:11:38.200 --> 00:11:40.600]  我想很直接簡單的跟大家講一下
[00:11:40.600 --> 00:11:42.840]  怎樣的角度 怎樣的方向去看
[00:11:42.840 --> 00:11:44.920]  剛才我們說我們見到大自然
[00:11:44.920 --> 00:11:47.560]  我們就見到背後有一個神
[00:11:47.560 --> 00:11:48.320]  我們剛才說了
[00:11:48.320 --> 00:11:49.480]  我們看到這個大自然
[00:11:49.480 --> 00:11:50.920]  我們就看到背後的神
[00:11:50.920 --> 00:11:52.480]  你怎麼知道
[00:11:52.480 --> 00:11:54.080]  那你怎麼知道呢
[00:11:54.080 --> 00:11:55.680]  你說這個大自然很奇妙
[00:11:55.680 --> 00:11:56.960]  所以有一個神創造
[00:11:56.960 --> 00:11:58.480]  那麼如果你說大自然很奇妙
[00:11:58.480 --> 00:11:59.800]  所以就說是神創造的
[00:11:59.800 --> 00:12:01.160]  這麼巧合 不行嗎
[00:12:01.160 --> 00:12:02.560]  那也可能是巧合呢
[00:12:02.560 --> 00:12:04.840]  一閃 三隻骰子都是6
[00:12:04.840 --> 00:12:06.120]  哇 這麼奇妙
[00:12:06.120 --> 00:12:07.120]  那麼是一閃
[00:12:07.120 --> 00:12:09.320]  那麼所有的都是6
[00:12:09.320 --> 00:12:10.240]  都是666
[00:12:10.240 --> 00:12:11.920]  哇 一定有個神在這裏
[00:12:11.920 --> 00:12:13.600]  那麼一定就有個神在這裏
[00:12:13.600 --> 00:12:14.720]  這麼巧合
[00:12:14.720 --> 00:12:15.800]  那就是碰巧而已
[00:12:15.800 --> 00:12:18.040]  你搖多十次都不是666
[00:12:18.040 --> 00:12:19.960]  那你搖了十次可能都不是666
[00:12:19.960 --> 00:12:22.000]  你看到的現象好像很奇妙
[00:12:22.000 --> 00:12:23.800]  但不一定是有一位神 是嗎
[00:12:23.800 --> 00:12:25.960]  如果大家見到這些現象覺得很奇妙
[00:12:25.960 --> 00:12:27.560]  但是也不一定真的有一位神
[00:12:27.560 --> 00:12:29.400]  我們要認真地問這個問題
[00:12:29.400 --> 00:12:31.400]  我們要很認真地去問這個問題
[00:12:31.400 --> 00:12:34.560]  什麼叫做奇妙到一定有一個
[00:12:34.560 --> 00:12:38.160]  心靈在背後去創造 是嗎
[00:12:38.160 --> 00:12:41.040]  那麼到底什麼東西是奇妙到一個程度
[00:12:41.040 --> 00:12:42.840]  在心靈裏面背後有一個
