
[00:00:00.000 --> 00:00:08.440]  我和大家講過我會留在若拿書復活節講
[00:02:05.880 --> 00:02:08.360]  阿米太的意思就是真誠
[00:02:08.360 --> 00:02:10.760]  如果你是若拿先知
[00:02:10.760 --> 00:02:14.360]  而神要派你去外邦人的地方來傳福音
[00:02:14.360 --> 00:02:18.920]  我相信你最不希望神派你去的地方
[00:02:18.920 --> 00:02:20.680]  就是利利美
[00:02:20.680 --> 00:02:23.400]  利利美是亞述國的首都
[00:02:23.400 --> 00:02:27.240]  利利美人是出名是殘暴是凶暴
[00:02:27.240 --> 00:02:32.520]  在這個敘利亞的地方有一座山叫做納比·約納
[00:02:32.520 --> 00:02:35.000]  納比就是先知的意思
[00:02:35.000 --> 00:02:37.320]  約納就是若拿
[00:02:37.320 --> 00:02:40.040]  若拿先知就是那座山的名字
[00:02:40.040 --> 00:02:43.960]  被這些口古學家有點頭緒
[00:02:43.960 --> 00:02:46.360]  於是他們就開始發掘
[00:02:46.360 --> 00:02:50.280]  結果他們挖出了整座古城利利美
[00:02:50.280 --> 00:02:54.280]  若拿書可以說是舊約的宣教書
[00:02:54.280 --> 00:03:00.440]  也可以說舊約當中唯一被差派去外邦人的先知
[00:03:00.440 --> 00:03:01.720]  就是若拿
[00:03:01.720 --> 00:03:03.800]  那你說那紅呢
[00:03:03.800 --> 00:03:08.520]  那紅先知只不過是寫關於利利美的預言
[00:03:08.520 --> 00:03:12.600]  那紅先知自己沒有去到利利美這個地方
[00:03:12.600 --> 00:03:19.160]  若拿這個名字的意思就是甲子
[00:03:19.160 --> 00:03:20.120]  就是Pigeon
[00:03:20.120 --> 00:03:25.720]  而若拿書每年在猶太人的贖罪日都會被朗讀
[00:03:25.720 --> 00:03:34.040]  相信若拿書最出名的就是那條大魚吞了若拿三日三夜
[00:03:34.040 --> 00:03:36.200]  但是有很多人都很懷疑
[00:03:36.200 --> 00:03:41.960]  究竟這個是神話還是真是可能發生的事
[00:03:41.960 --> 00:03:47.240]  在1891年的2月有一艘船叫做東方之星
[00:03:47.240 --> 00:03:51.720]  在南美的Falkland Island附近他們是見到有一條鯨魚
[00:03:51.720 --> 00:03:53.960]  這艘船是打鯨魚的船
[00:03:53.960 --> 00:03:56.760]  所以他們立刻就派出了兩艘艇
[00:03:56.760 --> 00:03:59.400]  在這艘艇上是用長叉
[00:03:59.400 --> 00:04:01.800]  希望去捕獲這條鯨魚
[00:04:01.800 --> 00:04:05.800]  結果鯨魚是整沉了其中一艘船
[00:04:05.800 --> 00:04:07.800]  有一個船員是死了
[00:04:07.800 --> 00:04:10.520]  另一個船員叫做James Bartley
[00:04:10.520 --> 00:04:12.520]  他是失蹤了
[00:04:12.520 --> 00:04:15.560]  結果最後他們都捕獲這條鯨魚
[00:04:15.560 --> 00:04:17.560]  還劏開這條鯨魚的肚
[00:04:17.560 --> 00:04:22.040]  發覺原來James Bartley在魚肚當中
[00:04:22.040 --> 00:04:25.480]  當時他已經在魚肚裡面有15個小時
[00:04:25.480 --> 00:04:32.280]  魚的胃酸將James Bartley的雙眼攬慢了
[00:04:32.280 --> 00:04:35.640]  而他的皮膚都被胃酸漂白了
[00:04:35.640 --> 00:04:37.080]  但是他沒有死
[00:04:37.080 --> 00:04:41.960]  他是活了11年 到了他32歲的時候
[00:04:41.960 --> 00:04:44.600]  這件事發生他是21歲
[00:04:44.600 --> 00:04:47.640]  到了32歲的時候他才去世
[00:04:47.640 --> 00:04:51.960]  人稱這個人叫他做現代的約拿先知
[00:04:51.960 --> 00:04:57.400]  這件事在報紙上都有刊登
[00:04:57.400 --> 00:05:03.560]  有人說James Bartley只不過在魚肚當中15個小時
[00:05:03.560 --> 00:05:06.120]  但是約拿是3天3夜
[00:05:06.120 --> 00:05:08.120]  有沒有這樣的可能
[00:05:08.120 --> 00:05:10.760]  其實我可以告訴你們
[00:05:10.760 --> 00:05:15.720]  我絕對相信約拿先知其實是死了而復生
[00:05:15.720 --> 00:05:18.840]  他是在魚肚裡面3天3夜死了
[00:05:18.840 --> 00:05:20.840]  然後是復生
[00:05:20.840 --> 00:05:22.040]  因為原因很簡單
[00:05:22.040 --> 00:05:24.040]  因為耶穌基督自己說
[00:05:24.040 --> 00:05:27.400]  他說好像約拿在魚肚裡面3天3夜
[00:05:27.400 --> 00:05:31.240]  人只要在地裡頭3天3夜然後復活
[00:05:31.240 --> 00:05:35.560]  所以我相信約拿其實真的是死而復活
[00:05:35.560 --> 00:05:37.560]  就好像耶穌基督一樣
[00:05:37.560 --> 00:05:44.600]  剛才說那條魚就是人們認為最大的神蹟
[00:05:44.600 --> 00:05:49.080]  其實在著約拿書裡面有起碼10個神蹟
[00:05:49.080 --> 00:05:54.360]  例如當約拿知道自己要去尼尼尾
[00:05:54.360 --> 00:05:56.360]  他就上船去他師
[00:05:56.360 --> 00:05:59.400]  結果神就刮起很大的風
[00:05:59.400 --> 00:06:01.400]  這是第一個神蹟
[00:06:01.400 --> 00:06:04.120]  第二個神蹟就是那些水手很害怕
[00:06:04.120 --> 00:06:06.120]  所以他們都抽籤
[00:06:06.120 --> 00:06:08.600]  希望找出罪魁禍首
[00:06:08.600 --> 00:06:11.080]  結果抽籤就抽到約拿
[00:06:11.080 --> 00:06:13.080]  這是第二個神蹟
[00:06:13.080 --> 00:06:15.080]  第三個神蹟是
[00:06:15.080 --> 00:06:17.880]  他們害怕將約拿丟到海裡
[00:06:17.880 --> 00:06:20.520]  當約拿被丟到海裡
[00:06:20.520 --> 00:06:22.520]  風暴就立刻停止
[00:06:22.520 --> 00:06:24.520]  這是第三個神蹟
[00:06:24.520 --> 00:06:26.520]  而第四個神蹟
[00:06:26.520 --> 00:06:31.560]  就是那條大魚出現的時間和地點都是剛剛好
[00:06:31.560 --> 00:06:33.560]  第五個神蹟
[00:06:33.560 --> 00:06:35.560]  是約拿在大魚的肚子裡
[00:06:35.560 --> 00:06:38.680]  這個故事是有兩個版本
[00:06:38.680 --> 00:06:41.720]  一個版本就是你們熟悉的
[00:06:41.720 --> 00:06:46.040]  約拿在大魚的肚子裡3天3夜沒有死
[00:06:46.040 --> 00:06:48.040]  這個本身是一個神蹟
[00:06:48.040 --> 00:06:52.760]  但如果約拿真的死在大魚的肚子裡3天3夜
[00:06:52.760 --> 00:06:53.960]  然後復活
[00:06:53.960 --> 00:06:56.440]  這個其實是一個更大的神蹟
[00:06:56.440 --> 00:06:59.160]  任你怎麼看這個也是一個神蹟
[00:06:59.160 --> 00:07:01.160]  而第六個神蹟
[00:07:01.160 --> 00:07:05.880]  就是魚將約拿套到上海的上高
[00:07:05.880 --> 00:07:07.880]  第七個神蹟
[00:07:07.880 --> 00:07:09.880]  就是去到尼尼味
[00:07:09.880 --> 00:07:11.880]  神是造了一棵飛馬
[00:07:11.880 --> 00:07:14.680]  這棵飛馬是一天成長
[00:07:14.680 --> 00:07:16.680]  遮住約拿
[00:07:16.680 --> 00:07:18.680]  第八個神蹟
[00:07:18.680 --> 00:07:20.680]  是神差派一條蟲
[00:07:20.680 --> 00:07:22.680]  將飛馬吃了
[00:07:22.680 --> 00:07:24.680]  第九個神蹟
[00:07:24.680 --> 00:07:26.680]  就是神由史到嚴葉的東風
[00:07:26.680 --> 00:07:28.680]  吹在約拿身上
[00:07:28.680 --> 00:07:30.680]  這個其實
[00:07:30.680 --> 00:07:32.680]  我們稍後會看到
[00:07:32.680 --> 00:07:34.680]  還有第一個神蹟
[00:07:34.680 --> 00:07:38.200]  就是神使海裡刮起大風
[00:07:38.200 --> 00:07:40.200]  是一個首尾的結構
[00:07:40.200 --> 00:07:42.200]  一頭一尾
[00:07:42.200 --> 00:07:44.200]  而最大的神蹟相信
[00:07:44.200 --> 00:07:46.200]  就是全個尼尼味城
[00:07:46.200 --> 00:07:48.200]  都悔改了
[00:07:48.200 --> 00:07:50.200]  有人說
[00:07:50.200 --> 00:07:52.200]  全城悔改
[00:07:52.200 --> 00:07:54.200]  全國悔改
[00:07:54.200 --> 00:07:56.200]  是可信嗎?
[00:07:56.200 --> 00:07:58.200]  是信得過嗎?
[00:07:58.200 --> 00:08:00.200]  其實說明
[00:08:00.200 --> 00:08:02.200]  這個就是神蹟
[00:08:02.200 --> 00:08:04.200]  如果是神蹟當然是沒可能的事
[00:08:04.200 --> 00:08:06.200]  如果有可能的事
[00:08:06.200 --> 00:08:08.200]  我們都不會叫他做神蹟
[00:08:08.200 --> 00:08:10.200]  但也有人會
[00:08:10.200 --> 00:08:12.200]  打爛沙盤問到刀
[00:08:12.200 --> 00:08:14.200]  如果是這樣
[00:08:14.200 --> 00:08:16.200]  我們不妨用人的理智
[00:08:16.200 --> 00:08:18.200]  來推理一下
[00:08:18.200 --> 00:08:20.200]  看看可不可以令人自信
[00:08:20.200 --> 00:08:22.200]  我們知道
[00:08:22.200 --> 00:08:24.200]  其實本身他們
[00:08:24.200 --> 00:08:26.200]  是信神的
[00:08:26.200 --> 00:08:28.200]  他們的神就是大滾神
[00:08:28.200 --> 00:08:30.200]  而大滾神是魚的神
[00:08:30.200 --> 00:08:32.200]  是一條魚的神
[00:08:32.200 --> 00:08:34.200]  他們親眼看到
[00:08:34.200 --> 00:08:36.200]  一條大魚
[00:08:36.200 --> 00:08:38.200]  是將若娜仙姿
[00:08:38.200 --> 00:08:40.200]  送到尼尼味
[00:08:40.200 --> 00:08:42.200]  他們看到自己所信的魚神
[00:08:42.200 --> 00:08:44.200]  都被神來祭服
[00:08:44.200 --> 00:08:46.200]  都被神來猜派
[00:08:46.200 --> 00:08:48.200]  將若娜
[00:08:48.200 --> 00:08:50.200]  送到他們的眼前
[00:08:50.200 --> 00:08:52.200]  來向他們傳福音
[00:08:52.200 --> 00:08:54.200]  你說這個
[00:08:54.200 --> 00:08:56.200]  值不值得
[00:08:56.200 --> 00:08:58.200]  令他們相信
[00:08:58.200 --> 00:09:00.200]  第二點就是若娜被魚
[00:09:00.200 --> 00:09:02.200]  吞了進肚子
[00:09:02.200 --> 00:09:04.200]  剛才說James Bartley這個
[00:09:04.200 --> 00:09:06.200]  現代的若娜仙姿
[00:09:06.200 --> 00:09:08.200]  被魚的胃酸
[00:09:08.200 --> 00:09:10.200]  全身白了
[00:09:10.200 --> 00:09:12.200]  相信若娜仙姿去到尼尼味
[00:09:12.200 --> 00:09:14.200]  也是全身白了
[00:09:14.200 --> 00:09:16.200]  有一個這樣的人來
[00:09:16.200 --> 00:09:18.200]  來向你傳福音
[00:09:18.200 --> 00:09:20.200]  你會不會相信這個人真的從神而來
[00:09:20.200 --> 00:09:22.200]  第三點就是尼尼味人
[00:09:22.200 --> 00:09:24.200]  他們都是很殘忍的人
[00:09:24.200 --> 00:09:26.200]  他們都知道自己有罪
[00:09:26.200 --> 00:09:28.200]  你要知道尼尼味人
[00:09:28.200 --> 00:09:30.200]  有多殘忍
[00:09:30.200 --> 00:09:32.200]  你要聽我講那紅書
[00:09:32.200 --> 00:09:34.200]  講到尼尼味人他們的殘酷
[00:09:34.200 --> 00:09:36.200]  第四點
[00:09:36.200 --> 00:09:38.200]  就是他們的悔改
[00:09:38.200 --> 00:09:40.200]  是從人民開始
[00:09:40.200 --> 00:09:42.200]  一直傳到皇室
[00:09:42.200 --> 00:09:44.200]  然後再由皇室下令
[00:09:44.200 --> 00:09:46.200]  叫全國的人
[00:09:46.200 --> 00:09:48.200]  來悔改金色
[00:09:48.200 --> 00:09:50.200]  是披麻蒙灰來悔改
[00:09:50.200 --> 00:09:52.200]  而第五點
[00:09:52.200 --> 00:09:54.200]  就是我相信他們
[00:09:54.200 --> 00:09:56.200]  有聖靈的感動
[00:09:56.200 --> 00:09:58.200]  令到他們悔改
[00:09:58.200 --> 00:10:00.200]  每個人能夠悔改
[00:10:00.200 --> 00:10:02.200]  都是聖靈的工作
[00:10:02.200 --> 00:10:04.200]  就好像約翰福音
[00:10:04.200 --> 00:10:06.200]  十六章八節告訴我們
[00:10:06.200 --> 00:10:08.200]  而其實最有力的
[00:10:08.200 --> 00:10:10.200]  一點我相信
[00:10:10.200 --> 00:10:12.200]  就是耶穌基督自己告訴我們
[00:10:12.200 --> 00:10:14.200]  他說沒世
[00:10:14.200 --> 00:10:16.200]  尼尼味人要起來定這個世代
[00:10:16.200 --> 00:10:18.200]  的罪
[00:10:18.200 --> 00:10:20.200]  因為若娜仙姿跟他們傳達神的話語
[00:10:20.200 --> 00:10:22.200]  他們就悔改了
[00:10:22.200 --> 00:10:26.200]  所以我們見到如果耶穌基督
[00:10:26.200 --> 00:10:28.200]  自己告訴我們
[00:10:28.200 --> 00:10:30.200]  這當然就是一個事實
[00:10:30.200 --> 00:10:32.200]  為什麼我們在
[00:10:32.200 --> 00:10:34.200]  復活節要講約娜書呢
[00:10:34.200 --> 00:10:36.200]  原因很簡單
[00:10:36.200 --> 00:10:38.200]  因為我們剛才都講過
[00:10:38.200 --> 00:10:40.200]  耶穌基督自己說
[00:10:40.200 --> 00:10:42.200]  好像約娜仙姿在魚肚裡
[00:10:42.200 --> 00:10:44.200]  三日三夜
[00:10:44.200 --> 00:10:46.200]  耶穌基督都會在地裡三日三夜
[00:10:46.200 --> 00:10:48.200]  而復活
[00:10:48.200 --> 00:10:50.200]  這個是記載在馬太福音
[00:10:50.200 --> 00:10:52.200]  十二章四十節和馬可福音
[00:10:52.200 --> 00:10:54.200]  八章三十一節
[00:10:54.200 --> 00:10:56.200]  而在復活節有另外一節經文
[00:10:56.200 --> 00:10:58.200]  我們很多時候都會讀
[00:10:58.200 --> 00:11:00.200]  就是
[00:11:00.200 --> 00:11:02.200]  哥倫多前書十五章
[00:11:02.200 --> 00:11:04.200]  這幾節的經文
[00:11:04.200 --> 00:11:06.200]  我們如果記得的話
[00:11:06.200 --> 00:11:08.200]  Pastor Eric
[00:11:08.200 --> 00:11:10.200]  一個月前來到粵語部
[00:11:10.200 --> 00:11:12.200]  跟我們講福音的流離性
[00:11:12.200 --> 00:11:14.200]  就是講這幾節的經文
[00:11:14.200 --> 00:11:16.200]  我們一齊來讀讀
[00:11:16.200 --> 00:11:18.200]  哥倫多前書十五章
[00:11:18.200 --> 00:11:20.200]  三至四節
[00:11:20.200 --> 00:11:22.200]  我當日所領受
[00:11:22.200 --> 00:11:24.200]  又傳給你們的
[00:11:24.200 --> 00:11:26.200]  第一就是基督照聖經所說
[00:11:26.200 --> 00:11:28.200]  為我們的罪死了
[00:11:28.200 --> 00:11:30.200]  而且埋葬了
[00:11:30.200 --> 00:11:32.200]  又照聖經所說
[00:11:32.200 --> 00:11:34.200]  第三天復活了
[00:11:34.200 --> 00:11:36.200]  我們見到經文
[00:11:36.200 --> 00:11:38.200]  有兩次提到
[00:11:38.200 --> 00:11:40.200]  照聖經所說
[00:11:40.200 --> 00:11:42.200]  我們知道
[00:11:42.200 --> 00:11:44.200]  保羅的時代
[00:11:44.200 --> 00:11:46.200]  是沒有新約
[00:11:46.200 --> 00:11:48.200]  所以保羅所說的
[00:11:48.200 --> 00:11:50.200]  照聖經說
[00:11:50.200 --> 00:11:52.200]  其實是說舊約
[00:11:52.200 --> 00:11:54.200]  那你就糟糕了
[00:11:54.200 --> 00:11:56.200]  你說舊約何時有講到
[00:11:56.200 --> 00:11:58.200]  耶穌基督在三天復活
[00:11:58.200 --> 00:12:00.200]  我們一齊來看看
[00:12:00.200 --> 00:12:02.200]  其實
[00:12:02.200 --> 00:12:04.200]  在聖經裡面
[00:12:04.200 --> 00:12:06.200]  一早就告訴他們第三日是一日
[00:12:06.200 --> 00:12:08.200]  非常特別的日子
[00:12:08.200 --> 00:12:10.200]  我們見到
[00:12:10.200 --> 00:12:12.200]  這個創世紀已經告訴我們
[00:12:12.200 --> 00:12:14.200]  在創世紀一章
[00:12:14.200 --> 00:12:16.200]  神是創造萬物
[00:12:16.200 --> 00:12:18.200]  在第二日
[00:12:18.200 --> 00:12:20.200]  他沒有給他自己的創造之物
[00:12:20.200 --> 00:12:22.200]  有任何的祝福
[00:12:22.200 --> 00:12:24.200]  但是在第三日
[00:12:24.200 --> 00:12:26.200]  他就祝福了兩次
[00:12:26.200 --> 00:12:28.200]  在創世紀的一章十節
[00:12:28.200 --> 00:12:30.200]  和一章十二節
[00:12:30.200 --> 00:12:32.200]  經文都說神看著是好的
[00:12:32.200 --> 00:12:34.200]  講了兩次
[00:12:34.200 --> 00:12:36.200]  這個也是原因為何猶太人
[00:12:36.200 --> 00:12:38.200]  那麼喜歡在禮拜二
[00:12:38.200 --> 00:12:40.200]  也就是第三日來結婚
[00:12:40.200 --> 00:12:42.200]  在《約翰福音》第二章
[00:12:42.200 --> 00:12:44.200]  讓我們留意
[00:12:44.200 --> 00:12:46.200]  耶穌基督參加一個婚禮
[00:12:46.200 --> 00:12:48.200]  就在第三日
[00:12:48.200 --> 00:12:50.200]  猶太人的安息日
[00:12:50.200 --> 00:12:52.200]  是我們的禮拜六
[00:12:52.200 --> 00:12:54.200]  我們的禮拜日是他們的第一日
[00:12:54.200 --> 00:12:56.200]  我們的禮拜一是他們的第二日
[00:12:56.200 --> 00:12:58.200]  我們的禮拜二
[00:12:58.200 --> 00:13:00.200]  是他們的第三日
[00:13:00.200 --> 00:13:02.200]  所以猶太人都喜歡在禮拜二
[00:13:02.200 --> 00:13:04.200]  或者第三日來結婚
[00:13:04.200 --> 00:13:06.200]  他們希望能夠得到
[00:13:06.200 --> 00:13:08.200]  神相陪的祝福
[00:13:08.200 --> 00:13:12.200]  為何神要祝福相陪的祝福第三日
[00:13:12.200 --> 00:13:14.200]  是不是他一早已經預表了
[00:13:14.200 --> 00:13:16.200]  暗示了給我們聽
[00:13:16.200 --> 00:13:20.200]  他愛子的復活將會是第三日
[00:13:20.200 --> 00:13:22.200]  第二件在這裡
[00:13:22.200 --> 00:13:24.200]  舊約的故事
[00:13:24.200 --> 00:13:26.200]  就在這裡《羅亞方舟》
[00:13:26.200 --> 00:13:28.200]  創世紀第八章
[00:13:28.200 --> 00:13:30.200]  創世紀八章四節
[00:13:30.200 --> 00:13:31.200]  告訴我們聽
[00:13:31.200 --> 00:13:33.200]  《羅亞方舟》登錄的日子
[00:13:33.200 --> 00:13:36.200]  是猶太人舊曆的七月十七日
[00:13:36.200 --> 00:13:38.200]  首先我們看看
[00:13:38.200 --> 00:13:40.200]  《羅亞方舟》登錄
[00:13:40.200 --> 00:13:42.200]  又有甚麼意思
[00:13:42.200 --> 00:13:44.200]  洪水代表是神的審判
[00:13:44.200 --> 00:13:46.200]  所以登錄就是代表
[00:13:46.200 --> 00:13:48.200]  脫離審判 脫離死亡
[00:13:48.200 --> 00:13:50.200]  而七月十七日
[00:13:50.200 --> 00:13:52.200]  又有甚麼特別呢
[00:13:52.200 --> 00:13:55.200]  原來猶太人的舊曆
[00:13:55.200 --> 00:13:58.200]  七月十四日是如月節
[00:13:58.200 --> 00:14:00.200]  我們知道這個如月節
[00:14:00.200 --> 00:14:02.200]  要到達《春安及記》十二章
[00:14:02.200 --> 00:14:04.200]  神先將七月十四日的日子
[00:14:04.200 --> 00:14:06.200]  改到一月十四日
[00:14:06.200 --> 00:14:08.200]  但是在舊曆
[00:14:08.200 --> 00:14:10.200]  七月十四日是如月節
[00:14:10.200 --> 00:14:12.200]  我們知道
[00:14:12.200 --> 00:14:14.200]  如月節也是耶穌基督
[00:14:14.200 --> 00:14:16.200]  為我們釘十字架的日子
[00:14:16.200 --> 00:14:18.200]  是Good Friday
[00:14:18.200 --> 00:14:20.200]  今天是復活節
[00:14:20.200 --> 00:14:22.200]  我們見到Good Friday耶穌基督
[00:14:22.200 --> 00:14:24.200]  為我們釘十字架 就在如月節
[00:14:24.200 --> 00:14:28.200]  而《羅亞方舟》是三日後
[00:14:28.200 --> 00:14:30.200]  也就是七月十七日
[00:14:30.200 --> 00:14:32.200]  登錄
[00:14:32.200 --> 00:14:34.200]  代表脫離死亡
[00:14:34.200 --> 00:14:36.200]  這個證據給我們見到
[00:14:36.200 --> 00:14:38.200]  也代表耶穌基督
[00:14:38.200 --> 00:14:40.200]  會在三日後來復活
[00:14:40.200 --> 00:14:42.200]  更有趣的
[00:14:42.200 --> 00:14:46.200]  在這裡創世紀的八節
[00:14:46.200 --> 00:14:48.200]  告訴我們聽
[00:14:48.200 --> 00:14:50.200]  《羅亞方舟》登錄之後
[00:14:50.200 --> 00:14:52.200]  有一隻甲子是傳來好消息
[00:14:52.200 --> 00:14:54.200]  我們說過約拿先知的
[00:14:54.200 --> 00:14:56.200]  名字的意思就是甲子
[00:14:56.200 --> 00:14:58.200]  而我們見到
[00:14:58.200 --> 00:15:00.200]  約拿先知是將好消息
[00:15:00.200 --> 00:15:04.200]  是將福音傳到他里里尾
[00:15:04.200 --> 00:15:06.200]  第三個故事
[00:15:06.200 --> 00:15:09.200]  就是阿伯拉罕獻二煞
[00:15:09.200 --> 00:15:12.200]  我們見到神叫阿伯拉罕獻二煞
[00:15:12.200 --> 00:15:14.200]  阿伯拉罕相信
[00:15:14.200 --> 00:15:16.200]  就算他殺了二煞
[00:15:16.200 --> 00:15:19.200]  神也會令到二煞能夠復活
[00:15:19.200 --> 00:15:21.200]  但我們怎知道
[00:15:21.200 --> 00:15:23.200]  在希伯來書的十一章十九節
[00:15:23.200 --> 00:15:25.200]  說得很清楚
[00:15:25.200 --> 00:15:27.200]  他以為神還能叫人從死裡復活
[00:15:27.200 --> 00:15:31.200]  他也彷彿從死中得回他的兒子來
[00:15:31.200 --> 00:15:33.200]  我們見到阿伯拉罕相信
[00:15:33.200 --> 00:15:35.200]  他殺了他的兒子二煞
[00:15:35.200 --> 00:15:38.200]  神仍然能夠使二煞復活
[00:15:38.200 --> 00:15:40.200]  那為甚麼會是第三日呢
[00:15:40.200 --> 00:15:42.200]  我們讀了創世紀的
[00:15:42.200 --> 00:15:44.200]  二十二章三至四節
[00:15:44.200 --> 00:15:46.200]  阿伯拉罕清早起來
[00:15:46.200 --> 00:15:49.200]  躲上爐帶著兩個毒人
[00:15:49.200 --> 00:15:51.200]  和他兒子二煞
[00:15:51.200 --> 00:15:53.200]  也劈好了繁濟的柴
[00:15:53.200 --> 00:15:57.200]  就起來往神所指示他的地方去
[00:15:57.200 --> 00:15:59.200]  到了第三日
[00:15:59.200 --> 00:16:03.200]  阿伯拉罕舉目觀看看見那地方
[00:16:03.200 --> 00:16:06.200]  那地方就是摩利亞山
[00:16:06.200 --> 00:16:08.200]  他三天之後到達那個地方
[00:16:08.200 --> 00:16:13.200]  三天之後他去獻二煞給神
[00:16:13.200 --> 00:16:15.200]  我們見到
[00:16:15.200 --> 00:16:21.200]  當神是和阿伯拉罕說要他獻二煞
[00:16:21.200 --> 00:16:24.200]  他的心裏已經覺得他的兒子死了
[00:16:24.200 --> 00:16:27.200]  有很多的神樂家、聖經學者
[00:16:27.200 --> 00:16:29.200]  都注意到經文裏面
[00:16:29.200 --> 00:16:31.200]  剛才讀的經文
[00:16:31.200 --> 00:16:33.200]  創世紀二十二章三至四節
[00:16:33.200 --> 00:16:36.200]  裏面的文法、次序都很顛倒
[00:16:36.200 --> 00:16:38.200]  原因很簡單就是讓我們見到
[00:16:38.200 --> 00:16:42.200]  阿伯拉罕心裏已經很亂
[00:16:42.200 --> 00:16:45.200]  他的心裏已經覺得他的兒子已經沒了
[00:16:45.200 --> 00:16:46.200]  是獻了給神
[00:16:46.200 --> 00:16:47.200]  三天之後
[00:16:47.200 --> 00:16:50.200]  當他知道不需要獻二煞的時候
[00:16:50.200 --> 00:16:52.200]  正如希伯萊書的作者說
[00:16:52.200 --> 00:16:57.200]  他彷彿從死中得回他的兒子來
[00:16:57.200 --> 00:17:00.200]  這就在三天後所發生
[00:17:00.200 --> 00:17:02.200]  阿伯拉罕絕對知道他獻二煞
[00:17:02.200 --> 00:17:05.200]  是一個預表、是一個預言
[00:17:05.200 --> 00:17:08.200]  所以他叫那個地方做耶和華以勒
[00:17:08.200 --> 00:17:11.200]  意思就是耶和華必會預備
[00:17:11.200 --> 00:17:14.200]  這個地方就是摩利亞山
[00:17:14.200 --> 00:17:15.200]  在那裏很多年後
[00:17:15.200 --> 00:17:18.200]  耶穌基督在各國他山上
[00:17:18.200 --> 00:17:20.200]  為我們聽十字架
[00:17:20.200 --> 00:17:22.200]  這個各國他地方
[00:17:22.200 --> 00:17:25.200]  正在摩利亞山的山上
[00:17:25.200 --> 00:17:28.200]  而最後一個例子
[00:17:28.200 --> 00:17:31.200]  是耶穌基督自己給的例子
[00:17:31.200 --> 00:17:34.200]  就是約拿先知的例子
[00:17:34.200 --> 00:17:37.200]  當一班的法理賽人來問耶穌基督
[00:17:37.200 --> 00:17:39.200]  是拿一個神蹟來看
[00:17:39.200 --> 00:17:42.200]  耶穌基督在馬太風音十二章
[00:17:42.200 --> 00:17:44.200]  三十九至四十一節
[00:17:44.200 --> 00:17:45.200]  他說
[00:17:45.200 --> 00:17:49.200]  一個邪惡淫亂的世代求看神蹟
[00:17:49.200 --> 00:17:52.200]  除了先知約拿的神蹟以外
[00:17:52.200 --> 00:17:54.200]  再沒有神蹟給他們看
[00:17:54.200 --> 00:17:58.200]  約拿三日三夜在大嶼的土腹中
[00:17:58.200 --> 00:18:01.200]  人子也要這樣三日三夜在地裡頭
[00:18:01.200 --> 00:18:03.200]  當審判的時候
[00:18:03.200 --> 00:18:07.200]  利利未人要起來定這世代的罪
[00:18:07.200 --> 00:18:10.200]  因為利利未人聽了約拿所傳的
