
[00:00:00.000 --> 00:00:06.960]  有些事情留在我們的腦海
[00:03:26.040 --> 00:03:30.040]  我可以看到一個很特別的背影
[00:03:30.040 --> 00:03:33.040]  叫做人的背影
[00:03:33.040 --> 00:03:36.040]  教會有很多好人
[00:03:36.040 --> 00:03:40.040]  教會又善於製造一些名人
[00:03:40.040 --> 00:03:42.040]  但是說心裡一句
[00:03:42.040 --> 00:03:44.040]  在你心裡
[00:03:44.040 --> 00:03:48.040]  教會有多少個疑人
[00:03:48.040 --> 00:03:50.040]  疑人
[00:03:50.040 --> 00:03:54.040]  蘇哥在台灣的知名度很高
[00:03:54.040 --> 00:03:56.040]  我在香港的知名度
[00:03:56.040 --> 00:03:59.040]  因為我有從事傳媒工作
[00:03:59.040 --> 00:04:01.040]  做過電台電視的節目主持
[00:04:01.040 --> 00:04:03.040]  於是為人熟悉
[00:04:03.040 --> 00:04:05.040]  但是蘇哥的知名度是基於
[00:04:05.040 --> 00:04:08.040]  他曾經推動過在台灣
[00:04:08.040 --> 00:04:10.040]  一件很有歷史性的
[00:04:10.040 --> 00:04:14.040]  一件社會的事務
[00:04:14.040 --> 00:04:17.040]  國民黨遷台之後
[00:04:17.040 --> 00:04:21.040]  有不少零星的反對聲音
[00:04:21.040 --> 00:04:23.040]  於是國民黨當年借著
[00:04:23.040 --> 00:04:26.040]  一件很小的社會事件
[00:04:26.040 --> 00:04:29.040]  作為了大搜捕
[00:04:29.040 --> 00:04:34.040]  也有很多的屠殺
[00:04:34.040 --> 00:04:37.040]  這個叫做228事件
[00:04:37.040 --> 00:04:41.040]  因為發生當天是2月28日
[00:04:41.040 --> 00:04:43.040]  多少年來
[00:04:43.040 --> 00:04:45.040]  228就成為了台灣歷史上
[00:04:45.040 --> 00:04:49.040]  一個不可以制止流血的傷口
[00:04:49.040 --> 00:04:52.040]  每逢228都有很多政治操作
[00:04:52.040 --> 00:04:54.040]  很多政黨政治人物
[00:04:54.040 --> 00:04:58.040]  透過228去進行一些隱藏的議程
[00:04:58.040 --> 00:05:03.040]  於是歷史傷口久久不能止血
[00:05:03.040 --> 00:05:08.040]  蘇哥就覺得要為事情做點事
[00:05:08.040 --> 00:05:14.040]  於是他就很努力去推動228平安運動
[00:05:14.040 --> 00:05:16.040]  平安運動
[00:05:16.040 --> 00:05:19.040]  沒有任何的政治議題
[00:05:19.040 --> 00:05:21.040]  超越任何的黨派
[00:05:21.040 --> 00:05:23.040]  甚至超越不同的宗教
[00:05:23.040 --> 00:05:26.040]  去感召不同的宗教領袖
[00:05:26.040 --> 00:05:27.040]  政治領袖
[00:05:27.040 --> 00:05:30.040]  一起推動228平安運動
[00:05:30.040 --> 00:05:34.040]  所以今天台灣
[00:05:34.040 --> 00:05:37.040]  在台灣有個228公園
[00:05:37.040 --> 00:05:39.040]  紀念
[00:05:39.040 --> 00:05:41.040]  留下
[00:05:41.040 --> 00:05:43.040]  更加有個228紀念
[00:05:43.040 --> 00:05:46.040]  將228發生的歷史
[00:05:46.040 --> 00:05:48.040]  全部真相
[00:05:48.040 --> 00:05:51.040]  很多東西是遺留下來
[00:05:51.040 --> 00:05:56.040]  去撫平很多死難者家屬的傷口
[00:05:56.040 --> 00:06:01.040]  2016年我從雷特爾退休
[00:06:01.040 --> 00:06:04.040]  我做一次畢業旅行
[00:06:04.040 --> 00:06:06.040]  帶同我的同工
[00:06:06.040 --> 00:06:07.040]  全部同工
[00:06:07.040 --> 00:06:09.040]  其中八個
[00:06:09.040 --> 00:06:13.040]  去台灣我們玩了好幾天
[00:06:13.040 --> 00:06:14.040]  其實不是玩
[00:06:14.040 --> 00:06:16.040]  主要是去拜會一些機構
[00:06:16.040 --> 00:06:20.040]  拜了多年來和我建立了很深情義的機構
[00:06:20.040 --> 00:06:23.040]  好讓這些關係可以持續下去
[00:06:23.040 --> 00:06:26.040]  其中一個重要的活動就是
[00:06:26.040 --> 00:06:29.040]  拜訪這個抗議者
[00:06:29.040 --> 00:06:32.040]  同時在蘇哥的安排下
[00:06:32.040 --> 00:06:34.040]  我們一起去參觀
[00:06:34.040 --> 00:06:37.040]  228紀念館
[00:06:37.040 --> 00:06:40.040]  在這半天
[00:06:40.040 --> 00:06:42.040]  看影片
[00:06:42.040 --> 00:06:44.040]  參觀文物
[00:06:44.040 --> 00:06:46.040]  聽館長的講解
[00:06:46.040 --> 00:06:48.040]  招待我們吃一個便當的午餐
[00:06:48.040 --> 00:06:50.040]  原來歷史
[00:06:50.040 --> 00:06:54.040]  是要深入才能看到真相
[00:06:54.040 --> 00:06:57.040]  所以蘇哥是
[00:06:57.040 --> 00:06:59.040]  在我心目中
[00:06:59.040 --> 00:07:03.040]  是少數我看到的真正的儀人
[00:07:03.040 --> 00:07:05.040]  他沒有站在道德高地
[00:07:05.040 --> 00:07:07.040]  只是去批判批判批判
[00:07:07.040 --> 00:07:09.040]  用批判給人去顯示自己
[00:07:09.040 --> 00:07:11.040]  我比你更加公義
[00:07:11.040 --> 00:07:14.040]  這個是很重要的
[00:07:14.040 --> 00:07:17.040]  用信仰的本質
[00:07:17.040 --> 00:07:19.040]  平安如外
[00:07:19.040 --> 00:07:22.040]  撫平歷史的傷口
[00:07:22.040 --> 00:07:24.040]  所以兩年前
[00:07:24.040 --> 00:07:26.040]  蘇哥病逝台灣
[00:07:26.040 --> 00:07:28.040]  我很傷心
[00:07:28.040 --> 00:07:32.040]  失去了一個生平的自由
[00:07:32.040 --> 00:07:34.040]  也很失落
[00:07:34.040 --> 00:07:36.040]  這些年來
[00:07:36.040 --> 00:07:40.040]  我最大的感觸就是很失落
[00:07:40.040 --> 00:07:42.040]  就是我最好的朋友
[00:07:42.040 --> 00:07:45.040]  要麼就離開這個世界
[00:07:45.040 --> 00:07:48.040]  要麼就離開了香港
[00:07:48.040 --> 00:07:52.040]  要麼就失去了自由
[00:07:52.040 --> 00:07:54.040]  蘇哥是少數
[00:07:54.040 --> 00:07:58.040]  可以跟我天南地北
[00:07:58.040 --> 00:08:06.040]  從教會到出版到文學到是非
[00:08:06.040 --> 00:08:09.040]  到國家大事兩岸前途
[00:08:09.040 --> 00:08:12.040]  可以天南地北無所不談
[00:08:12.040 --> 00:08:14.040]  可以說得出口
[00:08:14.040 --> 00:08:19.040]  沒有多少個可以有這麼廣泛的知識
[00:08:19.040 --> 00:08:23.040]  和一種信仰和社會的深度
[00:08:23.040 --> 00:08:27.040]  所以人生是很大的遺憾
[00:08:27.040 --> 00:08:31.040]  有了這個往事背景
[00:08:31.040 --> 00:08:33.040]  我就切入到今天我們講到的主題
[00:08:33.040 --> 00:08:38.040]  為什麼叫做抗疫人生而本無言
[00:08:38.040 --> 00:08:41.040]  當年抗疫集團創辦1987年
[00:08:41.040 --> 00:08:45.040]  其實台灣的社會經濟已經起飛
[00:08:45.040 --> 00:08:49.040]  但是在一個忠樸的眼中
[00:08:49.040 --> 00:08:52.040]  人心是方良
[00:08:52.040 --> 00:08:56.040]  人心好像抗疫一樣是方良
[00:08:56.040 --> 00:08:59.040]  你看香港社會
[00:08:59.040 --> 00:09:04.040]  人心是不是同樣的方良
[00:09:04.040 --> 00:09:07.040]  在物質充斥底下
[00:09:07.040 --> 00:09:11.040]  人心的焦慮不安
[00:09:11.040 --> 00:09:15.040]  其實同樣是一個抗疫的時代
[00:09:15.040 --> 00:09:19.040]  萬福音很詳細記載了
[00:09:19.040 --> 00:09:23.040]  一個很重要的歷史記錄
[00:09:23.040 --> 00:09:25.040]  歷史記錄簡單來說
[00:09:25.040 --> 00:09:29.040]  是耶穌全部生涯的啓示
[00:09:29.040 --> 00:09:31.040]  啓示在哪裡開始呢?
[00:09:31.040 --> 00:09:33.040]  若誕河邊
[00:09:33.040 --> 00:09:36.040]  在耶穌之前先有一個先鋒
[00:09:36.040 --> 00:09:38.040]  為他去喊
[00:09:38.040 --> 00:09:40.040]  去發出抗疫人聲
[00:09:40.040 --> 00:09:42.040]  這個叫做施洗約翰
[00:09:42.040 --> 00:09:46.040]  約翰和耶穌很密切的關係
[00:09:46.040 --> 00:09:48.040]  第一
[00:09:48.040 --> 00:09:50.040]  他是耶穌的表哥
[00:09:50.040 --> 00:09:53.040]  聖經沒有記載到
[00:09:53.040 --> 00:09:56.040]  耶穌和約翰有多深的交情
[00:09:56.040 --> 00:09:59.040]  因為聖經記載了耶穌的生平時職
[00:09:59.040 --> 00:10:00.040]  降生
[00:10:00.040 --> 00:10:02.040]  記載得很詳細
[00:10:02.040 --> 00:10:04.040]  一跳
[00:10:04.040 --> 00:10:06.040]  十二歲
[00:10:06.040 --> 00:10:09.040]  跟隨父母進行預約節
[00:10:09.040 --> 00:10:11.040]  一跳
[00:10:11.040 --> 00:10:12.040]  三十歲
[00:10:12.040 --> 00:10:14.040]  出來傳道
[00:10:14.040 --> 00:10:16.040]  聖經沒有交代
[00:10:16.040 --> 00:10:20.040]  耶穌和約翰的童年
[00:10:20.040 --> 00:10:22.040]  有沒有一起生活過
[00:10:22.040 --> 00:10:24.040]  出現了約翰已經
[00:10:24.040 --> 00:10:26.040]  擔正了大旗
[00:10:26.040 --> 00:10:29.040]  做耶穌的先鋒
[00:10:29.040 --> 00:10:31.040]  這個先鋒的立憾
[00:10:31.040 --> 00:10:34.040]  就是為耶穌開路
[00:10:34.040 --> 00:10:38.040]  猶太人期待著尼賽亞的來臨
[00:10:38.040 --> 00:10:39.040]  不過
[00:10:39.040 --> 00:10:43.040]  他心中的尼賽亞是一位革命者
[00:10:43.040 --> 00:10:45.040]  是很有權力的君王
[00:10:45.040 --> 00:10:48.040]  是可以帶來民族的復興
[00:10:48.040 --> 00:10:52.040]  他們無法接受一個木匠的兒子
[00:10:52.040 --> 00:10:54.040]  就像尼賽亞
[00:10:54.040 --> 00:11:00.040]  所以約翰就在抗疫發出一種震榮啓奎的聲音
[00:11:00.040 --> 00:11:02.040]  天國近了
[00:11:02.040 --> 00:11:04.040]  你們應該悔改
[00:11:04.040 --> 00:11:07.040]  又是一個很粗獷的人
[00:11:07.040 --> 00:11:10.040]  他自小在抗疫長大
[00:11:10.040 --> 00:11:12.040]  吃的是蝗蟲野物
[00:11:12.040 --> 00:11:14.040]  身穿瘦皮
[00:11:14.040 --> 00:11:15.040]  很衝狂
[00:11:15.040 --> 00:11:17.040]  所以他的聲音很大
[00:11:17.040 --> 00:11:19.040]  你不大聲人家聽不到
[00:11:19.040 --> 00:11:21.040]  大聲不代表沒禮貌
[00:11:21.040 --> 00:11:26.040]  他要發出一種吶喊的抗疫人聲
[00:11:26.040 --> 00:11:29.040]  是指向這個荒涼的世代
[00:11:29.040 --> 00:11:32.040]  為耶穌做了先鋒
[00:11:32.040 --> 00:11:38.040]  開始有人留意到約翰是否尼賽亞
[00:11:38.040 --> 00:11:42.040]  大家開始跟從他
[00:11:42.040 --> 00:11:44.040]  開始聽他說話
[00:11:44.040 --> 00:11:47.040]  但是耶穌出現
[00:11:47.040 --> 00:11:50.040]  約翰的角色就很鮮明
[00:11:50.040 --> 00:11:56.040]  約翰是在約旦河邊為很多跟從他的人
[00:11:56.040 --> 00:12:00.040]  去接受天國的人施洗
[00:12:00.040 --> 00:12:02.040]  或者叫做施浸
[00:12:02.040 --> 00:12:04.040]  其實浸和洗都是水泥
[00:12:04.040 --> 00:12:06.040]  我們不要在細節上去拗撬
[00:12:06.040 --> 00:12:09.040]  你聽我說就知道這些不是最重要的
[00:12:09.040 --> 00:12:11.040]  最重要是意義
[00:12:11.040 --> 00:12:13.040]  我用水為你們施浸
[00:12:13.040 --> 00:12:15.040]  叫你們悔改
[00:12:15.040 --> 00:12:20.040]  但那個災難以後來的能力比我更大
[00:12:20.040 --> 00:12:24.040]  我就算為他提鞋也不配
[00:12:24.040 --> 00:12:28.040]  也有一個很特別的社會背景
[00:12:28.040 --> 00:12:31.040]  在以前的巴勒斯坦
[00:12:31.040 --> 00:12:35.040]  人穿的鞋都是一些通窿的草鞋
[00:12:35.040 --> 00:12:38.040]  一出街回來
[00:12:38.040 --> 00:12:40.040]  整個都是泥沙
[00:12:40.040 --> 00:12:41.040]  沒有排油爐
[00:12:41.040 --> 00:12:43.040]  全部都是沙漠地帶
[00:12:43.040 --> 00:12:47.040]  於是一進屋就要洗腳
[00:12:47.040 --> 00:12:49.040]  脫鞋洗腳
[00:12:49.040 --> 00:12:53.040]  所以有錢人就會請一些毒人
[00:12:53.040 --> 00:12:55.040]  幫主人洗腳
[00:12:55.040 --> 00:12:57.040]  一回來就像大爺一樣
[00:12:57.040 --> 00:12:59.040]  洗腳洗完腳就幫你收下鞋
[00:12:59.040 --> 00:13:01.040]  客人來到你家
[00:13:01.040 --> 00:13:02.040]  也有人幫你洗腳
[00:13:02.040 --> 00:13:04.040]  幫你去玩鞋
[00:13:04.040 --> 00:13:07.040]  所以耶穌曾經幫瞓途洗腳
[00:13:07.040 --> 00:13:09.040]  你問是不是做疏
[00:13:09.040 --> 00:13:11.040]  這個就告訴大家
[00:13:11.040 --> 00:13:15.040]  耶穌願意做一些最低下的工作
[00:13:15.040 --> 00:13:20.040]  有人說我就算幫耶穌洗腳玩鞋都不配
[00:13:20.040 --> 00:13:23.040]  我們的地位很懸殊
[00:13:23.040 --> 00:13:25.040]  但最重要
[00:13:25.040 --> 00:13:28.040]  約翰提出一個黎塞雅的預言
[00:13:28.040 --> 00:13:32.040]  他用聖靈與火吸你們私針
[00:13:32.040 --> 00:13:34.040]  他手上拿著播機
[00:13:34.040 --> 00:13:36.040]  要揚正他的牆
[00:13:36.040 --> 00:13:38.040]  將墨紙收在窗內
[00:13:38.040 --> 00:13:42.040]  用缸將缸用不明的火燒盡
[00:13:42.040 --> 00:13:45.040]  這些很重要的黎塞雅預言
[00:13:45.040 --> 00:13:49.040]  說了贈禮的幾重意義
[00:13:49.040 --> 00:13:51.040]  我們在當中可能有很多人
[00:13:51.040 --> 00:13:54.040]  接受了明一堂的洗禮
[00:13:54.040 --> 00:13:57.040]  我不知道是梁牧師幫你施洗
[00:13:57.040 --> 00:13:58.040]  還是吳牧師
[00:13:58.040 --> 00:13:59.040]  你會記得的
[00:13:59.040 --> 00:14:01.040]  這是你的往事
[00:14:01.040 --> 00:14:05.040]  往事印象不是很深
[00:14:05.040 --> 00:14:10.040]  原來洗禮有三重意思
[00:14:10.040 --> 00:14:20.040]  水禮 應聚悔改 靈針 靈洗 靈明的更新
[00:14:20.040 --> 00:14:27.040]  聖靈幫我們施洗 火針 神會
[00:14:27.040 --> 00:14:30.040]  約翰提出一個很重要的黎塞雅預言
[00:14:30.040 --> 00:14:31.040]  短短的經文
[00:14:31.040 --> 00:14:36.040]  將我們基督教很重要的教義點出來
[00:14:36.040 --> 00:14:41.040]  我們接受水禮就是應聚悔改
[00:14:41.040 --> 00:14:44.040]  有些人說我角色只能帶你應聚悔改
[00:14:44.040 --> 00:14:46.040]  陳牧師 吳牧師 梁牧師
[00:14:46.040 --> 00:14:49.040]  你敢說角色只能帶你來到神的面前
[00:14:49.040 --> 00:14:51.040]  應聚悔改
[00:14:51.040 --> 00:14:55.040]  我們沒有權赦免你的罪
[00:14:55.040 --> 00:15:04.040]  唯有神子 唯有天父才能真正赦罪功
[00:15:04.040 --> 00:15:09.040]  我們要做的就是應聚悔改的工程
[00:15:09.040 --> 00:15:14.040]  接著我們要接受聖靈的水禮
[00:15:14.040 --> 00:15:22.040]  他是用水 他是用聖靈和火為他們施測
[00:15:22.040 --> 00:15:26.040]  聖靈的意思是靈明有更新
[00:15:26.040 --> 00:15:29.040]  所以你接受了水禮成為明天堂的會友
[00:15:29.040 --> 00:15:31.040]  或者不同教會照樣有水禮成為會友
[00:15:31.040 --> 00:15:35.040]  你上了洗禮班 經歷了查問信德
[00:15:35.040 --> 00:15:38.040]  你過了 甚至拿了會友證
[00:15:38.040 --> 00:15:40.040]  那又如何呢?
[00:15:40.040 --> 00:15:43.040]  如果我們沒有靈明更新
[00:15:43.040 --> 00:15:45.040]  一切都是徒然
[00:15:45.040 --> 00:15:50.040]  我教會也擔了很多年掌執
[00:15:50.040 --> 00:15:54.040]  我每年負責講很多的洗禮班
[00:15:54.040 --> 00:15:56.040]  又負責查問信德
[00:15:56.040 --> 00:16:03.040]  但初信者通常都比較松
[00:16:03.040 --> 00:16:05.040]  有些覺得都不錯
[00:16:05.040 --> 00:16:10.040]  算了 讓他洗禮 慢慢栽培 慢慢教導
[00:16:10.040 --> 00:16:12.040]  不過有些情況
[00:16:12.040 --> 00:16:14.040]  我們前階段牧師都講
[00:16:14.040 --> 00:16:18.040]  我們浸信會很多人一浸就死了
[00:16:18.040 --> 00:16:20.040]  浸死了 怎麼辦呢?
[00:16:20.040 --> 00:16:24.040]  一浸了成為會友了 不見了
[00:16:24.040 --> 00:16:29.040]  我不想去推測他們的動機
[00:16:29.040 --> 00:16:33.040]  但有人覺得我已經完成了過程
[00:16:33.040 --> 00:16:34.040]  我成為一個基督徒
[00:16:34.040 --> 00:16:37.040]  拿著身份 我有很多方便
[00:16:37.040 --> 00:16:41.040]  你死了就葬在基督教墳牆
[00:16:41.040 --> 00:16:44.040]  你的子女入基督教校可以加分
[00:16:44.040 --> 00:16:46.040]  很多是這樣的
[00:16:46.040 --> 00:16:50.040]  很多人移民去基督教墳牆方便很多
[00:16:50.040 --> 00:16:56.040]  牧師很容易騙的 牧師很純的
[00:16:56.040 --> 00:16:59.040]  教會騙即是教會盡量不可以懷疑你
[00:16:59.040 --> 00:17:02.040]  但神是不可以騙的
[00:17:02.040 --> 00:17:08.040]  你再看下去 火浸 沈沒有分別
[00:17:08.040 --> 00:17:15.040]  神拿著筲箕 用輕力一吸就吸出來
[00:17:15.040 --> 00:17:21.040]  真正的麥子有重量有質素的留在這裡
[00:17:21.040 --> 00:17:23.040]  放在筲箕
[00:17:23.040 --> 00:17:25.040]  耶穌也說過類似比喻
[00:17:25.040 --> 00:17:27.040]  但最先說的是約翰
[00:17:27.040 --> 00:17:32.040]  有人將尼賽亞的預言覺得很透徹
[00:17:32.040 --> 00:17:39.040]  尼賽亞將來是有權力能力去審判
[00:17:39.040 --> 00:17:43.040]  你們受了我的施洗
[00:17:43.040 --> 00:17:45.040]  是應聚悔改
[00:17:45.040 --> 00:17:47.040]  重要的 必然的
[00:17:47.040 --> 00:17:53.040]  但仍然有靈明的更新
[00:17:53.040 --> 00:17:59.040]  來到經文最重要的信息
[00:17:59.040 --> 00:18:05.040]  耶穌從北部的加利利南下到約旦河
[00:18:05.040 --> 00:18:09.040]  即是祂的傳道生涯的啓報禮
[00:18:09.040 --> 00:18:14.040]  約翰和兩位老表見面
[00:18:14.040 --> 00:18:18.040]  沒有客氣說話 也沒有虛寒問怨
[00:18:18.040 --> 00:18:22.040]  沒有你爸爸怎麼樣 你媽媽怎麼樣
[00:18:22.040 --> 00:18:28.040]  耶穌見到約翰就說你幫我施洗吧
[00:18:28.040 --> 00:18:30.040]  原來要拒絕他
[00:18:30.040 --> 00:18:34.040]  餵 怎麼搞的 當然是你幫我施洗
[00:18:34.040 --> 00:18:37.040]  我剛才說過你是用聖靈火幫我施洗
[00:18:37.040 --> 00:18:45.040]  我怎麼可以幫你施洗呢
[00:18:45.040 --> 00:18:46.040]  因為大家都知道
[00:18:46.040 --> 00:18:50.040]  我的責任或者傳道人的責任
[00:18:50.040 --> 00:18:51.040]  一個牧師的責任
[00:18:51.040 --> 00:18:55.040]  我們只能夠領人去悔改
[00:18:55.040 --> 00:18:58.040]  領人去到神的面前
[00:18:58.040 --> 00:19:04.040]  耶穌的能力就真正能夠救贖和赦罪
[00:19:04.040 --> 00:19:06.040]  將人帶到神的面前
[00:19:06.040 --> 00:19:08.040]  讓他能夠悔改
[00:19:08.040 --> 00:19:10.040]  這是我們教牧童工
[00:19:10.040 --> 00:19:14.040]  以至我們教徒應有的責任
[00:19:14.040 --> 00:19:15.040]  聖經有個人物
[00:19:15.040 --> 00:19:18.040]  十二小時之一叫安德烈
[00:19:18.040 --> 00:19:21.040]  安德烈沒有什麼大事記載他
[00:19:21.040 --> 00:19:23.040]  但安德烈有個很重要的角色
[00:19:23.040 --> 00:19:28.040]  他專門負責將人帶到耶穌的面前
[00:19:28.040 --> 00:19:31.040]  所以有些教會會舉行安德烈運動
[00:19:31.040 --> 00:19:34.040]  將人帶到神的面前
[00:19:34.040 --> 00:19:37.040]  記得伍炳義的故事嗎?
[00:19:37.040 --> 00:19:39.040]  那個小孩伍炳義
[00:19:39.040 --> 00:19:42.040]  是誰將他發現帶到耶穌的面前的?
[00:19:42.040 --> 00:19:44.040]  安德烈
[00:19:44.040 --> 00:19:48.040]  彼得是很重要的人物
[00:19:48.040 --> 00:19:51.040]  能夠去到耶穌面前
[00:19:51.040 --> 00:19:52.040]  決定要跟從耶穌
[00:19:52.040 --> 00:19:54.040]  是誰帶他去的?
[00:19:54.040 --> 00:19:56.040]  安德烈
[00:19:56.040 --> 00:19:58.040]  聖經也記載到
[00:19:58.040 --> 00:20:02.040]  當耶穌差不多要走上十字架道路的時候
[00:20:02.040 --> 00:20:04.040]  有幾個希臘人來見耶穌
[00:20:04.040 --> 00:20:06.040]  去問一些很哲學的問題
[00:20:06.040 --> 00:20:10.040]  也在當中解釋了聖經的一個很重要的教導
[00:20:10.040 --> 00:20:13.040]  那個人叫安德烈
[00:20:13.040 --> 00:20:17.040]  所以有時候在教會門口的接待工作
[00:20:17.040 --> 00:20:18.040]  不要小看他
[00:20:18.040 --> 00:20:20.040]  守著教會大門
[00:20:20.040 --> 00:20:22.040]  一來就見到幾個教會的接待員
[00:20:22.040 --> 00:20:25.040]  那個印象好不好呢?
[00:20:25.040 --> 00:20:26.040]  就看你們了
[00:20:26.040 --> 00:20:29.040]  所以你們都是安德烈
[00:20:29.040 --> 00:20:30.040]  我們都是安德烈
[00:20:30.040 --> 00:20:32.040]  將人帶到神面前
[00:20:32.040 --> 00:20:37.040]  但唯有耶穌有能力去救贖和赦罪
[00:20:37.040 --> 00:20:42.040]  約翰拒絕為耶穌施洗
[00:20:42.040 --> 00:20:45.040]  耶穌說了一句話
[00:20:45.040 --> 00:20:48.040]  令到約翰改變初衷
[00:20:48.040 --> 00:20:57.040]  你暫且許我,因為我們你當這樣盡諸般的義
[00:20:57.040 --> 00:21:02.040]  受洗的意義在於認罪悔改
[00:21:02.040 --> 00:21:08.040]  我年輕的時候就問過一個問題
[00:21:08.040 --> 00:21:09.040]  如果你懂得問這個問題
[00:21:09.040 --> 00:21:12.040]  證明你是一個很有思考的基督徒
[00:21:12.040 --> 00:21:15.040]  要想東西的,不要只是照單傳授
[00:21:15.040 --> 00:21:16.040]  耶穌沒有罪的
[00:21:16.040 --> 00:21:18.040]  耶穌悔什麼改?
[00:21:18.040 --> 00:21:20.040]  受浸意在於認罪悔改
[00:21:20.040 --> 00:21:22.040]  耶穌沒有罪又不需要悔改
[00:21:22.040 --> 00:21:25.040]  為什麼要受浸?
[00:21:25.040 --> 00:21:27.040]  於是標準答案就是
[00:21:27.040 --> 00:21:29.040]  聖經這樣說的
[00:21:29.040 --> 00:21:34.040]  因為我們你當這樣盡諸般的義
[00:21:34.040 --> 00:21:37.040]  你看新義本諸般的義是
[00:21:37.040 --> 00:21:39.040]  亦做全部的義
[00:21:39.040 --> 00:21:41.040]  英文清楚點
[00:21:41.040 --> 00:21:45.040]  Fulfill full righteousness
[00:21:45.040 --> 00:21:47.040]  Fulfill
[00:21:47.040 --> 00:21:50.040]  是要完全滿足達至
[00:21:50.040 --> 00:21:52.040]  Full
[00:21:52.040 --> 00:21:54.040]  所有righteous
[00:21:54.040 --> 00:21:58.040]  每個字識解
[00:21:58.040 --> 00:22:00.040]  意義在哪裡呢?
[00:22:00.040 --> 00:22:04.040]  如果我們作為一個神學生
[00:22:04.040 --> 00:22:06.040]  或者一個主學
[00:22:06.040 --> 00:22:09.040]  這個問題耶穌為什麼受浸?
[00:22:09.040 --> 00:22:10.040]  我們很清楚
