
[00:00:00.000 --> 00:00:08.880]  如果坐旁邊的聽不清楚就坐前一點
[00:04:55.720 --> 00:04:57.720]  第四節弟兄們你們從哪裏來的
[00:04:57.720 --> 00:04:59.720]  我們是從哈蘭來的
[00:04:59.720 --> 00:05:01.720]  阿葛一聽到就很開心
[00:05:01.720 --> 00:05:05.720]  哈蘭就是他媽媽的鄉下
[00:05:05.720 --> 00:05:07.720]  阿葛就跟牧羊人說
[00:05:07.720 --> 00:05:11.720]  你們認不認識拿學的孫子拉班
[00:05:11.720 --> 00:05:15.720]  拉班是他媽媽的哥哥
[00:05:15.720 --> 00:05:17.720]  即是他舅父
[00:05:17.720 --> 00:05:19.720]  所以阿葛都很積極
[00:05:19.720 --> 00:05:22.720]  或者很把握機會
[00:05:22.720 --> 00:05:23.720]  他就問
[00:05:23.720 --> 00:05:26.720]  你知不知道我舅父在哪裏
[00:05:26.720 --> 00:05:28.720]  當然他沒有用舅父
[00:05:28.720 --> 00:05:30.720]  他問舅父在哪裏
[00:05:30.720 --> 00:05:33.720]  他說我們在第六節
[00:05:33.720 --> 00:05:35.720]  他平安嘛
[00:05:35.720 --> 00:05:36.720]  如果用俗一點的說
[00:05:36.720 --> 00:05:37.720]  他死了沒有
[00:05:37.720 --> 00:05:38.720]  還沒有死
[00:05:38.720 --> 00:05:39.720]  很安全
[00:05:39.720 --> 00:05:40.720]  還在那裏
[00:05:40.720 --> 00:05:42.720]  他舅父還在那裏
[00:05:42.720 --> 00:05:44.720]  接著牧羊人就說
[00:05:44.720 --> 00:05:46.720]  他的女兒Rachel
[00:05:46.720 --> 00:05:49.720]  拉傑就是Rachel正在來的
[00:05:49.720 --> 00:05:52.720]  第八節就說
[00:05:52.720 --> 00:05:54.720]  為什麼還不移開石頭
[00:05:54.720 --> 00:05:57.720]  因為要等齊人才移開石頭
[00:05:57.720 --> 00:06:00.720]  石頭很大塊
[00:06:00.720 --> 00:06:04.720]  像巨型石頭蓋著井
[00:06:04.720 --> 00:06:07.720]  第九節就看到
[00:06:07.720 --> 00:06:09.720]  他的表妹Rachel正在來
[00:06:09.720 --> 00:06:12.720]  第十節阿葛看到Rachel正在來
[00:06:12.720 --> 00:06:15.720]  舅父的羊來到的時候
[00:06:15.720 --> 00:06:18.720]  就上前把石頭移開井口
[00:06:18.720 --> 00:06:22.720]  取水給舅父拉班的羊羊
[00:06:22.720 --> 00:06:24.720]  為什麼要特別和你講呢
[00:06:24.720 --> 00:06:26.720]  一來就顯示
[00:06:26.720 --> 00:06:29.720]  其實那塊石頭應該很大塊
[00:06:29.720 --> 00:06:31.720]  應該是牧羊人來的
[00:06:31.720 --> 00:06:32.720]  不知道有多少人
[00:06:32.720 --> 00:06:34.720]  可能十個人才能搬動那塊石頭
[00:06:34.720 --> 00:06:37.720]  不過阿葛看到
[00:06:37.720 --> 00:06:39.720]  他的表妹Rachel來了之後
[00:06:39.720 --> 00:06:42.720]  他就很緊張要討好Rachel
[00:06:42.720 --> 00:06:45.720]  所以就施展他的九陽神功
[00:06:45.720 --> 00:06:48.720]  一掌就把石頭推開了
[00:06:48.720 --> 00:06:50.720]  本來是十個人推開的
[00:06:50.720 --> 00:06:52.720]  他一個人就把石頭推開了
[00:06:52.720 --> 00:06:54.720]  其實他的功夫應該很厲害
[00:06:54.720 --> 00:06:58.720]  於是就立刻取水給Rachel
[00:06:58.720 --> 00:07:00.720]  讓她可以餵羊
[00:07:00.720 --> 00:07:03.720]  所以阿葛很積極
[00:07:03.720 --> 00:07:05.720]  他做那麼多事
[00:07:05.720 --> 00:07:10.720]  要求舅父首先要示善意
[00:07:10.720 --> 00:07:16.720]  就像女婿見外父
[00:07:16.720 --> 00:07:18.720]  應該要帶禮物的
[00:07:18.720 --> 00:07:19.720]  第一次見外父
[00:07:19.720 --> 00:07:21.720]  雖然我女婿見外父
[00:07:21.720 --> 00:07:22.720]  什麼禮物都沒有
[00:07:22.720 --> 00:07:23.720]  不過是另一回事
[00:07:23.720 --> 00:07:25.720]  所以他要先做點事
[00:07:25.720 --> 00:07:28.720]  想討好一下舅父
[00:07:28.720 --> 00:07:30.720]  所以就把石頭推開了
[00:07:30.720 --> 00:07:32.720]  幫他餵水
[00:07:32.720 --> 00:07:36.720]  阿葛就親了拉傑放聖大空
[00:07:36.720 --> 00:07:39.720]  阿葛就告訴拉傑
[00:07:39.720 --> 00:07:41.720]  自己父親的親戚是李伯嘉的兒子
[00:07:41.720 --> 00:07:43.720]  即是Rebecca的兒子
[00:07:43.720 --> 00:07:45.720]  拉傑就告訴他父親
[00:07:45.720 --> 00:07:47.720]  整個故事強調
[00:07:47.720 --> 00:07:49.720]  Jacob是很積極的
[00:07:49.720 --> 00:07:51.720]  你想像你是一個女生
[00:07:51.720 --> 00:07:55.720]  你帶著羊去牧羊
[00:07:55.720 --> 00:07:57.720]  有個三不識七的男人
[00:07:57.720 --> 00:07:58.720]  突然把石頭推開
[00:07:58.720 --> 00:07:59.720]  又給你水
[00:07:59.720 --> 00:08:00.720]  然後就抱著你
[00:08:00.720 --> 00:08:01.720]  親你一口
[00:08:01.720 --> 00:08:04.720]  你女兒可能想一巴掌摑下去
[00:08:04.720 --> 00:08:06.720]  阿葛馬上要解釋
[00:08:06.720 --> 00:08:07.720]  為什麼要親你
[00:08:07.720 --> 00:08:09.720]  因為見到表妹
[00:08:09.720 --> 00:08:11.720]  好像粵語場面
[00:08:11.720 --> 00:08:14.720]  見到表妹太興奮
[00:08:14.720 --> 00:08:17.720]  忍不住親你一口
[00:08:17.720 --> 00:08:19.720]  小小背景
[00:08:19.720 --> 00:08:21.720]  在近東文化
[00:08:21.720 --> 00:08:24.720]  見到男人親吻是正常的
[00:08:24.720 --> 00:08:26.720]  這是他們打招呼的方法
[00:08:26.720 --> 00:08:28.720]  如果我是中東男人
[00:08:28.720 --> 00:08:30.720]  今早進來見到馮木
[00:08:30.720 --> 00:08:32.720]  就會親他一口
[00:08:32.720 --> 00:08:33.720]  但我們不是
[00:08:33.720 --> 00:08:34.720]  所以不要做
[00:08:34.720 --> 00:08:36.720]  不過女人就少一點
[00:08:36.720 --> 00:08:40.720]  通常男人不會到處親女人
[00:08:40.720 --> 00:08:42.720]  但這個就表示
[00:08:42.720 --> 00:08:45.720]  他很開心見到表妹
[00:08:45.720 --> 00:08:48.720]  然後還放聲大哭
[00:08:48.720 --> 00:08:50.720]  又是表示喜悅
[00:08:50.720 --> 00:08:52.720]  可能是真情
[00:08:52.720 --> 00:08:54.720]  又可能加兩分劇情
[00:08:54.720 --> 00:08:55.720]  扮演一下
[00:08:55.720 --> 00:08:57.720]  真的很喜歡見到你
[00:08:57.720 --> 00:08:59.720]  於是就嚇到Rachel
[00:08:59.720 --> 00:09:01.720]  馬上告訴她爸爸
[00:09:01.720 --> 00:09:03.720]  表哥來了
[00:09:03.720 --> 00:09:07.720]  拉班見到愛新亞國的消息
[00:09:07.720 --> 00:09:08.720]  就跑去迎接他
[00:09:08.720 --> 00:09:09.720]  抱他親他
[00:09:09.720 --> 00:09:11.720]  親他一口
[00:09:11.720 --> 00:09:14.720]  你看到13節就強調
[00:09:14.720 --> 00:09:17.720]  拉班是很高興的
[00:09:17.720 --> 00:09:19.720]  馬上想像
[00:09:19.720 --> 00:09:21.720]  跑去迎接他
[00:09:21.720 --> 00:09:23.720]  根據近東文化
[00:09:23.720 --> 00:09:25.720]  和中華文化一樣
[00:09:25.720 --> 00:09:27.720]  拉班是長輩
[00:09:27.720 --> 00:09:29.720]  就是坐在家裡等你
[00:09:29.720 --> 00:09:31.720]  他就跑去迎接他
[00:09:31.720 --> 00:09:33.720]  很積極
[00:09:33.720 --> 00:09:35.720]  為什麼這麼積極呢
[00:09:35.720 --> 00:09:37.720]  下面那句
[00:09:37.720 --> 00:09:39.720]  應該是13節最後的句子
[00:09:39.720 --> 00:09:41.720]  有一點玄機
[00:09:41.720 --> 00:09:43.720]  大家未必留意
[00:09:43.720 --> 00:09:45.720]  亞國把這一切的事告訴拉班
[00:09:45.720 --> 00:09:47.720]  一切的事是什麼呢
[00:09:47.720 --> 00:09:49.720]  在文章的背景
[00:09:49.720 --> 00:09:53.720]  應該是說夜八章的故事
[00:09:53.720 --> 00:09:55.720]  即是他被騙了
[00:09:55.720 --> 00:09:57.720]  他得到哥哥的祝福
[00:09:57.720 --> 00:09:59.720]  他現在逃命來到
[00:09:59.720 --> 00:10:01.720]  他應該是跟叔叔說
[00:10:01.720 --> 00:10:03.720]  我現在一個人逃命來到你那裡
[00:10:03.720 --> 00:10:05.720]  請你照顧我
[00:10:05.720 --> 00:10:09.720]  從這個背景看上半節
[00:10:09.720 --> 00:10:11.720]  你就知道
[00:10:11.720 --> 00:10:13.720]  為什麼拉班會跑去迎接他
[00:10:13.720 --> 00:10:15.720]  你明白嗎
[00:10:15.720 --> 00:10:17.720]  剛才說過
[00:10:17.720 --> 00:10:19.720]  亞國的媽媽Rebecca
[00:10:19.720 --> 00:10:21.720]  就是拉班的妹妹
[00:10:21.720 --> 00:10:23.720]  如果你讀過創世記
[00:10:23.720 --> 00:10:25.720]  你應該知道
[00:10:25.720 --> 00:10:27.720]  拉班的妹妹Rebecca
[00:10:27.720 --> 00:10:29.720]  為什麼會嫁給亞國的爸爸呢
[00:10:29.720 --> 00:10:31.720]  其實就是亞國
[00:10:31.720 --> 00:10:33.720]  或者阿巴拉罕的僕人
[00:10:33.720 --> 00:10:35.720]  帶著很多錢
[00:10:35.720 --> 00:10:37.720]  去到哈蘭的地方
[00:10:37.720 --> 00:10:39.720]  看到Rebecca又是來打水
[00:10:39.720 --> 00:10:41.720]  原來你就是Rebecca
[00:10:41.720 --> 00:10:43.720]  拉班的親戚
[00:10:43.720 --> 00:10:45.720]  於是他就送了一個金耳環
[00:10:45.720 --> 00:10:47.720]  送了很多首飾給Rebecca
[00:10:47.720 --> 00:10:49.720]  然後Rebecca就帶回去
[00:10:49.720 --> 00:10:51.720]  給她的爸爸
[00:10:51.720 --> 00:10:53.720]  拉班看
[00:10:53.720 --> 00:10:55.720]  拉班就很開心
[00:10:55.720 --> 00:10:57.720]  因為原來有個大富翁
[00:10:57.720 --> 00:10:59.720]  娶了我的妹妹
[00:10:59.720 --> 00:11:01.720]  想像你有個妹妹
[00:11:01.720 --> 00:11:03.720]  李嘉誠的兒子
[00:11:03.720 --> 00:11:05.720]  走來你家裡跟你說
[00:11:05.720 --> 00:11:07.720]  我準備娶你妹妹
[00:11:07.720 --> 00:11:09.720]  我先給你一億元的check
[00:11:09.720 --> 00:11:11.720]  當是禮金
[00:11:11.720 --> 00:11:13.720]  先收了他
[00:11:13.720 --> 00:11:15.720]  假如是這樣的話
[00:11:15.720 --> 00:11:17.720]  你也先收了他
[00:11:17.720 --> 00:11:19.720]  男孩子長得漂亮不漂亮
[00:11:19.720 --> 00:11:21.720]  是另一回事
[00:11:21.720 --> 00:11:23.720]  最重要是一億元
[00:11:23.720 --> 00:11:25.720]  拉班的妹妹Rebecca
[00:11:25.720 --> 00:11:27.720]  就是這樣嫁給了富翁
[00:11:27.720 --> 00:11:29.720]  現在富翁的兒子
[00:11:29.720 --> 00:11:31.720]  Jacob亞國
[00:11:31.720 --> 00:11:33.720]  就來了
[00:11:33.720 --> 00:11:35.720]  拉班可能就很開心
[00:11:35.720 --> 00:11:37.720]  嫁完妹妹
[00:11:37.720 --> 00:11:39.720]  這次就有個兒子
[00:11:39.720 --> 00:11:41.720]  女兒
[00:11:41.720 --> 00:11:43.720]  又可以有富翁來娶他
[00:11:43.720 --> 00:11:45.720]  所以他就走去那裡
[00:11:45.720 --> 00:11:47.720]  迎接富翁
[00:11:47.720 --> 00:11:49.720]  誰知道
[00:11:49.720 --> 00:11:51.720]  亞國告訴他
[00:11:51.720 --> 00:11:53.720]  原來他一個仙都沒有
[00:11:53.720 --> 00:11:55.720]  雖然他是李嘉誠的兒子
[00:11:55.720 --> 00:11:57.720]  原來他是離家出走
[00:11:57.720 --> 00:11:59.720]  一個仙都沒有帶來
[00:11:59.720 --> 00:12:01.720]  還請你幫我養養我
[00:12:01.720 --> 00:12:03.720]  給我工資
[00:12:03.720 --> 00:12:05.720]  所以拉班
[00:12:05.720 --> 00:12:07.720]  心情馬上很矛盾
[00:12:07.720 --> 00:12:09.720]  下面那一節
[00:12:09.720 --> 00:12:11.720]  拉班對他說
[00:12:11.720 --> 00:12:13.720]  你實在是我的骨肉
[00:12:13.720 --> 00:12:15.720]  這句又可圈可點
[00:12:15.720 --> 00:12:17.720]  希伯來文
[00:12:17.720 --> 00:12:19.720]  也有個助動詞
[00:12:19.720 --> 00:12:21.720]  強調
[00:12:21.720 --> 00:12:23.720]  你真是我的骨肉
[00:12:23.720 --> 00:12:25.720]  或者
[00:12:25.720 --> 00:12:27.720]  你真是我的愛生
[00:12:27.720 --> 00:12:29.720]  為什麼他要強調
[00:12:29.720 --> 00:12:31.720]  真是呢
[00:12:31.720 --> 00:12:33.720]  是不是這個世界
[00:12:33.720 --> 00:12:35.720]  很多人來找拉班
[00:12:35.720 --> 00:12:37.720]  原來拉班發現
[00:12:37.720 --> 00:12:39.720]  每個人都是假的
[00:12:39.720 --> 00:12:41.720]  好像我們的spam call
[00:12:41.720 --> 00:12:43.720]  現在找到一個真的愛生
[00:12:43.720 --> 00:12:45.720]  大概不是這個意思
[00:12:45.720 --> 00:12:47.720]  大概的意思
[00:12:47.720 --> 00:12:49.720]  是一種慨嘆
[00:12:49.720 --> 00:12:51.720]  或者
[00:12:51.720 --> 00:12:53.720]  拉班
[00:12:53.720 --> 00:12:55.720]  也不是太窮
[00:12:55.720 --> 00:12:57.720]  當他中產人士
[00:12:57.720 --> 00:12:59.720]  忽然間拉班
[00:12:59.720 --> 00:13:01.720]  找到一個愛生
[00:13:01.720 --> 00:13:03.720]  說要投靠他
[00:13:03.720 --> 00:13:05.720]  拉班幫他找飯吃
[00:13:05.720 --> 00:13:07.720]  拉班可能覺得
[00:13:07.720 --> 00:13:09.720]  什麼事
[00:13:09.720 --> 00:13:11.720]  不過沒辦法
[00:13:11.720 --> 00:13:13.720]  你實在是我的骨肉
[00:13:13.720 --> 00:13:15.720]  你實在是我的親戚
[00:13:15.720 --> 00:13:17.720]  我不照顧你
[00:13:17.720 --> 00:13:19.720]  所有鄉里
[00:13:19.720 --> 00:13:21.720]  都罵我臭
[00:13:21.720 --> 00:13:23.720]  更多文化和中國文化
[00:13:23.720 --> 00:13:25.720]  一樣
[00:13:25.720 --> 00:13:27.720]  有看過一些
[00:13:27.720 --> 00:13:29.720]  中國傳統文化
[00:13:29.720 --> 00:13:31.720]  表哥表姐表妹表弟
[00:13:31.720 --> 00:13:33.720]  國內農村的人
[00:13:33.720 --> 00:13:35.720]  叫哥哥姐姐
[00:13:35.720 --> 00:13:37.720]  這些親戚關係
[00:13:37.720 --> 00:13:39.720]  是很重要的
[00:13:39.720 --> 00:13:41.720]  你實在是我的愛生
[00:13:41.720 --> 00:13:43.720]  沒辦法
[00:13:43.720 --> 00:13:45.720]  我要照顧你
[00:13:45.720 --> 00:13:47.720]  於是阿哥跟他住了一個月
[00:13:47.720 --> 00:13:49.720]  這個經文也很有趣
[00:13:49.720 --> 00:13:51.720]  他不跟你說住了一個月
[00:13:51.720 --> 00:13:53.720]  做什麼呢
[00:13:53.720 --> 00:13:55.720]  不過看下去就知道
[00:13:55.720 --> 00:13:57.720]  拉班過了一個月
[00:13:57.720 --> 00:13:59.720]  拉班對阿哥說
[00:13:59.720 --> 00:14:01.720]  雖然你是他的親戚
[00:14:01.720 --> 00:14:03.720]  怎能讓你白白服侍我呢
[00:14:03.720 --> 00:14:05.720]  告訴我要什麼工資呢
[00:14:05.720 --> 00:14:07.720]  所以
[00:14:07.720 --> 00:14:09.720]  你看到
[00:14:09.720 --> 00:14:11.720]  創世記的講故事方法
[00:14:11.720 --> 00:14:13.720]  很有趣
[00:14:13.720 --> 00:14:15.720]  先告訴你住了一個月
[00:14:15.720 --> 00:14:17.720]  住了一個月做什麼呢
[00:14:17.720 --> 00:14:19.720]  我是否在阿富汗酒店
[00:14:19.720 --> 00:14:21.720]  拉班給錢
[00:14:21.720 --> 00:14:23.720]  住了一個月酒店呢
[00:14:23.720 --> 00:14:25.720]  不是
[00:14:25.720 --> 00:14:27.720]  十五節才告訴你
[00:14:27.720 --> 00:14:29.720]  其實阿哥應該幫拉班
[00:14:29.720 --> 00:14:31.720]  做了一個月的工資
[00:14:31.720 --> 00:14:33.720]  幫拉班洗廁所
[00:14:33.720 --> 00:14:35.720]  通渠倒垃圾
[00:14:35.720 --> 00:14:37.720]  做了一個月的苦工
[00:14:37.720 --> 00:14:39.720]  你明白這個動態
[00:14:39.720 --> 00:14:41.720]  阿哥幫你做一個月的苦工
[00:14:41.720 --> 00:14:43.720]  討好你
[00:14:43.720 --> 00:14:45.720]  我是你的愛生
[00:14:45.720 --> 00:14:47.720]  不可以大搖大擺
[00:14:47.720 --> 00:14:49.720]  吃你的飯
[00:14:49.720 --> 00:14:51.720]  我幫你做事
[00:14:51.720 --> 00:14:53.720]  做了一個月
[00:14:53.720 --> 00:14:55.720]  拉班覺得
[00:14:55.720 --> 00:14:57.720]  我這個舅父沒理由這麼盡
[00:14:57.720 --> 00:14:59.720]  奴役的愛生
[00:14:59.720 --> 00:15:01.720]  所以又要跟他說
[00:15:01.720 --> 00:15:03.720]  雖然你是他的親戚
[00:15:03.720 --> 00:15:05.720]  但你又幫我弄電燈
[00:15:05.720 --> 00:15:07.720]  水喉
[00:15:07.720 --> 00:15:09.720]  我沒理由他們白白做
[00:15:09.720 --> 00:15:11.720]  所以你要什麼工資
[00:15:11.720 --> 00:15:13.720]  告訴我
[00:15:13.720 --> 00:15:15.720]  近東文化
[00:15:15.720 --> 00:15:17.720]  玩來玩去
[00:15:17.720 --> 00:15:19.720]  我對你好像很客氣
[00:15:19.720 --> 00:15:21.720]  其實有要求
[00:15:21.720 --> 00:15:23.720]  你對我好像很客氣
[00:15:23.720 --> 00:15:25.720]  其實也有要求
[00:15:25.720 --> 00:15:27.720]  於是阿哥
[00:15:27.720 --> 00:15:29.720]  很坦白
[00:15:29.720 --> 00:15:31.720]  拉班有兩個女兒
[00:15:31.720 --> 00:15:33.720]  大女兒叫伊莉亞
[00:15:33.720 --> 00:15:35.720]  小女兒叫拉傑
[00:15:35.720 --> 00:15:37.720]  拉傑
[00:15:37.720 --> 00:15:39.720]  莉亞雙眼無神
[00:15:39.720 --> 00:15:41.720]  拉傑長得很漂亮
[00:15:41.720 --> 00:15:43.720]  換句話說
[00:15:43.720 --> 00:15:45.720]  莉亞沒什麼看頭
[00:15:45.720 --> 00:15:47.720]  樣子不漂亮
[00:15:47.720 --> 00:15:49.720]  拉傑原來是女神
[00:15:49.720 --> 00:15:51.720]  以色列女神
[00:15:51.720 --> 00:15:53.720]  詳細的經文不需要再看
[00:15:53.720 --> 00:15:55.720]  總之故事
[00:15:55.720 --> 00:15:57.720]  繼續說
[00:15:57.720 --> 00:15:59.720]  阿哥想娶你女兒
[00:15:59.720 --> 00:16:01.720]  Rachel
[00:16:01.720 --> 00:16:03.720]  阿哥只是強調要Rachel
[00:16:03.720 --> 00:16:05.720]  他想娶一個漂亮的女兒
[00:16:05.720 --> 00:16:07.720]  看下去
[00:16:07.720 --> 00:16:09.720]  拉班就跟他說
[00:16:09.720 --> 00:16:11.720]  你幫我做七年工
[00:16:11.720 --> 00:16:13.720]  我就把女兒嫁給你
[00:16:13.720 --> 00:16:15.720]  用今天的說法
[00:16:15.720 --> 00:16:17.720]  你無償為我工作七年
[00:16:17.720 --> 00:16:19.720]  我就送女兒給你
[00:16:19.720 --> 00:16:21.720]  七年工是多少呢
[00:16:21.720 --> 00:16:23.720]  你當香港平均一個月
[00:16:23.720 --> 00:16:25.720]  一年工資
[00:16:25.720 --> 00:16:27.720]  一年工資
[00:16:27.720 --> 00:16:29.720]  香港平均一個月
[00:16:29.720 --> 00:16:31.720]  一個人的收入
[00:16:31.720 --> 00:16:33.720]  兩萬多元一個月
[00:16:33.720 --> 00:16:35.720]  一年工資就當他三十萬
[00:16:35.720 --> 00:16:37.720]  七年就二百一十萬
[00:16:37.720 --> 00:16:39.720]  換句話說
[00:16:39.720 --> 00:16:41.720]  用今天的詞彙
[00:16:41.720 --> 00:16:43.720]  阿哥就跟拉賓說
[00:16:43.720 --> 00:16:45.720]  我想要你的女兒
[00:16:45.720 --> 00:16:47.720]  拉賓就跟他說
[00:16:47.720 --> 00:16:49.720]  麻煩你先給我二百萬
[00:16:49.720 --> 00:16:51.720]  其實都很大要求
[00:16:51.720 --> 00:16:53.720]  你想想
[00:16:53.720 --> 00:16:55.720]  如果你的兒子想娶
[00:16:55.720 --> 00:16:57.720]  某個女孩
[00:16:57.720 --> 00:16:59.720]  對方女家說
[00:16:59.720 --> 00:17:01.720]  你想娶我的女兒
[00:17:01.720 --> 00:17:03.720]  給我二百萬禮金
[00:17:03.720 --> 00:17:05.720]  你肯不肯呢
[00:17:05.720 --> 00:17:07.720]  有時我都很感慨
[00:17:07.720 --> 00:17:09.720]  因為我的大女兒
