
[00:00:00.000 --> 00:00:06.820]  各位網友 今天是猜拳月的最後一次
[00:02:35.200 --> 00:02:37.200]  第一你要懂得當地語文
[00:02:37.200 --> 00:02:38.200]  懂不懂中文?
[00:02:38.200 --> 00:02:39.600]  不懂一個字都不懂
[00:02:39.600 --> 00:02:41.200]  第二神學你有了
[00:02:41.200 --> 00:02:43.200]  他就找人教你中文
[00:02:43.200 --> 00:02:44.200]  去哪裏找?
[00:02:44.200 --> 00:02:46.200]  他為這件事一直祈禱
[00:02:46.200 --> 00:02:48.200]  去哪裏找人教你中文
[00:02:48.200 --> 00:02:50.200]  當時根本沒有中國人
[00:02:50.200 --> 00:02:56.200]  所以在這件事看來是不可能的
[00:02:56.200 --> 00:02:59.200]  但他知道上帝如果差派他
[00:02:59.200 --> 00:03:00.200]  神一定會預備
[00:03:00.200 --> 00:03:02.200]  就在這個時候
[00:03:02.200 --> 00:03:04.200]  有一位威爾遜的船長
[00:03:04.200 --> 00:03:06.200]  在中國帶來一個人
[00:03:06.200 --> 00:03:08.200]  這個人到現在都不知道名字
[00:03:08.200 --> 00:03:09.200]  英文翻譯不知道是容三德
[00:03:09.200 --> 00:03:11.200]  還是楊三德
[00:03:11.200 --> 00:03:13.200]  總之有一個叫翁的人
[00:03:13.200 --> 00:03:17.200]  威爾遜見到他很高興
[00:03:17.200 --> 00:03:20.200]  他就問你懂不懂中文?
[00:03:20.200 --> 00:03:21.200]  當然了
[00:03:21.200 --> 00:03:23.200]  你教我中文嗎?
[00:03:23.200 --> 00:03:24.200]  沒問題
[00:03:24.200 --> 00:03:25.200]  很開心
[00:03:25.200 --> 00:03:27.200]  他問你懂不懂中文?
[00:03:27.200 --> 00:03:28.200]  教我都可以
[00:03:28.200 --> 00:03:29.200]  沒問題
[00:03:29.200 --> 00:03:32.200]  於是他就跟他學中文
[00:03:32.200 --> 00:03:35.200]  容三德這個人就是一千零一個
[00:03:35.200 --> 00:03:38.200]  為何會有一個中國人走去英國呢?
[00:03:38.200 --> 00:03:41.200]  這個說來都是上帝一個很奇妙的安排
[00:03:41.200 --> 00:03:43.200]  當時英國人和中國人做生意
[00:03:43.200 --> 00:03:45.200]  根本是沒有翻譯的
[00:03:45.200 --> 00:03:47.200]  靠口語手語
[00:03:47.200 --> 00:03:48.200]  而中國政府很嚴
[00:03:48.200 --> 00:03:50.200]  不准教外國人講中文
[00:03:50.200 --> 00:03:53.200]  誰教外國人講中文就要殺頭
[00:03:53.200 --> 00:03:57.200]  所以這個容三德其實是一個搬運工人
[00:03:57.200 --> 00:03:58.200]  但他很聰明
[00:03:58.200 --> 00:04:03.200]  他憑著這些手語學了少少英語
[00:04:03.200 --> 00:04:07.200]  然後容三德就跟威爾遜說
[00:04:07.200 --> 00:04:09.200]  你很需要翻譯
[00:04:09.200 --> 00:04:10.200]  你帶我去英國讀書
[00:04:10.200 --> 00:04:12.200]  我學了英語就幫你做翻譯
[00:04:12.200 --> 00:04:13.200]  那時候很開心
[00:04:13.200 --> 00:04:15.200]  就把他運去英國
[00:04:15.200 --> 00:04:17.200]  就被馬利信遇到
[00:04:17.200 --> 00:04:19.200]  是不是很奇妙?
[00:04:19.200 --> 00:04:21.200]  於是馬利信就跟他學中文
[00:04:21.200 --> 00:04:22.200]  誰知馬利信學了一陣子
[00:04:22.200 --> 00:04:24.200]  發現這個人沒實力
[00:04:24.200 --> 00:04:26.200]  因為容三德其實是基層的人
[00:04:26.200 --> 00:04:30.200]  他在廣州東北邊的農村的人
[00:04:30.200 --> 00:04:32.200]  他學了很少中文
[00:04:32.200 --> 00:04:33.200]  小學
[00:04:33.200 --> 00:04:36.200]  不過對於馬利信來說很重要
[00:04:36.200 --> 00:04:38.200]  基本的字
[00:04:38.200 --> 00:04:39.200]  滿足要求
[00:04:39.200 --> 00:04:42.200]  馬利信就在大英博物館
[00:04:42.200 --> 00:04:45.200]  拿了耶穌會所翻譯的中文聖經
[00:04:45.200 --> 00:04:47.200]  教他讀
[00:04:47.200 --> 00:04:49.200]  他就發現容三德懂得一隻字又不懂一隻字
[00:04:49.200 --> 00:04:52.200]  斷斷續續都學了最基本的
[00:04:52.200 --> 00:04:53.200]  聖太人 孔乙己
[00:04:53.200 --> 00:04:59.200]  於是馬利信就申請去英國傳遞成功了
[00:04:59.200 --> 00:05:01.200]  但困難的是什麼呢?
[00:05:01.200 --> 00:05:03.200]  沒有人載他去英國
[00:05:03.200 --> 00:05:05.200]  當時沒有飛機
[00:05:05.200 --> 00:05:08.200]  所有的船要靠東印度公司
[00:05:08.200 --> 00:05:10.200]  就是英國和中國做生意的
[00:05:10.200 --> 00:05:12.200]  有一間授權了東印度公司
[00:05:12.200 --> 00:05:14.200]  只有一艘船去中國
[00:05:14.200 --> 00:05:18.200]  東印度公司的英國人根本不敬虔
[00:05:18.200 --> 00:05:20.200]  沒有福音異象
[00:05:20.200 --> 00:05:22.200]  一問馬利信中國做什麼?
[00:05:22.200 --> 00:05:23.200]  他就說做生意
[00:05:23.200 --> 00:05:25.200]  他說不准去
[00:05:25.200 --> 00:05:26.200]  傳遞到那裡
[00:05:26.200 --> 00:05:28.200]  搞一搞就沒有人光顧
[00:05:28.200 --> 00:05:30.200]  結果他找不到船去
[00:05:30.200 --> 00:05:35.200]  英國人不肯送他去
[00:05:35.200 --> 00:05:38.200]  很絕望
[00:05:38.200 --> 00:05:39.200]  於是他祈禱
[00:05:39.200 --> 00:05:41.200]  神給他看到了
[00:05:41.200 --> 00:05:44.200]  另一條路去美國
[00:05:44.200 --> 00:05:48.200]  於是他去了美國紐約
[00:05:48.200 --> 00:05:53.200]  當時美國人比英國人熟悉
[00:05:53.200 --> 00:05:55.200]  知道他要去中國傳遞
[00:05:55.200 --> 00:05:56.200]  很開心美國政府
[00:05:56.200 --> 00:05:58.200]  不知道是哪個政府
[00:05:58.200 --> 00:06:01.200]  聯邦政府還是紐約州政府
[00:06:01.200 --> 00:06:04.200]  給了一個名叫榮譽美國人
[00:06:04.200 --> 00:06:06.200]  馬利信honorable americans
[00:06:06.200 --> 00:06:09.200]  讓他可以坐美國船去中國
[00:06:09.200 --> 00:06:12.200]  於是他就在美國紐約上船
[00:06:12.200 --> 00:06:14.200]  坐三叉激號
[00:06:14.200 --> 00:06:17.200]  這船怎麼去中國?
[00:06:17.200 --> 00:06:18.200]  他是英國人
[00:06:18.200 --> 00:06:19.200]  去了美國
[00:06:19.200 --> 00:06:21.200]  由美國坐船經過大西洋
[00:06:21.200 --> 00:06:23.200]  再到非洲好望角
[00:06:23.200 --> 00:06:24.200]  再經過印度洋
[00:06:24.200 --> 00:06:26.200]  再經過馬來西亞馬六甲
[00:06:26.200 --> 00:06:30.200]  再上南海到廣州
[00:06:30.200 --> 00:06:34.200]  足足半年時間
[00:06:34.200 --> 00:06:36.200]  到大灣
[00:06:36.200 --> 00:06:40.200]  07年9月8點到廣州
[00:06:40.200 --> 00:06:41.200]  開始工作
[00:06:41.200 --> 00:06:44.200]  之後他自己看書
[00:06:44.200 --> 00:06:46.200]  很艱難
[00:06:46.200 --> 00:06:51.200]  他一直盼望能夠向中國傳福音
[00:06:51.200 --> 00:06:52.200]  可不可以呢?
[00:06:52.200 --> 00:06:53.200]  不可以
[00:06:53.200 --> 00:06:55.200]  根本接觸不到中國人
[00:06:55.200 --> 00:06:56.200]  他去到廣州
[00:06:56.200 --> 00:06:58.200]  他住在美國館
[00:06:58.200 --> 00:06:59.200]  他不是住在英國館
[00:06:59.200 --> 00:07:01.200]  因為不是英國人送他
[00:07:01.200 --> 00:07:03.200]  所以他在美國館
[00:07:03.200 --> 00:07:06.200]  他很想接觸中國人
[00:07:06.200 --> 00:07:11.200]  所以25年他才帶了十個信徒
[00:07:11.200 --> 00:07:13.200]  用了時間翻譯聖經
[00:07:13.200 --> 00:07:15.200]  他找了兩個中國人
[00:07:15.200 --> 00:07:18.200]  用很高價請了兩個中國人
[00:07:18.200 --> 00:07:19.200]  有學問的
[00:07:19.200 --> 00:07:21.200]  教他中文
[00:07:21.200 --> 00:07:24.200]  他學的時候是正統的
[00:07:24.200 --> 00:07:29.200]  官話正式的中文
[00:07:29.200 --> 00:07:32.200]  馬來西亞人很辛苦
[00:07:32.200 --> 00:07:34.200]  用盡所有錢
[00:07:34.200 --> 00:07:36.200]  所以馬來西亞人很窮
[00:07:36.200 --> 00:07:37.200]  為什麼?
[00:07:37.200 --> 00:07:38.200]  因為請這兩個中國人是很貴的
[00:07:38.200 --> 00:07:39.200]  為什麼很貴?
[00:07:39.200 --> 00:07:42.200]  當時教外國人是要殺頭的
[00:07:42.200 --> 00:07:46.200]  所以這兩個教他中文的中國老師
[00:07:46.200 --> 00:07:49.200]  是帶著毒藥來教他
[00:07:49.200 --> 00:07:51.200]  一經被人發現
[00:07:51.200 --> 00:07:53.200]  情願服毒死
[00:07:53.200 --> 00:07:56.200]  不願受牢獄之苦
[00:07:56.200 --> 00:07:59.200]  這樣教他中文的
[00:07:59.200 --> 00:08:01.200]  你說艱不艱難?
[00:08:01.200 --> 00:08:03.200]  很艱難
[00:08:03.200 --> 00:08:06.200]  所以當時宣教是非常困難
[00:08:06.200 --> 00:08:09.200]  馬利信就這樣拜上他一生
[00:08:09.200 --> 00:08:15.200]  後來一個唯一畫出來的圖片
[00:08:15.200 --> 00:08:18.200]  就是他教的「冒死」
[00:08:18.200 --> 00:08:20.200]  就譯成了中文
[00:08:20.200 --> 00:08:24.200]  並且他先編了英華字典
[00:08:24.200 --> 00:08:25.200]  他要寫歷史
[00:08:25.200 --> 00:08:28.200]  要為後人來到中國傳道
[00:08:28.200 --> 00:08:30.200]  有一本英華字典
[00:08:30.200 --> 00:08:33.200]  使他們可以學中文
[00:08:33.200 --> 00:08:34.200]  就是這樣
[00:08:34.200 --> 00:08:38.200]  接著就是「神天聖書」
[00:08:38.200 --> 00:08:42.200]  這本書在香港大學有一本
[00:08:42.200 --> 00:08:46.200]  你可以去廣大東方圖書館看到
[00:08:46.200 --> 00:08:48.200]  我在倫敦讀書時發現
[00:08:48.200 --> 00:08:49.200]  在倫敦有很多本
[00:08:49.200 --> 00:08:51.200]  有本我已經在拍攝
[00:08:51.200 --> 00:08:54.200]  這本「神天聖書」
[00:08:54.200 --> 00:09:01.200]  不是第一版中文翻譯聖經
[00:09:01.200 --> 00:09:05.200]  因為當馬利信出版「神天聖書」
[00:09:05.200 --> 00:09:09.200]  已經有人譯了中文的聖經
[00:09:09.200 --> 00:09:11.200]  是誰呢?
[00:09:11.200 --> 00:09:13.200]  是馬士曼
[00:09:13.200 --> 00:09:15.200]  馬士曼是甚麼人?
[00:09:15.200 --> 00:09:17.200]  馬士曼是一個英國宣教士
[00:09:17.200 --> 00:09:19.200]  在印度宣教
[00:09:19.200 --> 00:09:22.200]  他在印度認識了一大班中國人
[00:09:22.200 --> 00:09:24.200]  潮州人 黑街人等等
[00:09:24.200 --> 00:09:26.200]  在印度工作
[00:09:26.200 --> 00:09:30.200]  馬士曼很想向中國傳福音
[00:09:30.200 --> 00:09:31.200]  他很聰明
[00:09:31.200 --> 00:09:33.200]  他學了中文在印度
[00:09:33.200 --> 00:09:37.200]  然後根據南方的中國人
[00:09:37.200 --> 00:09:41.200]  所教的中文翻譯成中文聖經
[00:09:41.200 --> 00:09:43.200]  當馬士曼知道馬利信要翻譯成中文聖經時
[00:09:43.200 --> 00:09:45.200]  他就寫信給馬利信
[00:09:45.200 --> 00:09:47.200]  馬利信 讓我們鬥快
[00:09:47.200 --> 00:09:49.200]  看誰能夠出版第一版聖經
[00:09:49.200 --> 00:09:52.200]  馬利信回覆信給馬利信
[00:09:52.200 --> 00:09:54.200]  我不幫他鬥快
[00:09:54.200 --> 00:09:56.200]  我只做我自己本份
[00:09:56.200 --> 00:10:04.200]  結果第一版中文聖經是馬士曼
[00:10:04.200 --> 00:10:05.200]  不是馬利信
[00:10:05.200 --> 00:10:07.200]  我問你
[00:10:07.200 --> 00:10:09.200]  有沒有聽過馬士曼的中文聖經?
[00:10:09.200 --> 00:10:11.200]  有沒有聽過?
[00:10:11.200 --> 00:10:12.200]  沒有吧?
[00:10:12.200 --> 00:10:14.200]  馬利信聽過吧?
[00:10:14.200 --> 00:10:15.200]  馬士曼沒有聽過
[00:10:15.200 --> 00:10:16.200]  都是姓馬
[00:10:16.200 --> 00:10:18.200]  為什麼?
[00:10:18.200 --> 00:10:20.200]  後來馬士曼的中文翻譯聖經
[00:10:20.200 --> 00:10:25.200]  基本上沒有宣教士用
[00:10:25.200 --> 00:10:27.200]  為什麼?
[00:10:27.200 --> 00:10:29.200]  因為馬士曼學的是什麼中文?
[00:10:29.200 --> 00:10:31.200]  是潮州話
[00:10:31.200 --> 00:10:33.200]  (字幕)
[00:10:33.200 --> 00:10:34.200]  你明不明白?
[00:10:34.200 --> 00:10:37.200]  馬利信正式學官話聖經
[00:10:37.200 --> 00:10:39.200]  正統的中文
[00:10:39.200 --> 00:10:41.200]  所以馬士曼的聖經有很多方言
[00:10:41.200 --> 00:10:44.200]  地方的方言不是正統
[00:10:44.200 --> 00:10:46.200]  雖然有價值
[00:10:46.200 --> 00:10:50.200]  但是在整個中文翻譯上
[00:10:50.200 --> 00:10:55.200]  只有馬利信成為中文聖經的基礎
[00:10:55.200 --> 00:10:58.200]  之後各設立譯本
[00:10:58.200 --> 00:11:01.200]  根據馬利信的譯本
[00:11:01.200 --> 00:11:04.200]  直到我們的和合本
[00:11:04.200 --> 00:11:09.200]  都是以馬利信的神天聖書為基礎
[00:11:09.200 --> 00:11:17.200]  不是根據馬士曼宣教
[00:11:17.200 --> 00:11:20.200]  不是簡單的事
[00:11:20.200 --> 00:11:22.200]  第二個
[00:11:22.200 --> 00:11:24.200]  馬利信有機會
[00:11:24.200 --> 00:11:26.200]  你自己看看書
[00:11:26.200 --> 00:11:28.200]  現在有很多書可以看
[00:11:28.200 --> 00:11:32.200]  有機會再詳細說故事
[00:11:32.200 --> 00:11:34.200]  「富能人」
[00:11:34.200 --> 00:11:35.200]  第二個我要說
[00:11:35.200 --> 00:11:36.200]  「傾倒生命的愛」
[00:11:36.200 --> 00:11:39.200]  將生命放在「富能人」上
[00:11:39.200 --> 00:11:42.200]  已經過了差不多八年
[00:11:42.200 --> 00:11:44.200]  他是蘇格蘭人
[00:11:44.200 --> 00:11:47.200]  在慰理工會長大
[00:11:47.200 --> 00:11:50.200]  他很想去中國傳道
[00:11:50.200 --> 00:11:53.200]  他加入了戴德生
[00:11:53.200 --> 00:11:55.200]  當時戴德生沒有人手
[00:11:55.200 --> 00:11:57.200]  他就和戴德生的警察說
[00:11:57.200 --> 00:11:59.200]  他要去內陸傳福音
[00:11:59.200 --> 00:12:01.200]  因為沒有人手
[00:12:01.200 --> 00:12:02.200]  本來就打消了這個觀念
[00:12:02.200 --> 00:12:04.200]  但是他堅持要去
[00:12:04.200 --> 00:12:09.200]  有一個叫麥克蒂的宣教士
[00:12:09.200 --> 00:12:10.200]  就說好啊
[00:12:10.200 --> 00:12:11.200]  我帶你去
[00:12:11.200 --> 00:12:13.200]  就去到雲南的騰沖
[00:12:13.200 --> 00:12:16.200]  去到那裏他就繼續學中文
[00:12:16.200 --> 00:12:18.200]  他對中文很有興趣
[00:12:18.200 --> 00:12:20.200]  早期宣教士是很辛苦的
[00:12:20.200 --> 00:12:23.200]  學中文很艱難
[00:12:23.200 --> 00:12:26.200]  還有一對夫婦接待他
[00:12:26.200 --> 00:12:28.200]  於是他學了中文之後
[00:12:28.200 --> 00:12:29.200]  就去傳福音了
[00:12:29.200 --> 00:12:30.200]  一串一串
[00:12:30.200 --> 00:12:32.200]  拉尿風琴 唱歌
[00:12:32.200 --> 00:12:35.200]  當他傳福音的時候
[00:12:35.200 --> 00:12:37.200]  有些人信住
[00:12:37.200 --> 00:12:38.200]  有些人不信住
[00:12:38.200 --> 00:12:39.200]  不容易
[00:12:39.200 --> 00:12:41.200]  他就派聖經
[00:12:41.200 --> 00:12:43.200]  其中有一個十元仔
[00:12:43.200 --> 00:12:44.200]  就拿了一本馬福音
[00:12:44.200 --> 00:12:46.200]  給他父親
[00:12:46.200 --> 00:12:47.200]  他父親叫莫丁昌
[00:12:47.200 --> 00:12:48.200]  有名的
[00:12:48.200 --> 00:12:50.200]  因為這個莫丁昌後來
[00:12:50.200 --> 00:12:51.200]  在這裏的風事公
[00:12:51.200 --> 00:12:53.200]  是一個很重要的人物
[00:12:53.200 --> 00:12:56.200]  莫丁昌看書的時候不明白
[00:12:56.200 --> 00:12:58.200]  直到他聽到講道之後
[00:12:58.200 --> 00:12:59.200]  他明白
[00:12:59.200 --> 00:13:00.200]  他就信住
[00:13:00.200 --> 00:13:04.200]  所以莫丁昌在雲南
[00:13:04.200 --> 00:13:07.200]  漢人當中
[00:13:07.200 --> 00:13:09.200]  做了很多風工作
[00:13:09.200 --> 00:13:13.200]  這個庫林人
[00:13:13.200 --> 00:13:17.200]  有一天在街上
[00:13:17.200 --> 00:13:18.200]  見到一個人
[00:13:18.200 --> 00:13:21.200]  和漢人不同
[00:13:21.200 --> 00:13:24.200]  他叫栗叔族人
[00:13:24.200 --> 00:13:26.200]  他在山上住
[00:13:26.200 --> 00:13:28.200]  他穿的衣服都很奇怪
[00:13:28.200 --> 00:13:32.200]  栗叔族是小蜀民族
[00:13:32.200 --> 00:13:38.200]  以前皇帝打蚩尤
[00:13:38.200 --> 00:13:40.200]  就把蚩尤趕走
[00:13:40.200 --> 00:13:41.200]  小蜀民族
[00:13:41.200 --> 00:13:42.200]  趕到哪裏
[00:13:42.200 --> 00:13:44.200]  就趕到南邊
[00:13:44.200 --> 00:13:47.200]  後來當漢人再去雲南的時候
[00:13:47.200 --> 00:13:49.200]  那些好地方
[00:13:49.200 --> 00:13:50.200]  漢人強大
[00:13:50.200 --> 00:13:52.200]  就把小蜀民族趕上山
[00:13:52.200 --> 00:13:54.200]  還有在古文上
[00:13:54.200 --> 00:13:56.200]  栗叔族是怎樣寫的
[00:13:56.200 --> 00:13:57.200]  是狗爪邊
[00:13:57.200 --> 00:13:59.200]  栗叔族是狗爪邊
[00:13:59.200 --> 00:14:01.200]  甚麼是狗爪邊
[00:14:01.200 --> 00:14:05.200]  栗叔族這些野蠻人
[00:14:05.200 --> 00:14:07.200]  不是人是畜生
[00:14:07.200 --> 00:14:11.200]  所以古代中國人都很歧視
[00:14:11.200 --> 00:14:12.200]  很種族主義
[00:14:12.200 --> 00:14:14.200]  畜生
[00:14:14.200 --> 00:14:16.200]  你看明朝
[00:14:16.200 --> 00:14:18.200]  我讀王陽明明朝時
[00:14:18.200 --> 00:14:20.200]  征服的那些人
[00:14:20.200 --> 00:14:21.200]  是不當人的
[00:14:21.200 --> 00:14:23.200]  一殺殺很多
[00:14:23.200 --> 00:14:24.200]  是畜生來殺的
[00:14:24.200 --> 00:14:25.200]  很慘
[00:14:25.200 --> 00:14:26.200]  所以他們不敢住下面
[00:14:26.200 --> 00:14:27.200]  住在高山
[00:14:27.200 --> 00:14:29.200]  很偏僻的地方
[00:14:29.200 --> 00:14:31.200]  遠離漢人
[00:14:31.200 --> 00:14:32.200]  因為好的地方
[00:14:32.200 --> 00:14:34.200]  漢人都住了
[00:14:34.200 --> 00:14:36.200]  我在雲南的時候
[00:14:36.200 --> 00:14:37.200]  我唱一首歌
[00:14:37.200 --> 00:14:38.200]  一唱我很感動
[00:14:38.200 --> 00:14:39.200]  很激動
[00:14:39.200 --> 00:14:41.200]  那首歌怎麼唱
[00:14:41.200 --> 00:14:43.200]  怎麼唱我忘記了
[00:14:43.200 --> 00:14:45.200]  他一開始說
[00:14:45.200 --> 00:14:46.200]  他說
[00:14:46.200 --> 00:14:49.200]  很感謝宣教士
[00:14:49.200 --> 00:14:50.200]  告訴我們
[00:14:50.200 --> 00:14:52.200]  我們是上帝兒女
[00:14:52.200 --> 00:14:55.200]  不是畜生
[00:14:55.200 --> 00:14:58.200]  有上帝的生命
[00:14:58.200 --> 00:14:59.200]  從今以後
[00:14:59.200 --> 00:15:00.200]  成為上帝的兒女
[00:15:00.200 --> 00:15:03.200]  我們是上帝所珍惜的人
[00:15:03.200 --> 00:15:04.200]  那首歌一路唱
[00:15:04.200 --> 00:15:06.200]  他很感謝宣教士
[00:15:06.200 --> 00:15:07.200]  告訴我們
[00:15:07.200 --> 00:15:08.200]  我們是人來的
[00:15:08.200 --> 00:15:10.200]  我們不是畜生
[00:15:10.200 --> 00:15:12.200]  是這樣的
[00:15:12.200 --> 00:15:15.200]  栗叔族在雲南上
[00:15:15.200 --> 00:15:17.200]  這個地圖未必看得到
[00:15:17.200 --> 00:15:20.200]  路光很偏遠的地方
[00:15:20.200 --> 00:15:22.200]  昆明
[00:15:22.200 --> 00:15:26.200]  一直走到很遠
[00:15:26.200 --> 00:15:27.200]  傅麗人看到
[00:15:27.200 --> 00:15:29.200]  很喜歡他們
[00:15:29.200 --> 00:15:32.200]  帶他們去宣教站
[00:15:32.200 --> 00:15:34.200]  想和他們聊天
[00:15:34.200 --> 00:15:35.200]  但不知道他們說什麼
[00:15:35.200 --> 00:15:37.200]  完全不明白他們的語言
[00:15:37.200 --> 00:15:39.200]  傅麗人為他們祈禱
[00:15:39.200 --> 00:15:44.200]  他覺得這群人被遺棄
[00:15:44.200 --> 00:15:46.200]  不會有人接觸他們
[00:15:46.200 --> 00:15:47.200]  於是他決定
[00:15:47.200 --> 00:15:51.200]  要為這些栗叔族的人
[00:15:51.200 --> 00:15:55.200]  帶他們上山
[00:15:55.200 --> 00:15:56.200]  七千呎
[00:15:56.200 --> 00:15:59.200]  在他們住的星期
[00:15:59.200 --> 00:16:02.200]  因為他們懂漢語
[00:16:02.200 --> 00:16:04.200]  和他們一路聊天
[00:16:04.200 --> 00:16:07.200]  當晚翻譯帶了全家人
[00:16:07.200 --> 00:16:10.200]  信耶穌
[00:16:10.200 --> 00:16:12.200]  於是傅麗人決定
[00:16:12.200 --> 00:16:14.200]  留下來不走
[00:16:14.200 --> 00:16:17.200]  學他們的語言
[00:16:17.200 --> 00:16:19.200]  這就是他們住的地方
[00:16:19.200 --> 00:16:21.200]  路光
[00:16:21.200 --> 00:16:23.200]  住在山上
[00:16:23.200 --> 00:16:25.200]  很偏遠
[00:16:25.200 --> 00:16:26.200]  今天是21世紀
[00:16:26.200 --> 00:16:28.200]  我去到那裡的時候
[00:16:28.200 --> 00:16:30.200]  停車還要走兩小時
[00:16:30.200 --> 00:16:32.200]  車都去不到
[00:16:32.200 --> 00:16:34.200]  他們上教會
[00:16:34.200 --> 00:16:35.200]  有一個人跟我說
[00:16:35.200 --> 00:16:38.200]  他們星期天要走三小時回教會
[00:16:38.200 --> 00:16:41.200]  完了之後走三小時回家
[00:16:41.200 --> 00:16:45.200]  這麼艱難
[00:16:45.200 --> 00:16:47.200]  在那個時代
[00:16:47.200 --> 00:16:51.200]  宣教士覺得很困難
[00:16:51.200 --> 00:16:54.200]  今天如果沒有廁所
[00:16:54.200 --> 00:16:55.200]  覺得很不方便
[00:16:55.200 --> 00:16:56.200]  沒有飯吃
[00:16:56.200 --> 00:16:57.200]  沒有水喝
[00:16:57.200 --> 00:16:59.200]  當時更困難
[00:16:59.200 --> 00:17:02.200]  我21世紀探訪的時候
[00:17:02.200 --> 00:17:06.200]  他給我一杯水
[00:17:06.200 --> 00:17:08.200]  有個牧師帶我
[00:17:08.200 --> 00:17:10.200]  他說牧師一定要喝的
[00:17:10.200 --> 00:17:12.200]  因為水很艱難
[00:17:12.200 --> 00:17:15.200]  在山下兩千多呎
[00:17:15.200 --> 00:17:18.200]  拿上來煲過的
[00:17:18.200 --> 00:17:20.200]  不過水很濁
[00:17:20.200 --> 00:17:23.200]  我看到現在香港倒掉了
[00:17:23.200 --> 00:17:26.200]  在他面前我喝了
[00:17:26.200 --> 00:17:27.200]  不過沒事
[00:17:27.200 --> 00:17:28.200]  甚至是祝福
[00:17:28.200 --> 00:17:30.200]  是這樣的
[00:17:30.200 --> 00:17:33.200]  但是當時宣教士
[00:17:33.200 --> 00:17:36.200]  在那裡吃的東西營養不足
[00:17:36.200 --> 00:17:38.200]  各方面的遠離文明
[00:17:38.200 --> 00:17:41.200]  而富能人留在那裡
[00:17:41.200 --> 00:17:42.200]  學他們的語言
[00:17:42.200 --> 00:17:44.200]  為他們創造文字
[00:17:44.200 --> 00:17:47.200]  因為他們要教育聖經
