
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹 各位朋友你們好
[00:01:49.000 --> 00:01:52.000]  他帶著這個雀躍的心情
[00:01:52.000 --> 00:01:57.000]  充滿希望和勁力趕著路去到這個地方
[00:01:57.000 --> 00:02:00.000]  開始他人生的新的一頁
[00:02:00.000 --> 00:02:03.000]  在路途當中 他要經過一條橋
[00:02:03.000 --> 00:02:07.000]  橋下面是一條激河 非常危險的
[00:02:07.000 --> 00:02:09.000]  當他過了橋的時候
[00:02:09.000 --> 00:02:11.000]  他發覺有另外一個人從相反方向走來
[00:02:11.000 --> 00:02:14.000]  彼此橋中相會
[00:02:14.000 --> 00:02:16.000]  這個陌生人走近的時候
[00:02:16.000 --> 00:02:19.000]  他發覺有一個很奇怪的人
[00:02:19.000 --> 00:02:23.000]  原來這個地方竟然好像和他一模一樣
[00:02:23.000 --> 00:02:27.000]  裝束也是一樣 樣子也是一樣
[00:02:27.000 --> 00:02:29.000]  雖然他們彼此不認識
[00:02:29.000 --> 00:02:33.000]  但是樣貌非常相似
[00:02:33.000 --> 00:02:35.000]  身材也是一樣
[00:02:35.000 --> 00:02:38.000]  不過兩個人有一個很大的分別
[00:02:38.000 --> 00:02:41.000]  這個陌生人很奇怪
[00:02:41.000 --> 00:02:45.000]  身上就纏著一條很長很長的繩子
[00:02:45.000 --> 00:02:48.000]  看起來差不多有三十呎長
[00:02:48.000 --> 00:02:50.000]  當這個陌生人走近的時候
[00:02:50.000 --> 00:02:56.000]  他開始看見他企圖解開身上的繩索
[00:02:56.000 --> 00:02:59.000]  當他們兩個人面對面相遇的時候
[00:02:59.000 --> 00:03:02.000]  這個陌生人忽然對這位仁兄說
[00:03:02.000 --> 00:03:05.000]  對不起先生 你可不可以幫我一個忙
[00:03:05.000 --> 00:03:08.000]  我很想解開我身上的繩子
[00:03:08.000 --> 00:03:10.000]  它纏得我太厲害了
[00:03:10.000 --> 00:03:12.000]  很不方便 很不舒服
[00:03:12.000 --> 00:03:14.000]  你可以拿著繩子的一邊
[00:03:14.000 --> 00:03:17.000]  你就一邊走 只要向前走就行了
[00:03:17.000 --> 00:03:19.000]  我就一邊鬆一邊鬆
[00:03:19.000 --> 00:03:23.000]  這樣的時候我就能夠得到完全的釋放
[00:03:23.000 --> 00:03:25.000]  不過你記住
[00:03:25.000 --> 00:03:30.000]  記住要抓緊這個繩的末端
[00:03:30.000 --> 00:03:33.000]  雙手抓住它 千萬不要放過
[00:03:33.000 --> 00:03:37.000]  否則這個繩子就永遠解不開
[00:03:37.000 --> 00:03:41.000]  這個仁兄看見這個陌生人這麼可憐
[00:03:41.000 --> 00:03:45.000]  說很容易 拿著繩子的一邊一路走就行了
[00:03:45.000 --> 00:03:48.000]  於是他就拿著繩子的一邊一路走
[00:03:48.000 --> 00:03:50.000]  走了沒多久
[00:03:50.000 --> 00:03:55.000]  他忽然間覺得後面有一股很大的力量拉著他
[00:03:55.000 --> 00:03:57.000]  他轉頭看一看
[00:03:57.000 --> 00:04:01.000]  發現這個陌生人不知道什麼時候跳了下橋
[00:04:01.000 --> 00:04:04.000]  由於他身上纏著的那條繩子
[00:04:04.000 --> 00:04:07.000]  這個人又抓住了繩子的另外一端
[00:04:07.000 --> 00:04:11.000]  所以這個人就變成了好像半天吊一樣
[00:04:11.000 --> 00:04:15.000]  當他正想問 為什麼掉下去了
[00:04:15.000 --> 00:04:20.000]  這個陌生人就大聲說 你千萬不要鬆手
[00:04:20.000 --> 00:04:24.000]  你一鬆手我就會掉下河 我就會淹死
[00:04:24.000 --> 00:04:26.000]  那個人問你幹什麼
[00:04:26.000 --> 00:04:28.000]  為什麼你無端端會跳下去呢
[00:04:28.000 --> 00:04:31.000]  那個陌生人就說 你千萬不要鬆手
[00:04:31.000 --> 00:04:34.000]  你要救我 拉我上去
[00:04:34.000 --> 00:04:36.000]  否則我就會沒命了
[00:04:36.000 --> 00:04:40.000]  這個陌生人仍然大聲叫
[00:04:40.000 --> 00:04:45.000]  這個人兄企圖用力把他拉上來
[00:04:45.000 --> 00:04:47.000]  但是力有不逮
[00:04:47.000 --> 00:04:50.000]  發現這個陌生人的草糧一直聚在一起
[00:04:50.000 --> 00:04:52.000]  不僅拉不上去
[00:04:52.000 --> 00:04:57.000]  他還好像一直拉他下去
[00:04:57.000 --> 00:05:00.000]  於是他就對陌生人說
[00:05:00.000 --> 00:05:03.000]  我不夠力 我不知道為什麼
[00:05:03.000 --> 00:05:07.000]  我不夠力 你也要自己幫幫自己爬上來
[00:05:07.000 --> 00:05:11.000]  陌生人說 你答應過我的
[00:05:11.000 --> 00:05:13.000]  你不要鬆手
[00:05:13.000 --> 00:05:15.000]  你一鬆手我就會死
[00:05:15.000 --> 00:05:17.000]  你一輩子都不會安心了
[00:05:17.000 --> 00:05:19.000]  你一輩子都會內疚的
[00:05:19.000 --> 00:05:24.000]  這個人企圖看看有沒有東西可以綁住
[00:05:24.000 --> 00:05:26.000]  然後就可以拉他上來
[00:05:26.000 --> 00:05:28.000]  但是他沒有東西可以綁住
[00:05:28.000 --> 00:05:30.000]  他說我真的沒辦法了 我要趕路了
[00:05:30.000 --> 00:05:32.000]  對不起也好
[00:05:32.000 --> 00:05:34.000]  陌生人說 你不行 你不可以這麼忍心
[00:05:34.000 --> 00:05:36.000]  你會弄死我的
[00:05:36.000 --> 00:05:38.000]  你千萬不要放手
[00:05:38.000 --> 00:05:40.000]  千萬不要放手
[00:05:40.000 --> 00:05:42.000]  這個人就說 你為什麼要跳下去呢
[00:05:42.000 --> 00:05:44.000]  難道你不知道後果嗎
[00:05:44.000 --> 00:05:48.000]  陌生人說 我的命就在你手裏 你記住
[00:05:48.000 --> 00:05:50.000]  他們相持了一段時間
[00:05:50.000 --> 00:05:52.000]  天色開始晚了
[00:05:52.000 --> 00:05:56.000]  忽然之間這個人就好像做了一個決定一樣
[00:05:56.000 --> 00:05:58.000]  對這個陌生人說
[00:05:58.000 --> 00:06:00.000]  你聽著
[00:06:00.000 --> 00:06:03.000]  我不能夠替你選擇你的生命
[00:06:03.000 --> 00:06:08.000]  我只能為我自己的生命做出一個抉擇
[00:06:08.000 --> 00:06:12.000]  你自己做的事情 你自己承擔
[00:06:12.000 --> 00:06:16.000]  說完之後他就放了手 繼續去旅程
[00:06:16.000 --> 00:06:20.000]  Friedman這個故事說什麼呢
[00:06:20.000 --> 00:06:26.000]  他告訴我們每一個人都好像這個人一樣
[00:06:26.000 --> 00:06:28.000]  被一個陌生人
[00:06:28.000 --> 00:06:31.000]  這個陌生人可能是昔日的我
[00:06:31.000 --> 00:06:34.000]  也可能是昔日的創傷
[00:06:34.000 --> 00:06:38.000]  可能是昔日的背景拖垮著我們
[00:06:38.000 --> 00:06:41.000]  影響著我們 毀滅我們
[00:06:41.000 --> 00:06:46.000]  英文有一個字叫 Let go 放手
[00:06:46.000 --> 00:06:48.000]  但我們放不了手
[00:06:48.000 --> 00:06:51.000]  我們永遠活在糾纏當中
[00:06:51.000 --> 00:06:55.000]  失去了自由 失去了方向 失去了目標
[00:06:55.000 --> 00:06:59.000]  但 Let go 說就容易
[00:06:59.000 --> 00:07:01.000]  當我反省我自己的生命的時候
[00:07:01.000 --> 00:07:05.000]  我發覺我自己也有些很古怪的事情
[00:07:05.000 --> 00:07:08.000]  有些不可理喻的行徑
[00:07:08.000 --> 00:07:13.000]  比方來說 我對家人是很過份保護
[00:07:13.000 --> 00:07:16.000]  我說過份一點都沒有誇張
[00:07:16.000 --> 00:07:20.000]  我記得小朋友小時候做功課
[00:07:20.000 --> 00:07:26.000]  放學我就已經擔著桌子 整好椅子
[00:07:26.000 --> 00:07:30.000]  現在做功課了 我在旁邊看著
[00:07:30.000 --> 00:07:33.000]  一錯了我就拿個擦紙巾擦掉
[00:07:33.000 --> 00:07:37.000]  再做一個 過份保護
[00:07:37.000 --> 00:07:40.000]  小朋友很不喜歡這樣做
[00:07:40.000 --> 00:07:42.000]  我們家裡就有一句話
[00:07:42.000 --> 00:07:45.000]  自己能做的事就自己做
[00:07:45.000 --> 00:07:50.000]  你不用常常在那裡過份的保護
[00:07:50.000 --> 00:07:53.000]  所以小朋友說 當我的子女
[00:07:53.000 --> 00:07:56.000]  說幾點幾點來 明明說11點回家
[00:07:56.000 --> 00:07:59.000]  我9點就在窗口等著 看她是不是在那裡
[00:07:59.000 --> 00:08:04.000]  有時候我想 為什麼我會有些神經質在裡面呢?
[00:08:04.000 --> 00:08:09.000]  其實我明白了 和我背景和創傷有關係
[00:08:09.000 --> 00:08:14.000]  在我小時候 媽媽有一天早上
[00:08:14.000 --> 00:08:19.000]  帶著我弟弟我妹妹離開了香港回大陸
[00:08:19.000 --> 00:08:23.000]  結果這次旅程就一去不返
[00:08:23.000 --> 00:08:27.000]  她回到大陸的時候就被公安抓住
[00:08:27.000 --> 00:08:32.000]  公審說她是地主的太太
[00:08:32.000 --> 00:08:36.000]  說她是昔日國民黨官員的太太
[00:08:36.000 --> 00:08:41.000]  就去審她 審了幾個星期她撐不住
[00:08:41.000 --> 00:08:47.000]  就原諒自盡 對我來說是非常痛苦
[00:08:47.000 --> 00:08:51.000]  但我沒有哭過 我壓抑著
[00:08:51.000 --> 00:08:55.000]  到我長大的時候 我就發覺
[00:08:55.000 --> 00:09:01.000]  這件事對我來說是有很大的影響
[00:09:01.000 --> 00:09:04.000]  以前我沒有什麼安全感
[00:09:04.000 --> 00:09:07.000]  很怕一下子家人就離開
[00:09:07.000 --> 00:09:11.000]  尤其是結了婚 有了子女的時候
[00:09:11.000 --> 00:09:14.000]  我覺得經常有個聲音說
[00:09:14.000 --> 00:09:17.000]  我不可以做好像我爸爸那樣 令家散人亡
[00:09:17.000 --> 00:09:20.000]  我要看著 我要小心
[00:09:20.000 --> 00:09:25.000]  如此一來 我就在一個恐懼裏面生存
[00:09:25.000 --> 00:09:33.000]  不可以讓家庭裏面小孩子所有的經歷
[00:09:33.000 --> 00:09:37.000]  如果我們說過去的創傷帶給我們這麼大的影響
[00:09:37.000 --> 00:09:43.000]  那我可以說過去的罪過帶給我們有更大的影響
[00:09:43.000 --> 00:09:46.000]  如果說我作為一個兒子 媽媽離開的時候
[00:09:46.000 --> 00:09:48.000]  帶給我一個很大的不安全
[00:09:48.000 --> 00:09:53.000]  我想我父親對他的影響更大
[00:09:53.000 --> 00:09:57.000]  他每逢想起這件事就會羞愧不安
[00:09:57.000 --> 00:10:03.000]  有一次我看他的日記裏面有一句這樣的寫法
[00:10:03.000 --> 00:10:08.000]  這個日記所記載的已經是我媽媽死了16年之後
[00:10:08.000 --> 00:10:15.000]  他怎麼寫的呢?他說今天是紀念我太太離世的日子
[00:10:15.000 --> 00:10:21.000]  我是一個罪孽深重的人 委方代替我死亡
[00:10:21.000 --> 00:10:25.000]  替我承擔罪孽 我雖然在這個年老的時候
[00:10:25.000 --> 00:10:30.000]  過著孤青寂寞的日子 也難削我的罪過
[00:10:30.000 --> 00:10:35.000]  這個是我媽媽死後16年 父親寫的
[00:10:35.000 --> 00:10:38.000]  他的內疚一直纏繞著他
[00:10:38.000 --> 00:10:42.000]  如果不是他晚年的時候認識了耶穌
[00:10:42.000 --> 00:10:48.000]  放開那條纏著他的身的繩 他會屈屈而死
[00:10:48.000 --> 00:10:52.000]  耶穌釋放了他 也釋放了我們
[00:10:52.000 --> 00:10:57.000]  讓我們從我們過去的罪過 我們過去的不安全感
[00:10:57.000 --> 00:11:03.000]  可以完全得到釋放 得享平安
[00:11:03.000 --> 00:11:06.000]  又讓我們有活潑的盼望
[00:11:06.000 --> 00:11:11.000]  這就是希伯來書第9章23至28節的好消息
[00:11:11.000 --> 00:11:16.000]  也是今天我們要研讀的一段非常有趣的經文
[00:11:16.000 --> 00:11:20.000]  首先我們來看看現在的情況
[00:11:20.000 --> 00:11:26.000]  基督是為我們的中寶 現在來說基督是我們的中寶
[00:11:26.000 --> 00:11:29.000]  23至24節 聖經是這樣說的
[00:11:29.000 --> 00:11:34.000]  天上樣式做的物件 必須用這些祭物去潔淨
[00:11:34.000 --> 00:11:40.000]  但那天上的本物自然當用更美的祭物去潔淨
[00:11:40.000 --> 00:11:45.000]  因為基督並不是盡了人手所做的聖所
[00:11:45.000 --> 00:11:49.000]  這不過是真聖所的影像
[00:11:49.000 --> 00:11:54.000]  乃是盡了天堂 如今為我們顯在神面前
[00:11:54.000 --> 00:11:57.000]  我們在看這段聖經之前
[00:11:57.000 --> 00:12:01.000]  首先我們再一次提醒自己希伯來書的背景
[00:12:01.000 --> 00:12:05.000]  希伯來書大概是寫成在公元69年
[00:12:05.000 --> 00:12:12.000]  在69年是以色列人的歷史裏面最黑暗的一段時間
[00:12:12.000 --> 00:12:16.000]  耶路撒冷是被羅馬軍隊完全摧毀
[00:12:16.000 --> 00:12:20.000]  連聖殿一塊石頭都不留在那裏
[00:12:20.000 --> 00:12:23.000]  猶太人不單止失去了家園 失去了國家
[00:12:23.000 --> 00:12:26.000]  失去了自由 失去了前途 失去了希望
[00:12:26.000 --> 00:12:29.000]  甚至最重要的東西
[00:12:29.000 --> 00:12:34.000]  他們認為是上帝給他們最重要的聖殿都沒有了
[00:12:34.000 --> 00:12:39.000]  在公元後60、70年 一幫猶太人退休到密薩達的地方
[00:12:39.000 --> 00:12:45.000]  密薩達的地方就在耶路撒冷南邊的礦野地方
[00:12:45.000 --> 00:12:48.000]  本來是一個非常鞏固的山寨
[00:12:48.000 --> 00:12:51.000]  是希女王所建的一個行宮
[00:12:51.000 --> 00:12:54.000]  這些大概有1000個猶太人
[00:12:54.000 --> 00:12:59.000]  這些革命分子走到密薩達的地方駐守
[00:12:59.000 --> 00:13:03.000]  羅馬的軍隊就重重圍困
[00:13:03.000 --> 00:13:05.000]  但是形勢險要
[00:13:05.000 --> 00:13:08.000]  羅馬人沒有辦法可以攻佔這個
[00:13:08.000 --> 00:13:11.000]  雖然只有1000人守衛的密薩達
[00:13:11.000 --> 00:13:13.000]  羅馬人就想到一個方法
[00:13:13.000 --> 00:13:16.000]  就利用猶太人的俘虜
[00:13:16.000 --> 00:13:24.000]  把城牆一直填高
[00:13:24.000 --> 00:13:29.000]  以至最後能夠進入密薩達的地方
[00:13:29.000 --> 00:13:32.000]  一舉就進入密薩達
[00:13:32.000 --> 00:13:36.000]  那些猶太的守兵見到是自己的同胞
[00:13:36.000 --> 00:13:40.000]  背著泥土一直砌高上去
[00:13:40.000 --> 00:13:44.000]  他們不敢傷害自己的同胞
[00:13:44.000 --> 00:13:48.000]  他們眼睜睜看著羅馬人利用自己的同胞
[00:13:48.000 --> 00:13:52.000]  一直砌一些泥牆
[00:13:52.000 --> 00:13:56.000]  一直砌上去 以至達到城牆後
[00:13:56.000 --> 00:14:00.000]  一舉進攻密薩達
[00:14:00.000 --> 00:14:04.000]  那天晚上在密薩達的猶太人開會
[00:14:04.000 --> 00:14:08.000]  領袖叫伊利亞沙班·爾爾
[00:14:08.000 --> 00:14:12.000]  對著數以千計的猶太人做了最後一個演講
[00:14:12.000 --> 00:14:16.000]  他對他們說 在你們面前
[00:14:16.000 --> 00:14:18.000]  你們可以做一個選擇
[00:14:18.000 --> 00:14:22.000]  你可以選擇你的子子孫孫
[00:14:22.000 --> 00:14:26.000]  永世成為羅馬人的奴隸
[00:14:26.000 --> 00:14:30.000]  沒有自由、沒有盼望、沒有尊嚴、沒有信仰
[00:14:30.000 --> 00:14:34.000]  抑或你選擇光光榮榮的犧牲
[00:14:34.000 --> 00:14:37.000]  如果你是選擇後者的
[00:14:37.000 --> 00:14:40.000]  你的父母應該將你的子女殺掉
[00:14:40.000 --> 00:14:42.000]  然後自殺
[00:14:42.000 --> 00:14:44.000]  第二天
[00:14:44.000 --> 00:14:48.000]  羅馬攻城的將軍
[00:14:48.000 --> 00:14:52.000]  帥哥索馬率領羅馬軍隊進入密薩達
[00:14:52.000 --> 00:14:55.000]  發覺完全沒有抵抗
[00:14:55.000 --> 00:14:57.000]  當他進入城堡的時候
[00:14:57.000 --> 00:14:59.000]  嚇了一跳
[00:14:59.000 --> 00:15:03.000]  一個一個的死屍堆砌起來
[00:15:03.000 --> 00:15:05.000]  原來在前一晚
[00:15:05.000 --> 00:15:09.000]  守城的猶太人全部自殺身亡
[00:15:09.000 --> 00:15:13.000]  只剩下有一兩個沒有死
[00:15:13.000 --> 00:15:17.000]  後來Josephus將這個故事
[00:15:17.000 --> 00:15:21.000]  寫在猶太古史當中
[00:15:21.000 --> 00:15:25.000]  希伯來書就是猶太人最黑暗的日子寫成
[00:15:25.000 --> 00:15:29.000]  他們會問 上帝去了哪裡?
[00:15:29.000 --> 00:15:32.000]  基督徒都會問
[00:15:32.000 --> 00:15:35.000]  基督教的信息和盼望在哪裡?
[00:15:35.000 --> 00:15:39.000]  希伯來書的作者就要給我們一個答案
[00:15:39.000 --> 00:15:44.000]  答案就是一個字 血 基督的血
[00:15:44.000 --> 00:15:46.000]  23節就說
[00:15:46.000 --> 00:15:50.000]  他說 照著天上的樣式做的物件
[00:15:50.000 --> 00:15:52.000]  必須用這些祭物去潔淨
[00:15:52.000 --> 00:15:58.000]  但那天上的本物自然當用更美的祭物去潔淨
[00:15:58.000 --> 00:16:01.000]  希伯來書的作者提到那些猶太人
[00:16:01.000 --> 00:16:04.000]  最傷心的一件事
[00:16:04.000 --> 00:16:08.000]  是在公元後69年最傷心的一件事
[00:16:08.000 --> 00:16:11.000]  是聖殿被拆毀
[00:16:11.000 --> 00:16:13.000]  而這個聖殿
[00:16:13.000 --> 00:16:18.000]  希伯來書的作者說是天上的樣式
[00:16:18.000 --> 00:16:21.000]  所造成的物件
[00:16:21.000 --> 00:16:23.000]  24節說得更加清楚
[00:16:23.000 --> 00:16:26.000]  這個不是人手所造的聖所
[00:16:26.000 --> 00:16:31.000]  這個只不過是真聖所的影像
[00:16:31.000 --> 00:16:34.000]  說到這個聖所在地上的聖所
[00:16:34.000 --> 00:16:37.000]  就是聖殿 有三個特質
[00:16:37.000 --> 00:16:39.000]  希伯來書的作者就說
[00:16:39.000 --> 00:16:42.000]  這個地上的聖殿 這個被拆毀的聖殿
[00:16:42.000 --> 00:16:45.000]  猶太人覺得最可惜最慘的一件事
[00:16:45.000 --> 00:16:46.000]  就是沒有了這個聖殿
[00:16:46.000 --> 00:16:48.000]  其實這個地上的聖殿是什麼呢?
[00:16:48.000 --> 00:16:49.000]  三個特質
[00:16:49.000 --> 00:16:53.000]  第一 它是照著天上的樣式造的
[00:16:53.000 --> 00:16:58.000]  是天上真聖所的影像
[00:16:58.000 --> 00:17:00.000]  是一個複製的 不是真的
[00:17:00.000 --> 00:17:02.000]  不是長久的 是暫時的
[00:17:02.000 --> 00:17:04.000]  有一天都會結束的
[00:17:04.000 --> 00:17:05.000]  這是第一點
[00:17:05.000 --> 00:17:10.000]  第二點 它是人手所造 是物質的
[00:17:10.000 --> 00:17:12.000]  不是永恆的 是暫時的
[00:17:12.000 --> 00:17:16.000]  第三 但這個地上的聖所
[00:17:16.000 --> 00:17:19.000]  還要用血去潔淨
[00:17:19.000 --> 00:17:21.000]  所以23節就告訴你
[00:17:21.000 --> 00:17:23.000]  天上的聖所
[00:17:23.000 --> 00:17:27.000]  必須要用更美的祭物去潔淨
[00:17:27.000 --> 00:17:31.000]  地上的聖所要用祭物的血去潔淨
[00:17:31.000 --> 00:17:34.000]  真的天上的聖所
[00:17:34.000 --> 00:17:37.000]  自然就要用更美的祭物去潔淨
[00:17:37.000 --> 00:17:39.000]  這個天上的聖所
[00:17:39.000 --> 00:17:41.000]  就是24節所說的天堂
[00:17:41.000 --> 00:17:44.000]  神所在的地方
[00:17:44.000 --> 00:17:47.000]  但我們就會問一個問題
[00:17:47.000 --> 00:17:50.000]  天堂不是聖潔的嗎?
[00:17:50.000 --> 00:17:53.000]  天堂哪裡需要用血去潔淨呢?
[00:17:53.000 --> 00:17:55.000]  地上的聖所有瑕疵有罪
[00:17:55.000 --> 00:17:57.000]  所以我們需要用血去潔淨
[00:17:57.000 --> 00:17:59.000]  這個我們明白了
[00:17:59.000 --> 00:18:01.000]  但天堂是神所在 是聖潔的
[00:18:01.000 --> 00:18:04.000]  何必需要去潔淨呢?
[00:18:04.000 --> 00:18:08.000]  問題就在於「潔淨」這個字是什麼意思
[00:18:08.000 --> 00:18:12.000]  「潔淨」這個字是有兩個層面的意思
[00:18:12.000 --> 00:18:15.000]  第一個意思是解作赦罪的潔淨
[00:18:15.000 --> 00:18:18.000]  就是你有罪 罪疚
[00:18:18.000 --> 00:18:19.000]  你得以赦罪
[00:18:19.000 --> 00:18:23.000]  這個就是地上的聖殿裏所說的赦罪
[00:18:23.000 --> 00:18:27.000]  但也可以解作使之誠信的潔淨
[00:18:27.000 --> 00:18:29.000]  Sanctify的罪
[00:18:29.000 --> 00:18:31.000]  使之誠信的罪
[00:18:31.000 --> 00:18:35.000]  其實是指一個啟用禮的潔淨
[00:18:35.000 --> 00:18:38.000]  如果我們看清楚15至22節
[00:18:38.000 --> 00:18:42.000]  我們知道這個其實不是指贖罪的潔淨
[00:18:42.000 --> 00:18:44.000]  而是指納藥的時候
[00:18:44.000 --> 00:18:46.000]  血流出來
[00:18:46.000 --> 00:18:48.000]  開始啟用
[00:18:48.000 --> 00:18:52.000]  用我們現在的一個例子來說
[00:18:52.000 --> 00:18:55.000]  就好像銀行寄了一張信用卡給你
[00:18:55.000 --> 00:18:59.000]  信用卡說你必須打電話去啟動
[00:18:59.000 --> 00:19:01.000]  去啟動的時候
[00:19:01.000 --> 00:19:03.000]  你的信用卡才有用
[00:19:03.000 --> 00:19:09.000]  這個血的潔淨就是啟動
[00:19:09.000 --> 00:19:12.000]  唯有耶穌基督流出的血
[00:19:12.000 --> 00:19:18.000]  才可以實踐到啟動了一個新的時代
[00:19:18.000 --> 00:19:20.000]  一個新的領域
[00:19:20.000 --> 00:19:21.000]  一個新的盼望
[00:19:21.000 --> 00:19:23.000]  一個新的轉機
[00:19:23.000 --> 00:19:27.000]  所以耶穌的血就是啟動一個新的時代
[00:19:27.000 --> 00:19:29.000]  究竟這是甚麼轉機呢?
[00:19:29.000 --> 00:19:31.000]  我們看看24節
[00:19:31.000 --> 00:19:34.000]  因為基督並不是盡了人手所造的聖所
[00:19:34.000 --> 00:19:37.000]  這只不過是真聖所的影像
[00:19:37.000 --> 00:19:39.000]  乃是進入天堂
[00:19:39.000 --> 00:19:42.000]  如今為我們顯在神面前
[00:19:42.000 --> 00:19:47.000]  留意「如今」這個字是指現在的時刻
[00:19:47.000 --> 00:19:49.000]  不是過去 不是將來
[00:19:49.000 --> 00:19:51.000]  如今 現在
[00:19:51.000 --> 00:19:54.000]  現在為我們顯在神的面前
[00:19:54.000 --> 00:19:58.000]  這就指耶穌基督現在復活
[00:19:58.000 --> 00:20:00.000]  聖天坐在神的右邊
[00:20:00.000 --> 00:20:03.000]  為我們打開了一個新的局面
[00:20:03.000 --> 00:20:05.000]  新的轉機
[00:20:05.000 --> 00:20:09.000]  是用他的血去啟動一個新的局面
[00:20:09.000 --> 00:20:11.000]  就是為我們顯在神的面前
[00:20:11.000 --> 00:20:14.000]  意思就是耶穌是一個先驅者
[00:20:14.000 --> 00:20:16.000]  是大祭司的身份
[00:20:16.000 --> 00:20:18.000]  先來到天上的聖所
[00:20:18.000 --> 00:20:21.000]  為我們打開一條又生又活的路
[00:20:21.000 --> 00:20:24.000]  以致我們可以只管坦然無懼的
[00:20:24.000 --> 00:20:27.000]  去到主的私人面前求憐憫
[00:20:27.000 --> 00:20:30.000]  蒙恩惠得隨時的幫助
[00:20:30.000 --> 00:20:33.000]  因為耶穌基督已經成為了我們的中寶
[00:20:33.000 --> 00:20:35.000]  我們靠著耶穌基督的血和他的名
[00:20:35.000 --> 00:20:38.000]  我們可以來到主的私人面前
[00:20:38.000 --> 00:20:40.000]  隨時得到幫助
[00:20:40.000 --> 00:20:41.000]  套用保羅的一句話
[00:20:41.000 --> 00:20:45.000]  這個新的局面就是耶穌基督成為了我們的中寶
[00:20:45.000 --> 00:20:47.000]  成為了大祭司
[00:20:47.000 --> 00:20:50.000]  保羅說有寶貝在這個瓦器裏面
[00:20:50.000 --> 00:20:52.000]  顯微莫大的能力
[00:20:52.000 --> 00:20:54.000]  沒錯我們今天在地上
[00:20:54.000 --> 00:20:56.000]  就是一個瓦器
[00:20:56.000 --> 00:20:58.000]  隨時會爛的
[00:20:58.000 --> 00:21:00.000]  但是有寶貝放在瓦器裏面
[00:21:00.000 --> 00:21:03.000]  有這位大祭司耶穌基督
[00:21:03.000 --> 00:21:08.000]  在天上為我們打開一條又生又活的路
[00:21:08.000 --> 00:21:10.000]  我們可以坦然無懼的去主的面前
[00:21:10.000 --> 00:21:12.000]  以致我們能夠好像保羅說
[00:21:12.000 --> 00:21:14.000]  雖然四面受敵卻不被困住
[00:21:14.000 --> 00:21:16.000]  心裏作難卻不至失望
[00:21:16.000 --> 00:21:18.000]  遭被迫卻不被刁起
[00:21:18.000 --> 00:21:19.000]  打倒了卻不至死亡
[00:21:19.000 --> 00:21:21.000]  身上常帶著耶穌的死
[00:21:21.000 --> 00:21:24.000]  使耶穌的生日顯明在我們身上
[00:21:24.000 --> 00:21:27.000]  這個就是基督徒現在的福氣
[00:21:27.000 --> 00:21:31.000]  沒錯世上有苦難
[00:21:31.000 --> 00:21:33.000]  有悲歡離合
[00:21:33.000 --> 00:21:35.000]  有很多不公義
[00:21:35.000 --> 00:21:37.000]  我們都會問神你去了哪裏
[00:21:37.000 --> 00:21:44.000]  但是耶穌基督已經在父神的右邊
[00:21:44.000 --> 00:21:46.000]  成為了大祭司
