
[00:00:00.000 --> 00:00:06.000]  多謝主讓我們今天聚集
[00:02:01.000 --> 00:02:06.000]  現在尖沙咀街坊福利會有一個基督教書展
[00:02:06.000 --> 00:02:08.000]  還有幾天
[00:02:08.000 --> 00:02:10.000]  好像是到星期三
[00:02:10.000 --> 00:02:14.000]  希望大家都能夠去看看
[00:02:14.000 --> 00:02:17.000]  我已經有去買賣
[00:02:17.000 --> 00:02:19.000]  我已經立了指向
[00:02:19.000 --> 00:02:24.000]  我買書不用出版社給折扣我
[00:02:24.000 --> 00:02:27.000]  因為基督教出版事業
[00:02:27.000 --> 00:02:32.000]  其實是我們很重要的思想教育
[00:02:32.000 --> 00:02:34.000]  福音的傳遞
[00:02:34.000 --> 00:02:36.000]  很重要的一環
[00:02:36.000 --> 00:02:38.000]  為什麼提到這個書展呢
[00:02:38.000 --> 00:02:40.000]  因為聽說
[00:02:40.000 --> 00:02:42.000]  聽邱牧師說
[00:02:42.000 --> 00:02:45.000]  我翻譯的這本啟示錄已經出版了
[00:02:45.000 --> 00:02:47.000]  不過我自己還沒有看到
[00:02:47.000 --> 00:02:50.000]  今天和大家分兩大段來看
[00:02:50.000 --> 00:02:54.000]  一大段是十一章一至十四節
[00:02:54.000 --> 00:02:58.000]  有聖經希望大家打開
[00:02:58.000 --> 00:03:01.000]  接著看就不會這麼混亂
[00:03:01.000 --> 00:03:07.000]  第二段是第十五節開始到十九節
[00:03:07.000 --> 00:03:10.000]  一段是說兩個見證人
[00:03:10.000 --> 00:03:13.000]  一段是說國道
[00:03:13.000 --> 00:03:16.000]  兩位見證人
[00:03:16.000 --> 00:03:19.000]  先是約翰被吩咐
[00:03:19.000 --> 00:03:24.000]  要量度這個聖殿祭壇和聖殿裡敬拜的人
[00:03:24.000 --> 00:03:26.000]  但是這個外院
[00:03:26.000 --> 00:03:29.000]  就是留下給外族人
[00:03:29.000 --> 00:03:32.000]  他們還要去踐踏一個聖城
[00:03:32.000 --> 00:03:34.000]  四十二個月
[00:03:34.000 --> 00:03:37.000]  主說他要賜能力
[00:03:37.000 --> 00:03:39.000]  給兩位見證人
[00:03:39.000 --> 00:03:42.000]  他們就穿著粗麻衣
[00:03:42.000 --> 00:03:44.000]  去講神的訊息
[00:03:44.000 --> 00:03:46.000]  1261
[00:03:46.000 --> 00:03:49.000]  他們叫做兩棵的橄欖樹
[00:03:49.000 --> 00:03:52.000]  又叫做兩個的燈台
[00:03:52.000 --> 00:03:55.000]  站在大地的主面前
[00:03:55.000 --> 00:03:58.000]  如果有人要傷害他們
[00:03:58.000 --> 00:04:00.000]  他們很厲害的
[00:04:00.000 --> 00:04:02.000]  會噴火的
[00:04:02.000 --> 00:04:05.000]  會令到那些人失去性命
[00:04:05.000 --> 00:04:08.000]  他們有權柄關閉蒼天
[00:04:08.000 --> 00:04:10.000]  不讓雨水下
[00:04:10.000 --> 00:04:13.000]  他們宣講神訊息的日子
[00:04:13.000 --> 00:04:16.000]  就是沒有雨水下來
[00:04:16.000 --> 00:04:19.000]  又有權柄統管種水等等
[00:04:19.000 --> 00:04:22.000]  隨意用各樣的災害
[00:04:22.000 --> 00:04:24.000]  去攻擊大地
[00:04:24.000 --> 00:04:27.000]  他們作完見證之後
[00:04:27.000 --> 00:04:31.000]  無底坑的獸就上來和他們作戰
[00:04:31.000 --> 00:04:33.000]  贏了他們
[00:04:33.000 --> 00:04:35.000]  殺了他們
[00:04:35.000 --> 00:04:38.000]  他們就在布斯街頭
[00:04:38.000 --> 00:04:41.000]  三天半
[00:04:41.000 --> 00:04:44.000]  全世界的人都看
[00:04:44.000 --> 00:04:46.000]  不讓他們安葬
[00:04:46.000 --> 00:04:49.000]  地上的人因著他們的死而歡喜快樂
[00:04:49.000 --> 00:04:50.000]  彼此祝賀
[00:04:50.000 --> 00:04:52.000]  但是三天半之後
[00:04:52.000 --> 00:04:55.000]  從神而來的生命氣息進入他們裡面
[00:04:55.000 --> 00:04:57.000]  他們就站立起來
[00:04:57.000 --> 00:05:01.000]  看見的人又非常的害怕
[00:05:01.000 --> 00:05:04.000]  他們聽見有響亮的聲音
[00:05:04.000 --> 00:05:06.000]  從天上傳來
[00:05:06.000 --> 00:05:07.000]  上來
[00:05:07.000 --> 00:05:09.000]  他們就上去了
[00:05:09.000 --> 00:05:11.000]  就在那時候大地震
[00:05:11.000 --> 00:05:15.000]  那座城塌了十分之一
[00:05:15.000 --> 00:05:17.000]  死了七千人
[00:05:17.000 --> 00:05:20.000]  其他的人都驚起來
[00:05:20.000 --> 00:05:23.000]  將榮耀歸給神
[00:05:23.000 --> 00:05:26.000]  十一章這一段經文
[00:05:26.000 --> 00:05:29.000]  都是有名難解的
[00:05:29.000 --> 00:05:31.000]  啟示錄已經有名難解了
[00:05:31.000 --> 00:05:35.000]  十一章是啟示錄裡最難解的其中之一
[00:05:35.000 --> 00:05:38.000]  我還記得以前和袁木師等等的同工
[00:05:38.000 --> 00:05:41.000]  來看這段聖經的時候
[00:05:41.000 --> 00:05:43.000]  竟然我們都說了一些
[00:05:43.000 --> 00:05:46.000]  今天看起來都很好笑的說話
[00:05:46.000 --> 00:05:47.000]  我們說
[00:05:47.000 --> 00:05:50.000]  是啊 將來就會有兩個這樣的人了
[00:05:50.000 --> 00:05:52.000]  他們被人殺死之後
[00:05:52.000 --> 00:05:55.000]  那個屍體就會被全世界看到
[00:05:55.000 --> 00:05:57.000]  為什麼全世界會看到呢
[00:05:57.000 --> 00:05:59.000]  因為今天的互聯網很厲害
[00:05:59.000 --> 00:06:01.000]  我們有手機
[00:06:01.000 --> 00:06:03.000]  其實想起來都是傻傻的
[00:06:03.000 --> 00:06:06.000]  不過我們都是會這樣想啟示錄
[00:06:06.000 --> 00:06:08.000]  到今時今日我比較上
[00:06:08.000 --> 00:06:13.000]  是接受其他的一種的說法
[00:06:13.000 --> 00:06:16.000]  就是看回這個天啟文學
[00:06:16.000 --> 00:06:18.000]  看回這個寓言
[00:06:18.000 --> 00:06:21.000]  看回這個啟示錄寫作的意義的本身
[00:06:21.000 --> 00:06:25.000]  都是從這個象徵的文字
[00:06:25.000 --> 00:06:27.000]  來理解
[00:06:27.000 --> 00:06:30.000]  然後吸收當中的訊息
[00:06:30.000 --> 00:06:33.000]  可能都是比較穩陣一點的
[00:06:33.000 --> 00:06:35.000]  我都是讓你看到
[00:06:35.000 --> 00:06:37.000]  我自己都是擺下擺下的
[00:06:37.000 --> 00:06:40.000]  就是希望大家去學習的時候
[00:06:40.000 --> 00:06:44.000]  都仍然是一個虛心求真
[00:06:44.000 --> 00:06:47.000]  求更加美善的教導
[00:06:47.000 --> 00:06:50.000]  在某個程度上我們看見
[00:06:50.000 --> 00:06:52.000]  這一種的解釋是合理的
[00:06:52.000 --> 00:06:54.000]  因為聖殿
[00:06:54.000 --> 00:06:57.000]  神同在神所住的
[00:06:57.000 --> 00:07:01.000]  一直在教會創立以來
[00:07:01.000 --> 00:07:03.000]  五旬節以來
[00:07:03.000 --> 00:07:08.000]  那個重點不再是在一個實體的建築物上
[00:07:08.000 --> 00:07:11.000]  而是在神的百姓
[00:07:11.000 --> 00:07:13.000]  屬神的人
[00:07:13.000 --> 00:07:17.000]  梁鐸這個聖殿的意思
[00:07:17.000 --> 00:07:21.000]  就是告訴我們這個聖靈居住的群體
[00:07:21.000 --> 00:07:24.000]  無論在怎樣的環境裏面
[00:07:24.000 --> 00:07:26.000]  那一位愛他們的主
[00:07:26.000 --> 00:07:30.000]  都仍然是眷顧著
[00:07:30.000 --> 00:07:34.000]  他們就算在這個見證的過程裏面
[00:07:34.000 --> 00:07:36.000]  是有什麼的成就
[00:07:36.000 --> 00:07:39.000]  最後是有什麼的損害
[00:07:39.000 --> 00:07:44.000]  都仍然是在主的眷顧之下
[00:07:44.000 --> 00:07:47.000]  教會的角色和任務是什麼呢?
[00:07:47.000 --> 00:07:50.000]  啟示錄在講給教會聽的是什麼呢?
[00:07:50.000 --> 00:07:53.000]  是不是叫我們忠於神的呼召?
[00:07:53.000 --> 00:07:57.000]  是不是叫我們忠於神的信息託付?
[00:07:57.000 --> 00:08:00.000]  是不是叫我們繼續勇敢的為耶穌基督作見證
[00:08:00.000 --> 00:08:02.000]  無懼苦難
[00:08:02.000 --> 00:08:04.000]  無懼死亡
[00:08:04.000 --> 00:08:05.000]  無懼監禁
[00:08:05.000 --> 00:08:07.000]  無懼凌辱?
[00:08:07.000 --> 00:08:09.000]  是不是啊?
[00:08:09.000 --> 00:08:11.000]  親愛的兄姊妹
[00:08:11.000 --> 00:08:13.000]  是不是啊?
[00:08:13.000 --> 00:08:15.000]  我沒有反應
[00:08:15.000 --> 00:08:19.000]  現在已經是第七八講了
[00:08:19.000 --> 00:08:22.000]  可能已經有一點點的疲態出現了
[00:08:22.000 --> 00:08:24.000]  包括我自己
[00:08:24.000 --> 00:08:27.000]  但是無論我們多疲倦都好
[00:08:27.000 --> 00:08:31.000]  我相信我們仍然需要去學習
[00:08:31.000 --> 00:08:36.000]  掌握聖經信息最清楚
[00:08:36.000 --> 00:08:38.000]  最沒有轉彎抹角的
[00:08:38.000 --> 00:08:42.000]  那些話要講得一清二楚
[00:08:42.000 --> 00:08:44.000]  好不好?
[00:08:44.000 --> 00:08:47.000]  不過我順便在這裏講一講
[00:08:47.000 --> 00:08:50.000]  我有時想道歉的
[00:08:50.000 --> 00:08:53.000]  想道歉我講的態度不是很好
[00:08:53.000 --> 00:08:56.000]  令到有些人很生氣
[00:08:56.000 --> 00:08:58.000]  可能我講的內容
[00:08:58.000 --> 00:09:02.000]  沒有辦法按照著你當時的心情
[00:09:02.000 --> 00:09:04.000]  講一些你最需要的
[00:09:04.000 --> 00:09:08.000]  安慰啊、鼓勵啊、平安的信息
[00:09:08.000 --> 00:09:10.000]  可能有些人聽著聽著覺得
[00:09:10.000 --> 00:09:12.000]  信耶穌這麼麻煩啊
[00:09:12.000 --> 00:09:14.000]  信耶穌這麼危險啊
[00:09:14.000 --> 00:09:16.000]  不如不要信啊
[00:09:17.000 --> 00:09:20.000]  我會為著我的態度
[00:09:20.000 --> 00:09:24.000]  會為著我分享的時機
[00:09:24.000 --> 00:09:27.000]  我會感覺到難過
[00:09:27.000 --> 00:09:33.000]  感覺到我需要給那些覺得這樣被我冒犯的人
[00:09:33.000 --> 00:09:38.000]  來表達一種我心裏面
[00:09:38.000 --> 00:09:43.000]  那一種的不舒服
[00:09:43.000 --> 00:09:45.000]  不舒服的原因
[00:09:45.000 --> 00:09:49.000]  是因為我站在台上
[00:09:49.000 --> 00:09:52.000]  我是無意冒犯任何人
[00:09:52.000 --> 00:09:56.000]  我是無意令到人
[00:09:56.000 --> 00:10:00.000]  灰心、沮喪、絕望
[00:10:00.000 --> 00:10:04.000]  我更加無意令到任何人
[00:10:04.000 --> 00:10:06.000]  討厭風扇聲明台
[00:10:06.000 --> 00:10:10.000]  以致想離開這個群體
[00:10:10.000 --> 00:10:13.000]  這個是我的心聲
[00:10:13.000 --> 00:10:17.000]  希望你聽得到
[00:10:17.000 --> 00:10:19.000]  這樣就行了
[00:10:19.000 --> 00:10:22.000]  以後你就不要說這些話了
[00:10:22.000 --> 00:10:26.000]  對不起,我又要站直告訴你
[00:10:26.000 --> 00:10:30.000]  只要是忠於聖經的信息
[00:10:30.000 --> 00:10:33.000]  我一口氣上傳
[00:10:33.000 --> 00:10:37.000]  求主管理我的口舌
[00:10:37.000 --> 00:10:41.000]  我想主自己合乎他真理
[00:10:41.000 --> 00:10:43.000]  合乎他聖經信息的
[00:10:43.000 --> 00:10:46.000]  是無畏無懼
[00:10:46.000 --> 00:10:48.000]  永不退讓
[00:10:48.000 --> 00:10:50.000]  是照常說的
[00:10:50.000 --> 00:10:52.000]  親愛的
[00:10:52.000 --> 00:10:56.000]  如果我所說的是真的
[00:10:56.000 --> 00:11:00.000]  就好像一個人見到危險將至
[00:11:00.000 --> 00:11:02.000]  洪水將臨
[00:11:02.000 --> 00:11:04.000]  猛獸將來
[00:11:04.000 --> 00:11:10.000]  我呼籲人來早早投奔在基督的盆石裏面
[00:11:10.000 --> 00:11:14.000]  而有人因為這樣而氣憤我
[00:11:14.000 --> 00:11:16.000]  我不介意的
[00:11:16.000 --> 00:11:19.000]  你氣憤到死為止
[00:11:19.000 --> 00:11:21.000]  好像我的孫子
[00:11:21.000 --> 00:11:25.000]  如果他長大到三、四歲
[00:11:25.000 --> 00:11:29.000]  他想衝出馬路的時候
[00:11:29.000 --> 00:11:31.000]  我大喊一聲
[00:11:31.000 --> 00:11:33.000]  站定
[00:11:33.000 --> 00:11:36.000]  這樣就嚇到他了
[00:11:36.000 --> 00:11:40.000]  我會為了嚇到他而難過
[00:11:40.000 --> 00:11:44.000]  但我不會為了救了他的命而難過
[00:11:44.000 --> 00:11:47.000]  好嗎?弟兄姊妹
[00:11:47.000 --> 00:11:49.000]  行不行?
[00:11:49.000 --> 00:11:51.000]  所以我陳欣明
[00:11:51.000 --> 00:11:54.000]  在過去、在今天、在將來
[00:11:54.000 --> 00:11:58.000]  如果有機會在風聖生命堂講道的時候
[00:11:58.000 --> 00:12:01.000]  是我的內容
[00:12:01.000 --> 00:12:03.000]  是離經叛道的
[00:12:03.000 --> 00:12:06.000]  你當面指責我
[00:12:06.000 --> 00:12:10.000]  你知道我說得沒那麼好
[00:12:10.000 --> 00:12:12.000]  你幫助我說好一點
[00:12:12.000 --> 00:12:15.000]  但是是對的
[00:12:15.000 --> 00:12:17.000]  讓主的家
[00:12:17.000 --> 00:12:20.000]  是因著祂的道
[00:12:20.000 --> 00:12:23.000]  也都不是為自己說話
[00:12:23.000 --> 00:12:27.000]  我相信我在整個的講道的服事裏面
[00:12:27.000 --> 00:12:30.000]  只不過佔很少
[00:12:30.000 --> 00:12:33.000]  還有其他的風聖生命堂
[00:12:33.000 --> 00:12:35.000]  站過這個講台的人
[00:12:35.000 --> 00:12:41.000]  他如果是說錯、說不對、偏頗
[00:12:41.000 --> 00:12:45.000]  我們要幫助改正
[00:12:45.000 --> 00:12:48.000]  不過我還可以多說一點
[00:12:48.000 --> 00:12:51.000]  有些是我個人的立場
[00:12:51.000 --> 00:12:53.000]  大家立場不同
[00:12:53.000 --> 00:12:55.000]  是可以明白的
[00:12:55.000 --> 00:12:59.000]  我是從來不會藏起我的立場的人
[00:12:59.000 --> 00:13:03.000]  有些朋友一看你的樣子就知道你是什麼想什麼
[00:13:03.000 --> 00:13:05.000]  那我就這麼膚淺
[00:13:05.000 --> 00:13:07.000]  不過我可以公正的說
[00:13:07.000 --> 00:13:11.000]  我從來沒有利用這個講台
[00:13:11.000 --> 00:13:13.000]  求主幫助
[00:13:13.000 --> 00:13:17.000]  說回這個聖經
[00:13:17.000 --> 00:13:20.000]  啟示錄第二章第三章
[00:13:20.000 --> 00:13:22.000]  七封信一直要叫教會
[00:13:22.000 --> 00:13:25.000]  能夠堅持忠心
[00:13:25.000 --> 00:13:27.000]  以至能夠得勝
[00:13:27.000 --> 00:13:31.000]  正如我們所侍奉的耶穌基督
[00:13:31.000 --> 00:13:34.000]  祂都是在苦難裏面
[00:13:34.000 --> 00:13:36.000]  祂都是準備好殉道
[00:13:36.000 --> 00:13:40.000]  而徹底的不妥協的
[00:13:40.000 --> 00:13:44.000]  而這兩位的見證者
[00:13:44.000 --> 00:13:46.000]  他們被譽為這個橄欖樹
[00:13:46.000 --> 00:13:50.000]  被譽為這個燈台
[00:13:50.000 --> 00:13:52.000]  因為他們的生命是連結於
[00:13:52.000 --> 00:13:54.000]  差遣他們的主
[00:13:54.000 --> 00:13:57.000]  也是作教會的樣式
[00:13:57.000 --> 00:14:00.000]  但是他們是帶著這個哀傷
[00:14:00.000 --> 00:14:02.000]  來向這個世界說話
[00:14:02.000 --> 00:14:04.000]  這個世界充滿邪惡
[00:14:04.000 --> 00:14:07.000]  這個邪惡一定招致審判
[00:14:07.000 --> 00:14:09.000]  這個世界充滿邪惡
[00:14:09.000 --> 00:14:11.000]  一定使人受傷害
[00:14:11.000 --> 00:14:13.000]  而作為見證人
[00:14:13.000 --> 00:14:16.000]  來講的時候從來都不是高高在上
[00:14:16.000 --> 00:14:18.000]  來指責別人
[00:14:18.000 --> 00:14:21.000]  他們只是帶著這個哀傷
[00:14:21.000 --> 00:14:23.000]  來與人同行
[00:14:23.000 --> 00:14:26.000]  然後呼籲人來迴轉
[00:14:26.000 --> 00:14:30.000]  來面對那一位終極審判的上主
[00:14:30.000 --> 00:14:33.000]  他們叫摩西和以利亞
[00:14:33.000 --> 00:14:36.000]  有些人以為是在末日的時候
[00:14:36.000 --> 00:14:39.000]  這兩位人物要從歷史的過去
[00:14:39.000 --> 00:14:41.000]  來走出來
[00:14:41.000 --> 00:14:43.000]  大概不是這樣的意思
[00:14:43.000 --> 00:14:45.000]  如果用一個象徵來講
[00:14:45.000 --> 00:14:47.000]  用聖經的故事典故來講
[00:14:47.000 --> 00:14:50.000]  就是摩西是抵擋異教
[00:14:50.000 --> 00:14:53.000]  這個埃及王的那一個
[00:14:53.000 --> 00:14:56.000]  使神的百姓能夠出曠野
[00:14:56.000 --> 00:14:58.000]  去侍奉敬拜上主的那一個
[00:14:58.000 --> 00:15:01.000]  而以利亞是抵擋那一個
[00:15:01.000 --> 00:15:03.000]  是屬於自己人
[00:15:03.000 --> 00:15:05.000]  但是還是背叛了上帝
[00:15:05.000 --> 00:15:08.000]  走去拜巴力的那一個阿俠
[00:15:08.000 --> 00:15:10.000]  這兩個人
[00:15:10.000 --> 00:15:13.000]  約翰就用了他們
[00:15:13.000 --> 00:15:16.000]  來鼓勵教會
[00:15:16.000 --> 00:15:18.000]  鼓勵什麼呢
[00:15:18.000 --> 00:15:20.000]  就是侍奉神的人
[00:15:20.000 --> 00:15:22.000]  按照著神的時間
[00:15:22.000 --> 00:15:24.000]  他們是大有能力的
[00:15:24.000 --> 00:15:26.000]  但是他們大有能力之餘
[00:15:26.000 --> 00:15:29.000]  卻仍然要和那個獸
[00:15:29.000 --> 00:15:32.000]  來作一個生死的決戰
[00:15:32.000 --> 00:15:35.000]  結果這個獸是贏了的
[00:15:35.000 --> 00:15:37.000]  然後再整卷啟示錄來講
[00:15:37.000 --> 00:15:39.000]  我們都知道那個獸
[00:15:39.000 --> 00:15:41.000]  所代表的是什麼
[00:15:41.000 --> 00:15:45.000]  這一點也是令到有些人不安樂的東西
[00:15:45.000 --> 00:15:47.000]  這一點是在講什麼呢
[00:15:47.000 --> 00:15:50.000]  那個獸是代表著當時的羅馬帝國
[00:15:50.000 --> 00:15:52.000]  那個君王的力量
[00:15:52.000 --> 00:15:54.000]  那個政府的力量
[00:15:54.000 --> 00:15:55.000]  那個政治的力量
[00:15:55.000 --> 00:15:57.000]  那個異教的力量
[00:15:57.000 --> 00:16:01.000]  一直是來扼殺著這個教會
[00:16:01.000 --> 00:16:04.000]  而我們都知道在教會發展的初期
[00:16:04.000 --> 00:16:06.000]  最早的三百年
[00:16:06.000 --> 00:16:08.000]  所受的痛苦是最大的
[00:16:08.000 --> 00:16:11.000]  也是羅馬帝國所謂最興盛的時候
[00:16:11.000 --> 00:16:14.000]  一個異教的勢力最興盛的時候
[00:16:14.000 --> 00:16:16.000]  是教會受苦最重的時候
[00:16:16.000 --> 00:16:19.000]  但是教會受苦最重的時候
[00:16:19.000 --> 00:16:23.000]  卻又是教會興旺得最蓬勃的時候
[00:16:23.000 --> 00:16:25.000]  也許這個情況
[00:16:25.000 --> 00:16:27.000]  我們今天作為跟隨主的人
[00:16:27.000 --> 00:16:30.000]  要好好地去反思一下
[00:16:30.000 --> 00:16:32.000]  他們失敗了
[00:16:32.000 --> 00:16:36.000]  但是過了三天半之後
[00:16:36.000 --> 00:16:38.000]  為什麼是三天半呢
[00:16:38.000 --> 00:16:41.000]  三天半不就是七的一半嗎
[00:16:41.000 --> 00:16:43.000]  就是他們受苦
[00:16:43.000 --> 00:16:46.000]  他們死了三天半
[00:16:46.000 --> 00:16:48.000]  就是他們不是徹底的失敗
[00:16:48.000 --> 00:16:50.000]  七是徹底
[00:16:50.000 --> 00:16:52.000]  三天半就是不是徹底
[00:16:52.000 --> 00:16:54.000]  在這不是徹底的失敗裡面
[00:16:54.000 --> 00:16:57.000]  上主叫他們復活
[00:16:57.000 --> 00:17:00.000]  並且叫他們上到天上去
[00:17:00.000 --> 00:17:04.000]  教會殉道
[00:17:04.000 --> 00:17:08.000]  但是他完成了他的工作之後
[00:17:08.000 --> 00:17:11.000]  終於世人見到的時候
[00:17:11.000 --> 00:17:13.000]  都要肅然起敬
[00:17:13.000 --> 00:17:15.000]  終於世人都要敬拜
[00:17:15.000 --> 00:17:18.000]  並且歸榮耀給主
[00:17:18.000 --> 00:17:20.000]  意思是什麼呢
[00:17:20.000 --> 00:17:24.000]  如果我們真的為主行公義
[00:17:24.000 --> 00:17:27.000]  宣告真正的福音
[00:17:27.000 --> 00:17:29.000]  宣告基督作王
[00:17:29.000 --> 00:17:30.000]  向祂效忠
[00:17:30.000 --> 00:17:33.000]  即使死也在所不辭
[00:17:33.000 --> 00:17:36.000]  我們的人生是披著這個麻衣
[00:17:36.000 --> 00:17:38.000]  帶著這個哀傷的心
[00:17:38.000 --> 00:17:41.000]  向這個世界宣告審判
[00:17:41.000 --> 00:17:43.000]  宣告審判將臨
[00:17:43.000 --> 00:17:46.000]  宣告悔改才能得生
[00:17:46.000 --> 00:17:49.000]  最後我們好像失敗了一樣
[00:17:49.000 --> 00:17:52.000]  但是神一定為我們申冤
[00:17:52.000 --> 00:17:55.000]  而世人會見到這樣的事情
[00:17:55.000 --> 00:17:59.000]  他們會將榮耀歸給神
[00:17:59.000 --> 00:18:04.000]  即是他們都有機會悔改來認識神
[00:18:04.000 --> 00:18:07.000]  但願我們的教會
[00:18:07.000 --> 00:18:09.000]  我們所追求的
[00:18:09.000 --> 00:18:13.000]  都是作一個忠心的見證人
[00:18:13.000 --> 00:18:17.000]  摩西 伊利亞兩位的生命
[00:18:17.000 --> 00:18:20.000]  然後那個大地震
[00:18:20.000 --> 00:18:22.000]  那個城倒塌了十分之一
[00:18:22.000 --> 00:18:23.000]  死了七千人
[00:18:23.000 --> 00:18:26.000]  好像很淒慘一樣
[00:18:26.000 --> 00:18:29.000]  但是正正在這個淒慘裡面
[00:18:29.000 --> 00:18:31.000]  都是告訴我們
[00:18:31.000 --> 00:18:34.000]  只是死了七千
[00:18:34.000 --> 00:18:37.000]  還有很多沒有死
[00:18:37.000 --> 00:18:39.000]  只是倒塌了十分之一
[00:18:39.000 --> 00:18:41.000]  還有十分之九沒有倒塌
[00:18:41.000 --> 00:18:44.000]  即是說在神的審判裡面
[00:18:44.000 --> 00:18:46.000]  仍然帶有憐憫
[00:18:46.000 --> 00:18:49.000]  我們今天仍然向世界的人宣告
[00:18:49.000 --> 00:18:51.000]  審判一定要來的
[00:18:51.000 --> 00:18:52.000]  你一定要悔改的
[00:18:52.000 --> 00:18:54.000]  不過趁著現在有機會
[00:18:54.000 --> 00:18:56.000]  還帶有憐憫的時候
[00:18:56.000 --> 00:19:00.000]  快快來接受這個赦免
[00:19:00.000 --> 00:19:02.000]  這個救恩
[00:19:02.000 --> 00:19:04.000]  好不好 弟兄姊妹
[00:19:04.000 --> 00:19:06.000]  這種生命的原則
[00:19:06.000 --> 00:19:09.000]  是不是我們在今天香港都需要的
[00:19:09.000 --> 00:19:11.000]  昨晚我在愛丁堡的廣場
[00:19:11.000 --> 00:19:14.000]  一個公開的祈禱會
[00:19:14.000 --> 00:19:17.000]  我是呼籲香港所有的人
[00:19:17.000 --> 00:19:21.000]  都應該要知識自己的惡行
[00:19:21.000 --> 00:19:22.000]  知識自己的罪惡
[00:19:22.000 --> 00:19:24.000]  謙卑的來到神的面前
[00:19:24.000 --> 00:19:26.000]  來悔改
[00:19:26.000 --> 00:19:28.000]  如果我們香港要有路走
[00:19:28.000 --> 00:19:32.000]  我相信人人都要反省自己的行為
[00:19:32.000 --> 00:19:34.000]  然後去悔改
[00:19:34.000 --> 00:19:36.000]  去求神的憐憫
[00:19:36.000 --> 00:19:38.000]  第二段
[00:19:38.000 --> 00:19:42.000]  就是去到第十一章第十五節的時候
[00:19:42.000 --> 00:19:46.000]  第七位天使吹響號筒
[00:19:46.000 --> 00:19:49.000]  天上就有響亮的聲音說
[00:19:49.000 --> 00:19:52.000]  世界的國度已經屬於我們主
[00:19:52.000 --> 00:19:54.000]  和祂的基督
[00:19:54.000 --> 00:19:56.000]  祂要掌王權
[00:19:56.000 --> 00:19:59.000]  直到永永遠遠
[00:19:59.000 --> 00:20:02.000]  那二十四位在神面前
[00:20:02.000 --> 00:20:05.000]  坐在自己座位上的長老
[00:20:05.000 --> 00:20:07.000]  臉伏於地
[00:20:07.000 --> 00:20:09.000]  敬拜神說
[00:20:09.000 --> 00:20:11.000]  主神全能者
[00:20:11.000 --> 00:20:14.000]  今在色在的那一位
[00:20:14.000 --> 00:20:15.000]  我們感謝你
[00:20:15.000 --> 00:20:18.000]  因為你執掌了大權
[00:20:18.000 --> 00:20:19.000]  掌王權了
[00:20:19.000 --> 00:20:21.000]  列國發怒
[00:20:21.000 --> 00:20:23.000]  你的憤怒也來了
[00:20:23.000 --> 00:20:25.000]  死人手審判的時候到了
[00:20:25.000 --> 00:20:28.000]  把掌上賜給你的僕人眾先知
[00:20:28.000 --> 00:20:32.000]  眾星圖和大大小小敬畏你名的人的時候
[00:20:32.000 --> 00:20:33.000]  到了
[00:20:33.000 --> 00:20:37.000]  毀滅那些毀滅大地的人的時候
