
[00:00:00.000 --> 00:00:14.640]  我很喜歡聽音樂會的,我自從中學開始玩中樂的時候
[00:08:12.080 --> 00:08:18.080]  人的仇的就是自己家裡的人」
[00:08:18.080 --> 00:08:23.080]  「愛父母過於愛我的
[00:08:23.080 --> 00:08:25.080]  不配作我的門徒
[00:08:25.080 --> 00:08:29.080]  愛兒女過於愛我的
[00:08:29.080 --> 00:08:32.080]  不配作我的門徒
[00:08:32.080 --> 00:08:36.080]  得著生命的將要失喪生命
[00:08:36.080 --> 00:08:39.080]  為我失喪生命
[00:08:39.080 --> 00:08:43.080]  得著生命的將要得著生命
[00:08:43.080 --> 00:08:48.080]  而誰失去生命因為我
[00:08:48.080 --> 00:08:50.080]  也會得著」
[00:08:50.080 --> 00:08:54.080]  在上一堂主日崇拜裡
[00:08:54.080 --> 00:08:59.080]  我們也看了在馬太福音第十章
[00:08:59.080 --> 00:09:03.080]  前一點的經文從第25至32節裡
[00:09:03.080 --> 00:09:06.080]  我們談論到作為神的子民
[00:09:06.080 --> 00:09:09.080]  是需要有一份勇氣
[00:09:09.080 --> 00:09:12.080]  去靠著承認主耶穌基督
[00:09:12.080 --> 00:09:16.080]  而去面對各式各樣的挑戰
[00:09:16.080 --> 00:09:20.080]  因為再沒有其他值得我們擔憂的東西
[00:09:20.080 --> 00:09:23.080]  因為我們對上帝已經有一種敬畏的心
[00:09:23.080 --> 00:09:27.080]  何須還要為這個世界的其他種種的迫害
[00:09:27.080 --> 00:09:29.080]  來有所畏懼呢?
[00:09:29.080 --> 00:09:33.080]  所以上文當我們看見耶穌教導
[00:09:33.080 --> 00:09:36.080]  要猜派出去的這十二個門徒
[00:09:36.080 --> 00:09:39.080]  將要去面對其實他們的侍奉
[00:09:39.080 --> 00:09:42.080]  絕不容易的遭遇之下
[00:09:42.080 --> 00:09:45.080]  耶穌來到這段聖經再下一城
[00:09:45.080 --> 00:09:48.080]  首先要去陳明給這十二個門徒知道
[00:09:48.080 --> 00:09:52.080]  你們要自己不住地去驗證
[00:09:52.080 --> 00:09:55.080]  自己個人對上帝的信
[00:09:55.080 --> 00:09:57.080]  究竟是完不完整
[00:09:57.080 --> 00:09:59.080]  這是一個很重要的功課
[00:09:59.080 --> 00:10:02.080]  也是一個很重要的學習
[00:10:02.080 --> 00:10:05.080]  因為如果我們不搞清楚我們自己的信
[00:10:05.080 --> 00:10:08.080]  等同於我們和上帝的關係
[00:10:08.080 --> 00:10:12.080]  不能夠穩固地去確立的話
[00:10:12.080 --> 00:10:17.080]  當我們去面對角色的挑戰的時候
[00:10:17.080 --> 00:10:20.080]  作為信徒在這個世界有很多挑戰
[00:10:20.080 --> 00:10:23.080]  可能做基督徒有些人會找你笨
[00:10:23.080 --> 00:10:28.080]  覺得你認做基督徒就應該要被我找笨
[00:10:28.080 --> 00:10:31.080]  在這樣的狀態之下
[00:10:31.080 --> 00:10:33.080]  在這樣的世界觀之下
[00:10:33.080 --> 00:10:37.080]  信徒就很容易在這樣的壓抑
[00:10:37.080 --> 00:10:41.080]  或者這種的壓迫之下
[00:10:41.080 --> 00:10:42.080]  會變節
[00:10:42.080 --> 00:10:45.080]  這個上一堂我們已經講過了
[00:10:45.080 --> 00:10:47.080]  而在這個變節的過程
[00:10:47.080 --> 00:10:48.080]  剛才我們所講的就是
[00:10:48.080 --> 00:10:51.080]  經常說我們有時變節
[00:10:51.080 --> 00:10:53.080]  因為我信心軟弱
[00:10:53.080 --> 00:10:55.080]  我的信少一點
[00:10:55.080 --> 00:10:57.080]  你不是信少一點
[00:10:57.080 --> 00:10:59.080]  是你的信心上面
[00:10:59.080 --> 00:11:02.080]  你的信心是減弱
[00:11:02.080 --> 00:11:05.080]  就用了這件事來成為一個藉口
[00:11:05.080 --> 00:11:06.080]  和上帝講
[00:11:06.080 --> 00:11:08.080]  上帝說其實我不是不得救
[00:11:08.080 --> 00:11:09.080]  我不是不信你
[00:11:09.080 --> 00:11:13.080]  只不過我在這個遭遇的情況之下
[00:11:13.080 --> 00:11:16.080]  我無可奈何地去受迫
[00:11:16.080 --> 00:11:19.080]  所以我有這樣的反應
[00:11:19.080 --> 00:11:26.080]  究竟耶穌預不預設到會有這樣的遭遇呢?
[00:11:26.080 --> 00:11:28.080]  預設到
[00:11:28.080 --> 00:11:30.080]  耶穌不是就這樣警察一幫人出去
[00:11:30.080 --> 00:11:31.080]  你去打吧
[00:11:31.080 --> 00:11:35.080]  你不是像現在那些國家打仗
[00:11:35.080 --> 00:11:39.080]  你只有你的軍人是生是死
[00:11:39.080 --> 00:11:41.080]  總之就是扔你出去戰場
[00:11:41.080 --> 00:11:42.080]  你打吧
[00:11:42.080 --> 00:11:43.080]  打死就打吧
[00:11:43.080 --> 00:11:44.080]  打贏就打贏吧
[00:11:44.080 --> 00:11:45.080]  打輸就打輸吧
[00:11:45.080 --> 00:11:47.080]  不要緊
[00:11:47.080 --> 00:11:49.080]  耶穌不是這樣的人
[00:11:49.080 --> 00:11:52.080]  耶穌猜排每一個屬神的子民
[00:11:52.080 --> 00:11:56.080]  去到屬靈的戰場上
[00:11:56.080 --> 00:11:58.080]  在這個世界上
[00:11:58.080 --> 00:12:01.080]  將我們放在不同的環境當中
[00:12:01.080 --> 00:12:06.080]  耶穌預知我們一定會遭遇這些挑戰
[00:12:06.080 --> 00:12:10.080]  可能導致我們會在信的上面
[00:12:10.080 --> 00:12:14.080]  有一些地方可能我們會動搖
[00:12:14.080 --> 00:12:17.080]  甚至在信心上面
[00:12:17.080 --> 00:12:19.080]  用很多信徒所說
[00:12:19.080 --> 00:12:20.080]  我就會後退了
[00:12:20.080 --> 00:12:23.080]  我會去有些屈服了
[00:12:23.080 --> 00:12:25.080]  妥協了
[00:12:25.080 --> 00:12:28.080]  耶穌首先要在這裡鞏固他們
[00:12:28.080 --> 00:12:31.080]  和我的關係和上帝的關係是怎樣呢
[00:12:31.080 --> 00:12:32.080]  你了解清楚
[00:12:32.080 --> 00:12:36.080]  如果不是你帶著千瘡百孔的屬靈關係
[00:12:36.080 --> 00:12:39.080]  去到這個世界裡面傳播的時候
[00:12:39.080 --> 00:12:41.080]  一來就有衝擊
[00:12:41.080 --> 00:12:42.080]  一來就有些收買
[00:12:42.080 --> 00:12:44.080]  一來就有些試探
[00:12:44.080 --> 00:12:47.080]  你就可能會馬上離開主
[00:12:47.080 --> 00:12:51.080]  離開原本和上帝這份特殊的關係
[00:12:51.080 --> 00:12:57.080]  聖經就在這方面給我們一個這樣的學習
[00:12:57.080 --> 00:13:00.080]  我分開兩個部分和大家一起去看
[00:13:00.080 --> 00:13:05.080]  第一個部分是從第十章的第34至第36節
[00:13:05.080 --> 00:13:07.080]  我給了一個題目
[00:13:07.080 --> 00:13:11.080]  這個部分耶穌是告訴我們知道
[00:13:11.080 --> 00:13:18.080]  祂的工作其實是超乎人的預算或者預期
[00:13:18.080 --> 00:13:23.080]  耶穌的工作是超乎人的預算
[00:13:23.080 --> 00:13:27.080]  當我們回去看這段聖經的時候
[00:13:27.080 --> 00:13:29.080]  這段聖經其實對於今天的教會
[00:13:29.080 --> 00:13:32.080]  其實對於很多信徒是一個詫異
[00:13:32.080 --> 00:13:34.080]  並且是一個掌摑
[00:13:34.080 --> 00:13:38.080]  我們看回一開始第十章第34節說什麼
[00:13:38.080 --> 00:13:41.080]  第十章第34節這樣說
[00:13:41.080 --> 00:13:48.080]  你們不要想我來是叫地上太平
[00:13:48.080 --> 00:13:51.080]  我來並不是叫地上太平
[00:13:51.080 --> 00:13:55.080]  但是叫地上動刀兵
[00:13:55.080 --> 00:14:00.080]  一般信耶穌基督的人
[00:14:00.080 --> 00:14:05.080]  或者不信耶穌基督的人
[00:14:06.080 --> 00:14:12.080]  他們都會覺得教會是一個什麼角色
[00:14:12.080 --> 00:14:15.080]  塑造和平的角色
[00:14:15.080 --> 00:14:20.080]  因為耶穌來帶和平給我們
[00:14:20.080 --> 00:14:23.080]  是不是啊
[00:14:23.080 --> 00:14:26.080]  看多次這段聖經說什麼呢
[00:14:26.080 --> 00:14:31.080]  第34節耶穌對著這12個門徒說
[00:14:31.080 --> 00:14:37.080]  你們不要想我來是叫地上太平
[00:14:37.080 --> 00:14:40.080]  我來並不是叫地上太平
[00:14:40.080 --> 00:14:43.080]  但是叫地上動刀兵
[00:14:43.080 --> 00:14:46.080]  耶穌怕你們聽不清楚
[00:14:46.080 --> 00:14:48.080]  祂說了兩次
[00:14:48.080 --> 00:14:53.080]  我來到這個世界上你們有些期盼
[00:14:53.080 --> 00:14:57.080]  你以為我來為這個世界帶來和平
[00:14:57.080 --> 00:15:01.080]  不 不只是一次 兩次
[00:15:01.080 --> 00:15:03.080]  耶穌說了兩次
[00:15:03.080 --> 00:15:08.080]  不要想我來是要這個世界帶來和平
[00:15:08.080 --> 00:15:12.080]  不要以為我叫這個世界和平
[00:15:12.080 --> 00:15:15.080]  我相信耶穌說這番話
[00:15:15.080 --> 00:15:18.080]  你讀到這段聖經的時候
[00:15:18.080 --> 00:15:21.080]  你應該有個掙扎
[00:15:21.080 --> 00:15:22.080]  不是嗎
[00:15:22.080 --> 00:15:28.080]  教會不是創造世界和平的地方嗎
[00:15:28.080 --> 00:15:32.080]  每一年如果大家記得
[00:15:32.080 --> 00:15:38.080]  在羅馬有個很大的教會叫天主教教會
[00:15:38.080 --> 00:15:41.080]  都有個叫教宗的人
[00:15:41.080 --> 00:15:44.080]  你不要理那個教宗是什麼人
[00:15:44.080 --> 00:15:47.080]  他都有個聖誕文告
[00:15:47.080 --> 00:15:50.080]  他的聖誕文告是怎樣的
[00:15:50.080 --> 00:15:53.080]  都是祈求世界和平
[00:15:53.080 --> 00:15:58.080]  那我就想問
[00:15:58.080 --> 00:16:01.080]  耶穌說我來不是帶和平給這個世界
[00:16:01.080 --> 00:16:05.080]  也不是滿足你們的想法你們的期望
[00:16:05.080 --> 00:16:10.080]  為什麼教會要為這件事去期盼呢
[00:16:10.080 --> 00:16:13.080]  甚至教會要扮演在這個世界
[00:16:13.080 --> 00:16:17.080]  作為和平使者的角色
[00:16:17.080 --> 00:16:19.080]  為什麼呢
[00:16:20.080 --> 00:16:22.080]  是不是今天教會做的事
[00:16:22.080 --> 00:16:24.080]  不是耶穌要我們做的事
[00:16:24.080 --> 00:16:27.080]  甚至耶穌自己都不做的事呢
[00:16:27.080 --> 00:16:32.080]  哦 不是耶穌曾經說過
[00:16:32.080 --> 00:16:34.080]  在舊約的聖經說
[00:16:34.080 --> 00:16:36.080]  以瑪利利是什麼
[00:16:36.080 --> 00:16:40.080]  是一個帶來和平的使者
[00:16:40.080 --> 00:16:42.080]  那我們就問回那個和平
[00:16:42.080 --> 00:16:44.080]  這裡耶穌說的和平
[00:16:44.080 --> 00:16:46.080]  哪一樣才是真呢
[00:16:46.080 --> 00:16:48.080]  怎樣解釋呢
[00:16:49.080 --> 00:16:54.080]  在聖經裡面羅馬書第十章
[00:16:54.080 --> 00:16:57.080]  保羅說得很清楚一件事
[00:16:57.080 --> 00:17:06.080]  耶穌是總結律法的那位最終的主
[00:17:06.080 --> 00:17:09.080]  所以耶穌來到
[00:17:09.080 --> 00:17:11.080]  所說的事所做的事
[00:17:11.080 --> 00:17:16.080]  就有最後的意義定奪的權利
[00:17:17.080 --> 00:17:20.080]  既然耶穌在這裡說的
[00:17:20.080 --> 00:17:23.080]  我不是為地上帶來太平
[00:17:23.080 --> 00:17:25.080]  兩次都這樣說
[00:17:25.080 --> 00:17:27.080]  就很肯定告訴我們知道
[00:17:27.080 --> 00:17:29.080]  今天教會
[00:17:29.080 --> 00:17:31.080]  甚至基督徒在這個地上
[00:17:31.080 --> 00:17:34.080]  你和我的角色不是在這個世界
[00:17:34.080 --> 00:17:39.080]  不是在這個世界去締造和平的人
[00:17:39.080 --> 00:17:44.080]  而你和我也沒有能力在這個世界去締造和平
[00:17:44.080 --> 00:17:48.080]  因為這個世界應該是不斷敗壞墮落下去的
[00:17:48.080 --> 00:17:51.080]  所以其中有一樣東西
[00:17:51.080 --> 00:17:53.080]  在末世論裡面
[00:17:53.080 --> 00:17:56.080]  談論到基督徒在這個世界上
[00:17:56.080 --> 00:18:01.080]  越來越近似上帝的前設
[00:18:01.080 --> 00:18:03.080]  是不成立的
[00:18:03.080 --> 00:18:05.080]  耶穌在這裡說
[00:18:05.080 --> 00:18:09.080]  我不是叫你們來到這個世界帶來和平
[00:18:11.080 --> 00:18:16.080]  耶穌所說的奇妙的測試和平之君
[00:18:16.080 --> 00:18:18.080]  在舊約是說什麼意思呢?
[00:18:18.080 --> 00:18:24.080]  是說我們和上帝永恆的主的關係
[00:18:24.080 --> 00:18:28.080]  不是說我們在這個世界裡締造和平
[00:18:28.080 --> 00:18:30.080]  所以今天教會
[00:18:30.080 --> 00:18:33.080]  如果我們說我們要在這個世界締造和平
[00:18:33.080 --> 00:18:37.080]  那你就等同於你比耶穌基督還威風
[00:18:38.080 --> 00:18:40.080]  耶穌都不做的事
[00:18:40.080 --> 00:18:44.080]  你反而在這個世界上做
[00:18:44.080 --> 00:18:45.080]  那我就想問一下
[00:18:45.080 --> 00:18:47.080]  如果這樣的思維
[00:18:47.080 --> 00:18:54.080]  今天的教會究竟是否實踐耶穌基督的作為呢?
[00:18:54.080 --> 00:18:56.080]  還有
[00:18:56.080 --> 00:19:01.080]  如果你是期望世界和平的話
[00:19:01.080 --> 00:19:05.080]  其實不需要一定回教會
[00:19:06.080 --> 00:19:09.080]  也不需要相信耶穌基督
[00:19:09.080 --> 00:19:13.080]  我用一個簡單的例子你會明白的
[00:19:13.080 --> 00:19:18.080]  我小時候家裡沒有人信主
[00:19:18.080 --> 00:19:20.080]  從小到大
[00:19:20.080 --> 00:19:22.080]  我試過回教會
[00:19:22.080 --> 00:19:24.080]  有些基督徒傳福音
[00:19:24.080 --> 00:19:28.080]  我家裡都說不要去了
[00:19:28.080 --> 00:19:31.080]  加上以前那些傳福音
[00:19:31.080 --> 00:19:34.080]  年輕人傳福音又派福音漫畫
[00:19:34.080 --> 00:19:36.080]  漫畫很恐怖
[00:19:36.080 --> 00:19:38.080]  又黑白的
[00:19:38.080 --> 00:19:40.080]  又死在地獄等等
[00:19:40.080 --> 00:19:42.080]  那些畫像使得我很害怕
[00:19:42.080 --> 00:19:46.080]  我家裡人就說更加不要回教會了
[00:19:46.080 --> 00:19:48.080]  不過
[00:19:48.080 --> 00:19:50.080]  求平安這件事
[00:19:50.080 --> 00:19:54.080]  似乎就是全世界的人的願望
[00:19:54.080 --> 00:19:56.080]  我記得
[00:19:56.080 --> 00:20:00.080]  每逢每年的大時大節
[00:20:00.080 --> 00:20:02.080]  當時我的祖母
[00:20:02.080 --> 00:20:04.080]  我祖母當時不算耶穌
[00:20:04.080 --> 00:20:08.080]  她每一年都很虔誠
[00:20:08.080 --> 00:20:10.080]  當然我們小時候
[00:20:10.080 --> 00:20:12.080]  她當然要我們幫忙
[00:20:12.080 --> 00:20:17.080]  她很誠心地去街市買一隻雞行
[00:20:17.080 --> 00:20:20.080]  大家知不知道什麼叫雞行嗎?
[00:20:20.080 --> 00:20:22.080]  一隻雞
[00:20:22.080 --> 00:20:24.080]  很嫩滑的
[00:20:24.080 --> 00:20:27.080]  煮完拜完神可以吃
[00:20:27.080 --> 00:20:30.080]  她很誠心去買
[00:20:30.080 --> 00:20:32.080]  買完湯煮
[00:20:32.080 --> 00:20:34.080]  回來蒸
[00:20:34.080 --> 00:20:36.080]  蒸了雞好吃的
[00:20:36.080 --> 00:20:38.080]  但沒吃之前她就說要幫忙搬
[00:20:38.080 --> 00:20:40.080]  我搬什麼東西
[00:20:40.080 --> 00:20:42.080]  有個神壇
[00:20:42.080 --> 00:20:43.080]  有個大鐵盤
[00:20:43.080 --> 00:20:45.080]  上面放著一隻雞
[00:20:45.080 --> 00:20:46.080]  有燒肉
[00:20:46.080 --> 00:20:47.080]  有蘋果橙
[00:20:47.080 --> 00:20:50.080]  然後有些酒杯
[00:20:50.080 --> 00:20:53.080]  酒杯又有三對筷子
[00:20:53.080 --> 00:20:56.080]  每隻酒杯要我幫它倒酒進去
[00:20:56.080 --> 00:20:58.080]  每次搬來搬去
[00:20:58.080 --> 00:21:00.080]  整間屋都要拜完
[00:21:00.080 --> 00:21:02.080]  每個角落都要拜完
[00:21:02.080 --> 00:21:05.080]  由天坂到門口都要拜
[00:21:05.080 --> 00:21:07.080]  都要拜到樓下
[00:21:07.080 --> 00:21:08.080]  很虔誠的
[00:21:08.080 --> 00:21:10.080]  我就留意到我祖母
[00:21:10.080 --> 00:21:14.080]  每次她拜神的時候都會念念有詞
[00:21:14.080 --> 00:21:17.080]  我就很細心地聽一下
[00:21:17.080 --> 00:21:19.080]  祖母在說什麼
[00:21:19.080 --> 00:21:21.080]  她在裡面有很多祈禱
[00:21:21.080 --> 00:21:22.080]  她就說
[00:21:22.080 --> 00:21:24.080]  有些祈求
[00:21:24.080 --> 00:21:25.080]  不要說祈禱
[00:21:25.080 --> 00:21:27.080]  她就祈求一家平安
[00:21:27.080 --> 00:21:28.080]  很順口的
[00:21:28.080 --> 00:21:31.080]  好像拜得神多神卑
[00:21:31.080 --> 00:21:33.080]  唸熟了又有稿
[00:21:33.080 --> 00:21:35.080]  出入平安
[00:21:35.080 --> 00:21:36.080]  富貴大吉
[00:21:36.080 --> 00:21:37.080]  生意興隆
[00:21:37.080 --> 00:21:39.080]  保留我爸爸
[00:21:39.080 --> 00:21:40.080]  不知道怎麼樣
[00:21:40.080 --> 00:21:43.080]  保留個檔口又不知道怎麼樣
[00:21:43.080 --> 00:21:45.080]  保留阿嫂又怎麼樣
[00:21:45.080 --> 00:21:48.080]  阿兒子又怎麼樣
[00:21:48.080 --> 00:21:49.080]  阿孫又怎麼樣
[00:21:49.080 --> 00:21:51.080]  逐個孫的名字都說齊了
[00:21:51.080 --> 00:21:54.080]  哇 說到齊齊全全
[00:21:54.080 --> 00:21:55.080]  裡面所說的就是
[00:21:55.080 --> 00:21:58.080]  總之她拜的神不知道是誰
[00:21:58.080 --> 00:22:01.080]  就是你要滿足我所有的要求
[00:22:01.080 --> 00:22:05.080]  跟耶穌說什麼
[00:22:05.080 --> 00:22:07.080]  很像
[00:22:07.080 --> 00:22:09.080]  這個世界上的人
[00:22:09.080 --> 00:22:12.080]  沒有平安
[00:22:12.080 --> 00:22:15.080]  不是武將打
[00:22:15.080 --> 00:22:16.080]  還是有將打的問題
[00:22:16.080 --> 00:22:17.080]  這麼簡單
[00:22:17.080 --> 00:22:22.080]  人經常是一種不平安的狀態
[00:22:22.080 --> 00:22:28.080]  有工就怕沒工做
[00:22:28.080 --> 00:22:35.080]  有飯吃就怕下一分鐘就可能變饑荒
[00:22:35.080 --> 00:22:37.080]  以前在香港
[00:22:37.080 --> 00:22:39.080]  那邊有水喝
[00:22:39.080 --> 00:22:41.080]  下一邊就可能要製水
[00:22:41.080 --> 00:22:43.080]  我家有個大水缸
[00:22:43.080 --> 00:22:44.080]  長期
[00:22:44.080 --> 00:22:47.080]  大水缸差不多我個人這麼高
[00:22:47.080 --> 00:22:50.080]  我家用很多水
[00:22:50.080 --> 00:22:51.080]  加工工場
[00:22:51.080 --> 00:22:54.080]  在這種情況下
[00:22:54.080 --> 00:22:56.080]  人因為沒有平安
[00:22:56.080 --> 00:22:59.080]  所以才不斷祈求有平安
[00:22:59.080 --> 00:23:01.080]  倘若
[00:23:01.080 --> 00:23:04.080]  他所向神明說完之後
[00:23:04.080 --> 00:23:07.080]  他自己的心願真的發生了
[00:23:07.080 --> 00:23:10.080]  他們就要去謝神
[00:23:10.080 --> 00:23:13.080]  又買大雞又買燒肉
[00:23:13.080 --> 00:23:14.080]  然後去謝神
[00:23:14.080 --> 00:23:17.080]  如果不滿足到他那年
[00:23:17.080 --> 00:23:19.080]  那年拜完之後
[00:23:19.080 --> 00:23:21.080]  都不是太好
[00:23:21.080 --> 00:23:22.080]  又病了
[00:23:22.080 --> 00:23:23.080]  又不舒服
[00:23:23.080 --> 00:23:25.080]  生意又不好
