
[00:00:00.000 --> 00:00:06.500]  新年应该为你和我带来一些兴奋
[00:01:55.880 --> 00:02:01.120]  在新年的时候我们来思想几件新的事
[00:02:01.120 --> 00:02:04.320]  其中一件是你和我信了主之后
[00:02:04.320 --> 00:02:06.920]  是有一个新的身份
[00:02:06.920 --> 00:02:09.680]  我们是神的儿女
[00:02:09.680 --> 00:02:13.280]  儿女在父母的手中
[00:02:13.280 --> 00:02:15.200]  是有很特别的地位
[00:02:15.200 --> 00:02:17.400]  所以我们不需要惊惧
[00:02:17.400 --> 00:02:21.480]  让我来鼓励自己
[00:02:21.480 --> 00:02:25.120]  今早我起床收到一个讯息
[00:02:25.120 --> 00:02:30.760]  有位朋友在三藩市做电台的
[00:02:30.760 --> 00:02:33.880]  他在新城电台
[00:02:33.880 --> 00:02:37.480]  就是蔡以怡小姐的新城电台
[00:02:37.480 --> 00:02:39.720]  我不太认识他
[00:02:39.720 --> 00:02:43.040]  但他也是财经界人士
[00:02:43.040 --> 00:02:44.880]  姓梅的
[00:02:44.880 --> 00:02:49.280]  已经在他的电台跟他拍档了好几年
[00:02:49.280 --> 00:02:55.440]  12月份他感染了病毒
[00:02:55.440 --> 00:02:57.000]  康复了
[00:02:57.000 --> 00:02:59.800]  但几天之后突然离世
[00:02:59.800 --> 00:03:00.800]  为什么呢?
[00:03:00.800 --> 00:03:01.920]  现在都不知道
[00:03:01.920 --> 00:03:06.200]  今早我接到他的葬礼消息
[00:03:06.200 --> 00:03:09.360]  让我们的心情有些沉重
[00:03:09.360 --> 00:03:10.760]  在我们周围的人
[00:03:10.760 --> 00:03:13.800]  都会突然有这些事情发生
[00:03:13.800 --> 00:03:19.720]  这就是试验我们信心的时候了
[00:03:19.720 --> 00:03:22.960]  基督徒和非基督徒在这些时候
[00:03:22.960 --> 00:03:24.760]  应该是很不同的
[00:03:24.760 --> 00:03:26.840]  我们应该对神有绝对的信心
[00:03:26.840 --> 00:03:29.520]  就是就算我们是染了病
[00:03:29.520 --> 00:03:32.600]  就算我们要面对生命的终结
[00:03:32.600 --> 00:03:35.200]  我们知道我们将来去哪里
[00:03:35.200 --> 00:03:39.720]  那要给我们一个确具信心
[00:03:39.720 --> 00:03:41.240]  有个盼望
[00:03:41.240 --> 00:03:42.240]  有个希望
[00:03:42.240 --> 00:03:45.640]  当然我们要自己小心自己的健康
[00:03:45.640 --> 00:03:48.360]  小心自己的起居饮食
[00:03:48.360 --> 00:03:49.960]  今早我又得到一个消息
[00:03:49.960 --> 00:03:52.040]  就是新的变种
[00:03:52.040 --> 00:03:56.240]  这个叫做COVID的XBB
[00:03:56.240 --> 00:03:58.080]  一个X然后BB
[00:03:58.080 --> 00:04:02.160]  在东岸那边已经开始了
[00:04:02.160 --> 00:04:06.000]  这个比现在我们的Omicron
[00:04:06.000 --> 00:04:08.240]  是一样这么快传染
[00:04:08.240 --> 00:04:11.600]  但是那个杀伤力就大很多
[00:04:11.600 --> 00:04:14.880]  现在已经在美国东部那边有了
[00:04:14.880 --> 00:04:15.960]  在亚洲那边
[00:04:15.960 --> 00:04:18.040]  最初我得到这个消息
[00:04:18.040 --> 00:04:19.840]  是在新加坡那边给我的
[00:04:19.840 --> 00:04:23.120]  在那边已经传开了
[00:04:23.120 --> 00:04:26.000]  中国那边为什么会死那么多人呢?
[00:04:26.000 --> 00:04:29.880]  病毒有没有变种呢?
[00:04:29.880 --> 00:04:30.960]  大家现在都不知道
[00:04:30.960 --> 00:04:33.440]  大家都在猜测
[00:04:33.440 --> 00:04:34.520]  所以我们现在在一个
[00:04:34.520 --> 00:04:36.720]  这么不确定的时候
[00:04:36.720 --> 00:04:39.520]  让我们一起来到思想神的话语
[00:04:39.520 --> 00:04:41.480]  今天我们要讲新
[00:04:41.480 --> 00:04:43.200]  讲新这件事
[00:04:43.200 --> 00:04:44.600]  新的开始
[00:04:44.600 --> 00:04:45.880]  一年的开始
[00:04:45.880 --> 00:04:48.480]  我们来思想一下这个新字
[00:04:48.480 --> 00:04:49.560]  我们讲到新字的时候
[00:04:49.560 --> 00:04:51.840]  有两个意思的
[00:04:51.840 --> 00:04:54.720]  第一个意思是创新
[00:04:54.720 --> 00:04:57.800]  Creation 创造出来的
[00:04:57.800 --> 00:04:59.480]  什么叫创造呢?
[00:04:59.480 --> 00:05:02.720]  创造是由没有变成有
[00:05:02.720 --> 00:05:05.000]  哪一个可以创造呢?
[00:05:05.000 --> 00:05:07.240]  只有神可以创造
[00:05:07.240 --> 00:05:10.280]  人说他可以从没有变成有呢?
[00:05:10.280 --> 00:05:12.560]  这个叫做魔术
[00:05:12.560 --> 00:05:13.600]  我们活了几十年
[00:05:13.600 --> 00:05:16.000]  都知道魔术是骗人的
[00:05:16.000 --> 00:05:20.080]  没有一件事可以从没有变成有的
[00:05:20.080 --> 00:05:22.560]  除非是神的创造
[00:05:22.560 --> 00:05:25.280]  这是新的第一个部分
[00:05:25.280 --> 00:05:27.360]  新的第二个部分呢
[00:05:27.360 --> 00:05:29.440]  是叫做更新
[00:05:29.440 --> 00:05:31.600]  叫做Renewal
[00:05:31.600 --> 00:05:33.320]  这个是不断的
[00:05:33.320 --> 00:05:36.080]  这是一个过程
[00:05:36.080 --> 00:05:37.440]  我们基督徒
[00:05:37.440 --> 00:05:40.440]  第一我们相信有创新这件事
[00:05:40.440 --> 00:05:42.480]  我们相信创造
[00:05:42.480 --> 00:05:45.280]  我们知道万物是怎么来的
[00:05:45.280 --> 00:05:47.600]  这个你说当然是神创造
[00:05:47.600 --> 00:05:49.040]  我们在教会长大
[00:05:49.040 --> 00:05:50.360]  在教会很久的
[00:05:50.360 --> 00:05:53.400]  当然我们相信是创造
[00:05:53.400 --> 00:05:55.400]  但是你知不知道现在整个世界
[00:05:55.400 --> 00:05:57.840]  这个魔鬼的诡计呢
[00:05:57.840 --> 00:06:01.800]  就是让人不相信有创造
[00:06:01.800 --> 00:06:05.600]  不相信有创造就不需要有神
[00:06:05.600 --> 00:06:09.200]  因为创造只有神能够创造
[00:06:09.200 --> 00:06:13.440]  但是当创造这件事被否定的时候
[00:06:13.440 --> 00:06:14.440]  就不需要神了
[00:06:14.440 --> 00:06:16.280]  这个是无神论
[00:06:16.280 --> 00:06:17.880]  这个是魔鬼在末世的时候
[00:06:17.880 --> 00:06:21.160]  要将人的心完全拿走
[00:06:21.160 --> 00:06:23.320]  所以我们传福音的时候
[00:06:23.320 --> 00:06:25.760]  特别是如果中国大陆来
[00:06:25.760 --> 00:06:29.920]  他们从小就说没有创造这回事
[00:06:29.920 --> 00:06:33.320]  他们也说从来就没有什么救世主
[00:06:33.320 --> 00:06:35.600]  没有神的
[00:06:35.600 --> 00:06:37.920]  这个是魔鬼的诡计
[00:06:37.920 --> 00:06:39.720]  所以我们传福音的时候
[00:06:39.720 --> 00:06:41.480]  我们要注意
[00:06:41.480 --> 00:06:45.640]  不要忘记了他从小就说没有创造
[00:06:45.640 --> 00:06:49.120]  我们一定要和他解释
[00:06:49.120 --> 00:06:52.040]  神也知道创造这件事
[00:06:52.040 --> 00:06:56.240]  将来很多人是不相信的
[00:06:56.240 --> 00:06:57.840]  所以圣经一开始的时候
[00:06:57.840 --> 00:07:00.400]  已经解决了这个问题
[00:07:00.400 --> 00:07:01.880]  《创世纪》一章一节说
[00:07:01.880 --> 00:07:04.840]  「起初神创造天地」
[00:07:04.840 --> 00:07:07.880]  这已经解决了疑难
[00:07:07.880 --> 00:07:10.040]  从无变有
[00:07:10.040 --> 00:07:12.640]  是一个神迹
[00:07:12.640 --> 00:07:15.520]  只有神才能够带出来
[00:07:15.520 --> 00:07:16.320]  第二个「新」
[00:07:16.320 --> 00:07:19.000]  今天我不花很多时间讲
[00:07:19.000 --> 00:07:20.840]  第二个「新」叫做「Renew」
[00:07:20.840 --> 00:07:22.600]  是「更生」
[00:07:22.600 --> 00:07:24.720]  当我们有了新的生命之后
[00:07:24.720 --> 00:07:27.000]  我们不是停在那里
[00:07:27.000 --> 00:07:28.200]  一个婴儿
[00:07:28.200 --> 00:07:30.480]  你见到他很趣致
[00:07:30.480 --> 00:07:34.120]  但如果30年之后的婴儿
[00:07:34.120 --> 00:07:34.960]  你会不会说
[00:07:34.960 --> 00:07:36.560]  你真的那么趣致
[00:07:36.560 --> 00:07:40.000]  为什么你30年还是个婴儿
[00:07:40.000 --> 00:07:41.520]  我们会觉得你很畸形
[00:07:41.520 --> 00:07:43.320]  你有问题
[00:07:43.320 --> 00:07:46.240]  如果一个婴儿是健康的话
[00:07:46.240 --> 00:07:48.680]  他自然会成长
[00:07:48.680 --> 00:07:53.720]  做基督徒最兴奋的一件事
[00:07:53.720 --> 00:07:56.160]  就是你的生命会成长
[00:07:56.160 --> 00:07:58.920]  别人会见到你的生命成长
[00:07:58.920 --> 00:08:02.280]  你自己也会知道
[00:08:02.280 --> 00:08:07.080]  你去年生命有没有成长呢?
[00:08:07.080 --> 00:08:08.840]  还是倒退了呢?
[00:08:08.840 --> 00:08:10.840]  大家自己要思想一下
[00:08:10.840 --> 00:08:13.720]  在神面前让圣灵来光照我们
[00:08:13.720 --> 00:08:14.720]  让我们看到
[00:08:14.720 --> 00:08:21.320]  我们应该是一直的生命成长
[00:08:21.320 --> 00:08:25.040]  以至于我们越来越似主耶稣的模样
[00:08:25.040 --> 00:08:28.000]  我们实在和主耶稣差得太远了
[00:08:28.000 --> 00:08:31.960]  但如果我们生命一直在成长的时候
[00:08:31.960 --> 00:08:35.840]  我们慢慢就会似主耶稣
[00:08:35.840 --> 00:08:39.800]  这是一件很兴奋的事
[00:08:39.800 --> 00:08:45.240]  今天我们要集中来看创新这回事
[00:08:45.240 --> 00:08:47.000]  第一样的创新是什么呢?
[00:08:47.000 --> 00:08:50.600]  神给了我们新的生命
[00:08:50.600 --> 00:08:53.840]  父母给了我们肉体的生命
[00:08:53.840 --> 00:08:55.320]  所以我这里说新的生命
[00:08:55.320 --> 00:08:58.920]  当然就是当我们认识主耶稣
[00:08:58.920 --> 00:09:01.640]  当我们打开心接受主耶稣
[00:09:01.640 --> 00:09:04.600]  做我们的救主的时候
[00:09:04.600 --> 00:09:06.880]  祂就将新的生命
[00:09:06.880 --> 00:09:11.680]  或者我们叫做属灵的生命给了我们
[00:09:11.680 --> 00:09:15.160]  我们肉体的生命其实都是神所创造的
[00:09:15.160 --> 00:09:17.560]  但当人犯罪之后
[00:09:17.560 --> 00:09:20.480]  神要给我们一个新的生命
[00:09:20.480 --> 00:09:25.720]  我们最先来看
[00:09:25.720 --> 00:09:31.440]  就是神是照着自己的形象来做我们
[00:09:31.440 --> 00:09:35.560]  这不是说我们每个人的样子都像神
[00:09:35.560 --> 00:09:38.360]  我们每个人的样子都不一样
[00:09:38.360 --> 00:09:42.760]  这里说到形象是更加宝贵的
[00:09:42.760 --> 00:09:45.640]  不是说样子 不是说外貌
[00:09:45.640 --> 00:09:47.360]  是说我们人的实质
[00:09:47.360 --> 00:09:48.920]  我们人的本质
[00:09:48.920 --> 00:09:51.120]  我们人的性情
[00:09:51.120 --> 00:09:54.720]  是有神的形象
[00:09:54.720 --> 00:09:57.240]  就算不信的人
[00:09:57.240 --> 00:10:02.880]  他里面都有神创造的痕迹在
[00:10:02.880 --> 00:10:06.800]  就算一个人多不好都好
[00:10:06.800 --> 00:10:09.440]  他心里面都有一些良善
[00:10:09.440 --> 00:10:14.600]  让你看到他的创造主是多么良善
[00:10:14.600 --> 00:10:16.720]  所以这里说了两次
[00:10:16.720 --> 00:10:21.040]  我们是按着神的形象做
[00:10:21.040 --> 00:10:27.360]  有神给过你和我的尊贵和荣耀
[00:10:27.360 --> 00:10:28.640]  所以我们走出来
[00:10:28.640 --> 00:10:31.560]  我们是永生神的儿子
[00:10:31.560 --> 00:10:34.400]  我们是他形象做的
[00:10:34.400 --> 00:10:39.280]  我们要很珍惜自己的形象
[00:10:39.280 --> 00:10:43.920]  然后创世纪说神是怎样做我们呢?
[00:10:43.920 --> 00:10:47.160]  是用地上的尘土
[00:10:47.160 --> 00:10:52.560]  然后将生气吹在他的鼻孔里面
[00:10:52.560 --> 00:10:54.360]  是谁的生气呢?
[00:10:54.360 --> 00:10:56.160]  是神的生气
[00:10:56.160 --> 00:10:58.480]  大家可以想象一下
[00:10:58.480 --> 00:11:02.080]  当人是泥土的时候
[00:11:02.080 --> 00:11:04.520]  当他没有生气的时候
[00:11:04.520 --> 00:11:07.520]  他是躺在地上
[00:11:07.520 --> 00:11:11.280]  神要将他的气吹到人身上的时候
[00:11:11.280 --> 00:11:14.400]  神是否要弯腰、要俯伏
[00:11:14.400 --> 00:11:19.760]  要去到人的层次
[00:11:19.760 --> 00:11:21.880]  是神将他自己掀起
[00:11:21.880 --> 00:11:27.320]  然后将他的气吹在你和我的鼻孔里面
[00:11:27.320 --> 00:11:30.040]  他就成为有灵的活人
[00:11:30.040 --> 00:11:31.560]  名叫亚当
[00:11:31.560 --> 00:11:35.800]  今天所有的人都是亚当的后裔
[00:11:35.800 --> 00:11:39.480]  我们都是神所创造的
[00:11:39.480 --> 00:11:41.920]  我觉得这个生气
[00:11:41.920 --> 00:11:45.840]  是说到神将灵魂给了我们
[00:11:45.840 --> 00:11:48.240]  所以人是有体
[00:11:48.240 --> 00:11:51.600]  体是我们的尘土造成的
[00:11:51.600 --> 00:11:53.720]  但是人也有灵或者魂
[00:11:53.720 --> 00:11:55.880]  你说二元论
[00:11:55.880 --> 00:11:57.760]  灵和魂是分开的
[00:11:57.760 --> 00:12:00.560]  或者是一元论
[00:12:00.560 --> 00:12:02.880]  灵魂是一致的
[00:12:02.880 --> 00:12:05.640]  这个我们不去批评神学上的问题
[00:12:05.640 --> 00:12:09.320]  但是肯定我们的灵魂是神所造的
[00:12:09.320 --> 00:12:12.520]  而且是永存的
[00:12:12.520 --> 00:12:15.600]  不信的人的灵魂也是永存的
[00:12:15.600 --> 00:12:18.480]  不信的人将来也会复活的
[00:12:18.480 --> 00:12:20.680]  只不过他复活了之后
[00:12:20.680 --> 00:12:22.680]  和他永存的灵魂合在一起
[00:12:22.680 --> 00:12:25.400]  他是永远和神分开的
[00:12:25.400 --> 00:12:27.200]  你和我信了主
[00:12:27.200 --> 00:12:28.640]  我们将来复活了之后
[00:12:28.640 --> 00:12:31.200]  神给我们不朽的身体
[00:12:31.200 --> 00:12:33.600]  和我们本来已经是不朽的灵魂
[00:12:33.600 --> 00:12:35.000]  合在一起的时候
[00:12:35.000 --> 00:12:39.040]  我们是永远与主同在
[00:12:39.040 --> 00:12:41.480]  神给了我们新的生命
[00:12:41.480 --> 00:12:43.960]  我们当中如果还有没有信主的
[00:12:43.960 --> 00:12:46.200]  你相信进化论的话
[00:12:46.200 --> 00:12:48.960]  我希望你虚心一点
[00:12:48.960 --> 00:12:51.200]  来思想多一点
[00:12:51.200 --> 00:12:52.200]  做多一点研究
[00:12:52.200 --> 00:12:55.160]  进化论是不可能的
[00:12:55.160 --> 00:12:58.040]  所以人是从猫变
[00:12:58.040 --> 00:13:01.400]  永远解释不到猫从哪里来
[00:13:01.400 --> 00:13:03.600]  细胞从哪里出来
[00:13:03.600 --> 00:13:06.440]  为什么细胞会越变越好
[00:13:06.440 --> 00:13:10.760]  为什么东西是由简单变成复杂
[00:13:10.760 --> 00:13:12.960]  如果进化论是对的
[00:13:12.960 --> 00:13:14.880]  请你举一个例子
[00:13:14.880 --> 00:13:17.640]  现在还有东西在进化中
[00:13:17.640 --> 00:13:20.960]  我找不到有任何东西在进化中
[00:13:20.960 --> 00:13:22.480]  退化就有
[00:13:22.480 --> 00:13:25.120]  你和我每天都在退化中
[00:13:25.120 --> 00:13:27.280]  但你说进化中呢
[00:13:27.280 --> 00:13:30.240]  如果进化是真的呢
[00:13:30.240 --> 00:13:33.760]  现在应该有东西还在进化中
[00:13:33.760 --> 00:13:37.360]  但从来没有人去到动物园那里
[00:13:37.360 --> 00:13:40.520]  对着猫说你是我的祖先
[00:13:40.520 --> 00:13:43.320]  也从来没有人说
[00:13:43.320 --> 00:13:45.960]  动物园那只猫昨晚变成人
[00:13:45.960 --> 00:13:47.720]  我们现在要让它出来
[00:13:47.720 --> 00:13:49.040]  这个不可能
[00:13:49.040 --> 00:13:50.760]  如果进化是真的话
[00:13:50.760 --> 00:13:54.480]  现在应该还在进化中
[00:13:54.480 --> 00:13:56.920]  既然我们是神所创造
[00:13:56.920 --> 00:13:59.800]  是这么尊贵、这么荣耀
[00:13:59.800 --> 00:14:02.000]  我们知道发生了什么事
[00:14:02.000 --> 00:14:04.160]  是人犯罪
[00:14:04.160 --> 00:14:06.880]  人违背了神的命令
[00:14:06.880 --> 00:14:08.640]  神说
[00:14:08.640 --> 00:14:11.360]  吃禁果的日子
[00:14:11.360 --> 00:14:13.120]  你必定死
[00:14:13.120 --> 00:14:15.440]  必定死
[00:14:15.440 --> 00:14:19.360]  即是说如果迟早没有犯罪的话
[00:14:19.360 --> 00:14:21.640]  他是不会死的
[00:14:21.640 --> 00:14:23.480]  神做人开头
[00:14:23.480 --> 00:14:25.400]  那个身体是永存的
[00:14:25.400 --> 00:14:27.400]  那个灵魂也是永存的
[00:14:27.400 --> 00:14:30.320]  神的本意是要你和我
[00:14:30.320 --> 00:14:33.360]  和祂共享永恒的
[00:14:33.360 --> 00:14:35.640]  罪改变了这一切
[00:14:35.640 --> 00:14:38.640]  罪令人会死
[00:14:38.640 --> 00:14:40.200]  请问大家
[00:14:40.200 --> 00:14:43.000]  亚当.夏娃有没有马上死?
[00:14:43.000 --> 00:14:44.360]  没有啊
[00:14:44.360 --> 00:14:47.920]  她活多了930年
[00:14:47.920 --> 00:14:50.000]  是不是神说了大话呢?
[00:14:50.000 --> 00:14:51.840]  是不是神错了呢?
[00:14:51.840 --> 00:14:55.480]  神明明说你吃的日子就必定死
[00:14:55.480 --> 00:14:57.920]  不是说你吃的日子之后
[00:14:57.920 --> 00:15:00.800]  900年之后你才死
[00:15:00.800 --> 00:15:03.200]  亚当.夏娃有没有死呢?
[00:15:03.200 --> 00:15:04.960]  我说她有
[00:15:04.960 --> 00:15:06.600]  她死的是什么呢?
[00:15:06.600 --> 00:15:08.360]  她未是肉身的死
[00:15:08.360 --> 00:15:11.040]  是她的灵魂死了
[00:15:11.040 --> 00:15:13.400]  灵魂死的意思
[00:15:13.400 --> 00:15:16.480]  是她和神的关系断绝了
[00:15:16.480 --> 00:15:18.240]  那是马上的
[00:15:18.240 --> 00:15:20.960]  当二人犯罪的时候
[00:15:20.960 --> 00:15:23.040]  她的灵魂已经死了
[00:15:23.040 --> 00:15:26.200]  灵魂死了和神的关系断绝了
[00:15:26.200 --> 00:15:27.720]  不认识神
[00:15:27.720 --> 00:15:29.120]  害怕神
[00:15:29.120 --> 00:15:31.360]  要躲起来
[00:15:31.360 --> 00:15:34.720]  我们都知道这件事
[00:15:34.720 --> 00:15:37.840]  大家记得在《约翰福音》第三章
[00:15:37.840 --> 00:15:43.600]  耶稣见到夜晚来找祂的帝母
[00:15:43.600 --> 00:15:46.840]  《约翰福音》第三章很精彩
[00:15:46.840 --> 00:15:48.720]  很多人都解释不了
[00:15:48.720 --> 00:15:51.840]  耶稣为什么两个大男人
[00:15:51.840 --> 00:15:55.320]  夜晚要说「新产」呢?
[00:15:55.320 --> 00:15:57.840]  耶稣是和他们说要重生
[00:15:57.840 --> 00:15:59.880]  这个「生」是「新产」的意思
[00:15:59.880 --> 00:16:03.280]  就是说要再生一次
[00:16:03.280 --> 00:16:06.320]  耶稣没有和其他人说
[00:16:06.320 --> 00:16:07.400]  这个福音的信息
[00:16:07.400 --> 00:16:10.640]  这个福音的信息是单纯是为了这位
[00:16:10.640 --> 00:16:13.000]  法利塞人当中的老师
[00:16:13.000 --> 00:16:14.640]  叫做尼哥底姆
[00:16:14.640 --> 00:16:15.880]  耶稣告诉他
[00:16:15.880 --> 00:16:18.680]  你要再生一次
[00:16:18.680 --> 00:16:20.440]  为什么要再生一次呢?
[00:16:20.440 --> 00:16:22.000]  因为你死了
[00:16:22.000 --> 00:16:23.960]  死了才要再生
[00:16:23.960 --> 00:16:26.200]  耶稣显然不是说妈妈生
[00:16:26.200 --> 00:16:28.880]  祂不是我们肉体的生命
[00:16:28.880 --> 00:16:32.360]  耶稣说给尼哥底姆听
[00:16:32.360 --> 00:16:37.320]  你要得到神的生命
[00:16:37.320 --> 00:16:39.760]  是要神来重生你
[00:16:39.760 --> 00:16:43.280]  你好像婴儿一样被生下来
[00:16:43.280 --> 00:16:45.680]  为什么要和这个法利塞人
[00:16:45.680 --> 00:16:48.680]  这么德高望重的尼哥底姆
[00:16:48.680 --> 00:16:51.280]  耶稣要用重生
[00:16:51.280 --> 00:16:52.520]  再生一次
[00:16:52.520 --> 00:16:57.360]  新产来将福音的信息带给他
[00:16:57.360 --> 00:17:00.400]  因为法利塞人是凭自己的行为
[00:17:00.400 --> 00:17:01.800]  用自己的方法
[00:17:01.800 --> 00:17:03.120]  这个人也是
[00:17:03.120 --> 00:17:04.680]  我如何做多些好事
[00:17:04.680 --> 00:17:06.360]  我如何多些努力
[00:17:06.360 --> 00:17:10.480]  就好像那个年轻人跑到耶稣面前说
[00:17:10.480 --> 00:17:13.800]  我还要做些什么才能得永生呢?
[00:17:13.800 --> 00:17:17.160]  这是人想得永生的方法
[00:17:17.160 --> 00:17:18.440]  耶稣告诉他
[00:17:18.440 --> 00:17:22.080]  你好像婴儿一样被生下来
[00:17:22.080 --> 00:17:24.760]  婴儿生下来有没有功德?
[00:17:24.760 --> 00:17:27.160]  婴儿有没有自己的努力?
[00:17:27.160 --> 00:17:28.680]  关不关他婴儿事?
[00:17:28.680 --> 00:17:31.320]  完全不关他婴儿事
[00:17:31.320 --> 00:17:33.920]  这个信息我相信
[00:17:33.920 --> 00:17:37.400]  对尼哥底姆是极其的震撼
[00:17:37.400 --> 00:17:41.040]  将他一生的努力全部否决了
[00:17:41.040 --> 00:17:42.160]  耶稣说
[00:17:42.160 --> 00:17:45.160]  人若不重生就不能见神的国
[00:17:45.160 --> 00:17:46.600]  尼哥底姆说人老了
[00:17:46.600 --> 00:17:48.840]  怎样能够再重生呢?
[00:17:48.840 --> 00:17:53.120]  尼哥底姆说这句话被人笑了两千多年
[00:17:53.120 --> 00:17:56.520]  你还说是犹太人的老师
[00:17:56.520 --> 00:17:59.480]  你为什么这么愚昧?
[00:17:59.480 --> 00:18:02.360]  耶稣明明不是说肉体的生命
[00:18:02.360 --> 00:18:03.960]  你猜尼哥底姆知不知道?
[00:18:03.960 --> 00:18:05.640]  一定知道
[00:18:05.640 --> 00:18:11.640]  犹太人的老师有时辩论、讨论
[00:18:11.640 --> 00:18:13.960]  用一些这样的方法
[00:18:13.960 --> 00:18:16.640]  好像很荒谬那样
[00:18:16.640 --> 00:18:20.640]  意思就是说哪有可能?
[00:18:20.640 --> 00:18:22.520]  哪有可能?
[00:18:22.520 --> 00:18:24.320]  我说要重生、要得救
[00:18:24.320 --> 00:18:25.840]  都是凭自己的努力
[00:18:25.840 --> 00:18:28.040]  我现在就不知道还差些什么
[00:18:28.040 --> 00:18:29.240]  我来问一下耶稣
[00:18:29.240 --> 00:18:31.400]  耶稣说你过去所做的事
[00:18:31.400 --> 00:18:33.640]  全部没有用的
[00:18:33.640 --> 00:18:35.120]  你要重新再来过
[00:18:35.120 --> 00:18:36.480]  好像婴儿一样
[00:18:36.480 --> 00:18:38.880]  让神来生你
[00:18:38.880 --> 00:18:42.400]  所以我们得救不是凭自己的努力
[00:18:42.400 --> 00:18:46.400]  这个新的生命是神所赐的
[00:18:46.400 --> 00:18:48.400]  如果我们明白到
[00:18:48.400 --> 00:18:53.680]  耶稣想给尼哥底姆的信息的话
[00:18:53.680 --> 00:18:56.880]  你和我会很珍惜这个救恩
[00:18:56.880 --> 00:18:58.400]  神拯救我们不是因为
[00:18:58.400 --> 00:19:01.360]  祂看到你有什么好处
[00:19:01.360 --> 00:19:04.280]  有时我们在教会里面
[00:19:04.280 --> 00:19:05.400]  有个新朋友来
[00:19:05.400 --> 00:19:07.600]  哇!有博士学位
[00:19:07.600 --> 00:19:09.200]  又不知道怎么威风
[00:19:09.200 --> 00:19:10.240]  有些弟兄姐妹就说
[00:19:10.240 --> 00:19:12.920]  哇!如果他成为我们一份子
[00:19:12.920 --> 00:19:15.560]  他成为基督徒就好了
[00:19:15.560 --> 00:19:18.160]  神如果有个这么出色的人
[00:19:18.160 --> 00:19:19.240]  在教会里面
[00:19:19.240 --> 00:19:21.640]  这个教会一定兴旺
[00:19:21.640 --> 00:19:23.560]  我想你和我是不是因为有好处
[00:19:23.560 --> 00:19:26.440]  神看中了我们
[00:19:26.440 --> 00:19:27.720]  所以来拯救我们
[00:19:27.720 --> 00:19:29.920]  如果他成为我们的元女
[00:19:29.920 --> 00:19:31.560]  我真的有福了
[00:19:31.560 --> 00:19:33.160]  会不会是神这样
[00:19:33.160 --> 00:19:34.400]  不是的
[00:19:34.400 --> 00:19:34.880]  不是的
[00:19:34.880 --> 00:19:37.920]  这是神的恩典
[00:19:37.920 --> 00:19:44.400]  这个新的生命是从神那里而来的
[00:19:44.400 --> 00:19:47.360]  当你有了新的生命的时候
[00:19:47.360 --> 00:19:50.080]  你和神的关系
[00:19:50.080 --> 00:19:51.920]  是由完全没有关系
[00:19:51.920 --> 00:19:53.800]  断绝了
[00:19:53.800 --> 00:19:57.000]  重新接上
[00:19:57.000 --> 00:19:59.160]  所以在这里
[00:19:59.160 --> 00:20:01.560]  新的关系
[00:20:01.560 --> 00:20:03.160]  《哥伦多后书》第五章说
