
[00:00:00.000 --> 00:00:08.720]  全福堂四周年
[00:14:18.600 --> 00:14:19.400]  保羅說
[00:14:19.400 --> 00:14:24.680]  我不會用這些東西去誇口
[00:14:24.680 --> 00:14:25.960]  第一點我想和大家說
[00:14:25.960 --> 00:14:28.160]  一個成長的生命
[00:14:28.160 --> 00:14:32.280]  就是要切斷它一半
[00:14:32.280 --> 00:14:33.600]  我這樣說的時候
[00:14:33.600 --> 00:14:37.680]  我覺得對於我們今天特別有意思
[00:14:37.680 --> 00:14:40.440]  有時候你知不知道你的人
[00:14:40.440 --> 00:14:43.080]  他成長很大的拉力
[00:14:43.080 --> 00:14:44.920]  不是叫我們忘記
[00:14:44.920 --> 00:14:46.280]  我們曾經有的東西
[00:14:46.280 --> 00:14:47.360]  一個人怎麼可以忘記
[00:14:47.360 --> 00:14:49.520]  他曾經發生過的事
[00:14:49.520 --> 00:14:50.200]  但是很多時候
[00:14:50.200 --> 00:14:52.120]  我們曾經發生過的事情
[00:14:52.120 --> 00:14:53.160]  無論是好的
[00:14:53.160 --> 00:14:53.960]  無論是壞的
[00:14:53.960 --> 00:14:57.400]  有時候拖著我們不能夠向前走
[00:14:57.400 --> 00:14:58.840]  很多是因為他以前
[00:14:58.840 --> 00:15:01.280]  所受過的一些的創傷
[00:15:01.280 --> 00:15:02.440]  有些人是因為
[00:15:02.440 --> 00:15:04.640]  經常記住他曾經
[00:15:04.640 --> 00:15:07.440]  所受過的那些難處
[00:15:07.440 --> 00:15:08.880]  甚至他的自卑
[00:15:08.880 --> 00:15:09.800]  一直拖著他
[00:15:09.800 --> 00:15:11.600]  他不可以向前走
[00:15:11.600 --> 00:15:12.880]  一直沒有動力
[00:15:12.880 --> 00:15:13.400]  沒有勇氣
[00:15:13.400 --> 00:15:14.920]  就是因為他以往那些
[00:15:14.920 --> 00:15:16.600]  令他難過的事情拖著他
[00:15:16.600 --> 00:15:17.320]  是不是
[00:15:17.320 --> 00:15:18.720]  很多人死在這件事上
[00:15:18.720 --> 00:15:20.440]  他走不過去
[00:15:20.440 --> 00:15:21.160]  同樣的
[00:15:21.160 --> 00:15:22.880]  剛剛另一個極端
[00:15:22.880 --> 00:15:24.560]  以前很威風的
[00:15:24.560 --> 00:15:26.840]  也會拖著一個人
[00:15:26.840 --> 00:15:29.040]  這個保羅就說
[00:15:29.040 --> 00:15:31.680]  有些人以前覺得自己很威風
[00:15:31.680 --> 00:15:34.040]  他經常回顧他曾經有多威風
[00:15:34.040 --> 00:15:34.640]  你看那個照片
[00:15:34.640 --> 00:15:35.200]  當年
[00:15:35.200 --> 00:15:35.760]  我很怕
[00:15:35.760 --> 00:15:36.360]  那些人經常說
[00:15:36.360 --> 00:15:37.600]  照片當年
[00:15:37.600 --> 00:15:38.640]  我說怎樣就怎樣
[00:15:38.640 --> 00:15:41.320]  說什麼照片當年
[00:15:41.320 --> 00:15:43.240]  人要向前走的
[00:15:43.240 --> 00:15:44.160]  保羅說
[00:15:44.160 --> 00:15:47.240]  我有這些一流的背景
[00:15:47.240 --> 00:15:48.320]  我去侍奉神
[00:15:48.320 --> 00:15:52.320]  但是我不誇這些我的成就
[00:15:52.320 --> 00:15:53.880]  這個是最重要的
[00:15:53.880 --> 00:15:56.280]  神會用一流的人
[00:15:56.280 --> 00:15:57.320]  在那裡寫著
[00:15:57.320 --> 00:15:58.600]  但是他不會叫他
[00:15:58.600 --> 00:16:02.880]  拿這些去自誇
[00:16:02.880 --> 00:16:04.040]  因為我們留意保羅
[00:16:04.040 --> 00:16:05.360]  在他自己傳福音的
[00:16:05.360 --> 00:16:06.480]  整個過程裡面
[00:16:06.480 --> 00:16:07.080]  我們所見到
[00:16:07.080 --> 00:16:08.880]  他從來沒有誇過這些人
[00:16:08.880 --> 00:16:09.760]  不過你逼到我
[00:16:09.760 --> 00:16:10.120]  保羅說
[00:16:10.120 --> 00:16:11.360]  逼到我要告訴你
[00:16:11.360 --> 00:16:12.040]  你怎樣
[00:16:12.040 --> 00:16:13.480]  你說你經常說怎樣威風
[00:16:13.480 --> 00:16:14.320]  保羅沒用
[00:16:14.320 --> 00:16:14.600]  好啊
[00:16:14.600 --> 00:16:15.960]  那我就說一點點給你聽
[00:16:15.960 --> 00:16:17.000]  保羅有很多事情
[00:16:17.000 --> 00:16:17.920]  但是你留意
[00:16:17.920 --> 00:16:18.920]  他一直都沒有用
[00:16:18.920 --> 00:16:21.600]  他這些東西來嚇人
[00:16:21.600 --> 00:16:22.000]  他用
[00:16:22.000 --> 00:16:23.120]  他沒說過
[00:16:23.120 --> 00:16:24.080]  他唯一的就是
[00:16:24.080 --> 00:16:25.560]  我能夠向前走的
[00:16:25.560 --> 00:16:27.360]  因為我雖然有這些一流的
[00:16:27.360 --> 00:16:28.880]  其實事實上是很奇妙的
[00:16:28.880 --> 00:16:31.680]  神呼召一個這麼厲害的人
[00:16:31.680 --> 00:16:32.640]  是不是
[00:16:32.640 --> 00:16:33.840]  神也呼召一些
[00:16:33.840 --> 00:16:35.080]  是很不厲害的人
[00:16:35.080 --> 00:16:35.840]  比如好像
[00:16:35.840 --> 00:16:36.760]  甚至彼得
[00:16:36.760 --> 00:16:37.600]  約翰這些
[00:16:37.600 --> 00:16:38.080]  漁夫
[00:16:38.080 --> 00:16:39.360]  其他沒什麼學識的人
[00:16:39.360 --> 00:16:40.240]  神呼召他
[00:16:40.240 --> 00:16:41.920]  但是神又呼召保羅
