
[00:00:00.000 --> 00:00:05.000]  各位大兄姐們 各位朋友 晚安
[00:02:25.000 --> 00:02:26.000]  那就不要問了
[00:02:26.000 --> 00:02:28.000]  那我兒子就不敢再問了
[00:02:28.000 --> 00:02:30.000]  因為我也有些敷衍的
[00:02:30.000 --> 00:02:31.000]  那就不再問了
[00:02:31.000 --> 00:02:33.000]  吃完飯我回房之後
[00:02:33.000 --> 00:02:35.000]  我坐在房間想起我兒子問的問題
[00:02:35.000 --> 00:02:37.000]  其實我覺得他問得挺有意思的
[00:02:37.000 --> 00:02:40.000]  很少人想這個天有幾高
[00:02:40.000 --> 00:02:41.000]  是不是
[00:02:41.000 --> 00:02:42.000]  真的很少人想的
[00:02:42.000 --> 00:02:44.000]  那我那天晚上坐在那裡想
[00:02:44.000 --> 00:02:45.000]  越想
[00:02:45.000 --> 00:02:47.000]  這個問題真的越深
[00:02:47.000 --> 00:02:49.000]  那我後來看一本書
[00:02:49.000 --> 00:02:51.000]  我就查一查有個圖
[00:02:51.000 --> 00:02:52.000]  寫著
[00:02:52.000 --> 00:02:54.000]  原來宇宙真的很大
[00:02:54.000 --> 00:02:56.000]  天真的很高
[00:02:56.000 --> 00:02:57.000]  你用光速
[00:02:57.000 --> 00:03:00.000]  一秒鐘環繞地球七次
[00:03:00.000 --> 00:03:02.000]  兩秒鐘可以繞過月球
[00:03:02.000 --> 00:03:04.000]  四分鐘去到火星
[00:03:04.000 --> 00:03:06.000]  五小時去到冥王星
[00:03:06.000 --> 00:03:09.000]  但是你需要200萬光年
[00:03:09.000 --> 00:03:12.000]  就是200萬年以光速前行
[00:03:12.000 --> 00:03:15.000]  才可以去到另一個銀河系
[00:03:15.000 --> 00:03:17.000]  你明不明白多大
[00:03:17.000 --> 00:03:19.000]  大到我也想不到多大
[00:03:19.000 --> 00:03:21.000]  是以200萬年的光速
[00:03:21.000 --> 00:03:23.000]  去到另一個銀河系
[00:03:23.000 --> 00:03:25.000]  在銀河系當中有個太陽系
[00:03:25.000 --> 00:03:26.000]  太陽系當中有個地球
[00:03:26.000 --> 00:03:28.000]  地球裡面有個北美洲
[00:03:28.000 --> 00:03:29.000]  北美洲裡面有個加拿大
[00:03:29.000 --> 00:03:30.000]  加拿大裡面有個多倫多
[00:03:30.000 --> 00:03:32.000]  多倫多裡面有個列治文山
[00:03:32.000 --> 00:03:34.000]  列治文山那條街叫Queen's Way
[00:03:34.000 --> 00:03:36.000]  就是我住的
[00:03:36.000 --> 00:03:37.000]  裡面有間屋
[00:03:37.000 --> 00:03:38.000]  裡面有間房
[00:03:38.000 --> 00:03:39.000]  房裡面有張床
[00:03:39.000 --> 00:03:40.000]  我坐在那裡
[00:03:40.000 --> 00:03:42.000]  想起我兒子這個問題
[00:03:42.000 --> 00:03:43.000]  天有幾高
[00:03:43.000 --> 00:03:45.000]  告訴我當晚想的時候
[00:03:45.000 --> 00:03:48.000]  我覺得我這個人真的很渺小
[00:03:48.000 --> 00:03:50.000]  當你真的仰望星空
[00:03:50.000 --> 00:03:52.000]  當你看這個宇宙
[00:03:52.000 --> 00:03:53.000]  你真的會說一句話
[00:03:53.000 --> 00:03:55.000]  就是人算什麼呢
[00:03:55.000 --> 00:03:57.000]  人算什麼呢
[00:03:57.000 --> 00:03:59.000]  人到底有多大
[00:03:59.000 --> 00:04:01.000]  其實人真的很渺小
[00:04:01.000 --> 00:04:02.000]  不單止渺小
[00:04:02.000 --> 00:04:06.000]  在歷史和時間的巨輪當中
[00:04:06.000 --> 00:04:07.000]  我不是講電視劇
[00:04:07.000 --> 00:04:09.000]  不過在歷史和時間的巨輪當中
[00:04:09.000 --> 00:04:12.000]  你會發現人有時真的很無奈
[00:04:12.000 --> 00:04:14.000]  你不可以停止時間
[00:04:14.000 --> 00:04:16.000]  甚至你不可以改變歷史
[00:04:16.000 --> 00:04:19.000]  你只能夠跟著歷史的巨輪前進
[00:04:19.000 --> 00:04:21.000]  人就是這樣
[00:04:21.000 --> 00:04:24.000]  人很多時候真的相當的無奈
[00:04:24.000 --> 00:04:26.000]  大家知道有一首詩叫《滿江紅》
[00:04:26.000 --> 00:04:28.000]  是誰寫的呢
[00:04:28.000 --> 00:04:30.000]  岳飛
[00:04:30.000 --> 00:04:31.000]  對不對
[00:04:31.000 --> 00:04:32.000]  裡面有句話說
[00:04:32.000 --> 00:04:34.000]  仰天長嘯
[00:04:34.000 --> 00:04:36.000]  下面有幾個字
[00:04:36.000 --> 00:04:38.000]  過兩句叫做空悲切
[00:04:38.000 --> 00:04:40.000]  雖然他很用心
[00:04:40.000 --> 00:04:42.000]  很忠心
[00:04:42.000 --> 00:04:44.000]  很可惜事與願違
[00:04:44.000 --> 00:04:46.000]  人有心無力
[00:04:46.000 --> 00:04:47.000]  沒有辦法
[00:04:47.000 --> 00:04:49.000]  他只能夠仰天長嘯
[00:04:49.000 --> 00:04:51.000]  空悲切
[00:04:51.000 --> 00:04:53.000]  這種感覺我曾經有過
[00:04:53.000 --> 00:04:55.000]  有一次我在學校考試
[00:04:55.000 --> 00:04:57.000]  當我打開試卷
[00:04:57.000 --> 00:04:59.000]  我就仰天長嘯
[00:04:59.000 --> 00:05:00.000]  空悲切
[00:05:00.000 --> 00:05:02.000]  因為我真的不懂那些題目
[00:05:02.000 --> 00:05:03.000]  他懂我
[00:05:03.000 --> 00:05:04.000]  我不懂他
[00:05:04.000 --> 00:05:06.000]  我發覺相當無奈
[00:05:06.000 --> 00:05:09.000]  只能夠等到時間交白卷
[00:05:09.000 --> 00:05:11.000]  當人不能夠解決問題的時候
[00:05:11.000 --> 00:05:14.000]  他只能夠仰天長嘯
[00:05:14.000 --> 00:05:16.000]  覺得人生原來真的很有限
[00:05:16.000 --> 00:05:18.000]  人生當中有很多種人
[00:05:18.000 --> 00:05:19.000]  其中有兩種人
[00:05:19.000 --> 00:05:22.000]  一種人一生當中很風光
[00:05:22.000 --> 00:05:24.000]  很風光
[00:05:24.000 --> 00:05:27.000]  但我們要記住風是會停
[00:05:27.000 --> 00:05:29.000]  原來光是會息
[00:05:29.000 --> 00:05:32.000]  有時候人的風光會風光不再
[00:05:32.000 --> 00:05:34.000]  所以我們盼望風繼續吹
[00:05:34.000 --> 00:05:36.000]  盼望光繼續照
[00:05:36.000 --> 00:05:37.000]  但你發現
[00:05:37.000 --> 00:05:39.000]  不可以這樣
[00:05:39.000 --> 00:05:42.000]  很多人看不到風光的背後
[00:05:42.000 --> 00:05:44.000]  很多人看不到風光之後
[00:05:44.000 --> 00:05:46.000]  有些人不是一生風光
[00:05:46.000 --> 00:05:48.000]  而是一生坎坷
[00:05:48.000 --> 00:05:49.000]  不少人因為這樣
[00:05:49.000 --> 00:05:52.000]  他會就此了此殘生
[00:05:52.000 --> 00:05:55.000]  但有些人會積極期待轉機
[00:05:55.000 --> 00:05:57.000]  尋求出路
[00:05:57.000 --> 00:05:58.000]  我有個哥哥
[00:05:58.000 --> 00:06:00.000]  他人生都很坎坷
[00:06:00.000 --> 00:06:02.000]  經常想發達
[00:06:02.000 --> 00:06:04.000]  但發也發不到
[00:06:04.000 --> 00:06:05.000]  每次跟他吃飯的時候
[00:06:05.000 --> 00:06:07.000]  他會說我總有一天
[00:06:07.000 --> 00:06:09.000]  但我哥哥已經過了60歲
[00:06:09.000 --> 00:06:11.000]  60歲其實都很年輕
[00:06:11.000 --> 00:06:13.000]  他說我總有一天
[00:06:13.000 --> 00:06:15.000]  有些人就是這樣
[00:06:15.000 --> 00:06:16.000]  不斷期待下去
[00:06:16.000 --> 00:06:18.000]  當人體會到人生現實的時候
[00:06:18.000 --> 00:06:20.000]  他會抬頭仰望
[00:06:20.000 --> 00:06:22.000]  他會低頭思考
[00:06:22.000 --> 00:06:25.000]  但不是星空的無邊無際
[00:06:25.000 --> 00:06:27.000]  又不是自己感懷新世
[00:06:27.000 --> 00:06:29.000]  而是他要思考一下人生
[00:06:29.000 --> 00:06:31.000]  這麼有限的人生
[00:06:31.000 --> 00:06:32.000]  在短暫人生當中
[00:06:32.000 --> 00:06:34.000]  究竟意義是什麼呢
[00:06:34.000 --> 00:06:37.000]  有一次我帶我女兒去買東西
[00:06:37.000 --> 00:06:39.000]  做爸爸都知道
[00:06:39.000 --> 00:06:40.000]  小女兒很喜歡
[00:06:40.000 --> 00:06:41.000]  現在我女兒21歲
[00:06:41.000 --> 00:06:42.000]  快22歲了
[00:06:42.000 --> 00:06:44.000]  以前小時候帶她去買東西
[00:06:44.000 --> 00:06:45.000]  小女兒出去買東西
[00:06:45.000 --> 00:06:46.000]  爸爸買東西
[00:06:46.000 --> 00:06:47.000]  小女兒又想買東西
[00:06:47.000 --> 00:06:48.000]  我給了她5元
[00:06:48.000 --> 00:06:49.000]  5元加幣
[00:06:49.000 --> 00:06:51.000]  我說你去買你喜歡的東西吧
[00:06:51.000 --> 00:06:53.000]  爸爸買爸爸的東西吧
[00:06:53.000 --> 00:06:54.000]  她說買買買
[00:06:54.000 --> 00:06:55.000]  我買完了
[00:06:55.000 --> 00:06:56.000]  我要給錢
[00:06:56.000 --> 00:06:57.000]  我叫我女兒過來
[00:06:57.000 --> 00:06:58.000]  我說你也給錢吧
[00:06:58.000 --> 00:06:59.000]  我女兒沒有買東西
[00:06:59.000 --> 00:07:01.000]  我說女兒你為什麼不買東西
[00:07:01.000 --> 00:07:03.000]  你知不知道她怎麼說
[00:07:03.000 --> 00:07:04.000]  她說爸爸
[00:07:04.000 --> 00:07:07.000]  她說因為5元是很有限的
[00:07:07.000 --> 00:07:09.000]  所以我要很小心
[00:07:09.000 --> 00:07:10.000]  你明不明白
[00:07:10.000 --> 00:07:11.000]  她說只有5元
[00:07:11.000 --> 00:07:13.000]  這麼有限
[00:07:13.000 --> 00:07:15.000]  她說我不可以隨便買
[00:07:15.000 --> 00:07:16.000]  有500萬就不同
[00:07:16.000 --> 00:07:17.000]  只有5元
[00:07:17.000 --> 00:07:19.000]  她說當然要小心一點
[00:07:19.000 --> 00:07:21.000]  人生是不是很有限呢
[00:07:21.000 --> 00:07:22.000]  轉眼間
[00:07:22.000 --> 00:07:24.000]  眨眼就過了很多年
[00:07:24.000 --> 00:07:25.000]  眨眼就過了很多年
[00:07:25.000 --> 00:07:27.000]  我昨天在喜樂團說
[00:07:27.000 --> 00:07:29.000]  我眨眼已經9年沒有去喜樂團了
[00:07:29.000 --> 00:07:32.000]  所以千萬做人不要眨眼
[00:07:32.000 --> 00:07:33.000]  真的很危險
[00:07:33.000 --> 00:07:35.000]  一眨眼就過了9年
[00:07:35.000 --> 00:07:36.000]  一眨眼就過了9年
[00:07:36.000 --> 00:07:37.000]  人生有多少個9年
[00:07:37.000 --> 00:07:38.000]  不要說多少個10年
[00:07:38.000 --> 00:07:39.000]  是不是
[00:07:39.000 --> 00:07:40.000]  我覺得很快
[00:07:40.000 --> 00:07:41.000]  但你有沒有問一問
[00:07:41.000 --> 00:07:44.000]  到底在浩瀚宇宙的歷史巨輪當中
[00:07:44.000 --> 00:07:45.000]  作為一個你
[00:07:45.000 --> 00:07:46.000]  作為一個我
[00:07:46.000 --> 00:07:48.000]  人生到底為什麼而活
[00:07:48.000 --> 00:07:50.000]  所以有時我覺得今天
[00:07:50.000 --> 00:07:51.000]  我很想和大家分享
[00:07:51.000 --> 00:07:54.000]  不是說要探討宇宙的星空
[00:07:54.000 --> 00:07:56.000]  我是盼望從仰望星空
[00:07:56.000 --> 00:07:58.000]  去到仰望十字架
[00:07:58.000 --> 00:07:59.000]  仰望十字架
[00:07:59.000 --> 00:08:00.000]  你發現十字架
[00:08:00.000 --> 00:08:03.000]  其實是羅馬人一個非常殘酷的形具
[00:08:03.000 --> 00:08:06.000]  但你很難想像今天很多基督徒
[00:08:06.000 --> 00:08:08.000]  是以十字架為榮
[00:08:08.000 --> 00:08:10.000]  有些人戴著十字架
[00:08:10.000 --> 00:08:12.000]  有些人用它做一些徽號
[00:08:12.000 --> 00:08:13.000]  十字車表示什麼呢
[00:08:13.000 --> 00:08:15.000]  是救命的工具
[00:08:15.000 --> 00:08:18.000]  所以你發現十字架的意思
[00:08:18.000 --> 00:08:20.000]  我們由一生之中
[00:08:20.000 --> 00:08:21.000]  我們要看一看一生之後
[00:08:21.000 --> 00:08:23.000]  從有限人生
[00:08:23.000 --> 00:08:25.000]  看一看無限的永生
[00:08:25.000 --> 00:08:27.000]  今天只是和大家看一節聖經
[00:08:27.000 --> 00:08:30.000]  就是彼得前書第二章第24節
[00:08:30.000 --> 00:08:33.000]  彼得前書第二章24節
[00:08:33.000 --> 00:08:34.000]  找到的時候我們一起讀
[00:08:34.000 --> 00:08:36.000]  第二章24節一起讀
[00:08:36.000 --> 00:08:38.000]  他被掛在木頭上
[00:08:38.000 --> 00:08:41.000]  親身擔當了我們的罪
[00:08:41.000 --> 00:08:43.000]  使我們既然在罪上死
[00:08:43.000 --> 00:08:45.000]  就得以在義上活
[00:08:45.000 --> 00:08:47.000]  因他受的鞭傷
[00:08:47.000 --> 00:08:50.000]  你們便得了醫治
[00:08:50.000 --> 00:08:52.000]  和大家分享三件事
[00:08:52.000 --> 00:08:54.000]  當你看著十字架
[00:08:54.000 --> 00:08:56.000]  你就想到三件事
[00:08:56.000 --> 00:08:58.000]  十字架的目的是什麼
[00:08:58.000 --> 00:09:01.000]  十字架的結果是什麼
[00:09:01.000 --> 00:09:03.000]  十字架的要求又是什麼
[00:09:03.000 --> 00:09:05.000]  我們先看十字架的目的
[00:09:05.000 --> 00:09:07.000]  十字架的目的
[00:09:07.000 --> 00:09:09.000]  剛才讀的聖經說得很清楚
[00:09:09.000 --> 00:09:11.000]  掛在木頭上是為了什麼
[00:09:11.000 --> 00:09:13.000]  擔當我們的罪
[00:09:13.000 --> 00:09:15.000]  擔當我們的罪
[00:09:15.000 --> 00:09:17.000]  耶穌剛才禱告也好
[00:09:17.000 --> 00:09:19.000]  唱詩也好都說過
[00:09:19.000 --> 00:09:21.000]  耶穌是擔當我們的罪
[00:09:21.000 --> 00:09:23.000]  問題是你要有罪
[00:09:23.000 --> 00:09:25.000]  祂才幫你擔
[00:09:25.000 --> 00:09:26.000]  如果你沒有罪
[00:09:26.000 --> 00:09:28.000]  祂不需要幫你擔
[00:09:28.000 --> 00:09:30.000]  有時候我們吃早餐
[00:09:30.000 --> 00:09:31.000]  我們很喜歡出去吃早餐
[00:09:31.000 --> 00:09:33.000]  有時候會遇到朋友
[00:09:33.000 --> 00:09:35.000]  朋友坐在桌上吃早餐
[00:09:35.000 --> 00:09:38.000]  我很喜歡靜靜地幫他埋單
[00:09:38.000 --> 00:09:40.000]  不說話
[00:09:40.000 --> 00:09:42.000]  給他一個驚喜
[00:09:42.000 --> 00:09:43.000]  過幾天他就會說
[00:09:43.000 --> 00:09:44.000]  不好意思
[00:09:44.000 --> 00:09:46.000]  我都不知道你埋了單
[00:09:46.000 --> 00:09:48.000]  我就很痛快
[00:09:48.000 --> 00:09:50.000]  很喜歡幫人埋單
[00:09:50.000 --> 00:09:53.000]  有一次你幫人埋了單
[00:09:53.000 --> 00:09:55.000]  過幾天你碰到他
[00:09:55.000 --> 00:09:57.000]  你跟他說他沒有說不好意思
[00:09:57.000 --> 00:09:59.000]  你說那天真是很幸運碰到你
[00:09:59.000 --> 00:10:01.000]  相請不如偶遇
[00:10:01.000 --> 00:10:02.000]  我都沒有問你批准
[00:10:02.000 --> 00:10:04.000]  幫你給了
[00:10:04.000 --> 00:10:06.000]  你怕他不知道
[00:10:06.000 --> 00:10:07.000]  埋了單他跟你說
[00:10:07.000 --> 00:10:10.000]  那天我沒有去吃早餐
[00:10:10.000 --> 00:10:11.000]  那個不是我
[00:10:11.000 --> 00:10:12.000]  你幫我埋什麼單
[00:10:12.000 --> 00:10:14.000]  我沒有吃你怎樣幫我埋單
[00:10:14.000 --> 00:10:16.000]  我都不在
[00:10:16.000 --> 00:10:17.000]  我都出了浮
[00:10:17.000 --> 00:10:19.000]  那你埋什麼單
[00:10:19.000 --> 00:10:20.000]  你明不明
[00:10:20.000 --> 00:10:21.000]  他不需要你埋單
[00:10:21.000 --> 00:10:22.000]  沒得埋單
[00:10:22.000 --> 00:10:24.000]  如果人不需要耶穌幫我們承擔
[00:10:24.000 --> 00:10:26.000]  他來做什麼
[00:10:26.000 --> 00:10:27.000]  他來做什麼
[00:10:27.000 --> 00:10:30.000]  因為人有需要他才要來
[00:10:30.000 --> 00:10:32.000]  人最大問題是
[00:10:32.000 --> 00:10:34.000]  不覺得自己有需要
[00:10:34.000 --> 00:10:35.000]  講得再直一點好不好
[00:10:35.000 --> 00:10:36.000]  不好意思
[00:10:36.000 --> 00:10:38.000]  有時人真的不覺得自己壞
[00:10:38.000 --> 00:10:39.000]  或者蓋章短一點
[00:10:39.000 --> 00:10:41.000]  人不知衰
[00:10:41.000 --> 00:10:43.000]  我講這件事不是講你們
[00:10:43.000 --> 00:10:44.000]  我講我自己也是
[00:10:44.000 --> 00:10:45.000]  人真的不知衰
[00:10:45.000 --> 00:10:47.000]  有一次我有個神學生
[00:10:47.000 --> 00:10:49.000]  他發了一條片給我
[00:10:49.000 --> 00:10:51.000]  今日的手機真的很恐怖
[00:10:51.000 --> 00:10:54.000]  所以大家在外面行事為人
[00:10:54.000 --> 00:10:55.000]  真的要很小心
[00:10:55.000 --> 00:10:57.000]  隨時被人放上網
[00:10:57.000 --> 00:10:59.000]  那次他發了一條短片給我
[00:10:59.000 --> 00:11:00.000]  一分鐘都不夠
[00:11:00.000 --> 00:11:01.000]  短片是做什麼呢
[00:11:01.000 --> 00:11:03.000]  我和另外兩個牧師坐在台上
[00:11:03.000 --> 00:11:05.000]  是一個教會的研討會
[00:11:05.000 --> 00:11:07.000]  很多人去聽
[00:11:07.000 --> 00:11:08.000]  很多間教會
[00:11:08.000 --> 00:11:10.000]  那段短片是拍著我
[00:11:10.000 --> 00:11:12.000]  另外兩個牧師其中一個在講話
[00:11:12.000 --> 00:11:14.000]  我看那段短片
[00:11:14.000 --> 00:11:15.000]  我真的看得很不舒服
[00:11:15.000 --> 00:11:17.000]  因為我很醜
[00:11:17.000 --> 00:11:19.000]  為什麼有人點頭
[00:11:19.000 --> 00:11:24.000]  我說我很醜竟然有人點頭
[00:11:24.000 --> 00:11:26.000]  我不講了
[00:11:26.000 --> 00:11:28.000]  我真的很醜
[00:11:28.000 --> 00:11:30.000]  我皺眉頭很不耐煩
[00:11:30.000 --> 00:11:32.000]  很不耐煩
[00:11:32.000 --> 00:11:34.000]  又繞著腳
[00:11:34.000 --> 00:11:36.000]  很不自然
[00:11:36.000 --> 00:11:38.000]  我看完之後發了一個短訊
[00:11:38.000 --> 00:11:39.000]  問這個學生
[00:11:39.000 --> 00:11:41.000]  為什麼你發這個短訊給我
[00:11:41.000 --> 00:11:43.000]  發這個錄影給我呢
[00:11:43.000 --> 00:11:45.000]  他說老師
[00:11:45.000 --> 00:11:47.000]  我希望你看
[00:11:47.000 --> 00:11:48.000]  我說你知不知道
[00:11:48.000 --> 00:11:50.000]  這個拍得我很醜
[00:11:50.000 --> 00:11:51.000]  他說什麼呢
[00:11:51.000 --> 00:11:52.000]  他說因為你很醜
[00:11:52.000 --> 00:11:54.000]  我才發給你看
[00:11:54.000 --> 00:11:55.000]  我說為什麼呢
[00:11:55.000 --> 00:11:57.000]  他說你不知道自己那麼醜
[00:11:58.000 --> 00:12:00.000]  我和他解釋為什麼我那麼醜
[00:12:00.000 --> 00:12:02.000]  因為我不是看不起那些牧師
[00:12:02.000 --> 00:12:04.000]  我只是在想他講的話
[00:12:04.000 --> 00:12:05.000]  我在尋思
[00:12:05.000 --> 00:12:07.000]  我尋思的樣子就是這樣
[00:12:07.000 --> 00:12:09.000]  尋思的樣子就是那麼醜
[00:12:09.000 --> 00:12:11.000]  他和我怎麼說
[00:12:11.000 --> 00:12:13.000]  他說老師我知道你尋思
[00:12:13.000 --> 00:12:15.000]  人家不知道
[00:12:15.000 --> 00:12:17.000]  所以我希望你知道
[00:12:17.000 --> 00:12:19.000]  以後不要那麼醜
[00:12:19.000 --> 00:12:21.000]  尋思都要帶著笑容
[00:12:21.000 --> 00:12:23.000]  人最慘是看不到自己醜
[00:12:23.000 --> 00:12:25.000]  你明不明
[00:12:25.000 --> 00:12:27.000]  我不需要拿鏡子出來
[00:12:27.000 --> 00:12:29.000]  你明不明我什麼意思
[00:12:29.000 --> 00:12:31.000]  有時我們是有醜但看不到
[00:12:31.000 --> 00:12:33.000]  我經常都是這樣
[00:12:33.000 --> 00:12:35.000]  有時我覺得自己很溫柔
[00:12:35.000 --> 00:12:36.000]  你老婆說
[00:12:36.000 --> 00:12:37.000]  我老婆不是你老婆
[00:12:37.000 --> 00:12:38.000]  我老婆說
[00:12:38.000 --> 00:12:41.000]  你覺得你溫柔
[00:12:41.000 --> 00:12:43.000]  是我們覺得才重要
[00:12:43.000 --> 00:12:44.000]  你覺得自己偉大
[00:12:44.000 --> 00:12:46.000]  但我不覺得你偉大
[00:12:46.000 --> 00:12:47.000]  你覺得自己很好客
[00:12:47.000 --> 00:12:48.000]  我不覺得你好客
[00:12:48.000 --> 00:12:50.000]  我覺得你多事
[00:12:50.000 --> 00:12:52.000]  所以不是自己覺得
[00:12:52.000 --> 00:12:54.000]  人最慘是不覺得自己有需要
[00:12:54.000 --> 00:12:55.000]  這是很大的問題
[00:12:55.000 --> 00:12:56.000]  我見過有人發脾氣
[00:12:56.000 --> 00:12:57.000]  有時去喝茶
[00:12:57.000 --> 00:12:59.000]  聽隔壁桌說話真的很精彩
[00:12:59.000 --> 00:13:01.000]  我這不是八卦
[00:13:01.000 --> 00:13:03.000]  因為他那麼大聲我怎麼會聽不到
[00:13:03.000 --> 00:13:04.000]  在隔壁說話
[00:13:04.000 --> 00:13:06.000]  那個男士真的很兇
[00:13:06.000 --> 00:13:08.000]  他告訴你
[00:13:08.000 --> 00:13:09.000]  我見人見得多
[00:13:09.000 --> 00:13:10.000]  他對兒子說話
[00:13:10.000 --> 00:13:12.000]  沒見過他那麼蠢
[00:13:12.000 --> 00:13:14.000]  人讀書你讀書
[00:13:14.000 --> 00:13:15.000]  哪有人讀到這樣
[00:13:15.000 --> 00:13:17.000]  給錢你就浪費錢
[00:13:17.000 --> 00:13:19.000]  我們在喝茶在隔壁
[00:13:19.000 --> 00:13:21.000]  老婆就在那裏勸
[00:13:21.000 --> 00:13:22.000]  不要發脾氣
[00:13:22.000 --> 00:13:23.000]  發什麼脾氣
[00:13:23.000 --> 00:13:24.000]  我哪有發脾氣
[00:13:24.000 --> 00:13:25.000]  我講事實
[00:13:25.000 --> 00:13:27.000]  講真話
[00:13:27.000 --> 00:13:29.000]  這個世界講真話有錯嗎
[00:13:29.000 --> 00:13:31.000]  我聽到我和老婆說結帳就走了
[00:13:31.000 --> 00:13:33.000]  一會殺就隔離那怎麼辦
[00:13:33.000 --> 00:13:35.000]  這些人他發脾氣
[00:13:35.000 --> 00:13:36.000]  發到很厲害
[00:13:36.000 --> 00:13:38.000]  不過他不覺得他發脾氣
[00:13:38.000 --> 00:13:40.000]  你不覺得你發脾氣
[00:13:40.000 --> 00:13:42.000]  真的不表示你不發脾氣
