
[00:00:00.000 --> 00:00:08.640]  在人生裏面有很多事情要學習
[00:07:44.120 --> 00:07:48.760]  來最終服侍一個國家的政權
[00:07:48.760 --> 00:07:52.400]  在這件事上我就開始去反思到
[00:07:52.400 --> 00:07:55.120]  如果我們作為一個信徒
[00:07:55.120 --> 00:07:58.160]  特別作為教會的目者
[00:07:58.160 --> 00:08:01.160]  如果我們要這樣去處理
[00:08:01.160 --> 00:08:05.800]  我們未來的所謂侍奉的話
[00:08:05.800 --> 00:08:09.440]  究竟我們在侍奉的是上帝
[00:08:09.440 --> 00:08:14.960]  還是我們在侍奉其他的目的呢?
[00:08:14.960 --> 00:08:19.000]  我不是在這裡故意將這間神學院抹黑
[00:08:19.000 --> 00:08:22.040]  這只不過是誘發了我一個反思
[00:08:22.040 --> 00:08:23.880]  我們作為目者
[00:08:23.880 --> 00:08:27.400]  將來成為眾多信徒的一個
[00:08:27.400 --> 00:08:29.920]  你可以說是一個榜樣
[00:08:29.920 --> 00:08:34.840]  我們怎樣能夠去做好我們的榜樣
[00:08:34.840 --> 00:08:39.600]  是一個對於其他的信徒有一個很直接的影響
[00:08:39.600 --> 00:08:44.080]  而基督徒到底是不是要在這個世界上
[00:08:44.080 --> 00:08:48.720]  學會做一個適時務者的一位進階呢?
[00:08:48.720 --> 00:08:52.760]  我相信這個正正就是我們
[00:08:52.760 --> 00:08:56.280]  對於去接受耶穌開始成為信徒
[00:08:56.280 --> 00:08:58.960]  一個很重要的考慮
[00:08:58.960 --> 00:09:01.480]  如果我們沒有考慮到這一點
[00:09:01.480 --> 00:09:02.960]  就說自己是一個信徒
[00:09:02.960 --> 00:09:06.120]  或者甚至我們認為自己已經是一個
[00:09:06.120 --> 00:09:09.080]  傳道人侍奉主的時候
[00:09:09.080 --> 00:09:13.880]  其實可能我們只不過是侍奉著自己
[00:09:13.880 --> 00:09:16.320]  今天我們一起去看的這段經文
[00:09:16.320 --> 00:09:21.080]  《馬太福音》第八章第十八節到第二十二節
[00:09:21.080 --> 00:09:23.080]  我給了一個題目
[00:09:23.080 --> 00:09:29.600]  叫做主揭示人的信的真偽狀況
[00:09:29.600 --> 00:09:32.120]  而這個正正就是
[00:09:32.120 --> 00:09:39.360]  耶穌基督要在他當時跟隨著他的一大班門徒裡面
[00:09:39.360 --> 00:09:43.440]  要作出一個很清楚的界定和介紹
[00:09:43.440 --> 00:09:47.440]  好使他們在還沒出去傳道之前
[00:09:47.440 --> 00:09:49.120]  他們就要搞清楚這一點
[00:09:49.120 --> 00:09:52.560]  甚至他們是不是說真是神的門徒
[00:09:52.560 --> 00:09:54.960]  耶穌基督跟隨他一同侍奉
[00:09:54.960 --> 00:09:59.680]  按照上帝標準而做事的一班屬主的門徒呢?
[00:09:59.680 --> 00:10:03.280]  這個都是成為一個很重要的考量的機會
[00:10:03.280 --> 00:10:07.280]  所以這個是我今天希望藉著這段聖經
[00:10:07.280 --> 00:10:10.080]  和大家一起思想的題目
[00:10:10.080 --> 00:10:13.920]  主揭示人信的真偽
[00:10:13.920 --> 00:10:14.920]  不如這樣
[00:10:14.920 --> 00:10:17.920]  為了因為經文又不是很長
[00:10:17.920 --> 00:10:22.200]  為了我們更加能夠掌握經文的內容和我的解釋
[00:10:22.200 --> 00:10:25.080]  我們再讀多一次好不好?這段聖經
[00:10:25.080 --> 00:10:29.040]  我們再讀一次和合本的版本一次
[00:10:29.040 --> 00:10:31.800]  讓我們去了解多一些
[00:10:31.800 --> 00:10:34.880]  不過我會在這裡再讀多一次英文的版本
[00:10:34.880 --> 00:10:36.120]  特別是最後一節
[00:10:36.120 --> 00:10:41.640]  因為在和合本的版本和英語的版本上是有所出入的
[00:10:41.640 --> 00:10:46.280]  好,我們一起打開《馬太福音》第八章
[00:10:46.280 --> 00:10:48.800]  從第十八節至第二十二節
[00:10:48.800 --> 00:10:50.800]  我們再讀多一次
[00:10:50.800 --> 00:10:52.680]  好,找到之後一起讀
[00:10:52.680 --> 00:10:56.920]  耶穌見許多人圍著他
[00:10:56.920 --> 00:11:00.400]  就吩咐道到那邊去
[00:11:00.400 --> 00:11:03.920]  有一個民侍來對他說
[00:11:03.920 --> 00:11:07.600]  夫子,你無論往哪裡去
[00:11:07.600 --> 00:11:10.000]  我要跟從你
[00:11:10.000 --> 00:11:11.400]  耶穌說
[00:11:11.400 --> 00:11:13.080]  狐狸有洞
[00:11:13.080 --> 00:11:15.480]  天空的飛鳥有窩
[00:11:15.480 --> 00:11:19.200]  人子卻沒有枕頭的地方
[00:11:19.200 --> 00:11:22.600]  又有一個門徒對耶穌說
[00:11:22.600 --> 00:11:27.600]  主啊,容我先回去埋葬我的父親
[00:11:27.600 --> 00:11:28.920]  耶穌說
[00:11:28.920 --> 00:11:32.920]  任憑死人埋葬他們的死人
[00:11:32.920 --> 00:11:34.920]  你跟從我吧
[00:11:34.920 --> 00:11:36.920]  New English Translation
[00:11:36.920 --> 00:11:41.120]  Now when Jesus saw great crowds around him
[00:11:41.120 --> 00:11:46.120]  he gave orders to go over to the other side
[00:11:46.120 --> 00:11:50.320]  A scribe then approached it and said
[00:11:50.320 --> 00:11:54.320]  Teacher, I will follow you wherever you go
[00:11:54.320 --> 00:11:56.320]  And Jesus said to him
[00:11:56.320 --> 00:11:58.920]  Foxes have holes
[00:11:58.920 --> 00:12:03.120]  and birds of the air have nests
[00:12:03.120 --> 00:12:07.920]  But the Son of Man has nowhere to lay his head
[00:12:07.920 --> 00:12:12.120]  And another of his disciples said to him
[00:12:12.120 --> 00:12:18.520]  Lord, please first let me go and bury my father
[00:12:18.520 --> 00:12:20.520]  But Jesus said to him
[00:12:20.520 --> 00:12:25.920]  Follow me and let the dead bury their own dead
[00:12:25.920 --> 00:12:28.320]  在這段聖經裡
[00:12:28.320 --> 00:12:31.320]  我嘗試透過三個部分
[00:12:31.320 --> 00:12:32.920]  跟大家一起思想
[00:12:32.920 --> 00:12:36.920]  第一個部分是第八章第十八節
[00:12:36.920 --> 00:12:38.920]  在這裡我給一個副題
[00:12:38.920 --> 00:12:43.920]  叫做全道的宗旨有別於焦聚群眾
[00:12:43.920 --> 00:12:45.520]  我再重複說一次
[00:12:45.520 --> 00:12:52.120]  全道的宗旨有別於焦聚群眾
[00:12:52.120 --> 00:12:56.120]  Preaching the gospel is different from gathering people
[00:12:56.120 --> 00:12:58.120]  首先在這裡
[00:12:58.120 --> 00:13:02.520]  對於這一節要做一些翻譯上的澄清
[00:13:02.520 --> 00:13:04.520]  如果大家為什麼我會特別
[00:13:04.520 --> 00:13:07.520]  這次會多讀一次英文聖經的時候
[00:13:07.520 --> 00:13:09.320]  我們就會留意到
[00:13:09.320 --> 00:13:11.520]  在和合本的版本裡說到
[00:13:11.520 --> 00:13:16.120]  耶穌見許多人圍著他就吩咐道到那邊去
[00:13:16.120 --> 00:13:19.120]  但如果我們看回英語聖經的時候
[00:13:19.120 --> 00:13:21.120]  絕大部分的英語聖經
[00:13:21.120 --> 00:13:26.120]  都談論到他們要道過湖的另一邊
[00:13:26.120 --> 00:13:29.320]  這一點為什麼有一個這樣的陳述
[00:13:29.320 --> 00:13:31.520]  其實最主要其中一個原因就是
[00:13:31.520 --> 00:13:34.920]  因為往後在第23節的時候
[00:13:34.920 --> 00:13:38.920]  下一個星期我們會看的經文
[00:13:38.920 --> 00:13:41.720]  就談論到耶穌原來他要搭船
[00:13:41.720 --> 00:13:44.320]  過去海的另一邊
[00:13:44.320 --> 00:13:48.920]  這個海是當時的加利利海或者加利利湖
[00:13:48.920 --> 00:13:50.920]  所以有些的譯本
[00:13:50.920 --> 00:13:56.720]  他就會加上一個道過湖的另一邊
[00:13:56.720 --> 00:13:59.920]  剛才我讀的就是這個New Revised Standard Version
[00:13:59.920 --> 00:14:01.520]  也很清楚地告訴你
[00:14:01.520 --> 00:14:04.720]  根本是原文是沒有這個湖這個題目的
[00:14:04.720 --> 00:14:07.520]  所以我們和合本這次就寫得非常好
[00:14:07.520 --> 00:14:09.320]  翻譯得很好很準確
[00:14:09.320 --> 00:14:10.520]  就是道過另一邊
[00:14:10.520 --> 00:14:12.120]  道過哪一邊呢?
[00:14:12.120 --> 00:14:15.720]  我相信當時的門徒應該心裡有數
[00:14:15.720 --> 00:14:18.720]  因為在當時耶穌的出發地點
[00:14:18.720 --> 00:14:22.720]  這個地方應該是處於加伯隆的地方
[00:14:22.720 --> 00:14:24.720]  而他要道過去另一邊
[00:14:24.720 --> 00:14:28.720]  他們有一些定期的運輸的船渡
[00:14:28.720 --> 00:14:31.320]  或者船期去到另一邊
[00:14:31.320 --> 00:14:34.520]  這個我們之後往後的經文會再說
[00:14:34.520 --> 00:14:36.120]  不過耶穌在這個時候
[00:14:36.120 --> 00:14:39.120]  就發出了一個命令
[00:14:39.120 --> 00:14:40.720]  或者指示
[00:14:40.720 --> 00:14:42.120]  他就說
[00:14:42.120 --> 00:14:46.720]  吩咐道到那邊去
[00:14:46.720 --> 00:14:48.520]  那邊就是不是這邊
[00:14:48.520 --> 00:14:49.920]  很簡單
[00:14:49.920 --> 00:14:51.720]  就是不是現在這裡
[00:14:51.720 --> 00:14:54.320]  是去到另一個的湖的另一邊
[00:14:54.320 --> 00:14:56.520]  就是加利利海的另一邊
[00:14:56.520 --> 00:14:59.720]  在聖經裡面的記載很清楚
[00:14:59.720 --> 00:15:01.920]  去介紹到一個原因
[00:15:01.920 --> 00:15:06.320]  為什麼耶穌基督要有這個命令
[00:15:06.320 --> 00:15:07.920]  或者有這個意向
[00:15:07.920 --> 00:15:09.320]  看回第十八節
[00:15:09.320 --> 00:15:10.320]  耶穌說
[00:15:10.320 --> 00:15:12.920]  見許多人圍著他
[00:15:12.920 --> 00:15:14.720]  再次出現
[00:15:14.720 --> 00:15:15.720]  見這個字
[00:15:15.720 --> 00:15:18.520]  如果上個星期大家在崇拜的時候
[00:15:18.520 --> 00:15:20.920]  我已經跟大家提過了
[00:15:20.920 --> 00:15:22.320]  第八章十四節裡面
[00:15:22.320 --> 00:15:24.320]  耶穌進到彼得家的時候
[00:15:24.320 --> 00:15:28.520]  就見彼得的惡魔在那裡害熱病
[00:15:28.520 --> 00:15:29.920]  耶穌又再次
[00:15:29.920 --> 00:15:33.320]  見有許多的人圍著他
[00:15:33.320 --> 00:15:34.120]  見這個字眼
[00:15:34.120 --> 00:15:35.520]  我已經說過很多次了
[00:15:35.520 --> 00:15:36.320]  其實都
[00:15:36.320 --> 00:15:38.320]  不過我不厭其煩再說
[00:15:38.320 --> 00:15:39.920]  見這個字眼
[00:15:39.920 --> 00:15:41.520]  不是純粹是一個
[00:15:41.520 --> 00:15:47.120]  視覺光學的一個物理的運作
[00:15:47.120 --> 00:15:49.320]  有時見這個字眼
[00:15:49.320 --> 00:15:50.920]  在原文的聖經裡面
[00:15:50.920 --> 00:15:53.320]  可以被解釋成為一個
[00:15:53.320 --> 00:15:55.520]  叫做有所洞悉
[00:15:55.520 --> 00:15:56.520]  明白
[00:15:56.520 --> 00:15:59.120]  或者用今天廣東話說的術語
[00:15:59.120 --> 00:16:01.120]  就是叫做看透
[00:16:01.120 --> 00:16:03.720]  當中的原因
[00:16:03.720 --> 00:16:04.920]  耶穌在這裡
[00:16:04.920 --> 00:16:09.120]  見有一大群的民眾圍繞著他
[00:16:09.120 --> 00:16:10.120]  於是乎
[00:16:10.120 --> 00:16:11.120]  他就在這個時候
[00:16:11.120 --> 00:16:12.520]  就做一個決定
[00:16:12.520 --> 00:16:16.320]  要渡過湖的另一邊
[00:16:16.320 --> 00:16:18.520]  那我們就要有個問題了
[00:16:18.520 --> 00:16:20.720]  耶穌為什麼
[00:16:20.720 --> 00:16:22.120]  見人多
[00:16:22.120 --> 00:16:25.320]  他就要走呢
[00:16:25.320 --> 00:16:27.320]  難道他在湖裡又要搞些事情
[00:16:27.320 --> 00:16:30.720]  想有些事情在那裡顯出一些特別嗎
[00:16:30.720 --> 00:16:32.320]  很多的學者
[00:16:32.320 --> 00:16:34.320]  甚至基督徒讀這段聖經
[00:16:34.320 --> 00:16:37.120]  都是這樣猜測聖經
[00:16:37.120 --> 00:16:39.720]  耶穌早知道一會就上湖了
[00:16:39.720 --> 00:16:40.720]  下了湖之後
[00:16:40.720 --> 00:16:42.920]  接著就會發生大風暴
[00:16:42.920 --> 00:16:45.320]  在那時候耶穌就耍兩手的神蹟
[00:16:45.320 --> 00:16:46.920]  就給人說我是神
[00:16:46.920 --> 00:16:50.320]  我是上帝的兒子
[00:16:50.320 --> 00:16:51.720]  其實是不是這個原因
[00:16:51.720 --> 00:16:52.120]  不是
[00:16:52.120 --> 00:16:53.520]  聖經說得很清楚
[00:16:53.520 --> 00:16:54.120]  在這裡
[00:16:54.120 --> 00:16:56.920]  他見到人很多圍著他
[00:16:56.920 --> 00:16:58.720]  他才可以走
[00:16:58.720 --> 00:17:02.920]  那我們就有另一個問題了
[00:17:02.920 --> 00:17:04.520]  既然是這樣
[00:17:04.520 --> 00:17:07.720]  這麼多人圍著耶穌
[00:17:07.720 --> 00:17:12.720]  如果作為全道人
[00:17:12.720 --> 00:17:15.120]  有這麼多人圍著你
[00:17:15.120 --> 00:17:17.320]  你應該很開心的
[00:17:17.320 --> 00:17:19.520]  哇!很多人擁著我
[00:17:19.520 --> 00:17:20.720]  好了
[00:17:20.720 --> 00:17:23.720]  我這個教會做得大了
[00:17:23.720 --> 00:17:28.120]  接著我就可以得到很多的利益了
[00:17:28.120 --> 00:17:32.920]  很多人就開始這樣猜測耶穌
[00:17:32.920 --> 00:17:34.920]  為什麼耶穌卻不是這樣做
[00:17:34.920 --> 00:17:36.520]  而是倒過來
[00:17:36.520 --> 00:17:39.720]  竟然是嘗試去到
[00:17:39.720 --> 00:17:44.720]  進行了一個離開這個群眾的做法呢
[00:17:44.720 --> 00:17:46.720]  為什麼耶穌要這樣做
[00:17:46.720 --> 00:17:50.520]  其中一個原因就是因為太多人
[00:17:50.520 --> 00:17:51.920]  那我們就要問
[00:17:51.920 --> 00:17:53.320]  多人是好事
[00:17:53.320 --> 00:17:55.520]  耶穌在這個時候
[00:17:55.520 --> 00:17:58.320]  都說你要出來傳道
[00:17:58.320 --> 00:18:00.120]  要多些人要悔改
[00:18:00.120 --> 00:18:02.720]  為什麼你不開心呢
[00:18:02.720 --> 00:18:03.920]  要走呢
[00:18:03.920 --> 00:18:08.120]  應該做大這個群眾
[00:18:08.120 --> 00:18:11.520]  這一點正正就是聖經第一件事
[00:18:11.520 --> 00:18:13.920]  想告訴我們知道
[00:18:13.920 --> 00:18:16.320]  耶穌來到這個世界
[00:18:16.320 --> 00:18:18.920]  作全道的工作
[00:18:18.920 --> 00:18:20.520]  目的是什麼
[00:18:20.520 --> 00:18:23.520]  如果我們回到馬太福音
[00:18:23.520 --> 00:18:26.520]  第四章第十七節的時候
[00:18:26.520 --> 00:18:29.320]  耶穌說得很清楚
[00:18:29.320 --> 00:18:33.120]  祂的信息在整個侍奉的過程當中
[00:18:33.120 --> 00:18:35.120]  只為一個原因
[00:18:35.120 --> 00:18:37.320]  就是天國近了
[00:18:37.320 --> 00:18:40.520]  你們必須悔改
[00:18:40.520 --> 00:18:44.720]  耶穌是為了天國近了這件事情
[00:18:44.720 --> 00:18:49.120]  有一個迫切希望教會的信徒
[00:18:49.120 --> 00:18:51.320]  他們能夠接觸到他之後
[00:18:51.320 --> 00:18:53.720]  都可以悔改
[00:18:53.720 --> 00:18:56.920]  但很可惜的是什麼
[00:18:56.920 --> 00:18:59.720]  很多人湧過來的時候
[00:18:59.720 --> 00:19:01.520]  是不是一定就會很多人
[00:19:01.520 --> 00:19:04.520]  接著就會去悔改呢
[00:19:04.520 --> 00:19:05.720]  人多傳道
[00:19:05.720 --> 00:19:06.720]  多些人聽到
[00:19:06.720 --> 00:19:08.520]  應該更多人信主
[00:19:08.520 --> 00:19:09.920]  很多的教會
[00:19:09.920 --> 00:19:11.920]  很多的信徒都這樣想
[00:19:11.920 --> 00:19:14.520]  於是乎很多教會的目者
[00:19:14.520 --> 00:19:17.520]  都只是願意在大教會侍奉
[00:19:17.520 --> 00:19:20.520]  去一些大的令會去參與
[00:19:20.520 --> 00:19:22.920]  一兩個那些怎麼用得著我
[00:19:22.920 --> 00:19:25.120]  我這些大財少用
[00:19:25.120 --> 00:19:27.920]  怎麼能夠可以這樣呢
[00:19:27.920 --> 00:19:29.120]  另外
[00:19:29.120 --> 00:19:30.720]  有些人就會覺得
[00:19:30.720 --> 00:19:32.520]  耶穌你這樣做
[00:19:32.520 --> 00:19:34.920]  不識時務
[00:19:34.920 --> 00:19:36.520]  既然在這個時候
[00:19:36.520 --> 00:19:38.320]  這些群眾這麼多
[00:19:38.320 --> 00:19:40.520]  你應該趁著人多
[00:19:40.520 --> 00:19:44.520]  然後組織一個耶穌的Fans Club
[00:19:44.520 --> 00:19:46.320]  於是乎怎麼樣
[00:19:46.320 --> 00:19:49.320]  用這種Fans Club的心態
[00:19:49.320 --> 00:19:52.320]  群揚的心態湧過來
[00:19:52.320 --> 00:19:54.720]  一千個 抓到一個都好
[00:19:54.720 --> 00:19:57.720]  曾經在美國有一間很出名的教會
[00:19:57.720 --> 00:20:01.320]  叫Willow Creek Church
[00:20:01.320 --> 00:20:05.520]  他們的主任牧師親口自己在訪問裡說的
[00:20:05.520 --> 00:20:08.120]  我們在教會裡
[00:20:08.120 --> 00:20:12.320]  每一個星期有無千無萬的人來講
[00:20:12.320 --> 00:20:14.520]  參加我們的教會聚會
[00:20:14.520 --> 00:20:15.720]  在這麼多人裡
[00:20:15.720 --> 00:20:19.720]  我們中了有兩三個肯留在教會裡
[00:20:19.720 --> 00:20:22.720]  每一個星期我們一年的增長
[00:20:22.720 --> 00:20:24.720]  都可以上到幾百人
[00:20:24.720 --> 00:20:26.120]  所以弟兄姐妹
[00:20:26.120 --> 00:20:31.120]  當我們去用人的想法去看的時候
[00:20:31.120 --> 00:20:36.320]  原來耶穌的處理方法卻是剛剛相反
[00:20:36.320 --> 00:20:38.920]  他見到人多的時候
[00:20:38.920 --> 00:20:41.120]  他反而叫走
[00:20:41.120 --> 00:20:44.120]  他不想這麼多人跟著他
[00:20:44.120 --> 00:20:46.920]  因為耶穌知道很多人
[00:20:46.920 --> 00:20:49.520]  只是一種群大的關係
[00:20:49.520 --> 00:20:52.320]  而去參加這個群體
[00:20:52.320 --> 00:20:55.720]  或者因為利益而去參加這個群體
[00:20:55.720 --> 00:20:58.120]  他們究竟是不是真的願意悔改
[00:20:58.120 --> 00:21:01.320]  來相信耶穌 跟隨耶穌呢
[00:21:01.320 --> 00:21:03.120]  不一定的
