
[00:00:00.000 --> 00:00:02.000]  (字幕:Skyen)
[00:05:21.400 --> 00:05:28.320]  也會不會更加削弱了他自己在加拉太宗教會裡面的公信力
[00:05:28.320 --> 00:05:34.160]  甚至會不會成為被人抓住他的把柄或者他的痛腳
[00:05:34.160 --> 00:05:39.240]  使得他能夠鞏固加拉太教會的信徒
[00:05:39.240 --> 00:05:43.000]  他們的屬靈生命免得被一些假教師去搞擾
[00:05:43.000 --> 00:05:45.480]  而這件事是做不成功呢?
[00:05:45.480 --> 00:05:50.280]  這個正正就是今天我們所看這段經文最有趣的地方
[00:05:50.280 --> 00:05:53.680]  讓我們回到這段聖經我們逐小逐小的去看
[00:05:53.680 --> 00:05:55.600]  我會分為兩部分去看
[00:05:55.600 --> 00:05:58.640]  第一部分是第十三和第十四節
[00:05:58.640 --> 00:06:01.360]  或者我再讀多一次第十三和第十四節
[00:06:01.360 --> 00:06:05.400]  讓大家再去熟悉一下這段經文說些什麼
[00:06:05.400 --> 00:06:08.440]  《羅和》中這樣說
[00:06:08.440 --> 00:06:13.160]  你們聽見我從前在猶太教中所行的事
[00:06:13.160 --> 00:06:18.880]  怎樣極力逼迫殘害神的教會
[00:06:18.880 --> 00:06:26.160]  我又在猶太教中比我本國許多同歲的人更有長進
[00:06:26.160 --> 00:06:29.880]  為我祖宗的遺傳更加熱心
[00:06:30.480 --> 00:06:33.680]  在這段聖經裏面其實保羅想說些什麼呢?
[00:06:33.680 --> 00:06:35.360]  在這單單兩節裏面
[00:06:35.360 --> 00:06:37.760]  其實保羅很想強調一點
[00:06:37.760 --> 00:06:42.640]  當我們熱心於一個錯誤的焦點的時候
[00:06:42.640 --> 00:06:46.720]  就會造成一個很嚴重的錯誤和後果
[00:06:46.720 --> 00:06:52.160]  保羅在這裏談論到有關於他一些的黑歷史
[00:06:52.160 --> 00:06:56.880]  最重要的重點不是他熱心的問題
[00:06:57.280 --> 00:07:00.640]  熱心不是最重要的問題所在
[00:07:00.640 --> 00:07:05.360]  熱心本來是表現出一個人對一件事的投入
[00:07:05.360 --> 00:07:06.880]  他的承諾
[00:07:06.880 --> 00:07:13.040]  但是如果我們的熱心是投放在一個錯誤的焦點的時候
[00:07:13.040 --> 00:07:19.120]  隨時可以造成一個摧毀性極大的後果
[00:07:19.120 --> 00:07:21.760]  所以在希伯來的《希臘文》裏面
[00:07:21.760 --> 00:07:25.520]  特別用到一個字眼去形容到保羅
[00:07:25.520 --> 00:07:29.680]  去迫不殘害上帝教會這段時候
[00:07:29.680 --> 00:07:33.280]  特別談論到殘害教會的過程
[00:07:33.280 --> 00:07:35.120]  他極力地去做
[00:07:35.120 --> 00:07:40.000]  是產生一個摧毀性的結果
[00:07:40.000 --> 00:07:46.560]  從這兩節裏面保羅將他昔日在猶太教當中的時候
[00:07:46.560 --> 00:07:50.160]  那份火熱的心可以說是推至極點
[00:07:50.160 --> 00:07:54.960]  即是說身邊其他的人都無人能及的地步
[00:07:55.680 --> 00:07:57.200]  甚至可以這樣說
[00:07:57.200 --> 00:08:00.720]  他說我同期的人去做一個比較
[00:08:00.720 --> 00:08:06.080]  如果保羅我自己認是第二名的熱心的話
[00:08:06.080 --> 00:08:09.280]  其他我相信沒有人敢再認是第一
[00:08:09.280 --> 00:08:13.280]  保羅在這裏說到這麼嚴重的時候
[00:08:13.280 --> 00:08:19.760]  其實他是集中於去說到這個焦點發生錯誤的問題
[00:08:19.760 --> 00:08:29.600]  其實同時也間接或者直接地去談論到在加拉太地區的教會當中
[00:08:29.600 --> 00:08:37.360]  不少的假教師他們同樣是帶著這份錯誤的焦點
[00:08:37.360 --> 00:08:40.960]  來到在加拉太宗教會當中存在
[00:08:40.960 --> 00:08:42.240]  包括是什麼?
[00:08:42.240 --> 00:08:46.160]  在之前我們已經說過的一些例子
[00:08:46.160 --> 00:08:48.160]  不同版本的基督教
[00:08:48.160 --> 00:08:52.800]  譬如一個猶太教化了的基督教
[00:08:52.800 --> 00:08:58.080]  或者是說那些是說我完全是自由的釋放的
[00:08:58.080 --> 00:09:00.800]  我不再受任何束縛的
[00:09:00.800 --> 00:09:05.760]  所以我們是自由地決定我們看我們認為的信仰是怎樣
[00:09:05.760 --> 00:09:09.440]  我們怎樣去演繹信仰完全是在乎於我們自己
[00:09:09.440 --> 00:09:13.040]  其實保羅在這裏一開宗明義講到於
[00:09:13.040 --> 00:09:17.200]  當一個錯誤的焦點一放了下去的時候
[00:09:17.200 --> 00:09:22.320]  整個的信仰就會變成一個推諉
[00:09:22.320 --> 00:09:28.080]  保羅在這裏我們會特別留意到他經常提到猶太教
[00:09:28.080 --> 00:09:33.360]  或者在這裏第十四節所講到的祖宗的遺傳
[00:09:33.360 --> 00:09:37.680]  其實這兩個字眼都是一個同義詞
[00:09:37.680 --> 00:09:43.680]  是表明到有些人只是看某一個的傳統
[00:09:43.680 --> 00:09:46.160]  就是他們的正統
[00:09:46.160 --> 00:09:51.920]  但問題是如果我們去看整個福音的內容的時候
[00:09:51.920 --> 00:09:55.680]  保羅其實已經在前文多次提及過
[00:09:55.680 --> 00:10:02.960]  這個真正的福音其實的正統不是源自於猶太教
[00:10:02.960 --> 00:10:06.400]  或者這個祖宗的遺傳
[00:10:06.400 --> 00:10:10.080]  祖宗的遺傳其實不單止只是談論到
[00:10:10.080 --> 00:10:14.560]  是耶和華神的律例典章在聖經裏面的記載
[00:10:14.560 --> 00:10:17.440]  或者用英文的descriptors不是這麼簡單
[00:10:17.440 --> 00:10:23.040]  還有很多人為的傳統在猶太教裏面
[00:10:23.040 --> 00:10:28.160]  去作為一些界定規條
[00:10:28.160 --> 00:10:31.200]  譬如很簡單他們有一些叫做Midrash
[00:10:31.200 --> 00:10:32.880]  Midrash其實是什麼呢?
[00:10:32.880 --> 00:10:35.040]  就是猶太人的一些的色經
[00:10:35.040 --> 00:10:39.520]  他們有自己對一些律法的傳統演繹
[00:10:39.520 --> 00:10:43.040]  而後來我們還可以看到Midrash
[00:10:43.040 --> 00:10:46.480]  後來衍生到有不同的版本的時候
[00:10:46.480 --> 00:10:48.240]  有巴勒斯坦的版本
[00:10:48.240 --> 00:10:50.880]  有巴比倫的版本
[00:10:50.880 --> 00:10:56.480]  就是說在不同地區的猶太人都有兩個大不同版本的時候
[00:10:56.480 --> 00:10:59.840]  當在這兩個不同的版本演繹的時候
[00:10:59.840 --> 00:11:03.840]  不同的人就會在他們的版本裏面加上注釋
[00:11:03.840 --> 00:11:10.240]  連每一個人加上注釋都成為了猶太教的傳統
[00:11:10.240 --> 00:11:13.280]  保羅在這裏告訴我們
[00:11:13.280 --> 00:11:18.240]  重點不是熱心與否
[00:11:18.240 --> 00:11:25.600]  重點是當熱心了一個錯的所謂正統的時候
[00:11:25.600 --> 00:11:29.440]  就會造成一個很嚴重的問題
[00:11:29.440 --> 00:11:30.720]  什麼嚴重的問題呢?
[00:11:30.720 --> 00:11:34.000]  是談及到救恩的問題
[00:11:34.000 --> 00:11:39.600]  因為其實整個耶穌基督的福音的宗旨
[00:11:39.600 --> 00:11:44.240]  就是要讓我們能夠進入到去神的救恩當中
[00:11:44.240 --> 00:11:47.520]  藉著主耶穌基督的死而復活
[00:11:47.520 --> 00:11:50.880]  然後我們能夠勝過死亡這件事
[00:11:50.880 --> 00:11:58.320]  如果我們將這個唯獨在福音裏面的核心焦點
[00:11:58.320 --> 00:12:03.280]  轉移或者加添或者修改
[00:12:03.280 --> 00:12:07.280]  就會造成一個使我們能夠
[00:12:07.280 --> 00:12:10.000]  跌入一個罪惡的情況
[00:12:10.000 --> 00:12:13.920]  甚至說我們失去救恩的可能性
[00:12:13.920 --> 00:12:18.000]  所以談及到有關於救恩的主題
[00:12:18.000 --> 00:12:21.840]  是一個保羅很重要的討論焦點
[00:12:21.840 --> 00:12:26.160]  所以所謂一個正本本來就不是出於人
[00:12:26.160 --> 00:12:27.920]  就像我剛才所說
[00:12:27.920 --> 00:12:31.760]  猶太教裏面人為有很多的傳統
[00:12:31.760 --> 00:12:35.600]  而這些傳統就造成了他們所依賴
[00:12:35.600 --> 00:12:37.360]  而在加拿大教會裏面
[00:12:37.360 --> 00:12:40.480]  其中一個最多為討論的
[00:12:40.480 --> 00:12:43.760]  或者是被傳講的假教師教導
[00:12:43.760 --> 00:12:47.840]  就是他們回去將猶太教那裏
[00:12:47.840 --> 00:12:50.160]  全部拿進來去信耶穌
[00:12:50.160 --> 00:12:53.920]  只不過信耶穌是其中一個環節而已
[00:12:53.920 --> 00:12:57.120]  在這樣的錯誤的神學裏面
[00:12:57.120 --> 00:13:00.160]  他認為這個就是整個福音的正統
[00:13:00.160 --> 00:13:03.920]  其實正正這個就是人為的因素
[00:13:03.920 --> 00:13:08.000]  所以保羅無論在先前第十一、第十二節裏面
[00:13:08.000 --> 00:13:13.120]  很強調他得著這個福音的來源
[00:13:13.120 --> 00:13:16.640]  這個福音的成就本身也不是從人而來的
[00:13:16.640 --> 00:13:19.760]  而在第一章的第三和第四節裏面
[00:13:19.760 --> 00:13:22.640]  我們同樣看見保羅很強調
[00:13:22.640 --> 00:13:26.080]  福音是由父神而來
[00:13:26.080 --> 00:13:30.320]  藉著耶穌基督死在當中
[00:13:30.320 --> 00:13:33.120]  耶父神使耶穌基督復活之後
[00:13:33.120 --> 00:13:35.040]  這個福音得以成就
[00:13:35.040 --> 00:13:39.920]  這個已經是清清楚楚在前文保羅開章明義的時候
[00:13:39.920 --> 00:13:44.160]  已經介紹得讓我們每一個明白
[00:13:44.160 --> 00:13:48.080]  所以當加拿大教會的信徒
[00:13:48.080 --> 00:13:51.120]  他們看到來到這裏的時候
[00:13:51.120 --> 00:13:53.760]  他們應該馬上去想一想
[00:13:53.760 --> 00:13:58.800]  咦?我們所看的這個福音究竟是什麼呢?
[00:13:58.800 --> 00:14:01.200]  如果我們在我們當中有些人
[00:14:01.200 --> 00:14:03.920]  傳一些不同的時候
[00:14:03.920 --> 00:14:05.920]  那個問題所在是怎樣呢?
[00:14:05.920 --> 00:14:07.920]  保羅就在這個時候說
[00:14:07.920 --> 00:14:11.120]  因為這個是生命有關的事
[00:14:11.120 --> 00:14:15.120]  但是保羅怎樣才可以說服
[00:14:15.120 --> 00:14:19.920]  或者讓這一幫加拿大宗教會的弟兄姊妹
[00:14:19.920 --> 00:14:21.920]  他們已經很快離開了
[00:14:21.920 --> 00:14:27.360]  相信了這些所謂的福音的傳統正統
[00:14:27.360 --> 00:14:28.560]  雖然不是正統
[00:14:28.560 --> 00:14:30.000]  他們以為是正統
[00:14:30.000 --> 00:14:32.720]  其實保羅怎樣勸他們回來呢?
[00:14:32.720 --> 00:14:34.880]  於是保羅就在這個時候
[00:14:34.880 --> 00:14:38.400]  將他自己作為一個過來人的身份
[00:14:38.400 --> 00:14:40.880]  去講述這件事
[00:14:40.880 --> 00:14:45.120]  他作為一個曾經在猶太教裏面
[00:14:45.120 --> 00:14:50.880]  主動地去逼迫教會的一個首當其衝的人
[00:14:50.880 --> 00:14:52.480]  而且沒有人去求他
[00:14:52.480 --> 00:14:56.480]  他是首屈一指最能夠去逼迫信徒
[00:14:56.480 --> 00:14:59.520]  他告訴我們他作為一個過來人的身份
[00:14:59.520 --> 00:15:02.080]  其實反映的是什麼呢?
[00:15:02.080 --> 00:15:04.800]  其實就是今天你們在加拿大教會裏面
[00:15:04.800 --> 00:15:08.400]  那些假教師假傳道傳給你們的信息
[00:15:08.400 --> 00:15:12.960]  昔日我保羅所相信的猶太教的教義
[00:15:12.960 --> 00:15:15.280]  其實就等同於今天這幫人
[00:15:15.280 --> 00:15:17.600]  同樣都是帶你們去死的
[00:15:17.600 --> 00:15:22.880]  所以保羅在這裏其實以一個過來人身份
[00:15:22.880 --> 00:15:27.920]  以一個有這麼好的資格去評論這件事
[00:15:27.920 --> 00:15:30.240]  因為他自己就身受其害
[00:15:30.240 --> 00:15:32.800]  更重要的一件事是什麼呢?
[00:15:32.800 --> 00:15:36.640]  保羅是為了加泰宗教會的信徒
[00:15:36.640 --> 00:15:39.680]  希望他們真的在德教上有份
[00:15:39.680 --> 00:15:45.440]  於是他的目的 為什麼連自己的黑歷史都要撩出來講呢?
[00:15:45.440 --> 00:15:49.520]  就是希望藉著他自己的經驗
[00:15:49.520 --> 00:15:53.520]  去糾正所有這幫的加泰
[00:15:53.520 --> 00:15:58.320]  已經很快離開了原本純正福音的教會的信徒
[00:15:58.320 --> 00:16:01.280]  讓他們重新將焦點
[00:16:01.280 --> 00:16:05.440]  由這個錯誤的人定的標準
[00:16:05.440 --> 00:16:12.480]  轉移到以耶穌基督復活為主核心的基礎的福音
[00:16:12.480 --> 00:16:19.360]  而當這個焦點能夠重新放正的時候
[00:16:19.360 --> 00:16:20.880]  就不會有問題
[00:16:20.880 --> 00:16:25.440]  不然的話就好像昔日保羅害死了很多基督徒一樣
[00:16:25.440 --> 00:16:29.600]  保羅其實這樣向加泰教會的宗信徒
[00:16:29.600 --> 00:16:34.400]  提出一個很嚴謹的強烈勸諭
[00:16:34.400 --> 00:16:37.520]  希望他們能夠懂得第一件事
[00:16:37.520 --> 00:16:42.720]  拆穿這些假教師假傳道人的面目
[00:16:42.720 --> 00:16:46.560]  大家姐們 只要簡單的兩句
[00:16:46.560 --> 00:16:51.120]  我們可以看見保羅在加泰書裡面
[00:16:51.120 --> 00:16:55.120]  其實是要我們學習到一個很重要的功課
[00:16:55.120 --> 00:16:58.320]  就是福音的基礎
[00:16:58.320 --> 00:17:02.080]  為什麼福音的基礎要不從人而來呢?
[00:17:02.080 --> 00:17:05.840]  福音要完全由耶穌基督而定定呢?
[00:17:05.840 --> 00:17:09.200]  為什麼要由上帝的設計而造成呢?
[00:17:09.200 --> 00:17:13.280]  因為這是與救贖有關的事情
[00:17:13.280 --> 00:17:18.480]  另外這個介紹也能夠打開了保羅
[00:17:18.480 --> 00:17:22.000]  去幫助加泰教會的信徒
[00:17:22.000 --> 00:17:25.520]  他們開始慢慢去嘗試
[00:17:25.520 --> 00:17:28.240]  去藉著這個原有的福音
[00:17:28.240 --> 00:17:35.280]  去提供他們今天好像很嚮往的假教師的教導
[00:17:35.280 --> 00:17:39.760]  讓他們慢慢識別出他們的問題
[00:17:39.760 --> 00:17:44.240]  大家姐們 今天我們同樣讀完加泰書
[00:17:44.240 --> 00:17:45.840]  應該學會這件事
[00:17:45.840 --> 00:17:50.000]  去分辨哪些才是真正的神的信息
[00:17:50.000 --> 00:17:52.880]  哪些才是真正神所差離
[00:17:52.880 --> 00:17:57.280]  要我們學習祂的道理的傳道人
[00:17:57.280 --> 00:18:03.440]  而我們不可以每一次都要有什麼都要找牧師幫助你
[00:18:03.440 --> 00:18:07.120]  我們要學會有這樣的能力
[00:18:07.120 --> 00:18:10.640]  分辨出哪些是真正的信息
[00:18:10.640 --> 00:18:14.240]  分辨得出哪些是真正的神的仕途
[00:18:14.240 --> 00:18:19.680]  哪些是真正神所使用的神的僕人或傳道人
[00:18:19.680 --> 00:18:23.040]  我們不可以每次都打電話問牧師
[00:18:23.040 --> 00:18:24.640]  現在網絡很方便
[00:18:24.640 --> 00:18:28.480]  不斷傳訊息給牧師 牧師也會回答你
[00:18:28.480 --> 00:18:31.680]  但牧師不可以每一次都在你身邊
[00:18:31.680 --> 00:18:33.840]  或者你的電話沒電了 那怎麼辦?
[00:18:33.840 --> 00:18:37.440]  找不到牧師 那你難道不會分辨嗎?
[00:18:37.440 --> 00:18:41.840]  所以保羅在這裡很重要的打開了話題
[00:18:41.840 --> 00:18:44.080]  將自己介紹出來讓他們知道
[00:18:44.080 --> 00:18:45.920]  其實目的不是將自己醜化
[00:18:45.920 --> 00:18:50.320]  而是怎樣去啟發加泰宗教會
[00:18:50.320 --> 00:18:55.120]  他們能夠辨認出在你當中的人是什麼人
[00:18:55.120 --> 00:18:57.520]  不要說我保羅說他們壞話
[00:18:57.520 --> 00:19:00.080]  你在不在這裡 怎樣看呢?
[00:19:00.080 --> 00:19:04.880]  用福音 用耶穌基督所訂定的福音去看
[00:19:04.880 --> 00:19:08.640]  還是你們只是透過看這班人
[00:19:08.640 --> 00:19:13.520]  看這些傳道人 看他們的名氣夠不夠大
[00:19:13.520 --> 00:19:18.080]  或者看他們的口碑 大家對於他們的口碑好不好
[00:19:18.080 --> 00:19:22.320]  還是他們說的內容合不合聽
[00:19:22.320 --> 00:19:25.440]  或者我曾經聽過一些傳道人說
[00:19:25.440 --> 00:19:28.000]  那個傳道人的聲音很美的
[00:19:28.000 --> 00:19:32.000]  他說話的口才很好 他很英俊的
[00:19:32.000 --> 00:19:35.840]  或者現在還出了女傳道 很美的女人
[00:19:35.840 --> 00:19:39.280]  我們是不是用這些東西去量度
[00:19:39.280 --> 00:19:41.920]  我們所聽的福音是真是假呢?
[00:19:41.920 --> 00:19:46.320]  還是我們是回到焦點 福音本質上
[00:19:46.320 --> 00:19:49.840]  保羅其實以他自己過來人的身份
[00:19:49.840 --> 00:19:53.600]  其實就告訴我們知道 其實保羅曾經犯過錯
[00:19:53.600 --> 00:19:58.320]  保羅其實可以說他已經錯得很嚴重
[00:19:58.320 --> 00:20:00.080]  因為他殺死人了
[00:20:00.080 --> 00:20:03.120]  但是保羅在這樣的過程當中
[00:20:03.120 --> 00:20:09.200]  他有沒有說 哦 於是乎我就自己以前錯過
[00:20:09.200 --> 00:20:13.040]  現在跑掉了出來 我不想你們這樣做
[00:20:13.040 --> 00:20:16.880]  於是乎保羅就讓你們錯一次 不是
[00:20:16.880 --> 00:20:20.400]  保羅知道他現在走迷了失路
[00:20:20.400 --> 00:20:23.760]  怎樣他們能夠自醒起來
[00:20:23.760 --> 00:20:27.680]  透過有聖靈提醒他們能夠去測驗到 看到呢?
[00:20:27.680 --> 00:20:29.920]  目者的角色就是這樣
[00:20:29.920 --> 00:20:34.400]  提出一些聖經的教導 一些的指引
[00:20:34.400 --> 00:20:36.240]  然後當你知道的時候
[00:20:36.240 --> 00:20:38.960]  讓聖靈配合在上面的工作的時候
[00:20:38.960 --> 00:20:40.720]  你就可以明白了
[00:20:40.720 --> 00:20:45.840]  如果不是的話 我們以為他說的話都很中聽
[00:20:45.840 --> 00:20:49.520]  都說他好像很合傳統
[00:20:49.520 --> 00:20:52.240]  基督教傳統是這樣說的
[00:20:52.240 --> 00:20:55.040]  誰誰曾經這樣說過
[00:20:55.040 --> 00:20:57.280]  我們很普遍的 我們教會
[00:20:57.280 --> 00:21:01.360]  誰名牧師曾經說過這個題目 說了什麼
[00:21:01.360 --> 00:21:04.000]  那他說的一定是對的 是不是這樣呢?
[00:21:04.000 --> 00:21:08.160]  弟兄姊妹 如果這樣的話 我們就很危險
[00:21:08.160 --> 00:21:13.280]  保羅其實最希望的是 加拿大教會能夠啟發他們
[00:21:13.280 --> 00:21:16.240]  可以有一個自醒辯別
[00:21:16.240 --> 00:21:19.680]  不要那麼容易被這些人欺騙得到
[00:21:19.680 --> 00:21:22.000]  這些假教師他們當然口才好
[00:21:22.000 --> 00:21:25.840]  可能很帥 說的話很吸引
[00:21:25.840 --> 00:21:27.920]  但是如果只是憑這些的時候
[00:21:27.920 --> 00:21:31.200]  我們只是認為他說的話就是對的話
[00:21:31.200 --> 00:21:35.440]  其實等同於類似我們信一個戲子演戲一樣
[00:21:35.440 --> 00:21:37.280]  娛樂性很有豐富
[00:21:37.280 --> 00:21:39.280]  所以今天很多人回教會覺得
[00:21:39.280 --> 00:21:42.400]  教會要有娛樂性 唱歌要有感動
[00:21:42.400 --> 00:21:44.400]  要有feeling
[00:21:44.400 --> 00:21:48.400]  但是實質上內容 聖經的真理合不合呢?
[00:21:48.400 --> 00:21:52.000]  那些一切都不管 因為根本也不知道怎麼樣
[00:21:52.000 --> 00:21:53.440]  而在這樣的情況
[00:21:53.440 --> 00:21:57.760]  其實我們向死亡走去有什麼分別呢?
[00:21:57.760 --> 00:22:00.160]  保羅在這裡
[00:22:00.160 --> 00:22:04.160]  他講了他自己以前一些醜惡的歷史
[00:22:04.160 --> 00:22:06.480]  但是保羅沒有停在這裡
[00:22:06.480 --> 00:22:12.880]  保羅除了告訴當時加拉太教會的人知道
[00:22:12.880 --> 00:22:18.480]  如何發現自己有過去的黑歷史狀態
[00:22:18.480 --> 00:22:22.080]  他同時要告訴加拉太教會的信徒知道
[00:22:22.080 --> 00:22:25.920]  在欣點之下保羅如何被啟動
[00:22:25.920 --> 00:22:28.240]  生命可以得到更新
[00:22:28.240 --> 00:22:31.520]  這條軌跡能夠開始讓他走上去
[00:22:31.520 --> 00:22:34.080]  就在15至17節裡面
[00:22:34.080 --> 00:22:36.080]  15至17節說什麼呢?
[00:22:36.080 --> 00:22:39.840]  「然而那把我從母腹裡分別出來
[00:22:39.840 --> 00:22:41.840]  又施恩照我的神
[00:22:41.840 --> 00:22:46.080]  既然樂意將他兒子啟示在我心裡
[00:22:46.080 --> 00:22:48.880]  叫我把他傳在外邦人中
[00:22:48.880 --> 00:22:51.920]  我就沒有與屬血氣的人商量
[00:22:51.920 --> 00:22:56.960]  也沒有上耶路撒冷去見那些被我先作仕途的
[00:22:56.960 --> 00:22:59.200]  唯獨往阿拉伯去
[00:22:59.200 --> 00:23:01.760]  後又回到大馬士革」
