
[00:00:00.000 --> 00:00:06.000]  有些人喜歡看著十字架禱告
[00:01:28.000 --> 00:01:30.000]  求祢祝福我們教會
[00:01:30.000 --> 00:01:31.000]  可能我是裝模作樣
[00:01:31.000 --> 00:01:34.000]  耶穌說在進到內室裡祈禱
[00:01:34.000 --> 00:01:36.000]  最重要的祈禱就是
[00:01:36.000 --> 00:01:41.000]  你的心是否對準上帝和耶穌
[00:01:41.000 --> 00:01:43.000]  保羅和耶穌也有試過
[00:01:43.000 --> 00:01:45.000]  跪下祈禱
[00:01:45.000 --> 00:01:46.000]  不知道你們有沒有試過
[00:01:46.000 --> 00:01:47.000]  跪下祈禱?
[00:01:47.000 --> 00:01:49.000]  有吧?
[00:01:49.000 --> 00:01:50.000]  跪下祈禱
[00:01:50.000 --> 00:01:52.000]  原來是一些特別的情況
[00:01:52.000 --> 00:01:55.000]  會跪下禱告
[00:01:55.000 --> 00:01:58.000]  保羅有一次也有跪下祈禱
[00:01:58.000 --> 00:02:01.000]  那次是他和相處了三年的
[00:02:01.000 --> 00:02:05.000]  以弗所那些教會的教友
[00:02:05.000 --> 00:02:06.000]  因為要道別
[00:02:06.000 --> 00:02:09.000]  所以他選擇跪下祈禱
[00:02:09.000 --> 00:02:11.000]  保羅說完這番話之後
[00:02:11.000 --> 00:02:13.000]  在《士徒行傳》記載
[00:02:13.000 --> 00:02:16.000]  就跪下和眾人禱告
[00:02:16.000 --> 00:02:17.000]  因為他要走了
[00:02:17.000 --> 00:02:18.000]  相處了三年
[00:02:18.000 --> 00:02:19.000]  他們不捨得保羅
[00:02:19.000 --> 00:02:21.000]  保羅也不捨得他們
[00:02:21.000 --> 00:02:23.000]  所以他抱著保羅的脖子
[00:02:23.000 --> 00:02:27.000]  然後很不捨得和他親嘴
[00:02:27.000 --> 00:02:29.000]  耶穌有一次帶著門徒
[00:02:29.000 --> 00:02:31.000]  在路交坊裏說
[00:02:31.000 --> 00:02:32.000]  當他叫門徒
[00:02:32.000 --> 00:02:33.000]  你在這裏等我一會兒
[00:02:33.000 --> 00:02:35.000]  然後去到一個
[00:02:35.000 --> 00:02:37.000]  大約是扔一塊石頭
[00:02:37.000 --> 00:02:39.000]  那麼遠距離的地方去祈禱
[00:02:39.000 --> 00:02:44.000]  耶穌那次也是跪下禱告
[00:02:44.000 --> 00:02:48.000]  今天我們所看保羅這段經文
[00:02:48.000 --> 00:02:49.000]  這個禱告
[00:02:49.000 --> 00:02:50.000]  一開始他說
[00:02:50.000 --> 00:02:53.000]  我在父的面前屈膝
[00:02:53.000 --> 00:02:57.000]  他選擇跪下
[00:02:57.000 --> 00:02:58.000]  因為他知道
[00:02:58.000 --> 00:03:02.000]  將要為已忽所教友的禱告
[00:03:02.000 --> 00:03:04.000]  是很重要的
[00:03:04.000 --> 00:03:06.000]  他求什麼呢?
[00:03:06.000 --> 00:03:07.000]  第一個他求
[00:03:07.000 --> 00:03:09.000]  他按著他豐盛的榮耀
[00:03:09.000 --> 00:03:13.000]  即是上帝按著他豐盛的榮耀
[00:03:13.000 --> 00:03:15.000]  藉著他的靈 即是聖靈
[00:03:15.000 --> 00:03:21.000]  叫你們心裏的力量可以剛強起來
[00:03:21.000 --> 00:03:23.000]  什麼叫心裏的力量呢?
[00:03:23.000 --> 00:03:25.000]  心裏的力量有另一個版本
[00:03:25.000 --> 00:03:28.000]  就是內在的我
[00:03:28.000 --> 00:03:31.000]  原來我們人有分外在的你
[00:03:31.000 --> 00:03:35.000]  有分內在的你
[00:03:35.000 --> 00:03:37.000]  在英文版本會譯得比較清楚
[00:03:37.000 --> 00:03:39.000]  在NIV裏面說
[00:03:39.000 --> 00:03:43.000]  是your inner being
[00:03:43.000 --> 00:03:46.000]  有一個是自己內心的你
[00:03:46.000 --> 00:03:48.000]  我們每一個人都有
[00:03:48.000 --> 00:03:51.000]  內心的你和外面的你
[00:03:51.000 --> 00:03:55.000]  可能很不同
[00:03:55.000 --> 00:03:56.000]  有一篇心理學的文章
[00:03:56.000 --> 00:03:58.000]  他給了這個題目
[00:03:58.000 --> 00:04:01.000]  不知道你們知不知道是什麼呢?
[00:04:01.000 --> 00:04:03.000]  卓太一定知道
[00:04:03.000 --> 00:04:04.000]  為什麼呢?
[00:04:04.000 --> 00:04:05.000]  因為剛才我們拍照的時候
[00:04:05.000 --> 00:04:06.000]  盆花很漂亮
[00:04:06.000 --> 00:04:08.000]  座位也很漂亮
[00:04:08.000 --> 00:04:09.000]  拍照的時候
[00:04:09.000 --> 00:04:10.000]  沒有人拍照
[00:04:10.000 --> 00:04:11.000]  然後卓太說
[00:04:11.000 --> 00:04:12.000]  自拍就可以了
[00:04:12.000 --> 00:04:14.000]  我真的覺得很有型
[00:04:14.000 --> 00:04:17.000]  大家有沒有人不知道什麼是自拍呢?
[00:04:17.000 --> 00:04:19.000]  有些人轉頭了
[00:04:19.000 --> 00:04:20.000]  現在很流行的
[00:04:20.000 --> 00:04:21.000]  自拍就是拿著相機
[00:04:21.000 --> 00:04:24.000]  去到哪裡都要拍
[00:04:24.000 --> 00:04:25.000]  拍的時候
[00:04:25.000 --> 00:04:26.000]  你看看他的樣子
[00:04:26.000 --> 00:04:27.000]  很享受自己的樣子
[00:04:27.000 --> 00:04:29.000]  很滿意自己的樣子
[00:04:29.000 --> 00:04:30.000]  不要緊
[00:04:30.000 --> 00:04:31.000]  現在你不滿意不要緊
[00:04:31.000 --> 00:04:33.000]  有美圖的
[00:04:33.000 --> 00:04:34.000]  每個人拍完之後
[00:04:34.000 --> 00:04:36.000]  都回復回15歲那麼白淨
[00:04:36.000 --> 00:04:39.000]  你不知道怎麼做我教你
[00:04:39.000 --> 00:04:40.000]  但是他說
[00:04:40.000 --> 00:04:42.000]  Inner self, inner being
[00:04:42.000 --> 00:04:45.000]  和你外面的你
[00:04:45.000 --> 00:04:46.000]  是不同的
[00:04:46.000 --> 00:04:48.000]  什麼叫做inner self?
[00:04:48.000 --> 00:04:51.000]  原來聖經裡面所說的inner self
[00:04:51.000 --> 00:04:54.000]  當然是和外面作比較
[00:04:54.000 --> 00:04:56.000]  inner self是你看不到的
[00:04:56.000 --> 00:04:57.000]  是你的感覺
[00:04:57.000 --> 00:04:58.000]  是你的價值觀
[00:04:58.000 --> 00:04:59.000]  是你的信念
[00:04:59.000 --> 00:05:01.000]  是你個人的特質
[00:05:01.000 --> 00:05:02.000]  是你的思想
[00:05:02.000 --> 00:05:03.000]  是你的情緒
[00:05:03.000 --> 00:05:04.000]  是你的性靈
[00:05:04.000 --> 00:05:06.000]  是你的慾望
[00:05:06.000 --> 00:05:08.000]  原來保羅這裡說的
[00:05:08.000 --> 00:05:11.000]  心裡面的內心
[00:05:11.000 --> 00:05:13.000]  是在說這麼多東西
[00:05:13.000 --> 00:05:15.000]  原來這些東西
[00:05:15.000 --> 00:05:17.000]  反而是影響你的情緒
[00:05:17.000 --> 00:05:19.000]  你看每一樣東西的角度
[00:05:19.000 --> 00:05:21.000]  所以去到第三行
[00:05:21.000 --> 00:05:25.000]  他說如果你是一個更加健康的裡面
[00:05:25.000 --> 00:05:28.000]  inner self, inner being
[00:05:28.000 --> 00:05:31.000]  你會更加容易保持平靜
[00:05:31.000 --> 00:05:33.000]  和那個resilient
[00:05:33.000 --> 00:05:34.000]  為什麼?
[00:05:34.000 --> 00:05:36.000]  為什麼要找英文老師?
[00:05:36.000 --> 00:05:38.000]  解釋有些人說韌力
[00:05:38.000 --> 00:05:40.000]  有些人解釋那個復原能力
[00:05:40.000 --> 00:05:42.000]  就是說你都會不開心
[00:05:42.000 --> 00:05:43.000]  你是人來的
[00:05:43.000 --> 00:05:45.000]  你不是機械人來的
[00:05:45.000 --> 00:05:47.000]  你遇到不開心的情況
[00:05:47.000 --> 00:05:48.000]  你遇到有難阻
[00:05:48.000 --> 00:05:50.000]  你一定會不開心
[00:05:50.000 --> 00:05:53.000]  但問題是如果有一個健康的裡面
[00:05:53.000 --> 00:05:56.000]  你會容易平靜去面對
[00:05:56.000 --> 00:05:58.000]  如果有健康的裡面
[00:05:58.000 --> 00:06:00.000]  你會縱使不開心
[00:06:00.000 --> 00:06:01.000]  你會哭
[00:06:01.000 --> 00:06:04.000]  但你會復原得快一點
[00:06:04.000 --> 00:06:06.000]  會幫你去面對
[00:06:06.000 --> 00:06:07.000]  最後那句話
[00:06:07.000 --> 00:06:09.000]  in the face of adversity
[00:06:09.000 --> 00:06:11.000]  你的逆境
[00:06:11.000 --> 00:06:13.000]  外面給你的逆境
[00:06:13.000 --> 00:06:17.000]  你的內心會更加容易去面對
[00:06:17.000 --> 00:06:20.000]  原來保羅是在幫他們求這件事
[00:06:20.000 --> 00:06:21.000]  因為當日
[00:06:21.000 --> 00:06:24.000]  已忽所教會都要面對政治的壓力
[00:06:24.000 --> 00:06:27.000]  他都會見到保羅被人抓
[00:06:27.000 --> 00:06:28.000]  被人鎖
[00:06:28.000 --> 00:06:29.000]  被人逼迫
[00:06:29.000 --> 00:06:30.000]  遭很多患難
[00:06:30.000 --> 00:06:31.000]  他們都害怕
[00:06:31.000 --> 00:06:33.000]  原來信耶穌是這樣的
[00:06:33.000 --> 00:06:35.000]  信耶穌是這樣的
[00:06:35.000 --> 00:06:37.000]  信耶穌不是一帆風順
[00:06:37.000 --> 00:06:38.000]  但保羅說
[00:06:38.000 --> 00:06:42.000]  會幫我們內裡的能力
[00:06:42.000 --> 00:06:43.000]  能夠強大
[00:06:43.000 --> 00:06:45.000]  能夠剛強起來
[00:06:45.000 --> 00:06:47.000]  不知道大家還記不記得
[00:06:47.000 --> 00:06:50.000]  上一次說到這個powerpoint
[00:06:50.000 --> 00:06:52.000]  這裡就是說那間學校
[00:06:52.000 --> 00:06:53.000]  一個大火
[00:06:53.000 --> 00:06:55.000]  很多小朋友喪生
[00:06:55.000 --> 00:06:57.000]  最後他們安了一個
[00:06:57.000 --> 00:07:00.000]  全世界最好的灑水系統
[00:07:00.000 --> 00:07:01.000]  安好了
[00:07:01.000 --> 00:07:02.000]  很開心
[00:07:02.000 --> 00:07:04.000]  校長找來嘉賓
[00:07:04.000 --> 00:07:05.000]  校監
[00:07:05.000 --> 00:07:06.000]  校董
[00:07:06.000 --> 00:07:08.000]  來看我們多好
[00:07:08.000 --> 00:07:09.000]  結果七年之後
[00:07:09.000 --> 00:07:10.000]  學校要擴充
[00:07:10.000 --> 00:07:12.000]  誰知擴充的時候
[00:07:12.000 --> 00:07:14.000]  那些裝修的人才發覺
[00:07:14.000 --> 00:07:15.000]  原來七年來
[00:07:15.000 --> 00:07:18.000]  水管是沒有接駁的
[00:07:18.000 --> 00:07:21.000]  原來是沒有connect到的
[00:07:21.000 --> 00:07:23.000]  提起connect
[00:07:23.000 --> 00:07:25.000]  現在很多人很需要connect一件事
[00:07:25.000 --> 00:07:28.000]  你去到哪裡都想找到connect
[00:07:28.000 --> 00:07:30.000]  你去到酒樓馬上問部長
[00:07:30.000 --> 00:07:31.000]  請問有沒有什麼
[00:07:31.000 --> 00:07:34.000]  你們真的這麼想connect嗎?
[00:07:34.000 --> 00:07:36.000]  很少這麼一致
[00:07:36.000 --> 00:07:38.000]  這個是什麼?
[00:07:38.000 --> 00:07:39.000]  Wi-Fi
[00:07:39.000 --> 00:07:41.000]  你去到哪裡都說
[00:07:41.000 --> 00:07:42.000]  部長
[00:07:42.000 --> 00:07:43.000]  有沒有Wi-Fi?
[00:07:43.000 --> 00:07:46.000]  所以現在人們已經全部發展到連不出來
[00:07:46.000 --> 00:07:48.000]  很多人問
[00:07:48.000 --> 00:07:50.000]  這個可能是世界性的
[00:07:50.000 --> 00:07:52.000]  有沒有Wi-Fi?
[00:07:52.000 --> 00:07:54.000]  Wi-Fi在這裡
[00:07:54.000 --> 00:07:56.000]  我們這裡有沒有Wi-Fi?
[00:07:56.000 --> 00:07:57.000]  有嗎?
[00:07:57.000 --> 00:07:58.000]  有
[00:07:58.000 --> 00:08:00.000]  你有沒有connect到?
[00:08:00.000 --> 00:08:01.000]  沒有
[00:08:01.000 --> 00:08:03.000]  上帝在哪裡?
[00:08:03.000 --> 00:08:04.000]  在這裡
[00:08:04.000 --> 00:08:05.000]  你有沒有connect到?
[00:08:05.000 --> 00:08:07.000]  有些人有
[00:08:07.000 --> 00:08:09.000]  有些人沒有
[00:08:09.000 --> 00:08:11.000]  因為你沒有connect
[00:08:11.000 --> 00:08:13.000]  所以有一次
[00:08:13.000 --> 00:08:15.000]  當我去一個安息禮分享的時候
[00:08:15.000 --> 00:08:17.000]  完了一個佛教徒
[00:08:17.000 --> 00:08:19.000]  他說你講完生死
[00:08:19.000 --> 00:08:20.000]  我都開始想了一下
[00:08:20.000 --> 00:08:23.000]  不過我還沒感受到你講的那個聖靈
[00:08:23.000 --> 00:08:24.000]  他真的有聽到
[00:08:24.000 --> 00:08:25.000]  他才講聖靈
[00:08:25.000 --> 00:08:26.000]  當然了
[00:08:26.000 --> 00:08:27.000]  因為聖靈在這裡
[00:08:27.000 --> 00:08:30.000]  不過你沒有connect到
[00:08:30.000 --> 00:08:35.000]  保羅說我們怎樣才可以connect到上帝這個豐富的資源
[00:08:35.000 --> 00:08:38.000]  上到上帝的Wi-Fi呢?
[00:08:38.000 --> 00:08:39.000]  在下一節他說
[00:08:39.000 --> 00:08:43.000]  使基督因你們的信住在你們心裡
[00:08:43.000 --> 00:08:46.000]  現在你connectWi-Fi要怎樣?
[00:08:46.000 --> 00:08:49.000]  你不就要撥了
[00:08:49.000 --> 00:08:51.000]  經常都撥來撥去
[00:08:51.000 --> 00:08:53.000]  人們說我們撥撥下
[00:08:53.000 --> 00:08:56.000]  撥下去然後connect到哪一個
[00:08:56.000 --> 00:08:59.000]  原來這裡也有竅門
[00:08:59.000 --> 00:09:01.000]  原來這裡講明
[00:09:01.000 --> 00:09:07.000]  說是基督要因為你們有信才connect到
[00:09:07.000 --> 00:09:09.000]  耶穌基督在這裡
[00:09:09.000 --> 00:09:10.000]  上帝在這裡
[00:09:10.000 --> 00:09:12.000]  問題是你為什麼感受不到?
[00:09:12.000 --> 00:09:15.000]  原來你沒有那個信心
[00:09:15.000 --> 00:09:16.000]  願意去相信祂
[00:09:16.000 --> 00:09:18.000]  原來這個才是第一步
[00:09:18.000 --> 00:09:21.000]  難怪有一幅圖畫我也覺得挺好的
[00:09:21.000 --> 00:09:24.000]  他說Faith is like Wi-Fi
[00:09:24.000 --> 00:09:25.000]  為什麼?
[00:09:25.000 --> 00:09:27.000]  他說是invisible 看不到的
[00:09:27.000 --> 00:09:29.000]  上帝也看不到的
[00:09:29.000 --> 00:09:31.000]  聖靈也看不到的
[00:09:31.000 --> 00:09:33.000]  Wi-Fi也看不到的
[00:09:33.000 --> 00:09:35.000]  你不會說沒有Wi-Fi的
[00:09:35.000 --> 00:09:36.000]  哪有Wi-Fi
[00:09:36.000 --> 00:09:38.000]  上了Wi-Fi
[00:09:38.000 --> 00:09:40.000]  沒有的我都看不到
[00:09:40.000 --> 00:09:42.000]  那麼上帝也看不到?
[00:09:42.000 --> 00:09:43.000]  上帝看不到
[00:09:43.000 --> 00:09:46.000]  但是我們有很多聖經說雲彩般的見證人
[00:09:46.000 --> 00:09:48.000]  很多上帝的帶領
[00:09:48.000 --> 00:09:52.000]  這些就好像Wi-Fi work那樣東西
[00:09:52.000 --> 00:09:55.000]  他說But it has the power to connect
[00:09:55.000 --> 00:10:00.000]  這個有個能力去connect給what you need
[00:10:00.000 --> 00:10:04.000]  就是內心最需要的那個內心的你
[00:10:04.000 --> 00:10:07.000]  能不能夠剛強起來
[00:10:07.000 --> 00:10:10.000]  說不出後書這樣說
[00:10:10.000 --> 00:10:13.000]  他說所以你們不用怕
[00:10:13.000 --> 00:10:14.000]  不要喪膽
[00:10:14.000 --> 00:10:17.000]  外體雖然毀壞
[00:10:17.000 --> 00:10:22.000]  但是內心可以一天生此一天
[00:10:22.000 --> 00:10:25.000]  未信耶穌的你未必明白
[00:10:25.000 --> 00:10:28.000]  為什麼看到有些病人也這麼有喜樂
[00:10:28.000 --> 00:10:29.000]  你不明白
[00:10:29.000 --> 00:10:32.000]  但是當你出完電話就知道什麼原因
[00:10:32.000 --> 00:10:33.000]  和電話差不多的
[00:10:33.000 --> 00:10:34.000]  為什麼?
[00:10:34.000 --> 00:10:37.000]  電話都是一天舊過一天
[00:10:37.000 --> 00:10:40.000]  電話雖然會毀壞
[00:10:40.000 --> 00:10:42.000]  有些人電話都壞了
[00:10:42.000 --> 00:10:43.000]  崩了
[00:10:43.000 --> 00:10:46.000]  但是電話可以一天生此一天
[00:10:46.000 --> 00:10:47.000]  為什麼?
[00:10:47.000 --> 00:10:50.000]  因為你好像英文聖經那裡說
[00:10:50.000 --> 00:10:53.000]  Update day by day
[00:10:53.000 --> 00:10:56.000]  你的電話就算一直舊
[00:10:56.000 --> 00:10:58.000]  你都可以一直update的時候
[00:10:58.000 --> 00:11:01.000]  你透過聖經、透過聖靈
[00:11:01.000 --> 00:11:03.000]  透過閱讀神的話語
[00:11:03.000 --> 00:11:05.000]  你一直在支取力量
[00:11:05.000 --> 00:11:07.000]  這個是Faith
[00:11:07.000 --> 00:11:11.000]  所以有些人說我這幾年樣子殘了
[00:11:11.000 --> 00:11:12.000]  的確是
[00:11:12.000 --> 00:11:14.000]  白頭髮多了
[00:11:14.000 --> 00:11:15.000]  老花深了
[00:11:15.000 --> 00:11:17.000]  我一年換兩次眼鏡
[00:11:17.000 --> 00:11:19.000]  是殘了
[00:11:19.000 --> 00:11:21.000]  但是我覺得我深
[00:11:21.000 --> 00:11:22.000]  深境
[00:11:22.000 --> 00:11:24.000]  我是一天生此一天
[00:11:24.000 --> 00:11:26.000]  因為當你一直禱告
[00:11:26.000 --> 00:11:28.000]  一直去讀經的時候
[00:11:28.000 --> 00:11:31.000]  你是在支取裡面的力量
[00:11:31.000 --> 00:11:33.000]  我這半年都覺得
[00:11:33.000 --> 00:11:38.000]  外面雖然繼續有不同的難處
[00:11:38.000 --> 00:11:40.000]  但是我裡面
[00:11:40.000 --> 00:11:42.000]  我是冷靜了一點
[00:11:42.000 --> 00:11:46.000]  我裡面的復原能力是快了一點
[00:11:46.000 --> 00:11:47.000]  以前生氣
[00:11:47.000 --> 00:11:51.000]  我生氣幾天
[00:11:51.000 --> 00:11:52.000]  現在生氣
[00:11:52.000 --> 00:11:54.000]  幾個小時就行了
[00:11:54.000 --> 00:11:57.000]  洗完廁所我心情好一點
[00:11:57.000 --> 00:11:59.000]  每天不開心我就吸塵
[00:11:59.000 --> 00:12:01.000]  再嚴重一點我洗廁所
[00:12:01.000 --> 00:12:03.000]  所以我昨天洗了家裡的廁所
[00:12:03.000 --> 00:12:06.000]  今天早上洗了教會的廁所
[00:12:06.000 --> 00:12:07.000]  所以南次理檢查一下
[00:12:07.000 --> 00:12:09.000]  是很快的
[00:12:09.000 --> 00:12:11.000]  因為之前我承諾過
[00:12:11.000 --> 00:12:13.000]  我要學耶穌洗腳的榜樣
[00:12:13.000 --> 00:12:15.000]  我們有了自己的教會
[00:12:15.000 --> 00:12:16.000]  我就洗廁所了
[00:12:16.000 --> 00:12:17.000]  我明天洗了
[00:12:17.000 --> 00:12:19.000]  待會校監你去驗證
[00:12:19.000 --> 00:12:21.000]  OK的
[00:12:21.000 --> 00:12:25.000]  當你connect了
[00:12:25.000 --> 00:12:26.000]  當你有faith
[00:12:26.000 --> 00:12:27.000]  當你支取了力量
[00:12:27.000 --> 00:12:29.000]  下一節
[00:12:29.000 --> 00:12:30.000]  保羅怎麼說
[00:12:30.000 --> 00:12:35.000]  他叫你們的愛心有根有機
[00:12:35.000 --> 00:12:37.000]  前幾天很大風
[00:12:37.000 --> 00:12:41.000]  根基不夠的樹就倒塌了
[00:12:41.000 --> 00:12:44.000]  有人停電
[00:12:44.000 --> 00:12:47.000]  問題是當你的生命
[00:12:47.000 --> 00:12:50.000]  究竟你有多少根基
[00:12:50.000 --> 00:12:53.000]  種在上帝那裡
[00:12:53.000 --> 00:12:56.000]  Wi-Fi也有說強弱
[00:12:56.000 --> 00:12:58.000]  有些人說
[00:12:58.000 --> 00:12:59.000]  為什麼你有四格
[00:12:59.000 --> 00:13:01.000]  為什麼我只有一格
[00:13:01.000 --> 00:13:03.000]  基督徒生命也是
[00:13:03.000 --> 00:13:05.000]  我們都是叫connect了
[00:13:05.000 --> 00:13:07.000]  不過有些人只有一格
[00:13:07.000 --> 00:13:08.000]  夠不夠就說
[00:13:08.000 --> 00:13:10.000]  你那一格也沒有了
[00:13:10.000 --> 00:13:11.000]  因為他不讀經
[00:13:11.000 --> 00:13:13.000]  有些人一漏了四格
[00:13:13.000 --> 00:13:14.000]  這麼好
[00:13:14.000 --> 00:13:15.000]  你是什麼網絡
[00:13:15.000 --> 00:13:17.000]  有關係的
[00:13:17.000 --> 00:13:19.000]  是不是有關係的
[00:13:19.000 --> 00:13:21.000]  問題就是最大的網絡
[00:13:21.000 --> 00:13:23.000]  當你一connect了
[00:13:23.000 --> 00:13:25.000]  下一節更精彩
[00:13:25.000 --> 00:13:28.000]  他說能夠和眾星圖
[00:13:28.000 --> 00:13:31.000]  一同明白基督的愛
[00:13:31.000 --> 00:13:34.000]  是何等的長、闊、高深
[00:13:34.000 --> 00:13:39.000]  並知道這愛是過於人所能察覺的
[00:13:39.000 --> 00:13:41.000]  我們聽了很多見證
[00:13:41.000 --> 00:13:43.000]  我們在看希伯來書之前
[00:13:43.000 --> 00:13:44.000]  主日學的時候
[00:13:44.000 --> 00:13:46.000]  我們看到很多見證
[00:13:46.000 --> 00:13:47.000]  很多信心偉人
[00:13:47.000 --> 00:13:49.000]  阿伯拉罕這麼有信心
[00:13:49.000 --> 00:13:51.000]  其他人這麼有信心
[00:13:51.000 --> 00:13:53.000]  你聽了很多
[00:13:53.000 --> 00:13:55.000]  但可能你都覺得
[00:13:55.000 --> 00:13:57.000]  你都是翹盲的手
[00:13:57.000 --> 00:13:59.000]  是不是這麼厲害
[00:13:59.000 --> 00:14:01.000]  上帝真的這麼厲害
[00:14:01.000 --> 00:14:03.000]  你說我也知道
[00:14:03.000 --> 00:14:05.000]  你知道的
[00:14:05.000 --> 00:14:07.000]  因為我聽到你們主日學
[00:14:07.000 --> 00:14:09.000]  答問題答得很快
[00:14:09.000 --> 00:14:12.000]  你們知道很多知識
[00:14:12.000 --> 00:14:14.000]  在腦海裏面
[00:14:14.000 --> 00:14:15.000]  你知道的
[00:14:15.000 --> 00:14:17.000]  但什麼時候我們會看到
[00:14:17.000 --> 00:14:20.000]  你是不是真的知道呢
[00:14:20.000 --> 00:14:22.000]  你是不是真的知道呢
[00:14:22.000 --> 00:14:24.000]  原來有聖經學者說
[00:14:24.000 --> 00:14:26.000]  這個知道有一個意思
[00:14:26.000 --> 00:14:27.000]  是需要經歷的
[00:14:27.000 --> 00:14:29.000]  如果剛才第一部分
[00:14:29.000 --> 00:14:32.000]  我們的關鍵字是connect
[00:14:32.000 --> 00:14:34.000]  連結
[00:14:34.000 --> 00:14:36.000]  這裏下一個關鍵字
[00:14:36.000 --> 00:14:38.000]  就是經歷 知道
[00:14:38.000 --> 00:14:40.000]  我想起這件事
[00:14:40.000 --> 00:14:41.000]  是需要經歷
[00:14:41.000 --> 00:14:44.000]  不可以看書就看到的
[00:14:44.000 --> 00:14:47.000]  有沒有人不會踩單車呢
[00:14:47.000 --> 00:14:50.000]  你看不懂踩單車
[00:14:50.000 --> 00:14:53.000]  因為你早就坐私家車了
[00:14:53.000 --> 00:14:55.000]  家家一樣
[00:14:55.000 --> 00:14:56.000]  不懂踩單車
[00:14:56.000 --> 00:14:58.000]  有沒有學過呀 家家
[00:14:58.000 --> 00:14:59.000]  有
[00:14:59.000 --> 00:15:01.000]  那最後為什麼不懂呢
[00:15:01.000 --> 00:15:03.000]  怕跌
[00:15:03.000 --> 00:15:05.000]  老公仔有沒有在旁邊幫你
[00:15:05.000 --> 00:15:06.000]  沒有
[00:15:06.000 --> 00:15:08.000]  沒有 哎呀
[00:15:08.000 --> 00:15:11.000]  學了幾歲
[00:15:11.000 --> 00:15:13.000]  幾歲怕跌
[00:15:13.000 --> 00:15:15.000]  如果你們覺得看書
[00:15:15.000 --> 00:15:17.000]  可不可以學會踩單車呢
[00:15:17.000 --> 00:15:19.000]  很多老師在這裏
[00:15:19.000 --> 00:15:20.000]  全部老師都是頭轉的
[00:15:20.000 --> 00:15:23.000]  那怎樣才會懂呢
[00:15:23.000 --> 00:15:24.000]  踩單車
[00:15:24.000 --> 00:15:25.000]  副校長厲害
[00:15:25.000 --> 00:15:27.000]  知道我說什麼
[00:15:27.000 --> 00:15:30.000]  副校長是experience
[00:15:30.000 --> 00:15:31.000]  我有一個理論叫
[00:15:31.000 --> 00:15:33.000]  experience learning
[00:15:33.000 --> 00:15:35.000]  體驗式學習
[00:15:35.000 --> 00:15:37.000]  或者叫做發現式學習
[00:15:37.000 --> 00:15:38.000]  有些東西
[00:15:38.000 --> 00:15:40.000]  我講多少你都不懂
[00:15:40.000 --> 00:15:42.000]  譬如我說
[00:15:42.000 --> 00:15:44.000]  什麼叫懂踩單車
[00:15:44.000 --> 00:15:47.000]  我說當你有一天掌握到平衡
