
[00:00:00.000 --> 00:00:04.000]  我們這次在啟思獎
[00:02:09.000 --> 00:02:11.000]  並且追求自由
[00:02:11.000 --> 00:02:12.000]  平等
[00:02:12.000 --> 00:02:13.000]  民主
[00:02:13.000 --> 00:02:15.000]  這些這樣的理想
[00:02:15.000 --> 00:02:18.000]  這個就是所謂弘大的敘事
[00:02:18.000 --> 00:02:20.000]  相信人類
[00:02:20.000 --> 00:02:22.000]  相信人的前景是美好
[00:02:22.000 --> 00:02:27.000]  相信人可以有夢想成為實現
[00:02:27.000 --> 00:02:30.000]  但隨著時代的發展
[00:02:30.000 --> 00:02:32.000]  科技越來越發達
[00:02:32.000 --> 00:02:35.000]  人類越來越繁華
[00:02:35.000 --> 00:02:37.000]  但是我們發覺這個夢想
[00:02:37.000 --> 00:02:39.000]  竟然是越來越破滅
[00:02:39.000 --> 00:02:42.000]  最典型的一九八九年
[00:02:42.000 --> 00:02:43.000]  這一年裡面
[00:02:43.000 --> 00:02:46.000]  世界上所發生的兩件大事
[00:02:46.000 --> 00:02:50.000]  一個就是我們中國的六四事件
[00:02:50.000 --> 00:02:51.000]  五月的時候
[00:02:51.000 --> 00:02:54.000]  民主的聲音震遍北京
[00:02:54.000 --> 00:02:57.000]  但六月四號的打黑車和開槍
[00:02:57.000 --> 00:03:02.000]  使這種弘大的理想破滅
[00:03:02.000 --> 00:03:04.000]  十一月
[00:03:04.000 --> 00:03:07.000]  柏林的圍牆倒塌
[00:03:07.000 --> 00:03:12.000]  好像標誌著人類冷戰了東西方
[00:03:12.000 --> 00:03:15.000]  幾十年的日子會過去
[00:03:15.000 --> 00:03:18.000]  但整個九十年代帶給我們的是什麼呢
[00:03:18.000 --> 00:03:22.000]  更多民族互相自我的殘殺
[00:03:22.000 --> 00:03:24.000]  更多的混亂
[00:03:24.000 --> 00:03:27.000]  更多的不安
[00:03:27.000 --> 00:03:30.000]  有些人將到八九年之後
[00:03:30.000 --> 00:03:33.000]  看為一個後現代時代的來臨
[00:03:33.000 --> 00:03:36.000]  對於那些現代世界的那種宏願
[00:03:36.000 --> 00:03:38.000]  已經再不出現
[00:03:38.000 --> 00:03:39.000]  我們看到我們八十年代
[00:03:39.000 --> 00:03:41.000]  九十年代出生的這一群
[00:03:41.000 --> 00:03:43.000]  就是我們所謂的X Generation
[00:03:43.000 --> 00:03:45.000]  十幾二十歲的那群
[00:03:45.000 --> 00:03:47.000]  他們的世界和我們舊的
[00:03:47.000 --> 00:03:50.000]  那個年輕人的世界不同
[00:03:50.000 --> 00:03:53.000]  我們今天看到的所有民族的運動
[00:03:53.000 --> 00:03:56.000]  或者我們今天的理想的民主運動
[00:03:56.000 --> 00:04:00.000]  出來的都是我們這些老頭子
[00:04:00.000 --> 00:04:02.000]  他們呢
[00:04:02.000 --> 00:04:06.000]  你看他們八十年代九十年代出生的那群人
[00:04:06.000 --> 00:04:08.000]  他們興趣的是什麼呢
[00:04:08.000 --> 00:04:11.000]  最典型是他們MTV的東西
[00:04:11.000 --> 00:04:13.000]  叫做字面
[00:04:13.000 --> 00:04:16.000]  畫面是完全分散的
[00:04:16.000 --> 00:04:18.000]  沒有一個一幅的圖畫
[00:04:18.000 --> 00:04:20.000]  完全零碎的
[00:04:20.000 --> 00:04:21.000]  破碎的
[00:04:21.000 --> 00:04:22.000]  幻熱的
[00:04:22.000 --> 00:04:24.000]  沒有理想的
[00:04:24.000 --> 00:04:26.000]  就是看著我們這一群人
[00:04:26.000 --> 00:04:27.000]  我們曾經叫過
[00:04:27.000 --> 00:04:28.000]  我們哭過
[00:04:28.000 --> 00:04:29.000]  我們努力過
[00:04:29.000 --> 00:04:30.000]  得到什麼呢
[00:04:30.000 --> 00:04:31.000]  國家去了哪裡呢
[00:04:31.000 --> 00:04:33.000]  現在就知道賺錢
[00:04:33.000 --> 00:04:36.000]  整個中國就向錢看
[00:04:36.000 --> 00:04:38.000]  他看到我們曾經怎樣努力過
[00:04:38.000 --> 00:04:40.000]  有什麼人有什麼理想的時候
[00:04:40.000 --> 00:04:42.000]  到頭來得到什麼呢
[00:04:42.000 --> 00:04:43.000]  這個世界越來越亂
[00:04:43.000 --> 00:04:47.000]  他們開始再不相信有什麼宏大的夢想
[00:04:47.000 --> 00:04:50.000]  他們相信就是當下最緊張的東西
[00:04:50.000 --> 00:04:54.000]  就是看一下王菲喜歡的是誰
[00:04:54.000 --> 00:04:58.000]  這個可以說是一個後現代的典型
[00:04:58.000 --> 00:05:00.000]  為什麼我說這些呢
[00:05:00.000 --> 00:05:02.000]  今天不是說時下
[00:05:02.000 --> 00:05:04.000]  我們看回剛才那段的聖經的時候
[00:05:04.000 --> 00:05:08.000]  有人說現在這種的宏願已經過去
[00:05:08.000 --> 00:05:12.000]  今天留給我們的就是這種破碎的世界
[00:05:12.000 --> 00:05:14.000]  在這個破碎的世界裡
[00:05:14.000 --> 00:05:16.000]  我們基督徒還有沒有這個
[00:05:16.000 --> 00:05:20.000]  宏大巨事的理想呢
[00:05:20.000 --> 00:05:23.000]  今天保羅這段聖經說有
[00:05:23.000 --> 00:05:25.000]  有
[00:05:25.000 --> 00:05:27.000]  基督教不是落後
[00:05:27.000 --> 00:05:31.000]  而是我們堅持在這個已經沒有理想的世界
[00:05:31.000 --> 00:05:34.000]  零碎的世界裡
[00:05:34.000 --> 00:05:38.000]  作為基督徒仍然有這種這樣的宏願
[00:05:38.000 --> 00:05:41.000]  但是這段聖經裡面所說的
[00:05:41.000 --> 00:05:43.000]  當我們說保羅怎樣去面對
[00:05:43.000 --> 00:05:48.000]  教我們面對這個後現代世界的衝擊的時候
[00:05:48.000 --> 00:05:50.000]  我們或者用多一點時間
[00:05:50.000 --> 00:05:55.000]  看保羅所描述的那個後現代的思潮
[00:05:55.000 --> 00:05:58.000]  就是我們第二點的A那裡所說的
[00:05:58.000 --> 00:06:01.000]  第三和第四節保羅用了兩節來描述
[00:06:01.000 --> 00:06:04.000]  我相信不一定說保羅有一個預言
[00:06:04.000 --> 00:06:07.000]  不過我相信是有預言的意義
[00:06:07.000 --> 00:06:13.000]  因為保羅在他一開始的時候
[00:06:13.000 --> 00:06:18.000]  他就說第三節因為時候要到
[00:06:18.000 --> 00:06:21.000]  因為時候就要到
[00:06:21.000 --> 00:06:24.000]  那個時候我相信不單單是保羅的時候
[00:06:24.000 --> 00:06:27.000]  也都是指著將來
[00:06:27.000 --> 00:06:29.000]  好像我們上一次所說的
[00:06:29.000 --> 00:06:34.000]  將來耶穌基督再來之前那個末後的時候要到
[00:06:34.000 --> 00:06:36.000]  所以保羅所看他的眼光
[00:06:36.000 --> 00:06:37.000]  雖然他在監獄裡面
[00:06:37.000 --> 00:06:39.000]  但是他想超過時間和空間
[00:06:39.000 --> 00:06:43.000]  看將來神的啟示給他看見將來的那個世界
[00:06:43.000 --> 00:06:46.000]  這個世界在護衛的方向
[00:06:46.000 --> 00:06:48.000]  今天我們用過去這十年
[00:06:48.000 --> 00:06:51.000]  這個所謂後現代的現象
[00:06:51.000 --> 00:06:53.000]  世界的現象來看的時候
[00:06:53.000 --> 00:06:56.000]  這幅圖畫似乎都是楊清華
[00:06:56.000 --> 00:06:59.000]  我用這兩節聖經第三和第四節
[00:06:59.000 --> 00:07:01.000]  簡單總結有三個方面
[00:07:01.000 --> 00:07:03.000]  我自己研究哲學和文化
[00:07:03.000 --> 00:07:07.000]  對比起現在我們所謂的哲學上面的文化上面
[00:07:07.000 --> 00:07:09.000]  所說的後現代文化
[00:07:09.000 --> 00:07:11.000]  Modern Culture
[00:07:11.000 --> 00:07:13.000]  顯然是這三個重點
[00:07:13.000 --> 00:07:15.000]  在這三節聖經裡面都出現
[00:07:15.000 --> 00:07:17.000]  第一個重點
[00:07:17.000 --> 00:07:21.000]  在後現代的文化裡面強調不再有權威
[00:07:21.000 --> 00:07:22.000]  漠視權威
[00:07:22.000 --> 00:07:24.000]  他權威了反動
[00:07:24.000 --> 00:07:26.000]  Reaction
[00:07:26.000 --> 00:07:27.000]  以前權威是好的
[00:07:27.000 --> 00:07:29.000]  傳統是好的
[00:07:29.000 --> 00:07:33.000]  但是現在逢所謂權威就變成一個醜化的對象
[00:07:33.000 --> 00:07:35.000]  權威就變成了要攻擊的對象
[00:07:35.000 --> 00:07:37.000]  要打倒
[00:07:37.000 --> 00:07:40.000]  這是一個後現代文化的特徵
[00:07:40.000 --> 00:07:42.000]  普羅用一句話來表達
[00:07:42.000 --> 00:07:43.000]  我印了出來
[00:07:43.000 --> 00:07:45.000]  也是參考不同的譯本
[00:07:45.000 --> 00:07:48.000]  和大家重譯過這一句話
[00:07:48.000 --> 00:07:51.000]  人必容得下純正的道理
[00:07:51.000 --> 00:07:54.000]  反而以左發仰
[00:07:54.000 --> 00:07:57.000]  容得下原來的意思就是說
[00:07:57.000 --> 00:08:00.000]  他沒有心機聽的意思
[00:08:00.000 --> 00:08:05.000]  人已經再沒有心機聽那些本來應該純正的道理
[00:08:05.000 --> 00:08:07.000]  反而以左發仰
[00:08:07.000 --> 00:08:09.000]  希臘文
[00:08:09.000 --> 00:08:11.000]  希臘人的習慣和我們中國人有些相似
[00:08:11.000 --> 00:08:14.000]  今天希臘人就說以左發仰
[00:08:14.000 --> 00:08:19.000]  完全是我們中國廣東話所說的聽而入耳的意思
[00:08:19.000 --> 00:08:22.000]  對那些純正的真理聽而入耳
[00:08:22.000 --> 00:08:24.000]  沒有心機聽
[00:08:24.000 --> 00:08:26.000]  那些本來是純正的
[00:08:26.000 --> 00:08:28.000]  本來應該是作為權威的
[00:08:28.000 --> 00:08:30.000]  已經全部扭曲
[00:08:30.000 --> 00:08:32.000]  成為一個醜化的對象
[00:08:32.000 --> 00:08:35.000]  你看王家衛的電影
[00:08:35.000 --> 00:08:37.000]  你看周星馳的電影
[00:08:37.000 --> 00:08:39.000]  周星馳的電影很有代表性
[00:08:39.000 --> 00:08:42.000]  很有後現代的代表性
[00:08:42.000 --> 00:08:44.000]  香港的21世紀雜誌
[00:08:44.000 --> 00:08:45.000]  一個很嚴肅的雜誌
[00:08:45.000 --> 00:08:47.000]  2000年那一期
[00:08:47.000 --> 00:08:51.000]  是用整期來研究周星馳的電影
[00:08:51.000 --> 00:08:54.000]  尤其是西遊記的系列
[00:08:54.000 --> 00:08:56.000]  有沒有人看過
[00:08:56.000 --> 00:08:58.000]  要看就要看
[00:08:58.000 --> 00:09:00.000]  在中國成為一個大的現象
[00:09:00.000 --> 00:09:02.000]  叫西遊記的現象
[00:09:02.000 --> 00:09:04.000]  叫大華西遊
[00:09:04.000 --> 00:09:06.000]  在中國翻譯成大華西遊
[00:09:06.000 --> 00:09:09.000]  西遊記的月光寶盒
[00:09:09.000 --> 00:09:11.000]  月光寶盒不是月光寶盒
[00:09:11.000 --> 00:09:13.000]  還有那個結局篇
[00:09:13.000 --> 00:09:15.000]  那兩個裡面你看見
[00:09:15.000 --> 00:09:17.000]  一個典型的後現代現象
[00:09:17.000 --> 00:09:19.000]  那些傳統的權威
[00:09:19.000 --> 00:09:21.000]  像唐三藏的羅家英
[00:09:21.000 --> 00:09:23.000]  做過唐三藏的豪提老祖那些
[00:09:23.000 --> 00:09:25.000]  全部成為那些嘲笑的
[00:09:25.000 --> 00:09:27.000]  是講述的
[00:09:27.000 --> 00:09:29.000]  講道理
[00:09:29.000 --> 00:09:31.000]  但是講道理都是作嘔的
[00:09:31.000 --> 00:09:33.000]  那些對象
[00:09:33.000 --> 00:09:36.000]  那些權威的成為一個醜化的對象
[00:09:36.000 --> 00:09:39.000]  老子再不是值得尊重的
[00:09:39.000 --> 00:09:41.000]  老子在後現代的世界裡面
[00:09:41.000 --> 00:09:43.000]  是被嘲笑的
[00:09:43.000 --> 00:09:45.000]  是吵吵鬧鬧的
[00:09:45.000 --> 00:09:47.000]  最差就是他那些
[00:09:47.000 --> 00:09:49.000]  校長就更加差不用說
[00:09:49.000 --> 00:09:51.000]  這是一個後現代的現象
[00:09:51.000 --> 00:09:53.000]  聽不進去
[00:09:53.000 --> 00:09:55.000]  最純正的真理
[00:09:55.000 --> 00:09:57.000]  沒有心機去留心
[00:09:57.000 --> 00:09:59.000]  第二個特色
[00:09:59.000 --> 00:10:03.000]  就是一個否定有絕對真理
[00:10:03.000 --> 00:10:05.000]  絕對真理不再存在
[00:10:05.000 --> 00:10:07.000]  所有都是相對的
[00:10:07.000 --> 00:10:09.000]  你有你的
[00:10:09.000 --> 00:10:11.000]  我有我的
[00:10:11.000 --> 00:10:13.000]  普羅那裡說
[00:10:13.000 --> 00:10:15.000]  而且掩耳不聽真理
[00:10:15.000 --> 00:10:19.000]  反倒趨向無稽之談
[00:10:19.000 --> 00:10:21.000]  這個很典型的論述
[00:10:21.000 --> 00:10:23.000]  這個故事
[00:10:23.000 --> 00:10:25.000]  如果剛才我們沒有心機聽
[00:10:25.000 --> 00:10:27.000]  沒有心機聽這個純正的道理
[00:10:27.000 --> 00:10:29.000]  現在他再進一步去攻擊拒絕
[00:10:29.000 --> 00:10:31.000]  掩耳不聽
[00:10:31.000 --> 00:10:33.000]  凡是那些所謂有真理的東西
[00:10:33.000 --> 00:10:35.000]  他都不喜歡聽
[00:10:35.000 --> 00:10:37.000]  反而喜歡聽那些是無稽之談
[00:10:37.000 --> 00:10:39.000]  那些越噁心越奇怪
[00:10:39.000 --> 00:10:41.000]  那些聽不明白的
[00:10:41.000 --> 00:10:43.000]  越覺得有興趣
[00:10:43.000 --> 00:10:45.000]  這個就是我們今天所見到的現象
[00:10:45.000 --> 00:10:47.000]  這個現象可能快
[00:10:47.000 --> 00:10:49.000]  九十年代初
[00:10:49.000 --> 00:10:51.000]  我們開始慢慢地整個世界
[00:10:51.000 --> 00:10:53.000]  多元多就顯現
[00:10:53.000 --> 00:10:55.000]  多元多是一個最前衛的
[00:10:55.000 --> 00:10:57.000]  多元語意
[00:10:57.000 --> 00:10:59.000]  多元民族
[00:10:59.000 --> 00:11:01.000]  其實這是好事
[00:11:01.000 --> 00:11:03.000]  不同的民族不同的文化聚在一起
[00:11:03.000 --> 00:11:05.000]  大家好像一個無稽
[00:11:05.000 --> 00:11:07.000]  好像一個雙橫畫
[00:11:07.000 --> 00:11:09.000]  你有你我有我
[00:11:09.000 --> 00:11:11.000]  好處就是大家互相尊重
[00:11:11.000 --> 00:11:13.000]  互相欣賞
[00:11:13.000 --> 00:11:15.000]  但帶來的結果就是你有你的道理
[00:11:15.000 --> 00:11:17.000]  我有我的道理
[00:11:17.000 --> 00:11:19.000]  沒有人敢用我的道理去批評你的道理
[00:11:19.000 --> 00:11:21.000]  所以你也OK我也OK
[00:11:21.000 --> 00:11:23.000]  做什麼你都不可以說我有一個立場
[00:11:23.000 --> 00:11:25.000]  當你說我有一個絕對的立場
[00:11:25.000 --> 00:11:27.000]  就被人知道
[00:11:27.000 --> 00:11:29.000]  所以今天我們發覺
[00:11:29.000 --> 00:11:31.000]  在多元多的結果
[00:11:31.000 --> 00:11:33.000]  加拿大的結果裏面
[00:11:33.000 --> 00:11:35.000]  我們看到很多
[00:11:35.000 --> 00:11:37.000]  我們用的那些寶萊塢的字在無稽之談
[00:11:37.000 --> 00:11:39.000]  集交
[00:11:39.000 --> 00:11:41.000]  俱樂部可以成為合法化
[00:11:41.000 --> 00:11:45.000]  因為他們有自由
[00:11:45.000 --> 00:11:47.000]  男人女人不穿衣服在一個地方
[00:11:47.000 --> 00:11:49.000]  的俱樂部裏面
[00:11:49.000 --> 00:11:51.000]  聯交這些都是好的事
[00:11:51.000 --> 00:11:53.000]  這是一個模式
[00:11:53.000 --> 00:11:55.000]  你有你我有我
[00:11:55.000 --> 00:11:57.000]  多好啊你批評人幹什麼
[00:11:57.000 --> 00:11:59.000]  大麻可以合法化
[00:11:59.000 --> 00:12:01.000]  政府
[00:12:01.000 --> 00:12:03.000]  資助他們吃
[00:12:03.000 --> 00:12:05.000]  有一個人說我吃得不夠
[00:12:05.000 --> 00:12:07.000]  政府應該給多一點錢
[00:12:07.000 --> 00:12:09.000]  我們自然說是呀
[00:12:09.000 --> 00:12:11.000]  政府不給多一點錢
[00:12:11.000 --> 00:12:13.000]  我們每天在電視裏看這幅圖畫的時候
[00:12:13.000 --> 00:12:15.000]  我們知道這個後現代的世界已經來臨了很久
[00:12:15.000 --> 00:12:21.000]  拒絕
[00:12:21.000 --> 00:12:23.000]  絕對真理
[00:12:23.000 --> 00:12:25.000]  以前我們看到圖畫真理
[00:12:25.000 --> 00:12:27.000]  耶穌基督是真理的時候
[00:12:27.000 --> 00:12:29.000]  那些人給我們很大的壓力
[00:12:29.000 --> 00:12:31.000]  再遲一些我們在講台上不能夠再講
[00:12:31.000 --> 00:12:33.000]  因為那些人的信念是不對的
[00:12:33.000 --> 00:12:35.000]  一下台我被警察拒絕
[00:12:35.000 --> 00:12:37.000]  因為是反人權法
[00:12:37.000 --> 00:12:41.000]  真理何在
[00:12:41.000 --> 00:12:43.000]  天文相對
[00:12:43.000 --> 00:12:45.000]  第三個
[00:12:45.000 --> 00:12:47.000]  的特色就是用感覺
[00:12:47.000 --> 00:12:51.000]  feeling成為
[00:12:51.000 --> 00:12:53.000]  他的決定的真理的標準
[00:12:53.000 --> 00:12:55.000]  那真理怎樣可以肯定
[00:12:55.000 --> 00:12:57.000]  I feel
[00:12:57.000 --> 00:12:59.000]  therefore I am
[00:12:59.000 --> 00:13:01.000]  我們看到一個後現代的
[00:13:01.000 --> 00:13:03.000]  宣言
[00:13:03.000 --> 00:13:05.000]  你看到所有年青人的電影
[00:13:05.000 --> 00:13:07.000]  都是白粉白感覺
[00:13:07.000 --> 00:13:09.000]  講feel來的
[00:13:09.000 --> 00:13:11.000]  這個時代你不要講道理
[00:13:11.000 --> 00:13:13.000]  講feel有沒有feel
[00:13:13.000 --> 00:13:15.000]  有feel是真的沒有feel是假的
[00:13:15.000 --> 00:13:19.000]  有feel的時代
[00:13:19.000 --> 00:13:21.000]  除了自己的私用
[00:13:21.000 --> 00:13:23.000]  增添了很多的
[00:13:23.000 --> 00:13:25.000]  教義很多人認為
[00:13:25.000 --> 00:13:27.000]  他的標準就是這樣
[00:13:27.000 --> 00:13:29.000]  因為他用他的身體
[00:13:29.000 --> 00:13:31.000]  用他的feeling
[00:13:31.000 --> 00:13:33.000]  去決定教你怎樣做
[00:13:33.000 --> 00:13:35.000]  打開電視我們看到
[00:13:35.000 --> 00:13:37.000]  這個廣告
[00:13:37.000 --> 00:13:39.000]  有八種以上是和body有關
[00:13:39.000 --> 00:13:43.000]  化妝品
[00:13:43.000 --> 00:13:45.000]  用的洗身巾
[00:13:45.000 --> 00:13:49.000]  怎樣可以健身
[00:13:49.000 --> 00:13:51.000]  和身體
[00:13:51.000 --> 00:13:53.000]  直接的感覺
[00:13:53.000 --> 00:13:55.000]  成為最有效的產品
[00:13:55.000 --> 00:13:57.000]  這一種就是我們說
[00:13:57.000 --> 00:13:59.000]  描述了後現代
[00:13:59.000 --> 00:14:01.000]  一個最大的特色
[00:14:01.000 --> 00:14:03.000]  保羅用三句話
[00:14:03.000 --> 00:14:05.000]  說得夠多
[00:14:05.000 --> 00:14:07.000]  一幅這樣的圖畫
[00:14:07.000 --> 00:14:09.000]  我相信保羅描述了這幅圖畫
[00:14:09.000 --> 00:14:11.000]  絕對不只是2000年前
[00:14:11.000 --> 00:14:13.000]  是今天你和我每天生活中的
[00:14:13.000 --> 00:14:15.000]  這個後現代的世界
[00:14:15.000 --> 00:14:17.000]  有些人認為這個後現代的思潮
[00:14:17.000 --> 00:14:19.000]  就是這樣後現代的文化就是這樣
[00:14:19.000 --> 00:14:21.000]  所謂講的grand narrative
[00:14:21.000 --> 00:14:23.000]  那些宏大叙事已經過去了
[00:14:23.000 --> 00:14:25.000]  已經是古老
[00:14:25.000 --> 00:14:27.000]  但是保羅說還沒有
[00:14:27.000 --> 00:14:31.000]  還沒有過去
[00:14:31.000 --> 00:14:33.000]  因為在基督徒的生命中
[00:14:33.000 --> 00:14:35.000]  仍然可以有宏大叙事
[00:14:35.000 --> 00:14:37.000]  或遺言
[00:14:37.000 --> 00:14:39.000]  寫字保羅就在這裡說
[00:14:39.000 --> 00:14:41.000]  有三個很重要的
[00:14:41.000 --> 00:14:43.000]  真據
[00:14:43.000 --> 00:14:45.000]  基督徒都和我們其他人一樣
[00:14:45.000 --> 00:14:47.000]  生活在一個很零碎的
[00:14:47.000 --> 00:14:49.000]  紛亂的世界
[00:14:49.000 --> 00:14:51.000]  透過零碎的世界的經驗
[00:14:51.000 --> 00:14:53.000]  去找到零碎的文化和人生
[00:14:53.000 --> 00:14:55.000]  就好像
[00:14:55.000 --> 00:14:57.000]  我們剛才說到的
[00:14:57.000 --> 00:14:59.000]  用傳媒用文化
[00:14:59.000 --> 00:15:01.000]  所表達出來的那種已經不再相信
[00:15:01.000 --> 00:15:03.000]  有一個宏大
[00:15:03.000 --> 00:15:05.000]  宏遠的旅程
[00:15:05.000 --> 00:15:07.000]  但是基督徒還可以
[00:15:07.000 --> 00:15:09.000]  在那個經驗下
[00:15:09.000 --> 00:15:11.000]  這樣的世界同樣環境下
[00:15:11.000 --> 00:15:13.000]  基督徒仍然可以有一個永恆的事業
[00:15:13.000 --> 00:15:15.000]  因為我們有信仰
[00:15:15.000 --> 00:15:17.000]  那分別在哪裡呢
[00:15:17.000 --> 00:15:19.000]  保羅用了三個重點來講
[00:15:19.000 --> 00:15:21.000]  很簡單
[00:15:21.000 --> 00:15:23.000]  一節有三樣東西
[00:15:23.000 --> 00:15:25.000]  第一保羅說我在神的面前
[00:15:25.000 --> 00:15:27.000]  第二
[00:15:27.000 --> 00:15:29.000]  我在耶穌基督的面前
[00:15:29.000 --> 00:15:31.000]  他在那個審判活人死人的耶穌基督的面前
[00:15:31.000 --> 00:15:33.000]  第三
[00:15:33.000 --> 00:15:35.000]  我們在神的國度和顯現的面前
[00:15:35.000 --> 00:15:37.000]  這三樣東西
[00:15:37.000 --> 00:15:39.000]  保羅說了三樣東西
[00:15:39.000 --> 00:15:41.000]  神
[00:15:41.000 --> 00:15:43.000]  基督和神的國度
[00:15:43.000 --> 00:15:45.000]  這三件事
[00:15:45.000 --> 00:15:47.000]  三樣我們基督徒所獨有的經驗
[00:15:47.000 --> 00:15:49.000]  和體會
[00:15:49.000 --> 00:15:51.000]  讓我們的生命雖然是零碎的世界
[00:15:51.000 --> 00:15:53.000]  和經驗當中
[00:15:53.000 --> 00:15:55.000]  但是我們仍然可以有一個永恆的
[00:15:55.000 --> 00:15:57.000]  宏大的事業
[00:15:57.000 --> 00:15:59.000]  為什麼呢?第一我們有神
[00:15:59.000 --> 00:16:01.000]  在神的面前我們有神
[00:16:01.000 --> 00:16:03.000]  我們每天生活雖然是零碎的
[00:16:03.000 --> 00:16:05.000]  但是在我們的生命裡面
[00:16:05.000 --> 00:16:07.000]  我們每天的經歷裡面
[00:16:07.000 --> 00:16:09.000]  還有一位超然的主宰
[00:16:09.000 --> 00:16:11.000]  與我們繼續行人生的路
[00:16:11.000 --> 00:16:13.000]  第二
[00:16:13.000 --> 00:16:15.000]  我們在基督耶穌的面前
[00:16:15.000 --> 00:16:17.000]  強調到耶穌基督將來
[00:16:17.000 --> 00:16:19.000]  在永恆裡面有審判活人死人
[00:16:19.000 --> 00:16:21.000]  世界有一個終極
[00:16:21.000 --> 00:16:23.000]  但終極並不是真正的終極
[00:16:23.000 --> 00:16:25.000]  是永恆裡面有一個前
[00:16:25.000 --> 00:16:27.000]  我們今生可能零碎
[00:16:27.000 --> 00:16:29.000]  但是將來有一個總結
[00:16:29.000 --> 00:16:31.000]  生命永遠有一個優勢
[00:16:31.000 --> 00:16:33.000]  終極的最終點
[00:16:33.000 --> 00:16:35.000]  在那裡
[00:16:35.000 --> 00:16:37.000]  將來的審判那裡
[00:16:37.000 --> 00:16:39.000]  可以連結起今天我們的生命
[00:16:39.000 --> 00:16:41.000]  所以保羅說我們有耶穌基督
[00:16:41.000 --> 00:16:43.000]  我們有永恆最後的最終點
[00:16:43.000 --> 00:16:45.000]  第三
[00:16:45.000 --> 00:16:47.000]  我們有神的光
[00:16:47.000 --> 00:16:49.000]  代表了神的能力
[00:16:49.000 --> 00:16:51.000]  我們看到他的能力並沒有消失
[00:16:51.000 --> 00:16:53.000]  今天我們看到
[00:16:53.000 --> 00:16:55.000]  我們周圍的人
[00:16:55.000 --> 00:16:57.000]  在我們很多見證的身上
[00:16:57.000 --> 00:16:59.000]  我們仍然看到神沒有消失
[00:16:59.000 --> 00:17:01.000]  世界雖然是混亂
