
[00:00:00.000 --> 00:00:05.520]  大家好 想不到你還沒吃東西
[00:02:49.920 --> 00:02:51.920]  你不是經常癢的
[00:02:51.920 --> 00:02:53.920]  你聽著我說話你忘記了癢
[00:02:53.920 --> 00:02:55.920]  一會兒癢回來了
[00:02:55.920 --> 00:02:57.920]  但是你越來越覺得
[00:02:57.920 --> 00:02:59.920]  好像沒事
[00:02:59.920 --> 00:03:02.960]  那是到了一個瘀血的狀態
[00:03:02.960 --> 00:03:04.960]  所以這個很複雜
[00:03:04.960 --> 00:03:06.960]  差不多很多年的情況
[00:03:06.960 --> 00:03:08.960]  我不敢寫包單多少年
[00:03:08.960 --> 00:03:10.960]  但總而言之不是一個短期
[00:03:10.960 --> 00:03:12.960]  今晚我講傷
[00:03:12.960 --> 00:03:14.960]  因為傷呢
[00:03:14.960 --> 00:03:18.960]  我讀比較情緒的學問
[00:03:18.960 --> 00:03:20.960]  傷是一個 scar
[00:03:20.960 --> 00:03:22.960]  一個落印
[00:03:22.960 --> 00:03:24.960]  你記那件事
[00:03:24.960 --> 00:03:28.960]  記到不用看日記
[00:03:28.960 --> 00:03:30.960]  講的東西和昨天
[00:03:30.960 --> 00:03:32.960]  和前天一模一樣的字
[00:03:32.960 --> 00:03:34.960]  那麼清楚
[00:03:34.960 --> 00:03:36.960]  那麼記性
[00:03:36.960 --> 00:03:38.960]  那你很傷
[00:03:38.960 --> 00:03:40.960]  譬如記老闆
[00:03:40.960 --> 00:03:42.960]  壞的七樣東西
[00:03:42.960 --> 00:03:44.960]  都可以講的
[00:03:44.960 --> 00:03:46.960]  還有他這隻手戴戒指的
[00:03:46.960 --> 00:03:48.960]  他黑眼圈的
[00:03:48.960 --> 00:03:50.960]  黑黑的
[00:03:50.960 --> 00:03:52.960]  好像李麥成先生的眼鏡
[00:03:52.960 --> 00:03:54.960]  就是說你很傷
[00:03:54.960 --> 00:03:56.960]  所以不記得
[00:03:56.960 --> 00:03:58.960]  反而恭喜你
[00:03:58.960 --> 00:04:00.960]  你好了
[00:04:00.960 --> 00:04:02.960]  所以這個傷呢
[00:04:02.960 --> 00:04:04.960]  有很多人傷很久的
[00:04:04.960 --> 00:04:06.960]  揮之不去
[00:04:06.960 --> 00:04:08.960]  所以你會說
[00:04:08.960 --> 00:04:10.960]  如果你沒有一個很強的內心力量
[00:04:10.960 --> 00:04:12.960]  這個傷我看不到
[00:04:12.960 --> 00:04:14.960]  怎麼能擰走
[00:04:14.960 --> 00:04:16.960]  除非除非
[00:04:16.960 --> 00:04:18.960]  有另一個可能
[00:04:18.960 --> 00:04:20.960]  你患了失憶
[00:04:20.960 --> 00:04:22.960]  或者退化症
[00:04:22.960 --> 00:04:24.960]  擰了
[00:04:24.960 --> 00:04:26.960]  那你沒事
[00:04:26.960 --> 00:04:28.960]  但這是另一個情況
[00:04:28.960 --> 00:04:30.960]  這個病治了這個病
[00:04:30.960 --> 00:04:32.960]  但這個病就出現了
[00:04:32.960 --> 00:04:34.960]  時間關係
[00:04:34.960 --> 00:04:36.960]  我要開快車了
[00:04:36.960 --> 00:04:38.960]  大約
[00:04:38.960 --> 00:04:40.960]  30分鐘至40分鐘
[00:04:40.960 --> 00:04:42.960]  就講了這部分
[00:04:42.960 --> 00:04:44.960]  第一個問題
[00:04:44.960 --> 00:04:46.960]  我就會問很多人
[00:04:46.960 --> 00:04:48.960]  你覺得你的傷
[00:04:48.960 --> 00:04:50.960]  這個情緒的傷
[00:04:50.960 --> 00:04:52.960]  或者說這個病
[00:04:52.960 --> 00:04:54.960]  帶給你的痛苦
[00:04:54.960 --> 00:04:56.960]  是怎麼來的呢
[00:04:56.960 --> 00:04:58.960]  不同的解釋
[00:04:58.960 --> 00:05:00.960]  就不同的影響力
[00:05:00.960 --> 00:05:02.960]  排第一就是命運
[00:05:02.960 --> 00:05:04.960]  命運
[00:05:04.960 --> 00:05:06.960]  譬如有些人信
[00:05:06.960 --> 00:05:08.960]  我的命不好
[00:05:08.960 --> 00:05:10.960]  甚至有些人說
[00:05:10.960 --> 00:05:12.960]  我是一個很可憐的人
[00:05:12.960 --> 00:05:14.960]  一出生的樣子
[00:05:14.960 --> 00:05:16.960]  很可憐
[00:05:16.960 --> 00:05:18.960]  你信這個可憐一陣
[00:05:18.960 --> 00:05:20.960]  不是 是一輩子的
[00:05:20.960 --> 00:05:22.960]  是長期的
[00:05:22.960 --> 00:05:24.960]  有些人信長期的
[00:05:24.960 --> 00:05:26.960]  當然你說他沒有宗教信仰
[00:05:26.960 --> 00:05:28.960]  但有些人
[00:05:28.960 --> 00:05:30.960]  都兼有這件事
[00:05:30.960 --> 00:05:32.960]  他覺得自己是屬於
[00:05:32.960 --> 00:05:34.960]  喊苦喊忽那類
[00:05:34.960 --> 00:05:36.960]  很多愁善感
[00:05:36.960 --> 00:05:38.960]  不是那麼開心
[00:05:38.960 --> 00:05:40.960]  第二個可能
[00:05:40.960 --> 00:05:42.960]  排第二
[00:05:42.960 --> 00:05:44.960]  就是潮流的影響
[00:05:44.960 --> 00:05:46.960]  有些所謂
[00:05:46.960 --> 00:05:48.960]  優屈小新的樣子
[00:05:48.960 --> 00:05:50.960]  怎樣都要屈一點
[00:05:50.960 --> 00:05:52.960]  好看一點
[00:05:52.960 --> 00:05:54.960]  自己搞來的
[00:05:54.960 --> 00:05:56.960]  每天都搞一些東西
[00:05:56.960 --> 00:05:58.960]  自己就很難哄
[00:05:58.960 --> 00:06:00.960]  潮流如果流行
[00:06:00.960 --> 00:06:02.960]  很光明的
[00:06:02.960 --> 00:06:04.960]  通常是灰的
[00:06:04.960 --> 00:06:06.960]  你留意一下
[00:06:06.960 --> 00:06:08.960]  那些模特兒
[00:06:08.960 --> 00:06:10.960]  全部都是有種神秘感
[00:06:10.960 --> 00:06:12.960]  很痛苦的
[00:06:12.960 --> 00:06:14.960]  個個都要屈一點
[00:06:14.960 --> 00:06:16.960]  這些就是潮流
[00:06:16.960 --> 00:06:18.960]  有些像明星
[00:06:18.960 --> 00:06:20.960]  我記得和很多藝人
[00:06:20.960 --> 00:06:22.960]  做一個
[00:06:22.960 --> 00:06:24.960]  去CAM有幾年
[00:06:24.960 --> 00:06:26.960]  藝人經常告訴我
[00:06:26.960 --> 00:06:28.960]  余生我們這行
[00:06:28.960 --> 00:06:30.960]  個個都有情緒病
[00:06:30.960 --> 00:06:32.960]  做得多情緒戲
[00:06:32.960 --> 00:06:34.960]  入型入格
[00:06:34.960 --> 00:06:36.960]  現在我講的東西
[00:06:36.960 --> 00:06:38.960]  可能只是對白
[00:06:38.960 --> 00:06:40.960]  這是一個
[00:06:40.960 --> 00:06:42.960]  進入了生活狀態
[00:06:42.960 --> 00:06:44.960]  這是第二種
[00:06:44.960 --> 00:06:46.960]  不過命運多一些
[00:06:46.960 --> 00:06:48.960]  第三種也有危險
[00:06:48.960 --> 00:06:50.960]  有些人覺得自己
[00:06:50.960 --> 00:06:52.960]  知識不夠
[00:06:52.960 --> 00:06:54.960]  很容易被欺負
[00:06:54.960 --> 00:06:56.960]  很容易說兩句
[00:06:56.960 --> 00:06:58.960]  就受不了
[00:06:58.960 --> 00:07:00.960]  我的辯駁能力不夠
[00:07:00.960 --> 00:07:02.960]  所以他一說
[00:07:02.960 --> 00:07:04.960]  我就不夠他說
[00:07:04.960 --> 00:07:06.960]  所以去人的地方很怕
[00:07:06.960 --> 00:07:08.960]  我最近聽到
[00:07:08.960 --> 00:07:10.960]  COVID這三年
[00:07:10.960 --> 00:07:12.960]  我做很多公開講座
[00:07:12.960 --> 00:07:14.960]  我錄影
[00:07:14.960 --> 00:07:16.960]  YOUTUBE那些人
[00:07:16.960 --> 00:07:18.960]  是多十倍的
[00:07:18.960 --> 00:07:20.960]  可能很多人怕感染到
[00:07:20.960 --> 00:07:22.960]  流感
[00:07:22.960 --> 00:07:24.960]  或者COVID那些
[00:07:24.960 --> 00:07:26.960]  後來有些人告訴我
[00:07:26.960 --> 00:07:28.960]  余生現在香港的情況
[00:07:28.960 --> 00:07:30.960]  有一半人
[00:07:30.960 --> 00:07:32.960]  是不喜歡去一些地方
[00:07:32.960 --> 00:07:34.960]  三不四七
[00:07:34.960 --> 00:07:36.960]  你們很正常
[00:07:36.960 --> 00:07:38.960]  我那些不正常
[00:07:38.960 --> 00:07:40.960]  現在很多教會
[00:07:40.960 --> 00:07:42.960]  很多人很怕進去
[00:07:42.960 --> 00:07:44.960]  不是教會的東西不好聽
[00:07:44.960 --> 00:07:46.960]  不認識他們的人
[00:07:46.960 --> 00:07:48.960]  坐在前面
[00:07:48.960 --> 00:07:50.960]  問號碼
[00:07:50.960 --> 00:07:52.960]  很害怕
[00:07:52.960 --> 00:07:54.960]  後面又不認識
[00:07:54.960 --> 00:07:56.960]  我不去我不去
[00:07:56.960 --> 00:07:58.960]  很難帶人去教會
[00:07:58.960 --> 00:08:00.960]  他不一定不喜歡宗教
[00:08:00.960 --> 00:08:02.960]  慢慢的世界
[00:08:02.960 --> 00:08:04.960]  對不認識的陌生人
[00:08:04.960 --> 00:08:06.960]  是一種抗拒
[00:08:06.960 --> 00:08:08.960]  寧願我不去
[00:08:08.960 --> 00:08:10.960]  所以很多人去聚會
[00:08:10.960 --> 00:08:12.960]  吃飯
[00:08:12.960 --> 00:08:14.960]  問有誰去
[00:08:14.960 --> 00:08:16.960]  有誰不認識
[00:08:16.960 --> 00:08:18.960]  他就覺得很緊張
[00:08:18.960 --> 00:08:20.960]  其實這些事是有的
[00:08:20.960 --> 00:08:22.960]  你想想你初初上班
[00:08:22.960 --> 00:08:24.960]  四樓二樓五樓的人
[00:08:24.960 --> 00:08:26.960]  找你一起吃午飯
[00:08:26.960 --> 00:08:28.960]  你都說不去
[00:08:28.960 --> 00:08:30.960]  很多人很懼怕這些感覺
[00:08:30.960 --> 00:08:32.960]  所以有些人認
[00:08:32.960 --> 00:08:34.960]  我的身份很容易染病
[00:08:34.960 --> 00:08:36.960]  很容易被人欺負
[00:08:36.960 --> 00:08:38.960]  欺負
[00:08:38.960 --> 00:08:40.960]  這些是一些可能
[00:08:40.960 --> 00:08:42.960]  有這個情況的事
[00:08:42.960 --> 00:08:44.960]  怎會好呢
[00:08:44.960 --> 00:08:46.960]  現在很多哲學說活得堅強
[00:08:46.960 --> 00:08:48.960]  其實堅強有什麼定義呢
[00:08:48.960 --> 00:08:50.960]  我們有三個痛苦
[00:08:50.960 --> 00:08:52.960]  第一個就是不安
[00:08:52.960 --> 00:08:54.960]  迷惘
[00:08:54.960 --> 00:08:56.960]  苦惱
[00:08:56.960 --> 00:08:58.960]  一會兒我會說說
[00:08:58.960 --> 00:09:00.960]  我把你們給我的題目分了三類
[00:09:00.960 --> 00:09:02.960]  一類是不安
[00:09:02.960 --> 00:09:04.960]  一類是迷惘
[00:09:04.960 --> 00:09:06.960]  一類是苦惱
[00:09:06.960 --> 00:09:08.960]  可能我逐一說說
[00:09:08.960 --> 00:09:10.960]  我不逐一回答
[00:09:10.960 --> 00:09:12.960]  不過我略略說說
[00:09:12.960 --> 00:09:14.960]  這些題目都很厲害
[00:09:14.960 --> 00:09:16.960]  例如有些說很難忘記一輩子的痛苦
[00:09:16.960 --> 00:09:18.960]  那怎能回答人生快樂呢
[00:09:18.960 --> 00:09:20.960]  有些人說很久沒開心
[00:09:20.960 --> 00:09:22.960]  其實
[00:09:22.960 --> 00:09:24.960]  不一定要等到
[00:09:24.960 --> 00:09:26.960]  有一天開心
[00:09:26.960 --> 00:09:28.960]  你可以一路活下去
[00:09:28.960 --> 00:09:30.960]  一路珍惜
[00:09:30.960 --> 00:09:32.960]  你現在
[00:09:32.960 --> 00:09:34.960]  有份工作有朋友
[00:09:34.960 --> 00:09:36.960]  你一定珍惜
[00:09:36.960 --> 00:09:38.960]  但你仍然活在現在
[00:09:38.960 --> 00:09:40.960]  但有你過去的經驗
[00:09:40.960 --> 00:09:42.960]  這些不奇怪
[00:09:42.960 --> 00:09:44.960]  像什麼呢像聽歌
[00:09:44.960 --> 00:09:46.960]  我想大家起碼有幾首歌很喜歡
[00:09:46.960 --> 00:09:48.960]  你喜歡的歌
[00:09:48.960 --> 00:09:50.960]  不會聽到尾聲
[00:09:50.960 --> 00:09:52.960]  你才覺得好聽
[00:09:52.960 --> 00:09:54.960]  你覺得
[00:09:54.960 --> 00:09:56.960]  中間前面
[00:09:56.960 --> 00:09:58.960]  已經好聽
[00:09:58.960 --> 00:10:00.960]  繼續都好聽
[00:10:00.960 --> 00:10:02.960]  尾聲更好聽就叫聽歌
[00:10:02.960 --> 00:10:04.960]  人生就是這樣
[00:10:04.960 --> 00:10:06.960]  即是說
[00:10:06.960 --> 00:10:08.960]  你不用等到
[00:10:08.960 --> 00:10:10.960]  你沒有痛苦才快樂
[00:10:10.960 --> 00:10:12.960]  你可以仍然
[00:10:12.960 --> 00:10:14.960]  繼續不斷快樂
[00:10:14.960 --> 00:10:16.960]  聽一首好歌
[00:10:16.960 --> 00:10:18.960]  段段都有精彩旋律
[00:10:18.960 --> 00:10:20.960]  有這樣的感覺
[00:10:20.960 --> 00:10:22.960]  你這樣就ok了
[00:10:22.960 --> 00:10:24.960]  當然你說
[00:10:24.960 --> 00:10:26.960]  我只是這樣說
[00:10:26.960 --> 00:10:28.960]  我承認一件事
[00:10:28.960 --> 00:10:30.960]  雖然有很多基督徒坐在這
[00:10:30.960 --> 00:10:32.960]  死了你的至親
[00:10:32.960 --> 00:10:34.960]  太太丈夫或子女
[00:10:34.960 --> 00:10:36.960]  痛苦程度和
[00:10:36.960 --> 00:10:38.960]  屬靈的程度不一定成比例
[00:10:38.960 --> 00:10:40.960]  很多人誤會了
[00:10:40.960 --> 00:10:42.960]  他不夠屬靈
[00:10:42.960 --> 00:10:44.960]  他又不是牧師又不是長老
[00:10:44.960 --> 00:10:46.960]  所以他痛苦多一些
[00:10:46.960 --> 00:10:48.960]  長老死老婆沒有那麼痛苦
[00:10:48.960 --> 00:10:50.960]  他屬靈
[00:10:50.960 --> 00:10:52.960]  千萬不要這樣說
[00:10:52.960 --> 00:10:54.960]  沒有關係
[00:10:54.960 --> 00:10:56.960]  長老都可以喊呼喊忽
[00:10:56.960 --> 00:10:58.960]  一樣看清神科都不奇怪
[00:10:58.960 --> 00:11:00.960]  因為他愛
[00:11:00.960 --> 00:11:02.960]  他丈夫的程度
[00:11:02.960 --> 00:11:04.960]  很深
[00:11:04.960 --> 00:11:06.960]  和他
[00:11:06.960 --> 00:11:08.960]  好聽上帝說
[00:11:08.960 --> 00:11:10.960]  一樣他可以認到
[00:11:10.960 --> 00:11:12.960]  愛他太太丈夫
[00:11:12.960 --> 00:11:14.960]  所以他失落了
[00:11:14.960 --> 00:11:16.960]  他沒有了他很難受
[00:11:16.960 --> 00:11:18.960]  這是對的
[00:11:18.960 --> 00:11:20.960]  不要說
[00:11:20.960 --> 00:11:22.960]  你好得那麼慢
[00:11:22.960 --> 00:11:24.960]  你當然不是很屬靈
[00:11:24.960 --> 00:11:26.960]  每個人的情況都不同
[00:11:26.960 --> 00:11:28.960]  要尊重別人
[00:11:28.960 --> 00:11:30.960]  他自己的處境
[00:11:30.960 --> 00:11:32.960]  這是我希望提醒的
[00:11:32.960 --> 00:11:34.960]  所以你見到旁邊那個
[00:11:34.960 --> 00:11:36.960]  傷心了幾年
[00:11:36.960 --> 00:11:38.960]  心理學說死了至親
[00:11:38.960 --> 00:11:40.960]  應該一年半就結束
[00:11:40.960 --> 00:11:42.960]  除非死於非命
[00:11:42.960 --> 00:11:44.960]  突然死
[00:11:44.960 --> 00:11:46.960]  那些就五年意外死亡
[00:11:46.960 --> 00:11:48.960]  這個統計
[00:11:48.960 --> 00:11:50.960]  這樣算是對的
[00:11:50.960 --> 00:11:52.960]  一年半至五年
[00:11:52.960 --> 00:11:54.960]  但實質上來說
[00:11:54.960 --> 00:11:56.960]  和死者的關係
[00:11:56.960 --> 00:11:58.960]  有什麼過程我們都不知道
[00:11:58.960 --> 00:12:00.960]  是當事人知道
[00:12:00.960 --> 00:12:02.960]  而當事人極有可能
[00:12:02.960 --> 00:12:04.960]  不會公開告訴別人
[00:12:04.960 --> 00:12:06.960]  因為他的私隱
[00:12:06.960 --> 00:12:08.960]  也不值得說
[00:12:08.960 --> 00:12:10.960]  你聽都沒有益處
[00:12:10.960 --> 00:12:12.960]  所以他的痛苦是很久的
[00:12:12.960 --> 00:12:14.960]  問題在這裡
[00:12:14.960 --> 00:12:16.960]  痛苦不代表不生存
[00:12:16.960 --> 00:12:18.960]  這個世界有很多
[00:12:18.960 --> 00:12:20.960]  痛苦的人
[00:12:20.960 --> 00:12:22.960]  仍然在過一些
[00:12:22.960 --> 00:12:24.960]  很有意義的幫人的工作
[00:12:24.960 --> 00:12:26.960]  仍然在做
[00:12:26.960 --> 00:12:28.960]  骨子裏有痛苦
[00:12:28.960 --> 00:12:30.960]  當然你說會不會有影響力呢
[00:12:30.960 --> 00:12:32.960]  這就是看到了
[00:12:32.960 --> 00:12:34.960]  看到信仰
[00:12:34.960 --> 00:12:36.960]  破壞他
[00:12:36.960 --> 00:12:38.960]  做不到他可以做的事情的程度
[00:12:38.960 --> 00:12:40.960]  不是很高
[00:12:40.960 --> 00:12:42.960]  但仍然有不開心
[00:12:42.960 --> 00:12:44.960]  但不開心代表了
[00:12:44.960 --> 00:12:46.960]  他不是這樣
[00:12:46.960 --> 00:12:48.960]  所以希望大家留意
[00:12:48.960 --> 00:12:50.960]  情緒的複雜性
[00:12:50.960 --> 00:12:52.960]  一邊有痛苦
[00:12:52.960 --> 00:12:54.960]  但快樂不等於有痛苦
[00:12:54.960 --> 00:12:56.960]  就不存在
[00:12:56.960 --> 00:12:58.960]  快樂和痛苦同時存在
[00:12:58.960 --> 00:13:00.960]  同時存在
[00:13:00.960 --> 00:13:02.960]  說到另一個複雜的問題
[00:13:02.960 --> 00:13:04.960]  他侍奉了很多年
[00:13:04.960 --> 00:13:06.960]  他心裏仍然覺得很孤獨
[00:13:06.960 --> 00:13:08.960]  有所失
[00:13:08.960 --> 00:13:10.960]  可能他為主犧牲了很多
[00:13:10.960 --> 00:13:12.960]  我想很明顯
[00:13:12.960 --> 00:13:14.960]  我在神學院
[00:13:14.960 --> 00:13:16.960]  做了25年輔導主任
[00:13:16.960 --> 00:13:18.960]  每次見新生的時候
[00:13:18.960 --> 00:13:20.960]  都見到很多
[00:13:20.960 --> 00:13:22.960]  石刺的級數學生
[00:13:22.960 --> 00:13:24.960]  進來讀
[00:13:24.960 --> 00:13:26.960]  他可能賺的錢
[00:13:26.960 --> 00:13:28.960]  他的工作地位都很高
[00:13:28.960 --> 00:13:30.960]  他神學畢業
[00:13:30.960 --> 00:13:32.960]  可能做傳導人
[00:13:32.960 --> 00:13:34.960]  薪金不高
[00:13:34.960 --> 00:13:36.960]  社會地位
[00:13:36.960 --> 00:13:38.960]  他未信的親戚會看不起
[00:13:38.960 --> 00:13:40.960]  這些人的付出都很大
[00:13:40.960 --> 00:13:42.960]  是一生的
[00:13:42.960 --> 00:13:44.960]  但他無悔
[00:13:44.960 --> 00:13:46.960]  但問題是
[00:13:46.960 --> 00:13:48.960]  人始終會有
[00:13:48.960 --> 00:13:50.960]  失落感
[00:13:50.960 --> 00:13:52.960]  有失落
[00:13:52.960 --> 00:13:54.960]  證明什麼呢
[00:13:54.960 --> 00:13:56.960]  證明我們有理智
[00:13:56.960 --> 00:13:58.960]  理智
[00:13:58.960 --> 00:14:00.960]  渴望激情
[00:14:00.960 --> 00:14:02.960]  理智那邊仍然覺得
[00:14:02.960 --> 00:14:08.960]  我仍然令到家人的生活很拮据
[00:14:08.960 --> 00:14:10.960]  我聽過很多人
[00:14:10.960 --> 00:14:12.960]  有人在周世
[00:14:12.960 --> 00:14:14.960]  差不多用金錢支持
[00:14:14.960 --> 00:14:16.960]  很偉大的侍奉者
[00:14:16.960 --> 00:14:18.960]  但其實他們很艱難
[00:14:18.960 --> 00:14:20.960]  我看他們的子女
[00:14:20.960 --> 00:14:22.960]  都很艱難
[00:14:22.960 --> 00:14:24.960]  但他們靠什麼
[00:14:24.960 --> 00:14:26.960]  維持到這樣的定力呢
[00:14:26.960 --> 00:14:28.960]  事實上
[00:14:28.960 --> 00:14:30.960]  真的有些人幫得很好的
[00:14:30.960 --> 00:14:32.960]  後來
[00:14:32.960 --> 00:14:34.960]  那些人告訴其他人
[00:14:34.960 --> 00:14:36.960]  我很辛苦
[00:14:36.960 --> 00:14:38.960]  每個月都不夠錢用
[00:14:38.960 --> 00:14:40.960]  不過
[00:14:40.960 --> 00:14:42.960]  很特別的
[00:14:42.960 --> 00:14:44.960]  愈辛苦
[00:14:44.960 --> 00:14:46.960]  愈感覺到很近上帝
[00:14:46.960 --> 00:14:48.960]  如果沒有那種
[00:14:48.960 --> 00:14:50.960]  夠錢
[00:14:50.960 --> 00:14:52.960]  或者有憂慮
[00:14:52.960 --> 00:14:54.960]  一些物質的東西
[00:14:54.960 --> 00:14:56.960]  我和上帝仍然保持一個距離
[00:14:56.960 --> 00:14:58.960]  每個星期當然崇拜
[00:14:58.960 --> 00:15:00.960]  甚至講道
[00:15:00.960 --> 00:15:02.960]  但那個
[00:15:02.960 --> 00:15:04.960]  影響他有憂慮悲哀
[00:15:04.960 --> 00:15:06.960]  反而他覺得
[00:15:06.960 --> 00:15:08.960]  他祈禱的時候
[00:15:08.960 --> 00:15:10.960]  他感覺上帝和他很近
[00:15:10.960 --> 00:15:12.960]  甚至他碰著他的手的感覺
[00:15:12.960 --> 00:15:14.960]  他說這些感覺你們不明白
[00:15:14.960 --> 00:15:16.960]  人家說我很慘的時候
[00:15:16.960 --> 00:15:18.960]  反而我還覺得
[00:15:18.960 --> 00:15:20.960]  很真實
[00:15:20.960 --> 00:15:22.960]  像啟示錄和善末教會
[00:15:22.960 --> 00:15:24.960]  你扮窮其實你是富足
[00:15:24.960 --> 00:15:26.960]  其實你是富足
[00:15:26.960 --> 00:15:28.960]  感覺有這種感覺
[00:15:28.960 --> 00:15:30.960]  所以那時候
[00:15:30.960 --> 00:15:32.960]  我認識一些教學生
[00:15:32.960 --> 00:15:34.960]  我都說
[00:15:34.960 --> 00:15:36.960]  我抵你窮下去
[00:15:36.960 --> 00:15:38.960]  他們都笑
[00:15:38.960 --> 00:15:40.960]  他說這是一個祝福
[00:15:40.960 --> 00:15:42.960]  當然你可能很難明白
[00:15:42.960 --> 00:15:44.960]  不信耶穌的人很難明白
[00:15:44.960 --> 00:15:46.960]  但今天你聽完之後
[00:15:46.960 --> 00:15:48.960]  你愈多聽到我講
[00:15:48.960 --> 00:15:50.960]  可能會感覺到
[00:15:50.960 --> 00:15:52.960]  另一個就是媽媽回天家幾個月
[00:15:52.960 --> 00:15:54.960]  心裏面好像穿洞一樣
[00:15:54.960 --> 00:15:56.960]  很難釋懷
[00:15:56.960 --> 00:15:58.960]  我講一件
[00:15:58.960 --> 00:16:00.960]  我給你證據
[00:16:00.960 --> 00:16:04.960]  有幾天
[00:16:04.960 --> 00:16:06.960]  在上星期
[00:16:06.960 --> 00:16:08.960]  我不斷見很多好朋友
[00:16:08.960 --> 00:16:10.960]  說明我不做輔導
[00:16:10.960 --> 00:16:12.960]  因為我主要是做教學
[00:16:12.960 --> 00:16:14.960]  但有很多很好的朋友
[00:16:14.960 --> 00:16:16.960]  他們痛苦得不得了
[00:16:16.960 --> 00:16:18.960]  他們找我
[00:16:18.960 --> 00:16:20.960]  一談
[00:16:20.960 --> 00:16:22.960]  通常都三至四個小時
