
[00:00:00.000 --> 00:00:06.880]  今晚是我們這個系列查經最後一堂了
[00:02:30.560 --> 00:02:34.880]  他跟隨耶穌做門徒的日子已經過去了
[00:02:34.880 --> 00:02:36.400]  他能夠做什麼呢?
[00:02:36.400 --> 00:02:38.240]  他只能夠回去打魚
[00:02:38.240 --> 00:02:40.240]  但其餘六個門徒
[00:02:40.240 --> 00:02:43.120]  為什麼這麼輕易就跟了彼得去呢?
[00:02:43.120 --> 00:02:45.440]  這件事真的很費解
[00:02:45.440 --> 00:02:48.320]  特別是他門徒當中
[00:02:48.320 --> 00:02:52.480]  是在沒多久的幾天之前
[00:02:52.480 --> 00:02:55.040]  耶穌才親自向他顯現
[00:02:55.040 --> 00:02:59.120]  親自叫他摸他手上的釘痕
[00:02:59.120 --> 00:03:01.760]  和摸他肋旁的傷痕
[00:03:01.760 --> 00:03:03.760]  而這就是多瑪了
[00:03:03.760 --> 00:03:06.800]  多瑪當時是說出來說
[00:03:06.800 --> 00:03:08.800]  我的主我的神
[00:03:08.800 --> 00:03:12.320]  而我們相信他不需要摸耶穌的手和肋旁
[00:03:12.320 --> 00:03:14.320]  他已經是完全相信了
[00:03:14.320 --> 00:03:17.920]  但他都是這六個跟了彼得
[00:03:17.920 --> 00:03:19.920]  去打魚的其中之一
[00:03:19.920 --> 00:03:23.680]  還有就是寫這本書的約翰
[00:03:23.680 --> 00:03:27.120]  約翰是耶穌所愛的門徒
[00:03:27.120 --> 00:03:30.880]  他為什麼會跟了彼得去呢?
[00:03:30.880 --> 00:03:33.840]  他們當中我也不相信
[00:03:33.840 --> 00:03:36.320]  六個人都是打魚的
[00:03:36.320 --> 00:03:38.320]  彼得以前是打魚的
[00:03:38.320 --> 00:03:40.320]  可能是約翰
[00:03:40.320 --> 00:03:45.600]  或者他的兄弟是打魚的
[00:03:45.600 --> 00:03:49.040]  但我不相信七個人全部都是打魚的
[00:03:49.040 --> 00:03:52.640]  即是有些根本不是打魚的
[00:03:52.640 --> 00:03:55.360]  彼得一說我去打魚
[00:03:55.360 --> 00:03:59.040]  其他六個人就沒有任何疑問
[00:03:59.040 --> 00:04:01.040]  就跟了他去了
[00:04:01.040 --> 00:04:03.040]  為什麼他們六個沒有一句說
[00:04:03.040 --> 00:04:05.040]  我們需要騎騎兔呢?
[00:04:05.040 --> 00:04:07.040]  而且如果有人記得
[00:04:07.040 --> 00:04:10.000]  耶穌曾經之前吩咐他們
[00:04:10.000 --> 00:04:14.000]  約定他們在加利利的山上見他們
[00:04:14.000 --> 00:04:16.000]  即是如果他們回到加利利
[00:04:16.000 --> 00:04:18.000]  他們應該在山上等待耶穌
[00:04:18.000 --> 00:04:22.000]  而不是去海上打魚
[00:04:22.000 --> 00:04:25.040]  所以這是一個很奇怪的舉動
[00:04:25.040 --> 00:04:28.000]  亦可以說是一個相當魯莽的舉動
[00:04:28.000 --> 00:04:33.200]  我只能夠解釋這是一個羊群的心態
[00:04:33.200 --> 00:04:37.040]  就算是見過耶穌復活了
[00:04:37.040 --> 00:04:40.000]  對耶穌有愛有信
[00:04:40.000 --> 00:04:46.000]  但彼得這麼有領導才能
[00:04:46.000 --> 00:04:48.000]  這麼有魅力的領袖
[00:04:48.000 --> 00:04:50.000]  他們都是跟了他去
[00:04:50.000 --> 00:04:52.000]  完全沒有任何疑問
[00:04:52.000 --> 00:04:54.000]  沒有問這是否神的旨意
[00:04:54.000 --> 00:04:56.000]  這對我們也是一個教訓
[00:04:56.000 --> 00:05:00.000]  我們千萬不要崇拜一些人
[00:05:00.000 --> 00:05:04.000]  覺得那個人所說的一定是對的
[00:05:04.000 --> 00:05:06.000]  彼得這個舉動
[00:05:06.000 --> 00:05:10.000]  其實如果不是耶穌對他有恩典回來找他
[00:05:10.000 --> 00:05:12.000]  彼得就失落了
[00:05:12.000 --> 00:05:14.000]  去了打魚就沒有了
[00:05:14.000 --> 00:05:16.000]  以後他不會再是一個門徒
[00:05:16.000 --> 00:05:18.000]  歷史就會改寫了
[00:05:18.000 --> 00:05:22.000]  但幸好耶穌對他有恩典
[00:05:22.000 --> 00:05:24.000]  不離不棄的愛
[00:05:24.000 --> 00:05:26.000]  回來找他
[00:05:26.000 --> 00:05:28.000]  將他挽回
[00:05:28.000 --> 00:05:32.000]  這就是第21章的主旨
[00:05:32.000 --> 00:05:34.000]  大家可以想像一下
[00:05:34.000 --> 00:05:36.000]  那一夜他們打不到什麼
[00:05:36.000 --> 00:05:38.000]  尤其是彼得來說
[00:05:38.000 --> 00:05:40.000]  他剩下來
[00:05:40.000 --> 00:05:42.000]  他認為他能夠做的
[00:05:42.000 --> 00:05:46.000]  就不是大律師了
[00:05:46.000 --> 00:05:48.000]  因為他已經失敗了
[00:05:48.000 --> 00:05:50.000]  他打魚應該可以
[00:05:50.000 --> 00:05:54.000]  這是他跟耶穌之前的職業
[00:05:54.000 --> 00:05:56.000]  這件事如果都不行
[00:05:56.000 --> 00:05:58.000]  他就真的落到谷底
[00:05:58.000 --> 00:06:00.000]  我相信這是神的安排
[00:06:00.000 --> 00:06:02.000]  有時神要挽回我們
[00:06:02.000 --> 00:06:06.000]  要我們落到一個地步
[00:06:06.000 --> 00:06:10.000]  我們自己都覺得完全孤單無助
[00:06:10.000 --> 00:06:12.000]  不能再靠自己了
[00:06:12.000 --> 00:06:16.000]  人很多時候會靠自己的本事
[00:06:16.000 --> 00:06:18.000]  那些能力
[00:06:18.000 --> 00:06:20.000]  沒想到原來人是很軟弱的
[00:06:20.000 --> 00:06:22.000]  我們不可以靠自己
[00:06:22.000 --> 00:06:24.000]  我們一定要靠主
[00:06:24.000 --> 00:06:26.000]  尤其是我們自己覺得
[00:06:26.000 --> 00:06:28.000]  很自給自足的時候
[00:06:28.000 --> 00:06:30.000]  那個時候其實是我們最需要神的時候
[00:06:30.000 --> 00:06:34.000]  所以神讓他們那一夜
[00:06:34.000 --> 00:06:36.000]  什麼都打不到
[00:06:36.000 --> 00:06:38.000]  是不是海裡沒有魚呢?
[00:06:38.000 --> 00:06:40.000]  海裡有很多魚
[00:06:40.000 --> 00:06:42.000]  一會兒他們就會打到153條
[00:06:42.000 --> 00:06:44.000]  很多很多的魚
[00:06:44.000 --> 00:06:48.000]  但是在他們打魚的時候
[00:06:48.000 --> 00:06:50.000]  神沒有叫那些魚
[00:06:50.000 --> 00:06:52.000]  進入他的網
[00:06:52.000 --> 00:06:54.000]  所以凡事都在神的手中
[00:06:54.000 --> 00:06:56.000]  因為神要這班門徒
[00:06:56.000 --> 00:06:58.000]  特別是彼得
[00:06:58.000 --> 00:07:00.000]  學習一個很重要的功課
[00:07:00.000 --> 00:07:02.000]  就是你不能夠靠自己
[00:07:02.000 --> 00:07:06.000]  你只能夠完全靠神
[00:07:06.000 --> 00:07:08.000]  我這裏A的E那裏
[00:07:08.000 --> 00:07:10.000]  有問大家
[00:07:10.000 --> 00:07:14.000]  你有沒有走到人生低谷的經驗呢?
[00:07:14.000 --> 00:07:16.000]  我相信我們每一個人都有的
[00:07:16.000 --> 00:07:18.000]  當你回想回
[00:07:18.000 --> 00:07:20.000]  你走到低谷的經驗
[00:07:20.000 --> 00:07:22.000]  請你記住第一
[00:07:22.000 --> 00:07:24.000]  當你落到低點
[00:07:24.000 --> 00:07:26.000]  你記住神是沒有離開我們
[00:07:26.000 --> 00:07:28.000]  主耶穌說
[00:07:28.000 --> 00:07:30.000]  他愛屬於他的人
[00:07:30.000 --> 00:07:32.000]  愛到底
[00:07:32.000 --> 00:07:34.000]  即是不離不棄的愛
[00:07:34.000 --> 00:07:36.000]  果然我們去到第四節
[00:07:36.000 --> 00:07:40.000]  我們看到耶穌親自來找他們
[00:07:40.000 --> 00:07:42.000]  神要來挽回我們
[00:07:42.000 --> 00:07:44.000]  都是神做主動的
[00:07:44.000 --> 00:07:48.000]  不是我們自己突然醒悟過來
[00:07:48.000 --> 00:07:52.000]  所以浪子躺在豬欄那裏
[00:07:52.000 --> 00:07:54.000]  他醒悟過來
[00:07:54.000 --> 00:07:56.000]  當然這是一個故事
[00:07:56.000 --> 00:08:00.000]  但是人之所以能夠醒悟
[00:08:00.000 --> 00:08:02.000]  這完全是神的工作
[00:08:02.000 --> 00:08:06.000]  是聖靈的工作在我們裏面
[00:08:06.000 --> 00:08:08.000]  是神做主動的
[00:08:08.000 --> 00:08:10.000]  所以天亮的時候
[00:08:10.000 --> 00:08:12.000]  耶穌就來到岸邊
[00:08:12.000 --> 00:08:14.000]  門徒卻不知道是耶穌
[00:08:14.000 --> 00:08:16.000]  當時可能很黑
[00:08:16.000 --> 00:08:18.000]  可能他們離岸還有一點距離
[00:08:18.000 --> 00:08:20.000]  他們看不清楚
[00:08:20.000 --> 00:08:22.000]  也有可能耶穌復活了之後
[00:08:22.000 --> 00:08:24.000]  樣子是有一點不同了
[00:08:24.000 --> 00:08:26.000]  無論是頭髮剪短了
[00:08:26.000 --> 00:08:28.000]  沒有鬍鬚
[00:08:28.000 --> 00:08:30.000]  或者有什麼原因
[00:08:30.000 --> 00:08:32.000]  門徒不是太認得他
[00:08:32.000 --> 00:08:36.000]  連以馬五師路上的門徒
[00:08:36.000 --> 00:08:38.000]  都認不出和他一起走的
[00:08:38.000 --> 00:08:42.000]  就是他們在談論的耶穌
[00:08:42.000 --> 00:08:44.000]  第五節耶穌就和他們說
[00:08:44.000 --> 00:08:46.000]  小子你們有吃的沒有
[00:08:46.000 --> 00:08:48.000]  他們回答沒有
[00:08:48.000 --> 00:08:50.000]  即是什麼都沒有了
[00:08:50.000 --> 00:08:52.000]  他們真的沒有吃的
[00:08:52.000 --> 00:08:54.000]  打不到魚就要捱餓了
[00:08:54.000 --> 00:08:56.000]  沒有吃的了
[00:08:56.000 --> 00:08:58.000]  耶穌就和他們說
[00:08:58.000 --> 00:09:00.000]  你將網撒在右邊就必得著
[00:09:00.000 --> 00:09:02.000]  耶穌不是打魚的
[00:09:02.000 --> 00:09:04.000]  這是一個神蹟
[00:09:04.000 --> 00:09:08.000]  耶穌是叫網在右邊
[00:09:08.000 --> 00:09:10.000]  讓那些魚進入
[00:09:10.000 --> 00:09:12.000]  神讓那些魚進入
[00:09:12.000 --> 00:09:16.000]  他們撒網去警拉不上來了
[00:09:16.000 --> 00:09:18.000]  因為魚甚多
[00:09:18.000 --> 00:09:20.000]  下面有告訴我們
[00:09:20.000 --> 00:09:24.000]  他們有數過是153條
[00:09:24.000 --> 00:09:26.000]  耶穌所愛的門徒對彼得說
[00:09:26.000 --> 00:09:28.000]  約翰對彼得說
[00:09:28.000 --> 00:09:30.000]  那是主
[00:09:30.000 --> 00:09:34.000]  那時西門彼得赤著身子
[00:09:34.000 --> 00:09:38.000]  一聽見是主就速上一件外衣
[00:09:38.000 --> 00:09:40.000]  跳在海裡
[00:09:40.000 --> 00:09:42.000]  為什麼他會有這個舉動呢
[00:09:42.000 --> 00:09:44.000]  上面明明說他已經放棄了
[00:09:44.000 --> 00:09:46.000]  他已經覺得很慈悲了
[00:09:46.000 --> 00:09:48.000]  覺得耶穌都不要他了
[00:09:48.000 --> 00:09:52.000]  因為耶穌兩次向門徒顯現
[00:09:52.000 --> 00:09:56.000]  都沒有和彼得單獨聊天
[00:09:56.000 --> 00:09:58.000]  也沒有給彼得一個機會
[00:09:58.000 --> 00:10:02.000]  來交代他三次不認他
[00:10:02.000 --> 00:10:04.000]  那件羞恥的事
[00:10:04.000 --> 00:10:08.000]  沒有給彼得和耶穌道歉
[00:10:08.000 --> 00:10:10.000]  也沒有給耶穌一個機會
[00:10:10.000 --> 00:10:12.000]  告訴他我赦免你
[00:10:12.000 --> 00:10:14.000]  那件事還沒解決
[00:10:14.000 --> 00:10:16.000]  所以令彼得覺得無望
[00:10:16.000 --> 00:10:18.000]  要回去打魚
[00:10:18.000 --> 00:10:20.000]  但他一聽到耶穌的時候
[00:10:20.000 --> 00:10:22.000]  他就開心到
[00:10:22.000 --> 00:10:24.000]  他馬上赤著身子
[00:10:24.000 --> 00:10:26.000]  沒有穿衣服
[00:10:26.000 --> 00:10:28.000]  就這樣跳下海
[00:10:28.000 --> 00:10:30.000]  速上一件外衣跳下去
[00:10:30.000 --> 00:10:32.000]  走進來見耶穌
[00:10:32.000 --> 00:10:36.000]  可見彼得放棄他自己
[00:10:36.000 --> 00:10:40.000]  但是他對耶穌的愛
[00:10:40.000 --> 00:10:42.000]  仍然還在
[00:10:42.000 --> 00:10:44.000]  他真的很愛耶穌
[00:10:44.000 --> 00:10:46.000]  他不是因為耶穌兩次
[00:10:46.000 --> 00:10:48.000]  見到他沒有和他聊天
[00:10:48.000 --> 00:10:50.000]  他就生氣了
[00:10:50.000 --> 00:10:52.000]  或者不再理會耶穌
[00:10:52.000 --> 00:10:54.000]  他放棄自己
[00:10:54.000 --> 00:10:56.000]  但不是到一個地步
[00:10:56.000 --> 00:10:58.000]  他失去了他對耶穌的愛心
[00:10:58.000 --> 00:11:00.000]  這也是很重要的
[00:11:00.000 --> 00:11:02.000]  我們有時
[00:11:02.000 --> 00:11:04.000]  我們落到一個境況
[00:11:04.000 --> 00:11:06.000]  我們不想祈禱
[00:11:06.000 --> 00:11:08.000]  我們不想做任何事情
[00:11:08.000 --> 00:11:10.000]  我們不想祈禱
[00:11:10.000 --> 00:11:12.000]  我們不想查經
[00:11:12.000 --> 00:11:14.000]  我們不想見到弟兄姊妹
[00:11:14.000 --> 00:11:16.000]  我們想避開這些
[00:11:16.000 --> 00:11:18.000]  但當神來尋找我們的時候
[00:11:18.000 --> 00:11:20.000]  我們一定不要避開
[00:11:20.000 --> 00:11:22.000]  因為神是愛我們
[00:11:22.000 --> 00:11:24.000]  祂來尋找我們
[00:11:24.000 --> 00:11:26.000]  這就是祂慈愛的表現
[00:11:26.000 --> 00:11:28.000]  我們要對神的愛有回應
[00:11:28.000 --> 00:11:30.000]  但就好像彼得那樣
[00:11:30.000 --> 00:11:32.000]  很自然地對耶穌
[00:11:32.000 --> 00:11:34.000]  回來尋找他
[00:11:34.000 --> 00:11:36.000]  有這麼強的反應
[00:11:36.000 --> 00:11:38.000]  他不等船靠近
[00:11:38.000 --> 00:11:40.000]  就跳進海裡
[00:11:40.000 --> 00:11:42.000]  這樣走過去
[00:11:42.000 --> 00:11:44.000]  第八節 其餘的門徒離岸不遠
[00:11:44.000 --> 00:11:46.000]  若有二伯走
[00:11:46.000 --> 00:11:48.000]  就在小船上
[00:11:48.000 --> 00:11:50.000]  就將網魚拉過來
[00:11:50.000 --> 00:11:52.000]  那些門徒都過來了
[00:11:52.000 --> 00:11:54.000]  那些門徒都過來了
[00:11:54.000 --> 00:11:56.000]  他們上岸了
[00:11:56.000 --> 00:11:58.000]  見到那裡有炭火
[00:11:58.000 --> 00:12:00.000]  原來耶穌在上面已經為他們預備了早餐
[00:12:00.000 --> 00:12:02.000]  早餐有餅有魚
[00:12:02.000 --> 00:12:04.000]  早餐有餅有魚
[00:12:04.000 --> 00:12:06.000]  早餐有餅有魚
[00:12:06.000 --> 00:12:08.000]  耶穌對他們說
[00:12:08.000 --> 00:12:10.000]  將剛才打的魚
[00:12:10.000 --> 00:12:12.000]  拿來我們加餸
[00:12:12.000 --> 00:12:14.000]  他們就將那條網
[00:12:14.000 --> 00:12:16.000]  拉上岸
[00:12:16.000 --> 00:12:18.000]  網是滿了大魚
[00:12:18.000 --> 00:12:20.000]  網是滿了大魚
[00:12:20.000 --> 00:12:22.000]  共153條
[00:12:22.000 --> 00:12:24.000]  魚雖然這麼多
[00:12:24.000 --> 00:12:26.000]  網卻沒有破
[00:12:26.000 --> 00:12:28.000]  這裡的意思就是說
[00:12:28.000 --> 00:12:30.000]  如果釣到這麼多魚
[00:12:30.000 --> 00:12:32.000]  這個網可能是頂不住的
[00:12:32.000 --> 00:12:34.000]  可能會破的
[00:12:34.000 --> 00:12:36.000]  但是這次他們是完全沒有破
[00:12:36.000 --> 00:12:38.000]  153條魚
[00:12:38.000 --> 00:12:40.000]  全部都拿上來
[00:12:40.000 --> 00:12:42.000]  一條都沒有失去
[00:12:42.000 --> 00:12:44.000]  這153條
[00:12:44.000 --> 00:12:46.000]  也有經家解釋
[00:12:46.000 --> 00:12:48.000]  也有經家解釋
[00:12:48.000 --> 00:12:50.000]  這153條
[00:12:50.000 --> 00:12:52.000]  是有意思的
[00:12:52.000 --> 00:12:54.000]  他砌出來的原文
[00:12:54.000 --> 00:12:56.000]  153條
[00:12:56.000 --> 00:12:58.000]  那個原文
[00:12:58.000 --> 00:13:00.000]  就說是
[00:13:00.000 --> 00:13:02.000]  耶穌是主
[00:13:02.000 --> 00:13:04.000]  我就覺得
[00:13:04.000 --> 00:13:06.000]  我們不需要在這裡
[00:13:06.000 --> 00:13:08.000]  太過著墨
[00:13:08.000 --> 00:13:10.000]  太過去研究
[00:13:10.000 --> 00:13:12.000]  這153代表什麼
[00:13:12.000 --> 00:13:14.000]  雖然這裡特別是提153條
[00:13:14.000 --> 00:13:16.000]  可能只是告訴我們
[00:13:16.000 --> 00:13:18.000]  這裡是很多很多的魚
[00:13:18.000 --> 00:13:20.000]  至於153條
[00:13:20.000 --> 00:13:22.000]  有沒有意思呢
[00:13:22.000 --> 00:13:24.000]  有一些數字有意思
[00:13:24.000 --> 00:13:26.000]  但是153只是這裡出現過
[00:13:26.000 --> 00:13:28.000]  我就不會太過著重
[00:13:28.000 --> 00:13:30.000]  拿著153條
[00:13:30.000 --> 00:13:32.000]  有什麼靈異的解釋
[00:13:32.000 --> 00:13:34.000]  我們下去第十二節
[00:13:34.000 --> 00:13:36.000]  耶穌說你們來吃早飯
[00:13:36.000 --> 00:13:38.000]  門徒當中沒有一個人敢問他你是誰
[00:13:38.000 --> 00:13:40.000]  因為知道是
[00:13:40.000 --> 00:13:42.000]  這裡的意思就是說
[00:13:42.000 --> 00:13:44.000]  耶穌的樣子復活了之後
[00:13:44.000 --> 00:13:46.000]  和以前是不同了
[00:13:46.000 --> 00:13:48.000]  怎樣不同
[00:13:48.000 --> 00:13:50.000]  沒有人記下來
[00:13:50.000 --> 00:13:52.000]  但是門徒沒有人敢問他你是誰
[00:13:52.000 --> 00:13:54.000]  但是門徒沒有人敢問他你是誰
[00:13:54.000 --> 00:13:56.000]  但是門徒沒有人敢問他你是誰
[00:13:56.000 --> 00:13:58.000]  但是門徒沒有人敢問他你是誰
[00:13:58.000 --> 00:14:00.000]  就是說
[00:14:00.000 --> 00:14:02.000]  他的樣子和以前不是太相似
[00:14:02.000 --> 00:14:04.000]  我們不知道為什麼
[00:14:04.000 --> 00:14:06.000]  我們也不需要在這裡太著墨
[00:14:06.000 --> 00:14:08.000]  我們也不需要在這裡太著墨
[00:14:08.000 --> 00:14:10.000]  13節
[00:14:10.000 --> 00:14:12.000]  耶穌就來拿餅和魚給他們
[00:14:12.000 --> 00:14:14.000]  耶穌就來拿餅和魚給他們
[00:14:14.000 --> 00:14:16.000]  耶穌有沒有怪這些門徒走回大悅呢
[00:14:16.000 --> 00:14:18.000]  沒有
[00:14:18.000 --> 00:14:20.000]  耶穌在這裡仍然是
[00:14:20.000 --> 00:14:22.000]  顧念到他們肉身上的需要
[00:14:22.000 --> 00:14:24.000]  顧念到他們肉身上的需要
[00:14:24.000 --> 00:14:26.000]  認同他們的需要
[00:14:26.000 --> 00:14:28.000]  認同他們的需要
[00:14:28.000 --> 00:14:30.000]  沒有在這裡對他們有任何責備
[00:14:30.000 --> 00:14:32.000]  沒有在這裡對他們有任何責備
[00:14:32.000 --> 00:14:34.000]  耶穌在死裡復活之後
[00:14:34.000 --> 00:14:36.000]  向門徒顯現
[00:14:36.000 --> 00:14:38.000]  這是第三次
[00:14:38.000 --> 00:14:40.000]  就是說這些門徒
[00:14:40.000 --> 00:14:42.000]  已經前面兩次見過耶穌
[00:14:42.000 --> 00:14:44.000]  知道耶穌復活了
[00:14:44.000 --> 00:14:46.000]  但是他還是跟了彼得去
[00:14:46.000 --> 00:14:48.000]  但是他還是跟了彼得去
[00:14:48.000 --> 00:14:50.000]  可見他們覺得
[00:14:50.000 --> 00:14:52.000]  是和以前不同了
[00:14:52.000 --> 00:14:54.000]  因為以前耶穌
[00:14:54.000 --> 00:14:56.000]  是24小時和他們在一起
[00:14:56.000 --> 00:14:58.000]  但是復活了的耶穌
[00:14:58.000 --> 00:15:00.000]  忽然間會和他們在一起
[00:15:00.000 --> 00:15:02.000]  忽然間不見了
[00:15:02.000 --> 00:15:04.000]  而不見了的時間
[00:15:04.000 --> 00:15:06.000]  是比和他們在一起的時間多
[00:15:06.000 --> 00:15:08.000]  他們覺得和耶穌
[00:15:08.000 --> 00:15:10.000]  每一天生活的關係
[00:15:10.000 --> 00:15:12.000]  每一天生活的關係
[00:15:12.000 --> 00:15:14.000]  是完全不同了
[00:15:14.000 --> 00:15:16.000]  不能再回到以前
[00:15:16.000 --> 00:15:18.000]  所以他們就
[00:15:18.000 --> 00:15:20.000]  想了想
[00:15:20.000 --> 00:15:22.000]  還是跟了彼得去打魚
[00:15:22.000 --> 00:15:24.000]  想了想
[00:15:24.000 --> 00:15:26.000]  我們現在要進入
[00:15:26.000 --> 00:15:28.000]  所謂的戲肉
[00:15:28.000 --> 00:15:30.000]  第15節開始
[00:15:30.000 --> 00:15:32.000]  是耶穌
[00:15:32.000 --> 00:15:34.000]  來查考彼得的心事
[00:15:34.000 --> 00:15:36.000]  是耶穌
[00:15:36.000 --> 00:15:38.000]  15節
[00:15:38.000 --> 00:15:40.000]  他們吃完早飯
[00:15:40.000 --> 00:15:42.000]  耶穌對西門彼得說
[00:15:42.000 --> 00:15:44.000]  這裡耶穌其實來
[00:15:44.000 --> 00:15:46.000]  主要就是
[00:15:46.000 --> 00:15:48.000]  要來找彼得
[00:15:48.000 --> 00:15:50.000]  這裡和彼得的談話
[00:15:50.000 --> 00:15:52.000]  很可能
[00:15:52.000 --> 00:15:54.000]  只是和彼得
[00:15:54.000 --> 00:15:56.000]  或者有一兩個門徒聽到
[00:15:56.000 --> 00:15:58.000]  包括約翰
[00:15:58.000 --> 00:16:00.000]  可能是
[00:16:00.000 --> 00:16:02.000]  也有可能只是和彼得
[00:16:02.000 --> 00:16:04.000]  這裡我們不知道
[00:16:04.000 --> 00:16:06.000]  但是很明顯
[00:16:06.000 --> 00:16:08.000]  以下的對話
[00:16:08.000 --> 00:16:10.000]  只是和西門彼得一個人說
[00:16:10.000 --> 00:16:12.000]  因為他有這個需要
[00:16:12.000 --> 00:16:14.000]  耶穌回來的目的
[00:16:14.000 --> 00:16:16.000]  是要挽回彼得
[00:16:16.000 --> 00:16:18.000]  是要挽回彼得
[00:16:18.000 --> 00:16:22.000]  耶穌和彼得說
[00:16:22.000 --> 00:16:24.000]  約翰的兒子西門
[00:16:24.000 --> 00:16:26.000]  你愛我
[00:16:26.000 --> 00:16:28.000]  比這些更甚嗎?
[00:16:28.000 --> 00:16:30.000]  這些是什麼呢?
[00:16:30.000 --> 00:16:32.000]  這裡沒有說清楚
[00:16:32.000 --> 00:16:34.000]  這些可能是
[00:16:34.000 --> 00:16:36.000]  這些早餐吃的東西
[00:16:36.000 --> 00:16:38.000]  可能是他打魚的船
[00:16:38.000 --> 00:16:40.000]  吃錢的
[00:16:40.000 --> 00:16:42.000]  很可能是他們
[00:16:42.000 --> 00:16:44.000]  剛剛打上來的
[00:16:44.000 --> 00:16:46.000]  一百五十多條魚
[00:16:46.000 --> 00:16:48.000]  那些也值錢的
[00:16:48.000 --> 00:16:50.000]  因為那些魚是可以賣出去的
[00:16:50.000 --> 00:16:52.000]  耶穌在這裡指什麼呢?
[00:16:52.000 --> 00:16:54.000]  肯定就是當時
[00:16:54.000 --> 00:16:56.000]  一些物質性的東西
[00:16:56.000 --> 00:16:58.000]  耶穌這裡不是指一些
[00:16:58.000 --> 00:17:00.000]  屬靈的東西
[00:17:00.000 --> 00:17:02.000]  一定是指當場在那裡
[00:17:02.000 --> 00:17:04.000]  一些物質性的東西
[00:17:04.000 --> 00:17:06.000]  可能是他的眼光看著
[00:17:06.000 --> 00:17:08.000]  可能是他的手指著
[00:17:08.000 --> 00:17:10.000]  是彼得知道
[00:17:10.000 --> 00:17:12.000]  耶穌所指的是什麼
[00:17:12.000 --> 00:17:14.000]  所以你不會看到彼得在這裡問
[00:17:14.000 --> 00:17:16.000]  主耶穌
[00:17:16.000 --> 00:17:18.000]  你指的是什麼呢?
[00:17:18.000 --> 00:17:20.000]  不需要問了
[00:17:20.000 --> 00:17:22.000]  因為他意會了
[00:17:22.000 --> 00:17:24.000]  你愛我比這些更甚嗎?
