
[00:00:00.000 --> 00:00:02.000]  (看第3章)
[00:01:35.000 --> 00:01:37.000]  拜偶像
[00:01:37.000 --> 00:01:40.000]  在《事司纪》的三章四节
[00:01:40.000 --> 00:01:42.000]  我们刚才读过的经文
[00:01:42.000 --> 00:01:46.000]  「神留下这几族为要试验以色列人
[00:01:46.000 --> 00:01:49.000]  知道他们肯听从
[00:01:49.000 --> 00:01:50.000]  而或说
[00:01:50.000 --> 00:01:54.000]  借摩西吩咐他们列祖的诫命不肯」
[00:01:54.000 --> 00:01:58.000]  神就留下这些外邦人
[00:01:58.000 --> 00:02:00.000]  来试验以色列人
[00:02:00.000 --> 00:02:05.000]  看他们愿不愿意服从神的律例典章
[00:02:05.000 --> 00:02:08.000]  可能有人就会抗议
[00:02:08.000 --> 00:02:12.000]  我上次刚刚和大家讲第一章的时候
[00:02:12.000 --> 00:02:14.000]  骂那些以色列人
[00:02:14.000 --> 00:02:17.000]  没有将迦南人赶出应许之地
[00:02:17.000 --> 00:02:19.000]  说他们犯罪
[00:02:19.000 --> 00:02:22.000]  但是现在经文告诉我们
[00:02:22.000 --> 00:02:28.000]  是神特意留下这几族来试验以色列人
[00:02:28.000 --> 00:02:30.000]  有人可能会问
[00:02:30.000 --> 00:02:33.000]  喂 你哪样才是真的?
[00:02:33.000 --> 00:02:36.000]  究竟是以色列人没有赶走迦南人
[00:02:36.000 --> 00:02:42.000]  还是神特意留下这些人来试验以色列人?
[00:02:42.000 --> 00:02:45.000]  其实两样都是真的
[00:02:45.000 --> 00:02:47.000]  真的?
[00:02:47.000 --> 00:02:50.000]  你想想在出埃及记的时候
[00:02:50.000 --> 00:02:53.000]  究竟是法老王自己心眼
[00:02:53.000 --> 00:02:56.000]  还是神令他心眼?
[00:02:56.000 --> 00:02:58.000]  法老王是自己心眼
[00:02:58.000 --> 00:03:00.000]  但是神也是令他心眼
[00:03:00.000 --> 00:03:02.000]  当他心眼的时候
[00:03:02.000 --> 00:03:04.000]  神就令他更加心眼
[00:03:04.000 --> 00:03:06.000]  现在都是一样
[00:03:06.000 --> 00:03:09.000]  当以色列人不赶出迦南人
[00:03:09.000 --> 00:03:10.000]  不能赶出迦南人
[00:03:10.000 --> 00:03:14.000]  神就留下他们来试验以色列人
[00:03:14.000 --> 00:03:17.000]  他们不仅不能赶出迦南人
[00:03:17.000 --> 00:03:22.000]  连他们所得性的得道的城都失去了
[00:03:22.000 --> 00:03:25.000]  我上次讲第一章的时候
[00:03:25.000 --> 00:03:27.000]  说以色列人
[00:03:27.000 --> 00:03:30.000]  犹大派和约瑟派
[00:03:30.000 --> 00:03:33.000]  当他们在若舒雅死了之后
[00:03:33.000 --> 00:03:35.000]  仍然跟随神的旨意
[00:03:35.000 --> 00:03:36.000]  听从神的话
[00:03:36.000 --> 00:03:38.000]  与神带领他们得性
[00:03:38.000 --> 00:03:43.000]  占据了斐理士人五个城里的三个城
[00:03:43.000 --> 00:03:46.000]  但是后来因为他们不听话
[00:03:46.000 --> 00:03:49.000]  这些城又失去了
[00:03:49.000 --> 00:03:51.000]  剩下的这些民族
[00:03:51.000 --> 00:03:54.000]  采取好邻居的政策
[00:03:54.000 --> 00:03:57.000]  什么叫好邻居的政策?
[00:03:57.000 --> 00:03:59.000]  我以前都和大家讲过
[00:03:59.000 --> 00:04:02.000]  撒旦是有很多不同的手段
[00:04:02.000 --> 00:04:04.000]  软硬兼施
[00:04:04.000 --> 00:04:07.000]  有时就强烈地来攻击
[00:04:07.000 --> 00:04:10.000]  好像咆哮的狮子走来走去
[00:04:10.000 --> 00:04:12.000]  寻找吞吃的人
[00:04:12.000 --> 00:04:14.000]  比特前书的五章八节
[00:04:14.000 --> 00:04:16.000]  硬性的攻击
[00:04:16.000 --> 00:04:20.000]  有时他见到硬性的攻击不行
[00:04:20.000 --> 00:04:22.000]  他又用软弓
[00:04:22.000 --> 00:04:25.000]  从里面影响以色列人
[00:04:25.000 --> 00:04:28.000]  就是留下来的这些加南人
[00:04:28.000 --> 00:04:30.000]  影响他们的生活习惯
[00:04:30.000 --> 00:04:32.000]  影响他们来拜偶像
[00:04:32.000 --> 00:04:38.000]  再好像撒旦用鬼炸来引诱夏娃
[00:04:38.000 --> 00:04:41.000]  以蛇来引诱夏娃一样
[00:04:41.000 --> 00:04:44.000]  哥伦多后书的十一章三节
[00:04:44.000 --> 00:04:46.000]  在《史诗记》里面告诉我们
[00:04:46.000 --> 00:04:51.000]  神是四次将祂的子民卖给敌人
[00:04:51.000 --> 00:04:53.000]  《史诗记》的二章十四节
[00:04:53.000 --> 00:04:54.000]  三章八节
[00:04:54.000 --> 00:04:56.000]  四章二节
[00:04:56.000 --> 00:04:57.000]  和十章七节
[00:04:57.000 --> 00:05:00.000]  在《史诗记》以外
[00:05:00.000 --> 00:05:03.000]  都有出现这些重复的经文
[00:05:03.000 --> 00:05:05.000]  当以色列人听说神将他们
[00:05:05.000 --> 00:05:09.000]  像奴隶一样卖给他们的敌人
[00:05:09.000 --> 00:05:11.000]  但是神是公义的
[00:05:11.000 --> 00:05:15.000]  当他们守约在《新命记》的三十二章三十节
[00:05:15.000 --> 00:05:17.000]  神说如果你们守约
[00:05:17.000 --> 00:05:20.000]  我同样会将你们的敌人卖给你们
[00:05:20.000 --> 00:05:23.000]  神是完全掌权的
[00:05:23.000 --> 00:05:27.000]  在《史诗记》的第三章
[00:05:27.000 --> 00:05:31.000]  讲到有五个比利时的首领
[00:05:31.000 --> 00:05:34.000]  也都讲到摩厄王叫他做主
[00:05:34.000 --> 00:05:35.000]  或者主人
[00:05:35.000 --> 00:05:37.000]  就是Adonai这个字
[00:05:37.000 --> 00:05:40.000]  但是我们要注意的是
[00:05:40.000 --> 00:05:43.000]  在《史诗记》第三章三十一节的经文
[00:05:43.000 --> 00:05:46.000]  主或者主耶和说
[00:05:46.000 --> 00:05:48.000]  一共出现十五次
[00:05:48.000 --> 00:05:52.000]  真正掌权的是神自己
[00:05:52.000 --> 00:05:54.000]  真正的主宰是神
[00:05:54.000 --> 00:05:56.000]  History这个字
[00:05:56.000 --> 00:05:58.000]  有人说是History
[00:05:58.000 --> 00:06:01.000]  Hist字是大草的
[00:06:01.000 --> 00:06:04.000]  就是神的故事
[00:06:04.000 --> 00:06:08.000]  神往往就是透过人所做的事
[00:06:08.000 --> 00:06:11.000]  无论是正面或者负面的
[00:06:11.000 --> 00:06:13.000]  来成就祂的旨意
[00:06:13.000 --> 00:06:15.000]  有人说
[00:06:15.000 --> 00:06:17.000]  如果我做些不好的事
[00:06:17.000 --> 00:06:19.000]  能够成就神的旨意
[00:06:19.000 --> 00:06:21.000]  神不要怪我
[00:06:21.000 --> 00:06:23.000]  但是这个不是圣经的教导
[00:06:23.000 --> 00:06:26.000]  圣经说虽然你做的坏事
[00:06:26.000 --> 00:06:28.000]  都是成就神的旨意
[00:06:28.000 --> 00:06:31.000]  但是你要绝对为自己所做的事
[00:06:31.000 --> 00:06:33.000]  来负责任
[00:06:33.000 --> 00:06:35.000]  好的事坏的事
[00:06:35.000 --> 00:06:37.000]  都是成就神的旨意
[00:06:37.000 --> 00:06:40.000]  最好的例子就是耶稣基督
[00:06:40.000 --> 00:06:43.000]  将一个无罪的人钉在十字架上
[00:06:43.000 --> 00:06:44.000]  你怎么看都好
[00:06:44.000 --> 00:06:46.000]  都是一件负面的事
[00:06:46.000 --> 00:06:50.000]  但是神就用他来使万人能够得救
[00:06:50.000 --> 00:06:52.000]  完成了祂的旨意
[00:06:52.000 --> 00:06:56.000]  所以我们见到真正掌权的就是神自己
[00:06:56.000 --> 00:07:00.000]  无论个人或者国家的立场所做的一切
[00:07:00.000 --> 00:07:04.000]  神都可以用这些事来完成祂的旨意
[00:07:04.000 --> 00:07:08.000]  这个早期教会都能够看得到这些
[00:07:08.000 --> 00:07:10.000]  所以早期教会的门徒
[00:07:10.000 --> 00:07:12.000]  当他们祷告的时候
[00:07:12.000 --> 00:07:14.000]  他们求什么呢?
[00:07:14.000 --> 00:07:19.000]  「愿神成就你手和你意指所预定必有的事」
[00:07:19.000 --> 00:07:23.000]  在《使徒行传》的四章二十八节
[00:07:23.000 --> 00:07:27.000]  神已经预定了这些事会发生
[00:07:27.000 --> 00:07:31.000]  那些门徒说「求祢使我们和祢的旨意有份
[00:07:31.000 --> 00:07:37.000]  透过我们来成就祢手和意指所预定的工作」
[00:07:37.000 --> 00:07:39.000]  就是我时时所讲
[00:07:39.000 --> 00:07:42.000]  神的主权和人的责任
[00:07:42.000 --> 00:07:47.000]  在圣经里时时都放在一起
[00:07:47.000 --> 00:07:50.000]  神因为要惩罚以色列人
[00:07:50.000 --> 00:07:52.000]  没有听到他的命令
[00:07:52.000 --> 00:07:54.000]  没有赶走加南人
[00:07:54.000 --> 00:07:58.000]  所以有试验临到以色列人身上
[00:07:58.000 --> 00:08:00.000]  但神连问
[00:08:00.000 --> 00:08:06.000]  就算是这些试验都能使得以色列人得到益处
[00:08:06.000 --> 00:08:08.000]  你说试验都有益处?
[00:08:08.000 --> 00:08:09.000]  是呀
[00:08:09.000 --> 00:08:13.000]  记不记得新约的《雅各书》一章二十四节
[00:08:13.000 --> 00:08:15.000]  当我们遇到试验的时候
[00:08:15.000 --> 00:08:17.000]  要大大喜乐
[00:08:17.000 --> 00:08:22.000]  因为知道你们的信心经过试验就身忍耐
[00:08:22.000 --> 00:08:24.000]  但忍耐也当成功
[00:08:24.000 --> 00:08:28.000]  使你们成全完备毫无缺陷
[00:08:28.000 --> 00:08:32.000]  《罗马书》的八章二十八节也说
[00:08:32.000 --> 00:08:34.000]  万事互相效力
[00:08:34.000 --> 00:08:37.000]  要爱神的人得到好处
[00:08:37.000 --> 00:08:40.000]  无论是旧约新约都是这样
[00:08:40.000 --> 00:08:42.000]  告诉我们
[00:08:42.000 --> 00:08:47.000]  神要用以色列人和敌人的真善来训练他们
[00:08:47.000 --> 00:08:53.000]  让他们知道有学习未曾了解的战争
[00:08:53.000 --> 00:08:56.000]  《释斯记》的三章一到二节
[00:08:56.000 --> 00:09:00.000]  在应许之地的生活比较轻松
[00:09:00.000 --> 00:09:02.000]  以色列人比较懒散
[00:09:02.000 --> 00:09:05.000]  神要给他们一些挑战
[00:09:05.000 --> 00:09:07.000]  提高他们的警觉
[00:09:07.000 --> 00:09:09.000]  提高他们的纪律
[00:09:09.000 --> 00:09:15.000]  甚至帮助他们组织一队正规的军队来保护自己
[00:09:15.000 --> 00:09:17.000]  所以我们见到神是怜悯
[00:09:17.000 --> 00:09:20.000]  就算神给以色列人的试验
[00:09:20.000 --> 00:09:25.000]  仍然能使得以色列人得到好处
[00:09:25.000 --> 00:09:28.000]  我说在《释斯记》有七个循环
[00:09:28.000 --> 00:09:30.000]  今天就要说两个
[00:09:30.000 --> 00:09:34.000]  第一个循环就在《释斯记》的三章七到九节
[00:09:34.000 --> 00:09:39.000]  说以色列人行耶和华眼中看为恶的事
[00:09:39.000 --> 00:09:44.000]  忘记耶和华他们的神去侍奉朱巴力和阿瑟拉
[00:09:44.000 --> 00:09:49.000]  所以耶和华的怒气向以色列人伐作
[00:09:49.000 --> 00:09:56.000]  就把他们交在米索波大米王古山利撒田的手中
[00:09:56.000 --> 00:10:00.000]  以色列人服侍古山利撒田八年
[00:10:00.000 --> 00:10:01.000]  第九节说
[00:10:01.000 --> 00:10:04.000]  以色列人呼求耶和华的时候
[00:10:04.000 --> 00:10:09.000]  耶和华就为他们兴起一位拯救者救他们
[00:10:09.000 --> 00:10:15.000]  就是迦勒兄弟基纳斯的儿子额托列
[00:10:15.000 --> 00:10:19.000]  这个敌人在米索波大米
[00:10:19.000 --> 00:10:24.000]  米索波大米的国王的名字叫古山
[00:10:24.000 --> 00:10:30.000]  古山的名字的意思就是双重的邪恶
[00:10:30.000 --> 00:10:33.000]  没有人会叫自己做双重的邪恶的
[00:10:33.000 --> 00:10:37.000]  我相信这个是敌人给他的花名
[00:10:37.000 --> 00:10:39.000]  双重的邪恶
[00:10:39.000 --> 00:10:42.000]  米索波大米在以色列的北边
[00:10:42.000 --> 00:10:46.000]  所以他们进攻以色列应该是从北边进攻
[00:10:46.000 --> 00:10:49.000]  但是当神兴起一个事件的时候
[00:10:49.000 --> 00:10:52.000]  这个事件居然在犹太支派
[00:10:52.000 --> 00:10:54.000]  就是额托列
[00:10:54.000 --> 00:10:56.000]  他是迦勒的儿子
[00:10:56.000 --> 00:10:59.000]  犹太支派在以色列的南边
[00:10:59.000 --> 00:11:03.000]  所以你看到这个攻击的影响力有多大
[00:11:03.000 --> 00:11:08.000]  敌人是从北边已经去到以色列的南边
[00:11:08.000 --> 00:11:12.000]  经文说他统治了以色列人八年
[00:11:12.000 --> 00:11:17.000]  我们不知道他究竟征服了有多少地方
[00:11:17.000 --> 00:11:20.000]  以色列人就向神呼求
[00:11:20.000 --> 00:11:25.000]  我们看到经文没有任何迹象告诉我们
[00:11:25.000 --> 00:11:28.000]  以色列人是有悔改的心
[00:11:28.000 --> 00:11:30.000]  但是神是怜悯的
[00:11:30.000 --> 00:11:34.000]  就好像《出埃及记》历史重演
[00:11:34.000 --> 00:11:36.000]  记不记得《出埃及记》?
[00:11:36.000 --> 00:11:40.000]  在《出埃及记》2:24-25
[00:11:40.000 --> 00:11:42.000]  神听见他们的哀声
[00:11:42.000 --> 00:11:45.000]  就纪念他与阿伯拉罕以撒
[00:11:45.000 --> 00:11:48.000]  雅各所立的约
[00:11:48.000 --> 00:11:52.000]  神看顾以色列人也知道他们的苦情
[00:11:52.000 --> 00:11:54.000]  我说过很多次
[00:11:54.000 --> 00:11:59.000]  在圣经里知道这个字是远远超过知道
[00:11:59.000 --> 00:12:02.000]  比较好的翻译是「认识」
[00:12:02.000 --> 00:12:04.000]  这个字我都和大家说过
[00:12:04.000 --> 00:12:07.000]  在《创世纪》四章一节
[00:12:07.000 --> 00:12:12.000]  和合本翻译为「阿当与夏娃同往」
[00:12:12.000 --> 00:12:14.000]  就生了该隐
[00:12:14.000 --> 00:12:17.000]  但是原文的意思是什么?
[00:12:17.000 --> 00:12:18.000]  「认识」
[00:12:18.000 --> 00:12:22.000]  「阿当认识夏娃」就生了该隐
[00:12:22.000 --> 00:12:26.000]  我们看到认识这个字是非常亲密
[00:12:26.000 --> 00:12:31.000]  当经文说神认识他们的苦情
[00:12:31.000 --> 00:12:36.000]  意思就是神完全认同他们的苦情
[00:12:36.000 --> 00:12:37.000]  如同身受
[00:12:37.000 --> 00:12:39.000]  神是怜悯他们
[00:12:39.000 --> 00:12:41.000]  他是关心他们的子民
[00:12:41.000 --> 00:12:46.000]  今天在《识诗记》第三章
[00:12:46.000 --> 00:12:49.000]  我们会说三个属灵的领袖
[00:12:49.000 --> 00:12:52.000]  在圣经里我们看到
[00:12:52.000 --> 00:12:55.000]  所有的领袖都是有缺点的
[00:12:55.000 --> 00:12:57.000]  你看看阿伯拉罕
[00:12:57.000 --> 00:13:01.000]  神叫他从吾尔去到应许之地
[00:13:01.000 --> 00:13:04.000]  圣经叫他做信心之父
[00:13:04.000 --> 00:13:06.000]  但是他有没有信心?
[00:13:06.000 --> 00:13:09.000]  他很多时候都好像缺乏信心
[00:13:09.000 --> 00:13:12.000]  当应许之地有饥荒的时候
[00:13:12.000 --> 00:13:16.000]  本来他应该是求问神留下来等候
[00:13:16.000 --> 00:13:18.000]  但是他没有这么做
[00:13:18.000 --> 00:13:20.000]  他带着罗德去了埃及
[00:13:20.000 --> 00:13:24.000]  这个对罗德日后有很大的影响
[00:13:24.000 --> 00:13:28.000]  完全改变了罗德对这个世界的价值观
[00:13:28.000 --> 00:13:31.000]  影响了罗德的一生
[00:13:31.000 --> 00:13:35.000]  整天想着埃及的荣华富贵
[00:13:35.000 --> 00:13:37.000]  那个花花世界
[00:13:37.000 --> 00:13:40.000]  还有他两次不敢认为
[00:13:40.000 --> 00:13:42.000]  撒莱是他的太太
[00:13:42.000 --> 00:13:43.000]  说是自己的妹妹
[00:13:43.000 --> 00:13:44.000]  为什么?
[00:13:44.000 --> 00:13:46.000]  怕别人会杀了他
[00:13:46.000 --> 00:13:48.000]  来娶了他的太太
[00:13:48.000 --> 00:13:52.000]  所以太太都不敢认为是自己的妹妹
[00:13:52.000 --> 00:13:56.000]  还有神应许他有个儿子就是以撒
[00:13:56.000 --> 00:13:58.000]  但是他又等不及
[00:13:58.000 --> 00:14:01.000]  还有夏革生了以撒玛利
[00:14:01.000 --> 00:14:03.000]  搞得一祸土
[00:14:03.000 --> 00:14:05.000]  现在我们看到
[00:14:05.000 --> 00:14:08.000]  阿拉伯人和以色列人成为世仇
[00:14:08.000 --> 00:14:10.000]  那些阿拉伯人是哪里来的?
[00:14:10.000 --> 00:14:13.000]  就是以撒玛利的后人
[00:14:13.000 --> 00:14:15.000]  有很大的后果
[00:14:15.000 --> 00:14:19.000]  但是神仍然让他做希伯来人之父
[00:14:19.000 --> 00:14:22.000]  这就是神的恩典有多大
[00:14:22.000 --> 00:14:26.000]  阿伯拉罕的孙子雅各
[00:14:26.000 --> 00:14:28.000]  偷呃拐骗
[00:14:28.000 --> 00:14:33.000]  整天想着拿到自己哥哥的长子的名分
[00:14:33.000 --> 00:14:35.000]  但是神又很有恩典
[00:14:35.000 --> 00:14:38.000]  让他成为十二支派之父
[00:14:38.000 --> 00:14:41.000]  在《士司纪》第三章
[00:14:41.000 --> 00:14:45.000]  三个领袖:额托列、以弗和山加
[00:14:45.000 --> 00:14:49.000]  一般的基督徒可能对他们都不太认识
[00:14:49.000 --> 00:14:52.000]  他们每个人都有自己的背景
[00:14:52.000 --> 00:14:54.000]  都有自己的性格
[00:14:54.000 --> 00:14:56.000]  可能每个人都有很大的缺点
[00:14:56.000 --> 00:15:01.000]  但是当他们愿意为神来工作
[00:15:01.000 --> 00:15:06.000]  神就大大使用他们来救赎以色列人
[00:15:06.000 --> 00:15:09.000]  救赎他们脱离敌人的手
[00:15:09.000 --> 00:15:11.000]  我们一起来看看
[00:15:11.000 --> 00:15:15.000]  要成为神的兵器
[00:15:15.000 --> 00:15:19.000]  为神所使用有些什么的质素
[00:15:19.000 --> 00:15:22.000]  从额托列的身上有两个质素
[00:15:22.000 --> 00:15:25.000]  第一 他愿意被神来差派
[00:15:25.000 --> 00:15:29.000]  第二 他愿意被圣灵来充满
[00:15:29.000 --> 00:15:31.000]  被圣灵来带领
[00:15:31.000 --> 00:15:33.000]  以弗呢?
[00:15:33.000 --> 00:15:36.000]  从以弗身上我们又学到两样
[00:15:36.000 --> 00:15:38.000]  他是完全依靠神
[00:15:38.000 --> 00:15:40.000]  他有依靠神的心智
[00:15:40.000 --> 00:15:42.000]  他有勇敢的气概
[00:15:42.000 --> 00:15:46.000]  最后一个是士司三家
[00:15:46.000 --> 00:15:50.000]  他是愿意被神来使用
[00:15:50.000 --> 00:15:53.000]  我们先来看看额托列
[00:15:53.000 --> 00:15:58.000]  其实额托列在士司记第一章已经出现
[00:15:58.000 --> 00:16:00.000]  记不记得经文说
[00:16:00.000 --> 00:16:05.000]  加纳任何人能够取下抵逼这个性
[00:16:05.000 --> 00:16:09.000]  就将自己的女儿压杀来嫁给他
[00:16:09.000 --> 00:16:12.000]  所以第一章已经出现
[00:16:12.000 --> 00:16:18.000]  圣经学者对额托列和加纳的关系
[00:16:18.000 --> 00:16:20.000]  是有不同的看法
[00:16:20.000 --> 00:16:22.000]  为什么会有不同的看法?
[00:16:22.000 --> 00:16:26.000]  原来士司记的三章九节原文的希伯来文
[00:16:26.000 --> 00:16:29.000]  可以有两个不同的解释
[00:16:29.000 --> 00:16:32.000]  你不需要看希伯来文
[00:16:32.000 --> 00:16:33.000]  如果你不懂的话
[00:16:33.000 --> 00:16:36.000]  其实中文也有这样的问题
[00:16:36.000 --> 00:16:40.000]  在士司记的三章九节的经文
[00:16:40.000 --> 00:16:44.000]  如果我读「额托列是加纳的兄弟
[00:16:44.000 --> 00:16:45.000]  基纳斯的儿子」
[00:16:45.000 --> 00:16:47.000]  我一口气读完
[00:16:47.000 --> 00:16:52.000]  那你就会认为加纳的兄弟是谁?
[00:16:52.000 --> 00:16:53.000]  基纳斯
[00:16:53.000 --> 00:16:56.000]  额托列就是基纳斯的儿子
[00:16:56.000 --> 00:16:58.000]  如果是这样的情况
[00:16:58.000 --> 00:17:02.000]  额托列就是加纳的侄子
[00:17:02.000 --> 00:17:05.000]  但如果我读这节的经文
[00:17:05.000 --> 00:17:08.000]  我说额托列是加纳的兄弟
[00:17:08.000 --> 00:17:10.000]  停了一停
[00:17:10.000 --> 00:17:13.000]  然后是基纳斯的儿子
[00:17:13.000 --> 00:17:15.000]  那就不同了
[00:17:15.000 --> 00:17:19.000]  那就是说额托列是加纳的谁?
[00:17:19.000 --> 00:17:21.000]  是他的弟弟
[00:17:21.000 --> 00:17:25.000]  但如果这样来解经有一个问题
[00:17:25.000 --> 00:17:30.000]  因为很出名我们知道加纳是谁的儿子
[00:17:30.000 --> 00:17:32.000]  是耶稣你的儿子
[00:17:32.000 --> 00:17:35.000]  在历代志上的四章十三
[00:17:35.000 --> 00:17:38.000]  约书亚记的十四章六节都说得很清楚
[00:17:38.000 --> 00:17:41.000]  耶稣你的儿子加纳
[00:17:41.000 --> 00:17:46.000]  那为什么如果加纳的爸爸是耶稣
[00:17:46.000 --> 00:17:50.000]  额托列的爸爸是基纳斯
[00:17:50.000 --> 00:17:52.000]  为什么会有不同的爸爸?
[00:17:52.000 --> 00:17:55.000]  圣经学者又有解释
[00:17:55.000 --> 00:17:58.000]  说耶稣是死得早
[00:17:58.000 --> 00:18:01.000]  所以加纳的妈妈又改嫁过
[00:18:01.000 --> 00:18:04.000]  这次嫁给了基纳斯
[00:18:04.000 --> 00:18:07.000]  所以就生了额托列
[00:18:07.000 --> 00:18:13.000]  额托列和加纳是同母异父的兄弟
[00:18:13.000 --> 00:18:19.000]  无论额托列是加纳的侄子还是弟弟
[00:18:19.000 --> 00:18:21.000]  有一件事我们能够肯定的
[00:18:21.000 --> 00:18:24.000]  就是他们都有血缘的关系
[00:18:24.000 --> 00:18:27.000]  第一个属灵的质素是什么?
[00:18:27.000 --> 00:18:30.000]  愿意被神来猜险
[00:18:30.000 --> 00:18:35.000]  加纳是一个愿意被神猜险的人
[00:18:35.000 --> 00:18:38.000]  在文数记的十四章二十四节
[00:18:38.000 --> 00:18:43.000]  唯独我的僕人加纳因他另有一个心志
[00:18:43.000 --> 00:18:44.000]  专一跟从我
[00:18:44.000 --> 00:18:48.000]  我就把他领进他所去过的那地
[00:18:48.000 --> 00:18:51.000]  他的后裔也必得那地为业
[00:18:51.000 --> 00:18:57.000]  加纳八十五岁仍然愿意为神来争战
[00:18:57.000 --> 00:19:01.000]  我相信额托列就是学了加纳
[00:19:01.000 --> 00:19:05.000]  很多时候我们都会被身边的人影响
[00:19:05.000 --> 00:19:08.000]  当我们身边的人做得好的时候
[00:19:08.000 --> 00:19:10.000]  会给我们很大的鼓励
[00:19:10.000 --> 00:19:13.000]  给我们有正面的影响
[00:19:13.000 --> 00:19:16.000]  但是当我们身边的人做得不好
[00:19:16.000 --> 00:19:18.000]  也会有负面的影响
[00:19:18.000 --> 00:19:20.000]  现代的人会说什么?
[00:19:20.000 --> 00:19:22.000]  遗传恩子
[00:19:22.000 --> 00:19:25.000]  你这么好
[00:19:25.000 --> 00:19:26.000]  你爸爸好
[00:19:26.000 --> 00:19:27.000]  所以你又好
[00:19:27.000 --> 00:19:29.000]  遗传的恩子
[00:19:29.000 --> 00:19:32.000]  但是圣经里很多时候不是这样告诉我们的
[00:19:32.000 --> 00:19:37.000]  记不记得阿伦、以利和撒姆尔
[00:19:37.000 --> 00:19:39.000]  三个都是祭司
[00:19:39.000 --> 00:19:41.000]  三个都是神的僕人
[00:19:41.000 --> 00:19:45.000]  但是他们的儿子都是不好的
[00:19:45.000 --> 00:19:49.000]  所以圣经没有教我们有遗传恩子这件事
[00:19:49.000 --> 00:19:51.000]  其实是好的影响力
[00:19:51.000 --> 00:19:55.000]  当我们影响我们的子女做得好的时候
[00:19:55.000 --> 00:19:56.000]  他们都会好
[00:19:56.000 --> 00:19:58.000]  但如果我们做得不好
[00:19:58.000 --> 00:20:01.000]  我们也会有负面的影响
[00:20:01.000 --> 00:20:05.000]  在若书瓦记的十五章十六节
[00:20:05.000 --> 00:20:06.000]  加纳说
[00:20:06.000 --> 00:20:10.000]  谁能攻打基列西伐将城夺取
[00:20:10.000 --> 00:20:14.000]  我就把雷尔厄萨喀他为妻
[00:20:14.000 --> 00:20:18.000]  当加纳呼叫有没有人去攻打
[00:20:18.000 --> 00:20:20.000]  谁来回应?
[00:20:20.000 --> 00:20:22.000]  就是俄图列
[00:20:22.000 --> 00:20:25.000]  就好像加纳当年一模一样
[00:20:25.000 --> 00:20:29.000]  所以我相信俄图列就是学了加纳
[00:20:29.000 --> 00:20:33.000]  我相信要成为神的兵器
[00:20:33.000 --> 00:20:35.000]  要被神所用
[00:20:35.000 --> 00:20:41.000]  第一个质素就是要有愿意被神差遣的心
[00:20:41.000 --> 00:20:46.000]  第二就是愿意被圣灵来带领
[00:20:46.000 --> 00:20:51.000]  当神再次呼吁俄图列去打救以色列人
[00:20:51.000 --> 00:20:53.000]  他又一次地回应
[00:20:53.000 --> 00:20:55.000]  他愿意被神差派
[00:20:55.000 --> 00:20:58.000]  所以神的灵就降在他的身上
[00:20:58.000 --> 00:20:59.000]  给他力量
[00:20:59.000 --> 00:21:03.000]  在《述撒加利亚书》的四章六节说
[00:21:03.000 --> 00:21:05.000]  不是依靠势力
[00:21:05.000 --> 00:21:07.000]  不是依靠才能
[00:21:07.000 --> 00:21:11.000]  乃是依靠我的灵方能成事
