
[00:00:00.000 --> 00:00:02.300]  各位親愛的鼎姐妹
[00:05:06.640 --> 00:05:09.560]  我就聽見四個活物中的一個活物
[00:05:09.560 --> 00:05:11.200]  聲音如雷說
[00:05:11.200 --> 00:05:11.960]  你來
[00:05:11.960 --> 00:05:12.960]  我就觀看
[00:05:12.960 --> 00:05:14.880]  見有一匹白馬
[00:05:14.880 --> 00:05:17.200]  騎在馬上的拿著弓
[00:05:17.200 --> 00:05:20.280]  並有冠冕來賜給他
[00:05:20.280 --> 00:05:21.400]  他就出來
[00:05:21.400 --> 00:05:23.240]  聖源又盛
[00:05:23.240 --> 00:05:25.840]  然後揭開第二印的時候
[00:05:25.840 --> 00:05:28.480]  我就看見第二個活物
[00:05:28.480 --> 00:05:29.400]  說
[00:05:29.400 --> 00:05:30.760]  你來
[00:05:30.760 --> 00:05:32.440]  就另有一匹馬出來
[00:05:32.440 --> 00:05:33.560]  是紅色的
[00:05:33.560 --> 00:05:36.800]  是有權兵來賜給那個騎馬的
[00:05:36.800 --> 00:05:39.480]  可以從地上奪去太平
[00:05:39.480 --> 00:05:41.480]  使人彼此的傷殺
[00:05:41.480 --> 00:05:44.880]  又有一把大刀來賜給他
[00:05:44.880 --> 00:05:46.360]  我們看見
[00:05:46.360 --> 00:05:49.880]  當第一印和第二印揭開的時候
[00:05:49.880 --> 00:05:51.160]  讓我們看到的
[00:05:51.160 --> 00:05:54.640]  就是這個地球的政治和軍事上
[00:05:54.640 --> 00:05:58.080]  已經去到一個窮途末路
[00:05:58.080 --> 00:05:59.440]  我們怎知道呢
[00:05:59.440 --> 00:06:01.040]  我們因為看到
[00:06:01.040 --> 00:06:03.440]  在舊約旦爾里斯
[00:06:03.440 --> 00:06:05.440]  是
[00:06:05.440 --> 00:06:08.240]  我們距離我們現在
[00:06:08.240 --> 00:06:13.200]  有差不多2600年前的旦爾里
[00:06:13.200 --> 00:06:15.200]  他已經預言到
[00:06:15.200 --> 00:06:17.680]  有這些事情會發生
[00:06:17.680 --> 00:06:21.160]  第二李書的九章27節
[00:06:21.160 --> 00:06:25.120]  當26節說完了
[00:06:25.120 --> 00:06:27.520]  那個壽高者要來到
[00:06:27.520 --> 00:06:30.400]  然後除去一切的罪孽
[00:06:30.400 --> 00:06:33.840]  讓所有的人因信可以稱義
[00:06:33.840 --> 00:06:36.720]  他說要怎樣才可以做到這件事呢
[00:06:36.720 --> 00:06:39.600]  就是這個壽高者必被剪除
[00:06:39.600 --> 00:06:40.800]  他會死的
[00:06:40.800 --> 00:06:42.800]  然後死了之後
[00:06:42.800 --> 00:06:45.200]  中間開始斷了
[00:06:45.200 --> 00:06:47.280]  就是七個七
[00:06:47.280 --> 00:06:48.800]  和六十二個七
[00:06:48.800 --> 00:06:50.560]  加上六十九個七
[00:06:50.560 --> 00:06:54.160]  這段時間壽高者被剪除之後
[00:06:54.160 --> 00:06:56.640]  突然間就停一停
[00:06:56.640 --> 00:06:59.040]  然後到最後的七
[00:06:59.040 --> 00:07:00.800]  將來要發生的事情
[00:07:00.800 --> 00:07:02.400]  就是一七之內
[00:07:02.400 --> 00:07:05.520]  他必與許多人堅定盟約
[00:07:05.520 --> 00:07:07.040]  一七之半
[00:07:07.040 --> 00:07:10.000]  他必使祭祀和貢獻自息
[00:07:10.000 --> 00:07:11.120]  換句話來說
[00:07:11.120 --> 00:07:14.000]  是影響到猶太人的信仰
[00:07:14.000 --> 00:07:17.600]  是令到聖殿的祭祀不能夠繼續
[00:07:17.600 --> 00:07:20.880]  而且他要坐在聖殿
[00:07:20.880 --> 00:07:23.760]  在那個地方來接受人敬拜
[00:07:23.760 --> 00:07:26.080]  他就當自己是神一樣
[00:07:26.080 --> 00:07:27.040]  然後呢
[00:07:27.040 --> 00:07:29.920]  那行毀壞可憎的如非而來
[00:07:29.920 --> 00:07:30.880]  毀壞什麼呢
[00:07:30.880 --> 00:07:32.320]  是毀壞聖城
[00:07:32.320 --> 00:07:33.680]  毀壞聖殿
[00:07:33.680 --> 00:07:38.240]  將來就好像由天降下一陽
[00:07:38.240 --> 00:07:40.080]  完全無一例外
[00:07:40.080 --> 00:07:42.960]  一塊磚頭不留在第二塊磚頭上
[00:07:42.960 --> 00:07:44.080]  並且有憤怒
[00:07:44.080 --> 00:07:46.240]  傾在那行毀壞的身上
[00:07:46.240 --> 00:07:48.800]  直到所定的結局
[00:07:48.800 --> 00:07:51.200]  但是這個毀壞聖殿
[00:07:51.200 --> 00:07:53.040]  自稱為神的人
[00:07:53.040 --> 00:07:56.480]  他也都會被審判
[00:07:56.480 --> 00:07:59.600]  這個審判就是有憤怒傾在他的身上
[00:07:59.600 --> 00:08:02.400]  然後直到所定的結局
[00:08:02.400 --> 00:08:04.240]  這個結局就是主宰內
[00:08:04.240 --> 00:08:06.320]  我們就問了
[00:08:06.320 --> 00:08:08.480]  到底這個一七之叛
[00:08:08.480 --> 00:08:10.240]  是指哪個時候呢
[00:08:10.240 --> 00:08:12.480]  有些人就說是歷史上已經發生了
[00:08:12.480 --> 00:08:15.680]  但是我相信沒有任何一個人
[00:08:15.680 --> 00:08:18.480]  在給耶穌基督他的解經
[00:08:18.480 --> 00:08:20.000]  是更具權威的
[00:08:20.000 --> 00:08:22.480]  耶穌基督在馬太福音講到
[00:08:22.480 --> 00:08:24.320]  活世禦兆的時候
[00:08:24.320 --> 00:08:27.120]  二十四章一到十四節
[00:08:27.120 --> 00:08:29.200]  講完這個世界的預兆
[00:08:29.200 --> 00:08:32.000]  民打民國打國假先知假基督
[00:08:32.000 --> 00:08:34.560]  全部出來以色列的復國出來
[00:08:34.560 --> 00:08:36.000]  然後道德敗壞
[00:08:36.000 --> 00:08:38.720]  引人的關係越來越多問題
[00:08:38.720 --> 00:08:40.960]  然後彼此的撕裂
[00:08:40.960 --> 00:08:43.200]  全部出來之後
[00:08:43.200 --> 00:08:45.280]  他接著去到十五節
[00:08:45.280 --> 00:08:46.800]  你們看見先知
[00:08:46.800 --> 00:08:48.720]  但以你所講
[00:08:48.720 --> 00:08:50.960]  那行毀壞可憎的
[00:08:50.960 --> 00:08:54.080]  要站在聖地
[00:08:54.080 --> 00:08:55.680]  是什麼意思呢
[00:08:55.680 --> 00:08:57.680]  就是他講到
[00:08:57.680 --> 00:09:00.640]  但以你書九章二十七節
[00:09:00.640 --> 00:09:02.720]  裡面毀壞這個聖殿
[00:09:02.720 --> 00:09:03.920]  毀壞一切
[00:09:03.920 --> 00:09:05.520]  然後自稱為神的
[00:09:05.520 --> 00:09:09.600]  這個他會站在聖地
[00:09:09.600 --> 00:09:11.360]  換句話來講
[00:09:11.360 --> 00:09:12.880]  一七之叛
[00:09:12.880 --> 00:09:15.040]  最後七年的大災難
[00:09:15.040 --> 00:09:17.200]  三年半後
[00:09:17.200 --> 00:09:20.080]  這個的狄基督我們叫他做
[00:09:20.080 --> 00:09:21.440]  這個狄基督
[00:09:21.440 --> 00:09:24.720]  就會完全進到聖殿的宗
[00:09:24.720 --> 00:09:29.600]  然後在聖地裡面接受人去敬拜他
[00:09:29.600 --> 00:09:33.440]  所以我們現在就來看看
[00:09:33.440 --> 00:09:37.760]  到底剛才那一段經文騎白馬的
[00:09:37.760 --> 00:09:38.720]  是不是基督呢
[00:09:38.720 --> 00:09:40.560]  有人說他是基督
[00:09:40.560 --> 00:09:42.080]  但實際上
[00:09:42.080 --> 00:09:45.120]  如果大家留意看聖經的記載
[00:09:45.120 --> 00:09:47.040]  你一定會看得見
[00:09:47.040 --> 00:09:48.640]  但以你書
[00:09:48.640 --> 00:09:50.880]  絕對不會認同
[00:09:50.880 --> 00:09:52.160]  這個是基督
[00:09:52.160 --> 00:09:56.000]  他是講那個行毀壞可憎的
[00:09:56.000 --> 00:09:57.040]  如非而論
[00:09:57.040 --> 00:09:57.920]  他要來的
[00:09:57.920 --> 00:10:01.760]  但是從啟示錄裡面
[00:10:01.760 --> 00:10:03.440]  我們就會看得見
[00:10:03.440 --> 00:10:04.960]  啟示錄的記載
[00:10:04.960 --> 00:10:08.400]  是完全回應但以你書
[00:10:08.400 --> 00:10:11.040]  而且解釋得更加清楚
[00:10:11.040 --> 00:10:12.880]  他說得很清楚
[00:10:12.880 --> 00:10:14.720]  這個穿騎白馬的
[00:10:14.720 --> 00:10:17.200]  絕對不是主基督
[00:10:17.200 --> 00:10:18.400]  而是狄基督
[00:10:18.400 --> 00:10:19.440]  為什麼
[00:10:19.440 --> 00:10:20.320]  第一
[00:10:20.320 --> 00:10:24.400]  主基督從來不會用攻戰來攻打人
[00:10:24.400 --> 00:10:25.120]  第二
[00:10:25.120 --> 00:10:26.640]  主基督來的時候
[00:10:26.640 --> 00:10:28.240]  是帶來和平
[00:10:28.240 --> 00:10:29.840]  因為他帶來的是千禧年
[00:10:29.840 --> 00:10:32.080]  是絕對不是帶來戰爭
[00:10:32.080 --> 00:10:33.200]  第三
[00:10:33.200 --> 00:10:35.360]  啟示錄的記載
[00:10:35.360 --> 00:10:36.960]  是一個順序的
[00:10:36.960 --> 00:10:38.400]  因為有六次出現
[00:10:38.400 --> 00:10:40.080]  這些事有以後
[00:10:40.080 --> 00:10:41.120]  這些事以後
[00:10:41.120 --> 00:10:42.320]  這些事以後
[00:10:42.320 --> 00:10:44.080]  是順序這樣下去的
[00:10:44.080 --> 00:10:45.360]  發生的
[00:10:45.360 --> 00:10:48.640]  但是耶穌基督是要去到啟示錄的十九章
[00:10:48.640 --> 00:10:49.840]  才回來
[00:10:49.840 --> 00:10:51.200]  因為這樣的緣故
[00:10:51.200 --> 00:10:54.640]  第六章就出現的騎白馬
[00:10:54.640 --> 00:10:57.280]  絕對不是耶穌基督
[00:10:57.280 --> 00:10:59.120]  第四個方面
[00:10:59.120 --> 00:11:01.040]  啟示錄的六章一到二節
[00:11:01.040 --> 00:11:03.440]  騎白馬的人所帶的
[00:11:03.440 --> 00:11:05.120]  是叫做希臘文
[00:11:05.120 --> 00:11:06.880]  叫做Stefanos
[00:11:06.880 --> 00:11:08.800]  Stefanos這個字
[00:11:08.800 --> 00:11:12.400]  就是和Steven那個英文名
[00:11:12.400 --> 00:11:14.400]  是息息相關
[00:11:14.400 --> 00:11:16.880]  就是一個官面
[00:11:16.880 --> 00:11:18.880]  這個官面是怎麼來的呢
[00:11:18.880 --> 00:11:20.720]  就是當他運動贏了
[00:11:20.720 --> 00:11:22.000]  比賽贏了
[00:11:22.000 --> 00:11:23.680]  他就會得到一頂
[00:11:23.680 --> 00:11:25.200]  這些Stefanos
[00:11:25.200 --> 00:11:28.640]  但是耶穌基督在啟示錄十九章
[00:11:28.640 --> 00:11:31.920]  他帶的是很多頂的
[00:11:31.920 --> 00:11:33.840]  Diademeta
[00:11:33.840 --> 00:11:35.440]  Diademeta
[00:11:35.440 --> 00:11:37.360]  就是有時候我們唱
[00:11:37.360 --> 00:11:39.680]  以前英女皇的歌
[00:11:39.680 --> 00:11:41.360]  英國國歌的時候
[00:11:41.360 --> 00:11:43.120]  Diadem那個字
[00:11:43.120 --> 00:11:44.720]  Diadem是什麼呢
[00:11:44.720 --> 00:11:46.160]  就是皇冠
[00:11:46.160 --> 00:11:48.640]  這裡耶穌基督帶的
[00:11:48.640 --> 00:11:50.160]  不是一頂皇冠
[00:11:50.160 --> 00:11:52.560]  是很多頂的皇冠
[00:11:52.560 --> 00:11:54.240]  去到啟示錄的十九章
[00:11:54.240 --> 00:11:56.720]  我們就會很清楚看得見
[00:11:56.720 --> 00:11:58.160]  第五個方面
[00:11:58.160 --> 00:12:00.240]  啟示錄六章一到二節
[00:12:00.240 --> 00:12:04.080]  主角帶來的是大災難
[00:12:04.080 --> 00:12:06.080]  你會看到沒有一樣好的
[00:12:06.080 --> 00:12:08.720]  全部都是悲哀的
[00:12:08.720 --> 00:12:10.560]  全部都是災難
[00:12:10.560 --> 00:12:12.080]  但是耶穌基督
[00:12:12.080 --> 00:12:14.640]  在啟示錄十九章帶來的
[00:12:14.640 --> 00:12:17.200]  是千禧年的國度
[00:12:17.200 --> 00:12:19.200]  所以有這樣的緣故
[00:12:19.200 --> 00:12:22.960]  不要相信那些異端話
[00:12:22.960 --> 00:12:24.960]  基督已經來了
[00:12:24.960 --> 00:12:26.640]  就是女基督
[00:12:26.640 --> 00:12:28.880]  就是誰誰誰
[00:12:28.880 --> 00:12:30.480]  我們要很小心
[00:12:30.480 --> 00:12:31.760]  基督還沒來
[00:12:31.760 --> 00:12:33.760]  七年大災難
[00:12:33.760 --> 00:12:35.120]  還沒到
[00:12:35.120 --> 00:12:36.080]  第二個方面
[00:12:36.080 --> 00:12:39.600]  我們看看經濟上的窮途活路
[00:12:39.600 --> 00:12:41.840]  啟示錄六章五到六節
[00:12:41.840 --> 00:12:44.240]  揭開第三印的時候
[00:12:44.240 --> 00:12:47.520]  我就看到第三匹活脈說
[00:12:47.520 --> 00:12:49.040]  李來我就觀看
[00:12:49.040 --> 00:12:50.640]  看到有一匹黑馬
[00:12:50.640 --> 00:12:53.520]  騎在馬上的手裡拿著天平
[00:12:53.520 --> 00:12:55.440]  我聽見四活脈中
[00:12:55.440 --> 00:12:56.880]  似乎有聲音說
[00:12:56.880 --> 00:12:59.360]  一錢銀紙買一星墨紙
[00:12:59.360 --> 00:13:02.160]  一錢銀紙買三星大墨
[00:13:02.160 --> 00:13:04.960]  遊和走不可以租壇
[00:13:04.960 --> 00:13:07.280]  一田一錢銀紙
[00:13:07.280 --> 00:13:08.560]  是什麼呢
[00:13:08.560 --> 00:13:11.360]  就是當時平均一個人
[00:13:11.360 --> 00:13:13.360]  一天的工資
[00:13:13.360 --> 00:13:15.360]  一星墨紙
[00:13:15.360 --> 00:13:16.560]  是指什麼呢
[00:13:16.560 --> 00:13:19.200]  就是當時平均一個人
[00:13:19.200 --> 00:13:21.200]  一天的口糧
[00:13:21.200 --> 00:13:22.720]  換句話來講
[00:13:22.720 --> 00:13:24.000]  如果一家人
[00:13:24.000 --> 00:13:26.000]  只有一個人去賺錢
[00:13:26.000 --> 00:13:28.480]  他辛辛苦苦工作
[00:13:28.480 --> 00:13:30.480]  賺回來的錢
[00:13:30.480 --> 00:13:32.480]  他只能養活他自己
[00:13:32.480 --> 00:13:34.960]  不能養活多一些人
[00:13:34.960 --> 00:13:37.440]  但是如果
[00:13:37.440 --> 00:13:39.280]  家裡有很多人
[00:13:39.280 --> 00:13:40.240]  那怎麼辦
[00:13:40.240 --> 00:13:42.000]  他就跟著說
[00:13:42.000 --> 00:13:47.120]  聖經說一錢銀紙買三星大墨
[00:13:47.120 --> 00:13:48.640]  是什麼意思呢
[00:13:48.640 --> 00:13:49.680]  就是說
[00:13:49.680 --> 00:13:52.560]  如果你只有一個人賺錢
[00:13:52.560 --> 00:13:54.160]  三個人吃
[00:13:54.160 --> 00:13:57.360]  你就要買那些粗糙的食物
[00:13:57.360 --> 00:13:59.360]  是生畜食的食物
[00:13:59.360 --> 00:14:02.480]  是這樣你才可以維持你的生活
[00:14:02.480 --> 00:14:03.760]  如果不是
[00:14:03.760 --> 00:14:05.760]  你是沒有辦法維持你的生活的
[00:14:05.760 --> 00:14:07.040]  還有一樣東西
[00:14:07.040 --> 00:14:11.040]  遊和走到不可租壇
[00:14:11.040 --> 00:14:15.360]  是因為這些生活上的必需品
[00:14:15.360 --> 00:14:17.360]  都非常缺乏
[00:14:17.360 --> 00:14:19.360]  所以帶來
[00:14:19.360 --> 00:14:20.640]  給我們看見的
[00:14:20.640 --> 00:14:24.080]  就是一種我們叫做通貨膨脹
[00:14:24.080 --> 00:14:26.800]  而帶來的一些問題
[00:14:26.800 --> 00:14:28.560]  跟著第三個方面
[00:14:28.560 --> 00:14:31.200]  由第七節去到十一節
[00:14:31.200 --> 00:14:33.520]  人的生命和健康
[00:14:33.520 --> 00:14:37.360]  也都會去到一個窮途末路
[00:14:37.360 --> 00:14:39.520]  這段聖經這麼說
[00:14:39.520 --> 00:14:42.080]  揭開第四印的時候
[00:14:42.080 --> 00:14:44.080]  就聽見第四個活物說
[00:14:44.080 --> 00:14:44.640]  你來
[00:14:44.640 --> 00:14:46.160]  然後跟著我們觀看
[00:14:46.160 --> 00:14:47.680]  有一匹灰色的馬
[00:14:47.680 --> 00:14:48.880]  騎在馬上的
[00:14:48.880 --> 00:14:50.400]  名字叫做死人
[00:14:50.400 --> 00:14:52.400]  陰府也隨著他
[00:14:52.400 --> 00:14:54.160]  有權並賜給他
[00:14:54.160 --> 00:14:57.280]  可以用刀劍擊放瘟疫野獸
[00:14:57.280 --> 00:14:59.280]  殺害地上四分之一的人
[00:14:59.280 --> 00:15:01.280]  為什麼我們說
[00:15:01.280 --> 00:15:03.840]  現在這個地球
[00:15:03.840 --> 00:15:07.200]  雖然去到一個好像窮途末路那樣
[00:15:07.200 --> 00:15:09.200]  但是七年大災難
[00:15:09.200 --> 00:15:10.720]  還沒來到呢
[00:15:10.720 --> 00:15:12.240]  現在我們看看
[00:15:12.240 --> 00:15:15.360]  七年大災難來到的時候
[00:15:15.360 --> 00:15:17.360]  第一期的災難
[00:15:17.360 --> 00:15:19.360]  就是六印的災難當中
[00:15:19.360 --> 00:15:22.800]  已經死了四分之一的人
[00:15:22.800 --> 00:15:25.120]  他們是因什麼而死的呢
[00:15:25.120 --> 00:15:25.840]  第一
[00:15:25.840 --> 00:15:27.840]  刀劍就是戰爭
[00:15:27.840 --> 00:15:30.880]  弓箭是攻擊
[00:15:30.880 --> 00:15:32.880]  國與國的打仗
[00:15:32.880 --> 00:15:34.320]  遠處的人
[00:15:34.320 --> 00:15:39.120]  刀劍是攻擊近處的人
[00:15:39.120 --> 00:15:40.640]  就是民打民
[00:15:40.640 --> 00:15:41.680]  俗打俗
[00:15:41.680 --> 00:15:43.680]  本地人打本地人
[00:15:43.680 --> 00:15:45.680]  不同的看法的人
[00:15:45.680 --> 00:15:47.680]  攻擊不同看法的人
[00:15:47.680 --> 00:15:49.680]  這個就是叫做撕裂
[00:15:49.680 --> 00:15:53.280]  到時候整個地球亂了
[00:15:53.280 --> 00:15:54.320]  接著第二
[00:15:54.320 --> 00:15:55.280]  饑荒
[00:15:55.280 --> 00:15:57.760]  因為天災人禍越來越多的時候
[00:15:57.760 --> 00:16:00.400]  饑荒是必然會發生的
[00:16:00.400 --> 00:16:01.600]  第三件事
[00:16:01.600 --> 00:16:02.880]  瘟疫
[00:16:02.880 --> 00:16:05.680]  很多人問現在是不是世界末日
[00:16:05.680 --> 00:16:07.040]  我們告訴他們
[00:16:07.040 --> 00:16:08.640]  今天發生的
[00:16:08.640 --> 00:16:11.840]  全球性的瘟疫
[00:16:11.840 --> 00:16:13.840]  COVID-19
[00:16:13.840 --> 00:16:15.360]  是預警
[00:16:15.360 --> 00:16:17.120]  這個預警告訴別人
[00:16:17.120 --> 00:16:20.320]  你不相信瘟疫可以全世界一起
[00:16:20.320 --> 00:16:21.200]  都會發生
[00:16:21.200 --> 00:16:22.560]  沒有一例外嗎
[00:16:22.560 --> 00:16:24.400]  現在就給你看
[00:16:24.400 --> 00:16:25.440]  原來有的
[00:16:25.440 --> 00:16:26.880]  是可以的
[00:16:26.880 --> 00:16:27.840]  然後接著
[00:16:27.840 --> 00:16:28.640]  第四類
[00:16:28.640 --> 00:16:29.840]  野獸
[00:16:29.840 --> 00:16:31.200]  那些野獸是什麼呢
[00:16:31.200 --> 00:16:32.800]  他不是一定是
[00:16:32.800 --> 00:16:34.800]  野獸直接去吃人
[00:16:34.800 --> 00:16:35.520]  而是說
[00:16:35.520 --> 00:16:37.280]  因為野獸而來的
[00:16:37.280 --> 00:16:39.120]  生畜而來的
[00:16:39.120 --> 00:16:40.240]  那些疾病
[00:16:40.240 --> 00:16:43.200]  是會殺害人的
[00:16:43.200 --> 00:16:44.800]  留意我們看一看
[00:16:44.800 --> 00:16:46.000]  牛有牛瘟
[00:16:46.000 --> 00:16:47.120]  豬有豬瘟
[00:16:47.120 --> 00:16:48.720]  雞有禽流感
[00:16:48.720 --> 00:16:50.480]  然後接著還有很多
[00:16:50.480 --> 00:16:52.960]  再加上蝙蝠等等
[00:16:52.960 --> 00:16:56.000]  引致到各種不同的疾病
[00:16:56.000 --> 00:16:57.440]  這一切的東西
[00:16:57.440 --> 00:16:58.960]  都告訴我們
[00:16:58.960 --> 00:17:00.800]  未來這個世界
[00:17:00.800 --> 00:17:03.440]  是會完全失控
[00:17:03.440 --> 00:17:06.880]  我們吃的東西都會殺害我們
[00:17:06.880 --> 00:17:09.280]  接著揭開第五印的時候
[00:17:09.280 --> 00:17:11.840]  就看到祭壇的底下
[00:17:11.840 --> 00:17:13.040]  有為神的道
[00:17:13.040 --> 00:17:14.880]  並為作見證
[00:17:14.880 --> 00:17:17.760]  為耶穌作見證被殺的人的靈魂
