
[00:00:00.000 --> 00:00:07.000]  我們打開保羅寫給哥羅西教會的這封書信的時候
[00:04:22.000 --> 00:04:25.000]  不過教會既然寫了出來
[00:04:25.000 --> 00:04:26.000]  那就祈禱吧
[00:04:26.000 --> 00:04:28.000]  怎麼祈禱
[00:04:28.000 --> 00:04:29.000]  是喔
[00:04:29.000 --> 00:04:30.000]  真的不會祈禱
[00:04:30.000 --> 00:04:32.000]  都沒有見過面
[00:04:32.000 --> 00:04:33.000]  你保守他吧
[00:04:33.000 --> 00:04:34.000]  都不知道他是誰
[00:04:34.000 --> 00:04:36.000]  有時候很空洞
[00:04:36.000 --> 00:04:40.000]  所以哥羅西書一開始的時候
[00:04:40.000 --> 00:04:46.000]  保羅和這班素未謀面的信徒
[00:04:46.000 --> 00:04:48.000]  跟他們說
[00:04:48.000 --> 00:04:50.000]  我每天為你們祈禱
[00:04:50.000 --> 00:04:52.000]  保羅怎麼祈禱
[00:04:52.000 --> 00:04:56.000]  保羅雖然沒有見過這班人
[00:04:56.000 --> 00:05:04.000]  但是在他開頭寫的開場白上
[00:05:04.000 --> 00:05:11.000]  你會發覺保羅和這班哥羅西教會的信徒
[00:05:11.000 --> 00:05:19.000]  其實有五重共通的身份
[00:05:19.000 --> 00:05:23.000]  我們中國人就喜歡拉關係
[00:05:23.000 --> 00:05:25.000]  見到面就說說
[00:05:25.000 --> 00:05:26.000]  你認識誰嗎
[00:05:26.000 --> 00:05:27.000]  是啊是啊
[00:05:27.000 --> 00:05:29.000]  這個世界真是小
[00:05:29.000 --> 00:05:32.000]  保羅不拉關係
[00:05:32.000 --> 00:05:33.000]  保羅不是說關係
[00:05:33.000 --> 00:05:35.000]  你又是耶路撒冷
[00:05:35.000 --> 00:05:37.000]  希伯來大學畢業的嗎
[00:05:37.000 --> 00:05:38.000]  哪一屆的
[00:05:38.000 --> 00:05:39.000]  哦 師兄師弟
[00:05:39.000 --> 00:05:40.000]  不是
[00:05:40.000 --> 00:05:43.000]  保羅是說身份
[00:05:43.000 --> 00:05:46.000]  身份和關係有分別
[00:05:46.000 --> 00:05:48.000]  什麼是身份
[00:05:48.000 --> 00:05:49.000]  第一
[00:05:49.000 --> 00:05:51.000]  保羅說
[00:05:51.000 --> 00:05:54.000]  奉神的旨意
[00:05:54.000 --> 00:05:59.000]  作基督耶穌使徒的保羅
[00:05:59.000 --> 00:06:01.000]  這是他的身份
[00:06:01.000 --> 00:06:03.000]  怎麼介紹講完呢
[00:06:03.000 --> 00:06:05.000]  有時候也會頭痛
[00:06:05.000 --> 00:06:07.000]  最容易的方法就是
[00:06:07.000 --> 00:06:08.000]  大家都很熟悉的
[00:06:08.000 --> 00:06:10.000]  不用介紹了
[00:06:10.000 --> 00:06:13.000]  其實這句是打虎頭的
[00:06:13.000 --> 00:06:17.000]  我以前在神學院裡面做教務長的時候
[00:06:17.000 --> 00:06:21.000]  每一次有外來的人客
[00:06:21.000 --> 00:06:22.000]  來演講
[00:06:22.000 --> 00:06:23.000]  來組會
[00:06:23.000 --> 00:06:26.000]  特別是在外國請回來的教授
[00:06:26.000 --> 00:06:28.000]  我要負責介紹的
[00:06:28.000 --> 00:06:31.000]  我做介紹的時候
[00:06:31.000 --> 00:06:33.000]  我要起底的
[00:06:33.000 --> 00:06:35.000]  我要上網查清楚
[00:06:35.000 --> 00:06:37.000]  他寫了多少本書
[00:06:37.000 --> 00:06:39.000]  他喜歡什麼
[00:06:39.000 --> 00:06:41.000]  他在哪間學校教過
[00:06:41.000 --> 00:06:42.000]  然後呢
[00:06:42.000 --> 00:06:44.000]  又不可以太長氣
[00:06:44.000 --> 00:06:46.000]  不然你霸佔了別人的時間
[00:06:46.000 --> 00:06:48.000]  喧賓奪主
[00:06:48.000 --> 00:06:49.000]  三分鐘
[00:06:49.000 --> 00:06:51.000]  但是你能夠介紹到
[00:06:51.000 --> 00:06:54.000]  那個來演講的教授
[00:06:54.000 --> 00:06:56.000]  開懷大笑
[00:06:56.000 --> 00:06:59.000]  聽完你介紹之後
[00:06:59.000 --> 00:07:01.000]  上來他覺得跟你很老友
[00:07:01.000 --> 00:07:04.000]  保羅怎麼介紹他自己
[00:07:04.000 --> 00:07:05.000]  保羅說
[00:07:05.000 --> 00:07:10.000]  我是作基督耶穌使徒
[00:07:10.000 --> 00:07:13.000]  其實應該加一個的字
[00:07:13.000 --> 00:07:15.000]  不過下面有個的字
[00:07:15.000 --> 00:07:17.000]  前面中文就不需要
[00:07:17.000 --> 00:07:20.000]  作基督耶穌的使徒的保羅
[00:07:20.000 --> 00:07:21.000]  這麼沉氣
[00:07:21.000 --> 00:07:24.000]  中文班如果教的話也會刪掉
[00:07:24.000 --> 00:07:26.000]  但其實這裡是一個
[00:07:26.000 --> 00:07:31.000]  possessive的文法的關係
[00:07:31.000 --> 00:07:33.000]  有沒有讀ESL
[00:07:33.000 --> 00:07:35.000]  明不明白我說什麼
[00:07:35.000 --> 00:07:39.000]  保羅是屬於誰的
[00:07:39.000 --> 00:07:45.000]  他是屬於耶穌基督的使徒
[00:07:45.000 --> 00:07:49.000]  所以他是耶穌基督的人
[00:07:49.000 --> 00:07:51.000]  用今天比較通俗的說法
[00:07:51.000 --> 00:07:53.000]  他跟誰的大哥
[00:07:53.000 --> 00:07:55.000]  懂不懂
[00:07:55.000 --> 00:07:57.000]  你哪裡的
[00:07:57.000 --> 00:07:58.000]  Edmonton的
[00:07:58.000 --> 00:07:59.000]  不是,他問你屬於誰的
[00:07:59.000 --> 00:08:04.000]  保羅說我是屬於基督耶穌的
[00:08:04.000 --> 00:08:06.000]  哥羅西教會的信徒呢
[00:08:06.000 --> 00:08:09.000]  保羅怎樣用英文說
[00:08:09.000 --> 00:08:11.000]  address他們
[00:08:11.000 --> 00:08:13.000]  怎樣跟他們打招呼
[00:08:13.000 --> 00:08:15.000]  保羅說我寫信第二節
[00:08:15.000 --> 00:08:18.000]  給哥羅西的信徒
[00:08:18.000 --> 00:08:23.000]  在基督裡有忠心
[00:08:23.000 --> 00:08:25.000]  這樣的遞慶
[00:08:25.000 --> 00:08:28.000]  哥羅西教會的信徒和保羅
[00:08:28.000 --> 00:08:33.000]  同樣是屬於耶穌基督的人
[00:08:33.000 --> 00:08:36.000]  同樣是跟耶穌基督的人
[00:08:36.000 --> 00:08:39.000]  是,沒見過面
[00:08:39.000 --> 00:08:41.000]  我和你們沒見過面
[00:08:41.000 --> 00:08:43.000]  第一次見面很陌生
[00:08:43.000 --> 00:08:44.000]  你的眼睛不敢看我
[00:08:44.000 --> 00:08:46.000]  我也不敢看你
[00:08:46.000 --> 00:08:47.000]  大家都害羞
[00:08:47.000 --> 00:08:49.000]  但是我和你
[00:08:49.000 --> 00:08:52.000]  都是屬於耶穌基督的
[00:08:52.000 --> 00:08:56.000]  是這個身份
[00:08:56.000 --> 00:09:00.000]  令到我們可以在一起
[00:09:00.000 --> 00:09:02.000]  或者是這個身份
[00:09:02.000 --> 00:09:05.000]  令到我懂得怎樣為你們祈禱
[00:09:05.000 --> 00:09:07.000]  保羅懂得怎樣為
[00:09:07.000 --> 00:09:09.000]  哥羅西教會的人祈禱
[00:09:09.000 --> 00:09:11.000]  在耶穌基督裡面
[00:09:11.000 --> 00:09:15.000]  屬於耶穌基督
[00:09:15.000 --> 00:09:17.000]  所以
[00:09:17.000 --> 00:09:18.000]  你們有沒有留意到
[00:09:18.000 --> 00:09:20.000]  保羅接著說第二件事
[00:09:20.000 --> 00:09:23.000]  他是耶穌基督的使徒
[00:09:23.000 --> 00:09:25.000]  很厲害
[00:09:25.000 --> 00:09:27.000]  新約教會的使徒
[00:09:27.000 --> 00:09:29.000]  鼎鼎大名
[00:09:29.000 --> 00:09:32.000]  保羅真是高高在上
[00:09:32.000 --> 00:09:34.000]  你留意一下
[00:09:34.000 --> 00:09:38.000]  他寫信給哥羅西的
[00:09:38.000 --> 00:09:40.000]  聖徒
[00:09:40.000 --> 00:09:42.000]  只差一個字
[00:09:42.000 --> 00:09:44.000]  這個是使徒
[00:09:44.000 --> 00:09:46.000]  那個是聖徒
[00:09:46.000 --> 00:09:48.000]  你説差很遠
[00:09:48.000 --> 00:09:50.000]  聖徒就排在最後
[00:09:50.000 --> 00:09:52.000]  不是的
[00:09:52.000 --> 00:09:55.000]  聖徒和使徒
[00:09:55.000 --> 00:09:58.000]  其實都是一樣的
[00:09:58.000 --> 00:10:02.000]  不是哪個聖潔一點
[00:10:02.000 --> 00:10:04.000]  哪個高級一點
[00:10:04.000 --> 00:10:06.000]  什麼是使徒
[00:10:06.000 --> 00:10:09.000]  你記得使徒是怎樣出現的
[00:10:09.000 --> 00:10:13.000]  使徒是耶穌招收了門徒回來
[00:10:13.000 --> 00:10:15.000]  教了他們三年
[00:10:15.000 --> 00:10:17.000]  臨畢業
[00:10:17.000 --> 00:10:19.000]  出張考試卷給他們
[00:10:19.000 --> 00:10:21.000]  你們拿回去
[00:10:21.000 --> 00:10:24.000]  一個星期之後交回來給我
[00:10:24.000 --> 00:10:26.000]  改完卷之後
[00:10:26.000 --> 00:10:29.000]  耶穌臨上十字架之前就派卷
[00:10:29.000 --> 00:10:31.000]  第一名
[00:10:31.000 --> 00:10:32.000]  西門彼得
[00:10:32.000 --> 00:10:34.000]  99.9分
[00:10:34.000 --> 00:10:36.000]  大家拍手
[00:10:36.000 --> 00:10:38.000]  有沒有這回事
[00:10:38.000 --> 00:10:40.000]  沒有
[00:10:40.000 --> 00:10:42.000]  穩文聖經也不是這樣說的
[00:10:42.000 --> 00:10:44.000]  使徒是怎樣出現的
[00:10:44.000 --> 00:10:48.000]  使徒是耶穌上山祈禱
[00:10:48.000 --> 00:10:50.000]  祈了一晚
[00:10:50.000 --> 00:10:52.000]  通宵祈禱
[00:10:52.000 --> 00:10:54.000]  然後下來
[00:10:54.000 --> 00:10:56.000]  在他的門徒當中
[00:10:56.000 --> 00:10:58.000]  他就選擇了
[00:10:58.000 --> 00:11:03.000]  彼得 瓦國 約翰 安德烈 肥歷 巴多羅馬 多瑪
[00:11:03.000 --> 00:11:08.000]  馬太 阿勒肥 以茲瓦國 達泰 奮裔黨的西門
[00:11:08.000 --> 00:11:12.000]  還有加略仁猶大
[00:11:12.000 --> 00:11:15.000]  幾本福音書都很不客氣
[00:11:15.000 --> 00:11:17.000]  記載十二使徒的名單
[00:11:17.000 --> 00:11:19.000]  到最後這個
[00:11:19.000 --> 00:11:23.000]  還要加上賣主的加略仁猶大
[00:11:23.000 --> 00:11:25.000]  有沒有留意到
[00:11:25.000 --> 00:11:26.000]  每次都是這樣說的
[00:11:26.000 --> 00:11:29.000]  所以你明白為什麼耶穌要通宵祈禱
[00:11:29.000 --> 00:11:32.000]  前面的十一個很快就祈完
[00:11:32.000 --> 00:11:34.000]  卡住第十二個
[00:11:34.000 --> 00:11:36.000]  是不是
[00:11:36.000 --> 00:11:38.000]  耶穌和天父談
[00:11:38.000 --> 00:11:41.000]  這個賣我的
[00:11:41.000 --> 00:11:43.000]  選擇他
[00:11:43.000 --> 00:11:45.000]  誰和誰談
[00:11:45.000 --> 00:11:46.000]  誰贊成誰反對
[00:11:46.000 --> 00:11:49.000]  還是反覆大家都贊成
[00:11:49.000 --> 00:11:50.000]  想清楚一點
[00:11:50.000 --> 00:11:52.000]  為什麼有時候開理事會
[00:11:52.000 --> 00:11:53.000]  開一些掌議會
[00:11:53.000 --> 00:11:55.000]  由早到半夜
[00:11:55.000 --> 00:11:56.000]  開了六個小時
[00:11:56.000 --> 00:11:58.000]  很多事情要想清楚
[00:11:58.000 --> 00:12:00.000]  耶穌選擇使徒
[00:12:00.000 --> 00:12:02.000]  其實不是他考試厲害
[00:12:02.000 --> 00:12:04.000]  是耶穌選擇他
[00:12:04.000 --> 00:12:06.000]  是耶穌說
[00:12:06.000 --> 00:12:08.000]  我要你做使徒
[00:12:08.000 --> 00:12:10.000]  做使徒的責任
[00:12:10.000 --> 00:12:12.000]  和做門徒
[00:12:12.000 --> 00:12:14.000]  和做基督徒有不同
[00:12:14.000 --> 00:12:18.000]  使徒是要去傳揚福音
[00:12:18.000 --> 00:12:22.000]  是要去建立教會
[00:12:22.000 --> 00:12:24.000]  聖徒呢
[00:12:24.000 --> 00:12:26.000]  聖徒不是又是說
[00:12:26.000 --> 00:12:28.000]  耶穌派張問卷
[00:12:28.000 --> 00:12:30.000]  誰最神聖
[00:12:30.000 --> 00:12:32.000]  誰靈修最久
[00:12:32.000 --> 00:12:34.000]  誰帶最多人信主
[00:12:34.000 --> 00:12:35.000]  不是的
[00:12:35.000 --> 00:12:39.000]  聖徒其實不是我們做什麼
[00:12:39.000 --> 00:12:41.000]  於是我們神聖
[00:12:41.000 --> 00:12:43.000]  聖徒其實是說
[00:12:43.000 --> 00:12:46.000]  我們因為信了耶穌
[00:12:46.000 --> 00:12:50.000]  是耶穌揀選了我們
[00:12:50.000 --> 00:12:55.000]  於是我們的身份就不同了
[00:12:55.000 --> 00:12:57.000]  聖徒的身份是什麼
[00:12:57.000 --> 00:13:01.000]  就是你以後不再為自己活
[00:13:01.000 --> 00:13:04.000]  你為主而活
[00:13:04.000 --> 00:13:06.000]  這樣叫做聖徒
[00:13:06.000 --> 00:13:10.000]  原來聖徒這個聖字
[00:13:10.000 --> 00:13:14.000]  不是解你的行為比人家乾淨
[00:13:14.000 --> 00:13:19.000]  不是講你的思想比人家清潔
[00:13:19.000 --> 00:13:21.000]  哇 你就神聖一點
[00:13:21.000 --> 00:13:23.000]  走到暗一點的地方
[00:13:23.000 --> 00:13:25.000]  後面有個光圈
[00:13:25.000 --> 00:13:27.000]  不是的 你搞錯了
[00:13:27.000 --> 00:13:29.000]  你知道在舊約聖經裡面
[00:13:29.000 --> 00:13:34.000]  最早提到成為聖傑
[00:13:34.000 --> 00:13:36.000]  是講什麼
[00:13:36.000 --> 00:13:38.000]  不是講人
[00:13:38.000 --> 00:13:44.000]  是講會幕裡面的器具
[00:13:44.000 --> 00:13:47.000]  什麼叫做聖傑
[00:13:47.000 --> 00:13:51.000]  這些東西只是給上帝用
[00:13:51.000 --> 00:13:55.000]  祭司家裡團契破掉
[00:13:55.000 --> 00:13:58.000]  哎呀 不夠刀叉
[00:13:58.000 --> 00:14:00.000]  不夠碗碟
[00:14:00.000 --> 00:14:03.000]  今晚多來了幾個新來賓
[00:14:03.000 --> 00:14:05.000]  大祭司說不要緊
[00:14:05.000 --> 00:14:07.000]  過去聖殿那邊借吧
[00:14:07.000 --> 00:14:09.000]  反正沒用
[00:14:09.000 --> 00:14:11.000]  洗乾淨給他
[00:14:11.000 --> 00:14:13.000]  不行的
[00:14:13.000 --> 00:14:16.000]  那些器皿
[00:14:16.000 --> 00:14:20.000]  是要分別為聖的
[00:14:20.000 --> 00:14:23.000]  只是給上帝用
[00:14:23.000 --> 00:14:25.000]  今天在教會裡
[00:14:25.000 --> 00:14:28.000]  我們慢慢沒有這個觀念
[00:14:28.000 --> 00:14:32.000]  我們不是叫禮堂做聖堂
[00:14:32.000 --> 00:14:34.000]  知道這個英文字嗎
[00:14:34.000 --> 00:14:37.000]  聖堂這個叫聖所
[00:14:37.000 --> 00:14:39.000]  我們叫做什麼
[00:14:39.000 --> 00:14:43.000]  我們現在多數叫做多用途大廈
[00:14:43.000 --> 00:14:44.000]  就是神又用得
[00:14:44.000 --> 00:14:45.000]  人又用得
[00:14:45.000 --> 00:14:48.000]  鬼又用得
[00:14:48.000 --> 00:14:50.000]  信耶穌的人又用得
[00:14:50.000 --> 00:14:52.000]  不信耶穌的都租來用得
[00:14:52.000 --> 00:14:54.000]  這樣才是勿盡其用
[00:14:54.000 --> 00:14:58.000]  我們用了經濟的出發點
[00:14:58.000 --> 00:15:02.000]  來衡量教會的地方用途
[00:15:02.000 --> 00:15:05.000]  我們忘記了在聖經裡說
[00:15:05.000 --> 00:15:10.000]  這個地方只是為敬拜神用的
[00:15:10.000 --> 00:15:13.000]  這樣叫做神聖
[00:15:13.000 --> 00:15:15.000]  這樣叫做分別為聖
[00:15:15.000 --> 00:15:17.000]  保羅怎麼說聖傑話
[00:15:17.000 --> 00:15:19.000]  成為聖傑
[00:15:19.000 --> 00:15:21.000]  後面還有四個字
[00:15:21.000 --> 00:15:23.000]  你懂不懂背下去
[00:15:23.000 --> 00:15:25.000]  合乎主用
[00:15:25.000 --> 00:15:27.000]  你要給上帝用
[00:15:27.000 --> 00:15:29.000]  這樣才是神聖
[00:15:29.000 --> 00:15:31.000]  你乾乾淨淨
[00:15:31.000 --> 00:15:33.000]  打掃得很整齊
[00:15:33.000 --> 00:15:34.000]  你不給神用
[00:15:34.000 --> 00:15:36.000]  是不是聖傑
[00:15:36.000 --> 00:15:38.000]  不是
[00:15:38.000 --> 00:15:41.000]  所以無論是使徒
[00:15:41.000 --> 00:15:44.000]  無論是聖徒
[00:15:44.000 --> 00:15:48.000]  關鍵是耶穌基督
[00:15:48.000 --> 00:15:50.000]  是耶穌揀選我們
[00:15:50.000 --> 00:15:53.000]  所以是不同的工作
[00:15:53.000 --> 00:15:55.000]  使徒去建立教會
[00:15:55.000 --> 00:15:57.000]  你教會是誰建立的
[00:15:57.000 --> 00:16:00.000]  保羅到現在有多少會友
[00:16:00.000 --> 00:16:02.000]  一個就是保羅
[00:16:02.000 --> 00:16:04.000]  你很厲害
[00:16:04.000 --> 00:16:07.000]  一個使徒建立不了教會
[00:16:07.000 --> 00:16:09.000]  保羅建立了很多教會
[00:16:09.000 --> 00:16:11.000]  保羅離開之後
[00:16:11.000 --> 00:16:13.000]  這個教會繼續增長
[00:16:13.000 --> 00:16:15.000]  雖然是聖徒
[00:16:15.000 --> 00:16:18.000]  但是對於教會來說
[00:16:18.000 --> 00:16:20.000]  使徒很重要
[00:16:20.000 --> 00:16:22.000]  聖徒也很重要
[00:16:22.000 --> 00:16:25.000]  是不同的身份
[00:16:25.000 --> 00:16:30.000]  但是又是相同的關鍵
[00:16:30.000 --> 00:16:32.000]  你懂不懂這樣看
[00:16:32.000 --> 00:16:33.000]  所以保羅說
[00:16:33.000 --> 00:16:36.000]  我是耶穌基督的使徒
[00:16:36.000 --> 00:16:40.000]  現在我寫信給哥羅西教會
[00:16:40.000 --> 00:16:42.000]  屬於耶穌基督
[00:16:42.000 --> 00:16:46.000]  在耶穌基督裡的聖徒
[00:16:46.000 --> 00:16:51.000]  看到兩重共同的身份嗎
[00:16:51.000 --> 00:16:53.000]  所以第三
[00:16:53.000 --> 00:16:54.000]  你懂得看了
[00:16:54.000 --> 00:16:56.000]  讀聖經不要這麼快就出來了
[00:16:56.000 --> 00:16:58.000]  我們經常頭兩節
[00:16:58.000 --> 00:17:00.000]  想都不想就過了
[00:17:00.000 --> 00:17:02.000]  水過鴨背
[00:17:02.000 --> 00:17:06.000]  你試試把鴨子倒一盆水上去
[00:17:06.000 --> 00:17:09.000]  一滴水都不會留在鴨子的背
[00:17:09.000 --> 00:17:11.000]  所以英文也有這樣說
[00:17:11.000 --> 00:17:13.000]  Water of the duck
[00:17:13.000 --> 00:17:16.000]  沒有東西留下
[00:17:16.000 --> 00:17:17.000]  讀完哥羅西書了
[00:17:17.000 --> 00:17:18.000]  讀了什麼呢
[00:17:18.000 --> 00:17:20.000]  不知道呢
[00:17:20.000 --> 00:17:22.000]  你慢慢看
[00:17:22.000 --> 00:17:25.000]  第一節
[00:17:25.000 --> 00:17:27.000]  保羅說
[00:17:27.000 --> 00:17:31.000]  還有兄弟提摩泰
[00:17:31.000 --> 00:17:34.000]  保羅有個弟弟我不知道
[00:17:34.000 --> 00:17:35.000]  不是
[00:17:35.000 --> 00:17:38.000]  這個提摩泰是保羅的同工
[00:17:38.000 --> 00:17:42.000]  或者甚至是保羅屬靈的兒子
[00:17:42.000 --> 00:17:45.000]  是保羅的門徒
[00:17:45.000 --> 00:17:46.000]  保羅是師父
[00:17:46.000 --> 00:17:49.000]  不過保羅和提摩泰的關係
[00:17:49.000 --> 00:17:51.000]  真的很親密
[00:17:51.000 --> 00:17:55.000]  所以提摩泰和保羅
[00:17:55.000 --> 00:17:57.000]  真的是情同父子
[00:17:57.000 --> 00:17:59.000]  很深的關係
[00:17:59.000 --> 00:18:01.000]  情同手足
[00:18:01.000 --> 00:18:02.000]  我們中國人說
[00:18:02.000 --> 00:18:04.000]  兄弟提摩泰
[00:18:04.000 --> 00:18:05.000]  不是
[00:18:05.000 --> 00:18:07.000]  你有沒有讀下去
[00:18:07.000 --> 00:18:11.000]  寫信給哥羅西的聖徒
[00:18:11.000 --> 00:18:15.000]  在基督裡有忠心的
[00:18:15.000 --> 00:18:16.000]  什麼
[00:18:16.000 --> 00:18:17.000]  弟兄
[00:18:17.000 --> 00:18:19.000]  有沒有聖經在手
[00:18:19.000 --> 00:18:20.000]  有你們看到了
[00:18:20.000 --> 00:18:22.000]  一個是兄弟
[00:18:22.000 --> 00:18:23.000]  一個是弟兄
[00:18:23.000 --> 00:18:24.000]  誰比較親
[00:18:24.000 --> 00:18:28.000]  這個純粹是中文聖經翻譯
[00:18:28.000 --> 00:18:29.000]  中文聖經翻譯
[00:18:29.000 --> 00:18:32.000]  一百年前大概將這個看為同義詞
[00:18:32.000 --> 00:18:35.000]  因為希臘文是同一個字
[00:18:35.000 --> 00:18:37.000]  Adelefos
[00:18:37.000 --> 00:18:39.000]  就是Brother
[00:18:39.000 --> 00:18:41.000]  保羅和提摩泰是兄弟
[00:18:41.000 --> 00:18:44.000]  保羅和哥羅西教會
[00:18:44.000 --> 00:18:47.000]  素未謀面的信徒
[00:18:47.000 --> 00:18:48.000]  都是兄弟
[00:18:48.000 --> 00:18:50.000]  可以嗎
[00:18:50.000 --> 00:18:51.000]  一樣的
[00:18:51.000 --> 00:18:53.000]  都是這麼親密
[00:18:53.000 --> 00:18:54.000]  為什麼
[00:18:54.000 --> 00:18:56.000]  有親嗎
[00:18:56.000 --> 00:18:59.000]  因為耶穌基督
[00:18:59.000 --> 00:19:01.000]  因為耶穌的緣故
[00:19:01.000 --> 00:19:05.000]  所以保羅每天和提摩泰一起
[00:19:05.000 --> 00:19:06.000]  侍奉上帝
[00:19:06.000 --> 00:19:07.000]  很親密
[00:19:07.000 --> 00:19:09.000]  保羅和完全未見過面的
[00:19:09.000 --> 00:19:11.000]  哥羅西教會的信徒
[00:19:11.000 --> 00:19:14.000]  一樣稱他們為弟兄
[00:19:14.000 --> 00:19:15.000]  懂不懂得這樣讀
[00:19:15.000 --> 00:19:17.000]  懂不懂得這樣看
[00:19:17.000 --> 00:19:19.000]  不用自卑
[00:19:19.000 --> 00:19:20.000]  在耶穌基督裡
[00:19:20.000 --> 00:19:25.000]  我們是有同一個身份
[00:19:25.000 --> 00:19:27.000]  保羅一開始寫信
[00:19:27.000 --> 00:19:29.000]  講得很清楚
[00:19:29.000 --> 00:19:30.000]  第四
[00:19:30.000 --> 00:19:32.000]  你數不數得到
[00:19:32.000 --> 00:19:33.000]  耶穌基督是第一
[00:19:33.000 --> 00:19:34.000]  使徒
