
[00:00:00.000 --> 00:00:11.000]  各位聽眾平安,今天是我們思想詩篇信息的最後一次
[00:05:54.000 --> 00:05:56.000]  那時他做什麼呢?
[00:05:56.000 --> 00:05:59.000]  我呼求耶和華的明說
[00:05:59.000 --> 00:06:03.000]  耶和華求你拯救我
[00:06:03.000 --> 00:06:04.000]  然後他就說
[00:06:04.000 --> 00:06:07.000]  耶和華有恩典有公義
[00:06:07.000 --> 00:06:10.000]  我們的神滿有憐憫
[00:06:10.000 --> 00:06:12.000]  沒錯,他經歷過患難
[00:06:12.000 --> 00:06:13.000]  但在患難的時候
[00:06:13.000 --> 00:06:16.000]  他知道他要向神呼求
[00:06:16.000 --> 00:06:19.000]  他沒有尋求其他的幫助
[00:06:19.000 --> 00:06:23.000]  他專心地尋求神的幫助
[00:06:23.000 --> 00:06:24.000]  因為他知道
[00:06:24.000 --> 00:06:26.000]  正如剛才第五節所說
[00:06:26.000 --> 00:06:28.000]  耶和華是有恩典的
[00:06:28.000 --> 00:06:31.000]  他是有憐憫的上帝
[00:06:31.000 --> 00:06:34.000]  就算他去到一個很卑微的地步
[00:06:34.000 --> 00:06:35.000]  第六節
[00:06:35.000 --> 00:06:38.000]  耶和華保護愚蒙人
[00:06:38.000 --> 00:06:41.000]  我落在卑微的地步
[00:06:41.000 --> 00:06:43.000]  祂拯救了我
[00:06:43.000 --> 00:06:46.000]  就算去到一個很低微的狀況
[00:06:46.000 --> 00:06:48.000]  甚至被很多人輕視
[00:06:48.000 --> 00:06:52.000]  或者用我們現在香港人
[00:06:52.000 --> 00:06:54.000]  很多時候香港人說
[00:06:54.000 --> 00:06:56.000]  很慘,慘到要死
[00:06:56.000 --> 00:06:59.000]  很多的艱難,很多的困難
[00:06:59.000 --> 00:07:01.000]  站不起來
[00:07:01.000 --> 00:07:03.000]  在那種艱難的情況下
[00:07:03.000 --> 00:07:05.000]  當他尋求神的時候
[00:07:05.000 --> 00:07:09.000]  神仍然會幫助他
[00:07:09.000 --> 00:07:13.000]  這正是私人一生不斷體會的事情
[00:07:13.000 --> 00:07:16.000]  我想回到一位弟兄
[00:07:16.000 --> 00:07:18.000]  他講述他自己的經歷
[00:07:18.000 --> 00:07:21.000]  這位弟兄本身是太太
[00:07:21.000 --> 00:07:22.000]  信了主
[00:07:22.000 --> 00:07:24.000]  自己也去過教會
[00:07:24.000 --> 00:07:26.000]  但很多年都不肯信主
[00:07:26.000 --> 00:07:29.000]  在那個時候他自己有一個問題
[00:07:29.000 --> 00:07:32.000]  就是他常常喝酒
[00:07:32.000 --> 00:07:33.000]  一喝的時候
[00:07:33.000 --> 00:07:35.000]  喝到不能自制
[00:07:35.000 --> 00:07:37.000]  就會大醉紛紛
[00:07:37.000 --> 00:07:39.000]  很多次都在這樣的情況下
[00:07:39.000 --> 00:07:42.000]  自己受到一些傷害
[00:07:42.000 --> 00:07:45.000]  或者傷害別人
[00:07:45.000 --> 00:07:48.000]  有一個晚上他喝得很厲害
[00:07:48.000 --> 00:07:50.000]  因此都不知道什麼時候
[00:07:50.000 --> 00:07:52.000]  倒地就睡了
[00:07:52.000 --> 00:07:54.000]  當他醒來的時候
[00:07:54.000 --> 00:07:56.000]  已經是中午的時候
[00:07:56.000 --> 00:07:58.000]  太太不在身邊
[00:07:58.000 --> 00:08:00.000]  他家裡都不知道睡在哪裡
[00:08:00.000 --> 00:08:01.000]  醒來的時候
[00:08:01.000 --> 00:08:04.000]  突然間他就覺得自己很差勁
[00:08:04.000 --> 00:08:07.000]  為什麼會這樣呢?
[00:08:07.000 --> 00:08:09.000]  突然間他的心對自己喝酒
[00:08:09.000 --> 00:08:11.000]  有一種厭惡
[00:08:11.000 --> 00:08:14.000]  在那個時候他就大聲的說
[00:08:14.000 --> 00:08:16.000]  耶穌說如果你真是真神
[00:08:16.000 --> 00:08:18.000]  你幫我戒掉酒
[00:08:18.000 --> 00:08:20.000]  我就相信你
[00:08:20.000 --> 00:08:22.000]  很多人都是這樣
[00:08:22.000 --> 00:08:24.000]  有條件的要求神
[00:08:24.000 --> 00:08:27.000]  但信徒似乎都憐憫
[00:08:27.000 --> 00:08:31.000]  當他大聲的說完之後
[00:08:31.000 --> 00:08:33.000]  他都不以為意
[00:08:33.000 --> 00:08:36.000]  照著他平時的生活
[00:08:36.000 --> 00:08:37.000]  但奇怪的地方
[00:08:37.000 --> 00:08:42.000]  他說後來發覺整個星期都沒興趣喝酒
[00:08:42.000 --> 00:08:44.000]  他說可能感冒
[00:08:44.000 --> 00:08:46.000]  感冒失去動機喝酒
[00:08:46.000 --> 00:08:49.000]  但第二個星期又過去
[00:08:49.000 --> 00:08:53.000]  但他發現自己仍然是沒興趣喝酒
[00:08:53.000 --> 00:08:56.000]  他開始有點害怕
[00:08:56.000 --> 00:08:59.000]  覺得這個神真的聽他的祈禱
[00:08:59.000 --> 00:09:01.000]  自此之後他發覺
[00:09:01.000 --> 00:09:04.000]  他不再有興趣喝酒
[00:09:04.000 --> 00:09:06.000]  在一種很特別的情況下
[00:09:06.000 --> 00:09:08.000]  神給他一種力量
[00:09:08.000 --> 00:09:10.000]  他就戒掉了酒
[00:09:10.000 --> 00:09:13.000]  後來他自己就真的相信主
[00:09:13.000 --> 00:09:16.000]  今天他是一位傳道人
[00:09:16.000 --> 00:09:18.000]  回到他的見證的時候
[00:09:18.000 --> 00:09:20.000]  很多人在一種處境裡
[00:09:20.000 --> 00:09:22.000]  覺得很無助
[00:09:22.000 --> 00:09:23.000]  在無助的時候
[00:09:23.000 --> 00:09:26.000]  他們仍然覺得可以尋求神
[00:09:26.000 --> 00:09:28.000]  在他們呼求上帝
[00:09:28.000 --> 00:09:30.000]  尋求上帝的時候
[00:09:30.000 --> 00:09:33.000]  經歷神的能力在他們身上
[00:09:33.000 --> 00:09:34.000]  很多人都說
[00:09:34.000 --> 00:09:40.000]  其實困難是經歷神恩典的機會
[00:09:40.000 --> 00:09:42.000]  很多人都想拒絕困難
[00:09:42.000 --> 00:09:44.000]  或者想逃避困難
[00:09:44.000 --> 00:09:48.000]  但困難出現不一定是問題
[00:09:48.000 --> 00:09:50.000]  反而關鍵是
[00:09:50.000 --> 00:09:52.000]  你懂不懂得在那個時刻
[00:09:52.000 --> 00:09:55.000]  真是專心地來求告上帝
[00:09:55.000 --> 00:09:57.000]  在那個求告過程當中
[00:09:57.000 --> 00:09:59.000]  你反而更多地認識主
[00:09:59.000 --> 00:10:01.000]  知道他是有恩典
[00:10:01.000 --> 00:10:03.000]  有憐憫的上帝
[00:10:03.000 --> 00:10:06.000]  而領受神給你的改變
[00:10:06.000 --> 00:10:08.000]  當你一直讀到這裡的時候
[00:10:08.000 --> 00:10:10.000]  你發覺為何斯人會說
[00:10:10.000 --> 00:10:13.000]  我一生一世要求告你呢?
[00:10:13.000 --> 00:10:15.000]  是他真的體會到這位上帝
[00:10:15.000 --> 00:10:17.000]  是各位聽禱告的主
[00:10:17.000 --> 00:10:19.000]  他是滿有憐憫的主
[00:10:19.000 --> 00:10:20.000]  他可以放心
[00:10:20.000 --> 00:10:25.000]  也立志一生求告上帝
[00:10:25.000 --> 00:10:27.000]  你再讀的時候
[00:10:27.000 --> 00:10:29.000]  他也同樣地說
[00:10:29.000 --> 00:10:34.000]  他可以上上的歸回安樂
[00:10:34.000 --> 00:10:36.000]  來安息的信靠神
[00:10:36.000 --> 00:10:39.000]  大家再讀下第七節
[00:10:39.000 --> 00:10:42.000]  這節聖經我請大家一起讀出來
[00:10:42.000 --> 00:10:46.000]  我的心你要回復安寧
[00:10:46.000 --> 00:10:50.000]  因為耶和華用厚恩待你
[00:10:50.000 --> 00:10:51.000]  加尼和學本說到
[00:10:51.000 --> 00:10:54.000]  我的心你要迎歸安樂
[00:10:54.000 --> 00:10:59.000]  因為耶和華用厚恩待你
[00:10:59.000 --> 00:11:01.000]  斯人認識到這位上帝
[00:11:01.000 --> 00:11:03.000]  是有恩典有憐憫的上帝
[00:11:03.000 --> 00:11:05.000]  面對各樣患難的時候
[00:11:05.000 --> 00:11:08.000]  可能會有很多困擾
[00:11:08.000 --> 00:11:11.000]  很煩惱很不安
[00:11:11.000 --> 00:11:13.000]  突然發現自己有一種病
[00:11:13.000 --> 00:11:15.000]  也不知道如何面對
[00:11:15.000 --> 00:11:17.000]  那個過程會很困擾
[00:11:17.000 --> 00:11:20.000]  心裡有很多擔心
[00:11:20.000 --> 00:11:22.000]  聖經說在那個時刻
[00:11:22.000 --> 00:11:25.000]  你可以迎歸安樂
[00:11:25.000 --> 00:11:28.000]  你可以回復那種安寧
[00:11:28.000 --> 00:11:29.000]  為什麼?
[00:11:29.000 --> 00:11:34.000]  因為上帝以厚恩待你
[00:11:34.000 --> 00:11:35.000]  也含義說
[00:11:35.000 --> 00:11:38.000]  過去祂曾經恩待你
[00:11:38.000 --> 00:11:41.000]  祂將來也會繼續恩待你
[00:11:41.000 --> 00:11:44.000]  你可以歸回安寧
[00:11:44.000 --> 00:11:46.000]  這個歸回的含義也表示
[00:11:46.000 --> 00:11:49.000]  可能你曾經經歷那種安靜
[00:11:49.000 --> 00:11:51.000]  那種平安
[00:11:51.000 --> 00:11:53.000]  但現在走開了
[00:11:53.000 --> 00:11:54.000]  面對一些困難的時候
[00:11:54.000 --> 00:11:57.000]  覺得很擔心很不安
[00:11:57.000 --> 00:12:00.000]  心裡很動盪
[00:12:00.000 --> 00:12:01.000]  這個時候聖經說
[00:12:01.000 --> 00:12:03.000]  你回來
[00:12:03.000 --> 00:12:04.000]  中文的翻譯就是
[00:12:04.000 --> 00:12:08.000]  Return all my soul to your rest
[00:12:08.000 --> 00:12:12.000]  回到那份安寧
[00:12:12.000 --> 00:12:16.000]  是神定要賜給贖祂的人
[00:12:16.000 --> 00:12:17.000]  你要記住
[00:12:17.000 --> 00:12:21.000]  就是因為神用厚恩待你
[00:12:21.000 --> 00:12:26.000]  祂是用厚恩來保守引導你
[00:12:26.000 --> 00:12:32.000]  你可以安息在祂的裡面
[00:12:32.000 --> 00:12:35.000]  自己在過去的一些經歷
[00:12:35.000 --> 00:12:37.000]  也有時候體會自己
[00:12:37.000 --> 00:12:39.000]  面對一些難處的時候
[00:12:39.000 --> 00:12:44.000]  自己的心有時候也會出現不安的情況
[00:12:44.000 --> 00:12:45.000]  有時候甚至會有
[00:12:45.000 --> 00:12:51.000]  聖經所說的那種慌張的情況
[00:12:51.000 --> 00:12:53.000]  在過去的一些情況
[00:12:53.000 --> 00:12:57.000]  遇到一些事情
[00:12:57.000 --> 00:12:58.000]  特別是在時間上
[00:12:58.000 --> 00:13:02.000]  有些艱難的安排
[00:13:02.000 --> 00:13:04.000]  我記得有一次
[00:13:04.000 --> 00:13:05.000]  當我自己來到那裡
[00:13:05.000 --> 00:13:07.000]  要在一段時間裡
[00:13:07.000 --> 00:13:09.000]  完成一件事情
[00:13:09.000 --> 00:13:11.000]  我知道如果不能完成
[00:13:11.000 --> 00:13:15.000]  也有一定的困難或後果
[00:13:15.000 --> 00:13:16.000]  當我一直做的時候
[00:13:16.000 --> 00:13:17.000]  發覺很困難
[00:13:17.000 --> 00:13:19.000]  不是很容易處理到
[00:13:19.000 --> 00:13:20.000]  一直做的時候
[00:13:20.000 --> 00:13:22.000]  知道時間要停了
[00:13:22.000 --> 00:13:24.000]  因為約了一位弟兄
[00:13:24.000 --> 00:13:27.000]  有些事情要跟他傾談
[00:13:27.000 --> 00:13:28.000]  一直做的時候
[00:13:28.000 --> 00:13:29.000]  到那個時候
[00:13:29.000 --> 00:13:30.000]  我知道不行了
[00:13:30.000 --> 00:13:32.000]  做不到了
[00:13:32.000 --> 00:13:34.000]  心裡有些不安
[00:13:34.000 --> 00:13:35.000]  就在那個時候
[00:13:35.000 --> 00:13:37.000]  心裡再次祈禱上帝
[00:13:37.000 --> 00:13:39.000]  我把事情交給你
[00:13:39.000 --> 00:13:42.000]  我知道不是我能夠控制我的時間
[00:13:42.000 --> 00:13:43.000]  但那個時候
[00:13:43.000 --> 00:13:44.000]  心裡也想起
[00:13:44.000 --> 00:13:48.000]  過去也有很多不同的事情挑戰著
[00:13:48.000 --> 00:13:49.000]  但神也是這樣幫助我
[00:13:49.000 --> 00:13:51.000]  一步步的來作成
[00:13:51.000 --> 00:13:53.000]  所以心裡也鼓勵自己
[00:13:53.000 --> 00:13:54.000]  放心
[00:13:54.000 --> 00:13:55.000]  你繼續做吧
[00:13:55.000 --> 00:13:57.000]  等到他來到
[00:13:57.000 --> 00:13:59.000]  到時再放手
[00:13:59.000 --> 00:14:00.000]  就是這樣
[00:14:00.000 --> 00:14:01.000]  一直繼續這樣
[00:14:01.000 --> 00:14:03.000]  安心再做
[00:14:03.000 --> 00:14:04.000]  一直做的時候
[00:14:04.000 --> 00:14:05.000]  奇怪
[00:14:05.000 --> 00:14:07.000]  為什麼弟兄沒有出現
[00:14:07.000 --> 00:14:09.000]  差不多過了一個小時
[00:14:09.000 --> 00:14:11.000]  對方才出現
[00:14:11.000 --> 00:14:13.000]  出現的時候
[00:14:13.000 --> 00:14:16.000]  他當然很不好意思
[00:14:16.000 --> 00:14:17.000]  一邊道歉
[00:14:17.000 --> 00:14:18.000]  一邊解釋
[00:14:18.000 --> 00:14:20.000]  為什麼會遲了
[00:14:20.000 --> 00:14:23.000]  我就笑笑口跟他說
[00:14:23.000 --> 00:14:24.000]  他說不要緊的
[00:14:24.000 --> 00:14:26.000]  一切都在神的掌管中
[00:14:26.000 --> 00:14:29.000]  我剛剛完成了我要完成的事
[00:14:29.000 --> 00:14:32.000]  你遲得剛剛好
[00:14:32.000 --> 00:14:35.000]  當然我不是鼓勵他遲到
[00:14:35.000 --> 00:14:37.000]  但我自己心裡有一種感謝
[00:14:37.000 --> 00:14:41.000]  知道神在一切的事情上掌管著
[00:14:41.000 --> 00:14:42.000]  生活上很多事情
[00:14:42.000 --> 00:14:44.000]  有時候我們都容易被環境
[00:14:44.000 --> 00:14:46.000]  去激動我們的心
[00:14:46.000 --> 00:14:49.000]  或者說動搖我們的心
[00:14:49.000 --> 00:14:50.000]  但你常常都記得
[00:14:50.000 --> 00:14:51.000]  我的心
[00:14:51.000 --> 00:14:54.000]  你要迎歸安樂
[00:14:54.000 --> 00:14:57.000]  因為耶和華用厚恩代理
[00:14:57.000 --> 00:14:59.000]  厚恩也意味著
[00:14:59.000 --> 00:15:01.000]  極其的豐富
[00:15:01.000 --> 00:15:04.000]  和足夠的恩典
[00:15:04.000 --> 00:15:06.000]  是厚恩來的
[00:15:06.000 --> 00:15:08.000]  因此其中可以安心
[00:15:08.000 --> 00:15:10.000]  去歸回安息
[00:15:10.000 --> 00:15:12.000]  歸回安樂
[00:15:12.000 --> 00:15:14.000]  因此聖經第八節
[00:15:14.000 --> 00:15:17.000]  使人繼續說他自己所經歷的事情
[00:15:17.000 --> 00:15:21.000]  主啊!你救了我的性命脫離死亡
[00:15:21.000 --> 00:15:24.000]  你使我的眼睛不自流淚
[00:15:24.000 --> 00:15:27.000]  使我的雙腳不自跌倒
[00:15:27.000 --> 00:15:30.000]  一路講述他過去曾經所經歷的事情
[00:15:30.000 --> 00:15:33.000]  因此他說我要在活人之地
[00:15:33.000 --> 00:15:37.000]  行在耶和華的面前
[00:15:37.000 --> 00:15:39.000]  因此他要在活人之地
[00:15:39.000 --> 00:15:42.000]  意味著神給他生命可以存活
[00:15:42.000 --> 00:15:45.000]  也可以行在神的面前
[00:15:45.000 --> 00:15:50.000]  或者說他在神的同在中前行
[00:15:50.000 --> 00:15:55.000]  在神的同在中前行
[00:15:55.000 --> 00:15:58.000]  在昨天
[00:15:58.000 --> 00:16:00.000]  大家很多都知道
[00:16:00.000 --> 00:16:04.000]  我們親愛的同宮受惠傳道
[00:16:04.000 --> 00:16:06.000]  他舉行安息禮拜
[00:16:06.000 --> 00:16:08.000]  在安息禮拜當中
[00:16:08.000 --> 00:16:11.000]  大家都講述了他一生很多的經歷
[00:16:11.000 --> 00:16:12.000]  有一件事情
[00:16:12.000 --> 00:16:15.000]  我相信他家人都不介意
[00:16:15.000 --> 00:16:17.000]  我都會說出來
[00:16:17.000 --> 00:16:21.000]  就是在受惠傳道當他自己
[00:16:21.000 --> 00:16:25.000]  來到教會服事了大概一年的時候
[00:16:25.000 --> 00:16:26.000]  他有一段時間
[00:16:26.000 --> 00:16:27.000]  有一個早上
[00:16:27.000 --> 00:16:30.000]  他突然間在夢當中
[00:16:30.000 --> 00:16:33.000]  有一個很特別的經歷
[00:16:33.000 --> 00:16:35.000]  在夢裡面他看到自己
[00:16:35.000 --> 00:16:36.000]  去了一大片的土地
[00:16:36.000 --> 00:16:39.000]  黃土地上面
[00:16:39.000 --> 00:16:41.000]  同時他看到上帝
[00:16:41.000 --> 00:16:44.000]  握著他的手
[00:16:44.000 --> 00:16:46.000]  然後跟他說
[00:16:46.000 --> 00:16:48.000]  不需要怕
[00:16:48.000 --> 00:16:51.000]  一步一步向前走
[00:16:51.000 --> 00:16:52.000]  不用怕
[00:16:52.000 --> 00:16:56.000]  一步一步向前走
[00:16:56.000 --> 00:16:58.000]  當他醒來的時候
[00:16:58.000 --> 00:17:00.000]  他心裡有一種很大的平安
[00:17:00.000 --> 00:17:02.000]  同樣在當天
[00:17:02.000 --> 00:17:09.000]  他發現自己有很明顯的癌症的徵象
[00:17:09.000 --> 00:17:12.000]  但當他知道自己這種情況的時候
[00:17:12.000 --> 00:17:14.000]  他心裡有一種很大的平安
[00:17:14.000 --> 00:17:18.000]  他知道上帝會帶著他一步一步走
[00:17:18.000 --> 00:17:20.000]  因此他繼續服事
[00:17:20.000 --> 00:17:22.000]  繼續在教會服事了
[00:17:22.000 --> 00:17:25.000]  後來有接近九年的時間
[00:17:25.000 --> 00:17:28.000]  而他在裡面帶著平安
[00:17:28.000 --> 00:17:30.000]  繼續一步一步的在神的同在
[00:17:30.000 --> 00:17:33.000]  在神握他的手的過程裡面
[00:17:33.000 --> 00:17:36.000]  繼續走他自己的路
[00:17:36.000 --> 00:17:38.000]  當我們聽到這個見證的時候
[00:17:38.000 --> 00:17:41.000]  我們心裡也很感動
[00:17:41.000 --> 00:17:45.000]  知道上帝不會忘記他的指紋
[00:17:45.000 --> 00:17:46.000]  他會在我們
[00:17:46.000 --> 00:17:48.000]  縱使在患難當中
[00:17:48.000 --> 00:17:51.000]  他仍然與我們同在
[00:17:51.000 --> 00:17:53.000]  沒錯患難未必會消失
[00:17:53.000 --> 00:17:55.000]  但神的同在
[00:17:55.000 --> 00:17:57.000]  叫我們帶著力量
[00:17:57.000 --> 00:18:01.000]  帶著平安去面對這一切的患難
[00:18:01.000 --> 00:18:03.000]  因此施人就說
[00:18:03.000 --> 00:18:04.000]  剛才我們讀的聖經
[00:18:04.000 --> 00:18:07.000]  他說我要在活人之地
[00:18:07.000 --> 00:18:10.000]  行在耶和華面前
[00:18:10.000 --> 00:18:13.000]  雖然我受了極大的痛苦
[00:18:13.000 --> 00:18:15.000]  但我仍然相信
[00:18:15.000 --> 00:18:16.000]  在經皇當中
[00:18:16.000 --> 00:18:18.000]  知道人都是不可靠的
[00:18:18.000 --> 00:18:20.000]  人都是雪方的
[00:18:20.000 --> 00:18:22.000]  但他仍然相信
[00:18:22.000 --> 00:18:24.000]  因為知道這位上帝
[00:18:24.000 --> 00:18:28.000]  是有恩典有憐憫的上帝
[00:18:28.000 --> 00:18:29.000]  然後他再說
[00:18:29.000 --> 00:18:33.000]  不單止他可以歸回那種的安息
[00:18:33.000 --> 00:18:37.000]  而且他一生要繼續感恩和報恩
[00:18:37.000 --> 00:18:39.000]  大家再讀下第十二節
[00:18:39.000 --> 00:18:41.000]  一起讀出十二節
[00:18:41.000 --> 00:18:44.000]  我拿什麽報答耶和華
[00:18:44.000 --> 00:18:48.000]  向我所施的一切厚恩
[00:18:48.000 --> 00:18:51.000]  我要舉起舊恩的杯
[00:18:51.000 --> 00:18:54.000]  稱揚耶和華的名
[00:18:54.000 --> 00:18:56.000]  在此施人很清楚說了一件事情
[00:18:56.000 --> 00:18:58.000]  他要報答神
[00:18:58.000 --> 00:19:02.000]  向他所施的一切恩惠
[00:19:02.000 --> 00:19:04.000]  因此他舉起舊恩的杯
[00:19:04.000 --> 00:19:06.000]  我們過去一路的了解
[00:19:06.000 --> 00:19:09.000]  是表示施人很樂意透過
[00:19:09.000 --> 00:19:12.000]  去傳揚見證主耶穌的名
[00:19:12.000 --> 00:19:15.000]  表達他的感恩的心
[00:19:15.000 --> 00:19:16.000]  他要舉起舊恩的杯
[00:19:16.000 --> 00:19:18.000]  稱揚神的名
[00:19:18.000 --> 00:19:20.000]  這是一方面的意思
[00:19:20.000 --> 00:19:22.000]  但另一方面在思想的時候
[00:19:22.000 --> 00:19:24.000]  在聖經的希伯來的意義
[00:19:24.000 --> 00:19:27.000]  杯是代表豐盛
[00:19:27.000 --> 00:19:30.000]  是領受豐盛的恩典的含義
[00:19:30.000 --> 00:19:33.000]  而當施人說我要拿起杯
[00:19:33.000 --> 00:19:34.000]  這裡並沒有說
[00:19:34.000 --> 00:19:35.000]  聖經原來的意思
