
[00:00:00.000 --> 00:00:05.000]  我們講道之聖日齊剃頭祈禱
[00:04:57.000 --> 00:05:01.000]  天必不降路也不下雨
[00:05:01.000 --> 00:05:04.000]  我不知道你讀這幾節經文的時候有沒有很震撼
[00:05:04.000 --> 00:05:07.000]  我讀這幾節經文的時候有點震撼
[00:05:07.000 --> 00:05:10.000]  你要懂一點舊約才知道
[00:05:10.000 --> 00:05:14.000]  這幾節經文絕對不是我們普通讀舊約的經文
[00:05:14.000 --> 00:05:17.000]  第一,如果我們從最市民的角度來說
[00:05:17.000 --> 00:05:19.000]  介紹一個人物
[00:05:19.000 --> 00:05:21.000]  這是讀經的方法
[00:05:21.000 --> 00:05:23.000]  他說第一句話
[00:05:23.000 --> 00:05:25.000]  我們叫characterization
[00:05:25.000 --> 00:05:27.000]  就是幫人物定位
[00:05:27.000 --> 00:05:31.000]  給讀者聽我們應該這樣讀這個人物
[00:05:31.000 --> 00:05:34.000]  這就是以利亞的第一句話
[00:05:34.000 --> 00:05:36.000]  我們再留意
[00:05:36.000 --> 00:05:39.000]  介紹以利亞和其他先知不一樣
[00:05:39.000 --> 00:05:42.000]  他只告訴你是提比斯
[00:05:42.000 --> 00:05:45.000]  通常是誰的兒子
[00:05:45.000 --> 00:05:47.000]  同意嗎?
[00:05:47.000 --> 00:05:49.000]  沒有說他老爸是誰
[00:05:49.000 --> 00:05:52.000]  那你說有很多舊約先知沒有說
[00:05:52.000 --> 00:05:54.000]  那又不是
[00:05:54.000 --> 00:05:57.000]  舊約其他先知沒有說因為他們是小人物
[00:05:57.000 --> 00:06:00.000]  以利亞是什麼?大人物
[00:06:00.000 --> 00:06:03.000]  他老爸叫什麼名字為什麼這麼重要?
[00:06:03.000 --> 00:06:05.000]  就是他的last name
[00:06:05.000 --> 00:06:07.000]  就等於我們今天
[00:06:07.000 --> 00:06:09.000]  他姓什麼?沒有告訴你他老爸是誰
[00:06:09.000 --> 00:06:12.000]  這麼偉大的先知竟然沒有告訴你
[00:06:12.000 --> 00:06:14.000]  第二點就是
[00:06:14.000 --> 00:06:16.000]  以利亞一開金口是什麼?
[00:06:16.000 --> 00:06:18.000]  起勢
[00:06:18.000 --> 00:06:23.000]  所以以利亞先知的描述是反轉了整個傳統
[00:06:23.000 --> 00:06:26.000]  如果你認識舊約的先知的話
[00:06:26.000 --> 00:06:28.000]  通常先知是介紹什麼?
[00:06:28.000 --> 00:06:31.000]  耶和華的華臨到誰的兒子
[00:06:31.000 --> 00:06:35.000]  是以利亞起勢
[00:06:35.000 --> 00:06:37.000]  第二節才是什麼?
[00:06:37.000 --> 00:06:40.000]  耶和華的華臨到以利亞
[00:06:40.000 --> 00:06:43.000]  故意反轉
[00:06:43.000 --> 00:06:46.000]  除了起勢之外
[00:06:46.000 --> 00:06:49.000]  第三就是起勢是怎樣的?
[00:06:49.000 --> 00:06:55.000]  我所侍奉永活耶和華以色列的神
[00:06:55.000 --> 00:06:58.000]  通常起勢是怎樣形容神的?
[00:06:58.000 --> 00:07:00.000]  是形容神的特性
[00:07:00.000 --> 00:07:02.000]  以利亞反轉
[00:07:02.000 --> 00:07:04.000]  是我所侍奉
[00:07:04.000 --> 00:07:09.000]  他在形容以利亞和神的關係
[00:07:09.000 --> 00:07:12.000]  這是非常不尋常
[00:07:12.000 --> 00:07:15.000]  通常是萬鈞之耶和華
[00:07:15.000 --> 00:07:18.000]  最震撼的就是
[00:07:18.000 --> 00:07:22.000]  這幾年若是沒有我的命令
[00:07:22.000 --> 00:07:24.000]  你是耶和華?
[00:07:24.000 --> 00:07:26.000]  通常是什麼?
[00:07:26.000 --> 00:07:28.000]  沒有耶和華的命令
[00:07:28.000 --> 00:07:31.000]  所以一開始介紹以利亞
[00:07:31.000 --> 00:07:35.000]  以利亞的權柄等同於耶和華
[00:07:35.000 --> 00:07:37.000]  這就是我的論點
[00:07:37.000 --> 00:07:38.000]  不是很學術
[00:07:38.000 --> 00:07:41.000]  不過一般我們不會這樣讀
[00:07:41.000 --> 00:07:44.000]  整個舊約聖經只有以利亞這樣
[00:07:44.000 --> 00:07:48.000]  要解釋一下沒有我的命令原文是什麼?
[00:07:48.000 --> 00:07:50.000]  原文是什麼?
[00:07:50.000 --> 00:07:52.000]  沒有我口中的話
[00:07:52.000 --> 00:07:54.000]  口中的話
[00:07:54.000 --> 00:07:57.000]  所以我們發覺新日本譯了做命令
[00:07:57.000 --> 00:07:59.000]  很強勁
[00:07:59.000 --> 00:08:02.000]  以利亞口中的話就等於神的說話
[00:08:02.000 --> 00:08:04.000]  為什麼?
[00:08:04.000 --> 00:08:06.000]  這不是耶和華的說話臨到以利亞
[00:08:06.000 --> 00:08:08.000]  是以利亞自己說
[00:08:08.000 --> 00:08:10.000]  是他起勢來說
[00:08:10.000 --> 00:08:12.000]  和合本怎樣翻譯?
[00:08:12.000 --> 00:08:14.000]  禱告
[00:08:14.000 --> 00:08:16.000]  兩個極端
[00:08:16.000 --> 00:08:18.000]  怕死我們覺得以利亞的權柄太高
[00:08:18.000 --> 00:08:20.000]  沒有以利亞的禱告
[00:08:20.000 --> 00:08:24.000]  為什麼和合本用禱告?
[00:08:24.000 --> 00:08:26.000]  因為看了新約
[00:08:26.000 --> 00:08:28.000]  國書告訴我們
[00:08:28.000 --> 00:08:30.000]  以利亞禱告三年
[00:08:30.000 --> 00:08:32.000]  六個月不下雨
[00:08:32.000 --> 00:08:34.000]  不應該這樣翻譯
[00:08:34.000 --> 00:08:36.000]  應該跟原文
[00:08:36.000 --> 00:08:40.000]  所以沒有我的話
[00:08:40.000 --> 00:08:42.000]  我們看完之後
[00:08:42.000 --> 00:08:44.000]  我們要明白起勢
[00:08:44.000 --> 00:08:46.000]  我們很多時候不明白舊約為什麼要起勢
[00:08:46.000 --> 00:08:49.000]  起勢的神學是什麼?
[00:08:49.000 --> 00:08:51.000]  起勢其實就是自我奏助
[00:08:51.000 --> 00:08:53.000]  所以大部分
[00:08:53.000 --> 00:08:55.000]  這是神學
[00:08:55.000 --> 00:08:57.000]  雖然他未必有說這句
[00:08:57.000 --> 00:08:59.000]  但起勢最重要的一句是什麼?
[00:08:59.000 --> 00:09:01.000]  願耶和華重重降罰於我
[00:09:01.000 --> 00:09:03.000]  記不記得?
[00:09:03.000 --> 00:09:05.000]  為什麼會用耶和華重重降罰於我?
[00:09:05.000 --> 00:09:07.000]  就是說
[00:09:07.000 --> 00:09:09.000]  起勢的說話是必定執行
[00:09:09.000 --> 00:09:11.000]  必定成就
[00:09:11.000 --> 00:09:13.000]  但這裡以利亞的起勢
[00:09:13.000 --> 00:09:15.000]  不是他有能力執行
[00:09:15.000 --> 00:09:17.000]  是耶和華去執行
[00:09:17.000 --> 00:09:19.000]  所以當我們去明白的時候
[00:09:19.000 --> 00:09:21.000]  很震撼
[00:09:21.000 --> 00:09:23.000]  在神學上
[00:09:23.000 --> 00:09:25.000]  起勢有四個目的
[00:09:25.000 --> 00:09:27.000]  第一個目的
[00:09:27.000 --> 00:09:29.000]  如果有人犯罪
[00:09:29.000 --> 00:09:31.000]  得罪了你
[00:09:31.000 --> 00:09:33.000]  你想知道在舊約裡面
[00:09:33.000 --> 00:09:35.000]  誰做了那件事
[00:09:35.000 --> 00:09:37.000]  起勢是誰拿了我的錢
[00:09:37.000 --> 00:09:39.000]  願耶和華重重降罰於他
[00:09:39.000 --> 00:09:41.000]  然後偷錢的人就說
[00:09:41.000 --> 00:09:43.000]  不好意思是我
[00:09:43.000 --> 00:09:45.000]  例子是什麼?
[00:09:45.000 --> 00:09:47.000]  利司記
[00:09:47.000 --> 00:09:49.000]  偷了媽媽的錢
[00:09:49.000 --> 00:09:51.000]  然後就怎樣呢?
[00:09:51.000 --> 00:09:53.000]  起勢,兒子立刻認罪
[00:09:53.000 --> 00:09:55.000]  第二個例子
[00:09:55.000 --> 00:09:57.000]  懷疑那個人做了惡事
[00:09:57.000 --> 00:09:59.000]  你要逼他起勢
[00:09:59.000 --> 00:10:01.000]  例子在哪裡?
[00:10:01.000 --> 00:10:03.000]  文蘇記第五章
[00:10:03.000 --> 00:10:05.000]  懷疑那個女人出軌
[00:10:05.000 --> 00:10:07.000]  那老公就怎樣?
[00:10:07.000 --> 00:10:09.000]  要他起勢,如果他沒有做
[00:10:09.000 --> 00:10:11.000]  那又怎樣?神賜福給他
[00:10:11.000 --> 00:10:13.000]  生養眾多,如果他做了又怎樣?
[00:10:13.000 --> 00:10:15.000]  強穿土爛
[00:10:15.000 --> 00:10:17.000]  第三個目的
[00:10:17.000 --> 00:10:19.000]  用起勢
[00:10:19.000 --> 00:10:21.000]  來強加一個行動
[00:10:21.000 --> 00:10:23.000]  強加一個行動
[00:10:23.000 --> 00:10:25.000]  如果那個人起了勢
[00:10:25.000 --> 00:10:27.000]  他就一定會做那件事
[00:10:27.000 --> 00:10:29.000]  或者起勢
[00:10:29.000 --> 00:10:31.000]  是要強加於別人做的
[00:10:31.000 --> 00:10:33.000]  例子是什麼?
[00:10:33.000 --> 00:10:35.000]  蘇羅不讓士兵吃肉
[00:10:35.000 --> 00:10:37.000]  蘇羅不讓士兵吃肉
[00:10:37.000 --> 00:10:39.000]  吃肉
[00:10:39.000 --> 00:10:41.000]  要禁食
[00:10:41.000 --> 00:10:43.000]  要殺死所有人
[00:10:43.000 --> 00:10:45.000]  強行誣陷別人
[00:10:45.000 --> 00:10:47.000]  通常都是誣陷自己
[00:10:47.000 --> 00:10:49.000]  第四個目的
[00:10:49.000 --> 00:10:51.000]  要人相信你說的話
[00:10:51.000 --> 00:10:53.000]  怎樣生育?
[00:10:53.000 --> 00:10:55.000]  是就說是,不是就說不是
[00:10:55.000 --> 00:10:57.000]  再說就是屬於那惡者
[00:10:57.000 --> 00:10:59.000]  不是用起勢
[00:10:59.000 --> 00:11:01.000]  來讓人相信你的說話
[00:11:01.000 --> 00:11:03.000]  我們明白了
[00:11:03.000 --> 00:11:05.000]  起勢的時候
[00:11:05.000 --> 00:11:07.000]  給一個例子的經文
[00:11:07.000 --> 00:11:09.000]  索羅門就用了這個方法
[00:11:09.000 --> 00:11:11.000]  列王紀上二章二十四節
[00:11:11.000 --> 00:11:13.000]  索羅門說我照著永活的耶和華
[00:11:13.000 --> 00:11:15.000]  然後就怎樣?
[00:11:15.000 --> 00:11:17.000]  起勢的時候
[00:11:17.000 --> 00:11:19.000]  還有一個特色
[00:11:19.000 --> 00:11:21.000]  他形容那個神
[00:11:21.000 --> 00:11:23.000]  就是按起勢的處境來描述
[00:11:23.000 --> 00:11:25.000]  這個就是我找到那麼多舊約世言
[00:11:25.000 --> 00:11:27.000]  裡面最詳盡描述耶和華
[00:11:27.000 --> 00:11:29.000]  所以不會說
[00:11:29.000 --> 00:11:31.000]  我所侍奉的耶和華
[00:11:31.000 --> 00:11:33.000]  永遠是聚焦在神
[00:11:33.000 --> 00:11:35.000]  是一個什麼的神
[00:11:35.000 --> 00:11:37.000]  他說什麼?
[00:11:37.000 --> 00:11:39.000]  就是那個建立他的
[00:11:39.000 --> 00:11:41.000]  就是那個令他坐在
[00:11:41.000 --> 00:11:43.000]  他父親大位的王位上
[00:11:43.000 --> 00:11:45.000]  又是那個照神的應許
[00:11:45.000 --> 00:11:47.000]  為索羅門建立家室的
[00:11:47.000 --> 00:11:49.000]  才說起勢
[00:11:49.000 --> 00:11:51.000]  最詳盡
[00:11:51.000 --> 00:11:53.000]  然後怎樣?
[00:11:53.000 --> 00:11:55.000]  今天亞多尼亞必死
[00:11:55.000 --> 00:11:57.000]  然後怎樣?
[00:11:57.000 --> 00:11:59.000]  用起勢來說
[00:11:59.000 --> 00:12:01.000]  他一定要殺亞多尼亞
[00:12:01.000 --> 00:12:03.000]  好了
[00:12:03.000 --> 00:12:05.000]  我所侍奉的耶和華
[00:12:05.000 --> 00:12:07.000]  我所侍奉
[00:12:07.000 --> 00:12:09.000]  我去研究聖經
[00:12:09.000 --> 00:12:11.000]  整個聖經裡面
[00:12:11.000 --> 00:12:13.000]  有多少人
[00:12:13.000 --> 00:12:15.000]  起勢的時候
[00:12:15.000 --> 00:12:17.000]  是指著我所侍奉
[00:12:17.000 --> 00:12:19.000]  我所侍奉的原文是什麼意思?
[00:12:19.000 --> 00:12:21.000]  我站立在他面前
[00:12:21.000 --> 00:12:23.000]  能夠站得在神面前
[00:12:23.000 --> 00:12:25.000]  其實是說什麼?
[00:12:25.000 --> 00:12:27.000]  就是強調以利亞先知的身份
[00:12:27.000 --> 00:12:29.000]  假先知
[00:12:29.000 --> 00:12:31.000]  假先知是不能站立在耶和華面前
[00:12:31.000 --> 00:12:33.000]  所以
[00:12:33.000 --> 00:12:35.000]  以利亞一開的時候
[00:12:35.000 --> 00:12:37.000]  以利亞就說
[00:12:37.000 --> 00:12:39.000]  我就是站在他面前的
[00:12:39.000 --> 00:12:41.000]  我就是站在他面前的
[00:12:41.000 --> 00:12:43.000]  我就是站在他面前的
[00:12:43.000 --> 00:12:45.000]  我就是站在他面前的
[00:12:45.000 --> 00:12:47.000]  來起勢
[00:12:47.000 --> 00:12:49.000]  整個聖經出現了四次
[00:12:49.000 --> 00:12:51.000]  我所侍奉的耶和華
[00:12:51.000 --> 00:12:53.000]  兩次是出於
[00:12:53.000 --> 00:12:55.000]  以利亞的口
[00:12:55.000 --> 00:12:57.000]  有沒有人猜猜
[00:12:57.000 --> 00:12:59.000]  那兩次是出於誰的口?
[00:12:59.000 --> 00:13:01.000]  他的徒弟
[00:13:01.000 --> 00:13:03.000]  所以
[00:13:03.000 --> 00:13:05.000]  我們來看
[00:13:05.000 --> 00:13:07.000]  這些經文
[00:13:07.000 --> 00:13:09.000]  以利亞要確
[00:13:09.000 --> 00:13:11.000]  肯定相信他是耶和華的
[00:13:11.000 --> 00:13:13.000]  才知道
[00:13:13.000 --> 00:13:15.000]  所以十八章十五節
[00:13:15.000 --> 00:13:17.000]  引用了以利亞說
[00:13:17.000 --> 00:13:19.000]  指著我所服侍的
[00:13:19.000 --> 00:13:21.000]  其實原文是一樣
[00:13:21.000 --> 00:13:23.000]  我所侍奉的永活的萬軍耶和華
[00:13:23.000 --> 00:13:25.000]  我今天必在阿蝦面前出現
[00:13:25.000 --> 00:13:27.000]  為什麼他要起勢?
[00:13:27.000 --> 00:13:29.000]  他就是上下文是什麼?
[00:13:29.000 --> 00:13:31.000]  我們遲些會看的
[00:13:31.000 --> 00:13:33.000]  這些聖經文
[00:13:33.000 --> 00:13:35.000]  俄巴底收了一百個先知
[00:13:35.000 --> 00:13:37.000]  記不記得?
[00:13:37.000 --> 00:13:39.000]  然後就怎樣呢?
[00:13:39.000 --> 00:13:41.000]  以利亞要降雨的時候
[00:13:41.000 --> 00:13:43.000]  見到俄巴底
[00:13:43.000 --> 00:13:45.000]  我今天要見阿蝦
[00:13:45.000 --> 00:13:47.000]  然後俄巴底說
[00:13:47.000 --> 00:13:49.000]  我去告訴阿蝦
[00:13:49.000 --> 00:13:51.000]  然後你去撩他
[00:13:51.000 --> 00:13:53.000]  阿蝦就殺了我
[00:13:53.000 --> 00:13:55.000]  以利亞說我侍奉的耶和華
[00:13:55.000 --> 00:13:57.000]  今天必在阿蝦面前出現
[00:13:57.000 --> 00:14:01.000]  為什麼要站在阿蝦面前起勢?
[00:14:01.000 --> 00:14:05.000]  讓阿蝦相信以利亞的說話
[00:14:05.000 --> 00:14:07.000]  以利亞作為先知
[00:14:07.000 --> 00:14:11.000]  阿蝦沒有必然相信以利亞
[00:14:11.000 --> 00:14:13.000]  當以利亞起勢的時候
[00:14:13.000 --> 00:14:17.000]  阿蝦必定相信以利亞說的話
[00:14:17.000 --> 00:14:23.000]  以利亞說的話是他說還是神說的呢?
[00:14:23.000 --> 00:14:25.000]  十八章一節
[00:14:25.000 --> 00:14:27.000]  過了許久到第三年
[00:14:27.000 --> 00:14:29.000]  耶和華說
[00:14:29.000 --> 00:14:31.000]  臨到以利亞說
[00:14:31.000 --> 00:14:33.000]  你去在阿蝦面前出現
[00:14:33.000 --> 00:14:35.000]  原來以利亞說的話
[00:14:35.000 --> 00:14:37.000]  正正是神和以利亞說的
[00:14:37.000 --> 00:14:39.000]  但這裡沒有告訴你
[00:14:39.000 --> 00:14:41.000]  降雨是神和以利亞說的
[00:14:41.000 --> 00:14:43.000]  所以我的讀法是怎樣呢?
[00:14:43.000 --> 00:14:45.000]  是以利亞自己決定
[00:14:45.000 --> 00:14:51.000]  神要不下雨來審判以色列人
[00:14:51.000 --> 00:14:53.000]  再看以利沙
[00:14:53.000 --> 00:14:58.000]  以利亞和以利亞說了一人兩次
[00:14:58.000 --> 00:15:02.000]  以利沙在第五章的故事
[00:15:02.000 --> 00:15:04.000]  奶曼的故事
[00:15:04.000 --> 00:15:07.000]  奶曼要送禮給以利沙
[00:15:07.000 --> 00:15:09.000]  以利沙要不要?
[00:15:09.000 --> 00:15:11.000]  不要!他是官來的
[00:15:11.000 --> 00:15:15.000]  以利沙起勢就是打發奶曼
[00:15:15.000 --> 00:15:17.000]  可能他只是客氣
[00:15:17.000 --> 00:15:19.000]  不是不要的
[00:15:19.000 --> 00:15:23.000]  他不要就馬上相信
[00:15:23.000 --> 00:15:26.000]  指著我所侍奉的永活的耶和華
[00:15:26.000 --> 00:15:28.000]  我決不收取任何禮物
[00:15:28.000 --> 00:15:31.000]  再三促請他接受
[00:15:31.000 --> 00:15:34.000]  都被他拒絕
[00:15:34.000 --> 00:15:36.000]  最後一段經文
[00:15:36.000 --> 00:15:39.000]  以利沙三章十四節
[00:15:39.000 --> 00:15:41.000]  為什麼要看這段經文呢?
[00:15:41.000 --> 00:15:43.000]  這段經文是定位
[00:15:43.000 --> 00:15:45.000]  以利沙和以利亞一樣
[00:15:45.000 --> 00:15:49.000]  是他決定的
[00:15:49.000 --> 00:15:51.000]  他有主導性
[00:15:51.000 --> 00:15:53.000]  這段經文又是指著
[00:15:53.000 --> 00:15:58.000]  上下文是以色列王和約沙法
[00:15:58.000 --> 00:16:00.000]  南北角皇帝
[00:16:00.000 --> 00:16:06.000]  要打摩訶
[00:16:06.000 --> 00:16:11.000]  然後指著我所侍奉的永活的萬軍
[00:16:11.000 --> 00:16:13.000]  耶和華起勢
[00:16:13.000 --> 00:16:16.000]  以利沙說若不是看約沙法的情面
[00:16:16.000 --> 00:16:18.000]  北角皇帝是邪惡的
[00:16:18.000 --> 00:16:20.000]  你是阿蝦的兒子
[00:16:20.000 --> 00:16:22.000]  我根本不會理會你
[00:16:22.000 --> 00:16:26.000]  也不看你就是以色列王的情面
[00:16:26.000 --> 00:16:27.000]  十五節
[00:16:27.000 --> 00:16:30.000]  現在他肯不肯去?
[00:16:30.000 --> 00:16:31.000]  肯不肯跟他說語言?
[00:16:31.000 --> 00:16:32.000]  肯!
[00:16:32.000 --> 00:16:34.000]  給我找一個琴師來
[00:16:34.000 --> 00:16:38.000]  這是以利沙主導決定要不要說語言
[00:16:38.000 --> 00:16:42.000]  語言是神的話語給他
[00:16:42.000 --> 00:16:44.000]  所以這裏非常重要
[00:16:44.000 --> 00:16:46.000]  你找一個琴師來
[00:16:46.000 --> 00:16:47.000]  為什麼要找一個琴師來?
[00:16:47.000 --> 00:16:49.000]  當琴師彈琴的時候
[00:16:49.000 --> 00:16:53.000]  耶和華的能力就淋到他身上
[00:16:53.000 --> 00:16:56.000]  以利亞和以利沙都有一個共同的特點
[00:16:56.000 --> 00:17:00.000]  是他主導說神的話
[00:17:00.000 --> 00:17:02.000]  然後以利沙說
[00:17:02.000 --> 00:17:04.000]  耶和華這樣說
[00:17:04.000 --> 00:17:08.000]  神的話語才淋到以利沙
[00:17:08.000 --> 00:17:12.000]  所以我為什麼要說這麼多呢?
[00:17:12.000 --> 00:17:18.000]  論點就是其實是以利亞自己決定沒有語言
[00:17:18.000 --> 00:17:21.000]  而不是耶和華吩咐以利亞
[00:17:21.000 --> 00:17:23.000]  好了,在講下去之前
[00:17:23.000 --> 00:17:26.000]  要解釋什麼叫下雨
[00:17:26.000 --> 00:17:30.000]  原來在希伯來文有兩個雨字
[00:17:30.000 --> 00:17:32.000]  一個叫Mata
[00:17:32.000 --> 00:17:34.000]  一個叫Geshem
[00:17:34.000 --> 00:17:36.000]  Mata和Geshem有很重要的分別
[00:17:36.000 --> 00:17:39.000]  一個Mata是神學的雨
[00:17:39.000 --> 00:17:41.000]  有分神學的雨
[00:17:41.000 --> 00:17:43.000]  當然有分神學的雨
[00:17:43.000 --> 00:17:45.000]  在生命記裏面
[00:17:45.000 --> 00:17:48.000]  所有的雨都是Mata
[00:17:48.000 --> 00:17:50.000]  那是什麼意思呢?
[00:17:50.000 --> 00:17:52.000]  生命記裏面說的雨是什麼雨?
[00:17:52.000 --> 00:17:55.000]  春雨秋雨,記得嗎?
[00:17:55.000 --> 00:17:59.000]  雨當是神供應
[00:17:59.000 --> 00:18:01.000]  預備恩典的時候
[00:18:01.000 --> 00:18:04.000]  這個雨就會用Mata這個字
[00:18:04.000 --> 00:18:07.000]  其餘時間就會用Geshem
[00:18:07.000 --> 00:18:09.000]  就是平時下雨
[00:18:09.000 --> 00:18:13.000]  列王記Mata出現了兩次
