
[00:00:00.000 --> 00:00:13.000]  今天會和大家一起思想的經文是出自於《馬太福音》第七章,第21至23節
[00:06:53.000 --> 00:06:55.000]  談論這段聖經的時候
[00:06:55.000 --> 00:06:58.000]  和我們今天去思想這段經文
[00:06:58.000 --> 00:07:04.000]  環顧、組合在登山寶墳裡面耶穌基督講道的主旨
[00:07:04.000 --> 00:07:10.000]  我們又看看究竟應該怎樣按正義去了解聖經的說話
[00:07:10.000 --> 00:07:13.000]  我們打開我們一起讀好不好
[00:07:13.000 --> 00:07:17.000]  我們會一起讀這個和合本的一字
[00:07:17.000 --> 00:07:21.000]  如果大英姐妹是用其他的譯本的
[00:07:21.000 --> 00:07:22.000]  跟著就可以了
[00:07:22.000 --> 00:07:24.000]  甚至可以用英語的版本
[00:07:24.000 --> 00:07:28.000]  可以按照你的英語版本跟著一起看就可以了
[00:07:28.000 --> 00:07:31.000]  好,我們一起找到之後我們一起讀
[00:07:31.000 --> 00:07:35.000]  凡稱呼我主呀主呀的人
[00:07:35.000 --> 00:07:38.000]  不能都進天國
[00:07:38.000 --> 00:07:43.000]  唯獨遵行我天父旨意的人才能進去
[00:07:43.000 --> 00:07:48.000]  當那日必有許多的人對我說
[00:07:48.000 --> 00:07:50.000]  主呀主呀
[00:07:50.000 --> 00:07:53.000]  我們不是奉你的名傳道
[00:07:53.000 --> 00:07:55.000]  奉你的名趕鬼
[00:07:55.000 --> 00:07:59.000]  奉你的名行許多義能嗎
[00:07:59.000 --> 00:08:02.000]  我就明明地告訴他們說
[00:08:02.000 --> 00:08:05.000]  我從來不認識你們
[00:08:05.000 --> 00:08:10.000]  你們這些壯惡的人離開我去吧
[00:08:10.000 --> 00:08:12.000]  在這段聖經裡面
[00:08:12.000 --> 00:08:17.000]  我相信有很多的牧師、傳道人
[00:08:17.000 --> 00:08:19.000]  甚至基督徒讀的時候
[00:08:19.000 --> 00:08:24.000]  都很喜歡用主呀主呀這句說話去做一些講笑的內容
[00:08:24.000 --> 00:08:28.000]  但是這句說話絕不能講笑
[00:08:28.000 --> 00:08:31.000]  因為其實在馬太福音句裡面
[00:08:31.000 --> 00:08:37.000]  除了在這裏談論到主呀主呀這個陳述之外
[00:08:37.000 --> 00:08:38.000]  除了七章
[00:08:38.000 --> 00:08:43.000]  原來在後來我們所認識的十童女的比喻裏面
[00:08:43.000 --> 00:08:45.000]  同樣用了這個陳述
[00:08:45.000 --> 00:08:47.000]  不過我們一會兒再仔細去講一下
[00:08:47.000 --> 00:08:51.000]  今天這段聖經我們會分為兩個部分一起去看的
[00:08:51.000 --> 00:08:52.000]  第一樣東西
[00:08:52.000 --> 00:09:04.000]  耶穌在這裏首先教導我們怎樣透過言語去揭開一個假敬謙的生命
[00:09:04.000 --> 00:09:07.000]  或者講得更加準確的就是
[00:09:07.000 --> 00:09:13.000]  耶穌教導我們怎樣辨識一個人的假信仰
[00:09:13.000 --> 00:09:16.000]  他們的信仰很敬謙的
[00:09:16.000 --> 00:09:18.000]  不過它是一種假的
[00:09:18.000 --> 00:09:21.000]  我們先看第二十
[00:09:21.000 --> 00:09:24.000]  一節這節經文
[00:09:24.000 --> 00:09:26.000]  耶穌在這裏一開始講
[00:09:26.000 --> 00:09:30.000]  凡稱呼我主呀主呀的人
[00:09:30.000 --> 00:09:33.000]  不能都盡天各
[00:09:33.000 --> 00:09:40.000]  唯獨忠行我天父旨意的人才能盡許
[00:09:40.000 --> 00:09:43.000]  耶穌一開始陳述了這句說話
[00:09:43.000 --> 00:09:45.000]  告訴我們知道
[00:09:45.000 --> 00:09:50.000]  有些人很親力地去對他這樣講主呀主呀
[00:09:50.000 --> 00:09:52.000]  在原文聖經裏面
[00:09:52.000 --> 00:09:58.000]  用了這個重複重疊講的陳述
[00:09:58.000 --> 00:10:04.000]  當我們去看或者大家明白多一點希臘文的時候
[00:10:04.000 --> 00:10:05.000]  就會明白到
[00:10:05.000 --> 00:10:09.000]  逢稱一個字眼重複使用
[00:10:09.000 --> 00:10:13.000]  就是一種強調的意思
[00:10:13.000 --> 00:10:16.000]  但是如果去直稱同一個名字
[00:10:16.000 --> 00:10:19.000]  或者一個身份重複地講
[00:10:19.000 --> 00:10:24.000]  我們稱這種叫做vocative的一種陳述
[00:10:24.000 --> 00:10:25.000]  什麼叫vocative呀
[00:10:25.000 --> 00:10:34.000]  就是指一個人要嘗試強調對於說話對方的聽眾
[00:10:34.000 --> 00:10:40.000]  有一種很充滿誠懇和親力的表現
[00:10:40.000 --> 00:10:43.000]  所以如果大家大兄姐妹
[00:10:43.000 --> 00:10:45.000]  不難發現的就是
[00:10:45.000 --> 00:10:48.000]  當我們在教會這麼多年的當中
[00:10:48.000 --> 00:10:52.000]  其實都聽過不少的人是這樣祈禱
[00:10:52.000 --> 00:10:56.000]  主呀主呀我今天再次來到你面前
[00:10:56.000 --> 00:10:59.000]  我將什麼事向你臣明
[00:10:59.000 --> 00:11:04.000]  的而且確這種的表達在傳統上
[00:11:04.000 --> 00:11:09.000]  是一種表現出一個人與上帝的關係
[00:11:09.000 --> 00:11:16.000]  或者與主耶穌的關係是好像很親密的樣子
[00:11:16.000 --> 00:11:18.000]  但是主耶穌在這裏說
[00:11:18.000 --> 00:11:22.000]  我們要在這件事情上要很小心
[00:11:22.000 --> 00:11:26.000]  不要單純因為別人這樣說出來的時候
[00:11:26.000 --> 00:11:29.000]  用這種言語表達
[00:11:29.000 --> 00:11:34.000]  我們就馬上輕易地就斷定這個人
[00:11:34.000 --> 00:11:40.000]  一定和上帝或者和主耶穌已經有一個親密的關係
[00:11:40.000 --> 00:11:45.000]  也都是提醒我們不要那麼輕易
[00:11:45.000 --> 00:11:47.000]  更重要一點的是
[00:11:47.000 --> 00:11:50.000]  我們在讀和合本聖經的時候
[00:11:50.000 --> 00:11:53.000]  和合本聖經在這裏的翻譯有些地方
[00:11:53.000 --> 00:11:56.000]  是我們很容易被誤會的
[00:11:56.000 --> 00:12:01.000]  凡稱呼我主呀主呀的人
[00:12:01.000 --> 00:12:06.000]  凡所有無論什麼人總言之
[00:12:06.000 --> 00:12:09.000]  他叫我做主呀主呀的時候
[00:12:09.000 --> 00:12:11.000]  你們要小心
[00:12:11.000 --> 00:12:15.000]  在原文聖經裏面記載這句話
[00:12:15.000 --> 00:12:16.000]  它不是這樣記載
[00:12:16.000 --> 00:12:18.000]  在原文聖經裏面
[00:12:18.000 --> 00:12:22.000]  其實原本是用到叫做U-pass
[00:12:22.000 --> 00:12:24.000]  U-pass這個陳述
[00:12:24.000 --> 00:12:27.000]  如果翻譯成中文的時候就說
[00:12:27.000 --> 00:12:30.000]  並非全部人
[00:12:30.000 --> 00:12:33.000]  Not all of them
[00:12:33.000 --> 00:12:35.000]  如果是這個時候
[00:12:35.000 --> 00:12:37.000]  我們再重覆去看這節聖經的時候
[00:12:37.000 --> 00:12:42.000]  第21節按照原文聖經的翻譯就是
[00:12:42.000 --> 00:12:49.000]  並非全部人稱呼我主呀主呀的人
[00:12:49.000 --> 00:12:50.000]  怎樣啊
[00:12:50.000 --> 00:12:53.000]  不能都進天國
[00:12:53.000 --> 00:12:56.000]  用英文聖經就更加準確地翻譯了
[00:12:56.000 --> 00:12:58.000]  如果我們看NRSV的翻譯
[00:12:58.000 --> 00:13:02.000]  Not everyone who says to me
[00:13:02.000 --> 00:13:07.000]  Lord Lord will enter the kingdom of heaven
[00:13:07.000 --> 00:13:12.000]  耶穌在這裏不是每一個人Not
[00:13:12.000 --> 00:13:13.000]  No 不是
[00:13:13.000 --> 00:13:15.000]  耶穌在這裏強調的是
[00:13:15.000 --> 00:13:18.000]  並非所有人都這樣說
[00:13:18.000 --> 00:13:23.000]  就一定是和我有一個親密的關係
[00:13:23.000 --> 00:13:26.000]  所以簡單點你這樣說
[00:13:26.000 --> 00:13:29.000]  首先我們要正義了解這句話
[00:13:29.000 --> 00:13:34.000]  即是說有些真是和耶穌基督有親密關係的人
[00:13:34.000 --> 00:13:40.000]  他們可能真是以主呀主呀來去向主耶穌基督
[00:13:40.000 --> 00:13:44.000]  向上帝父神來作稱呼
[00:13:44.000 --> 00:13:47.000]  當然啦從這段聖經裡面
[00:13:47.000 --> 00:13:51.000]  耶穌是談論到那些人對他的稱呼
[00:13:51.000 --> 00:13:53.000]  不是說對父神的稱呼
[00:13:53.000 --> 00:13:58.000]  但是耶穌在這裏沒有否定過
[00:13:58.000 --> 00:14:01.000]  有人這樣說是和他有一個正常的關係
[00:14:01.000 --> 00:14:07.000]  只不過並非所有的人都這樣稱呼的時候
[00:14:07.000 --> 00:14:11.000]  就是和我有一個親密的關係
[00:14:11.000 --> 00:14:15.000]  所以按照這句聖經的陳述
[00:14:15.000 --> 00:14:18.000]  其實耶穌想學什麼東西給我們知道
[00:14:18.000 --> 00:14:22.000]  耶穌想講一件事
[00:14:22.000 --> 00:14:27.000]  當他們聽見別人有稱呼主呀主呀的時候
[00:14:27.000 --> 00:14:32.000]  首先不要盲目以為他和我一定有親密關係
[00:14:32.000 --> 00:14:35.000]  第二點
[00:14:35.000 --> 00:14:38.000]  就是原來是有一些人
[00:14:38.000 --> 00:14:46.000]  是隱藏在與耶穌基督同處群體裏面的人
[00:14:46.000 --> 00:14:50.000]  或者用今天的字眼教會
[00:14:50.000 --> 00:14:53.000]  在這個群體裏面
[00:14:53.000 --> 00:14:57.000]  有一些人用這種陳述
[00:14:57.000 --> 00:15:00.000]  存留在教會裏面
[00:15:00.000 --> 00:15:05.000]  使得你和我很容易誤會了
[00:15:05.000 --> 00:15:12.000]  他們一定和上帝和耶穌基督有一個親密的關係
[00:15:12.000 --> 00:15:16.000]  耶穌在這裏希望提醒我們每一個
[00:15:16.000 --> 00:15:20.000]  特別當時坐在他面前這班門徒
[00:15:20.000 --> 00:15:24.000]  在山上聽著耶穌基督講道的人
[00:15:24.000 --> 00:15:26.000]  他們要明白到
[00:15:26.000 --> 00:15:28.000]  其實在你們當中的裏面
[00:15:28.000 --> 00:15:32.000]  是有一些人表現得好像很熟稔
[00:15:32.000 --> 00:15:35.000]  和你和我的關係好像是一樣的時候
[00:15:35.000 --> 00:15:37.000]  但其實實質上
[00:15:37.000 --> 00:15:41.000]  他們根本不是能進天國的人來的
[00:15:41.000 --> 00:15:47.000]  問題就是你怎樣分辨到他出來
[00:15:47.000 --> 00:15:52.000]  如果大家再重新回顧馬太福音
[00:15:52.000 --> 00:15:54.000]  我們在第四章的時候
[00:15:54.000 --> 00:15:59.000]  最後尾到第25節
[00:15:59.000 --> 00:16:04.000]  因為第五章進入到耶穌的登山部分
[00:16:04.000 --> 00:16:08.000]  上到山上和許多門徒一起講道
[00:16:08.000 --> 00:16:11.000]  我們重新在第四章最後尾的時候
[00:16:11.000 --> 00:16:15.000]  從第23至25節裏面
[00:16:15.000 --> 00:16:17.000]  我們會明白到
[00:16:17.000 --> 00:16:21.000]  有很多的人跟隨著耶穌的
[00:16:21.000 --> 00:16:26.000]  從各地各方湧到耶穌面前的人
[00:16:26.000 --> 00:16:32.000]  其實這些人他們的來源和因由
[00:16:32.000 --> 00:16:35.000]  為何會跟從在這個群眾裏面呢
[00:16:35.000 --> 00:16:37.000]  我們立下看回
[00:16:37.000 --> 00:16:39.000]  第24節
[00:16:39.000 --> 00:16:41.000]  或者第13節
[00:16:41.000 --> 00:16:42.000]  第23節那裏講
[00:16:42.000 --> 00:16:49.000]  耶穌走遍加利利在各會堂裏教訓人
[00:16:49.000 --> 00:16:52.000]  全天國的福音
[00:16:52.000 --> 00:16:53.000]  挺好的
[00:16:53.000 --> 00:16:56.000]  因為講到全天國的福音
[00:16:56.000 --> 00:16:58.000]  而相信主好事
[00:16:58.000 --> 00:16:59.000]  但還有
[00:16:59.000 --> 00:17:02.000]  醫治百姓各樣的病症
[00:17:02.000 --> 00:17:06.000]  於是耶穌基督的明星就傳遍了敘利亞
[00:17:06.000 --> 00:17:08.000]  而那裏的人就是怎樣
[00:17:08.000 --> 00:17:12.000]  就是把更多害病的人
[00:17:12.000 --> 00:17:14.000]  就是那害各樣疾病的人
[00:17:14.000 --> 00:17:17.000]  各樣疼痛和各樣被鬼附的人
[00:17:17.000 --> 00:17:20.000]  包括有癲癇的癱瘓的
[00:17:20.000 --> 00:17:23.000]  全部全部帶來了耶穌基督
[00:17:23.000 --> 00:17:25.000]  耶穌都醫好了他們
[00:17:25.000 --> 00:17:31.000]  原來有不少的人是因為耶穌行神蹟
[00:17:31.000 --> 00:17:33.000]  醫治在他們身上
[00:17:33.000 --> 00:17:35.000]  他才跟從耶穌基督
[00:17:35.000 --> 00:17:42.000]  因為醫治而前來的
[00:17:42.000 --> 00:17:46.000]  首先這裏不是鼓勵我們去搞神蹟歧視
[00:17:46.000 --> 00:17:48.000]  去吸引信者
[00:17:48.000 --> 00:17:50.000]  耶穌都這樣做
[00:17:50.000 --> 00:17:52.000]  我們不做
[00:17:52.000 --> 00:17:54.000]  耶穌不是鼓勵做這件事
[00:17:54.000 --> 00:17:56.000]  是那些人主要帶來了
[00:17:56.000 --> 00:17:59.000]  一方面我們看到耶穌基督去醫治人
[00:17:59.000 --> 00:18:02.000]  去趕鬼等等這些事情
[00:18:02.000 --> 00:18:06.000]  耶穌沒有托他們手肘用廣東話說
[00:18:06.000 --> 00:18:11.000]  但耶穌不是以這件事去招攬人
[00:18:11.000 --> 00:18:15.000]  耶穌一開始讓人去跟從祂
[00:18:15.000 --> 00:18:20.000]  是從講道全天國的福音而開始
[00:18:20.000 --> 00:18:22.000]  所以馬太福音其實一開始
[00:18:22.000 --> 00:18:25.000]  耶穌基督去各處各鄉是做什麼
[00:18:25.000 --> 00:18:30.000]  全道是被人認識天國的福音
[00:18:30.000 --> 00:18:33.000]  來相信祂而跟從祂
[00:18:33.000 --> 00:18:37.000]  但耶穌在這裏陳述出告訴我們
[00:18:37.000 --> 00:18:40.000]  在這些群眾裏面
[00:18:40.000 --> 00:18:42.000]  有些人好像和我的關係
[00:18:42.000 --> 00:18:44.000]  稱呼得很親暱
[00:18:44.000 --> 00:18:47.000]  你也在其中看見
[00:18:47.000 --> 00:18:49.000]  如果你和我的關係
[00:18:49.000 --> 00:18:51.000]  因為從天國的福音
[00:18:51.000 --> 00:18:54.000]  而成為一個出發點來相信主的
[00:18:54.000 --> 00:18:56.000]  OK,很好
[00:18:56.000 --> 00:18:58.000]  但你不要誤會所有在我們當中
[00:18:58.000 --> 00:19:00.000]  都用這種陳述的人
[00:19:00.000 --> 00:19:02.000]  一定和我的關係很好
[00:19:02.000 --> 00:19:04.000]  或者他真的相信我
[00:19:04.000 --> 00:19:08.000]  耶穌所以在這裏講到怎樣
[00:19:08.000 --> 00:19:11.000]  一個人能不能進天國
[00:19:11.000 --> 00:19:14.000]  其實是有一個條件的
[00:19:14.000 --> 00:19:16.000]  什麼條件?
[00:19:16.000 --> 00:19:18.000]  看回第21節
[00:19:18.000 --> 00:19:23.000]  唯獨遵行我天父旨意的人
[00:19:23.000 --> 00:19:26.000]  才能進去
[00:19:26.000 --> 00:19:31.000]  耶穌在這裏非常強調
[00:19:31.000 --> 00:19:33.000]  不是因為一個人
[00:19:33.000 --> 00:19:35.000]  他的表現
[00:19:35.000 --> 00:19:37.000]  他的說話
[00:19:37.000 --> 00:19:39.000]  好像和我很親密
[00:19:39.000 --> 00:19:41.000]  於是一定進天國
[00:19:41.000 --> 00:19:43.000]  不是
[00:19:43.000 --> 00:19:45.000]  是怎樣的人才能進天國
[00:19:45.000 --> 00:19:48.000]  是那個人能夠進行
[00:19:48.000 --> 00:19:52.000]  而且不是單純進行這麼簡單
[00:19:52.000 --> 00:19:59.000]  只有唯獨遵行我天父旨意的人
[00:19:59.000 --> 00:20:03.000]  才能進去
[00:20:03.000 --> 00:20:06.000]  進去這個動詞其實是不陌生的
[00:20:06.000 --> 00:20:07.000]  在之前都用過
[00:20:07.000 --> 00:20:09.000]  不過進去這個字簡單一點來講
[00:20:09.000 --> 00:20:13.000]  是指一個人從一個空間進入到另一個空間
[00:20:13.000 --> 00:20:16.000]  從一個不是天國的情況
[00:20:16.000 --> 00:20:19.000]  或者說神的創造
[00:20:19.000 --> 00:20:24.000]  進入到神的天國裏面的改變
[00:20:24.000 --> 00:20:26.000]  又或者可以說到一個人
[00:20:26.000 --> 00:20:29.000]  他在靈性的上面
[00:20:29.000 --> 00:20:34.000]  從昔日一種與神為仇的與神為敵的關係
[00:20:34.000 --> 00:20:42.000]  進到去和天父同感一臨的生命裏面
[00:20:42.000 --> 00:20:44.000]  所以進去這個字眼
[00:20:44.000 --> 00:20:47.000]  在希臘文裏面有很豐富的意思
[00:20:47.000 --> 00:20:49.000]  耶穌在這裏陳述到的就是
[00:20:49.000 --> 00:20:51.000]  如果那個人
[00:20:51.000 --> 00:20:56.000]  如果他能夠真是唯獨進行父神的旨意的話
[00:20:56.000 --> 00:21:00.000]  他才能夠進去天國的當中
[00:21:00.000 --> 00:21:01.000]  還有請大家留意
[00:21:01.000 --> 00:21:08.000]  這句話裏面重複談論到天國的問題
[00:21:08.000 --> 00:21:10.000]  換句話來講
[00:21:10.000 --> 00:21:13.000]  耶穌在這裏指出一點
[00:21:13.000 --> 00:21:21.000]  祝神的子民其實他們的心是情歸天國
[00:21:21.000 --> 00:21:24.000]  我再重複講一次
[00:21:24.000 --> 00:21:27.000]  所有真正信主的人
[00:21:27.000 --> 00:21:32.000]  他們的心是情歸天國
[00:21:32.000 --> 00:21:34.000]  他一生在這個地上
[00:21:34.000 --> 00:21:38.000]  從第一天上帝容許我們活在這裏
[00:21:38.000 --> 00:21:40.000]  到我們永恆的當中
[00:21:40.000 --> 00:21:47.000]  我們其實都是很希望回到天國的管治那種狀態之下
[00:21:47.000 --> 00:21:49.000]  在那個空間裏面
[00:21:49.000 --> 00:21:52.000]  在那個治權當中
[00:21:52.000 --> 00:21:55.000]  上帝在這裏管理
[00:21:55.000 --> 00:21:58.000]  我們是很期望進入到一個世界
[00:21:58.000 --> 00:22:02.000]  是由上帝的標準來去管束這個世界
[00:22:02.000 --> 00:22:05.000]  而不是其他人
[00:22:05.000 --> 00:22:07.000]  甚至自己的意願
[00:22:07.000 --> 00:22:10.000]  來去管束這個世界
[00:22:10.000 --> 00:22:13.000]  教會是什麼
[00:22:13.000 --> 00:22:15.000]  教會其實就是一個
[00:22:15.000 --> 00:22:24.000]  在進入神管治這個全面運作的過程當中的一個實習場地
[00:22:24.000 --> 00:22:27.000]  這個群體是大家一起來
[00:22:27.000 --> 00:22:30.000]  在上帝的面前
[00:22:30.000 --> 00:22:32.000]  來去守候
[00:22:32.000 --> 00:22:36.000]  期望以上帝的心思意念來管束
[00:22:36.000 --> 00:22:40.000]  所以教會應該在今天的裏面
[00:22:40.000 --> 00:22:45.000]  是以上帝唯獨他的旨意去行事
[00:22:45.000 --> 00:22:51.000]  由唯獨以上帝的心思來去斷定事情
[00:22:51.000 --> 00:22:53.000]  今天的教會是不是這樣呢
[00:22:53.000 --> 00:22:58.000]  是不是唯獨以上帝的說話為斷定教會的事情
[00:22:58.000 --> 00:23:00.000]  我們今天看見的
[00:23:00.000 --> 00:23:03.000]  它不是這樣的現象
[00:23:03.000 --> 00:23:05.000]  正如剛才隱言那裏說
[00:23:05.000 --> 00:23:08.000]  回教會的人
[00:23:08.000 --> 00:23:11.000]  他要揀選參加教會
[00:23:11.000 --> 00:23:14.000]  都有很多很多自己開的清單
[00:23:14.000 --> 00:23:17.000]  有很多自己的期望
[00:23:17.000 --> 00:23:19.000]  希望教會去滿足他
[00:23:19.000 --> 00:23:21.000]  他就參加那一間教會
[00:23:21.000 --> 00:23:24.000]  我曾經聽過一個好像此事而非
[00:23:24.000 --> 00:23:25.000]  很笑的理由
[00:23:25.000 --> 00:23:28.000]  說很多人怎樣去
[00:23:28.000 --> 00:23:32.000]  特別年輕人怎樣帶領他重歸教會的裏面
[00:23:32.000 --> 00:23:36.000]  最重要教會有很多帥哥又帥女
[00:23:36.000 --> 00:23:40.000]  我有次和一個教務同工談開講
[00:23:40.000 --> 00:23:46.000]  我明白為甚麼我們教會沒有甚麼帥哥來了
[00:23:46.000 --> 00:23:48.000]  沒有甚麼帥哥
[00:23:48.000 --> 00:23:52.000]  有帥哥就帥哥都娶了老婆了
[00:23:52.000 --> 00:23:54.000]  那個人在這裏
[00:23:54.000 --> 00:23:57.000]  後面那兩個帥哥也在這裏
[00:23:57.000 --> 00:24:00.000]  所以就沒有人肯回來
[00:24:00.000 --> 00:24:05.000]  滿足不了他的期望尋找配偶的需要
[00:24:05.000 --> 00:24:08.000]  但結局你聽了好像一個笑話
[00:24:08.000 --> 00:24:10.000]  試問一下今天的教會
[00:24:10.000 --> 00:24:15.000]  有多少不是朝著這個目的方向去建立
[00:24:15.000 --> 00:24:18.000]  而去組織教會這些活動
[00:24:18.000 --> 00:24:20.000]  希望能夠用英文說
[00:24:20.000 --> 00:24:21.000]  Cater到
[00:24:21.000 --> 00:24:25.000]  滿足到這一類型的需要
[00:24:25.000 --> 00:24:27.000]  還有很多其他的需要
[00:24:27.000 --> 00:24:32.000]  為甚麼教會有很多其他不同類型的事工出現呢
[00:24:32.000 --> 00:24:33.000]  插花班
[00:24:33.000 --> 00:24:36.000]  為甚麼教會要搞插花班呢
[00:24:36.000 --> 00:24:41.000]  插花班是邀請人來參加教會
[00:24:41.000 --> 00:24:43.000]  插完花就不回來了
[00:24:43.000 --> 00:24:45.000]  我認識過很多這樣的現象
[00:24:45.000 --> 00:24:46.000]  教會有電腦班
[00:24:46.000 --> 00:24:48.000]  為甚麼要回教會呢
[00:24:48.000 --> 00:24:51.000]  我回去學電腦
[00:24:51.000 --> 00:24:54.000]  曾經我們教會也有人建議過
